energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-6.00000000,1.82433306,0.01565457,0.04341470,1.03425340,0.00000000,0.01677158,1.14869446,0.43370666,0.12973714
-5.99399700,1.87455958,0.01710408,0.04314198,1.06934309,0.00000000,0.01783956,1.18186306,0.44589315,0.13427990
-5.98799400,1.92659817,0.01861248,0.04287114,1.10474000,0.00000000,0.01900070,1.21642378,0.45832819,0.13896530
-5.98199100,1.98021533,0.02016601,0.04260157,1.14019306,0.00000000,0.02025754,1.25223971,0.47096169,0.14377391
-5.97598799,2.03510294,0.02174852,0.04233058,1.17542566,0.00000000,0.02161110,1.28912328,0.48373345,0.14868151
-5.96998499,2.09088490,0.02334164,0.04205378,1.21014130,0.00000000,0.02306064,1.32683982,0.49657454,0.15365935
-5.96398199,2.14712387,0.02492503,0.04176550,1.24402894,0.00000000,0.02460344,1.36511123,0.50940841,0.15867449
-5.95797899,2.20332791,0.02647682,0.04145921,1.27676771,0.00000000,0.02623456,1.40361962,0.52215165,0.16369016
-5.95197599,2.25895660,0.02797404,0.04112797,1.30803081,0.00000000,0.02794663,1.44201082,0.53471440,0.16866594
-5.94597299,2.31342679,0.02939315,0.04076478,1.33748878,0.00000000,0.02972974,1.47989776,0.54700037,0.17355805
-5.93996998,2.36611814,0.03071063,0.04036294,1.36481214,0.00000000,0.03157127,1.51686385,0.55890666,0.17831956
-5.93396698,2.41637866,0.03190366,0.03991635,1.38967371,0.00000000,0.03345597,1.55246658,0.57032344,0.18290066
-5.92796398,2.46353085,0.03295068,0.03941972,1.41175083,0.00000000,0.03536594,1.58624169,0.58113369,0.18724895
-5.92196098,2.50687878,0.03383214,0.03886875,1.43072790,0.00000000,0.03728086,1.61770815,0.59121323,0.19130988
-5.91595798,2.54571672,0.03453101,0.03826021,1.44629947,0.00000000,0.03917826,1.64637429,0.60043119,0.19502729
-5.90995498,2.57933958,0.03503341,0.03759200,1.45817426,0.00000000,0.04103387,1.67174524,0.60865109,0.19834414
-5.90395198,2.60705543,0.03532902,0.03686318,1.46608011,0.00000000,0.04282213,1.69333197,0.61573272,0.20120342
-5.89794897,2.62820024,0.03541152,0.03607390,1.46977016,0.00000000,0.04451678,1.71066171,0.62153473,0.20354926
-5.89194597,2.64215456,0.03527878,0.03522539,1.46903004,0.00000000,0.04609150,1.72328982,0.62591817,0.20532819
-5.88594297,2.64836174,0.03493299,0.03431990,1.46368582,0.00000000,0.04752061,1.73081271,0.62875069,0.20649057
-5.87993997,2.64634715,0.03438068,0.03336060,1.45361262,0.00000000,0.04877984,1.73288130,0.62991135,0.20699213
-5.87393697,2.63573755,0.03363251,0.03235155,1.43874314,0.00000000,0.04984708,1.72921470,0.62929590,0.20679547
-5.86793397,2.61627966,0.03270300,0.03129764,1.41907585,0.00000000,0.05070304,1.71961314,0.62682213,0.20587163
-5.86193097,2.58785687,0.03161014,0.03020450,1.39468209,0.00000000,0.05133198,1.70396982,0.62243509,0.20420145
-5.85592796,2.55050324,0.03037482,0.02907851,1.36571164,0.00000000,0.05172224,1.68228065,0.61611186,0.20177682
-5.84992496,2.50441362,0.02902026,0.02792672,1.33239617,0.00000000,0.05186670,1.65465152,0.60786550,0.19860157
-5.84392196,2.44994928,0.02757136,0.02675681,1.29505016,0.00000000,0.05176311,1.62130239,0.59774805,0.19469213
-5.83791896,2.38763831,0.02605395,0.02557708,1.25406905,0.00000000,0.05141428,1.58256788,0.58585213,0.19007777
-5.83191596,2.31817051,0.02449415,0.02439637,1.20992430,0.00000000,0.05082803,1.53889406,0.57231113,0.18480040
-5.82591296,2.24238659,0.02291764,0.02322401,1.16315556,0.00000000,0.05001710,1.49083141,0.55729789,0.17891402
-5.81990995,2.16126197,0.02134903,0.02206975,1.11435991,0.00000000,0.04899879,1.43902404,0.54102173,0.17248375
-5.81390695,2.07588554,0.01981130,0.02094367,1.06417864,0.00000000,0.04779452,1.38419552,0.52372401,0.16558443
-5.80790395,1.98743410,0.01832523,0.01985605,1.01328200,0.00000000,0.04642920,1.32713174,0.50567228,0.15829897
-5.80190095,1.89714348,0.01690908,0.01881725,0.96235238,0.00000000,0.04493054,1.26866146,0.48715330,0.15071638
-5.79589795,1.80627722,0.01557819,0.01783757,0.91206673,0.00000000,0.04332821,1.20963513,0.46846516,0.14292964
-5.78989495,1.71609423,0.01434485,0.01692707,0.86307881,0.00000000,0.04165303,1.15090303,0.44990879,0.13503343
-5.78389195,1.62781636,0.01321814,0.01609541,0.81600201,0.00000000,0.03993603,1.09329319,0.43177929,0.12712189
-5.77788894,1.54259734,0.01220392,0.01535163,0.77139341,0.00000000,0.03820758,1.03759023,0.41435737,0.11928638
-5.77188594,1.46149399,0.01130496,0.01470399,0.72973965,0.00000000,0.03649656,0.98451567,0.39790118,0.11161341
-5.76588294,1.38544086,0.01052106,0.01415974,0.69144520,0.00000000,0.03482952,0.93471041,0.38263906,0.10418277
-5.75987994,1.31522905,0.00984934,0.01372500,0.65682341,0.00000000,0.03323005,0.88872008,0.36876324,0.09706594
-5.75387694,1.25148990,0.00928448,0.01340454,0.62609060,0.00000000,0.03171813,0.84698360,0.35642493,0.09032478
-5.74787394,1.19468399,0.00881911,0.01320164,0.59936333,0.00000000,0.03030972,0.80982529,0.34573086,0.08401060
-5.74187094,1.14509569,0.00844418,0.01311801,0.57665899,0.00000000,0.02901646,0.77745076,0.33674141,0.07816355
-5.73586793,1.10283326,0.00814936,0.01315364,0.55789945,0.00000000,0.02784549,0.74994648,0.32947033,0.07281244
-5.72986493,1.06783431,0.00792346,0.01330680,0.54291761,0.00000000,0.02679946,0.72728310,0.32388613,0.06797477
-5.72386193,1.03987628,0.00775487,0.01357403,0.53146656,0.00000000,0.02587672,0.70932211,0.31991485,0.06365729
-5.71785893,1.01859128,0.00763192,0.01395012,0.52323087,0.00000000,0.02507159,0.69582558,0.31744429,0.05985663
-5.71185593,1.00348480,0.00754334,0.01442823,0.51783956,0.00000000,0.02437484,0.68646855,0.31632926,0.05656041
-5.70585293,0.99395733,0.00747854,0.01500000,0.51488028,0.00000000,0.02377419,0.68085344,0.31639778,0.05374834
-5.69984992,0.98932819,0.00742803,0.01565567,0.51391410,0.00000000,0.02325498,0.67852607,0.31745790,0.05139362
-5.69384692,0.98886062,0.00738366,0.01638433,0.51449039,0.00000000,0.02280084,0.67899261,0.31930489,0.04946443
-5.68784392,0.99178732,0.00733891,0.01717409,0.51616142,0.00000000,0.02239447,0.68173691,0.32172841,0.04792540
-5.68184092,0.99733565,0.00728905,0.01801239,0.51849601,0.00000000,0.02201836,0.68623765,0.32451966,0.04673918
-5.67583792,1.00475169,0.00723137,0.01888624,0.52109201,0.00000000,0.02165549,0.69198486,0.32747799,0.04586791
-5.66983492,1.01332262,0.00716524,0.01978255,0.52358729,0.00000000,0.02129002,0.69849530,0.33041706,0.04527467
-5.66383192,1.02239685,0.00709218,0.02068844,0.52566888,0.00000000,0.02090789,0.70532639,0.33317010,0.04492481
-5.65782891,1.03140151,0.00701591,0.02159152,0.52708029,0.00000000,0.02049734,0.71208839,0.33559457,0.04478713
-5.65182591,1.03985702,0.00694227,0.02248028,0.52762684,0.00000000,0.02004924,0.71845468,0.33757571,0.04483497
-5.64582291,1.04738872,0.00687919,0.02334432,0.52717902,0.00000000,0.01955746,0.72416995,0.33902943,0.04504706
-5.63981991,1.05373526,0.00683652,0.02417470,0.52567406,0.00000000,0.01901893,0.72905641,0.33990420,0.04540828
-5.63381691,1.05875417,0.00682589,0.02496420,0.52311583,0.00000000,0.01843371,0.73301781,0.34018222,0.04591021
-5.62781391,1.06242429,0.00686051,0.02570754,0.51957314,0.00000000,0.01780492,0.73604163,0.33987991,0.04655142
-5.62181091,1.06484567,0.00695492,0.02640159,0.51517686,0.00000000,0.01713845,0.73819926,0.33904769,0.04733769
-5.61580790,1.06623676,0.00712467,0.02704551,0.51011595,0.00000000,0.01644275,0.73964449,0.33776931,0.04828198
-5.60980490,1.06692925,0.00738605,0.02764087,0.50463263,0.00000000,0.01572840,0.74061035,0.33616067,0.04940417
-5.60380190,1.06736074,0.00775570,0.02819162,0.49901690,0.00000000,0.01500767,0.74140432,0.33436822,0.05073064
-5.59779890,1.06806532,0.00825022,0.02870412,0.49360059,0.00000000,0.01429406,0.74240218,0.33256702,0.05229366
-5.59179590,1.06966222,0.00888578,0.02918693,0.48875105,0.00000000,0.01360182,0.74404047,0.33095836,0.05413057
-5.58579290,1.07284267,0.00967762,0.02965068,0.48486458,0.00000000,0.01294537,0.74680764,0.32976707,0.05628279
-5.57978989,1.07835516,0.01063964,0.03010771,0.48235963,0.00000000,0.01233893,0.75123401,0.32923836,0.05879459
-5.57378689,1.08698904,0.01178390,0.03057176,0.48166984,0.00000000,0.01179597,0.75788058,0.32963423,0.06171182
-5.56778389,1.09955687,0.01312019,0.03105749,0.48323691,0.00000000,0.01132890,0.76732688,0.33122937,0.06508040
-5.56178089,1.11687559,0.01465553,0.03157999,0.48750332,0.00000000,0.01094865,0.78015787,0.33430660,0.06894476
-5.55577789,1.13974681,0.01639380,0.03215421,0.49490486,0.00000000,0.01066441,0.79695021,0.33915167,0.07334627
-5.54977489,1.16893666,0.01833540,0.03279440,0.50586299,0.00000000,0.01048344,0.81825810,0.34604762,0.07832159
-5.54377189,1.20515550,0.02047695,0.03351354,0.52077712,0.00000000,0.01041091,0.84459893,0.35526860,0.08390109
-5.53776888,1.24903802,0.02281110,0.03432269,0.54001682,0.00000000,0.01044979,0.87643910,0.36707330,0.09010746
-5.53176588,1.30112431,0.02532651,0.03523056,0.56391393,0.00000000,0.01060089,0.91418039,0.38169808,0.09695434
-5.52576288,1.36184234,0.02800788,0.03624296,0.59275495,0.00000000,0.01086292,0.95814726,0.39934995,0.10444532
-5.51975988,1.43149244,0.03083614,0.03736249,0.62677351,0.00000000,0.01123252,1.00857538,0.42019950,0.11257315
-5.51375688,1.51023429,0.03378882,0.03858823,0.66614328,0.00000000,0.01170452,1.06560189,0.44437417,0.12131919
-5.50775388,1.59807676,0.03684049,0.03991560,0.71097141,0.00000000,0.01227207,1.12925753,0.47195183,0.13065334
-5.50175088,1.69487105,0.03996339,0.04133635,0.76129267,0.00000000,0.01292693,1.19946098,0.50295508,0.14053420
-5.49574787,1.80030719,0.04312810,0.04283869,0.81706433,0.00000000,0.01365966,1.27601561,0.53734640,0.15090960
-5.48974487,1.91391405,0.04630431,0.04440752,0.87816210,0.00000000,0.01445996,1.35860852,0.57502436,0.16171741
-5.48374187,2.03506279,0.04946168,0.04602479,0.94437715,0.00000000,0.01531688,1.44681216,0.61582108,0.17288669
-5.47773887,2.16297347,0.05257056,0.04766999,1.01541423,0.00000000,0.01621912,1.54008804,0.65950113,0.18433894
-5.47173587,2.29672462,0.05560284,0.04932068,1.09089121,0.00000000,0.01715527,1.63779272,0.70576187,0.19598955
-5.46573287,2.43526523,0.05853257,0.05095311,1.17033976,0.00000000,0.01811401,1.73918550,0.75423544,0.20774935
-5.45972986,2.57742875,0.06133654,0.05254281,1.25320758,0.00000000,0.01908433,1.84343775,0.80449231,0.21952605
-5.45372686,2.72194873,0.06399467,0.05406528,1.33886190,0.00000000,0.02005562,1.94964343,0.85604645,0.23122571
-5.44772386,2.86747544,0.06649023,0.05549657,1.42659440,0.00000000,0.02101784,2.05683062,0.90836191,0.24275398
-5.44172086,3.01259313,0.06880989,0.05681382,1.51562756,0.00000000,0.02196150,2.16397356,0.96086093,0.25401725
-5.43571786,3.15583772,0.07094353,0.05799580,1.60512232,0.00000000,0.02287774,2.27000535,1.01293312,0.26492350
-5.42971486,3.29571447,0.07288390,0.05902329,1.69418717,0.00000000,0.02375831,2.37383067,1.06394578,0.27538299
-5.42371186,3.43071560,0.07462621,0.05987941,1.78188843,0.00000000,0.02459545,2.47433884,1.11325492,0.28530876
-5.41770885,3.55933782,0.07616743,0.06054986,1.86726192,0.00000000,0.02538191,2.57041691,1.16021688,0.29461689
-5.41170585,3.68009979,0.07750575,0.06102307,1.94932571,0.00000000,0.02611079,2.66096286,1.20420016,0.30322668
-5.40570285,3.79155955,0.07863984,0.06129027,2.02709396,0.00000000,0.02677552,2.74489901,1.24459725,0.31106079
-5.39969985,3.89233220,0.07956824,0.06134545,2.09959171,0.00000000,0.02736977,2.82118560,1.28083621,0.31804535
-5.39369685,3.98110772,0.08028887,0.06118535,2.16587050,0.00000000,0.02788737,2.88883461,1.31239154,0.32411013
-5.38769385,4.05666921,0.08079859,0.06080932,2.22502438,0.00000000,0.02832236,2.94692396,1.33879438,0.32918886
-5.38169085,4.11791140,0.08109302,0.06021916,2.27620640,0.00000000,0.02866898,2.99461183,1.35964156,0.33321978
-5.37568784,4.16385938,0.08116650,0.05941903,2.31864491,0.00000000,0.02892172,3.03115111,1.37460339,0.33614631
-5.36968484,4.19368721,0.08101227,0.05841522,2.35165958,0.00000000,0.02907545,3.05590384,1.38343001,0.33791801
-5.36368184,4.20673617,0.08062282,0.05721602,2.37467657,0.00000000,0.02912557,3.06835514,1.38595621,0.33849178
-5.35767884,4.20253197,0.07999048,0.05583155,2.38724254,0.00000000,0.02906815,3.06812643,1.38210452,0.33783316
-5.35167584,4.18080045,0.07910806,0.05427358,2.38903696,0.00000000,0.02890012,3.05498740,1.37188664,0.33591786
-5.34567284,4.14148088,0.07796960,0.05255545,2.37988233,0.00000000,0.02861950,3.02886619,1.35540304,0.33273322
-5.33966983,4.08473639,0.07657118,0.05069182,2.35975191,0.00000000,0.02822558,2.98985737,1.33284094,0.32827976
-5.33366683,4.01096058,0.07491172,0.04869862,2.32877453,0.00000000,0.02771904,2.93822704,1.30447057,0.32257248
-5.32766383,3.92077972,0.07299362,0.04659280,2.28723621,0.00000000,0.02710218,2.87441474,1.27063987,0.31564200
-5.32166083,3.81505015,0.07082333,0.04439222,2.23557834,0.00000000,0.02637893,2.79903166,1.23176781,0.30753532
-5.31565783,3.69485035,0.06841179,0.04211542,2.17439243,0.00000000,0.02555491,2.71285502,1.18833641,0.29831619
-5.30965483,3.56146767,0.06577455,0.03978146,2.10441124,0.00000000,0.02463745,2.61681849,1.14088166,0.28806505
-5.30365183,3.41637972,0.06293177,0.03740962,2.02649669,0.00000000,0.02363544,2.51199862,1.08998367,0.27687838
-5.29764882,3.26123095,0.05990797,0.03501921,1.94162457,0.00000000,0.02255925,2.39959777,1.03625617,0.26486762
-5.29164582,3.09780475,0.05673155,0.03262930,1.85086674,0.00000000,0.02142050,2.28092370,0.98033564,0.25215753
-5.28564282,2.92799220,0.05343414,0.03025844,1.75537115,0.00000000,0.02023178,2.15736662,0.92287035,0.23888418
-5.27963982,2.75375812,0.05004984,0.02792439,1.65634034,0.00000000,0.01900644,2.03037436,0.86450965,0.22519249
-5.27363682,2.57710592,0.04661424,0.02564388,1.55500920,0.00000000,0.01775823,1.90142641,0.80589362,0.21123354
-5.26763382,2.40004213,0.04316352,0.02343237,1.45262255,0.00000000,0.01650098,1.77200784,0.74764344,0.19716168
-5.26163082,2.22454191,0.03973345,0.02130383,1.35041337,0.00000000,0.01524831,1.64358379,0.69035268,0.18313156
-5.25562781,2.05251671,0.03635845,0.01927054,1.24958223,0.00000000,0.01401332,1.51757550,0.63457960,0.16929528
-5.24962481,1.88578485,0.03307072,0.01734301,1.15127858,0.00000000,0.01280832,1.39533843,0.58084077,0.15579959
-5.24362181,1.72604603,0.02989952,0.01552983,1.05658420,0.00000000,0.01164458,1.27814318,0.52960589,0.14278345
-5.23761881,1.57486000,0.02687056,0.01383767,0.96649940,0.00000000,0.01053218,1.16715946,0.48129401,0.13037582
-5.23161581,1.43362991,0.02400557,0.01227126,0.88193173,0.00000000,0.00947982,1.06344342,0.43627096,0.11869388
-5.22561281,1.30359013,0.02132202,0.01083348,0.80368761,0.00000000,0.00849478,0.96792819,0.39484809,0.10784161
-5.21960980,1.18579837,0.01883298,0.00952541,0.73246649,0.00000000,0.00758287,0.88141763,0.35728201,0.09790876
-5.21360680,1.08113156,0.01654725,0.00834650,0.66885728,0.00000000,0.00674839,0.80458276,0.32377521,0.08897028
-5.20760380,0.99028486,0.01446944,0.00729470,0.61333683,0.00000000,0.00599427,0.73796047,0.29447742,0.08108594
-5.20160080,0.91377299,0.01260034,0.00636669,0.56626986,0.00000000,0.00532204,0.68195402,0.26948741,0.07430036
-5.19559780,0.85193317,0.01093731,0.00555801,0.52790993,0.00000000,0.00473202,0.63683458,0.24885498,0.06864321
-5.18959480,0.80492882,0.00947466,0.00486331,0.49840105,0.00000000,0.00422341,0.60274350,0.23258316,0.06412954
-5.18359180,0.77275341,0.00820420,0.00427652,0.47777951,0.00000000,0.00379443,0.57969456,0.22063011,0.06076022
-5.17758879,0.75523406,0.00711573,0.00379104,0.46597565,0.00000000,0.00344242,0.56757619,0.21291092,0.05852247
-5.17158579,0.75203448,0.00619747,0.00339989,0.46281536,0.00000000,0.00316402,0.56615319,0.20929914,0.05739027
-5.16558279,0.76265749,0.00543661,0.00309590,0.46802142,0.00000000,0.00295527,0.57506820,0.20962800,0.05732491
-5.15957979,0.78644717,0.00481964,0.00287179,0.48121472,0.00000000,0.00281170,0.59384292,0.21369153,0.05827541
-5.15357679,0.82259122,0.00433280,0.00272032,0.50191564,0.00000000,0.00272848,0.62187968,0.22124555,0.06017902
-5.14757379,0.87012428,0.00396233,0.00263434,0.52954602,0.00000000,0.00270043,0.65846370,0.23200894,0.06296170
-5.14157079,0.92793299,0.00369480,0.00260688,0.56343224,0.00000000,0.00272218,0.70276681,0.24566521,0.06653875
-5.13556778,0.99476369,0.00351732,0.00263123,0.60280985,0.00000000,0.00278817,0.75385322,0.26186475,0.07081556
-5.12956478,1.06923373,0.00341766,0.00270094,0.64683034,0.00000000,0.00289273,0.81068808,0.28022791,0.07568857
-5.12356178,1.14984700,0.00338447,0.00280990,0.69457051,0.00000000,0.00303017,0.87214934,0.30034918,0.08104650
-5.11755878,1.23501447,0.00340733,0.00295233,0.74504479,0.00000000,0.00319478,0.93704338,0.32180256,0.08677187
-5.11155578,1.32307972,0.00347684,0.00312288,0.79722062,0.00000000,0.00338096,1.00412454,0.34414823,0.09274284
-5.10555278,1.41234964,0.00358471,0.00331663,0.85003696,0.00000000,0.00358320,1.07211855,0.36694044,0.09883540
-5.09954977,1.50112976,0.00372374,0.00352912,0.90242562,0.00000000,0.00379625,1.13974947,0.38973660,0.10492582
-5.09354677,1.58776316,0.00388792,0.00375642,0.95333499,0.00000000,0.00401512,1.20576943,0.41210727,0.11089338
-5.08754377,1.67067203,0.00407238,0.00399515,1.00175538,0.00000000,0.00423520,1.26899026,0.43364666,0.11662321
-5.08154077,1.74840000,0.00427346,0.00424252,1.04674504,0.00000000,0.00445232,1.32831585,0.45398341,0.12200923
-5.07553777,1.81965355,0.00448863,0.00449638,1.08745596,0.00000000,0.00466285,1.38277362,0.47279098,0.12695704
-5.06953477,1.88334053,0.00471649,0.00475519,1.12315808,0.00000000,0.00486375,1.43154391,0.48979723,0.13138652
-5.06353177,1.93860361,0.00495671,0.00501807,1.15326077,0.00000000,0.00505263,1.47398540,0.50479269,0.13523419
-5.05752876,1.98484695,0.00520994,0.00528475,1.17733056,0.00000000,0.00522781,1.50965541,0.51763689,0.13845504
-5.05152576,2.02175424,0.00547769,0.00555551,1.19510398,0.00000000,0.00538829,1.53832357,0.52826252,0.14102380
-5.04552276,2.04929682,0.00576221,0.00583115,1.20649463,0.00000000,0.00553381,1.55997793,0.53667688,0.14293552
-5.03951976,2.06773111,0.00606629,0.00611286,1.21159411,0.00000000,0.00566476,1.57482284,0.54296047,0.14420538
-5.03351676,2.07758479,0.00639307,0.00640209,1.21066639,0.00000000,0.00578217,1.58326841,0.54726280,0.14486781
-5.02751376,2.07963219,0.00674581,0.00670041,1.20413569,0.00000000,0.00588756,1.58591151,0.54979517,0.14497475
-5.02151076,2.07485951,0.00712762,0.00700936,1.19256833,0.00000000,0.00598289,1.58350918,0.55082093,0.14459329
-5.01550775,2.06442142,0.00754121,0.00733024,1.17664927,0.00000000,0.00607038,1.57694535,0.55064353,0.14380268
-5.00950475,2.04959068,0.00798865,0.00766395,1.15715418,0.00000000,0.00615241,1.56719227,0.54959273,0.14269083
-5.00350175,2.03170320,0.00847108,0.00801079,1.13491842,0.00000000,0.00623130,1.55526840,0.54800976,0.14135056
-4.99749875,2.01210081,0.00898851,0.00837035,1.11080427,0.00000000,0.00630923,1.54219468,0.54623195,0.13987553
-4.99149575,1.99207460,0.00953962,0.00874133,1.08566779,0.00000000,0.00638803,1.52895104,0.54457764,0.13835641
-4.98549275,1.97281121,0.01012160,0.00912149,1.06032675,0.00000000,0.00646910,1.51643529,0.54333199,0.13687703
-4.97948974,1.95534450,0.01073006,0.00950758,1.03553115,0.00000000,0.00655326,1.50542613,0.54273439,0.13551106
-4.97348674,1.94051486,0.01135906,0.00989532,1.01193733,0.00000000,0.00664070,1.49655191,0.54296798,0.13431911
-4.96748374,1.92893765,0.01200106,0.01027950,0.99008688,0.00000000,0.00673092,1.49026655,0.54415178,0.13334650
-4.96148074,1.92098222,0.01264713,0.01065406,0.97039095,0.00000000,0.00682274,1.48683336,0.54633578,0.13262170
-4.95547774,1.91676194,0.01328710,0.01101224,0.95312049,0.00000000,0.00691429,1.48631756,0.54949903,0.13215560
-4.94947474,1.91613566,0.01390983,0.01134680,0.93840263,0.00000000,0.00700314,1.48858738,0.55355095,0.13194152
-4.94347174,1.91871989,0.01450350,0.01165025,0.92622296,0.00000000,0.00708632,1.49332357,0.55833550,0.13195596
-4.93746873,1.92391102,0.01505601,0.01191513,0.91643354,0.00000000,0.00716049,1.50003656,0.56363824,0.13216007
-4.93146573,1.93091613,0.01555536,0.01213424,0.90876576,0.00000000,0.00722210,1.50809039,0.56919555,0.13250169
-4.92546273,1.93879080,0.01599002,0.01230098,0.90284748,0.00000000,0.00726751,1.51673194,0.57470589,0.13291787
-4.91945973,1.94648189,0.01634938,0.01240955,0.89822343,0.00000000,0.00729316,1.52512417,0.57984223,0.13333784
-4.91345673,1.95287343,0.01662409,0.01245524,0.89437779,0.00000000,0.00729576,1.53238173,0.58426537,0.13368603
-4.90745373,1.95683337,0.01680639,0.01243457,0.89075806,0.00000000,0.00727241,1.53760740,0.58763736,0.13388536
-4.90145073,1.95725940,0.01689042,0.01234550,0.88679901,0.00000000,0.00722075,1.53992777,0.58963451,0.13386031
-4.89544772,1.95312178,0.01687241,0.01218746,0.88194591,0.00000000,0.00713903,1.53852677,0.58995955,0.13353991
-4.88944472,1.94350179,0.01675080,0.01196142,0.87567603,0.00000000,0.00702625,1.53267581,0.58835237,0.13286038
-4.88344172,1.92762443,0.01652631,0.01166984,0.86751783,0.00000000,0.00688215,1.52175947,0.58459908,0.13176744
-4.87743872,1.90488425,0.01620191,0.01131663,0.85706707,0.00000000,0.00670724,1.50529601,0.57853904,0.13021812
-4.87143572,1.87486389,0.01578268,0.01090695,0.84399954,0.00000000,0.00650278,1.48295213,0.57006969,0.12818205
-4.86543272,1.83734486,0.01527565,0.01044708,0.82808018,0.00000000,0.00627074,1.45455167,0.55914915,0.12564235
-4.85942971,1.79231062,0.01468952,0.00994419,0.80916826,0.00000000,0.00601373,1.42007838,0.54579655,0.12259583
-4.85342671,1.73994235,0.01403437,0.00940610,0.78721898,0.00000000,0.00573487,1.37967288,0.53009023,0.11905281
-4.84742371,1.68060798,0.01332136,0.00884102,0.76228140,0.00000000,0.00543773,1.33362432,0.51216399,0.11503641
-4.84142071,1.61484522,0.01256230,0.00825732,0.73449322,0.00000000,0.00512614,1.28235726,0.49220163,0.11058151
-4.83541771,1.54333974,0.01176935,0.00766328,0.70407265,0.00000000,0.00480415,1.22641468,0.47043003,0.10573322
-4.82941471,1.46689952,0.01095464,0.00706687,0.67130800,0.00000000,0.00447583,1.16643789,0.44711124,0.10054526
-4.82341171,1.38642654,0.01012994,0.00647556,0.63654547,0.00000000,0.00414521,1.10314425,0.42253381,0.09507801
-4.81740870,1.30288710,0.00930639,0.00589614,0.60017569,0.00000000,0.00381612,1.03730372,0.39700368,0.08939649
-4.81140570,1.21728184,0.00849427,0.00533463,0.56261966,0.00000000,0.00349216,0.96971508,0.37083521,0.08356838
-4.80540270,1.13061667,0.00770273,0.00479616,0.52431460,0.00000000,0.00317659,0.90118282,0.34434235,0.07766197
-4.79939970,1.04387549,0.00693975,0.00428495,0.48570027,0.00000000,0.00287226,0.83249533,0.31783053,0.07174432
-4.79339670,0.95799562,0.00621196,0.00380429,0.44720622,0.00000000,0.00258163,0.76440514,0.29158931,0.06587954
-4.78739370,0.87384652,0.00552467,0.00335653,0.40924031,0.00000000,0.00230670,0.69761189,0.26588610,0.06012733
-4.78139070,0.79221246,0.00488184,0.00294320,0.37217901,0.00000000,0.00204904,0.63274819,0.24096106,0.05454175
-4.77538769,0.71377924,0.00428615,0.00256500,0.33635939,0.00000000,0.00180980,0.57036879,0.21702327,0.04917029
-4.76938469,0.63912524,0.00373908,0.00222193,0.30207322,0.00000000,0.00158974,0.51094323,0.19424810,0.04405319
-4.76338169,0.56871664,0.00324103,0.00191341,0.26956313,0.00000000,0.00138929,0.45485173,0.17277601,0.03922312
-4.75737869,0.50290673,0.00279146,0.00163835,0.23902065,0.00000000,0.00120859,0.40238439,0.15271235,0.03470509
-4.75137569,0.44193879,0.00238901,0.00139528,0.21058625,0.00000000,0.00104756,0.35374329,0.13412840,0.03051661
-4.74537269,0.38595222,0.00203167,0.00118245,0.18435094,0.00000000,0.00090598,0.30904720,0.11706330,0.02666809
-4.73936968,0.33499138,0.00171691,0.00099795,0.16035946,0.00000000,0.00078353,0.26833844,0.10152670,0.02316346
-4.73336668,0.28901647,0.00144184,0.00083980,0.13861455,0.00000000,0.00067993,0.23159153,0.08750209,0.02000086
-4.72736368,0.24791604,0.00120332,0.00070604,0.11908215,0.00000000,0.00059496,0.19872301,0.07495055,0.01717355
-4.72136068,0.21152025,0.00099810,0.00059481,0.10169718,0.00000000,0.00052859,0.16960211,0.06381466,0.01467079
-4.71535768,0.17961473,0.00082290,0.00050444,0.08636974,0.00000000,0.00048104,0.14406169,0.05402262,0.01247879
-4.70935468,0.15195417,0.00067449,0.00043350,0.07299125,0.00000000,0.00045286,0.12190918,0.04549219,0.01058172
-4.70335168,0.12827539,0.00054978,0.00038084,0.06144051,0.00000000,0.00044501,0.10293705,0.03813450,0.00896254
-4.69734867,0.10830959,0.00044586,0.00034568,0.05158939,0.00000000,0.00045896,0.08693264,0.03185753,0.00760396
-4.69134567,0.09179329,0.00036005,0.00032762,0.04330799,0.00000000,0.00049674,0.07368697,0.02656929,0.00648913
-4.68534267,0.07847795,0.00028989,0.00032669,0.03646920,0.00000000,0.00056103,0.06300248,0.02218046,0.00560238
-4.67933967,0.06813796,0.00023320,0.00034336,0.03095254,0.00000000,0.00065520,0.05469950,0.01860669,0.00492977
-4.67333667,0.06057709,0.00018806,0.00037858,0.02664726,0.00000000,0.00078337,0.04862146,0.01577033,0.00445955
-4.66733367,0.05563313,0.00015281,0.00043379,0.02345465,0.00000000,0.00095044,0.04463861,0.01360181,0.00418251
-4.66133067,0.05318090,0.00012604,0.00051092,0.02128964,0.00000000,0.00116209,0.04265055,0.01204042,0.00409216
-4.65532766,0.05313358,0.00010660,0.00061238,0.02008161,0.00000000,0.00142481,0.04258727,0.01103484,0.00418483
-4.64932466,0.05544240,0.00009354,0.00074105,0.01977453,0.00000000,0.00174580,0.04440895,0.01054314,0.00445965
-4.64332166,0.06009476,0.00008614,0.00090025,0.02032650,0.00000000,0.00213291,0.04810447,0.01053251,0.00491837
-4.63731866,0.06711077,0.00008385,0.00109369,0.02170862,0.00000000,0.00259458,0.05368870,0.01097861,0.00556508
