energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.85592796,3.38224960,0.02235547,0.12605302,0.47945095,0.30866336,0.11548224,1.94909180,0.77261782,0.97843292
-5.84992496,3.38698787,0.02240402,0.13115775,0.49026628,0.31892670,0.11568521,1.93841676,0.76041258,0.96280605
-5.84392196,3.39149055,0.02239703,0.13662955,0.50169622,0.32948520,0.11566858,1.92721191,0.74919986,0.94485266
-5.83791896,3.39603970,0.02233744,0.14245388,0.51367234,0.34027772,0.11544297,1.91572693,0.73907869,0.92489574
-5.83191596,3.40089329,0.02222912,0.14860754,0.52611345,0.35124145,0.11502132,1.90420232,0.73010761,0.90328292
-5.82591296,3.40627652,0.02207676,0.15505836,0.53892702,0.36231247,0.11441875,1.89286410,0.72230443,0.88037914
-5.81990995,3.41237425,0.02188568,0.16176519,0.55201094,0.37342629,0.11365226,1.88191896,0.71564743,0.85655883
-5.81390695,3.41932430,0.02166164,0.16867813,0.56525553,0.38451832,0.11274036,1.87154964,0.71007770,0.83219795
-5.80790395,3.42721200,0.02141061,0.17573925,0.57854568,0.39552424,0.11170271,1.86191093,0.70550275,0.80766588
-5.80190095,3.43606595,0.02113853,0.18288349,0.59176327,0.40638026,0.11055951,1.85312607,0.70180091,0.78331751
-5.79589795,3.44585526,0.02085113,0.19003995,0.60478947,0.41702331,0.10933097,1.84528381,0.69882651,0.75948576
-5.78989495,3.45648839,0.02055370,0.19713338,0.61750733,0.42739110,0.10803673,1.83843630,0.69641563,0.73647469
-5.78389195,3.46781380,0.02025088,0.20408596,0.62980423,0.43742223,0.10669523,1.83259780,0.69439221,0.71455351
-5.77788894,3.47962252,0.01994655,0.21081922,0.64157438,0.44705619,0.10532318,1.82774440,0.69257423,0.69395158
-5.77188594,3.49165272,0.01964366,0.21725605,0.65272130,0.45623351,0.10393506,1.82381491,0.69078002,0.67485457
-5.76588294,3.50359624,0.01934417,0.22332284,0.66316012,0.46489592,0.10254273,1.82071287,0.68883419,0.65740199
-5.75987994,3.51510703,0.01904905,0.22895146,0.67281983,0.47298664,0.10115519,1.81830964,0.68657333,0.64168602
-5.75387694,3.52581123,0.01875824,0.23408128,0.68164520,0.48045088,0.09977838,1.81644865,0.68385103,0.62775166
-5.74787394,3.53531857,0.01847076,0.23866086,0.68959846,0.48723637,0.09841526,1.81495056,0.68054232,0.61559834
-5.74187094,3.54323456,0.01818482,0.24264950,0.69666057,0.49329419,0.09706587,1.81361912,0.67654717,0.60518258
-5.73586793,3.54917315,0.01789794,0.24601840,0.70283194,0.49857959,0.09572764,1.81224761,0.67179307,0.59642192
-5.72986493,3.55276912,0.01760715,0.24875148,0.70813264,0.50305296,0.09439576,1.81062543,0.66623664,0.58919966
-5.72386193,3.55368960,0.01730922,0.25084567,0.71260184,0.50668083,0.09306363,1.80854472,0.65986403,0.58337036
-5.71785893,3.55164435,0.01700081,0.25231090,0.71629664,0.50943682,0.09172336,1.80580646,0.65269030,0.57876585
-5.71185593,3.54639402,0.01667874,0.25316949,0.71929002,0.51130255,0.09036634,1.80222608,0.64475769,0.57520149
-5.70585293,3.53775623,0.01634016,0.25345513,0.72166807,0.51226831,0.08898371,1.79763809,0.63613288,0.57248254
-5.69984992,3.52560905,0.01598275,0.25321143,0.72352656,0.51233364,0.08756693,1.79189966,0.62690335,0.57041020
-5.69384692,3.50989176,0.01560486,0.25249014,0.72496684,0.51150759,0.08610819,1.78489303,0.61717300,0.56878746
-5.68784392,3.49060299,0.01520562,0.25134905,0.72609129,0.50980873,0.08460077,1.77652660,0.60705718,0.56742425
-5.68184092,3.46779640,0.01478502,0.24984970,0.72699852,0.50726493,0.08303932,1.76673495,0.59667744,0.56614199
-5.67583792,3.44157431,0.01434394,0.24805501,0.72777851,0.50391292,0.08142006,1.75547757,0.58615618,0.56477729
-5.66983492,3.41207970,0.01388415,0.24602701,0.72850805,0.49979756,0.07974087,1.74273678,0.57561134,0.56318483
-5.66383192,3.37948733,0.01340824,0.24382468,0.72924658,0.49497115,0.07800125,1.72851493,0.56515170,0.56123935
-5.65782891,3.34399460,0.01291951,0.24150212,0.73003298,0.48949250,0.07620234,1.71283107,0.55487257,0.55883682
-5.65182591,3.30581288,0.01242193,0.23910712,0.73088329,0.48342624,0.07434668,1.69571762,0.54485255,0.55589482
-5.64582291,3.26516009,0.01191991,0.23668024,0.73178987,0.47684212,0.07243812,1.67721714,0.53515111,0.55235219
-5.63981991,3.22225518,0.01141822,0.23425448,0.73272197,0.46981462,0.07048160,1.65737962,0.52580744,0.54816815
-5.63381691,3.17731500,0.01092184,0.23185553,0.73362793,0.46242285,0.06848295,1.63626050,0.51684043,0.54332102
-5.62781391,3.13055412,0.01043576,0.22950270,0.73443903,0.45475079,0.06644871,1.61391977,0.50824991,0.53780660
-5.62181091,3.08218764,0.00996495,0.22721045,0.73507490,0.44688793,0.06438596,1.59042209,0.50001904,0.53163645
-5.61580790,3.03243727,0.00951418,0.22499043,0.73545035,0.43893033,0.06230227,1.56583826,0.49211778,0.52483624
-5.60980490,2.98154017,0.00908796,0.22285395,0.73548337,0.43098200,0.06020554,1.54024789,0.48450729,0.51744417
-5.60380190,2.92976046,0.00869054,0.22081486,0.73510390,0.42315651,0.05810406,1.51374314,0.47714501,0.50950965
-5.59779890,2.87740247,0.00832584,0.21889245,0.73426305,0.41557891,0.05600649,1.48643354,0.46999021,0.50109236
-5.59179590,2.82482511,0.00799749,0.21711447,0.73294221,0.40838746,0.05392193,1.45845128,0.46300975,0.49226152
-5.58579290,2.77245626,0.00770886,0.21551983,0.73116149,0.40173545,0.05186000,1.42995697,0.45618364,0.48309558
-5.57978989,2.72080615,0.00746314,0.21416099,0.72898720,0.39579246,0.04983094,1.40114510,0.44951031,0.47368215
-5.57378689,2.67047853,0.00726338,0.21310579,0.72653750,0.39074529,0.04784571,1.37224905,0.44301109,0.46411811
-5.56778389,2.62217855,0.00711259,0.21243854,0.72398614,0.38679804,0.04591603,1.34354484,0.43673372,0.45450976
-5.56178089,2.57671626,0.00701381,0.21226029,0.72156368,0.38417138,0.04405442,1.31535344,0.43075472,0.44497297
-5.55577789,2.53500486,0.00697019,0.21268818,0.71955600,0.38310076,0.04227418,1.28804099,0.42518027,0.43563305
-5.54977489,2.49805299,0.00698500,0.21385380,0.71829992,0.38383352,0.04058930,1.26201673,0.42014565,0.42662429
-5.54377189,2.46695063,0.00706170,0.21590058,0.71817594,0.38662476,0.03901429,1.23772824,0.41581306,0.41808907
-5.53776888,2.44284847,0.00720387,0.21898026,0.71959820,0.39173211,0.03756396,1.21565402,0.41236779,0.41017626
-5.53176588,2.42693104,0.00741524,0.22324850,0.72300192,0.39940935,0.03625313,1.19629324,0.41001295,0.40303914
-5.52576288,2.42038408,0.00769956,0.22885978,0.72882870,0.40989904,0.03509621,1.18015301,0.40896281,0.39683251
-5.51975988,2.42435711,0.00806050,0.23596180,0.73751018,0.42342440,0.03410679,1.16773338,0.40943489,0.39170928
-5.51375688,2.43992238,0.00850150,0.24468948,0.74945074,0.44018068,0.03329722,1.15951055,0.41164131,0.38781644
-5.50775388,2.46803179,0.00902561,0.25515888,0.76500972,0.46032632,0.03267806,1.15591900,0.41577943,0.38529067
-5.50175088,2.50947340,0.00963531,0.26746125,0.78448415,0.48397420,0.03225760,1.15733311,0.42202239,0.38425363
-5.49574787,2.56482933,0.01033224,0.28165744,0.80809240,0.51118344,0.03204145,1.16404923,0.43050978,0.38480735
-5.48974487,2.63443710,0.01111708,0.29777288,0.83595972,0.54195212,0.03203205,1.17626886,0.44133895,0.38702965
-5.48374187,2.71835618,0.01198927,0.31579342,0.86810618,0.57621113,0.03222837,1.19408396,0.45455730,0.39097015
-5.47773887,2.81634144,0.01294688,0.33566216,0.90443756,0.61381980,0.03262564,1.21746501,0.47015590,0.39664683
-5.47173587,2.92782510,0.01398642,0.35727749,0.94473972,0.65456328,0.03321518,1.24625258,0.48806483,0.40404350
-5.46573287,3.05190844,0.01510272,0.38049238,0.98867685,0.69815216,0.03398436,1.28015304,0.50815050,0.41310835
-5.45972986,3.18736405,0.01628890,0.40511514,1.03579362,0.74422439,0.03491671,1.31873869,0.53021512,0.42375355
-5.45372686,3.33264913,0.01753628,0.43091157,1.08552145,0.79234958,0.03599210,1.36145262,0.55399844,0.43585625
-5.44772386,3.48593001,0.01883448,0.45760856,1.13718880,0.84203576,0.03718711,1.40761826,0.57918191,0.44926063
-5.44172086,3.64511728,0.02017148,0.48489905,1.19003515,0.89273840,0.03847549,1.45645356,0.60539500,0.46378133
-5.43571786,3.80791085,0.02153378,0.51244828,1.24322837,0.94387165,0.03982871,1.50708921,0.63222372,0.47920782
-5.42971486,3.97185366,0.02290664,0.53990113,1.29588495,0.99482129,0.04121661,1.55859057,0.65922097,0.49530979
-5.42371186,4.13439242,0.02427432,0.56689042,1.34709248,1.04495937,0.04260813,1.60998240,0.68591846,0.51184323
-5.41770885,4.29294349,0.02562041,0.59304591,1.39593369,1.09365978,0.04397208,1.66027564,0.71183977,0.52855702
-5.41170585,4.44496181,0.02692820,0.61800372,1.44151122,1.14031450,0.04527793,1.70849531,0.73651416,0.54519980
-5.40570285,4.58801050,0.02818104,0.64141590,1.48297244,1.18435000,0.04649656,1.75370852,0.75949047,0.56152683
-5.39969985,4.71982898,0.02936278,0.66295989,1.51953337,1.22524308,0.04760103,1.79505156,0.78035088,0.57730663
-5.39369685,4.83839722,0.03045810,0.68234751,1.55050097,1.26253596,0.04856724,1.83175529,0.79872373,0.59232727
-5.38769385,4.94199388,0.03145299,0.69933319,1.57529305,1.29584968,0.04937457,1.86316775,0.81429521,0.60640187
-5.38169085,5.02924661,0.03233507,0.71372117,1.59345520,1.32489578,0.05000634,1.88877341,0.82681920,0.61937349
-5.37568784,5.09917251,0.03309390,0.72537141,1.60467396,1.34948552,0.05045019,1.90820834,0.83612516,0.63111908
-5.36968484,5.15120769,0.03372133,0.73420394,1.60878607,1.36953645,0.05069837,1.92127091,0.84212359,0.64155243
-5.36368184,5.18522472,0.03421165,0.74020153,1.60578327,1.38507603,0.05074783,1.92792766,0.84480901,0.65062622
-5.35767884,5.20153755,0.03456176,0.74341054,1.59581261,1.39624216,0.05060020,1.92831428,0.84426028,0.65833302
-5.35167584,5.20089367,0.03477128,0.74393985,1.57917229,1.40328052,0.05026160,1.92273183,0.84063827,0.66470533
-5.34567284,5.18445383,0.03484248,0.74195789,1.55630306,1.40653874,0.04974240,1.91163818,0.83418105,0.66981481
-5.33966983,5.15376005,0.03478027,0.73768792,1.52777572,1.40645763,0.04905680,1.89563537,0.82519682,0.67377056
-5.33366683,5.11069293,0.03459194,0.73140153,1.49427493,1.40355957,0.04822227,1.87545316,0.81405470,0.67671677
-5.32766383,5.05741968,0.03428703,0.72341074,1.45658007,1.39843456,0.04725904,1.85192938,0.80117399,0.67882963
-5.32166083,4.99633466,0.03387694,0.71405883,1.41554377,1.39172416,0.04618942,1.82598785,0.78701207,0.68031375
-5.31565783,4.92999422,0.03337462,0.70371028,1.37206876,1.38410393,0.04503711,1.79861454,0.77205157,0.68139809
-5.30965483,4.86104796,0.03279417,0.69274014,1.32708392,1.37626493,0.04382654,1.77083263,0.75678704,0.68233151
-5.30365183,4.79216860,0.03215041,0.68152317,1.28152023,1.36889471,0.04258220,1.74367732,0.74171181,0.68337811
-5.29764882,4.72598251,0.03145846,0.67042319,1.23628740,1.36265854,0.04132801,1.71817102,0.72730522,0.68481227
-5.29164582,4.66500308,0.03073331,0.65978293,1.19225185,1.35818141,0.04008674,1.69529955,0.71402077,0.68691369
-5.28564282,4.61156886,0.02998945,0.64991480,1.15021668,1.35603140,0.03887957,1.67598999,0.70227543,0.68996227
-5.27963982,4.56778814,0.02924047,0.64109285,1.11090421,1.35670488,0.03772564,1.66109067,0.69244038,0.69423319
-5.27363682,4.53549168,0.02849879,0.63354623,1.07494150,1.36061420,0.03664181,1.65135367,0.68483339,0.69999191
-5.26763382,4.51619460,0.02777542,0.62745430,1.04284912,1.36807812,0.03564248,1.64742027,0.67971304,0.70748947
-5.26163082,4.51106851,0.02707976,0.62294360,1.01503350,1.37931531,0.03473947,1.64980948,0.67727471,0.71695797
-5.25562781,4.52092438,0.02641952,0.62008679,0.99178284,1.39444129,0.03394211,1.65890979,0.67764855,0.72860622
-5.24962481,4.54620632,0.02580072,0.61890341,0.97326670,1.41346870,0.03325735,1.67497435,0.68089921,0.74261585
-5.24362181,4.58699626,0.02522773,0.61936262,0.95953896,1.43631109,0.03268994,1.69811932,0.68702732,0.75913762
-5.23761881,4.64302893,0.02470337,0.62138763,0.95054421,1.46278993,0.03224271,1.72832541,0.69597265,0.77828810
-5.23161581,4.71371634,0.02422915,0.62486162,0.94612701,1.49264473,0.03191693,1.76544242,0.70761863,0.80014681
-5.22561281,4.79818087,0.02380543,0.62963513,0.94604382,1.52554578,0.03171257,1.80919650,0.72179821,0.82475365
-5.21960980,4.89529529,0.02343171,0.63553424,0.94997721,1.56110917,0.03162870,1.85919976,0.73830070,0.85210679
-5.21360680,5.00372860,0.02310693,0.64236966,0.95755165,1.59891344,0.03166382,1.91496206,0.75687946,0.88216104
-5.20760380,5.12199572,0.02282970,0.64994598,0.96835069,1.63851728,0.03181613,1.97590437,0.77726014,0.91482665
-5.20160080,5.24850942,0.02259860,0.65807105,0.98193468,1.67947772,0.03208379,2.04137347,0.79914927,0.94996866
-5.19559780,5.38163276,0.02241239,0.66656495,0.99785869,1.72136791,0.03246511,2.11065756,0.82224289,0.98740694
-5.18959480,5.51973028,0.02227026,0.67526828,1.01569001,1.76379416,0.03295872,2.18300228,0.84623511,1.02691675
-5.18359180,5.66121647,0.02217192,0.68404951,1.03502463,1.80641126,0.03356354,2.25762690,0.87082614,1.06823021
-5.17758879,5.80459987,0.02211774,0.69281108,1.05550227,1.84893582,0.03427887,2.33374014,0.89572991,1.11103858
-5.17158579,5.94852183,0.02210880,0.70149403,1.07681946,1.89115696,0.03510421,2.41055553,0.92068075,1.15499545
-5.16558279,6.09178880,0.02214683,0.71008111,1.09874017,1.93294407,0.03603922,2.48730581,0.94543922,1.19972097
-5.15957979,6.23339737,0.02223418,0.71859815,1.12110383,1.97425136,0.03708347,2.56325617,0.96979684,1.24480711
-5.15357679,6.37255179,0.02237368,0.72711373,1.14383021,2.01511901,0.03823627,2.63771631,0.99357962,1.28982398
-5.14757379,6.50867352,0.02256847,0.73573715,1.16692126,2.05567097,0.03949641,2.71005081,1.01665040,1.33432711
-5.14157079,6.64140311,0.02282181,0.74461481,1.19045964,2.09610953,0.04086195,2.77968801,1.03890986,1.37786566
-5.13556778,6.77059446,0.02313688,0.75392514,1.21460401,2.13670674,0.04232997,2.84612707,1.06029635,1.41999132
-5.12956478,6.89630206,0.02351647,0.76387220,1.23958133,2.17779320,0.04389640,2.90894327,1.08078439,1.46026770
-5.12356178,7.01876186,0.02396281,0.77467831,1.26567628,2.21974445,0.04555584,2.96779137,1.10038213,1.49827999
-5.11755878,7.13836638,0.02447731,0.78657576,1.29321818,2.26296545,0.04730143,3.02240710,1.11912767,1.53364436
-5.11155578,7.25563517,0.02506033,0.79979813,1.32256588,2.30787381,0.04912479,3.07260667,1.13708452,1.56601702
-5.10555278,7.37118141,0.02571099,0.81457123,1.35409112,2.35488209,0.05101605,3.11828439,1.15433622,1.59510230
-5.09954977,7.48567573,0.02642705,0.83110425,1.38816088,2.40437993,0.05296384,3.15940840,1.17098038,1.62065958
-5.09354677,7.59980842,0.02720473,0.84958108,1.42511941,2.45671647,0.05495540,3.19601459,1.18712234,1.64250862
-5.08754377,7.71425112,0.02803867,0.87015242,1.46527052,2.51218366,0.05697678,3.22819890,1.20286848,1.66053315
-5.08154077,7.82961917,0.02892190,0.89292869,1.50886086,2.57100105,0.05901298,3.25610819,1.21831969,1.67468241
-5.07553777,7.94643593,0.02984586,0.91797407,1.55606477,2.63330249,0.06104823,3.27992991,1.23356494,1.68497066
-5.06953477,8.06510034,0.03080051,0.94530195,1.60697139,2.69912532,0.06306627,3.29988104,1.24867542,1.69147466
-5.06353177,8.18585881,0.03177438,0.97487189,1.66157447,2.76840242,0.06505061,3.31619661,1.26369929,1.69432919
-5.05752876,8.30878285,0.03275487,1.00658822,1.71976547,2.84095753,0.06698487,3.32911836,1.27865750,1.69372100
-5.05152576,8.43375350,0.03372835,1.04030046,1.78133031,2.91650410,0.06885312,3.33888405,1.29354063,1.68988138
-5.04552276,8.56045331,0.03468056,1.07580558,1.84595000,2.99464791,0.07064019,3.34571784,1.30830720,1.68307782
-5.03951976,8.68836695,0.03559683,1.11285196,1.91320522,3.07489344,0.07233202,3.34982245,1.32288341,1.67360523
-5.03351676,8.81679048,0.03646247,1.15114513,1.98258499,3.15665410,0.07391592,3.35137333,1.33716450,1.66177708
-5.02751376,8.94484966,0.03726310,1.19035509,2.05349897,3.23926587,0.07538095,3.35051536,1.35101774,1.64791708
-5.02151076,9.07152659,0.03798506,1.23012489,2.12529327,3.32200424,0.07671811,3.34736214,1.36428690,1.63235154
-5.01550775,9.19569418,0.03861575,1.27008029,2.19726898,3.40410368,0.07792063,3.34199807,1.37679827,1.61540294
-5.00950475,9.31615684,0.03914399,1.30984012,2.26870289,3.48477913,0.07898416,3.33448302,1.38836768,1.59738481
-5.00350175,9.43169583,0.03956036,1.34902692,2.33886947,3.56324862,0.07990689,3.32485922,1.39880859,1.57859799
-4.99749875,9.54111707,0.03985746,1.38727735,2.40706321,3.63875609,0.08068966,3.31316011,1.40794052,1.55932832
-4.99149575,9.64329906,0.04003014,1.42425210,2.47262029,3.71059341,0.08133598,3.29942026,1.41559763,1.53984562
-4.98549275,9.73723837,0.04007569,1.45964465,2.53493853,3.77812069,0.08185200,3.28368584,1.42163682,1.52040366
-4.97948974,9.82209011,0.03999391,1.49318862,2.59349483,3.84078387,0.08224635,3.26602471,1.42594499,1.50124095
-4.97348674,9.89720124,0.03978712,1.52466326,2.64785899,3.89812879,0.08252996,3.24653542,1.42844505,1.48258183
-4.96748374,9.96213446,0.03946010,1.55389689,2.69770346,3.94981102,0.08271577,3.22535427,1.42910012,1.46463779
-4.96148074,10.01668148,0.03901995,1.58076808,2.74280841,3.99560120,0.08281833,3.20265993,1.42791590,1.44760837
-4.95547774,10.06086464,0.03847581,1.60520459,2.78306185,4.03538541,0.08285338,3.17867506,1.42494085,1.43168159
-4.94947474,10.09492690,0.03783863,1.62718005,2.81845496,4.06916099,0.08283737,3.15366466,1.42026421,1.41703362
-4.94347174,10.11931067,0.03712078,1.64670881,2.84907287,4.09702798,0.08278682,3.12793125,1.41401200,1.40382764
-4.93746873,10.13462707,0.03633567,1.66383912,2.87508148,4.11917698,0.08271780,3.10180697,1.40634118,1.39221180
-4.93146573,10.14161750,0.03549730,1.67864508,2.89671111,4.13587420,0.08264527,3.07564307,1.39743236,1.38231641
-4.92546273,10.14111011,0.03461986,1.69121813,2.91423813,4.14744481,0.08258254,3.04979755,1.38748152,1.37425065
-4.91945973,10.13397426,0.03371730,1.70165832,2.92796548,4.15425586,0.08254066,3.02462159,1.37669133,1.36809889
-4.91345673,10.12107578,0.03280293,1.71006615,2.93820348,4.15669968,0.08252797,3.00044589,1.36526247,1.36391706
-4.90745373,10.10323631,0.03188906,1.71653543,2.94525194,4.15517906,0.08254966,2.97756757,1.35338575,1.36172943
-4.90145073,10.08119931,0.03098671,1.72114766,2.94938479,4.15009515,0.08260755,2.95623887,1.34123531,1.36152602
-4.89544772,10.05560496,0.03010539,1.72396824,2.95083791,4.14183865,0.08269989,2.93665814,1.32896348,1.36326108
-4.88944472,10.02697556,0.02925294,1.72504478,2.94980100,4.13078481,0.08282139,2.91896388,1.31669751,1.36685272
-4.88344172,9.99571222,0.02843544,1.72440759,2.94641378,4.11729241,0.08296340,2.90323228,1.30453839,1.37218400
-4.87743872,9.96210274,0.02765726,1.72207222,2.94076661,4.10170640,0.08311424,2.88947825,1.29256175,1.37910545
-4.87143572,9.92633980,0.02692107,1.71804389,2.93290527,4.08436373,0.08325967,2.87766000,1.28082066,1.38743898
-4.86543272,9.88854777,0.02622803,1.71232352,2.92283957,4.06560157,0.08338357,2.86768675,1.26935013,1.39698301
-4.85942971,9.84881597,0.02557800,1.70491463,2.91055476,4.04576697,0.08346867,2.85942894,1.25817284,1.40751867
-4.85342671,9.80723529,0.02496974,1.69583099,2.89602515,4.02522672,0.08349737,2.85273027,1.24730558,1.41881664
-4.84742371,9.76393549,0.02440121,1.68510407,2.87922866,4.00437640,0.08345267,2.84742058,1.23676595,1.43064438
-4.84142071,9.71911984,0.02386984,1.67278995,2.86016130,3.98364733,0.08331907,2.84332879,1.22657863,1.44277321
-4.83541771,9.67309423,0.02337283,1.65897512,2.83885065,3.96351058,0.08308340,2.84029477,1.21678081,1.45498509
-4.82941471,9.62628844,0.02290738,1.64378067,2.81536724,3.94447722,0.08273559,2.83817943,1.20742623,1.46707849
-4.82341171,9.57926736,0.02247095,1.62736462,2.78983317,3.92709430,0.08226938,2.83687230,1.19858754,1.47887323
-4.81740870,9.53273117,0.02206143,1.60992210,2.76242739,3.91193635,0.08168274,2.83629612,1.19035671,1.49021398
-4.81140570,9.48750393,0.02167728,1.59168332,2.73338736,3.89959264,0.08097821,2.83640807,1.18284341,1.50097236
-4.80540270,9.44451096,0.02131765,1.57290946,2.70300689,3.89065059,0.08016296,2.83719773,1.17617155,1.51104748
-4.79939970,9.40474627,0.02098235,1.55388654,2.67163052,3.88567603,0.07924865,2.83868193,1.17047398,1.52036502
-4.79339670,9.36923164,0.02067189,1.53491766,2.63964469,3.88519137,0.07825107,2.84089695,1.16588601,1.52887507
-4.78739370,9.33896996,0.02038734,1.51631395,2.60746629,3.88965288,0.07718954,2.84388870,1.16253787,1.53654879
-4.78139070,9.31489550,0.02013026,1.49838471,2.57552932,3.89942809,0.07608624,2.84770172,1.16054699,1.54337429
-4.77538769,9.29782407,0.01990254,1.48142715,2.54427044,3.91477497,0.07496524,2.85236781,1.16001040,1.54935191
-4.76938469,9.28840614,0.01970617,1.46571637,2.51411410,3.93582366,0.07385156,2.85789531,1.16099799,1.55448936
-4.76338169,9.28708563,0.01954312,1.45149582,2.48545820,3.96256226,0.07277014,2.86425970,1.16354704,1.55879693
-4.75737869,9.29406693,0.01941509,1.43896887,2.45866085,3.99482717,0.07174480,2.87139648,1.16765862,1.56228319
-4.75137569,9.30929221,0.01932337,1.42829171,2.43402891,4.03229900,0.07079731,2.87919689,1.17329596,1.56495130
-4.74537269,9.33243027,0.01926864,1.41956798,2.41180872,4.07450419,0.06994653,2.88750681,1.18038528,1.56679624
-4.73936968,9.36287792,0.01925088,1.41284523,2.39217950,4.12082248,0.06920769,2.89612912,1.18881889,1.56780308
-4.73336668,9.39977386,0.01926922,1.40811336,2.37524945,4.17050023,0.06859192,2.90482955,1.19846059,1.56794639
-4.72736368,9.44202461,0.01932192,1.40530515,2.36105476,4.22266893,0.06810594,2.91334563,1.20915312,1.56719070
-4.72136068,9.48834130,0.01940638,1.40429872,2.34956137,4.27636832,0.06775196,2.92139837,1.22072728,1.56549210
-4.71535768,9.53728570,0.01951911,1.40492185,2.34066938,4.33057329,0.06752786,2.92870610,1.23301219,1.56280073
-4.70935468,9.58732338,0.01965585,1.40695806,2.33421981,4.38422349,0.06742748,2.93499950,1.24584621,1.55906409
-4.70335168,9.63688149,0.01981167,1.41015402,2.33000341,4.43625445,0.06744118,2.94003723,1.25908787,1.55423083
-4.69734867,9.68440885,0.01998112,1.41422823,2.32777110,4.48562913,0.06755647,2.94362101,1.27262614,1.54825497
-4.69134567,9.72843535,0.02015838,1.41888051,2.32724563,4.53136873,0.06775881,2.94560950,1.28638959,1.54110006
-4.68534267,9.76762835,0.02033745,1.42380201,2.32813406,4.57258143,0.06803238,2.94593001,1.30035373,1.53274329
-4.67933967,9.80084350,0.02051233,1.42868532,2.33014047,4.60848822,0.06836097,2.94458750,1.31454623,1.52317908
-4.67333667,9.82716794,0.02067724,1.43323450,2.33297853,4.63844479,0.06872867,2.94167017,1.32904958,1.51242207
-4.66733367,9.84595391,0.02082676,1.43717439,2.33638343,4.66195861,0.06912069,2.93735143,1.34400099,1.50050929
-4.66133067,9.85684160,0.02095601,1.44025912,2.34012268,4.67870085,0.06952383,2.93188793,1.35958955,1.48750142
-4.65532766,9.85977010,0.02106077,1.44227935,2.34400529,4.68851241,0.06992702,2.92561376,1.37605057,1.47348291
-4.64932466,9.85497603,0.02113763,1.44306803,2.34788906,4.69140420,0.07032154,2.91893092,1.39365734,1.45856114
-4.64332166,9.84298003,0.02118401,1.44250445,2.35168548,4.68755149,0.07070113,2.91229642,1.41271067,1.44286443
