energy_ev,total_up,Ga_p_up,Ga_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.60380190,7.21549812,0.19981940,0.00000000,2.96676385,3.12353907,0.03896602,4.86661087
-5.59779890,6.88934485,0.19035659,0.00000000,2.83154392,2.98113603,0.03728233,4.63298883
-5.59179590,6.54588549,0.18023654,0.00000000,2.68865035,2.83108961,0.03549992,4.38686319
-5.58579290,6.19121814,0.16964277,0.00000000,2.54069438,2.67586390,0.03364901,4.13233008
-5.57978989,5.83135795,0.15876107,0.00000000,2.39025169,2.51790057,0.03176065,3.87343771
-5.57378689,5.47207246,0.14777432,0.00000000,2.23979198,2.35955362,0.02986566,3.61408061
-5.56778389,5.11873505,0.13685777,0.00000000,2.09161623,2.20303123,0.02799377,3.35790585
-5.56178089,4.77620148,0.12617486,0.00000000,1.94780360,2.05034622,0.02617272,3.10823398
-5.55577789,4.44871268,0.11587383,0.00000000,1.81016943,1.90327666,0.02442761,2.86799687
-5.54977489,4.13982604,0.10608501,0.00000000,1.68023521,1.76333746,0.02278031,2.63969339
-5.54377189,3.85237562,0.09691904,0.00000000,1.55921079,1.63176296,0.02124906,2.42536315
-5.53776888,3.58846057,0.08846582,0.00000000,1.44798848,1.50950048,0.01984827,2.22657773
-5.53176588,3.34945965,0.08079427,0.00000000,1.34714825,1.39721400,0.01858844,2.04444799
-5.52576288,3.13606902,0.07395277,0.00000000,1.25697292,1.29529686,0.01747626,1.87964550
-5.51975988,2.94835938,0.06797018,0.00000000,1.17747164,1.20389214,0.01651485,1.73243577
-5.51375688,2.78584833,0.06285734,0.00000000,1.10841001,1.12291903,0.01570413,1.60272065
-5.50775388,2.64758322,0.05860888,0.00000000,1.04934503,1.05210364,0.01504122,1.49008700
-5.50175088,2.53223012,0.05520529,0.00000000,0.99966295,0.99101232,0.01452098,1.39385916
-5.49574787,2.43816447,0.05261502,0.00000000,0.95861829,0.93908606,0.01413652,1.31315240
-5.48974487,2.36355940,0.05079661,0.00000000,0.92537245,0.89567426,0.01387970,1.24692524
-5.48374187,2.30646843,0.04970067,0.00000000,0.89903048,0.86006666,0.01374168,1.19402862
-5.47773887,2.26489970,0.04927171,0.00000000,0.87867497,0.83152237,0.01371335,1.15325042
-5.47173587,2.23687985,0.04944976,0.00000000,0.86339613,0.80929506,0.01378569,1.12335435
-5.46573287,2.22050621,0.05017168,0.00000000,0.85231765,0.79265403,0.01395006,1.10311242
-5.45972986,2.21398689,0.05137232,0.00000000,0.84461803,0.78090061,0.01419845,1.09133097
-5.45372686,2.21566897,0.05298533,0.00000000,0.83954739,0.77338022,0.01452352,1.08687036
-5.44772386,2.22405570,0.05494390,0.00000000,0.83644006,0.76949014,0.01491866,1.08865894
-5.44172086,2.23781402,0.05718120,0.00000000,0.83472330,0.76868368,0.01537789,1.09570210
-5.43571786,2.25577426,0.05963085,0.00000000,0.83392283,0.77047114,0.01589577,1.10708728
-5.42971486,2.27692386,0.06222722,0.00000000,0.83366561,0.77441859,0.01646715,1.12198633
-5.42371186,2.30039747,0.06490581,0.00000000,0.83368069,0.78014498,0.01708699,1.13965604
-5.41770885,2.32546522,0.06760363,0.00000000,0.83379860,0.78731862,0.01775010,1.15943808
-5.41170585,2.35152114,0.07025962,0.00000000,0.83394983,0.79565363,0.01845096,1.18075924
-5.40570285,2.37807331,0.07281523,0.00000000,0.83416287,0.80490701,0.01918349,1.20313265
-5.39969985,2.40473671,0.07521504,0.00000000,0.83456190,0.81487682,0.01994093,1.22616043
-5.39369685,2.43122966,0.07740753,0.00000000,0.83536432,0.82540176,0.02071578,1.24953801
-5.38769385,2.45737367,0.07934586,0.00000000,0.83687797,0.83636235,0.02149978,1.27305995
-5.38169085,2.48309674,0.08098875,0.00000000,0.83949786,0.84768342,0.02228402,1.29662685
-5.37568784,2.50843891,0.08230133,0.00000000,0.84370192,0.85933785,0.02305905,1.32025264
-5.36968484,2.53355916,0.08325594,0.00000000,0.85004541,0.87135100,0.02381514,1.34407157
-5.36368184,2.55874203,0.08383287,0.00000000,0.85915351,0.88380523,0.02454256,1.36834356
-5.35767884,2.58440248,0.08402091,0.00000000,0.87171145,0.89684401,0.02523193,1.39345720
-5.35167584,2.61108722,0.08381777,0.00000000,0.88845200,0.91067470,0.02587450,1.41992907
-5.34567284,2.63947128,0.08323018,0.00000000,0.91013976,0.92556966,0.02646259,1.44839860
-5.33966983,2.67034845,0.08227385,0.00000000,0.93755241,0.94186475,0.02698986,1.47961775
-5.33366683,2.70461491,0.08097312,0.00000000,0.97145884,0.95995511,0.02745161,1.51443499
-5.32766383,2.74324584,0.07936032,0.00000000,1.01259456,0.98028782,0.02784506,1.55377353
-5.32166083,2.78726520,0.07747494,0.00000000,1.06163503,1.00335141,0.02816943,1.59860412
-5.31565783,2.83770957,0.07536256,0.00000000,1.11916779,1.02966238,0.02842610,1.64991304
-5.30965483,2.89558759,0.07307357,0.00000000,1.18566438,1.05974925,0.02861855,1.70866639
-5.30365183,2.96183656,0.07066183,0.00000000,1.26145337,1.09413469,0.02875228,1.77577204
-5.29764882,3.03727881,0.06818315,0.00000000,1.34669591,1.13331653,0.02883461,1.85204107
-5.29164582,3.12258000,0.06569385,0.00000000,1.44136516,1.17774862,0.02887448,1.93815037
-5.28564282,3.21821191,0.06324922,0.00000000,1.54523096,1.22782246,0.02888205,2.03460853
-5.27963982,3.32442214,0.06090219,0.00000000,1.65785099,1.28385071,0.02886844,2.14172680
-5.27363682,3.44121266,0.05870197,0.00000000,1.77856940,1.34605327,0.02884523,2.25959684
-5.26763382,3.56832883,0.05669297,0.00000000,1.90652355,1.41454694,0.02882415,2.38807671
-5.26163082,3.70525983,0.05491379,0.00000000,2.04065907,1.48933897,0.02881661,2.52678597
-5.25562781,3.85125063,0.05339647,0.00000000,2.17975319,1.57032490,0.02883336,2.67511035
-5.24962481,4.00532526,0.05216592,0.00000000,2.32244557,1.65729064,0.02888413,2.83221603
-5.24362181,4.16631986,0.05123955,0.00000000,2.46727547,1.74991849,0.02897730,2.99707254
-5.23761881,4.33292378,0.05062711,0.00000000,2.61272393,1.84779653,0.02911966,3.16848331
-5.23161581,4.50372622,0.05033075,0.00000000,2.75725879,1.95043059,0.02931623,3.34512193
-5.22561281,4.67726548,0.05034520,0.00000000,2.89938057,2.05725772,0.02957010,3.52557201
-5.21960980,4.85207794,0.05065819,0.00000000,3.03766689,2.16766023,0.02988240,3.70836832
-5.21360680,5.02674358,0.05125101,0.00000000,3.17081308,2.28097905,0.03025227,3.89203675
-5.20760380,5.19992542,0.05209921,0.00000000,3.29766700,2.39652557,0.03067699,4.07513064
-5.20160080,5.37040046,0.05317341,0.00000000,3.41725606,2.51359115,0.03115207,4.25626158
-5.19559780,5.53708057,0.05444032,0.00000000,3.52880529,2.63145356,0.03167154,4.43412298
-5.18959480,5.69902238,0.05586375,0.00000000,3.63174540,2.74938044,0.03222816,4.60750536
-5.18359180,5.85542610,0.05740579,0.00000000,3.72571076,2.86662965,0.03281380,4.77530309
-5.17758879,6.00562420,0.05902806,0.00000000,3.81052763,2.98244708,0.03341981,4.93651283
-5.17158579,6.14906138,0.06069289,0.00000000,3.88619370,3.09606275,0.03403743,5.09022477
-5.16558279,6.28526833,0.06236468,0.00000000,3.95285045,3.20668610,0.03465822,5.23560821
-5.15957979,6.41383184,0.06401105,0.00000000,4.01075048,3.31350187,0.03527449,5.37189370
-5.15357679,6.53436435,0.06560405,0.00000000,4.06022208,3.41566760,0.03587972,5.49835398
-5.14757379,6.64647608,0.06712120,0.00000000,4.10163352,3.51231417,0.03646891,5.61428627
-5.14157079,6.74975236,0.06854633,0.00000000,4.13535954,3.60255016,0.03703893,5.71899834
-5.13556778,6.84373871,0.06987028,0.00000000,4.16175225,3.68547090,0.03758869,5.81180009
-5.12956478,6.92793507,0.07109132,0.00000000,4.18111832,3.76017242,0.03811930,5.89200253
-5.12356178,7.00180036,0.07221524,0.00000000,4.19370381,3.82577033,0.03863406,5.95892460
-5.11755878,7.06476703,0.07325518,0.00000000,4.19968735,3.88142287,0.03913838,6.01190816
-5.11155578,7.11626495,0.07423112,0.00000000,4.19918192,3.92635730,0.03963947,6.05034033
-5.10555278,7.15575278,0.07516907,0.00000000,4.19224460,3.95989815,0.04014605,6.07368194
-5.09954977,7.18275456,0.07609990,0.00000000,4.17889323,3.98149570,0.04066781,6.08149988
-5.09354677,7.19689858,0.07705799,0.00000000,4.15912853,3.99075298,0.04121487,6.07350115
-5.08754377,7.19795562,0.07807958,0.00000000,4.13295968,3.98744923,0.04179712,6.04956573
-5.08154077,7.18587339,0.07920104,0.00000000,4.10043127,3.97155847,0.04242357,6.00977574
-5.07553777,7.16080455,0.08045706,0.00000000,4.06164975,3.94326144,0.04310159,5.95443843
-5.06953477,7.12312595,0.08187880,0.00000000,4.01680713,3.90295008,0.04383635,5.88410088
-5.06353177,7.07344762,0.08349224,0.00000000,3.96620055,3.85122400,0.04463015,5.79955499
-5.05752876,7.01261061,0.08531661,0.00000000,3.91024627,3.78887875,0.04548201,5.70183216
-5.05152576,6.94167384,0.08736317,0.00000000,3.84948734,3.71688663,0.04638725,5.59218745
-5.04552276,6.86189060,0.08963424,0.00000000,3.78459472,3.63637076,0.04733737,5.47207415
-5.03951976,6.77467646,0.09212272,0.00000000,3.71636175,3.54857412,0.04831999,5.34311013
-5.03351676,6.68157054,0.09481190,0.00000000,3.64569285,3.45482496,0.04931904,5.20703786
-5.02751376,6.58419261,0.09767577,0.00000000,3.57358708,3.35650069,0.05031514,5.06568055
-5.02151076,6.48419858,0.10067968,0.00000000,3.50111780,3.25499200,0.05128609,4.92089672
-5.01550775,6.38323702,0.10378144,0.00000000,3.42940969,3.15166907,0.05220762,4.77453575
-5.00950475,6.28290880,0.10693262,0.00000000,3.35961418,3.04785140,0.05305411,4.62839656
-5.00350175,6.18473170,0.11008027,0.00000000,3.29288465,2.94478243,0.05379961,4.48419128
-4.99749875,6.09011134,0.11316859,0.00000000,3.23035211,2.84360970,0.05441870,4.34351509
-4.99149575,6.00031897,0.11614087,0.00000000,3.17310214,2.74537099,0.05488748,4.20782319
-4.98549275,5.91647612,0.11894130,0.00000000,3.12215360,2.65098614,0.05518452,4.07841474
-4.97948974,5.83954585,0.12151668,0.00000000,3.07843923,2.56125424,0.05529168,3.95642368
-4.97348674,5.77032925,0.12381803,0.00000000,3.04278818,2.47685523,0.05519485,3.84281532
-4.96748374,5.70946637,0.12580189,0.00000000,3.01591032,2.39835480,0.05488454,3.73838765
-4.96148074,5.65743973,0.12743137,0.00000000,2.99838208,2.32621150,0.05435625,3.64377595
-4.95547774,5.61457939,0.12867684,0.00000000,2.99063375,2.26078489,0.05361077,3.55945926
-4.94947474,5.58106810,0.12951640,0.00000000,2.99293782,2.20234340,0.05265414,3.48576736
-4.94347174,5.55694559,0.12993592,0.00000000,3.00539861,2.15107135,0.05149751,3.42288725
-4.93746873,5.54211157,0.12992893,0.00000000,3.02794311,2.10707418,0.05015685,3.37086828
-4.93146573,5.53632703,0.12949612,0.00000000,3.06031355,2.07038164,0.04865237,3.32962559
-4.92546273,5.53921430,0.12864480,0.00000000,3.10206189,2.04094906,0.04700801,3.29894182
-4.91945973,5.55025630,0.12738810,0.00000000,3.15254718,2.01865669,0.04525063,3.27846760
-4.91345673,5.56879599,0.12574422,0.00000000,3.21093625,2.00330784,0.04340929,3.26772133
-4.90745373,5.59403711,0.12373552,0.00000000,3.27620851,1.99462645,0.04151442,3.26608931
-4.90145073,5.62504729,0.12138773,0.00000000,3.34716565,1.99225491,0.03959703,3.27282729
-4.89544772,5.66076477,0.11872919,0.00000000,3.42244661,1.99575300,0.03768796,3.28706441
-4.88944472,5.70000948,0.11579015,0.00000000,3.50054825,2.00459871,0.03581713,3.30781055
-4.88344172,5.74149937,0.11260223,0.00000000,3.57985186,2.01819171,0.03401297,3.33396778
-4.87743872,5.78387205,0.10919795,0.00000000,3.65865512,2.03585983,0.03230187,3.36434652
-4.87143572,5.82571178,0.10561037,0.00000000,3.73520920,2.05686890,0.03070775,3.39768634
-4.86543272,5.86558130,0.10187283,0.00000000,3.80775992,2.08043590,0.02925172,3.43268130
-4.85942971,5.90205745,0.09801878,0.00000000,3.87459189,2.10574518,0.02795187,3.46800917
-4.85342671,5.93376956,0.09408166,0.00000000,3.93407428,2.13196716,0.02682316,3.50236360
-4.84742371,5.95943884,0.09009479,0.00000000,3.98470651,2.15827897,0.02587732,3.53448809
-4.84142071,5.97791729,0.08609132,0.00000000,4.02516210,2.18388603,0.02512286,3.56321031
-4.83541771,5.98822429,0.08210420,0.00000000,4.05432918,2.20804360,0.02456520,3.58747535
-4.82941471,5.98957926,0.07816605,0.00000000,4.07134561,2.23007746,0.02420675,3.60637635
-4.82341171,5.98142874,0.07430914,0.00000000,4.07562758,2.24940263,0.02404707,3.61918122
-4.81740870,5.96346676,0.07056523,0.00000000,4.06689014,2.26553941,0.02408309,3.62535420
-4.81140570,5.93564743,0.06696547,0.00000000,4.04515883,2.27812594,0.02430931,3.62457122
-4.80540270,5.89818918,0.06354026,0.00000000,4.01077175,2.28692680,0.02471803,3.61672856
-4.79939970,5.85157045,0.06031909,0.00000000,3.96437188,2.29183739,0.02529967,3.60194427
-4.79339670,5.79651693,0.05733036,0.00000000,3.90688972,2.29288385,0.02604302,3.58055247
-4.78739370,5.73398087,0.05460123,0.00000000,3.83951690,2.29021876,0.02693556,3.55309071
-4.78139070,5.66511331,0.05215742,0.00000000,3.76367162,2.28411270,0.02796384,3.52028089
-4.77538769,5.59123003,0.05002302,0.00000000,3.68095700,2.27494218,0.02911375,3.48300457
-4.76938469,5.51377265,0.04822032,0.00000000,3.59311385,2.26317445,0.03037096,3.44227353
-4.76338169,5.43426591,0.04676955,0.00000000,3.50196944,2.24934961,0.03172124,3.39919649
-4.75737869,5.35427244,0.04568867,0.00000000,3.40938388,2.23406073,0.03315081,3.35494315
-4.75137569,5.27534635,0.04499308,0.00000000,3.31719583,2.21793262,0.03464670,3.31070658
-4.74537269,5.19898670,0.04469531,0.00000000,3.22716931,2.20159965,0.03619697,3.26766492
-4.73936968,5.12659205,0.04480462,0.00000000,3.14094308,2.18568335,0.03779099,3.22694336
-4.73336668,5.05941697,0.04532667,0.00000000,3.05998414,2.17077020,0.03941955,3.18957748
-4.72736368,4.99853175,0.04626298,0.00000000,2.98554673,2.15739030,0.04107494,3.15647863
-4.72136068,4.94478600,0.04761054,0.00000000,2.91863783,2.14599711,0.04275093,3.12840224
-4.71535768,4.89877718,0.04936127,0.00000000,2.85999030,2.13694915,0.04444261,3.10592006
-4.70935468,4.86082504,0.05150161,0.00000000,2.81004425,2.13049387,0.04614619,3.08939682
-4.70335168,4.83095277,0.05401206,0.00000000,2.76893733,2.12675437,0.04785866,3.07897234
-4.69734867,4.80887592,0.05686690,0.00000000,2.73650414,2.12571951,0.04957742,3.07454967
-4.69134567,4.79399982,0.06003399,0.00000000,2.71228489,2.12723784,0.05129981,3.07579009
-4.68534267,4.78542636,0.06347472,0.00000000,2.69554319,2.13101601,0.05302266,3.08211533
-4.67933967,4.78197057,0.06714424,0.00000000,2.68529244,2.13662183,0.05474178,3.09271771
-4.67333667,4.78218741,0.07099185,0.00000000,2.68033023,2.14349255,0.05645155,3.10657821
-4.66733367,4.78440867,0.07496166,0.00000000,2.67927976,2.15094817,0.05814451,3.12249246
-4.66133067,4.78678941,0.07899359,0.00000000,2.68063708,2.15821005,0.05981107,3.13910445
-4.65532766,4.78736316,0.08302450,0.00000000,2.68282256,2.16442412,0.06143931,3.15494697
-4.64932466,4.78410424,0.08698970,0.00000000,2.68423516,2.16868842,0.06301496,3.16848796
-4.64332166,4.77499537,0.09082453,0.00000000,2.68330742,2.17008396,0.06452146,3.17818117
-4.63731866,4.75809812,0.09446619,0.00000000,2.67855926,2.16770776,0.06594020,3.18251940
-4.63131566,4.73162346,0.09785559,0.00000000,2.66864883,2.16070700,0.06725089,3.18008826
-4.62531266,4.69399947,0.10093921,0.00000000,2.65241813,2.14831256,0.06843211,3.16961832
-4.61930965,4.64393318,0.10367088,0.00000000,2.62893190,2.12987060,0.06946185,3.15003328
-4.61330665,4.58046359,0.10601342,0.00000000,2.59750822,2.10487068,0.07031826,3.12049201
-4.60730365,4.50300326,0.10793991,0.00000000,2.55773946,2.07296893,0.07098041,3.08042252
-4.60130065,4.41136629,0.10943478,0.00000000,2.50950289,2.03400513,0.07142900,3.02954601
-4.59529765,4.30578109,0.11049434,0.00000000,2.45296058,1.98801278,0.07164715,2.96788991
-4.58929465,4.18688716,0.11112699,0.00000000,2.38854863,1.93522152,0.07162107,2.89578911
-4.58329165,4.05571572,0.11135288,0.00000000,2.31695635,1.87605170,0.07134068,2.81387518
-4.57728864,3.91365508,0.11120308,0.00000000,2.23909646,1.81110137,0.07080008,2.72305411
-4.57128564,3.76240213,0.11071838,0.00000000,2.15606763,1.74112614,0.06999790,2.62447352
-4.56528264,3.60390238,0.10994760,0.00000000,2.06911134,1.66701300,0.06893750,2.51948090
-4.55927964,3.44028122,0.10894559,0.00000000,1.97956488,1.58974935,0.06762701,2.40957490
-4.55327664,3.27376978,0.10777105,0.00000000,1.88881274,1.51038862,0.06607917,2.29635202
-4.54727364,3.10662882,0.10648408,0.00000000,1.79823865,1.43001438,0.06431105,2.18145112
-4.54127064,2.94107419,0.10514385,0.00000000,1.70918019,1.34970433,0.06234360,2.06649849
-4.53526763,2.77920736,0.10380632,0.00000000,1.62288815,1.27049623,0.06020114,1.95305594
-4.52926463,2.62295388,0.10252212,0.00000000,1.54049209,1.19335691,0.05791065,1.84257407
-4.52326163,2.47401258,0.10133489,0.00000000,1.46297350,1.11915597,0.05550111,1.73635299
-4.51725863,2.33381737,0.10027990,0.00000000,1.39114741,1.04864509,0.05300270,1.63551168
-4.51125563,2.20351284,0.09938327,0.00000000,1.32565303,0.98244362,0.05044614,1.54096726
-4.50525263,2.08394432,0.09866169,0.00000000,1.26695319,0.92103092,0.04786190,1.45342461
-4.49924962,1.97566207,0.09812268,0.00000000,1.21534241,0.86474533,0.04527964,1.37337625
-4.49324662,1.87893872,0.09776537,0.00000000,1.17096247,0.81378952,0.04272764,1.30111198
-4.48724362,1.79379832,0.09758188,0.00000000,1.13382450,0.76824145,0.04023239,1.23673717
-4.48124062,1.72005487,0.09755896,0.00000000,1.10383595,0.72807017,0.03781828,1.18019836
-4.47523762,1.65735790,0.09768007,0.00000000,1.08083067,0.69315516,0.03550749,1.13131433
-4.46923462,1.60524208,0.09792764,0.00000000,1.06460035,0.66330810,0.03331993,1.08981067
-4.46323162,1.56317822,0.09828530,0.00000000,1.05492539,0.63829569,0.03127338,1.05535587
-4.45722861,1.53062248,0.09874016,0.00000000,1.05160324,0.61786215,0.02938371,1.02759678
-4.45122561,1.50706126,0.09928482,0.00000000,1.05447276,0.60175033,0.02766523,1.00619148
-4.44522261,1.49204938,0.09991897,0.00000000,1.06343286,0.58972017,0.02613110,0.99083791
-4.43921961,1.48523945,0.10065064,0.00000000,1.07845453,0.58156364,0.02479375,0.98129667
-4.43321661,1.48640113,0.10149684,0.00000000,1.09958535,0.57711554,0.02366542,0.97740691
-4.42721361,1.49542932,0.10248355,0.00000000,1.12694614,0.57625965,0.02275854,0.97909465
-4.42121061,1.51234105,0.10364516,0.00000000,1.16071983,0.57893008,0.02208625,0.98637318
-4.41520760,1.53726150,0.10502321,0.00000000,1.20113311,0.58510794,0.02166267,0.99933556
-4.40920460,1.57039996,0.10666455,0.00000000,1.24843167,0.59481363,0.02150324,1.01814004
-4.40320160,1.61201734,0.10861899,0.00000000,1.30285049,0.60809537,0.02162484,1.04298902
-4.39719860,1.66238715,0.11093658,0.00000000,1.36458066,0.62501474,0.02204579,1.07410295
-4.39119560,1.72175211,0.11366457,0.00000000,1.43373468,0.64563004,0.02278577,1.11169073
-4.38519260,1.79027910,0.11684424,0.00000000,1.51031218,0.66997867,0.02386546,1.15591811
-4.37918959,1.86801485,0.12050783,0.00000000,1.59416812,0.69805945,0.02530618,1.20687619
-4.37318659,1.95484512,0.12467562,0.00000000,1.68498543,0.72981601,0.02712916,1.26455152
-4.36718359,2.05045969,0.12935340,0.00000000,1.78225391,0.76512223,0.02935485,1.32879983
-4.36118059,2.15432534,0.13453039,0.00000000,1.88525686,0.80377073,0.03200194,1.39932479
-4.35517759,2.26566852,0.14017788,0.00000000,1.99306673,0.84546501,0.03508634,1.47566336
-4.34917459,2.38346920,0.14624844,0.00000000,2.10455044,0.88981594,0.03861995,1.55717859
-4.34317159,2.50646636,0.15267608,0.00000000,2.21838476,0.93634301,0.04260952,1.64306085
-4.33716858,2.63317565,0.15937701,0.00000000,2.33308149,0.98448033,0.04705534,1.73233767
-4.33116558,2.76191869,0.16625135,0.00000000,2.44702193,1.03358753,0.05195001,1.82389233
-4.32516258,2.89086326,0.17318545,0.00000000,2.55849936,1.08296504,0.05727737,1.91649065
-4.31915958,3.01807291,0.18005491,0.00000000,2.66576817,1.13187342,0.06301143,2.00881531
-4.31315658,3.14156434,0.18672813,0.00000000,2.76709785,1.17955600,0.06911568,2.09950647
-4.30715358,3.25937031,0.19307020,0.00000000,2.86082966,1.22526394,0.07554259,2.18720744
