energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up
-5.83191596,2.40458066,0.51888492,2.09564304,0.19414182,0.00000000,0.00426328,0.10581874
-5.82591296,2.36788978,0.51219006,2.06354023,0.19338500,0.00000000,0.00403978,0.10556319
-5.81990995,2.34729382,0.50523587,2.04705676,0.19320801,0.00000000,0.00384655,0.10575827
-5.81390695,2.34343441,0.49804839,2.04682302,0.19359102,0.00000000,0.00368248,0.10640386
-5.80790395,2.35671643,0.49066650,2.06323921,0.19451489,0.00000000,0.00354589,0.10749052
-5.80190095,2.38729631,0.48314146,2.09646359,0.19596004,0.00000000,0.00343460,0.10899931
-5.79589795,2.43507288,0.47553549,2.14640341,0.19790511,0.00000000,0.00334607,0.11090184
-5.78989495,2.49968165,0.46791961,2.21270935,0.20032533,0.00000000,0.00327747,0.11316050
-5.78389195,2.58049307,0.46037085,2.29477382,0.20319079,0.00000000,0.00322575,0.11572901
-5.77788894,2.67661552,0.45296921,2.39173389,0.20646498,0.00000000,0.00318778,0.11855322
-5.77188594,2.78690357,0.44579448,2.50247925,0.21010338,0.00000000,0.00316038,0.12157224
-5.76588294,2.90997202,0.43892336,2.62566567,0.21405266,0.00000000,0.00314041,0.12471990
-5.75987994,3.04421594,0.43242685,2.75973397,0.21825021,0.00000000,0.00312487,0.12792650
-5.75387694,3.18783663,0.42636836,2.90293473,0.22262442,0.00000000,0.00311094,0.13112081
-5.74787394,3.33887321,0.42080233,3.05335817,0.22709548,0.00000000,0.00309603,0.13423222
-5.74187094,3.49523917,0.41577369,3.20896884,0.23157685,0.00000000,0.00307789,0.13719301
-5.73586793,3.65476309,0.41131784,3.36764424,0.23597725,0.00000000,0.00305461,0.13994068
-5.72986493,3.81523215,0.40746134,3.52721633,0.24020309,0.00000000,0.00302470,0.14242002
-5.72386193,3.97443736,0.40422283,3.68551477,0.24416127,0.00000000,0.00298711,0.14458509
-5.71785893,4.13021875,0.40161432,3.84041056,0.24776208,0.00000000,0.00294129,0.14640078
-5.71185593,4.28050931,0.39964242,3.98985878,0.25092208,0.00000000,0.00288717,0.14784396
-5.70585293,4.42337603,0.39830945,4.13193893,0.25356684,0.00000000,0.00282520,0.14890411
-5.69984992,4.55705692,0.39761421,4.26489197,0.25563332,0.00000000,0.00275635,0.14958336
-5.69384692,4.67999274,0.39755241,4.38715264,0.25707169,0.00000000,0.00268208,0.14989604
-5.68784392,4.79085285,0.39811654,4.49737658,0.25784673,0.00000000,0.00260435,0.14986755
-5.68184092,4.88855455,0.39929532,4.59446137,0.25793844,0.00000000,0.00252556,0.14953279
-5.67583792,4.97227568,0.40107278,4.67756141,0.25734211,0.00000000,0.00244852,0.14893411
-5.66983492,5.04146071,0.40342701,4.74609650,0.25606774,0.00000000,0.00237637,0.14811902
-5.66383192,5.09582061,0.40632886,4.79975422,0.25413886,0.00000000,0.00231255,0.14713758
-5.65782891,5.13532717,0.40974066,4.83848676,0.25159102,0.00000000,0.00226070,0.14603988
-5.65182591,5.16020233,0.41361532,4.86250240,0.24846983,0.00000000,0.00222461,0.14487347
-5.64582291,5.17090359,0.41789574,4.87225266,0.24482890,0.00000000,0.00220809,0.14368114
-5.63981991,5.16810604,0.42251497,4.86841539,0.24072771,0.00000000,0.00221491,0.14249901
-5.63381691,5.15268195,0.42739698,4.85187481,0.23622957,0.00000000,0.00224868,0.14135504
-5.62781391,5.12567847,0.43245824,4.82369884,0.23139974,0.00000000,0.00231278,0.14026815
-5.62181091,5.08829389,0.43760998,4.78511439,0.22630389,0.00000000,0.00241023,0.13924781
-5.61580790,5.04185278,0.44276108,4.73748077,0.22100679,0.00000000,0.00254359,0.13829425
-5.60980490,4.98778029,0.44782149,4.68226181,0.21557144,0.00000000,0.00271488,0.13739919
-5.60380190,4.92757534,0.45270574,4.62099655,0.21005844,0.00000000,0.00292545,0.13654698
-5.59779890,4.86278300,0.45733666,4.55526889,0.20452563,0.00000000,0.00317593,0.13571619
-5.59179590,4.79496561,0.46164864,4.48667611,0.19902804,0.00000000,0.00346613,0.13488138
-5.58579290,4.72567280,0.46559047,4.41679653,0.19361778,0.00000000,0.00379495,0.13401503
-5.57978989,4.65641034,0.46912736,4.34715646,0.18834412,0.00000000,0.00416039,0.13308943
-5.57378689,4.58860805,0.47224198,4.27919683,0.18325342,0.00000000,0.00455948,0.13207853
-5.56778389,4.52358705,0.47493442,4.21423993,0.17838893,0.00000000,0.00498829,0.13095947
-5.56178089,4.46252712,0.47722096,4.15345698,0.17379050,0.00000000,0.00544194,0.12971384
-5.55577789,4.40643493,0.47913176,4.09783736,0.16949394,0.00000000,0.00591469,0.12832855
-5.54977489,4.35611417,0.48070745,4.04816059,0.16553032,0.00000000,0.00639999,0.12679632
-5.54377189,4.31213901,0.48199501,4.00497206,0.16192502,0.00000000,0.00689063,0.12511570
-5.53776888,4.27483212,0.48304302,3.96856388,0.15869669,0.00000000,0.00737885,0.12329079
-5.53176588,4.24424879,0.48389671,3.93896202,0.15585625,0.00000000,0.00785654,0.12133060
-5.52576288,4.22016846,0.48459318,3.91592088,0.15340587,0.00000000,0.00831543,0.11924813
-5.51975988,4.20209500,0.48515704,3.89892630,0.15133821,0.00000000,0.00874732,0.11705935
-5.51375688,4.18926661,0.48559700,3.88720780,0.14963595,0.00000000,0.00914424,0.11478210
-5.50775388,4.18067594,0.48590349,3.87976037,0.14827165,0.00000000,0.00949877,0.11243501
-5.50175088,4.17510075,0.48604779,3.87537586,0.14720813,0.00000000,0.00980416,0.11003656
-5.49574787,4.17114463,0.48598266,3.87268363,0.14639932,0.00000000,0.01005459,0.10760432
-5.48974487,4.16728699,0.48564458,3.87019936,0.14579160,0.00000000,0.01024536,0.10515452
-5.48374187,4.16194085,0.48495756,3.86638081,0.14532569,0.00000000,0.01037297,0.10270180
-5.47773887,4.15351661,0.48383840,3.85968854,0.14493894,0.00000000,0.01043531,0.10025935
-5.47173587,4.14048929,0.48220303,3.84864953,0.14456794,0.00000000,0.01043167,0.09783926
-5.46573287,4.12146670,0.47997375,3.83192107,0.14415144,0.00000000,0.01036281,0.09545320
-5.45972986,4.09525537,0.47708676,3.80835223,0.14363322,0.00000000,0.01023090,0.09311316
-5.45372686,4.06092144,0.47349972,3.77704028,0.14296500,0.00000000,0.01003950,0.09083239
-5.44772386,4.01784342,0.46919874,3.73737922,0.14210907,0.00000000,0.00979341,0.08862629
-5.44172086,3.96575413,0.46420426,3.68909815,0.14104049,0.00000000,0.00949858,0.08651327
-5.43571786,3.90476959,0.45857566,3.63228734,0.13974883,0.00000000,0.00916190,0.08451541
-5.42971486,3.83540293,0.45241386,3.56741045,0.13823921,0.00000000,0.00879103,0.08265887
-5.42371186,3.75856231,0.44586200,3.49530194,0.13653268,0.00000000,0.00839418,0.08097404
-5.41770885,3.67553233,0.43910373,3.41714926,0.13466573,0.00000000,0.00797986,0.07949527
-5.41170585,3.58793934,0.43235927,3.33446034,0.13268913,0.00000000,0.00755672,0.07826025
-5.40570285,3.49770165,0.42587924,3.24901724,0.13066594,0.00000000,0.00713328,0.07730899
-5.39969985,3.40696656,0.41993639,3.16281778,0.12866895,0.00000000,0.00671775,0.07668252
-5.39369685,3.31803652,0.41481567,3.07800739,0.12677751,0.00000000,0.00631782,0.07642116
-5.38769385,3.23328755,0.41080300,2.99680381,0.12507394,0.00000000,0.00594050,0.07656265
-5.38169085,3.15508302,0.40817324,2.92141777,0.12363978,0.00000000,0.00559199,0.07714015
-5.37568784,3.08568658,0.40717787,2.85397285,0.12255188,0.00000000,0.00527752,0.07818009
-5.36968484,3.02717766,0.40803309,2.79642775,0.12187872,0.00000000,0.00500128,0.07970020
-5.36368184,2.98137305,0.41090875,2.75050411,0.12167691,0.00000000,0.00476638,0.08170771
-5.35767884,2.94975778,0.41591884,2.71762277,0.12198826,0.00000000,0.00457475,0.08419777
-5.35167584,2.93342801,0.42311386,2.69885090,0.12283739,0.00000000,0.00442718,0.08715234
-5.34567284,2.93304804,0.43247565,2.69486202,0.12423011,0.00000000,0.00432331,0.09053955
-5.33966983,2.94882328,0.44391477,2.70591024,0.12615253,0.00000000,0.00426168,0.09431352
-5.33366683,2.98048974,0.45727085,2.73181960,0.12857109,0.00000000,0.00423982,0.09841488
-5.32766383,3.02732049,0.47231568,2.77198872,0.13143332,0.00000000,0.00425429,0.10277174
-5.32166083,3.08814841,0.48875922,2.82541012,0.13466948,0.00000000,0.00430083,0.10730134
-5.31565783,3.16140429,0.50625806,2.89070348,0.13819487,0.00000000,0.00437448,0.11191211
-5.30965483,3.24516834,0.52442603,2.96616116,0.14191276,0.00000000,0.00446971,0.11650625
-5.30365183,3.33723311,0.54284668,3.04980407,0.14571774,0.00000000,0.00458062,0.12098258
-5.29764882,3.43517523,0.56108675,3.13944579,0.14949944,0.00000000,0.00470106,0.12523963
-5.29164582,3.53643315,0.57871030,3.23276243,0.15314637,0.00000000,0.00482485,0.12917882
-5.28564282,3.63838802,0.59529281,3.32736557,0.15654968,0.00000000,0.00494592,0.13270756
-5.27963982,3.73844488,0.61043451,3.42087601,0.15960680,0.00000000,0.00505853,0.13574217
-5.27363682,3.83411130,0.62377255,3.51099569,0.16222466,0.00000000,0.00515739,0.13821044
-5.26763382,3.92307101,0.63499138,3.59557549,0.16432254,0.00000000,0.00523784,0.14005381
-5.26163082,4.00325023,0.64383108,3.67267715,0.16583420,0.00000000,0.00529596,0.14122900
-5.25562781,4.07287495,0.65009315,3.74062729,0.16670956,0.00000000,0.00532873,0.14170899
-5.24962481,4.13051750,0.65364392,3.79806240,0.16691554,0.00000000,0.00533406,0.14148353
-5.24362181,4.17513167,0.65441531,3.84396364,0.16643636,0.00000000,0.00531088,0.14055885
-5.23761881,4.20607556,0.65240323,3.87768082,0.16527314,0.00000000,0.00525915,0.13895696
-5.23161581,4.22312206,0.64766377,3.89894530,0.16344298,0.00000000,0.00517988,0.13671429
-5.22561281,4.22645717,0.64030760,3.90787171,0.16097753,0.00000000,0.00507508,0.13387995
-5.21960980,4.21666672,0.63049295,3.90494883,0.15792122,0.00000000,0.00494768,0.13051369
-5.21360680,4.19471220,0.61841764,3.89102016,0.15432924,0.00000000,0.00480148,0.12668351
-5.20760380,4.16189684,0.60431063,3.86725504,0.15026534,0.00000000,0.00464102,0.12246337
-5.20160080,4.11982317,0.58842349,3.83511108,0.14579962,0.00000000,0.00447148,0.11793069
-5.19559780,4.07034332,0.57102229,3.79628931,0.14100642,0.00000000,0.00429853,0.11316413
-5.18959480,4.01550377,0.55238017,3.75268309,0.13596235,0.00000000,0.00412817,0.10824153
-5.18359180,3.95748582,0.53277085,3.70632230,0.13074447,0.00000000,0.00396667,0.10323812
-5.17758879,3.89854360,0.51246326,3.65931432,0.12542885,0.00000000,0.00382035,0.09822512
-5.17158579,3.84094118,0.49171740,3.61378327,0.12008927,0.00000000,0.00369552,0.09326862
-5.16558279,3.78689039,0.47078131,3.57180935,0.11479633,0.00000000,0.00359835,0.08842896
-5.15957979,3.73849107,0.44988927,3.53536974,0.10961669,0.00000000,0.00353478,0.08376035
-5.15357679,3.69767527,0.42926084,3.50628296,0.10461263,0.00000000,0.00351046,0.07931091
-5.14757379,3.66615700,0.40910075,3.48615818,0.09984177,0.00000000,0.00353069,0.07512294
-5.14157079,3.64538901,0.38959944,3.47635114,0.09535691,0.00000000,0.00360036,0.07123350
-5.13556778,3.63652765,0.37093390,3.47792804,0.09120600,0.00000000,0.00372398,0.06767506
-5.12956478,3.64040724,0.35326878,3.49163856,0.08743217,0.00000000,0.00390566,0.06447639
-5.12356178,3.65752439,0.33675759,3.51789910,0.08407378,0.00000000,0.00414909,0.06166340
-5.11755878,3.68803298,0.32154375,3.55678652,0.08116443,0.00000000,0.00445763,0.05926004
-5.11155578,3.73174981,0.30776148,3.60804286,0.07873307,0.00000000,0.00483427,0.05728918
-5.10555278,3.78817067,0.29553643,3.67109069,0.07680391,0.00000000,0.00528172,0.05577327
-5.09954977,3.85649614,0.28498608,3.74505835,0.07539645,0.00000000,0.00580242,0.05473506
-5.09354677,3.93566595,0.27621971,3.82881422,0.07452543,0.00000000,0.00639852,0.05419796
-5.08754377,4.02440055,0.26933820,3.92100837,0.07420071,0.00000000,0.00707198,0.05418640
-5.08154077,4.12124808,0.26443342,4.02011996,0.07442723,0.00000000,0.00782450,0.05472581
-5.07553777,4.22463478,0.26158744,4.12450836,0.07520494,0.00000000,0.00865754,0.05584254
-5.06953477,4.33291675,0.26087140,4.23246593,0.07652871,0.00000000,0.00957228,0.05756349
-5.06353177,4.44443115,0.26234428,4.34227042,0.07838835,0.00000000,0.01056954,0.05991547
-5.05752876,4.55754474,0.26605135,4.45223496,0.08076859,0.00000000,0.01164976,0.06292450
-5.05152576,4.67069818,0.27202261,4.56075403,0.08364922,0.00000000,0.01281289,0.06661479
-5.04552276,4.78244480,0.28027107,4.66634390,0.08700518,0.00000000,0.01405830,0.07100763
-5.03951976,4.89148285,0.29079098,4.76767673,0.09080685,0.00000000,0.01538464,0.07612017
-5.03351676,4.99668072,0.30355624,4.86360761,0.09502032,0.00000000,0.01678981,0.08196409
-5.02751376,5.09709520,0.31851879,4.95319447,0.09960787,0.00000000,0.01827084,0.08854437
-5.02151076,5.19198302,0.33560745,5.03571114,0.10452845,0.00000000,0.01982377,0.09585796
-5.01550775,5.28080636,0.35472696,5.11065415,0.10973839,0.00000000,0.02144368,0.10389277
-5.00950475,5.36323339,0.37575768,5.17774406,0.11519213,0.00000000,0.02312463,0.11262674
-5.00350175,5.43913474,0.39855580,5.23692233,0.12084310,0.00000000,0.02485970,0.12202728
-4.99749875,5.50857693,0.42295429,5.28834459,0.12664472,0.00000000,0.02664105,0.13205098
-4.99149575,5.57181386,0.44876462,5.33237128,0.13255144,0.00000000,0.02846001,0.14264382
-4.98549275,5.62927681,0.47577926,5.36955625,0.13851982,0.00000000,0.03030730,0.15374168
-4.97948974,5.68156357,0.50377498,5.40063380,0.14450969,0.00000000,0.03217313,0.16527144
-4.97348674,5.72942657,0.53251680,5.42650411,0.15048514,0.00000000,0.03404751,0.17715241
-4.96748374,5.77375993,0.56176254,5.44821715,0.15641549,0.00000000,0.03592041,0.18929811
-4.96148074,5.81558472,0.59126773,5.46695433,0.16227610,0.00000000,0.03778205,0.20161850
-4.95547774,5.85603172,0.62079073,5.48400753,0.16804891,0.00000000,0.03962309,0.21402224
-4.94947474,5.89632080,0.65009766,5.50075468,0.17372274,0.00000000,0.04143490,0.22641920
-4.94347174,5.93773601,0.67896709,5.51863130,0.17929324,0.00000000,0.04320966,0.23872284
-4.93746873,5.98159575,0.70719405,5.53909752,0.18476248,0.00000000,0.04494052,0.25085240
-4.93146573,6.02921757,0.73459318,5.56360034,0.19013824,0.00000000,0.04662166,0.26273481
-4.92546273,6.08187765,0.76100090,5.59353142,0.19543282,0.00000000,0.04824828,0.27430615
-4.91945973,6.14076542,0.78627631,5.63018093,0.20066162,0.00000000,0.04981651,0.28551252
-4.91345673,6.20693443,0.81030094,5.67468869,0.20584141,0.00000000,0.05132333,0.29631030
-4.90745373,6.28125106,0.83297722,5.72799421,0.21098839,0.00000000,0.05276635,0.30666573
-4.90145073,6.36434316,0.85422588,5.79078763,0.21611618,0.00000000,0.05414359,0.31655388
-4.89544772,6.45655114,0.87398237,5.86346393,0.22123377,0.00000000,0.05545325,0.32595697
-4.88944472,6.55788421,0.89219269,5.94608305,0.22634358,0.00000000,0.05669344,0.33486218
-4.88344172,6.66798474,0.90880878,6.03833845,0.23143985,0.00000000,0.05786191,0.34325911
-4.87743872,6.78610338,0.92378386,6.13953657,0.23650722,0.00000000,0.05895586,0.35113704
-4.87143572,6.91108737,0.93706821,6.24858924,0.24151986,0.00000000,0.05997175,0.35848215
-4.86543272,7.04138407,0.94860550,6.36402076,0.24644108,0.00000000,0.06090515,0.36527499
-4.85942971,7.17506084,0.95833012,6.48399051,0.25122341,0.00000000,0.06175072,0.37148825
-4.85342671,7.30984181,0.96616575,6.60633122,0.25580941,0.00000000,0.06250219,0.37708520
-4.84742371,7.44316104,0.97202525,6.72860246,0.26013288,0.00000000,0.06315245,0.38201880
-4.84142071,7.57223080,0.97581201,6.84815753,0.26412068,0.00000000,0.06369374,0.38623163
-4.83541771,7.69412249,0.97742276,6.96222176,0.26769498,0.00000000,0.06411779,0.38965675
-4.82941471,7.80585748,0.97675166,7.06797907,0.27077584,0.00000000,0.06441620,0.39221940
-4.82341171,7.90450382,0.97369546,7.16266319,0.27328403,0.00000000,0.06458063,0.39383958
-4.81740870,7.98727493,0.96815960,7.24364982,0.27514395,0.00000000,0.06460324,0.39443531
-4.81140570,8.05162576,0.96006468,7.30854547,0.27628657,0.00000000,0.06447697,0.39392644
-4.80540270,8.09534207,0.94935315,7.35526910,0.27665212,0.00000000,0.06419592,0.39223889
-4.79939970,8.11661894,0.93599568,7.38212291,0.27619260,0.00000000,0.06375566,0.38930893
-4.79339670,8.11412475,0.91999692,7.38784928,0.27487384,0.00000000,0.06315356,0.38508739
-4.78739370,8.08704807,0.90140031,7.37167117,0.27267716,0.00000000,0.06238905,0.37954353
-4.78139070,8.03512551,0.88029165,7.33331492,0.26960045,0.00000000,0.06146383,0.37266834
-4.77538769,7.95864965,0.85680120,7.27301447,0.26565874,0.00000000,0.06038210,0.36447711
-4.76938469,7.85845740,0.83110427,7.19149767,0.26088420,0.00000000,0.05915066,0.35501109
-4.76338169,7.73589982,0.80342017,7.08995599,0.25532557,0.00000000,0.05777903,0.34433821
-4.75737869,7.59279571,0.77400965,6.96999971,0.24904723,0.00000000,0.05627949,0.33255275
-4.75137569,7.43137193,0.74317089,6.83360152,0.24212766,0.00000000,0.05466709,0.31977409
-4.74537269,7.25419375,0.71123433,6.68303186,0.23465774,0.00000000,0.05295960,0.30614445
-4.73936968,7.06408918,0.67855647,6.52078950,0.22673864,0.00000000,0.05117744,0.29182595
-4.73336668,6.86407112,0.64551302,6.34953098,0.21847967,0.00000000,0.04934354,0.27699693
-4.72736368,6.65726086,0.61249161,6.17200211,0.20999591,0.00000000,0.04748318,0.26184785
-4.72136068,6.44681623,0.57988438,5.99097455,0.20140590,0.00000000,0.04562378,0.24657690
-4.71535768,6.23586690,0.54808070,5.80918958,0.19282940,0.00000000,0.04379458,0.23138551
-4.70935468,6.02745857,0.51746014,5.62931051,0.18438518,0.00000000,0.04202634,0.21647394
-4.70335168,5.82450708,0.48838605,5.45388448,0.17618894,0.00000000,0.04035094,0.20203705
-4.69734867,5.62976231,0.46119962,5.28531344,0.16835144,0.00000000,0.03880092,0.18826050
-4.69134567,5.44578127,0.43621461,5.12583343,0.16097675,0.00000000,0.03740892,0.17531725
-4.68534267,5.27490885,0.41371281,4.97750056,0.15416060,0.00000000,0.03620709,0.16336469
-4.67933967,5.11926430,0.39394001,4.84218188,0.14798898,0.00000000,0.03522644,0.15254208
-4.67333667,4.98073133,0.37710266,4.72154881,0.14253677,0.00000000,0.03449610,0.14296868
-4.66733367,4.86094939,0.36336502,4.61707096,0.13786658,0.00000000,0.03404254,0.13474220
-4.66133067,4.76130422,0.35284670,4.53000840,0.13402767,0.00000000,0.03388878,0.12793769
-4.65532766,4.68291592,0.34562076,4.46140071,0.13105504,0.00000000,0.03405358,0.12260686
-4.64932466,4.62662351,0.34171219,4.41205193,0.12896868,0.00000000,0.03455064,0.11877764
-4.64332166,4.59296559,0.34109677,4.38251091,0.12777296,0.00000000,0.03538789,0.11645407
-4.63731866,4.58215749,0.34370057,4.37304780,0.12745636,0.00000000,0.03656682,0.11561643
-4.63131566,4.59406614,0.34939994,4.38362762,0.12799135,0.00000000,0.03808192,0.11622158
-4.62531266,4.62818454,0.35802233,4.41388290,0.12933465,0.00000000,0.03992033,0.11820360
-4.61930965,4.68360821,0.36934788,4.46308785,0.13142788,0.00000000,0.04206160,0.12147464
-4.61330665,4.75901649,0.38311200,4.53013671,0.13419854,0.00000000,0.04447773,0.12592609
-4.60730365,4.85266157,0.39900904,4.61352928,0.13756140,0.00000000,0.04713339,0.13143006
-4.60130065,4.96236816,0.41669707,4.71136640,0.14142037,0.00000000,0.04998638,0.13784129
-4.59529765,5.08554621,0.43580376,4.82135782,0.14567062,0.00000000,0.05298841,0.14499932
-4.58929465,5.21921853,0.45593344,4.94084437,0.15020117,0.00000000,0.05608601,0.15273121
-4.58329165,5.36006444,0.47667499,5.06683553,0.15489758,0.00000000,0.05922176,0.16085456
-4.57728864,5.50447952,0.49761054,5.19606270,0.15964496,0.00000000,0.06233561,0.16918094
-4.57128564,5.64865061,0.51832470,5.32504733,0.16433088,0.00000000,0.06536645,0.17751961
-4.56528264,5.78864411,0.53841383,5.45018226,0.16884824,0.00000000,0.06825365,0.18568147
-4.55927964,5.92050478,0.55749524,5.56782358,0.17309804,0.00000000,0.07093873,0.19348315
-4.55327664,6.04036127,0.57521577,5.67438958,0.17699161,0.00000000,0.07336694,0.20075100
-4.54727364,6.14453425,0.59125942,5.76646288,0.18045259,0.00000000,0.07548875,0.20732506
-4.54127064,6.22964236,0.60535376,5.84089109,0.18341829,0.00000000,0.07726122,0.21306259
-4.53526763,6.29270137,0.61727477,5.89488182,0.18584047,0.00000000,0.07864908,0.21784126
-4.52926463,6.33121205,0.62684997,5.92608746,0.18768553,0.00000000,0.07962560,0.22156164
-4.52326163,6.34323280,0.63395972,5.93267604,0.18893405,0.00000000,0.08017316,0.22414918
-4.51725863,6.32743373,0.63853666,5.91338495,0.18957987,0.00000000,0.08028349,0.22555524
-4.51125563,6.28313000,0.64056341,5.86755510,0.18962857,0.00000000,0.07995754,0.22575744
-4.50525263,6.21029302,0.64006879,5.79514439,0.18909571,0.00000000,0.07920518,0.22475918
-4.49924962,6.10953968,0.63712272,5.69672007,0.18800467,0.00000000,0.07804444,0.22258838
-4.49324662,5.98210035,0.63183026,5.57343095,0.18638457,0.00000000,0.07650061,0.21929549
-4.48724362,5.82976784,0.62432509,5.42696106,0.18426806,0.00000000,0.07460516,0.21495101
-4.48124062,5.65483017,0.61476286,5.25946765,0.18168941,0.00000000,0.07239445,0.20964243
-4.47523762,5.45999073,0.60331478,5.07350652,0.17868275,0.00000000,0.06990843,0.20347100
-4.46923462,5.24827967,0.59016185,4.87194857,0.17528082,0.00000000,0.06718927,0.19654821
-4.46323162,5.02296086,0.57548981,4.65789145,0.17151406,0.00000000,0.06428012,0.18899241
-4.45722861,4.78743824,0.55948525,4.43456999,0.16741014,0.00000000,0.06122386,0.18092553
-4.45122561,4.54516540,0.54233279,4.20526922,0.16299402,0.00000000,0.05806209,0.17247000
-4.44522261,4.29956159,0.52421338,3.97324298,0.15828831,0.00000000,0.05483420,0.16374622
-4.43921961,4.05393672,0.50530376,3.74164064,0.15331402,0.00000000,0.05157673,0.15487031
-4.43321661,3.81142719,0.48577674,3.51344394,0.14809153,0.00000000,0.04832283,0.14595247
-4.42721361,3.57494367,0.46580218,3.29141505,0.14264168,0.00000000,0.04510197,0.13709572
-4.42121061,3.34713123,0.44554849,3.07805640,0.13698690,0.00000000,0.04193980,0.12839522
-4.41520760,3.13034151,0.42518423,2.87558211,0.13115222,0.00000000,0.03885823,0.11993794
-4.40920460,2.92661618,0.40487966,2.68590048,0.12516621,0.00000000,0.03587552,0.11180271
-4.40320160,2.73768040,0.38480800,2.51060638,0.11906154,0.00000000,0.03300662,0.10406052
-4.39719860,2.56494488,0.36514614,2.35098232,0.11287531,0.00000000,0.03026345,0.09677507
-4.39119560,2.40951479,0.34607473,2.20800661,0.10664910,0.00000000,0.02765532,0.09000333
-4.38519260,2.27220409,0.32777755,2.08236723,0.10042863,0.00000000,0.02518931,0.08379620
-4.37918959,2.15355352,0.31044010,1.97447980,0.09426316,0.00000000,0.02287066,0.07819901
-4.37318659,2.05385091,0.29424753,1.88450835,0.08820464,0.00000000,0.02070316,0.07325201
-4.36718359,1.97315281,0.27938190,1.81238786,0.08230667,0.00000000,0.01868949,0.06899060
-4.36118059,1.91130616,0.26601894,1.75784730,0.07662336,0.00000000,0.01683151,0.06544543
-4.35517759,1.86796952,0.25432448,1.72043276,0.07120811,0.00000000,0.01513056,0.06264221
-4.34917459,1.84263330,0.24445066,1.69952975,0.06611247,0.00000000,0.01358766,0.06060138
-4.34317159,1.83463847,0.23653213,1.69438443,0.06138505,0.00000000,0.01220375,0.05933760
-4.33716858,1.84319379,0.23068237,1.70412348,0.05707057,0.00000000,0.01097982,0.05885900
-4.33116558,1.86739128,0.22699025,1.72777227,0.05320916,0.00000000,0.00991704,0.05916647
-4.32516258,1.90622007,0.22551705,1.76427142,0.04983573,0.00000000,0.00901693,0.06025272
-4.31915958,1.95857862,0.22629391,1.81249153,0.04697970,0.00000000,0.00828143,0.06210153
-4.31315658,2.02328554,0.22931990,1.87124634,0.04466476,0.00000000,0.00771296,0.06468696
-4.30715358,2.09908909,0.23456074,1.93930412,0.04290893,0.00000000,0.00731446,0.06797276
