energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.71785893,0.24952299,0.01529489,0.00214753,0.01983220,0.00667316,0.11404911,0.06542191,0.03471235
-5.71185593,0.25507167,0.01531065,0.00236343,0.01884735,0.00715526,0.11725897,0.06688948,0.03474754
-5.70585293,0.26450717,0.01541334,0.00269181,0.01823378,0.00776767,0.12207390,0.06917508,0.03543508
-5.69984992,0.27793399,0.01560051,0.00313849,0.01801226,0.00852064,0.12855638,0.07231958,0.03676603
-5.69384692,0.29546468,0.01586626,0.00371175,0.01820964,0.00942428,0.13676658,0.07636331,0.03873704
-5.68784392,0.31721552,0.01620139,0.00442208,0.01885863,0.01048831,0.14676126,0.08134655,0.04134910
-5.68184092,0.34330278,0.01659382,0.00528196,0.01999755,0.01172176,0.15859287,0.08731034,0.04460636
-5.67583792,0.37383934,0.01702895,0.00630555,0.02167005,0.01313269,0.17230898,0.09429748,0.04851502
-5.66983492,0.40893145,0.01749020,0.00750835,0.02392481,0.01472789,0.18795165,0.10235361,0.05308228
-5.66383192,0.44867555,0.01795965,0.00890684,0.02681505,0.01651248,0.20555692,0.11152833,0.05831536
-5.65782891,0.49315479,0.01841866,0.01051801,0.03039787,0.01848963,0.22515406,0.12187610,0.06422051
-5.65182591,0.54243507,0.01884854,0.01235895,0.03473338,0.02066014,0.24676470,0.13345697,0.07080210
-5.64582291,0.59656061,0.01923124,0.01444630,0.03988349,0.02302207,0.27040155,0.14633683,0.07806157
-5.63981991,0.65554875,0.01954998,0.01679571,0.04591046,0.02557044,0.29606684,0.16058720,0.08599654
-5.63381691,0.71938417,0.01978987,0.01942129,0.05287509,0.02829686,0.32375027,0.17628450,0.09459978
-5.62781391,0.78801247,0.01993841,0.02233500,0.06083460,0.03118930,0.35342674,0.19350851,0.10385822
-5.62181091,0.86133341,0.01998591,0.02554607,0.06984026,0.03423188,0.38505363,0.21234033,0.11375201
-5.61580790,0.93919398,0.01992587,0.02906045,0.07993474,0.03740473,0.41856801,0.23285955,0.12425361
-5.60980490,1.02138171,0.01975510,0.03288026,0.09114932,0.04068403,0.45388376,0.25514089,0.13532697
-5.60380190,1.10761856,0.01947391,0.03700332,0.10350110,0.04404211,0.49088881,0.27925021,0.14692687
-5.59779890,1.19755602,0.01908603,0.04142276,0.11699019,0.04744770,0.52944278,0.30524030,0.15899844
-5.59179590,1.29077169,0.01859849,0.04612675,0.13159709,0.05086629,0.56937513,0.33314632,0.17147692
-5.58579290,1.38676791,0.01802143,0.05109833,0.14728053,0.05426073,0.61048416,0.36298137,0.18428772
-5.57978989,1.48497294,0.01736780,0.05631538,0.16397559,0.05759184,0.65253695,0.39473220,0.19734676
-5.57378689,1.58474488,0.01665298,0.06175078,0.18159260,0.06081927,0.69527046,0.42835546,0.21056129
-5.56778389,1.68537868,0.01589447,0.06737271,0.20001674,0.06390240,0.73839400,0.46377467,0.22383093
-5.56178089,1.78611635,0.01511141,0.07314514,0.21910840,0.06680136,0.78159301,0.50087804,0.23704922
-5.55577789,1.88616024,0.01432432,0.07902845,0.23870459,0.06947808,0.82453419,0.53951755,0.25010549
-5.54977489,1.98468927,0.01355465,0.08498024,0.25862118,0.07189744,0.86687199,0.57950914,0.26288707
-5.54377189,2.08087767,0.01282456,0.09095631,0.27865612,0.07402835,0.90825622,0.62063437,0.27528177
-5.53776888,2.17391572,0.01215668,0.09691163,0.29859357,0.07584478,0.94834058,0.66264333,0.28718059
-5.53176588,2.26303167,0.01157390,0.10280155,0.31820875,0.07732675,0.98679189,0.70525903,0.29848057
-5.52576288,2.34751428,0.01109935,0.10858289,0.33727338,0.07846115,1.02329950,0.74818279,0.30908763
-5.51975988,2.42673475,0.01075630,0.11421517,0.35556166,0.07924246,1.05758474,0.79110086,0.31891936
-5.51375688,2.50016743,0.01056825,0.11966170,0.37285633,0.07967319,1.08940978,0.83369165,0.32790757
-5.50775388,2.56740808,0.01055892,0.12489059,0.38895480,0.07976420,1.11858563,0.87563361,0.33600063
-5.50175088,2.62818904,0.01075239,0.12987565,0.40367487,0.07953475,1.14497887,0.91661321,0.34316524
-5.49574787,2.68239041,0.01117314,0.13459713,0.41686007,0.07901228,1.16851671,0.95633281,0.34938785
-5.48974487,2.73004658,0.01184610,0.13904220,0.42838411,0.07823198,1.18919020,0.99451811,0.35467539
-5.48374187,2.77134779,0.01279665,0.14320525,0.43815442,0.07723615,1.20705532,1.03092482,0.35905538
-5.47773887,2.80663631,0.01405048,0.14708793,0.44611462,0.07607326,1.22223189,1.06534431,0.36257538
-5.47173587,2.83639732,0.01563343,0.15069891,0.45224573,0.07479687,1.23490016,1.09760806,0.36530174
-5.46573287,2.86124468,0.01757116,0.15405346,0.45656612,0.07346438,1.24529538,1.12759072,0.36731769
-5.45972986,2.88190191,0.01988864,0.15717276,0.45913027,0.07213556,1.25370030,1.15521160,0.36872081
-5.45372686,2.89917899,0.02260960,0.16008296,0.46002630,0.07087109,1.26043597,1.18043475,0.36962000
-5.44772386,2.91394592,0.02575573,0.16281417,0.45937244,0.06973093,1.26585106,1.20326748,0.37013197
-5.44172086,2.92710362,0.02934581,0.16539921,0.45731271,0.06877271,1.27031027,1.22375744,0.37037739
-5.43571786,2.93955341,0.03339473,0.16787234,0.45401171,0.06805018,1.27418189,1.24198845,0.37047698
-5.42971486,2.95216599,0.03791240,0.17026785,0.44964915,0.06761168,1.27782533,1.25807516,0.37054734
-5.42371186,2.96575097,0.04290259,0.17261875,0.44441398,0.06749869,1.28157867,1.27215680,0.37069708
-5.41770885,2.98102788,0.04836189,0.17495537,0.43849856,0.06774460,1.28574691,1.28439021,0.37102299
-5.41170585,2.99859979,0.05427857,0.17730416,0.43209302,0.06837363,1.29059110,1.29494232,0.37160678
-5.40570285,3.01893011,0.06063164,0.17968650,0.42537998,0.06939992,1.29631883,1.30398246,0.37251204
-5.39969985,3.04232353,0.06739011,0.18211768,0.41852985,0.07082694,1.30307620,1.31167458,0.37378204
-5.39369685,3.06891160,0.07451239,0.18460610,0.41169678,0.07264708,1.31094164,1.31816972,0.37543795
-5.38769385,3.09864328,0.08194601,0.18715257,0.40501533,0.07484162,1.31992174,1.32359897,0.37747792
-5.38169085,3.13128105,0.08962770,0.18974996,0.39859804,0.07738090,1.32994912,1.32806704,0.37987681
-5.37568784,3.16640236,0.09748376,0.19238289,0.39253372,0.08022479,1.34088249,1.33164680,0.38258670
-5.36968484,3.20340676,0.10543086,0.19502785,0.38688658,0.08332348,1.35250887,1.33437492,0.38553809
-5.36368184,3.24152826,0.11337720,0.19765340,0.38169614,0.08661851,1.36454797,1.33624881,0.38864178
-5.35767884,3.27985289,0.12122405,0.20022070,0.37697784,0.09004408,1.37665858,1.33722498,0.39179136
-5.35167584,3.31734078,0.12886762,0.20268422,0.37272414,0.09352849,1.38844689,1.33721900,0.39486624
-5.34567284,3.35285236,0.13620123,0.20499270,0.36890633,0.09699588,1.39947647,1.33610714,0.39773504
-5.33966983,3.38517802,0.14311770,0.20709029,0.36547657,0.10036801,1.40927975,1.33372961,0.40025944
-5.33366683,3.41307022,0.14951192,0.20891786,0.36237038,0.10356620,1.41737064,1.32989547,0.40229806
-5.32766383,3.43527753,0.15528347,0.21041449,0.35950930,0.10651325,1.42325803,1.32438911,0.40371055
-5.32166083,3.45057926,0.16033918,0.21151902,0.35680375,0.10913542,1.42645971,1.31697798,0.40436158
-5.31565783,3.45782004,0.16459564,0.21217175,0.35415596,0.11136425,1.42651643,1.30742149,0.40412472
-5.30965483,3.45594309,0.16798146,0.21231610,0.35146289,0.11313830,1.42300561,1.29548074,0.40288602
-5.30365183,3.44402130,0.17043917,0.21190029,0.34861916,0.11440476,1.41555426,1.28092864,0.40054720
-5.29764882,3.42128512,0.17192686,0.21087895,0.34551988,0.11512073,1.40385075,1.26356008,0.39702852
-5.29164582,3.38714638,0.17241932,0.20921458,0.34206339,0.11525430,1.38765507,1.24320184,0.39227095
-5.28564282,3.34121726,0.17190868,0.20687890,0.33815387,0.11478529,1.36680709,1.21972163,0.38623788
-5.27963982,3.28332381,0.17040458,0.20385393,0.33370369,0.11370574,1.34123267,1.19303598,0.37891620
-5.27363682,3.21351349,0.16793386,0.20013283,0.32863568,0.11201990,1.31094730,1.16311668,0.37031671
-5.26763382,3.13205657,0.16453969,0.19572049,0.32288509,0.10974407,1.27605715,1.12999536,0.36047391
-5.26163082,3.03944121,0.16028033,0.19063372,0.31640126,0.10690594,1.23675750,1.09376605,0.34944517
-5.25562781,2.93636247,0.15522742,0.18490118,0.30914907,0.10354369,1.19332856,1.05458560,0.33730932
-5.24962481,2.82370560,0.14946401,0.17856295,0.30110995,0.09970484,1.14612879,1.01267191,0.32416472
-5.24362181,2.70252414,0.14308226,0.17166979,0.29228259,0.09544481,1.09558606,0.96830006,0.31012679
-5.23761881,2.57401373,0.13618104,0.16428205,0.28268318,0.09082531,1.04218680,0.92179647,0.29532530
-5.23161581,2.43948236,0.12886343,0.15646836,0.27234530,0.08591260,0.98646375,0.87353133,0.27990117
-5.22561281,2.30031825,0.12123418,0.14830408,0.26131924,0.08077572,0.92898253,0.82390963,0.26400327
-5.21960980,2.15795646,0.11339736,0.13986958,0.24967098,0.07548468,0.87032768,0.77336126,0.24778497
-5.21360680,2.01384518,0.10545407,0.13124841,0.23748070,0.07010874,0.81108856,0.72233035,0.23140075
-5.20760380,1.86941314,0.09750046,0.12252539,0.22484087,0.06471476,0.75184571,0.67126456,0.21500297
-5.20160080,1.72603888,0.08962597,0.11378481,0.21185400,0.05936578,0.69315793,0.62060454,0.19873873
-5.19559780,1.58502302,0.08191192,0.10510858,0.19863016,0.05411974,0.63555081,0.57077401,0.18274712
-5.18959480,1.44756419,0.07443044,0.09657465,0.18528419,0.04902851,0.57950664,0.52217093,0.16715677
-5.18359180,1.31473938,0.06724372,0.08825556,0.17193293,0.04413712,0.52545632,0.47515977,0.15208384
-5.17758879,1.18748899,0.06040365,0.08021725,0.15869240,0.03948327,0.47377331,0.43006545,0.13763045
-5.17158579,1.06660685,0.05395172,0.07251811,0.14567502,0.03509712,0.42476957,0.38716881,0.12388364
-5.16558279,0.95273525,0.04791928,0.06520836,0.13298713,0.03100128,0.37869377,0.34670385,0.11091478
-5.15957979,0.84636474,0.04232802,0.05832969,0.12072676,0.02721111,0.33573137,0.30885668,0.09877944
-5.15357679,0.74783839,0.03719071,0.05191523,0.10898172,0.02373509,0.29600670,0.27376597,0.08751779
-5.14757379,0.65735991,0.03251204,0.04598974,0.09782819,0.02057550,0.25958654,0.24152506,0.07715531
-5.14157079,0.57500512,0.02828966,0.04057008,0.08732971,0.01772907,0.22648511,0.21218516,0.06770388
-5.13556778,0.50073598,0.02451525,0.03566583,0.07753664,0.01518783,0.19667013,0.18575963,0.05916318
-5.12956478,0.43441642,0.02117562,0.03128015,0.06848614,0.01293992,0.17006957,0.16222907,0.05152227
-5.12356178,0.37582929,0.01825386,0.02741066,0.06020247,0.01097048,0.14657881,0.14154679,0.04476127
-5.11755878,0.32469355,0.01573032,0.02405041,0.05269776,0.00926246,0.12606793,0.12364449,0.03885311
-5.11155578,0.28068113,0.01358359,0.02118889,0.04597308,0.00779740,0.10838879,0.10843791,0.03376531
-5.10555278,0.24343286,0.01179139,0.01881289,0.04001972,0.00655614,0.09338177,0.09583211,0.02946154
-5.09954977,0.21257285,0.01033127,0.01690744,0.03482066,0.00551948,0.08088181,0.08572620,0.02590320
-5.09354677,0.18772104,0.00918118,0.01545643,0.03035214,0.00466865,0.07072378,0.07801741,0.02305061
-5.08754377,0.16850358,0.00831995,0.01444326,0.02658523,0.00398582,0.06274695,0.07260430,0.02086417
-5.08154077,0.15456097,0.00772751,0.01385118,0.02348733,0.00345435,0.05679862,0.06938912,0.01930508
-5.07553777,0.14555382,0.00738513,0.01366357,0.02102365,0.00305913,0.05273674,0.06827920,0.01833593
-5.06953477,0.14116639,0.00727535,0.01386392,0.01915842,0.00278665,0.05043181,0.06918748,0.01792092
-5.06353177,0.14110809,0.00738195,0.01443578,0.01785606,0.00262517,0.04976794,0.07203225,0.01802598
-5.05752876,0.14511322,0.00768971,0.01536243,0.01708210,0.00256470,0.05064318,0.07673616,0.01861853
-5.05152576,0.15293916,0.00818417,0.01662657,0.01680390,0.00259699,0.05296941,0.08322470,0.01966716
-5.04552276,0.16436365,0.00885130,0.01820985,0.01699127,0.00271549,0.05667174,0.09142438,0.02114113
-5.03951976,0.17918127,0.00967718,0.02009237,0.01761689,0.00291525,0.06168765,0.10126066,0.02300986
-5.03351676,0.19719975,0.01064764,0.02225223,0.01865662,0.00319283,0.06796600,0.11265603,0.02524234
-5.02751376,0.21823637,0.01174799,0.02466509,0.02008974,0.00354620,0.07546596,0.12552820,0.02780659
-5.02151076,0.24211484,0.01296273,0.02730389,0.02189908,0.00397462,0.08415612,0.13978884,0.03066923
-5.01550775,0.26866288,0.01427538,0.03013861,0.02407118,0.00447856,0.09401357,0.15534279,0.03379514
-5.00950475,0.29771071,0.01566844,0.03313632,0.02659636,0.00505953,0.10502324,0.17208789,0.03714729
-5.00350175,0.32909053,0.01712330,0.03626128,0.02946883,0.00572004,0.11717734,0.18991563,0.04068682
-4.99749875,0.36263697,0.01862046,0.03947536,0.03268678,0.00646342,0.13047488,0.20871237,0.04437319
-4.99149575,0.39818832,0.02013970,0.04273856,0.03625247,0.00729370,0.14492127,0.22836121,0.04816466
-4.98549275,0.43558841,0.02166042,0.04600976,0.04017226,0.00821547,0.16052769,0.24874433,0.05201884
-4.97948974,0.47468870,0.02316204,0.04924759,0.04445667,0.00923368,0.17731035,0.26974562,0.05589343
-4.97348674,0.51535033,0.02462452,0.05241139,0.04912027,0.01035343,0.19528933,0.29125340,0.05974707
-4.96748374,0.55744566,0.02602886,0.05546228,0.05418156,0.01157969,0.21448690,0.31316287,0.06354020
-4.96148074,0.60085892,0.02735766,0.05836415,0.05966270,0.01291701,0.23492531,0.33537820,0.06723590
-4.95547774,0.64548561,0.02859569,0.06108464,0.06558906,0.01436917,0.25662375,0.35781387,0.07080073
-4.94947474,0.69123044,0.02973039,0.06359597,0.07198869,0.01593882,0.27959479,0.38039509,0.07420538
-4.94347174,0.73800354,0.03075231,0.06587561,0.07889159,0.01762702,0.30384004,0.40305726,0.07742515
-4.93746873,0.78571512,0.03165552,0.06790673,0.08632888,0.01943287,0.32934528,0.42574422,0.08044024
-4.93146573,0.83426855,0.03243784,0.06967837,0.09433184,0.02135307,0.35607529,0.44840547,0.08323580
-4.92546273,0.88355233,0.03310099,0.07118540,0.10293087,0.02338153,0.38396854,0.47099232,0.08580170
-4.91945973,0.93343127,0.03365065,0.07242814,0.11215446,0.02550900,0.41293210,0.49345342,0.08813216
-4.91345673,0.98373776,0.03409627,0.07341184,0.12202813,0.02772288,0.44283717,0.51572968,0.09022508
-4.90745373,1.03426345,0.03445092,0.07414585,0.13257349,0.03000700,0.47351551,0.53774917,0.09208130
-4.90145073,1.08475246,0.03473089,0.07464267,0.14380739,0.03234162,0.50475728,0.55942233,0.09370369
-4.89544772,1.13489663,0.03495524,0.07491694,0.15574124,0.03470354,0.53631051,0.58063795,0.09509626
-4.88944472,1.18433348,0.03514523,0.07498437,0.16838045,0.03706638,0.56788253,0.60126030,0.09626334
-4.88344172,1.23264753,0.03532376,0.07486069,0.18172406,0.03940101,0.59914350,0.62112777,0.09720873
-4.87743872,1.27937508,0.03551466,0.07456074,0.19576450,0.04167617,0.62973220,0.64005342,0.09793519
-4.87143572,1.32401283,0.03574200,0.07409775,0.21048745,0.04385917,0.65926383,0.65782736,0.09844399
-4.86543272,1.36602987,0.03602937,0.07348279,0.22587163,0.04591681,0.68733981,0.67422128,0.09873481
-4.85942971,1.40488291,0.03639918,0.07272449,0.24188867,0.04781632,0.71355907,0.68899485,0.09880579
-4.85342671,1.44003387,0.03687195,0.07182901,0.25850273,0.04952633,0.73753045,0.70190374,0.09865391
-4.84742371,1.47096911,0.03746563,0.07080032,0.27566995,0.05101791,0.75888563,0.71270903,0.09827550
-4.84142071,1.49721912,0.03819497,0.06964060,0.29333766,0.05226552,0.77729197,0.72118735,0.09766703
-4.83541771,1.51837781,0.03907094,0.06835097,0.31144326,0.05324789,0.79246454,0.72714136,0.09682587
-4.82941471,1.53412004,0.04010017,0.06693225,0.32991285,0.05394874,0.80417683,0.73040986,0.09575121
-4.82341171,1.54421649,0.04128454,0.06538590,0.34865962,0.05435733,0.81226948,0.73087702,0.09444494
-4.81740870,1.54854503,0.04262080,0.06371485,0.36758211,0.05446884,0.81665654,0.72848011,0.09291234
-4.81140570,1.54709775,0.04410031,0.06192442,0.38656255,0.05428448,0.81732900,0.72321531,0.09116278
-4.80540270,1.53998344,0.04570893,0.06002303,0.40546528,0.05381140,0.81435537,0.71514130,0.08921007
-4.79939970,1.52742517,0.04742702,0.05802277,0.42413577,0.05306237,0.80787926,0.70438024,0.08707267
-4.79339670,1.50975338,0.04922962,0.05593978,0.44240006,0.05205527,0.79811417,0.69111623,0.08477359
-4.78739370,1.48739467,0.05108680,0.05379437,0.46006522,0.05081238,0.78533572,0.67559123,0.08234013
-4.78139070,1.46085709,0.05296420,0.05161093,0.47692074,0.04935955,0.76987183,0.65809870,0.07980323
-4.77538769,1.43071278,0.05482372,0.04941753,0.49274115,0.04772532,0.75209132,0.63897515,0.07719676
-4.76938469,1.39757882,0.05662442,0.04724535,0.50728975,0.04593988,0.73239149,0.61859026,0.07455661
-4.76338169,1.36209735,0.05832356,0.04512790,0.52032371,0.04403418,0.71118541,0.59733575,0.07191961
-4.75737869,1.32491591,0.05987783,0.04310004,0.53160020,0.04203896,0.68888934,0.57561373,0.06932247
-4.75137569,1.28666890,0.06124454,0.04119690,0.54088341,0.03998397,0.66591092,0.55382495,0.06680068
-4.74537269,1.24796083,0.06238302,0.03945277,0.54795230,0.03789720,0.64263850,0.53235736,0.06438748
-4.73936968,1.20935196,0.06325593,0.03789990,0.55260862,0.03580433,0.61943205,0.51157547,0.06211292
-4.73336668,1.17134664,0.06383052,0.03656741,0.55468482,0.03372830,0.59661571,0.49181085,0.06000305
-4.72736368,1.13438464,0.06407978,0.03548020,0.55405148,0.03168904,0.57447223,0.47335396,0.05807928
-4.72136068,1.09883521,0.06398343,0.03465801,0.55062374,0.02970330,0.55323923,0.45644759,0.05635793
-4.71535768,1.06499401,0.06352871,0.03411471,0.54436649,0.02778468,0.53310719,0.44128185,0.05484990
-4.70935468,1.03308235,0.06271085,0.03385760,0.53529783,0.02594374,0.51421902,0.42799096,0.05356064
-4.70335168,1.00324859,0.06153331,0.03388710,0.52349068,0.02418819,0.49667100,0.41665164,0.05249014
-4.69734867,0.97557113,0.06000773,0.03419652,0.50907232,0.02252316,0.48051481,0.40728308,0.05163323
-4.69134567,0.95006284,0.05815352,0.03477211,0.49222186,0.02095150,0.46576053,0.39984845,0.05097989
-4.68534267,0.92667638,0.05599722,0.03559332,0.47316576,0.01947412,0.45238021,0.39425776,0.05051570
-4.67933967,0.90531023,0.05357164,0.03663324,0.45217151,0.01809031,0.44031198,0.39037197,0.05022246
-4.67333667,0.88581524,0.05091470,0.03785933,0.42953984,0.01679806,0.42946447,0.38800822,0.05007873
-4.66733367,0.86800146,0.04806821,0.03923419,0.40559587,0.01559431,0.41972138,0.38694606,0.05006057
-4.66133067,0.85164520,0.04507651,0.04071659,0.38067947,0.01447526,0.41094621,0.38693446,0.05014212
-4.65532766,0.83649638,0.04198509,0.04226258,0.35513549,0.01343653,0.40298705,0.38769955,0.05029637
-4.64932466,0.82228589,0.03883928,0.04382672,0.32930409,0.01247340,0.39568126,0.38895286,0.05049576
-4.64332166,0.80873324,0.03568289,0.04536331,0.30351182,0.01158089,0.38886029,0.39039983,0.05071286
-4.63731866,0.79555426,0.03255720,0.04682773,0.27806364,0.01075395,0.38235429,0.39174852,0.05092096
-4.63131566,0.78246886,0.02949991,0.04817765,0.25323619,0.00998751,0.37599674,0.39271823,0.05109461
-4.62531266,0.76920880,0.02654442,0.04937429,0.22927259,0.00927659,0.36962884,0.39304776,0.05121016
-4.61930965,0.75552527,0.02371929,0.05038353,0.20637892,0.00861636,0.36310375,0.39250320,0.05124615
-4.61330665,0.74119624,0.02104791,0.05117692,0.18472219,0.00800219,0.35629048,0.39088495,0.05118376
-4.60730365,0.72603325,0.01854843,0.05173254,0.16443001,0.00742972,0.34907750,0.38803374,0.05100710
-4.60130065,0.70988763,0.01623379,0.05203572,0.14559164,0.00689489,0.34137580,0.38383561,0.05070346
-4.59529765,0.69265581,0.01411204,0.05207951,0.12826036,0.00639400,0.33312146,0.37822553,0.05026353
-4.58929465,0.67428372,0.01218674,0.05186506,0.11245675,0.00592371,0.32427761,0.37118973,0.04968156
-4.58329165,0.65477002,0.01045745,0.05140175,0.09817287,0.00548111,0.31483575,0.36276657,0.04895541
-4.57728864,0.63416810,0.00892035,0.05070718,0.08537685,0.00506370,0.30481640,0.35304612,0.04808661
-4.57128564,0.61258692,0.00756887,0.04980695,0.07401781,0.00466942,0.29426897,0.34216836,0.04708035
-4.56528264,0.59019051,0.00639436,0.04873434,0.06403072,0.00429664,0.28327113,0.33032021,0.04594539
-4.55927964,0.56719631,0.00538670,0.04752983,0.05534114,0.00394414,0.27192740,0.31773159,0.04469398
-4.55327664,0.54387239,0.00453487,0.04624055,0.04786960,0.00361112,0.26036726,0.30467051,0.04334171
-4.54727364,0.52053362,0.00382754,0.04491957,0.04153548,0.00329715,0.24874279,0.29143768,0.04190729
-4.54127064,0.49753691,0.00325350,0.04362518,0.03626033,0.00300215,0.23722584,0.27836052,0.04041234
-4.53526763,0.47527574,0.00280205,0.04242010,0.03197061,0.00272635,0.22600488,0.26578697,0.03888109
-4.52926463,0.45417392,0.00246330,0.04137061,0.02859972,0.00247029,0.21528168,0.25407917,0.03734003
-4.52326163,0.43467883,0.00222839,0.04054564,0.02608949,0.00223477,0.20526770,0.24360715,0.03581759
-4.51725863,0.41725414,0.00208958,0.04001583,0.02439097,0.00202086,0.19618039,0.23474259,0.03434362
-4.51125563,0.40237214,0.00204040,0.03985254,0.02346474,0.00182988,0.18823949,0.22785274,0.03294901
-4.50525263,0.39050567,0.00207552,0.04012676,0.02328068,0.00166344,0.18166312,0.22329452,0.03166511
-4.49924962,0.38211980,0.00219076,0.04090801,0.02381734,0.00152341,0.17666402,0.22140872,0.03052317
-4.49324662,0.37766326,0.00238293,0.04226318,0.02506090,0.00141202,0.17344566,0.22251437,0.02955378
