energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.54977489,1.16502980,0.00882829,0.15030724,0.91218749,0.06672085,0.64140173,0.00000000,0.32884885,0.11718132
-5.54377189,1.20970751,0.00876678,0.15591259,0.94342958,0.06965656,0.66436250,0.00000000,0.33833742,0.12150067
-5.53776888,1.25062221,0.00870493,0.16077348,0.97070839,0.07237651,0.68533078,0.00000000,0.34668225,0.12570775
-5.53176588,1.28702388,0.00863546,0.16482730,0.99357193,0.07483485,0.70388536,0.00000000,0.35368383,0.12969768
-5.52576288,1.31828979,0.00855241,0.16803343,1.01169858,0.07699199,0.71967692,0.00000000,0.35918792,0.13337381
-5.51975988,1.34394403,0.00845132,0.17037502,1.02490911,0.07881583,0.73243881,0.00000000,0.36309035,0.13665029
-5.51375688,1.36367205,0.00832935,0.17186014,1.03317379,0.08028262,0.74199492,0.00000000,0.36534001,0.13945428
-5.50775388,1.37732972,0.00818527,0.17252182,1.03661409,0.08137771,0.74826441,0.00000000,0.36593991,0.14172774
-5.50175088,1.38494638,0.00801943,0.17241736,1.03549885,0.08209589,0.75126311,0.00000000,0.36494626,0.14342867
-5.49574787,1.38672165,0.00783369,0.17162655,1.03023485,0.08244144,0.75110138,0.00000000,0.36246563,0.14453192
-5.48974487,1.38301611,0.00763118,0.17024908,1.02135209,0.08242789,0.74797861,0.00000000,0.35865022,0.14502930
-5.48374187,1.37433602,0.00741617,0.16840106,1.00948418,0.08207742,0.74217445,0.00000000,0.35369144,0.14492925
-5.47773887,1.36131274,0.00719374,0.16621095,0.99534467,0.08141994,0.73403713,0.00000000,0.34781213,0.14425592
-5.47173587,1.34467743,0.00696957,0.16381482,0.97970006,0.08049192,0.72396927,0.00000000,0.34125753,0.14304766
-5.46573287,1.32523201,0.00674962,0.16135131,0.96334053,0.07933501,0.71241173,0.00000000,0.33428556,0.14135515
-5.45972986,1.30381760,0.00653983,0.15895641,0.94704969,0.07799440,0.69982614,0.00000000,0.32715665,0.13923903
-5.45372686,1.28128151,0.00634585,0.15675825,0.93157422,0.07651712,0.68667676,0.00000000,0.32012355,0.13676729
-5.44772386,1.25844417,0.00617279,0.15487215,0.91759496,0.07495031,0.67341236,0.00000000,0.31342159,0.13401241
-5.44172086,1.23606730,0.00602500,0.15339609,0.90570034,0.07333941,0.66044892,0.00000000,0.30725964,0.13104844
-5.43571786,1.21482468,0.00590582,0.15240680,0.89636335,0.07172654,0.64815382,0.00000000,0.30181222,0.12794807
-5.42971486,1.19527657,0.00581753,0.15195671,0.88992296,0.07014897,0.63683204,0.00000000,0.29721311,0.12477984
-5.42371186,1.17784907,0.00576119,0.15207170,0.88657080,0.06863787,0.62671516,0.00000000,0.29355050,0.12160568
-5.41770885,1.16281911,0.00573664,0.15275000,0.88634359,0.06721728,0.61795342,0.00000000,0.29086418,0.11847870
-5.41170585,1.15030579,0.00574249,0.15396207,0.88912168,0.06590340,0.61061122,0.00000000,0.28914451,0.11544156
-5.40570285,1.14026845,0.00577621,0.15565166,0.89463389,0.06470431,0.60466633,0.00000000,0.28833358,0.11252527
-5.39969985,1.13251156,0.00583425,0.15773781,0.90246831,0.06361991,0.60001269,0.00000000,0.28832815,0.10974858
-5.39369685,1.12669614,0.00591219,0.16011796,0.91208867,0.06264238,0.59646673,0.00000000,0.28898450,0.10711798
-5.38769385,1.12235732,0.00600498,0.16267184,0.92285577,0.06175679,0.59377700,0.00000000,0.29012483,0.10462829
-5.38169085,1.11892705,0.00610710,0.16526605,0.93405282,0.06094221,0.59163645,0.00000000,0.29154498,0.10226367
-5.37568784,1.11576119,0.00621289,0.16775926,0.94491387,0.06017292,0.58969707,0.00000000,0.29302317,0.09999928
-5.36968484,1.11216942,0.00631681,0.17000755,0.95465396,0.05941990,0.58758597,0.00000000,0.29432927,0.09780314
-5.36368184,1.10744694,0.00641364,0.17186995,0.96249980,0.05865239,0.58492235,0.00000000,0.29523442,0.09563839
-5.35767884,1.10090621,0.00649885,0.17321378,0.96771963,0.05783952,0.58133448,0.00000000,0.29552028,0.09346567
-5.35167584,1.09190747,0.00656877,0.17391955,0.96965107,0.05695194,0.57647598,0.00000000,0.29498786,0.09124549
-5.34567284,1.07988670,0.00662088,0.17388537,0.96772567,0.05596328,0.57004063,0.00000000,0.29346531,0.08894063
-5.33966983,1.06437967,0.00665396,0.17303053,0.96148935,0.05485151,0.56177520,0.00000000,0.29081448,0.08651820
-5.33366683,1.04504121,0.00666830,0.17129815,0.95061780,0.05360006,0.55148957,0.00000000,0.28693602,0.08395151
-5.32766383,1.02165894,0.00666579,0.16865691,0.93492631,0.05219861,0.53906395,0.00000000,0.28177272,0.08122153
-5.32166083,0.99416095,0.00665002,0.16510166,0.91437382,0.05064368,0.52445292,0.00000000,0.27531119,0.07831792
-5.31565783,0.96261738,0.00662632,0.16065306,0.88906129,0.04893887,0.50768616,0.00000000,0.26758172,0.07523961
-5.30965483,0.92723604,0.00660173,0.15535615,0.85922435,0.04709476,0.48886603,0.00000000,0.25865641,0.07199491
-5.30365183,0.88835253,0.00658494,0.14927809,0.82522126,0.04512856,0.46816229,0.00000000,0.24864587,0.06860116
-5.29764882,0.84641557,0.00658623,0.14250517,0.78751646,0.04306348,0.44580425,0.00000000,0.23769449,0.06508402
-5.29164582,0.80196839,0.00661727,0.13513916,0.74666095,0.04092794,0.42207090,0.00000000,0.22597468,0.06147633
-5.28564282,0.75562736,0.00669094,0.12729333,0.70327042,0.03875447,0.39727959,0.00000000,0.21368041,0.05781685
-5.27963982,0.70805882,0.00682112,0.11908830,0.65800220,0.03657867,0.37177379,0.00000000,0.20102022,0.05414860
-5.27363682,0.65995532,0.00702241,0.11064776,0.61153212,0.03443794,0.34591060,0.00000000,0.18821014,0.05051729
-5.26763382,0.61201230,0.00730983,0.10209450,0.56453227,0.03237031,0.32004854,0.00000000,0.17546675,0.04696962
-5.26163082,0.56490614,0.00769848,0.09354670,0.51765058,0.03041326,0.29453608,0.00000000,0.16300070,0.04355160
-5.25562781,0.51927446,0.00820318,0.08511472,0.47149289,0.02860259,0.26970144,0.00000000,0.15101080,0.04030710
-5.24962481,0.47569921,0.00883811,0.07689842,0.42660805,0.02697143,0.24584390,0.00000000,0.13967895,0.03727647
-5.24362181,0.43469297,0.00961636,0.06898514,0.38347652,0.02554936,0.22322685,0.00000000,0.12916602,0.03449539
-5.23761881,0.39668873,0.01054958,0.06144827,0.34250243,0.02436173,0.20207272,0.00000000,0.11960862,0.03199395
-5.23161581,0.36203323,0.01164750,0.05434658,0.30400917,0.02342901,0.18255977,0.00000000,0.11111694,0.02979602
-5.22561281,0.33098353,0.01291758,0.04772398,0.26823835,0.02276643,0.16482067,0.00000000,0.10377346,0.02791876
-5.21960980,0.30370680,0.01436459,0.04161002,0.23535169,0.02238370,0.14894273,0.00000000,0.09763265,0.02637247
-5.21360680,0.28028281,0.01599022,0.03602063,0.20543546,0.02228489,0.13496950,0.00000000,0.09272129,0.02516056
-5.20760380,0.26070864,0.01779281,0.03095946,0.17850698,0.02246839,0.12290362,0.00000000,0.08903963,0.02427978
-5.20160080,0.24490531,0.01976705,0.02641929,0.15452258,0.02292711,0.11271051,0.00000000,0.08656300,0.02372054
-5.19559780,0.23272571,0.02190378,0.02238370,0.13338659,0.02364862,0.10432274,0.00000000,0.08524385,0.02346742
-5.18959480,0.22396342,0.02418988,0.01882884,0.11496076,0.02461550,0.09764476,0.00000000,0.08501414,0.02349975
-5.18359180,0.21836201,0.02660826,0.01572513,0.09907375,0.02580577,0.09255783,0.00000000,0.08578796,0.02379223
-5.17758879,0.21562455,0.02913789,0.01303895,0.08553022,0.02719329,0.08892490,0.00000000,0.08746421,0.02431571
-5.17158579,0.21542296,0.03175406,0.01073415,0.07411935,0.02874830,0.08659531,0.00000000,0.08992939,0.02503789
-5.16558279,0.21740693,0.03442858,0.00877340,0.06462239,0.03043805,0.08540920,0.00000000,0.09306040,0.02592409
-5.15957979,0.22121248,0.03713027,0.00711939,0.05681928,0.03222732,0.08520156,0.00000000,0.09672724,0.02693801
-5.15357679,0.22646974,0.03982545,0.00573577,0.05049417,0.03407919,0.08580582,0.00000000,0.10079573,0.02804251
-5.14757379,0.23281022,0.04247853,0.00458790,0.04543984,0.03595563,0.08705707,0.00000000,0.10513001,0.02920029
-5.14157079,0.23987331,0.04505271,0.00364341,0.04146107,0.03781825,0.08879482,0.00000000,0.10959506,0.03037464
-5.13556778,0.24731205,0.04751076,0.00287260,0.03837710,0.03962902,0.09086535,0.00000000,0.11405900,0.03153008
-5.12956478,0.25479828,0.04981581,0.00224861,0.03602313,0.04135097,0.09312371,0.00000000,0.11839528,0.03263297
-5.12356178,0.26202712,0.05193217,0.00174753,0.03425122,0.04294887,0.09543535,0.00000000,0.12248475,0.03365211
-5.11755878,0.26872077,0.05382618,0.00134836,0.03293045,0.04438992,0.09767745,0.00000000,0.12621747,0.03455920
-5.11155578,0.27463170,0.05546702,0.00103291,0.03194669,0.04564439,0.09974004,0.00000000,0.12949440,0.03532931
-5.10555278,0.27954519,0.05682740,0.00078557,0.03120198,0.04668614,0.10152674,0.00000000,0.13222885,0.03594121
-5.09954977,0.28328123,0.05788432,0.00059318,0.03061360,0.04749314,0.10295536,0.00000000,0.13434769,0.03637768
-5.09354677,0.28569586,0.05861957,0.00044469,0.03011301,0.04804787,0.10395830,0.00000000,0.13579229,0.03662565
-5.08754377,0.28668175,0.05902025,0.00033099,0.02964468,0.04833764,0.10448265,0.00000000,0.13651917,0.03667636
-5.08154077,0.28616824,0.05907907,0.00024461,0.02916484,0.04835478,0.10449013,0.00000000,0.13650040,0.03652532
-5.07553777,0.28412072,0.05879454,0.00017949,0.02864029,0.04809671,0.10395684,0.00000000,0.13572359,0.03617226
-5.06953477,0.28053928,0.05817100,0.00013079,0.02804712,0.04756594,0.10287275,0.00000000,0.13419167,0.03562094
-5.06353177,0.27545693,0.05721850,0.00009467,0.02736962,0.04676989,0.10124103,0.00000000,0.13192228,0.03487890
-5.05752876,0.26893705,0.05595255,0.00006810,0.02659909,0.04572062,0.09907715,0.00000000,0.12894684,0.03395715
-5.05152576,0.26107048,0.05439370,0.00004875,0.02573287,0.04443450,0.09640779,0.00000000,0.12530943,0.03286974
-5.04552276,0.25197202,0.05256701,0.00003481,0.02477333,0.04293166,0.09326963,0.00000000,0.12106529,0.03163336
-5.03951976,0.24177668,0.05050139,0.00002492,0.02372696,0.04123550,0.08970791,0.00000000,0.11627919,0.03026679
-5.03351676,0.23063557,0.04822888,0.00001807,0.02260354,0.03937202,0.08577497,0.00000000,0.11102362,0.02879042
-5.02751376,0.21871162,0.04578383,0.00001353,0.02141540,0.03736919,0.08152863,0.00000000,0.10537680,0.02722573
-5.02151076,0.20617537,0.04320210,0.00001078,0.02017671,0.03525622,0.07703058,0.00000000,0.09942074,0.02559474
-5.01550775,0.19320064,0.04052018,0.00000951,0.01890289,0.03306288,0.07234479,0.00000000,0.09323918,0.02391949
-5.00950475,0.17996060,0.03777435,0.00000954,0.01761005,0.03081881,0.06753595,0.00000000,0.08691570,0.02222161
-5.00350175,0.16662399,0.03499993,0.00001084,0.01631462,0.02855289,0.06266801,0.00000000,0.08053192,0.02052184
-4.99749875,0.15335187,0.03223051,0.00001353,0.01503293,0.02629264,0.05780295,0.00000000,0.07416583,0.01883971
-4.99149575,0.14029484,0.02949736,0.00001784,0.01378103,0.02406376,0.05299963,0.00000000,0.06789044,0.01719320
-4.98549275,0.12759086,0.02682888,0.00002417,0.01257454,0.02188965,0.04831300,0.00000000,0.06177265,0.01559850
-4.97948974,0.11536372,0.02425019,0.00003308,0.01142860,0.01979116,0.04379345,0.00000000,0.05587240,0.01406992
-4.97348674,0.10372225,0.02178286,0.00004532,0.01035804,0.01778638,0.03948655,0.00000000,0.05024222,0.01261978
-4.96748374,0.09276018,0.01944475,0.00006191,0.00937752,0.01589051,0.03543303,0.00000000,0.04492704,0.01125843
-4.96148074,0.08255671,0.01724996,0.00008413,0.00850194,0.01411591,0.03166907,0.00000000,0.03996433,0.00999437
-4.95547774,0.07317784,0.01520898,0.00011363,0.00774691,0.01247223,0.02822691,0.00000000,0.03538467,0.00883441
-4.94947474,0.06467826,0.01332884,0.00015246,0.00712931,0.01096662,0.02513574,0.00000000,0.03121244,0.00778396
-4.94347174,0.05710380,0.01161346,0.00020315,0.00666804,0.00960402,0.02242281,0.00000000,0.02746696,0.00684728
-4.93746873,0.05049446,0.01006398,0.00026883,0.00638480,0.00838759,0.02011487,0.00000000,0.02416373,0.00602793
-4.93146573,0.04488783,0.00867927,0.00035327,0.00630504,0.00731908,0.01823970,0.00000000,0.02131595,0.00532912
-4.92546273,0.04032278,0.00745639,0.00046100,0.00645892,0.00639939,0.01682786,0.00000000,0.01893618,0.00475425
-4.91945973,0.03684343,0.00639114,0.00059737,0.00688234,0.00562902,0.01591459,0.00000000,0.01703805,0.00430733
-4.91345673,0.03450321,0.00547860,0.00076870,0.00761795,0.00500864,0.01554166,0.00000000,0.01563811,0.00399354
-4.90745373,0.03336896,0.00471366,0.00098230,0.00871626,0.00453958,0.01575931,0.00000000,0.01475761,0.00381973
-4.90145073,0.03352482,0.00409159,0.00124652,0.01023648,0.00422437,0.01662812,0.00000000,0.01442433,0.00379497
-4.89544772,0.03507594,0.00360853,0.00157086,0.01224743,0.00406719,0.01822071,0.00000000,0.01467423,0.00393102
-4.88944472,0.03815184,0.00326193,0.00196591,0.01482815,0.00407434,0.02062328,0.00000000,0.01555302,0.00424286
-4.88344172,0.04290914,0.00305104,0.00244335,0.01806832,0.00425457,0.02393682,0.00000000,0.01711746,0.00474913
-4.87743872,0.04953380,0.00297720,0.00301584,0.02206835,0.00461943,0.02827802,0.00000000,0.01943651,0.00547255
-4.87143572,0.05824236,0.00304423,0.00369692,0.02693906,0.00518347,0.03377969,0.00000000,0.02259202,0.00644022
-4.86543272,0.06928239,0.00325859,0.00450079,0.03280098,0.00596439,0.04059065,0.00000000,0.02667921,0.00768394
-4.85942971,0.08293174,0.00362956,0.00544208,0.03978305,0.00698304,0.04887504,0.00000000,0.03180654,0.00924034
-4.85342671,0.09949656,0.00416927,0.00653545,0.04802084,0.00826332,0.05881093,0.00000000,0.03809523,0.01115090
-4.84742371,0.11930800,0.00489268,0.00779527,0.05765407,0.00983198,0.07058814,0.00000000,0.04567814,0.01346188
-4.84142071,0.14271736,0.00581736,0.00923508,0.06882363,0.01171820,0.08440539,0.00000000,0.05469812,0.01622404
-4.83541771,0.17008973,0.00696325,0.01086712,0.08166786,0.01395308,0.10046648,0.00000000,0.06530566,0.01949216
-4.82941471,0.20179612,0.00835218,0.01270176,0.09631837,0.01656898,0.11897574,0.00000000,0.07765594,0.02332439
-4.82341171,0.23820397,0.01000732,0.01474687,0.11289527,0.01959867,0.14013269,0.00000000,0.09190524,0.02778135
-4.81740870,0.27966623,0.01195249,0.01700723,0.13150207,0.02307434,0.16412594,0.00000000,0.10820668,0.03292502
-4.81140570,0.32650923,0.01421125,0.01948397,0.15222022,0.02702649,0.19112655,0.00000000,0.12670544,0.03881732
-4.80540270,0.37901940,0.01680598,0.02217401,0.17510368,0.03148267,0.22128081,0.00000000,0.14753350,0.04551853
-4.79939970,0.43742936,0.01975676,0.02506956,0.20017348,0.03646616,0.25470288,0.00000000,0.17080400,0.05308545
-4.79339670,0.50190370,0.02308020,0.02815779,0.22741270,0.04199458,0.29146724,0.00000000,0.19660541,0.06156934
-4.78739370,0.57252483,0.02678822,0.03142056,0.25676199,0.04807848,0.33160147,0.00000000,0.22499570,0.07101375
-4.78139070,0.64927961,0.03088683,0.03483430,0.28811588,0.05471993,0.37507945,0.00000000,0.25599671,0.08145220
-4.77538769,0.73204725,0.03537492,0.03837011,0.32132021,0.06191132,0.42181534,0.00000000,0.28958893,0.09290582
-4.76938469,0.82058910,0.04024320,0.04199403,0.35617078,0.06963413,0.47165874,0.00000000,0.32570699,0.10538110
-4.76338169,0.91454083,0.04547326,0.04566741,0.39241351,0.07785811,0.52439117,0.00000000,0.36423612,0.11886772
-4.75737869,1.01340785,0.05103685,0.04934762,0.42974614,0.08654057,0.57972428,0.00000000,0.40500970,0.13333665
-4.75137569,1.11656411,0.05689548,0.05298879,0.46782166,0.09562608,0.63729997,0.00000000,0.44780829,0.14873857
-4.74537269,1.22325496,0.06300030,0.05654279,0.50625344,0.10504658,0.69669255,0.00000000,0.49236014,0.16500278
-4.73936968,1.33260424,0.06929235,0.05996036,0.54462197,0.11472180,0.75741321,0.00000000,0.53834346,0.18203667
-4.73336668,1.44362568,0.07570324,0.06319222,0.58248313,0.12456025,0.81891660,0.00000000,0.58539034,0.19972580
-4.72736368,1.55523857,0.08215620,0.06619038,0.61937776,0.13446051,0.88060967,0.00000000,0.63309238,0.21793466
-4.72136068,1.66628752,0.08856753,0.06890934,0.65484216,0.14431307,0.94186245,0.00000000,0.68100799,0.23650828
-4.71535768,1.77556562,0.09484840,0.07130731,0.68841936,0.15400248,1.00202063,0.00000000,0.72867100,0.25527446
-4.70935468,1.88184058,0.10090701,0.07334738,0.71967055,0.16340983,1.06041943,0.00000000,0.77560044,0.27404685
-4.70335168,1.98388283,0.10665091,0.07499848,0.74818641,0.17241557,1.11639846,0.00000000,0.82131108,0.29262860
-4.69734867,2.08049474,0.11198955,0.07623626,0.77359775,0.18090237,1.16931700,0.00000000,0.86532434,0.31081662
-4.69134567,2.17053972,0.11683686,0.07704368,0.79558521,0.18875808,1.21856916,0.00000000,0.90717919,0.32840631
-4.68534267,2.25297023,0.12111374,0.07741151,0.81388742,0.19587867,1.26359829,0.00000000,0.94644248,0.34519652
-4.67933967,2.32685351,0.12475046,0.07733847,0.82830744,0.20217092,1.30391016,0.00000000,0.98271833,0.36099460
-4.67333667,2.39139404,0.12768871,0.07683120,0.83871714,0.20755486,1.33908440,0.00000000,1.01565621,0.37562148
-4.66733367,2.44595178,0.12988343,0.07590401,0.84505931,0.21196578,1.36878365,0.00000000,1.04495729,0.38891633
-4.66133067,2.49005565,0.13130403,0.07457834,0.84734757,0.21535581,1.39276022,0.00000000,1.07037892,0.40074089
-4.65532766,2.52341157,0.13193524,0.07288207,0.84566387,0.21769492,1.41085998,0.00000000,1.09173704,0.41098318
-4.64932466,2.54590518,0.13177741,0.07084872,0.84015404,0.21897135,1.42302338,0.00000000,1.10890651,0.41956049
-4.64332166,2.55759903,0.13084627,0.06851641,0.83102130,0.21919149,1.42928372,0.00000000,1.12181954,0.42642160
