energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.23761881,0.34243915,0.03557986,0.00128837,0.13300371,0.04878822,0.00013546,0.16322787
-5.23161581,0.30708942,0.03079078,0.00114249,0.11999826,0.04376387,0.00017687,0.14804669
-5.22561281,0.27394541,0.02669259,0.00101426,0.10791361,0.03903275,0.00022953,0.13335273
-5.21960980,0.24321853,0.02327432,0.00090421,0.09686164,0.03462493,0.00029590,0.11929876
-5.21360680,0.21506883,0.02052256,0.00081281,0.08693877,0.03056286,0.00037883,0.10601078
-5.20760380,0.18960904,0.01842363,0.00074050,0.07822761,0.02686185,0.00048160,0.09358773
-5.20160080,0.16690972,0.01696551,0.00068773,0.07079894,0.02353075,0.00060791,0.08210227
-5.19559780,0.14700513,0.01613927,0.00065503,0.06471399,0.02057274,0.00076190,0.07160229
-5.18959480,0.12989954,0.01594029,0.00064303,0.06002671,0.01798624,0.00094809,0.06211326
-5.18359180,0.11557368,0.01636894,0.00065247,0.05678599,0.01576579,0.00117138,0.05364102
-5.17758879,0.10399092,0.01743084,0.00068427,0.05503767,0.01390298,0.00143694,0.04617501
-5.17158579,0.09510306,0.01913669,0.00073946,0.05482612,0.01238733,0.00175017,0.03969171
-5.16558279,0.08885543,0.02150167,0.00081925,0.05619544,0.01120706,0.00211653,0.03415811
-5.15957979,0.08519111,0.02454447,0.00092496,0.05919015,0.01034980,0.00254141,0.02953513
-5.15357679,0.08405431,0.02828590,0.00105799,0.06385537,0.00980316,0.00302997,0.02578083
-5.14757379,0.08539271,0.03274723,0.00121982,0.07023645,0.00955518,0.00358693,0.02285344
-5.14157079,0.08915890,0.03794841,0.00141190,0.07837826,0.00959463,0.00421632,0.02071395
-5.13556778,0.09531089,0.04390600,0.00163563,0.08832409,0.00991125,0.00492133,0.01932849
-5.12956478,0.10381201,0.05063120,0.00189226,0.10011441,0.01049578,0.00570398,0.01867020
-5.12356178,0.11463011,0.05812791,0.00218283,0.11378553,0.01133999,0.00656499,0.01872082
-5.11755878,0.12773645,0.06639104,0.00250809,0.12936856,0.01243655,0.00750351,0.01947193
-5.11155578,0.14310442,0.07540509,0.00286843,0.14688856,0.01377891,0.00851697,0.02092577
-5.10555278,0.16070827,0.08514319,0.00326381,0.16636434,0.01536110,0.00960099,0.02309586
-5.09954977,0.18052205,0.09556674,0.00369368,0.18780882,0.01717758,0.01074926,0.02600720
-5.09354677,0.20251897,0.10662550,0.00415695,0.21123020,0.01922298,0.01195360,0.02969632
-5.08754377,0.22667121,0.11825852,0.00465194,0.23663395,0.02149200,0.01320400,0.03421097
-5.08154077,0.25295028,0.13039564,0.00517637,0.26402550,0.02397928,0.01448880,0.03960958
-5.07553777,0.28132791,0.14295963,0.00572738,0.29341365,0.02667928,0.01579494,0.04596045
-5.06953477,0.31177743,0.15586896,0.00630150,0.32481437,0.02958629,0.01710830,0.05334066
-5.06353177,0.34427539,0.16904095,0.00689474,0.35825483,0.03269439,0.01841404,0.06183466
-5.05752876,0.37880338,0.18239524,0.00750261,0.39377724,0.03599753,0.01969709,0.07153259
-5.05152576,0.41534962,0.19585739,0.00812026,0.43144202,0.03948952,0.02094263,0.08252813
-5.04552276,0.45391020,0.20936220,0.00874248,0.47133003,0.04316413,0.02213655,0.09491616
-5.03951976,0.49448950,0.22285687,0.00936390,0.51354325,0.04701507,0.02326595,0.10878991
-5.03351676,0.53709963,0.23630329,0.00997904,0.55820358,0.05103600,0.02431960,0.12423781
-5.02751376,0.58175860,0.24967974,0.01058245,0.60544933,0.05522044,0.02528828,0.14133995
-5.02151076,0.62848702,0.26298138,0.01116882,0.65542931,0.05956161,0.02616510,0.16016429
-5.01550775,0.67730321,0.27621968,0.01173310,0.70829422,0.06405222,0.02694569,0.18076257
-5.00950475,0.72821686,0.28942067,0.01227059,0.76418556,0.06868411,0.02762825,0.20316613
-5.00350175,0.78122114,0.30262186,0.01277700,0.82322228,0.07344789,0.02821352,0.22738167
-4.99749875,0.83628385,0.31586821,0.01324859,0.88548552,0.07833245,0.02870458,0.25338714
-4.99149575,0.89333772,0.32920709,0.01368213,0.95100227,0.08332446,0.02910658,0.28112796
-4.98549275,0.95227057,0.34268260,0.01407500,1.01972855,0.08840786,0.02942633,0.31051368
-4.97948974,1.01291587,0.35632956,0.01442517,1.09153326,0.09356335,0.02967182,0.34141534
-4.97348674,1.07504445,0.37016754,0.01473120,1.16618351,0.09876806,0.02985173,0.37366374
-4.96748374,1.13835792,0.38419530,0.01499219,1.24333270,0.10399517,0.02997485,0.40704872
-4.96148074,1.20248470,0.39838616,0.01520781,1.32251226,0.10921389,0.03004959,0.44131980
-4.95547774,1.26697909,0.41268445,0.01537816,1.40312794,0.11438950,0.03008351,0.47618808
-4.94947474,1.33132403,0.42700358,0.01550379,1.48446148,0.11948371,0.03008286,0.51132972
-4.94347174,1.39493774,0.44122589,0.01558562,1.56567810,0.12445530,0.03005237,0.54639087
-4.93746873,1.45718449,0.45520440,0.01562488,1.64584004,0.12926098,0.02999499,0.58099407
-4.93146573,1.51738938,0.46876649,0.01562308,1.72392600,0.13385653,0.02991191,0.61474607
-4.92546273,1.57485671,0.48171952,0.01558198,1.79885611,0.13819824,0.02980261,0.64724677
-4.91945973,1.62889150,0.49385807,0.01550354,1.86952160,0.14224448,0.02966511,0.67809912
-4.91345673,1.67882319,0.50497255,0.01538995,1.93481811,0.14595739,0.02949624,0.70691957
-4.90745373,1.72403059,0.51485873,0.01524361,1.99368122,0.14930469,0.02929213,0.73334882
-4.90145073,1.76396697,0.52332779,0.01506715,2.04512278,0.15226138,0.02904865,0.75706224
-4.89544772,1.79818384,0.53021623,0.01486345,2.08826629,0.15481132,0.02876196,0.77777971
-4.88944472,1.82635238,0.53539524,0.01463570,2.12237966,0.15694860,0.02842897,0.79527431
-4.88344172,1.84828100,0.53877882,0.01438737,2.14690384,0.15867853,0.02804786,0.80937947
-4.87743872,1.86392819,0.54033038,0.01412230,2.16147569,0.16001818,0.02761849,0.81999425
-4.87143572,1.87340951,0.54006718,0.01384467,2.16594400,0.16099648,0.02714268,0.82708634
-4.86543272,1.87699812,0.53806253,0.01355898,2.16037785,0.16165373,0.02662443,0.83069271
-4.85942971,1.87511850,0.53444531,0.01327009,2.14506647,0.16204052,0.02607001,0.83091770
-4.85342671,1.86833327,0.52939695,0.01298307,2.12051088,0.16221610,0.02548784,0.82792862
-4.84742371,1.85732347,0.52314580,0.01270321,2.08740724,0.16224621,0.02488830,0.82194898
-4.84142071,1.84286293,0.51595914,0.01243584,2.04662276,0.16220046,0.02428341,0.81324967
-4.83541771,1.82578774,0.50813317,0.01218623,1.99916520,0.16214934,0.02368635,0.80213838
-4.82941471,1.80696220,0.49998131,0.01195941,1.94614722,0.16216101,0.02311095,0.78894778
-4.82341171,1.78724260,0.49182145,0.01176001,1.88874726,0.16229796,0.02257103,0.77402303
-4.81740870,1.76744062,0.48396267,0.01159205,1.82816857,0.16261383,0.02207985,0.75770906
-4.81140570,1.74828806,0.47669194,0.01145876,1.76559830,0.16315038,0.02164938,0.74033843
-4.80540270,1.73040461,0.47026160,0.01136241,1.70216833,0.16393494,0.02128978,0.72222005
-4.79939970,1.71427026,0.46487808,0.01130412,1.63891958,0.16497833,0.02100879,0.70362960
-4.79339670,1.70020374,0.46069245,0.01128380,1.57677113,0.16627356,0.02081134,0.68480174
-4.78739370,1.68834813,0.45779315,0.01129998,1.51649559,0.16779519,0.02069916,0.66592467
-4.78139070,1.67866442,0.45620151,0.01134983,1.45870131,0.16949957,0.02067063,0.64713718
-4.77538769,1.67093336,0.45586996,0.01142918,1.40382223,0.17132595,0.02072071,0.62852821
-4.76938469,1.66476569,0.45668336,0.01153254,1.35211537,0.17319834,0.02084103,0.61013882
-4.76338169,1.65962012,0.45846314,0.01165331,1.30366585,0.17502814,0.02102013,0.59196653
-4.75737869,1.65482843,0.46097432,0.01178389,1.25839888,0.17671747,0.02124385,0.57397153
-4.75137569,1.64962640,0.46393490,0.01191599,1.21609786,0.17816290,0.02149582,0.55608444
-4.74537269,1.64318905,0.46702740,0.01204084,1.17642758,0.17925953,0.02175808,0.53821520
-4.73936968,1.63466865,0.46991182,0.01214954,1.13896105,0.17990528,0.02201170,0.52026242
-4.73336668,1.62323359,0.47223967,0.01223335,1.10320882,0.18000499,0.02223754,0.50212285
-4.72736368,1.60810627,0.47366822,0.01228403,1.06864911,0.17947444,0.02241696,0.48370038
-4.72136068,1.58859848,0.47387447,0.01229415,1.03475749,0.17824373,0.02253249,0.46491418
-4.71535768,1.56414244,0.47256823,0.01225734,1.00103482,0.17626031,0.02256851,0.44570552
-4.70935468,1.53431640,0.46950359,0.01216858,0.96703217,0.17349114,0.02251178,0.42604316
-4.70335168,1.49886371,0.46448855,0.01202435,0.93237200,0.16992414,0.02235194,0.40592706
-4.69734867,1.45770484,0.45739221,0.01182280,0.89676485,0.16556879,0.02208178,0.38539036
-4.69134567,1.41094205,0.44814944,0.01156381,0.86002110,0.16045598,0.02169751,0.36449972
-4.68534267,1.35885690,0.43676280,0.01124902,0.82205790,0.15463693,0.02119877,0.34335416
-4.67933967,1.30190119,0.42330186,0.01088178,0.78290122,0.14818163,0.02058860,0.32208264
-4.67333667,1.24068212,0.40790002,0.01046706,0.74268357,0.14117650,0.01987320,0.30084072
-4.66733367,1.17594286,0.39074907,0.01001132,0.70163800,0.13372176,0.01906162,0.27980651
-4.66133067,1.10853971,0.37209197,0.00952233,0.66008908,0.12592844,0.01816538,0.25917645
-4.65532766,1.03941738,0.35221425,0.00900898,0.61844178,0.11791528,0.01719797,0.23916113
-4.64932466,0.96958375,0.33143453,0.00848107,0.57716914,0.10980574,0.01617432,0.21998143
-4.64332166,0.90008534,0.31009460,0.00794915,0.53679959,0.10172508,0.01511029,0.20186539
-4.63731866,0.83198474,0.28854972,0.00742427,0.49790462,0.09379781,0.01402207,0.18504580
-4.63131566,0.76634099,0.26715936,0.00691786,0.46108767,0.08614556,0.01292576,0.16975884
-4.62531266,0.70419343,0.24627887,0.00644159,0.42697448,0.07888536,0.01183684,0.15624352
-4.61930965,0.64654953,0.22625237,0.00600725,0.39620533,0.07212843,0.01076979,0.14474214
-4.61330665,0.59437665,0.20740695,0.00562669,0.36942927,0.06597952,0.00973782,0.13550140
-4.60730365,0.54859755,0.19004830,0.00531177,0.34730009,0.06053658,0.00875258,0.12877405
-4.60130065,0.51008912,0.17445778,0.00507434,0.33047388,0.05589091,0.00782401,0.12482076
-4.59529765,0.47968346,0.16089064,0.00492626,0.31960756,0.05212756,0.00696032,0.12391188
-4.58929465,0.45817048,0.14957548,0.00487937,0.31535782,0.04932589,0.00616795,0.12632869
-4.58329165,0.44630091,0.14071438,0.00494548,0.31837981,0.04756020,0.00545163,0.13236392
-4.57728864,0.44478861,0.13448365,0.00513636,0.32932483,0.04690026,0.00481455,0.14232089
-4.57128564,0.45431118,0.13103475,0.00546367,0.34883625,0.04741170,0.00425847,0.15651133
-4.56528264,0.47550785,0.13049521,0.00593884,0.37754322,0.04915599,0.00378394,0.17525135
-4.55927964,0.50897395,0.13296917,0.00657290,0.41605150,0.05219019,0.00339048,0.19885543
-4.55327664,0.55525144,0.13853751,0.00737628,0.46493127,0.05656608,0.00307682,0.22762859
-4.54727364,0.61481531,0.14725723,0.00835849,0.52470173,0.06232895,0.00284104,0.26185643
-4.54127064,0.68805593,0.15916027,0.00952778,0.59581271,0.06951588,0.00268080,0.30179361
-4.53526763,0.77525785,0.17425155,0.01089076,0.67862381,0.07815355,0.00259348,0.34765074
-4.52926463,0.87657583,0.19250656,0.01245193,0.77338157,0.08825586,0.00257630,0.39958039
-4.52326163,0.99200928,0.21386854,0.01421323,0.88019579,0.09982115,0.00262648,0.45766268
-4.51725863,1.12137639,0.23824548,0.01617358,0.99901600,0.11282952,0.00274125,0.52189102
-4.51125563,1.26428956,0.26550739,0.01832843,1.12960941,0.12724016,0.00291796,0.59215897
-4.50525263,1.42013393,0.29548391,0.02066937,1.27154170,0.14298896,0.00315411,0.66824868
-4.49924962,1.58805043,0.32796275,0.02318387,1.42416193,0.15998667,0.00344736,0.74982198
-4.49324662,1.76692528,0.36268909,0.02585500,1.58659284,0.17811758,0.00379554,0.83641454
-4.48724362,1.95538697,0.39936631,0.02866143,1.75772771,0.19723913,0.00419665,0.92743395
-4.48124062,2.15181206,0.43765807,0.03157750,1.93623447,0.21718234,0.00464886,1.02216194
-4.47523762,2.35434033,0.47719196,0.03457342,2.12056766,0.23775328,0.00515046,1.11976127
-4.46923462,2.56089945,0.51756460,0.03761577,2.30898835,0.25873560,0.00569990,1.21928714
-4.46323162,2.76923897,0.55834813,0.04066800,2.49959164,0.27989403,0.00629573,1.31970301
-4.45722861,2.97697265,0.59909784,0.04369120,2.69034121,0.30097883,0.00693657,1.41990058
-4.45122561,3.18162783,0.63936082,0.04664498,2.87910967,0.32173102,0.00762114,1.51872302
-4.44522261,3.38070016,0.67868501,0.04948843,3.06372337,0.34188821,0.00834821,1.61499092
-4.43921961,3.57171139,0.71662852,0.05218114,3.24200993,0.36119084,0.00911657,1.70752970
-4.43321661,3.75226801,0.75276865,0.05468427,3.41184668,0.37938853,0.00992503,1.79519770
-4.42721361,3.92011825,0.78671030,0.05696159,3.57120802,0.39624626,0.01077242,1.87691354
-4.42121061,4.07320513,0.81809334,0.05898048,3.71820988,0.41155019,0.01165757,1.95168186
-4.41520760,4.20971325,0.84659867,0.06071275,3.85114954,0.42511282,0.01257935,2.01861633
-4.40920460,4.32810772,0.87195281,0.06213538,3.96853953,0.43677724,0.01353671,2.07695913
-4.40320160,4.42716373,0.89393082,0.06323107,4.06913427,0.44642045,0.01452872,2.12609623
-4.39719860,4.50598588,0.91235756,0.06398862,4.15194915,0.45395547,0.01555473,2.16556811
-4.39119560,4.56401721,0.92710745,0.06440302,4.21627150,0.45933229,0.01661450,2.19507563
-4.38519260,4.60103795,0.93810282,0.06447541,4.26166391,0.46253772,0.01770841,2.21448130
-4.37918959,4.61715508,0.94531118,0.06421284,4.28796038,0.46359408,0.01883772,2.22380618
-4.37318659,4.61278367,0.94874168,0.06362783,4.29525618,0.46255700,0.02000489,2.22322295
-4.36718359,4.58862178,0.94844114,0.06273777,4.28389276,0.45951241,0.02121391,2.21304574
-4.36118059,4.54562055,0.94448992,0.06156425,4.25443872,0.45457298,0.02247072,2.19371767
-4.35517759,4.48495126,0.93699802,0.06013228,4.20766835,0.44787415,0.02378355,2.16579653
-4.34917459,4.40797114,0.92610158,0.05846949,4.14453886,0.43956993,0.02516332,2.12993965
-4.34317159,4.31618932,0.91195993,0.05660533,4.06616735,0.42982884,0.02662396,2.08688845
-4.33716858,4.21123413,0.89475342,0.05457026,3.97380824,0.41882986,0.02818263,2.03745311
-4.33116558,4.09482264,0.87468185,0.05239508,3.86883192,0.40675873,0.02985986,1.98249789
-4.32516258,3.96873276,0.85196346,0.05011025,3.75270450,0.39380455,0.03167944,1.92292713
-4.31915958,3.83477800,0.82683444,0.04774538,3.62696898,0.38015678,0.03366823,1.85967208
-4.31315658,3.69478468,0.79954848,0.04532877,3.49322730,0.36600258,0.03585561,1.79367835
-4.30715358,3.55057106,0.77037642,0.04288704,3.35312302,0.35152448,0.03827279,1.72589391
