energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.84992496,1.32504809,0.08483441,1.06341977,0.00074913,0.02156784,0.15577428,0.14152577,0.00105934,0.10872102
-5.84392196,1.33117011,0.08235991,1.06454572,0.00073917,0.02085311,0.14920978,0.14799579,0.00101050,0.11163354
-5.83791896,1.33819094,0.08029559,1.06570151,0.00072907,0.02022278,0.14303226,0.15479347,0.00096096,0.11501523
-5.83191596,1.34620899,0.07864305,1.06704978,0.00071939,0.01967955,0.13727081,0.16187257,0.00091141,0.11881532
-5.82591296,1.35524080,0.07739274,1.06869453,0.00071070,0.01922355,0.13194300,0.16917760,0.00086256,0.12297127
-5.81990995,1.36521517,0.07652431,1.07067386,0.00070358,0.01885250,0.12705465,0.17664449,0.00081515,0.12740970
-5.81390695,1.37597158,0.07600730,1.07295607,0.00069857,0.01856176,0.12260005,0.18420197,0.00076984,0.13204783
-5.80790395,1.38726306,0.07580233,1.07543920,0.00069615,0.01834470,0.11856271,0.19177310,0.00072725,0.13679536
-5.80190095,1.39876324,0.07586245,1.07795416,0.00069673,0.01819294,0.11491647,0.19927729,0.00068792,0.14155666
-5.79589795,1.41007731,0.07613482,1.08027109,0.00070064,0.01809677,0.11162696,0.20663244,0.00065232,0.14623325
-5.78989495,1.42075622,0.07656254,1.08210880,0.00070806,0.01804556,0.10865330,0.21375725,0.00062077,0.15072651
-5.78389195,1.43031357,0.07708652,1.08314663,0.00071908,0.01802815,0.10594997,0.22057343,0.00059354,0.15494034
-5.77788894,1.43824427,0.07764741,1.08303835,0.00073361,0.01803331,0.10346878,0.22700785,0.00057074,0.15878388
-5.77188594,1.44404416,0.07818746,1.08142723,0.00075146,0.01805011,0.10116082,0.23299446,0.00055240,0.16217396
-5.76588294,1.44722967,0.07865229,1.07796168,0.00077231,0.01806832,0.09897840,0.23847586,0.00053844,0.16503747
-5.75987994,1.44735665,0.07899250,1.07231070,0.00079567,0.01807869,0.09687681,0.24340449,0.00052868,0.16731321
-5.75387694,1.44403768,0.07916503,1.06417849,0.00082098,0.01807326,0.09481594,0.24774346,0.00052289,0.16895356
-5.74787394,1.43695701,0.07913437,1.05331752,0.00084758,0.01804555,0.09276168,0.25146697,0.00052074,0.16992555
-5.74187094,1.42588286,0.07887345,1.03953957,0.00087472,0.01799076,0.09068704,0.25456028,0.00052188,0.17021162
-5.73586793,1.41067645,0.07836433,1.02272434,0.00090162,0.01790585,0.08857308,0.25701947,0.00052592,0.16980989
-5.72986493,1.39129768,0.07759858,1.00282531,0.00092747,0.01778962,0.08640947,0.25885093,0.00053248,0.16873400
-5.72386193,1.36780749,0.07657739,0.97987270,0.00095147,0.01764273,0.08419492,0.26007065,0.00054118,0.16701258
-5.71785893,1.34036688,0.07531152,0.95397356,0.00097286,0.01746766,0.08193727,0.26070358,0.00055168,0.16468841
-5.71185593,1.30923290,0.07382090,0.92530909,0.00099093,0.01726867,0.07965341,0.26078292,0.00056372,0.16181726
-5.70585293,1.27475202,0.07213414,0.89412940,0.00100506,0.01705175,0.07736902,0.26034961,0.00057710,0.15846651
-5.69984992,1.23735124,0.07028776,0.86074616,0.00101472,0.01682447,0.07511812,0.25945198,0.00059174,0.15471368
-5.69384692,1.19752748,0.06832529,0.82552346,0.00101952,0.01659590,0.07294257,0.25814558,0.00060767,0.15064470
-5.68784392,1.15583571,0.06629627,0.78886731,0.00101917,0.01637648,0.07089135,0.25649325,0.00062505,0.14635226
-5.68184092,1.11287629,0.06425506,0.75121449,0.00101353,0.01617785,0.06901990,0.25456535,0.00064421,0.14193403
-5.67583792,1.06928202,0.06225961,0.71302091,0.00100259,0.01601268,0.06738931,0.25243998,0.00066563,0.13749088
-5.66983492,1.02570524,0.06037012,0.67475028,0.00098646,0.01589451,0.06606550,0.25020338,0.00068998,0.13312509
-5.66383192,0.98280528,0.05864764,0.63686321,0.00096539,0.01583751,0.06511830,0.24795003,0.00071810,0.12893862
-5.65782891,0.94123648,0.05715266,0.59980729,0.00093971,0.01585621,0.06462049,0.24578260,0.00075102,0.12503125
-5.65182591,0.90163705,0.05594361,0.56400833,0.00090987,0.01596526,0.06464682,0.24381158,0.00078993,0.12149887
-5.64582291,0.86461867,0.05507543,0.52986297,0.00087636,0.01617905,0.06527279,0.24215434,0.00083623,0.11843163
-5.63981991,0.83075705,0.05459810,0.49773271,0.00083977,0.01651139,0.06657342,0.24093378,0.00089145,0.11591213
-5.63381691,0.80058335,0.05455519,0.46793954,0.00080069,0.01697508,0.06862182,0.24027632,0.00095725,0.11401367
-5.62781391,0.77457645,0.05498257,0.44076291,0.00075975,0.01758149,0.07148763,0.24030936,0.00103541,0.11279843
-5.62181091,0.75315607,0.05590709,0.41643810,0.00071759,0.01834008,0.07523527,0.24115821,0.00112778,0.11231578
-5.61580790,0.73667672,0.05734552,0.39515575,0.00067483,0.01925798,0.07992199,0.24294257,0.00123621,0.11260074
-5.60980490,0.72542244,0.05930355,0.37706242,0.00063206,0.02033945,0.08559588,0.24577271,0.00136253,0.11367251
-5.60380190,0.71960249,0.06177510,0.36226195,0.00058987,0.02158554,0.09229368,0.24974551,0.00150845,0.11553335
-5.59779890,0.71934796,0.06474182,0.35081745,0.00054879,0.02299364,0.10003861,0.25494060,0.00167552,0.11816779
-5.59179590,0.72470950,0.06817296,0.34275370,0.00050931,0.02455720,0.10883818,0.26141674,0.00186505,0.12154216
-5.58579290,0.73565625,0.07202555,0.33805989,0.00047190,0.02626550,0.11868221,0.26920867,0.00207798,0.12560473
-5.57978989,0.75207629,0.07624489,0.33669255,0.00043697,0.02810357,0.12954101,0.27832473,0.00231487,0.13028625
-5.57378689,0.77377851,0.08076554,0.33857849,0.00040492,0.03005222,0.14136398,0.28874525,0.00257578,0.13550123
-5.56778389,0.80049637,0.08551262,0.34361793,0.00037610,0.03208824,0.15407863,0.30042199,0.00286020,0.14114971
-5.56178089,0.83189336,0.09040354,0.35168753,0.00035084,0.03418474,0.16759026,0.31327868,0.00316701,0.14711969
-5.55577789,0.86757049,0.09535002,0.36264354,0.00032946,0.03631166,0.18178226,0.32721269,0.00349441,0.15329010
-5.54977489,0.90707552,0.10026049,0.37632507,0.00031224,0.03843646,0.19651724,0.34209774,0.00383993,0.15953429
-5.54377189,0.94991401,0.10504271,0.39255731,0.00029950,0.04052493,0.21163895,0.35778777,0.00420039,0.16572386
-5.53776888,0.99556193,0.10960653,0.41115499,0.00029150,0.04254208,0.22697506,0.37412156,0.00457195,0.17173285
-5.53176588,1.04347943,0.11386674,0.43192591,0.00028853,0.04445323,0.24234072,0.39092817,0.00495015,0.17744195
-5.52576288,1.09312552,0.11774591,0.45467452,0.00029089,0.04622506,0.25754285,0.40803280,0.00532999,0.18274269
-5.51975988,1.14397300,0.12117704,0.47920553,0.00029885,0.04782675,0.27238512,0.42526296,0.00570603,0.18754151
-5.51375688,1.19552320,0.12410601,0.50532747,0.00031269,0.04923100,0.28667328,0.44245448,0.00607255,0.19176325
-5.50775388,1.24731994,0.12649367,0.53285597,0.00033267,0.05041517,0.30022083,0.45945739,0.00642365,0.19535427
-5.50175088,1.29896196,0.12831745,0.56161677,0.00035903,0.05136208,0.31285469,0.47614110,0.00675345,0.19828478
-5.49574787,1.35011340,0.12957250,0.59144815,0.00039201,0.05206086,0.32442064,0.49239889,0.00705629,0.20055036
-5.48974487,1.40051171,0.13027224,0.62220261,0.00043176,0.05250755,0.33478838,0.50815133,0.00732683,0.20217261
-5.48374187,1.44997251,0.13044830,0.65374778,0.00047842,0.05270542,0.34385581,0.52334863,0.00756031,0.20319889
-5.47773887,1.49839113,0.13014983,0.68596629,0.00053202,0.05266521,0.35155245,0.53797169,0.00775265,0.20370102
-5.47173587,1.54574063,0.12944220,0.71875454,0.00059252,0.05240500,0.35784175,0.55203183,0.00790061,0.20377316
-5.46573287,1.59206626,0.12840520,0.75202047,0.00065979,0.05194990,0.36272219,0.56556929,0.00800191,0.20352880
-5.45972986,1.63747649,0.12713061,0.78568011,0.00073355,0.05133151,0.36622711,0.57865042,0.00805531,0.20309699
-5.45372686,1.68213105,0.12571949,0.81965343,0.00081340,0.05058708,0.36842322,0.59136381,0.00806066,0.20261800
-5.44772386,1.72622632,0.12427902,0.85385922,0.00089881,0.04975862,0.36940785,0.60381543,0.00801889,0.20223852
-5.44172086,1.76997888,0.12291918,0.88820975,0.00098906,0.04889168,0.36930516,0.61612309,0.00793204,0.20210657
-5.43571786,1.81360795,0.12174929,0.92260519,0.00108330,0.04803408,0.36826131,0.62841030,0.00780314,0.20236632
-5.42971486,1.85731756,0.12087461,0.95692837,0.00118053,0.04723459,0.36643900,0.64080003,0.00763620,0.20315300
-5.42371186,1.90127942,0.12039297,0.99104022,0.00127956,0.04654147,0.36401151,0.65340845,0.00743601,0.20458807
-5.41770885,1.94561745,0.12039169,1.02477634,0.00137913,0.04600108,0.36115660,0.66633906,0.00720808,0.20677480
-5.41170585,1.99039475,0.12094484,1.05794500,0.00147780,0.04565655,0.35805056,0.67967737,0.00695848,0.20979449
-5.40570285,2.03560379,0.12211085,1.09032694,0.00157411,0.04554642,0.35486256,0.69348651,0.00669366,0.21370330
-5.39969985,2.08116048,0.12393068,1.12167714,0.00166650,0.04570362,0.35174979,0.70780389,0.00642034,0.21853000
-5.39369685,2.12690255,0.12642656,1.15172873,0.00175343,0.04615443,0.34885336,0.72263906,0.00614534,0.22427451
-5.38769385,2.17259228,0.12960121,1.18019887,0.00183336,0.04691777,0.34629531,0.73797295,0.00587545,0.23090746
-5.38169085,2.21792376,0.13343789,1.20679666,0.00190487,0.04800466,0.34417667,0.75375848,0.00561732,0.23837065
-5.37568784,2.26253414,0.13790090,1.23123248,0.00196663,0.04941796,0.34257677,0.76992246,0.00537733,0.24657848
-5.36968484,2.30601860,0.14293686,1.25322864,0.00201747,0.05115237,0.34155371,0.78636886,0.00516154,0.25542034
-5.36368184,2.34794805,0.14847655,1.27253063,0.00205647,0.05319471,0.34114584,0.80298307,0.00497559,0.26476370
-5.35767884,2.38788886,0.15443728,1.28891835,0.00208289,0.05552440,0.34137428,0.81963708,0.00482462,0.27445813
-5.35167584,2.42542342,0.16072586,1.30221687,0.00209633,0.05811428,0.34224620,0.83619532,0.00471329,0.28433978
-5.34567284,2.46017067,0.16724185,1.31230589,0.00209663,0.06093152,0.34375860,0.85252073,0.00464569,0.29423643
-5.33966983,2.49180522,0.17388128,1.31912744,0.00208395,0.06393884,0.34590255,0.86848097,0.00462533,0.30397281
-5.33366683,2.52007431,0.18054039,1.32269131,0.00205877,0.06709579,0.34866739,0.88395424,0.00465512,0.31337611
-5.32766383,2.54481162,0.18711953,1.32307777,0.00202184,0.07036009,0.35204488,0.89883455,0.00473735,0.32228131
-5.32166083,2.56594708,0.19352691,1.32043751,0.00197420,0.07368908,0.35603292,0.91303616,0.00487368,0.33053641
-5.31565783,2.58351246,0.19968215,1.31498852,0.00191713,0.07704106,0.36063867,0.92649694,0.00506511,0.33800709
-5.30965483,2.59764215,0.20551930,1.30701017,0.00185214,0.08037663,0.36588089,0.93918056,0.00531196,0.34458085
-5.30365183,2.60856933,0.21098945,1.29683477,0.00178089,0.08365980,0.37179140,0.95107738,0.00561387,0.35017029
-5.29764882,2.61661774,0.21606255,1.28483686,0.00170519,0.08685894,0.37841544,0.96220405,0.00596976,0.35471551
-5.29164582,2.62218931,0.22072848,1.27142096,0.00162691,0.08994753,0.38581107,0.97260182,0.00637785,0.35818551
-5.28564282,2.62574855,0.22499726,1.25700816,0.00154798,0.09290459,0.39404735,0.98233385,0.00683562,0.36057848
-5.27963982,2.62780430,0.22889828,1.24202245,0.00147031,0.09571485,0.40320164,0.99148140,0.00733985,0.36192103
-5.27363682,2.62888986,0.23247875,1.22687723,0.00139577,0.09836863,0.41335587,1.00013948,0.00788656,0.36226634
-5.26763382,2.62954231,0.23580111,1.21196267,0.00132613,0.10086143,0.42459209,1.00841186,0.00847113,0.36169131
-5.26163082,2.63028215,0.23893982,1.19763455,0.00126307,0.10319325,0.43698742,1.01640600,0.00908825,0.36029284
-5.25562781,2.63159398,0.24197742,1.18420489,0.00120813,0.10536774,0.45060860,1.02422794,0.00973200,0.35818346
-5.24962481,2.63390912,0.24500016,1.17193476,0.00116269,0.10739112,0.46550649,1.03197760,0.01039592,0.35548633
-5.24362181,2.63759089,0.24809332,1.16102942,0.00112798,0.10927108,0.48171069,1.03974450,0.01107305,0.35233006
-5.23761881,2.64292300,0.25133652,1.15163585,0.00110504,0.11101553,0.49922461,1.04760437,0.01175606,0.34884340
-5.23161581,2.65010148,0.25479919,1.14384264,0.00109476,0.11263150,0.51802126,1.05561651,0.01243734,0.34515011
-5.22561281,2.65923042,0.25853647,1.13768197,0.00109785,0.11412406,0.53803996,1.06382227,0.01310909,0.34136425
-5.21960980,2.67032149,0.26258576,1.13313348,0.00111486,0.11549545,0.55918433,1.07224454,0.01376347,0.33758605
-5.21360680,2.68329712,0.26696404,1.13012970,0.00114616,0.11674444,0.58132149,1.08088826,0.01439275,0.33389857
-5.20760380,2.69799731,0.27166620,1.12856256,0.00119195,0.11786591,0.60428289,1.08974211,0.01498938,0.33036531
-5.20160080,2.71418939,0.27666444,1.12829081,0.00125228,0.11885078,0.62786658,1.09878101,0.01554622,0.32702880
-5.19559780,2.73158061,0.28190876,1.12914775,0.00132700,0.11968627,0.65184106,1.10796952,0.01605663,0.32391024
-5.18959480,2.74983280,0.28732857,1.13094910,0.00141582,0.12035633,0.67595055,1.11726597,0.01651464,0.32101021
-5.18359180,2.76857865,0.29283535,1.13350061,0.00151821,0.12084255,0.69992156,1.12662702,0.01691505,0.31831030
-5.17758879,2.78743890,0.29832619,1.13660529,0.00163349,0.12112509,0.72347059,1.13601263,0.01725362,0.31577565
-5.17158579,2.80603995,0.30368807,1.14006998,0.00176073,0.12118398,0.74631255,1.14539107,0.01752714,0.31335813
-5.16558279,2.82403113,0.30880267,1.14371113,0.00189880,0.12100038,0.76816974,1.15474397,0.01773352,0.31100013
-5.15957979,2.84110114,0.31355144,1.14735993,0.00204633,0.12055798,0.78878099,1.16407094,0.01787190,0.30863856
-5.15357679,2.85699310,0.31782072,1.15086639,0.00220172,0.11984426,0.80791052,1.17339389,0.01794270,0.30620901
-5.14757379,2.87151769,0.32150661,1.15410280,0.00236314,0.11885170,0.82535628,1.18276054,0.01794757,0.30364976
-5.14157079,2.88456391,0.32451938,1.15696630,0.00252852,0.11757873,0.84095738,1.19224731,0.01788948,0.30090550
-5.13556778,2.89610732,0.32678719,1.15938071,0.00269562,0.11603048,0.85460025,1.20196122,0.01777256,0.29793054
-5.12956478,2.90621519,0.32825898,1.16129775,0.00286199,0.11421917,0.86622342,1.21204079,0.01760212,0.29469143
-5.12356178,2.91504872,0.32890636,1.16269747,0.00302505,0.11216414,0.87582050,1.22265592,0.01738443,0.29116881
-5.11755878,2.92286204,0.32872452,1.16358823,0.00318215,0.10989164,0.88344148,1.23400669,0.01712664,0.28735851
-5.11155578,2.92999800,0.32773200,1.16400591,0.00333059,0.10743415,0.88919204,1.24632104,0.01683655,0.28327190
-5.10555278,2.93688110,0.32596949,1.16401267,0.00346770,0.10482949,0.89323103,1.25985142,0.01652244,0.27893543
-5.09954977,2.94400732,0.32349775,1.16369498,0.00359094,0.10211960,0.89576618,1.27487044,0.01619283,0.27438955
-5.09354677,2.95193155,0.32039467,1.16316110,0.00369792,0.09934916,0.89704803,1.29166551,0.01585623,0.26968697
-5.08754377,2.96125253,0.31675179,1.16253788,0.00378649,0.09656406,0.89736250,1.31053270,0.01552096,0.26489057
-5.08154077,2.97259591,0.31267030,1.16196693,0.00385486,0.09380986,0.89702211,1.33176974,0.01519486,0.26007088
-5.07553777,2.98659574,0.30825697,1.16160008,0.00390156,0.09113016,0.89635633,1.35566846,0.01488514,0.25530346
-5.06953477,3.00387474,0.30361988,1.16159437,0.00392558,0.08856522,0.89570114,1.38250660,0.01459818,0.25066613
-5.06353177,3.02502405,0.29886447,1.16210632,0.00392637,0.08615065,0.89538844,1.41253932,0.01433935,0.24623638
-5.05752876,3.05058271,0.29408984,1.16328586,0.00390387,0.08391636,0.89573531,1.44599036,0.01411294,0.24208880
-5.05152576,3.08101760,0.28938559,1.16526999,0.00385849,0.08188571,0.89703381,1.48304331,0.01392204,0.23829286
-5.04552276,3.11670441,0.28482917,1.16817628,0.00379115,0.08007506,0.89954134,1.52383300,0.01376853,0.23491093
-5.03951976,3.15791012,0.28048397,1.17209660,0.00370320,0.07849350,0.90347223,1.56843735,0.01365307,0.23199663
-5.03351676,3.20477792,0.27639804,1.17709123,0.00359641,0.07714295,0.90899059,1.61687005,0.01357513,0.22959350
-5.02751376,3.25731495,0.27260353,1.18318383,0.00347292,0.07601845,0.91620483,1.66907432,0.01353307,0.22773409
-5.02151076,3.31538374,0.26911678,1.19035734,0.00333512,0.07510875,0.92516416,1.72491817,0.01352426,0.22643922
-5.01550775,3.37869797,0.26593904,1.19855146,0.00318565,0.07439705,0.93585707,1.78419156,0.01354517,0.22571774
-5.00950475,3.44682309,0.26305770,1.20766170,0.00302724,0.07386192,0.94821209,1.84660578,0.01359157,0.22556645
-5.00350175,3.51918226,0.26044797,1.21754051,0.00286271,0.07347824,0.96210077,1.91179546,0.01365864,0.22597033
-4.99749875,3.59506812,0.25807498,1.22800043,0.00269482,0.07321830,0.97734291,1.97932347,0.01374117,0.22690311
-4.99149575,3.67366032,0.25589600,1.23881965,0.00252623,0.07305277,0.99371386,2.04868882,0.01383371,0.22832795
-4.98549275,3.75404882,0.25386300,1.24974965,0.00235947,0.07295179,1.01095376,2.11933784,0.01393075,0.23019858
-4.97948974,3.83526262,0.25192512,1.26052510,0.00219681,0.07288586,1.02877829,2.19067820,0.01402690,0.23246053
-4.97348674,3.91630318,0.25003126,1.27087549,0.00204029,0.07282672,1.04689075,2.26209592,0.01411700,0.23505266
-4.96748374,3.99618150,0.24813249,1.28053836,0.00189166,0.07274811,1.06499472,2.33297450,0.01419630,0.23790902
-4.96148074,4.07395771,0.24618438,1.28927346,0.00175238,0.07262639,1.08280709,2.40271586,0.01426055,0.24096078
-4.95547774,4.14878156,0.24414900,1.29687732,0.00162360,0.07244109,1.10007069,2.47076210,0.01430616,0.24413842
-4.94947474,4.21993200,0.24199682,1.30319759,0.00150619,0.07217534,1.11656596,2.53661713,0.01433025,0.24737406
-4.94347174,4.28685401,0.23970810,1.30814643,0.00140075,0.07181613,1.13212128,2.59986725,0.01433073,0.25060375
-4.93746873,4.34919088,0.23727408,1.31171216,0.00130763,0.07135454,1.14662119,2.66019944,0.01430637,0.25376980
-4.93146573,4.40680983,0.23469763,1.31396858,0.00122698,0.07078580,1.16001223,2.71741632,0.01425684,0.25682293
-4.92546273,4.45981959,0.23199363,1.31508138,0.00115875,0.07010934,1.17230598,2.77144686,0.01418270,0.25972416
-4.91945973,4.50857837,0.22918874,1.31531094,0.00110276,0.06932866,1.18357904,2.82235198,0.01408541,0.26244630
-4.91345673,4.55369123,0.22632087,1.31501135,0.00105871,0.06845119,1.19396986,2.87032435,0.01396731,0.26497506
-4.90745373,4.59599652,0.22343811,1.31462536,0.00102622,0.06748800,1.20367256,2.91568222,0.01383156,0.26730945
-4.90145073,4.63654113,0.22059733,1.31467516,0.00100483,0.06645355,1.21292775,2.95885713,0.01368207,0.26946168
-4.89544772,4.67654531,0.21786229,1.31574927,0.00099405,0.06536523,1.22201091,3.00037579,0.01352344,0.27145628
-4.88944472,4.71735812,0.21530156,1.31848581,0.00099335,0.06424296,1.23121861,3.04083689,0.01336082,0.27332863
-4.88344172,4.76040506,0.21298611,1.32355261,0.00100217,0.06310868,1.24085340,3.08088364,0.01319985,0.27512277
-4.87743872,4.80713002,0.21098673,1.33162499,0.00101995,0.06198583,1.25120780,3.12117331,0.01304647,0.27688870
-4.87143572,4.85893393,0.20937148,1.34336179,0.00104606,0.06089882,1.26254839,3.16234514,0.01290686,0.27867923
-4.86543272,4.91711282,0.20820310,1.35938072,0.00107989,0.05987244,1.27510064,3.20498811,0.01278726,0.28054653
-4.85942971,4.98279780,0.20753659,1.38023387,0.00112076,0.05893135,1.28903512,3.24961017,0.01269384,0.28253855
-4.85342671,5.05689990,0.20741715,1.40638430,0.00116797,0.05809950,1.30445608,3.29661040,0.01263257,0.28469550
-4.84742371,5.14006213,0.20787834,1.43818468,0.00122077,0.05739972,1.32139265,3.34625546,0.01260909,0.28704665
-4.84142071,5.23262090,0.20894077,1.47585891,0.00127840,0.05685319,1.33979336,3.39866157,0.01262862,0.28960757
-4.83541771,5.33457861,0.21061126,1.51948721,0.00134005,0.05647910,1.35952412,3.45378276,0.01269577,0.29237791
-4.82941471,5.44558874,0.21288252,1.56899564,0.00140490,0.05629433,1.38036991,3.51140616,0.01281452,0.29534014
-4.82341171,5.56495391,0.21573335,1.62415025,0.00147213,0.05631312,1.40204003,3.57115439,0.01298806,0.29845896
-4.81740870,5.69163729,0.21912939,1.68455630,0.00154097,0.05654690,1.42417669,3.63249501,0.01321874,0.30168175
-4.81140570,5.82428671,0.22302426,1.74966260,0.00161071,0.05700408,1.44636664,3.69475656,0.01350798,0.30493996
-4.80540270,5.96127046,0.22736105,1.81877097,0.00168074,0.05768994,1.46815508,3.75715047,0.01385621,0.30815126
-4.79939970,6.10072345,0.23207422,1.89105050,0.00175060,0.05860649,1.48906141,3.81879773,0.01426280,0.31122261
-4.79339670,6.24060168,0.23709145,1.96555628,0.00182000,0.05975239,1.50859597,3.87875929,0.01472603,0.31405380
-4.78739370,6.37874298,0.24233578,2.04125196,0.00188891,0.06112285,1.52627704,3.93606865,0.01524305,0.31654164
-4.78139070,6.51293165,0.24772750,2.11703556,0.00195755,0.06270957,1.54164729,3.98976548,0.01580984,0.31858416
-4.77538769,6.64096446,0.25318601,2.19176752,0.00202645,0.06450065,1.55428905,4.03892872,0.01642122,0.32008503
-4.76938469,6.76071587,0.25863144,2.26430035,0.00209648,0.06648051,1.56383782,4.08270801,0.01707086,0.32095769
-4.76338169,6.87019989,0.26398598,2.33350875,0.00216882,0.06862986,1.56999335,4.12035226,0.01775129,0.32112909
-4.75737869,6.96762687,0.26917489,2.39831932,0.00224505,0.07092569,1.57252816,4.15123432,0.01845397,0.32054287
-4.75137569,7.05145317,0.27412732,2.45773894,0.00232706,0.07334131,1.57129313,4.17487107,0.01916939,0.31916180
-4.74537269,7.12042241,0.27877672,2.51088073,0.00241703,0.07584645,1.56622020,4.19093834,0.01988715,0.31696941
-4.73936968,7.17359720,0.28306115,2.55698706,0.00251743,0.07840751,1.55732228,4.19928030,0.02059612,0.31397068
-4.73336668,7.21038060,0.28692335,2.59544851,0.00263093,0.08098785,1.54469050,4.19991333,0.02128463,0.31019190
-4.72736368,7.23052686,0.29031079,2.62581843,0.00276029,0.08354828,1.52848924,4.19302423,0.02194063,0.30567961
-4.72136068,7.23414168,0.29317567,2.64782251,0.00290831,0.08604765,1.50894924,4.17896336,0.02255200,0.30049872
-4.71535768,7.22167193,0.29547495,2.66136301,0.00307770,0.08844357,1.48635926,4.15823282,0.02310676,0.29473008
-4.70935468,7.19388576,0.29717054,2.66651769,0.00327096,0.09069327,1.46105675,4.13147041,0.02359337,0.28846732
-4.70335168,7.15184373,0.29822955,2.66353321,0.00349025,0.09275461,1.43341789,4.09942990,0.02400099,0.28181347
-4.69734867,7.09686215,0.29862471,2.65281360,0.00373726,0.09458708,1.40384747,4.06295835,0.02431982,0.27487729
-4.69134567,7.03046975,0.29833493,2.63490382,0.00401311,0.09615295,1.37276883,4.02297119,0.02454135,0.26776951
-4.68534267,6.95435933,0.29734590,2.61046941,0.00431817,0.09741828,1.34061421,3.98042582,0.02465859,0.26059929
-4.67933967,6.87033559,0.29565076,2.58027265,0.00465205,0.09835406,1.30781565,3.93629453,0.02466636,0.25347079
-4.67333667,6.78026111,0.29325076,2.54514633,0.00501342,0.09893707,1.27479662,3.89153743,0.02456139,0.24648020
-4.66733367,6.68600186,0.29015573,2.50596601,0.00540003,0.09915073,1.24196437,3.84707619,0.02434255,0.23971320
-4.66133067,6.58937413,0.28638452,2.46362181,0.00580864,0.09898565,1.20970317,3.80376933,0.02401082,0.23324294
-4.65532766,6.49209445,0.28196510,2.41899096,0.00623503,0.09844008,1.17836829,3.76238963,0.02356936,0.22712857
-4.64932466,6.39573416,0.27693444,2.37291194,0.00667409,0.09751999,1.14828086,3.72360438,0.02302346,0.22141445
-4.64332166,6.30168013,0.27133813,2.32616139,0.00711985,0.09623900,1.11972353,3.68795910,0.02238038,0.21612980
