energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.90995498,1.08718687,0.01488497,0.01570205,1.06132517,0.17746200,0.00424579,0.77347078,0.29461370,0.08617569
-5.90395198,1.14147569,0.01605161,0.01629495,1.10544228,0.18852207,0.00432246,0.81105875,0.31078508,0.08939433
-5.89794897,1.19639238,0.01723855,0.01692488,1.14687797,0.20064319,0.00440709,0.84858226,0.32635568,0.09248670
-5.89194597,1.25152748,0.01843758,0.01759048,1.18529705,0.21374899,0.00449521,0.88575864,0.34115337,0.09543142
-5.88594297,1.30646135,0.01964019,0.01828952,1.22040579,0.22774767,0.00458266,0.92230548,0.35501764,0.09820887
-5.87993997,1.36075976,0.02083754,0.01901863,1.25195130,0.24252987,0.00466566,0.95793803,0.36780175,0.10080078
-5.87393697,1.41396900,0.02202044,0.01977307,1.27971940,0.25796677,0.00474090,0.99236627,0.37937439,0.10318977
-5.86793397,1.46561142,0.02317935,0.02054650,1.30353141,0.27390856,0.00480554,1.02529201,0.38962080,0.10535885
-5.86193097,1.51518215,0.02430435,0.02133091,1.32324022,0.29018365,0.00485724,1.05640651,0.39844340,0.10729098
-5.85592796,1.56214756,0.02538513,0.02211650,1.33872610,0.30659871,0.00489413,1.08538914,0.40576187,0.10896876
-5.84992496,1.60594640,0.02641104,0.02289182,1.34989280,0.32293975,0.00491485,1.11190749,0.41151295,0.11037421
-5.84392196,1.64599389,0.02737112,0.02364389,1.35666439,0.33897444,0.00491847,1.13561937,0.41564990,0.11148880
-5.83791896,1.68168924,0.02825416,0.02435850,1.35898313,0.35445564,0.00490448,1.15617681,0.41814184,0.11229368
-5.83191596,1.71242672,0.02904891,0.02502058,1.35680886,0.36912613,0.00487272,1.17323227,0.41897298,0.11277006
-5.82591296,1.73761005,0.02974416,0.02561468,1.35011991,0.38272453,0.00482337,1.18644701,0.41814206,0.11289991
-5.81990995,1.75666978,0.03032908,0.02612549,1.33891572,0.39499215,0.00475684,1.19550133,0.41566177,0.11266680
-5.81390695,1.76908301,0.03079338,0.02653844,1.32322089,0.40568062,0.00467379,1.20010637,0.41155857,0.11205686
-5.80790395,1.77439454,0.03112773,0.02684027,1.30309053,0.41455984,0.00457505,1.20001685,0.40587260,0.11105987
-5.80190095,1.77223847,0.03132402,0.02701965,1.27861650,0.42142614,0.00446159,1.19504423,0.39865789,0.10967039
-5.79589795,1.76235903,0.03137574,0.02706767,1.24993402,0.42611001,0.00433450,1.18506949,0.38998275,0.10788881
-5.78989495,1.74462966,0.03127829,0.02697832,1.21722810,0.42848328,0.00419493,1.17005479,0.37993023,0.10572237
-5.78389195,1.71906891,0.03102932,0.02674889,1.18073933,0.42846511,0.00404415,1.15005340,0.36859861,0.10318589
-5.77788894,1.68585255,0.03062897,0.02638016,1.14076842,0.42602681,0.00388344,1.12521712,0.35610179,0.10030239
-5.77188594,1.64532074,0.03008009,0.02587654,1.09767899,0.42119489,0.00371416,1.09580079,0.34256943,0.09710335
-5.76588294,1.59797999,0.02938835,0.02524605,1.05189837,0.41405248,0.00353771,1.06216345,0.32814679,0.09362873
-5.75987994,1.54449938,0.02856226,0.02450018,1.00391604,0.40473877,0.00335550,1.02476604,0.31299420,0.08992665
-5.75387694,1.48570138,0.02761317,0.02365356,0.95427973,0.39344668,0.00316901,0.98416554,0.29728606,0.08605270
-5.74787394,1.42254722,0.02655505,0.02272361,0.90358911,0.38041877,0.00297971,0.94100585,0.28120930,0.08206908
-5.74187094,1.35611777,0.02540425,0.02173003,0.85248739,0.36594159,0.00278909,0.89600566,0.26496147,0.07804343
-5.73586793,1.28759047,0.02417923,0.02069424,0.80165098,0.35033867,0.00259864,0.84994392,0.24874828,0.07404743
-5.72986493,1.21821340,0.02290009,0.01963879,0.75177778,0.33396262,0.00240982,0.80364342,0.23278089,0.07015529
-5.72386193,1.14927756,0.02158814,0.01858671,0.70357439,0.31718651,0.00222406,0.75795321,0.21727274,0.06644223
-5.71785893,1.08208845,0.02026541,0.01756096,0.65774282,0.30039497,0.00204272,0.71373047,0.20243634,0.06298280
-5.71185593,1.01793789,0.01895415,0.01658382,0.61496710,0.28397532,0.00186710,0.67182258,0.18847987,0.05984937
-5.70585293,0.95807722,0.01767628,0.01567634,0.57590024,0.26830909,0.00169837,0.63304989,0.17560373,0.05711069
-5.69984992,0.90369252,0.01645294,0.01485797,0.54115195,0.25376416,0.00153759,0.59818975,0.16399726,0.05483053
-5.69384692,0.85588249,0.01530398,0.01414612,0.51127727,0.24068767,0.00138569,0.56796212,0.15383550,0.05306660
-5.68784392,0.81563946,0.01424759,0.01355589,0.48676645,0.22940000,0.00124343,0.54301708,0.14527618,0.05186961
-5.68184092,0.78383369,0.01329991,0.01309989,0.46803615,0.22018969,0.00111141,0.52392434,0.13845694,0.05128251
-5.67583792,0.76120107,0.01247470,0.01278812,0.45542205,0.21330955,0.00099007,0.51116487,0.13349280,0.05134004
-5.66983492,0.74833406,0.01178314,0.01262795,0.44917282,0.20897370,0.00087968,0.50512446,0.13047386,0.05206837
-5.66383192,0.74567575,0.01123358,0.01262409,0.44944554,0.20735565,0.00078033,0.50608928,0.12946336,0.05348505
-5.65782891,0.75351674,0.01083150,0.01277877,0.45630256,0.20858717,0.00069198,0.51424324,0.13049600,0.05559902
-5.65182591,0.77199461,0.01057936,0.01309180,0.46970974,0.21275793,0.00061441,0.52966698,0.13357667,0.05841083
-5.64582291,0.80109576,0.01047661,0.01356075,0.48953618,0.21991581,0.00054730,0.55233847,0.13867949,0.06191304
-5.63981991,0.84065936,0.01051978,0.01418117,0.51555561,0.23006760,0.00049020,0.58213515,0.14574740,0.06609060
-5.63381691,0.89038340,0.01070249,0.01494670,0.54744934,0.24318030,0.00044258,0.61883752,0.15469228,0.07092150
-5.62781391,0.94983278,0.01101566,0.01584936,0.58481121,0.25918264,0.00040383,0.66213429,0.16539561,0.07637735
-5.62181091,1.01844936,0.01144767,0.01687967,0.62715448,0.27796708,0.00037329,0.71162910,0.17771002,0.08242417
-5.61580790,1.09556420,0.01198460,0.01802684,0.67392095,0.29939208,0.00035027,0.76684896,0.19146142,0.08902319
-5.60980490,1.18041192,0.01261054,0.01927896,0.72449227,0.32328480,0.00033407,0.82725433,0.20645215,0.09613172
-5.60380190,1.27214723,0.01330790,0.02062317,0.77820361,0.34944410,0.00032401,0.89225098,0.22246492,0.10370411
-5.59779890,1.36986362,0.01405782,0.02204577,0.83435931,0.37764409,0.00031943,0.96120357,0.23926761,0.11169278
-5.59179590,1.47261394,0.01484058,0.02353243,0.89225064,0.40763801,0.00031971,1.03345069,0.25661885,0.12004925
-5.58579290,1.57943258,0.01563606,0.02506833,0.95117480,0.43916261,0.00032431,1.10832114,0.27427429,0.12872523
-5.57978989,1.68935869,0.01642422,0.02663831,1.01045495,0.47194287,0.00033276,1.18515099,0.29199330,0.13767371
-5.57378689,1.80145977,0.01718562,0.02822709,1.06946033,0.50569709,0.00034467,1.26330091,0.30954583,0.14684998
-5.56778389,1.91485466,0.01790185,0.02981940,1.12762568,0.54014208,0.00035976,1.34217299,0.32671935,0.15621263
-5.56178089,2.02873496,0.01855609,0.03140023,1.18446888,0.57499849,0.00037787,1.42122631,0.34332519,0.16572434
-5.55577789,2.14238387,0.01913347,0.03295502,1.23960607,0.60999583,0.00039894,1.49999041,0.35920435,0.17535254
-5.54977489,2.25519110,0.01962148,0.03446989,1.29276299,0.64487720,0.00042302,1.57807586,0.37423206,0.18506981
-5.54377189,2.36666301,0.02001027,0.03593182,1.34378187,0.67940332,0.00045030,1.65518101,0.38832111,0.19485399
-5.53776888,2.47642700,0.02029289,0.03732891,1.39262314,0.71335574,0.00048107,1.73109444,0.40142349,0.20468797
-5.53176588,2.58422946,0.02046537,0.03865052,1.43936135,0.74653902,0.00051575,1.80569250,0.41353028,0.21455903
-5.52576288,2.68992701,0.02052678,0.03988744,1.48417540,0.77878160,0.00055486,1.87893185,0.42466966,0.22445794
-5.51975988,2.79347109,0.02047914,0.04103204,1.52733294,0.80993558,0.00059899,1.95083696,0.43490311,0.23437760
-5.51375688,2.89488623,0.02032717,0.04207828,1.56916970,0.83987503,0.00064885,2.02148298,0.44431993,0.24431134
-5.50775388,2.99424317,0.02007808,0.04302178,1.61006436,0.86849319,0.00070519,2.09097482,0.45303027,0.25425106
-5.50175088,3.09162787,0.01974117,0.04385977,1.65041036,0.89569864,0.00076884,2.15942329,0.46115710,0.26418510
-5.49574787,3.18710840,0.01932737,0.04459098,1.69058590,0.92141067,0.00084066,2.22691975,0.46882751,0.27409614
-5.48974487,3.28070140,0.01884883,0.04521550,1.73092387,0.94555417,0.00092153,2.29351065,0.47616384,0.28395912
-5.48374187,3.37234047,0.01831838,0.04573460,1.77168333,0.96805448,0.00101237,2.35917359,0.48327508,0.29373941
-5.47773887,3.46184850,0.01774907,0.04615046,1.81302430,0.98883257,0.00111409,2.42379660,0.49024915,0.30339144
-5.47173587,3.54891614,0.01715372,0.04646600,1.85498745,1.00780095,0.00122763,2.48716198,0.49714652,0.31285768
-5.46573287,3.63308797,0.01654451,0.04668454,1.89748001,1.02486068,0.00135391,2.54893622,0.50399542,0.32206845
-5.45972986,3.71375806,0.01593262,0.04680962,1.94026894,1.03989979,0.00149386,2.60866684,0.51078916,0.33094231
-5.45372686,3.79017549,0.01532802,0.04684477,1.98298199,1.05279341,0.00164845,2.66578687,0.51748554,0.33938731
-5.44772386,3.86146023,0.01473927,0.04679331,2.02511683,1.06340559,0.00181864,2.71962703,0.52400859,0.34730298
-5.44172086,3.92662901,0.01417343,0.04665827,2.06605798,1.07159293,0.00200544,2.76943547,0.53025233,0.35458310
-5.43571786,3.98463002,0.01363608,0.04644231,2.10510064,1.07720981,0.00220990,2.81440405,0.53608657,0.36111905
-5.42971486,4.03438489,0.01313141,0.04614772,2.14148037,1.08011498,0.00243311,2.85370006,0.54136420,0.36680372
-5.42371186,4.07483566,0.01266234,0.04577647,2.17440687,1.08017916,0.00267621,2.88650167,0.54592964,0.37153564
-5.41770885,4.10499436,0.01223073,0.04533034,2.20310020,1.07729320,0.00294039,2.91203532,0.54962792,0.37522335
-5.41170585,4.12399210,0.01183763,0.04481104,2.22682725,1.07137618,0.00322685,2.92961274,0.55231387,0.37778942
-5.40570285,4.13112507,0.01148348,0.04422043,2.24493659,1.06238315,0.00353679,2.93866574,0.55386080,0.37917429
-5.39969985,4.12589464,0.01116839,0.04356065,2.25688960,1.05031167,0.00387136,2.93877658,0.55416818,0.37933935
-5.39369685,4.10803911,0.01089231,0.04283433,2.26228632,1.03520703,0.00423157,2.92970219,0.55316795,0.37826932
-5.38769385,4.07755511,0.01065525,0.04204474,2.26088448,1.01716546,0.00461828,2.91139080,0.55082898,0.37597360
-5.38169085,4.03470751,0.01045739,0.04119586,2.25261084,0.99633526,0.00503204,2.88399000,0.54715952,0.37248658
-5.37568784,3.98002684,0.01029916,0.04029248,2.23756415,0.97291559,0.00547304,2.84784565,0.54220747,0.36786689
-5.36968484,3.91429464,0.01018128,0.03934015,2.21600986,0.94715297,0.00594096,2.80349178,0.53605851,0.36219549
-5.36368184,3.83851716,0.01010467,0.03834516,2.18836689,0.91933564,0.00643491,2.75163197,0.52883227,0.35557283
-5.35767884,3.75388907,0.01007044,0.03731435,2.15518738,0.88978593,0.00695328,2.69311316,0.52067665,0.34811515
-5.35167584,3.66174905,0.01007969,0.03625502,2.11713067,0.85885113,0.00749363,2.62889356,0.51176079,0.33995010
-5.34567284,3.56352975,0.01013337,0.03517464,2.07493307,0.82689333,0.00805269,2.56000615,0.50226708,0.33121200
-5.33966983,3.46070468,0.01023211,0.03408063,2.02937513,0.79427858,0.00862621,2.48751992,0.49238256,0.32203686
-5.33366683,3.35473496,0.01037600,0.03298018,1.98124825,0.76136604,0.00920902,2.41250077,0.48229032,0.31255755
-5.32766383,3.24701851,0.01056441,0.03187994,1.93132241,0.72849769,0.00979498,2.33597410,0.47216131,0.30289933
-5.32166083,3.13884425,0.01079581,0.03078588,1.88031661,0.69598889,0.01037711,2.25889091,0.46214695,0.29317586
-5.31565783,3.03135340,0.01106766,0.02970311,1.82887354,0.66412035,0.01094763,2.18209890,0.45237300,0.28348605
-5.30965483,2.92550949,0.01137627,0.02863583,1.77753945,0.63313183,0.01149815,2.10631991,0.44293475,0.27391181
-5.30365183,2.82207821,0.01171679,0.02758726,1.72675014,0.60321770,0.01201984,2.03213434,0.43389408,0.26451667
-5.29764882,2.72161761,0.01208319,0.02655969,1.67682337,0.57452459,0.01250368,1.95997315,0.42527804,0.25534554
-5.29164582,2.62447855,0.01246833,0.02555464,1.62795775,0.54715101,0.01294066,1.89011723,0.41707938,0.24642530
-5.28564282,2.53081477,0.01286406,0.02457295,1.58023771,0.52114892,0.01332213,1.82270385,0.40925855,0.23776637
-5.27963982,2.44060155,0.01326141,0.02361505,1.53364403,0.49652707,0.01364002,1.75773932,0.40174726,0.22936495
-5.27363682,2.35366139,0.01365075,0.02268116,1.48806889,0.47325579,0.01388716,1.69511696,0.39445328,0.22120588
-5.26763382,2.26969505,0.01402212,0.02177157,1.44333445,0.45127293,0.01405747,1.63463896,0.38726616,0.21326587
-5.26163082,2.18831589,0.01436540,0.02088692,1.39921373,0.43049063,0.01414627,1.57604089,0.38006353,0.20551688
-5.25562781,2.10908580,0.01467068,0.02002836,1.35545248,0.41080257,0.01415041,1.51901737,0.37271778,0.19792954
-5.24962481,2.03155047,0.01492853,0.01919780,1.31179099,0.39209123,0.01406841,1.46324758,0.36510267,0.19047631
-5.24362181,1.95527262,0.01513028,0.01839801,1.26798458,0.37423498,0.01390054,1.40841938,0.35709958,0.18313430
-5.23761881,1.87986146,0.01526827,0.01763271,1.22382183,0.35711463,0.01364884,1.35425082,0.34860327,0.17588757
-5.23161581,1.80499734,0.01533614,0.01690657,1.17913990,0.34061919,0.01331703,1.30050842,0.33952672,0.16872881
-5.22561281,1.73045061,0.01532897,0.01622511,1.13383618,0.32465070,0.01291046,1.24702126,0.32980502,0.16166039
-5.21960980,1.65609442,0.01524346,0.01559460,1.08787614,0.30912790,0.01243588,1.19369083,0.31939822,0.15469470
-5.21360680,1.58191105,0.01507804,0.01502181,1.04129711,0.29398890,0.01190129,1.14049630,0.30829294,0.14785387
-5.20760380,1.50799226,0.01483288,0.01451373,0.99420823,0.27919255,0.01131562,1.08749539,0.29650293,0.14116886
-5.20160080,1.43453385,0.01450992,0.01407731,0.94678672,0.26471877,0.01068849,1.03482119,0.28406842,0.13467801
-5.19559780,1.36182547,0.01411274,0.01371910,0.89927108,0.25056792,0.01002994,0.98267535,0.27105461,0.12842527
-5.18959480,1.29023626,0.01364651,0.01344489,0.85195165,0.23675916,0.00935009,0.93131838,0.25754911,0.12245801
-5.18359180,1.22019761,0.01311778,0.01325939,0.80515924,0.22332822,0.00865890,0.88105759,0.24365887,0.11682483
-5.17758879,1.15218396,0.01253429,0.01316592,0.75925250,0.21032452,0.00796592,0.83223368,0.22950637,0.11157322
-5.17158579,1.08669273,0.01190474,0.01316614,0.71460472,0.19780800,0.00728003,0.78520647,0.21522565,0.10674735
-5.16558279,1.02422440,0.01123853,0.01325986,0.67159074,0.18584566,0.00660929,0.74034067,0.20095797,0.10238613
-5.15957979,0.96526373,0.01054550,0.01344486,0.63057439,0.17450817,0.00596080,0.69799230,0.18684768,0.09852146
-5.15357679,0.91026262,0.00983568,0.01371686,0.59189725,0.16386653,0.00534055,0.65849624,0.17303808,0.09517691
-5.14757379,0.85962550,0.00911903,0.01406952,0.55586875,0.15398905,0.00475345,0.62215540,0.15966770,0.09236683
-5.14157079,0.81369749,0.00840521,0.01449455,0.52275823,0.14493860,0.00420323,0.58923186,0.14686686,0.09009587
-5.13556778,0.77275551,0.00770339,0.01498186,0.49278882,0.13677034,0.00369256,0.55994002,0.13475489,0.08835888
-5.12956478,0.73700258,0.00702207,0.01551986,0.46613343,0.12952989,0.00322302,0.53444195,0.12343770,0.08714133
-5.12356178,0.70656498,0.00636894,0.01609569,0.44291254,0.12325200,0.00279525,0.51284482,0.11300605,0.08642001
-5.11755878,0.68149217,0.00575080,0.01669566,0.42319394,0.11795964,0.00240903,0.49520021,0.10353433,0.08616405
-5.11155578,0.66175908,0.00517346,0.01730558,0.40699385,0.11366354,0.00206341,0.48150520,0.09507982,0.08633617
-5.10555278,0.64727033,0.00464175,0.01791121,0.39427953,0.11036217,0.00175682,0.47170477,0.08768254,0.08689415
-5.09954977,0.63786594,0.00415952,0.01849863,0.38497276,0.10804198,0.00148722,0.46569541,0.08136544,0.08779229
-5.09354677,0.63332807,0.00372965,0.01905470,0.37895419,0.10667792,0.00125221,0.46332942,0.07613498,0.08898292
-5.08754377,0.63338839,0.00335410,0.01956735,0.37606802,0.10623419,0.00104914,0.46441980,0.07198200,0.09041784
-5.08154077,0.63773556,0.00303399,0.02002598,0.37612697,0.10666510,0.00087523,0.46874530,0.06888276,0.09204966
-5.07553777,0.64602277,0.00276968,0.02042168,0.37891723,0.10791605,0.00072765,0.47605551,0.06680021,0.09383295
-5.06953477,0.65787478,0.00256079,0.02074752,0.38420325,0.10992453,0.00060359,0.48607587,0.06568526,0.09572518
-5.06353177,0.67289459,0.00240634,0.02099863,0.39173229,0.11262114,0.00050033,0.49851237,0.06547813,0.09768749
-5.05752876,0.69066956,0.00230476,0.02117236,0.40123863,0.11593063,0.00041530,0.51305602,0.06610975,0.09968523
-5.05152576,0.71077694,0.00225397,0.02126829,0.41244751,0.11977293,0.00034609,0.52938704,0.06750302,0.10168828
-5.04552276,0.73278899,0.00225144,0.02128823,0.42507877,0.12406414,0.00029047,0.54717885,0.06957413,0.10367124
-5.03951976,0.75627775,0.00229418,0.02123613,0.43885017,0.12871761,0.00024644,0.56610185,0.07223387,0.10561341
-5.03351676,0.78081948,0.00237881,0.02111800,0.45348070,0.13364490,0.00021218,0.58582720,0.07538878,0.10749872
-5.02751376,0.80599912,0.00250155,0.02094173,0.46869361,0.13875690,0.00018609,0.60603049,0.07894239,0.10931551
-5.02151076,0.83141464,0.00265826,0.02071694,0.48421951,0.14396492,0.00016675,0.62639557,0.08279643,0.11105632
-5.01550775,0.85668141,0.00284443,0.02045476,0.49979941,0.14918181,0.00015292,0.64661837,0.08685201,0.11271758
-5.00950475,0.88143677,0.00305523,0.02016761,0.51518776,0.15432315,0.00014354,0.66641078,0.09101086,0.11429940
-5.00350175,0.90534446,0.00328551,0.01986897,0.53015543,0.15930847,0.00013769,0.68550463,0.09517657,0.11580519
-4.99749875,0.92809910,0.00352988,0.01957312,0.54449268,0.16406241,0.00013456,0.70365549,0.09925588,0.11724149
-4.99149575,0.94943040,0.00378273,0.01929489,0.55801191,0.16851594,0.00013349,0.72064630,0.10315995,0.11861758
-4.98549275,0.96910702,0.00403831,0.01904932,0.57055018,0.17260748,0.00013390,0.73629074,0.10680574,0.11994525
-4.97948974,0.98693984,0.00429083,0.01885144,0.58197138,0.17628389,0.00013530,0.75043594,0.11011723,0.12123841
-4.97348674,1.00278448,0.00453454,0.01871589,0.59216784,0.17950141,0.00013729,0.76296470,0.11302672,0.12251273
-4.96748374,1.01654281,0.00476385,0.01865665,0.60106148,0.18222628,0.00013952,0.77379683,0.11547602,0.12378515
-4.96148074,1.02816336,0.00497347,0.01868670,0.60860411,0.18443531,0.00014172,0.78288952,0.11741749,0.12507337
-4.95547774,1.03764050,0.00515849,0.01881764,0.61477712,0.18611608,0.00014364,0.79023685,0.11881493,0.12639523
-4.94947474,1.04501236,0.00531454,0.01905945,0.61959032,0.18726687,0.00014510,0.79586812,0.11964433,0.12776805
-4.94347174,1.05035740,0.00543787,0.01942010,0.62308006,0.18789641,0.00014596,0.79984529,0.11989427,0.12920783
-4.93746873,1.05378993,0.00552548,0.01990533,0.62530654,0.18802327,0.00014611,0.80225942,0.11956615,0.13072856
-4.93146573,1.05545455,0.00557517,0.02051836,0.62635062,0.18767500,0.00014548,0.80322634,0.11867403,0.13234139
-4.92546273,1.05551978,0.00558563,0.02125976,0.62631006,0.18688706,0.00014402,0.80288173,0.11724425,0.13405397
-4.91945973,1.05417127,0.00555643,0.02212726,0.62529547,0.18570155,0.00014172,0.80137570,0.11531464,0.13586975
-4.91345673,1.05160473,0.00548805,0.02311578,0.62342605,0.18416581,0.00013861,0.79886732,0.11293350,0.13778753
-4.90745373,1.04801907,0.00538184,0.02421741,0.62082550,0.18233089,0.00013470,0.79551921,0.11015824,0.13980115
-4.90145073,1.04360999,0.00523995,0.02542160,0.61761803,0.18025007,0.00013006,0.79149247,0.10705382,0.14189931
-4.89544772,1.03856434,0.00506530,0.02671538,0.61392493,0.17797731,0.00012476,0.78694222,0.10369100,0.14406580
-4.88944472,1.03305552,0.00486138,0.02808364,0.60986161,0.17556593,0.00011889,0.78201390,0.10014444,0.14627983
-4.88344172,1.02724015,0.00463223,0.02950962,0.60553546,0.17306732,0.00011254,0.77684059,0.09649069,0.14851667
-4.87743872,1.02125611,0.00438222,0.03097532,0.60104441,0.17052992,0.00010582,0.77154128,0.09280632,0.15074860
-4.87143572,1.01522201,0.00411596,0.03246209,0.59647634,0.16799837,0.00009883,0.76622031,0.08916597,0.15294595
-4.86543272,1.00923803,0.00383813,0.03395119,0.59190931,0.16551298,0.00009167,0.76096779,0.08564062,0.15507843
-4.85942971,1.00338804,0.00355337,0.03542441,0.58741250,0.16310938,0.00008445,0.75586105,0.08229606,0.15711648
-4.85342671,0.99774281,0.00326612,0.03686464,0.58304777,0.16081848,0.00007727,0.75096688,0.07919160,0.15903278
-4.84742371,0.99236397,0.00298053,0.03825648,0.57887169,0.15866661,0.00007022,0.74634431,0.07637903,0.16080360
-4.84142071,0.98730844,0.00270039,0.03958671,0.57493781,0.15667585,0.00006337,0.74204784,0.07390191,0.16241020
-4.83541771,0.98263304,0.00242900,0.04084475,0.57129904,0.15486456,0.00005679,0.73813071,0.07179517,0.16383996
-4.82941471,0.97839866,0.00216921,0.04202303,0.56800980,0.15324792,0.00005055,0.73464793,0.07008499,0.16508732
-4.82341171,0.97467401,0.00192329,0.04311718,0.56512781,0.15183857,0.00004468,0.73165889,0.06878894,0.16615439
-4.81740870,0.97153812,0.00169300,0.04412620,0.56271536,0.15064718,0.00003921,0.72922918,0.06791634,0.16705126
-4.81140570,0.96908177,0.00147959,0.04505236,0.56083968,0.14968294,0.00003418,0.72743146,0.06746885,0.16779588
-4.80540270,0.96740722,0.00128379,0.04590110,0.55957257,0.14895392,0.00002959,0.72634516,0.06744110,0.16841355
-4.79939970,0.96662629,0.00110590,0.04668070,0.55898895,0.14846725,0.00002544,0.72605494,0.06782145,0.16893604
-4.79339670,0.96685671,0.00094582,0.04740187,0.55916440,0.14822907,0.00002172,0.72664782,0.06859270,0.16940025
-4.78739370,0.96821674,0.00080311,0.04807714,0.56017181,0.14824424,0.00001843,0.72820906,0.06973284,0.16984658
-4.78139070,0.97081821,0.00067703,0.04872030,0.56207709,0.14851589,0.00001554,0.73081687,0.07121563,0.17031700
-4.77538769,0.97475827,0.00056664,0.04934554,0.56493414,0.14904464,0.00001302,0.73453623,0.07301110,0.17085282
-4.76938469,0.98011025,0.00047085,0.04996679,0.56877946,0.14982775,0.00001087,0.73941200,0.07508595,0.17149245
-4.76338169,0.98691401,0.00038844,0.05059677,0.57362649,0.15085812,0.00000904,0.74546176,0.07740379,0.17226898
-4.75737869,0.99516643,0.00031815,0.05124629,0.57946005,0.15212319,0.00000752,0.75266876,0.07992529,0.17320793
-4.75137569,1.00481251,0.00025871,0.05192345,0.58623135,0.15360396,0.00000629,0.76097542,0.08260823,0.17432512
-4.74537269,1.01573781,0.00020887,0.05263296,0.59385381,0.15527403,0.00000532,0.77027786,0.08540758,0.17562489
-4.73936968,1.02776283,0.00016742,0.05337562,0.60220007,0.15709894,0.00000460,0.78042193,0.08827550,0.17709870
-4.73336668,1.04063970,0.00013323,0.05414789,0.61110055,0.15903573,0.00000413,0.79120110,0.09116148,0.17872421
-4.72736368,1.05405195,0.00010526,0.05494175,0.62034377,0.16103294,0.00000390,0.80235660,0.09401258,0.18046499
-4.72136068,1.06761747,0.00008256,0.05574463,0.62967868,0.16303096,0.00000392,0.81358005,0.09677383,0.18227086
-4.71535768,1.08089487,0.00006430,0.05653968,0.63881902,0.16496290,0.00000422,0.82451869,0.09938879,0.18407884
-4.70935468,1.09339345,0.00004971,0.05730621,0.64744975,0.16675598,0.00000482,0.83478323,0.10180042,0.18581488
-4.70335168,1.10458623,0.00003816,0.05802034,0.65523537,0.16833327,0.00000576,0.84395811,0.10395209,0.18739606
-4.69734867,1.11392603,0.00002908,0.05865587,0.66182994,0.16961595,0.00000710,0.85161393,0.10578878,0.18873354
-4.69134567,1.12086375,0.00002200,0.05918531,0.66688834,0.17052586,0.00000891,0.85732157,0.10725851,0.18973571
-4.68534267,1.12486822,0.00001653,0.05958098,0.67007844,0.17098829,0.00001128,0.86066736,0.10831386,0.19031191
-4.67933967,1.12544672,0.00001233,0.05981628,0.67109353,0.17093487,0.00001431,0.86126876,0.10891342,0.19037609
-4.67333667,1.12216524,0.00000913,0.05986686,0.66966452,0.17030650,0.00001814,0.85878970,0.10902341,0.18985057
-4.66733367,1.11466744,0.00000671,0.05971184,0.66557127,0.16905597,0.00002290,0.85295497,0.10861893,0.18866954
-4.66133067,1.10269142,0.00000490,0.05933485,0.65865257,0.16715045,0.00002876,0.84356280,0.10768525,0.18678226
-4.65532766,1.08608340,0.00000355,0.05872495,0.64881417,0.16457337,0.00003591,0.83049510,0.10621859,0.18415566
-4.64932466,1.06480760,0.00000255,0.05787732,0.63603458,0.16132586,0.00004454,0.81372481,0.10422673,0.18077627
-4.64332166,1.03895182,0.00000182,0.05679373,0.62036813,0.15742750,0.00005486,0.79331994,0.10172912,0.17665150
