energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
1.68384192,5.55450473,0.77885694,0.00090567,2.87434496,2.38189369,0.57797309,1.83730602
1.68984492,5.44278294,0.75646867,0.00085892,2.78192906,2.34757426,0.57600281,1.81582142
1.69584792,5.33890899,0.73557445,0.00081420,2.69692309,2.31542290,0.57395479,1.79789695
1.70185093,5.24654776,0.71670160,0.00077231,2.62146235,2.28696539,0.57210958,1.78455733
1.70785393,5.16900854,0.70033409,0.00073392,2.55743088,2.26358763,0.57072678,1.77673057
1.71385693,5.10916085,0.68690363,0.00069963,2.50642021,2.24649443,0.57003634,1.77522310
1.71985993,5.06936376,0.67678223,0.00066987,2.46969679,2.23667420,0.57023080,1.78069750
1.72586293,5.05141069,0.67027618,0.00064494,2.44817875,2.23487075,0.57145898,1.79365348
1.73186593,5.05649056,0.66762150,0.00062503,2.44242205,2.24156303,0.57382099,1.81441270
1.73786893,5.08516601,0.66898075,0.00061016,2.45261588,2.25695329,0.57736512,1.84310772
1.74387194,5.13736847,0.67444114,0.00060026,2.47858683,2.28096392,0.58208640,1.87967530
1.74987494,5.21240951,0.68401370,0.00059512,2.51981108,2.31324281,0.58792702,1.92385425
1.75587794,5.30900738,0.69763340,0.00059446,2.57543365,2.35317687,0.59477858,1.97518787
1.76188094,5.42532740,0.71516007,0.00059787,2.64429375,2.39991301,0.60248603,2.03303077
1.76788394,5.55903439,0.73638008,0.00060489,2.72495498,2.45238567,0.61085317,2.09656015
1.77388694,5.70735534,0.76100860,0.00061502,2.81573953,2.50934986,0.61964954,2.16479108
1.77988994,5.86715023,0.78869246,0.00062767,2.91476519,2.56941848,0.62861835,2.23659562
1.78589295,6.03498897,0.81901381,0.00064228,3.01998441,2.63110253,0.63748524,2.31072537
1.79189595,6.20723246,0.85149439,0.00065823,3.12922460,2.69285298,0.64596745,2.38583696
1.79789895,6.38011570,0.88560083,0.00067494,3.24022907,2.75310283,0.65378322,2.46052012
1.80390195,6.54983107,0.92075094,0.00069183,3.35069807,2.81030813,0.66066082,2.53332753
1.80990495,6.71261002,0.95632121,0.00070835,3.45832967,2.86298673,0.66634706,2.60280612
1.81590795,6.86480145,0.99165565,0.00072398,3.56085998,2.90975375,0.67061494,2.66752876
1.82191096,7.00294534,1.02607595,0.00073827,3.65610262,2.94935270,0.67327005,2.72612590
1.82791396,7.12384027,1.05889312,0.00075078,3.74198694,2.98068176,0.67415559,2.77731624
1.83391696,7.22460357,1.08942028,0.00076118,3.81659487,3.00281449,0.67315586,2.81993560
1.83991996,7.30272334,1.11698664,0.00076915,3.87819575,3.01501481,0.67019807,2.85296334
1.84592296,7.35610130,1.14095215,0.00077445,3.92527892,3.01674623,0.66525243,2.87554545
1.85192596,7.38308625,1.16072252,0.00077692,3.95658318,3.00767524,0.65833076,2.88701377
1.85792896,7.38249744,1.17576418,0.00077643,3.97112266,2.98766955,0.64948352,2.88690078
1.86393197,7.35363814,1.18561841,0.00077294,3.96820839,2.95679130,0.63879575,2.87494944
1.86993497,7.29629925,1.18991427,0.00076644,3.94746461,2.91528628,0.62638195,2.85111803
1.87593797,7.21075338,1.18837970,0.00075698,3.90883944,2.86356955,0.61238034,2.81557972
1.88194097,7.09774004,1.18085014,0.00074467,3.85260903,2.80220850,0.59694683,2.76871706
1.88794397,6.95844251,1.16727432,0.00072967,3.77937486,2.73190404,0.58024900,2.71111176
1.89394697,6.79445717,1.14771686,0.00071215,3.69005384,2.65347072,0.56246035,2.64352992
1.89994997,6.60775651,1.12235739,0.00069236,3.58586116,2.56781647,0.54375526,2.56690355
1.90595298,6.40064637,1.09148624,0.00067054,3.46828610,2.47592254,0.52430457,2.48230885
1.91195598,6.17571884,1.05549664,0.00064699,3.33906110,2.37882415,0.50427231,2.39094206
1.91795898,5.93580150,1.01487385,0.00062201,3.20012494,2.27759217,0.48381323,2.29409351
1.92396198,5.68390411,0.97018157,0.00059593,3.05358081,2.17331600,0.46307149,2.19312069
1.92996498,5.42316359,0.92204608,0.00056909,2.90165043,2.06708778,0.44218017,2.08942097
1.93596798,5.15678812,0.87113888,0.00054183,2.74662535,1.95998780,0.42126156,1.98440460
1.94197099,4.88800116,0.81815844,0.00051450,2.59081691,1.85307114,0.40042810,1.87946842
1.94797399,4.61998599,0.76381172,0.00048744,2.43650607,1.74735525,0.37978365,1.77597086
1.95397699,4.35583168,0.70879633,0.00046099,2.28589450,1.64380834,0.35942489,1.67520845
1.95997999,4.09848082,0.65378382,0.00043545,2.14105818,1.54333841,0.33944271,1.57839413
1.96598299,3.85068005,0.59940467,0.00041113,2.00390463,1.44678282,0.31992334,1.48663759
1.97198599,3.61493378,0.54623558,0.00038830,1.87613480,1.35489832,0.30094907,1.40092776
1.97798899,3.39346208,0.49478927,0.00036720,1.75921049,1.26835161,0.28259846,1.32211760
1.98399200,3.18816334,0.44550698,0.00034803,1.65432788,1.18771052,0.26494609,1.25091137
1.98999500,3.00058273,0.39875381,0.00033095,1.56239773,1.11343610,0.24806170,1.18785445
1.99599800,2.83188709,0.35481689,0.00031609,1.48403258,1.04587574,0.23200895,1.13332591
2.00200100,2.68284732,0.31390597,0.00030351,1.41954116,0.98525796,0.21684380,1.08753412
2.00800400,2.55382885,0.27615650,0.00029325,1.36892992,0.93168886,0.20261272,1.05051548
2.01400700,2.44479095,0.24163459,0.00028527,1.33191170,0.88515094,0.18935085,1.02213647
2.02001001,2.35529538,0.21034363,0.00027949,1.30792120,0.84550443,0.17708030,1.00209935
2.02601301,2.28452459,0.18223208,0.00027581,1.29613691,0.81249139,0.16580876,0.98995143
2.03201601,2.23130951,0.15720208,0.00027404,1.29550895,0.78574282,0.15552850,0.98509805
2.03801901,2.19416652,0.13511847,0.00027398,1.30479214,0.76478874,0.14621603,0.98681917
2.04402201,2.17134295,0.11581784,0.00027539,1.32258359,0.74907113,0.13783222,0.99428930
2.05002501,2.16086997,0.09911735,0.00027799,1.34736371,0.73795954,0.13032319,1.00660045
2.05602801,2.16062147,0.08482300,0.00028151,1.37753971,0.73076883,0.12362180,1.02278743
2.06203102,2.16837715,0.07273722,0.00028563,1.41149024,0.72677868,0.11764965,1.04185508
2.06803402,2.18188785,0.06266554,0.00029006,1.44761013,0.72525407,0.11231964,1.06280619
2.07403702,2.19894085,0.05442234,0.00029448,1.48435356,0.72546609,0.10753882,1.08466963
2.08004002,2.21742289,0.04783553,0.00029861,1.52027465,0.72671226,0.10321152,1.10652737
2.08604302,2.23537865,0.04275017,0.00030219,1.55406399,0.72833569,0.09924245,1.12753957
2.09204602,2.25106262,0.03903114,0.00030497,1.58457995,0.72974223,0.09553980,1.14696673
2.09804902,2.26298248,0.03656470,0.00030676,1.61087384,0.73041506,0.09201805,1.16418812
2.10405203,2.26993239,0.03525923,0.00030739,1.63220812,0.72992615,0.08860043,1.17871566
2.11005503,2.27101540,0.03504498,0.00030672,1.64806707,0.72794427,0.08522092,1.19020295
2.11605803,2.26565410,0.03587315,0.00030469,1.65815977,0.72423919,0.08182575,1.19844894
2.12206103,2.25358967,0.03771413,0.00030126,1.66241561,0.71868224,0.07837431,1.20339637
2.12806403,2.23486988,0.04055523,0.00029643,1.66097257,0.71124320,0.07483947,1.20512517
2.13406703,2.20982681,0.04439784,0.00029025,1.65415916,0.70198395,0.07120739,1.20384112
2.14007004,2.17904597,0.04925417,0.00028279,1.64247101,0.69104917,0.06747682,1.19986068
2.14607304,2.14332842,0.05514368,0.00027418,1.62654326,0.67865489,0.06365795,1.19359249
2.15207604,2.10364804,0.06208937,0.00026455,1.60712029,0.66507524,0.05977097,1.18551687
2.15807904,2.06110610,0.07011394,0.00025406,1.58502396,0.65062840,0.05584438,1.17616396
2.16408204,2.01688521,0.07923616,0.00024289,1.56112211,0.63566225,0.05191315,1.16609187
2.17008504,1.97220495,0.08946734,0.00023121,1.53629848,0.62054032,0.04801690,1.15586563
2.17608804,1.92828079,0.10080827,0.00021922,1.51142536,0.60562894,0.04419812,1.14603791
2.18209105,1.88628806,0.11324665,0.00020710,1.48733997,0.59128570,0.04050049,1.13713244
2.18809405,1.84733217,0.12675519,0.00019504,1.46482534,0.57784991,0.03696746,1.12963041
2.19409705,1.81242569,0.14129042,0.00018321,1.44459619,0.56563513,0.03364103,1.12396066
2.20010005,1.78247281,0.15679241,0.00017179,1.42729001,0.55492392,0.03056083,1.12049350
2.20610305,1.75826103,0.17318526,0.00016092,1.41346312,0.54596479,0.02776344,1.11953834
2.21210605,1.74045943,0.19037853,0.00015076,1.40359150,0.53897125,0.02528192,1.12134489
2.21810905,1.72962282,0.20826945,0.00014142,1.39807555,0.53412248,0.02314566,1.12610732
2.22411206,1.72620035,0.22674581,0.00013304,1.39724800,0.53156552,0.02138030,1.13397095
2.23011506,1.73054729,0.24568934,0.00012570,1.40138386,0.53141830,0.02000785,1.14504059
2.23611806,1.74293827,0.26497951,0.00011952,1.41071128,0.53377322,0.01904684,1.15938976
2.24212106,1.76358044,0.28449729,0.00011456,1.42542215,0.53870068,0.01851248,1.17706979
2.24812406,1.79262491,0.30412882,0.00011089,1.44568116,0.54625206,0.01841686,1.19811792
2.25412706,1.83017505,0.32376856,0.00010856,1.47163237,0.55646195,0.01876898,1.22256368
2.26013007,1.87629060,0.34332179,0.00010763,1.50340226,0.56934895,0.01957472,1.25043258
2.26613307,1.93098650,0.36270613,0.00010811,1.54109867,0.58491520,0.02083670,1.28174673
2.27213607,1.99422638,0.38185206,0.00011001,1.58480523,0.60314420,0.02255399,1.31652201
2.27813907,2.06591034,0.40070222,0.00011333,1.63457115,0.62399712,0.02472164,1.35476157
2.28414207,2.14585791,0.41920954,0.00011804,1.69039678,0.64740779,0.02733023,1.39644596
2.29014507,2.23378680,0.43733424,0.00012410,1.75221546,0.67327650,0.03036521,1.44152028
2.29614807,2.32928910,0.45504001,0.00013144,1.81987286,0.70146327,0.03380628,1.48987904
2.30215108,2.43180648,0.47228940,0.00013997,1.89310487,0.73178091,0.03762680,1.54134976
2.30815408,2.54060660,0.48903894,0.00014959,1.97151584,0.76398856,0.04179326,1.59567643
2.31415708,2.65476275,0.50523423,0.00016014,2.05455865,0.79778639,0.04626486,1.65250409
2.32016008,2.77313886,0.52080548,0.00017148,2.14151858,0.83281197,0.05099334,1.71136594
2.32616308,2.89438210,0.53566388,0.00018341,2.23150249,0.86863893,0.05592297,1.77167425
2.33216608,3.01692460,0.54969906,0.00019575,2.32343493,0.90477850,0.06099093,1.83271617
2.33816908,3.13899561,0.56277811,0.00020827,2.41606248,0.94068401,0.06612789,1.89365561
2.34417209,3.25864502,0.57474619,0.00022074,2.50796697,0.97575886,0.07125897,1.95354155
2.35017509,3.37377815,0.58542901,0.00023293,2.59758810,1.00936766,0.07630500,2.01132341
2.35617809,3.48220132,0.59463696,0.00024458,2.68325525,1.04085051,0.08118409,2.06587311
2.36218109,3.58167701,0.60217098,0.00025547,2.76322769,1.06953988,0.08581339,2.11601342
2.36818409,3.66998659,0.60782981,0.00026536,2.83574200,1.09477962,0.09011111,2.16055174
2.37418709,3.74499818,0.61141821,0.00027405,2.89906486,1.11594520,0.09399865,2.19831779
2.38019010,3.80473681,0.61275588,0.00028133,2.95154916,1.13246444,0.09740273,2.22820385
2.38619310,3.84745363,0.61168647,0.00028704,2.99169075,1.14383765,0.10025749,2.24920560
2.39219610,3.87169092,0.60808624,0.00029105,3.01818352,1.14965638,0.10250647,2.26046156
2.39819910,3.87633974,0.60187188,0.00029326,3.02996981,1.14961971,0.10410434,2.26128941
2.40420210,3.86068735,0.59300699,0.00029361,3.02628405,1.14354740,0.10501828,2.25121708
2.41020510,3.82445196,0.58150691,0.00029208,3.00668713,1.13138908,0.10522909,2.23000733
2.41620810,3.76780297,0.56744158,0.00028870,2.97108996,1.11322915,0.10473172,2.19767420
2.42221111,3.69136567,0.55093624,0.00028351,2.91976476,1.08928701,0.10353550,2.15449076
2.42821411,3.59620992,0.53216994,0.00027663,2.85334376,1.05991257,0.10166374,2.10098746
2.43421711,3.48382334,0.51137197,0.00026818,2.77280485,1.02557730,0.09915301,2.03794123
2.44022011,3.35607013,0.48881621,0.00025832,2.67944523,0.98686110,0.09605194,1.96635565
2.44622311,3.21513728,0.46481390,0.00024725,2.57484389,0.94443568,0.09241957,1.88743327
2.45222611,3.06347065,0.43970505,0.00023517,2.46081478,0.89904499,0.08832357,1.80254100
2.45822911,2.90370358,0.41384880,0.00022229,2.33935261,0.85148381,0.08383807,1.71317040
2.46423212,2.73858101,0.38761341,0.00020885,2.21257374,0.80257505,0.07904148,1.62089424
2.47023512,2.57088232,0.36136608,0.00019506,2.08265450,0.75314700,0.07401419,1.52732140
2.47623812,2.40334566,0.33546311,0.00018115,1.95176955,0.70401106,0.06883639,1.43405166
2.48224112,2.23859679,0.31024077,0.00016732,1.82203253,0.65594104,0.06358597,1.34263229
2.48824412,2.07908460,0.28600720,0.00015376,1.69544122,0.60965452,0.05833667,1.25451778
2.49424712,1.92702550,0.26303556,0.00014065,1.57382904,0.56579686,0.05315645,1.17103427
2.50025013,1.78435815,0.24155860,0.00012814,1.45882429,0.52492843,0.04810625,1.09334950
2.50625313,1.65270949,0.22176485,0.00011634,1.35181831,0.48751502,0.04323897,1.02244926
2.51225613,1.53337263,0.20379628,0.00010537,1.25394310,0.45392196,0.03859891,0.95912082
2.51825913,1.42729656,0.18774761,0.00009529,1.16605862,0.42441156,0.03422146,0.90394342
2.52426213,1.33508743,0.17366697,0.00008615,1.08874971,0.39914397,0.03013315,0.85728593
2.53026513,1.25702042,0.16155800,0.00007797,1.02233209,0.37818121,0.02635194,0.81931125
2.53626813,1.19306127,0.15138300,0.00007076,0.96686656,0.36149396,0.02288779,0.78998709
2.54227114,1.14289604,0.14306714,0.00006449,0.92218061,0.34897074,0.01974342,0.76910227
2.54827414,1.10596769,0.13650339,0.00005914,0.88789589,0.34042917,0.01691513,0.75628788
2.55427714,1.08151763,0.13155799,0.00005465,0.86346063,0.33562862,0.01439381,0.75104217
2.56028014,1.06863083,0.12807637,0.00005097,0.84818511,0.33428396,0.01216593,0.75275828
2.56628314,1.06628240,0.12588912,0.00004802,0.84127917,0.33607966,0.01021452,0.76075357
2.57228614,1.07338408,0.12481800,0.00004574,0.84188994,0.34068397,0.00852014,0.77429951
2.57828914,1.08882898,0.12468171,0.00004405,0.84913859,0.34776241,0.00706178,0.79265089
2.58429215,1.11153272,0.12530124,0.00004289,0.86215455,0.35699030,0.00581762,0.81507328
2.59029515,1.14046975,0.12650478,0.00004216,0.88010618,0.36806366,0.00476571,0.84086765
2.59629815,1.17470335,0.12813194,0.00004182,0.90222659,0.38070819,0.00388459,0.86939116
2.60230115,1.21340829,0.13003720,0.00004181,0.92783374,0.39468599,0.00315367,0.90007342
2.60830415,1.25588538,0.13209254,0.00004205,0.95634421,0.40979961,0.00255364,0.93242732
2.61430715,1.30156729,0.13418920,0.00004252,0.98728006,0.42589342,0.00206663,0.96605436
2.62031016,1.35001567,0.13623856,0.00004318,1.02026878,0.44285215,0.00167641,1.00064403
2.62631316,1.40090976,0.13817208,0.00004398,1.05503636,0.46059676,0.00136841,1.03596751
2.63231616,1.45402724,0.13994043,0.00004491,1.09139410,0.47907771,0.00112973,1.07186610
2.63831916,1.50921839,0.14151191,0.00004595,1.12921985,0.49826622,0.00094910,1.10823514
2.64432216,1.56637516,0.14287019,0.00004708,1.16843491,0.51814375,0.00081671,1.14500436
2.65032516,1.62539692,0.14401153,0.00004829,1.20897792,0.53869052,0.00072416,1.18211599
2.65632816,1.68615502,0.14494181,0.00004957,1.25077732,0.55987361,0.00066428,1.21950196
2.66233117,1.74845842,0.14567326,0.00005093,1.29372413,0.58163547,0.00063097,1.25706185
2.66833417,1.81202274,0.14622134,0.00005233,1.33764680,0.60388360,0.00061906,1.29464305
2.67433717,1.87644480,0.14660183,0.00005379,1.38228977,0.62648206,0.00062420,1.33202462
2.68034017,1.94118476,0.14682830,0.00005528,1.42729738,0.64924552,0.00064266,1.36890621
2.68634317,2.00555729,0.14691014,0.00005678,1.47220431,0.67193643,0.00067126,1.40490298
2.69234617,2.06873299,0.14685122,0.00005828,1.51643342,0.69426555,0.00070729,1.43954729
2.69834917,2.12975049,0.14664930,0.00005974,1.55930163,0.71589612,0.00074835,1.47229746
2.70435218,2.18753916,0.14629608,0.00006115,1.60003378,0.73645165,0.00079236,1.50255339
2.71035518,2.24095168,0.14577811,0.00006247,1.63778392,0.75552702,0.00083748,1.52967849
2.71635818,2.28880501,0.14507821,0.00006366,1.67166331,0.77270241,0.00088206,1.55302699
2.72236118,2.32992785,0.14417747,0.00006469,1.70077358,0.78755951,0.00092464,1.57197506
2.72836418,2.36321219,0.14305766,0.00006552,1.72424344,0.79969913,0.00096391,1.58595432
2.73436718,2.38766612,0.14170380,0.00006612,1.74126699,0.80875926,0.00099875,1.59448564
2.74037019,2.40246515,0.14010678,0.00006646,1.75114143,0.81443269,0.00102817,1.59721149
2.74637319,2.40699898,0.13826586,0.00006650,1.75330225,0.81648319,0.00105138,1.59392470
2.75237619,2.40091113,0.13619075,0.00006624,1.74735368,0.81475926,0.00106774,1.58459202
2.75837919,2.38412899,0.13390328,0.00006565,1.73309289,0.80920475,0.00107680,1.56937086
2.76438219,2.35688253,0.13143839,0.00006473,1.71052633,0.79986571,0.00107829,1.54861806
2.77038519,2.31971017,0.12884439,0.00006348,1.67987738,0.78689293,0.00107214,1.52288983
2.77638819,2.27345137,0.12618249,0.00006191,1.64158472,0.77054006,0.00105843,1.49293268
2.78239120,2.21922599,0.12352547,0.00006003,1.59629147,0.75115732,0.00103744,1.45966522
2.78839420,2.15840104,0.12095568,0.00005787,1.54482556,0.72918097,0.00100960,1.42415174
2.79439720,2.09254636,0.11856227,0.00005547,1.48817230,0.70511911,0.00097546,1.38756823
2.80040020,2.02338110,0.11643792,0.00005285,1.42744053,0.67953437,0.00093572,1.35116249
2.80640320,1.95271336,0.11467513,0.00005006,1.36382388,0.65302432,0.00089116,1.31620980
2.81240620,1.88237562,0.11336222,0.00004715,1.29855907,0.62620050,0.00084263,1.28396612
2.81840920,1.81415899,0.11257929,0.00004415,1.23288324,0.59966693,0.00079103,1.25562077
2.82441221,1.74974885,0.11239429,0.00004112,1.16799206,0.57399916,0.00073725,1.23225051
2.83041521,1.69066487,0.11285938,0.00003810,1.10500062,0.54972467,0.00068220,1.21477715
2.83641821,1.63820775,0.11400781,0.00003512,1.04490866,0.52730540,0.00062673,1.20393030
2.84242121,1.59341492,0.11585139,0.00003224,0.98857142,0.50712320,0.00057163,1.20021693
2.84842421,1.55702696,0.11837877,0.00002948,0.93667727,0.48946869,0.00051763,1.20389906
2.85442721,1.52946580,0.12155460,0.00002687,0.88973268,0.47453388,0.00046537,1.21498061
2.86043022,1.51082574,0.12531966,0.00002443,0.84805491,0.46240876,0.00041538,1.23320388
2.86643322,1.50087719,0.12959186,0.00002217,0.81177243,0.45308202,0.00036810,1.25805614
2.87243622,1.49908297,0.13426834,0.00002012,0.78083252,0.44644555,0.00032386,1.28878604
2.87843922,1.50462629,0.13922836,0.00001827,0.75501567,0.44230262,0.00028290,1.32442937
2.88444222,1.51644918,0.14433705,0.00001662,0.73395555,0.44037927,0.00024534,1.36384328
2.89044522,1.53329965,0.14944979,0.00001518,0.71716380,0.44033825,0.00021125,1.40574770
2.89644822,1.55378556,0.15441708,0.00001392,0.70405807,0.44179516,0.00018060,1.44877245
2.90245123,1.57643316,0.15908977,0.00001284,0.69399226,0.44433574,0.00015331,1.49150827
2.90845423,1.59974761,0.16332427,0.00001192,0.68628753,0.44753394,0.00012923,1.53255965
2.91445723,1.62227338,0.16698774,0.00001115,0.68026279,0.45096979,0.00010820,1.57059759
2.92046023,1.64265183,0.16996284,0.00001050,0.67526345,0.45424648,0.00009000,1.60440997
2.92646323,1.65967391,0.17215197,0.00000997,0.67068747,0.45700596,0.00007441,1.63294765
2.93246623,1.67232580,0.17348075,0.00000953,0.66600762,0.45894248,0.00006123,1.65536427
2.93846923,1.67982587,0.17390062,0.00000918,0.66078937,0.45981358,0.00005023,1.67104816
2.94447224,1.68165146,0.17339043,0.00000888,0.65470383,0.45944817,0.00004121,1.67964503
2.95047524,1.67755471,0.17195698,0.00000864,0.64753547,0.45775139,0.00003403,1.68107042
2.95647824,1.66756690,0.16963449,0.00000843,0.63918456,0.45470620,0.00002854,1.67551151
2.96248124,1.65199139,0.16648301,0.00000826,0.62966447,0.45037175,0.00002468,1.66341808
2.96848424,1.63138564,0.16258592,0.00000811,0.61909420,0.44487856,0.00002244,1.64548327
2.97448724,1.60653348,0.15804657,0.00000797,0.60768663,0.43842100,0.00002188,1.62261468
2.98049025,1.57840875,0.15298433,0.00000785,0.59573335,0.43124725,0.00002319,1.59589747
2.98649325,1.54813239,0.14753014,0.00000775,0.58358661,0.42364743,0.00002664,1.56655074
2.99249625,1.51692469,0.14182185,0.00000765,0.57163949,0.41594036,0.00003270,1.53587933
2.99849925,1.48605510,0.13599955,0.00000757,0.56030519,0.40845955,0.00004197,1.50522297
3.00450225,1.45679160,0.13020113,0.00000751,0.54999626,0.40153910,0.00005531,1.47590489
3.01050525,1.43035198,0.12455817,0.00000746,0.54110476,0.39550008,0.00007386,1.44918214
3.01650825,1.40785884,0.11919254,0.00000743,0.53398407,0.39063793,0.00009905,1.42619936
3.02251126,1.39030031,0.11421361,0.00000743,0.52893312,0.38721137,0.00013275,1.40794798
3.02851426,1.37849772,0.10971636,0.00000745,0.52618355,0.38543338,0.00017728,1.39523209
3.03451726,1.37308147,0.10578040,0.00000749,0.52589014,0.38546426,0.00023551,1.38864229
3.04052026,1.37447565,0.10246979,0.00000756,0.52812495,0.38740729,0.00031097,1.38853803
3.04652326,1.38289176,0.09983383,0.00000766,0.53287495,0.39130681,0.00040789,1.39503902
3.05252626,1.39833138,0.09790860,0.00000778,0.54004336,0.39714887,0.00053135,1.40802545
3.05852926,1.42059710,0.09671916,0.00000792,0.54945423,0.40486415,0.00068733,1.42714670
3.06453227,1.44931098,0.09628227,0.00000808,0.56086005,0.41433305,0.00088281,1.45183787
3.07053527,1.48393927,0.09660945,0.00000827,0.57395185,0.42539249,0.00112581,1.48134302
3.07653827,1.52382188,0.09771016,0.00000846,0.58837128,0.43784413,0.00142543,1.51474400
3.08254127,1.56820522,0.09959495,0.00000867,0.60372407,0.45146356,0.00179188,1.55099356
3.08854427,1.61627655,0.10227821,0.00000887,0.61959423,0.46600991,0.00223642,1.58895128
3.09454727,1.66719832,0.10578060,0.00000908,0.63555846,0.48123555,0.00277125,1.62742105
3.10055028,1.72014075,0.11013064,0.00000928,0.65120007,0.49689531,0.00340939,1.66518852
3.10655328,1.77431144,0.11536557,0.00000948,0.66612201,0.51275496,0.00416447,1.70105757
3.11255628,1.82898044,0.12153127,0.00000965,0.67995849,0.52859840,0.00505039,1.73388441
3.11855928,1.88350004,0.12868107,0.00000982,0.69238483,0.54423347,0.00608101,1.76260857
3.12456228,1.93731839,0.13687366,0.00000996,0.70312531,0.55949601,0.00726967,1.78627986
3.13056528,1.98998662,0.14616988,0.00001008,0.71195885,0.57425214,0.00862872,1.80408082
3.13656828,2.04115942,0.15662868,0.00001018,0.71872239,0.58839871,0.01016895,1.81534426
3.14257129,2.09058920,0.16830236,0.00001025,0.72331215,0.60186196,0.01189897,1.81956560
3.14857429,2.13811464,0.18123120,0.00001030,0.72568279,0.61459459,0.01382463,1.81641018
3.15457729,2.18364444,0.19543794,0.00001033,0.72584471,0.62657138,0.01594844,1.80571545
3.16058029,2.22713733,0.21092226,0.00001033,0.72385986,0.63778379,0.01826896,1.78748850
3.16658329,2.26857997,0.22765564,0.00001032,0.71983629,0.64823390,0.02078042,1.76189927
3.17258629,2.30796409,0.24557707,0.00001028,0.71392194,0.65792795,0.02347232,1.72926998
3.17858929,2.34526448,0.26458970,0.00001023,0.70629798,0.66687016,0.02632926,1.69006133
3.18459230,2.38041962,0.28455904,0.00001016,0.69717215,0.67505706,0.02933099,1.64485628
3.19059530,2.41331618,0.30531276,0.00001008,0.68677248,0.68247292,0.03245260,1.59434198
3.19659830,2.44377892,0.32664237,0.00000998,0.67534170,0.68908648,0.03566507,1.53929064
3.20260130,2.47156688,0.34830690,0.00000987,0.66313270,0.69484941,0.03893596,1.48054007
3.20860430,2.49637654,0.37003854,0.00000975,0.65040505,0.69969661,0.04223040,1.41897457
3.21460730,2.51785230,0.39155021,0.00000962,0.63742297,0.70354854,0.04551237,1.35550669
3.22061031,2.53560388,0.41254464,0.00000948,0.62445446,0.70631542,0.04874610,1.29106053
3.22661331,2.54923011,0.43272494,0.00000933,0.61177174,0.70790319,0.05189765,1.22655678
3.23261631,2.55834789,0.45180584,0.00000917,0.59965261,0.70822107,0.05493663,1.16289995
3.23861931,2.56262467,0.46952534,0.00000899,0.58838252,0.70719003,0.05783785,1.10096766
3.24462231,2.56181274,0.48565612,0.00000881,0.57825696,0.70475203,0.06058294,1.04160219
3.25062531,2.55578287,0.50001596,0.00000861,0.56958367,0.70087910,0.06316188,0.98560387
3.25662831,2.54455531,0.51247672,0.00000840,0.56268422,0.69558200,0.06557415,0.93372609
3.26263132,2.52832568,0.52297123,0.00000817,0.55789446,0.68891750,0.06782963,0.88667140
3.26863432,2.50748369,0.53149766,0.00000794,0.55556342,0.68099404,0.06994904,0.84508829
3.27463732,2.48262296,0.53812087,0.00000769,0.55605014,0.67197502,0.07196395,0.80956800
3.28064032,2.45454048,0.54297073,0.00000742,0.55971828,0.66207942,0.07391618,0.78064091
3.28664332,2.42422484,0.54623715,0.00000715,0.56692833,0.65157948,0.07585674,0.75877192
3.29264632,2.39283317,0.54816204,0.00000687,0.57802733,0.64079533,0.07784412,0.74435471
3.29864932,2.36165699,0.54902849,0.00000659,0.59333638,0.63008665,0.07994222,0.73770440
3.30465233,2.33207826,0.54914765,0.00000630,0.61313631,0.61984155,0.08221767,0.73904886
3.31065533,2.30551725,0.54884380,0.00000601,0.63765200,0.61046309,0.08473686,0.74851871
3.31665833,2.28337451,0.54843856,0.00000572,0.66703618,0.60235406,0.08756276,0.76613655
3.32266133,2.26696963,0.54823486,0.00000544,0.70135343,0.59590056,0.09075157,0.79180585
3.32866433,2.25747984,0.54850155,0.00000517,0.74056555,0.59145526,0.09434939,0.82530058
3.33466733,2.25588148,0.54945958,0.00000491,0.78451906,0.58932109,0.09838914,0.86625619
3.34067034,2.26289763,0.55127037,0.00000466,0.83293605,0.58973620,0.10288780,0.91416311
3.34667334,2.27895459,0.55402716,0.00000443,0.88540919,0.59286095,0.10784413,0.96836371
3.35267634,2.30414995,0.55774973,0.00000422,0.94140169,0.59876775,0.11323709,1.02805366
3.35867934,2.33823414,0.56238298,0.00000403,1.00025286,0.60743412,0.11902490,1.09228834
3.36468234,2.38060696,0.56779929,0.00000386,1.06118951,0.61873972,0.12514510,1.15999505
3.37068534,2.43032970,0.57380483,0.00000371,1.12334338,0.63246733,0.13151528,1.22999108
3.37668834,2.48615275,0.58014935,0.00000357,1.18577411,0.64830807,0.13803489,1.30100778
3.38269135,2.54655798,0.58653905,0.00000346,1.24749734,0.66587068,0.14458777,1.37172006
3.38869435,2.60981396,0.59265188,0.00000336,1.30751687,0.68469452,0.15104551,1.44078059
3.39469735,2.67404204,0.59815446,0.00000328,1.36485970,0.70426579,0.15727141,1.50685769
3.40070035,2.73729013,0.60271980,0.00000320,1.41861250,0.72403637,0.16312503,1.56867530
3.40670335,2.79761103,0.60604487,0.00000314,1.46795775,0.74344443,0.16846690,1.62505356
3.41270635,2.85314157,0.60786711,0.00000308,1.51220794,0.76193584,0.17316352,1.67494801
3.41870935,2.90217892,0.60797901,0.00000303,1.55083598,0.77898559,0.17709206,1.71748569
