energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.25062531,0.08832323,0.00022131,0.00165189,0.05985922,0.02884661,0.00598832,0.03694785,0.00079824,0.00261241
-3.24462231,0.10379757,0.00026150,0.00194219,0.07072950,0.03391210,0.00695093,0.04340431,0.00093500,0.00301292
-3.23861931,0.12164790,0.00030701,0.00227174,0.08314280,0.03963899,0.00806062,0.05101309,0.00108898,0.00354147
-3.23261631,0.14199613,0.00035809,0.00264239,0.09719240,0.04605229,0.00932001,0.05984516,0.00126057,0.00420663
-3.22661331,0.16495452,0.00041494,0.00305574,0.11296123,0.05316906,0.01073082,0.06997404,0.00144987,0.00501937
-3.22061031,0.19061973,0.00047765,0.00351303,0.13051854,0.06099670,0.01229345,0.08147286,0.00165670,0.00599275
-3.21460730,0.21906723,0.00054623,0.00401508,0.14991664,0.06953161,0.01400663,0.09441137,0.00188050,0.00714142
-3.20860430,0.25034639,0.00062055,0.00456230,0.17118825,0.07875810,0.01586715,0.10885320,0.00212035,0.00848131
-3.20260130,0.28447645,0.00070037,0.00515465,0.19434425,0.08864771,0.01786967,0.12485311,0.00237491,0.01002909
-3.19659830,0.32144349,0.00078533,0.00579167,0.21937221,0.09915909,0.02000666,0.14245471,0.00264248,0.01180176
-3.19059530,0.36119872,0.00087492,0.00647252,0.24623578,0.11023834,0.02226843,0.16168833,0.00292094,0.01381611
-3.18459230,0.40365811,0.00096848,0.00719605,0.27487483,0.12182002,0.02464329,0.18256938,0.00320785,0.01608821
-3.17858929,0.44870344,0.00106524,0.00796093,0.30520670,0.13382872,0.02711783,0.20509718,0.00350047,0.01863287
-3.17258629,0.49618481,0.00116431,0.00876571,0.33712821,0.14618117,0.02967736,0.22925420,0.00379585,0.02146310
-3.16658329,0.54592465,0.00126471,0.00960900,0.37051863,0.15878894,0.03230635,0.25500592,0.00409090,0.02458956
-3.16058029,0.59772283,0.00136535,0.01048962,0.40524332,0.17156149,0.03498907,0.28230121,0.00438250,0.02802008
-3.15457729,0.65136301,0.00146511,0.01140673,0.44115804,0.18440958,0.03771018,0.31107324,0.00466763,0.03175920
-3.14857429,0.70661968,0.00156286,0.01235995,0.47811352,0.19724886,0.04045549,0.34124087,0.00494344,0.03580773
-3.14257129,0.76326586,0.00165747,0.01334957,0.51596034,0.21000337,0.04321256,0.37271061,0.00520742,0.04016248
-3.13656828,0.82108084,0.00174785,0.01437657,0.55455363,0.22260902,0.04597140,0.40537887,0.00545747,0.04481600
-3.13056528,0.87985790,0.00183302,0.01544277,0.59375749,0.23501663,0.04872501,0.43913464,0.00569204,0.04975650
-3.12456228,0.93941149,0.00191209,0.01655084,0.63344896,0.24719454,0.05146991,0.47386239,0.00591020,0.05496789
-3.11855928,0.99958360,0.00198435,0.01770436,0.67352118,0.25913061,0.05420650,0.50944512,0.00611169,0.06042990
-3.11255628,1.06024917,0.00204925,0.01890777,0.71388583,0.27083343,0.05693927,0.54576750,0.00629703,0.06611842
-3.10655328,1.12132013,0.00210645,0.02016634,0.75447449,0.28233282,0.05967689,0.58271898,0.00646746,0.07200592
-3.10055028,1.18274811,0.00215582,0.02148608,0.79523921,0.29367946,0.06243214,0.62019676,0.00662502,0.07806204
-3.09454727,1.24452560,0.00219745,0.02287366,0.83615194,0.30494367,0.06522164,0.65810851,0.00677246,0.08425426
-3.08854427,1.30668552,0.00223167,0.02433628,0.87720318,0.31621345,0.06806547,0.69637476,0.00691322,0.09054868
-3.08254127,1.36929935,0.00225902,0.02588152,0.91839972,0.32759179,0.07098660,0.73493084,0.00705133,0.09691086
-3.07653827,1.43247358,0.00228021,0.02751719,0.95976178,0.33919341,0.07401028,0.77372819,0.00719132,0.10330664
-3.07053527,1.49634487,0.00229615,0.02925118,1.00131944,0.35114093,0.07716318,0.81273513,0.00733809,0.10970299
-3.06453227,1.56107372,0.00230788,0.03109129,1.04310864,0.36356077,0.08047259,0.85193664,0.00749680,0.11606878
-3.05852926,1.62683684,0.00231654,0.03304502,1.08516687,0.37657880,0.08396541,0.89133342,0.00767270,0.12237542
-3.05252626,1.69381833,0.00232333,0.03511939,1.12752846,0.39031582,0.08766723,0.93093986,0.00787097,0.12859735
-3.04652326,1.76219964,0.00232944,0.03732069,1.17021969,0.40488317,0.09160123,0.97078095,0.00809657,0.13471236
-3.04052026,1.83214856,0.00233607,0.03965422,1.21325374,0.42037833,0.09578719,1.01088817,0.00835410,0.14070165
-3.03451726,1.90380724,0.00234430,0.04212402,1.25662546,0.43688086,0.10024043,1.05129424,0.00864760,0.14654965
-3.02851426,1.97727948,0.00235510,0.04473244,1.30030610,0.45444847,0.10497077,1.09202690,0.00898041,0.15224364
-3.02251126,2.05261755,0.00236928,0.04747983,1.34423796,0.47311359,0.10998159,1.13310186,0.00935502,0.15777305
-3.01650825,2.12980891,0.00238745,0.05036407,1.38832922,0.49288027,0.11526890,1.17451506,0.00977294,0.16312858
-3.01050525,2.20876316,0.00241001,0.05338009,1.43244897,0.51372159,0.12082056,1.21623472,0.01023457,0.16830121
-3.00450225,2.28929993,0.00243709,0.05651941,1.47642276,0.53557762,0.12661556,1.25819334,0.01073910,0.17328096
-2.99849925,2.37113812,0.00246862,0.05976967,1.52002888,0.55835407,0.13262357,1.30028025,0.01128441,0.17805573
-2.99249625,2.45388749,0.00250423,0.06311417,1.56299574,0.58192157,0.13880460,1.34233516,0.01186704,0.18261016
-2.98649325,2.53704301,0.00254336,0.06653154,1.60500071,0.60611585,0.14510900,1.38414318,0.01248216,0.18692455
-2.98049025,2.61998298,0.00258520,0.06999550,1.64567069,0.63073878,0.15147770,1.42543182,0.01312357,0.19097413
-2.97448724,2.70197142,0.00262876,0.07347471,1.68458497,0.65556045,0.15784276,1.46587045,0.01378377,0.19472847
-2.96848424,2.78216537,0.00267289,0.07693295,1.72128039,0.68032226,0.16412835,1.50507247,0.01445406,0.19815145
-2.96248124,2.85962737,0.00271633,0.08032933,1.75525925,0.70474116,0.17025202,1.54260059,0.01512467,0.20120145
-2.95647824,2.93334331,0.00275773,0.08361891,1.78599989,0.72851496,0.17612635,1.57797517,0.01578497,0.20383214
-2.95047524,3.00224553,0.00279574,0.08675345,1.81296984,0.75132876,0.18166094,1.61068554,0.01642368,0.20599366
-2.94447224,3.06524063,0.00282899,0.08968245,1.83564149,0.77286234,0.18676469,1.64020415,0.01702915,0.20763422
-2.93846923,3.12124123,0.00285620,0.09235438,1.85350956,0.79279831,0.19134836,1.66600296,0.01758966,0.20870202
-2.93246623,3.16920077,0.00287619,0.09471815,1.86610996,0.81083099,0.19532716,1.68757154,0.01809377,0.20914754
-2.92646323,3.20814981,0.00288794,0.09672466,1.87303938,0.82667557,0.19862357,1.70443604,0.01853061,0.20892594
-2.92046023,3.23723256,0.00289059,0.09832843,1.87397444,0.84007732,0.20116995,1.71617835,0.01889026,0.20799947
-2.91445723,3.25574189,0.00288348,0.09948927,1.86868986,0.85082054,0.20291110,1.72245431,0.01916403,0.20633991
-2.90845423,3.26315125,0.00286618,0.10017387,1.85707448,0.85873686,0.20380649,1.72301025,0.01934478,0.20393070
-2.90245123,3.25914195,0.00283849,0.10035720,1.83914427,0.86371255,0.20383218,1.71769695,0.01942719,0.20076880
-2.89644822,3.24362445,0.00280044,0.10002377,1.81505171,0.86569454,0.20298216,1.70648032,0.01940789,0.19686607
-2.89044522,3.21675243,0.00275227,0.09916852,1.78509071,0.86469480,0.20126927,1.68944819,0.01928567,0.19225021
-2.88444222,3.17892910,0.00269447,0.09779748,1.74969676,0.86079294,0.19872546,1.66681294,0.01906148,0.18696500
-2.87843922,3.13080501,0.00262767,0.09592801,1.70944207,0.85413682,0.19540149,1.63890965,0.01873847,0.18107012
-2.87243622,3.07326766,0.00255271,0.09358863,1.66502576,0.84494115,0.19136593,1.60619008,0.01832188,0.17464019
-2.86643322,3.00742318,0.00247054,0.09081859,1.61725937,0.83348405,0.18670373,1.56921255,0.01781887,0.16776343
-2.86043022,2.93457079,0.00238221,0.08766692,1.56704815,0.82010171,0.18151414,1.52862835,0.01723832,0.16053975
-2.85442721,2.85617134,0.00228886,0.08419133,1.51536891,0.80518131,0.17590828,1.48516526,0.01659055,0.15307845
-2.84842421,2.77381106,0.00219166,0.08045671,1.46324532,0.78915259,0.17000631,1.43960899,0.01588699,0.14549565
-2.84242121,2.68916212,0.00209177,0.07653351,1.41172145,0.77247812,0.16393449,1.39278325,0.01513983,0.13791153
-2.83641821,2.60394165,0.00199034,0.07249593,1.36183487,0.75564295,0.15782199,1.34552948,0.01436166,0.13044752
-2.83041521,2.51987066,0.00188847,0.06842005,1.31459002,0.73914373,0.15179778,1.29868669,0.01356513,0.12322347
-2.82441221,2.43863432,0.00178717,0.06438202,1.27093307,0.72347788,0.14598767,1.25307250,0.01276256,0.11635496
-2.81840920,2.36184493,0.00168738,0.06045620,1.23172900,0.70913295,0.14051147,1.20946560,0.01196564,0.10995091
-2.81240620,2.29100859,0.00158992,0.05671355,1.19774163,0.69657674,0.13548053,1.16859025,0.01118517,0.10411128
-2.80640320,2.22749618,0.00149549,0.05322009,1.16961723,0.68624812,0.13099556,1.13110306,0.01043081,0.09892523
-2.80040020,2.17251934,0.00140470,0.05003558,1.14787200,0.67854898,0.12714492,1.09758207,0.00971093,0.09446953
-2.79439720,2.12711145,0.00131803,0.04721243,1.13288358,0.67383732,0.12400327,1.06851831,0.00903248,0.09080729
-2.78839420,2.09211366,0.00123586,0.04479489,1.12488675,0.67242156,0.12163063,1.04430948,0.00840093,0.08798707
-2.78239120,2.06816564,0.00115843,0.04281832,1.12397290,0.67455605,0.12007190,1.02525578,0.00782030,0.08604221
-2.77638819,2.05570072,0.00108594,0.04130888,1.13009315,0.68043776,0.11935673,1.01155756,0.00729320,0.08499052
-2.77038519,2.05494486,0.00101847,0.04028323,1.14306464,0.69020402,0.11949965,1.00331444,0.00682092,0.08483416
-2.76438219,2.06591890,0.00095602,0.03974859,1.16257945,0.70393117,0.12050059,1.00052596,0.00640359,0.08555981
-2.75837919,2.08844366,0.00089856,0.03970288,1.18821570,0.72163409,0.12234553,1.00309331,0.00604029,0.08713902
-2.75237619,2.12214737,0.00084599,0.04013497,1.21945019,0.74326636,0.12500744,1.01082218,0.00572931,0.08952877
-2.74637319,2.16647510,0.00079815,0.04102523,1.25567206,0.76872104,0.12844721,1.02342669,0.00546823,0.09267223
-2.74037019,2.22069991,0.00075489,0.04234599,1.29619711,0.79783188,0.13261477,1.04053443,0.00525419,0.09649973
-2.73436718,2.28393562,0.00071599,0.04406229,1.34028221,0.83037508,0.13745020,1.06169256,0.00508402,0.10092993
-2.72836418,2.35515104,0.00068124,0.04613260,1.38713946,0.86607140,0.14288491,1.08637520,0.00495437,0.10587117
-2.72236118,2.43318580,0.00065039,0.04850969,1.43595004,0.90458871,0.14884275,1.11399222,0.00486188,0.11122306
-2.71635818,2.51676773,0.00062320,0.05114161,1.48587721,0.94554513,0.15524112,1.14389933,0.00480327,0.11687825
-2.71035518,2.60453183,0.00059942,0.05397262,1.53607879,0.98851258,0.16199209,1.17540962,0.00477539,0.12272440
-2.70435218,2.69504093,0.00057879,0.05694436,1.58571861,1.03302112,0.16900345,1.20780650,0.00477529,0.12864630
-2.69834917,2.78680793,0.00056106,0.05999692,1.63397735,1.07856396,0.17617976,1.24035776,0.00480026,0.13452816
-2.69234617,2.87831948,0.00054599,0.06307001,1.68006253,1.12460327,0.18342338,1.27233068,0.00484776,0.14025596
-2.68634317,2.96806092,0.00053334,0.06610419,1.72321782,1.17057689,0.19063548,1.30300764,0.00491550,0.14571984
-2.68034017,3.05454217,0.00052290,0.06904203,1.76273174,1.21590597,0.19771710,1.33170209,0.00500133,0.15081646
-2.67433717,3.13632404,0.00051451,0.07182924,1.79794580,1.26000341,0.20457017,1.35777409,0.00510324,0.15545125
-2.66833417,3.21204454,0.00050801,0.07441584,1.82826212,1.30228330,0.21109863,1.38064519,0.00521929,0.15954053
-2.66233117,3.28044462,0.00050332,0.07675710,1.85315049,1.34217093,0.21720950,1.39981196,0.00534764,0.16301335
-2.65632816,3.34039257,0.00050039,0.07881453,1.87215493,1.37911355,0.22281411,1.41485769,0.00548643,0.16581302
-2.65032516,3.39090661,0.00049925,0.08055658,1.88489967,1.41259135,0.22782921,1.42546198,0.00563385,0.16789829
-2.64432216,3.43117490,0.00049999,0.08195932,1.89109439,1.44212873,0.23217826,1.43140759,0.00578810,0.16924416
-2.63831916,3.46057245,0.00050278,0.08300678,1.89053865,1.46730518,0.23579263,1.43258455,0.00594739,0.16984215
-2.63231616,3.47867422,0.00050787,0.08369125,1.88312539,1.48776580,0.23861282,1.42899120,0.00611002,0.16970026
-2.62631316,3.48526414,0.00051557,0.08401325,1.86884318,1.50323079,0.24058967,1.42073213,0.00627437,0.16884234
-2.62031016,3.48033947,0.00052627,0.08398134,1.84777722,1.51350370,0.24168540,1.40801327,0.00643900,0.16730715
-2.61430715,3.46411026,0.00054043,0.08361175,1.82010881,1.51847796,0.24187461,1.39113403,0.00660267,0.16514694
-2.60830415,3.43699379,0.00055854,0.08292772,1.78611313,1.51814145,0.24114509,1.37047704,0.00676444,0.16242577
-2.60230115,3.39960391,0.00058115,0.08195875,1.74615523,1.51257862,0.23949834,1.34649563,0.00692369,0.15921743
-2.59629815,3.35273530,0.00060880,0.08073963,1.70068417,1.50197008,0.23694994,1.31969963,0.00708021,0.15560327
-2.59029515,3.29734308,0.00064202,0.07930938,1.65022526,1.48658938,0.23352944,1.29063987,0.00723418,0.15166979
-2.58429215,3.23451793,0.00068130,0.07771003,1.59537041,1.46679697,0.22928010,1.25989193,0.00738624,0.14750619
-2.57828914,3.16545750,0.00072709,0.07598539,1.53676681,1.44303135,0.22425809,1.22803953,0.00753742,0.14320192
-2.57228614,3.09143463,0.00077971,0.07417975,1.47510407,1.41579758,0.21853140,1.19565819,0.00768916,0.13884431
-2.56628314,3.01376340,0.00083936,0.07233661,1.41110004,1.38565349,0.21217840,1.16329963,0.00784322,0.13451633
-2.56028014,2.93376385,0.00090612,0.07049741,1.34548589,1.35319389,0.20528601,1.13147724,0.00800160,0.13029457
-2.55427714,2.85272653,0.00097985,0.06870040,1.27899054,1.31903349,0.19794761,1.10065312,0.00816642,0.12624747
-2.54827414,2.77187809,0.00106024,0.06697957,1.21232517,1.28378894,0.19026079,1.07122710,0.00833985,0.12243380
-2.54227114,2.69234890,0.00114678,0.06536378,1.14616819,1.24806085,0.18232483,1.04352794,0.00852392,0.11890160
-2.53626813,2.61514414,0.00123874,0.06387602,1.08115118,1.21241631,0.17423824,1.01780698,0.00872042,0.11568730
-2.53026513,2.54111914,0.00133516,0.06253289,1.01784627,1.17737286,0.16609636,0.99423439,0.00893076,0.11281542
-2.52426213,2.47096010,0.00143489,0.06134428,0.95675543,1.14338431,0.15798897,0.97289819,0.00915586,0.11029844
-2.51825913,2.40517090,0.00153662,0.06031331,0.89830199,1.11082919,0.14999831,0.95380582,0.00939603,0.10813719
-2.51225613,2.34406640,0.00163885,0.05943647,0.84282479,1.08000225,0.14219730,0.93688835,0.00965094,0.10632151
-2.50625313,2.28777261,0.00173996,0.05870397,0.79057492,1.05110927,0.13464818,0.92200702,0.00991951,0.10483119
-2.50025013,2.23623352,0.00183826,0.05810030,0.74171544,1.02426543,0.12740161,0.90896186,0.01019996,0.10363730
-2.49424712,2.18922434,0.00193202,0.05760502,0.69632367,0.99949724,0.12049617,0.89750197,0.01048979,0.10270360
-2.48824412,2.14637029,0.00201951,0.05719365,0.65439614,0.97674777,0.11395836,0.88733714,0.01078585,0.10198818
-2.48224112,2.10717025,0.00209907,0.05683872,0.61585584,0.95588495,0.10780302,0.87815014,0.01108443,0.10144518
-2.47623812,2.07102389,0.00216916,0.05651086,0.58056136,0.93671232,0.10203414,0.86960934,0.01138132,0.10102654
-2.47023512,2.03726109,0.00222840,0.05617996,0.54831748,0.91898184,0.09664600,0.86138113,0.01167200,0.10068368
-2.46423212,2.00517236,0.00227561,0.05581630,0.51888676,0.90240781,0.09162459,0.85314148,0.01195175,0.10036913
-2.45822911,1.97403864,0.00230983,0.05539166,0.49200164,0.88668148,0.08694914,0.84458643,0.01221576,0.10003795
-2.45222611,1.94315942,0.00233040,0.05488029,0.46737636,0.87148543,0.08259384,0.83544099,0.01245933,0.09964893
-2.44622311,1.91187795,0.00233694,0.05425977,0.44471848,0.85650719,0.07852947,0.82546620,0.01267798,0.09916560
-2.44022011,1.87960255,0.00232935,0.05351170,0.42373939,0.84145142,0.07472503,0.81446426,0.01286752,0.09855694
-2.43421711,1.84582338,0.00230783,0.05262224,0.40416351,0.82605034,0.07114917,0.80228152,0.01302424,0.09779778
-2.42821411,1.81012443,0.00227286,0.05158237,0.38573593,0.81007193,0.06777149,0.78880949,0.01314491,0.09686897
-2.42221111,1.77219033,0.00222518,0.05038804,0.36822842,0.79332580,0.06456362,0.77398403,0.01322688,0.09575728
-2.41620810,1.73180851,0.00216577,0.04904009,0.35144352,0.77566672,0.06149997,0.75778288,0.01326807,0.09445510
-2.41020510,1.68886690,0.00209579,0.04754393,0.33521696,0.75699583,0.05855834,0.74022188,0.01326704,0.09295992
-2.40420210,1.64334804,0.00201656,0.04590917,0.31941846,0.73725983,0.05572024,0.72135031,0.01322293,0.09127369
-2.39819910,1.59532018,0.00192950,0.04414904,0.30395099,0.71644851,0.05297100,0.70124561,0.01313545,0.08940220
-2.39219610,1.54492651,0.00183611,0.04227973,0.28874889,0.69459083,0.05029972,0.68000796,0.01300491,0.08735425
-2.38619310,1.49237320,0.00173790,0.04031969,0.27377499,0.67175027,0.04769905,0.65775500,0.01283208,0.08514103
-2.38019010,1.43791728,0.00163634,0.03828890,0.25901707,0.64801951,0.04516488,0.63461704,0.01261825,0.08277548
-2.37418709,1.38185507,0.00153289,0.03620812,0.24448392,0.62351522,0.04269600,0.61073297,0.01236515,0.08027175
-2.36818409,1.32451173,0.00142887,0.03409823,0.23020131,0.59837302,0.04029364,0.58624692,0.01207490,0.07764478
-2.36218109,1.26623247,0.00132552,0.03197961,0.21620798,0.57274298,0.03796114,0.56130599,0.01175004,0.07491008
-2.35617809,1.20737556,0.00122394,0.02987158,0.20255199,0.54678591,0.03570355,0.53605872,0.01139347,0.07208352
-2.35017509,1.14830735,0.00112505,0.02779201,0.18928742,0.52067044,0.03352729,0.51065443,0.01100841,0.06918140
-2.34417209,1.08939904,0.00102967,0.02575698,0.17647161,0.49457094,0.03143994,0.48524328,0.01059845,0.06622041
-2.33816908,1.03102502,0.00093844,0.02378060,0.16416293,0.46866623,0.02944996,0.45997668,0.01016747,0.06321785
-2.33216608,0.97356241,0.00085184,0.02187483,0.15241909,0.44313896,0.02756660,0.43500806,0.00971968,0.06019177
-2.32616308,0.91739138,0.00077024,0.02004957,0.14129593,0.41817535,0.02579974,0.41049359,0.00925953,0.05716115
-2.32016008,0.86289569,0.00069387,0.01831265,0.13084666,0.39396532,0.02415980,0.38659276,0.00879174,0.05414599
-2.31415708,0.81046307,0.00062283,0.01666999,0.12112138,0.37070260,0.02265771,0.36346860,0.00832121,0.05116746
-2.30815408,0.76048504,0.00055715,0.01512580,0.11216691,0.34858462,0.02130481,0.34128729,0.00785303,0.04824779
-2.30215108,0.71335574,0.00049676,0.01368280,0.10402672,0.32781220,0.02011276,0.32021727,0.00739234,0.04541023
-2.29614807,0.66946963,0.00044154,0.01234241,0.09674087,0.30858861,0.01909345,0.30042759,0.00694431,0.04267879
-2.29014507,0.62921790,0.00039130,0.01110507,0.09034597,0.29111814,0.01825886,0.28208560,0.00651405,0.04007792
-2.28414207,0.59298347,0.00034582,0.00997042,0.08487498,0.27560395,0.01762083,0.26535409,0.00610650,0.03763208
-2.27813907,0.56113488,0.00030485,0.00893751,0.08035695,0.26224536,0.01719089,0.25038790,0.00572636,0.03536522
-2.27213607,0.53401900,0.00026813,0.00800508,0.07681647,0.25123448,0.01697995,0.23733015,0.00537798,0.03330026
-2.26613307,0.51195298,0.00023539,0.00717163,0.07427304,0.24275236,0.01699799,0.22630830,0.00506525,0.03145841
-2.26013007,0.49521582,0.00020633,0.00643566,0.07274030,0.23696468,0.01725380,0.21743026,0.00479155,0.02985865
-2.25412706,0.48403969,0.00018069,0.00579574,0.07222504,0.23401725,0.01775457,0.21078062,0.00455963,0.02851708
-2.24812406,0.47860167,0.00015820,0.00525066,0.07272629,0.23403139,0.01850560,0.20641739,0.00437157,0.02744639
-2.24212106,0.47901611,0.00013858,0.00479946,0.07423426,0.23709934,0.01950999,0.20436929,0.00422869,0.02665543
-2.23611806,0.48532811,0.00012159,0.00444150,0.07672948,0.24328006,0.02076837,0.20463377,0.00413155,0.02614877
-2.23011506,0.49750845,0.00010699,0.00417654,0.08018199,0.25259534,0.02227870,0.20717609,0.00407989,0.02592649
-2.22411206,0.51545031,0.00009454,0.00400475,0.08455076,0.26502662,0.02403613,0.21192931,0.00407264,0.02598400
-2.21810905,0.53896791,0.00008403,0.00392670,0.08978337,0.28051259,0.02603294,0.21879541,0.00410794,0.02631201
-2.21210605,0.56779759,0.00007526,0.00394341,0.09581609,0.29894774,0.02825863,0.22764764,0.00418315,0.02689670
-2.20610305,0.60160110,0.00006804,0.00405634,0.10257421,0.32018201,0.03070002,0.23833388,0.00429494,0.02771990
-2.20010005,0.63997142,0.00006221,0.00426735,0.10997286,0.34402166,0.03334157,0.25068115,0.00443929,0.02875952
-2.19409705,0.68244094,0.00005762,0.00457871,0.11791822,0.37023143,0.03616572,0.26450103,0.00461166,0.02999001
-2.18809405,0.72849191,0.00005414,0.00499306,0.12630910,0.39853807,0.03915333,0.27959578,0.00480700,0.03138298
-2.18209105,0.77756901,0.00005169,0.00551338,0.13503891,0.42863523,0.04228429,0.29576511,0.00501993,0.03290788
-2.17608804,0.82909355,0.00005019,0.00614290,0.14399798,0.46018974,0.04553806,0.31281318,0.00524481,0.03453277
-2.17008504,0.88247918,0.00004960,0.00688508,0.15307614,0.49284914,0.04889438,0.33055558,0.00547589,0.03622515
-2.16408204,0.93714832,0.00004995,0.00774347,0.16216540,0.52625040,0.05233392,0.34882596,0.00570744,0.03795277
-2.15807904,0.99254904,0.00005129,0.00872166,0.17116285,0.56002960,0.05583894,0.36748205,0.00593386,0.03968456
-2.15207604,1.04817170,0.00005373,0.00982311,0.17997344,0.59383237,0.05939395,0.38641064,0.00614982,0.04139142
-2.14607304,1.10356460,0.00005745,0.01105103,0.18851272,0.62732488,0.06298626,0.40553130,0.00635042,0.04304701
-2.14007004,1.15834839,0.00006269,0.01240818,0.19670932,0.66020487,0.06660647,0.42479854,0.00653123,0.04462856
-2.13406703,1.21222820,0.00006980,0.01389671,0.20450715,0.69221260,0.07024883,0.44420231,0.00668845,0.04611742
-2.12806403,1.26500342,0.00007919,0.01551792,0.21186717,0.72314110,0.07391155,0.46376652,0.00681900,0.04749970
-2.12206103,1.31657425,0.00009140,0.01727203,0.21876877,0.75284555,0.07759686,0.48354588,0.00692054,0.04876661
-2.11605803,1.36694509,0.00010706,0.01915797,0.22521054,0.78125121,0.08131102,0.50362080,0.00699159,0.04991480
-2.11005503,1.41622417,0.00012696,0.02117309,0.23121057,0.80835953,0.08506413,0.52409074,0.00703153,0.05094643
-2.10405203,1.46461972,0.00015197,0.02331295,0.23680623,0.83425223,0.08886985,0.54506632,0.00704058,0.05186921
-2.09804902,1.51243241,0.00018315,0.02557111,0.24205332,0.85909292,0.09274495,0.56666034,0.00701985,0.05269618
-2.09204602,1.56004454,0.00022167,0.02793890,0.24702483,0.88312607,0.09670874,0.58897843,0.00697127,0.05344538
-2.08604302,1.60790626,0.00026886,0.03040533,0.25180923,0.90667321,0.10078242,0.61210971,0.00689752,0.05413940
-2.08004002,1.65651925,0.00032618,0.03295700,0.25650834,0.93012629,0.10498831,0.63611790,0.00680199,0.05480477
-2.07403702,1.70641862,0.00039520,0.03557808,0.26123498,0.95393827,0.10934903,0.66103369,0.00668866,0.05547127
-2.06803402,1.75815359,0.00047763,0.03825039,0.26611041,0.97861111,0.11388665,0.68684848,0.00656201,0.05617112
-2.06203102,1.81226772,0.00057523,0.04095365,0.27126156,1.00468152,0.11862173,0.71351034,0.00642687,0.05693812
-2.05602801,1.86927945,0.00068982,0.04366567,0.27681830,1.03270475,0.12357243,0.74092211,0.00628833,0.05780675
-2.05002501,1.92966370,0.00082323,0.04636283,0.28291070,1.06323694,0.12875360,0.76894216,0.00615156,0.05881123
-2.04402201,1.99383510,0.00097722,0.04902051,0.28966633,1.09681676,0.13417582,0.79738770,0.00602170,0.05998466
-2.03801901,2.06213349,0.00115346,0.05161367,0.29720777,1.13394671,0.13984466,0.82604056,0.00590374,0.06135807
-2.03201601,2.13481215,0.00135342,0.05411752,0.30565016,1.17507499,0.14575981,0.85465525,0.00580235,0.06295963
-2.02601301,2.21202895,0.00157833,0.05650819,0.31509895,1.22057840,0.15191442,0.88296885,0.00572179,0.06481385
-2.02001001,2.29384082,0.00182907,0.05876343,0.32564787,1.27074709,0.15829456,0.91071222,0.00566581,0.06694095
-2.01400700,2.38020118,0.00210615,0.06086331,0.33737692,1.32577155,0.16487873,0.93762200,0.00563755,0.06935623
-2.00800400,2.47096061,0.00240955,0.06279088,0.35035060,1.38573251,0.17163765,0.96345252,0.00563947,0.07206963
-2.00200100,2.56587007,0.00273871,0.06453273,0.36461614,1.45059390,0.17853415,0.98798716,0.00567330,0.07508536
-1.99599800,2.66458656,0.00309248,0.06607945,0.38020189,1.52019933,0.18552331,1.01104835,0.00574004,0.07840166
-1.98999500,2.76668066,0.00346902,0.06742600,0.39711575,1.59427204,0.19255281,1.03250566,0.00583990,0.08201067
-1.98399200,2.87164539,0.00386584,0.06857180,0.41534362,1.67241827,0.19956351,1.05228146,0.00597235,0.08589844
-1.97798899,2.97890587,0.00427974,0.06952085,0.43484795,1.75413389,0.20649029,1.07035381,0.00613615,0.09004504
-1.97198599,3.08782943,0.00470688,0.07028144,0.45556644,1.83881402,0.21326307,1.08675642,0.00632938,0.09442478
-1.96598299,3.19773547,0.00514281,0.07086590,0.47741077,1.92576510,0.21980809,1.10157561,0.00654950,0.09900658
-1.95997999,3.30790498,0.00558255,0.07129005,0.50026572,2.01421901,0.22604934,1.11494455,0.00679346,0.10375439
-1.95397699,3.41758938,0.00602068,0.07157258,0.52398845,2.10334864,0.23191017,1.12703494,0.00705773,0.10862774
-1.94797399,3.52601854,0.00645148,0.07173427,0.54840833,2.19228443,0.23731493,1.13804681,0.00733843,0.11358241
-1.94197099,3.63240817,0.00686910,0.07179720,0.57332718,2.28013132,0.24219077,1.14819691,0.00763141,0.11857113
-1.93596798,3.73596652,0.00726767,0.07178384,0.59852032,2.36598560,0.24646934,1.15770642,0.00793234,0.12354443
-1.92996498,3.83590084,0.00764154,0.07171624,0.62373822,2.44895137,0.25008847,1.16678867,0.00823676,0.12845151
-1.92396198,3.93142378,0.00798539,0.07161515,0.64870918,2.52815615,0.25299376,1.17563757,0.00854023,0.13324125
-1.91795898,4.02176012,0.00829445,0.07149937,0.67314279,2.60276555,0.25513997,1.18441743,0.00883836,0.13786314
-1.91195598,4.10615427,0.00856463,0.07138508,0.69673448,2.67199677,0.25649223,1.19325463,0.00912689,0.14226839
-1.90595298,4.18387869,0.00879267,0.07128540,0.71917093,2.73513082,0.25702698,1.20223171,0.00940173,0.14641100
-1.89994997,4.25424351,0.00897621,0.07121014,0.74013644,2.79152355,0.25673265,1.21138402,0.00965906,0.15024880
-1.89394697,4.31660752,0.00911393,0.07116564,0.75931999,2.84061545,0.25561011,1.22069911,0.00989532,0.15374449
-1.88794397,4.37039024,0.00920552,0.07115494,0.77642296,2.88194010,0.25367272,1.23011889,0.01010727,0.15686664
