energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.55577789,3.59735023,0.95768769,0.01155244,1.42294807,1.29313988,1.81305410,0.00000000
-5.54977489,3.57489594,0.94311260,0.01144750,1.40624367,1.28704691,1.81421108,0.00000000
-5.54377189,3.54338680,0.92754075,0.01132659,1.38671545,1.27740732,1.80918640,0.00000000
-5.53776888,3.50310418,0.91100410,0.01118941,1.36453371,1.26440066,1.79812212,0.00000000
-5.53176588,3.45447031,0.89355616,0.01103617,1.33991610,1.24825373,1.78124891,0.00000000
-5.52576288,3.39803902,0.87527148,0.01086757,1.31312227,1.22923552,1.75888086,0.00000000
-5.51975988,3.33448489,0.85624494,0.01068476,1.28444826,1.20765196,1.73140927,0.00000000
-5.51375688,3.26459134,0.83659081,0.01048933,1.25422073,1.18384064,1.69929566,0.00000000
-5.50775388,3.18923786,0.81644160,0.01028328,1.22279112,1.15816570,1.66306412,0.00000000
-5.50175088,3.10938661,0.79594667,0.01006890,1.19052998,1.13101275,1.62329325,0.00000000
-5.49574787,3.02606871,0.77527067,0.00984879,1.15782145,1.10278412,1.58060786,0.00000000
-5.48974487,2.94037036,0.75459174,0.00962572,1.12505796,1.07389415,1.53567042,0.00000000
-5.48374187,2.85341883,0.73409958,0.00940262,1.09263541,1.04476478,1.48917244,0.00000000
-5.47773887,2.76636851,0.71399336,0.00918245,1.06094855,1.01582106,1.44182579,0.00000000
-5.47173587,2.68038703,0.69447949,0.00896820,1.03038696,0.98748671,1.39435384,0.00000000
-5.46573287,2.59664149,0.67576935,0.00876282,1.00133132,0.96017970,1.34748263,0.00000000
-5.45972986,2.51628485,0.65807693,0.00856914,0.97415016,0.93430754,1.30193182,0.00000000
-5.45372686,2.44044244,0.64161650,0.00838988,0.94919700,0.91026263,1.25840559,0.00000000
-5.44772386,2.37019878,0.62660020,0.00822761,0.92680781,0.88841732,1.21758336,0.00000000
-5.44172086,2.30658456,0.61323574,0.00808473,0.90729877,0.86911902,1.18011053,0.00000000
-5.43571786,2.25056404,0.60172400,0.00796350,0.89096416,0.85268526,1.14658914,0.00000000
-5.42971486,2.20302278,0.59225679,0.00786601,0.87807438,0.83939886,1.11756871,0.00000000
-5.42371186,2.16475588,0.58501436,0.00779422,0.86887386,0.82950349,1.09353732,0.00000000
-5.41770885,2.13645687,0.58016307,0.00774997,0.86357886,0.82319949,1.07491314,0.00000000
-5.41170585,2.11870727,0.57785278,0.00773498,0.86237492,0.82064044,1.06203666,0.00000000
-5.40570285,2.11196690,0.57821414,0.00775089,0.86541400,0.82193035,1.05516374,0.00000000
-5.39969985,2.11656527,0.58135574,0.00779923,0.87281116,0.82712174,1.05445990,0.00000000
-5.39369685,2.13269391,0.58736095,0.00788143,0.88464079,0.83621470,1.05999579,0.00000000
-5.38769385,2.16040002,0.59628457,0.00799881,0.90093237,0.84915692,1.07174439,0.00000000
-5.38169085,2.19958141,0.60814940,0.00815252,0.92166602,0.86584469,1.08957981,0.00000000
-5.37568784,2.24998306,0.62294251,0.00834351,0.94676782,0.88612501,1.11327805,0.00000000
-5.36968484,2.31119539,0.64061170,0.00857245,0.97610520,0.90979847,1.14251972,0.00000000
-5.36368184,2.38265459,0.66106199,0.00883968,1.00948276,0.93662310,1.17689476,0.00000000
-5.35767884,2.46364504,0.68415252,0.00914512,1.04663873,0.96631881,1.21590926,0.00000000
-5.35167584,2.55330433,0.70969405,0.00948819,1.08724255,0.99857249,1.25899416,0.00000000
-5.34567284,2.65063087,0.73744723,0.00986774,1.13089388,1.03304345,1.30551578,0.00000000
-5.33966983,2.75449443,0.76712200,0.01028197,1.17712339,1.06936924,1.35478797,0.00000000
-5.33366683,2.86364965,0.79837837,0.01072835,1.22539567,1.10717151,1.40608565,0.00000000
-5.32766383,2.97675265,0.83082862,0.01120366,1.27511447,1.14606194,1.45865929,0.00000000
-5.32166083,3.09238060,0.86404137,0.01170387,1.32563037,1.18564804,1.51175006,0.00000000
-5.31565783,3.20905400,0.89754737,0.01222425,1.37625097,1.22553871,1.56460521,0.00000000
-5.30965483,3.32526154,0.93084712,0.01275933,1.42625335,1.26534946,1.61649314,0.00000000
-5.30365183,3.43948665,0.96342033,0.01330302,1.47489863,1.30470722,1.66671773,0.00000000
-5.29764882,3.55023549,0.99473682,0.01384871,1.52144822,1.34325463,1.71463144,0.00000000
-5.29164582,3.65606531,1.02426881,0.01438936,1.56518119,1.38065376,1.75964676,0.00000000
-5.28564282,3.75561242,1.05150409,0.01491769,1.60541214,1.41658916,1.80124561,0.00000000
-5.27963982,3.84761882,1.07595961,0.01542630,1.64150904,1.45077023,1.83898624,0.00000000
-5.27363682,3.93095661,1.09719512,0.01590792,1.67291002,1.48293292,1.87250772,0.00000000
-5.26763382,4.00464922,1.11482607,0.01635550,1.69913879,1.51284068,1.90153153,0.00000000
-5.26163082,4.06788878,1.12853552,0.01676248,1.71981774,1.54028477,1.92586073,0.00000000
-5.25562781,4.12004902,1.13808427,0.01712290,1.73467834,1.56508395,1.94537641,0.00000000
-5.24962481,4.16069324,1.14331891,0.01743159,1.74356827,1.58708372,1.96003217,0.00000000
-5.24362181,4.18957724,1.14417732,0.01768432,1.74645518,1.60615505,1.96984667,0.00000000
-5.23761881,4.20664721,1.14069139,0.01787788,1.74342672,1.62219308,1.97489508,0.00000000
-5.23161581,4.21203288,1.13298678,0.01801016,1.73468708,1.63511558,1.97529972,0.00000000
-5.22561281,4.20603646,1.12127963,0.01808024,1.72055009,1.64486162,1.97122063,0.00000000
-5.21960980,4.18911791,1.10587044,0.01808838,1.70142929,1.65139049,1.96284659,0.00000000
-5.21360680,4.16187741,1.08713523,0.01803601,1.67782539,1.65468095,1.95038716,0.00000000
-5.20760380,4.12503576,1.06551442,0.01792568,1.65031166,1.65473105,1.93406594,0.00000000
-5.20160080,4.07941371,1.04149975,0.01776097,1.61951790,1.65155847,1.91411564,0.00000000
-5.19559780,4.02591076,1.01561986,0.01754641,1.58611349,1.64520129,1.89077487,0.00000000
-5.18959480,3.96548440,0.98842497,0.01728734,1.55079024,1.63571934,1.86428669,0.00000000
-5.18359180,3.89913016,0.96047134,0.01698975,1.51424554,1.62319578,1.83489887,0.00000000
-5.17758879,3.82786308,0.93230593,0.01666013,1.47716635,1.60773892,1.80286549,0.00000000
-5.17158579,3.75270076,0.90445191,0.01630529,1.44021441,1.58948395,1.76844945,0.00000000
-5.16558279,3.67464825,0.87739539,0.01593220,1.40401307,1.56859448,1.73192566,0.00000000
-5.15957979,3.59468485,0.85157385,0.01554778,1.36913593,1.54526352,1.69358412,0.00000000
-5.15357679,3.51375262,0.82736650,0.01515875,1.33609748,1.51971395,1.65373275,0.00000000
-5.14757379,3.43274682,0.80508689,0.01477147,1.30534591,1.49219810,1.61269928,0.00000000
-5.14157079,3.35250785,0.78497782,0.01439177,1.27725797,1.46299644,1.57083206,0.00000000
-5.13556778,3.27381481,0.76720874,0.01402485,1.25213595,1.43241539,1.52849951,0.00000000
-5.12956478,3.19738054,0.75187542,0.01367515,1.23020676,1.40078421,1.48608803,0.00000000
-5.12356178,3.12384811,0.73900197,0.01334629,1.21162291,1.36845105,1.44399852,0.00000000
-5.11755878,3.05378871,0.72854498,0.01304102,1.19646528,1.33577843,1.40264159,0.00000000
-5.11155578,2.98770104,0.72039950,0.01276116,1.18474762,1.30313818,1.36243170,0.00000000
-5.10555278,2.92601221,0.71440666,0.01250768,1.17642250,1.27090616,1.32378051,0.00000000
-5.09954977,2.86908001,0.71036265,0.01228069,1.17138862,1.23945695,1.28708988,0.00000000
-5.09354677,2.81719677,0.70802855,0.01207955,1.16949912,1.20915864,1.25274484,0.00000000
-5.08754377,2.77059438,0.70714090,0.01190295,1.17057071,1.18036799,1.22110684,0.00000000
-5.08154077,2.72945047,0.70742239,0.01174904,1.17439336,1.15342602,1.19250762,0.00000000
-5.07553777,2.69389533,0.70859247,0.01161556,1.18074006,1.12865401,1.16724394,0.00000000
-5.06953477,2.66401924,0.71037738,0.01150002,1.18937648,1.10635009,1.14557325,0.00000000
-5.06353177,2.63987956,0.71251937,0.01139983,1.20007001,1.08678619,1.12771034,0.00000000
-5.05752876,2.62150730,0.71478469,0.01131245,1.21259785,1.07020535,1.11382506,0.00000000
-5.05152576,2.60891243,0.71697011,0.01123558,1.22675387,1.05681923,1.10404085,0.00000000
-5.04552276,2.60208752,0.71890784,0.01116720,1.24235381,1.04680575,1.09843396,0.00000000
-5.03951976,2.60100948,0.72046850,0.01110575,1.25923869,1.04030665,1.09703336,0.00000000
-5.03351676,2.60563887,0.72156237,0.01105018,1.27727631,1.03742503,1.09982090,0.00000000
-5.02751376,2.61591716,0.72213869,0.01099997,1.29636075,1.03822275,1.10673181,0.00000000
-5.02151076,2.63176180,0.72218325,0.01095517,1.31641008,1.04271781,1.11765537,0.00000000
-5.01550775,2.65305971,0.72171457,0.01091637,1.33736243,1.05088186,1.13243578,0.00000000
-5.00950475,2.67965988,0.72077869,0.01088467,1.35917096,1.06263799,1.15087330,0.00000000
-5.00350175,2.71136576,0.71944322,0.01086159,1.38179800,1.07785911,1.17272579,0.00000000
-4.99749875,2.74792852,0.71779087,0.01084899,1.40520918,1.09636730,1.19771088,0.00000000
-4.99149575,2.78904219,0.71591298,0.01084899,1.42936783,1.11793433,1.22550907,0.00000000
-4.98549275,2.83434157,0.71390330,0.01086384,1.45423059,1.14228375,1.25576787,0.00000000
-4.97948974,2.88340377,0.71185267,0.01089587,1.47974439,1.16909484,1.28810737,0.00000000
-4.97348674,2.93575399,0.70984464,0.01094733,1.50584555,1.19800843,1.32212724,0.00000000
-4.96748374,2.99087581,0.70795248,0.01102041,1.53246088,1.22863480,1.35741530,0.00000000
-4.96148074,3.04822591,0.70623763,0.01111708,1.55951121,1.26056351,1.39355754,0.00000000
-4.95547774,3.10725265,0.70474955,0.01123916,1.58691686,1.29337476,1.43014928,0.00000000
-4.94947474,3.16741779,0.70352699,0.01138824,1.61460490,1.32665207,1.46680724,0.00000000
-4.94347174,3.22821986,0.70260051,0.01156569,1.64251752,1.35999552,1.50318180,0.00000000
-4.93746873,3.28921778,0.70199569,0.01177268,1.67062075,1.39303500,1.53896882,0.00000000
-4.93146573,3.35005290,0.70173707,0.01201025,1.69891278,1.42544260,1.57392044,0.00000000
-4.92546273,3.41046769,0.70185199,0.01227923,1.72743085,1.45694339,1.60785386,0.00000000
-4.91945973,3.47031920,0.70237423,0.01258038,1.75625592,1.48732387,1.64065746,0.00000000
-4.91345673,3.52958594,0.70334686,0.01291428,1.78551436,1.51643732,1.67229370,0.00000000
-4.90745373,3.58836693,0.70482395,0.01328143,1.81537595,1.54420570,1.70279815,0.00000000
-4.90145073,3.64687218,0.70687105,0.01368212,1.84604799,1.57061760,1.73227450,0.00000000
-4.89544772,3.70540467,0.70956403,0.01411645,1.87776536,1.59572232,1.76088544,0.00000000
-4.88944472,3.76433423,0.71298640,0.01458421,1.91077687,1.61962021,1.78883976,0.00000000
-4.88344172,3.82406447,0.71722516,0.01508480,1.94532831,1.64244975,1.81637605,0.00000000
-4.87743872,3.88499456,0.72236535,0.01561714,1.98164332,1.66437198,1.84374396,0.00000000
-4.87143572,3.94747797,0.72848367,0.01617950,2.01990293,1.68555339,1.87118387,0.00000000
-4.86543272,4.01178084,0.73564148,0.01676946,2.06022528,1.70614809,1.89890634,0.00000000
-4.85942971,4.07804260,0.74387778,0.01738375,2.10264671,1.72628061,1.92707229,0.00000000
-4.85342671,4.14624164,0.75320243,0.01801820,2.14710573,1.74603038,1.95577560,0.00000000
-4.84742371,4.21616852,0.76359040,0.01866770,2.19343100,1.76541900,1.98502884,0.00000000
-4.84142071,4.28740892,0.77497712,0.01932618,2.24133447,1.78440126,2.01475356,0.00000000
-4.83541771,4.35933783,0.78725566,0.01998665,2.29041031,1.80286056,2.04477564,0.00000000
-4.82941471,4.43112596,0.80027569,0.02064130,2.34014016,1.82060927,2.07482621,0.00000000
-4.82341171,4.50175861,0.81384461,0.02128165,2.38990456,1.83739409,2.10454838,0.00000000
-4.81740870,4.57006626,0.82773074,0.02189872,2.43900032,1.85290620,2.13350938,0.00000000
-4.81140570,4.63476564,0.84166858,0.02248326,2.48666290,1.86679578,2.16121768,0.00000000
-4.80540270,4.69450924,0.85536590,0.02302608,2.53209291,1.87869004,2.18714399,0.00000000
-4.79939970,4.74794058,0.86851227,0.02351822,2.57448503,1.88821372,2.21074530,0.00000000
-4.79339670,4.79375254,0.88078880,0.02395139,2.61305824,1.89501095,2.23149025,0.00000000
-4.78739370,4.83074526,0.89187857,0.02431813,2.64708535,1.89876704,2.24888468,0.00000000
-4.78139070,4.85788076,0.90147719,0.02461221,2.67592054,1.89922905,2.26249584,0.00000000
-4.77538769,4.87433111,0.90930317,0.02482876,2.69902330,1.89622374,2.27197381,0.00000000
-4.76938469,4.87951769,0.91510748,0.02496456,2.71597771,1.88967199,2.27706911,0.00000000
-4.76338169,4.87313937,0.91868206,0.02501811,2.72650597,1.87959863,2.27764534,0.00000000
-4.75737869,4.85518825,0.91986672,0.02498974,2.73047576,1.86613722,2.27368644,0.00000000
-4.75137569,4.82595213,0.91855432,0.02488163,2.72790110,1.84952932,2.26529799,0.00000000
-4.74537269,4.78600382,0.91469405,0.02469768,2.71893701,1.83011836,2.25270264,0.00000000
-4.73936968,4.73617787,0.90829252,0.02444346,2.70386828,1.80833826,2.23623009,0.00000000
-4.73336668,4.67753610,0.89941295,0.02412594,2.68309331,1.78469748,2.21630202,0.00000000
-4.72736368,4.61132384,0.88817232,0.02375329,2.65710405,1.75975923,2.19341296,0.00000000
-4.72136068,4.53891920,0.87473681,0.02333456,2.62646302,1.73411886,2.16810817,0.00000000
-4.71535768,4.46177783,0.85931557,0.02287937,2.59177899,1.70837953,2.14095953,0.00000000
-4.70935468,4.38137613,0.84215345,0.02239754,2.55368229,1.68312746,2.11254092,0.00000000
-4.70335168,4.29915542,0.82352265,0.02189881,2.51280121,1.65890777,2.08340408,0.00000000
-4.69734867,4.21646970,0.80371400,0.02139247,2.46974038,1.63620230,2.05405618,0.00000000
-4.69134567,4.13453945,0.78302795,0.02088712,2.42506216,1.61541022,2.02494013,0.00000000
-4.68534267,4.05441316,0.76176594,0.02039036,2.37927166,1.59683251,1.99641848,0.00000000
-4.67933967,3.97693827,0.74022225,0.01990867,2.33280590,1.58066087,1.96876148,0.00000000
-4.67333667,3.90274244,0.71867681,0.01944725,2.28602733,1.56697162,1.94213985,0.00000000
-4.66733367,3.83222578,0.69738915,0.01900992,2.23922175,1.55572478,1.91662228,0.00000000
-4.66133067,3.76556375,0.67659381,0.01859921,2.19260039,1.54676831,1.89217787,0.00000000
-4.65532766,3.70272058,0.65649720,0.01821635,2.14630588,1.53984740,1.86868305,0.00000000
-4.64932466,3.64347199,0.63727615,0.01786144,2.10042151,1.53461814,1.84593272,0.00000000
-4.64332166,3.58743601,0.61907796,0.01753361,2.05498324,1.53066518,1.82365489,0.00000000
-4.63731866,3.53411025,0.60202209,0.01723129,2.00999369,1.52752234,1.80152818,0.00000000
-4.63131566,3.48291364,0.58620303,0.01695237,1.96543745,1.52469542,1.77920143,0.00000000
-4.62531266,3.43323081,0.57169448,0.01669458,1.92129686,1.52168599,1.75631427,0.00000000
-4.61930965,3.38445672,0.55855413,0.01645565,1.87756760,1.51801535,1.73251810,0.00000000
-4.61330665,3.33603979,0.54682917,0.01623365,1.83427325,1.51324736,1.70749626,0.00000000
-4.60730365,3.28752121,0.53656172,0.01602717,1.79147830,1.50700929,1.68098269,0.00000000
-4.60130065,3.23856897,0.52779414,0.01583549,1.74929882,1.49900969,1.65277835,0.00000000
-4.59529765,3.18900487,0.52057365,0.01565879,1.70791049,1.48905253,1.62276445,0.00000000
-4.58929465,3.13882332,0.51495611,0.01549817,1.66755337,1.47704707,1.59091234,0.00000000
-4.58329165,3.08820117,0.51100843,0.01535568,1.62853325,1.46301287,1.55728923,0.00000000
-4.57728864,3.03749811,0.50880960,0.01523430,1.59121936,1.44707985,1.52205984,0.00000000
-4.57128564,2.98724752,0.50845019,0.01513781,1.55603843,1.42948346,1.48548377,0.00000000
-4.56528264,2.93813831,0.51003006,0.01507065,1.52346517,1.41055507,1.44790871,0.00000000
-4.55927964,2.89098852,0.51365463,0.01503770,1.49400946,1.39070807,1.40975981,0.00000000
-4.55327664,2.84671180,0.51942962,0.01504400,1.46820068,1.37042045,1.37152569,0.00000000
-4.54727364,2.80627843,0.52745464,0.01509448,1.44656966,1.35021445,1.33374167,0.00000000
-4.54127064,2.77067255,0.53781587,0.01519370,1.42962902,1.33063437,1.29697085,0.00000000
-4.53526763,2.74084749,0.55057826,0.01534547,1.41785251,1.31222353,1.26178405,0.00000000
-4.52926463,2.71768147,0.56577774,0.01555264,1.41165444,1.29550132,1.22873919,0.00000000
-4.52326163,2.70193548,0.58341378,0.01581678,1.41136975,1.28094150,1.19836120,0.00000000
-4.51725863,2.69421533,0.60344288,0.01613802,1.41723601,1.26895263,1.17112315,0.00000000
-4.51125563,2.69493974,0.62577331,0.01651485,1.42937787,1.25986145,1.14742943,0.00000000
-4.50525263,2.70431581,0.65026164,0.01694402,1.44779489,1.25390009,1.12760169,0.00000000
-4.49924962,2.72232305,0.67671115,0.01742054,1.47235347,1.25119735,1.11186798,0.00000000
-4.49324662,2.74870684,0.70487249,0.01793774,1.50278323,1.25177465,1.10035562,0.00000000
-4.48724362,2.78298139,0.73444667,0.01848733,1.53867835,1.25554655,1.09308801,0.00000000
-4.48124062,2.82444236,0.76509015,0.01905967,1.57950381,1.26232593,1.08998539,0.00000000
-4.47523762,2.87218841,0.79642223,0.01964400,1.62460660,1.27183324,1.09086957,0.00000000
-4.46923462,2.92515077,0.82803413,0.02022877,1.67323151,1.28370970,1.09547233,0.00000000
-4.46323162,2.98212964,0.85949958,0.02080200,1.72454089,1.29753342,1.10344704,0.00000000
-4.45722861,3.04183557,0.89038644,0.02135167,1.77763783,1.31283796,1.11438310,0.00000000
-4.45122561,3.10293430,0.92026876,0.02186613,1.83159175,1.32913227,1.12782253,0.00000000
-4.44522261,3.16409291,0.94873883,0.02233453,1.88546536,1.34592124,1.14327789,0.00000000
-4.43921961,3.22402542,0.97541862,0.02274714,1.93834208,1.36272591,1.16025106,0.00000000
-4.43321661,3.28153592,0.99997001,0.02309576,1.98935253,1.37910250,1.17825186,0.00000000
-4.42721361,3.33555738,1.02210355,0.02337397,2.03769933,1.39465940,1.19681594,0.00000000
-4.42121061,3.38518482,1.04158515,0.02357738,2.08267887,1.40907168,1.21552119,0.00000000
-4.41520760,3.42970137,1.05824060,0.02370377,2.12369950,1.42209234,1.23400216,0.00000000
-4.40920460,3.46859653,1.07195766,0.02375315,2.16029523,1.43356012,1.25196178,0.00000000
-4.40320160,3.50157600,1.08268584,0.02372781,2.19213455,1.44340359,1.26918026,0.00000000
-4.39719860,3.52856314,1.09043380,0.02363217,2.21902420,1.45164157,1.28552064,0.00000000
-4.39119560,3.54969218,1.09526479,0.02347265,2.24090770,1.45837995,1.30093108,0.00000000
-4.38519260,3.56529392,1.09729035,0.02325747,2.25785920,1.46380519,1.31544377,0.00000000
-4.37918959,3.57587488,1.09666274,0.02299630,2.27007277,1.46817508,1.32917065,0.00000000
-4.37318659,3.58209105,1.09356653,0.02270000,2.27784816,1.47180700,1.34229623,0.00000000
-4.36718359,3.58471771,1.08820994,0.02238022,2.28157351,1.47506453,1.35506786,0.00000000
-4.36118059,3.58461668,1.08081630,0.02204909,2.28170625,1.47834285,1.36778386,0.00000000
-4.35517759,3.58270264,1.07161610,0.02171877,2.27875287,1.48205371,1.38078019,0.00000000
-4.34917459,3.57990983,1.06084013,0.02140116,2.27324870,1.48661040,1.39441601,0.00000000
-4.34317159,3.57716045,1.04871384,0.02110756,2.26573858,1.49241340,1.40905886,0.00000000
-4.33716858,3.57533595,1.03545315,0.02084834,2.25675903,1.49983724,1.42506999,0.00000000
-4.33116558,3.57525207,1.02126189,0.02063271,2.24682280,1.50921878,1.44279025,0.00000000
-4.32516258,3.57763817,1.00633071,0.02046850,2.23640597,1.52084742,1.46252724,0.00000000
-4.31915958,3.58312140,0.99083732,0.02036203,2.22593816,1.53495732,1.48454387,0.00000000
-4.31315658,3.59221569,0.97494801,0.02031796,2.21579569,1.55172188,1.50904894,0.00000000
-4.30715358,3.60531561,0.95881989,0.02033927,2.20629774,1.57125032,1.53618970,0.00000000
