energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.80190095,2.60150492,0.00878477,0.47915408,0.74188394,0.74196337,1.11580150,0.00000000,0.85157837,0.49882947
-5.79589795,2.55372789,0.00854421,0.46989973,0.73363390,0.72478944,1.09823208,0.00000000,0.84046395,0.48221130
-5.78989495,2.50804581,0.00830004,0.46178285,0.72524051,0.70843268,1.08042943,0.00000000,0.83009956,0.46638289
-5.78389195,2.46460897,0.00805098,0.45484553,0.71666434,0.69291969,1.06241223,0.00000000,0.82054706,0.45144022
-5.77788894,2.42350643,0.00779605,0.44911667,0.70784492,0.67826099,1.04417378,0.00000000,0.81184639,0.43746597
-5.77188594,2.38476283,0.00753460,0.44460896,0.69870330,0.66445395,1.02568320,0.00000000,0.80401239,0.42452654
-5.76588294,2.34833887,0.00726628,0.44131641,0.68914598,0.65148638,1.00688859,0.00000000,0.79703283,0.41266964
-5.75987994,2.31413566,0.00699104,0.43921259,0.67907000,0.63934092,0.98772189,0.00000000,0.79086772,0.40192275
-5.75387694,2.28200281,0.00670912,0.43824977,0.66836912,0.62799984,0.96810538,0.00000000,0.78545013,0.39229227
-5.74787394,2.25175006,0.00642103,0.43835900,0.65694059,0.61745006,0.94795944,0.00000000,0.78068850,0.38376378
-5.74187094,2.22316164,0.00612750,0.43945128,0.64469233,0.60768817,0.92721098,0.00000000,0.77647043,0.37630309
-5.73586793,2.19601260,0.00582947,0.44141972,0.63155008,0.59872497,0.90580218,0.00000000,0.77266776,0.36985825
-5.72986493,2.17008604,0.00552805,0.44414257,0.61746403,0.59058934,0.88369892,0.00000000,0.76914269,0.36436217
-5.72386193,2.14519011,0.00522450,0.44748694,0.60241471,0.58333109,0.86089829,0.00000000,0.76575449,0.35973596
-5.71785893,2.12117367,0.00492017,0.45131316,0.58641758,0.57702245,0.83743478,0.00000000,0.76236664,0.35589254
-5.71185593,2.09793961,0.00461654,0.45547936,0.56952620,0.57175803,0.81338472,0.00000000,0.75885384,0.35274049
-5.70585293,2.07545484,0.00431510,0.45984610,0.55183375,0.56765314,0.78886853,0.00000000,0.75510854,0.35018787
-5.69984992,2.05375643,0.00401740,0.46428089,0.53347269,0.56484042,0.76405083,0.00000000,0.75104672,0.34814577
-5.69384692,2.03295336,0.00372500,0.46866227,0.51461266,0.56346481,0.73913813,0.00000000,0.74661251,0.34653155
-5.68784392,2.01322395,0.00343943,0.47288334,0.49545674,0.56367712,0.71437442,0.00000000,0.74178163,0.34527148
-5.68184092,1.99480902,0.00316218,0.47685459,0.47623606,0.56562638,0.69003479,0.00000000,0.73656324,0.34430282
-5.67583792,1.97800128,0.00289466,0.48050594,0.45720335,0.56945151,0.66641738,0.00000000,0.73100053,0.34357518
-5.66983492,1.96313181,0.00263820,0.48378795,0.43862542,0.57527249,0.64383421,0.00000000,0.72516973,0.34305130
-5.66383192,1.95055424,0.00239398,0.48667225,0.42077515,0.58318180,0.62260134,0.00000000,0.71917792,0.34270702
-5.65782891,1.94062790,0.00216308,0.48915118,0.40392330,0.59323640,0.60302871,0.00000000,0.71315968,0.34253088
-5.65182591,1.93370072,0.00194640,0.49123685,0.38833048,0.60545087,0.58541047,0.00000000,0.70727282,0.34252303
-5.64582291,1.93009308,0.00174467,0.49295954,0.37423964,0.61979208,0.57001585,0.00000000,0.70169343,0.34269391
-5.63981991,1.93008336,0.00155848,0.49436581,0.36186940,0.63617573,0.55708133,0.00000000,0.69661053,0.34306257
-5.63381691,1.93389591,0.00138820,0.49551624,0.35140841,0.65446510,0.54680409,0.00000000,0.69222036,0.34365486
-5.62781391,1.94169205,0.00123408,0.49648300,0.34301090,0.67447210,0.53933718,0.00000000,0.68872074,0.34450153
-5.62181091,1.95356426,0.00109617,0.49734732,0.33679356,0.69596064,0.53478636,0.00000000,0.68630546,0.34563636
-5.61580790,1.96953372,0.00097439,0.49819699,0.33283377,0.71865221,0.53320864,0.00000000,0.68515890,0.34709436
-5.60980490,1.98955090,0.00086856,0.49912376,0.33116908,0.74223349,0.53461254,0.00000000,0.68545086,0.34891012
-5.60380190,2.01349890,0.00077837,0.50022096,0.33179797,0.76636555,0.53895969,0.00000000,0.68733180,0.35111624
-5.59779890,2.04119906,0.00070343,0.50158092,0.33468161,0.79069433,0.54616781,0.00000000,0.69092834,0.35374196
-5.59179590,2.07241805,0.00064331,0.50329263,0.33974660,0.81486172,0.55611461,0.00000000,0.69633909,0.35681187
-5.58579290,2.10687585,0.00059755,0.50543927,0.34688836,0.83851690,0.56864241,0.00000000,0.70363088,0.36034477
-5.57978989,2.14425398,0.00056568,0.50809573,0.35597510,0.86132725,0.58356322,0.00000000,0.71283534,0.36435263
-5.57378689,2.18420330,0.00054724,0.51132619,0.36685206,0.88298828,0.60066394,0.00000000,0.72394588,0.36883961
-5.56778389,2.22635082,0.00054178,0.51518164,0.37934585,0.90323227,0.61971155,0.00000000,0.73691521,0.37380113
-5.56178089,2.27030534,0.00054891,0.51969750,0.39326883,0.92183502,0.64045796,0.00000000,0.75165344,0.37922310
-5.55577789,2.31566145,0.00056825,0.52489132,0.40842318,0.93862053,0.66264440,0.00000000,0.76802695,0.38508113
-5.54977489,2.36200202,0.00059946,0.53076074,0.42460465,0.95346343,0.68600531,0.00000000,0.78585813,0.39133989
-5.54377189,2.40889924,0.00064225,0.53728174,0.44160592,0.96628897,0.71027152,0.00000000,0.80492608,0.39795273
-5.53776888,2.45591442,0.00069630,0.54440737,0.45921934,0.97707081,0.73517280,0.00000000,0.82496856,0.40486132
-5.53176588,2.50259687,0.00076130,0.55206700,0.47723925,0.98582660,0.76043976,0.00000000,0.84568510,0.41199567
-5.52576288,2.54848245,0.00083692,0.56016631,0.49546359,0.99261184,0.78580510,0.00000000,0.86674146,0.41927439
-5.51975988,2.59309201,0.00092274,0.56858799,0.51369507,0.99751213,0.81100437,0.00000000,0.88777533,0.42660529
-5.51375688,2.63593045,0.00101827,0.57719327,0.53174182,1.00063451,0.83577628,0.00000000,0.90840327,0.43388637
-5.50775388,2.67648656,0.00112290,0.58582435,0.54941758,1.00209820,0.85986278,0.00000000,0.92822871,0.44100713
-5.50175088,2.71423432,0.00123588,0.59430759,0.56654171,1.00202535,0.88300889,0.00000000,0.94685082,0.44785028
-5.49574787,2.74863568,0.00135628,0.60245750,0.58293885,1.00053213,0.90496264,0.00000000,0.96387398,0.45429384
-5.48974487,2.77914519,0.00148301,0.61008138,0.59843870,0.99772091,0.92547508,0.00000000,0.97891754,0.46021349
-5.48374187,2.80521651,0.00161477,0.61698451,0.61287577,0.99367361,0.94430073,0.00000000,0.99162548,0.46548528
-5.47773887,2.82631083,0.00175006,0.62297569,0.62608946,0.98844681,0.96119836,0.00000000,1.00167582,0.46998840
-5.47173587,2.84190698,0.00188720,0.62787288,0.63792447,0.98206871,0.97593246,0.00000000,1.00878915,0.47360827
-5.46573287,2.85151315,0.00202434,0.63150895,0.64823167,0.97453818,0.98827536,0.00000000,1.01273630,0.47623949
-5.45972986,2.85467981,0.00215947,0.63373705,0.65686958,0.96582590,0.99801008,0.00000000,1.01334464,0.47778885
-5.45372686,2.85101338,0.00229051,0.63443568,0.66370635,0.95587744,1.00493395,0.00000000,1.01050302,0.47817816
-5.44772386,2.84019045,0.00241528,0.63351304,0.66862237,0.94461830,1.00886295,0.00000000,1.00416503,0.47734687
-5.44172086,2.82197160,0.00253163,0.63091071,0.67151338,0.93196040,1.00963665,0.00000000,0.99435077,0.47525437
-5.43571786,2.79621474,0.00263744,0.62660640,0.67229396,0.91780993,1.00712356,0.00000000,0.98114679,0.47188185
-5.42971486,2.76288694,0.00273072,0.62061568,0.67090120,0.90207584,1.00122685,0.00000000,0.96470469,0.46723375
-5.42371186,2.72207452,0.00280969,0.61299267,0.66729853,0.88467882,0.99188986,0.00000000,0.94523804,0.46133857
-5.41770885,2.67399063,0.00287279,0.60382960,0.66147921,0.86556011,0.97910150,0.00000000,0.92301815,0.45424918
-5.41170585,2.61897987,0.00291876,0.59325531,0.65346943,0.84468975,0.96290087,0.00000000,0.89836859,0.44604236
-5.40570285,2.55751958,0.00294673,0.58143266,0.64333076,0.82207378,0.94338101,0.00000000,0.87165880,0.43681783
-5.39969985,2.49021744,0.00295620,0.56855485,0.63116162,0.79776016,0.92069146,0.00000000,0.84329694,0.42669645
-5.39369685,2.41780519,0.00294708,0.55484101,0.61709774,0.77184298,0.89503930,0.00000000,0.81372207,0.41581789
-5.38769385,2.34112858,0.00291973,0.54053084,0.60131131,0.74446483,0.86668858,0.00000000,0.78339605,0.40433764
-5.38169085,2.26113361,0.00287495,0.52587874,0.58400894,0.71581722,0.83595802,0.00000000,0.75279514,0.39242357
-5.37568784,2.17884946,0.00281393,0.51114752,0.56542830,0.68613918,0.80321695,0.00000000,0.72240153,0.38025200
-5.36968484,2.09536868,0.00273823,0.49660184,0.54583361,0.65571391,0.76887959,0.00000000,0.69269496,0.36800355
-5.36368184,2.01182527,0.00264978,0.48250169,0.52551003,0.62486408,0.73339789,0.00000000,0.66414465,0.35585883
-5.35767884,1.92937156,0.00255076,0.46909607,0.50475736,0.59394570,0.69725311,0.00000000,0.63720144,0.34399415
-5.35167584,1.84915469,0.00244355,0.45661718,0.48388313,0.56334116,0.66094657,0.00000000,0.61229055,0.33257742
-5.34567284,1.77229362,0.00233068,0.44527515,0.46319544,0.53345181,0.62498985,0.00000000,0.58980490,0.32176445
-5.33966983,1.69985763,0.00221474,0.43525372,0.44299594,0.50469032,0.58989493,0.00000000,0.57009909,0.31169565
-5.33366683,1.63284709,0.00209830,0.42670674,0.42357321,0.47747338,0.55616454,0.00000000,0.55348423,0.30249346
-5.32766383,1.57217709,0.00198383,0.41975586,0.40519667,0.45221496,0.52428323,0.00000000,0.54022362,0.29426040
-5.32166083,1.51866456,0.00187364,0.41448925,0.38811157,0.42932028,0.49470931,0.00000000,0.53052931,0.28707796
-5.31565783,1.47301899,0.00176981,0.41096139,0.37253488,0.40918094,0.46786800,0.00000000,0.52455964,0.28100622
-5.30965483,1.43583699,0.00167415,0.40919401,0.35865239,0.39217088,0.44414587,0.00000000,0.52241773,0.27608423
-5.30365183,1.40760032,0.00158815,0.40917785,0.34661704,0.37864347,0.42388668,0.00000000,0.52415097,0.27233102
-5.29764882,1.38867718,0.00151294,0.41087524,0.33654830,0.36892938,0.40738847,0.00000000,0.52975134,0.26974726
-5.29164582,1.37932614,0.00144928,0.41422336,0.32853267,0.36333517,0.39490198,0.00000000,0.53915681,0.26831728
-5.28564282,1.37970207,0.00139757,0.41913787,0.32262500,0.36214216,0.38663001,0.00000000,0.55225345,0.26801135
-5.27963982,1.38986335,0.00135784,0.42551682,0.31885056,0.36560550,0.38272763,0.00000000,0.56887847,0.26878819
-5.27363682,1.40977967,0.00132974,0.43324459,0.31720755,0.37395288,0.38330295,0.00000000,0.58882400,0.27059734
-5.26763382,1.43933960,0.00131264,0.44219577,0.31766994,0.38738285,0.38841822,0.00000000,0.61184165,0.27338144
-5.26163082,1.47835759,0.00130560,0.45223886,0.32019040,0.40606226,0.39809101,0.00000000,0.63764774,0.27707823
-5.25562781,1.52657977,0.00130742,0.46323953,0.32470303,0.43012284,0.41229526,0.00000000,0.66592915,0.28162223
-5.24962481,1.58368833,0.00131673,0.47506370,0.33112609,0.45965681,0.43096215,0.00000000,0.69634984,0.28694602
-5.24362181,1.64930456,0.00133201,0.48758007,0.33936416,0.49471145,0.45398065,0.00000000,0.72855782,0.29298117
-5.23761881,1.72299036,0.00135163,0.50066237,0.34931016,0.53528296,0.48119775,0.00000000,0.76219259,0.29965881
-5.23161581,1.80424879,0.00137395,0.51419127,0.36084687,0.58130972,0.51241850,0.00000000,0.79689294,0.30690992
-5.22561281,1.89252392,0.00139734,0.52805596,0.37384813,0.63266538,0.54740587,0.00000000,0.83230491,0.31466541
-5.21960980,1.98720039,0.00142023,0.54215557,0.38817978,0.68915225,0.58588075,0.00000000,0.86808982,0.32285606
-5.21360680,2.08760350,0.00144119,0.55640033,0.40370032,0.75049541,0.62752220,0.00000000,0.90393216,0.33141243
-5.20760380,2.19300008,0.00145891,0.57071263,0.42026152,0.81633823,0.67196814,0.00000000,0.93954707,0.34026488
-5.20160080,2.30260093,0.00147233,0.58502794,0.43770897,0.88623963,0.71881687,0.00000000,0.97468733,0.34934359
-5.19559780,2.41556507,0.00148057,0.59929566,0.45588261,0.95967376,0.76762942,0.00000000,1.00914951,0.35857889
-5.18959480,2.53100632,0.00148303,0.61347971,0.47461753,1.03603236,0.81793305,0.00000000,1.04277905,0.36790166
-5.18359180,2.64800224,0.00147936,0.62755907,0.49374489,1.11463022,0.86922596,0.00000000,1.07547418,0.37724409
-5.17758879,2.76560562,0.00146948,0.64152804,0.51309307,1.19471380,0.92098331,0.00000000,1.10718850,0.38654047
-5.17158579,2.88285830,0.00145359,0.65539630,0.53248916,1.27547310,0.97266449,0.00000000,1.13793193,0.39572829
-5.16558279,2.99880720,0.00143216,0.66918857,0.55176075,1.35605646,1.02372161,0.00000000,1.16777030,0.40474936
-5.15957979,3.11252200,0.00140592,0.68294410,0.57073800,1.43558817,1.07360906,0.00000000,1.19682327,0.41355106
-5.15357679,3.22311407,0.00137583,0.69671569,0.58925599,1.51318809,1.12179394,0.00000000,1.22526080,0.42208755
-5.14757379,3.32975596,0.00134308,0.71056842,0.60715738,1.58799287,1.16776696,0.00000000,1.25329826,0.43032094
-5.14157079,3.43170069,0.00130903,0.72457809,0.62429521,1.65917769,1.21105372,0.00000000,1.28119035,0.43822240
-5.13556778,3.52830018,0.00127522,0.73882936,0.64053586,1.72597797,1.25122566,0.00000000,1.30922390,0.44577303
-5.12956478,3.61902185,0.00124331,0.75341358,0.65576207,1.78770977,1.28791064,0.00000000,1.33770992,0.45296459
-5.12356178,3.70346271,0.00121507,0.76842650,0.66987586,1.84378831,1.32080240,0.00000000,1.36697495,0.45979992
-5.11755878,3.78136013,0.00119229,0.78396571,0.68280133,1.89374343,1.34966867,0.00000000,1.39735186,0.46629319
-5.11155578,3.85259854,0.00117682,0.80012799,0.69448705,1.93723147,1.37435754,0.00000000,1.42917039,0.47246965
-5.10555278,3.91721147,0.00117046,0.81700642,0.70490802,1.97404293,1.39480163,0.00000000,1.46274739,0.47836522
-5.09954977,3.97537851,0.00117495,0.83468744,0.71406693,2.00410538,1.41101980,0.00000000,1.49837685,0.48402550
-5.09354677,4.02741672,0.00119195,0.85324759,0.72199470,2.02748152,1.42311634,0.00000000,1.53631986,0.48950451
-5.08754377,4.07376661,0.00122294,0.87275014,0.72874998,2.04436248,1.43127718,0.00000000,1.57679443,0.49486295
-5.08154077,4.11497260,0.00126921,0.89324144,0.73441760,2.05505646,1.43576351,0.00000000,1.61996529,0.50016590
-5.07553777,4.15165847,0.00133182,0.91474712,0.73910590,2.05997336,1.43690258,0.00000000,1.66593379,0.50548027
-5.06953477,4.18449845,0.00141156,0.93726794,0.74294287,2.05960589,1.43507604,0.00000000,1.71472795,0.51087166
-5.06353177,4.21418473,0.00150887,0.96077575,0.74607112,2.05450822,1.43070623,0.00000000,1.76629298,0.51640098
-5.05752876,4.24139278,0.00162383,0.98520927,0.74864188,2.04527295,1.42424068,0.00000000,1.82048257,0.52212077
-5.05152576,4.26674567,0.00175615,1.01047020,0.75080814,2.03250742,1.41613557,0.00000000,1.87705139,0.52807140
-5.04552276,4.29077908,0.00190508,1.03641975,0.75271715,2.01681051,1.40683866,0.00000000,1.93564919,0.53427728
-5.03951976,4.31390869,0.00206944,1.06287594,0.75450277,1.99875084,1.39677247,0.00000000,1.99581724,0.54074338
-5.03351676,4.33640158,0.00224762,1.08961195,0.75627789,1.97884721,1.38631830,0.00000000,2.05698765,0.54745208
-5.02751376,4.35835341,0.00243753,1.11635593,0.75812732,1.95755219,1.37580198,0.00000000,2.11848607,0.55436081
-5.02151076,4.37967276,0.00263668,1.14279254,0.76010179,1.93523940,1.36548187,0.00000000,2.17953846,0.56140051
-5.01550775,4.40007396,0.00284216,1.16856654,0.76221313,1.91219490,1.35553969,0.00000000,2.23928229,0.56847517
-5.00950475,4.41907935,0.00305074,1.19328851,0.76443128,1.88861289,1.34607477,0.00000000,2.29678226,0.57546270
-5.00350175,4.43603123,0.00325890,1.21654297,0.76668323,1.86459586,1.33710197,0.00000000,2.35105089,0.58221706
-4.99749875,4.45011375,0.00346294,1.23789866,0.76885417,1.84015887,1.32855335,0.00000000,2.40107332,0.58857184
-4.99149575,4.46038401,0.00365902,1.25692097,0.77079082,1.81523770,1.32028376,0.00000000,2.44583614,0.59434516
-4.98549275,4.46581140,0.00384335,1.27318593,0.77230705,1.78970038,1.31207993,0.00000000,2.48435916,0.59934580
-4.97948974,4.46532358,0.00401221,1.28629553,0.77319142,1.76336139,1.30367284,0.00000000,2.51572920,0.60338028
-4.97348674,4.45785711,0.00416212,1.29589347,0.77321643,1.73599789,1.29475272,0.00000000,2.53913445,0.60626070
-4.96748374,4.44241054,0.00428991,1.30168086,0.77214906,1.70736716,1.28498605,0.00000000,2.55389791,0.60781287
-4.96148074,4.41809710,0.00439289,1.30343084,0.76976204,1.67722447,1.27403364,0.00000000,2.55950844,0.60788445
-4.95547774,4.38419475,0.00446887,1.30100144,0.76584539,1.64534049,1.26156909,0.00000000,2.55564763,0.60635256
-4.94947474,4.34019061,0.00451628,1.29434594,0.76021748,1.61151770,1.24729664,0.00000000,2.54221108,0.60313052
-4.94347174,4.28581779,0.00453420,1.28351993,0.75273515,1.57560481,1.23096755,0.00000000,2.51932291,0.59817330
-4.93746873,4.22108221,0.00452246,1.26868459,0.74330240,1.53750894,1.21239430,0.00000000,2.48734220,0.59148135
-4.93146573,4.14627823,0.00448159,1.25010587,0.73187698,1.49720478,1.19146188,0.00000000,2.44686095,0.58310264
-4.92546273,4.06199182,0.00441282,1.22814933,0.71847482,1.45474063,1.16813567,0.00000000,2.39869312,0.57313255
-4.91945973,3.96909103,0.00431808,1.20327077,0.70317181,1.41024099,1.14246560,0.00000000,2.34385502,0.56171185
-4.91345673,3.86870418,0.00419992,1.17600287,0.68610303,1.36390571,1.11458642,0.00000000,2.28353759,0.54902258
-4.90745373,3.76218638,0.00406144,1.14693847,0.66745935,1.31600578,1.08471419,0.00000000,2.21907157,0.53528216
-4.90145073,3.65107627,0.00390619,1.11671109,0.64748177,1.26687606,1.05313914,0.00000000,2.15188700,0.52073592
-4.89544772,3.53704477,0.00373807,1.08597348,0.62645351,1.21690533,1.02021550,0.00000000,2.08346860,0.50564850
-4.88944472,3.42183822,0.00356121,1.05537539,0.60469063,1.16652404,0.98634861,0.00000000,2.01530888,0.49029440
-4.88344172,3.30721871,0.00337988,1.02554115,0.58253127,1.11619054,0.95198026,0.00000000,1.94886098,0.47494821
-4.87743872,3.19490416,0.00319830,0.99704851,0.56032434,1.06637628,0.91757282,0.00000000,1.88549303,0.45987503
-4.87143572,3.08651093,0.00302062,0.97040923,0.53841802,1.01755069,0.88359293,0.00000000,1.82644602,0.44532133
-4.86543272,2.98350130,0.00285072,0.94605250,0.51714857,0.97016647,0.85049564,0.00000000,1.77279654,0.43150687
-4.85942971,2.88713818,0.00269220,0.92431180,0.49682999,0.92464582,0.81870944,0.00000000,1.72542604,0.41861784
-4.85342671,2.79844854,0.00254822,0.90541554,0.47774489,0.88136824,0.78862299,0.00000000,1.68499731,0.40680151
-4.84742371,2.71819695,0.00242148,0.88948198,0.46013679,0.84066038,0.76057390,0.00000000,1.65193919,0.39616268
-4.84142071,2.64686986,0.00231417,0.87651841,0.44420422,0.80278824,0.73483985,0.00000000,1.62643952,0.38676176
-4.83541771,2.58467091,0.00222790,0.86642438,0.43009656,0.76795197,0.71163235,0.00000000,1.60844644,0.37861468
-4.82941471,2.53152675,0.00216369,0.85899896,0.41791186,0.73628346,0.69109318,0.00000000,1.59767764,0.37169453
-4.82341171,2.48710278,0.00212202,0.85395130,0.40769631,0.70784652,0.67329326,0.00000000,1.59363681,0.36593452
-4.81740870,2.45082748,0.00210274,0.85091414,0.39944554,0.68263969,0.65823408,0.00000000,1.59563645,0.36123240
-4.81140570,2.42192403,0.00210518,0.84945949,0.39310730,0.66060123,0.64585109,0.00000000,1.60282591,0.35745577
-4.80540270,2.39944743,0.00212814,0.84911593,0.38858551,0.64161615,0.63601902,0.00000000,1.61422343,0.35444821
-4.79939970,2.38232544,0.00216995,0.84938656,0.38574530,0.62552471,0.62855863,0.00000000,1.62875090,0.35203583
-4.79339670,2.36940156,0.00222851,0.84976716,0.38441888,0.61213202,0.62324447,0.00000000,1.64527007,0.35003400
-4.78739370,2.35947833,0.00230138,0.84976372,0.38441197,0.60121826,0.61981355,0.00000000,1.66261891,0.34825402
-4.78139070,2.35135940,0.00238582,0.84890883,0.38551056,0.59254913,0.61797432,0.00000000,1.67964703,0.34650949
-4.77538769,2.34388906,0.00247887,0.84677636,0.38748781,0.58588597,0.61741586,0.00000000,1.69524908,0.34462216
-4.76938469,2.33598791,0.00257744,0.84299406,0.39011083,0.58099523,0.61781694,0.00000000,1.70839513,0.34242721
-4.76338169,2.32668393,0.00267837,0.83725375,0.39314729,0.57765707,0.61885486,0.00000000,1.71815755,0.33977771
-4.75737869,2.31513823,0.00277854,0.82931891,0.39637163,0.57567262,0.62021374,0.00000000,1.72373355,0.33654826
-4.75137569,2.30066501,0.00287491,0.81902963,0.39957076,0.57486979,0.62159227,0.00000000,1.72446319,0.33263786
-4.74537269,2.28274562,0.00296462,0.80630483,0.40254912,0.57510756,0.62271069,0.00000000,1.71984251,0.32797180
-4.73936968,2.26103661,0.00304504,0.79114201,0.40513306,0.57627861,0.62331702,0.00000000,1.70953192,0.32250280
-4.73336668,2.23537221,0.00311387,0.77361460,0.40717435,0.57831027,0.62319231,0.00000000,1.69335977,0.31621130
-4.72736368,2.20576135,0.00316915,0.75386727,0.40855292,0.58116400,0.62215493,0.00000000,1.67132144,0.30910505
-4.72136068,2.17237987,0.00320931,0.73210952,0.40917861,0.58483332,0.62006383,0.00000000,1.64357440,0.30121803
-4.71535768,2.13555862,0.00323323,0.70860786,0.40899199,0.58934062,0.61682062,0.00000000,1.61042960,0.29260877
-4.70935468,2.09576789,0.00324023,0.68367707,0.40796427,0.59473283,0.61237057,0.00000000,1.57233974,0.28335825
-4.70335168,2.05359926,0.00323006,0.65767078,0.40609626,0.60107638,0.60670241,0.00000000,1.52988513,0.27356731
-4.69734867,2.00974545,0.00320294,0.63097195,0.40341652,0.60845173,0.59984702,0.00000000,1.48375757,0.26335388
-4.69134567,1.96497902,0.00315946,0.60398345,0.39997872,0.61694762,0.59187496,0.00000000,1.43474308,0.25284996
-4.68534267,1.92013075,0.00310063,0.57711906,0.39585842,0.62665554,0.58289315,0.00000000,1.38370382,0.24219840
-4.67933967,1.87606829,0.00302774,0.55079519,0.39114931,0.63766450,0.57304053,0.00000000,1.33155992,0.23154985
-4.67333667,1.83367593,0.00294240,0.52542343,0.38595914,0.65005650,0.56248314,0.00000000,1.27927148,0.22105953
-4.66733367,1.79383565,0.00284639,0.50140412,0.38040561,0.66390281,0.55140866,0.00000000,1.22782122,0.21088428
-4.66133067,1.75741021,0.00274165,0.47912086,0.37461217,0.67926112,0.54002063,0.00000000,1.17819801,0.20117964
-4.65532766,1.72522822,0.00263020,0.45893600,0.36870412,0.69617378,0.52853257,0.00000000,1.13138133,0.19209722
-4.64932466,1.69807132,0.00251408,0.44118699,0.36280504,0.71466697,0.51716227,0.00000000,1.08832674,0.18378217
-4.64332166,1.67666347,0.00239527,0.42618337,0.35703368,0.73475071,0.50612629,0.00000000,1.04995239,0.17637097
