energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.81390695,1.39391239,0.05364860,0.00065623,0.02222758,0.90754635,0.55436849,0.50434967
-5.80790395,1.41459681,0.05348190,0.00067111,0.02169810,0.92313185,0.57373436,0.50910400
-5.80190095,1.44198720,0.05379976,0.00068769,0.02126196,0.94284622,0.59701235,0.51514084
-5.79589795,1.47581174,0.05460274,0.00070593,0.02091816,0.96651105,0.62403338,0.52239523
-5.78989495,1.51568039,0.05588248,0.00072573,0.02066285,0.99387542,0.65457519,0.53076557
-5.78389195,1.56107762,0.05762131,0.00074701,0.02048948,1.02461078,0.68835531,0.54011328
-5.77788894,1.61135869,0.05979213,0.00076963,0.02038904,1.05830815,0.72502535,0.55026397
-5.77188594,1.66575047,0.06235841,0.00079341,0.02035039,1.09447815,0.76416716,0.56101030
-5.76588294,1.72335726,0.06527451,0.00081813,0.02036067,1.13255442,0.80529158,0.57211639
-5.75987994,1.78317242,0.06848629,0.00084353,0.02040574,1.17190067,0.84784031,0.58332387
-5.75387694,1.84409555,0.07193193,0.00086928,0.02047077,1.21182148,0.89119102,0.59435933
-5.74787394,1.90495526,0.07554306,0.00089503,0.02054072,1.25157670,0.93466613,0.60494292
-5.74187094,1.96453678,0.07924620,0.00092038,0.02060089,1.29039906,0.97754490,0.61479764
-5.73586793,2.02161354,0.08296436,0.00094490,0.02063750,1.32751437,1.01907880,0.62365914
-5.72986493,2.07498141,0.08661890,0.00096816,0.02063808,1.36216347,1.05850937,0.63128522
-5.72386193,2.12349412,0.09013143,0.00098970,0.02059197,1.39362496,1.09508816,0.63746480
-5.71785893,2.16609826,0.09342591,0.00100910,0.02049057,1.42123765,1.12809773,0.64202577
-5.71185593,2.20186606,0.09643066,0.00102595,0.02032765,1.44442152,1.15687272,0.64484119
-5.70585293,2.23002434,0.09908031,0.00103989,0.02009943,1.46269621,1.18082025,0.64583366
-5.69984992,2.24997815,0.10131756,0.00105062,0.01980461,1.47569597,1.19943831,0.64497744
-5.69384692,2.26132770,0.10309478,0.00105791,0.01944432,1.48318029,1.21233155,0.64229822
-5.68784392,2.26387785,0.10437526,0.00106158,0.01902192,1.48503961,1.21922338,0.63787050
-5.68184092,2.25763954,0.10513404,0.00106158,0.01854273,1.48129573,1.21996408,0.63181283
-5.67583792,2.24282299,0.10535841,0.00105791,0.01801370,1.47209702,1.21453416,0.62428090
-5.66983492,2.21982327,0.10504800,0.00105065,0.01744303,1.45770855,1.20304317,0.61545922
-5.66383192,2.18919888,0.10421435,0.00104000,0.01683973,1.43849778,1.18572374,0.60555154
-5.65782891,2.15164449,0.10288011,0.00102617,0.01621322,1.41491658,1.16292141,0.59477080
-5.65182591,2.10795959,0.10107793,0.00100948,0.01557291,1.38748062,1.13508062,0.58332899
-5.64582291,2.05901449,0.09884893,0.00099026,0.01492779,1.35674720,1.10272775,0.57142769
-5.63981991,2.00571570,0.09624099,0.00096889,0.01428615,1.32329285,1.06645196,0.55924971
-5.63381691,1.94897236,0.09330684,0.00094576,0.01365526,1.28769177,1.02688486,0.54695233
-5.62781391,1.88966566,0.09010216,0.00092125,0.01304121,1.25049632,0.98467993,0.53466249
-5.62181091,1.82862245,0.08668359,0.00089574,0.01244878,1.21222051,0.94049270,0.52247426
-5.61580790,1.76659444,0.08310694,0.00086960,0.01188138,1.17332723,0.89496251,0.51044850
-5.60980490,1.70424369,0.07942554,0.00084315,0.01134113,1.13421964,0.84869652,0.49861486
-5.60380190,1.64213485,0.07568885,0.00081668,0.01082893,1.09523716,0.80225667,0.48697587
-5.59779890,1.58073398,0.07194136,0.00079045,0.01034463,1.05665574,0.75614971,0.47551273
-5.59179590,1.52041373,0.06822187,0.00076468,0.00988724,1.01869226,0.71082072,0.46419249
-5.58579290,1.46146378,0.06456300,0.00073955,0.00945513,0.98151242,0.66664988,0.45297612
-5.57978989,1.40410575,0.06099116,0.00071523,0.00904631,0.94524131,0.62395233,0.44182684
-5.57378689,1.34851099,0.05752669,0.00069185,0.00865862,0.90997591,0.58298076,0.43071824
-5.56778389,1.29481994,0.05418435,0.00066954,0.00829001,0.87579828,0.54393022,0.41964172
-5.56178089,1.24316164,0.05097399,0.00064844,0.00793868,0.84278872,0.50694458,0.40861268
-5.55577789,1.19367179,0.04790134,0.00062866,0.00760328,0.81103783,0.47212401,0.39767508
-5.54977489,1.14650840,0.04496891,0.00061036,0.00728299,0.78065657,0.43953294,0.38690424
-5.54377189,1.10186377,0.04217693,0.00059369,0.00697757,0.75178387,0.40920787,0.37640751
-5.53776888,1.05997225,0.03952420,0.00057882,0.00668743,0.72459111,0.38116468,0.36632301
-5.53176588,1.02111331,0.03700895,0.00056596,0.00641354,0.69928342,0.35540488,0.35681628
-5.52576288,0.98560984,0.03462948,0.00055531,0.00615740,0.67609753,0.33192070,0.34807527
-5.51975988,0.95382191,0.03238476,0.00054709,0.00592089,0.65529671,0.31069887,0.34030384
-5.51375688,0.92613664,0.03027481,0.00054154,0.00570620,0.63716278,0.29172296,0.33371417
-5.50775388,0.90295470,0.02830096,0.00053887,0.00551562,0.62198613,0.27497441,0.32851854
-5.50175088,0.88467468,0.02646596,0.00053929,0.00535145,0.61005411,0.26043255,0.32492092
-5.49574787,0.87167615,0.02477393,0.00054297,0.00521578,0.60163877,0.24807370,0.32310875
-5.48974487,0.86430265,0.02323030,0.00055006,0.00511041,0.59698453,0.23786965,0.32324554
-5.48374187,0.86284561,0.02184155,0.00056065,0.00503670,0.59629668,0.22978595,0.32546433
-5.47773887,0.86753020,0.02061498,0.00057479,0.00499551,0.59973130,0.22378027,0.32986265
-5.47173587,0.87850393,0.01955848,0.00059245,0.00498706,0.60738720,0.21980097,0.33649896
-5.46573287,0.89582859,0.01868021,0.00061355,0.00501099,0.61930033,0.21778638,0.34539076
-5.45972986,0.91947604,0.01798840,0.00063794,0.00506628,0.63544092,0.21766473,0.35651445
-5.45372686,0.94932777,0.01749112,0.00066541,0.00515131,0.65571345,0.21935495,0.36980676
-5.44772386,0.98517852,0.01719609,0.00069569,0.00526390,0.67995952,0.22276841,0.38516766
-5.44172086,1.02674326,0.01711061,0.00072846,0.00540139,0.70796314,0.22781136,0.40246451
-5.43571786,1.07366728,0.01724138,0.00076336,0.00556073,0.73945842,0.23438824,0.42153714
-5.42971486,1.12553869,0.01759452,0.00080003,0.00573857,0.77413889,0.24240546,0.44220359
-5.42371186,1.18190244,0.01817542,0.00083805,0.00593139,0.81166813,0.25177544,0.46426613
-5.41770885,1.24227510,0.01898874,0.00087704,0.00613557,0.85169088,0.26242080,0.48751718
-5.41170585,1.30615954,0.02003826,0.00091661,0.00634753,0.89384431,0.27427822,0.51174502
-5.40570285,1.37305867,0.02132682,0.00095643,0.00656378,0.93776847,0.28730179,0.53673875
-5.39969985,1.44248755,0.02285610,0.00099618,0.00678103,0.98311582,0.30146556,0.56229263
-5.39369685,1.51398320,0.02462642,0.00103560,0.00699621,1.02955900,0.31676503,0.58820935
-5.38769385,1.58711171,0.02663646,0.00107448,0.00720655,1.07679677,0.33321735,0.61430241
-5.38169085,1.66147251,0.02888292,0.00111267,0.00740954,1.12455775,0.35086020,0.64039752
-5.37568784,1.73669945,0.03136017,0.00115008,0.00760303,1.17260196,0.36974914,0.66633309
-5.36968484,1.81245913,0.03405982,0.00118665,0.00778510,1.22072012,0.38995358,0.69195996
-5.36368184,1.88844654,0.03697036,0.00122241,0.00795413,1.26873102,0.41155131,0.71714063
-5.35767884,1.96437857,0.04007674,0.00125737,0.00810874,1.31647704,0.43462192,0.74174795
-5.35167584,2.03998591,0.04336005,0.00129162,0.00824772,1.36381838,0.45923926,0.76566381
-5.34567284,2.11500398,0.04679724,0.00132523,0.00837004,1.41062631,0.48546318,0.78877771
-5.33966983,2.18916363,0.05036098,0.00135828,0.00847478,1.45677597,0.51333118,0.81098554
-5.33366683,2.26218218,0.05401962,0.00139083,0.00856115,1.50213916,0.54285005,0.83218880
-5.32766383,2.33375560,0.05773729,0.00142292,0.00862840,1.54657769,0.57398815,0.85229404
-5.32166083,2.40355232,0.06147417,0.00145456,0.00867586,1.58993759,0.60666879,0.87121298
-5.31565783,2.47120912,0.06518695,0.00148569,0.00870294,1.63204467,0.64076489,0.88886292
-5.30965483,2.53632961,0.06882945,0.00151623,0.00870909,1.67270163,0.67609562,0.90516770
-5.30365183,2.59848537,0.07235338,0.00154601,0.00869389,1.71168712,0.71242510,0.92005897
-5.29764882,2.65721991,0.07570926,0.00157483,0.00865701,1.74875663,0.74946344,0.93347769
-5.29164582,2.71205536,0.07884750,0.00160240,0.00859828,1.78364544,0.78687040,0.94537586
-5.28564282,2.76250179,0.08171949,0.00162843,0.00851769,1.81607343,0.82426150,0.95571814
-5.27963982,2.80806869,0.08427880,0.00165254,0.00841545,1.84575170,0.86121659,0.96448357
-5.27363682,2.84827824,0.08648236,0.00167434,0.00829196,1.87239062,0.89729063,0.97166695
-5.26763382,2.88267993,0.08829163,0.00169342,0.00814788,1.89570915,0.93202630,0.97728007
-5.26163082,2.91086574,0.08967365,0.00170935,0.00798411,1.91544484,0.96496803,0.98135258
-5.25562781,2.93248542,0.09060198,0.00172171,0.00780179,1.93136425,0.99567677,0.98393248
-5.24962481,2.94726106,0.09105752,0.00173012,0.00760228,1.94327326,1.02374501,0.98508633
-5.24362181,2.95500034,0.09102904,0.00173419,0.00738714,1.95102669,1.04881117,0.98489888
-5.23761881,2.95560776,0.09051359,0.00173362,0.00715811,1.95453685,1.07057283,0.98347241
-5.23161581,2.94909327,0.08951660,0.00172813,0.00691705,1.95378052,1.08879805,0.98092555
-5.22561281,2.93557778,0.08805181,0.00171754,0.00666590,1.94880391,1.10333411,0.97739162
-5.21960980,2.91529515,0.08614088,0.00170171,0.00640666,1.93972522,1.11411328,0.97301649
-5.21360680,2.88859024,0.08381283,0.00168061,0.00614131,1.92673465,1.12115520,0.96795589
-5.20760380,2.85591309,0.08110331,0.00165426,0.00587180,1.91009144,1.12456561,0.96237215
-5.20160080,2.81780896,0.07805359,0.00162280,0.00559998,1.89011820,1.12453146,0.95643041
-5.19559780,2.77490473,0.07470956,0.00158642,0.00532762,1.86719235,1.12131262,0.95029423
-5.18959480,2.72789177,0.07112050,0.00154542,0.00505635,1.84173505,1.11523037,0.94412073
-5.18359180,2.67750599,0.06733795,0.00150013,0.00478767,1.81419788,1.10665337,0.93805527
-5.17758879,2.62450572,0.06341444,0.00145098,0.00452296,1.78504787,1.09598172,0.93222595
-5.17158579,2.56964829,0.05940234,0.00139845,0.00426345,1.75475142,1.08362982,0.92673793
-5.16558279,2.51366626,0.05535284,0.00134304,0.00401031,1.72375773,1.07000894,0.92166802
-5.15957979,2.45724435,0.05131492,0.00128532,0.00376462,1.69248278,1.05551048,0.91705967
-5.15357679,2.40099811,0.04733463,0.00122586,0.00352739,1.66129424,1.04049050,0.91291881
-5.14757379,2.34545540,0.04345440,0.00116524,0.00329966,1.63049849,1.02525655,0.90921078
-5.14157079,2.29104153,0.03971266,0.00110404,0.00308248,1.60033016,1.01005732,0.90585872
-5.13556778,2.23806896,0.03614359,0.00104282,0.00287695,1.57094493,0.99507559,0.90274372
-5.12956478,2.18673209,0.03277708,0.00098212,0.00268428,1.54241606,0.98042494,0.89970694
-5.12356178,2.13710764,0.02963891,0.00092243,0.00250581,1.51473496,0.96615014,0.89655379
-5.11755878,2.08916055,0.02675104,0.00086422,0.00234300,1.48781581,0.95223129,0.89306031
-5.11155578,2.04275555,0.02413213,0.00080787,0.00219751,1.46150425,0.93859146,0.88898159
-5.10555278,1.99767368,0.02179808,0.00075372,0.00207116,1.43558982,0.92510722,0.88406202
-5.09954977,1.95363327,0.01976281,0.00070206,0.00196596,1.40982153,0.91162175,0.87804702
-5.09354677,1.91031447,0.01803889,0.00065310,0.00188413,1.38392602,0.89795957,0.87069593
-5.08754377,1.86738610,0.01663840,0.00060699,0.00182802,1.35762748,0.88394234,0.86179527
-5.08154077,1.82453372,0.01557359,0.00056381,0.00180016,1.33066825,0.86940482,0.85117203
-5.07553777,1.78148751,0.01485759,0.00052361,0.00180322,1.30282940,0.85421033,0.83870616
-5.06953477,1.73804872,0.01450499,0.00048637,0.00183992,1.27394998,0.83826486,0.82434168
-5.06353177,1.69411332,0.01453225,0.00045202,0.00191306,1.24394438,0.82152929,0.80809585
-5.05752876,1.64969181,0.01495800,0.00042048,0.00202539,1.21281661,0.80402919,0.79006581
-5.05152576,1.60492409,0.01580309,0.00039163,0.00217960,1.18067102,0.78586170,0.77043230
-5.04552276,1.56008871,0.01709048,0.00036533,0.00237820,1.14771881,0.76719929,0.74946015
-5.03951976,1.51560590,0.01884487,0.00034144,0.00262346,1.11428001,0.74829025,0.72749538
-5.03351676,1.47203415,0.02109206,0.00031982,0.00291732,1.08078074,0.72945594,0.70495894
-5.02751376,1.43006039,0.02385811,0.00030034,0.00326128,1.04774576,0.71108478,0.68233719
-5.02151076,1.39048391,0.02716832,0.00028288,0.00365631,1.01578658,0.69362339,0.66016945
-5.01550775,1.35419465,0.03104586,0.00026735,0.00410276,0.98558551,0.67756512,0.63903294
-5.00950475,1.32214658,0.03551040,0.00025366,0.00460029,0.95787615,0.66343629,0.61952576
-5.00350175,1.29532700,0.04057649,0.00024179,0.00514774,0.93342107,0.65178080,0.60224839
-4.99749875,1.27472293,0.04625196,0.00023170,0.00574313,0.91298743,0.64314340,0.58778438
-4.99149575,1.26128569,0.05253620,0.00022339,0.00638359,0.89732128,0.63805232,0.57668099
-4.98549275,1.25589496,0.05941864,0.00021689,0.00706532,0.88712166,0.63700168,0.56943025
-4.97948974,1.25932358,0.06687726,0.00021224,0.00778361,0.88301510,0.64043434,0.56645144
-4.97348674,1.27220438,0.07487743,0.00020948,0.00853289,0.88553168,0.64872571,0.56807521
-4.96748374,1.29500024,0.08337091,0.00020868,0.00930673,0.89508329,0.66216896,0.57453025
-4.96148074,1.32797857,0.09229536,0.00020989,0.01009798,0.91194504,0.68096232,0.58593283
-4.95547774,1.37119130,0.10157424,0.00021314,0.01089884,0.93624045,0.70519881,0.60227968
-4.94947474,1.42446113,0.11111714,0.00021847,0.01170100,0.96793111,0.73485883,0.62344451
-4.94347174,1.48737508,0.12082069,0.00022587,0.01249580,1.00681131,0.76980609,0.64917841
-4.93746873,1.55928550,0.13056999,0.00023531,0.01327437,1.05250792,0.80978712,0.67911427
-4.93146573,1.63931922,0.14024052,0.00024675,0.01402781,1.10448599,0.85443446,0.71277509
-4.92546273,1.72639455,0.14970056,0.00026006,0.01474739,1.16205979,0.90327381,0.74958615
-4.91945973,1.81924612,0.15881397,0.00027513,0.01542467,1.22440944,0.95573497,0.78889072
-4.91345673,1.91645691,0.16744338,0.00029177,0.01605173,1.29060257,1.01116642,0.82996880
-4.90745373,2.01649661,0.17545356,0.00030975,0.01662125,1.35962052,1.06885318,0.87205851
-4.90145073,2.11776513,0.18271489,0.00032885,0.01712674,1.43038832,1.12803749,0.91437923
-4.89544772,2.21863990,0.18910684,0.00034876,0.01756258,1.50180735,1.18794159,0.95615594
-4.88944472,2.31752519,0.19452131,0.00036920,0.01792419,1.57278967,1.24779184,0.99664363
-4.88344172,2.41290149,0.19886565,0.00038985,0.01820806,1.64229244,1.30684318,1.03515107
-4.87743872,2.50337317,0.20206529,0.00041038,0.01841184,1.70935134,1.36440290,1.07106284
-4.87143572,2.58771214,0.20406594,0.00043048,0.01853436,1.77311125,1.41985272,1.10385876
-4.86543272,2.66489562,0.20483504,0.00044984,0.01857566,1.83285287,1.47266803,1.13312983
-4.85942971,2.73413625,0.20436273,0.00046819,0.01853697,1.88801403,1.52243323,1.15858994
-4.85342671,2.79490293,0.20266199,0.00048526,0.01842066,1.93820440,1.56885246,1.18008275
-4.84742371,2.84693120,0.19976819,0.00050085,0.01823020,1.98321292,1.61175484,1.19758336
-4.84142071,2.89022260,0.19573788,0.00051479,0.01797012,2.02300723,1.65109388,1.21119465
-4.83541771,2.92503255,0.19064705,0.00052695,0.01764581,2.05772513,1.68694087,1.22113820
-4.82941471,2.95184745,0.18458879,0.00053725,0.01726352,2.08765809,1.71947253,1.22774047
-4.82341171,2.97135164,0.17767054,0.00054567,0.01683014,2.11322778,1.74895315,1.23141439
-4.81740870,2.98438604,0.17001097,0.00055222,0.01635308,2.13495646,1.77571246,1.23263763
-4.81140570,2.99190010,0.16173672,0.00055696,0.01584009,2.15343281,1.80011993,1.23192825
-4.80540270,2.99489985,0.15297895,0.00055998,0.01529910,2.16927491,1.82255732,1.22981902
-4.79939970,2.99439429,0.14387007,0.00056139,0.01473804,2.18309244,1.84339055,1.22683165
-4.79339670,2.99134331,0.13454054,0.00056132,0.01416465,2.19544989,1.86294302,1.22345223
-4.78739370,2.98660956,0.12511591,0.00055992,0.01358633,2.20683319,1.88147150,1.22010900
-4.78139070,2.98091705,0.11571431,0.00055731,0.01300996,2.21762124,1.89914651,1.21715364
-4.77538769,2.97481860,0.10644427,0.00055364,0.01244180,2.22806435,1.91603814,1.21484698
-4.76938469,2.96867382,0.09740305,0.00054902,0.01188735,2.23827050,1.93210840,1.21334975
-4.76338169,2.96263882,0.08867546,0.00054354,0.01135131,2.24820041,1.94721069,1.21271889
-4.75737869,2.95666809,0.08033316,0.00053728,0.01083750,2.25767168,1.96109643,1.21290937
-4.75137569,2.95052813,0.07243449,0.00053029,0.01034889,2.26637166,1.97342861,1.21378144
-4.74537269,2.94382210,0.06502467,0.00052261,0.00988766,2.27387828,1.98380148,1.21511276
-4.73936968,2.93602373,0.05813649,0.00051423,0.00945523,2.27968763,1.99176526,1.21661459
-4.73336668,2.92651842,0.05179129,0.00050517,0.00905240,2.28324656,1.99685431,1.21795115
-4.72736368,2.91464901,0.04600023,0.00049540,0.00867951,2.28398837,1.99861713,1.21876088
-4.72136068,2.89976340,0.04076576,0.00048490,0.00833660,2.28136935,1.99664633,1.21867853
-4.71535768,2.88126124,0.03608325,0.00047368,0.00802359,2.27490417,1.99060672,1.21735660
-4.70935468,2.85863706,0.03194265,0.00046172,0.00774048,2.26419784,1.98025981,1.21448514
-4.70335168,2.83151712,0.02833015,0.00044906,0.00748755,2.24897261,1.96548319,1.20980880
-4.69734867,2.79968841,0.02522978,0.00043573,0.00726553,2.22908813,1.94628378,1.20314020
-4.69134567,2.76311787,0.02262487,0.00042180,0.00707575,2.20455397,1.92280394,1.19436908
-4.68534267,2.72196145,0.02049935,0.00040738,0.00692032,2.17553388,1.89532038,1.18346686
-4.67933967,2.67656248,0.01883888,0.00039261,0.00680212,2.14234174,1.86423583,1.17048652
-4.67333667,2.62743994,0.01763166,0.00037766,0.00672494,2.10542976,1.83006414,1.15555813
-4.66733367,2.57526776,0.01686907,0.00036271,0.00669340,2.06536968,1.79340977,1.13888038
-4.66133067,2.52084648,0.01654598,0.00034799,0.00671293,2.02282848,1.75494286,1.12070885
-4.65532766,2.46506933,0.01666086,0.00033375,0.00678961,1.97854007,1.71537160,1.10134195
-4.64932466,2.40888485,0.01721558,0.00032023,0.00693001,1.93327468,1.67541320,1.08110538
-4.64332166,2.35325809,0.01821493,0.00030770,0.00714099,1.88780785,1.63576539,1.06033613
-4.63731866,2.29913276,0.01966601,0.00029640,0.00742936,1.84289061,1.59707978,1.03936701
-4.63131566,2.24739608,0.02157728,0.00028660,0.00780163,1.79922245,1.55993849,1.01851255
-4.62531266,2.19884800,0.02395757,0.00027852,0.00826363,1.75742837,1.52483504,0.99805682
-4.61930965,2.15417609,0.02681486,0.00027235,0.00882019,1.71804074,1.49216029,0.97824402
-4.61330665,2.11393667,0.03015499,0.00026829,0.00947476,1.68148672,1.46219386,0.95927182
-4.60730365,2.07854277,0.03398035,0.00026646,0.01022907,1.64808124,1.43510091,0.94128766
-4.60130065,2.04825859,0.03828857,0.00026697,0.01108282,1.61802542,1.41093418,0.92438807
-4.59529765,2.02320008,0.04307127,0.00026985,0.01203342,1.59140980,1.38964061,0.90862037
-4.58929465,2.00334084,0.04831292,0.00027512,0.01307577,1.56822181,1.37107180,0.89398671
-4.58329165,1.98852235,0.05398991,0.00028274,0.01420215,1.54835625,1.35499744,0.88044963
-4.57728864,1.97846740,0.06006981,0.00029262,0.01540216,1.53162810,1.34112063,0.86793869
-4.57128564,1.97279568,0.06651096,0.00030462,0.01666274,1.51778640,1.32909426,0.85635766
-4.56528264,1.97104034,0.07326226,0.00031857,0.01796841,1.50652838,1.31853736,0.84559154
-4.55927964,1.97266486,0.08026346,0.00033427,0.01930141,1.49751310,1.30905095,0.83551324
-4.55327664,1.97707933,0.08744561,0.00035146,0.02064214,1.49037390,1.30023242,0.82598938
-4.54727364,1.98365577,0.09473201,0.00036988,0.02196954,1.48472938,1.29168839,0.81688507
-4.54127064,1.99174223,0.10203941,0.00038923,0.02326165,1.48019265,1.28304559,0.80806765
-4.53526763,2.00067559,0.10927949,0.00040921,0.02449613,1.47637897,1.27395968,0.79940934
-4.52926463,2.00979320,0.11636062,0.00042949,0.02565093,1.47291183,1.26412232,0.79078900
-4.52326163,2.01844350,0.12318982,0.00044976,0.02670485,1.46942790,1.25326638,0.78209321
-4.51725863,2.02599599,0.12967480,0.00046969,0.02763820,1.46558107,1.24116970,0.77321684
-4.51125563,2.03185066,0.13572605,0.00048899,0.02843334,1.46104600,1.22765758,0.76406348
-4.50525263,2.03544723,0.14125891,0.00050735,0.02907522,1.45552148,1.21260429,0.75454582
-4.49924962,2.03627407,0.14619555,0.00052450,0.02955179,1.44873384,1.19593366,0.74458624
-4.49324662,2.03387706,0.15046671,0.00054017,0.02985431,1.44044042,1.17761903,0.73411774
-4.48724362,2.02786789,0.15401326,0.00055414,0.02997763,1.43043329,1.15768242,0.72308510
-4.48124062,2.01793183,0.15678744,0.00056620,0.02992021,1.41854293,1.13619300,0.71144633
-4.47523762,2.00383439,0.15875381,0.00057618,0.02968413,1.40464173,1.11326480,0.69917434
-4.46923462,1.98542662,0.15988978,0.00058391,0.02927494,1.38864704,1.08905345,0.68625844
-4.46323162,1.96264855,0.16018590,0.00058930,0.02870140,1.37052347,1.06375198,0.67270580
-4.45722861,1.93553043,0.15964569,0.00059225,0.02797513,1.35028403,1.03758548,0.65854232
-4.45122561,1.90419155,0.15828528,0.00059270,0.02711018,1.32799008,1.01080479,0.64381308
-4.44522261,1.86883652,0.15613263,0.00059064,0.02612258,1.30374973,0.98367915,0.62858198
-4.43921961,1.82974903,0.15322662,0.00058606,0.02502975,1.27771477,0.95648807,0.61293064
-4.43321661,1.78728331,0.14961592,0.00057900,0.02385007,1.25007619,0.92951279,0.59695660
-4.42721361,1.74185371,0.14535759,0.00056953,0.02260231,1.22105845,0.90302749,0.58077075
-4.42121061,1.69392291,0.14051580,0.00055774,0.02130515,1.19091297,0.87729096,0.56449439
-4.41520760,1.64398944,0.13516028,0.00054375,0.01997677,1.15991104,0.85253897,0.54825592
-4.40920460,1.59257512,0.12936487,0.00052771,0.01863447,1.12833692,0.82897808,0.53218754
-4.40320160,1.54021325,0.12320610,0.00050979,0.01729431,1.09648131,0.80678110,0.51642224
-4.39719860,1.48743821,0.11676176,0.00049018,0.01597094,1.06463593,0.78608473,0.50109119
-4.39119560,1.43477692,0.11010960,0.00046910,0.01467741,1.03308941,0.76698959,0.48632202
-4.38519260,1.38274265,0.10332609,0.00044679,0.01342507,1.00212486,0.74956268,0.47223782
-4.37918959,1.33183144,0.09648535,0.00042349,0.01222352,0.97201924,0.73384236,0.45895720
-4.37318659,1.28252100,0.08965818,0.00039947,0.01108068,0.94304445,0.71984533,0.44659529
-4.36718359,1.23527205,0.08291116,0.00037498,0.01000285,0.91547002,0.70757554,0.43526550
-4.36118059,1.19053143,0.07630600,0.00035030,0.00899481,0.88956700,0.69703409,0.42508198
-4.35517759,1.14873665,0.06989895,0.00032570,0.00805994,0.86561247,0.68822975,0.41616230
-4.34917459,1.11032089,0.06374038,0.00030144,0.00720045,0.84389422,0.68118899,0.40863023
-4.34317159,1.07571774,0.05787446,0.00027776,0.00641746,0.82471475,0.67596502,0.40261797
-4.33716858,1.04536474,0.05233904,0.00025492,0.00571125,0.80839399,0.67264477,0.39826768
-4.33116558,1.01970492,0.04716557,0.00023312,0.00508133,0.79527008,0.67135322,0.39573173
-4.32516258,0.99918568,0.04237919,0.00021258,0.00452667,0.78569758,0.67225460,0.39517159
-4.31915958,0.98425426,0.03799891,0.00019348,0.00404580,0.78004277,0.67554971,0.39675486
-4.31315658,0.97534969,0.03403783,0.00017597,0.00363691,0.77867576,0.68146963,0.40065057
-4.30715358,0.97289099,0.03050354,0.00016019,0.00329797,0.78195934,0.69026546,0.40702271
