energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.15357679,1.98750204,0.52267216,0.20323404,0.23131966,0.58323540,0.28659705,0.00409468
-5.14757379,1.99590765,0.50582543,0.20298604,0.24127824,0.58856533,0.28179976,0.00400365
-5.14157079,2.01503589,0.49341064,0.20357267,0.25117189,0.59654506,0.28002447,0.00394520
-5.13556778,2.04414647,0.48526269,0.20497095,0.26088876,0.60711283,0.28107973,0.00391715
-5.12956478,2.08236915,0.48116612,0.20714094,0.27032977,0.62015270,0.28474704,0.00391691
-5.12356178,2.12872280,0.48086011,0.21002685,0.27940981,0.63549655,0.29078619,0.00394162
-5.11755878,2.18213557,0.48404399,0.21355861,0.28805836,0.65292752,0.29894071,0.00398819
-5.11155578,2.24146581,0.49038328,0.21765382,0.29621929,0.67218495,0.30894317,0.00405337
-5.10555278,2.30552348,0.49951621,0.22222001,0.30385006,0.69297061,0.32052048,0.00413381
-5.09954977,2.37309172,0.51106048,0.22715717,0.31092019,0.71495598,0.33339886,0.00422616
-5.09354677,2.44294824,0.52462032,0.23236046,0.31740936,0.73779039,0.34730863,0.00432711
-5.08754377,2.51388618,0.53979362,0.23772295,0.32330520,0.76110967,0.36198868,0.00443346
-5.08154077,2.58473412,0.55617897,0.24313830,0.32860087,0.78454501,0.37719036,0.00454219
-5.07553777,2.65437482,0.57338243,0.24850333,0.33329278,0.80773175,0.39268096,0.00465046
-5.06953477,2.72176233,0.59102395,0.25372039,0.33737856,0.83031770,0.40824647,0.00475574
-5.06353177,2.78593706,0.60874312,0.25869934,0.34085537,0.85197082,0.42369364,0.00485575
-5.05752876,2.84603861,0.62620424,0.26335919,0.34371884,0.87238590,0.43885120,0.00494856
-5.05152576,2.90131580,0.64310054,0.26762940,0.34596259,0.89129009,0.45357033,0.00503258
-5.04552276,2.95113394,0.65915746,0.27145058,0.34757838,0.90844718,0.46772419,0.00510657
-5.03951976,2.99497899,0.67413487,0.27477488,0.34855700,0.92366048,0.48120672,0.00516963
-5.03351676,3.03245871,0.68782839,0.27756586,0.34888956,0.93677430,0.49393074,0.00522120
-5.02751376,3.06330073,0.70006964,0.27979807,0.34856939,0.94767412,0.50582540,0.00526103
-5.02151076,3.08734791,0.71072568,0.28145619,0.34759412,0.95628556,0.51683331,0.00528914
-5.01550775,3.10455118,0.71969759,0.28253404,0.34596785,0.96257227,0.52690741,0.00530582
-5.00950475,3.11496039,0.72691853,0.28303330,0.34370327,0.96653302,0.53600794,0.00531153
-5.00350175,3.11871367,0.73235117,0.28296231,0.34082339,0.96819815,0.54409966,0.00530690
-4.99749875,3.11602589,0.73598501,0.28233474,0.33736288,0.96762571,0.55114959,0.00529267
-4.99149575,3.10717683,0.73783344,0.28116849,0.33336867,0.96489747,0.55712552,0.00526962
-4.98549275,3.09249978,0.73793098,0.27948473,0.32889990,0.96011508,0.56199531,0.00523858
-4.97948974,3.07237089,0.73633060,0.27730715,0.32402700,0.95339654,0.56572736,0.00520039
-4.97348674,3.04720001,0.73310146,0.27466154,0.31883004,0.94487314,0.56829191,0.00515582
-4.96748374,3.01742307,0.72832698,0.27157563,0.31339634,0.93468702,0.56966351,0.00510562
-4.96148074,2.98349646,0.72210338,0.26807924,0.30781745,0.92298929,0.56982421,0.00505051
-4.95547774,2.94589317,0.71453857,0.26420462,0.30218578,0.90993881,0.56876753,0.00499114
-4.94947474,2.90510082,0.70575148,0.25998703,0.29659090,0.89570150,0.56650279,0.00492816
-4.94347174,2.86162105,0.69587166,0.25546539,0.29111590,0.88045005,0.56305948,0.00486220
-4.93746873,2.81597007,0.68503910,0.25068295,0.28583402,0.86436396,0.55849148,0.00479390
-4.93146573,2.76867980,0.67340402,0.24568797,0.28080566,0.84762964,0.55288055,0.00472398
-4.92546273,2.72029902,0.66112671,0.24053410,0.27607610,0.83044046,0.54633905,0.00465320
-4.91945973,2.67139410,0.64837713,0.23528059,0.27167412,0.81299655,0.53901123,0.00458244
-4.91345673,2.62254868,0.63533417,0.22999225,0.26761141,0.79550414,0.53107327,0.00451267
-4.90745373,2.57436186,0.62218458,0.22473887,0.26388308,0.77817440,0.52273162,0.00444502
-4.90145073,2.52744472,0.60912137,0.21959442,0.26046913,0.76122163,0.51421967,0.00438071
-4.89544772,2.48241470,0.59634174,0.21463573,0.25733674,0.74486067,0.50579290,0.00432109
-4.88944472,2.43988791,0.58404451,0.20994086,0.25444338,0.72930378,0.49772255,0.00426761
-4.88344172,2.40046949,0.57242703,0.20558713,0.25174043,0.71475669,0.49028802,0.00422178
-4.87743872,2.36474208,0.56168178,0.20164892,0.24917710,0.70141426,0.48376842,0.00418514
-4.87143572,2.33325287,0.55199253,0.19819527,0.24670444,0.68945563,0.47843361,0.00415921
-4.86543272,2.30649964,0.54353037,0.19528748,0.24427908,0.67903924,0.47453504,0.00414545
-4.85942971,2.28491639,0.53644969,0.19297675,0.24186658,0.67029774,0.47229703,0.00414520
-4.85342671,2.26885921,0.53088420,0.19130204,0.23944402,0.66333324,0.47190864,0.00415962
-4.84742371,2.25859301,0.52694322,0.19028819,0.23700177,0.65821294,0.47351680,0.00418967
-4.84142071,2.25427987,0.52470833,0.18994445,0.23454422,0.65496556,0.47722082,0.00423603
-4.83541771,2.25596967,0.52423067,0.19026355,0.23208957,0.65357867,0.48306866,0.00429909
-4.82941471,2.26359364,0.52552887,0.19122132,0.22966849,0.65399722,0.49105516,0.00437893
-4.82341171,2.27696138,0.52858784,0.19277687,0.22732197,0.65612341,0.50112220,0.00447526
-4.81740870,2.29576186,0.53335854,0.19487351,0.22509832,0.65981807,0.51316106,0.00458749
-4.81140570,2.31956865,0.53975874,0.19744019,0.22304970,0.66490356,0.52701659,0.00471470
-4.80540270,2.34784964,0.54767498,0.20039363,0.22122828,0.67116833,0.54249337,0.00485565
-4.79939970,2.37998122,0.55696549,0.20364095,0.21968246,0.67837289,0.55936335,0.00500887
-4.79339670,2.41526674,0.56746438,0.20708270,0.21845334,0.68625726,0.57737486,0.00517266
-4.78739370,2.45295886,0.57898672,0.21061633,0.21757169,0.69454959,0.59626267,0.00534518
-4.78139070,2.49228523,0.59133459,0.21413978,0.21705579,0.70297563,0.61575863,0.00552450
-4.77538769,2.53247671,0.60430389,0.21755519,0.21691009,0.71126882,0.63560260,0.00570870
-4.76938469,2.57279717,0.61769167,0.22077250,0.21712513,0.71918049,0.65555326,0.00589594
-4.76338169,2.61257371,0.63130378,0.22371285,0.21767844,0.72648984,0.67539837,0.00608450
-4.75737869,2.65122613,0.64496245,0.22631156,0.21853660,0.73301310,0.69496415,0.00627293
-4.75137569,2.68829426,0.65851368,0.22852062,0.21965834,0.73861163,0.71412336,0.00646005
-4.74537269,2.72346175,0.67183385,0.23031055,0.22099840,0.74319831,0.73280177,0.00664507
-4.73936968,2.75657513,0.68483546,0.23167150,0.22251199,0.74674208,0.75098267,0.00682759
-4.73336668,2.78765677,0.69747148,0.23261361,0.22415955,0.74927016,0.76870918,0.00700766
-4.72736368,2.81691072,0.70973819,0.23316644,0.22591153,0.75086779,0.78608403,0.00718579
-4.72136068,2.84472062,0.72167612,0.23337770,0.22775276,0.75167552,0.80326679,0.00736293
-4.71535768,2.87163908,0.73336902,0.23331103,0.22968621,0.75188393,0.82046832,0.00754045
-4.70935468,2.89836846,0.74494067,0.23304322,0.23173581,0.75172596,0.83794252,0.00772009
-4.70335168,2.92573306,0.75654964,0.23266065,0.23394805,0.75146722,0.85597542,0.00790387
-4.69734867,2.95464353,0.76838194,0.23225537,0.23639223,0.75139447,0.87487185,0.00809397
-4.69134567,2.98605440,0.78064194,0.23192078,0.23915925,0.75180297,0.89494005,0.00829265
-4.68534267,3.02091638,0.79354164,0.23174722,0.24235889,0.75298299,0.91647460,0.00850207
-4.67933967,3.06012499,0.80728895,0.23181750,0.24611564,0.75520625,0.93973843,0.00872418
-4.67333667,3.10446788,0.82207520,0.23220282,0.25056328,0.75871279,0.96494445,0.00896053
-4.66733367,3.15457319,0.83806260,0.23295894,0.25583833,0.76369885,0.99223771,0.00921212
-4.66133067,3.21086122,0.85537219,0.23412306,0.26207271,0.77030636,1.02167895,0.00947929
-4.65532766,3.27350219,0.87407281,0.23571138,0.26938601,0.77861446,1.05323038,0.00976157
-4.64932466,3.34238212,0.89417172,0.23771755,0.27787765,0.78863341,1.08674466,0.01005760
-4.64332166,3.41707924,0.91560746,0.24011197,0.28761931,0.80030120,1.12195772,0.01036503
-4.63731866,3.49685225,0.93824517,0.24284221,0.29864820,0.81348303,1.15848633,0.01068055
-4.63131566,3.58064196,0.96187504,0.24583425,0.31096133,0.82797358,1.19583057,0.01099990
-4.62531266,3.66708673,0.98621376,0.24899474,0.32451129,0.84350215,1.23338178,0.01131789
-4.61930965,3.75455165,1.01090934,0.25221411,0.33920371,0.85974026,1.27043581,0.01162859
-4.61330665,3.84117083,1.03554897,0.25537030,0.35489669,0.87631154,1.30621128,0.01192542
-4.60730365,3.92490150,1.05966991,0.25833313,0.37140233,0.89280347,1.33987240,0.01220140
-4.60130065,4.00358768,1.08277282,0.26096903,0.38849031,0.90878048,1.37055544,0.01244934
-4.59529765,4.07503121,1.10433721,0.26314593,0.40589365,0.92379799,1.39739777,0.01266212
-4.58929465,4.13706712,1.12383838,0.26473808,0.42331624,0.93741675,1.41956830,0.01283295
-4.58329165,4.18764015,1.14076506,0.26563076,0.44044220,0.94921707,1.43629794,0.01295559
-4.57728864,4.22487925,1.15463718,0.26572441,0.45694645,0.95881242,1.44690861,0.01302467
-4.57128564,4.24716682,1.16502301,0.26493832,0.47250629,0.96586187,1.45083953,0.01303586
-4.56528264,4.25319972,1.17155484,0.26321351,0.48681350,0.97008114,1.44766949,0.01298608
-4.55927964,4.24203955,1.17394285,0.26051483,0.49958627,0.97125170,1.43713408,0.01287363
-4.55327664,4.21314995,1.17198626,0.25683214,0.51058079,0.96922787,1.41913700,0.01269830
-4.54727364,4.16641965,1.16558162,0.25218060,0.51960163,0.96394157,1.39375504,0.01246140
-4.54127064,4.10217015,1.15472770,0.24660011,0.52651064,0.95540469,1.36123650,0.01216573
-4.53526763,4.02114813,1.13952688,0.24015376,0.53123390,0.94370902,1.32199315,0.01181550
-4.52926463,3.92450291,1.12018302,0.23292572,0.53376624,0.92902373,1.27658629,0.01141624
-4.52326163,3.81375019,1.09699580,0.22501829,0.53417321,0.91159054,1.22570757,0.01097456
-4.51725863,3.69072357,1.07035181,0.21654855,0.53259020,0.89171669,1.17015561,0.01049798
-4.51125563,3.55751621,1.04071275,0.20764459,0.52921876,0.86976599,1.11080948,0.00999468
-4.50525263,3.41641477,1.00860112,0.19844150,0.52432008,0.84614809,1.04860046,0.00947323
-4.49924962,3.26982852,0.97458401,0.18907734,0.51820589,0.82130643,0.98448308,0.00894233
-4.49324662,3.12021617,0.93925546,0.17968905,0.51122707,0.79570514,0.91940704,0.00841057
-4.48724362,2.97001324,0.90321820,0.17040872,0.50376037,0.76981526,0.85429079,0.00788613
-4.48124062,2.82156249,0.86706534,0.16136003,0.49619382,0.74410075,0.78999798,0.00737663
-4.47523762,2.67704974,0.83136260,0.15265519,0.48891122,0.71900473,0.72731746,0.00688887
-4.46923462,2.53844717,0.79663192,0.14439233,0.48227665,0.69493635,0.66694747,0.00642872
-4.46323162,2.40746578,0.76333680,0.13665350,0.47661936,0.67225879,0.60948422,0.00600100
-4.45722861,2.28551835,0.73187007,0.12950317,0.47221980,0.65127877,0.55541515,0.00560939
-4.45122561,2.17369370,0.70254442,0.12298745,0.46929751,0.63223800,0.50511654,0.00525645
-4.44522261,2.07274285,0.67558607,0.11713386,0.46800123,0.61530690,0.45885543,0.00494356
-4.43921961,1.98307717,0.65113176,0.11195171,0.46840178,0.60058082,0.41679517,0.00467105
-4.43321661,1.90477796,0.62922909,0.10743308,0.47048815,0.58807908,0.37900420,0.00443826
-4.42721361,1.83761703,0.60984026,0.10355429,0.47416680,0.57774668,0.34546735,0.00424363
-4.42121061,1.78108708,0.59284896,0.10027782,0.47926440,0.56945897,0.31609899,0.00408491
-4.41520760,1.73444046,0.57807002,0.09755463,0.48553401,0.56302884,0.29075736,0.00395925
-4.40920460,1.69673484,0.56526155,0.09532675,0.49266413,0.55821644,0.26925937,0.00386341
-4.40320160,1.66688384,0.55413886,0.09353011,0.50029067,0.55474087,0.25139521,0.00379395
-4.39719860,1.64371060,0.54438969,0.09209743,0.50801108,0.55229346,0.23694239,0.00374737
-4.39119560,1.62600236,0.53568998,0.09096111,0.51540001,0.55055213,0.22567846,0.00372029
-4.38519260,1.61256382,0.52771953,0.09005600,0.52202608,0.54919615,0.21739217,0.00370961
-4.37918959,1.60226740,0.52017697,0.08932203,0.52746872,0.54792075,0.21189280,0.00371261
-4.37318659,1.59409838,0.51279320,0.08870641,0.53133458,0.54645084,0.20901726,0.00372711
-4.36718359,1.58719340,0.50534301,0.08816560,0.53327273,0.54455336,0.20863501,0.00375151
-4.36118059,1.58087094,0.49765417,0.08766669,0.53298797,0.54204762,0.21065068,0.00378485
-4.35517759,1.57465265,0.48961388,0.08718837,0.53025179,0.53881328,0.21500444,0.00382685
-4.34917459,1.56827515,0.48117222,0.08672135,0.52491053,0.53479555,0.22167024,0.00387787
-4.34317159,1.56169186,0.47234263,0.08626827,0.51689047,0.53000751,0.23065213,0.00393892
-4.33716858,1.55506531,0.46319952,0.08584305,0.50619965,0.52452938,0.24197892,0.00401154
-4.33116558,1.54875044,0.45387322,0.08546983,0.49292665,0.51850502,0.25569747,0.00409776
-4.32516258,1.54327016,0.44454263,0.08518148,0.47723632,0.51213564,0.27186491,0.00419997
-4.31915958,1.53928428,0.43542603,0.08501773,0.45936286,0.50567136,0.29054033,0.00432082
-4.31315658,1.53755368,0.42677053,0.08502313,0.43960068,0.49940080,0.31177615,0.00446305
-4.30715358,1.53890149,0.41884085,0.08524478,0.41829357,0.49363948,0.33560969,0.00462942
