energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.29864932,3.83424594,1.41931233,2.82966714,0.00022395,0.27020863,0.42169203,0.17820166,0.50257634,0.00000000
-3.29264632,3.68175040,1.36806081,2.72667827,0.00021100,0.25630286,0.39499913,0.17040825,0.47344297,0.00000000
-3.28664332,3.52419938,1.31560338,2.61893123,0.00019849,0.24226975,0.36864677,0.16243365,0.44421379,0.00000000
-3.28064032,3.36300802,1.26223654,2.50744263,0.00018650,0.22825007,0.34280260,0.15436362,0.41517198,0.00000000
-3.27463732,3.19959033,1.20825145,2.39325442,0.00017510,0.21437542,0.31762785,0.14627904,0.38658057,0.00000000
-3.26863432,3.03534724,1.15393468,2.27742838,0.00016439,0.20076478,0.29327321,0.13825451,0.35867953,0.00000000
-3.26263132,2.87165625,1.09956892,2.16104033,0.00015442,0.18752188,0.26987538,0.13035737,0.33168375,0.00000000
-3.25662831,2.70986194,1.04543364,2.04517364,0.00014528,0.17473352,0.24755437,0.12264714,0.30578178,0.00000000
-3.25062531,2.55126720,0.99180549,1.93091159,0.00013704,0.16246880,0.22641161,0.11517528,0.28113534,0.00000000
-3.24462231,2.39712466,0.93895823,1.81932839,0.00012979,0.15077916,0.20652876,0.10798529,0.25787962,0.00000000
-3.23861931,2.24862780,0.88716216,1.71147854,0.00012361,0.13969918,0.18796733,0.10111310,0.23612400,0.00000000
-3.23261631,2.10690156,0.83668294,1.60838457,0.00011857,0.12924795,0.17076896,0.09458762,0.21595341,0.00000000
-3.22661331,1.97299215,0.78777963,1.51102309,0.00011476,0.11943096,0.15495621,0.08843143,0.19742991,0.00000000
-3.22061031,1.84785587,0.74070212,1.42030947,0.00011225,0.11024221,0.14053384,0.08266158,0.18059447,0.00000000
-3.21460730,1.73234704,0.69568786,1.33708134,0.00011113,0.10166658,0.12749044,0.07729027,0.16546894,0.00000000
-3.20860430,1.62720522,0.65295793,1.26208140,0.00011144,0.09368209,0.11580019,0.07232562,0.15205784,0.00000000
-3.20260130,1.53304188,0.61271282,1.19594016,0.00011326,0.08626216,0.10542479,0.06777224,0.14035011,0.00000000
-3.19659830,1.45032721,0.57512775,1.13915912,0.00011661,0.07937756,0.09631534,0.06363168,0.13032064,0.00000000
-3.19059530,1.37937738,0.54034807,1.09209514,0.00012152,0.07299813,0.08841413,0.05990276,0.12193154,0.00000000
-3.18459230,1.32034312,0.50848471,1.05494680,0.00012799,0.06709414,0.08165633,0.05658176,0.11513321,0.00000000
-3.17858929,1.27320025,0.47961013,1.02774333,0.00013600,0.06163732,0.07597144,0.05366243,0.10986507,0.00000000
-3.17258629,1.23774296,0.45375487,1.01033701,0.00014549,0.05660150,0.07128469,0.05113596,0.10605620,0.00000000
-3.16658329,1.21358063,0.43090507,1.00239955,0.00015639,0.05196293,0.06751813,0.04899084,0.10362583,0.00000000
-3.16058029,1.20013881,0.41100110,1.00342309,0.00016857,0.04770040,0.06459169,0.04721269,0.10248370,0.00000000
-3.15457729,1.19666502,0.39393745,1.01272626,0.00018190,0.04379504,0.06242415,0.04578414,0.10253060,0.00000000
-3.14857429,1.20223985,0.37956422,1.02946549,0.00019618,0.04023003,0.06093401,0.04468472,0.10365894,0.00000000
-3.14257129,1.21579351,0.36768993,1.05265191,0.00021121,0.03699016,0.06004037,0.04389094,0.10575360,0.00000000
-3.13656828,1.23612795,0.35808603,1.08117333,0.00022675,0.03406144,0.05966394,0.04337637,0.10869309,0.00000000
-3.13056528,1.26194435,0.35049283,1.11382143,0.00024253,0.03143064,0.05972800,0.04311205,0.11235107,0.00000000
-3.12456228,1.29187532,0.34462673,1.14932309,0.00025826,0.02908492,0.06015952,0.04306690,0.11659826,0.00000000
-3.11855928,1.32452126,0.34018863,1.18637552,0.00027366,0.02701159,0.06089034,0.04320843,0.12130474,0.00000000
-3.11255628,1.35848966,0.33687321,1.22368379,0.00028843,0.02519794,0.06185843,0.04350355,0.12634266,0.00000000
-3.10655328,1.39243620,0.33437878,1.25999979,0.00030226,0.02363115,0.06300916,0.04391949,0.13158913,0.00000000
-3.10055028,1.42510621,0.33241728,1.29416114,0.00031488,0.02229841,0.06429657,0.04442489,0.13692945,0.00000000
-3.09454727,1.45537486,0.33072419,1.32512874,0.00032602,0.02118703,0.06568455,0.04499084,0.14226027,0.00000000
-3.08854427,1.48228462,0.32906787,1.35202147,0.00033546,0.02028469,0.06714789,0.04559202,0.14749281,0.00000000
-3.08254127,1.50507841,0.32725800,1.37414660,0.00034300,0.01957964,0.06867309,0.04620768,0.15255570,0.00000000
-3.07653827,1.52322693,0.32515282,1.39102480,0.00034850,0.01906106,0.07025892,0.04682254,0.15739761,0.00000000
-3.07053527,1.53644909,0.32266489,1.40240855,0.00035185,0.01871925,0.07191658,0.04742759,0.16198917,0.00000000
-3.06453227,1.54472456,0.31976515,1.40829326,0.00035302,0.01854585,0.07366959,0.04802054,0.16632438,0.00000000
-3.05852926,1.54829777,0.31648514,1.40892054,0.00035201,0.01853398,0.07555309,0.04860615,0.17042119,0.00000000
-3.05252626,1.54767316,0.31291736,1.40477345,0.00034890,0.01867831,0.07761290,0.04919619,0.17432130,0.00000000
-3.04652326,1.54360180,0.30921368,1.39656391,0.00034381,0.01897503,0.07990403,0.04980920,0.17808912,0.00000000
-3.04052026,1.53705992,0.30558207,1.38521273,0.00033692,0.01942169,0.08248889,0.05046987,0.18180989,0.00000000
-3.03451726,1.52922005,0.30228153,1.37182314,0.00032844,0.02001700,0.08543514,0.05120828,0.18558716,0.00000000
-3.02851426,1.52141599,0.29961562,1.35764862,0.00031864,0.02076055,0.08881326,0.05205881,0.18953953,0.00000000
-3.02251126,1.51510298,0.29792478,1.34405653,0.00030780,0.02165244,0.09269404,0.05305890,0.19379698,0.00000000
-3.01650825,1.51181435,0.29757751,1.33248862,0.00029625,0.02269288,0.09714588,0.05424771,0.19849679,0.00000000
-3.01050525,1.51311642,0.29896085,1.32441986,0.00028432,0.02388183,0.10223222,0.05566460,0.20377935,0.00000000
-3.00450225,1.52056292,0.30247027,1.32131699,0.00027235,0.02521857,0.10800899,0.05734772,0.20978399,0.00000000
-2.99849925,1.53565046,0.30849921,1.32459783,0.00026067,0.02670134,0.11452239,0.05933257,0.21664487,0.00000000
-2.99249625,1.55977622,0.31742846,1.33559267,0.00024962,0.02832706,0.12180686,0.06165067,0.22448731,0.00000000
-2.98649325,1.59419899,0.32961555,1.35550837,0.00023951,0.03009103,0.12988347,0.06432836,0.23342437,0.00000000
-2.98049025,1.64000420,0.34538429,1.38539618,0.00023064,0.03198683,0.13875871,0.06738588,0.24355401,0.00000000
-2.97448724,1.69807369,0.36501457,1.42612352,0.00022328,0.03400616,0.14842370,0.07083658,0.25495665,0.00000000
-2.96848424,1.76906053,0.38873266,1.47835029,0.00021768,0.03613890,0.15885387,0.07468640,0.26769329,0.00000000
-2.96248124,1.85336911,0.41670204,1.54250975,0.00021405,0.03837312,0.17000902,0.07893367,0.28180399,0.00000000
-2.95647824,1.95114059,0.44901508,1.61879427,0.00021257,0.04069523,0.18183389,0.08356907,0.29730678,0.00000000
-2.95047524,2.06224367,0.48568562,1.70714576,0.00021339,0.04309017,0.19425896,0.08857589,0.31419688,0.00000000
-2.94447224,2.18627073,0.52664285,1.80725110,0.00021666,0.04554160,0.20720172,0.09393049,0.33244612,0.00000000
-2.93846923,2.32253929,0.57172670,1.91854244,0.00022245,0.04803216,0.22056809,0.09960297,0.35200256,0.00000000
-2.93246623,2.47009877,0.62068511,2.04020245,0.00023083,0.05054370,0.23425413,0.10555797,0.37279019,0.00000000
-2.92646323,2.62774267,0.67317332,2.17117485,0.00024186,0.05305755,0.24814791,0.11175561,0.39470882,0.00000000
-2.92046023,2.79402629,0.72875587,2.31018011,0.00025553,0.05555473,0.26213148,0.11815251,0.41763409,0.00000000
-2.91445723,2.96728996,0.78691109,2.45573662,0.00027185,0.05801622,0.27608297,0.12470285,0.44141767,0.00000000
-2.90845423,3.14568809,0.84703873,2.60618745,0.00029077,0.06042314,0.28987871,0.13135947,0.46588782,0.00000000
-2.90245123,3.32722370,0.90847056,2.75973241,0.00031223,0.06275697,0.30339547,0.13807492,0.49085039,0.00000000
-2.89644822,3.50978849,0.97048401,2.91446551,0.00033615,0.06499979,0.31651264,0.14480246,0.51609035,0.00000000
-2.89044522,3.69120794,1.03231867,3.06841714,0.00036240,0.06713446,0.32911450,0.15149704,0.54137406,0.00000000
-2.88444222,3.86929058,1.09319528,3.21960037,0.00039084,0.06914482,0.34109239,0.15811609,0.56645238,0.00000000
-2.87843922,4.04188064,1.15233672,3.36606024,0.00042129,0.07101601,0.35234694,0.16462034,0.59106467,0.00000000
-2.87243622,4.20691251,1.20899024,3.50592475,0.00045355,0.07273463,0.36279016,0.17097433,0.61494364,0.00000000
-2.86643322,4.36246540,1.26245019,3.63745590,0.00048737,0.07428905,0.37234746,0.17714694,0.63782123,0.00000000
-2.86043022,4.50681633,1.31208024,3.75909892,0.00052250,0.07566967,0.38095942,0.18311170,0.65943511,0.00000000
-2.85442721,4.63848905,1.35733406,3.86952766,0.00055861,0.07686919,0.38858344,0.18884691,0.67953581,0.00000000
-2.84842421,4.75629706,1.39777350,3.96768395,0.00059540,0.07788285,0.39519491,0.19433570,0.69789425,0.00000000
-2.84242121,4.85937814,1.43308329,4.05280920,0.00063250,0.07870863,0.40078813,0.19956577,0.71430906,0.00000000
-2.83641821,4.94721873,1.46308135,4.12446615,0.00066954,0.07934743,0.40537664,0.20452912,0.72861376,0.00000000
-2.83041521,5.01966641,1.48772411,4.18254944,0.00070613,0.07980311,0.40899303,0.20922152,0.74068297,0.00000000
-2.82441221,5.07692919,1.50710635,4.22728407,0.00074188,0.08008253,0.41168817,0.21364186,0.75043758,0.00000000
-2.81840920,5.11956123,1.52145538,4.25921106,0.00077638,0.08019538,0.41352976,0.21779139,0.75784837,0.00000000
-2.81240620,5.14843488,1.53111975,4.27916080,0.00080924,0.08015402,0.41460026,0.22167278,0.76293782,0.00000000
-2.80640320,5.16469986,1.53655278,4.28821451,0.00084010,0.07997310,0.41499421,0.22528923,0.76577984,0.00000000
-2.80040020,5.16973109,1.53829168,4.28765563,0.00086858,0.07966915,0.41481494,0.22864339,0.76649745,0.00000000
-2.79439720,5.16506721,1.53693325,4.27891286,0.00089436,0.07926002,0.41417093,0.23173637,0.76525821,0.00000000
-2.78839420,5.15234248,1.53310714,4.26349758,0.00091715,0.07876429,0.41317177,0.23456678,0.76226761,0.00000000
-2.78239120,5.13321510,1.52744820,4.24293827,0.00093670,0.07820060,0.41192395,0.23712985,0.75776080,0.00000000
-2.77638819,5.10929545,1.52056899,4.21871527,0.00095279,0.07758698,0.41052672,0.23941672,0.75199272,0.00000000
-2.77038519,5.08207734,1.51303401,4.19219867,0.00096527,0.07694012,0.40906808,0.24141391,0.74522736,0.00000000
-2.76438219,5.05287586,1.50533670,4.16459250,0.00097403,0.07627481,0.40762119,0.24310299,0.73772652,0.00000000
-2.75837919,5.02277459,1.49788042,4.13688764,0.00097900,0.07560331,0.40624135,0.24446064,0.72973863,0.00000000
-2.75237619,4.99258466,1.49096414,4.10982579,0.00098017,0.07493493,0.40496368,0.24545885,0.72148832,0.00000000
-2.74637319,4.96281763,1.48477346,4.08387583,0.00097756,0.07427563,0.40380161,0.24606557,0.71316708,0.00000000
-2.74037019,4.93367315,1.47937722,4.05922376,0.00097125,0.07362790,0.40274636,0.24624556,0.70492568,0.00000000
-2.73436718,4.90504188,1.47472974,4.03577608,0.00096134,0.07299063,0.40176731,0.24596161,0.69686860,0.00000000
-2.72836418,4.87652314,1.47067824,4.01317643,0.00094797,0.07235927,0.40081339,0.24517593,0.68905081,0.00000000
-2.72236118,4.84745612,1.46697498,3.99083403,0.00093131,0.07172608,0.39981533,0.24385183,0.68147712,0.00000000
-2.71635818,4.81696280,1.46329322,3.96796235,0.00091154,0.07108052,0.39868870,0.24195543,0.67410388,0.00000000
-2.71035518,4.78400013,1.45924621,3.94362580,0.00088889,0.07040977,0.39733765,0.23945746,0.66684322,0.00000000
-2.70435218,4.74741873,1.45440790,3.91679172,0.00086357,0.06969939,0.39565907,0.23633510,0.65956929,0.00000000
-2.69834917,4.70602504,1.44833453,3.88638531,0.00083582,0.06893399,0.39354714,0.23257357,0.65212633,0.00000000
-2.69234617,4.65864375,1.44058588,3.85134439,0.00080590,0.06809797,0.39089786,0.22816762,0.64433805,0.00000000
-2.68634317,4.60417771,1.43074523,3.81067171,0.00077406,0.06717628,0.38761355,0.22312270,0.63601781,0.00000000
-2.68034017,4.54166244,1.41843734,3.76348237,0.00074058,0.06615515,0.38360694,0.21745574,0.62697907,0.00000000
-2.67433717,4.47031299,1.40334347,3.70904436,0.00070573,0.06502275,0.37880490,0.21119562,0.61704559,0.00000000
-2.66833417,4.38956143,1.38521333,3.64681083,0.00066978,0.06376979,0.37315140,0.20438311,0.60606087,0.00000000
-2.66233117,4.29908358,1.36387342,3.57644300,0.00063301,0.06239002,0.36660981,0.19707044,0.59389646,0.00000000
-2.65632816,4.19881443,1.33923173,3.49782331,0.00059571,0.06088057,0.35916439,0.18932038,0.58045865,0.00000000
-2.65032516,4.08895221,1.31127905,3.41105882,0.00055816,0.05924221,0.35082085,0.18120495,0.56569345,0.00000000
-2.64432216,3.96995152,1.28008695,3.31647533,0.00052064,0.05747941,0.34160620,0.17280376,0.54958955,0.00000000
-2.63831916,3.84250663,1.24580292,3.21460325,0.00048342,0.05560032,0.33156770,0.16420210,0.53217941,0.00000000
-2.63231616,3.70752620,1.20864319,3.10615620,0.00044675,0.05361660,0.32077113,0.15548879,0.51353832,0.00000000
-2.62631316,3.56610115,1.16888364,2.99200410,0.00041088,0.05154306,0.30929854,0.14675392,0.49378184,0.00000000
-2.62031016,3.41946756,1.12684942,2.87314207,0.00037605,0.04939729,0.29724544,0.13808664,0.47306156,0.00000000
-2.61430715,3.26896637,1.08290388,2.75065685,0.00034246,0.04719916,0.28471764,0.12957288,0.45155975,0.00000000
-2.60830415,3.11600190,1.03743719,2.62569242,0.00031029,0.04497023,0.27182805,0.12129340,0.42948301,0.00000000
-2.60230115,2.96200091,0.99085517,2.49941604,0.00027971,0.04273314,0.25869321,0.11332191,0.40705539,0.00000000
-2.59629815,2.80837364,0.94356869,2.37298620,0.00025084,0.04051101,0.24543014,0.10572357,0.38451122,0.00000000
-2.59029515,2.65647830,0.89598399,2.24752338,0.00022379,0.03832677,0.23215321,0.09855379,0.36208802,0.00000000
-2.58429215,2.50758987,0.84849395,2.12408453,0.00019861,0.03620259,0.21897143,0.09185741,0.34001968,0.00000000
-2.57828914,2.36287403,0.80147077,2.00364168,0.00017535,0.03415928,0.20598605,0.08566815,0.31853029,0.00000000
-2.57228614,2.22336658,0.75525976,1.88706519,0.00015402,0.03221583,0.19328866,0.08000860,0.29782858,0.00000000
-2.56628314,2.08995851,0.71017457,1.77511154,0.00013459,0.03038892,0.18095974,0.07489032,0.27810326,0.00000000
-2.56028014,1.96338669,0.66649358,1.66841564,0.00011702,0.02869260,0.16906767,0.07031444,0.25951928,0.00000000
-2.55427714,1.84422979,0.62445760,1.56748744,0.00010126,0.02713803,0.15766827,0.06627240,0.24221497,0.00000000
-2.54827414,1.73290907,0.58426854,1.47271240,0.00008720,0.02573325,0.14680472,0.06274694,0.22630015,0.00000000
-2.54227114,1.62969355,0.54608915,1.38435538,0.00007477,0.02448314,0.13650798,0.05971325,0.21185507,0.00000000
-2.53626813,1.53470883,0.51004364,1.30256748,0.00006384,0.02338938,0.12679744,0.05714026,0.19893023,0.00000000
-2.53026513,1.44794901,0.47621897,1.22739540,0.00005430,0.02245058,0.11768199,0.05499192,0.18754685,0.00000000
-2.52426213,1.36929123,0.44466687,1.15879264,0.00004605,0.02166240,0.10916125,0.05322858,0.17769804,0.00000000
-2.51825913,1.29851198,0.41540638,1.09663233,0.00003895,0.02101784,0.10122692,0.05180832,0.16935057,0.00000000
-2.51225613,1.23530491,0.38842685,1.04072109,0.00003290,0.02050753,0.09386433,0.05068824,0.16244706,0.00000000
-2.50625313,1.17929951,0.36369130,0.99081367,0.00002779,0.02012009,0.08705396,0.04982568,0.15690864,0.00000000
-2.50025013,1.13008029,0.34114014,0.94662793,0.00002352,0.01984259,0.08077289,0.04917933,0.15263798,0.00000000
-2.49424712,1.08720595,0.32069506,0.90785992,0.00002000,0.01966098,0.07499631,0.04871029,0.14952256,0.00000000
-2.48824412,1.05022824,0.30226308,0.87419867,0.00001715,0.01956059,0.06969878,0.04838292,0.14743823,0.00000000
-2.48224112,1.01871010,0.28574070,0.84534052,0.00001489,0.01952660,0.06485545,0.04816569,0.14625282,0.00000000
-2.47623812,0.99224257,0.27101803,0.82100249,0.00001318,0.01954460,0.06044306,0.04803180,0.14583004,0.00000000
-2.47023512,0.97046023,0.25798282,0.80093444,0.00001196,0.01960098,0.05644077,0.04795967,0.14603314,0.00000000
-2.46423212,0.95305453,0.24652424,0.78492968,0.00001121,0.01968342,0.05283081,0.04793333,0.14672873,0.00000000
-2.45822911,0.93978467,0.23653640,0.77283348,0.00001089,0.01978128,0.04959889,0.04794259,0.14779029,0.00000000
-2.45222611,0.93048548,0.22792138,0.76454929,0.00001101,0.01988590,0.04673448,0.04798312,0.14910148,0.00000000
-2.44622311,0.92507193,0.22059176,0.76004206,0.00001154,0.01999081,0.04423078,0.04805624,0.15055901,0.00000000
-2.44022011,0.92353974,0.21447241,0.75933842,0.00001250,0.02009193,0.04208465,0.04816861,0.15207512,0.00000000
-2.43421711,0.92596186,0.20950159,0.76252340,0.00001389,0.02018756,0.04029622,0.04833174,0.15357943,0.00000000
-2.42821411,0.93248061,0.20563121,0.76973353,0.00001574,0.02027833,0.03886839,0.04856122,0.15502013,0.00000000
-2.42221111,0.94329536,0.20282616,0.78114612,0.00001806,0.02036704,0.03780620,0.04887587,0.15636445,0.00000000
-2.41620810,0.95864595,0.20106287,0.79696506,0.00002088,0.02045833,0.03711596,0.04929665,0.15759838,0.00000000
-2.41020510,0.97879217,0.20032688,0.81740319,0.00002420,0.02055835,0.03680440,0.04984546,0.15872559,0.00000000
-2.40420210,1.00398997,0.20060978,0.84266199,0.00002806,0.02067429,0.03687759,0.05054385,0.15976560,0.00000000
-2.39819910,1.03446507,0.20190539,0.87290900,0.00003247,0.02081387,0.03733990,0.05141163,0.16075128,0.00000000
-2.39219610,1.07038529,0.20420561,0.90825423,0.00003743,0.02098477,0.03819288,0.05246547,0.16172573,0.00000000
-2.38619310,1.11183248,0.20749590,0.94872631,0.00004294,0.02119410,0.03943416,0.05371754,0.16273869,0.00000000
-2.38019010,1.15877578,0.21175078,0.99424981,0.00004900,0.02144781,0.04105640,0.05517430,0.16384266,0.00000000
-2.37418709,1.21104742,0.21692961,1.04462483,0.00005559,0.02175023,0.04304642,0.05683544,0.16508883,0.00000000
-2.36818409,1.26832269,0.22297282,1.09951031,0.00006266,0.02210360,0.04538437,0.05869299,0.16652318,0.00000000
-2.36218109,1.33010528,0.22979895,1.15841206,0.00007016,0.02250775,0.04804320,0.06073082,0.16818268,0.00000000
-2.35617809,1.39571942,0.23730261,1.22067676,0.00007804,0.02295988,0.05098833,0.06292442,0.17009204,0.00000000
-2.35017509,1.46430953,0.24535368,1.28549260,0.00008622,0.02345443,0.05417763,0.06524108,0.17226101,0.00000000
-2.34417209,1.53484816,0.25379775,1.35189724,0.00009459,0.02398314,0.05756175,0.06764041,0.17468245,0.00000000
-2.33816908,1.60615247,0.26245792,1.41879307,0.00010307,0.02453522,0.06108473,0.07007533,0.17733122,0.00000000
-2.33216608,1.67690883,0.27113797,1.48496988,0.00011153,0.02509763,0.06468495,0.07249335,0.18016399,0.00000000
-2.32616308,1.74570524,0.27962681,1.54913406,0.00011985,0.02565557,0.06829654,0.07483824,0.18312002,0.00000000
-2.32016008,1.81107014,0.28770394,1.60994358,0.00012790,0.02619290,0.07185088,0.07705198,0.18612280,0.00000000
-2.31415708,1.87151644,0.29514592,1.66604727,0.00013556,0.02669286,0.07527855,0.07907684,0.18908251,0.00000000
-2.30815408,1.92558875,0.30173333,1.71612696,0.00014272,0.02713863,0.07851139,0.08085770,0.19189926,0.00000000
-2.30215108,1.97191192,0.30725804,1.75894050,0.00014924,0.02751404,0.08148467,0.08234427,0.19446683,0.00000000
-2.29614807,2.00923867,0.31153043,1.79336391,0.00015505,0.02780425,0.08413933,0.08349331,0.19667684,0.00000000
-2.29014507,2.03649413,0.31438617,1.81843052,0.00016005,0.02799637,0.08642417,0.08427066,0.19842303,0.00000000
-2.28414207,2.05281528,0.31569230,1.83336552,0.00016419,0.02807997,0.08829790,0.08465300,0.19960569,0.00000000
-2.27813907,2.05758334,0.31535215,1.83761404,0.00016743,0.02804761,0.08973089,0.08462926,0.20013570,0.00000000
-2.27213607,2.05044772,0.31330917,1.83086168,0.00016977,0.02789518,0.09070667,0.08420159,0.19993827,0.00000000
-2.26613307,2.03134031,0.30954910,1.81304636,0.00017124,0.02762208,0.09122301,0.08338594,0.19895611,0.00000000
-2.26013007,2.00047960,0.30410070,1.78436102,0.00017191,0.02723140,0.09129251,0.08221205,0.19715189,0.00000000
-2.25412706,1.95836434,0.29703488,1.74524718,0.00017185,0.02672981,0.09094274,0.08072299,0.19450991,0.00000000
-2.24812406,1.90575721,0.28846221,1.69637959,0.00017119,0.02612744,0.09021582,0.07897422,0.19103691,0.00000000
-2.24212106,1.84365934,0.27852919,1.63864291,0.00017008,0.02543754,0.08916746,0.07703216,0.18676203,0.00000000
-2.23611806,1.77327674,0.26741310,1.57310146,0.00016870,0.02467613,0.08786555,0.07497232,0.18173588,0.00000000
-2.23011506,1.69598051,0.25531606,1.50096357,0.00016725,0.02386145,0.08638820,0.07287715,0.17602886,0.00000000
-2.22411206,1.61326227,0.24245828,1.42354212,0.00016593,0.02301346,0.08482145,0.07083356,0.16972875,0.00000000
-2.21810905,1.52668703,0.22907097,1.34221302,0.00016495,0.02215313,0.08325654,0.06893024,0.16293771,0.00000000
-2.21210605,1.43784529,0.21538915,1.25837351,0.00016455,0.02130188,0.08178702,0.06725491,0.15576888,0.00000000
-2.20610305,1.34830638,0.20164460,1.17340175,0.00016492,0.02048089,0.08050560,0.06589151,0.14834261,0.00000000
-2.20010005,1.25957459,0.18805937,1.08861938,0.00016628,0.01971045,0.07950100,0.06491746,0.14078263,0.00000000
-2.19409705,1.17304980,0.17483987,1.00525825,0.00016879,0.01900939,0.07885487,0.06440111,0.13321217,0.00000000
-2.18809405,1.08999366,0.16217188,0.92443234,0.00017262,0.01839453,0.07863876,0.06439936,0.12575031,0.00000000
-2.18209105,1.01150229,0.15021654,0.84711561,0.00017786,0.01788019,0.07891142,0.06495566,0.11850857,0.00000000
-2.17608804,0.93848610,0.13910743,0.77412608,0.00018459,0.01747786,0.07971648,0.06609832,0.11158795,0.00000000
-2.17008504,0.87165687,0.12894876,0.70611634,0.00019284,0.01719585,0.08108051,0.06783927,0.10507652,0.00000000
-2.16408204,0.81152222,0.11981464,0.64357024,0.00020259,0.01703921,0.08301162,0.07017338,0.09904750,0.00000000
-2.15807904,0.75838703,0.11174946,0.58680541,0.00021377,0.01700958,0.08549870,0.07307818,0.09355809,0.00000000
-2.15207604,0.71236122,0.10476911,0.53598084,0.00022625,0.01710532,0.08851125,0.07651422,0.08864883,0.00000000
-2.14607304,0.67337343,0.09886321,0.49110906,0.00023987,0.01732168,0.09199988,0.08042600,0.08434373,0.00000000
-2.14007004,0.64118942,0.09399793,0.45207181,0.00025440,0.01765108,0.09589750,0.08474337,0.08065089,0.00000000
-2.13406703,0.61543447,0.09011941,0.41863842,0.00026959,0.01808349,0.10012116,0.08938357,0.07756379,0.00000000
-2.12806403,0.59561869,0.08715764,0.39048603,0.00028515,0.01860696,0.10457447,0.09425368,0.07506298,0.00000000
-2.12206103,0.58116425,0.08503056,0.36722076,0.00030076,0.01920815,0.10915057,0.09925352,0.07311819,0.00000000
-2.11605803,0.57143342,0.08364826,0.34839898,0.00031610,0.01987296,0.11373556,0.10427886,0.07169080,0.00000000
-2.11005503,0.56575660,0.08291721,0.33354802,0.00033082,0.02058714,0.11821219,0.10922493,0.07073637,0.00000000
-2.10405203,0.56345928,0.08274419,0.32218564,0.00034459,0.02133699,0.12246383,0.11398989,0.07020730,0.00000000
-2.09804902,0.56388712,0.08304008,0.31383768,0.00035712,0.02210990,0.12637833,0.11847844,0.07005546,0.00000000
-2.09204602,0.56642847,0.08372309,0.30805357,0.00036811,0.02289499,0.12985191,0.12260511,0.07023459,0.00000000
-2.08604302,0.57053356,0.08472156,0.30441923,0.00037733,0.02368352,0.13279266,0.12629733,0.07070243,0.00000000
-2.08004002,0.57573001,0.08597618,0.30256727,0.00038458,0.02446932,0.13512363,0.12949800,0.07142257,0.00000000
-2.07403702,0.58163410,0.08744155,0.30218424,0.00038975,0.02524897,0.13678542,0.13216750,0.07236574,0.00000000
-2.06803402,0.58795779,0.08908707,0.30301512,0.00039277,0.02602199,0.13773800,0.13428506,0.07351075,0.00000000
-2.06203102,0.59451127,0.09089715,0.30486483,0.00039364,0.02679070,0.13796188,0.13584936,0.07484482,0.00000000
-2.05602801,0.60120126,0.09287084,0.30759727,0.00039245,0.02756007,0.13745839,0.13687837,0.07636344,0.00000000
-2.05002501,0.60802525,0.09502066,0.31113190,0.00038933,0.02833736,0.13624930,0.13740846,0.07806978,0.00000000
-2.04402201,0.61506221,0.09737109,0.31543828,0.00038452,0.02913165,0.13437553,0.13749270,0.07997358,0.00000000
-2.03801901,0.62246023,0.09995642,0.32052894,0.00037829,0.02995323,0.13189530,0.13719860,0.08208975,0.00000000
-2.03201601,0.63042180,0.10281828,0.32645105,0.00037097,0.03081298,0.12888157,0.13660518,0.08443665,0.00000000
-2.02601301,0.63918756,0.10600292,0.33327721,0.00036297,0.03172162,0.12541917,0.13579977,0.08703418,0.00000000
-2.02001001,0.64901916,0.10955833,0.34109606,0.00035469,0.03268899,0.12160146,0.13487440,0.08990180,0.00000000
-2.01400700,0.66018219,0.11353129,0.35000281,0.00034659,0.03372339,0.11752696,0.13392216,0.09305662,0.00000000
-2.00800400,0.67292986,0.11796459,0.36009046,0.00033912,0.03483091,0.11329592,0.13303362,0.09651155,0.00000000
-2.00200100,0.68748814,0.12289437,0.37144187,0.00033274,0.03601494,0.10900705,0.13229344,0.10027369,0.00000000
-1.99599800,0.70404297,0.12834778,0.38412291,0.00032790,0.03727573,0.10475457,0.13177733,0.10434308,0.00000000
-1.98999500,0.72272997,0.13434104,0.39817719,0.00032500,0.03861010,0.10062558,0.13154953,0.10871172,0.00000000
-1.98399200,0.74362702,0.14087783,0.41362218,0.00032443,0.04001140,0.09669799,0.13166076,0.11336299,0.00000000
-1.97798899,0.76674977,0.14794824,0.43044697,0.00032652,0.04146949,0.09303889,0.13214692,0.11827155,0.00000000
-1.97198599,0.79205012,0.15552813,0.44861164,0.00033153,0.04297096,0.08970351,0.13302828,0.12340350,0.00000000
-1.96598299,0.81941752,0.16357900,0.46804793,0.00033968,0.04449953,0.08673467,0.13430948,0.12871702,0.00000000
-1.95997999,0.84868281,0.17204825,0.48866129,0.00035109,0.04603641,0.08416275,0.13598000,0.13416320,0.00000000
-1.95397699,0.87962419,0.18086993,0.51033393,0.00036583,0.04756099,0.08200604,0.13801522,0.13968718,0.00000000
-1.94797399,0.91197487,0.18996581,0.53292857,0.00038388,0.04905138,0.08027149,0.14037799,0.14522951,0.00000000
-1.94197099,0.94543192,0.19924681,0.55629281,0.00040514,0.05048512,0.07895568,0.14302050,0.15072750,0.00000000
-1.93596798,0.97966582,0.20861465,0.58026360,0.00042945,0.05183986,0.07804602,0.14588647,0.15611671,0.00000000
