energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.56178089,1.65381184,0.00420101,0.09647702,0.25340841,0.84200896,0.02765653,0.60985180
-5.55577789,1.65142295,0.00426456,0.09352255,0.25350482,0.84138458,0.02762412,0.61101669
-5.54977489,1.64272775,0.00432340,0.09033049,0.25252633,0.83769096,0.02746882,0.60969959
-5.54377189,1.62762121,0.00438021,0.08691591,0.25045493,0.83084448,0.02718786,0.60585355
-5.53776888,1.60612547,0.00443810,0.08329993,0.24729902,0.82081991,0.02678098,0.59948220
-5.53176588,1.57838785,0.00450048,0.07950923,0.24309238,0.80765030,0.02625050,0.59063945
-5.52576288,1.54467603,0.00457103,0.07557544,0.23789250,0.79142564,0.02560124,0.57942787
-5.51975988,1.50537074,0.00465350,0.07153449,0.23177852,0.77229055,0.02484038,0.56599582
-5.51375688,1.46095615,0.00475164,0.06742599,0.22484876,0.75044105,0.02397730,0.55053357
-5.50775388,1.41200860,0.00486902,0.06329247,0.21721793,0.72612054,0.02302328,0.53326844
-5.50175088,1.35918389,0.00500892,0.05917869,0.20901413,0.69961526,0.02199125,0.51445934
-5.49574787,1.30320379,0.00517417,0.05513097,0.20037573,0.67124926,0.02089540,0.49439078
-5.48974487,1.24484200,0.00536701,0.05119647,0.19144826,0.64137899,0.01975088,0.47336666
-5.48374187,1.18490993,0.00558901,0.04742262,0.18238129,0.61038777,0.01857342,0.45170389
-5.47773887,1.12424286,0.00584089,0.04385653,0.17332558,0.57868002,0.01737896,0.42972622
-5.47173587,1.06368645,0.00612251,0.04054450,0.16443033,0.54667548,0.01618330,0.40775821
-5.46573287,1.00408402,0.00643279,0.03753161,0.15584082,0.51480347,0.01500185,0.38611966
-5.45972986,0.94626471,0.00676967,0.03486131,0.14769633,0.48349719,0.01384926,0.36512044
-5.45372686,0.89103259,0.00713015,0.03257518,0.14012838,0.45318808,0.01273925,0.34505594
-5.44772386,0.83915682,0.00751030,0.03071256,0.13325935,0.42430040,0.01168440,0.32620303
-5.44172086,0.79136284,0.00790538,0.02931037,0.12720149,0.39724591,0.01069596,0.30881669
-5.43571786,0.74832453,0.00830993,0.02840274,0.12205610,0.37241878,0.00978381,0.29312713
-5.42971486,0.71065735,0.00871791,0.02802078,0.11791316,0.35019074,0.00895636,0.27933760
-5.42371186,0.67891226,0.00912287,0.02819214,0.11485105,0.33090644,0.00822051,0.26762255
-5.41770885,0.65357053,0.00951815,0.02894059,0.11293649,0.31487910,0.00758171,0.25812641
-5.41170585,0.63503904,0.00989709,0.03028546,0.11222463,0.30238650,0.00704392,0.25096262
-5.40570285,0.62364642,0.01025318,0.03224108,0.11275915,0.29366728,0.00660977,0.24621308
-5.39969985,0.61963958,0.01058030,0.03481606,0.11457243,0.28891759,0.00628051,0.24392791
-5.39369685,0.62318091,0.01087290,0.03801259,0.11768571,0.28828832,0.00605620,0.24412539
-5.38769385,0.63434607,0.01112613,0.04182569,0.12210920,0.29188262,0.00593574,0.24679217
-5.38169085,0.65312247,0.01133598,0.04624252,0.12784214,0.29975412,0.00591700,0.25188380
-5.37568784,0.67940858,0.01149939,0.05124178,0.13487287,0.31190574,0.00599687,0.25932538
-5.36968484,0.71301412,0.01161428,0.05679321,0.14317880,0.32828913,0.00617142,0.26901262
-5.36368184,0.75366140,0.01167958,0.06285730,0.15272644,0.34880491,0.00643592,0.28081319
-5.35767884,0.80098795,0.01169521,0.06938533,0.16347138,0.37330368,0.00678501,0.29456839
-5.35167584,0.85455043,0.01166201,0.07631951,0.17535834,0.40158787,0.00721274,0.31009542
-5.34567284,0.91383011,0.01158167,0.08359367,0.18832127,0.43341442,0.00771268,0.32718985
-5.33966983,0.97823975,0.01145660,0.09113406,0.20228353,0.46849831,0.00827804,0.34562881
-5.33366683,1.04713203,0.01128984,0.09886069,0.21715810,0.50651680,0.00890169,0.36517441
-5.32766383,1.11980920,0.01108489,0.10668878,0.23284793,0.54711442,0.00957632,0.38557766
-5.32166083,1.19553388,0.01084557,0.11453064,0.24924634,0.58990848,0.01029450,0.40658271
-5.31565783,1.27354065,0.01057593,0.12229764,0.26623745,0.63449501,0.01104872,0.42793119
-5.30965483,1.35304807,0.01028008,0.12990234,0.28369665,0.68045492,0.01183152,0.44936674
-5.30365183,1.43327081,0.00996213,0.13726065,0.30149113,0.72736028,0.01263551,0.47063933
-5.29764882,1.51343138,0.00962608,0.14429393,0.31948038,0.77478044,0.01345344,0.49150939
-5.29164582,1.59277117,0.00927576,0.15093090,0.33751674,0.82228784,0.01427821,0.51175155
-5.28564282,1.67056043,0.00891478,0.15710933,0.35544592,0.86946348,0.01510292,0.53115780
-5.27963982,1.74610691,0.00854650,0.16277735,0.37310766,0.91590179,0.01592089,0.54954005
-5.27363682,1.81876309,0.00817405,0.16789444,0.39033642,0.96121496,0.01672563,0.56673197
-5.26763382,1.88793180,0.00780027,0.17243188,0.40696234,1.00503664,0.01751091,0.58259016
-5.26163082,1.95307059,0.00742777,0.17637282,0.42281229,1.04702511,0.01827069,0.59699457
-5.25562781,2.01369461,0.00705891,0.17971192,0.43771142,1.08686597,0.01899921,0.60984842
-5.24962481,2.06937872,0.00669584,0.18245452,0.45148492,1.12427446,0.01969098,0.62107747
-5.24362181,2.11975874,0.00634049,0.18461548,0.46396031,1.15899748,0.02034083,0.63062912
-5.23761881,2.16453244,0.00599462,0.18621784,0.47497015,1.19081556,0.02094398,0.63847115
-5.23161581,2.20346041,0.00565978,0.18729117,0.48435520,1.21954469,0.02149614,0.64459054
-5.22561281,2.23636718,0.00533737,0.18786992,0.49196802,1.24503831,0.02199366,0.64899220
-5.21960980,2.26314258,0.00502862,0.18799180,0.49767680,1.26718923,0.02243361,0.65169809
-5.21360680,2.28374357,0.00473459,0.18769622,0.50136945,1.28593160,0.02281402,0.65274636
-5.20760380,2.29819617,0.00445621,0.18702296,0.50295767,1.30124275,0.02313397,0.65219091
-5.20160080,2.30659755,0.00419424,0.18601106,0.50238081,1.31314482,0.02339383,0.65010103
-5.19559780,2.30911769,0.00394930,0.18469805,0.49960942,1.32170577,0.02359536,0.64656128
-5.18959480,2.30600031,0.00372191,0.18311941,0.49464805,1.32703981,0.02374184,0.64167127
-5.18359180,2.29756251,0.00351243,0.18130838,0.48753731,1.32930674,0.02383820,0.63554540
-5.17758879,2.28419275,0.00332114,0.17929599,0.47835492,1.32871017,0.02389094,0.62831224
-5.17158579,2.26634663,0.00314824,0.17711136,0.46721555,1.32549422,0.02390816,0.62011351
-5.16558279,2.24454019,0.00299382,0.17478203,0.45426947,1.31993882,0.02389939,0.61110253
-5.15957979,2.21934067,0.00285795,0.17233449,0.43969998,1.31235334,0.02387536,0.60144203
-5.15357679,2.19135449,0.00274061,0.16979457,0.42371955,1.30306885,0.02384771,0.59130127
-5.14757379,2.16121295,0.00264177,0.16718786,0.40656496,1.29242890,0.02382860,0.58085259
-5.14157079,2.12955585,0.00256135,0.16453990,0.38849150,1.28077946,0.02383022,0.57026742
-5.13556778,2.09701369,0.00249922,0.16187622,0.36976646,1.26845810,0.02386433,0.55971188
-5.12956478,2.06418929,0.00245523,0.15922219,0.35066234,1.25578306,0.02394169,0.54934224
-5.12356178,2.03163956,0.00242916,0.15660257,0.33144982,1.24304268,0.02407151,0.53930041
-5.11755878,1.99985852,0.00242075,0.15404093,0.31239104,1.23048572,0.02426091,0.52970977
-5.11155578,1.96926239,0.00242968,0.15155891,0.29373330,1.21831312,0.02451449,0.52067154
-5.10555278,1.94017765,0.00245555,0.14917531,0.27570362,1.20667177,0.02483389,0.51226200
-5.09954977,1.91283290,0.00249790,0.14690522,0.25850412,1.19565046,0.02521751,0.50453071
-5.09354677,1.88735493,0.00255622,0.14475914,0.24230868,1.18527863,0.02566035,0.49749988
-5.08754377,1.86376949,0.00262995,0.14274230,0.22726073,1.17552775,0.02615402,0.49116503
-5.08154077,1.84200672,0.00271851,0.14085411,0.21347233,1.16631551,0.02668681,0.48549693
-5.07553777,1.82191109,0.00282133,0.13908792,0.20102443,1.15751271,0.02724404,0.48044470
-5.06953477,1.80325544,0.00293790,0.13743107,0.18996825,1.14895231,0.02780847,0.47593999
-5.06353177,1.78575824,0.00306781,0.13586535,0.18032759,1.14044044,0.02836087,0.47190207
-5.05752876,1.76910339,0.00321079,0.13436766,0.17210187,1.13176865,0.02888068,0.46824340
-5.05152576,1.75296126,0.00336679,0.13291117,0.16526966,1.12272680,0.02934680,0.46487557
-5.04552276,1.73700994,0.00353597,0.13146659,0.15979250,1.11311589,0.02973839,0.46171512
-5.03951976,1.72095549,0.00371880,0.13000373,0.15561872,1.10276018,0.03003566,0.45868899
-5.03351676,1.70455000,0.00391601,0.12849317,0.15268700,1.09151787,0.03022064,0.45573926
-5.02751376,1.68760651,0.00412866,0.12690785,0.15092959,1.07928978,0.03027794,0.45282682
-5.02151076,1.67000992,0.00435806,0.12522470,0.15027490,1.06602560,0.03019534,0.44993388
-5.01550775,1.65172326,0.00460574,0.12342599,0.15064949,1.05172737,0.02996425,0.44706507
-5.00950475,1.63278910,0.00487340,0.12150044,0.15197926,1.03645001,0.02958006,0.44424704
-5.00350175,1.61332593,0.00516276,0.11944395,0.15418994,1.02029888,0.02904234,0.44152660
-4.99749875,1.59351993,0.00547548,0.11725994,0.15720697,1.00342464,0.02835475,0.43896758
-4.99149575,1.57361244,0.00581299,0.11495925,0.16095477,0.98601562,0.02752498,0.43664640
-4.98549275,1.55388424,0.00617634,0.11255963,0.16535557,0.96828829,0.02656434,0.43464675
-4.97948974,1.53463729,0.00656601,0.11008479,0.17032807,0.95047625,0.02548735,0.43305366
-4.97348674,1.51617521,0.00698180,0.10756316,0.17578602,0.93281854,0.02431118,0.43194729
-4.96748374,1.49878371,0.00742263,0.10502628,0.18163691,0.91554782,0.02305498,0.43139681
-4.96148074,1.48271196,0.00788645,0.10250713,0.18778102,0.89887904,0.02173926,0.43145472
-4.95547774,1.46815616,0.00837013,0.10003829,0.19411099,0.88299939,0.02038514,0.43215198
-4.94947474,1.45524608,0.00886944,0.09765019,0.20051186,0.86805974,0.01901371,0.43349425
-4.94347174,1.44403552,0.00937903,0.09536943,0.20686201,0.85416823,0.01764543,0.43545945
-4.93746873,1.43449690,0.00989247,0.09321740,0.21303463,0.84138617,0.01629956,0.43799678
-4.93146573,1.42652054,0.01040242,0.09120912,0.21890005,0.82972632,0.01499377,0.44102735
-4.92546273,1.41991839,0.01090077,0.08935252,0.22432865,0.81915364,0.01374374,0.44444632
-4.91945973,1.41443203,0.01137886,0.08764808,0.22919427,0.80958828,0.01256297,0.44812660
-4.91345673,1.40974448,0.01182775,0.08608883,0.23337813,0.80091063,0.01146271,0.45192373
-4.90745373,1.40549511,0.01223855,0.08466084,0.23677279,0.79296806,0.01045190,0.45568189
-4.90145073,1.40129680,0.01260272,0.08334394,0.23928624,0.78558289,0.00953733,0.45924074
-4.89544772,1.39675461,0.01291243,0.08211290,0.24084568,0.77856126,0.00872380,0.46244260
-4.88944472,1.39148478,0.01316084,0.08093867,0.24140098,0.77170243,0.00801437,0.46513986
-4.88344172,1.38513349,0.01334246,0.07978989,0.24092744,0.76480801,0.00741068,0.46720207
-4.87743872,1.37739414,0.01345339,0.07863446,0.23942782,0.75769083,0.00691327,0.46852255
-4.87143572,1.36802282,0.01349150,0.07744105,0.23693353,0.75018313,0.00652191,0.46902411
-4.86543272,1.35685091,0.01345661,0.07618054,0.23350476,0.74214366,0.00623592,0.46866363
-4.85942971,1.34379475,0.01335057,0.07482734,0.22922965,0.73346366,0.00605446,0.46743536
-4.85342671,1.32886174,0.01317721,0.07336044,0.22422244,0.72407149,0.00597678,0.46537271
-4.84742371,1.31215276,0.01294230,0.07176424,0.21862065,0.71393575,0.00600238,0.46254848
-4.84142071,1.29386102,0.01265335,0.07002911,0.21258144,0.70306704,0.00613115,0.45907348
-4.83541771,1.27426727,0.01231941,0.06815162,0.20627722,0.69151824,0.00636341,0.45509354
-4.82941471,1.25373163,0.01195079,0.06613448,0.19989067,0.67938337,0.00669986,0.45078509
-4.82341171,1.23268256,0.01155865,0.06398631,0.19360942,0.66679523,0.00714147,0.44634934
-4.81740870,1.21160310,0.01115473,0.06172103,0.18762053,0.65392186,0.00768933,0.44200537
-4.81140570,1.19101530,0.01075088,0.05935715,0.18210500,0.64096205,0.00834438,0.43798230
-4.80540270,1.17146321,0.01035872,0.05691686,0.17723243,0.62814003,0.00910718,0.43451083
-4.79939970,1.15349515,0.00998921,0.05442505,0.17315621,0.61569969,0.00997753,0.43181463
-4.79339670,1.13764612,0.00965238,0.05190825,0.17000923,0.60389844,0.01095424,0.43010164
-4.78739370,1.12442103,0.00935697,0.04939357,0.16790035,0.59300112,0.01203474,0.42955599
-4.78139070,1.11427949,0.00911019,0.04690768,0.16691180,0.58327422,0.01321486,0.43033066
-4.77538769,1.10762302,0.00891757,0.04447593,0.16709757,0.57498064,0.01448861,0.43254135
-4.76938469,1.10478518,0.00878279,0.04212147,0.16848282,0.56837536,0.01584803,0.43626186
-4.76338169,1.10602533,0.00870769,0.03986465,0.17106449,0.56370223,0.01728312,0.44152132
-4.75737869,1.11152644,0.00869225,0.03772256,0.17481290,0.56119202,0.01878200,0.44830335
-4.75137569,1.12139705,0.00873471,0.03570865,0.17967446,0.56106196,0.02033099,0.45654748
-4.74537269,1.13567756,0.00883171,0.03383274,0.18557533,0.56351665,0.02191501,0.46615266
-4.73936968,1.15435059,0.00897850,0.03210101,0.19242586,0.56875039,0.02351802,0.47698300
-4.73336668,1.17735490,0.00916919,0.03051632,0.20012569,0.57695059,0.02512354,0.48887536
-4.72736368,1.20460218,0.00939703,0.02907863,0.20856927,0.58830207,0.02671535,0.50164867
-4.72136068,1.23599580,0.00965469,0.02778557,0.21765158,0.60299177,0.02827821,0.51511449
-4.71535768,1.27145043,0.00993461,0.02663309,0.22727371,0.62121326,0.02979864,0.52908833
-4.70935468,1.31091109,0.01022923,0.02561624,0.23734816,0.64317076,0.03126569,0.54340123
-4.70335168,1.35437057,0.01053133,0.02472997,0.24780352,0.66908172,0.03267175,0.55791103
-4.69734867,1.40188373,0.01083423,0.02396990,0.25858825,0.69917772,0.03401317,0.57251259
-4.69134567,1.45357751,0.01113202,0.02333312,0.26967341,0.73370298,0.03529090,0.58714662
-4.68534267,1.50965579,0.01141973,0.02281889,0.28105421,0.77291019,0.03651087,0.60180637
-4.67933967,1.57039811,0.01169343,0.02242927,0.29275008,0.81705343,0.03768428,0.61654198
-4.67333667,1.63615208,0.01195027,0.02216956,0.30480356,0.86637810,0.03882764,0.63146197
-4.66733367,1.70731929,0.01218857,0.02204870,0.31727759,0.92110804,0.03996258,0.64673188
-4.66133067,1.78433509,0.01240767,0.02207940,0.33025173,0.98143029,0.04111550,0.66256989
-4.65532766,1.86764313,0.01260798,0.02227812,0.34381722,1.04747794,0.04231692,0.67923965
-4.64932466,1.95766555,0.01279077,0.02266492,0.35807112,1.11931210,0.04360064,0.69704056
-4.64332166,2.05477046,0.01295807,0.02326306,0.37310994,1.19690364,0.04500278,0.71629572
-4.63731866,2.15923816,0.01311255,0.02409840,0.38902301,1.28011601,0.04656052,0.73733842
-4.63131566,2.27122802,0.01325727,0.02519870,0.40588574,1.36869011,0.04831086,0.76049729
-4.62531266,2.39074777,0.01339562,0.02659271,0.42375346,1.46223221,0.05028925,0.78608107
-4.61930965,2.51762685,0.01353108,0.02830914,0.44265576,1.56020603,0.05252815,0.81436349
-4.61330665,2.65149553,0.01366711,0.03037549,0.46259180,1.66192968,0.05505566,0.84556888
-4.60730365,2.79177085,0.01380702,0.03281687,0.48352684,1.76657803,0.05789424,0.87985905
-4.60130065,2.93765042,0.01395385,0.03565470,0.50538992,1.87319088,0.06105945,0.91732204
-4.59529765,3.08811462,0.01411029,0.03890544,0.52807304,1.98068688,0.06455895,0.95796302
-4.58929465,3.24193714,0.01427858,0.04257934,0.55143163,2.08788294,0.06839168,1.00169776
-4.58329165,3.39770365,0.01446051,0.04667926,0.57528639,2.19351851,0.07254721,1.04834880
-4.57728864,3.55383783,0.01465731,0.05119961,0.59942633,2.29628378,0.07700547,1.09764447
-4.57128564,3.70863372,0.01486968,0.05612547,0.62361295,2.39485093,0.08173665,1.14922075
-4.56528264,3.86029308,0.01509775,0.06143191,0.64758514,2.48790684,0.08670149,1.20262593
-4.55927964,4.00696616,0.01534108,0.06708353,0.67106488,2.57418624,0.09185180,1.25732781
-4.55327664,4.14679444,0.01559861,0.07303434,0.69376331,2.65250371,0.09713134,1.31272337
-4.54727364,4.27795369,0.01586875,0.07922794,0.71538705,2.72178340,0.10247690,1.36815052
-4.54127064,4.39869580,0.01614931,0.08559800,0.73564451,2.78108524,0.10781975,1.42290164
-4.53526763,4.50738818,0.01643756,0.09206915,0.75425207,2.82962673,0.11308714,1.47623864
-4.52926463,4.60254944,0.01673023,0.09855820,0.77093997,2.86679969,0.11820417,1.52740901
-4.52326163,4.68288062,0.01702358,0.10497569,0.78545777,2.89218148,0.12309560,1.57566267
-4.51725863,4.74729129,0.01731343,0.11122776,0.79757930,2.90554064,0.12768784,1.62026901
-4.51125563,4.79492007,0.01759522,0.11721830,0.80710705,2.90683704,0.13191088,1.66053386
-4.50525263,4.82514960,0.01786412,0.12285124,0.81387592,2.89621706,0.13570015,1.69581587
-4.49924962,4.83761587,0.01811512,0.12803308,0.81775636,2.87400426,0.13899825,1.72554191
-4.49324662,4.83221217,0.01834312,0.13267535,0.81865683,2.84068645,0.14175647,1.74922104
-4.48724362,4.80908795,0.01854307,0.13669711,0.81652553,2.79689972,0.14393602,1.76645666
-4.48124062,4.76864297,0.01871014,0.14002729,0.81135153,2.74341062,0.14550897,1.77695653
-4.47523762,4.71151703,0.01883976,0.14260683,0.80316507,2.68109696,0.14645884,1.78054013
-4.46923462,4.63857581,0.01892784,0.14439039,0.79203717,2.61092813,0.14678074,1.77714333
-4.46323162,4.55089299,0.01897084,0.14534784,0.77807855,2.53394537,0.14648124,1.76681997
-4.45722861,4.44972905,0.01896585,0.14546517,0.76143766,2.45124260,0.14557773,1.74974031
-4.45122561,4.33650704,0.01891074,0.14474489,0.74229806,2.36394788,0.14409758,1.72618635
-4.44522261,4.21278561,0.01880413,0.14320603,0.72087501,2.27320577,0.14207680,1.69654403
-4.43921961,4.08022954,0.01864547,0.14088343,0.69741139,2.18016056,0.13955868,1.66129265
-4.43321661,3.94057830,0.01843500,0.13782670,0.67217296,2.08594021,0.13659206,1.62099162
-4.42721361,3.79561283,0.01817376,0.13409858,0.64544309,1.99164111,0.13322960,1.57626520
-4.42121061,3.64712135,0.01786347,0.12977302,0.61751706,1.89831318,0.12952601,1.52778552
-4.41520760,3.49686457,0.01750650,0.12493283,0.58869615,1.80694562,0.12553632,1.47625466
-4.40920460,3.34654123,0.01710575,0.11966723,0.55928154,1.71845294,0.12131434,1.42238623
-4.40320160,3.19775474,0.01666456,0.11406914,0.52956834,1.63366156,0.11691123,1.36688719
-4.39719860,3.05198171,0.01618658,0.10823260,0.49983989,1.55329708,0.11237441,1.31044065
-4.39119560,2.91054348,0.01567567,0.10225016,0.47036246,1.47797250,0.10774674,1.25369001
-4.38519260,2.77458141,0.01513581,0.09621049,0.44138063,1.40817776,0.10306594,1.19722511
-4.37918959,2.64503695,0.01457103,0.09019631,0.41311342,1.34427108,0.09836439,1.14157093
-4.37318659,2.52263697,0.01398529,0.08428251,0.38575126,1.28647257,0.09366921,1.08717889
-4.36718359,2.40788535,0.01338252,0.07853482,0.35945401,1.23486053,0.08900258,1.03442121
-4.36118059,2.30106083,0.01276648,0.07300871,0.33434995,1.18937103,0.08438225,0.98358830
-4.35517759,2.20222160,0.01214086,0.06774890,0.31053574,1.14980094,0.07982229,0.93488910
-4.34917459,2.11121651,0.01150920,0.06278911,0.28807747,1.11581479,0.07533389,0.88845426
-4.34317159,2.02770242,0.01087495,0.05815228,0.26701253,1.08695551,0.07092619,0.84434194
-4.33716858,1.95116747,0.01024149,0.05385118,0.24735229,1.06265894,0.06660718,0.80254569
-4.33116558,1.88095922,0.00961213,0.04988924,0.22908548,1.04227180,0.06238443,0.76300423
-4.32516258,1.81631680,0.00899019,0.04626166,0.21218207,1.02507279,0.05826588,0.72561247
-4.31915958,1.75640600,0.00837897,0.04295671,0.19659755,1.01029604,0.05426034,0.69023345
-4.31315658,1.70035601,0.00778186,0.03995714,0.18227734,0.99715631,0.05037797,0.65671057
-4.30715358,1.64729650,0.00720226,0.03724160,0.16916141,0.98487484,0.04663063,0.62487987
