energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.82591296,1.44089477,0.57024063,0.34568837,0.00111793,0.03344277,0.00327699,0.97330028,0.23381530,0.07100395
-5.81990995,1.42268154,0.56345698,0.34071989,0.00109789,0.03251627,0.00304217,0.96276493,0.23152593,0.06950867
-5.81390695,1.40356179,0.55671016,0.33573904,0.00108521,0.03141191,0.00281850,0.95186279,0.22941268,0.06791014
-5.80790395,1.38399076,0.55020344,0.33081324,0.00107929,0.03014925,0.00260608,0.94090378,0.22753410,0.06624114
-5.80190095,1.36440554,0.54411575,0.32600941,0.00107952,0.02875061,0.00240500,0.93017592,0.22593851,0.06453368
-5.79589795,1.34520033,0.53859215,0.32138858,0.00108523,0.02724029,0.00221536,0.91992862,0.22466051,0.06281780
-5.78989495,1.32670338,0.53373565,0.31700070,0.00109571,0.02564383,0.00203723,0.91035752,0.22371802,0.06112030
-5.78389195,1.30915709,0.52960067,0.31287997,0.00111018,0.02398720,0.00187064,0.90159163,0.22310990,0.05946377
-5.77788894,1.29270253,0.52618877,0.30904101,0.00112785,0.02229606,0.00171556,0.89368389,0.22281436,0.05786576
-5.77188594,1.27736931,0.52344690,0.30547621,0.00114784,0.02059505,0.00157185,0.88660558,0.22278843,0.05633821
-5.76588294,1.26307166,0.52126824,0.30215440,0.00116926,0.01890719,0.00143932,0.88024509,0.22296846,0.05488721
-5.75987994,1.24961093,0.51949590,0.29902103,0.00119115,0.01725332,0.00131765,0.87441123,0.22327168,0.05351305
-5.75387694,1.23668445,0.51792909,0.29599977,0.00121257,0.01565178,0.00120644,0.86884097,0.22359889,0.05221048
-5.74787394,1.22390043,0.51633167,0.29299560,0.00123255,0.01411805,0.00110520,0.86321126,0.22383798,0.05096938
-5.74187094,1.21079793,0.51444261,0.28989914,0.00125014,0.01266468,0.00101334,0.85715432,0.22386840,0.04977552
-5.73586793,1.19687091,0.51198778,0.28659196,0.00126443,0.01130124,0.00093022,0.85027555,0.22356608,0.04861165
-5.72986493,1.18159499,0.50869257,0.28295265,0.00127459,0.01003440,0.00085512,0.84217317,0.22280869,0.04745857
-5.72386193,1.16445543,0.50429463,0.27886324,0.00127987,0.00886810,0.00078731,0.83245850,0.22148099,0.04629637
-5.71785893,1.14497483,0.49855607,0.27421567,0.00127964,0.00780384,0.00072605,0.82077578,0.21947996,0.04510567
-5.71185593,1.12273913,0.49127458,0.26891790,0.00127339,0.00684097,0.00067058,0.80682052,0.21671935,0.04386872
-5.70585293,1.09742048,0.48229284,0.26289945,0.00126078,0.00597704,0.00062019,0.79035552,0.21313362,0.04257048
-5.69984992,1.06879599,0.47150581,0.25611597,0.00124162,0.00520819,0.00057419,0.77122371,0.20868092,0.04119950
-5.69384692,1.03676154,0.45886570,0.24855282,0.00121590,0.00452950,0.00053197,0.74935730,0.20334500,0.03974858
-5.68784392,1.00134007,0.44438425,0.24022729,0.00118377,0.00393537,0.00049297,0.72478294,0.19713601,0.03821529
-5.68184092,0.96268438,0.42813251,0.23118975,0.00114555,0.00341987,0.00045670,0.69762279,0.19009025,0.03660219
-5.67583792,0.92107445,0.41023809,0.22152342,0.00110170,0.00297702,0.00042277,0.66809173,0.18226869,0.03491690
-5.66983492,0.87690987,0.39088026,0.21134316,0.00105282,0.00260104,0.00039086,0.63649097,0.17375470,0.03317191
-5.66383192,0.83069819,0.37028321,0.20079322,0.00099962,0.00228664,0.00036073,0.60319876,0.16465086,0.03138431
-5.65782891,0.78304003,0.34870787,0.19004434,0.00094289,0.00202913,0.00033221,0.56865885,0.15507521,0.02957533
-5.65182591,0.73461202,0.32644299,0.17929032,0.00088348,0.00182463,0.00030521,0.53336745,0.14515712,0.02776978
-5.64582291,0.68614879,0.30379569,0.16874435,0.00082227,0.00167009,0.00027970,0.49785957,0.13503300,0.02599550
-5.63981991,0.63842498,0.28108235,0.15863530,0.00076013,0.00156344,0.00025572,0.46269551,0.12484209,0.02428277
-5.63381691,0.59223833,0.25861994,0.14920425,0.00069793,0.00150357,0.00023333,0.42844821,0.11472248,0.02266372
-5.62781391,0.54839455,0.23671853,0.14070127,0.00063647,0.00149034,0.00021267,0.39569204,0.10480767,0.02117189
-5.62181091,0.50769474,0.21567502,0.13338274,0.00057650,0.00152461,0.00019392,0.36499359,0.09522364,0.01984180
-5.61580790,0.47092557,0.19576840,0.12750908,0.00051867,0.00160810,0.00017727,0.33690455,0.08608663,0.01870864
-5.60980490,0.43885253,0.17725674,0.12334302,0.00046355,0.00174345,0.00016298,0.31195703,0.07750170,0.01780802
-5.60380190,0.41221602,0.16037569,0.12114823,0.00041163,0.00193402,0.00015134,0.29066106,0.06956196,0.01717590
-5.59779890,0.39172992,0.14533861,0.12118822,0.00036326,0.00218388,0.00014271,0.27350412,0.06234859,0.01684850
-5.59179590,0.37808231,0.13233799,0.12372537,0.00031872,0.00249762,0.00013747,0.26095231,0.05593141,0.01686233
-5.58579290,0.37193752,0.12154797,0.12901991,0.00027820,0.00288028,0.00013610,0.25345277,0.05037008,0.01725416
-5.57978989,0.37393874,0.11312769,0.13732850,0.00024180,0.00333712,0.00013914,0.25143662,0.04571560,0.01806107
-5.57378689,0.38471047,0.10722494,0.14890243,0.00020954,0.00387351,0.00014720,0.25532201,0.04201217,0.01932039
-5.56778389,0.40486002,0.10398010,0.16398504,0.00018140,0.00449472,0.00016102,0.26551652,0.03929911,0.02106955
-5.56178089,0.43497711,0.10352960,0.18280840,0.00015729,0.00520571,0.00018142,0.28241848,0.03761275,0.02334588
-5.55577789,0.47563126,0.10600890,0.20558894,0.00013709,0.00601091,0.00020936,0.30641663,0.03698821,0.02618619
-5.54977489,0.52736606,0.11155456,0.23252217,0.00012068,0.00691405,0.00024591,0.33788767,0.03746080,0.02962622
-5.54377189,0.59069039,0.12030514,0.26377641,0.00010791,0.00791788,0.00029229,0.37719156,0.03906711,0.03369997
-5.53776888,0.66606610,0.13240082,0.29948566,0.00009861,0.00902404,0.00034985,0.42466421,0.04184554,0.03843878
-5.53176588,0.75389253,0.14798160,0.33974172,0.00009266,0.01023279,0.00042006,0.48060774,0.04583634,0.04387030
-5.52576288,0.85448790,0.16718397,0.38458590,0.00008991,0.01154290,0.00050452,0.54527829,0.05108102,0.05001727
-5.51975988,0.96806832,0.19013619,0.43400057,0.00009025,0.01295149,0.00060494,0.61887185,0.05762123,0.05689629
-5.51375688,1.09472494,0.21695231,0.48790085,0.00009358,0.01445394,0.00072313,0.70150840,0.06549703,0.06451640
-5.50775388,1.23440028,0.24772490,0.54612699,0.00009982,0.01604383,0.00086094,0.79321502,0.07474468,0.07287772
-5.50175088,1.38686468,0.28251707,0.60843772,0.00010890,0.01771296,0.00102026,0.89390869,0.08539399,0.08197011
-5.49574787,1.55169411,0.32135380,0.67450510,0.00012076,0.01945142,0.00120297,1.00337949,0.09746531,0.09177196
-5.48974487,1.72825043,0.36421310,0.74391125,0.00013537,0.02124766,0.00141089,1.12127516,0.11096629,0.10224907
-5.48374187,1.91566544,0.41101742,0.81614733,0.00015268,0.02308875,0.00164570,1.24708775,0.12588864,0.11335386
-5.47773887,2.11282984,0.46162561,0.89061508,0.00017264,0.02496051,0.00190895,1.38014341,0.14220486,0.12502480
-5.47173587,2.31838808,0.51582603,0.96663126,0.00019519,0.02684789,0.00220193,1.51959586,0.15986530,0.13718621
-5.46573287,2.53074015,0.57333105,1.04343489,0.00022026,0.02873521,0.00252564,1.66442459,0.17879547,0.14974847
-5.45972986,2.74805085,0.63377352,1.12019756,0.00024775,0.03060654,0.00288075,1.81343803,0.19889408,0.16260862
-5.45372686,2.96826696,0.69670542,1.19603658,0.00027753,0.03244608,0.00326748,1.96528234,0.22003161,0.17565137
-5.44772386,3.18914247,0.76159899,1.27003066,0.00030942,0.03423847,0.00368562,2.11845585,0.24204978,0.18875065
-5.44172086,3.40827164,0.82785060,1.34123789,0.00034322,0.03596917,0.00413444,2.27132931,0.26476186,0.20177147
-5.43571786,3.62312915,0.89478734,1.40871548,0.00037867,0.03762478,0.00461264,2.42217142,0.28795410,0.21457221
-5.42971486,3.83111674,0.96167640,1.47154060,0.00041548,0.03919328,0.00511838,2.56917943,0.31138798,0.22700720
-5.42371186,4.02961484,1.02773707,1.52883176,0.00045330,0.04066426,0.00564922,2.71051387,0.33480361,0.23892965
-5.41770885,4.21603783,1.09215509,1.57976991,0.00049174,0.04202906,0.00620217,2.84433654,0.35792399,0.25019462
-5.41170585,4.38789128,1.15409903,1.62361865,0.00053036,0.04328088,0.00677367,2.96885062,0.38046019,0.26066218
-5.40570285,4.54282925,1.21273823,1.65974260,0.00056870,0.04441470,0.00735966,3.08234165,0.40211721,0.27020049
-5.39969985,4.67870975,1.26726173,1.68762355,0.00060626,0.04542727,0.00795562,3.18321807,0.42260036,0.27868874
-5.39369685,4.79364647,1.31689755,1.70687350,0.00064253,0.04631692,0.00855666,3.27004986,0.44162206,0.28602000
-5.38769385,4.88605506,1.36093179,1.71724432,0.00067698,0.04708339,0.00915758,3.34160404,0.45890872,0.29210353
-5.38169085,4.95469216,1.39872680,1.71863359,0.00070908,0.04772751,0.00975304,3.39687577,0.47420749,0.29686693
-5.37568784,4.99868604,1.42973769,1.71108638,0.00073833,0.04825096,0.01033758,3.43511384,0.48729269,0.30025766
-5.36968484,5.01755758,1.45352678,1.69479312,0.00076424,0.04865592,0.01090582,3.45583979,0.49797167,0.30224416
-5.36368184,5.01123104,1.46977531,1.67008334,0.00078638,0.04894481,0.01145256,3.45885989,0.50608979,0.30281633
-5.35767884,4.98003418,1.47829197,1.63741598,0.00080435,0.04911995,0.01197289,3.44426963,0.51153453,0.30198554
-5.35167584,4.92468791,1.47901800,1.59736630,0.00081783,0.04918336,0.01246233,3.41245044,0.51423838,0.29978410
-5.34567284,4.84628575,1.47202861,1.55061014,0.00082657,0.04913654,0.01291694,3.36405896,0.51418051,0.29626416
-5.33966983,4.74626405,1.45753068,1.49790600,0.00083040,0.04898036,0.01333344,3.30000916,0.51138712,0.29149617
-5.33366683,4.62636399,1.43585675,1.44007575,0.00082923,0.04871500,0.01370924,3.22144791,0.50593054,0.28556699
-5.32766383,4.48858663,1.40745566,1.37798444,0.00082309,0.04834001,0.01404257,3.12972501,0.49792694,0.27857759
-5.32166083,4.33514274,1.37287999,1.31252006,0.00081206,0.04785438,0.01433246,3.02635857,0.48753296,0.27064056
-5.31565783,4.16839886,1.33277090,1.24457377,0.00079635,0.04725677,0.01457879,2.91299699,0.47494123,0.26187738
-5.30965483,3.99082145,1.28784080,1.17502123,0.00077621,0.04654570,0.01478224,2.79137874,0.46037496,0.25241569
-5.30365183,3.80492071,1.23885452,1.10470550,0.00075202,0.04571990,0.01494425,2.66329126,0.44408194,0.24238642
-5.29764882,3.61319584,1.18660954,1.03442184,0.00072417,0.04477860,0.01506697,2.53053013,0.42632796,0.23192117
-5.29164582,3.41808302,1.13191605,0.96490483,0.00069315,0.04372183,0.01515311,2.39485985,0.40738999,0.22114950
-5.28564282,3.22190770,1.07557738,0.89681786,0.00065947,0.04255080,0.01520583,2.25797717,0.38754941,0.21019661
-5.27963982,3.02684211,1.01837143,0.83074524,0.00062368,0.04126811,0.01522860,2.12147800,0.36708539,0.19918116
-5.27363682,2.83486899,0.96103371,0.76718672,0.00058631,0.03987802,0.01522502,1.98682870,0.34626862,0.18821332
-5.26763382,2.64775225,0.90424240,0.70655464,0.00054794,0.03838659,0.01519863,1.85534236,0.32535570,0.17739328
-5.26163082,2.46701485,0.84860588,0.64917320,0.00050909,0.03680177,0.01515280,1.72816038,0.30458423,0.16680994
-5.25562781,2.29392426,0.79465292,0.59528005,0.00047028,0.03513337,0.01509050,1.60623990,0.28416875,0.15654002
-5.24962481,2.12948534,0.74282580,0.54502963,0.00043197,0.03339296,0.01501420,1.49034672,0.26429759,0.14664747
-5.24362181,1.97444046,0.69347646,0.49849824,0.00039459,0.03159370,0.01492573,1.38105395,0.24513073,0.13718325
-5.23761881,1.82927643,0.64686549,0.45569041,0.00035851,0.02975007,0.01482619,1.27874593,0.22679859,0.12818542
-5.23161581,1.69423759,0.60316401,0.41654641,0.00032404,0.02787753,0.01471590,1.18362699,0.20940176,0.11967954
-5.22561281,1.56934440,0.56245807,0.38095055,0.00029142,0.02599216,0.01459443,1.09573453,0.19301173,0.11167933
-5.21960980,1.45441665,0.52475542,0.34873997,0.00026085,0.02411026,0.01446056,1.01495579,0.17767221,0.10418764
-5.21360680,1.34910022,0.48999409,0.31971384,0.00023246,0.02224791,0.01431242,0.94104750,0.16340139,0.09719754
-5.20760380,1.25289663,0.45805258,0.29364247,0.00020631,0.02042062,0.01414757,0.87365771,0.15019451,0.09069369
-5.20160080,1.16519413,0.42876103,0.27027631,0.00018244,0.01864290,0.01396318,0.81234886,0.13802709,0.08465379
-5.19559780,1.08529941,0.40191303,0.24935458,0.00016082,0.01692801,0.01375620,0.75662150,0.12685826,0.07905010
-5.18959480,1.01246889,0.37727763,0.23061327,0.00014139,0.01528764,0.01352351,0.70593761,0.11663436,0.07385102
-5.18359180,0.94593871,0.35461098,0.21379253,0.00012406,0.01373174,0.01326220,0.65974308,0.10729248,0.06902267
-5.17758879,0.88495254,0.33366740,0.19864309,0.00010873,0.01226839,0.01296971,0.61748843,0.09876394,0.06453037
-5.17158579,0.82878648,0.31420938,0.18493185,0.00009528,0.01090379,0.01264405,0.57864750,0.09097751,0.06034008
-5.16558279,0.77677060,0.29601638,0.17244640,0.00008357,0.00964226,0.01228392,0.54273343,0.08386237,0.05641961
-5.15957979,0.72830649,0.27889207,0.16099849,0.00007347,0.00848633,0.01188890,0.50931183,0.07735065,0.05273971
-5.15357679,0.68288080,0.26267000,0.15042649,0.00006485,0.00743693,0.01145944,0.47801078,0.07137956,0.04927501
-5.14757379,0.64007446,0.24721760,0.14059680,0.00005760,0.00649356,0.01099702,0.44852776,0.06589307,0.04600460
-5.14157079,0.59956789,0.23243848,0.13140430,0.00005163,0.00565454,0.01050403,0.42063348,0.06084317,0.04291256
-5.13556778,0.56114223,0.21827323,0.12277191,0.00004684,0.00491727,0.00998381,0.39417278,0.05619058,0.03998813
-5.12956478,0.52467699,0.20469866,0.11464939,0.00004319,0.00427847,0.00944049,0.36906296,0.05190517,0.03722576
-5.12356178,0.49014462,0.19172590,0.10701145,0.00004063,0.00373448,0.00887892,0.34528978,0.04796589,0.03462496
-5.11755878,0.45760243,0.17939729,0.09985533,0.00003916,0.00328148,0.00830447,0.32290151,0.04436040,0.03218991
-5.11155578,0.42718242,0.16778255,0.09319800,0.00003879,0.00291570,0.00772287,0.30200148,0.04108445,0.02992904
-5.10555278,0.39907961,0.15697421,0.08707300,0.00003957,0.00263366,0.00714002,0.28273952,0.03814102,0.02785438
-5.09954977,0.37353923,0.14708270,0.08152722,0.00004155,0.00243226,0.00656181,0.26530253,0.03553921,0.02598096
-5.09354677,0.35084343,0.13823117,0.07661749,0.00004484,0.00230895,0.00599393,0.24990480,0.03329311,0.02432604
-5.08754377,0.33129771,0.13055020,0.07240724,0.00004953,0.00226173,0.00544171,0.23677795,0.03142053,0.02290834
-5.08154077,0.31521758,0.12417266,0.06896328,0.00005577,0.00228923,0.00490999,0.22616114,0.02994166,0.02174730
-5.07553777,0.30291544,0.11922860,0.06635259,0.00006368,0.00239066,0.00440298,0.21829135,0.02887780,0.02086229
-5.06953477,0.29468805,0.11584047,0.06463939,0.00007342,0.00256575,0.00392420,0.21339414,0.02824994,0.02027187
-5.06353177,0.29080468,0.11411852,0.06388226,0.00008515,0.00281465,0.00347644,0.21167471,0.02807752,0.01999307
-5.05752876,0.29149586,0.11415653,0.06413159,0.00009900,0.00313778,0.00306170,0.21330954,0.02837712,0.02004065
-5.05152576,0.29694300,0.11602784,0.06542707,0.00011512,0.00353573,0.00268124,0.21843853,0.02916126,0.02042653
-5.04552276,0.30726876,0.11978175,0.06779548,0.00013362,0.00400899,0.00233558,0.22715766,0.03043722,0.02115911
-5.03951976,0.32252840,0.12544022,0.07124872,0.00015459,0.00455786,0.00202460,0.23951238,0.03220596,0.02224273
-5.03351676,0.34270218,0.13299507,0.07578198,0.00017808,0.00518221,0.00174755,0.25549172,0.03446119,0.02367719
-5.02751376,0.36768895,0.14240561,0.08137233,0.00020410,0.00588131,0.00150319,0.27502334,0.03718852,0.02545732
-5.02151076,0.39730128,0.15359687,0.08797752,0.00023261,0.00665368,0.00128986,0.29796962,0.04036485,0.02757263
-5.01550775,0.43126226,0.16645846,0.09553531,0.00026349,0.00749698,0.00110556,0.32412510,0.04395788,0.03000708
-5.00950475,0.46920432,0.18084428,0.10396308,0.00029657,0.00840787,0.00094805,0.35321539,0.04792600,0.03273897
-5.00350175,0.51067036,0.19657311,0.11315817,0.00033161,0.00938203,0.00081495,0.38489788,0.05221836,0.03574094
-4.99749875,0.55511748,0.21343008,0.12299861,0.00036828,0.01041409,0.00070379,0.41876435,0.05677533,0.03898019
-4.99149575,0.60192334,0.23116939,0.13334459,0.00040620,0.01149777,0.00061210,0.45434571,0.06152931,0.04241875
-4.98549275,0.65039555,0.24951799,0.14404048,0.00044492,0.01262596,0.00053745,0.49111886,0.06640590,0.04601403
-4.97948974,0.69978371,0.26818042,0.15491762,0.00048391,0.01379093,0.00047753,0.52851579,0.07132544,0.04971947
-4.97348674,0.74929435,0.28684470,0.16579755,0.00052260,0.01498456,0.00043016,0.56593468,0.07620489,0.05348538
-4.96748374,0.79810811,0.30518908,0.17649589,0.00056039,0.01619863,0.00039332,0.60275284,0.08096007,0.05725992
-4.96148074,0.84539897,0.32288967,0.18682663,0.00059663,0.01742522,0.00036519,0.63834114,0.08550810,0.06099019
-4.95547774,0.89035484,0.33962840,0.19660674,0.00063069,0.01865705,0.00034415,0.67207949,0.08977006,0.06462341
-4.94947474,0.93219885,0.35510145,0.20566085,0.00066193,0.01988789,0.00032878,0.70337286,0.09367373,0.06810820
-4.94347174,0.97021055,0.36902741,0.21382603,0.00068975,0.02111303,0.00031788,0.73166717,0.09715631,0.07139575
-4.93746873,1.00374622,0.38115523,0.22095629,0.00071358,0.02232965,0.00031045,0.75646460,0.10016701,0.07444113
-4.93146573,1.03225745,0.39127137,0.22692665,0.00073295,0.02353725,0.00030570,0.77733754,0.10266940,0.07720435
-4.92546273,1.05530726,0.39920599,0.23163677,0.00074745,0.02473799,0.00030303,0.79394068,0.10464338,0.07965146
-4.91945973,1.07258307,0.40483788,0.23501375,0.00075677,0.02593704,0.00030199,0.80602077,0.10608675,0.08175536
-4.91345673,1.08390599,0.40809795,0.23701422,0.00076071,0.02714277,0.00030235,0.81342361,0.10701610,0.08349654
-4.90745373,1.08923602,0.40897105,0.23762542,0.00075918,0.02836692,0.00030399,0.81609803,0.10746724,0.08486357
-4.90145073,1.08867305,0.40749617,0.23686541,0.00075221,0.02962464,0.00030693,0.81409674,0.10749485,0.08585341
-4.89544772,1.08245357,0.40376501,0.23478235,0.00073996,0.03093444,0.00031133,0.80757405,0.10717144,0.08647146
-4.88944472,1.07094335,0.39791885,0.23145285,0.00072269,0.03231796,0.00031743,0.79678059,0.10658576,0.08673144
-4.88344172,1.05462647,0.39014418,0.22697955,0.00070076,0.03379971,0.00032556,0.78205547,0.10584044,0.08665510
-4.87743872,1.03409109,0.38066695,0.22148808,0.00067462,0.03540657,0.00033609,0.76381605,0.10504913,0.08627172
-4.87143572,1.01001276,0.36974599,0.21512337,0.00064480,0.03716725,0.00034944,0.74254598,0.10433319,0.08561744
-4.86543272,0.98313584,0.35766572,0.20804568,0.00061189,0.03911161,0.00036605,0.71878199,0.10381802,0.08473457
-4.85942971,0.95425390,0.34472848,0.20042645,0.00057651,0.04126993,0.00038634,0.69309987,0.10362915,0.08367069
-4.85342671,0.92418965,0.33124680,0.19244395,0.00053930,0.04367205,0.00041071,0.66610031,0.10388835,0.08247774
-4.84742371,0.89377541,0.31753588,0.18427925,0.00050091,0.04634653,0.00043950,0.63839502,0.10470976,0.08121112
-4.84142071,0.86383438,0.30390650,0.17611221,0.00046196,0.04931988,0.00047300,0.61059356,0.10619638,0.07992870
-4.83541771,0.83516367,0.29065853,0.16811800,0.00042305,0.05261578,0.00051140,0.58329116,0.10843693,0.07868988
-4.82941471,0.80851918,0.27807526,0.16046387,0.00038474,0.05625445,0.00055479,0.55705796,0.11150336,0.07755469
-4.82341171,0.78460293,0.26641867,0.15330649,0.00034751,0.06025224,0.00060317,0.53242966,0.11544905,0.07658297
-4.81740870,0.76405293,0.25592553,0.14678982,0.00031181,0.06462145,0.00065641,0.50989977,0.12030787,0.07583355
-4.81140570,0.74743564,0.24680461,0.14104333,0.00027800,0.06937033,0.00071429,0.48991342,0.12609422,0.07536356
-4.80540270,0.73524124,0.23923468,0.13618088,0.00024639,0.07450358,0.00077648,0.47286271,0.13280399,0.07522782
-4.79939970,0.72788132,0.23336352,0.13229991,0.00021720,0.08002302,0.00084254,0.45908348,0.14041655,0.07547834
-4.79339670,0.72568899,0.22930758,0.12948107,0.00019062,0.08592873,0.00091198,0.44885328,0.14889775,0.07616382
-4.78739370,0.72892112,0.22715244,0.12778820,0.00016676,0.09222040,0.00098428,0.44239053,0.15820366,0.07732939
-4.78139070,0.73776221,0.22695371,0.12726855,0.00014570,0.09889903,0.00105887,0.43985449,0.16828521,0.07901627
-4.77538769,0.75232978,0.22873849,0.12795324,0.00012746,0.10596881,0.00113522,0.44134609,0.17909322,0.08126163
-4.76938469,0.77268056,0.23250702,0.12985785,0.00011204,0.11343906,0.00121285,0.44690920,0.19058378,0.08409839
-4.76338169,0.79881718,0.23823464,0.13298313,0.00009942,0.12132619,0.00129138,0.45653243,0.20272370,0.08755514
-4.75737869,0.83069497,0.24587372,0.13731571,0.00008954,0.12965545,0.00137056,0.47015121,0.21549549,0.09165595
-4.75137569,0.86822818,0.25535569,0.14282891,0.00008237,0.13846237,0.00145030,0.48765000,0.22890190,0.09642028
-4.74537269,0.91129545,0.26659287,0.14948339,0.00007784,0.14779370,0.00153072,0.50886471,0.24296933,0.10186275
-4.73936968,0.95974397,0.27948027,0.15722789,0.00007590,0.15770775,0.00161215,0.53358516,0.25775004,0.10799284
-4.73336668,1.01339221,0.29389707,0.16599983,0.00007650,0.16827390,0.00169515,0.56155761,0.27332281,0.11481456
-4.72736368,1.07203084,0.30970798,0.17572586,0.00007959,0.17957132,0.00178055,0.59248732,0.28979178,0.12232596
-4.72136068,1.13542188,0.32676436,0.18632241,0.00008514,0.19168673,0.00186936,0.62604129,0.30728347,0.13051851
-4.71535768,1.20329611,0.34490508,0.19769611,0.00009309,0.20471121,0.00196284,0.66185107,0.32594185,0.13937647
-4.70935468,1.27534879,0.36395734,0.20974428,0.00010341,0.21873621,0.00206242,0.69951578,0.34592160,0.14887610
-4.70335168,1.35123427,0.38373733,0.22235544,0.00011605,0.23384868,0.00216963,0.73860547,0.36737974,0.15898487
-4.69734867,1.43055963,0.40405089,0.23540980,0.00013095,0.25012576,0.00228613,0.77866482,0.39046598,0.16966066
-4.69134567,1.51287815,0.42469423,0.24878001,0.00014802,0.26762896,0.00241356,0.81921727,0.41531222,0.18085102
-4.68534267,1.59768317,0.44545486,0.26233186,0.00016717,0.28639839,0.00255351,0.85976975,0.44202164,0.19249257
-4.67933967,1.68440308,0.46611275,0.27592538,0.00018826,0.30644723,0.00270747,0.89981790,0.47065821,0.20451061
-4.67333667,1.77239816,0.48644177,0.28941597,0.00021113,0.32775667,0.00287670,0.93885197,0.50123700,0.21681899
-4.66733367,1.86095993,0.50621168,0.30265595,0.00023559,0.35027198,0.00306223,0.97636339,0.53371608,0.22932029
-4.66133067,1.94931377,0.52519043,0.31549629,0.00026139,0.37389968,0.00326476,1.01185178,0.56799061,0.24190654
-4.65532766,2.03662509,0.54314702,0.32778865,0.00028827,0.39850635,0.00348464,1.04483269,0.60388962,0.25446022
-4.64932466,2.12200960,0.55985488,0.33938766,0.00031593,0.42391915,0.00372182,1.07484555,0.64117588,0.26685589
-4.64332166,2.20454753,0.57509554,0.35015353,0.00034402,0.44992829,0.00397583,1.10146207,0.67954913,0.27896227
