energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.85442721,2.19250925,0.00463189,0.00000000,0.00027933,0.16938522,1.05404118,0.00000000,0.58721560,1.19371120
-2.84842421,2.17177004,0.00460548,0.00000000,0.00024709,0.17281049,1.05841895,0.00000000,0.57918857,1.17269567
-2.84242121,2.14692147,0.00457141,0.00000000,0.00021703,0.17610983,1.06067232,0.00000000,0.56973727,1.14842478
-2.83641821,2.11782207,0.00452876,0.00000000,0.00018928,0.17924096,1.06049000,0.00000000,0.55879169,1.12103284
-2.83041521,2.08438453,0.00447665,0.00000000,0.00016392,0.18215852,1.05760208,0.00000000,0.54631178,1.09070233
-2.82441221,2.04658735,0.00441432,0.00000000,0.00014098,0.18481524,1.05179219,0.00000000,0.53229140,1.05766200
-2.81840920,2.00448321,0.00434118,0.00000000,0.00012042,0.18716305,1.04290702,0.00000000,0.51676086,1.02218323
-2.81240620,1.95820387,0.00425685,0.00000000,0.00010219,0.18915419,1.03086297,0.00000000,0.49978756,0.98457497
-2.80640320,1.90796148,0.00416121,0.00000000,0.00008617,0.19074224,1.01564964,0.00000000,0.48147514,0.94517733
-2.80040020,1.85404656,0.00405441,0.00000000,0.00007226,0.19188313,0.99733032,0.00000000,0.46196094,0.90435447
-2.79439720,1.79682298,0.00393687,0.00000000,0.00006029,0.19253598,0.97603958,0.00000000,0.44141221,0.86248682
-2.78839420,1.73672040,0.00380928,0.00000000,0.00005013,0.19266395,0.95197840,0.00000000,0.42002118,0.81996332
-2.78239120,1.67422499,0.00367262,0.00000000,0.00004162,0.19223499,0.92540714,0.00000000,0.39799931,0.77717381
-2.77638819,1.60986883,0.00352805,0.00000000,0.00003463,0.19122249,0.89663704,0.00000000,0.37557110,0.73450201
-2.77038519,1.54421892,0.00337697,0.00000000,0.00002900,0.18960597,0.86602064,0.00000000,0.35296772,0.69231934
-2.76438219,1.47786612,0.00322090,0.00000000,0.00002461,0.18737166,0.83394175,0.00000000,0.33042075,0.65097975
-2.75837919,1.41141472,0.00306150,0.00000000,0.00002136,0.18451305,0.80080535,0.00000000,0.30815636,0.61081561
-2.75237619,1.34547280,0.00290048,0.00000000,0.00001916,0.18103138,0.76702788,0.00000000,0.28639007,0.57213488
-2.74637319,1.28064369,0.00273958,0.00000000,0.00001792,0.17693606,0.73302814,0.00000000,0.26532232,0.53521919
-2.74037019,1.21751837,0.00258052,0.00000000,0.00001759,0.17224495,0.69921903,0.00000000,0.24513483,0.50032299
-2.73436718,1.15666890,0.00242497,0.00000000,0.00001814,0.16698453,0.66600018,0.00000000,0.22598794,0.46767336
-2.72836418,1.09864250,0.00227451,0.00000000,0.00001955,0.16118984,0.63375151,0.00000000,0.20801878,0.43747045
-2.72236118,1.04395598,0.00213063,0.00000000,0.00002181,0.15490430,0.60282757,0.00000000,0.19134030,0.40988799
-2.71635818,0.99309022,0.00199465,0.00000000,0.00002494,0.14817920,0.57355249,0.00000000,0.17604095,0.38507398
-2.71035518,0.94648442,0.00186777,0.00000000,0.00002896,0.14107300,0.54621564,0.00000000,0.16218503,0.36315101
-2.70435218,0.90452980,0.00175103,0.00000000,0.00003390,0.13365036,0.52106750,0.00000000,0.14981339,0.34421624
-2.69834917,0.86756261,0.00164526,0.00000000,0.00003979,0.12598095,0.49831598,0.00000000,0.13894454,0.32834070
-2.69234617,0.83585652,0.00155115,0.00000000,0.00004666,0.11813805,0.47812295,0.00000000,0.12957588,0.31556808
-2.68634317,0.80961441,0.00146919,0.00000000,0.00005455,0.11019697,0.46060106,0.00000000,0.12168507,0.30591284
-2.68034017,0.78895994,0.00139967,0.00000000,0.00006348,0.10223343,0.44581098,0.00000000,0.11523137,0.29935779
-2.67433717,0.77392932,0.00134268,0.00000000,0.00007345,0.09432182,0.43375908,0.00000000,0.11015703,0.29585136
-2.66833417,0.76446367,0.00129814,0.00000000,0.00008447,0.08653357,0.42439597,0.00000000,0.10638851,0.29530469
-2.66233117,0.76040286,0.00126575,0.00000000,0.00009650,0.07893554,0.41761587,0.00000000,0.10383785,0.29758895
-2.65632816,0.76148110,0.00124500,0.00000000,0.00010949,0.07158865,0.41325727,0.00000000,0.10240385,0.30253307
-2.65032516,0.76732524,0.00123523,0.00000000,0.00012337,0.06454669,0.41110493,0.00000000,0.10197346,0.30992232
-2.64432216,0.77745612,0.00123555,0.00000000,0.00013803,0.05785538,0.41089347,0.00000000,0.10242319,0.31949793
-2.63831916,0.79129335,0.00124491,0.00000000,0.00015334,0.05155176,0.41231262,0.00000000,0.10362073,0.33095815
-2.63231616,0.80816401,0.00126211,0.00000000,0.00016913,0.04566383,0.41501412,0.00000000,0.10542673,0.34396080
-2.62631316,0.82731502,0.00128579,0.00000000,0.00018522,0.04021057,0.41862022,0.00000000,0.10769692,0.35812758
-2.62031016,0.84792924,0.00131449,0.00000000,0.00020138,0.03520215,0.42273350,0.00000000,0.11028431,0.37305007
-2.61430715,0.86914482,0.00134666,0.00000000,0.00021739,0.03064048,0.42694782,0.00000000,0.11304179,0.38829742
-2.60830415,0.89007727,0.00138068,0.00000000,0.00023299,0.02651990,0.43085995,0.00000000,0.11582480,0.40342546
-2.60230115,0.90984340,0.00141494,0.00000000,0.00024791,0.02282811,0.43408143,0.00000000,0.11849417,0.41798711
-2.59629815,0.92758624,0.00144784,0.00000000,0.00026189,0.01954715,0.43625018,0.00000000,0.12091899,0.43154354
-2.59029515,0.94250001,0.00147784,0.00000000,0.00027468,0.01665448,0.43704147,0.00000000,0.12297935,0.44367581
-2.58429215,0.95385386,0.00150352,0.00000000,0.00028602,0.01412410,0.43617752,0.00000000,0.12456902,0.45399637
-2.57828914,0.96101361,0.00152358,0.00000000,0.00029569,0.01192758,0.43343556,0.00000000,0.12559770,0.46216007
-2.57228614,0.96346033,0.00153690,0.00000000,0.00030350,0.01003508,0.42865384,0.00000000,0.12599295,0.46787400
-2.56628314,0.96080496,0.00154258,0.00000000,0.00030927,0.00841626,0.42173538,0.00000000,0.12570162,0.47090589
-2.56028014,0.95279843,0.00153994,0.00000000,0.00031289,0.00704106,0.41264928,0.00000000,0.12469065,0.47109054
-2.55427714,0.93933679,0.00152852,0.00000000,0.00031428,0.00588040,0.40142967,0.00000000,0.12294738,0.46833401
-2.54827414,0.92046109,0.00150813,0.00000000,0.00031341,0.00490667,0.38817224,0.00000000,0.12047907,0.46261544
-2.54227114,0.89635228,0.00147883,0.00000000,0.00031029,0.00409414,0.37302868,0.00000000,0.11731194,0.45398632
-2.53626813,0.86732125,0.00144089,0.00000000,0.00030500,0.00341926,0.35619931,0.00000000,0.11348958,0.44256730
-2.53026513,0.83379471,0.00139482,0.00000000,0.00029765,0.00286078,0.33792426,0.00000000,0.10907084,0.42854274
-2.52426213,0.79629754,0.00134132,0.00000000,0.00028839,0.00239983,0.31847374,0.00000000,0.10412731,0.41215320
-2.51825913,0.75543251,0.00128124,0.00000000,0.00027741,0.00201992,0.29813768,0.00000000,0.09874058,0.39368630
-2.51225613,0.71185835,0.00121559,0.00000000,0.00026494,0.00170679,0.27721541,0.00000000,0.09299919,0.37346632
-2.50625313,0.66626718,0.00114544,0.00000000,0.00025120,0.00144832,0.25600578,0.00000000,0.08699565,0.35184315
-2.50025013,0.61936224,0.00107193,0.00000000,0.00023647,0.00123431,0.23479793,0.00000000,0.08082347,0.32918091
-2.49424712,0.57183681,0.00099623,0.00000000,0.00022101,0.00105634,0.21386336,0.00000000,0.07457437,0.30584684
-2.48824412,0.52435526,0.00091947,0.00000000,0.00020507,0.00090750,0.19344923,0.00000000,0.06833583,0.28220097
-2.48224112,0.47753661,0.00084274,0.00000000,0.00018892,0.00078222,0.17377324,0.00000000,0.06218891,0.25858676
-2.47623812,0.43194136,0.00076706,0.00000000,0.00017279,0.00067605,0.15502019,0.00000000,0.05620659,0.23532325
-2.47023512,0.38806167,0.00069335,0.00000000,0.00015691,0.00058550,0.13733996,0.00000000,0.05045251,0.21269879
-2.46423212,0.34631512,0.00062241,0.00000000,0.00014146,0.00050786,0.12084722,0.00000000,0.04498014,0.19096658
-2.45822911,0.30704192,0.00055492,0.00000000,0.00012663,0.00044105,0.10562230,0.00000000,0.03983248,0.17034205
-2.45222611,0.27050540,0.00049142,0.00000000,0.00011255,0.00038350,0.09171340,0.00000000,0.03504210,0.15100197
-2.44622311,0.23689543,0.00043236,0.00000000,0.00009932,0.00033404,0.07913965,0.00000000,0.03063161,0.13308525
-2.44022011,0.20633428,0.00037801,0.00000000,0.00008703,0.00029182,0.06789493,0.00000000,0.02661441,0.11669526
-2.43421711,0.17888457,0.00032856,0.00000000,0.00007574,0.00025625,0.05795212,0.00000000,0.02299567,0.10190334
-2.42821411,0.15455860,0.00028411,0.00000000,0.00006547,0.00022694,0.04926768,0.00000000,0.01977355,0.08875332
-2.42221111,0.13332862,0.00024465,0.00000000,0.00005623,0.00020367,0.04178611,0.00000000,0.01694048,0.07726673
-2.41620810,0.11513754,0.00021013,0.00000000,0.00004799,0.00018635,0.03544439,0.00000000,0.01448447,0.06744847
-2.41020510,0.09990952,0.00018041,0.00000000,0.00004075,0.00017503,0.03017604,0.00000000,0.01239044,0.05929255
-2.40420210,0.08756014,0.00015536,0.00000000,0.00003444,0.00016986,0.02591477,0.00000000,0.01064151,0.05278773
-2.39819910,0.07800563,0.00013483,0.00000000,0.00002904,0.00017112,0.02259760,0.00000000,0.00922005,0.04792286
-2.39219610,0.07117101,0.00011866,0.00000000,0.00002448,0.00017919,0.02016741,0.00000000,0.00810879,0.04469157
-2.38619310,0.06699683,0.00010672,0.00000000,0.00002072,0.00019455,0.01857489,0.00000000,0.00729155,0.04309627
-2.38019010,0.06544433,0.00009890,0.00000000,0.00001770,0.00021784,0.01777987,0.00000000,0.00675396,0.04315134
-2.37418709,0.06649901,0.00009516,0.00000000,0.00001538,0.00024976,0.01775201,0.00000000,0.00648388,0.04488523
-2.36818409,0.07017245,0.00009551,0.00000000,0.00001372,0.00029115,0.01847100,0.00000000,0.00647172,0.04834167
-2.36218109,0.07650247,0.00010001,0.00000000,0.00001270,0.00034297,0.01992611,0.00000000,0.00671047,0.05357970
-2.35617809,0.08555160,0.00010880,0.00000000,0.00001229,0.00040625,0.02211531,0.00000000,0.00719571,0.06067271
-2.35017509,0.09740408,0.00012210,0.00000000,0.00001249,0.00048214,0.02504399,0.00000000,0.00792530,0.06970638
-2.34417209,0.11216137,0.00014023,0.00000000,0.00001330,0.00057187,0.02872320,0.00000000,0.00889910,0.08077576
-2.33816908,0.12993646,0.00016355,0.00000000,0.00001474,0.00067672,0.03316770,0.00000000,0.01011844,0.09398134
-2.33216608,0.15084719,0.00019255,0.00000000,0.00001683,0.00079802,0.03839378,0.00000000,0.01158559,0.10942447
-2.32616308,0.17500875,0.00022776,0.00000000,0.00001962,0.00093712,0.04441686,0.00000000,0.01330318,0.12720217
-2.32016008,0.20252578,0.00026982,0.00000000,0.00002315,0.00109540,0.05124918,0.00000000,0.01527353,0.14740151
-2.31415708,0.23348422,0.00031945,0.00000000,0.00002748,0.00127419,0.05889751,0.00000000,0.01749805,0.17009382
-2.30815408,0.26794343,0.00037740,0.00000000,0.00003266,0.00147478,0.06736103,0.00000000,0.01997664,0.19532895
-2.30215108,0.30592874,0.00044453,0.00000000,0.00003876,0.00169841,0.07662947,0.00000000,0.02270716,0.22312973
-2.29614807,0.34742492,0.00052173,0.00000000,0.00004584,0.00194620,0.08668175,0.00000000,0.02568504,0.25348703
-2.29014507,0.39237079,0.00060991,0.00000000,0.00005397,0.00221917,0.09748493,0.00000000,0.02890294,0.28635553
-2.28414207,0.44065530,0.00071004,0.00000000,0.00006321,0.00251820,0.10899391,0.00000000,0.03235062,0.32165047
-2.27813907,0.49211533,0.00082308,0.00000000,0.00007359,0.00284401,0.12115161,0.00000000,0.03601492,0.35924551
-2.27213607,0.54653532,0.00094997,0.00000000,0.00008517,0.00319715,0.13388989,0.00000000,0.03987999,0.39897201
-2.26613307,0.60364894,0.00109162,0.00000000,0.00009796,0.00357797,0.14713111,0.00000000,0.04392760,0.44061959
-2.26013007,0.66314263,0.00124886,0.00000000,0.00011198,0.00398659,0.16079035,0.00000000,0.04813770,0.48393820
-2.25412706,0.72466112,0.00142245,0.00000000,0.00012722,0.00442293,0.17477820,0.00000000,0.05248908,0.52864166
-2.24812406,0.78781462,0.00161301,0.00000000,0.00014365,0.00488666,0.18900396,0.00000000,0.05696022,0.57441248
-2.24212106,0.85218747,0.00182100,0.00000000,0.00016124,0.00537719,0.20337929,0.00000000,0.06153018,0.62090793
-2.23611806,0.91734794,0.00204668,0.00000000,0.00017993,0.00589368,0.21782191,0.00000000,0.06617961,0.66776722
-2.23011506,0.98285872,0.00229012,0.00000000,0.00019964,0.00643503,0.23225931,0.00000000,0.07089177,0.71461929
-2.22411206,1.04828777,0.00255108,0.00000000,0.00022032,0.00699988,0.24663227,0.00000000,0.07565348,0.76109137
-2.21810905,1.11321903,0.00282909,0.00000000,0.00024188,0.00758665,0.26089786,0.00000000,0.08045604,0.80681754
-2.21210605,1.17726262,0.00312334,0.00000000,0.00026426,0.00819354,0.27503187,0.00000000,0.08529605,0.85144744
-2.20610305,1.24006409,0.00343272,0.00000000,0.00028740,0.00881861,0.28903033,0.00000000,0.09017596,0.89465446
-2.20010005,1.30131238,0.00375577,0.00000000,0.00031127,0.00945982,0.30291012,0.00000000,0.09510450,0.93614347
-2.19409705,1.36074625,0.00409073,0.00000000,0.00033589,0.01011516,0.31670848,0.00000000,0.10009686,0.97565750
-2.18809405,1.41815900,0.00443553,0.00000000,0.00036130,0.01078270,0.33048135,0.00000000,0.10517452,1.01298351
-2.18209105,1.47340128,0.00478780,0.00000000,0.00038761,0.01146078,0.34430059,0.00000000,0.11036485,1.04795675
-2.17608804,1.52638200,0.00514496,0.00000000,0.00041498,0.01214816,0.35825018,0.00000000,0.11570047,1.08046380
-2.17008504,1.57706739,0.00550423,0.00000000,0.00044366,0.01284420,0.37242138,0.00000000,0.12121818,1.11044413
-2.16408204,1.62547830,0.00586270,0.00000000,0.00047394,0.01354901,0.38690717,0.00000000,0.12695777,1.13789005
-2.15807904,1.67168589,0.00621743,0.00000000,0.00050620,0.01426373,0.40179625,0.00000000,0.13296051,1.16284519
-2.15207604,1.71580588,0.00656550,0.00000000,0.00054090,0.01499065,0.41716661,0.00000000,0.13926748,1.18540144
-2.14607304,1.75799162,0.00690413,0.00000000,0.00057853,0.01573342,0.43307936,0.00000000,0.14591773,1.20569445
-2.14007004,1.79842627,0.00723074,0.00000000,0.00061967,0.01649721,0.44957277,0.00000000,0.15294641,1.22389785
-2.13406703,1.83731419,0.00754305,0.00000000,0.00066489,0.01728877,0.46665711,0.00000000,0.16038282,1.24021621
-2.12806403,1.87487196,0.00783914,0.00000000,0.00071480,0.01811648,0.48431042,0.00000000,0.16824852,1.25487715
-2.12206103,1.91131919,0.00811756,0.00000000,0.00076998,0.01899033,0.50247552,0.00000000,0.17655560,1.26812255
-2.11605803,1.94686934,0.00837733,0.00000000,0.00083099,0.01992178,0.52105846,0.00000000,0.18530510,1.28019941
-2.11005503,1.98172086,0.00861800,0.00000000,0.00089828,0.02092351,0.53992856,0.00000000,0.19448569,1.29135036
-2.10405203,2.01604873,0.00883968,0.00000000,0.00097222,0.02200913,0.55892004,0.00000000,0.20407266,1.30180441
-2.09804902,2.04999684,0.00904300,0.00000000,0.00105304,0.02319272,0.57783531,0.00000000,0.21402728,1.31176797
-2.09204602,2.08367107,0.00922911,0.00000000,0.00114079,0.02448827,0.59644964,0.00000000,0.22429653,1.32141682
-2.08604302,2.11713358,0.00939960,0.00000000,0.00123535,0.02590908,0.61451729,0.00000000,0.23481332,1.33088892
-2.08004002,2.15039815,0.00955643,0.00000000,0.00133635,0.02746708,0.63177856,0.00000000,0.24549705,1.34027875
-2.07403702,2.18342695,0.00970188,0.00000000,0.00144321,0.02917201,0.64796764,0.00000000,0.25625464,1.34963316
-2.06803402,2.21612863,0.00983836,0.00000000,0.00155510,0.03103074,0.66282083,0.00000000,0.26698202,1.35894893
-2.06203102,2.24835781,0.00996839,0.00000000,0.00167097,0.03304647,0.67608474,0.00000000,0.27756586,1.36817231
-2.05602801,2.27991611,0.01009439,0.00000000,0.00178951,0.03521803,0.68752417,0.00000000,0.28788574,1.37720034
-2.05002501,2.31055451,0.01021860,0.00000000,0.00190922,0.03753931,0.69692927,0.00000000,0.29781655,1.38588407
-2.04402201,2.33997709,0.01034298,0.00000000,0.00202842,0.03999880,0.70412164,0.00000000,0.30723101,1.39403344
-2.03801901,2.36784595,0.01046904,0.00000000,0.00214529,0.04257924,0.70895924,0.00000000,0.31600242,1.40142363
-2.03201601,2.39378736,0.01059782,0.00000000,0.00225793,0.04525758,0.71133989,0.00000000,0.32400737,1.40780258
-2.02601301,2.41739877,0.01072976,0.00000000,0.00236436,0.04800508,0.71120318,0.00000000,0.33112846,1.41289939
-2.02001001,2.43825679,0.01086465,0.00000000,0.00246265,0.05078766,0.70853098,0.00000000,0.33725690,1.41643325
-2.01400700,2.45592577,0.01100165,0.00000000,0.00255093,0.05356656,0.70334649,0.00000000,0.34229493,1.41812251
-2.00800400,2.46996707,0.01113924,0.00000000,0.00262746,0.05629914,0.69571204,0.00000000,0.34615808,1.41769359
-2.00200100,2.47994871,0.01127529,0.00000000,0.00269069,0.05893998,0.68572582,0.00000000,0.34877705,1.41488945
-1.99599800,2.48545541,0.01140706,0.00000000,0.00273931,0.06144208,0.67351781,0.00000000,0.35009943,1.40947739
-1.98999500,2.48609889,0.01153135,0.00000000,0.00277226,0.06375830,0.65924521,0.00000000,0.35009092,1.40125591
-1.98399200,2.48152830,0.01164454,0.00000000,0.00278882,0.06584280,0.64308755,0.00000000,0.34873633,1.39006069
-1.97798899,2.47144061,0.01174274,0.00000000,0.00278859,0.06765253,0.62524184,0.00000000,0.34604014,1.37576947
-1.97198599,2.45559094,0.01182193,0.00000000,0.00277150,0.06914876,0.60591786,0.00000000,0.34202675,1.35830587
-1.96598299,2.43380244,0.01187813,0.00000000,0.00273786,0.07029839,0.58533382,0.00000000,0.33674025,1.33764230
-1.95997999,2.40597561,0.01190750,0.00000000,0.00268828,0.07107519,0.56371253,0.00000000,0.33024398,1.31380186
-1.95397699,2.37209676,0.01190652,0.00000000,0.00262369,0.07146076,0.54127804,0.00000000,0.32261961,1.28685939
-1.94797399,2.33224525,0.01187218,0.00000000,0.00254529,0.07144533,0.51825284,0.00000000,0.31396594,1.25694168
-1.94197099,2.28659913,0.01180203,0.00000000,0.00245455,0.07102811,0.49485549,0.00000000,0.30439739,1.22422700
-1.93596798,2.23543887,0.01169439,0.00000000,0.00235312,0.07021748,0.47129874,0.00000000,0.29404218,1.18894379
-1.92996498,2.17914885,0.01154836,0.00000000,0.00224278,0.06903072,0.44778787,0.00000000,0.28304024,1.15136868
-1.92396198,2.11821615,0.01136397,0.00000000,0.00212544,0.06749356,0.42451925,0.00000000,0.27154090,1.11182364
-1.91795898,2.05322665,0.01114217,0.00000000,0.00200305,0.06563928,0.40167902,0.00000000,0.25970041,1.07067240
-1.91195598,1.98485801,0.01088484,0.00000000,0.00187756,0.06350776,0.37944179,0.00000000,0.24767928,1.02831589
-1.90595298,1.91386980,0.01059482,0.00000000,0.00175086,0.06114410,0.35796923,0.00000000,0.23563958,0.98518687
-1.89994997,1.84109065,0.01027580,0.00000000,0.00162480,0.05859730,0.33740873,0.00000000,0.22374217,0.94174346
-1.89394697,1.76740286,0.00993227,0.00000000,0.00150107,0.05591870,0.31789192,0.00000000,0.21214399,0.89846186
-1.88794397,1.69372468,0.00956945,0.00000000,0.00138124,0.05316050,0.29953321,0.00000000,0.20099538,0.85582809
-1.88194097,1.62099098,0.00919308,0.00000000,0.00126671,0.05037423,0.28242845,0.00000000,0.19043761,0.81432898
-1.87593797,1.55013273,0.00880938,0.00000000,0.00115871,0.04760940,0.26665370,0.00000000,0.18060060,0.77444254
-1.86993497,1.48205605,0.00842480,0.00000000,0.00105826,0.04491224,0.25226429,0.00000000,0.17160080,0.73662785
-1.86393197,1.41762154,0.00804596,0.00000000,0.00096620,0.04232461,0.23929422,0.00000000,0.16353947,0.70131485
-1.85792896,1.35762451,0.00767942,0.00000000,0.00088317,0.03988318,0.22775602,0.00000000,0.15650119,0.66889423
-1.85192596,1.30277688,0.00733153,0.00000000,0.00080963,0.03761875,0.21764111,0.00000000,0.15055274,0.63970775
-1.84592296,1.25369118,0.00700835,0.00000000,0.00074584,0.03555592,0.20892066,0.00000000,0.14574230,0.61403938
-1.83991996,1.21086724,0.00671542,0.00000000,0.00069192,0.03371283,0.20154706,0.00000000,0.14209904,0.59210752
-1.83391696,1.17468189,0.00645771,0.00000000,0.00064779,0.03210129,0.19545587,0.00000000,0.13963296,0.57405868
-1.82791396,1.14538187,0.00623950,0.00000000,0.00061325,0.03072692,0.19056825,0.00000000,0.13833516,0.55996283
-1.82191096,1.12308020,0.00606426,0.00000000,0.00058794,0.02958963,0.18679377,0.00000000,0.13817837,0.54981078
-1.81590795,1.10775590,0.00593462,0.00000000,0.00057139,0.02868412,0.18403349,0.00000000,0.13911776,0.54351367
-1.80990495,1.09925708,0.00585227,0.00000000,0.00056302,0.02800050,0.18218323,0.00000000,0.14109213,0.54090481
-1.80390195,1.09730727,0.00581799,0.00000000,0.00056214,0.02752503,0.18113692,0.00000000,0.14402529,0.54174384
-1.79789895,1.10151469,0.00583156,0.00000000,0.00056800,0.02724086,0.18078979,0.00000000,0.14782772,0.54572337
-1.79189595,1.11138448,0.00589180,0.00000000,0.00057977,0.02712881,0.18104151,0.00000000,0.15239860,0.55247781
-1.78589295,1.12633329,0.00599659,0.00000000,0.00059658,0.02716817,0.18179901,0.00000000,0.15762795,0.56159445
-1.77988994,1.14570631,0.00614289,0.00000000,0.00061750,0.02733740,0.18297895,0.00000000,0.16339915,0.57262643
-1.77388694,1.16879623,0.00632683,0.00000000,0.00064161,0.02761489,0.18450990,0.00000000,0.16959163,0.58510730
-1.76788394,1.19486383,0.00654374,0.00000000,0.00066800,0.02797961,0.18633395,0.00000000,0.17608379,0.59856690
-1.76188094,1.22315989,0.00678832,0.00000000,0.00069577,0.02841172,0.18840809,0.00000000,0.18275613,0.61254787
-1.75587794,1.25294795,0.00705471,0.00000000,0.00072407,0.02889315,0.19070495,0.00000000,0.18949445,0.62662259
-1.74987494,1.28352741,0.00733666,0.00000000,0.00075212,0.02940803,0.19321330,0.00000000,0.19619316,0.64040965
-1.74387194,1.31425644,0.00762772,0.00000000,0.00077924,0.02994313,0.19593798,0.00000000,0.20275851,0.65358956
-1.73786893,1.34457403,0.00792139,0.00000000,0.00080486,0.03048817,0.19889955,0.00000000,0.20911175,0.66591886
-1.73186593,1.37402035,0.00821133,0.00000000,0.00082852,0.03103607,0.20213349,0.00000000,0.21519197,0.67724218
-1.72586293,1.40225489,0.00849158,0.00000000,0.00084994,0.03158305,0.20568907,0.00000000,0.22095859,0.68750160
-1.71985993,1.42907126,0.00875675,0.00000000,0.00086897,0.03212874,0.20962778,0.00000000,0.22639338,0.69674291
-1.71385693,1.45440809,0.00900221,0.00000000,0.00088564,0.03267603,0.21402152,0.00000000,0.23150170,0.70511823
-1.70785393,1.47835518,0.00922428,0.00000000,0.00090016,0.03323099,0.21895032,0.00000000,0.23631319,0.71288478
-1.70185093,1.50115429,0.00942037,0.00000000,0.00091292,0.03380249,0.22449975,0.00000000,0.24088141,0.72039956
-1.69584792,1.52319396,0.00958912,0.00000000,0.00092445,0.03440186,0.23075808,0.00000000,0.24528269,0.72810998
-1.68984492,1.54499831,0.00973043,0.00000000,0.00093545,0.03504236,0.23781299,0.00000000,0.24961395,0.73654035
-1.68384192,1.56720953,0.00984551,0.00000000,0.00094674,0.03573858,0.24574821,0.00000000,0.25398964,0.74627486
-1.67783892,1.59056437,0.00993685,0.00000000,0.00095927,0.03650574,0.25463980,0.00000000,0.25853771,0.75793706
-1.67183592,1.61586519,0.01000811,0.00000000,0.00097404,0.03735893,0.26455246,0.00000000,0.26339479,0.77216672
-1.66583292,1.64394636,0.01006400,0.00000000,0.00099208,0.03831230,0.27553580,0.00000000,0.26870080,0.78959466
-1.65982991,1.67563700,0.01011007,0.00000000,0.00101446,0.03937828,0.28762066,0.00000000,0.27459292,0.81081636
-1.65382691,1.71172163,0.01015248,0.00000000,0.00104216,0.04056671,0.30081584,0.00000000,0.28119943,0.83636531
-1.64782391,1.75289999,0.01019773,0.00000000,0.00107610,0.04188417,0.31510501,0.00000000,0.28863345,0.86668710
-1.64182091,1.79974809,0.01025235,0.00000000,0.00111704,0.04333325,0.33044439,0.00000000,0.29698693,0.90211516
-1.63581791,1.85268184,0.01032261,0.00000000,0.00116560,0.04491204,0.34676087,0.00000000,0.30632515,0.94284930
-1.62981491,1.91192543,0.01041424,0.00000000,0.00122216,0.04661370,0.36395108,0.00000000,0.31668196,0.98893788
-1.62381191,1.97748585,0.01053211,0.00000000,0.00128686,0.04842628,0.38188128,0.00000000,0.32805604,1.04026459
-1.61780890,2.04913503,0.01068001,0.00000000,0.00135958,0.05033265,0.40038823,0.00000000,0.34040832,1.09654049
-1.61180590,2.12640101,0.01086047,0.00000000,0.00143991,0.05231072,0.41928098,0.00000000,0.35366085,1.15730204
-1.60580290,2.20856862,0.01107459,0.00000000,0.00152714,0.05433382,0.43834383,0.00000000,0.36769707,1.22191535
-1.59979990,2.29469052,0.01132201,0.00000000,0.00162029,0.05637128,0.45734007,0.00000000,0.38236373,1.28958696
-1.59379690,2.38360814,0.01160086,0.00000000,0.00171810,0.05838930,0.47601669,0.00000000,0.39747421,1.35938088
-1.58779390,2.47398233,0.01190789,0.00000000,0.00181905,0.06035184,0.49410992,0.00000000,0.41281345,1.43024168
-1.58179090,2.56433254,0.01223855,0.00000000,0.00192144,0.06222173,0.51135125,0.00000000,0.42814402,1.50102289
-1.57578789,2.65308310,0.01258722,0.00000000,0.00202338,0.06396190,0.52747403,0.00000000,0.44321341,1.57051976
-1.56978489,2.73861478,0.01294748,0.00000000,0.00212291,0.06553654,0.54222016,0.00000000,0.45776201,1.63750530
-1.56378189,2.81931936,0.01331232,0.00000000,0.00221798,0.06691238,0.55534692,0.00000000,0.47153166,1.70076816
-1.55777889,2.89365490,0.01367454,0.00000000,0.00230660,0.06805977,0.56663342,0.00000000,0.48427425,1.75915093
-1.55177589,2.96019907,0.01402700,0.00000000,0.00238683,0.06895376,0.57588668,0.00000000,0.49576007,1.81158713
-1.54577289,3.01769814,0.01436291,0.00000000,0.00245691,0.06957492,0.58294696,0.00000000,0.50578558,1.85713539
-1.53976988,3.06510929,0.01467614,0.00000000,0.00251524,0.06991006,0.58769215,0.00000000,0.51418009,1.89500933
-1.53376688,3.10163420,0.01496142,0.00000000,0.00256053,0.06995254,0.59004109,0.00000000,0.52081117,1.92460173
-1.52776388,3.12674238,0.01521451,0.00000000,0.00259174,0.06970254,0.58995568,0.00000000,0.52558852,1.94550188
-1.52176088,3.14018315,0.01543230,0.00000000,0.00260819,0.06916686,0.58744159,0.00000000,0.52846605,1.95750538
-1.51575788,3.14198575,0.01561286,0.00000000,0.00260953,0.06835861,0.58254771,0.00000000,0.52944216,1.96061603
-1.50975488,3.13244791,0.01575540,0.00000000,0.00259577,0.06729658,0.57536413,0.00000000,0.52855815,1.95503962
-1.50375188,3.11211361,0.01586021,0.00000000,0.00256726,0.06600441,0.56601898,0.00000000,0.52589495,1.94117021
-1.49774887,3.08174139,0.01592845,0.00000000,0.00252467,0.06450967,0.55467409,0.00000000,0.52156840,1.91956966
-1.49174587,3.04226528,0.01596206,0.00000000,0.00246896,0.06284274,0.54151973,0.00000000,0.51572313,1.89094147
