energy_ev,total_up,Ga_p_up,Ga_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.63981991,2.98216886,0.08816069,0.00000000,1.00833373,1.71951684,0.01200627,1.72722726
-5.63381691,2.96531063,0.08780891,0.00000000,0.98846312,1.71073478,0.01235273,1.71359488
-5.62781391,2.95207848,0.08734778,0.00000000,0.96964744,1.70478277,0.01270210,1.70185804
-5.62181091,2.94296958,0.08678516,0.00000000,0.95240641,1.70200483,0.01304624,1.69252238
-5.61580790,2.93832180,0.08612682,0.00000000,0.93721484,1.70263036,0.01337734,1.68599255
-5.60980490,2.93828710,0.08537617,0.00000000,0.92448263,1.70675776,0.01368806,1.68255143
-5.60380190,2.94281410,0.08453417,0.00000000,0.91453770,1.71434368,0.01397181,1.68234490
-5.59779890,2.95164059,0.08359959,0.00000000,0.90761263,1.72519850,0.01422295,1.68537279
-5.59179590,2.96429606,0.08256942,0.00000000,0.90383532,1.73898817,0.01443705,1.69148618
-5.58579290,2.98011412,0.08143956,0.00000000,0.90322405,1.75524217,0.01461115,1.70039107
-5.57978989,2.99825368,0.08020552,0.00000000,0.90568681,1.77336728,0.01474392,1.71165807
-5.57378689,3.01772787,0.07886337,0.00000000,0.91102498,1.79266633,0.01483587,1.72473744
-5.56778389,3.03743895,0.07741055,0.00000000,0.91894082,1.81236104,0.01488945,1.73897867
-5.56178089,3.05621739,0.07584670,0.00000000,0.92904849,1.83161789,0.01490912,1.75365366
-5.55577789,3.07286328,0.07417429,0.00000000,0.94088795,1.84957586,0.01490127,1.76798235
-5.54977489,3.08618808,0.07239920,0.00000000,0.95394110,1.86537478,0.01487416,1.78115965
-5.54377189,3.09505487,0.07053097,0.00000000,0.96764939,1.87818326,0.01483767,1.79238264
-5.53776888,3.09841562,0.06858282,0.00000000,0.98143233,1.88722501,0.01480303,1.80087689
-5.53176588,3.09534381,0.06657152,0.00000000,0.99470597,1.89180261,0.01478243,1.80592104
-5.52576288,3.08506159,0.06451691,0.00000000,1.00690085,1.89131792,0.01478859,1.80686870
-5.51975988,3.06696055,0.06244127,0.00000000,1.01747869,1.88528862,0.01483426,1.80316705
-5.51375688,3.04061557,0.06036849,0.00000000,1.02594725,1.87336020,0.01493166,1.79437165
-5.50775388,3.00579182,0.05832313,0.00000000,1.03187306,1.85531336,0.01509199,1.78015711
-5.50175088,2.96244490,0.05632937,0.00000000,1.03489153,1.83106679,0.01532480,1.76032346
-5.49574787,2.91071459,0.05441000,0.00000000,1.03471422,1.80067526,0.01563757,1.73479817
-5.48974487,2.85091292,0.05258539,0.00000000,1.03113339,1.76432354,0.01603520,1.70363416
-5.48374187,2.78350737,0.05087259,0.00000000,1.02402355,1.72231657,0.01651968,1.66700392
-5.47773887,2.70910016,0.04928458,0.00000000,1.01334040,1.67506634,0.01708980,1.62519029
-5.47173587,2.62840480,0.04782968,0.00000000,0.99911730,1.62307632,0.01774099,1.57857442
-5.46573287,2.54222092,0.04651121,0.00000000,0.98145968,1.56692403,0.01846531,1.52762156
-5.45972986,2.45140856,0.04532733,0.00000000,0.96053764,1.50724265,0.01925156,1.47286526
-5.45372686,2.35686306,0.04427116,0.00000000,0.93657745,1.44470240,0.02008549,1.41489080
-5.44772386,2.25949132,0.04333112,0.00000000,0.90985223,1.37999227,0.02095021,1.35431840
-5.44172086,2.16019048,0.04249149,0.00000000,0.88067231,1.31380311,0.02182661,1.29178703
-5.43571786,2.05982965,0.04173310,0.00000000,0.84937584,1.24681222,0.02269400,1.22793917
-5.42971486,1.95923510,0.04103426,0.00000000,0.81631987,1.17967033,0.02353071,1.16340725
-5.42371186,1.85917931,0.04037174,0.00000000,0.78187235,1.11299095,0.02431483,1.09880206
-5.41770885,1.76037393,0.03972177,0.00000000,0.74640523,1.04734252,0.02502492,1.03470332
-5.41170585,1.66346649,0.03906116,0.00000000,0.71028881,0.98324332,0.02564068,0.97165269
-5.40570285,1.56904075,0.03836826,0.00000000,0.67388743,0.92115895,0.02614371,0.91014922
-5.39969985,1.47761989,0.03762395,0.00000000,0.63755635,0.86150243,0.02651802,0.85064696
-5.39369685,1.38967233,0.03681239,0.00000000,0.60163991,0.80463627,0.02675059,0.79355479
-5.38769385,1.30561922,0.03592173,0.00000000,0.56647053,0.75087635,0.02683179,0.73923784
-5.38169085,1.22584291,0.03494460,0.00000000,0.53236850,0.70049703,0.02675558,0.68802045
-5.37568784,1.15069580,0.03387833,0.00000000,0.49964227,0.65373691,0.02651972,0.64018990
-5.36968484,1.08050852,0.03272514,0.00000000,0.46858880,0.61080488,0.02612572,0.59600074
-5.36368184,1.01559714,0.03149195,0.00000000,0.43949402,0.57188582,0.02557872,0.55567910
-5.35767884,0.95626851,0.03019016,0.00000000,0.41263277,0.53714556,0.02488725,0.51942660
-5.35167584,0.90282349,0.02883516,0.00000000,0.38826835,0.50673472,0.02406281,0.48742355
-5.34567284,0.85555767,0.02744580,0.00000000,0.36665134,0.48079112,0.02311947,0.45983104
-5.33966983,0.81475940,0.02604366,0.00000000,0.34801764,0.45944050,0.02207332,0.43679178
-5.33366683,0.78070519,0.02465234,0.00000000,0.33258568,0.44279556,0.02094191,0.41842955
-5.32766383,0.75365252,0.02329662,0.00000000,0.32055289,0.43095323,0.01974370,0.40484715
-5.32166083,0.73383055,0.02200170,0.00000000,0.31209141,0.42399033,0.01849746,0.39612309
-5.31565783,0.72142882,0.02079239,0.00000000,0.30734328,0.42195789,0.01722176,0.39230697
-5.30965483,0.71658485,0.01969240,0.00000000,0.30641523,0.42487434,0.01593449,0.39341401
-5.30365183,0.71937095,0.01872362,0.00000000,0.30937333,0.43271801,0.01465241,0.39941882
-5.29764882,0.72978105,0.01790559,0.00000000,0.31623770,0.44541939,0.01339084,0.41024904
-5.29164582,0.74771827,0.01725493,0.00000000,0.32697765,0.46285367,0.01216336,0.42577901
-5.28564282,0.77298389,0.01678497,0.00000000,0.34150742,0.48483392,0.01098167,0.44582414
-5.27963982,0.80526841,0.01650542,0.00000000,0.35968283,0.51110564,0.00985545,0.47013623
-5.27363682,0.84414538,0.01642212,0.00000000,0.38129914,0.54134284,0.00879234,0.49840025
-5.26763382,0.88906841,0.01653694,0.00000000,0.40609022,0.57514633,0.00779801,0.53023294
-5.26163082,0.93937200,0.01684770,0.00000000,0.43372935,0.61204438,0.00687624,0.56518342
-5.25562781,0.99427623,0.01734818,0.00000000,0.46383168,0.65149598,0.00602904,0.60273620
-5.24962481,1.05289560,0.01802828,0.00000000,0.49595849,0.69289686,0.00525689,0.64231658
-5.24362181,1.11425193,0.01887414,0.00000000,0.52962315,0.73558827,0.00455889,0.68329838
-5.23761881,1.17729111,0.01986843,0.00000000,0.56429884,0.77886819,0.00393301,0.72501411
-5.23161581,1.24090333,0.02099066,0.00000000,0.59942780,0.82200499,0.00337630,0.76676712
-5.22561281,1.30394615,0.02221756,0.00000000,0.63443198,0.86425282,0.00288511,0.80784551
-5.21960980,1.36526994,0.02352358,0.00000000,0.66872467,0.90486852,0.00245530,0.84753740
-5.21360680,1.42374464,0.02488142,0.00000000,0.70172303,0.94312927,0.00208244,0.88514695
-5.20760380,1.47828713,0.02626264,0.00000000,0.73286091,0.97835046,0.00176200,0.92001079
-5.20160080,1.52788831,0.02763833,0.00000000,0.76160174,1.00990309,0.00148946,0.95151396
-5.19559780,1.57163891,0.02897986,0.00000000,0.78745102,1.03723017,0.00126052,0.97910519
-5.18959480,1.60875319,0.03025962,0.00000000,0.80996801,1.05986134,0.00107116,1.00231063
-5.18359180,1.63858984,0.03145184,0.00000000,0.82877638,1.07742538,0.00091781,1.02074580
-5.17758879,1.66066937,0.03253338,0.00000000,0.84357324,1.08966016,0.00079735,1.03412530
-5.17158579,1.67468743,0.03348453,0.00000000,0.85413663,1.09641961,0.00070728,1.04226982
-5.16558279,1.68052388,0.03428975,0.00000000,0.86033096,1.09767770,0.00064572,1.04511061
-5.15957979,1.67824721,0.03493831,0.00000000,0.86211047,1.09352922,0.00061146,1.04269097
-5.15357679,1.66811457,0.03542494,0.00000000,0.85952054,1.08418759,0.00060407,1.03516503
-5.14757379,1.65056726,0.03575022,0.00000000,0.85269703,1.06997976,0.00062383,1.02279391
-5.14157079,1.62622217,0.03592097,0.00000000,0.84186346,1.05133846,0.00067186,1.00593935
-5.13556778,1.59585948,0.03595037,0.00000000,0.82732658,1.02879230,0.00075005,0.98505533
-5.12956478,1.56040705,0.03585798,0.00000000,0.80947007,1.00295383,0.00086109,0.96067785
-5.12356178,1.52092197,0.03566956,0.00000000,0.78874702,0.97450629,0.00100849,0.93341321
-5.11755878,1.47856993,0.03541670,0.00000000,0.76567112,0.94418910,0.00119649,0.90392532
-5.11155578,1.43460267,0.03513631,0.00000000,0.74080699,0.91278273,0.00143002,0.87292217
-5.10555278,1.39033418,0.03486995,0.00000000,0.71475985,0.88109313,0.00171467,0.84114201
-5.09954977,1.34711592,0.03466294,0.00000000,0.68816468,0.84993606,0.00205653,0.80933928
-5.09354677,1.30631151,0.03456347,0.00000000,0.66167521,0.82012154,0.00246206,0.77827068
-5.08754377,1.26927106,0.03462151,0.00000000,0.63595266,0.79243857,0.00293797,0.74868146
-5.08154077,1.23730558,0.03488768,0.00000000,0.61165465,0.76764032,0.00349097,0.72129216
-5.07553777,1.21166148,0.03541203,0.00000000,0.58942412,0.74642985,0.00412756,0.69678579
-5.06953477,1.19349553,0.03624293,0.00000000,0.56987835,0.72944648,0.00485375,0.67579557
-5.06353177,1.18385047,0.03742573,0.00000000,0.55359833,0.71725296,0.00567482,0.65889333
-5.05752876,1.18363141,0.03900169,0.00000000,0.54111815,0.71032342,0.00659497,0.64657857
-5.05152576,1.19358352,0.04100675,0.00000000,0.53291483,0.70903243,0.00761703,0.63926825
-5.04552276,1.21427116,0.04347053,0.00000000,0.52939829,0.71364518,0.00874218,0.63728758
-5.03951976,1.24605903,0.04641530,0.00000000,0.53090182,0.72430911,0.00996960,0.64086166
-5.03351676,1.28909585,0.04985510,0.00000000,0.53767301,0.74104720,0.01129626,0.65010842
-5.02751376,1.34330100,0.05379498,0.00000000,0.54986533,0.76375317,0.01271670,0.66503295
-5.02151076,1.40835488,0.05823038,0.00000000,0.56753067,0.79218901,0.01422284,0.68552341
-5.01550775,1.48369351,0.06314662,0.00000000,0.59061302,0.82598489,0.01580393,0.71134895
-5.00950475,1.56850803,0.06851862,0.00000000,0.61894360,0.86464203,0.01744654,0.74215968
-5.00350175,1.66174963,0.07431077,0.00000000,0.65223795,0.90753847,0.01913463,0.77748917
-4.99749875,1.76214032,0.08047697,0.00000000,0.69009504,0.95393799,0.02084976,0.81675947
-4.99149575,1.86818987,0.08696097,0.00000000,0.73199907,1.00300232,0.02257137,0.85928902
-4.98549275,1.97821910,0.09369680,0.00000000,0.77732407,1.05380640,0.02427717,0.90430332
-4.97948974,2.09038917,0.10060963,0.00000000,0.82534158,1.10535660,0.02594358,0.95094856
-4.97348674,2.20273690,0.10761665,0.00000000,0.87523163,1.15661163,0.02754632,0.99830785
-4.96748374,2.31321512,0.11462838,0.00000000,0.92609692,1.20650552,0.02906096,1.04542002
-4.96148074,2.41973747,0.12155008,0.00000000,0.97698027,1.25397231,0.03046358,1.09130044
-4.95547774,2.52022633,0.12828348,0.00000000,1.02688487,1.29797155,0.03173146,1.13496353
-4.94947474,2.61266274,0.13472863,0.00000000,1.07479705,1.33751402,0.03284365,1.17544616
-4.94347174,2.69513656,0.14078589,0.00000000,1.11971089,1.37168675,0.03378163,1.21183147
-4.93746873,2.76589548,0.14635815,0.00000000,1.16065399,1.39967651,0.03452984,1.24327218
-4.93146573,2.82339108,0.15135296,0.00000000,1.19671348,1.42079101,0.03507616,1.26901270
-4.92546273,2.86632031,0.15568475,0.00000000,1.22706141,1.43447698,0.03541228,1.28840921
-4.91945973,2.89366088,0.15927697,0.00000000,1.25097852,1.44033454,0.03553394,1.30094694
-4.91345673,2.90469919,0.16206403,0.00000000,1.26787542,1.43812723,0.03544108,1.30625414
-4.90745373,2.89904976,0.16399310,0.00000000,1.27731026,1.42778743,0.03513789,1.30411193
-4.90145073,2.87666517,0.16502559,0.00000000,1.27900219,1.40941695,0.03463263,1.29445983
-4.89544772,2.83783645,0.16513831,0.00000000,1.27283996,1.38328264,0.03393746,1.27739673
-4.88944472,2.78318342,0.16432424,0.00000000,1.25888521,1.34980747,0.03306808,1.25317701
-4.88344172,2.71363571,0.16259284,0.00000000,1.23737031,1.30955715,0.03204333,1.22220230
-4.87743872,2.63040497,0.15996994,0.00000000,1.20869078,1.26322302,0.03088466,1.18500886
-4.87143572,2.53494933,0.15649719,0.00000000,1.17339256,1.21160179,0.02961562,1.14225132
-4.86543272,2.42893159,0.15223103,0.00000000,1.13215475,1.15557287,0.02826124,1.09468319
-4.85942971,2.31417251,0.14724125,0.00000000,1.08576831,1.09607411,0.02684744,1.04313503
-4.85342671,2.19260111,0.14160918,0.00000000,1.03511192,1.03407694,0.02540044,0.98849107
-4.84742371,2.06620349,0.13542561,0.00000000,0.98112558,0.97056147,0.02394617,0.93166506
-4.84142071,1.93697225,0.12878843,0.00000000,0.92478331,0.90649265,0.02250972,0.87357618
-4.83541771,1.80685781,0.12180015,0.00000000,0.86706583,0.84279796,0.02111486,0.81512595
-4.82941471,1.67772330,0.11456530,0.00000000,0.80893421,0.78034732,0.01978356,0.75717666
-4.82341171,1.55130428,0.10718794,0.00000000,0.75130534,0.71993571,0.01853558,0.70053205
-4.81740870,1.42917417,0.09976922,0.00000000,0.69503017,0.66226879,0.01738821,0.64592075
-4.81140570,1.31271619,0.09240512,0.00000000,0.64087504,0.60795178,0.01635592,0.59398269
-4.80540270,1.20310222,0.08518445,0.00000000,0.58950673,0.55748161,0.01545020,0.54525883
-4.79939970,1.10127871,0.07818723,0.00000000,0.54148143,0.51124246,0.01467940,0.50018428
-4.79339670,1.00795957,0.07148329,0.00000000,0.49723770,0.46950426,0.01404866,0.45908467
-4.78739370,0.92362571,0.06513137,0.00000000,0.45709338,0.43242437,0.01355987,0.42217570
-4.78139070,0.84853078,0.05917856,0.00000000,0.42124614,0.40005168,0.01321177,0.38956571
-4.77538769,0.78271239,0.05366011,0.00000000,0.38977759,0.37233327,0.01299998,0.36126078
-4.76938469,0.72600820,0.04859965,0.00000000,0.36266029,0.34912300,0.01291725,0.33717224
-4.76338169,0.67807605,0.04400973,0.00000000,0.33976743,0.33019180,0.01295362,0.31712606
-4.75737869,0.63841734,0.03989271,0.00000000,0.32088455,0.31523930,0.01309677,0.30087385
-4.75137569,0.60640291,0.03624181,0.00000000,0.30572295,0.30390656,0.01333233,0.28810506
-4.74537269,0.58130057,0.03304249,0.00000000,0.29393424,0.29578943,0.01364428,0.27845997
-4.73936968,0.56230360,0.03027393,0.00000000,0.28512556,0.29045237,0.01401546,0.27154323
-4.73336668,0.54855957,0.02791062,0.00000000,0.27887512,0.28744235,0.01442800,0.26693751
-4.72736368,0.53919866,0.02592398,0.00000000,0.27474759,0.28630263,0.01486387,0.26421700
-4.72136068,0.53336112,0.02428408,0.00000000,0.27230906,0.28658609,0.01530543,0.26296046
-4.71535768,0.53022297,0.02296118,0.00000000,0.27114116,0.28786786,0.01573596,0.26276359
-4.70935468,0.52901981,0.02192734,0.00000000,0.27085409,0.28975693,0.01614023,0.26325032
-4.70335168,0.52906790,0.02115775,0.00000000,0.27109835,0.29190662,0.01650495,0.26408301
-4.69734867,0.52978226,0.02063205,0.00000000,0.27157493,0.29402356,0.01681928,0.26497110
-4.69134567,0.53069151,0.02033541,0.00000000,0.27204367,0.29587497,0.01707518,0.26567828
-4.68534267,0.53144887,0.02025937,0.00000000,0.27232984,0.29729416,0.01726773,0.26602783
-4.67933967,0.53183943,0.02040256,0.00000000,0.27232867,0.29818397,0.01739536,0.26590613
-4.67333667,0.53178327,0.02077110,0.00000000,0.27200785,0.29851815,0.01745994,0.26526430
-4.66733367,0.53133467,0.02137875,0.00000000,0.27140801,0.29834061,0.01746679,0.26411781
-4.66133067,0.53067718,0.02224691,0.00000000,0.27064102,0.29776256,0.01742456,0.26254437
-4.65532766,0.53011498,0.02340422,0.00000000,0.26988644,0.29695761,0.01734499,0.26067982
-4.64932466,0.53006059,0.02488601,0.00000000,0.26938600,0.29615500,0.01724259,0.25871257
-4.64332166,0.53101947,0.02673339,0.00000000,0.26943636,0.29563109,0.01713423,0.25687638
-4.63731866,0.53357172,0.02899221,0.00000000,0.27038025,0.29569945,0.01703858,0.25544202
-4.63131566,0.53835156,0.03171164,0.00000000,0.27259624,0.29669975,0.01697558,0.25470778
-4.62531266,0.54602508,0.03494257,0.00000000,0.27648726,0.29898582,0.01696578,0.25498937
-4.61930965,0.55726669,0.03873587,0.00000000,0.28246827,0.30291313,0.01702971,0.25660920
-4.61330665,0.57273512,0.04314033,0.00000000,0.29095305,0.30882620,0.01718723,0.25988551
-4.60730365,0.59304934,0.04820055,0.00000000,0.30234062,0.31704602,0.01745684,0.26512157
-4.60130065,0.61876503,0.05395471,0.00000000,0.31700142,0.32785810,0.01785511,0.27259515
-4.59529765,0.65035228,0.06043229,0.00000000,0.33526356,0.34150120,0.01839606,0.28254856
-4.58929465,0.68817484,0.06765181,0.00000000,0.35739946,0.35815717,0.01909069,0.29517937
-4.58329165,0.73247171,0.07561866,0.00000000,0.38361316,0.37794213,0.01994649,0.31063223
-4.57728864,0.78334128,0.08432314,0.00000000,0.41402871,0.40089923,0.02096714,0.32899172
-4.57128564,0.84072869,0.09373876,0.00000000,0.44867993,0.42699312,0.02215222,0.35027651
-4.56528264,0.90441675,0.10382092,0.00000000,0.48750203,0.45610643,0.02349704,0.37443507
-4.55927964,0.97402075,0.11450599,0.00000000,0.53032531,0.48803829,0.02499262,0.40134290
-4.55327664,1.04898760,0.12571105,0.00000000,0.57687157,0.52250504,0.02662570,0.43080156
-4.54727364,1.12859952,0.13733414,0.00000000,0.62675327,0.55914321,0.02837894,0.46253947
-4.54127064,1.21198243,0.14925527,0.00000000,0.67947609,0.59751479,0.03023116,0.49621469
-4.53526763,1.29811923,0.16133813,0.00000000,0.73444485,0.63711473,0.03215775,0.53141967
-4.52926463,1.38586775,0.17343252,0.00000000,0.79097310,0.67738070,0.03413114,0.56768797
-4.52326163,1.47398345,0.18537751,0.00000000,0.84829625,0.71770477,0.03612137,0.60450289
-4.51725863,1.56114622,0.19700527,0.00000000,0.90558820,0.75744704,0.03809677,0.64130803
-4.51125563,1.64599102,0.20814545,0.00000000,0.96198122,0.79595069,0.04002469,0.67751942
-4.50525263,1.72714143,0.21863001,0.00000000,1.01658834,0.83255829,0.04187227,0.71253911
-4.49924962,1.80324534,0.22829838,0.00000000,1.06852797,0.86662882,0.04360731,0.74576985
-4.49324662,1.87301171,0.23700267,0.00000000,1.11694961,0.89755489,0.04519909,0.77663039
-4.48724362,1.93524709,0.24461285,0.00000000,1.16106000,0.92477964,0.04661917,0.80457105
-4.48124062,1.98889074,0.25102157,0.00000000,1.20014851,0.94781287,0.04784223,0.82908891
-4.47523762,2.03304705,0.25614852,0.00000000,1.23361076,0.96624549,0.04884674,0.84974218
-4.46923462,2.06701375,0.25994409,0.00000000,1.26096948,0.97976207,0.04961560,0.86616307
-4.46323162,2.09030490,0.26239205,0.00000000,1.28189154,0.98815078,0.05013666,0.87806874
-4.45722861,2.10266759,0.26351135,0.00000000,1.29620037,0.99131033,0.05040303,0.88526977
-4.45122561,2.10409138,0.26335667,0.00000000,1.30388307,0.98925351,0.05041331,0.88767574
-4.44522261,2.09481016,0.26201785,0.00000000,1.30509178,0.98210732,0.05017158,0.88529766
-4.43921961,2.07529593,0.25961814,0.00000000,1.30013905,0.97010943,0.04968726,0.87824710
-4.43321661,2.04624498,0.25631133,0.00000000,1.28948746,0.95360111,0.04897476,0.86673195
-4.42721361,2.00855664,0.25227781,0.00000000,1.27373374,0.93301710,0.04805297,0.85104897
-4.42121061,1.96330562,0.24771982,0.00000000,1.25358802,0.90887247,0.04694463,0.83157343
-4.41520760,1.91170902,0.24285603,0.00000000,1.22984922,0.88174734,0.04567556,0.80874629
-4.40920460,1.85508932,0.23791556,0.00000000,1.20337750,0.85226992,0.04427381,0.78305935
-4.40320160,1.79483507,0.23313185,0.00000000,1.17506503,0.82109862,0.04276875,0.75503919
-4.39719860,1.73236067,0.22873645,0.00000000,1.14580633,0.78890397,0.04119016,0.72523048
-4.39119560,1.66906703,0.22495310,0.00000000,1.11646948,0.75635106,0.03956739,0.69417931
-4.38519260,1.60630463,0.22199210,0.00000000,1.08786928,0.72408315,0.03792848,0.66241743
-4.37918959,1.54534023,0.22004531,0.00000000,1.06074346,0.69270709,0.03629948,0.63044783
-4.37318659,1.48732839,0.21928187,0.00000000,1.03573286,0.66278088,0.03470384,0.59873233
-4.36718359,1.43328862,0.21984460,0.00000000,1.01336603,0.63480383,0.03316199,0.56768154
-4.36118059,1.38408852,0.22184732,0.00000000,0.99404890,0.60920933,0.03169098,0.53764745
-4.35517759,1.34043314,0.22537290,0.00000000,0.97805935,0.58636027,0.03030439,0.50891883
-4.34917459,1.30286024,0.23047215,0.00000000,0.96554675,0.56654704,0.02901232,0.48171944
-4.34317159,1.27174100,0.23716339,0.00000000,0.95653602,0.54998769,0.02782150,0.45620873
-4.33716858,1.24728541,0.24543263,0.00000000,0.95093575,0.53682998,0.02673558,0.43248498
-4.33116558,1.22955147,0.25523435,0.00000000,0.94854955,0.52715486,0.02575541,0.41059030
-4.32516258,1.21845714,0.26649262,0.00000000,0.94908998,0.52098085,0.02487947,0.39051715
-4.31915958,1.21379403,0.27910266,0.00000000,0.95219421,0.51826899,0.02410429,0.37221583
-4.31315658,1.21524202,0.29293266,0.00000000,0.95744046,0.51892789,0.02342482,0.35560254
-4.30715358,1.22238375,0.30782575,0.00000000,0.96436476,0.52281852,0.02283486,0.34056743
