energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.84992496,1.47303797,0.05765657,0.00000000,0.00769641,0.61590636,0.71669751,0.35673124
-5.84392196,1.59213569,0.06280768,0.00000000,0.00803074,0.66535438,0.79059756,0.38152188
-5.83791896,1.72219001,0.06840390,0.00000000,0.00837009,0.71973944,0.87246547,0.40853844
-5.83191596,1.86315057,0.07441906,0.00000000,0.00871621,0.77895825,0.96228492,0.43781936
-5.82591296,2.01476664,0.08081768,0.00000000,0.00907083,0.84281909,1.05988859,0.46936732
-5.81990995,2.17656504,0.08755525,0.00000000,0.00943552,0.91103758,1.16494293,0.50314299
-5.81390695,2.34783234,0.09457868,0.00000000,0.00981155,0.98323481,1.27693625,0.53905937
-5.80790395,2.52760304,0.10182709,0.00000000,0.01019974,1.05893795,1.39517109,0.57697726
-5.80190095,2.71465499,0.10923284,0.00000000,0.01060032,1.13758388,1.51876208,0.61670208
-5.79589795,2.90751346,0.11672286,0.00000000,0.01101287,1.21852601,1.64663981,0.65798258
-5.78989495,3.10446462,0.12422020,0.00000000,0.01143619,1.30104442,1.77756149,0.70051170
-5.78389195,3.30357891,0.13164570,0.00000000,0.01186833,1.38435921,1.91012857,0.74392966
-5.77788894,3.50274419,0.13891983,0.00000000,0.01230653,1.46764679,2.04281138,0.78782949
-5.77188594,3.69970825,0.14596458,0.00000000,0.01274732,1.55005862,2.17398033,0.83176492
-5.76588294,3.89212929,0.15270527,0.00000000,0.01318658,1.63074193,2.30194293,0.87526033
-5.75987994,4.07763292,0.15907226,0.00000000,0.01361964,1.70886138,2.42498552,0.91782266
-5.75387694,4.25387350,0.16500251,0.00000000,0.01404147,1.78362095,2.54141828,0.95895452
-5.74787394,4.41859738,0.17044078,0.00000000,0.01444682,1.85428505,2.64962175,0.99816826
-5.74187094,4.56970547,0.17534062,0.00000000,0.01483040,1.92019784,2.74809314,1.03500015
-5.73586793,4.70531221,0.17966492,0.00000000,0.01518704,1.98079988,2.83549024,1.06902415
-5.72986493,4.82379857,0.18338615,0.00000000,0.01551192,2.03564125,2.91067122,1.09986448
-5.72386193,4.92385638,0.18648619,0.00000000,0.01580064,2.08439052,2.97272834,1.12720659
-5.71785893,5.00452226,0.18895583,0.00000000,0.01604944,2.12683909,3.02101402,1.15080567
-5.71185593,5.06519928,0.19079404,0.00000000,0.01625522,2.16290073,3.05515808,1.17049261
-5.70585293,5.10566576,0.19200694,0.00000000,0.01641568,2.19260630,3.07507519,1.18617690
-5.69984992,5.12607067,0.19260669,0.00000000,0.01652927,2.21609398,3.08096220,1.19784643
-5.69384692,5.12691618,0.19261031,0.00000000,0.01659530,2.23359559,3.07328542,1.20556421
-5.68784392,5.10902839,0.19203856,0.00000000,0.01661380,2.24541976,3.05275851,1.20946231
-5.68184092,5.07351777,0.19091490,0.00000000,0.01658557,2.25193286,3.02031188,1.20973319
-5.67583792,5.02173155,0.18926463,0.00000000,0.01651202,2.25353876,2.97705527,1.20661915
-5.66983492,4.95520057,0.18711439,0.00000000,0.01639515,2.25065855,2.92423518,1.20040033
-5.66383192,4.87558314,0.18449176,0.00000000,0.01623742,2.24371137,2.86318920,1.19138205
-5.65782891,4.78460880,0.18142522,0.00000000,0.01604171,2.23309724,2.79529948,1.17988208
-5.65182591,4.68402456,0.17794441,0.00000000,0.01581116,2.21918296,2.72194736,1.16621858
-5.64582291,4.57554602,0.17408053,0.00000000,0.01554916,2.20229161,2.64447136,1.15069928
-5.63981991,4.46081535,0.16986691,0.00000000,0.01525928,2.18269615,2.56413010,1.13361252
-5.63381691,4.34136761,0.16533967,0.00000000,0.01494517,2.16061745,2.48207189,1.11522030
-5.62781391,4.21860634,0.16053843,0.00000000,0.01461061,2.13622636,2.39931178,1.09575389
-5.62181091,4.09378869,0.15550679,0.00000000,0.01425941,2.10964984,2.31671683,1.07541182
-5.61580790,3.96801991,0.15029279,0.00000000,0.01389541,2.08098020,2.23499969,1.05436026
-5.60980490,3.84225615,0.14494902,0.00000000,0.01352249,2.05028691,2.15472003,1.03273555
-5.60380190,3.71731447,0.13953244,0.00000000,0.01314457,2.01762988,2.07629320,1.01064847
-5.59779890,3.59388823,0.13410393,0.00000000,0.01276552,1.98307312,2.00000483,0.98818979
-5.59179590,3.47256591,0.12872739,0.00000000,0.01238922,1.94669790,1.92602991,0.96543655
-5.58579290,3.35385144,0.12346855,0.00000000,0.01201948,1.90861416,1.85445493,0.94245846
-5.57978989,3.23818397,0.11839348,0.00000000,0.01165998,1.86896934,1.78530107,0.91932386
-5.57378689,3.12595531,0.11356683,0.00000000,0.01131426,1.82795394,1.71854712,0.89610477
-5.56778389,3.01752359,0.10904990,0.00000000,0.01098558,1.78580331,1.65415036,0.87288056
-5.56178089,2.91322200,0.10489862,0.00000000,0.01067692,1.74279525,1.59206433,0.84973995
-5.55577789,2.81336207,0.10116157,0.00000000,0.01039079,1.69924376,1.53225241,0.82678120
-5.54977489,2.71823135,0.09787806,0.00000000,0.01012923,1.65548900,1.47469671,0.80411048
-5.54377189,2.62808596,0.09507648,0.00000000,0.00989366,1.61188418,1.41940202,0.78183846
-5.53776888,2.54313877,0.09277292,0.00000000,0.00968485,1.56878019,1.36639501,0.76007558
-5.53176588,2.46354458,0.09097022,0.00000000,0.00950280,1.52650895,1.31571920,0.73892624
-5.52576288,2.38938367,0.08965737,0.00000000,0.00934675,1.48536653,1.26742655,0.71848244
-5.51975988,2.32064556,0.08880953,0.00000000,0.00921514,1.44559725,1.22156655,0.69881735
-5.51375688,2.25721459,0.08838846,0.00000000,0.00910563,1.40737984,1.17817425,0.67997949
-5.50775388,2.19885897,0.08834349,0.00000000,0.00901514,1.37081658,1.13725817,0.66198776
-5.50175088,2.14522461,0.08861295,0.00000000,0.00893991,1.33592626,1.09878934,0.64482807
-5.49574787,2.09583493,0.08912611,0.00000000,0.00887564,1.30264153,1.06269261,0.62845159
-5.48974487,2.05009706,0.08980535,0.00000000,0.00881760,1.27081088,1.02884082,0.61277508
-5.48374187,2.00731483,0.09056869,0.00000000,0.00876078,1.24020527,0.99705262,0.59768327
-5.47773887,1.96670803,0.09133250,0.00000000,0.00870006,1.21052916,0.96709407,0.58303313
-5.47173587,1.92743741,0.09201426,0.00000000,0.00863043,1.18143520,0.93868406,0.56866001
-5.46573287,1.88863405,0.09253525,0.00000000,0.00854709,1.15254202,0.91150330,0.55438520
-5.45972986,1.84943180,0.09282314,0.00000000,0.00844572,1.12345395,0.88520619,0.54002446
-5.45372686,1.80900099,0.09281434,0.00000000,0.00832255,1.09378166,0.85943499,0.52539718
-5.44772386,1.76658169,0.09245596,0.00000000,0.00817453,1.06316259,0.83383530,0.51033547
-5.44172086,1.72151470,0.09170739,0.00000000,0.00799944,1.03128007,0.80807187,0.49469281
-5.43571786,1.67326870,0.09054145,0.00000000,0.00779596,0.99788018,0.78184388,0.47835170
-5.42971486,1.62146209,0.08894501,0.00000000,0.00756369,0.96278537,0.75489871,0.46123000
-5.42371186,1.56587862,0.08691910,0.00000000,0.00730315,0.92590446,0.72704345,0.44328546
-5.41770885,1.50647587,0.08447858,0.00000000,0.00701577,0.88723839,0.69815358,0.42451855
-5.41170585,1.44338654,0.08165134,0.00000000,0.00670378,0.84688173,0.66817829,0.40497312
-5.40570285,1.37691258,0.07847706,0.00000000,0.00637013,0.80501995,0.63714245,0.38473524
-5.39969985,1.30751264,0.07500570,0.00000000,0.00601836,0.76192291,0.60514507,0.36393025
-5.39369685,1.23578377,0.07129571,0.00000000,0.00565247,0.71793487,0.57235456,0.34271811
-5.38769385,1.16243841,0.06741205,0.00000000,0.00527676,0.67346192,0.53900114,0.32128760
-5.38169085,1.08827798,0.06342418,0.00000000,0.00489568,0.62895734,0.50536694,0.29984951
-5.37568784,1.01416436,0.05940400,0.00000000,0.00451368,0.58490587,0.47177440,0.27862934
-5.36968484,0.94099076,0.05542387,0.00000000,0.00413507,0.54180758,0.43857365,0.25785973
-5.36368184,0.86965305,0.05155477,0.00000000,0.00376393,0.50016197,0.40612940,0.23777308
-5.35767884,0.80102292,0.04786464,0.00000000,0.00340393,0.46045319,0.37480812,0.21859463
-5.35167584,0.73592349,0.04441691,0.00000000,0.00305836,0.42313652,0.34496595,0.20053617
-5.34567284,0.67510840,0.04126932,0.00000000,0.00272998,0.38862682,0.31693777,0.18379070
-5.33966983,0.61924456,0.03847292,0.00000000,0.00242103,0.35728900,0.29102785,0.16852801
-5.33366683,0.56889884,0.03607128,0.00000000,0.00213323,0.32943057,0.26750219,0.15489126
-5.32766383,0.52452886,0.03410004,0.00000000,0.00186779,0.30529646,0.24658276,0.14299464
-5.32166083,0.48647744,0.03258651,0.00000000,0.00162542,0.28506575,0.22844356,0.13292198
-5.31565783,0.45497064,0.03154949,0.00000000,0.00140641,0.26885037,0.21320854,0.12472617
-5.30965483,0.43011887,0.03099929,0.00000000,0.00121069,0.25669534,0.20095113,0.11842941
-5.30365183,0.41192070,0.03093775,0.00000000,0.00103789,0.24858056,0.19169536,0.11402406
-5.29764882,0.40026888,0.03135850,0.00000000,0.00088744,0.24442372,0.18541820,0.11147412
-5.29164582,0.39495830,0.03224716,0.00000000,0.00075861,0.24408429,0.18205313,0.11071702
-5.28564282,0.39569550,0.03358178,0.00000000,0.00065064,0.24736843,0.18149466,0.11166587
-5.27963982,0.40210935,0.03533321,0.00000000,0.00056282,0.25403466,0.18360362,0.11421199
-5.27363682,0.41376298,0.03746570,0.00000000,0.00049451,0.26380022,0.18821317,0.11822775
-5.26763382,0.43016654,0.03993753,0.00000000,0.00044528,0.27634826,0.19513541,0.12356960
-5.26163082,0.45079091,0.04270174,0.00000000,0.00041491,0.29133556,0.20416838,0.13008138
-5.25562781,0.47508206,0.04570705,0.00000000,0.00040351,0.30840096,0.21510348,0.13759793
-5.24962481,0.50247611,0.04889883,0.00000000,0.00041149,0.32717442,0.22773310,0.14594882
-5.24362181,0.53241484,0.05222028,0.00000000,0.00043965,0.34728650,0.24185838,0.15496239
-5.23761881,0.56436140,0.05561363,0.00000000,0.00048917,0.36837830,0.25729690,0.16446989
-5.23161581,0.59781595,0.05902151,0.00000000,0.00056164,0.39011149,0.27389010,0.17430973
-5.22561281,0.63233075,0.06238837,0.00000000,0.00065902,0.41217822,0.29151020,0.18433176
-5.21960980,0.66752420,0.06566186,0.00000000,0.00078362,0.43431065,0.31006621,0.19440130
-5.21360680,0.70309327,0.06879431,0.00000000,0.00093810,0.45628955,0.32950895,0.20440302
-5.20760380,0.73882371,0.07174394,0.00000000,0.00112534,0.47795166,0.34983448,0.21424427
-5.20160080,0.77459728,0.07447611,0.00000000,0.00134842,0.49919543,0.37108584,0.22385777
-5.19559780,0.81039557,0.07696424,0.00000000,0.00161047,0.51998459,0.39335257,0.23320356
-5.18959480,0.84629974,0.07919052,0.00000000,0.00191461,0.54034930,0.41676801,0.24226992
-5.18359180,0.88248587,0.08114631,0.00000000,0.00226374,0.56038452,0.44150406,0.25107323
-5.17758879,0.91921570,0.08283215,0.00000000,0.00266045,0.58024559,0.46776333,0.25965664
-5.17158579,0.95682271,0.08425753,0.00000000,0.00310685,0.60014077,0.49576884,0.26808754
-5.16558279,0.99569386,0.08544011,0.00000000,0.00360435,0.62032100,0.52575145,0.27645389
-5.15957979,1.03624748,0.08640478,0.00000000,0.00415356,0.64106717,0.55793530,0.28485943
-5.15357679,1.07890798,0.08718231,0.00000000,0.00475409,0.66267518,0.59252186,0.29341798
-5.14757379,1.12407857,0.08780775,0.00000000,0.00540440,0.68543964,0.62967315,0.30224709
-5.14157079,1.17211297,0.08831868,0.00000000,0.00610168,0.70963658,0.66949499,0.31146127
-5.13556778,1.22328766,0.08875336,0.00000000,0.00684178,0.73550633,0.71202093,0.32116511
-5.12956478,1.27777597,0.08914883,0.00000000,0.00761911,0.76323717,0.75719793,0.33144674
-5.12356178,1.33562552,0.08953917,0.00000000,0.00842665,0.79295073,0.80487454,0.34237183
-5.11755878,1.39674037,0.08995390,0.00000000,0.00925600,0.82469005,0.85479243,0.35397861
-5.11155578,1.46086915,0.09041664,0.00000000,0.01009746,0.85841085,0.90658201,0.36627416
-5.10555278,1.52759996,0.09094414,0.00000000,0.01094017,0.89397689,0.95976263,0.37923221
-5.09954977,1.59636300,0.09154568,0.00000000,0.01177235,0.93115960,1.01374782,0.39279270
-5.09354677,1.66644101,0.09222293,0.00000000,0.01258150,0.96964244,1.06785564,0.40686309
-5.08754377,1.73698750,0.09297019,0.00000000,0.01335477,1.00902984,1.12132405,0.42132159
-5.08154077,1.80705238,0.09377515,0.00000000,0.01407923,1.04886050,1.17333092,0.43602200
-5.07553777,1.87561394,0.09461994,0.00000000,0.01474224,1.08862474,1.22301804,0.45080024
-5.06953477,1.94161609,0.09548257,0.00000000,0.01533185,1.12778495,1.26951837,0.46548201
-5.06353177,2.00400918,0.09633860,0.00000000,0.01583710,1.16579852,1.31198531,0.47989149
-5.05752876,2.06179276,0.09716299,0.00000000,0.01624841,1.20214209,1.34962308,0.49386054
-5.05152576,2.11405829,0.09793197,0.00000000,0.01655785,1.23633615,1.38171663,0.50723799
-5.04552276,2.16002988,0.09862495,0.00000000,0.01675942,1.26796875,1.40766014,0.51989859
-5.03951976,2.19910132,0.09922622,0.00000000,0.01684920,1.29671740,1.42698262,0.53175122
-5.03351676,2.23086760,0.09972650,0.00000000,0.01682554,1.32236808,1.43936976,0.54274600
-5.02751376,2.25514969,0.10012412,0.00000000,0.01668905,1.34483058,1.44468090,0.55287985
-5.02151076,2.27201143,0.10042594,0.00000000,0.01644261,1.36414952,1.44296064,0.56220046
-5.01550775,2.28176800,0.10064784,0.00000000,0.01609125,1.38051073,1.43444454,0.57080836
-5.00950475,2.28498568,0.10081483,0.00000000,0.01564201,1.39424262,1.41955886,0.57885716
-5.00350175,2.28247313,0.10096079,0.00000000,0.01510367,1.40581291,1.39891438,0.58655189
-4.99749875,2.27526488,0.10112783,0.00000000,0.01448649,1.41582069,1.37329474,0.59414567
-4.99149575,2.26459785,0.10136541,0.00000000,0.01380189,1.42498454,1.34363999,0.60193482
-4.98549275,2.25188215,0.10172914,0.00000000,0.01306208,1.43412721,1.31102595,0.61025278
-4.97948974,2.23866755,0.10227945,0.00000000,0.01227973,1.44415759,1.27664044,0.61946299
-4.97348674,2.22660694,0.10308011,0.00000000,0.01146760,1.45605075,1.24175726,0.62995113
-4.96748374,2.21741843,0.10419670,0.00000000,0.01063822,1.47082680,1.20770886,0.64211699
-4.96148074,2.21284703,0.10569508,0.00000000,0.00980358,1.48952916,1.17585862,0.65636614
-4.95547774,2.21462734,0.10763993,0.00000000,0.00897486,1.51320295,1.14757346,0.67310172
-4.94947474,2.22444792,0.11009329,0.00000000,0.00816223,1.54287377,1.12419744,0.69271637
-4.94347174,2.24391797,0.11311324,0.00000000,0.00737467,1.57952725,1.10702677,0.71558453
-4.93746873,2.27453667,0.11675262,0.00000000,0.00661985,1.62408944,1.09728654,0.74205494
-4.93146573,2.31766518,0.12105783,0.00000000,0.00590409,1.67740808,1.09610934,0.77244351
-4.92546273,2.37450125,0.12606770,0.00000000,0.00523236,1.74023468,1.10451569,0.80702636
-4.91945973,2.44605610,0.13181234,0.00000000,0.00460827,1.81320716,1.12339623,0.84603300
-4.91345673,2.53313329,0.13831202,0.00000000,0.00403423,1.89683308,1.15349559,0.88963958
-4.90745373,2.63630932,0.14557606,0.00000000,0.00351147,1.99147325,1.19539777,0.93796226
-4.90145073,2.75591564,0.15360166,0.00000000,0.00304025,2.09732580,1.24951291,0.99105052
-4.89544772,2.89202235,0.16237281,0.00000000,0.00261995,2.21441091,1.31606564,1.04888077
-4.88944472,3.04442348,0.17185920,0.00000000,0.00224930,2.34255641,1.39508491,1.11135009
-4.88344172,3.21262461,0.18201522,0.00000000,0.00192650,2.48138503,1.48639581,1.17827076
-4.87743872,3.39583334,0.19277919,0.00000000,0.00164940,2.63030372,1.58961371,1.24936546
-4.87143572,3.59295374,0.20407280,0.00000000,0.00141562,2.78849599,1.70414112,1.32426386
-4.86543272,3.80258560,0.21580095,0.00000000,0.00122276,2.95491830,1.82916817,1.40250083
-4.85942971,4.02302990,0.22785194,0.00000000,0.00106844,3.12830120,1.96367704,1.48351675
-4.85342671,4.25230136,0.24009838,0.00000000,0.00095048,3.30715630,2.10645114,1.56666032
-4.84742371,4.48814908,0.25239850,0.00000000,0.00086691,3.48978977,2.25608947,1.65119409
-4.84142071,4.72808597,0.26459826,0.00000000,0.00081607,3.67432284,2.41102652,1.73630308
-4.83541771,4.96942719,0.27653409,0.00000000,0.00079666,3.85871954,2.56955778,1.82110656
-4.82941471,5.20933746,0.28803622,0.00000000,0.00080771,4.04082171,2.72987078,1.90467273
-4.82341171,5.44488653,0.29893269,0.00000000,0.00084860,4.21839056,2.89008104,1.98603640
-4.81740870,5.67311175,0.30905372,0.00000000,0.00091906,4.38915404,3.04827240,2.06421903
-4.81140570,5.89108585,0.31823649,0.00000000,0.00101906,4.55085874,3.20254029,2.13825064
-4.80540270,6.09598787,0.32633003,0.00000000,0.00114883,4.70132460,3.35103692,2.20719294
-4.79939970,6.28517484,0.33320008,0.00000000,0.00130871,4.83850065,3.49201659,2.27016281
-4.79339670,6.45625126,0.33873365,0.00000000,0.00149914,4.96051967,3.62387944,2.32635528
-4.78739370,6.60713369,0.34284310,0.00000000,0.00172051,5.06574958,3.74521201,2.37506509
-4.78139070,6.73610769,0.34546957,0.00000000,0.00197310,5.15283951,3.85482269,2.41570594
-4.77538769,6.84187448,0.34658543,0.00000000,0.00225697,5.22075850,3.95177067,2.44782659
-4.76938469,6.92358515,0.34619583,0.00000000,0.00257188,5.26882514,4.03538696,2.47112317
-4.76338169,6.98086081,0.34433900,0.00000000,0.00291720,5.29672674,4.10528645,2.48544707
-4.75737869,7.01379750,0.34108544,0.00000000,0.00329184,5.30452707,4.16137056,2.49080803
-4.75137569,7.02295541,0.33653590,0.00000000,0.00369418,5.29266223,4.20382007,2.48737231
-4.74537269,7.00933282,0.33081824,0.00000000,0.00412206,5.26192459,4.23307848,2.47545594
-4.73936968,6.97432549,0.32408331,0.00000000,0.00457272,5.21343537,4.24982663,2.45551333
-4.73336668,6.91967328,0.31649990,0.00000000,0.00504285,5.14860681,4.25494953,2.42812158
-4.72736368,6.84739608,0.30824920,0.00000000,0.00552857,5.06909551,4.24949704,2.39396122
-4.72136068,6.75972161,0.29951868,0.00000000,0.00602553,4.97674855,4.23463983,2.35379409
-4.71535768,6.65900817,0.29049591,0.00000000,0.00652892,4.87354462,4.21162282,2.30843920
-4.70935468,6.54766529,0.28136248,0.00000000,0.00703363,4.76153241,4.18171779,2.25874756
-4.70335168,6.42807572,0.27228822,0.00000000,0.00753428,4.64276866,4.14617741,2.20557689
-4.69734867,6.30252151,0.26342602,0.00000000,0.00802538,4.51925817,4.10619237,2.14976722
-4.69134567,6.17311740,0.25490742,0.00000000,0.00850147,4.39289810,4.06285342,2.09211826
-4.68534267,6.04175370,0.24683916,0.00000000,0.00895718,4.26542850,4.01711975,2.03336926
-4.67933967,5.91005084,0.23930079,0.00000000,0.00938741,4.13839098,3.96979475,1.97418228
-4.67333667,5.77932708,0.23234338,0.00000000,0.00978741,4.01309670,3.92151008,1.91512909
-4.66733367,5.65058017,0.22598940,0.00000000,0.01015286,3.89060474,3.87271817,1.85668235
-4.66133067,5.52448331,0.22023375,0.00000000,0.01047999,3.77171142,3.82369341,1.79921110
-4.65532766,5.40139499,0.21504579,0.00000000,0.01076564,3.65695037,3.77454144,1.74298063
-4.64932466,5.28138171,0.21037226,0.00000000,0.01100726,3.54660320,3.72521587,1.68815645
-4.64332166,5.16425214,0.20614103,0.00000000,0.01120297,3.44071960,3.67554135,1.63481209
-4.63731866,5.04960069,0.20226537,0.00000000,0.01135155,3.33914569,3.62524173,1.58294024
-4.63131566,4.93685810,0.19864857,0.00000000,0.01145244,3.24155906,3.57397173,1.53246635
-4.62531266,4.82534655,0.19518872,0.00000000,0.01150570,3.14750853,3.52135067,1.48326432
-4.61930965,4.71433650,0.19178345,0.00000000,0.01151197,3.05645659,3.46699649,1.43517308
-4.61330665,4.60310271,0.18833437,0.00000000,0.01147242,2.96782261,3.41055859,1.38801352
-4.60730365,4.49097661,0.18475106,0.00000000,0.01138873,2.88102454,3.35174793,1.34160485
-4.60130065,4.37739317,0.18095451,0.00000000,0.01126299,2.79551755,3.29036322,1.29577966
-4.59529765,4.26192997,0.17687977,0.00000000,0.01109767,2.71082778,3.22631210,1.25039707
-4.58929465,4.14433734,0.17247794,0.00000000,0.01089559,2.62658002,3.15962658,1.20535345
-4.58329165,4.02455854,0.16771717,0.00000000,0.01065981,2.54251843,3.09047230,1.16059033
-4.57728864,3.90273955,0.16258305,0.00000000,0.01039365,2.45851977,3.01915144,1.11609936
-4.57128564,3.77922878,0.15707808,0.00000000,0.01010061,2.37459911,2.94609954,1.07192427
-4.56528264,3.65456727,0.15122051,0.00000000,0.00978435,2.29090832,2.87187660,1.02815990
-4.55927964,3.52947035,0.14504269,0.00000000,0.00944863,2.20772792,2.79715313,0.98494867
-4.55327664,3.40480240,0.13858884,0.00000000,0.00909730,2.12545340,2.72269208,0.94247481
-4.54727364,3.28154610,0.13191261,0.00000000,0.00873424,2.04457690,2.64932757,0.90095680
-4.54127064,3.16076808,0.12507446,0.00000000,0.00836334,1.96566575,2.57794140,0.86063856
-4.53526763,3.04358259,0.11813904,0.00000000,0.00798843,1.88933895,2.50943856,0.82177990
-4.52926463,2.93111498,0.11117260,0.00000000,0.00761328,1.81624288,2.44472234,0.78464668
-4.52326163,2.82446635,0.10424070,0.00000000,0.00724151,1.74702737,2.38467030,0.74950129
-4.51725863,2.72468061,0.09740617,0.00000000,0.00687658,1.68232298,2.33011148,0.71659357
-4.51125563,2.63271496,0.09072744,0.00000000,0.00652170,1.62272034,2.28180560,0.68615274
-4.50525263,2.54941446,0.08425722,0.00000000,0.00617984,1.56875190,2.24042460,0.65838038
-4.49924962,2.47549094,0.07804164,0.00000000,0.00585363,1.52087651,2.20653676,0.63344460
-4.49324662,2.41150660,0.07211971,0.00000000,0.00554534,1.47946692,2.18059367,0.61147556
-4.48724362,2.35786206,0.06652323,0.00000000,0.00525685,1.44480019,2.16291987,0.59256217
-4.48124062,2.31478882,0.06127687,0.00000000,0.00498961,1.41705072,2.15370550,0.57674999
-4.47523762,2.28234563,0.05639859,0.00000000,0.00474465,1.39628600,2.15300160,0.56404025
-4.46923462,2.26041877,0.05190031,0.00000000,0.00452253,1.38246453,2.16071827,0.55438979
-4.46323162,2.24872555,0.04778852,0.00000000,0.00432339,1.37543592,2.17662544,0.54771193
-4.45722861,2.24682104,0.04406517,0.00000000,0.00414695,1.37494288,2.20035650,0.54387806
-4.45122561,2.25410758,0.04072842,0.00000000,0.00399256,1.38062509,2.23141445,0.54271997
-4.44522261,2.26984699,0.03777348,0.00000000,0.00385922,1.39202467,2.26918074,0.54403277
-4.43921961,2.29317521,0.03519327,0.00000000,0.00374569,1.40859349,2.31292672,0.54757843
-4.43321661,2.32311913,0.03297905,0.00000000,0.00365051,1.42970200,2.36182743,0.55308985
-4.42721361,2.35861558,0.03112097,0.00000000,0.00357211,1.45464981,2.41497765,0.56027548
-4.42121061,2.39853195,0.02960839,0.00000000,0.00350892,1.48267771,2.47140975,0.56882441
-4.41520760,2.44168828,0.02843019,0.00000000,0.00345939,1.51298124,2.53011310,0.57841183
-4.40920460,2.48688019,0.02757490,0.00000000,0.00342215,1.54472543,2.59005426,0.58870490
-4.40320160,2.53290234,0.02703071,0.00000000,0.00339604,1.57706053,2.65019749,0.59936876
-4.39719860,2.57857153,0.02678544,0.00000000,0.00338020,1.60913831,2.70952487,0.61007275
-4.39119560,2.62274895,0.02682638,0.00000000,0.00337410,1.64012859,2.76705524,0.62049640
-4.38519260,2.66436092,0.02714013,0.00000000,0.00337761,1.66923530,2.82186129,0.63033532
-4.37918959,2.70241726,0.02771234,0.00000000,0.00339097,1.69571193,2.87308424,0.63930655
-4.37318659,2.73602692,0.02852755,0.00000000,0.00341481,1.71887538,2.91994552,0.64715337
-4.36718359,2.76441036,0.02956890,0.00000000,0.00345009,1.73811828,2.96175518,0.65364934
-4.36118059,2.78690823,0.03081806,0.00000000,0.00349807,1.75291894,2.99791685,0.65860142
-4.35517759,2.80298643,0.03225504,0.00000000,0.00356019,1.76284895,3.02792929,0.66185213
-4.34917459,2.81223749,0.03385822,0.00000000,0.00363799,1.76757817,3.05138488,0.66328067
-4.34317159,2.81437850,0.03560445,0.00000000,0.00373299,1.76687703,3.06796535,0.66280308
-4.33716858,2.80924609,0.03746917,0.00000000,0.00384656,1.76061631,3.07743557,0.66037136
-4.33116558,2.79678899,0.03942677,0.00000000,0.00397977,1.74876456,3.07963587,0.65597177
-4.32516258,2.77705879,0.04145101,0.00000000,0.00413329,1.73138356,3.07447386,0.64962240
-4.31915958,2.75019961,0.04351553,0.00000000,0.00430725,1.70862201,3.06191644,0.64137022
-4.31315658,2.71643741,0.04559452,0.00000000,0.00450115,1.68070808,3.04198255,0.63128764
-4.30715358,2.67606941,0.04766338,0.00000000,0.00471376,1.64794105,3.01473751,0.61946902
