energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.85592796,1.14958070,0.00065248,0.57321346,1.26843325,0.23773566,0.01302603,0.09610577
-5.84992496,1.17307182,0.00068227,0.58210123,1.29243535,0.24139340,0.01335990,0.09975928
-5.84392196,1.19331821,0.00070960,0.58944737,1.31252520,0.24447420,0.01363971,0.10321285
-5.83791896,1.20997185,0.00073436,0.59504235,1.32826490,0.24689347,0.01385897,0.10647550
-5.83191596,1.22280241,0.00075654,0.59873112,1.33934542,0.24858879,0.01401276,0.10956840
-5.82591296,1.23170723,0.00077626,0.60041962,1.34559943,0.24952268,0.01409801,0.11252432
-5.81990995,1.23671570,0.00079375,0.60007871,1.34700801,0.24968423,0.01411365,0.11538655
-5.81390695,1.23798779,0.00080940,0.59774517,1.34370106,0.24908947,0.01406068,0.11820722
-5.80790395,1.23580662,0.00082369,0.59351977,1.33595116,0.24778058,0.01394216,0.12104519
-5.80190095,1.23056542,0.00083720,0.58756238,1.32416111,0.24582383,0.01376315,0.12396345
-5.79589795,1.22274931,0.00085061,0.58008463,1.30884588,0.24330643,0.01353049,0.12702617
-5.78989495,1.21291314,0.00086465,0.57134017,1.29060974,0.24033249,0.01325260,0.13029558
-5.78389195,1.20165605,0.00088008,0.56161325,1.27011979,0.23701817,0.01293910,0.13382878
-5.77788894,1.18959449,0.00089766,0.55120623,1.24807717,0.23348638,0.01260052,0.13767459
-5.77188594,1.17733474,0.00091811,0.54042647,1.22518750,0.22986138,0.01224785,0.14187073
-5.76588294,1.16544650,0.00094208,0.52957345,1.20213188,0.22626332,0.01189214,0.14644135
-5.75987994,1.15443892,0.00097010,0.51892668,1.17954001,0.22280323,0.01154410,0.15139522
-5.75387694,1.14474015,0.00100258,0.50873495,1.15796661,0.21957864,0.01121372,0.15672446
-5.74787394,1.13668156,0.00103973,0.49920749,1.13787229,0.21666997,0.01090994,0.16240428
-5.74187094,1.13048722,0.00108160,0.49050736,1.11960970,0.21413798,0.01064035,0.16839336
-5.73586793,1.12626930,0.00112802,0.48274736,1.10341536,0.21202223,0.01041097,0.17463526
-5.72986493,1.12402924,0.00117861,0.47598850,1.08940758,0.21034078,0.01022615,0.18106061
-5.72386193,1.12366478,0.00123277,0.47024114,1.07759020,0.20909098,0.01008846,0.18759009
-5.71785893,1.12498214,0.00128972,0.46546851,1.06786182,0.20825125,0.00999876,0.19413802
-5.71185593,1.12771269,0.00134849,0.46159235,1.06002973,0.20778384,0.00995628,0.20061647
-5.70585293,1.13153299,0.00140793,0.45850036,1.05382780,0.20763832,0.00995875,0.20693964
-5.69984992,1.13608713,0.00146681,0.45605493,1.04893705,0.20775549,0.01000269,0.21302829
-5.69384692,1.14101000,0.00152380,0.45410259,1.04500778,0.20807165,0.01008362,0.21881391
-5.68784392,1.14595021,0.00157756,0.45248381,1.04168214,0.20852286,0.01019640,0.22424260
-5.68184092,1.15059127,0.00162675,0.45104245,1.03861565,0.20904893,0.01033547,0.22927809
-5.67583792,1.15467005,0.00167009,0.44963444,1.03549691,0.20959704,0.01049521,0.23390405
-5.66983492,1.15799130,0.00170645,0.44813533,1.03206424,0.21012459,0.01067019,0.23812526
-5.66383192,1.16043770,0.00173481,0.44644620,1.02811861,0.21060141,0.01085537,0.24196768
-5.65782891,1.16197474,0.00175437,0.44449787,1.02353243,0.21101089,0.01104636,0.24547728
-5.65182591,1.16265047,0.00176456,0.44225317,1.01825374,0.21135032,0.01123949,0.24871778
-5.64582291,1.16259008,0.00176505,0.43970727,1.01230607,0.21163017,0.01143190,0.25176726
-5.63981991,1.16198596,0.00175575,0.43688620,1.00578396,0.21187259,0.01162159,0.25471382
-5.63381691,1.16108385,0.00173686,0.43384372,0.99884504,0.21210915,0.01180729,0.25765068
-5.62781391,1.16016615,0.00170882,0.43065695,0.99169915,0.21237799,0.01198846,0.26067077
-5.62181091,1.15953358,0.00167230,0.42742101,0.98459547,0.21272071,0.01216507,0.26386133
-5.61580790,1.15948650,0.00162821,0.42424319,0.97780889,0.21317900,0.01233748,0.26729867
-5.60980490,1.16030716,0.00157762,0.42123708,0.97162638,0.21379158,0.01250622,0.27104367
-5.60380190,1.16224422,0.00152177,0.41851707,0.96633464,0.21459132,0.01267188,0.27513806
-5.59779890,1.16550071,0.00146202,0.41619371,0.96220989,0.21560311,0.01283488,0.27960197
-5.59179590,1.17022624,0.00139980,0.41437015,0.95951044,0.21684233,0.01299538,0.28443287
-5.58579290,1.17651417,0.00133659,0.41314003,0.95847273,0.21831433,0.01315318,0.28960598
-5.57978989,1.18440400,0.00127390,0.41258686,0.95931106,0.22001474,0.01330770,0.29507627
-5.57378689,1.19388883,0.00121319,0.41278489,0.96222081,0.22193076,0.01345794,0.30078193
-5.56778389,1.20492754,0.00115590,0.41380151,0.96738496,0.22404336,0.01360261,0.30664918
-5.56178089,1.21746065,0.00110342,0.41570065,0.97498316,0.22633005,0.01374018,0.31259812
-5.55577789,1.23142889,0.00105703,0.41854711,0.98520248,0.22876832,0.01386906,0.31854925
-5.54977489,1.24679291,0.00101795,0.42241119,0.99824861,0.23133924,0.01398774,0.32443041
-5.54377189,1.26355263,0.00098728,0.42737316,1.01435642,0.23403109,0.01409502,0.33018344
-5.53776888,1.28176455,0.00096602,0.43352710,1.03379842,0.23684264,0.01419012,0.33577039
-5.53176588,1.30155551,0.00095507,0.44098350,1.05689001,0.23978587,0.01427290,0.34117859
-5.52576288,1.32313128,0.00095520,0.44987023,1.08399041,0.24288782,0.01434389,0.34642432
-5.51975988,1.34677916,0.00096707,0.46033154,1.11549835,0.24619131,0.01440446,0.35155477
-5.51375688,1.37286342,0.00099120,0.47252480,1.15184216,0.24975456,0.01445673,0.35664800
-5.50775388,1.40181369,0.00102797,0.48661494,1.19346407,0.25364938,0.01450357,0.36181073
-5.50175088,1.43410604,0.00107762,0.50276671,1.24079905,0.25795820,0.01454845,0.36717422
-5.49574787,1.47023773,0.00114021,0.52113500,1.29424894,0.26276988,0.01459528,0.37288801
-5.48974487,1.51069659,0.00121562,0.54185372,1.35415314,0.26817451,0.01464815,0.37911217
-5.48374187,1.55592672,0.00130355,0.56502369,1.42075727,0.27425757,0.01471104,0.38600814
-5.47773887,1.60629233,0.00140348,0.59070053,1.49418177,0.28109364,0.01478757,0.39372877
-5.47173587,1.66204190,0.00151468,0.61888300,1.57439234,0.28874011,0.01488067,0.40240806
-5.46573287,1.72327498,0.00163619,0.64950285,1.66117433,0.29723126,0.01499228,0.41215124
-5.45972986,1.78991371,0.00176687,0.68241684,1.75411308,0.30657313,0.01512311,0.42302561
-5.45372686,1.86168118,0.00190536,0.71740168,1.85258182,0.31673940,0.01527248,0.43505283
-5.44772386,1.93808825,0.00205012,0.75415231,1.95573865,0.32766878,0.01543814,0.44820312
-5.44172086,2.01843011,0.00219951,0.79228414,2.06253340,0.33926393,0.01561625,0.46239163
-5.43571786,2.10179327,0.00235174,0.83133909,2.17172471,0.35139222,0.01580142,0.47747742
-5.42971486,2.18707309,0.00250503,0.87079559,2.28190715,0.36388818,0.01598684,0.49326507
-5.42371186,2.27300123,0.00265760,0.91008203,2.39154727,0.37655770,0.01616451,0.50950892
-5.41770885,2.35818205,0.00280774,0.94859331,2.49902733,0.38918377,0.01632548,0.52591987
-5.41170585,2.44113616,0.00295393,0.98570941,2.60269457,0.40153341,0.01646024,0.54217431
-5.40570285,2.52034901,0.00309485,1.02081541,2.70091353,0.41336556,0.01655911,0.55792488
-5.39969985,2.59432212,0.00322946,1.05332167,2.79211904,0.42443938,0.01661262,0.57281248
-5.39369685,2.66162432,0.00335707,1.08268324,2.87486681,0.43452273,0.01661196,0.58647907
-5.38769385,2.72094031,0.00347734,1.10841746,2.94787921,0.44340015,0.01654936,0.59858044
-5.38169085,2.77111424,0.00359035,1.13011886,3.01008376,0.45088016,0.01641843,0.60879853
-5.37568784,2.81118604,0.00369657,1.14747050,3.06064247,0.45680137,0.01621443,0.61685268
-5.36968484,2.84041887,0.00379683,1.16025130,3.09897050,0.46103720,0.01593457,0.62250926
-5.36368184,2.85831654,0.00389234,1.16833914,3.12474368,0.46349895,0.01557802,0.62558923
-5.35767884,2.86463046,0.00398456,1.17170944,3.13789453,0.46413722,0.01514607,0.62597353
-5.35167584,2.85935603,0.00407517,1.17042986,3.13859784,0.46294162,0.01464202,0.62360585
-5.34567284,2.84271951,0.00416597,1.16465121,3.12724682,0.45993889,0.01407106,0.61849305
-5.33966983,2.81515631,0.00425874,1.15459555,3.10442181,0.45518964,0.01344008,0.61070307
-5.33366683,2.77728266,0.00435518,1.14054228,3.07085387,0.44878406,0.01275741,0.60036077
-5.32766383,2.72986254,0.00445676,1.12281298,3.02738562,0.44083672,0.01203249,0.58764185
-5.32166083,2.67377220,0.00456463,1.10175630,2.97493202,0.43148107,0.01127555,0.57276548
-5.31565783,2.60996426,0.00467949,1.07773346,2.91444334,0.42086379,0.01049726,0.55598586
-5.30965483,2.53943373,0.00480158,1.05110551,2.84687269,0.40913942,0.00970836,0.53758336
-5.30365183,2.46318749,0.00493054,1.02222273,2.77314957,0.39646550,0.00891936,0.51785569
-5.29764882,2.38221882,0.00506544,0.99141681,2.69416081,0.38299854,0.00814024,0.49710954
-5.29164582,2.29748794,0.00520474,0.95899592,2.61073929,0.36889080,0.00738020,0.47565295
-5.28564282,2.20990888,0.00534633,0.92524278,2.52366061,0.35428815,0.00664746,0.45378897
-5.27963982,2.12034290,0.00548761,0.89041539,2.43364694,0.33932891,0.00594913,0.43181052
-5.27363682,2.02959788,0.00562551,0.85475020,2.34137697,0.32414356,0.00529113,0.40999679
-5.26763382,1.93843270,0.00575668,0.81846697,2.24750055,0.30885525,0.00467814,0.38861104
-5.26163082,1.84756573,0.00587758,0.78177485,2.15265613,0.29358097,0.00411363,0.36789973
-5.25562781,1.75768573,0.00598460,0.74487895,2.05748922,0.27843296,0.00359993,0.34809287
-5.24962481,1.66946394,0.00607428,0.70798663,1.96266984,0.26352048,0.00313831,0.32940521
-5.24362181,1.58356578,0.00614338,0.67131304,1.86890738,0.24895133,0.00272911,0.31203815
-5.23761881,1.50066078,0.00618911,0.63508532,1.77696135,0.23483327,0.00237186,0.29618185
-5.23161581,1.42142973,0.00620917,0.59954498,1.68764675,0.22127488,0.00206544,0.28201734
-5.22561281,1.34656802,0.00620197,0.56494844,1.60183362,0.20838601,0.00180824,0.26971827
-5.21960980,1.27678461,0.00616659,0.53156538,1.52044011,0.19627748,0.00159822,0.25945198
-5.21360680,1.21279641,0.00610294,0.49967517,1.44441952,0.18506020,0.00143312,0.25137973
-5.20760380,1.15531809,0.00601174,0.46956140,1.37474155,0.17484359,0.00131052,0.24565590
-5.20160080,1.10504765,0.00589449,0.44150498,1.31236876,0.16573350,0.00122788,0.24242601
-5.19559780,1.06264847,0.00575346,0.41577609,1.25822937,0.15782957,0.00118268,0.24182363
-5.18959480,1.02872851,0.00559161,0.39262548,1.21318754,0.15122228,0.00117241,0.24396628
-5.18359180,1.00381794,0.00541248,0.37227556,1.17801280,0.14598985,0.00119456,0.24895038
-5.17758879,0.98834608,0.00522009,0.35491182,1.15334998,0.14219502,0.00124668,0.25684556
-5.17158579,0.98261904,0.00501879,0.34067496,1.13969102,0.13988200,0.00132633,0.26768867
-5.16558279,0.98679920,0.00481310,0.32965412,1.13735021,0.13907377,0.00143106,0.28147774
-5.15957979,1.00088755,0.00460762,0.32188173,1.14644387,0.13976976,0.00155835,0.29816636
-5.15357679,1.02471020,0.00440681,0.31732987,1.16687560,0.14194414,0.00170565,0.31765884
-5.14757379,1.05790971,0.00421495,0.31590879,1.19832785,0.14554487,0.00187027,0.33980649
-5.14157079,1.09994201,0.00403591,0.31746726,1.24026030,0.15049344,0.00204942,0.36440553
-5.13556778,1.15007953,0.00387315,0.32179505,1.29191541,0.15668551,0.00224014,0.39119667
-5.12956478,1.20742057,0.00372957,0.32862735,1.35233098,0.16399247,0.00243936,0.41986681
-5.12356178,1.27090505,0.00360750,0.33765106,1.42035963,0.17226375,0.00264388,0.45005290
-5.11755878,1.33933626,0.00350860,0.34851262,1.49469445,0.18133004,0.00285040,0.48134787
-5.11155578,1.41140809,0.00343392,0.36082733,1.57390011,0.19100720,0.00305560,0.51330879
-5.10555278,1.48573695,0.00338386,0.37418964,1.65644854,0.20110084,0.00325617,0.54546682
-5.09954977,1.56089731,0.00335819,0.38818420,1.74075779,0.21141130,0.00344890,0.57733876
-5.09354677,1.63545970,0.00335612,0.40239725,1.82523288,0.22173911,0.00363076,0.60843979
-5.08754377,1.70802986,0.00337633,0.41642798,1.90830737,0.23189047,0.00379901,0.63829698
-5.08154077,1.77728767,0.00341703,0.42989952,1.98848403,0.24168278,0.00395126,0.66646291
-5.07553777,1.84202432,0.00347606,0.44246911,2.06437346,0.25094994,0.00408561,0.69252910
-5.06953477,1.90117670,0.00355096,0.45383726,2.13472936,0.25954724,0.00420071,0.71613847
-5.06353177,1.95385747,0.00363900,0.46375548,2.19847933,0.26735574,0.00429585,0.73699653
-5.05752876,1.99938002,0.00373735,0.47203239,2.25475043,0.27428589,0.00437101,0.75488082
-5.05152576,2.03727741,0.00384311,0.47853811,2.30288862,0.28028035,0.00442694,0.76964816
-5.04552276,2.06731475,0.00395338,0.48320671,2.34247187,0.28531598,0.00446517,0.78123963
-5.03951976,2.08949463,0.00406539,0.48603670,2.37331660,0.28940471,0.00448803,0.78968287
-5.03351676,2.10405570,0.00417656,0.48708963,2.39547744,0.29259359,0.00449865,0.79509194
-5.02751376,2.11146431,0.00428455,0.48648682,2.40924069,0.29496374,0.00450089,0.79766451
-5.02151076,2.11239983,0.00438738,0.48440434,2.41511158,0.29662837,0.00449935,0.79767670
-5.01550775,2.10773397,0.00448343,0.48106646,2.41379603,0.29772990,0.00449924,0.79547559
-5.00950475,2.09850477,0.00457156,0.47673771,2.40617734,0.29843626,0.00450629,0.79146981
-5.00350175,2.08588618,0.00465111,0.47171384,2.39328849,0.29893634,0.00452668,0.78611837
-4.99749875,2.07115370,0.00472195,0.46631186,2.37628066,0.29943487,0.00456688,0.77991808
-4.99149575,2.05564723,0.00478449,0.46085951,2.35638864,0.30014664,0.00463349,0.77338987
-4.98549275,2.04073164,0.00483966,0.45568431,2.33489391,0.30129034,0.00473314,0.76706434
-4.97948974,2.02775633,0.00488892,0.45110255,2.31308595,0.30308197,0.00487228,0.76146688
-4.97348674,2.01801424,0.00493420,0.44740851,2.29222278,0.30572813,0.00505707,0.75710262
-4.96748374,2.01270164,0.00497783,0.44486415,2.27349139,0.30941916,0.00529315,0.75444169
-4.96148074,2.01287939,0.00502246,0.44368948,2.25796922,0.31432246,0.00558555,0.75390493
-4.95547774,2.01943691,0.00507099,0.44405413,2.24658756,0.32057609,0.00593849,0.75585068
-4.94947474,2.03305989,0.00512642,0.44607017,2.24009805,0.32828286,0.00635525,0.76056281
-4.94347174,2.05420276,0.00519172,0.44978652,2.23904365,0.33750512,0.00683809,0.76824047
-4.93746873,2.08306728,0.00526977,0.45518531,2.24373503,0.34826056,0.00738811,0.77899000
-4.93146573,2.11958805,0.00536312,0.46218021,2.25423385,0.36051912,0.00800522,0.79281933
-4.92546273,2.16342615,0.00547397,0.47061712,2.27034379,0.37420127,0.00868807,0.80963518
-4.91945973,2.21397142,0.00560400,0.48027710,2.29161035,0.38917791,0.00943411,0.82924341
-4.91345673,2.27035412,0.00575432,0.49088174,2.31732998,0.40527184,0.01023957,0.85135274
-4.90745373,2.33146597,0.00592535,0.50210079,2.34656872,0.42226109,0.01109960,0.87558178
-4.90145073,2.39599034,0.00611685,0.51356192,2.37819028,0.43988393,0.01200836,0.90146943
-4.89544772,2.46244101,0.00632784,0.52486234,2.41089273,0.45784553,0.01295919,0.92848838
-4.88944472,2.52920823,0.00655670,0.53558187,2.44325283,0.47582616,0.01394478,0.95606136
-4.88344172,2.59461056,0.00680113,0.54529699,2.47377628,0.49349052,0.01495740,0.98357951
-4.87743872,2.65695051,0.00705834,0.55359540,2.50095196,0.51049804,0.01598908,1.01042224
-4.87143572,2.71457173,0.00732504,0.56009035,2.52330779,0.52651354,0.01703186,1.03597781
-4.86543272,2.76591519,0.00759767,0.56443431,2.53946584,0.54121799,0.01807797,1.05966359
-4.85942971,2.80957201,0.00787244,0.56633129,2.54819399,0.55431875,0.01912004,1.08094530
-4.85342671,2.84433028,0.00814553,0.56554718,2.54845189,0.56555887,0.02015121,1.09935412
-4.84742371,2.86921387,0.00841319,0.56191793,2.53942891,0.57472508,0.02116523,1.11450107
-4.84142071,2.88351143,0.00867187,0.55535483,2.52057236,0.58165391,0.02215653,1.12608781
-4.83541771,2.88679414,0.00891832,0.54584707,2.49160478,0.58623593,0.02312022,1.13391354
-4.82941471,2.87892178,0.00914966,0.53346117,2.45252944,0.58841769,0.02405201,1.13787761
-4.82341171,2.86003681,0.00936346,0.51833762,2.40362431,0.58820145,0.02494809,1.13797793
-4.81740870,2.83054739,0.00955774,0.50068475,2.34542476,0.58564266,0.02580503,1.13430531
-4.81140570,2.79110032,0.00973099,0.48077039,2.27869650,0.58084556,0.02661955,1.12703424
-4.80540270,2.74254588,0.00988213,0.45891156,2.20440024,0.57395700,0.02738839,1.11641078
-4.79939970,2.68589670,0.01001053,0.43546296,2.12365027,0.56515900,0.02810807,1.10273833
-4.79339670,2.62228308,0.01011589,0.41080470,2.03766933,0.55466045,0.02877477,1.08636230
-4.78739370,2.55290750,0.01019823,0.38532983,1.94774215,0.54268845,0.02938420,1.06765449
-4.78139070,2.47900065,0.01025784,0.35943247,1.85517014,0.52947985,0.02993154,1.04699828
-4.77538769,2.40178145,0.01029524,0.33349679,1.76122939,0.51527322,0.03041145,1.02477535
-4.76938469,2.32242276,0.01031114,0.30788739,1.66713384,0.50030194,0.03081814,1.00135468
-4.76338169,2.24202440,0.01030644,0.28294145,1.57400518,0.48478844,0.03114554,0.97708427
-4.75737869,2.16159422,0.01028226,0.25896271,1.48285021,0.46894000,0.03138753,0.95228595
-4.75137569,2.08203752,0.01023995,0.23621755,1.39454644,0.45294606,0.03153822,0.92725322
-4.74537269,2.00415450,0.01018115,0.21493296,1.30983545,0.43697707,0.03159228,0.90225200
-4.73936968,1.92864491,0.01010789,0.19529640,1.22932394,0.42118475,0.03154535,0.87752384
-4.73336668,1.85611858,0.01002261,0.17745729,1.15349104,0.40570358,0.03139436,0.85329100
-4.72736368,1.78711013,0.00992827,0.16152976,1.08270106,0.39065311,0.03113790,0.82976281
-4.72136068,1.72209628,0.00982844,0.14759643,1.01721996,0.37614092,0.03077650,0.80714246
-4.71535768,1.66151362,0.00972728,0.13571284,0.95723413,0.36226579,0.03031289,0.78563342
-4.70935468,1.60577522,0.00962966,0.12591213,0.90286987,0.34912078,0.02975207,0.76544491
-4.70335168,1.55528451,0.00954109,0.11820967,0.85421225,0.33679589,0.02910144,0.74679573
-4.69734867,1.51044513,0.00946770,0.11260737,0.81132205,0.32538011,0.02837063,0.72991591
-4.69134567,1.47166591,0.00941617,0.10909739,0.77424981,0.31496264,0.02757133,0.71504615
-4.68534267,1.43936061,0.00939360,0.10766514,0.74304639,0.30563327,0.02671703,0.70243462
-4.67933967,1.41394229,0.00940736,0.10829140,0.71776952,0.29748176,0.02582253,0.69233159
-4.67333667,1.39581290,0.00946488,0.11095354,0.69848637,0.29059654,0.02490353,0.68498187
-4.66733367,1.38534878,0.00957341,0.11562594,0.68527230,0.28506250,0.02397609,0.68061564
-4.66133067,1.38288315,0.00973979,0.12227953,0.67820610,0.28095847,0.02305599,0.67943833
-4.65532766,1.38868683,0.00997017,0.13088074,0.67736247,0.27835423,0.02215827,0.68161995
-4.64932466,1.40294865,0.01026972,0.14138987,0.68280233,0.27730755,0.02129661,0.68728471
-4.64332166,1.42575675,0.01064240,0.15375917,0.69456170,0.27786130,0.02048290,0.69650154
-4.63731866,1.45708216,0.01109067,0.16793073,0.71264006,0.28004092,0.01972682,0.70927608
-4.63131566,1.49676558,0.01161530,0.18383435,0.73698879,0.28385241,0.01903554,0.72554461
-4.62531266,1.54450837,0.01221516,0.20138566,0.76750038,0.28928083,0.01841352,0.74517035
-4.61930965,1.59986811,0.01288709,0.22048439,0.80399899,0.29628959,0.01786246,0.76794225
-4.61330665,1.66225912,0.01362583,0.24101319,0.84623277,0.30482027,0.01738136,0.79357655
-4.60730365,1.73095784,0.01442403,0.26283682,0.89386820,0.31479310,0.01696663,0.82172076
-4.60130065,1.80511273,0.01527221,0.28580187,0.94648671,0.32610801,0.01661244,0.85196009
-4.59529765,1.88375823,0.01615897,0.30973699,1.00358363,0.33864602,0.01631102,0.88382603
-4.58929465,1.96583206,0.01707112,0.33445360,1.06456936,0.35227099,0.01605310,0.91680642
-4.58329165,2.05019502,0.01799397,0.35974708,1.12877295,0.36683147,0.01582844,0.95035700
-4.57728864,2.13565251,0.01891160,0.38539832,1.19544764,0.38216266,0.01562625,0.98391356
-4.57128564,2.22097690,0.01980726,0.41117564,1.26377849,0.39808832,0.01543576,1.01690449
-4.56528264,2.30493005,0.02066374,0.43683698,1.33289191,0.41442263,0.01524669,1.04876328
-4.55927964,2.38628536,0.02146386,0.46213241,1.40186678,0.43097192,0.01504968,1.07894040
-4.55327664,2.46384874,0.02219091,0.48680678,1.46974730,0.44753636,0.01483666,1.10691461
-4.54727364,2.53647837,0.02282912,0.51060264,1.53555717,0.46391166,0.01460124,1.13220303
-4.54127064,2.60310279,0.02336409,0.53326331,1.59831518,0.47989078,0.01433889,1.15437024
-4.53526763,2.66273739,0.02378325,0.55453615,1.65705182,0.49526590,0.01404710,1.17303591
-4.52926463,2.71449929,0.02407623,0.57417614,1.71082698,0.50983052,0.01372550,1.18788126
-4.52326163,2.75762054,0.02423517,0.59194946,1.75874811,0.52338200,0.01337583,1.19865413
-4.51725863,2.79145975,0.02425500,0.60763746,1.79998892,0.53572437,0.01300185,1.20517270
-4.51125563,2.81551225,0.02413358,0.62104062,1.83380784,0.54667162,0.01260926,1.20732808
-4.50525263,2.82941859,0.02387180,0.63198265,1.85956606,0.55605126,0.01220542,1.20508553
-4.49924962,2.83297136,0.02347357,0.64031458,1.87674437,0.56370811,0.01179919,1.19848455
-4.49324662,2.82612017,0.02294567,0.64591864,1.88495842,0.56950834,0.01140060,1.18763781
-4.48724362,2.80897442,0.02229762,0.64871194,1.88397163,0.57334328,0.01102057,1.17272887
-4.48124062,2.78180374,0.02154135,0.64864961,1.87370535,0.57513316,0.01067063,1.15400870
-4.47523762,2.74503563,0.02069084,0.64572735,1.85424553,0.57483033,0.01036254,1.13179106
-4.46923462,2.69925021,0.01976175,0.63998315,1.82584577,0.57242182,0.01010800,1.10644679
-4.46323162,2.64517169,0.01877094,0.63149815,1.78892614,0.56793111,0.00991833,1.07839688
-4.45722861,2.58365680,0.01773601,0.62039635,1.74406797,0.56141898,0.00980415,1.04810467
-4.45122561,2.51568000,0.01667481,0.60684330,1.69200451,0.55298330,0.00977506,1.01606714
-4.44522261,2.44231602,0.01560497,0.59104361,1.63360781,0.54275775,0.00983940,0.98280556
-4.43921961,2.36472005,0.01454349,0.57323749,1.56987226,0.53090964,0.01000390,0.94885582
-4.43321661,2.28410632,0.01350634,0.55369625,1.50189556,0.51763672,0.01027351,0.91475861
-4.42721361,2.20172593,0.01250812,0.53271713,1.43085773,0.50316340,0.01065112,0.88105000
-4.42121061,2.11884476,0.01156186,0.51061753,1.35799926,0.48773640,0.01113740,0.84825262
-4.41520760,2.03672256,0.01067876,0.48772895,1.28459919,0.47162015,0.01173064,0.81686785
-4.40920460,1.95659392,0.00986815,0.46439088,1.21195401,0.45509218,0.01242671,0.78736945
-4.40320160,1.87965228,0.00913744,0.44094497,1.14135832,0.43843876,0.01321896,0.76019878
-4.39719860,1.80703731,0.00849220,0.41772957,1.07408767,0.42195087,0.01409833,0.73576186
-4.39119560,1.73982630,0.00793624,0.39507496,1.01138431,0.40592084,0.01505346,0.71442836
-4.38519260,1.67902959,0.00747184,0.37329933,0.95444577,0.39063951,0.01607091,0.69653243
-4.37918959,1.62558985,0.00709992,0.35270563,0.90441650,0.37639417,0.01713546,0.68237530
-4.37318659,1.58038484,0.00682037,0.33357928,0.86238199,0.36346698,0.01823053,0.67222921
-4.36718359,1.54423268,0.00663226,0.31618656,0.82936500,0.35213393,0.01933862,0.66634238
-4.36118059,1.51789878,0.00653419,0.30077377,0.80632317,0.34266406,0.02044192,0.66494439
-4.35517759,1.50210308,0.00652452,0.28756675,0.79414691,0.33531874,0.02152287,0.66825142
-4.34917459,1.49752637,0.00660167,0.27677074,0.79365684,0.33035073,0.02256483,0.67647083
-4.34317159,1.50481431,0.00676432,0.26857018,0.80559972,0.32800290,0.02355271,0.68980424
-4.33716858,1.52457806,0.00701161,0.26312838,0.83064200,0.32850616,0.02447363,0.70844877
-4.33116558,1.55739042,0.00734326,0.26058675,0.86936039,0.33207670,0.02531747,0.73259592
-4.32516258,1.60377670,0.00775962,0.26106351,0.92222891,0.33891218,0.02607739,0.76242767
-4.31915958,1.66420029,0.00826170,0.26465173,0.98960250,0.34918705,0.02675022,0.79810993
-4.31315658,1.73904265,0.00885111,0.27141677,1.07169732,0.36304693,0.02733672,0.83978306
-4.30715358,1.82857857,0.00952989,0.28139305,1.16856834,0.38060218,0.02784168,0.88755007
