energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.51975988,2.52656703,2.29972428,1.17055345,0.41637304,0.00523416,1.57720168,0.00000000
-5.51375688,2.35306859,2.13011318,1.09407920,0.38271358,0.00482555,1.47658465,0.00000000
-5.50775388,2.17876155,1.96125666,1.01666027,0.35020984,0.00441966,1.37383847,0.00000000
-5.50175088,2.00593234,1.79528109,0.93933637,0.31924044,0.00402149,1.27038761,0.00000000
-5.49574787,1.83670302,1.63411793,0.86308741,0.29014104,0.00363548,1.16758079,0.00000000
-5.48974487,1.67299580,1.47947427,0.78881531,0.26320212,0.00326546,1.06666398,0.00000000
-5.48374187,1.51650673,1.33281331,0.71732966,0.23866824,0.00291457,0.96875895,0.00000000
-5.47773887,1.36868858,1.19534416,0.64933745,0.21673851,0.00258532,0.87484772,0.00000000
-5.47173587,1.23074262,1.06802049,0.58543684,0.19756808,0.00227955,0.78576284,0.00000000
-5.46573287,1.10361851,0.95154694,0.52611463,0.18127044,0.00199848,0.70218327,0.00000000
-5.45972986,0.98802122,0.84639198,0.47174721,0.16792013,0.00174278,0.62463544,0.00000000
-5.45372686,0.88442394,0.75280587,0.42260443,0.15755576,0.00151262,0.55349882,0.00000000
-5.44772386,0.79308554,0.67084230,0.37885597,0.15018299,0.00130773,0.48901519,0.00000000
-5.44172086,0.71407141,0.60038236,0.34057960,0.14577740,0.00112751,0.43130091,0.00000000
-5.43571786,0.64727629,0.54115941,0.30777071,0.14428710,0.00097108,0.38036112,0.00000000
-5.42971486,0.59244807,0.49278390,0.28035275,0.14563500,0.00083737,0.33610528,0.00000000
-5.42371186,0.54921145,0.45476715,0.25818794,0.14972075,0.00072520,0.29836302,0.00000000
-5.41770885,0.51709068,0.42654337,0.24108792,0.15642242,0.00063332,0.26689978,0.00000000
-5.41170585,0.49553080,0.40748951,0.22882402,0.16559800,0.00056051,0.24143151,0.00000000
-5.40570285,0.48391687,0.39694257,0.22113674,0.17708681,0.00050558,0.22163806,0.00000000
-5.39969985,0.48159099,0.39421444,0.21774449,0.19071098,0.00046744,0.20717489,0.00000000
-5.39369685,0.48786697,0.39860424,0.21835124,0.20627713,0.00044512,0.19768285,0.00000000
-5.38769385,0.50204274,0.40940833,0.22265319,0.22357838,0.00043780,0.19279600,0.00000000
-5.38169085,0.52341056,0.42592839,0.23034432,0.24239665,0.00044477,0.19214742,0.00000000
-5.37568784,0.55126522,0.44747767,0.24112093,0.26250550,0.00046551,0.19537320,0.00000000
-5.36968484,0.58491044,0.47338597,0.25468520,0.28367330,0.00049959,0.20211479,0.00000000
-5.36368184,0.62366376,0.50300337,0.27074775,0.30566681,0.00054672,0.21201981,0.00000000
-5.35767884,0.66685993,0.53570320,0.28902936,0.32825488,0.00060670,0.22474189,0.00000000
-5.35167584,0.71385323,0.57088423,0.30926187,0.35121234,0.00067939,0.23993956,0.00000000
-5.34567284,0.76401859,0.60797236,0.33118828,0.37432372,0.00076466,0.25727468,0.00000000
-5.33966983,0.81675185,0.64642178,0.35456219,0.39738658,0.00086239,0.27641061,0.00000000
-5.33366683,0.87146913,0.68571572,0.37914663,0.42021440,0.00097239,0.29701049,0.00000000
-5.32766383,0.92760551,0.72536677,0.40471230,0.44263861,0.00109439,0.31873585,0.00000000
-5.32166083,0.98461297,0.76491671,0.43103538,0.46450988,0.00122797,0.34124563,0.00000000
-5.31565783,1.04195796,0.80393591,0.45789507,0.48569824,0.00137254,0.36419603,0.00000000
-5.30965483,1.09911851,0.84202233,0.48507086,0.50609232,0.00152733,0.38724103,0.00000000
-5.30365183,1.15558136,0.87880017,0.51233988,0.52559751,0.00169132,0.41003391,0.00000000
-5.29764882,1.21083916,0.91391816,0.53947440,0.54413325,0.00186324,0.43222950,0.00000000
-5.29164582,1.26438808,0.94704785,0.56623965,0.56162961,0.00204157,0.45348745,0.00000000
-5.28564282,1.31572628,0.97788178,0.59239241,0.57802350,0.00222453,0.47347609,0.00000000
-5.27963982,1.36435330,1.00613203,0.61768016,0.59325454,0.00241009,0.49187713,0.00000000
-5.27363682,1.40977093,1.03152909,0.64184147,0.60726132,0.00259602,0.50839072,0.00000000
-5.26763382,1.45148555,1.05382138,0.66460727,0.61997790,0.00277986,0.52274086,0.00000000
-5.26163082,1.48901236,1.07277564,0.68570351,0.63133131,0.00295905,0.53468094,0.00000000
-5.25562781,1.52188135,1.08817811,0.70485497,0.64123995,0.00313093,0.54399911,0.00000000
-5.24962481,1.54964512,1.09983684,0.72179029,0.64961332,0.00329279,0.55052333,0.00000000
-5.24362181,1.57188835,1.10758485,0.73624812,0.65635309,0.00344199,0.55412583,0.00000000
-5.23761881,1.58823862,1.11128428,0.74798410,0.66135563,0.00357600,0.55472680,0.00000000
-5.23161581,1.59837823,1.11083120,0.75677856,0.66451580,0.00369249,0.55229708,0.00000000
-5.22561281,1.60205654,1.10616101,0.76244449,0.66573204,0.00378936,0.54685980,0.00000000
-5.21960980,1.59910216,1.09725394,0.76483553,0.66491235,0.00386487,0.53849077,0.00000000
-5.21360680,1.58943459,1.08414052,0.76385354,0.66198097,0.00391765,0.52731756,0.00000000
-5.20760380,1.57307448,1.06690659,0.75945548,0.65688534,0.00394675,0.51351736,0.00000000
-5.20160080,1.55015216,1.04569740,0.75165914,0.64960297,0.00395171,0.49731360,0.00000000
-5.19559780,1.52091370,1.02072073,0.74054745,0.64014789,0.00393254,0.47897140,0.00000000
-5.18959480,1.48572430,0.99224848,0.72627123,0.62857623,0.00388978,0.45879210,0.00000000
-5.18359180,1.44506858,0.96061671,0.70905010,0.61499060,0.00382443,0.43710693,0.00000000
-5.17758879,1.39954769,0.92622397,0.68917140,0.59954315,0.00373799,0.41427017,0.00000000
-5.17158579,1.34987316,0.88952781,0.66698742,0.58243686,0.00363237,0.39065193,0.00000000
-5.16558279,1.29685773,0.85103956,0.64291058,0.56392523,0.00350990,0.36663080,0.00000000
-5.15957979,1.24140335,0.81131753,0.61740717,0.54431012,0.00337324,0.34258675,0.00000000
-5.15357679,1.18448667,0.77095879,0.59098947,0.52393794,0.00322531,0.31889422,0.00000000
-5.14757379,1.12714266,0.73058980,0.56420686,0.50319430,0.00306926,0.29591591,0.00000000
-5.14157079,1.07044670,0.69085614,0.53763589,0.48249728,0.00290834,0.27399713,0.00000000
-5.13556778,1.01549578,0.65241180,0.51186988,0.46228965,0.00274590,0.25346101,0.00000000
-5.12956478,0.96338929,0.61590813,0.48750823,0.44303028,0.00258527,0.23460449,0.00000000
-5.12356178,0.91520997,0.58198296,0.46514564,0.42518508,0.00242968,0.21769521,0.00000000
-5.11755878,0.87200538,0.55125003,0.44536169,0.40921780,0.00228226,0.20296910,0.00000000
-5.11155578,0.83477033,0.52428899,0.42871070,0.39558093,0.00214593,0.19062881,0.00000000
-5.10555278,0.80443051,0.50163622,0.41571232,0.38470696,0.00202335,0.18084265,0.00000000
-5.09954977,0.78182754,0.48377640,0.40684266,0.37700028,0.00191693,0.17374405,0.00000000
-5.09354677,0.76770554,0.47113516,0.40252629,0.37282984,0.00182872,0.16943143,0.00000000
-5.08754377,0.76269928,0.46407263,0.40312891,0.37252260,0.00176045,0.16796818,0.00000000
-5.08154077,0.76732388,0.46287792,0.40895088,0.37635795,0.00171345,0.16938292,0.00000000
-5.07553777,0.78196601,0.46776455,0.42022141,0.38456299,0.00168866,0.17366964,0.00000000
-5.06953477,0.80687646,0.47886669,0.43709361,0.39730868,0.00168664,0.18078798,0.00000000
-5.06353177,0.84216419,0.49623619,0.45964021,0.41470669,0.00170751,0.19066336,0.00000000
-5.05752876,0.88779151,0.51984030,0.48784999,0.43680697,0.00175099,0.20318720,0.00000000
-5.05152576,0.94357065,0.54956014,0.52162510,0.46359581,0.00181640,0.21821711,0.00000000
-5.04552276,1.00916160,0.58518974,0.56077917,0.49499429,0.00190265,0.23557731,0.00000000
-5.03951976,1.08407125,0.62643586,0.60503627,0.53085719,0.00200828,0.25505913,0.00000000
-5.03351676,1.16765418,0.67291858,0.65403111,0.57097207,0.00213147,0.27642203,0.00000000
-5.02751376,1.25911501,0.72417268,0.70731020,0.61505879,0.00227004,0.29939500,0.00000000
-5.02151076,1.35751281,0.77965005,0.76433456,0.66276931,0.00242154,0.32367849,0.00000000
-5.01550775,1.46176759,0.83872332,0.82448377,0.71368806,0.00258324,0.34894711,0.00000000
-5.00950475,1.57066939,0.90069071,0.88706175,0.76733300,0.00275222,0.37485298,0.00000000
-5.00350175,1.68288999,0.96478245,0.95130426,0.82315756,0.00292537,0.40102988,0.00000000
-4.99749875,1.79699776,1.03016888,1.01638831,0.88055382,0.00309950,0.42709814,0.00000000
-4.99149575,1.91147554,1.09597028,1.08144340,0.93885718,0.00327136,0.45267023,0.00000000
-4.98549275,2.02474187,1.16126869,1.14556473,0.99735272,0.00343774,0.47735702,0.00000000
-4.97948974,2.13517543,1.22512155,1.20782816,1.05528362,0.00359553,0.50077449,0.00000000
-4.97348674,2.24114251,1.28657721,1.26730678,1.11186170,0.00374176,0.52255079,0.00000000
-4.96748374,2.34102730,1.34469216,1.32308891,1.16628020,0.00387370,0.54233349,0.00000000
-4.96148074,2.43326434,1.39854961,1.37429703,1.21772877,0.00398891,0.55979676,0.00000000
-4.95547774,2.51637255,1.44727915,1.42010740,1.26541043,0.00408531,0.57464829,0.00000000
-4.94947474,2.58899003,1.49007696,1.45976961,1.30856014,0.00416119,0.58663574,0.00000000
-4.94347174,2.64990839,1.52622592,1.49262573,1.34646463,0.00421530,0.59555247,0.00000000
-4.93746873,2.69810579,1.55511514,1.51812819,1.37848262,0.00424686,0.60124238,0.00000000
-4.93146573,2.73277716,1.57625786,1.53585590,1.40406486,0.00425557,0.60360365,0.00000000
-4.92546273,2.75336047,1.58930731,1.54552782,1.42277300,0.00424161,0.60259130,0.00000000
-4.91945973,2.75955782,1.59406950,1.54701342,1.43429646,0.00420569,0.59821834,0.00000000
-4.91345673,2.75135011,1.59051241,1.54033940,1.43846637,0.00414895,0.59055552,0.00000000
-4.90745373,2.72900434,1.57877084,1.52569230,1.43526572,0.00407298,0.57972965,0.00000000
-4.90145073,2.69307282,1.55914658,1.50341649,1.42483503,0.00397978,0.56592047,0.00000000
-4.89544772,2.64438370,1.53210339,1.47400758,1.40747291,0.00387167,0.54935618,0.00000000
-4.88944472,2.58402274,1.49825695,1.43810100,1.38363128,0.00375127,0.53030770,0.00000000
-4.88344172,2.51330661,1.45835962,1.39645618,1.35390493,0.00362140,0.50908192,0.00000000
-4.87743872,2.43374814,1.41328049,1.34993658,1.31901577,0.00348501,0.48601400,0.00000000
-4.87143572,2.34701477,1.36398128,1.29948607,1.27979216,0.00334511,0.46145908,0.00000000
-4.86543272,2.25488119,1.31148881,1.24610269,1.23714389,0.00320470,0.43578362,0.00000000
-4.85942971,2.15917811,1.25686499,1.19081033,1.19203384,0.00306664,0.40935664,0.00000000
-4.85342671,2.06173880,1.20117549,1.13462962,1.14544735,0.00293363,0.38254111,0.00000000
-4.84742371,1.96434546,1.14545819,1.07854890,1.09836063,0.00280810,0.35568584,0.00000000
-4.84142071,1.86867747,1.09069259,1.02349644,1.05170935,0.00269218,0.32911806,0.00000000
-4.83541771,1.77626348,1.03777153,0.97031496,1.00635890,0.00258759,0.30313688,0.00000000
-4.82941471,1.68843921,0.98747614,0.91973933,0.96307748,0.00249568,0.27800792,0.00000000
-4.82341171,1.60631265,0.94045508,0.87237831,0.92251315,0.00241729,0.25395915,0.00000000
-4.81740870,1.53073779,0.89720890,0.82870112,0.88517574,0.00235285,0.23117805,0.00000000
-4.81140570,1.46229807,0.85807996,0.78902902,0.85142444,0.00230228,0.20981014,0.00000000
-4.80540270,1.40129982,0.82324838,0.75353246,0.82146143,0.00226507,0.18995882,0.00000000
-4.79939970,1.34777600,0.79273399,0.72223354,0.79533175,0.00224026,0.17168650,0.00000000
-4.79339670,1.30149968,0.76640407,0.69501373,0.77292921,0.00222651,0.15501683,0.00000000
-4.78739370,1.26200668,0.74398650,0.67162638,0.75400815,0.00222214,0.13993794,0.00000000
-4.78139070,1.22862607,0.72508765,0.65171334,0.73820015,0.00222521,0.12640647,0.00000000
-4.77538769,1.20051718,0.70921405,0.63482494,0.72503504,0.00223356,0.11435224,0.00000000
-4.76938469,1.17671134,0.69579695,0.62044247,0.71396506,0.00224493,0.10368319,0.00000000
-4.76338169,1.15615656,0.68421861,0.60800203,0.70439108,0.00225701,0.09429064,0.00000000
-4.75737869,1.13776316,0.67383921,0.59691898,0.69568974,0.00226752,0.08605445,0.00000000
-4.75137569,1.12044845,0.66402322,0.58661165,0.68724018,0.00227431,0.07884796,0.00000000
-4.74537269,1.10317876,0.65416422,0.57652373,0.67844941,0.00227540,0.07254258,0.00000000
-4.73936968,1.08500710,0.64370715,0.56614422,0.66877518,0.00226909,0.06701195,0.00000000
-4.73336668,1.06510521,0.63216726,0.55502446,0.65774552,0.00225396,0.06213541,0.00000000
-4.72736368,1.04278889,0.61914512,0.54279157,0.64497436,0.00222893,0.05780089,0.00000000
-4.72136068,1.01753611,0.60433735,0.52915801,0.63017269,0.00219329,0.05390708,0.00000000
-4.71535768,0.98899732,0.58754275,0.51392717,0.61315512,0.00214670,0.05036498,0.00000000
-4.70935468,0.95699838,0.56866406,0.49699488,0.59384183,0.00208918,0.04709874,0.00000000
-4.70335168,0.92153623,0.54770544,0.47834730,0.57225616,0.00202113,0.04404590,0.00000000
-4.69734867,0.88276815,0.52476619,0.45805529,0.54851821,0.00194324,0.04115719,0.00000000
-4.69134567,0.84099558,0.50003123,0.43626604,0.52283516,0.00185649,0.03839577,0.00000000
-4.68534267,0.79664366,0.47375901,0.41319233,0.49548887,0.00176210,0.03573623,0.00000000
-4.67933967,0.75023766,0.44626774,0.38910026,0.46682165,0.00166145,0.03316326,0.00000000
-4.67333667,0.70237783,0.41792052,0.36429605,0.43722098,0.00155606,0.03067024,0.00000000
-4.66733367,0.65371364,0.38911025,0.33911263,0.40710390,0.00144750,0.02825768,0.00000000
-4.66133067,0.60491900,0.36024511,0.31389652,0.37690198,0.00133736,0.02593174,0.00000000
-4.65532766,0.55666903,0.33173496,0.28899572,0.34704731,0.00122719,0.02370281,0.00000000
-4.64932466,0.50961974,0.30397947,0.26474889,0.31796014,0.00111845,0.02158421,0.00000000
-4.64332166,0.46439071,0.27735810,0.24147622,0.29003862,0.00101247,0.01959109,0.00000000
-4.63731866,0.42155164,0.25222232,0.21947221,0.26365066,0.00091047,0.01773953,0.00000000
-4.63131566,0.38161257,0.22889005,0.19900033,0.23912829,0.00081345,0.01604580,0.00000000
-4.62531266,0.34501789,0.20764229,0.18028964,0.21676419,0.00072228,0.01452590,0.00000000
-4.61930965,0.31214380,0.18872183,0.16353323,0.19681041,0.00063762,0.01319522,0.00000000
-4.61330665,0.28329879,0.17233369,0.14888817,0.17947889,0.00055996,0.01206842,0.00000000
-4.60730365,0.25872664,0.15864699,0.13647677,0.16494352,0.00048964,0.01115941,0.00000000
-4.60130065,0.23861130,0.14779781,0.12638886,0.15334322,0.00042684,0.01048144,0.00000000
-4.59529765,0.22308289,0.13989274,0.11868466,0.14478567,0.00037161,0.01004720,0.00000000
-4.58929465,0.21222430,0.13501255,0.11339801,0.13935131,0.00032388,0.00986901,0.00000000
-4.58329165,0.20607770,0.13321572,0.11053963,0.13709709,0.00028350,0.00995889,0.00000000
-4.57728864,0.20465039,0.13454135,0.11010006,0.13805969,0.00025027,0.01032865,0.00000000
-4.57128564,0.20791958,0.13901135,0.11205224,0.14225790,0.00022390,0.01098982,0.00000000
-4.56528264,0.21583576,0.14663154,0.11635335,0.14969388,0.00020411,0.01195346,0.00000000
-4.55927964,0.22832441,0.15739155,0.12294601,0.16035333,0.00019057,0.01322989,0.00000000
-4.55327664,0.24528602,0.17126360,0.13175868,0.17420430,0.00018295,0.01482823,0.00000000
-4.54727364,0.26659443,0.18820006,0.14270531,0.19119483,0.00018092,0.01675579,0.00000000
-4.54127064,0.29209367,0.20812999,0.15568438,0.21124959,0.00018415,0.01901738,0.00000000
-4.53526763,0.32159363,0.23095492,0.17057738,0.23426557,0.00019231,0.02161449,0.00000000
-4.52926463,0.35486484,0.25654405,0.18724697,0.26010731,0.00020507,0.02454442,0.00000000
-4.52326163,0.39163298,0.28472930,0.20553502,0.28860188,0.00022208,0.02779942,0.00000000
-4.51725863,0.43157351,0.31530063,0.22526073,0.31953412,0.00024298,0.03136575,0.00000000
-4.51125563,0.47430701,0.34800188,0.24621913,0.35264241,0.00026742,0.03522302,0.00000000
-4.50525263,0.51939587,0.38252782,0.26818018,0.38761568,0.00029498,0.03934349,0.00000000
-4.49924962,0.56634271,0.41852251,0.29088864,0.42409172,0.00032525,0.04369168,0.00000000
-4.49324662,0.61459119,0.45557966,0.31406506,0.46165752,0.00035775,0.04822423,0.00000000
-4.48724362,0.66352949,0.49324500,0.33740791,0.49985162,0.00039199,0.05289000,0.00000000
-4.48124062,0.71249670,0.53102105,0.36059704,0.53816903,0.00042744,0.05763060,0.00000000
-4.47523762,0.76079239,0.56837437,0.38329849,0.57606849,0.00046353,0.06238122,0.00000000
-4.46923462,0.80768931,0.60474519,0.40517067,0.61298231,0.00049969,0.06707179,0.00000000
-4.46323162,0.85244889,0.63955941,0.42587176,0.64832854,0.00053531,0.07162853,0.00000000
-4.45722861,0.89433944,0.67224255,0.44506822,0.68152517,0.00056981,0.07597579,0.00000000
-4.45122561,0.93265626,0.70223533,0.46244418,0.71200597,0.00060261,0.08003814,0.00000000
-4.44522261,0.96674323,0.72901028,0.47771136,0.73923744,0.00063320,0.08374260,0.00000000
-4.43921961,0.99601490,0.75208886,0.49061918,0.76273617,0.00066109,0.08702099,0.00000000
-4.43321661,1.01997833,0.77105824,0.50096473,0.78208599,0.00068590,0.08981230,0.00000000
-4.42721361,1.03825373,0.78558722,0.50860213,0.79695415,0.00070734,0.09206489,0.00000000
-4.42121061,1.05059288,0.79544033,0.51345087,0.80710568,0.00072525,0.09373854,0.00000000
-4.41520760,1.05689468,0.80048973,0.51550281,0.81241548,0.00073960,0.09480614,0.00000000
-4.40920460,1.05721679,0.80072401,0.51482742,0.81287727,0.00075052,0.09525511,0.00000000
-4.40320160,1.05178296,0.79625373,0.51157497,0.80860904,0.00075828,0.09508824,0.00000000
-4.39719860,1.04098543,0.78731304,0.50597749,0.79985470,0.00076337,0.09432412,0.00000000
-4.39119560,1.02538215,0.77425754,0.49834739,0.78698160,0.00076640,0.09299704,0.00000000
-4.38519260,1.00568880,0.75755808,0.48907351,0.77047398,0.00076819,0.09115643,0.00000000
-4.37918959,0.98276565,0.73779092,0.47861490,0.75092250,0.00076969,0.08886568,0.00000000
-4.37318659,0.95759968,0.71562431,0.46749220,0.72901011,0.00077201,0.08620068,0.00000000
-4.36718359,0.93128230,0.69180214,0.45627690,0.70549473,0.00077639,0.08324785,0.00000000
-4.36118059,0.90498344,0.66712517,0.44557885,0.68118934,0.00078415,0.08010201,0.00000000
-4.35517759,0.87992269,0.64243035,0.43603204,0.65693999,0.00079669,0.07686387,0.00000000
-4.34917459,0.85733827,0.61856910,0.42827936,0.63360262,0.00081545,0.07363756,0.00000000
-4.34317159,0.83845481,0.59638509,0.42295641,0.61201920,0.00084186,0.07052803,0.00000000
-4.33716858,0.82445067,0.57669230,0.42067491,0.59299413,0.00087731,0.06763853,0.00000000
-4.33116558,0.81642584,0.56025395,0.42200617,0.57727139,0.00092308,0.06506823,0.00000000
-4.32516258,0.81537109,0.54776284,0.42746486,0.56551325,0.00098034,0.06291001,0.00000000
-4.31915958,0.82213943,0.53982374,0.43749377,0.55828098,0.00105007,0.06124850,0.00000000
-4.31315658,0.83742036,0.53693811,0.45244965,0.55601830,0.00113305,0.06015839,0.00000000
-4.30715358,0.86171787,0.53949159,0.47259090,0.55903773,0.00122978,0.05970303,0.00000000
