energy_ev,total_up,Ag_p_up,Ag_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.75387694,9.42282273,0.61604115,9.08786838,0.10614954,0.12035759,0.14600237,0.00000000
-5.74787394,9.42602218,0.62990919,9.08451433,0.10763085,0.12276467,0.14688683,0.00000000
-5.74187094,9.41046079,0.64256707,9.06323257,0.10887382,0.12496869,0.14736551,0.00000000
-5.73586793,9.37709395,0.65404680,9.02495163,0.10988989,0.12698364,0.14744750,0.00000000
-5.72986493,9.32714737,0.66440866,8.97085069,0.11069480,0.12882832,0.14714944,0.00000000
-5.72386193,9.26206175,0.67373602,8.90230720,0.11130795,0.13052496,0.14649500,0.00000000
-5.71785893,9.18342870,0.68212885,8.82083660,0.11175165,0.13209757,0.14551399,0.00000000
-5.71185593,9.09292117,0.68969631,8.72802717,0.11205018,0.13357020,0.14424138,0.00000000
-5.70585293,8.99222202,0.69654876,8.62547349,0.11222883,0.13496509,0.14271604,0.00000000
-5.69984992,8.88295450,0.70278971,8.51471191,0.11231292,0.13630086,0.14097943,0.00000000
-5.69384692,8.76661855,0.70850806,8.39716171,0.11232678,0.13759097,0.13907423,0.00000000
-5.68784392,8.64453626,0.71377133,8.27407504,0.11229285,0.13884233,0.13704291,0.00000000
-5.68184092,8.51780948,0.71861999,8.14649834,0.11223084,0.14005433,0.13492652,0.00000000
-5.67583792,8.38729172,0.72306353,8.01524713,0.11215707,0.14121836,0.13276342,0.00000000
-5.66983492,8.25357561,0.72707843,7.88089540,0.11208397,0.14231776,0.13058834,0.00000000
-5.66383192,8.11699626,0.73060818,7.74377960,0.11201976,0.14332828,0.12843154,0.00000000
-5.65782891,7.97764974,0.73356546,7.60401668,0.11196831,0.14421904,0.12631828,0.00000000
-5.65182591,7.83542504,0.73583631,7.46153435,0.11192928,0.14495403,0.12426849,0.00000000
-5.64582291,7.69004716,0.73728612,7.31611144,0.11189833,0.14549382,0.12229669,0.00000000
-5.63981991,7.54112802,0.73776719,7.16742517,0.11186753,0.14579772,0.12041217,0.00000000
-5.63381691,7.38822183,0.73712734,7.01510224,0.11182595,0.14582600,0.11861929,0.00000000
-5.62781391,7.23088129,0.73521905,6.85877023,0.11176022,0.14554224,0.11691805,0.00000000
-5.62181091,7.06871080,0.73190883,6.69810599,0.11165528,0.14491544,0.11530471,0.00000000
-5.61580790,6.90141374,0.72708606,6.53287815,0.11149501,0.14392209,0.11377256,0.00000000
-5.60980490,6.72883093,0.72067097,6.36298120,0.11126289,0.14254778,0.11231262,0.00000000
-5.60380190,6.55096830,0.71262117,6.18845956,0.11094265,0.14078839,0.11091452,0.00000000
-5.59779890,6.36801270,0.70293663,6.00952044,0.11051877,0.13865083,0.10956715,0.00000000
-5.59179590,6.18033547,0.69166256,5.82653555,0.10997688,0.13615323,0.10825943,0.00000000
-5.58579290,5.98848426,0.67889032,5.64003206,0.10930415,0.13332455,0.10698085,0.00000000
-5.57978989,5.79316448,0.66475622,5.45067423,0.10848946,0.13020372,0.10572201,0.00000000
-5.57378689,5.59521220,0.64943829,5.25923752,0.10752355,0.12683827,0.10447504,0.00000000
-5.56778389,5.39556079,0.63315137,5.06657731,0.10639910,0.12328264,0.10323388,0.00000000
-5.56178089,5.19520409,0.61614064,4.87359484,0.10511067,0.11959611,0.10199448,0.00000000
-5.55577789,4.99515842,0.59867408,4.68120266,0.10365472,0.11584071,0.10075495,0.00000000
-5.54977489,4.79642627,0.58103415,4.49029197,0.10202948,0.11207888,0.09951555,0.00000000
-5.54377189,4.59996354,0.56350917,4.30170375,0.10023493,0.10837138,0.09827866,0.00000000
-5.53776888,4.40665223,0.54638476,4.11620525,0.09827268,0.10477523,0.09704866,0.00000000
-5.53176588,4.21727973,0.52993568,3.93447286,0.09614602,0.10134195,0.09583176,0.00000000
-5.52576288,4.03252534,0.51441840,3.75708172,0.09385978,0.09811619,0.09463576,0.00000000
-5.51975988,3.85295399,0.50006460,3.58450223,0.09142043,0.09513461,0.09346974,0.00000000
-5.51375688,3.67901686,0.48707589,3.41710266,0.08883603,0.09242529,0.09234375,0.00000000
-5.50775388,3.51105793,0.47561969,3.25515721,0.08611626,0.09000743,0.09126842,0.00000000
-5.50175088,3.34932524,0.46582645,3.09885811,0.08327244,0.08789155,0.09025451,0.00000000
-5.49574787,3.19398560,0.45778818,2.94833058,0.08031745,0.08607996,0.08931246,0.00000000
-5.48974487,3.04514121,0.45155819,2.80364917,0.07726570,0.08456754,0.08845192,0.00000000
-5.48374187,2.90284694,0.44715203,2.66485417,0.07413303,0.08334279,0.08768125,0.00000000
-5.47773887,2.76712695,0.44454947,2.53196712,0.07093652,0.08238907,0.08700709,0.00000000
-5.47173587,2.63798971,0.44369741,2.40500425,0.06769425,0.08168588,0.08643389,0.00000000
-5.46573287,2.51544077,0.44451370,2.28398745,0.06442506,0.08121027,0.08596358,0.00000000
-5.45972986,2.39949278,0.44689162,2.16895233,0.06114821,0.08093823,0.08559534,0.00000000
-5.45372686,2.29017266,0.45070494,2.05995329,0.05788303,0.08084600,0.08532545,0.00000000
-5.44772386,2.18752605,0.45581353,1.95706574,0.05464853,0.08091135,0.08514728,0.00000000
-5.44172086,2.09161921,0.46206927,1.86038583,0.05146307,0.08111470,0.08505148,0.00000000
-5.43571786,2.00253884,0.46932215,1.77002816,0.04834401,0.08144016,0.08502633,0.00000000
-5.42971486,1.92039030,0.47742650,1.68612183,0.04530738,0.08187636,0.08505820,0.00000000
-5.42371186,1.84529456,0.48624705,1.60880548,0.04236766,0.08241717,0.08513219,0.00000000
-5.41770885,1.77738435,0.49566472,1.53822175,0.03953761,0.08306226,0.08523289,0.00000000
-5.41170585,1.71679991,0.50558187,1.47451135,0.03682811,0.08381751,0.08534520,0.00000000
-5.40570285,1.66368429,0.51592690,1.41780730,0.03424821,0.08469517,0.08545519,0.00000000
-5.39969985,1.61817854,0.52665786,1.36822924,0.03180515,0.08571397,0.08555098,0.00000000
-5.39369685,1.58041677,0.53776501,1.32587803,0.02950444,0.08689900,0.08562349,0.00000000
-5.38769385,1.55052087,0.54927199,1.29083058,0.02735010,0.08828137,0.08566712,0.00000000
-5.38169085,1.52859498,0.56123567,1.26313495,0.02534482,0.08989778,0.08568022,0.00000000
-5.37568784,1.51471952,0.57374444,1.24280548,0.02349022,0.09178986,0.08566542,0.00000000
-5.36968484,1.50894480,0.58691492,1.22981808,0.02178707,0.09400336,0.08562964,0.00000000
-5.36368184,1.51128411,0.60088728,1.22410559,0.02023555,0.09658713,0.08558393,0.00000000
-5.35767884,1.52170642,0.61581913,1.22555316,0.01883539,0.09959205,0.08554299,0.00000000
-5.35167584,1.54012891,0.63187826,1.23399385,0.01758607,0.10306972,0.08552451,0.00000000
-5.34567284,1.56640941,0.64923445,1.24920451,0.01648690,0.10707115,0.08554824,0.00000000
-5.33966983,1.60033923,0.66805072,1.27090216,0.01553707,0.11164536,0.08563499,0.00000000
-5.33366683,1.64163663,0.68847431,1.29874109,0.01473563,0.11683799,0.08580541,0.00000000
-5.32766383,1.68994146,0.71062781,1.33231092,0.01408145,0.12268990,0.08607875,0.00000000
-5.32166083,1.74481124,0.73460086,1.37113588,0.01357306,0.12923598,0.08647166,0.00000000
-5.31565783,1.80571915,0.76044273,1.41467560,0.01320857,0.13650398,0.08699703,0.00000000
-5.30965483,1.87205425,0.78815632,1.46232746,0.01298547,0.14451362,0.08766294,0.00000000
-5.30365183,1.94312434,0.81769358,1.51343086,0.01290049,0.15327592,0.08847181,0.00000000
-5.29764882,2.01816134,0.84895297,1.56727334,0.01294943,0.16279281,0.08941984,0.00000000
-5.29164582,2.09632960,0.88177882,1.62309866,0.01312703,0.17305701,0.09049660,0.00000000
-5.28564282,2.17673693,0.91596293,1.68011670,0.01342688,0.18405224,0.09168501,0.00000000
-5.27963982,2.25844814,0.95124815,1.73751519,0.01384141,0.19575364,0.09296156,0.00000000
-5.27363682,2.34050096,0.98733406,1.79447285,0.01436183,0.20812848,0.09429689,0.00000000
-5.26763382,2.42192371,1.02388442,1.85017379,0.01497827,0.22113705,0.09565655,0.00000000
-5.26163082,2.50175433,1.06053611,1.90382271,0.01567983,0.23473362,0.09700214,0.00000000
-5.25562781,2.57905999,1.09690914,1.95466046,0.01645480,0.24886747,0.09829250,0.00000000
-5.24962481,2.65295668,1.13261744,2.00197944,0.01729083,0.26348376,0.09948523,0.00000000
-5.24362181,2.72262782,1.16727973,2.04513830,0.01817518,0.27852437,0.10053816,0.00000000
-5.23761881,2.78734122,1.20053010,2.08357536,0.01909496,0.29392833,0.10141093,0.00000000
-5.23161581,2.84646358,1.23202776,2.11682019,0.02003737,0.30963210,0.10206655,0.00000000
-5.22561281,2.89947172,1.26146550,2.14450281,0.02098995,0.32556932,0.10247279,0.00000000
-5.21960980,2.94596016,1.28857646,2.16636002,0.02194076,0.34167030,0.10260353,0.00000000
-5.21360680,2.98564441,1.31313889,2.18223862,0.02287858,0.35786108,0.10243977,0.00000000
-5.20760380,3.01835996,1.33497881,2.19209513,0.02379299,0.37406226,0.10197046,0.00000000
-5.20160080,3.04405681,1.35397036,2.19599208,0.02467450,0.39018756,0.10119303,0.00000000
-5.19559780,3.06279000,1.37003407,2.19409090,0.02551453,0.40614240,0.10011358,0.00000000
-5.18959480,3.07470651,1.38313318,2.18664168,0.02630540,0.42182255,0.09874674,0.00000000
-5.18359180,3.08002935,1.39326839,2.17397031,0.02704032,0.43711306,0.09711524,0.00000000
-5.17758879,3.07903974,1.40047146,2.15646349,0.02771322,0.45188765,0.09524916,0.00000000
-5.17158579,3.07205839,1.40479812,2.13455245,0.02831875,0.46600879,0.09318488,0.00000000
-5.16558279,3.05942702,1.40632090,2.10869603,0.02885211,0.47932851,0.09096389,0.00000000
-5.15957979,3.04149117,1.40512229,2.07936404,0.02930899,0.49169008,0.08863133,0.00000000
-5.15357679,3.01858522,1.40128874,2.04702162,0.02968547,0.50293061,0.08623446,0.00000000
-5.14757379,2.99102056,1.39490591,2.01211528,0.02997804,0.51288458,0.08382106,0.00000000
-5.14157079,2.95907722,1.38605532,1.97506131,0.03018351,0.52138810,0.08143784,0.00000000
-5.13556778,2.92299956,1.37481266,1.93623683,0.03029912,0.52828383,0.07912891,0.00000000
-5.12956478,2.88299582,1.36124755,1.89597388,0.03032255,0.53342636,0.07693434,0.00000000
-5.12356178,2.83924128,1.34542490,1.85455646,0.03025202,0.53668771,0.07488892,0.00000000
-5.11755878,2.79188459,1.32740728,1.81222044,0.03008644,0.53796265,0.07302108,0.00000000
-5.11155578,2.74105657,1.30725823,1.76915611,0.02982549,0.53717369,0.07135205,0.00000000
-5.10555278,2.68688040,1.28504598,1.72551277,0.02946978,0.53427521,0.06989532,0.00000000
-5.09954977,2.62948259,1.26084719,1.68140502,0.02902093,0.52925666,0.06865628,0.00000000
-5.09354677,2.56900351,1.23475034,1.63692003,0.02848167,0.52214459,0.06763219,0.00000000
-5.08754377,2.50560686,1.20685847,1.59212533,0.02785592,0.51300323,0.06681239,0.00000000
-5.08154077,2.43948725,1.17729089,1.54707638,0.02714873,0.50193373,0.06617878,0.00000000
-5.07553777,2.37087544,1.14618397,1.50182373,0.02636634,0.48907201,0.06570654,0.00000000
-5.06953477,2.30004081,1.11369061,1.45641904,0.02551602,0.47458524,0.06536500,0.00000000
-5.06353177,2.22729111,1.07997871,1.41092002,0.02460599,0.45866722,0.06511878,0.00000000
-5.05752876,2.15296951,1.04522871,1.36539378,0.02364523,0.44153284,0.06492903,0.00000000
-5.05152576,2.07744914,1.00963033,1.31991886,0.02264333,0.42341190,0.06475475,0.00000000
-5.04552276,2.00112573,0.97337877,1.27458569,0.02161021,0.40454250,0.06455423,0.00000000
-5.03951976,1.92440864,0.93667079,1.22949578,0.02055597,0.38516450,0.06428644,0.00000000
-5.03351676,1.84771102,0.89970064,1.18475974,0.01949057,0.36551306,0.06391244,0.00000000
-5.02751376,1.77143950,0.86265640,1.14049441,0.01842369,0.34581277,0.06339667,0.00000000
-5.02151076,1.69598412,0.82571657,1.09681919,0.01736449,0.32627242,0.06270809,0.00000000
-5.01550775,1.62170882,0.78904738,1.05385215,0.01632140,0.30708068,0.06182126,0.00000000
-5.00950475,1.54894299,0.75280058,1.01170575,0.01530204,0.28840269,0.06071703,0.00000000
-5.00350175,1.47797438,0.71711194,0.97048282,0.01431305,0.27037776,0.05938315,0.00000000
-4.99749875,1.40904357,0.68210043,0.93027275,0.01336003,0.25311804,0.05781456,0.00000000
-4.99149575,1.34234022,0.64786779,0.89114822,0.01244750,0.23670824,0.05601340,0.00000000
-4.98549275,1.27800109,0.61449879,0.85316259,0.01157889,0.22120622,0.05398879,0.00000000
-4.97948974,1.21610990,0.58206171,0.81634817,0.01075657,0.20664441,0.05175635,0.00000000
-4.97348674,1.15669892,0.55060924,0.78071536,0.00998190,0.19303188,0.04933752,0.00000000
-4.96748374,1.09975227,0.52017955,0.74625278,0.00925532,0.18035694,0.04675865,0.00000000
-4.96148074,1.04521067,0.49079759,0.71292849,0.00857643,0.16859019,0.04404998,0.00000000
-4.95547774,0.99297756,0.46247649,0.68069209,0.00794412,0.15768770,0.04124458,0.00000000
-4.94947474,0.94292625,0.43521905,0.64947785,0.00735669,0.14759441,0.03837711,0.00000000
-4.94347174,0.89490797,0.40901938,0.61920853,0.00681201,0.13824746,0.03548276,0.00000000
-4.93746873,0.84876044,0.38386457,0.58979986,0.00630759,0.12957944,0.03259610,0.00000000
-4.93146573,0.80431665,0.35973644,0.56116551,0.00584080,0.12152144,0.02975014,0.00000000
-4.92546273,0.76141363,0.33661333,0.53322217,0.00540891,0.11400580,0.02697546,0.00000000
-4.91945973,0.71990080,0.31447197,0.50589467,0.00500928,0.10696859,0.02429955,0.00000000
-4.91345673,0.67964765,0.29328929,0.47912072,0.00463943,0.10035168,0.02174627,0.00000000
-4.90745373,0.64055049,0.27304419,0.45285528,0.00429716,0.09410449,0.01933556,0.00000000
-4.90145073,0.60253807,0.25371929,0.42707412,0.00398061,0.08818527,0.01708334,0.00000000
-4.89544772,0.56557578,0.23530245,0.40177658,0.00368838,0.08256210,0.01500149,0.00000000
-4.88944472,0.52966860,0.21778823,0.37698737,0.00341956,0.07721347,0.01309813,0.00000000
-4.88344172,0.49486252,0.20117899,0.35275740,0.00317380,0.07212854,0.01137790,0.00000000
-4.87743872,0.46124462,0.18548587,0.32916363,0.00295133,0.06730710,0.00984247,0.00000000
-4.87143572,0.42894190,0.17072947,0.30630797,0.00275302,0.06275934,0.00849101,0.00000000
-4.86543272,0.39811904,0.15694023,0.28431548,0.00258037,0.05850536,0.00732085,0.00000000
-4.85942971,0.36897527,0.14415863,0.26333189,0.00243559,0.05457454,0.00632800,0.00000000
-4.85342671,0.34174061,0.13243508,0.24352063,0.00232153,0.05100479,0.00550783,0.00000000
-4.84742371,0.31667165,0.12182972,0.22505968,0.00224175,0.04784176,0.00485563,0.00000000
-4.84142071,0.29404719,0.11241188,0.20813815,0.00220049,0.04513799,0.00436713,0.00000000
-4.83541771,0.27416376,0.10425955,0.19295305,0.00220269,0.04295197,0.00403901,0.00000000
-4.82941471,0.25733124,0.09745862,0.17970609,0.00225395,0.04134727,0.00386932,0.00000000
-4.82341171,0.24386869,0.09210204,0.16860070,0.00236050,0.04039159,0.00385777,0.00000000
-4.81740870,0.23410025,0.08828886,0.15983939,0.00252920,0.04015578,0.00400604,0.00000000
-4.81140570,0.22835124,0.08612309,0.15362117,0.00276749,0.04071286,0.00431793,0.00000000
-4.80540270,0.22694426,0.08571248,0.15013939,0.00308326,0.04213689,0.00479947,0.00000000
-4.79939970,0.23019535,0.08716710,0.14957949,0.00348485,0.04450178,0.00545892,0.00000000
-4.79339670,0.23840983,0.09059772,0.15211699,0.00398090,0.04788004,0.00630670,0.00000000
-4.78739370,0.25187811,0.09611396,0.15791536,0.00458020,0.05234131,0.00735530,0.00000000
-4.78139070,0.27087103,0.10382228,0.16712385,0.00529162,0.05795086,0.00861907,0.00000000
-4.77538769,0.29563494,0.11382364,0.17987521,0.00612383,0.06476792,0.01011398,0.00000000
-4.76938469,0.32638648,0.12621110,0.19628325,0.00708522,0.07284398,0.01185731,0.00000000
-4.76338169,0.36330708,0.14106709,0.21644033,0.00818362,0.08222103,0.01386733,0.00000000
-4.75737869,0.40653743,0.15846071,0.24041474,0.00942613,0.09292980,0.01616293,0.00000000
-4.75137569,0.45617190,0.17844488,0.26824812,0.01081886,0.10498811,0.01876317,0.00000000
-4.74537269,0.51225332,0.20105352,0.29995296,0.01236674,0.11839937,0.02168686,0.00000000
-4.73936968,0.57476809,0.22629894,0.33551025,0.01407330,0.13315126,0.02495205,0.00000000
-4.73336668,0.64364199,0.25416919,0.37486755,0.01594043,0.14921473,0.02857554,0.00000000
-4.72736368,0.71873670,0.28462587,0.41793725,0.01796819,0.16654328,0.03257230,0.00000000
-4.72136068,0.79984721,0.31760210,0.46459535,0.02015466,0.18507264,0.03695493,0.00000000
-4.71535768,0.88670018,0.35300087,0.51468064,0.02249573,0.20472084,0.04173295,0.00000000
-4.70935468,0.97895311,0.39069377,0.56799430,0.02498494,0.22538857,0.04691222,0.00000000
-4.70335168,1.07619442,0.43052003,0.62429989,0.02761344,0.24695996,0.05249422,0.00000000
-4.69734867,1.17794417,0.47228604,0.68332360,0.03036978,0.26930368,0.05847534,0.00000000
-4.69134567,1.28365541,0.51576514,0.74475475,0.03323990,0.29227419,0.06484614,0.00000000
-4.68534267,1.39271593,0.56069790,0.80824652,0.03620703,0.31571324,0.07159068,0.00000000
-4.67933967,1.50445043,0.60679273,0.87341669,0.03925170,0.33945150,0.07868584,0.00000000
-4.67333667,1.61812294,0.65372698,0.93984853,0.04235173,0.36331020,0.08610076,0.00000000
-4.66733367,1.73293963,0.70114854,1.00709184,0.04548228,0.38710286,0.09379632,0.00000000
-4.66133067,1.84805221,0.74867807,1.07466428,0.04861595,0.41063694,0.10172491,0.00000000
-4.65532766,1.96256200,0.79591187,1.14205301,0.05172295,0.43371557,0.10983031,0.00000000
-4.64932466,2.07552515,0.84242570,1.20871705,0.05477134,0.45613928,0.11804791,0.00000000
-4.64332166,2.18595940,0.88777945,1.27409054,0.05772734,0.47770783,0.12630514,0.00000000
-4.63731866,2.29285273,0.93152297,1.33758711,0.06055572,0.49822214,0.13452237,0.00000000
-4.63131566,2.39517429,0.97320292,1.39860572,0.06322037,0.51748651,0.14261406,0.00000000
-4.62531266,2.49188805,1.01237094,1.45653811,0.06568484,0.53531101,0.15049031,0.00000000
-4.61930965,2.58196923,1.04859269,1.51077807,0.06791306,0.55151429,0.15805878,0.00000000
-4.61330665,2.66442342,1.08145798,1.56073240,0.06987018,0.56592667,0.16522686,0.00000000
-4.60730365,2.73830841,1.11059153,1.60583364,0.07152333,0.57839361,0.17190414,0.00000000
-4.60130065,2.80275787,1.13566399,1.64555404,0.07284259,0.58877937,0.17800497,0.00000000
-4.59529765,2.85700641,1.15640292,1.67942058,0.07380184,0.59697094,0.18345113,0.00000000
-4.58929465,2.90041482,1.17260314,1.70703023,0.07437968,0.60288184,0.18817434,0.00000000
-4.58329165,2.93249438,1.18413580,1.72806486,0.07456016,0.60645587,0.19211872,0.00000000
-4.57728864,2.95292888,1.19095576,1.74230502,0.07433357,0.60767040,0.19524274,0.00000000
-4.57128564,2.96159299,1.19310670,1.74964161,0.07369689,0.60653896,0.19752091,0.00000000
-4.56528264,2.95856566,1.19072336,1.75008481,0.07265421,0.60311313,0.19894480,0.00000000
-4.55927964,2.94413733,1.18403071,1.74376945,0.07121687,0.59748319,0.19952350,0.00000000
-4.55327664,2.91881011,1.17333977,1.73095614,0.06940337,0.58977765,0.19928341,0.00000000
-4.54727364,2.88329031,1.15903998,1.71202803,0.06723902,0.58016137,0.19826735,0.00000000
-4.54127064,2.83847305,1.14158835,1.68748269,0.06475544,0.56883235,0.19653300,0.00000000
-4.53526763,2.78541925,1.12149556,1.65791948,0.06198978,0.55601712,0.19415080,0.00000000
-4.52926463,2.72532568,1.09930976,1.62402259,0.05898373,0.54196494,0.19120123,0.00000000
-4.52326163,2.65948906,1.07559839,1.58654044,0.05578243,0.52694093,0.18777191,0.00000000
-4.51725863,2.58926567,1.05092909,1.54626218,0.05243326,0.51121842,0.18395424,0.00000000
-4.51125563,2.51602826,1.02585037,1.50399235,0.04898457,0.49507087,0.17984016,0.00000000
-4.50525263,2.44112200,1.00087291,1.46052480,0.04548438,0.47876362,0.17551882,0.00000000
-4.49924962,2.36582163,0.97645249,1.41661698,0.04197922,0.46254588,0.17107363,0.00000000
-4.49324662,2.29129154,0.95297517,1.37296592,0.03851295,0.44664336,0.16657955,0.00000000
-4.48724362,2.21855074,0.93074542,1.33018681,0.03512578,0.43125178,0.16210095,0.00000000
-4.48124062,2.14844410,0.90997781,1.28879517,0.03185349,0.41653161,0.15768998,0.00000000
-4.47523762,2.08162121,0.89079244,1.24919350,0.02872680,0.40260424,0.15338557,0.00000000
-4.46923462,2.01852357,0.87321445,1.21166276,0.02577092,0.38954971,0.14921309,0.00000000
-4.46323162,1.95938050,0.85717732,1.17635904,0.02300542,0.37740613,0.14518461,0.00000000
-4.45722861,1.90421384,0.84253000,1.14331552,0.02044415,0.36617076,0.14129973,0.00000000
-4.45122561,1.85285086,0.82904723,1.11244929,0.01809547,0.35580257,0.13754693,0.00000000
-4.44522261,1.80494467,0.81644268,1.08357288,0.01596257,0.34622630,0.13390534,0.00000000
-4.43921961,1.76000089,0.80438416,1.05640945,0.01404396,0.33733769,0.13034679,0.00000000
-4.43321661,1.71740919,0.79251025,1.03061124,0.01233404,0.32900962,0.12683807,0.00000000
-4.42721361,1.67647827,0.78044758,1.00578000,0.01082374,0.32109887,0.12334329,0.00000000
-4.42121061,1.63647242,0.76782796,0.98148865,0.00950117,0.31345333,0.11982615,0.00000000
-4.41520760,1.59664822,0.75430477,0.95730308,0.00835237,0.30591907,0.11625212,0.00000000
-4.40920460,1.55628965,0.73956789,0.93280314,0.00736191,0.29834723,0.11259043,0.00000000
-4.40320160,1.51474031,0.72335667,0.90760194,0.00651357,0.29060037,0.10881569,0.00000000
-4.39719860,1.47143148,0.70547051,0.88136281,0.00579085,0.28255800,0.10490928,0.00000000
-4.39119560,1.42590507,0.68577683,0.85381315,0.00517750,0.27412121,0.10086030,0.00000000
-4.38519260,1.37783086,0.66421616,0.82475494,0.00465791,0.26521615,0.09666619,0.00000000
-4.37918959,1.32701753,0.64080452,0.79407146,0.00421747,0.25579641,0.09233303,0.00000000
-4.37318659,1.27341762,0.61563298,0.76173035,0.00384280,0.24584419,0.08787540,0.00000000
-4.36718359,1.21712642,0.58886486,0.72778307,0.00352192,0.23537033,0.08331608,0.00000000
-4.36118059,1.15837550,0.56073074,0.69236094,0.00324439,0.22441329,0.07868540,0.00000000
-4.35517759,1.09752135,0.53152182,0.65566832,0.00300130,0.21303721,0.07402051,0.00000000
-4.34917459,1.03503028,0.50158187,0.61797336,0.00278530,0.20132918,0.06936442,0.00000000
-4.34317159,0.97146028,0.47129854,0.57959700,0.00259057,0.18939594,0.06476506,0.00000000
-4.33716858,0.90744120,0.44109420,0.54090076,0.00241270,0.17736020,0.06027426,0.00000000
-4.33116558,0.84365397,0.41141693,0.50227404,0.00224864,0.16535675,0.05594684,0.00000000
-4.32516258,0.78081018,0.38273194,0.46412154,0.00209659,0.15352858,0.05183972,0.00000000
-4.31915958,0.71963267,0.35551375,0.42685130,0.00195592,0.14202317,0.04801113,0.00000000
-4.31315658,0.66083797,0.33023924,0.39086393,0.00182708,0.13098903,0.04451999,0.00000000
-4.30715358,0.60512118,0.30738181,0.35654327,0.00171159,0.12057279,0.04142537,0.00000000
