energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-6.00000000,4.07866680,1.51293516,0.00000000,0.33956527,0.00000000,1.56531154,2.41678928
-5.99399700,4.07747384,1.51570391,0.00000000,0.33770263,0.00000000,1.56803378,2.41406846
-5.98799400,4.06173830,1.51066357,0.00000000,0.33752823,0.00000000,1.56591880,2.40028531
-5.98199100,4.03092994,1.49778260,0.00000000,0.33878939,0.00000000,1.55864764,2.37534088
-5.97598799,3.98485694,1.47718691,0.00000000,0.34122366,0.00000000,1.54605176,2.33935458
-5.96998499,3.92366525,1.44915497,0.00000000,0.34456445,0.00000000,1.52811292,2.29266010
-5.96398199,3.84782710,1.41410809,0.00000000,0.34854663,0.00000000,1.50495732,2.23579463
-5.95797899,3.75811942,1.37259616,0.00000000,0.35291214,0.00000000,1.47684455,2.16948212
-5.95197599,3.65559341,1.32527967,0.00000000,0.35741547,0.00000000,1.44415189,2.09461134
-5.94597299,3.54153674,1.27290866,0.00000000,0.36182887,0.00000000,1.40735498,2.01220952
-5.93996998,3.41743024,1.21629951,0.00000000,0.36594718,0.00000000,1.36700586,1.92341290
-5.93396698,3.28490108,1.15631070,0.00000000,0.36959220,0.00000000,1.32370952,1.82943526
-5.92796398,3.14567457,1.09381825,0.00000000,0.37261652,0.00000000,1.27810019,1.73153572
-5.92196098,3.00152641,1.02969210,0.00000000,0.37490674,0.00000000,1.23081856,1.63098699
-5.91595798,2.85423760,0.96477411,0.00000000,0.37638600,0.00000000,1.18249091,1.52904532
-5.90995498,2.70555330,0.89985842,0.00000000,0.37701594,0.00000000,1.13371109,1.42692300
-5.90395198,2.55714725,0.83567499,0.00000000,0.37679780,0.00000000,1.08502601,1.32576422
-5.89794897,2.41059253,0.77287646,0.00000000,0.37577296,0.00000000,1.03692508,1.22662511
-5.89194597,2.26733926,0.71202877,0.00000000,0.37402267,0.00000000,0.98983388,1.13045805
-5.88594297,2.12869937,0.65360556,0.00000000,0.37166707,0.00000000,0.94411177,1.03810058
-5.87993997,1.99583805,0.59798610,0.00000000,0.36886347,0.00000000,0.90005337,0.95026882
-5.87393697,1.86977134,0.54545668,0.00000000,0.36580384,0.00000000,0.85789312,0.86755507
-5.86793397,1.75136888,0.49621486,0.00000000,0.36271146,0.00000000,0.81781250,0.79042914
-5.86193097,1.64136056,0.45037615,0.00000000,0.35983673,0.00000000,0.77994885,0.71924289
-5.85592796,1.54034585,0.40798259,0.00000000,0.35745209,0.00000000,0.74440504,0.65423731
-5.84992496,1.44880433,0.36901257,0.00000000,0.35584595,0.00000000,0.71125912,0.59555136
-5.84392196,1.36710633,0.33339129,0.00000000,0.35531574,0.00000000,0.68057315,0.54323190
-5.83791896,1.29552218,0.30100144,0.00000000,0.35615999,0.00000000,0.65240044,0.49724411
-5.83191596,1.23422947,0.27169343,0.00000000,0.35866958,0.00000000,0.62679080,0.45748165
-5.82591296,1.18331743,0.24529498,0.00000000,0.36311820,0.00000000,0.60379328,0.42377631
-5.81990995,1.14278815,0.22161952,0.00000000,0.36975232,0.00000000,0.58345642,0.39590653
-5.81390695,1.11255460,0.20047350,0.00000000,0.37878084,0.00000000,0.56582589,0.37360481
-5.80790395,1.09243589,0.18166219,0.00000000,0.39036472,0.00000000,0.55093995,0.35656376
-5.80190095,1.08215027,0.16499421,0.00000000,0.40460708,0.00000000,0.53882299,0.34444099
-5.79589795,1.08130684,0.15028470,0.00000000,0.42154411,0.00000000,0.52947780,0.33686285
-5.78989495,1.08939708,0.13735731,0.00000000,0.44113728,0.00000000,0.52287721,0.33342742
-5.78389195,1.10578737,0.12604525,0.00000000,0.46326734,0.00000000,0.51895582,0.33370697
-5.77788894,1.12971384,0.11619147,0.00000000,0.48773057,0.00000000,0.51760257,0.33725036
-5.77188594,1.16028053,0.10764832,0.00000000,0.51423766,0.00000000,0.51865473,0.34358552
-5.76588294,1.19646219,0.10027679,0.00000000,0.54241550,0.00000000,0.52189400,0.35222267
-5.75987994,1.23711215,0.09394567,0.00000000,0.57181228,0.00000000,0.52704519,0.36265820
-5.75387694,1.28097604,0.08853061,0.00000000,0.60190565,0.00000000,0.53377768,0.37437960
-5.74787394,1.32671135,0.08391338,0.00000000,0.63211419,0.00000000,0.54170988,0.38687152
-5.74187094,1.37291252,0.07998135,0.00000000,0.66181174,0.00000000,0.55041663,0.39962284
-5.73586793,1.41814115,0.07662723,0.00000000,0.69034425,0.00000000,0.55943930,0.41213469
-5.72986493,1.46096007,0.07374908,0.00000000,0.71704857,0.00000000,0.56829811,0.42392923
-5.72386193,1.49997022,0.07125068,0.00000000,0.74127251,0.00000000,0.57650628,0.43455877
-5.71785893,1.53384857,0.06904203,0.00000000,0.76239534,0.00000000,0.58358519,0.44361493
-5.71185593,1.56138570,0.06704009,0.00000000,0.77984788,0.00000000,0.58907994,0.45073744
-5.70585293,1.58152096,0.06516956,0.00000000,0.79313135,0.00000000,0.59257444,0.45562201
-5.69984992,1.59337384,0.06336366,0.00000000,0.80183406,0.00000000,0.59370543,0.45802706
-5.69384692,1.59626979,0.06156486,0.00000000,0.80564525,0.00000000,0.59217460,0.45777873
-5.68784392,1.58975942,0.05972547,0.00000000,0.80436541,0.00000000,0.58775837,0.45477406
-5.68184092,1.57362995,0.05780790,0.00000000,0.79791265,0.00000000,0.58031470,0.44898197
-5.67583792,1.54790846,0.05578486,0.00000000,0.78632479,0.00000000,0.56978684,0.44044211
-5.66983492,1.51285673,0.05363909,0.00000000,0.76975713,0.00000000,0.55620374,0.42926142
-5.66383192,1.46895804,0.05136294,0.00000000,0.74847608,0.00000000,0.53967720,0.41560865
-5.65782891,1.41689643,0.04895761,0.00000000,0.72284890,0.00000000,0.52039603,0.39970704
-5.65182591,1.35752966,0.04643221,0.00000000,0.69333017,0.00000000,0.49861746,0.38182549
-5.64582291,1.29185700,0.04380257,0.00000000,0.66044560,0.00000000,0.47465637,0.36226850
-5.63981991,1.22098350,0.04108995,0.00000000,0.62477399,0.00000000,0.44887291,0.34136554
-5.63381691,1.14608230,0.03831969,0.00000000,0.58692815,0.00000000,0.42165899,0.31946007
-5.62781391,1.06835676,0.03551977,0.00000000,0.54753564,0.00000000,0.39342453,0.29689880
-5.62181091,0.98900376,0.03271947,0.00000000,0.50722014,0.00000000,0.36458380,0.27402159
-5.61580790,0.90917988,0.02994812,0.00000000,0.46658414,0.00000000,0.33554266,0.25115225
-5.60980490,0.82997147,0.02723395,0.00000000,0.42619369,0.00000000,0.30668703,0.22859072
-5.60380190,0.75236959,0.02460317,0.00000000,0.38656557,0.00000000,0.27837307,0.20660669
-5.59779890,0.67725050,0.02207918,0.00000000,0.34815721,0.00000000,0.25091934,0.18543481
-5.59179590,0.60536195,0.01968201,0.00000000,0.31135965,0.00000000,0.22460100,0.16527164
-5.58579290,0.53731538,0.01742806,0.00000000,0.27649346,0.00000000,0.19964625,0.14627422
-5.57978989,0.47358362,0.01532986,0.00000000,0.24380749,0.00000000,0.17623489,0.12856011
-5.57378689,0.41450385,0.01339620,0.00000000,0.21348024,0.00000000,0.15449879,0.11220888
-5.56778389,0.36028494,0.01163234,0.00000000,0.18562361,0.00000000,0.13452416,0.09726472
-5.56178089,0.31101847,0.01004037,0.00000000,0.16028837,0.00000000,0.11635527,0.08374001
-5.55577789,0.26669265,0.00861967,0.00000000,0.13747122,0.00000000,0.09999939,0.07161954
-5.54977489,0.22720819,0.00736753,0.00000000,0.11712284,0.00000000,0.08543254,0.06086523
-5.54377189,0.19239535,0.00627976,0.00000000,0.09915642,0.00000000,0.07260589,0.05142108
-5.53776888,0.16203135,0.00535138,0.00000000,0.08345654,0.00000000,0.06145243,0.04321816
-5.53176588,0.13585763,0.00457732,0.00000000,0.06988779,0.00000000,0.05189365,0.03617939
-5.52576288,0.11359627,0.00395310,0.00000000,0.05830300,0.00000000,0.04384613,0.03022420
