energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,0.23188051,0.00474910,0.01818922,0.00333922,0.14583108,0.07064257,0.06658927
-4.29514757,0.26074106,0.00481479,0.02088577,0.00281919,0.16511380,0.08496013,0.07607317
-4.28914457,0.29708467,0.00496832,0.02422248,0.00239913,0.18901940,0.10170940,0.08804386
-4.28314157,0.34147556,0.00521705,0.02824454,0.00206894,0.21791949,0.12111328,0.10269427
-4.27713857,0.39445967,0.00556720,0.03299668,0.00181938,0.25216948,0.14338159,0.12022036
-4.27113557,0.45654397,0.00602370,0.03852148,0.00164207,0.29209504,0.16870226,0.14081454
-4.26513257,0.52817272,0.00659000,0.04485755,0.00152957,0.33797671,0.19723171,0.16465781
-4.25912956,0.60970144,0.00726779,0.05203743,0.00147532,0.39003323,0.22908468,0.19191078
-4.25312656,0.70136925,0.00805690,0.06008547,0.00147363,0.44840401,0.26432389,0.22270382
-4.24712356,0.80327080,0.00895500,0.06901562,0.00151954,0.51313148,0.30294997,0.25712651
-4.24112056,0.91532884,0.00995750,0.07882936,0.00160878,0.58414410,0.34489207,0.29521704
-4.23511756,1.03726891,0.01105737,0.08951373,0.00173759,0.66124082,0.38999969,0.33695180
-4.22911456,1.16859749,0.01224504,0.10103971,0.00190260,0.74407803,0.43803640,0.38223562
-4.22311156,1.30858501,0.01350839,0.11336092,0.00210075,0.83215975,0.48867566,0.43089343
-4.21710855,1.45625520,0.01483280,0.12641276,0.00232908,0.92483200,0.54149948,0.48266354
-4.21110555,1.61038175,0.01620123,0.14011214,0.00258469,1.02128209,0.59600012,0.53719330
-4.20510255,1.76949350,0.01759449,0.15435774,0.00286459,1.12054338,0.65158515,0.59403738
-4.19909955,1.93188859,0.01899150,0.16903088,0.00316565,1.22150587,0.70758594,0.65265925
-4.19309655,2.09565796,0.02036976,0.18399697,0.00348448,1.32293278,0.76326962,0.71243590
-4.18709355,2.25871799,0.02170579,0.19910759,0.00381744,1.42348295,0.81785423,0.77266610
-4.18109055,2.41885169,0.02297570,0.21420304,0.00416060,1.52173857,0.87052665,0.83258206
-4.17508754,2.57375743,0.02415584,0.22911532,0.00450974,1.61623754,0.92046286,0.89136440
-4.16908454,2.72110356,0.02522343,0.24367148,0.00486038,1.70550944,0.96684979,0.94815992
-4.16308154,2.85858738,0.02615722,0.25769720,0.00520784,1.78811388,1.00890794,1.00210188
-4.15707854,2.98399598,0.02693815,0.27102039,0.00554730,1.86267970,1.04591397,1.05233191
-4.15107554,3.09526694,0.02754992,0.28347481,0.00587390,1.92794378,1.07722222,1.09802288
-4.14507254,3.19054636,0.02797955,0.29490360,0.00618284,1.98278755,1.10228455,1.13840194
-4.13906953,3.26824192,0.02821774,0.30516240,0.00646949,2.02627002,1.12066731,1.17277264
-4.13306653,3.32706888,0.02825925,0.31412226,0.00672956,2.05765585,1.13206513,1.20053546
-4.12706353,3.36608713,0.02810299,0.32167203,0.00695916,2.07643721,1.13631073,1.22120575
-4.12106053,3.38472796,0.02775209,0.32772034,0.00715501,2.08234888,1.13338052,1.23442846
-4.11505753,3.38280945,0.02721377,0.33219706,0.00731448,2.07537566,1.12339574,1.23998885
-4.10905453,3.36054007,0.02649910,0.33505424,0.00743580,2.05575218,1.10661933,1.23781912
-4.10305153,3.31851070,0.02562256,0.33626662,0.00751807,2.02395513,1.08344862,1.22800026
-4.09704852,3.25767546,0.02460162,0.33583163,0.00756142,1.98068844,1.05440440,1.21075943
-4.09104552,3.17932256,0.02345611,0.33376903,0.00756707,1.92686219,1.02011692,1.18646297
-4.08504252,3.08503667,0.02220761,0.33012016,0.00753735,1.86356627,0.98130942,1.15560520
-4.07903952,2.97665441,0.02087876,0.32494689,0.00747575,1.79204010,0.93878017,1.11879385
-4.07303652,2.85621511,0.01949264,0.31833024,0.00738695,1.71363961,0.89338354,1.07673256
-4.06703352,2.72590877,0.01807208,0.31036886,0.00727677,1.62980300,0.84601111,1.03020128
-4.06103052,2.58802326,0.01663908,0.30117724,0.00715218,1.54201645,0.79757326,0.98003548
-4.05502751,2.44489273,0.01521434,0.29088378,0.00702118,1.45178114,0.74898213,0.92710482
-4.04902451,2.29884876,0.01381679,0.27962866,0.00689279,1.36058258,0.70113613,0.87229229
-4.04302151,2.15217578,0.01246325,0.26756165,0.00677690,1.26986304,0.65490645,0.81647438
-4.03701851,2.00707168,0.01116828,0.25483974,0.00668416,1.18099778,0.61112577,0.76050300
-4.03101551,1.86561449,0.00994396,0.24162469,0.00662586,1.09527541,0.57057911,0.70518963
-4.02501251,1.72973524,0.00879999,0.22808053,0.00661372,1.01388250,0.53399671,0.65129205
-4.01900950,1.60119733,0.00774368,0.21437101,0.00665975,0.93789241,0.50204877,0.59950391
-4.01300650,1.48158189,0.00678016,0.20065705,0.00677599,0.86825796,0.47534171,0.55044710
-4.00700350,1.37227882,0.00591257,0.18709422,0.00697435,0.80580763,0.45441552,0.50466708
-4.00100050,1.27448276,0.00514237,0.17383034,0.00726631,0.75124477,0.43974197,0.46263072
-3.99499750,1.18919327,0.00446963,0.16100323,0.00766267,0.70514907,0.43172315,0.42472666
-3.98899450,1.11721837,0.00389336,0.14873871,0.00817327,0.66797998,0.43069017,0.39126763
-3.98299150,1.05918064,0.00341184,0.13714876,0.00880675,0.64008127,0.43690166,0.36249455
-3.97698849,1.01552517,0.00302296,0.12633013,0.00957017,0.62168638,0.45054195,0.33858187
-3.97098549,0.98652860,0.00272450,0.11636321,0.01046881,0.61292402,0.47171886,0.31964378
-3.96498249,0.97230876,0.00251437,0.10731135,0.01150588,0.61382383,0.50046113,0.30574097
-3.95897949,0.97283448,0.00239088,0.09922056,0.01268222,0.62432175,0.53671561,0.29688753
-3.95297649,0.98793517,0.00235289,0.09211959,0.01399615,0.64426504,0.58034444,0.29305767
-3.94697349,1.01731007,0.00239992,0.08602046,0.01544324,0.67341683,0.63112246,0.29419201
-3.94097049,1.06053693,0.00253222,0.08091931,0.01701623,0.71146031,0.68873518,0.30020318
-3.93496748,1.11708019,0.00275077,0.07679762,0.01870495,0.75800259,0.75277761,0.31098061
-3.92896448,1.18629853,0.00305724,0.07362360,0.02049635,0.81257830,0.82275437,0.32639425
-3.92296148,1.26745194,0.00345383,0.07135394,0.02237459,0.87465311,0.89808120,0.34629730
-3.91695848,1.35970824,0.00394315,0.06993562,0.02432120,0.94362716,0.97808824,0.37052767
-3.91095548,1.46214914,0.00452798,0.06930776,0.02631536,1.01883869,1.06202512,0.39890837
-3.90495248,1.57377595,0.00521098,0.06940361,0.02833427,1.09956776,1.14906805,0.43124671
-3.89894947,1.69351482,0.00599440,0.07015234,0.03035350,1.18504024,1.23832879,0.46733249
-3.89294647,1.82022179,0.00687976,0.07148083,0.03234753,1.27443203,1.32886541,0.50693517
-3.88694347,1.95268747,0.00786746,0.07331525,0.03429025,1.36687365,1.41969468,0.54980038
-3.88094047,2.08964186,0.00895648,0.07558243,0.03615555,1.46145518,1.50980583,0.59564576
-3.87493747,2.22975907,0.01014400,0.07821100,0.03791789,1.55723165,1.59817540,0.64415666
-3.86893447,2.37166257,0.01142508,0.08113232,0.03955290,1.65322892,1.68378272,0.69498181
-3.86293147,2.51393108,0.01279247,0.08428111,0.04103793,1.74845022,1.76562587,0.74772941
-3.85692846,2.65510556,0.01423632,0.08759584,0.04235260,1.84188348,1.84273766,0.80196410
-3.85092546,2.79369767,0.01574414,0.09101893,0.04347922,1.93250957,1.91420126,0.85720507
-3.84492246,2.92820026,0.01730076,0.09449673,0.04440320,2.01931168,1.97916535,0.91292575
-3.83891946,3.05710013,0.01888840,0.09797936,0.04511337,2.10128592,2.03685842,0.96855554
-3.83291646,3.17889352,0.02048693,0.10142042,0.04560214,2.17745333,2.08660200,1.02348365
-3.82691346,3.29210455,0.02207411,0.10477670,0.04586561,2.24687326,2.12782273,1.07706551
-3.82091046,3.39530660,0.02362611,0.10800784,0.04590358,2.30865816,2.16006307,1.12863164
-3.81490745,3.48714663,0.02511800,0.11107608,0.04571946,2.36198959,2.18299045,1.17749903
-3.80890445,3.56637193,0.02652436,0.11394606,0.04532000,2.40613520,2.19640494,1.22298490
-3.80290145,3.63185884,0.02782005,0.11658480,0.04471511,2.44046621,2.20024509,1.26442241
-3.79689845,3.68264255,0.02898085,0.11896183,0.04391742,2.46447494,2.19459198,1.30117802
-3.79089545,3.71794691,0.02998427,0.12104944,0.04294197,2.47779175,2.17967126,1.33266973
-3.78489245,3.73721316,0.03081026,0.12282321,0.04180569,2.48020051,2.15585315,1.35838569
-3.77888944,3.74012603,0.03144186,0.12426255,0.04052703,2.47165205,2.12365003,1.37790230
-3.77288644,3.72663613,0.03186581,0.12535147,0.03912543,2.45227456,2.08371181,1.39090108
-3.76688344,3.69697697,0.03207302,0.12607942,0.03762094,2.42238040,2.03681854,1.39718352
-3.76088044,3.65167570,0.03205889,0.12644206,0.03603378,2.38246854,1.98387057,1.39668317
-3.75487744,3.59155628,0.03182355,0.12644208,0.03438398,2.33322209,1.92587589,1.38947430
-3.74887444,3.51773453,0.03137184,0.12608987,0.03269102,2.27550074,1.86393478,1.37577671
-3.74287144,3.43160446,0.03071322,0.12540404,0.03097360,2.21032775,1.79922187,1.35595618
-3.73686843,3.33481594,0.02986147,0.12441164,0.02924935,2.13887173,1.73296573,1.33052058
-3.73086543,3.22924387,0.02883428,0.12314817,0.02753473,2.06242355,1.66642621,1.30011138
-3.72486243,3.11694971,0.02765273,0.12165717,0.02584482,1.98236881,1.60086996,1.26549097
-3.71885943,3.00013613,0.02634066,0.11998957,0.02419330,1.90015678,1.53754454,1.22752598
-3.71285643,2.88109639,0.02492399,0.11820256,0.02259239,1.81726657,1.47765172,1.18716718
-3.70685343,2.76215977,0.02343001,0.11635823,0.02105280,1.73517181,1.42232045,1.14542655
-3.70085043,2.64563501,0.02188671,0.11452185,0.01958380,1.65530477,1.37258040,1.10335222
-3.69484742,2.53375329,0.02032211,0.11275989,0.01819321,1.57902128,1.32933664,1.06200205
-3.68884442,2.42861301,0.01876365,0.11113793,0.01688748,1.50756755,1.29334633,1.02241675
-3.68284142,2.33212771,0.01723767,0.10971843,0.01567172,1.44204992,1.26519810,0.98559317
-3.67683842,2.24597914,0.01576903,0.10855856,0.01454978,1.38340875,1.24529493,0.95245870
-3.67083542,2.17157673,0.01438078,0.10770805,0.01352434,1.33239703,1.23384117,0.92384728
-3.66483242,2.11002485,0.01309394,0.10720741,0.01259697,1.28956460,1.23083431,0.90047798
-3.65882941,2.06209865,0.01192739,0.10708625,0.01176821,1.25524836,1.23606195,0.88293632
-3.65282641,2.02822932,0.01089788,0.10736222,0.01103769,1.22956878,1.24910437,0.87165911
-3.64682341,2.00849903,0.01002004,0.10804021,0.01040421,1.21243271,1.26934288,0.86692309
-3.64082041,2.00264566,0.00930652,0.10911218,0.00986589,1.20354243,1.29597387,0.86883750
-3.63481741,2.01007705,0.00876805,0.11055752,0.00942022,1.20241056,1.32802853,0.87734107
-3.62881441,2.02989436,0.00841360,0.11234394,0.00906429,1.20838019,1.36439771,0.89220323
-3.62281141,2.06092366,0.00825051,0.11442886,0.00879485,1.22064978,1.40386145,0.91302975
-3.61680840,2.10175488,0.00828449,0.11676141,0.00860853,1.23830171,1.44512239,0.93927261
-3.61080540,2.15078687,0.00851972,0.11928474,0.00850196,1.26033382,1.48684210,0.97024400
-3.60480240,2.20627733,0.00895873,0.12193874,0.00847196,1.28569268,1.52767925,1.00513411
-3.59879940,2.26639606,0.00960234,0.12466302,0.00851570,1.31330777,1.56632860,1.04303242
-3.59279640,2.32928007,0.01044951,0.12740003,0.00863086,1.34212529,1.60155925,1.08295197
-3.58679340,2.39308897,0.01149709,0.13009818,0.00881577,1.37114077,1.63225125,1.12385602
-3.58079040,2.45605903,0.01273957,0.13271490,0.00906957,1.39942930,1.65742904,1.16468651
-3.57478739,2.51655440,0.01416888,0.13521942,0.00939233,1.42617267,1.67629074,1.20439360
-3.56878439,2.57311402,0.01577408,0.13759523,0.00978508,1.45068255,1.68823220,1.24196529
-3.56278139,2.62449293,0.01754119,0.13984213,0.01024993,1.47241905,1.69286494,1.27645650
-3.55677839,2.66969667,0.01945304,0.14197757,0.01079003,1.49100432,1.69002739,1.30701652
-3.55077539,2.70800787,0.02148924,0.14403749,0.01140957,1.50623071,1.67978894,1.33291401
-3.54477239,2.73900425,0.02362625,0.14607639,0.01211368,1.51806341,1.66244676,1.35355867
-3.53876938,2.76256740,0.02583758,0.14816655,0.01290830,1.52663769,1.63851535,1.36851885
-3.53276638,2.77888210,0.02809415,0.15039662,0.01379999,1.53225068,1.60870931,1.37753427
-3.52676338,2.78842614,0.03036480,0.15286930,0.01479569,1.53534835,1.57391988,1.38052346
-3.52076038,2.79195088,0.03261694,0.15569835,0.01590239,1.53650775,1.53518600,1.37758554
-3.51475738,2.79045312,0.03481732,0.15900487,0.01712682,1.53641549,1.49366098,1.36899604
-3.50875438,2.78513896,0.03693292,0.16291304,0.01847504,1.53584276,1.45057586,1.35519695
-3.50275138,2.77738075,0.03893188,0.16754532,0.01995198,1.53561786,1.40720059,1.33678124
-3.49674837,2.76866838,0.04078453,0.17301743,0.02156102,1.53659691,1.36480453,1.31447228
-3.49074537,2.76055631,0.04246434,0.17943308,0.02330349,1.53963357,1.32461717,1.28909890
-3.48474237,2.75460796,0.04394886,0.18687879,0.02517824,1.54554866,1.28779069,1.26156687
-3.47873937,2.75233917,0.04522053,0.19541894,0.02718121,1.55510041,1.25536519,1.23282797
-3.47273637,2.75516253,0.04626739,0.20509126,0.02930503,1.56895630,1.22823773,1.20384750
-3.46673337,2.76433429,0.04708359,0.21590297,0.03153873,1.58766718,1.20713614,1.17557165
-3.46073037,2.78090574,0.04766969,0.22782778,0.03386757,1.61164444,1.19259815,1.14889568
-3.45472736,2.80568052,0.04803271,0.24080384,0.03627289,1.64114103,1.18495653,1.12463417
-3.44872436,2.83917953,0.04818602,0.25473293,0.03873222,1.67623678,1.18433053,1.10349429
-3.44272136,2.88161452,0.04814892,0.26948083,0.04121944,1.71682866,1.19062368,1.08605304
-3.43671836,2.93287151,0.04794602,0.28487896,0.04370518,1.76262636,1.20352816,1.07273921
-3.43071536,2.99250457,0.04760643,0.30072744,0.04615729,1.81315337,1.22253515,1.06382056
-3.42471236,3.05974047,0.04716272,0.31679921,0.04854153,1.86775373,1.24695115,1.05939665
-3.41870935,3.13349388,0.04664985,0.33284539,0.05082236,1.92560438,1.27591936,1.05939749
-3.41270635,3.21239296,0.04610391,0.34860152,0.05296384,1.98573280,1.30844556,1.06358776
-3.40670335,3.29481440,0.04556081,0.36379452,0.05493060,2.04703942,1.34342766,1.07157662
-3.40070035,3.37892672,0.04505506,0.37815019,0.05668885,2.10832442,1.37968789,1.08283244
-3.39469735,3.46274054,0.04461850,0.39140073,0.05820739,2.16831784,1.41600667,1.09670191
-3.38869435,3.54416389,0.04427914,0.40329236,0.05945856,2.22571221,1.45115705,1.11243283
-3.38269135,3.62106088,0.04406016,0.41359231,0.06041911,2.27919675,1.48393874,1.12919966
-3.37668834,3.69131165,0.04397906,0.42209535,0.06107090,2.32749175,1.51321062,1.14613094
-3.37068534,3.75287152,0.04404698,0.42862920,0.06140149,2.36938241,1.53792082,1.16233764
-3.36468234,3.80382752,0.04426825,0.43305899,0.06140450,2.40375066,1.55713339,1.17694138
-3.35867934,3.84245039,0.04464022,0.43529034,0.06107974,2.42960416,1.57005108,1.18910172
-3.35267634,3.86724042,0.04515323,0.43527119,0.06043319,2.44610157,1.57603324,1.19804151
-3.34667334,3.87696590,0.04579095,0.43299221,0.05947671,2.45257317,1.57460887,1.20306953
-3.34067034,3.87069298,0.04653083,0.42848591,0.05822759,2.44853652,1.56548422,1.20359986
-3.33466733,3.84780647,0.04734489,0.42182457,0.05670789,2.43370651,1.54854512,1.19916725
-3.32866433,3.80802096,0.04820059,0.41311703,0.05494373,2.40799989,1.52385414,1.18943822
-3.32266133,3.75138255,0.04906199,0.40250465,0.05296439,2.37153414,1.49164286,1.17421767
-3.31665833,3.67826141,0.04989094,0.39015657,0.05080141,2.32462113,1.45229976,1.15345085
-3.31065533,3.58933572,0.05064839,0.37626447,0.04848762,2.26775574,1.40635438,1.12722086
-3.30465233,3.48556814,0.05129578,0.36103722,0.04605632,2.20160029,1.35445842,1.09574196
-3.29864932,3.36817566,0.05179635,0.34469531,0.04354035,2.12696529,1.29736455,1.05934907
-3.29264632,3.23859422,0.05211645,0.32746567,0.04097141,2.04478729,1.23590389,1.01848398
-3.28664332,3.09843950,0.05222669,0.30957659,0.03837937,1.95610481,1.17096274,0.97367899
-3.28064032,2.94946506,0.05210293,0.29125329,0.03579179,1.86203294,1.10345960,0.92553854
-3.27463732,2.79351951,0.05172714,0.27271391,0.03323353,1.76373758,1.03432300,0.87471972
-3.26863432,2.63250367,0.05108793,0.25416615,0.03072652,1.66241007,0.96447088,0.82191235
-3.26263132,2.46832924,0.05018092,0.23580457,0.02828963,1.55924272,0.89479198,0.76781929
-3.25662831,2.30287982,0.04900876,0.21780844,0.02593868,1.45540609,0.82612967,0.71313779
-3.25062531,2.13797527,0.04758096,0.20034029,0.02368649,1.35202826,0.75926840,0.65854229
-3.24462231,1.97534016,0.04591346,0.18354491,0.02154309,1.25017657,0.69492298,0.60466926
-3.23861931,1.81657676,0.04402793,0.16754890,0.01951594,1.15084210,0.63373061,0.55210445
-3.23261631,1.66314291,0.04195095,0.15246067,0.01761015,1.05492699,0.57624555,0.50137269
-3.22661331,1.51633496,0.03971300,0.13837065,0.01582883,0.96323469,0.52293627,0.45293047
-3.22061031,1.37727581,0.03734736,0.12535198,0.01417334,0.87646302,0.47418473,0.40716116
-3.21460730,1.24690762,0.03488901,0.11346121,0.01264360,0.79520002,0.43028737,0.36437289
-3.20860430,1.12598923,0.03237342,0.10273931,0.01123837,0.71992222,0.39145765,0.32479875
-3.20260130,1.01509757,0.02983556,0.09321263,0.00995551,0.65099538,0.35782955,0.28859917
-3.19659830,0.91463274,0.02730884,0.08489407,0.00879223,0.58867703,0.32946181,0.25586593
-3.19059530,0.82482618,0.02482430,0.07778414,0.00774529,0.53312092,0.30634253,0.22662774
-3.18459230,0.74575135,0.02240986,0.07187208,0.00681124,0.48438278,0.28839403,0.20085670
-3.17858929,0.67733641,0.02008980,0.06713700,0.00598655,0.44242728,0.27547754,0.17847551
-3.17258629,0.61937841,0.01788442,0.06354890,0.00526782,0.40713586,0.26739797,0.15936504
-3.16658329,0.57155847,0.01580982,0.06106983,0.00465190,0.37831527,0.26390843,0.14337189
-3.16058029,0.53345764,0.01387790,0.05965488,0.00413603,0.35570655,0.26471479,0.13031584
-3.15457729,0.50457303,0.01209651,0.05925335,0.00371798,0.33899435,0.26948029,0.11999689
-3.14857429,0.48433402,0.01046965,0.05980978,0.00339611,0.32781648,0.27783035,0.11220179
-3.14257129,0.47211836,0.00899786,0.06126520,0.00316952,0.32177357,0.28935788,0.10671006
-3.13656828,0.46726791,0.00767868,0.06355826,0.00303809,0.32043878,0.30362909,0.10329931
-3.13056528,0.46910405,0.00650704,0.06662658,0.00300255,0.32336749,0.32019013,0.10174997
-3.12456228,0.47694259,0.00547583,0.07040801,0.00306455,0.33010700,0.33857455,0.10184943
-3.11855928,0.49010804,0.00457635,0.07484210,0.00322663,0.34020596,0.35831172,0.10339555
-3.11255628,0.50794728,0.00379883,0.07987149,0.00349230,0.35322370,0.37893599,0.10619976
-3.10655328,0.52984231,0.00313280,0.08544332,0.00386596,0.36873915,0.39999666,0.11008954
-3.10055028,0.55522202,0.00256752,0.09151066,0.00435287,0.38635922,0.42106844,0.11491054
-3.09454727,0.58357280,0.00209232,0.09803380,0.00495911,0.40572663,0.44176207,0.12052823
-3.08854427,0.61444755,0.00169685,0.10498141,0.00569144,0.42652669,0.46173467,0.12682912
-3.08254127,0.64747310,0.00137129,0.11233146,0.00655722,0.44849312,0.48069954,0.13372154
-3.07653827,0.68235546,0.00110654,0.12007193,0.00756420,0.47141243,0.49843479,0.14113594
-3.07053527,0.71888285,0.00089428,0.12820108,0.00872043,0.49512681,0.51479033,0.14902474
-3.06453227,0.75692610,0.00072706,0.13672743,0.01003395,0.51953526,0.52969287,0.15736157
-3.05852926,0.79643630,0.00059834,0.14566917,0.01151261,0.54459272,0.54314851,0.16614000
-3.05252626,0.83743948,0.00050239,0.15505313,0.01316378,0.57030728,0.55524254,0.17537165
-3.04652326,0.88002836,0.00043435,0.16491324,0.01499405,0.59673531,0.56613647,0.18508371
-3.04052026,0.92435122,0.00039010,0.17528849,0.01700888,0.62397451,0.57606199,0.19531582
-3.03451726,0.97059793,0.00036621,0.18622030,0.01921223,0.65215511,0.58531218,0.20611643
-3.02851426,1.01898368,0.00035985,0.19774958,0.02160618,0.68142945,0.59423014,0.21753862
-3.02251126,1.06973071,0.00036872,0.20991329,0.02419047,0.71196006,0.60319533,0.22963554
-3.01650825,1.12304864,0.00039092,0.22274081,0.02696212,0.74390695,0.61260827,0.24245554
-3.01050525,1.17911408,0.00042490,0.23625017,0.02991494,0.77741420,0.62287420,0.25603716
-3.00450225,1.23805038,0.00046937,0.25044416,0.03303916,0.81259677,0.63438630,0.27040418
-2.99849925,1.29990830,0.00052319,0.26530681,0.03632097,0.84952779,0.64750927,0.28556094
-2.99249625,1.36464851,0.00058537,0.28080000,0.03974223,0.88822705,0.66256408,0.30148803
-2.98649325,1.43212693,0.00065493,0.29686079,0.04328020,0.92865133,0.67981450,0.31813878
-2.98049025,1.50208352,0.00073092,0.31339935,0.04690739,0.97068696,0.69945609,0.33543655
-2.97448724,1.57413565,0.00081231,0.33029782,0.05059151,1.01414523,0.72160815,0.35327313
-2.96848424,1.64777625,0.00089804,0.34741021,0.05429564,1.05876093,0.74630913,0.37150842
-2.96248124,1.72237755,0.00098694,0.36456345,0.05797853,1.10419433,0.77351555,0.38997142
-2.95647824,1.79720041,0.00107774,0.38155960,0.06159508,1.15003665,0.80310454,0.40846270
-2.95047524,1.87140919,0.00116910,0.39817941,0.06509709,1.19581898,0.83487987,0.42675829
-2.94447224,1.94409188,0.00125957,0.41418693,0.06843414,1.24102440,0.86858103,0.44461492
-2.93846923,2.01428486,0.00134765,0.42933529,0.07155464,1.28510276,0.90389480,0.46177652
-2.93246623,2.08100128,0.00143183,0.44337333,0.07440711,1.32748771,0.94046877,0.47798170
-2.92646323,2.14326198,0.00151058,0.45605294,0.07694154,1.36761499,0.97792577,0.49297197
-2.92046023,2.20012754,0.00158242,0.46713673,0.07911078,1.40494128,1.01587851,0.50650039
-2.91445723,2.25072992,0.00164598,0.47640579,0.08087202,1.43896260,1.05394342,0.51834018
-2.90845423,2.29430227,0.00169998,0.48366713,0.08218817,1.46923128,1.09175295,0.52829307
-2.90245123,2.33020524,0.00174335,0.48876052,0.08302917,1.49537063,1.12896548,0.53619677
-2.89644822,2.35794846,0.00177520,0.49156427,0.08337310,1.51708653,1.16527231,0.54193140
-2.89044522,2.37720619,0.00179490,0.49199982,0.08320707,1.53417527,1.20040133,0.54542449
-2.88444222,2.38782612,0.00180207,0.49003474,0.08252784,1.54652716,1.23411728,0.54665424
-2.87843922,2.38983098,0.00179661,0.48568412,0.08134213,1.55412591,1.26621861,0.54565094
-2.87243622,2.38341289,0.00177874,0.47901014,0.07966657,1.55704362,1.29653147,0.54249646
-2.86643322,2.36892091,0.00174895,0.47011995,0.07752733,1.55543206,1.32490128,0.53732187
-2.86043022,2.34684247,0.00170803,0.45916188,0.07495940,1.54951049,1.35118279,0.53030325
-2.85442721,2.31777990,0.00165703,0.44632028,0.07200565,1.53955117,1.37522960,0.52165590
-2.84842421,2.28242352,0.00159726,0.43180910,0.06871547,1.52586335,1.39688407,0.51162733
-2.84242121,2.24152282,0.00153027,0.41586476,0.06514342,1.50877684,1.41596871,0.50048926
-2.83641821,2.19585744,0.00145781,0.39873843,0.06134753,1.48862621,1.43228002,0.48852908
-2.83041521,2.14620954,0.00138180,0.38068834,0.05738774,1.46573675,1.44558544,0.47604106
-2.82441221,2.09333916,0.00130433,0.36197227,0.05332416,1.44041285,1.45562407,0.46331774
-2.81840920,2.03796351,0.00122762,0.34284076,0.04921554,1.41292959,1.46211133,0.45064184
-2.81240620,1.98074134,0.00115404,0.32353116,0.04511782,1.38352793,1.46474763,0.43827881
-2.80640320,1.92226273,0.00108604,0.30426278,0.04108286,1.35241364,1.46323065,0.42647045
-2.80040020,1.86304435,0.00102622,0.28523339,0.03715740,1.31975975,1.45727052,0.41542952
-2.79439720,1.80353003,0.00097729,0.26661694,0.03338233,1.28571222,1.44660716,0.40533559
-2.78839420,1.74409595,0.00094210,0.24856259,0.02979212,1.25039813,1.43102859,0.39633195
-2.78239120,1.68505947,0.00092367,0.23119502,0.02641461,1.21393570,1.41038904,0.38852375
-2.77638819,1.62669059,0.00092520,0.21461563,0.02327097,1.17644503,1.38462572,0.38197713
-2.77038519,1.56922485,0.00095008,0.19890469,0.02037598,1.13805894,1.35377296,0.37671931
-2.76438219,1.51287639,0.00100192,0.18412405,0.01773839,1.09893270,1.31797287,0.37273952
-2.75837919,1.45785023,0.00108458,0.17032019,0.01536154,1.05925212,1.27748160,0.36999069
-2.75237619,1.40435265,0.00120212,0.15752742,0.01324398,1.01923922,1.23267069,0.36839184
-2.74637319,1.35259911,0.00135885,0.14577092,0.01138028,0.97915511,1.18402334,0.36783096
-2.74037019,1.30281921,0.00155923,0.13506953,0.00976176,0.93929978,1.13212564,0.36816857
-2.73436718,1.25525840,0.00180787,0.12543804,0.00837729,0.90000894,1.07765308,0.36924166
-2.72836418,1.21017668,0.00210942,0.11688899,0.00721402,0.86164790,1.02135309,0.37086816
-2.72236118,1.16784444,0.00246850,0.10943378,0.00625803,0.82460311,0.96402433,0.37285181
-2.71635818,1.12853585,0.00288954,0.10308323,0.00549493,0.78927160,0.90649384,0.37498742
-2.71035518,1.09252056,0.00337667,0.09784743,0.00491034,0.75604922,0.84959311,0.37706638
-2.70435218,1.06005423,0.00393349,0.09373518,0.00449028,0.72531811,0.79413410,0.37888243
-2.69834917,1.03136853,0.00456299,0.09075290,0.00422147,0.69743414,0.74088636,0.38023738
-2.69234617,1.00666138,0.00526727,0.08890319,0.00409147,0.67271503,0.69055616,0.38094684
-2.68634317,0.98608790,0.00604738,0.08818330,0.00408883,0.65142961,0.64376839,0.38084552
-2.68034017,0.96975247,0.00690317,0.08858337,0.00420308,0.63378862,0.60105185,0.37979215
-2.67433717,0.95770252,0.00783309,0.09008484,0.00442468,0.61993764,0.56282834,0.37767360
-2.66833417,0.94992404,0.00883410,0.09265893,0.00474493,0.60995219,0.52940583,0.37440813
-2.66233117,0.94633906,0.00990152,0.09626550,0.00515585,0.60383510,0.50097552,0.36994766
-2.65632816,0.94680523,0.01102907,0.10085219,0.00565002,0.60151642,0.47761289,0.36427873
-2.65032516,0.95111733,0.01220880,0.10635402,0.00622039,0.60285556,0.45928219,0.35742235
-2.64432216,0.95901073,0.01343124,0.11269347,0.00686020,0.60764552,0.44584411,0.34943253
-2.63831916,0.97016662,0.01468547,0.11978107,0.00756274,0.61561926,0.43706607,0.34039366
-2.63231616,0.98421875,0.01595939,0.12751645,0.00832134,0.62645752,0.43263451,0.33041686
-2.62631316,1.00076163,0.01723992,0.13578991,0.00912918,0.63979816,0.43216878,0.31963533
-2.62031016,1.01935970,0.01851336,0.14448436,0.00997929,0.65524648,0.43523585,0.30819920
-2.61430715,1.03955741,0.01976575,0.15347766,0.01086451,0.67238619,0.44136539,0.29626983
-2.60830415,1.06088980,0.02098322,0.16264512,0.01177750,0.69079064,0.45006474,0.28401404
-2.60230115,1.08289319,0.02215241,0.17186231,0.01271074,0.71003401,0.46083327,0.27159839
