energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.61580790,3.15661210,0.48571735,0.00456522,0.00930281,1.87930706,1.76986196,1.36040070
-5.60980490,3.15930291,0.47705392,0.00455020,0.00968292,1.89194123,1.75993740,1.37498832
-5.60380190,3.15490479,0.46643743,0.00452541,0.01010846,1.90184027,1.74506223,1.38673987
-5.59779890,3.14326245,0.45395368,0.00449024,0.01058500,1.90875699,1.72537839,1.39539198
-5.59179590,3.12440213,0.43972970,0.00444440,0.01111803,1.91252692,1.70115455,1.40075383
-5.58579290,3.09852391,0.42393079,0.00438792,0.01171276,1.91306645,1.67277693,1.40270823
-5.57978989,3.06598606,0.40675597,0.00432118,0.01237379,1.91036686,1.64073438,1.40120958
-5.57378689,3.02728267,0.38843228,0.00424481,0.01310486,1.90448503,1.60559877,1.39627909
-5.56778389,2.98301604,0.36920787,0.00415970,0.01390850,1.89553149,1.56800172,1.38799775
-5.56178089,2.93386553,0.34934453,0.00406691,0.01478576,1.88365686,1.52860886,1.37649750
-5.55577789,2.88055467,0.32910969,0.00396767,0.01573590,1.86903752,1.48809301,1.36195134
-5.54977489,2.82381839,0.30876853,0.00386327,0.01675618,1.85186162,1.44710778,1.34456285
-5.54377189,2.76437215,0.28857623,0.00375503,0.01784162,1.83231614,1.40626271,1.32455595
-5.53776888,2.70288453,0.26877103,0.00364425,0.01898488,1.81057593,1.36610135,1.30216517
-5.53176588,2.63995447,0.24956803,0.00353217,0.02017623,1.78679516,1.32708320,1.27762720
-5.52576288,2.57609426,0.23115424,0.00341992,0.02140348,1.76110168,1.28957030,1.25117382
-5.51975988,2.51171872,0.21368487,0.00330849,0.02265218,1.73359450,1.25381896,1.22302664
-5.51375688,2.44714089,0.19728098,0.00319873,0.02390576,1.70434433,1.21997688,1.19339367
-5.50775388,2.38257398,0.18202857,0.00309133,0.02514585,1.67339702,1.18808557,1.16246771
-5.50175088,2.31813904,0.16797902,0.00298680,0.02635262,1.64077947,1.15808768,1.13042649
-5.49574787,2.25387760,0.15515069,0.00288553,0.02750530,1.60650753,1.12983876,1.09743430
-5.48974487,2.18976819,0.14353173,0.00278772,0.02858266,1.57059533,1.10312248,1.06364475
-5.48374187,2.12574546,0.13308364,0.00269350,0.02956359,1.53306508,1.07766854,1.02920440
-5.47773887,2.06172068,0.12374557,0.00260287,0.03042774,1.49395696,1.05317215,0.99425670
-5.47173587,1.99760223,0.11543898,0.00251577,0.03115608,1.45333812,1.02931397,0.95894597
-5.46573287,1.93331486,0.10807252,0.00243209,0.03173156,1.41131025,1.00577954,0.92342100
-5.45972986,1.86881657,0.10154684,0.00235168,0.03213963,1.36801516,0.98227715,0.88783782
-5.45372686,1.80411222,0.09575914,0.00227442,0.03236874,1.32363802,0.95855340,0.85236154
-5.44772386,1.73926316,0.09060733,0.00220018,0.03241075,1.27840784,0.93440564,0.81716688
-5.44172086,1.67439249,0.08599362,0.00212887,0.03226125,1.23259521,0.90969103,0.78243746
-5.43571786,1.60968583,0.08182752,0.00206043,0.03191970,1.18650747,0.88433171,0.74836378
-5.42971486,1.54538775,0.07802806,0.00199485,0.03138952,1.14048133,0.85831632,0.71513991
-5.42371186,1.48179433,0.07452544,0.00193216,0.03067799,1.09487362,0.83169791,0.68295933
-5.41770885,1.41924253,0.07126193,0.00187240,0.02979604,1.05005052,0.80458861,0.65200993
-5.41170585,1.35809715,0.06819221,0.00181568,0.02875791,1.00637607,0.77715180,0.62246870
-5.40570285,1.29873657,0.06528316,0.00176207,0.02758075,0.96420059,0.74959232,0.59449643
-5.39969985,1.24153816,0.06251333,0.00171169,0.02628405,0.92384980,0.72214548,0.56823288
-5.39369685,1.18686442,0.05987203,0.00166462,0.02488907,0.88561525,0.69506582,0.54379264
-5.38769385,1.13505105,0.05735829,0.00162094,0.02341822,0.84974680,0.66861624,0.52126227
-5.38169085,1.08639749,0.05497976,0.00158069,0.02189445,0.81644761,0.64305824,0.50069883
-5.37568784,1.04116087,0.05275165,0.00154390,0.02034057,0.78587189,0.61864397,0.48212998
-5.36968484,0.99955351,0.05069581,0.00151055,0.01877875,0.75812575,0.59561028,0.46555584
-5.36368184,0.96174435,0.04883998,0.00148061,0.01722996,0.73327093,0.57417523,0.45095247
-5.35767884,0.92786399,0.04721723,0.00145406,0.01571357,0.71133130,0.55453698,0.43827688
-5.35167584,0.89801295,0.04586574,0.00143086,0.01424700,0.69230160,0.53687497,0.42747323
-5.34567284,0.87227251,0.04482868,0.00141100,0.01284546,0.67615787,0.52135305,0.41847992
-5.33966983,0.85071721,0.04415430,0.00139452,0.01152187,0.66286872,0.50812400,0.41123705
-5.33366683,0.83342794,0.04389620,0.00138152,0.01028678,0.65240679,0.49733497,0.40569378
-5.32766383,0.82050444,0.04411346,0.00137220,0.00914842,0.64475925,0.48913301,0.40181509
-5.32166083,0.81207620,0.04487086,0.00136687,0.00811285,0.63993676,0.48367008,0.39958731
-5.31565783,0.80831043,0.04623885,0.00136592,0.00718416,0.63797991,0.48110677,0.39902204
-5.30965483,0.80941639,0.04829320,0.00136990,0.00636467,0.63896255,0.48161417,0.40015814
-5.30365183,0.81564510,0.05111433,0.00137948,0.00565523,0.64299158,0.48537335,0.40306128
-5.29764882,0.82728407,0.05478615,0.00139542,0.00505549,0.65020286,0.49257215,0.40782114
-5.29164582,0.84464683,0.05939435,0.00141859,0.00456416,0.66075331,0.50339909,0.41454611
-5.28564282,0.86805740,0.06502420,0.00144992,0.00417929,0.67480939,0.51803449,0.42335572
-5.27963982,0.89783016,0.07175768,0.00149038,0.00389844,0.69253248,0.53663906,0.43437105
-5.27363682,0.93424593,0.07967018,0.00154090,0.00371890,0.71406189,0.55934047,0.44770356
-5.26763382,0.97752548,0.08882667,0.00160236,0.00363780,0.73949637,0.58621858,0.46344307
-5.26163082,1.02780154,0.09927754,0.00167550,0.00365217,0.76887526,0.61728999,0.48164520
-5.25562781,1.08509117,0.11105432,0.00176089,0.00375898,0.80216035,0.65249317,0.50231937
-5.24962481,1.14926981,0.12416529,0.00185885,0.00395512,0.83921972,0.69167475,0.52541785
-5.24362181,1.22004881,0.13859135,0.00196943,0.00423730,0.87981459,0.73457832,0.55082658
-5.23761881,1.29695793,0.15428234,0.00209231,0.00460197,0.92359023,0.78083642,0.57835847
-5.23161581,1.37933411,0.17115400,0.00222684,0.00504514,0.97007176,0.82996660,0.60774969
-5.22561281,1.46631775,0.18908585,0.00237194,0.00556230,1.01866547,0.88137220,0.63865932
-5.21960980,1.55685714,0.20792016,0.00252616,0.00614819,1.06866578,0.93434822,0.67067251
-5.21360680,1.64972155,0.22746230,0.00268762,0.00679674,1.11926816,0.98809245,0.70330736
-5.20760380,1.74352278,0.24748238,0.00285408,0.00750085,1.16958735,1.04172164,0.73602524
-5.20160080,1.83674498,0.26771850,0.00302297,0.00825238,1.21868054,1.09429241,0.76824424
-5.19559780,1.92778150,0.28788142,0.00319146,0.00904209,1.26557441,1.14482618,0.79935522
-5.18959480,2.01497770,0.30766067,0.00335646,0.00985963,1.30929499,1.19233709,0.82873991
-5.18359180,2.09667804,0.32673194,0.00351482,0.01069359,1.34889902,1.23586194,0.85579013
-5.17758879,2.17127552,0.34476549,0.00366332,0.01153169,1.38350539,1.27449068,0.87992742
-5.17158579,2.23726139,0.36143533,0.00379880,0.01236091,1.41232514,1.30739629,0.90062214
-5.16558279,2.29327309,0.37642876,0.00391830,0.01316774,1.43468874,1.33386259,0.91741118
-5.15957979,2.33813832,0.38945603,0.00401910,0.01393854,1.45006937,1.35330870,0.92991356
-5.15357679,2.37091324,0.40025947,0.00409885,0.01465979,1.45810106,1.36530909,0.93784317
-5.14757379,2.39091334,0.40862201,0.00415564,0.01531853,1.45859098,1.36960821,0.94101812
-5.14157079,2.39773555,0.41437442,0.00418805,0.01590272,1.45152533,1.36612918,0.93936633
-5.13556778,2.39127073,0.41740117,0.00419525,0.01640166,1.43706869,1.35497596,0.93292727
-5.12956478,2.37170619,0.41764448,0.00417700,0.01680631,1.41555697,1.33642928,0.92184967
-5.12356178,2.33951829,0.41510655,0.00413368,0.01710969,1.38748436,1.31093627,0.90638557
-5.11755878,2.29545553,0.40984973,0.00406628,0.01730716,1.35348518,1.27909458,0.88688104
-5.11155578,2.24051327,0.40199472,0.00397638,0.01739666,1.31431135,1.24163178,0.86376396
-5.10555278,2.17590126,0.39171692,0.00386613,0.01737886,1.27080694,1.19938097,0.83752971
-5.09954977,2.10300555,0.37924103,0.00373816,0.01725732,1.22388064,1.15325392,0.80872525
-5.09354677,2.02334666,0.36483430,0.00359555,0.01703840,1.17447777,1.10421275,0.77793246
-5.08754377,1.93853577,0.34879863,0.00344171,0.01673130,1.12355280,1.05324171,0.74575144
-5.08154077,1.85023077,0.33146192,0.00328035,0.01634781,1.07204357,1.00131980,0.71278441
-5.07553777,1.76009396,0.31316910,0.00311535,0.01590214,1.02084811,0.94939568,0.67962084
-5.06953477,1.66975268,0.29427314,0.00295067,0.01541060,0.97080482,0.89836534,0.64682429
-5.06353177,1.58076441,0.27512640,0.00279030,0.01489122,0.92267657,0.84905346,0.61492142
-5.05752876,1.49458702,0.25607273,0.00263816,0.01436337,0.87713880,0.80219864,0.58439315
-5.05152576,1.41255479,0.23744034,0.00249800,0.01384729,0.83477193,0.75844277,0.55566842
-5.04552276,1.33586053,0.21953590,0.00237338,0.01336363,0.79605771,0.71832449,0.52912024
-5.03951976,1.26554367,0.20263974,0.00226758,0.01293294,0.76137924,0.68227648,0.50506398
-5.03351676,1.20248388,0.18700239,0.00218354,0.01257517,0.73102419,0.65062607,0.48375775
-5.02751376,1.14739985,0.17284226,0.00212385,0.01230922,0.70519064,0.62359892,0.46540443
-5.02151076,1.10085233,0.16034455,0.00209071,0.01215243,0.68399484,0.60132481,0.45015503
-5.01550775,1.06325055,0.14966113,0.00208587,0.01212011,0.66748039,0.58384534,0.43811317
-5.00950475,1.03486142,0.14091133,0.00211065,0.01222517,0.65562812,0.57112263,0.42934003
-5.00350175,1.01582035,0.13418335,0.00216589,0.01247769,0.64836616,0.56304871,0.42385967
-4.99749875,1.00614315,0.12953630,0.00225199,0.01288462,0.64557974,0.55945502,0.42166438
-4.99149575,1.00573816,0.12700242,0.00236884,0.01344947,0.64712036,0.56012171,0.42271960
-4.98549275,1.01441832,0.12658954,0.00251589,0.01417210,0.65281403,0.56478659,0.42696856
-4.97948974,1.03191243,0.12828355,0.00269211,0.01504861,0.66246841,0.57315337,0.43433615
-4.97348674,1.05787568,0.13205070,0.00289603,0.01607125,0.67587879,0.58489930,0.44473211
-4.96748374,1.09189902,0.13783968,0.00312575,0.01722845,0.69283276,0.59968214,0.45805351
-4.96148074,1.13351746,0.14558345,0.00337898,0.01850498,0.71311377,0.61714644,0.47418637
-4.95547774,1.18221725,0.15520070,0.00365304,0.01988215,0.73650349,0.63692937,0.49300656
-4.94947474,1.23744201,0.16659691,0.00394496,0.02133816,0.76278320,0.65866599,0.51437994
-4.94347174,1.29859793,0.17966515,0.00425147,0.02284855,0.79173413,0.68199410,0.53816198
-4.93746873,1.36505810,0.19428640,0.00456910,0.02438671,0.82313707,0.70655877,0.56419662
-4.93146573,1.43616614,0.21032970,0.00489422,0.02592455,0.85677122,0.73201642,0.59231488
-4.92546273,1.51123924,0.22765193,0.00522311,0.02743313,0.89241249,0.75803858,0.62233300
-4.91945973,1.58957072,0.24609751,0.00555202,0.02888347,0.92983134,0.78431519,0.65405044
-4.91345673,1.67043232,0.26549793,0.00587724,0.03024727,0.96879046,0.81055743,0.68724791
-4.90745373,1.75307634,0.28567137,0.00619518,0.03149770,1.00904224,0.83650002,0.72168552
-4.90145073,1.83673796,0.30642232,0.00650240,0.03261014,1.05032659,0.86190297,0.75710134
-4.89544772,1.92063786,0.32754152,0.00679569,0.03356286,1.09236896,0.88655270,0.79321057
-4.88944472,2.00398549,0.34880629,0.00707212,0.03433761,1.13487922,0.91026264,0.82970559
-4.88344172,2.08598335,0.36998121,0.00732905,0.03492010,1.17755131,0.93287321,0.86625701
-4.87743872,2.16583238,0.39081951,0.00756420,0.03530035,1.22006411,0.95425147,0.90251598
-4.87143572,2.24273898,0.41106509,0.00777564,0.03547292,1.26208366,0.97429030,0.93811795
-4.86543272,2.31592359,0.43045528,0.00796182,0.03543694,1.30326684,0.99290745,0.97268776
-4.85942971,2.38463103,0.44872445,0.00812155,0.03519602,1.34326653,1.01004438,1.00584633
-4.85342671,2.44814246,0.46560823,0.00825403,0.03475799,1.38173823,1.02566516,1.03721850
-4.84742371,2.50578880,0.48084860,0.00835882,0.03413454,1.41834784,1.03975538,1.06644205
-4.84142071,2.55696504,0.49419940,0.00843580,0.03334074,1.45278034,1.05232109,1.09317750
-4.83541771,2.60114501,0.50543234,0.00848519,0.03239439,1.48474889,1.06338787,1.11711806
-4.82941471,2.63789564,0.51434308,0.00850753,0.03131547,1.51400371,1.07299973,1.13799956
-4.82341171,2.66689009,0.52075732,0.00850358,0.03012539,1.54034028,1.08121788,1.15560943
-4.81740870,2.68791850,0.52453646,0.00847440,0.02884632,1.56360600,1.08811914,1.16979431
-4.81140570,2.70089582,0.52558259,0.00842121,0.02750056,1.58370495,1.09379381,1.18046582
-4.80540270,2.70586550,0.52384260,0.00834545,0.02610988,1.60059992,1.09834286,1.18760374
-4.79939970,2.70299873,0.51931096,0.00824867,0.02469499,1.61431156,1.10187420,1.19125647
-4.79339670,2.69258857,0.51203127,0.00813257,0.02327510,1.62491436,1.10449819,1.19153841
-4.78739370,2.67503900,0.50209609,0.00799887,0.02186748,1.63252934,1.10632220,1.18862426
-4.78139070,2.65084909,0.48964536,0.00784937,0.02048727,1.63731393,1.10744446,1.18274046
-4.77538769,2.62059285,0.47486305,0.00768583,0.01914722,1.63944935,1.10794741,1.17415402
-4.76938469,2.58489576,0.45797249,0.00750999,0.01785769,1.63912619,1.10789088,1.16315935
-4.76338169,2.54440896,0.43923032,0.00732350,0.01662660,1.63652921,1.10730558,1.15006388
-4.75737869,2.49978287,0.41891943,0.00712792,0.01545956,1.63182225,1.10618730,1.13517312
-4.75137569,2.45164137,0.39734121,0.00692465,0.01436000,1.62513426,1.10449234,1.11877621
-4.74537269,2.40055839,0.37480737,0.00671497,0.01332940,1.61654765,1.10213477,1.10113270
-4.73936968,2.34703816,0.35163175,0.00649995,0.01236751,1.60608969,1.09898576,1.08246152
-4.73336668,2.29150039,0.32812245,0.00628054,0.01147267,1.59372779,1.09487543,1.06293271
-4.72736368,2.23427127,0.30457466,0.00605750,0.01064204,1.57936922,1.08959736,1.04266248
-4.72136068,2.17558085,0.28126429,0.00583144,0.00987192,1.56286522,1.08291569,1.02171193
-4.71535768,2.11556691,0.25844284,0.00560286,0.00915802,1.54401972,1.07457478,1.00008947
-4.70935468,2.05428489,0.23633351,0.00537215,0.00849571,1.52260200,1.06431093,0.97775673
-4.70335168,1.99172333,0.21512863,0.00513964,0.00788022,1.49836268,1.05186570,0.95463762
-4.69734867,1.92782358,0.19498845,0.00490561,0.00730692,1.47105207,1.03700020,0.93062993
-4.69134567,1.86250249,0.17604120,0.00467039,0.00677137,1.44043976,1.01950952,0.90561864
-4.68534267,1.79567655,0.15838431,0.00443430,0.00626955,1.40633428,0.99923659,0.87949014
-4.67933967,1.72728591,0.14208649,0.00419777,0.00579788,1.36860157,0.97608461,0.85214646
-4.67333667,1.65731662,0.12719069,0.00396129,0.00535333,1.32718110,0.95002743,0.82351855
-4.66733367,1.58581994,0.11371749,0.00372550,0.00493339,1.28209873,0.92111708,0.79357796
-4.66133067,1.51292726,0.10166881,0.00349110,0.00453613,1.23347552,0.88948824,0.76234603
-4.65532766,1.43886008,0.09103164,0.00325896,0.00416014,1.18153197,0.85535919,0.72990032
-4.64932466,1.36393445,0.08178170,0.00303000,0.00380448,1.12658756,0.81902922,0.69637781
-4.64332166,1.28855972,0.07388672,0.00280527,0.00346866,1.06905567,0.78087266,0.66197482
-4.63731866,1.21323189,0.06730928,0.00258587,0.00315255,1.00943417,0.74132974,0.62694382
-4.63131566,1.13852213,0.06200911,0.00237291,0.00285633,0.94829252,0.70089492,0.59158729
-4.62531266,1.06506119,0.05794475,0.00216754,0.00258042,0.88625591,0.66010307,0.55624917
-4.61930965,0.99352087,0.05507457,0.00197086,0.00232543,0.82398760,0.61951432,0.52130442
-4.61330665,0.92459340,0.05335716,0.00178394,0.00209209,0.76217031,0.57969824,0.48714724
-4.60730365,0.85897010,0.05275119,0.00160773,0.00188124,0.70148762,0.54121811,0.45417876
-4.60130065,0.79732027,0.05321462,0.00144312,0.00169378,0.64260636,0.50461577,0.42279464
-4.59529765,0.74027137,0.05470369,0.00129086,0.00153065,0.58616062,0.47039788,0.39337329
-4.58929465,0.68839117,0.05717148,0.00115156,0.00139283,0.53273805,0.43902376,0.36626514
-4.58329165,0.64217275,0.06056636,0.00102573,0.00128134,0.48286878,0.41089544,0.34178335
-4.57728864,0.60202249,0.06483039,0.00091372,0.00119723,0.43701718,0.38634982,0.32019624
-4.57128564,0.56825153,0.06989782,0.00081576,0.00114159,0.39557646,0.36565330,0.30172163
-4.56528264,0.54107051,0.07569386,0.00073196,0.00111559,0.35886589,0.34899863,0.28652306
-4.55927964,0.52058762,0.08213371,0.00066233,0.00112044,0.32713042,0.33650392,0.27470784
-4.55327664,0.50680960,0.08912212,0.00060678,0.00115742,0.30054216,0.32821364,0.26632687
-4.54727364,0.49964533,0.09655339,0.00056513,0.00122787,0.27920345,0.32410124,0.26137596
-4.54127064,0.49891161,0.10431199,0.00053715,0.00133319,0.26315083,0.32407313,0.25979838
-4.53526763,0.50434065,0.11227376,0.00052252,0.00147478,0.25235961,0.32797381,0.26148851
-4.52926463,0.51558884,0.12030761,0.00052089,0.00165408,0.24674864,0.33559168,0.26629621
-4.52326163,0.53224636,0.12827786,0.00053185,0.00187243,0.24618495,0.34666546,0.27403179
-4.51725863,0.55384739,0.13604695,0.00055494,0.00213111,0.25048802,0.36089089,0.28447124
-4.51125563,0.57988038,0.14347854,0.00058965,0.00243124,0.25943372,0.37792757,0.29736170
-4.50525263,0.60979839,0.15044080,0.00063541,0.00277374,0.27275774,0.39740582,0.31242696
-4.49924962,0.64302914,0.15680981,0.00069158,0.00315922,0.29015883,0.41893350,0.32937283
-4.49324662,0.67898479,0.16247288,0.00075749,0.00358798,0.31130172,0.44210267,0.34789250
-4.48724362,0.71707116,0.16733159,0.00083234,0.00405991,0.33582019,0.46649616,0.36767159
-4.48124062,0.75669652,0.17130456,0.00091531,0.00457444,0.36332026,0.49169395,0.38839312
-4.47523762,0.79727974,0.17432958,0.00100546,0.00513048,0.39338380,0.51727942,0.40974216
-4.46923462,0.83825788,0.17636524,0.00110180,0.00572640,0.42557275,0.54284533,0.43141026
-4.46323162,0.87909294,0.17739175,0.00120324,0.00635998,0.45943383,0.56799968,0.45309960
-4.45722861,0.91927801,0.17741117,0.00130863,0.00702841,0.49450394,0.59237120,0.47452668
-4.45122561,0.95834235,0.17644670,0.00141677,0.00772823,0.53031606,0.61561448,0.49542580
-4.44522261,0.99585567,0.17454147,0.00152641,0.00845537,0.56640556,0.63741462,0.51555184
-4.43921961,1.03143118,0.17175648,0.00163628,0.00920517,0.60231665,0.65749126,0.53468267
-4.43321661,1.06472760,0.16816814,0.00174509,0.00997233,0.63760876,0.67560190,0.55262080
-4.42721361,1.09544990,0.16386530,0.00185158,0.01075100,0.67186255,0.69154428,0.56919446
-4.42121061,1.12334881,0.15894602,0.00195449,0.01153480,0.70468525,0.70515793,0.58425787
-4.41520760,1.14821914,0.15351417,0.00205264,0.01231683,0.73571519,0.71632452,0.59769081
-4.40920460,1.16989704,0.14767612,0.00214492,0.01308976,0.76462519,0.72496725,0.60939756
-4.40320160,1.18825628,0.14153745,0.00223027,0.01384587,0.79112484,0.73104912,0.61930508
-4.39719860,1.20320386,0.13520011,0.00230776,0.01457714,0.81496155,0.73457029,0.62736079
-4.39119560,1.21467528,0.12875985,0.00237657,0.01527533,0.83592054,0.73556450,0.63352992
-4.38519260,1.22262968,0.12230417,0.00243596,0.01593209,0.85382375,0.73409494,0.63779272
-4.37918959,1.22704531,0.11591086,0.00248534,0.01653906,0.86852818,0.73024961,0.64014163
-4.37318659,1.22791560,0.10964703,0.00252422,0.01708806,0.87992362,0.72413654,0.64057873
-4.36718359,1.22524632,0.10356872,0.00255226,0.01757118,0.88793032,0.71587916,0.63911351
-4.36118059,1.21905382,0.09772113,0.00256920,0.01798099,0.89249680,0.70561196,0.63576133
-4.35517759,1.20936478,0.09213921,0.00257493,0.01831071,0.89359807,0.69347681,0.63054248
-4.34917459,1.19621743,0.08684877,0.00256943,0.01855439,0.89123447,0.67962009,0.62348210
-4.34317159,1.17966417,0.08186785,0.00255281,0.01870708,0.88543129,0.66419069,0.61461082
-4.33716858,1.15977552,0.07720835,0.00252528,0.01876505,0.87623919,0.64733905,0.60396619
-4.33116558,1.13664508,0.07287779,0.00248717,0.01872591,0.86373537,0.62921711,0.59159465
-4.32516258,1.11039503,0.06888112,0.00243891,0.01858876,0.84802529,0.60997920,0.57755401
-4.31915958,1.08118196,0.06522239,0.00238104,0.01835432,0.82924484,0.58978351,0.56191612
-4.31315658,1.04920233,0.06190634,0.00231423,0.01802494,0.80756251,0.56879417,0.54476949
-4.30715358,1.01469711,0.05893972,0.00223921,0.01760469,0.78318138,0.54718342,0.52622169
