energy_ev,total_up,Au_p_up,Au_d_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up
-4.30115058,4.01874817,1.87066214,1.43082131,0.60988840,0.01729003,1.74840860,0.00000000
-4.29514757,3.91288837,1.92540365,1.37357602,0.59072410,0.01588503,1.73285257,0.00000000
-4.28914457,3.81260153,1.98262777,1.31997334,0.57365376,0.01457728,1.71322977,0.00000000
-4.28314157,3.71767211,2.04089712,1.26999260,0.55854315,0.01337237,1.68976969,0.00000000
-4.27713857,3.62764117,2.09861871,1.22350262,0.54518600,0.01227353,1.66273729,0.00000000
-4.27113557,3.54185243,2.15409534,1.18027818,0.53331651,0.01128190,1.63243550,0.00000000
-4.26513257,3.45950576,2.20558284,1.14001989,0.52262371,0.01039685,1.59920722,0.00000000
-4.25912956,3.37971531,2.25135078,1.10237602,0.51276714,0.00961626,1.56343654,0.00000000
-4.25312656,3.30156891,2.28974412,1.06696532,0.50339301,0.00893689,1.52554849,0.00000000
-4.24712356,3.22418573,2.31924303,1.03339956,0.49415031,0.00835465,1.48600704,0.00000000
-4.24112056,3.14676923,2.33851834,1.00130465,0.48470590,0.00786490,1.44531103,0.00000000
-4.23511756,3.06865282,2.34648022,0.97033943,0.47475833,0.00746269,1.40398785,0.00000000
-4.22911456,2.98933622,2.34231778,0.94021120,0.46404962,0.00714294,1.36258474,0.00000000
-4.22311156,2.90851091,2.32552806,0.91068759,0.45237471,0.00690062,1.32165785,0.00000000
-4.21710855,2.82607403,2.29593320,0.88160426,0.43958827,0.00673082,1.28175941,0.00000000
-4.21110555,2.74213036,2.25368511,0.85286840,0.42560880,0.00662880,1.24342324,0.00000000
-4.20510255,2.65698306,2.19925784,0.82445820,0.41041998,0.00659002,1.20714926,0.00000000
-4.19909955,2.57111423,2.13342812,0.79641849,0.39406934,0.00661008,1.17338763,0.00000000
-4.19309655,2.48515692,2.05724553,0.76885326,0.37666470,0.00668469,1.14252332,0.00000000
-4.18709355,2.39986077,1.97199375,0.74191566,0.35836841,0.00680958,1.11486186,0.00000000
-4.18109055,2.31605345,1.87914523,0.71579626,0.33939010,0.00698044,1.09061705,0.00000000
-4.17508754,2.23460056,1.78031142,0.69071039,0.31997823,0.00719288,1.06990146,0.00000000
-4.16908454,2.15636629,1.67719116,0.66688535,0.30041089,0.00744233,1.05272044,0.00000000
-4.16308154,2.08217710,1.57151958,0.64454838,0.28098639,0.00772404,1.03896998,0.00000000
-4.15707854,2.01279042,1.46501971,0.62391579,0.26201402,0.00803312,1.02843904,0.00000000
-4.15107554,1.94886981,1.35935891,0.60518404,0.24380531,0.00836454,1.02081627,0.00000000
-4.14507254,1.89096757,1.25611142,0.58852295,0.22666610,0.00871321,1.01570119,0.00000000
-4.13906953,1.83951529,1.15672842,0.57407121,0.21088969,0.00907412,1.01261940,0.00000000
-4.13306653,1.79482213,1.06251599,0.56193429,0.19675105,0.00944247,1.01104132,0.00000000
-4.12706353,1.75708026,0.97462113,0.55218453,0.18450229,0.00981384,1.01040361,0.00000000
-4.12106053,1.72637638,0.89402563,0.54486300,0.17436925,0.01018433,1.01013244,0.00000000
-4.11505753,1.70270778,0.82154679,0.53998292,0.16654911,0.01055076,1.00966729,0.00000000
-4.10905453,1.68600127,0.75784408,0.53753391,0.16120895,0.01091084,1.00848443,0.00000000
-4.10305153,1.67613330,0.70343029,0.53748674,0.15848505,0.01126330,1.00611866,0.00000000
-4.09704852,1.67294928,0.65868576,0.53979788,0.15848265,0.01160798,1.00218233,0.00000000
-4.09104552,1.67628070,0.62387409,0.54441358,0.16127616,0.01194590,0.99638071,0.00000000
-4.08504252,1.68595853,0.59915799,0.55127293,0.16690947,0.01227926,0.98852290,0.00000000
-4.07903952,1.70182207,0.58461381,0.56030974,0.17539631,0.01261141,0.97852772,0.00000000
-4.07303652,1.72372256,0.58024391,0.57145307,0.18672065,0.01294672,0.96642436,0.00000000
-4.06703352,1.75152148,0.58598578,0.58462633,0.20083686,0.01329046,0.95234783,0.00000000
-4.06103052,1.78508391,0.60171771,0.59974526,0.21766984,0.01364852,0.93652948,0.00000000
-4.05502751,1.82426760,0.62726075,0.61671483,0.23711511,0.01402723,0.91928312,0.00000000
-4.04902451,1.86890893,0.66237712,0.63542552,0.25903888,0.01443305,0.90098765,0.00000000
-4.04302151,1.91880700,0.70676578,0.65574940,0.28327829,0.01487229,0.88206707,0.00000000
-4.03701851,1.97370755,0.76005565,0.67753632,0.30964195,0.01535082,0.86296899,0.00000000
-4.03101551,2.03328796,0.82179778,0.70061084,0.33791094,0.01587378,0.84414282,0.00000000
-4.02501251,2.09714523,0.89145735,0.72477022,0.36784037,0.01644539,0.82601872,0.00000000
-4.01900950,2.16478786,0.96840691,0.74978372,0.39916175,0.01706872,0.80898843,0.00000000
-4.01300650,2.23563305,1.05192179,0.77539372,0.43158613,0.01774557,0.79338883,0.00000000
-4.00700350,2.30900972,1.14117905,0.80131855,0.46480820,0.01847643,0.77948903,0.00000000
-4.00100050,2.38416782,1.23526050,0.82725723,0.49851127,0.01926048,0.76748147,0.00000000
-3.99499750,2.46029376,1.33316072,0.85289594,0.53237306,0.02009566,0.75747736,0.00000000
-3.98899450,2.53653150,1.43380006,0.87791597,0.56607228,0.02097883,0.74950649,0.00000000
-3.98299150,2.61200831,1.53604283,0.90200297,0.59929571,0.02190602,0.74352111,0.00000000
-3.97698849,2.68586390,1.63871998,0.92485676,0.63174541,0.02287262,0.73940359,0.00000000
-3.97098549,2.75728144,1.74065558,0.94620152,0.66314609,0.02387370,0.73697725,0.00000000
-3.96498249,2.82551837,1.84069586,0.96579551,0.69325181,0.02490429,0.73601937,0.00000000
-3.95897949,2.88993541,1.93773940,0.98343993,0.72185205,0.02595968,0.73627587,0.00000000
-3.95297649,2.95002159,2.03076679,0.99898629,0.74877645,0.02703561,0.73747642,0.00000000
-3.94697349,3.00541367,2.11886804,1.01234173,0.77389814,0.02812849,0.73934928,0.00000000
-3.94097049,3.05590832,2.20126607,1.02347198,0.79713509,0.02923547,0.74163490,0.00000000
-3.93496748,3.10146593,2.27733465,1.03240160,0.81844951,0.03035451,0.74409766,0.00000000
-3.92896448,3.14220532,2.34660965,1.03921132,0.83784503,0.03148423,0.74653492,0.00000000
-3.92296148,3.17838910,2.40879253,1.04403251,0.85536178,0.03262380,0.74878321,0.00000000
-3.91695848,3.21040018,2.46374586,1.04703898,0.87106945,0.03377264,0.75072120,0.00000000
-3.91095548,3.23871021,2.51148070,1.04843637,0.88505870,0.03493007,0.75226933,0.00000000
-3.90495248,3.26384159,2.55213675,1.04844965,0.89743127,0.03609491,0.75338651,0.00000000
-3.89894947,3.28632495,2.58595611,1.04730941,0.90828940,0.03726508,0.75406407,0.00000000
-3.89294647,3.30665460,2.61325255,1.04523758,0.91772510,0.03843710,0.75431758,0.00000000
-3.88694347,3.32524433,2.63437788,1.04243344,0.92581007,0.03960574,0.75417712,0.00000000
-3.88094047,3.34238659,2.64968798,1.03906064,0.93258669,0.04076367,0.75367693,0.00000000
-3.87493747,3.35821739,2.65951032,1.03523616,0.93806105,0.04190120,0.75284493,0.00000000
-3.86893447,3.37268952,2.66411548,1.03102166,0.94219823,0.04300615,0.75169316,0.00000000
-3.86293147,3.38555593,2.66369436,1.02641804,0.94492042,0.04406394,0.75020959,0.00000000
-3.85692846,3.39636474,2.65834269,1.02136344,0.94610808,0.04505771,0.74835208,0.00000000
-3.85092546,3.40446659,2.64805391,1.01573484,0.94560413,0.04596867,0.74604480,0.00000000
-3.84492246,3.40903438,2.63272087,1.00935341,0.94322114,0.04677661,0.74317735,0.00000000
-3.83891946,3.40909461,2.61214617,1.00199326,0.93875100,0.04746053,0.73960683,0.00000000
-3.83291646,3.40356885,2.58606051,0.99339305,0.93197671,0.04799936,0.73516252,0.00000000
-3.82691346,3.39132328,2.55414770,0.98327012,0.92268554,0.04837275,0.72965297,0.00000000
-3.82091046,3.37122366,2.51607468,0.97133601,0.91068284,0.04856194,0.72287515,0.00000000
-3.81490745,3.34219273,2.47152446,0.95731282,0.89580557,0.04855057,0.71462485,0.00000000
-3.80890445,3.30326703,2.42022976,0.94094938,0.87793492,0.04832543,0.70470792,0.00000000
-3.80290145,3.25364985,2.36200527,0.92203623,0.85700712,0.04787715,0.69295148,0.00000000
-3.79689845,3.19275765,2.29677623,0.90041886,0.83302183,0.04720071,0.67921453,0.00000000
-3.79089545,3.12025742,2.22460170,0.87600832,0.80604770,0.04629584,0.66339721,0.00000000
-3.78489245,3.03609300,2.14569105,0.84878867,0.77622466,0.04516716,0.64544840,0.00000000
-3.77888944,2.94049921,2.06041274,0.81882109,0.74376294,0.04382420,0.62537090,0.00000000
-3.77288644,2.83400324,1.96929492,0.78624435,0.70893887,0.04228118,0.60322436,0.00000000
-3.76688344,2.71741344,1.87301811,0.75127177,0.67208766,0.04055666,0.57912542,0.00000000
-3.76088044,2.59179644,1.77240041,0.71418499,0.63359382,0.03867292,0.55324549,0.00000000
-3.75487744,2.45844415,1.66837639,0.67532489,0.59387948,0.03665539,0.52580608,0.00000000
-3.74887444,2.31883249,1.56197099,0.63508031,0.55339155,0.03453177,0.49707219,0.00000000
-3.74287144,2.17457427,1.45427007,0.59387517,0.51258825,0.03233132,0.46734407,0.00000000
-3.73686843,2.02736885,1.34638924,0.55215478,0.47192576,0.03008391,0.43694798,0.00000000
-3.73086543,1.87895092,1.23944285,0.51037193,0.43184566,0.02781931,0.40622624,0.00000000
-3.72486243,1.73104106,1.13451456,0.46897358,0.39276363,0.02556634,0.37552737,0.00000000
-3.71885943,1.58530012,1.03263099,0.42838865,0.35506002,0.02335228,0.34519662,0.00000000
-3.71285643,1.44328932,0.93473956,0.38901742,0.31907238,0.02120227,0.31556736,0.00000000
-3.70685343,1.30643749,0.84169118,0.35122297,0.28509042,0.01913889,0.28695374,0.00000000
-3.70085043,1.17601625,0.75422841,0.31532481,0.25335312,0.01718190,0.25964483,0.00000000
-3.69484742,1.05312355,0.67297898,0.28159481,0.22404814,0.01534805,0.23390027,0.00000000
-3.68884442,0.93867558,0.59845456,0.25025549,0.19731327,0.01365108,0.20994776,0.00000000
-3.68284142,0.83340644,0.53105421,0.22148041,0.17323950,0.01210180,0.18798201,0.00000000
-3.67683842,0.73787469,0.47107165,0.19539637,0.15187548,0.01070830,0.16816519,0.00000000
-3.67083542,0.65247566,0.41870562,0.17208731,0.13323297,0.00947622,0.15062862,0.00000000
-3.66483242,0.57745811,0.37407208,0.15159928,0.11729278,0.00840905,0.13547543,0.00000000
-3.65882941,0.51294385,0.33721741,0.13394626,0.10401082,0.00750850,0.12278385,0.00000000
-3.65282641,0.45894869,0.30813145,0.11911631,0.09332399,0.00677486,0.11261085,0.00000000
-3.64682341,0.41540351,0.28675944,0.10707777,0.08515543,0.00620732,0.10499580,0.00000000
-3.64082041,0.38217404,0.27301226,0.09778514,0.07941901,0.00580426,0.09996388,0.00000000
-3.63481741,0.35907834,0.26677411,0.09118422,0.07602282,0.00556352,0.09752900,0.00000000
-3.62881441,0.34590113,0.26790747,0.08721654,0.07487157,0.00548258,0.09769600,0.00000000
-3.62281141,0.34240450,0.27625499,0.08582266,0.07586782,0.00555864,0.10046206,0.00000000
-3.61680840,0.34833449,0.29163842,0.08694439,0.07891221,0.00578864,0.10581721,0.00000000
-3.61080540,0.36342386,0.31385485,0.09052592,0.08390262,0.00616928,0.11374401,0.00000000
-3.60480240,0.38739097,0.34267071,0.09651373,0.09073262,0.00669683,0.12421639,0.00000000
-3.59879940,0.41993546,0.37781409,0.10485564,0.09928933,0.00736700,0.13719782,0.00000000
-3.59279640,0.46073133,0.41896620,0.11549893,0.10945084,0.00817474,0.15263903,0.00000000
-3.58679340,0.50941824,0.46575273,0.12838779,0.12108374,0.00911398,0.17047540,0.00000000
-3.58079040,0.56559194,0.51773609,0.14346032,0.13404070,0.01017740,0.19062432,0.00000000
-3.57478739,0.62879478,0.57440925,0.16064535,0.14815866,0.01135617,0.21298277,0.00000000
-3.56878439,0.69850732,0.63519202,0.17985920,0.16325762,0.01263980,0.23742525,0.00000000
-3.56278139,0.77414179,0.69943048,0.20100269,0.17914038,0.01401595,0.26380247,0.00000000
-3.55677839,0.85503832,0.76640001,0.22395868,0.19559338,0.01547036,0.29194071,0.00000000
-3.55077539,0.94046440,0.83531218,0.24859009,0.21238860,0.01698684,0.32164218,0.00000000
-3.54477239,1.02961812,0.90532569,0.27473884,0.22928661,0.01854740,0.35268638,0.00000000
-3.53876938,1.12163527,0.97556105,0.30222557,0.24604080,0.02013237,0.38483246,0.00000000
-3.53276638,1.21560032,1.04511875,0.33085039,0.26240246,0.02172075,0.41782256,0.00000000
-3.52676338,1.31056108,1.11310012,0.36039450,0.27812672,0.02329056,0.45138598,0.00000000
-3.52076038,1.40554644,1.17863018,0.39062283,0.29297895,0.02481929,0.48524414,0.00000000
-3.51475738,1.49958663,1.24088145,0.42128747,0.30674146,0.02628445,0.51911603,0.00000000
-3.50875438,1.59173521,1.29909769,0.45213189,0.31922007,0.02766413,0.55272409,0.00000000
-3.50275138,1.68109181,1.35261648,0.48289573,0.33025032,0.02893760,0.58580020,0.00000000
-3.49674837,1.76682483,1.40088955,0.51332012,0.33970292,0.03008597,0.61809163,0.00000000
-3.49074537,1.84819299,1.44349995,0.54315319,0.34748830,0.03109269,0.64936686,0.00000000
-3.48474237,1.92456511,1.48017526,0.57215572,0.35355985,0.03194417,0.67942102,0.00000000
-3.47873937,1.99543713,1.51079624,0.60010679,0.35791579,0.03263022,0.70808088,0.00000000
-3.47273637,2.06044605,1.53540057,0.62680910,0.36059959,0.03314443,0.73520939,0.00000000
-3.46673337,2.11938012,1.55418160,0.65209403,0.36169884,0.03348448,0.76070970,0.00000000
-3.46073037,2.17218523,1.56748226,0.67582619,0.36134265,0.03365230,0.78452865,0.00000000
-3.45472736,2.21896746,1.57578448,0.69790737,0.35969773,0.03365412,0.80665977,0.00000000
-3.44872436,2.25999177,1.57969472,0.71827991,0.35696332,0.03350044,0.82714587,0.00000000
-3.44272136,2.29567737,1.57992644,0.73692933,0.35336521,0.03320582,0.84608115,0.00000000
-3.43671836,2.32658988,1.57728013,0.75388617,0.34914910,0.03278861,0.86361296,0.00000000
-3.43071536,2.35343099,1.57262199,0.76922713,0.34457369,0.03227063,0.87994306,0.00000000
-3.42471236,2.37702588,1.56686204,0.78307535,0.33990358,0.03167664,0.89532838,0.00000000
-3.41870935,2.39830903,1.56093234,0.79559982,0.33540256,0.03103393,0.91008119,0.00000000
-3.41270635,2.41830873,1.55576620,0.80701398,0.33132719,0.03037169,0.92456851,0.00000000
-3.40670335,2.43813069,1.55227875,0.81757337,0.32792120,0.02972050,0.93921051,0.00000000
-3.40070035,2.45894083,1.55134934,0.82757228,0.32541063,0.02911172,0.95447783,0.00000000
-3.39469735,2.48194755,1.55380598,0.83733947,0.32399991,0.02857687,0.97088749,0.00000000
-3.38869435,2.50838337,1.56041183,0.84723279,0.32386896,0.02814710,0.98899723,0.00000000
-3.38269135,2.53948593,1.57185384,0.85763271,0.32517123,0.02785259,1.00939805,0.00000000
-3.37668834,2.57647825,1.58873326,0.86893477,0.32803274,0.02772201,1.03270499,0.00000000
-3.37068534,2.62054814,1.61155781,0.88154096,0.33255200,0.02778202,1.05954590,0.00000000
-3.36468234,2.67282665,1.64073547,0.89584999,0.33880066,0.02805672,1.09054841,0.00000000
-3.35867934,2.73436566,1.67656945,0.91224676,0.34682485,0.02856728,1.12632523,0.00000000
-3.35267634,2.80611454,1.71925428,0.93109092,0.35664712,0.02933142,1.16745802,0.00000000
-3.34667334,2.88889637,1.76887293,0.95270499,0.36826870,0.03036306,1.21448027,0.00000000
-3.34067034,2.98338399,1.82539491,0.97736223,0.38167205,0.03167198,1.26785968,0.00000000
-3.33466733,3.09007652,1.88867534,1.00527463,0.39682360,0.03326353,1.32798069,0.00000000
-3.32866433,3.20927712,1.95845513,1.03658144,0.41367647,0.03513835,1.39512770,0.00000000
-3.32266133,3.34107291,2.03436251,1.07133884,0.43217313,0.03729228,1.46946987,0.00000000
-3.31665833,3.48531792,2.11591591,1.10951103,0.45224778,0.03971620,1.55104810,0.00000000
-3.31065533,3.64162024,2.20252862,1.15096351,0.47382849,0.04239611,1.63976478,0.00000000
-3.30465233,3.80933415,2.29351506,1.19545880,0.49683887,0.04531319,1.73537711,0.00000000
-3.29864932,3.98755822,2.38809911,1.24265526,0.52119923,0.04844406,1.83749424,0.00000000
-3.29264632,4.17513996,2.48542422,1.29210914,0.54682720,0.05176108,1.94557862,0.00000000
-3.28664332,4.37068750,2.58456536,1.34328025,0.57363761,0.05523277,2.05895171,0.00000000
-3.28064032,4.57258836,2.68454260,1.39554125,0.60154173,0.05882438,2.17680379,0.00000000
-3.27463732,4.77903515,2.78433613,1.44819056,0.63044583,0.06249848,2.29820782,0.00000000
-3.26863432,4.98805762,2.88290212,1.50046845,0.66024907,0.06621571,2.42213663,0.00000000
-3.26263132,5.19756019,2.97918944,1.55157616,0.69084080,0.06993548,2.54748287,0.00000000
-3.25662831,5.40536387,3.07215636,1.60069721,0.72209747,0.07361681,2.67308095,0.00000000
-3.25062531,5.60925117,3.16078716,1.64702030,0.75387930,0.07721909,2.79772998,0.00000000
-3.24462231,5.80701252,3.24410815,1.68976295,0.78602700,0.08070293,2.92021699,0.00000000
-3.23861931,5.99649265,3.32120268,1.72819489,0.81835874,0.08403088,3.03933926,0.00000000
-3.23261631,6.17563551,3.39122510,1.76166042,0.85066778,0.08716814,3.15392533,0.00000000
-3.22661331,6.34252625,3.45341339,1.78959868,0.88272108,0.09008321,3.26285379,0.00000000
-3.22061031,6.49542915,3.50710044,1.81156111,0.91425919,0.09274843,3.36506947,0.00000000
-3.21460730,6.63282069,3.55172399,1.82722543,0.94499765,0.09514043,3.45959681,0.00000000
-3.20860430,6.75341681,3.58683524,1.83640540,0.97463020,0.09724049,3.54555031,0.00000000
-3.20260130,6.85619426,3.61210632,1.83905625,1.00283389,0.09903481,3.62214224,0.00000000
-3.19659830,6.94040574,3.62733648,1.83527542,1.02927608,0.10051464,3.68868791,0.00000000
-3.19059530,7.00558889,3.63245720,1.82529864,1.05362316,0.10167637,3.74460890,0.00000000
-3.18459230,7.05156928,3.62753594,1.80949169,1.07555086,0.10252149,3.78943485,0.00000000
-3.17858929,7.07845770,3.61277850,1.78833797,1.09475560,0.10305644,3.82280417,0.00000000
-3.17258629,7.08664200,3.58852959,1.76242270,1.11096645,0.10329244,3.84446425,0.00000000
-3.16658329,7.07677374,3.55527125,1.73241407,1.12395698,0.10324518,3.85427148,0.00000000
-3.16058029,7.04974978,3.51361875,1.69904220,1.13355646,0.10293441,3.85219122,0.00000000
-3.15457729,7.00668915,3.46431339,1.66307667,1.13965950,0.10238352,3.83829786,0.00000000
-3.14857429,6.94890511,3.40821186,1.62530325,1.14223358,0.10161893,3.81277485,0.00000000
-3.14257129,6.87787272,3.34627173,1.58650064,1.14132385,0.10066945,3.77591430,0.00000000
-3.13656828,6.79519220,3.27953307,1.54741794,1.13705459,0.09956559,3.72811597,0.00000000
-3.13056528,6.70254828,3.20909599,1.50875349,1.12962710,0.09833870,3.66988494,0.00000000
-3.12456228,6.60166646,3.13609466,1.47113558,1.11931397,0.09702013,3.60182775,0.00000000
-3.11855928,6.49426687,3.06166820,1.43510578,1.10644960,0.09564032,3.52464641,0.00000000
-3.11255628,6.38201691,2.98692942,1.40110503,1.09141753,0.09422789,3.43913004,0.00000000
-3.10655328,6.26648444,2.91293256,1.36946322,1.07463502,0.09280871,3.34614395,0.00000000
-3.10055028,6.14909285,2.84064129,1.34039222,1.05653556,0.09140509,3.24661629,0.00000000
-3.09454727,6.03108035,2.77089863,1.31398280,1.03755038,0.09003501,3.14152234,0.00000000
-3.08854427,5.91346524,2.70440023,1.29020543,1.01808975,0.08871153,3.03186701,0.00000000
-3.08254127,5.79701913,2.64167260,1.26891494,0.99852519,0.08744238,2.91866616,0.00000000
-3.07653827,5.68224992,2.58305761,1.24985910,0.97917367,0.08622971,2.80292740,0.00000000
-3.07053527,5.56939586,2.52870436,1.23269057,0.96028451,0.08507010,2.68563126,0.00000000
-3.06453227,5.45843145,2.47856918,1.21698214,0.94202992,0.08395489,2.56771366,0.00000000
-3.05852926,5.34908564,2.43242395,1.20224467,0.92449959,0.08287060,2.45005023,0.00000000
-3.05252626,5.24087155,2.38987274,1.18794695,0.90769971,0.08179975,2.33344347,0.00000000
-3.04652326,5.13312692,2.35037595,1.17353713,0.89155643,0.08072172,2.21861297,0.00000000
-3.04052026,5.02506306,2.31328084,1.15846448,0.87592355,0.07961392,2.10618928,0.00000000
-3.03451726,4.91582018,2.27785701,1.14220107,0.86059390,0.07845297,1.99671113,0.00000000
-3.02851426,4.80452588,2.24333480,1.12426212,0.84531379,0.07721595,1.89062628,0.00000000
-3.02251126,4.69035382,2.20894473,1.10422457,0.82979967,0.07588159,1.78829523,0.00000000
-3.01650825,4.57257921,2.17395567,1.08174274,0.81375589,0.07443150,1.68999748,0.00000000
-3.01050525,4.45062789,2.13770978,1.05656080,0.79689274,0.07285107,1.59593953,0.00000000
-3.00450225,4.32411631,2.09965233,1.02852127,0.77894350,0.07113033,1.50626399,0.00000000
-2.99849925,4.19288016,2.05935476,0.99756946,0.75967988,0.06926444,1.42105887,0.00000000
-2.99249625,4.05698992,2.01653000,0.96375360,0.73892471,0.06725402,1.34036650,0.00000000
-2.98649325,3.91675291,1.97103933,0.92722077,0.71656161,0.06510509,1.26419142,0.00000000
-2.98049025,3.77270155,1.92289066,0.88820909,0.69254097,0.06282885,1.19250683,0.00000000
-2.97448724,3.62556919,1.87222877,0.84703636,0.66688226,0.06044110,1.12525929,0.00000000
-2.96848424,3.47625489,1.81931833,0.80408606,0.63967259,0.05796149,1.06237167,0.00000000
-2.96248124,3.32577976,1.76452107,0.75979132,0.61106195,0.05541266,1.00374447,0.00000000
-2.95647824,3.17523760,1.70826884,0.71461765,0.58125547,0.05281913,0.94925571,0.00000000
-2.95047524,3.02574294,1.65103428,0.66904538,0.55050328,0.05020629,0.89875996,0.00000000
-2.94447224,2.87837973,1.59330114,0.62355255,0.51908885,0.04759930,0.85208683,0.00000000
-2.93846923,2.73415361,1.53553604,0.57859901,0.48731630,0.04502208,0.80903963,0.00000000
-2.93246623,2.59395051,1.47816345,0.53461236,0.45549768,0.04249648,0.76939454,0.00000000
-2.92646323,2.45850369,1.42154509,0.49197629,0.42394066,0.04004153,0.73290084,0.00000000
-2.92046023,2.32837077,1.36596502,0.45102159,0.39293747,0.03767289,0.69928252,0.00000000
-2.91445723,2.20392149,1.31162077,0.41202004,0.36275538,0.03540260,0.66824142,0.00000000
-2.90845423,2.08533645,1.25862081,0.37518123,0.33362915,0.03323889,0.63946198,0.00000000
-2.90245123,1.97261615,1.20698812,0.34065210,0.30575567,0.03118630,0.61261751,0.00000000
-2.89644822,1.86559904,1.15666904,0.30851911,0.27929080,0.02924594,0.58737762,0.00000000
-2.89044522,1.76398708,1.10754663,0.27881237,0.25434833,0.02741587,0.56341667,0.00000000
-2.88444222,1.66737664,1.05945728,0.25151169,0.23100085,0.02569165,0.54042248,0.00000000
-2.87843922,1.57529255,1.01220913,0.22655370,0.20928239,0.02406689,0.51810508,0.00000000
-2.87243622,1.48722299,0.96560119,0.20383984,0.18919222,0.02253389,0.49620478,0.00000000
-2.86643322,1.40265315,0.91944159,0.18324452,0.17069973,0.02108422,0.47449922,0.00000000
-2.86043022,1.32109577,0.87356401,0.16462326,0.15374980,0.01970931,0.45280894,0.00000000
-2.85442721,1.24211691,0.82784129,0.14782030,0.13826843,0.01840095,0.43100114,0.00000000
-2.84842421,1.16535601,0.78219551,0.13267533,0.12416820,0.01715167,0.40899144,0.00000000
-2.84242121,1.09053951,0.73660421,0.11902944,0.11135344,0.01595508,0.38674366,0.00000000
-2.83641821,1.01748776,0.69110258,0.10672975,0.09972480,0.01480602,0.36426753,0.00000000
-2.83041521,0.94611569,0.64578187,0.09563310,0.08918304,0.01370070,0.34161465,0.00000000
-2.82441221,0.87642767,0.60078433,0.08560844,0.07963222,0.01263667,0.31887292,0.00000000
-2.81840920,0.80850745,0.55629533,0.07653836,0.07098187,0.01161272,0.29615970,0.00000000
-2.81240620,0.74250453,0.51253337,0.06831953,0.06314866,0.01062877,0.27361431,0.00000000
-2.80640320,0.67861796,0.46973872,0.06086257,0.05605718,0.00968559,0.25139011,0.00000000
-2.80040020,0.61707886,0.42816155,0.05409118,0.04964029,0.00878464,0.22964661,0.00000000
-2.79439720,0.55813301,0.38805026,0.04794096,0.04383898,0.00792779,0.20854212,0.00000000
-2.78839420,0.50202436,0.34964070,0.04235793,0.03860192,0.00711708,0.18822703,0.00000000
-2.78239120,0.44898049,0.31314680,0.03729696,0.03388479,0.00635452,0.16883822,0.00000000
-2.77638819,0.39920066,0.27875311,0.03272025,0.02964957,0.00564190,0.15049463,0.00000000
-2.77038519,0.35284682,0.24660938,0.02859593,0.02586385,0.00498065,0.13329412,0.00000000
-2.76438219,0.31003795,0.21682740,0.02489682,0.02250016,0.00437175,0.11731173,0.00000000
-2.75837919,0.27084758,0.18947999,0.02159954,0.01953560,0.00381565,0.10259913,0.00000000
-2.75237619,0.23530451,0.16460216,0.01868380,0.01695156,0.00331229,0.08918534,0.00000000
-2.74637319,0.20339625,0.14219395,0.01613206,0.01473370,0.00286112,0.07707842,0.00000000
-2.74037019,0.17507493,0.12222499,0.01392939,0.01287217,0.00246117,0.06626809,0.00000000
-2.73436718,0.15026508,0.10464005,0.01206370,0.01136209,0.00211116,0.05672892,0.00000000
-2.72836418,0.12887290,0.08936566,0.01052604,0.01020414,0.00180957,0.04842403,0.00000000
-2.72236118,0.11079637,0.07631709,0.00931125,0.00940543,0.00155484,0.04130903,0.00000000
-2.71635818,0.09593592,0.06540554,0.00841862,0.00898042,0.00134547,0.03533609,0.00000000
-2.71035518,0.08420496,0.05654525,0.00785273,0.00895202,0.00118016,0.03045781,0.00000000
-2.70435218,0.07554006,0.04966020,0.00762432,0.00935260,0.00105799,0.02663100,0.00000000
-2.69834917,0.06991039,0.04469021,0.00775116,0.01022509,0.00097850,0.02382003,0.00000000
-2.69234617,0.06732598,0.04159627,0.00825892,0.01162386,0.00094182,0.02199979,0.00000000
-2.68634317,0.06784468,0.04036498,0.00918193,0.01361554,0.00094879,0.02115811,0.00000000
-2.68034017,0.07157751,0.04101184,0.01056381,0.01627943,0.00100102,0.02129764,0.00000000
-2.67433717,0.07869213,0.04358348,0.01245792,0.01970767,0.00110097,0.02243710,0.00000000
-2.66833417,0.08941429,0.04815864,0.01492766,0.02400491,0.00125191,0.02461186,0.00000000
-2.66233117,0.10402707,0.05484777,0.01804634,0.02928741,0.00145799,0.02787389,0.00000000
-2.65632816,0.12286774,0.06379140,0.02189696,0.03568151,0.00172417,0.03229093,0.00000000
-2.65032516,0.14632206,0.07515703,0.02657139,0.04332150,0.00205616,0.03794501,0.00000000
-2.64432216,0.17481613,0.08913467,0.03216939,0.05234657,0.00246029,0.04493021,0.00000000
-2.63831916,0.20880553,0.10593106,0.03879709,0.06289710,0.00294339,0.05334975,0.00000000
-2.63231616,0.24876204,0.12576254,0.04656511,0.07511015,0.00351262,0.06331239,0.00000000
-2.62631316,0.29515798,0.14884676,0.05558630,0.08911418,0.00417522,0.07492825,0.00000000
-2.62031016,0.34844860,0.17539347,0.06597311,0.10502326,0.00493829,0.08830405,0.00000000
-2.61430715,0.40905278,0.20559449,0.07783466,0.12293067,0.00580851,0.10353803,0.00000000
-2.60830415,0.47733278,0.23961326,0.09127363,0.14290234,0.00679185,0.12071453,0.00000000
-2.60230115,0.55357359,0.27757435,0.10638295,0.16497026,0.00789327,0.13989855,0.00000000
