energy_ev,total_up,Au_p_up,Au_d_up,B_p_up,B_d_up,Te_p_up,Te_d_up
-6.00000000,1.63729343,0.08812048,1.49492664,0.01147598,0.00000000,0.15515826,0.00000000
-5.99399700,1.63389261,0.09219936,1.48507358,0.01160533,0.00000000,0.15868787,0.00000000
-5.98799400,1.63850296,0.09678127,1.48219447,0.01186063,0.00000000,0.16304048,0.00000000
-5.98199100,1.65157684,0.10189382,1.48672422,0.01223617,0.00000000,0.16824297,0.00000000
-5.97598799,1.67344724,0.10756209,1.49898598,0.01272617,0.00000000,0.17431573,0.00000000
-5.96998499,1.70431244,0.11380612,1.51917962,0.01332454,0.00000000,0.18126995,0.00000000
-5.96398199,1.74422303,0.12063841,1.54737250,0.01402472,0.00000000,0.18910485,0.00000000
-5.95797899,1.79307174,0.12806143,1.58349306,0.01481940,0.00000000,0.19780505,0.00000000
-5.95197599,1.85058689,0.13606535,1.62732740,0.01570038,0.00000000,0.20733831,0.00000000
-5.94597299,1.91632960,0.14462615,1.67851898,0.01665831,0.00000000,0.21765376,0.00000000
-5.93996998,1.98969524,0.15370419,1.73657161,0.01768261,0.00000000,0.22868074,0.00000000
-5.93396698,2.06991914,0.16324343,1.80085563,0.01876138,0.00000000,0.24032839,0.00000000
-5.92796398,2.15608660,0.17317127,1.87061710,0.01988138,0.00000000,0.25248604,0.00000000
-5.92196098,2.24714694,0.18339922,1.94498978,0.02102819,0.00000000,0.26502448,0.00000000
-5.91595798,2.34193138,0.19382425,2.02300964,0.02218638,0.00000000,0.27779801,0.00000000
-5.90995498,2.43917413,0.20433091,2.10363144,0.02333976,0.00000000,0.29064728,0.00000000
-5.90395198,2.53753626,0.21479407,2.18574697,0.02447179,0.00000000,0.30340285,0.00000000
-5.89794897,2.63563162,0.22508224,2.26820462,0.02556597,0.00000000,0.31588924,0.00000000
-5.89194597,2.73205409,0.23506136,2.34982971,0.02660633,0.00000000,0.32792945,0.00000000
-5.88594297,2.82540558,0.24459875,2.42944525,0.02757791,0.00000000,0.33934964,0.00000000
-5.87993997,2.91432380,0.25356732,2.50589264,0.02846725,0.00000000,0.34998390,0.00000000
-5.87393697,2.99750943,0.26184955,2.57805209,0.02926287,0.00000000,0.35967880,0.00000000
-5.86793397,3.07375177,0.26934132,2.64486234,0.02995567,0.00000000,0.36829771,0.00000000
-5.86193097,3.14195245,0.27595527,2.70533928,0.03053929,0.00000000,0.37572455,0.00000000
-5.85592796,3.20114670,0.28162364,2.75859342,0.03101032,0.00000000,0.38186690,0.00000000
-5.84992496,3.25052153,0.28630038,2.80384575,0.03136847,0.00000000,0.38665843,0.00000000
-5.84392196,3.28943082,0.28996254,2.84044171,0.03161657,0.00000000,0.39006041,0.00000000
-5.83791896,3.31740656,0.29261077,2.86786319,0.03176047,0.00000000,0.39206244,0.00000000
-5.83191596,3.33416641,0.29426902,2.88573803,0.03180878,0.00000000,0.39268223,0.00000000
-5.82591296,3.33961715,0.29498343,2.89384691,0.03177255,0.00000000,0.39196455,0.00000000
-5.81990995,3.33385406,0.29482047,2.89212734,0.03166481,0.00000000,0.38997935,0.00000000
-5.81390695,3.31715615,0.29386434,2.88067445,0.03150005,0.00000000,0.38681922,0.00000000
-5.80790395,3.28997742,0.29221398,2.85973846,0.03129360,0.00000000,0.38259619,0.00000000
-5.80190095,3.25293424,0.28997956,2.82971872,0.03106107,0.00000000,0.37743811,0.00000000
-5.79589795,3.20678927,0.28727888,2.79115433,0.03081768,0.00000000,0.37148472,0.00000000
-5.78989495,3.15243233,0.28423366,2.74471149,0.03057772,0.00000000,0.36488355,0.00000000
-5.78389195,3.09085877,0.28096599,2.69116777,0.03035402,0.00000000,0.35778585,0.00000000
-5.77788894,3.02314610,0.27759514,2.63139393,0.03015748,0.00000000,0.35034272,0.00000000
-5.77188594,2.95042953,0.27423483,2.56633358,0.02999681,0.00000000,0.34270161,0.00000000
-5.76588294,2.87387743,0.27099104,2.49698167,0.02987826,0.00000000,0.33500319,0.00000000
-5.75987994,2.79466746,0.26796056,2.42436233,0.02980564,0.00000000,0.32737893,0.00000000
-5.75387694,2.71396421,0.26523023,2.34950698,0.02978029,0.00000000,0.31994931,0.00000000
-5.74787394,2.63289919,0.26287697,2.27343362,0.02980140,0.00000000,0.31282265,0.00000000
-5.74187094,2.55255361,0.26096832,2.19712781,0.02986625,0.00000000,0.30609479,0.00000000
-5.73586793,2.47394454,0.25956378,2.12152617,0.02997066,0.00000000,0.29984932,0.00000000
-5.72986493,2.39801453,0.25871632,2.04750275,0.03010949,0.00000000,0.29415844,0.00000000
-5.72386193,2.32562467,0.25847433,1.97585854,0.03027716,0.00000000,0.28908424,0.00000000
-5.71785893,2.25755080,0.25888350,1.90731424,0.03046819,0.00000000,0.28468030,0.00000000
-5.71185593,2.19448238,0.25998849,1.84250600,0.03067770,0.00000000,0.28099341,0.00000000
-5.70585293,2.13702318,0.26183428,1.78198382,0.03090180,0.00000000,0.27806515,0.00000000
-5.69984992,2.08569312,0.26446682,1.72621208,0.03113799,0.00000000,0.27593327,0.00000000
-5.69384692,2.04093028,0.26793292,1.67557151,0.03138533,0.00000000,0.27463257,0.00000000
-5.68784392,2.00309223,0.27227933,1.63036193,0.03164449,0.00000000,0.27419527,0.00000000
-5.68184092,1.97245598,0.27755077,1.59080506,0.03191771,0.00000000,0.27465057,0.00000000
