energy_ev,total_up,Ag_p_up,Ag_d_up,B_p_up,B_d_up,Te_p_up,Te_d_up
-6.00000000,2.33267128,0.52086651,2.10726871,0.04870860,0.00000000,0.08689040,0.00000000
-5.99399700,2.42344502,0.48981278,2.21161379,0.04471190,0.00000000,0.08271454,0.00000000
-5.98799400,2.52115682,0.46135344,2.32180579,0.04107131,0.00000000,0.07889138,0.00000000
-5.98199100,2.62472108,0.43551378,2.43674060,0.03778976,0.00000000,0.07543481,0.00000000
-5.97598799,2.73294528,0.41224863,2.55523680,0.03486249,0.00000000,0.07234892,0.00000000
-5.96998499,2.84455388,0.39145216,2.67605569,0.03227827,0.00000000,0.06962872,0.00000000
-5.96398199,2.95821453,0.37296873,2.79792307,0.03002068,0.00000000,0.06726118,0.00000000
-5.95797899,3.07256582,0.35660436,2.91955226,0.02806943,0.00000000,0.06522634,0.00000000
-5.95197599,3.18624588,0.34213823,3.03966789,0.02640162,0.00000000,0.06349857,0.00000000
-5.94597299,3.29792089,0.32933383,3.15702981,0.02499297,0.00000000,0.06204793,0.00000000
-5.93996998,3.40631302,0.31794930,3.27045653,0.02381895,0.00000000,0.06084151,0.00000000
-5.93396698,3.51022680,0.30774674,3.37884770,0.02285567,0.00000000,0.05984477,0.00000000
-5.92796398,3.60857352,0.29850016,3.48120497,0.02208075,0.00000000,0.05902281,0.00000000
-5.92196098,3.70039289,0.29000197,3.57665081,0.02147390,0.00000000,0.05834156,0.00000000
-5.91595798,3.78487167,0.28206796,3.66444492,0.02101743,0.00000000,0.05776889,0.00000000
-5.90995498,3.86135880,0.27454076,3.74399778,0.02069648,0.00000000,0.05727547,0.00000000
-5.90395198,3.92937700,0.26729178,3.81488126,0.02049925,0.00000000,0.05683559,0.00000000
-5.89794897,3.98863048,0.26022183,3.87683604,0.02041690,0.00000000,0.05642768,0.00000000
-5.89194597,4.03900905,0.25326054,3.92977590,0.02044354,0.00000000,0.05603476,0.00000000
-5.88594297,4.08058856,0.24636476,3.97378889,0.02057595,0.00000000,0.05564460,0.00000000
-5.87993997,4.11362790,0.23951612,4.00913539,0.02081331,0.00000000,0.05524975,0.00000000
-5.87393697,4.13856290,0.23271801,4.03624341,0.02115689,0.00000000,0.05484737,0.00000000
-5.86793397,4.15599719,0.22599215,4.05570114,0.02160960,0.00000000,0.05443889,0.00000000
-5.86193097,4.16669045,0.21937492,4.06824694,0.02217563,0.00000000,0.05402956,0.00000000
-5.85592796,4.17154433,0.21291369,4.07475706,0.02286003,0.00000000,0.05362789,0.00000000
-5.84992496,4.17158615,0.20666325,4.07623118,0.02366826,0.00000000,0.05324496,0.00000000
-5.84392196,4.16795076,0.20068247,4.07377591,0.02460585,0.00000000,0.05289371,0.00000000
-5.83791896,4.16186070,0.19503132,4.06858660,0.02567792,0.00000000,0.05258827,0.00000000
-5.83191596,4.15460503,0.18976829,4.06192735,0.02688888,0.00000000,0.05234321,0.00000000
-5.82591296,4.14751694,0.18494828,4.05510986,0.02824203,0.00000000,0.05217293,0.00000000
-5.81990995,4.14195065,0.18062097,4.04947104,0.02973926,0.00000000,0.05209110,0.00000000
-5.81390695,4.13925784,0.17682964,4.04635009,0.03138072,0.00000000,0.05211017,0.00000000
-5.80790395,4.14076421,0.17361048,4.04706528,0.03316459,0.00000000,0.05224105,0.00000000
-5.80190095,4.14774667,0.17099231,4.05289116,0.03508680,0.00000000,0.05249291,0.00000000
-5.79589795,4.16141176,0.16899669,4.06503678,0.03714091,0.00000000,0.05287305,0.00000000
-5.78989495,4.18287606,0.16763836,4.08462566,0.03931796,0.00000000,0.05338699,0.00000000
-5.78389195,4.21314920,0.16692597,4.11267811,0.04160643,0.00000000,0.05403861,0.00000000
-5.77788894,4.25312013,0.16686298,4.15009679,0.04399231,0.00000000,0.05483037,0.00000000
-5.77188594,4.30354722,0.16744881,4.19765582,0.04645922,0.00000000,0.05576366,0.00000000
-5.76588294,4.36505253,0.16867999,4.25599416,0.04898869,0.00000000,0.05683913,0.00000000
-5.75987994,4.43812052,0.17055146,4.32561331,0.05156053,0.00000000,0.05805708,0.00000000
-5.75387694,4.52310111,0.17305775,4.40687934,0.05415330,0.00000000,0.05941779,0.00000000
-5.74787394,4.62021672,0.17619418,4.50002902,0.05674499,0.00000000,0.06092182,0.00000000
-5.74187094,4.72957278,0.17995790,4.60517952,0.05931367,0.00000000,0.06257024,0.00000000
-5.73586793,4.85117070,0.18434869,4.72234067,0.06183831,0.00000000,0.06436476,0.00000000
-5.72986493,4.98492235,0.18936967,4.85142895,0.06429963,0.00000000,0.06630772,0.00000000
-5.72386193,5.13066476,0.19502755,4.99228187,0.06668096,0.00000000,0.06840198,0.00000000
-5.71785893,5.28817362,0.20133273,5.14467142,0.06896904,0.00000000,0.07065069,0.00000000
-5.71185593,5.45717451,0.20829894,5.30831548,0.07115484,0.00000000,0.07305691,0.00000000
-5.70585293,5.63735046,0.21594258,5.48288590,0.07323409,0.00000000,0.07562314,0.00000000
-5.69984992,5.82834515,0.22428164,5.66801235,0.07520780,0.00000000,0.07835080,0.00000000
-5.69384692,6.02976106,0.23333440,5.86328149,0.07708246,0.00000000,0.08123960,0.00000000
-5.68784392,6.24115236,0.24311766,6.06823108,0.07887004,0.00000000,0.08428697,0.00000000
-5.68184092,6.46201298,0.25364491,6.28233926,0.08058768,0.00000000,0.08748747,0.00000000
-5.67583792,6.69176031,0.26492424,6.50500989,0.08225713,0.00000000,0.09083226,0.00000000
-5.66983492,6.92971602,0.27695622,6.73555469,0.08390396,0.00000000,0.09430880,0.00000000
-5.66383192,7.17508527,0.28973192,6.97317393,0.08555647,0.00000000,0.09790052,0.00000000
-5.65782891,7.42693627,0.30323104,7.21693725,0.08724444,0.00000000,0.10158685,0.00000000
-5.65182591,7.68418211,0.31742044,7.46576654,0.08899775,0.00000000,0.10534336,0.00000000
-5.64582291,7.94556694,0.33225312,7.71842280,0.09084493,0.00000000,0.10914215,0.00000000
-5.63981991,8.20965833,0.34766769,7.97349884,0.09281172,0.00000000,0.11295247,0.00000000
-5.63381691,8.47484745,0.36358861,8.22941933,0.09491976,0.00000000,0.11674151,0.00000000
-5.62781391,8.73935823,0.37992704,8.48444937,0.09718538,0.00000000,0.12047542,0.00000000
-5.62181091,9.00126630,0.39658247,8.73671241,0.09961868,0.00000000,0.12412044,0.00000000
-5.61580790,9.25852769,0.41344499,8.98421738,0.10222294,0.00000000,0.12764405,0.00000000
-5.60980490,9.50901677,0.43039828,9.22489482,0.10499425,0.00000000,0.13101631,0.00000000
-5.60380190,9.75057214,0.44732296,9.45664061,0.10792163,0.00000000,0.13421096,0.00000000
-5.59779890,9.98104884,0.46410043,9.67736584,0.11098739,0.00000000,0.13720653,0.00000000
-5.59179590,10.19837420,0.48061674,9.88505039,0.11416786,0.00000000,0.13998727,0.00000000
-5.58579290,10.40060488,0.49676648,10.07779775,0.11743440,0.00000000,0.14254376,0.00000000
-5.57978989,10.58598191,0.51245630,10.25388815,0.12075455,0.00000000,0.14487336,0.00000000
-5.57378689,10.75298075,0.52760794,10.41182722,0.12409343,0.00000000,0.14698018,0.00000000
-5.56778389,10.90035338,0.54216042,10.55038721,0.12741504,0.00000000,0.14887486,0.00000000
-5.56178089,11.02715986,0.55607145,10.66863833,0.13068358,0.00000000,0.15057390,0.00000000
-5.55577789,11.13278730,0.56931760,10.76596832,0.13386466,0.00000000,0.15209872,0.00000000
-5.54977489,11.21695467,0.58189347,10.84208858,0.13692624,0.00000000,0.15347437,0.00000000
-5.54377189,11.27970302,0.59380960,10.89702635,0.13983936,0.00000000,0.15472806,0.00000000
-5.53776888,11.32137104,0.60508940,10.93110312,0.14257851,0.00000000,0.15588748,0.00000000
-5.53176588,11.34255732,0.61576507,10.94489990,0.14512177,0.00000000,0.15697903,0.00000000
-5.52576288,11.34407096,0.62587282,10.93921153,0.14745056,0.00000000,0.15802608,0.00000000
-5.51975988,11.32687344,0.63544763,10.91499199,0.14954921,0.00000000,0.15904724,0.00000000
-5.51375688,11.29201470,0.64451789,10.87329417,0.15140429,0.00000000,0.16005495,0.00000000
-5.50775388,11.24056737,0.65310021,10.81520708,0.15300377,0.00000000,0.16105415,0.00000000
-5.50175088,11.17356277,0.66119475,10.74179448,0.15433623,0.00000000,0.16204147,0.00000000
-5.49574787,11.09193256,0.66878148,10.65403817,0.15538999,0.00000000,0.16300467,0.00000000
-5.48974487,10.99645950,0.67581751,10.55278954,0.15615247,0.00000000,0.16392261,0.00000000
-5.48374187,10.88774027,0.68223583,10.43873196,0.15660968,0.00000000,0.16476564,0.00000000
