energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.87243622,4.16200483,0.45601134,0.10712351,1.31222661,3.18225233,0.02469101,0.40259183,0.48654791,0.00000000
-2.86643322,4.19706396,0.45957496,0.10590765,1.34808954,3.21918760,0.02368982,0.39968175,0.49320807,0.00000000
-2.86043022,4.22721396,0.46342648,0.10462410,1.38260160,3.25161929,0.02275505,0.39696872,0.49894750,0.00000000
-2.85442721,4.25171865,0.46743421,0.10329355,1.41509050,3.27875211,0.02188654,0.39447540,0.50368000,0.00000000
-2.84842421,4.26986912,0.47146752,0.10193674,1.44489162,3.29981187,0.02108495,0.39221502,0.50733862,0.00000000
-2.84242121,4.28101395,0.47540176,0.10057377,1.47137414,3.31407820,0.02035166,0.39019107,0.50987887,0.00000000
-2.83641821,4.28458834,0.47912278,0.09922351,1.49396636,3.32091636,0.01968866,0.38839740,0.51128117,0.00000000
-2.83041521,4.28014075,0.48253101,0.09790298,1.51217899,3.31980655,0.01909827,0.38681887,0.51155226,0.00000000
-2.82441221,4.26735593,0.48554493,0.09662690,1.52562536,3.31036919,0.01858281,0.38543234,0.51072565,0.00000000
-2.81840920,4.24607297,0.48810372,0.09540735,1.53403735,3.29238487,0.01814430,0.38420821,0.50886089,0.00000000
-2.81240620,4.21629775,0.49016917,0.09425353,1.53727650,3.26580820,0.01778404,0.38311222,0.50604182,0.00000000
-2.80640320,4.17820908,0.49172664,0.09317171,1.53533956,3.23077467,0.01750230,0.38210766,0.50237384,0.00000000
-2.80040020,4.13215842,0.49278517,0.09216527,1.52835841,3.18760036,0.01729797,0.38115773,0.49798038,0.00000000
-2.79439720,4.07866315,0.49337666,0.09123494,1.51659423,3.13677469,0.01716839,0.38022790,0.49299870,0.00000000
-2.78839420,4.01839397,0.49355427,0.09037909,1.50042643,3.07894652,0.01710913,0.37928835,0.48757539,0.00000000
-2.78239120,3.95215698,0.49338999,0.08959418,1.48033686,3.01490452,0.01711400,0.37831615,0.48186172,0.00000000
-2.77638819,3.88087165,0.49297162,0.08887525,1.45689018,2.94555281,0.01717506,0.37729716,0.47600917,0.00000000
-2.77038519,3.80554555,0.49239922,0.08821649,1.43071143,2.87188333,0.01728280,0.37622752,0.47016535,0.00000000
-2.76438219,3.72724743,0.49178116,0.08761178,1.40246193,2.79494612,0.01742642,0.37511472,0.46447061,0.00000000
-2.75837919,3.64707968,0.49122999,0.08705525,1.37281478,2.71581916,0.01759415,0.37397801,0.45905541,0.00000000
-2.75237619,3.56615158,0.49085824,0.08654182,1.34243106,2.63557917,0.01777368,0.37284837,0.45403862,0.00000000
-2.74637319,3.48555442,0.49077437,0.08606761,1.31193793,2.55527448,0.01795264,0.37176784,0.44952678,0.00000000
-2.74037019,3.40633940,0.49107893,0.08563037,1.28190947,2.47590132,0.01811909,0.37078829,0.44561427,0.00000000
-2.73436718,3.32949906,0.49186124,0.08522968,1.25285117,2.39838413,0.01826199,0.36996976,0.44238426,0.00000000
-2.72836418,3.25595254,0.49319645,0.08486715,1.22518840,2.32356048,0.01837167,0.36937837,0.43991039,0.00000000
-2.72236118,3.18653491,0.49514331,0.08454645,1.19925930,2.25217097,0.01844023,0.36908386,0.43825873,0.00000000
-2.71635818,3.12199035,0.49774263,0.08427319,1.17531201,2.18485373,0.01846187,0.36915700,0.43748999,0.00000000
-2.71035518,3.06296882,0.50101636,0.08405477,1.15350604,2.12214340,0.01843311,0.36966684,0.43766161,0.00000000
-2.70435218,3.01002556,0.50496744,0.08389999,1.13391730,2.06447398,0.01835292,0.37067799,0.43882940,0.00000000
-2.69834917,2.96362275,0.50958031,0.08381873,1.11654619,2.01218456,0.01822275,0.37224802,0.44104866,0.00000000
-2.69234617,2.92413258,0.51482200,0.08382138,1.10132799,1.96552730,0.01804635,0.37442505,0.44437445,0.00000000
-2.68634317,2.89184082,0.52064377,0.08391832,1.08814481,1.92467654,0.01782964,0.37724567,0.44886098,0.00000000
-2.68034017,2.86695031,0.52698321,0.08411934,1.07683811,1.88973829,0.01758034,0.38073327,0.45456002,0.00000000
-2.67433717,2.84958376,0.53376662,0.08443302,1.06722122,1.86075917,0.01730758,0.38489671,0.46151847,0.00000000
-2.66833417,2.83978556,0.54091165,0.08486616,1.05909106,1.83773424,0.01702145,0.38972960,0.46977503,0.00000000
-2.66233117,2.83752234,0.54833002,0.08542322,1.05223852,1.82061314,0.01673250,0.39521005,0.47935639,0.00000000
-2.65632816,2.84268243,0.55593032,0.08610587,1.04645718,1.80930444,0.01645123,0.40130094,0.49027304,0.00000000
-2.65032516,2.85507460,0.56362066,0.08691265,1.04155004,1.80367795,0.01618761,0.40795081,0.50251510,0.00000000
-2.64432216,2.87442627,0.57131128,0.08783866,1.03733439,1.80356526,0.01595061,0.41509523,0.51604837,0.00000000
-2.63831916,2.90038219,0.57891687,0.08887554,1.03364467,1.80875882,0.01574784,0.42265875,0.53081112,0.00000000
-2.63231616,2.93250378,0.58635878,0.09001149,1.03033384,1.81900989,0.01558520,0.43055728,0.54671169,0.00000000
-2.62631316,2.97027023,0.59356693,0.09123150,1.02727328,1.83402605,0.01546670,0.43870093,0.56362734,0.00000000
-2.62031016,3.01308161,0.60048148,0.09251777,1.02435186,1.85346868,0.01539436,0.44699721,0.58140438,0.00000000
-2.61430715,3.06026460,0.60705425,0.09385025,1.02147435,1.87695106,0.01536814,0.45535445,0.59985976,0.00000000
-2.60830415,3.11108103,0.61324998,0.09520732,1.01855976,1.90403756,0.01538610,0.46368535,0.61878411,0.00000000
-2.60230115,3.16473936,0.61904720,0.09656664,1.01553964,1.93424421,0.01544456,0.47191064,0.63794607,0.00000000
-2.59629815,3.22040871,0.62443901,0.09790603,1.01235682,1.96704112,0.01553837,0.47996243,0.65709781,0.00000000
-2.59029515,3.27723529,0.62943354,0.09920436,1.00896466,2.00185668,0.01566124,0.48778740,0.67598143,0.00000000
-2.58429215,3.33436035,0.63405418,0.10044252,1.00532668,2.03808370,0.01580609,0.49534950,0.69433596,0.00000000
-2.57828914,3.39093907,0.63833948,0.10160427,1.00141682,2.07508730,0.01596550,0.50263198,0.71190456,0.00000000
-2.57228614,3.44615943,0.64234283,0.10267699,0.99721996,2.11221435,0.01613204,0.50963873,0.72844162,0.00000000
-2.56628314,3.49926020,0.64613168,0.10365234,0.99273262,2.14880413,0.01629869,0.51639475,0.74371935,0.00000000
-2.56028014,3.54954720,0.64978649,0.10452665,0.98796360,2.18419991,0.01645915,0.52294563,0.75753362,0.00000000
-2.55427714,3.59640708,0.65339925,0.10530119,0.98293436,2.21776096,0.01660810,0.52935608,0.76970871,0.00000000
-2.54827414,3.63931801,0.65707149,0.10598209,0.97767893,2.24887472,0.01674146,0.53570749,0.78010090,0.00000000
-2.54227114,3.67785693,0.66091203,0.10658019,0.97224322,2.27696864,0.01685649,0.54209451,0.78860072,0.00000000
-2.53626813,3.71170306,0.66503417,0.10711047,0.96668349,2.30152139,0.01695188,0.54862084,0.79513388,0.00000000
-2.53026513,3.74063781,0.66955258,0.10759140,0.96106423,2.32207312,0.01702770,0.55539439,0.79966089,0.00000000
-2.52426213,3.76454119,0.67457978,0.10804403,0.95545519,2.33823448,0.01708538,0.56252187,0.80217568,0.00000000
-2.51825913,3.78338512,0.68022247,0.10849100,0.94992781,2.34969414,0.01712754,0.57010319,0.80270315,0.00000000
-2.51225613,3.79722422,0.68657753,0.10895539,0.94455128,2.35622461,0.01715783,0.57822584,0.80129611,0.00000000
-2.50625313,3.80618449,0.69372804,0.10945957,0.93938831,2.35768615,0.01718071,0.58695946,0.79803164,0.00000000
-2.50025013,3.81045063,0.70173926,0.11002402,0.93449085,2.35402872,0.01720126,0.59635093,0.79300727,0.00000000
-2.49424712,3.81025251,0.71065481,0.11066625,0.92989617,2.34529166,0.01722494,0.60642008,0.78633715,0.00000000
-2.48824412,3.80585141,0.72049305,0.11139981,0.92562333,2.33160121,0.01725738,0.61715637,0.77814821,0.00000000
-2.48224112,3.79752638,0.73124393,0.11223349,0.92167041,2.31316573,0.01730424,0.62851650,0.76857675,0.00000000
-2.47623812,3.78556135,0.74286633,0.11317063,0.91801252,2.29026870,0.01737102,0.64042327,0.75776527,0.00000000
-2.47023512,3.77023310,0.75528600,0.11420874,0.91460093,2.26325955,0.01746304,0.65276551,0.74585969,0.00000000
-2.46423212,3.75180045,0.76839439,0.11533929,0.91136316,2.23254256,0.01758528,0.66539937,0.73300695,0.00000000
-2.45822911,3.73049492,0.78204816,0.11654774,0.90820418,2.19856415,0.01774246,0.67815064,0.71935297,0.00000000
-2.45222611,3.70651290,0.79606988,0.11781387,0.90500872,2.16179883,0.01793897,0.69081824,0.70504088,0.00000000
-2.44622311,3.68000956,0.81024953,0.11911220,0.90164443,2.12273441,0.01817900,0.70317872,0.69020941,0.00000000
-2.44022011,3.65109467,0.82434726,0.12041271,0.89796592,2.08185693,0.01846652,0.71499155,0.67499156,0.00000000
-2.43421711,3.61983022,0.83809716,0.12168169,0.89381953,2.03963595,0.01880540,0.72600507,0.65951326,0.00000000
-2.42821411,3.58623026,0.85121214,0.12288273,0.88904841,1.99651081,0.01919941,0.73596300,0.64389219,0.00000000
-2.42221111,3.55026272,0.86338982,0.12397777,0.88349805,1.95287844,0.01965230,0.74461122,0.62823668,0.00000000
-2.41620810,3.51185345,0.87431940,0.12492829,0.87702172,1.90908339,0.02016773,0.75170459,0.61264462,0.00000000
-2.41020510,3.47089235,0.88368923,0.12569642,0.86948584,1.86541033,0.02074928,0.75701377,0.59720260,0.00000000
-2.40420210,3.42724153,0.89119504,0.12624611,0.86077495,1.82207959,0.02140032,0.76033162,0.58198513,0.00000000
-2.39819910,3.38074519,0.89654844,0.12654420,0.85079611,1.77924571,0.02212389,0.76147923,0.56705414,0.00000000
-2.39219610,3.33124107,0.89948552,0.12656140,0.83948263,1.73699926,0.02292249,0.76031115,0.55245867,0.00000000
-2.38619310,3.27857287,0.89977516,0.12627318,0.82679689,1.69537146,0.02379783,0.75671990,0.53823496,0.00000000
-2.38019010,3.22260332,0.89722678,0.12566051,0.81273225,1.65434167,0.02475062,0.75063936,0.52440675,0.00000000
-2.37418709,3.16322717,0.89169722,0.12471035,0.79731384,1.61384689,0.02578027,0.74204720,0.51098601,0.00000000
-2.36818409,3.10038360,0.88309629,0.12341610,0.78059841,1.57379312,0.02688458,0.73096602,0.49797396,0.00000000
-2.36218109,3.03406747,0.87139100,0.12177774,0.76267302,1.53406750,0.02805953,0.71746331,0.48536237,0.00000000
-2.35617809,2.96433871,0.85660799,0.11980185,0.74365287,1.49455100,0.02929903,0.70165012,0.47313520,0.00000000
-2.35017509,2.89132964,0.83883417,0.11750138,0.72367820,1.45513065,0.03059476,0.68367864,0.46127033,0.00000000
-2.34417209,2.81524963,0.81821548,0.11489538,0.70291042,1.41571099,0.03193606,0.66373851,0.44974158,0.00000000
-2.33816908,2.73638710,0.79495384,0.11200839,0.68152787,1.37622405,0.03330994,0.64205233,0.43852072,0.00000000
-2.33216608,2.65510874,0.76930225,0.10886991,0.65972102,1.33663754,0.03470116,0.61887025,0.42757961,0.00000000
-2.32616308,2.57185609,0.74155850,0.10551359,0.63768779,1.29696111,0.03609239,0.59446400,0.41689226,0.00000000
-2.32016008,2.48713980,0.71205757,0.10197652,0.61562879,1.25725031,0.03746452,0.56912062,0.40643690,0.00000000
-2.31415708,2.40153187,0.68116303,0.09829839,0.59374299,1.21760850,0.03879703,0.54313596,0.39619787,0.00000000
-2.30815408,2.31565639,0.64925802,0.09452067,0.57222384,1.17818672,0.04006846,0.51680841,0.38616748,0.00000000
-2.30215108,2.23017927,0.61673593,0.09068584,0.55125606,1.13918158,0.04125695,0.49043288,0.37634754,0.00000000
-2.29614807,2.14579731,0.58399123,0.08683666,0.53101311,1.10083175,0.04234079,0.46429541,0.36675079,0.00000000
-2.29014507,2.06322719,0.55141088,0.08301548,0.51165552,1.06341291,0.04329909,0.43866832,0.35740191,0.00000000
-2.28414207,1.98319449,0.51936643,0.07926372,0.49332992,1.02723172,0.04411233,0.41380631,0.34833835,0.00000000
-2.27813907,1.90642312,0.48820710,0.07562128,0.47616874,0.99261893,0.04476301,0.38994329,0.33961055,0.00000000
-2.27213607,1.83362508,0.45825401,0.07212617,0.46029050,0.95992184,0.04523615,0.36729006,0.33128187,0.00000000
-2.26613307,1.76549060,0.42979558,0.06881411,0.44580051,0.92949626,0.04551977,0.34603275,0.32342789,0.00000000
-2.26013007,1.70267850,0.40308404,0.06571822,0.43279172,0.90169807,0.04560528,0.32633202,0.31613516,0.00000000
-2.25412706,1.64580659,0.37833320,0.06286874,0.42134567,0.87687450,0.04548773,0.30832276,0.30949937,0.00000000
-2.24812406,1.59544192,0.35571711,0.06029279,0.41153322,0.85535515,0.04516596,0.29211421,0.30362283,0.00000000
-2.24212106,1.55209081,0.33536968,0.05801407,0.40341501,0.83744286,0.04464267,0.27779041,0.29861148,0.00000000
-2.23611806,1.51618839,0.31738500,0.05605266,0.39704144,0.82340450,0.04392422,0.26541079,0.29457124,0.00000000
-2.23011506,1.48808795,0.30181829,0.05442471,0.39245226,0.81346179,0.04302052,0.25501083,0.29160406,0.00000000
-2.22411206,1.46805010,0.28868734,0.05314222,0.38967560,0.80778243,0.04194463,0.24660265,0.28980360,0.00000000
-2.21810905,1.45623221,0.27797424,0.05221277,0.38872666,0.80647175,0.04071236,0.24017565,0.28925082,0.00000000
-2.21210605,1.45267855,0.26962752,0.05163928,0.38960602,0.80956519,0.03934182,0.23569699,0.29000967,0.00000000
-2.20610305,1.45731168,0.26356451,0.05141982,0.39229789,0.81702204,0.03785277,0.23311213,0.29212312,0.00000000
-2.20010005,1.46992594,0.25967397,0.05154753,0.39676835,0.82872072,0.03626618,0.23234545,0.29560960,0.00000000
-2.19409705,1.49018358,0.25781897,0.05201049,0.40296387,0.84445613,0.03460354,0.23330097,0.30046032,0.00000000
-2.18809405,1.51761416,0.25784007,0.05279190,0.41081025,0.86393937,0.03288635,0.23586337,0.30663742,0.00000000
-2.18209105,1.55161791,0.25955887,0.05387019,0.42021213,0.88680005,0.03113560,0.23989930,0.31407323,0.00000000
-2.17608804,1.59147333,0.26278179,0.05521940,0.43105320,0.91259147,0.02937125,0.24525924,0.32267064,0.00000000
-2.17008504,1.63634906,0.26730418,0.05680963,0.44319722,0.94079872,0.02761187,0.25177967,0.33230473,0.00000000
-2.16408204,1.68532026,0.27291478,0.05860763,0.45648975,0.97084950,0.02587429,0.25928583,0.34282550,0.00000000
-2.15807904,1.73738865,0.27940024,0.06057755,0.47076054,1.00212752,0.02417335,0.26759493,0.35406166,0.00000000
-2.15207604,1.79150606,0.28654983,0.06268172,0.48582652,1.03398795,0.02252175,0.27651973,0.36582534,0.00000000
-2.14607304,1.84660028,0.29416000,0.06488152,0.50149518,1.06577446,0.02092996,0.28587242,0.37791746,0.00000000
-2.14007004,1.90160228,0.30203882,0.06713830,0.51756808,1.09683712,0.01940623,0.29546860,0.39013352,0.00000000
-2.13406703,1.95547365,0.31001000,0.06941422,0.53384439,1.12655033,0.01795665,0.30513127,0.40226953,0.00000000
-2.12806403,2.00723304,0.31791631,0.07167309,0.55012414,1.15433021,0.01658528,0.31469468,0.41412779,0.00000000
-2.12206103,2.05598034,0.32562243,0.07388114,0.56621111,1.17965038,0.01529435,0.32400768,0.42552233,0.00000000
-2.11605803,2.10091768,0.33301690,0.07600759,0.58191521,1.20205578,0.01408443,0.33293668,0.43628362,0.00000000
-2.11005503,2.14136623,0.34001316,0.07802516,0.59705417,1.22117357,0.01295470,0.34136790,0.44626249,0.00000000
-2.10405203,2.17677838,0.34654974,0.07991041,0.61145481,1.23672102,0.01190320,0.34920891,0.45533306,0.00000000
-2.09804902,2.20674473,0.35258946,0.08164392,0.62495358,1.24850991,0.01092706,0.35638933,0.46339463,0.00000000
-2.09204602,2.23099604,0.35811781,0.08321027,0.63739690,1.25644748,0.01002272,0.36286084,0.47037249,0.00000000
-2.08604302,2.24940037,0.36314060,0.08459801,0.64864105,1.26053405,0.00918622,0.36859639,0.47621777,0.00000000
-2.08004002,2.26195589,0.36768099,0.08579942,0.65855222,1.26085758,0.00841331,0.37358874,0.48090632,0.00000000
-2.07403702,2.26878005,0.37177614,0.08681019,0.66700645,1.25758574,0.00769969,0.37784851,0.48443692,0.00000000
-2.06803402,2.27009623,0.37547364,0.08762916,0.67389011,1.25095597,0.00704111,0.38140186,0.48682885,0.00000000
-2.06203102,2.26621855,0.37882793,0.08825788,0.67910063,1.24126421,0.00643351,0.38428784,0.48811913,0.00000000
-2.05602801,2.25753606,0.38189693,0.08870030,0.68254785,1.22885306,0.00587306,0.38655579,0.48835950,0.00000000
-2.05002501,2.24449708,0.38473894,0.08896248,0.68415587,1.21409989,0.00535627,0.38826270,0.48761352,0.00000000
-2.04402201,2.22759459,0.38741013,0.08905227,0.68386537,1.19740565,0.00487998,0.38947090,0.48595363,0.00000000
-2.03801901,2.20735320,0.38996251,0.08897910,0.68163631,1.17918469,0.00444141,0.39024592,0.48345864,0.00000000
-2.03201601,2.18431813,0.39244263,0.08875388,0.67745076,1.15985614,0.00403812,0.39065480,0.48021142,0.00000000
-2.02601301,2.15904649,0.39489084,0.08838884,0.67131573,1.13983690,0.00366803,0.39076483,0.47629709,0.00000000
-2.02001001,2.13210069,0.39734122,0.08789751,0.66326568,1.11953639,0.00332937,0.39064263,0.47180149,0.00000000
-2.01400700,2.10404385,0.39982200,0.08729471,0.65336449,1.09935289,0.00302069,0.39035364,0.46681010,0.00000000
-2.00800400,2.07543676,0.40235643,0.08659647,0.64170659,1.07967140,0.00274080,0.38996193,0.46140719,0.00000000
-2.00200100,2.04683601,0.40496395,0.08582007,0.62841726,1.06086249,0.00248879,0.38953020,0.45567528,0.00000000
-1.99599800,2.01879249,0.40766152,0.08498392,0.61365163,1.04328191,0.00226392,0.38911989,0.44969474,0.00000000
-1.98999500,1.99184980,0.41046494,0.08410748,0.59759264,1.02727041,0.00206571,0.38879135,0.44354341,0.00000000
-1.98399200,1.96654193,0.41339000,0.08321108,0.58044775,1.01315335,0.00189381,0.38860389,0.43729638,0.00000000
-1.97798899,1.94338969,0.41645339,0.08231564,0.56244451,1.00123973,0.00174806,0.38861558,0.43102554,0.00000000
-1.97198599,1.92289542,0.41967315,0.08144232,0.54382525,0.99182014,0.00162843,0.38888280,0.42479915,0.00000000
-1.96598299,1.90553578,0.42306866,0.08061214,0.52484088,0.98516350,0.00153504,0.38945947,0.41868124,0.00000000
-1.95997999,1.89175239,0.42666006,0.07984544,0.50574431,0.98151236,0.00146808,0.39039581,0.41273079,0.00000000
-1.95397699,1.88194057,0.43046705,0.07916132,0.48678350,0.98107673,0.00142789,0.39173669,0.40700086,0.00000000
-1.94797399,1.87643620,0.43450717,0.07857701,0.46819459,0.98402656,0.00141483,0.39351971,0.40153745,0.00000000
-1.94197099,1.87550136,0.43879354,0.07810724,0.45019542,0.99048313,0.00142937,0.39577284,0.39637836,0.00000000
-1.93596798,1.87930919,0.44333222,0.07776357,0.43297957,1.00050976,0.00147197,0.39851192,0.39155191,0.00000000
-1.92996498,1.88792890,0.44811929,0.07755375,0.41671123,1.01410230,0.00154312,0.40173802,0.38707568,0.00000000
-1.92396198,1.90131166,0.45313787,0.07748118,0.40152113,1.03118002,0.00164331,0.40543493,0.38295536,0.00000000
-1.91795898,1.91927851,0.45835523,0.07754441,0.38750362,1.05157763,0.00177295,0.40956686,0.37918367,0.00000000
-1.91195598,1.94151109,0.46372030,0.07773680,0.37471500,1.07503908,0.00193242,0.41407661,0.37573960,0.00000000
-1.90595298,1.96754638,0.46916171,0.07804629,0.36317321,1.10121381,0.00212196,0.41888434,0.37258794,0.00000000
-1.89994997,1.99677607,0.47458662,0.07845538,0.35285872,1.12965612,0.00234171,0.42388721,0.36967924,0.00000000
-1.89394697,2.02845158,0.47988060,0.07894136,0.34371682,1.15982814,0.00259165,0.42895991,0.36695027,0.00000000
-1.88794397,2.06169486,0.48490852,0.07947664,0.33566094,1.19110684,0.00287156,0.43395632,0.36432506,0.00000000
-1.88194097,2.09551547,0.48951678,0.08002939,0.32857700,1.22279504,0.00318104,0.43871225,0.36171649,0.00000000
-1.87593797,2.12883371,0.49353674,0.08056436,0.32232873,1.25413669,0.00351946,0.44304933,0.35902856,0.00000000
-1.86993497,2.16050932,0.49678934,0.08104392,0.31676348,1.28433579,0.00388597,0.44677989,0.35615919,0.00000000
-1.86393197,2.18937503,0.49909081,0.08142921,0.31171859,1.31257866,0.00427950,0.44971282,0.35300358,0.00000000
-1.85792896,2.21427367,0.50025925,0.08168146,0.30702792,1.33805871,0.00469872,0.45165999,0.34945802,0.00000000
-1.85192596,2.23409765,0.50012183,0.08176337,0.30252844,1.36000272,0.00514212,0.45244322,0.34542393,0.00000000
-1.84592296,2.24782891,0.49852224,0.08164048,0.29806646,1.37769762,0.00560798,0.45190122,0.34081216,0.00000000
-1.83991996,2.25457769,0.49532805,0.08128251,0.29350352,1.39051651,0.00609444,0.44989639,0.33554711,0.00000000
-1.83391696,2.25361837,0.49043763,0.08066461,0.28872156,1.39794274,0.00659952,0.44632096,0.32957071,0.00000000
-1.82791396,2.24442047,0.48378626,0.07976836,0.28362731,1.39959079,0.00712122,0.44110227,0.32284591,0.00000000
-1.82191096,2.22667340,0.47535102,0.07858267,0.27815574,1.39522312,0.00765753,0.43420678,0.31535957,0.00000000
-1.81590795,2.20030359,0.46515433,0.07710427,0.27227238,1.38476189,0.00820657,0.42564273,0.30712456,0.00000000
-1.80990495,2.16548322,0.45326573,0.07533802,0.26597466,1.36829505,0.00876664,0.41546111,0.29818090,0.00000000
-1.80390195,2.12262990,0.43980203,0.07329682,0.25929211,1.34607657,0.00933636,0.40375507,0.28859601,0.00000000
-1.79789895,2.07239746,0.42492558,0.07100130,0.25228544,1.31852053,0.00991470,0.39065761,0.27846384,0.00000000
-1.79189595,2.01565812,0.40884088,0.06847911,0.24504469,1.28618959,0.01050117,0.37633779,0.26790304,0.00000000
-1.78589295,1.95347701,0.39178964,0.06576410,0.23768649,1.24977828,0.01109582,0.36099567,0.25705416,0.00000000
-1.77988994,1.88708025,0.37404448,0.06289511,0.23035054,1.21009191,0.01169936,0.34485607,0.24607613,0.00000000
-1.77388694,1.81781807,0.35590174,0.05991482,0.22319553,1.16802213,0.01231320,0.32816177,0.23514191,0.00000000
-1.76788394,1.74712462,0.33767353,0.05686829,0.21639454,1.12452021,0.01293947,0.31116622,0.22443382,0.00000000
-1.76188094,1.67647644,0.31967953,0.05380171,0.21013027,1.08056928,0.01358100,0.29412631,0.21413850,0.00000000
-1.75587794,1.60735107,0.30223881,0.05076096,0.20459001,1.03715659,0.01424129,0.27729542,0.20444174,0.00000000
-1.74987494,1.54118756,0.28566208,0.04779047,0.19996063,0.99524699,0.01492435,0.26091716,0.19552351,0.00000000
-1.74387194,1.47935029,0.27024454,0.04493209,0.19642376,0.95575835,0.01563461,0.24521999,0.18755318,0.00000000
-1.73786893,1.42309710,0.25625967,0.04222422,0.19415103,0.91953993,0.01637670,0.23041290,0.18068517,0.00000000
-1.73186593,1.37355257,0.24395402,0.03970109,0.19329965,0.88735404,0.01715519,0.21668226,0.17505514,0.00000000
-1.72586293,1.33168688,0.23354311,0.03739230,0.19400831,0.85986137,0.01797436,0.20418985,0.17077676,0.00000000
-1.71985993,1.29830040,0.22520851,0.03532255,0.19639340,0.83761011,0.01883785,0.19307207,0.16793915,0.00000000
-1.71385693,1.27401375,0.21909593,0.03351155,0.20054563,0.82102876,0.01974835,0.18344010,0.16660496,0.00000000
-1.70785393,1.25926293,0.21531435,0.03197409,0.20652709,0.81042237,0.02070732,0.17538093,0.16680909,0.00000000
-1.70185093,1.25429907,0.21393592,0.03072027,0.21436868,0.80597184,0.02171465,0.16895894,0.16855805,0.00000000
-1.69584792,1.25919179,0.21499663,0.02975582,0.22406811,0.80773590,0.02276838,0.16421799,0.17182992,0.00000000
-1.68984492,1.27383575,0.21849738,0.02908242,0.23558831,0.81565518,0.02386455,0.16118345,0.17657472,0.00000000
-1.68384192,1.29795940,0.22440543,0.02869812,0.24885648,0.82955803,0.02499697,0.15986431,0.18271543,0.00000000
-1.67783892,1.33113552,0.23265612,0.02859767,0.26376371,0.84916762,0.02615722,0.16025496,0.19014929,0.00000000
-1.67183592,1.37279285,0.24315457,0.02877288,0.28016533,0.87410995,0.02733459,0.16233655,0.19874961,0.00000000
-1.66583292,1.42222852,0.25577751,0.02921285,0.29788199,0.90392257,0.02851629,0.16607790,0.20836785,0.00000000
-1.65982991,1.47862109,0.27037501,0.02990422,0.31670146,0.93806381,0.02968758,0.17143586,0.21883613,0.00000000
-1.65382691,1.54104399,0.28677227,0.03083131,0.33638141,0.97592238,0.03083211,0.17835522,0.22997000,0.00000000
-1.64782391,1.60847952,0.30477144,0.03197625,0.35665288,1.01682739,0.03193229,0.18676820,0.24157161,0.00000000
-1.64182091,1.67983345,0.32415355,0.03331900,0.37722470,1.06005878,0.03296980,0.19659375,0.25343307,0.00000000
-1.63581791,1.75395031,0.34468060,0.03483749,0.39778865,1.10485818,0.03392600,0.20773665,0.26534011,0.00000000
-1.62981491,1.82962969,0.36609801,0.03650765,0.41802530,1.15044031,0.03478260,0.22008678,0.27707603,0.00000000
-1.62381191,1.90564343,0.38813735,0.03830354,0.43761050,1.19600477,0.03552212,0.23351861,0.28842569,0.00000000
-1.61780890,1.98075385,0.41051957,0.04019753,0.45622220,1.24074849,0.03612846,0.24789112,0.29917969,0.00000000
-1.61180590,2.05373293,0.43295862,0.04216053,0.47354757,1.28387836,0.03658743,0.26304827,0.30913850,0.00000000
-1.60580290,2.12338211,0.45516557,0.04416233,0.48929008,1.32462424,0.03688719,0.27882011,0.31811652,0.00000000
-1.59979990,2.18855252,0.47685311,0.04617199,0.50317641,1.36225191,0.03701863,0.29502463,0.32594592,0.00000000
-1.59379690,2.24816501,0.49774033,0.04815834,0.51496284,1.39607578,0.03697561,0.31147012,0.33248009,0.00000000
-1.58779390,2.30122957,0.51755768,0.05009053,0.52444098,1.42547097,0.03675524,0.32795831,0.33759673,0.00000000
-1.58179090,2.34686342,0.53605193,0.05193858,0.53144260,1.44988452,0.03635787,0.34428784,0.34120023,0.00000000
-1.57578789,2.38430720,0.55299089,0.05367402,0.53584339,1.46884527,0.03578712,0.36025807,0.34322356,0.00000000
-1.56978489,2.41293850,0.56816776,0.05527048,0.53756549,1.48197216,0.03504970,0.37567302,0.34362922,0.00000000
-1.56378189,2.43228242,0.58140482,0.05670419,0.53657869,1.48898063,0.03415523,0.39034517,0.34240953,0.00000000
-1.55777889,2.44201841,0.59255640,0.05795452,0.53290031,1.48968686,0.03311592,0.40409906,0.33958609,0.00000000
-1.55177589,2.44198334,0.60151080,0.05900428,0.52659377,1.48400980,0.03194617,0.41677429,0.33520833,0.00000000
-1.54577289,2.43217047,0.60819128,0.05984006,0.51776588,1.47197080,0.03066218,0.42822800,0.32935152,0.00000000
-1.53976988,2.41272453,0.61255592,0.06045227,0.50656301,1.45369098,0.02928144,0.43833661,0.32211388,0.00000000
-1.53376688,2.38393299,0.61459641,0.06083522,0.49316632,1.42938636,0.02782234,0.44699682,0.31361334,0.00000000
-1.52776388,2.34621405,0.61433590,0.06098693,0.47778624,1.39936102,0.02630362,0.45412580,0.30398379,0.00000000
-1.52176088,2.30010181,0.61182600,0.06090891,0.46065642,1.36399849,0.02474400,0.45966085,0.29337104,0.00000000
-1.51575788,2.24622937,0.60714313,0.06060582,0.44202733,1.32375181,0.02316171,0.46355837,0.28192879,0.00000000
-1.50975488,2.18531056,0.60038453,0.06008503,0.42215994,1.27913246,0.02157418,0.46579254,0.26981452,0.00000000
