energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.72986493,2.72400746,2.23805406,0.40340941,0.20088797,1.22969253,0.28943105,0.00072315
-5.72386193,2.57162765,2.10165173,0.38171263,0.19253739,1.16176404,0.27084336,0.00068708
-5.71785893,2.41420813,1.96213107,0.35913115,0.18350895,1.09115746,0.25245819,0.00064941
-5.71185593,2.25431447,1.82177648,0.33602039,0.17394302,1.01899707,0.23464470,0.00061074
-5.70585293,2.09442618,1.68276027,0.31272636,0.16398424,0.94637146,0.21775409,0.00057169
-5.69984992,1.93688439,1.54709871,0.28957804,0.15377791,0.87430978,0.20211341,0.00053283
-5.69384692,1.78384779,1.41661650,0.26688094,0.14346658,0.80376174,0.18802065,0.00049472
-5.68784392,1.63725732,1.29291975,0.24491185,0.13318696,0.73558165,0.17574070,0.00045786
-5.68184092,1.49880987,1.17737777,0.22391485,0.12306719,0.67051650,0.16550239,0.00042270
-5.67583792,1.36994069,1.07111275,0.20409856,0.11322455,0.60919823,0.15749622,0.00038965
-5.66983492,1.25181374,0.97499686,0.18563453,0.10376358,0.55213975,0.15187282,0.00035905
-5.66383192,1.14531924,0.88965558,0.16865674,0.09477465,0.49973446,0.14874192,0.00033116
-5.65782891,1.05107744,0.81547622,0.15326202,0.08633304,0.45225870,0.14817159,0.00030620
-5.65182591,0.96944739,0.75262048,0.13951122,0.07849837,0.40987679,0.15018779,0.00028432
-5.64582291,0.90053986,0.70103995,0.12743105,0.07131455,0.37264804,0.15477418,0.00026560
-5.63981991,0.84423334,0.66049371,0.11701648,0.06480997,0.34053516,0.16187198,0.00025005
-5.63381691,0.80019237,0.63056714,0.10823336,0.05899814,0.31341388,0.17138021,0.00023764
-5.62781391,0.76788764,0.61069137,0.10102149,0.05387854,0.29108308,0.18315624,0.00022829
-5.62181091,0.74661733,0.60016320,0.09529771,0.04943777,0.27327539,0.19701675,0.00022183
-5.61580790,0.73552950,0.59816499,0.09095923,0.04565084,0.25966786,0.21273950,0.00021809
-5.60980490,0.73364531,0.60378476,0.08788691,0.04248265,0.24989263,0.23006577,0.00021682
-5.60380190,0.73988313,0.61603639,0.08594869,0.03988962,0.24354741,0.24870391,0.00021778
-5.59779890,0.75308346,0.63388012,0.08500295,0.03782131,0.24020577,0.26833388,0.00022065
-5.59179590,0.77203462,0.65624343,0.08490188,0.03622218,0.23942721,0.28861311,0.00022514
-5.58579290,0.79549927,0.68204234,0.08549490,0.03503329,0.24076689,0.30918338,0.00023092
-5.57978989,0.82224143,0.71020310,0.08663193,0.03419399,0.24378511,0.32967892,0.00023765
-5.57378689,0.85105376,0.73968407,0.08816669,0.03364361,0.24805631,0.34973532,0.00024503
-5.56778389,0.88078467,0.76949758,0.08995987,0.03332301,0.25317775,0.36899920,0.00025274
-5.56178089,0.91036459,0.79873105,0.09188207,0.03317601,0.25877744,0.38713812,0.00026050
-5.55577789,0.93883073,0.82656711,0.09381660,0.03315077,0.26452151,0.40385043,0.00026807
-5.54977489,0.96534949,0.85230178,0.09566197,0.03320086,0.27012052,0.41887463,0.00027522
-5.54377189,0.98923568,0.87536002,0.09733395,0.03328629,0.27533474,0.43199772,0.00028180
-5.53776888,1.00996764,0.89530808,0.09876723,0.03337421,0.27997817,0.44306214,0.00028769
-5.53176588,1.02719760,0.91186171,0.09991653,0.03343946,0.28392106,0.45197093,0.00029284
-5.52576288,1.04075658,0.92488990,0.10075717,0.03346480,0.28709081,0.45869066,0.00029724
-5.51975988,1.05065331,0.93441363,0.10128490,0.03344093,0.28947116,0.46325211,0.00030096
-5.51375688,1.05706716,0.94059947,0.10151524,0.03336627,0.29109969,0.46574833,0.00030412
-5.50775388,1.06033492,0.94374809,0.10148203,0.03324644,0.29206357,0.46633036,0.00030687
-5.50175088,1.06093200,0.94427806,0.10123541,0.03309357,0.29249364,0.46520048,0.00030943
-5.49574787,1.05944845,0.94270533,0.10083925,0.03292535,0.29255714,0.46260350,0.00031206
-5.48974487,1.05656093,0.93961934,0.10036807,0.03276394,0.29244923,0.45881631,0.00031501
-5.48374187,1.05300153,0.93565666,0.09990361,0.03263474,0.29238364,0.45413625,0.00031860
-5.47773887,1.04952496,0.93147330,0.09953115,0.03256503,0.29258280,0.44886881,0.00032310
-5.47173587,1.04687529,0.92771687,0.09933571,0.03258266,0.29326794,0.44331519,0.00032880
-5.46573287,1.04575380,0.92499993,0.09939831,0.03271463,0.29464943,0.43776043,0.00033596
-5.45972986,1.04678941,0.92387554,0.09979249,0.03298584,0.29691787,0.43246249,0.00034480
-5.45372686,1.05051278,0.92481630,0.10058106,0.03341790,0.30023633,0.42764289,0.00035549
-5.44772386,1.05733535,0.92819758,0.10181347,0.03402806,0.30473391,0.42347930,0.00036815
-5.44172086,1.06753415,0.93428570,0.10352369,0.03482846,0.31050114,0.42010027,0.00038283
-5.43571786,1.08124297,0.94323162,0.10572880,0.03582544,0.31758711,0.41758243,0.00039952
-5.42971486,1.09845007,0.95507000,0.10842834,0.03701926,0.32599866,0.41595009,0.00041812
-5.42371186,1.11900250,0.96972371,0.11160440,0.03840394,0.33570152,0.41517716,0.00043848
-5.41770885,1.14261659,0.98701333,0.11522244,0.03996745,0.34662320,0.41519130,0.00046036
-5.41170585,1.16889386,1.00667078,0.11923288,0.04169213,0.35865761,0.41587987,0.00048349
-5.40570285,1.19734147,1.02835650,0.12357324,0.04355524,0.37167093,0.41709740,0.00050753
-5.39969985,1.22739596,1.05167873,0.12817074,0.04552982,0.38550847,0.41867403,0.00053209
-5.39369685,1.25844900,1.07621404,0.13294535,0.04758561,0.40000204,0.42042458,0.00055678
-5.38769385,1.28987372,1.10152778,0.13781297,0.04969004,0.41497740,0.42215770,0.00058118
-5.38169085,1.32105019,1.12719314,0.14268863,0.05180939,0.43026136,0.42368457,0.00060487
-5.37568784,1.35138879,1.15280803,0.14748958,0.05390974,0.44568805,0.42482693,0.00062747
-5.36968484,1.38035017,1.17800861,0.15213805,0.05595804,0.46110397,0.42542387,0.00064861
-5.36368184,1.40746101,1.20247891,0.15656362,0.05792296,0.47637168,0.42533732,0.00066795
-5.35767884,1.43232473,1.22595610,0.16070497,0.05977564,0.49137173,0.42445590,0.00068523
-5.35167584,1.45462699,1.24823127,0.16451111,0.06149024,0.50600284,0.42269715,0.00070022
-5.34567284,1.47413575,1.26914584,0.16794181,0.06304436,0.52018043,0.42000814,0.00071277
-5.33966983,1.49069643,1.28858419,0.17096756,0.06441923,0.53383357,0.41636454,0.00072278
-5.33366683,1.50422258,1.30646303,0.17356877,0.06559969,0.54690067,0.41176836,0.00073020
-5.32766383,1.51468315,1.32271866,0.17573453,0.06657408,0.55932433,0.40624465,0.00073504
-5.32166083,1.52208738,1.33729301,0.17746099,0.06733399,0.57104571,0.39983735,0.00073737
-5.31565783,1.52646853,1.35011980,0.17874944,0.06787384,0.58199902,0.39260468,0.00073728
-5.30965483,1.52786782,1.36111186,0.17960431,0.06819051,0.59210652,0.38461448,0.00073489
-5.30365183,1.52631977,1.37015071,0.18003129,0.06828291,0.60127466,0.37593957,0.00073034
-5.29764882,1.52183999,1.37707937,0.18003554,0.06815155,0.60939152,0.36665367,0.00072377
-5.29164582,1.51441652,1.38169907,0.17962036,0.06779822,0.61632615,0.35682788,0.00071533
-5.28564282,1.50400510,1.38377023,0.17878623,0.06722574,0.62192976,0.34652803,0.00070515
-5.27963982,1.49052885,1.38301780,0.17753043,0.06643774,0.62603891,0.33581294,0.00069336
-5.27363682,1.47388237,1.37914089,0.17584705,0.06543870,0.62848055,0.32473357,0.00068006
-5.26763382,1.45393975,1.37182588,0.17372770,0.06423391,0.62907875,0.31333303,0.00066534
-5.26163082,1.43056602,1.36076252,0.17116251,0.06282962,0.62766266,0.30164750,0.00064927
-5.25562781,1.40363109,1.34566177,0.16814155,0.06123327,0.62407522,0.28970759,0.00063191
-5.24962481,1.37302513,1.32627436,0.16465654,0.05945365,0.61818219,0.27754029,0.00061330
-5.24362181,1.33867419,1.30240878,0.16070259,0.05750119,0.60988079,0.26517109,0.00059348
-5.23761881,1.30055496,1.27394760,0.15627996,0.05538811,0.59910748,0.25262616,0.00057252
-5.23161581,1.25870760,1.24086094,0.15139560,0.05312862,0.58584442,0.23993435,0.00055045
-5.22561281,1.21324564,1.20321627,0.14606445,0.05073892,0.57012394,0.22712891,0.00052734
-5.21960980,1.16436222,1.16118390,0.14031030,0.04823724,0.55203106,0.21424871,0.00050329
-5.21360680,1.11233231,1.11503770,0.13416624,0.04564367,0.53170361,0.20133897,0.00047839
-5.20760380,1.05751068,1.06515104,0.12767453,0.04297992,0.50933002,0.18845142,0.00045278
-5.20160080,1.00032569,1.01198823,0.12088607,0.04026901,0.48514489,0.17564382,0.00042660
-5.19559780,0.94126937,0.95609178,0.11385933,0.03753483,0.45942255,0.16297905,0.00040003
-5.18959480,0.88088431,0.89806644,0.10665890,0.03480171,0.43246903,0.15052374,0.00037325
-5.18359180,0.81974826,0.83856070,0.09935379,0.03209389,0.40461276,0.13834658,0.00034646
-5.17758879,0.75845716,0.77824686,0.09201538,0.02943501,0.37619462,0.12651640,0.00031988
-5.17158579,0.69760780,0.71780076,0.08471546,0.02684768,0.34755776,0.11510031,0.00029370
-5.16558279,0.63778081,0.65788201,0.07752409,0.02435305,0.31903769,0.10416177,0.00026814
-5.15957979,0.57952497,0.59911586,0.07050778,0.02197043,0.29095318,0.09375902,0.00024340
-5.15357679,0.52334364,0.54207730,0.06372772,0.01971713,0.26359823,0.08394371,0.00021965
-5.14757379,0.46968367,0.48727812,0.05723844,0.01760826,0.23723549,0.07475994,0.00019706
-5.14157079,0.41892748,0.43515731,0.05108671,0.01565679,0.21209136,0.06624379,0.00017577
-5.13556778,0.37138824,0.38607494,0.04531089,0.01387362,0.18835274,0.05842324,0.00015590
-5.12956478,0.32730840,0.34030962,0.03994062,0.01226782,0.16616559,0.05131866,0.00013754
-5.12356178,0.28686131,0.29805933,0.03499693,0.01084694,0.14563511,0.04494361,0.00012076
-5.11755878,0.25015560,0.25944527,0.03049265,0.00961745,0.12682739,0.03930617,0.00010561
-5.11155578,0.21724206,0.22451835,0.02643313,0.00858514,0.10977243,0.03441053,0.00009212
-5.10555278,0.18812246,0.19326785,0.02281722,0.00775571,0.09446805,0.03025888,0.00008030
-5.09954977,0.16275975,0.16563154,0.01963837,0.00713515,0.08088464,0.02685351,0.00007016
-5.09354677,0.14108926,0.14150699,0.01688596,0.00673034,0.06897041,0.02419899,0.00006170
-5.08754377,0.12303025,0.12076327,0.01454654,0.00654937,0.05865675,0.02230450,0.00005493
-5.08154077,0.10849746,0.10325284,0.01260521,0.00660195,0.04986363,0.02118601,0.00004984
-5.07553777,0.09741215,0.08882303,0.01104688,0.00689963,0.04250481,0.02086845,0.00004646
-5.06953477,0.08971246,0.07732693,0.00985744,0.00745588,0.03649257,0.02138780,0.00004483
-5.06353177,0.08536261,0.06863342,0.00902484,0.00828606,0.03174203,0.02279284,0.00004502
-5.05752876,0.08436094,0.06263611,0.00854007,0.00940720,0.02817477,0.02514682,0.00004711
-5.05152576,0.08674653,0.05926121,0.00839786,0.01083762,0.02572193,0.02852877,0.00005122
-5.04552276,0.09260432,0.05847409,0.00859737,0.01259634,0.02432657,0.03303454,0.00005753
-5.03951976,0.10206875,0.06028475,0.00914259,0.01470237,0.02394543,0.03877745,0.00006624
-5.03351676,0.11532576,0.06475189,0.01004267,0.01717376,0.02455004,0.04588859,0.00007760
-5.02751376,0.13261325,0.07198582,0.01131202,0.02002664,0.02612727,0.05451667,0.00009190
-5.02151076,0.15421985,0.08215002,0.01297026,0.02327403,0.02867934,0.06482739,0.00010948
-5.01550775,0.18048213,0.09546134,0.01504202,0.02692465,0.03222335,0.07700221,0.00013074
-5.00950475,0.21177995,0.11218867,0.01755659,0.03098178,0.03679024,0.09123662,0.00015610
-5.00350175,0.24853014,0.13265014,0.02054736,0.03544204,0.04242346,0.10773763,0.00018603
-4.99749875,0.29117828,0.15720838,0.02405110,0.04029439,0.04917710,0.12672062,0.00022104
-4.99149575,0.34018846,0.18626401,0.02810710,0.04551926,0.05711366,0.14840527,0.00026167
-4.98549275,0.39603112,0.22024683,0.03275605,0.05108792,0.06630143,0.17301071,0.00030846
-4.97948974,0.45916868,0.25960487,0.03803882,0.05696213,0.07681140,0.20074975,0.00036197
-4.97348674,0.53003922,0.30479091,0.04399494,0.06309411,0.08871391,0.23182217,0.00042275
-4.96748374,0.60903804,0.35624668,0.05066100,0.06942696,0.10207478,0.26640717,0.00049132
-4.96148074,0.69649747,0.41438456,0.05806877,0.07589532,0.11695125,0.30465492,0.00056813
-4.95547774,0.79266507,0.47956725,0.06624328,0.08242654,0.13338751,0.34667748,0.00065360
-4.94947474,0.89768080,0.55208555,0.07520069,0.08894215,0.15141015,0.39253920,0.00074802
-4.94347174,1.01155368,0.63213493,0.08494613,0.09535959,0.17102338,0.44224688,0.00085159
-4.93746873,1.13413869,0.71979155,0.09547160,0.10159430,0.19220446,0.49574002,0.00096433
-4.93146573,1.26511492,0.81498868,0.10675386,0.10756188,0.21489917,0.55288157,0.00108614
-4.92546273,1.40396599,0.91749456,0.11875257,0.11318039,0.23901790,0.61344966,0.00121669
-4.91945973,1.54996378,1.02689288,0.13140870,0.11837259,0.26443217,0.67713075,0.00135547
-4.91345673,1.70215696,1.14256714,0.14464333,0.12306807,0.29097222,0.74351484,0.00150172
-4.90745373,1.85936528,1.26369014,0.15835697,0.12720515,0.31842554,0.81209313,0.00165446
-4.90145073,2.02018076,1.38921981,0.17242947,0.13073252,0.34653688,0.88225867,0.00181249
-4.89544772,2.18297685,1.51790237,0.18672068,0.13361042,0.37500961,0.95331044,0.00197437
-4.88944472,2.34592612,1.64828366,0.20107180,0.13581149,0.40350891,1.02446105,0.00213843
-4.88344172,2.50702680,1.77872901,0.21530763,0.13732105,0.43166654,1.09484824,0.00230285
-4.87743872,2.66413820,1.90745188,0.22923954,0.13813708,0.45908741,1.16355017,0.00246562
-4.87143572,2.81502441,2.03255073,0.24266930,0.13826959,0.48535782,1.22960418,0.00262461
-4.86543272,2.95740530,2.15205343,0.25539350,0.13773973,0.51005505,1.29202872,0.00277763
-4.85942971,3.08901339,2.26396786,0.26720866,0.13657853,0.53275828,1.34984759,0.00292247
-4.85342671,3.20765467,2.36633701,0.27791662,0.13482538,0.55306019,1.40211596,0.00305695
-4.84742371,3.31127107,2.45729654,0.28733023,0.13252634,0.57057908,1.44794689,0.00317898
-4.84142071,3.39800224,2.53513240,0.29527897,0.12973241,0.58497079,1.48653753,0.00328662
-4.83541771,3.46624391,2.59833611,0.30161435,0.12649778,0.59594011,1.51719379,0.00337814
-4.82941471,3.51470022,2.64565523,0.30621480,0.12287821,0.60325096,1.53935230,0.00345207
-4.82341171,3.54242771,2.67613664,0.30898991,0.11892949,0.60673507,1.55259890,0.00350722
-4.81740870,3.54886878,2.68916057,0.30988366,0.11470621,0.60629852,1.55668243,0.00354274
-4.81140570,3.53387307,2.68446375,0.30887666,0.11026065,0.60192600,1.55152348,0.00355814
-4.80540270,3.49770552,2.66215051,0.30598718,0.10564204,0.59368234,1.53721749,0.00355325
-4.79939970,3.44104080,2.62269129,0.30127098,0.10089600,0.58171143,1.51403210,0.00352832
-4.79339670,3.36494423,2.56690851,0.29481981,0.09606423,0.56623234,1.48239880,0.00348391
-4.78739370,3.27084005,2.49595058,0.28675882,0.09118440,0.54753297,1.44289937,0.00342093
-4.78139070,3.16046842,2.41125519,0.27724290,0.08629027,0.52596139,1.39624775,0.00334055
-4.77538769,3.03583318,2.31450356,0.26645204,0.08141185,0.50191531,1.34326802,0.00324425
-4.76938469,2.89914258,2.20756790,0.25458610,0.07657573,0.47583012,1.28486968,0.00313367
-4.76338169,2.75274574,2.09245427,0.24185899,0.07180541,0.44816608,1.22202126,0.00301064
-4.75737869,2.59906718,1.97124342,0.22849274,0.06712166,0.41939517,1.15572328,0.00287711
-4.75137569,2.44054237,1.84603199,0.21471145,0.06254286,0.38998815,1.08698182,0.00273505
-4.74537269,2.27955654,1.71887642,0.20073554,0.05808531,0.36040235,1.01678349,0.00258650
-4.73936968,2.11838876,1.59174163,0.18677643,0.05376349,0.33107070,0.94607281,0.00243341
-4.73336668,1.95916331,1.46645596,0.17303176,0.04959020,0.30239228,0.87573260,0.00227769
-4.72736368,1.80380926,1.34467388,0.15968142,0.04557675,0.27472469,0.80656790,0.00212115
-4.72136068,1.65402933,1.22784709,0.14688429,0.04173300,0.24837852,0.73929358,0.00196545
-4.71535768,1.51127811,1.11720444,0.13477593,0.03806737,0.22361385,0.67452593,0.00181210
-4.70935468,1.37674973,1.01374060,0.12346709,0.03458688,0.20063884,0.61277795,0.00166244
-4.70335168,1.25137444,0.91821311,0.11304309,0.03129708,0.17961028,0.55445816,0.00151763
-4.69734867,1.13582318,0.83114703,0.10356396,0.02820203,0.16063588,0.49987259,0.00137864
-4.69134567,1.03051936,0.75284622,0.09506531,0.02530428,0.14377816,0.44922946,0.00124628
-4.68534267,0.93565652,0.68341027,0.08755978,0.02260483,0.12905953,0.40264602,0.00112117
-4.67933967,0.85122078,0.62275575,0.08103905,0.02010318,0.11646831,0.36015717,0.00100377
-4.67333667,0.77701671,0.57064076,0.07547624,0.01779733,0.10596549,0.32172515,0.00089439
-4.66733367,0.71269562,0.52669148,0.07082855,0.01568391,0.09749170,0.28725004,0.00079317
-4.66133067,0.65778512,0.49042974,0.06704023,0.01375822,0.09097432,0.25658045,0.00070017
-4.65532766,0.61171887,0.46130072,0.06404553,0.01201440,0.08633440,0.22952424,0.00061531
-4.64932466,0.57386583,0.43869980,0.06177174,0.01044559,0.08349303,0.20585879,0.00053843
-4.64332166,0.54355811,0.42199800,0.06014213,0.00904414,0.08237722,0.18534070,0.00046929
-4.63731866,0.52011694,0.41056532,0.05907882,0.00780174,0.08292480,0.16771468,0.00040758
-4.63131566,0.50287604,0.40379159,0.05850540,0.00670971,0.08508845,0.15272157,0.00035298
-4.62531266,0.49120206,0.40110436,0.05834929,0.00575912,0.08883863,0.14010524,0.00030509
-4.61930965,0.48451172,0.40198361,0.05854382,0.00494107,0.09416524,0.12961857,0.00026352
-4.61330665,0.48228528,0.40597307,0.05902995,0.00424680,0.10107813,0.12102823,0.00022789
-4.60730365,0.48407615,0.41268789,0.05975753,0.00366791,0.10960623,0.11411844,0.00019779
-4.60130065,0.48951654,0.42181876,0.06068626,0.00319645,0.11979546,0.10869364,0.00017286
-4.59529765,0.49831901,0.43313241,0.06178603,0.00282504,0.13170535,0.10458009,0.00015274
-4.58929465,0.51027413,0.44646851,0.06303694,0.00254697,0.14540445,0.10162659,0.00013712
-4.58329165,0.52524414,0.46173341,0.06442876,0.00235618,0.16096472,0.09970413,0.00012571
-4.57728864,0.54315331,0.47889067,0.06596007,0.00224730,0.17845502,0.09870487,0.00011827
-4.57128564,0.56397501,0.49794912,0.06763689,0.00221561,0.19793389,0.09854024,0.00011458
-4.56528264,0.58771634,0.51894873,0.06947106,0.00225692,0.21944202,0.09913852,0.00011448
-4.55927964,0.61440089,0.54194497,0.07147829,0.00236753,0.24299451,0.10044189,0.00011785
-4.55327664,0.64405043,0.56699238,0.07367605,0.00254405,0.26857345,0.10240319,0.00012459
-4.54727364,0.67666637,0.59412802,0.07608145,0.00278327,0.29612114,0.10498238,0.00013464
-4.54127064,0.71221193,0.62335570,0.07870897,0.00308200,0.32553427,0.10814316,0.00014796
-4.53526763,0.75059592,0.65463158,0.08156851,0.00343688,0.35665949,0.11184952,0.00016452
-4.52926463,0.79165900,0.68785214,0.08466352,0.00384419,0.38929062,0.11606279,0.00018431
-4.52326163,0.83516313,0.72284500,0.08798952,0.00429976,0.42316796,0.12073894,0.00020732
-4.51725863,0.88078502,0.75936315,0.09153301,0.00479877,0.45797962,0.12582660,0.00023352
-4.51125563,0.92811381,0.79708313,0.09527079,0.00533563,0.49336532,0.13126561,0.00026287
-4.50525263,0.97665349,0.83560726,0.09916990,0.00590399,0.52892235,0.13698638,0.00029529
-4.49924962,1.02582987,0.87446999,0.10318791,0.00649660,0.56421388,0.14290997,0.00033068
-4.49324662,1.07500207,0.91314819,0.10727382,0.00710541,0.59877909,0.14894890,0.00036887
-4.48724362,1.12347799,0.95107499,0.11136940,0.00772160,0.63214515,0.15500867,0.00040967
-4.48124062,1.17053313,0.98765654,0.11541092,0.00833572,0.66384021,0.16098993,0.00045280
-4.47523762,1.21543190,1.02229102,0.11933112,0.00893782,0.69340725,0.16679112,0.00049792
-4.46923462,1.25745045,1.05438894,0.12306154,0.00951771,0.72041786,0.17231146,0.00054466
-4.46323162,1.29589990,1.08339370,0.12653482,0.01006514,0.74448570,0.17745413,0.00059255
-4.45722861,1.33014889,1.10880159,0.12968703,0.01057014,0.76527863,0.18212951,0.00064109
-4.45122561,1.35964430,1.13017994,0.13245990,0.01102326,0.78252928,0.18625822,0.00068971
-4.44522261,1.38392916,1.14718276,0.13480278,0.01141585,0.79604334,0.18977376,0.00073781
-4.43921961,1.40265692,1.15956290,0.13667423,0.01174037,0.80570521,0.19262482,0.00078474
-4.43321661,1.41560134,1.16718019,0.13804333,0.01199058,0.81148081,0.19477675,0.00082987
-4.42721361,1.42266158,1.17000515,0.13889043,0.01216180,0.81341727,0.19621252,0.00087252
-4.42121061,1.42386241,1.16811807,0.13920746,0.01225105,0.81163966,0.19693276,0.00091207
-4.41520760,1.41934942,1.16170351,0.13899777,0.01225713,0.80634486,0.19695509,0.00094791
-4.40920460,1.40937984,1.15104074,0.13827551,0.01218071,0.79779286,0.19631274,0.00097947
-4.40320160,1.39430930,1.13649045,0.13706463,0.01202425,0.78629610,0.19505240,0.00100626
-4.39719860,1.37457546,1.11847861,0.13539753,0.01179198,0.77220725,0.19323167,0.00102787
-4.39119560,1.35067953,1.09747845,0.13331348,0.01148976,0.75590612,0.19091604,0.00104398
-4.38519260,1.32316643,1.07399142,0.13085687,0.01112484,0.73778642,0.18817566,0.00105436
-4.37918959,1.29260499,1.04852837,0.12807548,0.01070574,0.71824298,0.18508212,0.00105890
-4.37318659,1.25956907,1.02159171,0.12501869,0.01024197,0.69766009,0.18170537,0.00105760
-4.36718359,1.22462049,0.99365976,0.12173594,0.00974379,0.67640150,0.17811097,0.00105059
-4.36118059,1.18829471,0.96517382,0.11827536,0.00922202,0.65480253,0.17435785,0.00103808
-4.35517759,1.15108987,0.93652868,0.11468263,0.00868782,0.63316453,0.17049658,0.00102041
-4.34917459,1.11345938,0.90806689,0.11100030,0.00815250,0.61175199,0.16656842,0.00099799
-4.34317159,1.07580851,0.88007680,0.10726729,0.00762748,0.59079214,0.16260502,0.00097134
-4.33716858,1.03849462,0.85279446,0.10351883,0.00712415,0.57047694,0.15862876,0.00094103
-4.33116558,1.00183087,0.82640869,0.09978669,0.00665392,0.55096730,0.15465379,0.00090769
-4.32516258,0.96609279,0.80106902,0.09609966,0.00622826,0.53239883,0.15068756,0.00087201
-4.31915958,0.93152708,0.77689564,0.09248428,0.00585885,0.51488893,0.14673272,0.00083467
-4.31315658,0.89836182,0.75399047,0.08896566,0.00555771,0.49854445,0.14278932,0.00079640
-4.30715358,0.86681719,0.73244865,0.08556846,0.00533742,0.48346946,0.13885706,0.00075790
