energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.81990995,1.31332465,0.02449603,0.02059310,0.02420756,0.84388232,0.55511697,0.17283237
-5.81390695,1.31630125,0.02619269,0.02077088,0.02429605,0.84648472,0.55965386,0.17770635
-5.80790395,1.33719096,0.02799125,0.02126167,0.02468793,0.86051343,0.57182135,0.18458817
-5.80190095,1.37419980,0.02985629,0.02204440,0.02534682,0.88481429,0.59098588,0.19325211
-5.79589795,1.42541601,0.03175057,0.02309564,0.02623397,0.91815724,0.61645803,0.20345453
-5.78989495,1.48885333,0.03363605,0.02439022,0.02730915,0.95926430,0.64750859,0.21493930
-5.78389195,1.56249257,0.03547489,0.02590160,0.02853155,1.00683629,0.68338389,0.22744351
-5.77788894,1.64432106,0.03723068,0.02760240,0.02986066,1.05957851,0.72332030,0.24070315
-5.77188594,1.73237006,0.03886950,0.02946477,0.03125708,1.11622490,0.76655768,0.25445883
-5.76588294,1.82474953,0.04036109,0.03146079,0.03268339,1.17556070,0.81235185,0.26846142
-5.75987994,1.91967987,0.04167988,0.03356280,0.03410491,1.23644310,0.85998568,0.28247746
-5.75387694,2.01552024,0.04280587,0.03574373,0.03549043,1.29781975,0.90877892,0.29629414
-5.74787394,2.11079254,0.04372541,0.03797736,0.03681283,1.35874439,0.95809638,0.30972378
-5.74187094,2.20420067,0.04443171,0.04023859,0.03804960,1.41838945,1.00735440,0.32260749
-5.73586793,2.29464409,0.04492512,0.04250360,0.03918328,1.47605490,1.05602548,0.33481803
-5.72986493,2.38122531,0.04521314,0.04475001,0.04020163,1.53117320,1.10364087,0.34626146
-5.72386193,2.46325082,0.04531013,0.04695701,0.04109775,1.58330982,1.14979124,0.35687767
-5.71785893,2.54022521,0.04523677,0.04910538,0.04186994,1.63215942,1.19412525,0.36663962
-5.71185593,2.61183860,0.04501921,0.05117753,0.04252143,1.67753756,1.23634634,0.37555127
-5.70585293,2.67794778,0.04468802,0.05315742,0.04305982,1.71936827,1.27620778,0.38364425
-5.69984992,2.73855168,0.04427690,0.05503053,0.04349651,1.75766800,1.31350642,0.39097339
-5.69384692,2.79376240,0.04382133,0.05678372,0.04384581,1.79252642,1.34807545,0.39761129
-5.68784392,2.84377288,0.04335700,0.05840515,0.04412407,1.82408527,1.37977653,0.40364212
-5.68184092,2.88882298,0.04291839,0.05988412,0.04434863,1.85251595,1.40849202,0.40915502
-5.67583792,2.92916558,0.04253727,0.06121098,0.04453679,1.87799715,1.43411746,0.41423738
-5.66983492,2.96503445,0.04224142,0.06237698,0.04470479,1.90069376,1.45655516,0.41896836
-5.66383192,2.99661578,0.04205348,0.06337429,0.04486685,1.92073796,1.47570903,0.42341295
-5.65782891,3.02402487,0.04199005,0.06419590,0.04503433,1.93821385,1.49148119,0.42761709
-5.65182591,3.04728929,0.04206114,0.06483570,0.04521501,1.95314629,1.50377060,0.43160382
-5.64582291,3.06633984,0.04226984,0.06528854,0.04541264,1.96549482,1.51247390,0.43537108
-5.63981991,3.08100962,0.04261238,0.06555040,0.04562666,1.97515294,1.51748846,0.43889100
-5.63381691,3.09104173,0.04307852,0.06561856,0.04585216,1.98195310,1.51871749,0.44211095
-5.62781391,3.09610515,0.04365224,0.06549187,0.04608014,1.98567705,1.51607721,0.44495630
-5.62181091,3.09581819,0.04431268,0.06517103,0.04629790,1.98607116,1.50950545,0.44733468
-5.61580790,3.08977826,0.04503534,0.06465890,0.04648978,1.98286601,1.49897148,0.44914172
-5.60980490,3.07759647,0.04579343,0.06396084,0.04663795,1.97579907,1.48448636,0.45026784
-5.60380190,3.05893523,0.04655934,0.06308495,0.04672340,1.96463953,1.46611336,0.45060579
-5.59779890,3.03354663,0.04730607,0.06204245,0.04672700,1.94921352,1.44397774,0.45005854
-5.59179590,3.00130966,0.04800868,0.06084782,0.04663060,1.92942876,1.41827534,0.44854716
-5.58579290,2.96226398,0.04864557,0.05951904,0.04641804,1.90529689,1.38927940,0.44601810
-5.57978989,2.91663832,0.04919956,0.05807763,0.04607619,1.87695231,1.35734512,0.44244965
-5.57378689,2.86487172,0.04965876,0.05654866,0.04559572,1.84466640,1.32291150,0.43785708
-5.56778389,2.80762635,0.05001712,0.05496064,0.04497177,1.80885617,1.28650027,0.43229626
-5.56178089,2.74579089,0.05027465,0.05334532,0.04420442,1.77008677,1.24871172,0.42586546
-5.55577789,2.68047402,0.05043735,0.05173735,0.04329889,1.72906750,1.21021736,0.41870526
-5.54977489,2.61298814,0.05051679,0.05017389,0.04226554,1.68664140,1.17174971,0.41099659
-5.54377189,2.54482390,0.05052940,0.04869405,0.04111961,1.64376876,1.13408934,0.40295686
-5.53776888,2.47761644,0.05049554,0.04733836,0.03988079,1.60150528,1.09804976,0.39483449
-5.53176588,2.41310501,0.05043830,0.04614806,0.03857256,1.56097572,1.06446047,0.38690203
-5.52576288,2.35308756,0.05038223,0.04516443,0.03722143,1.52334435,1.03414899,0.37944816
-5.51975988,2.29937231,0.05035201,0.04442807,0.03585606,1.48978331,1.00792238,0.37276906
-5.51375688,2.25372848,0.05037107,0.04397815,0.03450632,1.46144048,0.98654900,0.36715942
-5.50775388,2.21783816,0.05046033,0.04385170,0.03320231,1.43940799,0.97074110,0.36290360
-5.50175088,2.19325138,0.05063712,0.04408292,0.03197350,1.42469290,0.96113900,0.36026728
-5.49574787,2.18134601,0.05091422,0.04470254,0.03084782,1.41819104,0.95829724,0.35948992
-5.48974487,2.18329419,0.05129920,0.04573723,0.02985098,1.42066512,0.96267321,0.36077840
-5.48374187,2.20003614,0.05179405,0.04720909,0.02900578,1.43272776,0.97461870,0.36430204
-5.47773887,2.23226233,0.05239505,0.04913518,0.02833172,1.45483000,0.99437439,0.37018914
-5.47173587,2.28040421,0.05309297,0.05152719,0.02784459,1.48725550,1.02206760,0.37852510
-5.46573287,2.34463354,0.05387350,0.05439110,0.02755640,1.53012040,1.05771306,0.38935227
-5.45972986,2.42486980,0.05471798,0.05772705,0.02747526,1.58337862,1.10121664,0.40267121
-5.45372686,2.52079507,0.05560424,0.06152913,0.02760556,1.64683198,1.15238184,0.41844345
-5.44772386,2.63187524,0.05650768,0.06578540,0.02794819,1.72014458,1.21091853,0.43659539
-5.44172086,2.75738629,0.05740238,0.07047791,0.02850081,1.80286049,1.27645364,0.45702318
-5.43571786,2.89644434,0.05826228,0.07558280,0.02925831,1.89442387,1.34854310,0.47959826
-5.42971486,3.04803775,0.05906231,0.08107049,0.03021322,1.99420038,1.42668472,0.50417325
-5.42371186,3.21105982,0.05977948,0.08690596,0.03135620,2.10149889,1.51033121,0.53058787
-5.41770885,3.38434047,0.06039380,0.09304908,0.03267649,2.21559229,1.59890273,0.55867455
-5.41170585,3.56667548,0.06088912,0.09945498,0.03416242,2.33573660,1.69179862,0.58826349
-5.40570285,3.75685177,0.06125370,0.10607454,0.03580179,2.46118712,1.78840746,0.61918688
-5.39969985,3.95366773,0.06148060,0.11285485,0.03758226,2.59121120,1.88811519,0.65128200
-5.39369685,4.15594768,0.06156791,0.11973981,0.03949169,2.72509669,1.99031090,0.68439311
-5.38769385,4.36254981,0.06151866,0.12667064,0.04151832,2.86215598,2.09438993,0.71837201
-5.38169085,4.57236738,0.06134063,0.13358656,0.04365093,3.00172520,2.19975442,0.75307725
-5.37568784,4.78432358,0.06104591,0.14042529,0.04587892,3.14315908,2.30581117,0.78837207
-5.36968484,4.99736034,0.06065029,0.14712374,0.04819219,3.28582171,2.41196734,0.82412120
-5.36368184,5.21042255,0.06017258,0.15361857,0.05058106,3.42907396,2.51762429,0.86018685
-5.35767884,5.42243879,0.05963376,0.15984678,0.05303597,3.57225889,2.62217046,0.89642407
-5.35167584,5.63230068,0.05905613,0.16574628,0.05554723,3.71468609,2.72497388,0.93267600
-5.34567284,5.83884278,0.05846241,0.17125649,0.05810462,3.85561672,2.82537551,0.96876932
-5.33966983,6.04082529,0.05787481,0.17631888,0.06069699,3.99425067,2.92268422,1.00451051
-5.33366683,6.23692181,0.05731428,0.18087759,0.06331188,4.12971744,3.01617449,1.03968308
-5.32766383,6.42571416,0.05679967,0.18488002,0.06593512,4.26107217,3.10508769,1.07404647
-5.32166083,6.60569597,0.05634717,0.18827750,0.06855054,4.38729795,3.18863752,1.10733670
-5.31565783,6.77528623,0.05596979,0.19102593,0.07113975,4.50731532,3.26602021,1.13926900
-5.30965483,6.93285334,0.05567700,0.19308657,0.07368205,4.61999917,3.33642936,1.16954265
-5.30365183,7.07674944,0.05547459,0.19442673,0.07615449,4.72420293,3.39907532,1.19784767
-5.29764882,7.20535398,0.05536463,0.19502062,0.07853211,4.81878930,3.45320826,1.22387344
-5.29164582,7.31712466,0.05534563,0.19485010,0.08078835,4.90266617,3.49814404,1.24731855
-5.28564282,7.41065329,0.05541286,0.19390545,0.08289557,4.97482587,3.53329145,1.26790165
-5.27963982,7.48472332,0.05555871,0.19218604,0.08482587,5.03438564,3.55817918,1.28537248
-5.27363682,7.53836544,0.05577327,0.18970091,0.08655184,5.08062670,3.57248085,1.29952244
-5.26763382,7.57090776,0.05604484,0.18646917,0.08804754,5.11302945,3.57603630,1.31019412
-5.26163082,7.58201684,0.05636057,0.18252022,0.08928943,5.13130223,3.56886756,1.31728901
-5.25562781,7.57172641,0.05670703,0.17789368,0.09025730,5.13540156,3.55118808,1.32077277
-5.24962481,7.54045140,0.05707072,0.17263909,0.09093512,5.12554203,3.52340435,1.32067786
-5.24362181,7.48898563,0.05743857,0.16681531,0.09131174,5.10219493,3.48610924,1.31710303
-5.23761881,7.41848257,0.05779827,0.16048958,0.09138139,5.06607516,3.44006729,1.31020974
-5.23161581,7.33041991,0.05813849,0.15373636,0.09114401,5.01811696,3.38619239,1.30021558
-5.22561281,7.22654945,0.05844904,0.14663587,0.09060524,4.95943976,3.32551901,1.28738521
-5.21960980,7.10883539,0.05872080,0.13927245,0.08977623,4.89130595,3.25916862,1.27201918
-5.21360680,6.97938436,0.05894567,0.13173277,0.08867315,4.81507341,3.18831320,1.25444146
-5.20760380,6.84037164,0.05911630,0.12410394,0.08731652,4.73214558,3.11413796,1.23498641
-5.20160080,6.69396807,0.05922587,0.11647167,0.08573027,4.64392227,3.03780564,1.21398614
-5.19559780,6.54227209,0.05926779,0.10891847,0.08394079,4.55175448,2.96042435,1.19175896
-5.18959480,6.38725122,0.05923543,0.10152200,0.08197579,4.45690592,2.88302090,1.16859979
-5.18359180,6.23069636,0.05912189,0.09435368,0.07986321,4.36052372,2.80652109,1.14477300
-5.17758879,6.07419150,0.05891981,0.08747751,0.07763020,4.26361994,2.73173790,1.12050831
-5.17158579,5.91910020,0.05862136,0.08094923,0.07530220,4.16706497,2.65936796,1.09599977
-5.16558279,5.76656920,0.05821826,0.07481578,0.07290216,4.07159252,2.58999605,1.07140793
-5.15957979,5.61754790,0.05770199,0.06911510,0.07045003,3.97781575,2.52410690,1.04686490
-5.15357679,5.47282176,0.05706402,0.06387622,0.06796244,3.88625266,2.46210295,1.02248187
-5.14757379,5.33305630,0.05629626,0.05911961,0.06545258,3.79735849,2.40432634,0.99835846
-5.14157079,5.19884792,0.05539147,0.05485776,0.06293042,3.71156244,2.35108318,0.97459310
-5.13556778,5.07077723,0.05434384,0.05109592,0.06040296,3.62930544,2.30266795,0.95129362
-5.12956478,4.94946033,0.05314943,0.04783294,0.05787481,3.55107600,2.25938611,0.92858729
-5.12356178,4.83559400,0.05180676,0.04506216,0.05534875,3.47744102,2.22157274,0.90662930
-5.11755878,4.72999099,0.05031716,0.04277227,0.05282644,3.40906906,2.18960603,0.88560918
-5.11155578,4.63360239,0.04868520,0.04094812,0.05030912,3.34674389,2.16391412,0.86575447
-5.10555278,4.54752516,0.04691883,0.03957144,0.04779822,3.29136708,2.14497489,0.84733134
-5.09954977,4.47299378,0.04502957,0.03862138,0.04529595,3.24394898,2.13330836,0.83064191
-5.09354677,4.41135619,0.04303238,0.03807499,0.04280575,3.20558810,2.12946225,0.81601841
-5.08754377,4.36403510,0.04094548,0.03790747,0.04033260,3.17744011,2.13399129,0.80381425
-5.08154077,4.33247694,0.03879005,0.03809240,0.03788317,3.16067775,2.14743174,0.79439269
-5.07553777,4.31809109,0.03658976,0.03860178,0.03546582,3.15644388,2.17027237,0.78811335
-5.06953477,4.32218296,0.03437021,0.03940605,0.03309051,3.16580016,2.20292373,0.78531753
-5.06353177,4.34588450,0.03215839,0.04047411,0.03076847,3.18967410,2.24568731,0.78631293
-5.05752876,4.39008603,0.02998201,0.04177327,0.02851193,3.22880704,2.29872638,0.79135855
-5.05152576,4.45537284,0.02786889,0.04326932,0.02633369,3.28370596,2.36203984,0.80065057
-5.04552276,4.54196991,0.02584641,0.04492668,0.02424667,3.35460117,2.43544060,0.81430984
-5.03951976,4.64969741,0.02394096,0.04670863,0.02226354,3.44141208,2.51853924,0.83237156
-5.03351676,4.77793909,0.02217754,0.04857761,0.02039626,3.54372249,2.61073392,0.85477765
-5.02751376,4.92562487,0.02057944,0.05049581,0.01865584,3.66076645,2.71120671,0.88137214
-5.02151076,5.09122851,0.01916798,0.05242565,0.01705202,3.79142520,2.81892659,0.91189962
-5.01550775,5.27278011,0.01796246,0.05433059,0.01559312,3.93423536,2.93265889,0.94600712
-5.00950475,5.46789312,0.01698015,0.05617581,0.01428601,4.08740790,3.05098087,0.98324892
-5.00350175,5.67380468,0.01623632,0.05792907,0.01313607,4.24885723,3.17230292,1.02309451
-4.99749875,5.88742771,0.01574445,0.05956152,0.01214730,4.41623939,3.29489473,1.06493902
-4.99149575,6.10541307,0.01551639,0.06104842,0.01132244,4.58699815,3.41691572,1.10811611
-4.98549275,6.32421979,0.01556255,0.06236984,0.01066319,4.75841747,3.53644913,1.15191261
-4.97948974,6.54019110,0.01589209,0.06351115,0.01017036,4.92767901,3.65153888,1.19558454
-4.97348674,6.74963425,0.01651307,0.06446346,0.00984409,5.09192302,3.76022848,1.23837413
-4.96748374,6.94890177,0.01743248,0.06522373,0.00968399,5.24831094,3.86060131,1.27952710
-4.96148074,7.13447215,0.01865622,0.06579473,0.00968926,5.39408831,3.95082134,1.31830990
-4.95547774,7.30302771,0.02018898,0.06618484,0.00985878,5.52664613,4.02917356,1.35402642
-4.94947474,7.45152776,0.02203390,0.06640750,0.01019102,5.64357934,4.09410319,1.38603348
-4.94347174,7.57727506,0.02419226,0.06648058,0.01068402,5.74274071,4.14425272,1.41375503
-4.93746873,7.67797384,0.02666291,0.06642548,0.01133516,5.82228872,4.17849594,1.43669433
-4.93146573,7.75177781,0.02944168,0.06626617,0.01214098,5.88072817,4.19596772,1.45444403
-4.92546273,7.79732677,0.03252069,0.06602805,0.01309687,5.91694218,4.19608883,1.46669365
-4.91945973,7.81377074,0.03588767,0.06573682,0.01419675,5.93021466,4.17858479,1.47323455
-4.91345673,7.80078105,0.03952520,0.06541731,0.01543271,5.92024256,4.14349782,1.47396193
-4.90745373,7.75854780,0.04341010,0.06509240,0.01679474,5.88713740,4.09119150,1.46887411
-4.90145073,7.68776420,0.04751286,0.06478198,0.01827041,5.83141605,4.02234757,1.45806903
-4.89544772,7.58959819,0.05179729,0.06450211,0.01984465,5.75398118,3.93795476,1.44173825
-4.88944472,7.46565260,0.05622034,0.06426440,0.02149967,5.65609211,3.83928991,1.42015852
-4.88344172,7.31791548,0.06073221,0.06407552,0.02321488,5.53932713,3.72789176,1.39368159
-4.87743872,7.14870260,0.06527673,0.06393705,0.02496708,5.40553889,3.60552820,1.36272243
-4.87143572,6.96059448,0.06979208,0.06384554,0.02673067,5.25680471,3.47415818,1.32774651
-4.86543272,6.75637045,0.07421183,0.06379284,0.02847806,5.09537352,3.33588931,1.28925667
-4.85942971,6.53894237,0.07846623,0.06376669,0.03018026,4.92361183,3.19293276,1.24777995
-4.85342671,6.31129038,0.08248386,0.06375149,0.03180747,4.74395050,3.04755696,1.20385518
-4.84742371,6.07640312,0.08619349,0.06372928,0.03332991,4.55883424,2.90204136,1.15802147
-4.84142071,5.83722401,0.08952602,0.06368089,0.03471865,4.37067556,2.75863192,1.11080816
-4.83541771,5.59660517,0.09241661,0.06358706,0.03594645,4.18181423,2.61949935,1.06272645
-4.82941471,5.35726973,0.09480675,0.06342973,0.03698870,3.99448329,2.48670118,1.01426291
-4.82341171,5.12178291,0.09664620,0.06319317,0.03782421,3.81078196,2.36214844,0.96587477
-4.81740870,4.89253149,0.09789477,0.06286505,0.03843598,3.63265550,2.24757733,0.91798712
-4.81140570,4.67171118,0.09852383,0.06243740,0.03881184,3.46188161,2.14452636,0.87099175
-4.80540270,4.46132063,0.09851735,0.06190733,0.03894493,3.30006286,2.05431867,0.82524736
-4.79939970,4.26316102,0.09787266,0.06127750,0.03883397,3.14862408,1.97804975,0.78108088
-4.79339670,4.07883967,0.09660065,0.06055637,0.03848342,3.00881393,1.91658001,0.73878962
-4.78739370,3.90977648,0.09472548,0.05975820,0.03790334,2.88170956,1.87053207,0.69864387
-4.78139070,3.75721204,0.09228391,0.05890272,0.03710915,2.76822346,1.84029229,0.66088960
-4.77538769,3.62221640,0.08932407,0.05801459,0.03612110,2.66911179,1.82601642,0.62575115
-4.76938469,3.50569800,0.08590396,0.05712269,0.03496369,2.58498353,1.82763888,0.59343357
-4.76338169,3.40841236,0.08208958,0.05625920,0.03366486,2.51631025,1.84488566,0.56412457
-4.75737869,3.33097068,0.07795282,0.05545849,0.03225520,2.46343616,1.87729044,0.53799600
-4.75137569,3.27384828,0.07356927,0.05475608,0.03076698,2.42658859,1.92421401,0.51520482
-4.74537269,3.23739354,0.06901596,0.05418748,0.02923327,2.40588886,1.98486651,0.49589364
-4.73936968,3.22183740,0.06436922,0.05378707,0.02768702,2.40136375,2.05833240,0.48019093
-4.73336668,3.22730381,0.05970263,0.05358708,0.02616026,2.41295751,2.14359758,0.46821087
-4.72736368,3.25382124,0.05508521,0.05361670,0.02468334,2.44054442,2.23957818,0.46005310
-4.72136068,3.30133490,0.05057995,0.05390125,0.02328427,2.48394160,2.34515019,0.45580225
-4.71535768,3.36971924,0.04624259,0.05446160,0.02198826,2.54292161,2.45917903,0.45552738
-4.70935468,3.45878999,0.04212077,0.05531369,0.02081734,2.61722410,2.58054783,0.45928125
-4.70335168,3.56831442,0.03825355,0.05646819,0.01979011,2.70656577,2.70818338,0.46709948
-4.69734867,3.69801881,0.03467119,0.05793031,0.01892163,2.81064754,2.84107831,0.47899934
-4.69134567,3.84759149,0.03139534,0.05969979,0.01822340,2.92915797,2.97830841,0.49497826
-4.68534267,4.01668042,0.02843933,0.06177085,0.01770347,3.06177201,3.11904386,0.51501177
-4.67933967,4.20488401,0.02580884,0.06413231,0.01736657,3.20814422,3.26255371,0.53905093
-4.67333667,4.41173460,0.02350257,0.06676771,0.01721433,3.36789604,3.40820289,0.56701918
-4.66733367,4.63667439,0.02151314,0.06965549,0.01724549,3.54059701,3.55544183,0.59880842
-4.66133067,4.87902406,0.01982795,0.07276911,0.01745615,3.72574025,3.70378885,0.63427472
-4.65532766,5.13794541,0.01843012,0.07607728,0.01783997,3.92271307,3.85280628,0.67323355
-4.64932466,5.41239946,0.01729936,0.07954411,0.01838842,4.13076412,4.00207153,0.71545478
-4.64332166,5.70110259,0.01641280,0.08312937,0.01909092,4.34896884,4.15114484,0.76065796
-4.63731866,6.00248357,0.01574577,0.08678875,0.01993501,4.57619550,4.29953578,0.80850798
-4.63131566,6.31464468,0.01527248,0.09047423,0.02090649,4.81107430,4.44667075,0.85861174
-4.62531266,6.63533057,0.01496661,0.09413448,0.02198952,5.05197224,4.59186386,0.91051613
-4.61930965,6.96190815,0.01480183,0.09771548,0.02316672,5.29697635,4.73429358,0.96370781
-4.61330665,7.29136095,0.01475224,0.10116119,0.02441932,5.54388779,4.87298724,1.01761519
-4.60730365,7.62030033,0.01479274,0.10441443,0.02572723,5.79022877,5.00681517,1.07161288
-4.60130065,7.94499597,0.01489937,0.10741788,0.02706924,6.03326400,5.13449589,1.12502883
-4.59529765,8.26142631,0.01504955,0.11011523,0.02842320,6.27003731,5.25461299,1.17715428
-4.58929465,8.56534943,0.01522235,0.11245246,0.02976628,6.49742376,5.36564393,1.22725642
-4.58329165,8.85239298,0.01539869,0.11437918,0.03107522,6.71219631,5.46600015,1.27459358
-4.57728864,9.11816128,0.01556152,0.11584999,0.03232673,6.91110550,5.55407729,1.31843254
-4.57128564,9.35835609,0.01569598,0.11682588,0.03349785,7.09096978,5.62831360,1.35806750
-4.56528264,9.56890705,0.01578954,0.11727549,0.03456637,7.24877315,5.68725432,1.39283999
-4.55927964,9.74610652,0.01583214,0.11717625,0.03551134,7.38176664,5.72961896,1.42215900
-4.55327664,9.88674345,0.01581619,0.11651528,0.03631350,7.48756900,5.75436856,1.44552059
-4.54727364,9.98823008,0.01573669,0.11529014,0.03695573,7.56426260,5.76076942,1.46252595
-4.54127064,10.04871585,0.01559116,0.11350913,0.03742353,7.61047957,5.74845017,1.47289725
-4.53526763,10.06718240,0.01537962,0.11119139,0.03770539,7.62547423,5.71744893,1.47649037
-4.52926463,10.04351495,0.01510448,0.10836656,0.03779312,7.60917766,5.66824778,1.47330388
-4.52326163,9.97854536,0.01477038,0.10507419,0.03768211,7.56223112,5.60179203,1.46348372
-4.51725863,9.87406385,0.01438397,0.10136272,0.03737146,7.48599588,5.51949268,1.44732309
-4.51125563,9.73279719,0.01395365,0.09728825,0.03686405,7.38253767,5.42321073,1.42525749
-4.50525263,9.55835285,0.01348931,0.09291307,0.03616648,7.25458528,5.31522297,1.39785472
-4.49924962,9.35512971,0.01300195,0.08830391,0.03528889,7.10546380,5.19816966,1.36580026
-4.49324662,9.12819775,0.01250334,0.08353020,0.03424467,6.93900403,5.07498527,1.32987817
-4.48724362,8.88315028,0.01200565,0.07866219,0.03305013,6.75943084,4.94881409,1.29094843
-4.48124062,8.62593360,0.01152107,0.07376911,0.03172400,6.57123406,4.82291354,1.24992114
-4.47523762,8.36266015,0.01106143,0.06891748,0.03028694,6.37902645,4.70054827,1.20772876
-4.46923462,8.09941202,0.01063788,0.06416950,0.02876095,6.18739402,4.58487913,1.16529732
-4.46323162,7.84204229,0.01026052,0.05958165,0.02716879,6.00074428,4.47885096,1.12351757
-4.45722861,7.59598193,0.00993819,0.05520362,0.02553339,5.82315848,4.38508391,1.08321737
-4.45122561,7.36606013,0.00967817,0.05107741,0.02387727,5.65825374,4.30577266,1.04513623
-4.44522261,7.15634515,0.00948608,0.04723678,0.02222203,5.50906084,4.24259799,1.00990305
-4.43921961,6.97001273,0.00936571,0.04370704,0.02058785,5.37792275,4.19665475,0.97801800
-4.43321661,6.80924737,0.00931901,0.04050505,0.01899313,5.26641852,4.16839982,0.94983919
-4.42721361,6.67518112,0.00934611,0.03763956,0.01745414,5.17531591,4.15762280,0.92557483
-4.42121061,6.56787263,0.00944541,0.03511179,0.01598485,5.10455509,4.16344153,0.90528096
-4.41520760,6.48632779,0.00961371,0.03291625,0.01459674,5.05326454,4.18432316,0.88886515
-4.40920460,6.42856125,0.00984647,0.03104170,0.01329884,5.01980871,4.21813098,0.87609586
-4.40320160,6.39169675,0.01013799,0.02947229,0.01209772,5.00186583,4.26219537,0.86661707
-4.39719860,6.37210193,0.01048179,0.02818878,0.01099768,4.99653275,4.31340677,0.85996769
-4.39119560,6.36555228,0.01087088,0.02716980,0.01000089,5.00045249,4.36832693,0.85560488
-4.38519260,6.36741717,0.01129808,0.02639314,0.00910767,5.00995922,4.42331440,0.85293022
-4.37918959,6.37285998,0.01175640,0.02583696,0.00831678,5.02123438,4.47465881,0.85131782
-4.37318659,6.37704383,0.01223928,0.02548090,0.00762568,5.03046731,4.51871861,0.85014294
-4.36718359,6.37533403,0.01274093,0.02530716,0.00703088,5.03401345,4.55205630,0.84881005
-4.36118059,6.36348840,0.01325650,0.02530126,0.00652821,5.02854322,4.57156532,0.84677913
-4.35517759,6.33782765,0.01378225,0.02545280,0.00611311,5.01117527,4.57458341,0.84358896
-4.34917459,6.29537844,0.01431563,0.02575580,0.00578085,4.97958856,4.55898740,0.83887663
-4.34317159,6.23398361,0.01485529,0.02620905,0.00552673,4.93210855,4.52326575,0.83239233
-4.33716858,6.15237518,0.01540101,0.02681597,0.00534626,4.86776445,4.46656595,0.82400882
-4.33116558,6.05020809,0.01595352,0.02758448,0.00523524,4.78631542,4.38871520,0.81372541
-4.32516258,5.92805396,0.01651424,0.02852648,0.00518981,4.68824552,4.29021422,0.80166621
-4.31915958,5.78735644,0.01708506,0.02965721,0.00520649,4.57472846,4.17220498,0.78807294
-4.31315658,5.63035131,0.01766794,0.03099438,0.00528212,4.44756452,4.03641482,0.77329265
-4.30715358,5.45995596,0.01826453,0.03255721,0.00541383,4.30909349,3.88508001,0.75776107
