energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.30465233,1.42975769,0.00001101,0.06845843,0.33635225,0.76378617,0.07674962,0.47685936,0.12915236,0.00000000
-3.29864932,1.51805278,0.00001294,0.07172064,0.35432643,0.81466296,0.08298355,0.50385286,0.13804895,0.00000000
-3.29264632,1.60485244,0.00001518,0.07478548,0.37152866,0.86486416,0.08930100,0.53031247,0.14704850,0.00000000
-3.28664332,1.68937329,0.00001777,0.07761631,0.38776510,0.91391747,0.09564788,0.55603075,0.15609182,0.00000000
-3.28064032,1.77085948,0.00002076,0.08017829,0.40285291,0.96136902,0.10196868,0.58080803,0.16512182,0.00000000
-3.27463732,1.84860526,0.00002420,0.08243925,0.41662543,1.00679933,0.10820830,0.60445697,0.17408473,0.00000000
-3.26863432,1.92197861,0.00002815,0.08437051,0.42893747,1.04983963,0.11431405,0.62680756,0.18293151,0.00000000
-3.26263132,1.99044514,0.00003267,0.08594778,0.43967048,1.09018804,0.12023776,0.64771241,0.19161938,0.00000000
-3.25662831,2.05359141,0.00003785,0.08715201,0.44873748,1.12762482,0.12593805,0.66705211,0.20011337,0.00000000
-3.25062531,2.11114647,0.00004375,0.08797012,0.45608737,1.16202589,0.13138247,0.68474058,0.20838784,0.00000000
-3.24462231,2.16300055,0.00005045,0.08839571,0.46170852,1.19337401,0.13654954,0.70073012,0.21642790,0.00000000
-3.23861931,2.20921990,0.00005803,0.08842958,0.46563145,1.22176676,0.14143049,0.71501582,0.22423060,0.00000000
-3.23261631,2.25005665,0.00006660,0.08808008,0.46793027,1.24742080,0.14603069,0.72763921,0.23180585,0.00000000
-3.22661331,2.28595280,0.00007623,0.08736323,0.46872285,1.27067198,0.15037053,0.73869077,0.23917701,0.00000000
-3.22061031,2.31753778,0.00008701,0.08630268,0.46816957,1.29197086,0.15448583,0.74831096,0.24638092,0.00000000
-3.21460730,2.34561889,0.00009904,0.08492933,0.46647066,1.31187365,0.15842746,0.75668980,0.25346752,0.00000000
-3.20860430,2.37116465,0.00011241,0.08328075,0.46386204,1.33102855,0.16226048,0.76406445,0.26049880,0.00000000
-3.20260130,2.39528101,0.00012720,0.08140034,0.46060990,1.35015781,0.16606237,0.77071496,0.26754719,0.00000000
-3.19659830,2.41918102,0.00014349,0.07933622,0.45700401,1.37003611,0.16992070,0.77695806,0.27469333,0.00000000
-3.19059530,2.44414852,0.00016134,0.07714002,0.45335006,1.39146577,0.17393010,0.78313884,0.28202322,0.00000000
-3.18459230,2.47149709,0.00018082,0.07486540,0.44996129,1.41524981,0.17818866,0.78962079,0.28962484,0.00000000
-3.17858929,2.50252547,0.00020198,0.07256651,0.44714961,1.44216370,0.18279390,0.79677408,0.29758428,0.00000000
-3.17258629,2.53847099,0.00022484,0.07029643,0.44521664,1.47292698,0.18783834,0.80496265,0.30598157,0.00000000
-3.16658329,2.58046271,0.00024943,0.06810557,0.44444483,1.50817574,0.19340505,0.81453034,0.31488628,0.00000000
-3.16058029,2.62947610,0.00027573,0.06604017,0.44508917,1.54843712,0.19956312,0.82578673,0.32435307,0.00000000
-3.15457729,2.68629096,0.00030371,0.06414096,0.44736960,1.59410681,0.20636344,0.83899310,0.33441749,0.00000000
-3.14857429,2.75145444,0.00033333,0.06244191,0.45146445,1.64543046,0.21383487,0.85434908,0.34509206,0.00000000
-3.14257129,2.82525081,0.00036449,0.06096938,0.45750514,1.70248984,0.22198108,0.87198085,0.35636307,0.00000000
-3.13656828,2.90767921,0.00039709,0.05974136,0.46557229,1.76519429,0.23077824,0.89193121,0.36818808,0.00000000
-3.13056528,2.99844088,0.00043097,0.05876717,0.47569329,1.83327785,0.24017363,0.91415224,0.38049449,0.00000000
-3.12456228,3.09693639,0.00046596,0.05804733,0.48784152,1.90630235,0.25008538,0.93850109,0.39317922,0.00000000
-3.11855928,3.20227362,0.00050185,0.05757389,0.50193709,1.98366631,0.26040346,0.96473920,0.40610966,0.00000000
-3.11255628,3.31328636,0.00053838,0.05733093,0.51784911,2.06461944,0.27099178,0.99253529,0.41912603,0.00000000
-3.10655328,3.42856325,0.00057526,0.05729538,0.53539945,2.14828226,0.28169156,1.02147221,0.43204487,0.00000000
-3.10055028,3.54648621,0.00061219,0.05743816,0.55436772,2.23367011,0.29232575,1.05105755,0.44466400,0.00000000
-3.09454727,3.66527722,0.00064881,0.05772537,0.57449740,2.31972071,0.30270445,1.08073786,0.45676840,0.00000000
-3.08854427,3.78305162,0.00068475,0.05811975,0.59550286,2.40532425,0.31263106,1.10991592,0.46813703,0.00000000
-3.08254127,3.89787615,0.00071961,0.05858214,0.61707710,2.48935492,0.32190894,1.13797057,0.47855033,0.00000000
-3.07653827,4.00782938,0.00075299,0.05907306,0.63889988,2.57070258,0.33034831,1.16427814,0.48779784,0.00000000
-3.07053527,4.11106208,0.00078447,0.05955413,0.66064595,2.64830348,0.33777309,1.18823481,0.49568595,0.00000000
-3.06453227,4.20585512,0.00081362,0.05998951,0.68199328,2.72116877,0.34402733,1.20927878,0.50204504,0.00000000
-3.05852926,4.29067246,0.00084006,0.06034715,0.70263084,2.78840974,0.34898096,1.22691121,0.50673596,0.00000000
-3.05252626,4.36420688,0.00086340,0.06059982,0.72226573,2.84925880,0.35253454,1.24071505,0.50965531,0.00000000
-3.04652326,4.42541654,0.00088330,0.06072592,0.74062955,2.90308543,0.35462289,1.25037081,0.51073935,0.00000000
-3.04052026,4.47355093,0.00089945,0.06071007,0.75748364,2.94940654,0.35521722,1.25566842,0.50996631,0.00000000
-3.03451726,4.50816500,0.00091159,0.06054338,0.77262315,2.98789100,0.35432587,1.25651474,0.50735697,0.00000000
-3.02851426,4.52912104,0.00091954,0.06022339,0.78587992,3.01835829,0.35199351,1.25293618,0.50297347,0.00000000
-3.02251126,4.53657865,0.00092317,0.05975385,0.79712385,3.04077150,0.34829880,1.24507646,0.49691639,0.00000000
-3.01650825,4.53097325,0.00092243,0.05914415,0.80626322,3.05522544,0.34335080,1.23318953,0.48932037,0.00000000
-3.01050525,4.51298478,0.00091733,0.05840856,0.81324358,3.06193038,0.33728412,1.21762805,0.48034832,0.00000000
-3.00450225,4.48349823,0.00090797,0.05756528,0.81804578,3.06119280,0.33025327,1.19882815,0.47018469,0.00000000
-2.99849925,4.44355840,0.00089451,0.05663542,0.82068301,3.05339414,0.32242630,1.17729102,0.45902810,0.00000000
-2.99249625,4.39432135,0.00087719,0.05564179,0.82119732,3.03896881,0.31397825,1.15356259,0.44708369,0.00000000
-2.98649325,4.33700515,0.00085630,0.05460780,0.81965575,3.01838304,0.30508455,1.12821205,0.43455563,0.00000000
-2.98049025,4.27284272,0.00083219,0.05355629,0.81614638,2.99211544,0.29591491,1.10181042,0.42164011,0.00000000
-2.97448724,4.20303886,0.00080523,0.05250855,0.81077460,2.96064068,0.28662773,1.07491010,0.40851919,0.00000000
-2.96848424,4.12873375,0.00077585,0.05148336,0.80365973,2.92441700,0.27736550,1.04802642,0.39535577,0.00000000
-2.96248124,4.05097442,0.00074448,0.05049635,0.79493229,2.88387816,0.26825122,1.02162180,0.38228979,0.00000000
-2.95647824,3.97069513,0.00071157,0.04955942,0.78473187,2.83943014,0.25938603,0.99609323,0.36943591,0.00000000
-2.95047524,3.88870711,0.00067756,0.04868046,0.77320586,2.79145251,0.25084802,0.97176343,0.35688259,0.00000000
-2.94447224,3.80569737,0.00064289,0.04786325,0.76050877,2.74030394,0.24269225,0.94887574,0.34469252,0.00000000
-2.93846923,3.72223575,0.00060797,0.04710761,0.74680221,2.68633137,0.23495184,0.92759283,0.33290432,0.00000000
-2.93246623,3.63878894,0.00057317,0.04640965,0.73225528,2.62988146,0.22764000,0.90799888,0.32153522,0.00000000
-2.92646323,3.55573961,0.00053885,0.04576230,0.71704518,2.57131354,0.22075274,0.89010479,0.31058456,0.00000000
-2.92046023,3.47340865,0.00050532,0.04515586,0.70135771,2.51101239,0.21427213,0.87385596,0.30003774,0.00000000
-2.91445723,3.39207852,0.00047285,0.04457868,0.68538755,2.44939973,0.20816980,0.85914192,0.28987045,0.00000000
-2.90845423,3.31201548,0.00044167,0.04401790,0.66933788,2.38694315,0.20241043,0.84580720,0.28005275,0.00000000
-2.90245123,3.23348891,0.00041197,0.04346017,0.65341933,2.32416130,0.19695513,0.83366280,0.27055297,0.00000000
-2.89644822,3.15678615,0.00038390,0.04289230,0.63784792,2.26162470,0.19176436,0.82249755,0.26134098,0.00000000
-2.89044522,3.08222171,0.00035757,0.04230194,0.62284206,2.19995149,0.18680044,0.81208899,0.25239085,0.00000000
-2.88444222,3.01014030,0.00033305,0.04167811,0.60861860,2.13979815,0.18202942,0.80221321,0.24368279,0.00000000
-2.87843922,2.94091346,0.00031040,0.04101158,0.59538793,2.08184528,0.17742236,0.79265339,0.23520421,0.00000000
-2.87243622,2.87493036,0.00028962,0.04029523,0.58334842,2.02677923,0.17295591,0.78320688,0.22695011,0.00000000
-2.86643322,2.81258349,0.00027070,0.03952422,0.57268052,1.97527031,0.16861247,0.77369077,0.21892274,0.00000000
-2.86043022,2.75425067,0.00025359,0.03869606,0.56354066,1.92794897,0.16437976,0.76394581,0.21113066,0.00000000
-2.85442721,2.70027484,0.00023823,0.03781062,0.55605549,1.88538128,0.16025006,0.75383901,0.20358739,0.00000000
-2.84842421,2.65094329,0.00022456,0.03686993,0.55031685,1.84804511,0.15621928,0.74326499,0.19630980,0.00000000
-2.84242121,2.60646819,0.00021245,0.03587806,0.54637765,1.81630870,0.15228586,0.73214616,0.18931633,0.00000000
-2.83641821,2.56696989,0.00020181,0.03484086,0.54424923,1.79041287,0.14844971,0.72043220,0.18262535,0.00000000
-2.83041521,2.53246456,0.00019251,0.03376565,0.54390033,1.77045809,0.14471131,0.70809878,0.17625353,0.00000000
-2.82441221,2.50285707,0.00018441,0.03266095,0.54525783,1.75639739,0.14107098,0.69514592,0.17021465,0.00000000
-2.81840920,2.47794000,0.00017738,0.03153616,0.54820940,1.74803575,0.13752848,0.68159599,0.16451862,0.00000000
-2.81240620,2.45739888,0.00017126,0.03040130,0.55260809,1.74503603,0.13408278,0.66749151,0.15917100,0.00000000
-2.80640320,2.44082366,0.00016592,0.02926674,0.55827843,1.74693157,0.13073223,0.65289292,0.15417280,0.00000000
-2.80040020,2.42772578,0.00016121,0.02814296,0.56502422,1.75314469,0.12747491,0.63787620,0.14952071,0.00000000
-2.79439720,2.41755982,0.00015699,0.02704035,0.57263717,1.76301038,0.12430917,0.62253047,0.14520757,0.00000000
-2.78839420,2.40974868,0.00015313,0.02596904,0.58090642,1.77580394,0.12123432,0.60695561,0.14122317,0.00000000
-2.78239120,2.40371061,0.00014950,0.02493874,0.58962810,1.79077127,0.11825133,0.59125969,0.13755511,0.00000000
-2.77638819,2.39888677,0.00014601,0.02395867,0.59861462,1.80716018,0.11536347,0.57555654,0.13418972,0.00000000
-2.77038519,2.39476756,0.00014254,0.02303741,0.60770312,1.82425130,0.11257695,0.55996310,0.13111304,0.00000000
-2.76438219,2.39091632,0.00013903,0.02218286,0.61676267,1.84138689,0.10990118,0.54459687,0.12831162,0.00000000
-2.75837919,2.38698905,0.00013541,0.02140215,0.62569971,1.85799624,0.10734903,0.52957333,0.12577322,0.00000000
-2.75237619,2.38274910,0.00013164,0.02070160,0.63446152,1.87361639,0.10493666,0.51500338,0.12348726,0.00000000
-2.74637319,2.37807604,0.00012767,0.02008665,0.64303748,1.88790720,0.10268315,0.50099103,0.12144508,0.00000000
-2.74037019,2.37296830,0.00012352,0.01956180,0.65145800,1.90066028,0.10060995,0.48763111,0.11964003,0.00000000
-2.73436718,2.36753950,0.00011916,0.01913059,0.65979123,1.91180116,0.09873995,0.47500739,0.11806724,0.00000000
-2.72836418,2.36200881,0.00011463,0.01879553,0.66813770,1.92138516,0.09709654,0.46319097,0.11672335,0.00000000
-2.72236118,2.35668581,0.00010995,0.01855804,0.67662314,1.92958699,0.09570244,0.45223899,0.11560599,0.00000000
-2.71635818,2.35195094,0.00010517,0.01841846,0.68538997,1.93668504,0.09457851,0.44219386,0.11471327,0.00000000
-2.71035518,2.34823250,0.00010033,0.01837600,0.69458785,1.94304117,0.09374259,0.43308279,0.11404324,0.00000000
-2.70435218,2.34598154,0.00009549,0.01842870,0.70436388,1.94907731,0.09320840,0.42491785,0.11359329,0.00000000
-2.69834917,2.34564595,0.00009070,0.01857349,0.71485293,1.95525002,0.09298457,0.41769629,0.11335972,0.00000000
-2.69234617,2.34764511,0.00008603,0.01880616,0.72616870,1.96202448,0.09307391,0.41140132,0.11333739,0.00000000
-2.68634317,2.35234640,0.00008153,0.01912142,0.73839598,1.96984917,0.09347281,0.40600308,0.11351945,0.00000000
-2.68034017,2.36004458,0.00007727,0.01951297,0.75158447,1.97913248,0.09417104,0.40145988,0.11389728,0.00000000
-2.67433717,2.37094506,0.00007330,0.01997358,0.76574450,1.99022233,0.09515170,0.39771953,0.11446057,0.00000000
-2.66833417,2.38515169,0.00006966,0.02049518,0.78084491,2.00338953,0.09639147,0.39472082,0.11519741,0.00000000
-2.66233117,2.40265944,0.00006640,0.02106899,0.79681300,2.01881562,0.09786116,0.39239488,0.11609469,0.00000000
-2.65632816,2.42335216,0.00006355,0.02168567,0.81353666,2.03658544,0.09952643,0.39066668,0.11713834,0.00000000
-2.65032516,2.44700528,0.00006114,0.02233543,0.83086835,2.05668440,0.10134869,0.38945630,0.11831380,0.00000000
-2.64432216,2.47329301,0.00005919,0.02300824,0.84863074,2.07900047,0.10328619,0.38868018,0.11960636,0.00000000
-2.63831916,2.50179965,0.00005771,0.02369392,0.86662371,2.10333025,0.10529521,0.38825233,0.12100148,0.00000000
-2.63231616,2.53203413,0.00005672,0.02438236,0.88463205,2.12938878,0.10733118,0.38808534,0.12248509,0.00000000
-2.62631316,2.56344722,0.00005620,0.02506362,0.90243377,2.15682223,0.10934996,0.38809146,0.12404374,0.00000000
-2.62031016,2.59545036,0.00005618,0.02572812,0.91980832,2.18522288,0.11130895,0.38818366,0.12566467,0.00000000
-2.61430715,2.62743556,0.00005663,0.02636676,0.93654446,2.21414557,0.11316819,0.38827661,0.12733577,0.00000000
-2.60830415,2.65879553,0.00005756,0.02697102,0.95244748,2.24312488,0.11489128,0.38828792,0.12904546,0.00000000
-2.60230115,2.68894334,0.00005898,0.02753313,0.96734537,2.27169248,0.11644625,0.38813937,0.13078247,0.00000000
-2.59629815,2.71733129,0.00006089,0.02804615,0.98109394,2.29939401,0.11780623,0.38775831,0.13253566,0.00000000
-2.59029515,2.74346830,0.00006331,0.02850408,0.99358067,2.32580507,0.11894997,0.38707934,0.13429373,0.00000000
-2.58429215,2.76693577,0.00006626,0.02890197,1.00472740,2.35054589,0.11986228,0.38604599,0.13604516,0.00000000
-2.57828914,2.78740139,0.00006979,0.02923599,1.01449168,2.37329446,0.12053427,0.38461278,0.13777807,0.00000000
-2.57228614,2.80463095,0.00007394,0.02950360,1.02286721,2.39379776,0.12096348,0.38274717,0.13948033,0.00000000
-2.56628314,2.81849778,0.00007881,0.02970356,1.02988320,2.41188102,0.12115395,0.38043180,0.14113981,0.00000000
-2.56028014,2.82898985,0.00008448,0.02983610,1.03560291,2.42745478,0.12111616,0.37766655,0.14274483,0.00000000
-2.55427714,2.83621415,0.00009106,0.02990297,1.04012156,2.44051951,0.12086688,0.37447058,0.14428481,0.00000000
-2.54827414,2.84039837,0.00009871,0.02990758,1.04356351,2.45116771,0.12042894,0.37088410,0.14575108,0.00000000
-2.54227114,2.84188946,0.00010757,0.02985503,1.04607907,2.45958337,0.11983095,0.36696984,0.14713788,0.00000000
-2.53626813,2.84114907,0.00011782,0.02975221,1.04784074,2.46603844,0.11910692,0.36281403,0.14844347,0.00000000
-2.53026513,2.83874549,0.00012967,0.02960782,1.04903898,2.47088646,0.11829578,0.35852679,0.14967124,0.00000000
-2.52426213,2.83534213,0.00014333,0.02943238,1.04987763,2.47455308,0.11744082,0.35424181,0.15083090,0.00000000
-2.51825913,2.83168231,0.00015902,0.02923818,1.05056877,2.47752371,0.11658902,0.35011532,0.15193942,0.00000000
-2.51225613,2.82857071,0.00017697,0.02903917,1.05132720,2.48032830,0.11579022,0.34632407,0.15302191,0.00000000
-2.50625313,2.82685147,0.00019739,0.02885083,1.05236442,2.48352365,0.11509622,0.34306257,0.15411208,0.00000000
-2.50025013,2.82738350,0.00022051,0.02868992,1.05388232,2.48767372,0.11455972,0.34053934,0.15525249,0.00000000
-2.49424712,2.83101365,0.00024650,0.02857419,1.05606657,2.49332849,0.11423311,0.33897232,0.15649417,0.00000000
-2.48824412,2.83854843,0.00027555,0.02852202,1.05907997,2.50100220,0.11416720,0.33858355,0.15789597,0.00000000
-2.48224112,2.85072531,0.00030776,0.02855194,1.06305591,2.51115177,0.11440981,0.33959314,0.15952317,0.00000000
-2.47623812,2.86818475,0.00034322,0.02868218,1.06809218,2.52415643,0.11500435,0.34221275,0.16144576,0.00000000
-2.47023512,2.89144393,0.00038195,0.02893007,1.07424558,2.54029948,0.11598833,0.34663875,0.16373611,0.00000000
-2.46423212,2.92087359,0.00042390,0.02931150,1.08152743,2.55975317,0.11739200,0.35304528,0.16646625,0.00000000
-2.45822911,2.95667893,0.00046896,0.02984027,1.08990039,2.58256749,0.11923696,0.36157742,0.16970483,0.00000000
-2.45222611,2.99888566,0.00051692,0.03052753,1.09927692,2.60866365,0.12153504,0.37234480,0.17351379,0.00000000
-2.44622311,3.04733198,0.00056751,0.03138117,1.10951941,2.63783274,0.12428733,0.38541578,0.17794504,0.00000000
-2.44022011,3.10166705,0.00062038,0.03240537,1.12044238,2.66973966,0.12748352,0.40081260,0.18303712,0.00000000
-2.43421711,3.16135626,0.00067508,0.03360013,1.13181650,2.70393255,0.13110157,0.41850763,0.18881221,0.00000000
-2.42821411,3.22569328,0.00073111,0.03496094,1.14337463,2.73985718,0.13510768,0.43842092,0.19527349,0.00000000
-2.42221111,3.29381842,0.00078788,0.03647865,1.15481958,2.77687572,0.13945682,0.46041937,0.20240310,0.00000000
-2.41620810,3.36474276,0.00084475,0.03813938,1.16583333,2.81428916,0.14409348,0.48431741,0.21016092,0.00000000
-2.41020510,3.43737689,0.00090103,0.03992464,1.17608736,2.85136212,0.14895301,0.50987949,0.21848407,0.00000000
-2.40420210,3.51056325,0.00095602,0.04181166,1.18525361,2.88734890,0.15396321,0.53682417,0.22728745,0.00000000
-2.39819910,3.58311053,0.00100898,0.04377377,1.19301564,2.92151949,0.15904632,0.56482995,0.23646521,0.00000000
-2.39219610,3.65382856,0.00105918,0.04578105,1.19907938,2.95318416,0.16412129,0.59354249,0.24589318,0.00000000
-2.38619310,3.72156240,0.00110593,0.04780108,1.20318297,2.98171538,0.16910624,0.62258315,0.25543215,0.00000000
-2.38019010,3.78522388,0.00114857,0.04979974,1.20510527,3.00656607,0.17392096,0.65155857,0.26493197,0.00000000
-2.37418709,3.84381951,0.00118651,0.05174217,1.20467253,3.02728325,0.17848950,0.68007089,0.27423618,0.00000000
-2.36818409,3.89647350,0.00121922,0.05359374,1.20176301,3.04351659,0.18274252,0.70772827,0.28318708,0.00000000
-2.36218109,3.94244508,0.00124628,0.05532105,1.19630928,3.05502145,0.18661953,0.73415535,0.29163090,0.00000000
-2.35617809,3.98113979,0.00126739,0.05689285,1.18829815,3.06165673,0.19007073,0.75900323,0.29942288,0.00000000
-2.35017509,4.01211433,0.00128234,0.05828096,1.17776828,3.06337772,0.19305840,0.78195855,0.30643203,0.00000000
-2.34417209,4.03507539,0.00129107,0.05946100,1.16480574,3.06022469,0.19555789,0.80275136,0.31254521,0.00000000
-2.33816908,4.04987295,0.00129364,0.06041310,1.14953773,3.05230835,0.19755801,0.82116151,0.31767056,0.00000000
-2.33216608,4.05648875,0.00129023,0.06112232,1.13212491,3.03979297,0.19906088,0.83702323,0.32173978,0.00000000
-2.32616308,4.05502120,0.00128116,0.06157900,1.11275287,3.02287883,0.20008124,0.85022787,0.32470954,0.00000000
-2.32016008,4.04566770,0.00126687,0.06177890,1.09162314,3.00178481,0.20064527,0.86072466,0.32656162,0.00000000
-2.31415708,4.02870590,0.00124790,0.06172318,1.06894440,2.97673272,0.20078894,0.86851960,0.32730210,0.00000000
-2.30815408,4.00447493,0.00122489,0.06141813,1.04492420,2.94793406,0.20055604,0.87367248,0.32695945,0.00000000
-2.30215108,3.97335789,0.00119857,0.06087492,1.01976187,2.91558034,0.19999594,0.87629241,0.32558179,0.00000000
-2.29614807,3.93576660,0.00116975,0.06010904,0.99364271,2.87983725,0.19916127,0.87653193,0.32323355,0.00000000
-2.29014507,3.89212918,0.00113926,0.05913972,0.96673386,2.84084310,0.19810554,0.87458013,0.31999157,0.00000000
-2.28414207,3.84288120,0.00110801,0.05798935,0.93918195,2.79871139,0.19688093,0.87065511,0.31594108,0.00000000
-2.27813907,3.78846021,0.00107690,0.05668269,0.91111245,2.75353714,0.19553628,0.86499607,0.31117173,0.00000000
-2.27213607,3.72930384,0.00104685,0.05524619,0.88263080,2.70540634,0.19411541,0.85785534,0.30577385,0.00000000
-2.26613307,3.66585079,0.00101877,0.05370728,0.85382484,2.65440763,0.19265581,0.84949078,0.29983519,0.00000000
-2.26013007,3.59854423,0.00099353,0.05209365,0.82476850,2.60064523,0.19118785,0.84015864,0.29343838,0.00000000
-2.25412706,3.52783669,0.00097200,0.05043261,0.79552623,2.54425206,0.18973429,0.83010714,0.28665896,0.00000000
-2.24812406,3.45419566,0.00095496,0.04875052,0.76615786,2.48540182,0.18831043,0.81957098,0.27956440,0.00000000
-2.24212106,3.37810876,0.00094315,0.04707219,0.73672341,2.42431929,0.18692449,0.80876674,0.27221374,0.00000000
-2.23611806,3.30008793,0.00093724,0.04542052,0.70728768,2.36128775,0.18557848,0.79788927,0.26465805,0.00000000
-2.23011506,3.22067158,0.00093781,0.04381604,0.67792400,2.29665304,0.18426924,0.78710905,0.25694145,0.00000000
-2.22411206,3.14042435,0.00094537,0.04227660,0.64871714,2.23082381,0.18298979,0.77657041,0.24910261,0.00000000
-2.21810905,3.05993414,0.00096032,0.04081720,0.61976513,2.16426784,0.18173066,0.76639063,0.24117656,0.00000000
-2.21210605,2.97980613,0.00098297,0.03944977,0.59117980,2.09750459,0.18048130,0.75665968,0.23319658,0.00000000
-2.20610305,2.90065420,0.00101350,0.03818309,0.56308613,2.03109426,0.17923142,0.74744067,0.22519606,0.00000000
-2.20010005,2.82308980,0.00105203,0.03702284,0.53562052,1.96562399,0.17797211,0.73877074,0.21721010,0.00000000
-2.19409705,2.74770909,0.00109852,0.03597159,0.50892795,1.90169193,0.17669681,0.73066247,0.20927677,0.00000000
-2.18809405,2.67507877,0.00115284,0.03502894,0.48315848,1.83988996,0.17540199,0.72310560,0.20143790,0.00000000
-2.18209105,2.60572148,0.00121474,0.03419176,0.45846302,1.78078588,0.17408754,0.71606905,0.19373931,0.00000000
-2.17608804,2.54010148,0.00128389,0.03345440,0.43498889,1.72490599,0.17275685,0.70950324,0.18623049,0.00000000
-2.17008504,2.47861135,0.00135980,0.03280901,0.41287527,1.67271878,0.17141665,0.70334256,0.17896383,0.00000000
-2.16408204,2.42156030,0.00144193,0.03224591,0.39224876,1.62462042,0.17007650,0.69750806,0.17199321,0.00000000
-2.15807904,2.36916478,0.00152962,0.03175395,0.37321940,1.58092250,0.16874815,0.69191021,0.16537241,0.00000000
-2.15207604,2.32154157,0.00162212,0.03132096,0.35587710,1.54184254,0.16744463,0.68645180,0.15915307,0.00000000
-2.14607304,2.27870379,0.00171860,0.03093419,0.34028884,1.50749746,0.16617923,0.68103083,0.15338259,0.00000000
-2.14007004,2.24055995,0.00181817,0.03058072,0.32649655,1.47790004,0.16496451,0.67554348,0.14810206,0.00000000
-2.13406703,2.20691585,0.00191987,0.03024790,0.31451577,1.45295843,0.16381112,0.66988692,0.14334425,0.00000000
-2.12806403,2.17747949,0.00202271,0.02992376,0.30433516,1.43247863,0.16272689,0.66396215,0.13913188,0.00000000
-2.12206103,2.15186854,0.00212563,0.02959739,0.29591668,1.41616959,0.16171586,0.65767662,0.13547630,0.00000000
-2.11605803,2.12962037,0.00222759,0.02925925,0.28919656,1.40365085,0.16077759,0.65094673,0.13237653,0.00000000
-2.11005503,2.11020419,0.00232751,0.02890149,0.28408689,1.39446232,0.15990665,0.64370020,0.12981893,0.00000000
-2.10405203,2.09303505,0.00242435,0.02851816,0.28047778,1.38807599,0.15909238,0.63587824,0.12777729,0.00000000
-2.09804902,2.07748953,0.00251711,0.02810545,0.27824003,1.38390923,0.15831897,0.62743757,0.12621360,0.00000000
-2.09204602,2.06292262,0.00260484,0.02766178,0.27722818,1.38133937,0.15756576,0.61835238,0.12507923,0.00000000
-2.08604302,2.04868572,0.00268668,0.02718796,0.27728401,1.37971928,0.15680797,0.60861617,0.12431670,0.00000000
-2.08004002,2.03414525,0.00276192,0.02668728,0.27824018,1.37839368,0.15601766,0.59824360,0.12386182,0.00000000
-2.07403702,2.01870173,0.00282999,0.02616552,0.27992417,1.37671568,0.15516500,0.58727230,0.12364617,0.00000000
-2.06803402,2.00180879,0.00289053,0.02563098,0.28216239,1.37406354,0.15421974,0.57576469,0.12359983,0.00000000
-2.06203102,1.98299185,0.00294341,0.02509457,0.28478425,1.36985684,0.15315297,0.56380988,0.12365421,0.00000000
-2.05602801,1.96186588,0.00298879,0.02456974,0.28762639,1.36357211,0.15193891,0.55152542,0.12374498,0.00000000
-2.05002501,1.93815180,0.00302715,0.02407250,0.29053674,1.35475713,0.15055679,0.53905898,0.12381479,0.00000000
-2.04402201,1.91169095,0.00305931,0.02362138,0.29337848,1.34304376,0.14899275,0.52658985,0.12381589,0.00000000
-2.03801901,1.88245694,0.00308647,0.02323741,0.29603371,1.32815868,0.14724153,0.51432995,0.12371240,0.00000000
-2.03201601,1.85056444,0.00311024,0.02294400,0.29840688,1.30993174,0.14530800,0.50252427,0.12348213,0.00000000
-2.02601301,1.81627418,0.00313263,0.02276678,0.30042762,1.28830147,0.14320845,0.49145059,0.12311804,0.00000000
-2.02001001,1.77999377,0.00315607,0.02273344,0.30205314,1.26331766,0.14097144,0.48141815,0.12262905,0.00000000
-2.01400700,1.74227379,0.00318333,0.02287340,0.30326984,1.23514045,0.13863819,0.47276504,0.12204029,0.00000000
-2.00800400,1.70379901,0.00321756,0.02321743,0.30409427,1.20403627,0.13626256,0.46585427,0.12139274,0.00000000
-2.00200100,1.66537446,0.00326216,0.02379717,0.30457304,1.17037024,0.13391043,0.46106822,0.12074226,0.00000000
-1.99599800,1.62790657,0.00332075,0.02464448,0.30478194,1.13459554,0.13165854,0.45880151,0.12015793,0.00000000
-1.98999500,1.59237954,0.00339702,0.02579071,0.30482393,1.09723971,0.12959283,0.45945216,0.11971989,0.00000000
-1.98399200,1.55982746,0.00349467,0.02726585,0.30482613,1.05888865,0.12780616,0.46341122,0.11951658,0.00000000
-1.97798899,1.53130295,0.00361723,0.02909755,0.30493584,1.02016846,0.12639572,0.47105100,0.11964157,0.00000000
-1.97198599,1.50784312,0.00376794,0.03131006,0.30531549,0.98172607,0.12545987,0.48271216,0.12019001,0.00000000
-1.96598299,1.49043402,0.00394958,0.03392317,0.30613686,0.94420915,0.12509481,0.49869012,0.12125479,0.00000000
-1.95997999,1.47997470,0.00416436,0.03695100,0.30757439,0.90824606,0.12539102,0.51922110,0.12292265,0.00000000
-1.95397699,1.47724234,0.00441370,0.04040095,0.30979814,0.87442659,0.12642958,0.54446853,0.12527019,0.00000000
-1.94797399,1.48285956,0.00469816,0.04427264,0.31296632,0.84328414,0.12827864,0.57451020,0.12836013,0.00000000
-1.94197099,1.49726553,0.00501730,0.04855701,0.31721780,0.81528007,0.13099003,0.60932696,0.13223780,0.00000000
