energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-4.30115058,6.71021316,0.42461733,0.01414508,0.39719334,6.32547069,0.01277593,0.11159235
-4.29514757,6.76889558,0.42026733,0.01420108,0.39391507,6.38543590,0.01231343,0.11359225
-4.28914457,6.81129519,0.41546195,0.01423412,0.39063014,6.42933901,0.01183434,0.11545037
-4.28314157,6.83711697,0.41024961,0.01424354,0.38735369,6.45687377,0.01134190,0.11714805
-4.27713857,6.84649073,0.40469414,0.01422932,0.38412331,6.46813757,0.01084006,0.11867667
-4.27113557,6.83997876,0.39887323,0.01419220,0.38099823,6.46363937,0.01033342,0.12003815
-4.26513257,6.81857023,0.39287630,0.01413367,0.37805767,6.44429519,0.00982714,0.12124513
-4.25912956,6.78366207,0.38680210,0.01405596,0.37539850,6.41141056,0.00932684,0.12232068
-4.25312656,6.73702616,0.38075592,0.01396207,0.37313218,6.36665026,0.00883847,0.12329764
-4.24712356,6.68076368,0.37484648,0.01385565,0.37138093,6.31199563,0.00836822,0.12421756
-4.24112056,6.61724748,0.36918267,0.01374096,0.37027345,6.24969072,0.00792234,0.12512922
-4.23511756,6.54905396,0.36387014,0.01362278,0.36993993,6.18217840,0.00750702,0.12608690
-4.22911456,6.47888654,0.35900787,0.01350623,0.37050689,6.11202857,0.00712824,0.12714821
-4.22311156,6.40949277,0.35468485,0.01339667,0.37209161,6.04186037,0.00679160,0.12837181
-4.21710855,6.34357788,0.35097686,0.01329948,0.37479660,5.97426092,0.00650222,0.12981493
-4.21110555,6.28371735,0.34794362,0.01321993,0.37870416,5.91170327,0.00626456,0.13153076
-4.20510255,6.23227157,0.34562621,0.01316297,0.38387118,5.85646616,0.00608229,0.13356592
-4.19909955,6.19130556,0.34404499,0.01313306,0.39032452,5.81055855,0.00595822,0.13595798
-4.19309655,6.16251651,0.34319798,0.01313398,0.39805704,5.77565150,0.00589416,0.13873319
-4.18709355,6.14717215,0.34305996,0.01316873,0.40702446,5.75302006,0.00589085,0.14190452
-4.18109055,6.14606222,0.34358201,0.01323937,0.41714340,5.74349745,0.00594790,0.14547005
-4.17508754,6.15946540,0.34469192,0.01334694,0.42829046,5.74744353,0.00606374,0.14941185
-4.16908454,6.18713326,0.34629520,0.01349143,0.44030274,5.76472911,0.00623566,0.15369537
-4.16308154,6.22829254,0.34827684,0.01367171,0.45297975,5.79473725,0.00645976,0.15826942
-4.15707854,6.28166617,0.35050377,0.01388564,0.46608673,5.83638195,0.00673104,0.16306685
-4.15107554,6.34551320,0.35282803,0.01413008,0.47935943,5.88814411,0.00704350,0.16800578
-4.14507254,6.41768649,0.35509049,0.01440101,0.49251029,5.94812414,0.00739021,0.17299149
-4.13906953,6.49570707,0.35712519,0.01469371,0.50523579,6.01410977,0.00776347,0.17791893
-4.13306653,6.57685269,0.35876399,0.01500291,0.51722490,6.08365697,0.00815500,0.18267574
-4.12706353,6.65825801,0.35984164,0.01532302,0.52816820,6.15418158,0.00855611,0.18714570
-4.12106053,6.73702297,0.36020089,0.01564830,0.53776766,6.22305858,0.00895793,0.19121248
-4.11505753,6.81032574,0.35969758,0.01597316,0.54574635,6.28772559,0.00935166,0.19476361
-4.10905453,6.87553621,0.35820556,0.01629232,0.55185811,6.34578689,0.00972877,0.19769440
-4.10305153,6.93032597,0.35562110,0.01660108,0.55589647,6.39511450,0.01008124,0.19991189
-4.09704852,6.97277071,0.35186681,0.01689547,0.55770268,6.43394234,0.01040182,0.20133829
-4.09104552,7.00144135,0.34689479,0.01717250,0.55717244,6.46095031,0.01068422,0.20191419
-4.08504252,7.01548039,0.34068881,0.01743023,0.55426105,6.47533499,0.01092328,0.20160112
-4.07903952,7.01466064,0.33326562,0.01766793,0.54898673,6.47686443,0.01111515,0.20038338
-4.07303652,6.99942416,0.32467511,0.01788616,0.54143202,6.46591496,0.01125738,0.19826924
-4.06703352,6.97089971,0.31499944,0.01808676,0.53174317,6.44348856,0.01134902,0.19529125
-4.06103052,6.93089810,0.30435111,0.01827288,0.52012750,6.41121000,0.01139064,0.19150577
-4.05502751,6.88188527,0.29287005,0.01844894,0.50684893,6.37130374,0.01138430,0.18699167
-4.04902451,6.82693372,0.28071983,0.01862049,0.49222165,6.32655093,0.01133350,0.18184836
-4.04302151,6.76965377,0.26808318,0.01879415,0.47660244,6.28022791,0.01124312,0.17619308
-4.03701851,6.71410636,0.25515692,0.01897739,0.46038166,6.23602759,0.01111920,0.17015772
-4.03101551,6.66469991,0.24214656,0.01917837,0.44397330,6.19796592,0.01096885,0.16388508
-4.02501251,6.62607391,0.22926072,0.01940572,0.42780450,6.17027599,0.01079997,0.15752498
-4.01900950,6.60297243,0.21670559,0.01966824,0.41230468,6.15729240,0.01062110,0.15123011
-4.01300650,6.60011075,0.20467958,0.01997471,0.39789476,6.16332903,0.01044112,0.14515182
-4.00700350,6.62203878,0.19336831,0.02033352,0.38497658,6.19255329,0.01026903,0.13943608
-4.00100050,6.67300475,0.18294017,0.02075245,0.37392289,6.24886029,0.01011370,0.13421956
-3.99499750,6.75682294,0.17354242,0.02123832,0.36506812,6.33575039,0.00998359,0.12962605
-3.98899450,6.87674910,0.16529801,0.02179674,0.35869998,6.45621338,0.00988652,0.12576330
-3.98299150,7.03536732,0.15830313,0.02243179,0.35505229,6.61262316,0.00982946,0.12272019
-3.97698849,7.23449196,0.15262548,0.02314582,0.35429892,6.80664589,0.00981828,0.12056457
-3.97098549,7.47508804,0.14830338,0.02393921,0.35654915,7.03916532,0.00985760,0.11934150
-3.96498249,7.75721320,0.14534554,0.02481022,0.36184440,7.31022804,0.00995061,0.11907219
-3.95897949,8.07998418,0.14373162,0.02575486,0.37015663,7.61901132,0.01009898,0.11975349
-3.95297649,8.44156983,0.14341336,0.02676687,0.38138814,7.96381592,0.01030274,0.12135799
-3.94697349,8.83921230,0.14431643,0.02783775,0.39537323,8.34208496,0.01056029,0.12383475
-3.94097049,9.26927703,0.14634281,0.02895688,0.41188139,8.75044991,0.01086838,0.12711063
-3.93496748,9.72733125,0.14937362,0.03011167,0.43062228,9.18480305,0.01122222,0.13109224
-3.92896448,10.20824953,0.15327245,0.03128790,0.45125227,9.64039529,0.01161553,0.13566840
-3.92296148,10.70634379,0.15788898,0.03247001,0.47338257,10.11195690,0.01204076,0.14071314
-3.91695848,11.21551401,0.16306294,0.03364153,0.49658876,10.59383739,0.01248930,0.14608912
-3.91095548,11.72941472,0.16862818,0.03478553,0.52042146,11.08016023,0.01295168,0.15165140
-3.90495248,12.24163157,0.17441683,0.03588514,0.54441794,11.56498669,0.01341792,0.15725154
-3.89894947,12.74586116,0.18026347,0.03692398,0.56811431,12.04248266,0.01387783,0.16274175
-3.89294647,13.23608726,0.18600912,0.03788676,0.59105790,12.50708198,0.01432127,0.16797910
-3.88694347,13.70674618,0.19150493,0.03875965,0.61281938,12.95363923,0.01473856,0.17282966
-3.88094047,14.15287423,0.19661558,0.03953075,0.63300431,13.37756586,0.01512074,0.17717226
-3.87493747,14.57023109,0.20122215,0.04019043,0.65126348,13.77494346,0.01545984,0.18090199
-3.86893447,14.95539371,0.20522439,0.04073159,0.66730185,14.14260942,0.01574915,0.18393303
-3.86293147,15.30581668,0.20854241,0.04114980,0.68088563,14.47821130,0.01598340,0.18620098
-3.85692846,15.61985671,0.21111759,0.04144340,0.69184720,14.78022764,0.01615889,0.18766438
-3.85092546,15.89676064,0.21291285,0.04161344,0.70008777,15.04795479,0.01627355,0.18830544
-3.84492246,16.13661806,0.21391216,0.04166353,0.70557759,15.28146091,0.01632692,0.18813004
-3.83891946,16.34028153,0.21411940,0.04159959,0.70835385,15.48151015,0.01632013,0.18716682
-3.83291646,16.50925924,0.21355661,0.04142952,0.70851633,15.64946127,0.01625571,0.18546561
-3.82691346,16.64558591,0.21226180,0.04116286,0.70622105,15.78714659,0.01613743,0.18309512
-3.82091046,16.75167913,0.21028630,0.04081027,0.70167234,15.89673779,0.01597006,0.18014009
-3.81490745,16.83018886,0.20769192,0.04038316,0.69511359,15.98060601,0.01575913,0.17669798
-3.80890445,16.88384791,0.20454803,0.03989317,0.68681728,16.04118338,0.01551064,0.17287536
-3.80290145,16.91533104,0.20092866,0.03935173,0.67707462,16.08083329,0.01523079,0.16878414
-3.79689845,16.92712948,0.19690974,0.03876970,0.66618539,16.10173563,0.01492571,0.16453787
-3.79089545,16.92144668,0.19256670,0.03815695,0.65444825,16.10579239,0.01460129,0.16024802
-3.78489245,16.90011952,0.18797239,0.03752216,0.64215212,16.09455750,0.01426291,0.15602077
-3.77888944,16.86456766,0.18319545,0.03687252,0.62956857,16.06919338,0.01391537,0.15195392
-3.77288644,16.81577192,0.17829916,0.03621368,0.61694582,16.03045474,0.01356279,0.14813448
-3.76688344,16.75428087,0.17334070,0.03554965,0.60450414,15.97869904,0.01320858,0.14463659
-3.76088044,16.68024326,0.16837091,0.03488286,0.59243282,15.91392090,0.01285546,0.14152014
-3.75487744,16.59346234,0.16343441,0.03421423,0.58088865,15.83580694,0.01250554,0.13882981
-3.74887444,16.49346741,0.15856998,0.03354335,0.56999567,15.74380638,0.01216046,0.13659467
-3.74287144,16.37959688,0.15381121,0.03286868,0.55984620,15.63721196,0.01182150,0.13482833
-3.73686843,16.25108706,0.14918731,0.03218781,0.55050261,15.51524577,0.01148977,0.13352939
-3.73086543,16.10716092,0.14472383,0.03149767,0.54200000,15.37714421,0.01116634,0.13268242
-3.72486243,15.94711148,0.14044352,0.03079485,0.53434911,15.22223743,0.01085246,0.13225914
-3.71885943,15.77037536,0.13636696,0.03007585,0.52753965,15.05001861,0.01054963,0.13221988
-3.71285643,15.57659284,0.13251311,0.02933732,0.52154358,14.86019989,0.01025978,0.13251522
-3.70685343,15.36565228,0.12889962,0.02857629,0.51631832,14.65275278,0.00998527,0.13308782
-3.70085043,15.13771753,0.12554300,0.02779038,0.51180974,14.42793197,0.00972903,0.13387422
-3.69484742,14.89323848,0.12245862,0.02697790,0.50795498,14.18628249,0.00949444,0.13480675
-3.68884442,14.63294590,0.11966050,0.02613801,0.50468488,13.92863163,0.00928536,0.13581548
-3.68284142,14.35783242,0.11716106,0.02527079,0.50192626,13.65606730,0.00910604,0.13683006
-3.67683842,14.06912255,0.11497075,0.02437724,0.49960390,13.36990560,0.00896095,0.13778157
-3.67083542,13.76823451,0.11309768,0.02345931,0.49764244,13.07165065,0.00885471,0.13860426
-3.66483242,13.45673738,0.11154735,0.02251983,0.49596807,12.76294968,0.00879187,0.13923719
-3.65882941,13.13630649,0.11032238,0.02156245,0.49451027,12.44554657,0.00877678,0.13962577
-3.65282641,12.80867980,0.10942239,0.02059155,0.49320344,12.12123653,0.00881342,0.13972314
-3.64682341,12.47561786,0.10884411,0.01961213,0.49198854,11.79182424,0.00890525,0.13949136
-3.64082041,12.13886868,0.10858155,0.01862965,0.49081480,11.45908720,0.00905508,0.13890237
-3.63481741,11.80013891,0.10862640,0.01764996,0.48964132,11.12474538,0.00926498,0.13793883
-3.62881441,11.46107159,0.10896861,0.01667908,0.48843865,10.79043770,0.00953619,0.13659454
-3.62281141,11.12323046,0.10959712,0.01572313,0.48719024,10.45770519,0.00986913,0.13487474
-3.61680840,10.78809001,0.11050065,0.01478816,0.48589380,10.12798041,0.01026340,0.13279603
-3.61080540,10.45703060,0.11166869,0.01388005,0.48456230,9.80258214,0.01071780,0.13038605
-3.60480240,10.13133711,0.11309244,0.01300437,0.48322483,9.48271423,0.01123048,0.12768283
-3.59879940,9.81220017,0.11476581,0.01216632,0.48192706,9.16946736,0.01179903,0.12473388
-3.59279640,9.50071853,0.11668642,0.01137059,0.48073135,8.86382253,0.01242066,0.12159500
-3.58679340,9.19790157,0.11885655,0.01062137,0.47971652,8.56665524,0.01309238,0.11832895
-3.58079040,8.90467118,0.12128391,0.00992222,0.47897726,8.27873943,0.01381124,0.11500379
-3.57478739,8.62186253,0.12398248,0.00927610,0.47862316,8.00075063,0.01457451,0.11169121
-3.56878439,8.35022325,0.12697302,0.00868532,0.47877749,7.73326807,0.01537994,0.10846473
-3.56278139,8.09041156,0.13028363,0.00815155,0.47957568,7.47677559,0.01622599,0.10539787
-3.55677839,7.84299317,0.13394999,0.00767584,0.48116360,7.23166175,0.01711205,0.10256236
-3.55077539,7.60843797,0.13801556,0.00725867,0.48369571,6.99821941,0.01803862,0.10002644
-3.54477239,7.38711682,0.14253149,0.00689995,0.48733306,6.77664538,0.01900754,0.09785327
-3.53876938,7.17929928,0.14755646,0.00659915,0.49224130,6.56704081,0.02002206,0.09609959
-3.53276638,6.98515301,0.15315621,0.00635530,0.49858850,6.36941284,0.02108702,0.09481449
-3.52676338,6.80474521,0.15940287,0.00616711,0.50654310,6.18367800,0.02220886,0.09403849
-3.52076038,6.63804656,0.16637408,0.00603304,0.51627163,6.00966785,0.02339560,0.09380289
-3.51475738,6.48493787,0.17415179,0.00595140,0.52793644,5.84713686,0.02465683,0.09412928
-3.50875438,6.34521913,0.18282078,0.00592040,0.54169322,5.69577265,0.02600349,0.09502936
-3.50275138,6.21862080,0.19246686,0.00593827,0.55768835,5.55520827,0.02744772,0.09650497
-3.49674837,6.10481655,0.20317465,0.00600334,0.57605594,5.42503599,0.02900249,0.09854829
-3.49074537,6.00343690,0.21502515,0.00611407,0.59691452,5.30482208,0.03068126,0.10114223
-3.48474237,5.91408253,0.22809284,0.00626910,0.62036347,5.19412166,0.03249747,0.10426094
-3.47873937,5.83633657,0.24244245,0.00646732,0.64647890,5.09249276,0.03446400,0.10787043
-3.47273637,5.76977468,0.25812560,0.00670787,0.67530932,4.99950881,0.03659253,0.11192921
-3.46673337,5.71397224,0.27517707,0.00699012,0.70687100,4.91476858,0.03889288,0.11638904
-3.46073037,5.66850777,0.29361107,0.00731362,0.74114311,4.83790288,0.04137227,0.12119570
-3.45472736,5.63296237,0.31341759,0.00767810,0.77806296,4.76857764,0.04403456,0.12628972
-3.44872436,5.60691491,0.33455885,0.00808334,0.81752152,4.70649283,0.04687960,0.13160722
-3.44272136,5.58993325,0.35696624,0.00852911,0.85935941,4.65137743,0.04990248,0.13708073
-3.43671836,5.58156203,0.38053780,0.00901502,0.90336378,4.60298062,0.05309301,0.14264006
-3.43071536,5.58130800,0.40513645,0.00954045,0.94926641,4.56105969,0.05643523,0.14821331
-3.42471236,5.58862393,0.43058922,0.01010435,0.99674325,4.52536567,0.05990712,0.15372783
-3.41870935,5.60289261,0.45668764,0.01070516,1.04541581,4.49562752,0.06348049,0.15911147
-3.41270635,5.62341244,0.48318937,0.01134064,1.09485462,4.47153625,0.06712112,0.16429380
-3.40670335,5.64938599,0.50982116,0.01200783,1.14458492,4.45273005,0.07078908,0.16920756
-3.40070035,5.67991324,0.53628326,0.01270290,1.19409465,4.43878192,0.07443940,0.17379015
-3.39469735,5.71399047,0.56225517,0.01342112,1.24284481,4.42919079,0.07802291,0.17798529
-3.38869435,5.75051601,0.58740263,0.01415684,1.29028194,4.42337719,0.08148737,0.18174470
-3.38269135,5.78830318,0.61138569,0.01490354,1.33585242,4.42068430,0.08477879,0.18502983
-3.37668834,5.82610076,0.63386767,0.01565384,1.37901840,4.42038473,0.08784295,0.18781348
-3.37068534,5.86262057,0.65452463,0.01639967,1.41927448,4.42169308,0.09062702,0.19008138
-3.36468234,5.89657123,0.67305503,0.01713237,1.45616483,4.42378417,0.09308126,0.19183350
-3.35867934,5.92669706,0.68918927,0.01784296,1.48929994,4.42581613,0.09516073,0.19308512
-3.35267634,5.95182016,0.70269858,0.01852228,1.51837212,4.42695734,0.09682689,0.19386746
-3.34667334,5.97088383,0.71340301,0.01916134,1.54316923,4.42641609,0.09804910,0.19422800
-3.34067034,5.98299504,0.72117809,0.01975152,1.56358566,4.42347119,0.09880583,0.19423011
-3.33466733,5.98746356,0.72595983,0.02028486,1.57963010,4.41750195,0.09908569,0.19395229
-3.32866433,5.98383546,0.72774783,0.02075435,1.59142938,4.40801579,0.09888804,0.19348670
-3.32266133,5.97191886,0.72660629,0.02115415,1.59922808,4.39467165,0.09822326,0.19293719
-3.31665833,5.95179994,0.72266287,0.02147980,1.60338350,4.37729782,0.09711268,0.19241669
-3.31065533,5.92384793,0.71610536,0.02172840,1.60435620,4.35590254,0.09558803,0.19204414
-3.30465233,5.88870800,0.70717628,0.02189869,1.60269596,4.33067675,0.09369055,0.19194096
-3.29864932,5.84728171,0.69616557,0.02199114,1.59902376,4.30198805,0.09146976,0.19222714
-3.29264632,5.80069549,0.68340167,0.02200786,1.59401035,4.27036599,0.08898190,0.19301719
-3.28664332,5.75025795,0.66924138,0.02195260,1.58835199,4.23647888,0.08628815,0.19441596
-3.28064032,5.69740762,0.65405878,0.02183052,1.58274463,4.20110309,0.08345262,0.19651459
-3.27463732,5.64365351,0.63823380,0.02164805,1.57785729,4.16508607,0.08054034,0.19938669
-3.26863432,5.59051082,0.62214079,0.02141259,1.57430603,4.12930484,0.07761514,0.20308491
-3.26263132,5.53943516,0.60613756,0.02113224,1.57262947,4.09462196,0.07473769,0.20763819
-3.25662831,5.49175811,0.59055542,0.02081547,1.57326717,4.06184131,0.07196364,0.21304964
-3.25062531,5.44862765,0.57569040,0.02047083,1.57654184,4.03166584,0.06934198,0.21929526
-3.24462231,5.41095619,0.56179617,0.02010661,1.58264613,4.00465976,0.06691373,0.22632365
-3.23861931,5.37937907,0.54907868,0.01973058,1.59163484,3.98121701,0.06471091,0.23405664
-3.23261631,5.35422559,0.53769286,0.01934972,1.60342287,3.96153801,0.06275593,0.24239094
-3.22661331,5.33550400,0.52774129,0.01897001,1.61778891,3.94561570,0.06106128,0.25120067
-3.22061031,5.32290132,0.51927480,0.01859632,1.63438500,3.93323191,0.05962967,0.26034085
-3.21460730,5.31579778,0.51229491,0.01823231,1.65275106,3.92396409,0.05845447,0.26965152
-3.20860430,5.31329502,0.50675784,0.01788039,1.67233406,3.91720200,0.05752052,0.27896248
-3.20260130,5.31425651,0.50257989,0.01754180,1.69251056,3.91217351,0.05680517,0.28809839
-3.19659830,5.31735781,0.49964368,0.01721669,1.71261166,3.90797784,0.05627955,0.29688402
-3.19059530,5.32114392,0.49780511,0.01690427,1.73194904,3.90362452,0.05591005,0.30514941
-3.18459230,5.32409071,0.49690059,0.01660302,1.74984074,3.89807584,0.05565977,0.31273474
-3.17858929,5.32466703,0.49675415,0.01631085,1.76563566,3.89029044,0.05549007,0.31949472
-3.17258629,5.32139463,0.49718417,0.01602537,1.77873543,3.87926582,0.05536210,0.32530226
-3.16658329,5.31290279,0.49800955,0.01574413,1.78861289,3.86407758,0.05523811,0.33005136
-3.16058029,5.29797544,0.49905503,0.01546476,1.79482646,3.84391360,0.05508270,0.33365904
-3.15457729,5.27558888,0.50015552,0.01518526,1.79702988,3.81810163,0.05486388,0.33606637
-3.14857429,5.24493883,0.50115951,0.01490407,1.79497742,3.78612937,0.05455379,0.33723857
-3.14257129,5.20545652,0.50193144,0.01462025,1.78852440,3.74765653,0.05412935,0.33716419
-3.13656828,5.15681373,0.50235315,0.01433355,1.77762369,3.70251876,0.05357256,0.33585356
-3.13056528,5.09891782,0.50232454,0.01404440,1.76231864,3.65072414,0.05287060,0.33333666
-3.12456228,5.03189776,0.50176349,0.01375397,1.74273327,3.59244281,0.05201579,0.32966045
-3.11855928,4.95608295,0.50060528,0.01346405,1.71906044,3.52799102,0.05100530,0.32488607
-3.11255628,4.87197657,0.49880163,0.01317700,1.69154905,3.45781089,0.04984076,0.31908582
-3.10655328,4.78022538,0.49631946,0.01289564,1.66049096,3.38244730,0.04852777,0.31234028
-3.10055028,4.68158782,0.49313952,0.01262309,1.62620845,3.30252324,0.04707538,0.30473569
-3.09454727,4.57690208,0.48925503,0.01236259,1.58904270,3.21871501,0.04549547,0.29636161
-3.08854427,4.46705548,0.48467027,0.01211740,1.54934391,3.13172829,0.04380225,0.28730896
-3.08254127,4.35295639,0.47939933,0.01189058,1.50746322,3.04227612,0.04201166,0.27766863
-3.07653827,4.23550944,0.47346482,0.01168484,1.46374653,2.95105934,0.04014098,0.26753040
-3.07053527,4.11559450,0.46689679,0.01150245,1.41853029,2.85875004,0.03820837,0.25698233
-3.06453227,3.99404987,0.45973165,0.01134504,1.37213906,2.76597836,0.03623260,0.24611057
-3.05852926,3.87165947,0.45201120,0.01121361,1.32488450,2.67332251,0.03423276,0.23499933
-3.05252626,3.74914436,0.44378175,0.01110839,1.27706581,2.58130228,0.03222815,0.22373121
-3.04652326,3.62715802,0.43509337,0.01102890,1.22897098,2.49037570,0.03023815,0.21238749
-3.04052026,3.50628555,0.42599917,0.01097390,1.18087889,2.40093872,0.02828219,0.20104864
-3.03451726,3.38704639,0.41655493,0.01094150,1.13306179,2.31332778,0.02637978,0.18979469
-3.02851426,3.26990040,0.40681875,0.01092926,1.08578822,2.22782494,0.02455053,0.17870566
-3.02251126,3.15525697,0.39685114,0.01093429,1.03932596,2.14466529,0.02281426,0.16786176
-3.01650825,3.04348701,0.38671532,0.01095347,0.99394518,2.06404648,0.02119103,0.15734369
-3.01050525,2.93493723,0.37647781,0.01098362,0.94992146,1.98613977,0.01970128,0.14723269
-3.00450225,2.82994634,0.36620942,0.01102170,0.90753886,1.91110243,0.01836585,0.13761057
-2.99849925,2.72886249,0.35598642,0.01106503,0.86709279,1.83909079,0.01720605,0.12855970
-2.99249625,2.63206099,0.34589196,0.01111155,0.82889253,1.77027342,0.01624369,0.12016291
-2.98649325,2.53996157,0.33601754,0.01115996,0.79326346,1.70484382,0.01550104,0.11250336
-2.98049025,2.45304378,0.32646442,0.01120993,0.76054857,1.64303169,0.01500075,0.10566433
-2.97448724,2.37185965,0.31734484,0.01126220,0.73110908,1.58511217,0.01476571,0.09972905
-2.96848424,2.29704205,0.30878281,0.01131872,0.70532401,1.53141222,0.01481888,0.09478032
-2.96248124,2.22930794,0.30091434,0.01138264,0.68358824,1.48231336,0.01518292,0.09090013
-2.95647824,2.16945529,0.29388698,0.01145824,0.66630886,1.43825021,0.01587989,0.08816903
-2.95047524,2.11835302,0.28785842,0.01155093,0.65389969,1.39970449,0.01693071,0.08666540
-2.94447224,2.07692360,0.28299425,0.01166696,0.64677365,1.36719401,0.01835468,0.08646438
-2.93846923,2.04611821,0.27946462,0.01181327,0.64533311,1.34125709,0.02016878,0.08763663
-2.93246623,2.02688496,0.27744010,0.01199715,0.64995810,1.32243230,0.02238698,0.09024670
-2.92646323,2.02013109,0.27708653,0.01222594,0.66099288,1.31123461,0.02501953,0.09435117
-2.92046023,2.02668046,0.27855922,0.01250662,0.67873090,1.30812847,0.02807213,0.09999653
-2.91445723,2.04722810,0.28199672,0.01284545,0.70339905,1.31349925,0.03154520,0.10721676
-2.90845423,2.08229394,0.28751422,0.01324756,0.73514142,1.32762435,0.03543317,0.11603088
-2.90245123,2.13217795,0.29519712,0.01371663,0.77400373,1.35064534,0.03972390,0.12644032
-2.89644822,2.19691923,0.30509493,0.01425449,0.81991887,1.38254292,0.04439813,0.13842647
-2.89044522,2.27626136,0.31721590,0.01486093,0.87269470,1.42311591,0.04942928,0.15194836
-2.88444222,2.36962631,0.33152263,0.01553346,0.93200466,1.47196606,0.05478335,0.16694075
-2.87843922,2.47609873,0.34792900,0.01626723,0.99738215,1.52848940,0.06041908,0.18331266
-2.87243622,2.59442235,0.36629857,0.01705500,1.06821911,1.59187545,0.06628846,0.20094659
-2.86643322,2.72300931,0.38644475,0.01788727,1.14376942,1.66111458,0.07233748,0.21969849
-2.86043022,2.85996287,0.40813261,0.01875242,1.22315730,1.73501380,0.07850716,0.23939857
-2.85442721,3.00311332,0.43108259,0.01963709,1.30539067,1.81222077,0.08473481,0.25985304
-2.84842421,3.15006617,0.45497584,0.02052649,1.38937941,1.89125523,0.09095564,0.28084677
-2.84242121,3.29826104,0.47946116,0.02140487,1.47395794,1.97054705,0.09710438,0.30214695
-2.83641821,3.44503922,0.50416319,0.02225609,1.55791141,2.04847921,0.10311713,0.32350741
-2.83041521,3.58771735,0.52869170,0.02306409,1.64000471,2.12343435,0.10893316,0.34467388
-2.82441221,3.72366427,0.55265145,0.02381348,1.71901314,2.19384273,0.11449677,0.36538961
-2.81840920,3.85037788,0.57565242,0.02449009,1.79375359,2.25822987,0.11975888,0.38540146
-2.81240620,3.96555893,0.59731984,0.02508145,1.86311503,2.31526165,0.12467848,0.40446604
-2.80640320,4.06717852,0.61730378,0.02557723,1.92608710,2.36378512,0.12922383,0.42235582
-2.80040020,4.15353660,0.63528786,0.02596961,1.98178563,2.40286321,0.13337320,0.43886477
-2.79439720,4.22330906,0.65099669,0.02625354,2.02947416,2.43180193,0.13711531,0.45381348
-2.78839420,4.27558146,0.66420194,0.02642686,2.06858065,2.45016895,0.14044927,0.46705347
-2.78239120,4.30986820,0.67472676,0.02649035,2.09870880,2.45780282,0.14338415,0.47847046
-2.77638819,4.32611662,0.68244843,0.02644768,2.11964377,2.45481262,0.14593808,0.48798660
-2.77038519,4.32469601,0.68729928,0.02630518,2.13135217,2.44156813,0.14813703,0.49556148
-2.76438219,4.30637255,0.68926595,0.02607157,2.13397669,2.41868120,0.15001320,0.50119200
-2.75837919,4.27227146,0.68838704,0.02575758,2.12782576,2.38697920,0.15160329,0.50491102
-2.75237619,4.22382842,0.68474950,0.02537553,2.11335902,2.34747194,0.15294647,0.50678498
-2.74637319,4.16273278,0.67848385,0.02493885,2.09116936,2.30131356,0.15408240,0.50691066
-2.74037019,4.09086500,0.66975869,0.02446156,2.06196254,2.24976115,0.15504929,0.50541108
-2.73436718,4.01023139,0.65877465,0.02395783,2.02653528,2.19413190,0.15588204,0.50243101
-2.72836418,3.92289877,0.64575814,0.02344143,1.98575282,2.13576054,0.15661069,0.49813203
-2.72236118,3.83093172,0.63095512,0.02292539,1.94052668,2.07595879,0.15725912,0.49268752
-2.71635818,3.73633482,0.61462519,0.02242159,1.89179352,2.01597816,0.15784414,0.48627776
-2.71035518,3.64100152,0.59703609,0.02194047,1.84049532,1.95697758,0.15837496,0.47908524
-2.70435218,3.54667142,0.57845878,0.02149086,1.78756166,1.89999646,0.15885312,0.47129029
-2.69834917,3.45489648,0.55916309,0.02107980,1.73389389,1.84593406,0.15927277,0.46306731
-2.69234617,3.36701675,0.53941406,0.02071255,1.68035143,1.79553520,0.15962136,0.45458140
-2.68634317,3.28414536,0.51946880,0.02039257,1.62774007,1.74938237,0.15988066,0.44598563
-2.68034017,3.20716211,0.49957389,0.02012168,1.57680193,1.70789378,0.16002801,0.43741873
-2.67433717,3.13671484,0.47996307,0.01990014,1.52820690,1.67132675,0.16003780,0.42900339
-2.66833417,3.07322702,0.46085535,0.01972690,1.48254532,1.63978572,0.15988297,0.42084483
-2.66233117,3.01691053,0.44245309,0.01959977,1.44032143,1.61323370,0.15953661,0.41302989
-2.65632816,2.96778180,0.42494026,0.01951567,1.40194775,1.59150652,0.15897336,0.40562630
-2.65032516,2.92568020,0.40848064,0.01947082,1.36773995,1.57432860,0.15817080,0.39868226
-2.64432216,2.89028727,0.39321592,0.01946095,1.33791249,1.56132952,0.15711048,0.39222619
-2.63831916,2.86114584,0.37926378,0.01948147,1.31257505,1.55206051,0.15577875,0.38626673
-2.63231616,2.83767837,0.36671597,0.01952758,1.29173001,1.54601039,0.15416729,0.38079295
-2.62631316,2.81920394,0.35563643,0.01959439,1.27527136,1.54262037,0.15227329,0.37577480
-2.62031016,2.80495393,0.34605957,0.01967697,1.26298527,1.54129747,0.15009937,0.37116385
-2.61430715,2.79408641,0.33798893,0.01977038,1.25455284,1.54142668,0.14765323,0.36689446
-2.60830415,2.78569961,0.33139622,0.01986966,1.24955524,1.54238172,0.14494698,0.36288521
-2.60230115,2.77884504,0.32622106,0.01996981,1.24748158,1.54353463,0.14199643,0.35904097
