energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.41770885,2.23116116,0.41701479,0.00498974,0.01634268,1.34064151,0.80597130,0.85722506
-5.41170585,2.18963455,0.40817192,0.00496379,0.01669863,1.31424753,0.80387058,0.83423815
-5.40570285,2.14525027,0.39821299,0.00492835,0.01701852,1.28666710,0.80170803,0.81021491
-5.39969985,2.09953044,0.38741686,0.00488623,0.01729917,1.25886415,0.80001517,0.78583303
-5.39369685,2.05406854,0.37608623,0.00484065,0.01753838,1.23182953,0.79933602,0.76178920
-5.38769385,2.01048303,0.36453901,0.00479516,0.01773500,1.20655221,0.80020811,0.73877955
-5.38169085,1.97036924,0.35309923,0.00475354,0.01788897,1.18399008,0.80314307,0.71748008
-5.37568784,1.93525128,0.34208758,0.00471970,0.01800129,1.16504119,0.80860718,0.69852764
-5.36968484,1.90653551,0.33181218,0.00469751,0.01807398,1.15051658,0.81700294,0.68250223
-5.36368184,1.88546709,0.32255966,0.00469075,0.01811002,1.14111538,0.82865210,0.66991098
-5.35767884,1.87309103,0.31458687,0.00470292,0.01811321,1.13740310,0.84378093,0.66117434
-5.35167584,1.87021891,0.30811361,0.00473716,0.01808803,1.13979368,0.86250839,0.65661476
-5.34567284,1.87740255,0.30331644,0.00479608,0.01803949,1.14853597,0.88483761,0.65644827
-5.33966983,1.89491515,0.30032381,0.00488171,0.01797293,1.16370500,0.91065118,0.66077900
-5.33366683,1.92274089,0.29921264,0.00499538,0.01789385,1.18519831,0.93971053,0.66959674
-5.32766383,1.96057305,0.30000643,0.00513764,0.01780769,1.21273753,0.97165947,0.68277768
-5.32166083,2.00782079,0.30267498,0.00530826,0.01771970,1.24587514,1.00603191,0.70008809
-5.31565783,2.06362465,0.30713558,0.00550615,0.01763476,1.28400619,1.04226356,0.72119086
-5.30965483,2.12687993,0.31325576,0.00572941,0.01755727,1.32638473,1.07970730,0.74565477
-5.30365183,2.19626764,0.32085748,0.00597534,0.01749103,1.37214434,1.11765157,0.77296613
-5.29764882,2.27029183,0.32972254,0.00624052,0.01743923,1.42032230,1.15534139,0.80254246
-5.29164582,2.34732226,0.33959912,0.00652087,0.01740437,1.46988656,1.19200097,0.83374794
-5.28564282,2.42564105,0.35020929,0.00681179,0.01738836,1.51976463,1.22685738,0.86591009
-5.27963982,2.50349192,0.36125717,0.00710827,0.01739249,1.56887365,1.25916414,0.89833741
-5.27363682,2.57913030,0.37243756,0.00740505,0.01741755,1.61615054,1.28822412,0.93033725
-5.26763382,2.65087283,0.38344481,0.00769675,0.01746393,1.66058131,1.31341070,0.96123366
-5.26163082,2.71714452,0.39398157,0.00797808,0.01753170,1.70122853,1.33418650,0.99038458
-5.25562781,2.77652213,0.40376732,0.00824395,0.01762073,1.73725619,1.35011909,1.01719783
-5.24962481,2.82777220,0.41254619,0.00848967,0.01773079,1.76795093,1.36089299,1.04114551
-5.24362181,2.86988255,0.42009407,0.00871103,0.01786164,1.79273915,1.36631771,1.06177636
-5.23761881,2.90208619,0.42622456,0.00890449,0.01801308,1.81119923,1.36633146,1.07872560
-5.23161581,2.92387685,0.43079379,0.00906723,0.01818499,1.82306868,1.36100072,1.09172196
-5.22561281,2.93501568,0.43370373,0.00919723,0.01837732,1.82824594,1.35051546,1.10059179
-5.21960980,2.93552901,0.43490405,0.00929330,0.01859010,1.82678686,1.33518057,1.10525995
-5.21360680,2.92569730,0.43439238,0.00935511,0.01882334,1.81889602,1.31540373,1.10574765
-5.20760380,2.90603597,0.43221302,0.00938315,0.01907699,1.80491350,1.29168038,1.10216719
-5.20160080,2.87726881,0.42845411,0.00937867,0.01935084,1.78529753,1.26457630,1.09471406
-5.19559780,2.84029535,0.42324339,0.00934359,0.01964443,1.76060383,1.23470856,1.08365648
-5.18959480,2.79615328,0.41674269,0.00928042,0.01995691,1.73146265,1.20272556,1.06932317
-5.18359180,2.74597788,0.40914149,0.00919210,0.02028703,1.69855431,1.16928686,1.05208949
-5.17758879,2.69095974,0.40064953,0.00908190,0.02063301,1.66258439,1.13504347,1.03236298
-5.17158579,2.63230276,0.39148912,0.00895325,0.02099253,1.62425957,1.10061944,1.01056848
-5.16558279,2.57118399,0.38188712,0.00880963,0.02136270,1.58426492,1.06659498,0.98713381
-5.15957979,2.50871676,0.37206710,0.00865439,0.02174011,1.54324371,1.03349202,0.96247631
-5.15357679,2.44591854,0.36224193,0.00849069,0.02212089,1.50178025,1.00176222,0.93699085
-5.14757379,2.38368457,0.35260703,0.00832137,0.02250079,1.46038640,0.97177797,0.91103978
-5.14157079,2.32276789,0.34333456,0.00814887,0.02287530,1.41949206,0.94382638,0.88494496
-5.13556778,2.26376643,0.33456875,0.00797521,0.02323979,1.37943968,0.91810637,0.85898219
-5.12956478,2.20711709,0.32642252,0.00780191,0.02358967,1.34048286,0.89472872,0.83337799
-5.12356178,2.15309663,0.31897537,0.00763007,0.02392055,1.30278873,0.87371899,0.80830872
-5.11755878,2.10182883,0.31227271,0.00746031,0.02422835,1.26644362,0.85502295,0.78390183
-5.11155578,2.05329719,0.30632646,0.00729288,0.02450945,1.23146159,0.83851420,0.76023897
-5.10555278,2.00736216,0.30111694,0.00712768,0.02476078,1.19779503,0.82400370,0.73736055
-5.09954977,1.96378179,0.29659573,0.00696436,0.02497990,1.16534685,0.81125051,0.71527159
-5.09354677,1.92223462,0.29268951,0.00680238,0.02516503,1.13398338,0.79997362,0.69394808
-5.08754377,1.88234373,0.28930459,0.00664112,0.02531504,1.10354740,0.78986413,0.67334391
-5.08154077,1.84370074,0.28633180,0.00647992,0.02542944,1.07387074,0.78059759,0.65339763
-5.07553777,1.80588884,0.28365174,0.00631821,0.02550835,1.04478585,0.77184592,0.63403894
-5.06953477,1.76850406,0.28113994,0.00615553,0.02555238,1.01613611,0.76328869,0.61519464
-5.06353177,1.73117399,0.27867188,0.00599160,0.02556261,0.98778444,0.75462341,0.59679380
-5.05752876,1.69357362,0.27612765,0.00582635,0.02554050,0.95962015,0.74557459,0.57877213
-5.05152576,1.65543796,0.27339607,0.00565998,0.02548780,0.93156398,0.73590150,0.56107540
-5.04552276,1.61657130,0.27037821,0.00549291,0.02540654,0.90357128,0.72540428,0.54366199
-5.03951976,1.57685319,0.26699027,0.00532585,0.02529897,0.87563363,0.71392861,0.52650460
-5.03351676,1.53624125,0.26316563,0.00515972,0.02516757,0.84777882,0.70136874,0.50959118
-5.02751376,1.49477098,0.25885626,0.00499566,0.02501504,0.82006953,0.68766895,0.49292517
-5.02151076,1.45255301,0.25403337,0.00483499,0.02484434,0.79260095,0.67282349,0.47652516
-5.01550775,1.40976792,0.24868733,0.00467916,0.02465868,0.76549735,0.65687510,0.46042399
-5.00950475,1.36665907,0.24282709,0.00452972,0.02446160,0.73890793,0.63991226,0.44466748
-5.00350175,1.32352365,0.23647890,0.00438824,0.02425696,0.71300211,0.62206512,0.42931274
-4.99749875,1.28070244,0.22968465,0.00425629,0.02404890,0.68796427,0.60350050,0.41442613
-4.99149575,1.23856831,0.22249974,0.00413538,0.02384189,0.66398819,0.58441594,0.40008102
-4.98549275,1.19751402,0.21499076,0.00402690,0.02364057,0.64127121,0.56503299,0.38635523
-4.97948974,1.15793948,0.20723279,0.00393206,0.02344969,0.62000835,0.54559007,0.37332827
-4.97348674,1.12023876,0.19930670,0.00385187,0.02327396,0.60038628,0.52633494,0.36107852
-4.96748374,1.08478738,0.19129634,0.00378709,0.02311786,0.58257754,0.50751702,0.34968023
-4.96148074,1.05192991,0.18328580,0.00373818,0.02298545,0.56673496,0.48937997,0.33920062
-4.95547774,1.02196863,0.17535679,0.00370530,0.02288009,0.55298650,0.47215448,0.32969705
-4.94947474,0.99515331,0.16758625,0.00368824,0.02280430,0.54143074,0.45605171,0.32121444
-4.94347174,0.97167269,0.16004423,0.00368644,0.02275946,0.53213310,0.44125753,0.31378308
-4.93746873,0.95164792,0.15279210,0.00369900,0.02274567,0.52512306,0.42792771,0.30741688
-4.93146573,0.93512831,0.14588123,0.00372466,0.02276162,0.52039245,0.41618432,0.30211227
-4.92546273,0.92208957,0.13935206,0.00376180,0.02280443,0.51789503,0.40611338,0.29784777
-4.91945973,0.91243479,0.13323369,0.00380854,0.02286972,0.51754733,0.39776388,0.29458435
-4.91345673,0.90599801,0.12754386,0.00386272,0.02295159,0.51923087,0.39114820,0.29226659
-4.90745373,0.90255059,0.12228954,0.00392196,0.02304275,0.52279571,0.38624389,0.29082466
-4.90145073,0.90180990,0.11746778,0.00398375,0.02313476,0.52806517,0.38299673,0.29017699
-4.89544772,0.90345019,0.11306705,0.00404551,0.02321824,0.53484172,0.38132493,0.29023366
-4.88944472,0.90711515,0.10906884,0.00410465,0.02328319,0.54291367,0.38112425,0.29090030
-4.88344172,0.91243177,0.10544951,0.00415865,0.02331939,0.55206250,0.38227395,0.29208227
-4.87743872,0.91902473,0.10218221,0.00420519,0.02331672,0.56207055,0.38464312,0.29368915
-4.87143572,0.92653103,0.09923886,0.00424212,0.02326557,0.57272883,0.38809729,0.29563908
-4.86543272,0.93461399,0.09659215,0.00426765,0.02315719,0.58384442,0.39250499,0.29786294
-4.85942971,0.94297625,0.09421726,0.00428031,0.02298407,0.59524758,0.39774406,0.30030807
-4.85342671,0.95137130,0.09209343,0.00427908,0.02274021,0.60679788,0.40370734,0.30294145
-4.84742371,0.95961288,0.09020529,0.00426335,0.02242132,0.61838945,0.41030778,0.30575211
-4.84142071,0.96758229,0.08854372,0.00423302,0.02202505,0.62995509,0.41748254,0.30875272
-4.83541771,0.97523312,0.08710653,0.00418843,0.02155105,0.64146896,0.42519619,0.31198034
-4.82941471,0.98259336,0.08589864,0.00413041,0.02100098,0.65294805,0.43344277,0.31549609
-4.82341171,0.98976497,0.08493198,0.00406023,0.02037846,0.66445215,0.44224673,0.31938412
-4.81740870,0.99692095,0.08422507,0.00397958,0.01968895,0.67608247,0.45166282,0.32374952
-4.81140570,1.00430000,0.08380229,0.00389050,0.01893954,0.68797896,0.46177482,0.32871556
-4.80540270,1.01219916,0.08369293,0.00379534,0.01813872,0.70031633,0.47269334,0.33442019
-4.79939970,1.02096460,0.08393009,0.00369668,0.01729611,0.71329897,0.48455261,0.34101197
-4.79339670,1.03098097,0.08454944,0.00359729,0.01642212,0.72715486,0.49750653,0.34864562
-4.78739370,1.04265958,0.08558792,0.00350003,0.01552769,0.74212869,0.51172404,0.35747722
-4.78139070,1.05642584,0.08708249,0.00340780,0.01462388,0.75847422,0.52738389,0.36765923
-4.77538769,1.07270632,0.08906883,0.00332343,0.01372168,0.77644625,0.54466905,0.37933557
-4.76938469,1.09191568,0.09158025,0.00324967,0.01283160,0.79629225,0.56376088,0.39263679
-4.76338169,1.11444399,0.09464664,0.00318913,0.01196355,0.81824396,0.58483319,0.40767541
-4.75737869,1.14064463,0.09829362,0.00314415,0.01112651,0.84250911,0.60804638,0.42454173
-4.75137569,1.17082313,0.10254180,0.00311687,0.01032846,0.86926350,0.63354183,0.44330002
-4.74537269,1.20522723,0.10740630,0.00310913,0.00957619,0.89864375,0.66143658,0.46398533
-4.73936968,1.24403844,0.11289638,0.00312243,0.00887527,0.93074078,0.69181869,0.48660091
-4.73336668,1.28736531,0.11901527,0.00315800,0.00823002,0.96559440,0.72474309,0.51111640
-4.72736368,1.33523853,0.12576023,0.00321669,0.00764348,1.00318909,0.76022837,0.53746675
-4.72136068,1.38760817,0.13312262,0.00329906,0.00711753,1.04345120,0.79825436,0.56555203
-4.71535768,1.44434290,0.14108829,0.00340534,0.00665294,1.08624771,0.83876072,0.59523804
-4.70935468,1.50523148,0.14963796,0.00353550,0.00624949,1.13138657,0.88164650,0.62635782
-4.70335168,1.56998621,0.15874769,0.00368920,0.00590607,1.17861873,0.92677079,0.65871403
-4.69734867,1.63824849,0.16838952,0.00386591,0.00562089,1.22764180,0.97395435,0.69208203
-4.69134567,1.70959600,0.17853199,0.00406487,0.00539156,1.27810534,1.02298215,0.72621384
-4.68534267,1.78355160,0.18914080,0.00428517,0.00521525,1.32961750,1.07360685,0.76084264
-4.67933967,1.85959324,0.20017928,0.00452575,0.00508884,1.38175298,1.12555291,0.79568781
-4.67333667,1.93716491,0.21160887,0.00478549,0.00500904,1.43406195,1.17852139,0.83046041
-4.66733367,2.01568783,0.22338945,0.00506317,0.00497247,1.48607967,1.23219500,0.86486880
-4.66133067,2.09457170,0.23547952,0.00535754,0.00497576,1.53733652,1.28624341,0.89862434
-4.65532766,2.17322557,0.24783618,0.00566733,0.00501561,1.58736802,1.34032855,0.93144694
-4.64932466,2.25106770,0.26041489,0.00599125,0.00508880,1.63572461,1.39410959,0.96307028
-4.64332166,2.32753428,0.27316910,0.00632797,0.00519226,1.68198067,1.44724765,0.99324647
-4.63731866,2.40208664,0.28604960,0.00667617,0.00532303,1.72574265,1.49940975,1.02175015
-4.63131566,2.47421665,0.29900376,0.00703445,0.00547822,1.76665596,1.55027223,1.04838165
-4.62531266,2.54345031,0.31197459,0.00740135,0.00565504,1.80441033,1.59952330,1.07296936
-4.61930965,2.60934957,0.32489980,0.00777528,0.00585071,1.83874364,1.64686486,1.09537111
-4.61330665,2.67151234,0.33771089,0.00815452,0.00606241,1.86944410,1.69201353,1.11547456
-4.60730365,2.72957121,0.35033229,0.00853713,0.00628729,1.89635071,1.73470106,1.13319678
-4.60130065,2.78319099,0.36268076,0.00892094,0.00652239,1.91935229,1.77467426,1.14848286
-4.59529765,2.83206570,0.37466520,0.00930354,0.00676460,1.93838504,1.81169465,1.16130399
-4.58929465,2.87591536,0.38618671,0.00968219,0.00701070,1.95342910,1.84553806,1.17165489
-4.58329165,2.91448323,0.39713933,0.01005387,0.00725730,1.96450423,1.87599440,1.17955106
-4.57728864,2.94753390,0.40741125,0.01041527,0.00750090,1.97166503,1.90286790,1.18502581
-4.57128564,2.97485266,0.41688665,0.01076281,0.00773791,1.97499615,1.92597804,1.18812747
-4.56528264,2.99624658,0.42544813,0.01109270,0.00796470,1.97460754,1.94516125,1.18891688
-4.55927964,3.01154736,0.43297968,0.01140102,0.00817767,1.97063033,1.96027359,1.18746531
-4.55327664,3.02061608,0.43937009,0.01168379,0.00837334,1.96321341,1.97119432,1.18385300
-4.54727364,3.02334963,0.44451669,0.01193709,0.00854842,1.95252093,1.97783040,1.17816831
-4.54127064,3.01968860,0.44832925,0.01215719,0.00869990,1.93873075,1.98012157,1.17050743
-4.53526763,3.00962602,0.45073383,0.01234068,0.00882518,1.92203377,1.97804600,1.16097482
-4.52926463,2.99321646,0.45167636,0.01248459,0.00892211,1.90263417,1.97162582,1.14968392
-4.52326163,2.97058462,0.45112579,0.01258655,0.00898908,1.88075017,1.96093247,1.13675828
-4.51725863,2.94193288,0.44907656,0.01264485,0.00902509,1.85661511,1.94609118,1.12233270
-4.51125563,2.90754679,0.44555020,0.01265860,0.00902976,1.83047858,1.92728427,1.10655426
-4.50525263,2.86779807,0.44059604,0.01262773,0.00900340,1.80260722,1.90475282,1.08958301
-4.49924962,2.82314444,0.43429072,0.01255309,0.00894695,1.77328489,1.87879642,1.07159216
-4.49324662,2.77412604,0.42673674,0.01243641,0.00886200,1.74281194,1.84977078,1.05276745
-4.48724362,2.72135809,0.41805986,0.01228028,0.00875068,1.71150344,1.81808304,1.03330591
-4.48124062,2.66552020,0.40840560,0.01208810,0.00861564,1.67968629,1.78418488,1.01341361
-4.47523762,2.60734238,0.39793485,0.01186393,0.00845997,1.64769508,1.74856362,0.99330281
-4.46923462,2.54758851,0.38681895,0.01161242,0.00828702,1.61586708,1.71173166,0.97318828
-4.46323162,2.48703793,0.37523438,0.01133862,0.00810039,1.58453636,1.67421461,0.95328317
-4.45722861,2.42646613,0.36335726,0.01104783,0.00790374,1.55402743,1.63653879,0.93379468
-4.45122561,2.36662539,0.35135816,0.01074541,0.00770072,1.52464887,1.59921859,0.91491955
-4.44522261,2.30822657,0.33939718,0.01043663,0.00749487,1.49668709,1.56274438,0.89683993
-4.43921961,2.25192269,0.32761974,0.01012653,0.00728951,1.47040093,1.52757153,0.87971966
-4.43321661,2.19829536,0.31615320,0.00981973,0.00708768,1.44601713,1.49411099,0.86370128
-4.42721361,2.14784448,0.30510439,0.00952035,0.00689206,1.42372712,1.46272194,0.84890397
-4.42121061,2.10098162,0.29455825,0.00923191,0.00670497,1.40368521,1.43370665,0.83542239
-4.41520760,2.05802726,0.28457745,0.00895727,0.00652832,1.38600829,1.40730775,0.82332664
-4.40920460,2.01921167,0.27520304,0.00869860,0.00636363,1.37077679,1.38370781,0.81266308
-4.40320160,1.98467904,0.26645597,0.00845739,0.00621203,1.35803700,1.36303101,0.80345601
-4.39719860,1.95449441,0.25833941,0.00823447,0.00607426,1.34780412,1.34534665,0.79571006
-4.39119560,1.92865246,0.25084152,0.00803005,0.00595078,1.34006598,1.33067392,0.78941290
-4.38519260,1.90708758,0.24393869,0.00784382,0.00584173,1.33478682,1.31898762,0.78453817
-4.37918959,1.88968420,0.23759883,0.00767501,0.00574703,1.33191094,1.31022423,0.78104832
-4.37318659,1.87628676,0.23178469,0.00752248,0.00566638,1.33136568,1.30428784,0.77889712
-4.36718359,1.86670861,0.22645684,0.00738481,0.00559934,1.33306365,1.30105565,0.77803166
-4.36118059,1.86073932,0.22157633,0.00726042,0.00554533,1.33690390,1.30038264,0.77839377
-4.35517759,1.85815029,0.21710689,0.00714759,0.00550367,1.34277215,1.30210527,0.77992074
-4.34917459,1.85869833,0.21301644,0.00704458,0.00547358,1.35054003,1.30604416,0.78254543
-4.34317159,1.86212760,0.20927815,0.00694968,0.00545421,1.36006362,1.31200592,0.78619582
-4.33716858,1.86817012,0.20587088,0.00686126,0.00544465,1.37118157,1.31978411,0.79079417
-4.33116558,1.87654531,0.20277907,0.00677781,0.00544391,1.38371320,1.32915986,0.79625601
-4.32516258,1.88695906,0.19999227,0.00669796,0.00545090,1.39745697,1.33990234,0.80248919
-4.31915958,1.89910307,0.19750425,0.00662051,0.00546451,1.41218974,1.35176935,0.80939316
-4.31315658,1.91265477,0.19531201,0.00654442,0.00548351,1.42766710,1.36450852,0.81685871
-4.30715358,1.92727837,0.19341450,0.00646887,0.00550662,1.44362513,1.37785921,0.82476832
