energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.04052026,6.29939791,0.04610997,0.77029924,0.15964881,0.01855471,3.97686133,2.49476813,1.77819334
-3.03451726,6.45481728,0.04690732,0.79223316,0.16478128,0.01839923,4.06924749,2.55624118,1.83057413
-3.02851426,6.61246913,0.04755057,0.81663495,0.16943783,0.01846436,4.15951073,2.61525873,1.88534942
-3.02251126,6.76885389,0.04805383,0.84299277,0.17357569,0.01875161,4.24577762,2.67044157,1.94119771
-3.01650825,6.92088001,0.04843705,0.87077103,0.17716122,0.01926276,4.32651705,2.72062569,1.99690268
-3.01050525,7.06595339,0.04872569,0.89942389,0.18017066,0.02000010,4.40058842,2.76490486,2.05138543
-3.00450225,7.20205237,0.04895027,0.92840926,0.18259062,0.02096655,4.46727806,2.80266617,2.10373290
-2.99849925,7.32778536,0.04914564,0.95720297,0.18441848,0.02216562,4.52632230,2.83361661,2.15322161
-2.99249625,7.44242832,0.04935022,0.98531261,0.18566251,0.02360123,4.57791569,2.85779953,2.19933557
-2.98649325,7.54594001,0.04960495,1.01229054,0.18634188,0.02527730,4.62270345,2.87559974,2.24177769
-2.98049025,7.63895327,0.04995224,1.03774551,0.18648634,0.02719725,4.66175756,2.88773651,2.28047400
-2.97448724,7.72274146,0.05043469,1.06135248,0.18613573,0.02936331,4.69653647,2.89524408,2.31557023
-2.96848424,7.79915999,0.05109383,1.08285998,0.18533906,0.03177567,4.72882889,2.89943981,2.34742073
-2.96248124,7.87056400,0.05196874,1.10209478,0.18415344,0.03443166,4.76068304,2.90188061,2.37656979
-2.95647824,7.93970417,0.05309465,1.11896337,0.18264260,0.03732475,4.79432315,2.90430862,2.40372601
-2.95047524,8.00960379,0.05450162,1.13345030,0.18087513,0.04044366,4.83205570,2.90858801,2.42973058
-2.94447224,8.08342128,0.05621316,1.14561326,0.17892248,0.04377153,4.87616867,2.91663477,2.45552043
-2.93846923,8.16430309,0.05824508,1.15557502,0.17685670,0.04728522,4.92882730,2.93034205,2.48208792
-2.93246623,8.25523292,0.06060439,1.16351281,0.17474804,0.05095481,4.99197050,2.95150382,2.51043845
-2.92646323,8.35888341,0.06328842,1.16964547,0.17266247,0.05474339,5.06721219,2.98173982,2.54154768
-2.92046023,8.47747675,0.06628423,1.17421913,0.17065928,0.05860707,5.15575172,3.02242471,2.57632017
-2.91445723,8.61266063,0.06956822,1.17749224,0.16878875,0.06249545,5.25829771,3.07462455,2.61555095
-2.90845423,8.76540521,0.07310613,1.17972078,0.16709012,0.06635228,5.37500888,3.13904306,2.65989154
-2.90245123,8.93592637,0.07685338,1.18114443,0.16558999,0.07011661,5.50545503,3.21598015,2.70982153
-2.89644822,9.12363888,0.08075574,1.18197465,0.16430109,0.07372417,5.64860061,3.30530461,2.76562683
-2.89044522,9.32714244,0.08475042,1.18238521,0.16322171,0.07710904,5.80281205,3.40644200,2.82738499
-2.88444222,9.54424123,0.08876750,1.18250586,0.16233568,0.08020554,5.96588946,3.51837872,2.89495798
-2.87843922,9.77199675,0.09273164,1.18241931,0.16161307,0.08295026,6.13512152,3.63968179,2.96799223
-2.87243622,10.00681154,0.09656416,1.18216176,0.16101143,0.08528415,6.30736202,3.76853395,3.04592564
-2.86643322,10.24454020,0.10018521,1.18172682,0.16047777,0.08715448,6.47912476,3.90278243,3.12800081
-2.86043022,10.48062271,0.10351619,1.18107240,0.15995089,0.08851682,6.64669307,4.03999955,3.21328382
-2.85442721,10.71023402,0.10648208,1.18013010,0.15936427,0.08933657,6.80623939,4.17755259,3.30068731
-2.84842421,10.92844316,0.10901386,1.17881637,0.15864914,0.08959038,6.95394967,4.31268028,3.38899728
-2.84242121,11.13037507,0.11105062,1.17704444,0.15773772,0.08926703,7.08614751,4.44257276,3.47690222
-2.83641821,11.31136798,0.11254152,1.17473649,0.15656642,0.08836794,7.19941259,4.56445199,3.56302397
-2.83041521,11.46712013,0.11344737,1.17183476,0.15507884,0.08690728,7.29068874,4.67564981,3.64594939
-2.82441221,11.59382007,0.11374180,1.16831123,0.15322842,0.08491148,7.35737725,4.77368069,3.72426217
-2.81840920,11.68825608,0.11341199,1.16417488,0.15098064,0.08241847,7.39741204,4.85630696,3.79657432
-2.81240620,11.74790131,0.11245889,1.15947635,0.14831467,0.07947638,7.40931426,4.92159462,3.86155688
-2.80640320,11.77097288,0.11089695,1.15430959,0.14522432,0.07614199,7.39222486,4.96795811,3.91796953
-2.80040020,11.75646426,0.10875337,1.14881049,0.14171838,0.07247892,7.34591503,4.99419341,3.96468878
-2.79439720,11.70415180,0.10606693,1.14315283,0.13782024,0.06855562,7.27077510,4.99949892,4.00073444
-2.78839420,11.61457718,0.10288642,1.13754180,0.13356697,0.06444327,7.16778389,4.98348423,4.02529416
-2.78239120,11.48900880,0.09926883,1.13220583,0.12900772,0.06021376,7.03846085,4.94616746,4.03774538
-2.77638819,11.32938538,0.09527725,1.12738731,0.12420178,0.05593767,6.88480444,4.88796199,4.03767449
-2.77038519,11.13824580,0.09097881,1.12333307,0.11921618,0.05168248,6.70922002,4.80965368,4.02489254
-2.76438219,10.91864904,0.08644243,1.12028520,0.11412318,0.04751100,6.51444123,4.71237015,3.99944682
-2.75837919,10.67408822,0.08173687,1.11847323,0.10899756,0.04348001,6.30344835,4.59754336,3.96162785
-2.75237619,10.40840213,0.07692874,1.11810784,0.10391401,0.03963929,6.07938710,4.46686710,3.91197115
-2.74637319,10.12568735,0.07208094,1.11937682,0.09894464,0.03603091,5.84549092,4.32225082,3.85125325
-2.74037019,9.83021346,0.06725124,1.12244349,0.09415670,0.03268879,5.60500899,4.16577114,3.78048175
-2.73436718,9.52634298,0.06249129,1.12744733,0.08961069,0.02963864,5.36114210,3.99962240,3.70087922
-2.72836418,9.21845755,0.05784591,1.13450704,0.08535871,0.02689805,5.11698731,3.82606726,3.61386111
-2.72236118,8.91089069,0.05335272,1.14372525,0.08144336,0.02447688,4.87549213,3.64738851,3.52100804
-2.71635818,8.60786757,0.04904208,1.15519466,0.07789694,0.02237781,4.63941833,3.46584296,3.42403325
-2.71035518,8.31345148,0.04493730,1.16900480,0.07474109,0.02059698,4.41131471,3.28361823,3.32474592
-2.70435218,8.03149663,0.04105508,1.18524859,0.07198677,0.01912477,4.19349826,3.10279308,3.22501178
-2.69834917,7.76560668,0.03740613,1.20402826,0.06963468,0.01794662,3.98804255,2.92530212,3.12671197
-2.69234617,7.51909831,0.03399588,1.22545956,0.06767582,0.01704390,3.79677207,2.75290516,3.03170181
-2.68634317,7.29496933,0.03082527,1.24967388,0.06609240,0.01639464,3.62126128,2.58716185,2.94177057
-2.68034017,7.09587066,0.02789158,1.27681776,0.06485889,0.01597444,3.46283713,2.42941196,2.85860363
-2.67433717,6.92408166,0.02518919,1.30704928,0.06394322,0.01575712,3.32258373,2.28076137,2.78374817
-2.66833417,6.78148860,0.02271033,1.34053151,0.06330801,0.01571542,3.20134833,2.14207407,2.71858305
-2.66233117,6.66956579,0.02044569,1.37742271,0.06291195,0.01582166,3.09974752,2.01397005,2.66429378
-2.65632816,6.58935936,0.01838498,1.41786399,0.06271101,0.01604822,3.01817304,1.89682878,2.62185265
-2.65032516,6.54147343,0.01651736,1.46196438,0.06265977,0.01636808,2.95679678,1.79079821,2.59200415
-2.64432216,6.52605881,0.01483175,1.50978450,0.06271260,0.01675519,2.91557449,1.69580849,2.57525551
-2.63831916,6.54280423,0.01331711,1.56131915,0.06282472,0.01718486,2.89424817,1.61158999,2.57187185
-2.63231616,6.59093027,0.01196252,1.61648004,0.06295325,0.01763404,2.89234730,1.53769475,2.58187540
-2.62631316,6.66918636,0.01075731,1.67507948,0.06305803,0.01808160,2.90918892,1.47352060,2.60504818
-2.62031016,6.77585129,0.00969106,1.73681602,0.06310234,0.01850847,2.94387716,1.41833707,2.64093739
-2.61430715,6.90873784,0.00875360,1.80126316,0.06305354,0.01889786,2.99530277,1.37131220,2.68886312
-2.60830415,7.06520233,0.00793498,1.86786176,0.06288346,0.01923531,3.06214315,1.33153935,2.74792772
-2.60230115,7.24215997,0.00722539,1.93591726,0.06256871,0.01950877,3.14286400,1.29806337,2.81702682
-2.59629815,7.43610713,0.00661522,2.00460200,0.06209084,0.01970861,3.23572326,1.26990540,2.89486180
-2.59029515,7.64315154,0.00609493,2.07296328,0.06143639,0.01982757,3.33877835,1.24608564,2.97995380
-2.58429215,7.85905148,0.00565513,2.13993717,0.06059675,0.01986071,3.44989767,1.22564395,3.07065987
-2.57828914,8.07926501,0.00528656,2.20436809,0.05956803,0.01980528,3.56677717,1.20765773,3.16519137
-2.57228614,8.29900963,0.00498015,2.26503371,0.05835072,0.01966058,3.68696275,1.19125714,3.26163542
-2.56628314,8.51333290,0.00472703,2.32067453,0.05694936,0.01942780,3.80787890,1.17563765,3.35797969
-2.56028014,8.71719356,0.00451867,2.37002725,0.05537209,0.01910978,3.92686389,1.16006984,3.45214107
-2.55427714,8.90555253,0.00434690,2.41186078,0.05363026,0.01871083,4.04121133,1.14390681,3.54199832
-2.54827414,9.07347202,0.00420403,2.44501352,0.05173787,0.01823649,4.14821761,1.12658934,3.62542872
-2.54227114,9.21622084,0.00408293,2.46843046,0.04971116,0.01769328,4.24523423,1.10764895,3.70034830
-2.53626813,9.32938284,0.00397707,2.48119862,0.04756807,0.01708851,4.32972388,1.08670924,3.76475504
-2.53026513,9.40896520,0.00388064,2.48257914,0.04532781,0.01643005,4.39931830,1.06348557,3.81677385
-2.52426213,9.45150266,0.00378858,2.47203475,0.04301041,0.01572609,4.45187621,1.03778338,3.85470219
-2.51825913,9.45415356,0.00369661,2.44925129,0.04063628,0.01498500,4.48553891,1.00949519,3.87705444
-2.51225613,9.41478357,0.00360126,2.41415214,0.03822589,0.01421514,4.49878130,0.97859653,3.88260351
-2.50625313,9.33203323,0.00349984,2.36690501,0.03579933,0.01342472,4.49045593,0.94514072,3.87041765
-2.50025013,9.20536562,0.00339046,2.30792055,0.03337610,0.01262167,4.45982811,0.90925273,3.83989071
-2.49424712,9.03509165,0.00327195,2.23784282,0.03097475,0.01181353,4.40660005,0.87112204,3.79076422
-2.48824412,8.82237076,0.00314384,2.15753200,0.02861271,0.01100738,4.33092264,0.83099474,3.72313997
-2.48224112,8.56918639,0.00300626,2.06804000,0.02630605,0.01020979,4.23339405,0.78916483,3.63748198
-2.47623812,8.27829637,0.00285984,1.97058004,0.02406930,0.00942672,4.11504464,0.74596494,3.53460760
-2.47023512,7.95315967,0.00270568,1.86649155,0.02191538,0.00866355,3.97730860,0.70175654,3.41566746
-2.46423212,7.59784205,0.00254521,1.75720183,0.01985543,0.00792501,3.82198324,0.65692000,3.28211502
-2.45822911,7.21690412,0.00238010,1.64418602,0.01789883,0.00721519,3.65117731,0.61184448,3.13566672
-2.45222611,6.81527615,0.00221219,1.52892718,0.01605313,0.00653755,3.46725045,0.56691816,2.97825419
-2.44622311,6.39812446,0.00204338,1.41287785,0.01432411,0.00589492,3.27274620,0.52251888,2.81197041
-2.44022011,5.97071463,0.00187556,1.29742466,0.01271583,0.00528951,3.07032116,0.47900553,2.63901208
-2.43421711,5.53827682,0.00171054,1.18385706,0.01123076,0.00472296,2.86267311,0.43671038,2.46162033
-2.42821411,5.10587802,0.00155001,1.07334128,0.00986989,0.00419634,2.65247089,0.39593254,2.28202224
-2.42221111,4.67830587,0.00139547,0.96690007,0.00863298,0.00371025,2.44228863,0.35693282,2.10237540
-2.41620810,4.25996773,0.00124821,0.86539851,0.00751871,0.00326482,2.23454652,0.31992995,1.92471736
-2.41020510,3.85480797,0.00110931,0.76953617,0.00652501,0.00285981,2.03146018,0.28509821,1.75092186
-2.40420210,3.46624538,0.00097958,0.67984507,0.00564929,0.00249464,1.83499976,0.25256667,1.58266291
-2.39819910,3.09713156,0.00085963,0.59669327,0.00488880,0.00216852,1.64685995,0.22241964,1.42138782
-2.39219610,2.74973041,0.00074983,0.52029316,0.00424094,0.00188047,1.46844093,0.19469850,1.26829935
-2.38619310,2.42571745,0.00065036,0.45071375,0.00370362,0.00162944,1.30084030,0.16940454,1.12434711
-2.38019010,2.12619754,0.00056122,0.38789615,0.00327562,0.00141440,1.14485516,0.14650279,0.99022760
-2.37418709,1.85173827,0.00048226,0.33167105,0.00295694,0.00123443,1.00099348,0.12592645,0.86639229
-2.36818409,1.60241643,0.00041322,0.28177748,0.00274916,0.00108880,0.86949320,0.10758182,0.75306242
-2.36218109,1.37787427,0.00035377,0.23788201,0.00265578,0.00097703,0.75034767,0.09135343,0.65024941
-2.35617809,1.17738242,0.00030351,0.19959745,0.00268252,0.00089905,0.64333570,0.07710925,0.55777952
-2.35017509,0.99990632,0.00026201,0.16650055,0.00283761,0.00085519,0.54805459,0.06470572,0.47532115
-2.34417209,0.84417330,0.00022889,0.13814822,0.00313199,0.00084627,0.46395440,0.05399243,0.40241363
-2.33816908,0.70873768,0.00020374,0.11409177,0.00357945,0.00087365,0.39037225,0.04481639,0.33849611
-2.33216608,0.59204183,0.00018626,0.09388907,0.00419674,0.00093927,0.32656510,0.03702582,0.28293553
-2.32616308,0.49247145,0.00017616,0.07711438,0.00500345,0.00104562,0.27174021,0.03047324,0.23505269
-2.32016008,0.40840385,0.00017325,0.06336607,0.00602190,0.00119574,0.22508238,0.02501806,0.19414575
-2.31415708,0.33824856,0.00017740,0.05227204,0.00727683,0.00139317,0.18577748,0.02052848,0.15951074
-2.30815408,0.28047988,0.00018856,0.04349328,0.00879489,0.00164188,0.15303191,0.01688285,0.13045871
-2.30215108,0.23366149,0.00020674,0.03672554,0.01060404,0.00194614,0.12608803,0.01397048,0.10632947
-2.29614807,0.19646345,0.00023201,0.03169950,0.01273274,0.00231039,0.10423556,0.01169196,0.08650196
-2.29014507,0.16767226,0.00026447,0.02817971,0.01520890,0.00273903,0.08681927,0.00995908,0.07040156
-2.28414207,0.14619472,0.00030424,0.02596242,0.01805882,0.00323628,0.07324327,0.00869438,0.05750446
-2.27813907,0.13105662,0.00035145,0.02487274,0.02130577,0.00380586,0.06297241,0.00783049,0.04733959
-2.27213607,0.12139715,0.00040616,0.02476116,0.02496865,0.00445078,0.05553128,0.00730917,0.03948844
-2.26613307,0.11645998,0.00046842,0.02549984,0.02906045,0.00517306,0.05050118,0.00708035,0.03358330
-2.26013007,0.11558215,0.00053815,0.02697877,0.03358678,0.00597345,0.04751579,0.00710094,0.02930411
-2.25412706,0.11818150,0.00061518,0.02910194,0.03854434,0.00685117,0.04625580,0.00733381,0.02637456
-2.24812406,0.12374352,0.00069920,0.03178371,0.04391960,0.00780366,0.04644300,0.00774658,0.02455754
-2.24212106,0.13180844,0.00078973,0.03494553,0.04968771,0.00882637,0.04783427,0.00831070,0.02365050
-2.23611806,0.14195901,0.00088611,0.03851304,0.05581152,0.00991260,0.05021567,0.00900043,0.02348069
-2.23011506,0.15380962,0.00098750,0.04241363,0.06224119,0.01105341,0.05339698,0.00979212,0.02390069
-2.22411206,0.16699710,0.00109288,0.04657458,0.06891406,0.01223761,0.05720685,0.01066347,0.02478436
-2.21810905,0.18117350,0.00120101,0.05092177,0.07575502,0.01345182,0.06148872,0.01159305,0.02602316
-2.21210605,0.19600098,0.00131051,0.05537895,0.08267752,0.01468063,0.06609759,0.01255995,0.02752318
-2.20610305,0.21114891,0.00141982,0.05986756,0.08958494,0.01590684,0.07089770,0.01354356,0.02920265
-2.20010005,0.22629320,0.00152727,0.06430718,0.09637261,0.01711186,0.07576107,0.01452351,0.03099015
-2.19409705,0.24111753,0.00163110,0.06861634,0.10293022,0.01827607,0.08056692,0.01547976,0.03282330
-2.18809405,0.25531650,0.00172952,0.07271388,0.10914472,0.01937940,0.08520185,0.01639280,0.03464818
-2.18209105,0.26860029,0.00182073,0.07652056,0.11490343,0.02040181,0.08956063,0.01724393,0.03641905
-2.17608804,0.28070045,0.00190300,0.07996092,0.12009741,0.02132397,0.09354760,0.01801564,0.03809868
-2.17008504,0.29137653,0.00197471,0.08296533,0.12462488,0.02212778,0.09707843,0.01869200,0.03965898
-2.16408204,0.30042309,0.00203442,0.08547197,0.12839450,0.02279703,0.10008210,0.01925915,0.04108196
-2.15807904,0.30767672,0.00208089,0.08742879,0.13132845,0.02331788,0.10250303,0.01970571,0.04236092
-2.15207604,0.31302266,0.00211315,0.08879524,0.13336510,0.02367938,0.10430310,0.02002322,0.04350177
-2.14607304,0.31640069,0.00213049,0.08954376,0.13446121,0.02387384,0.10546363,0.02020649,0.04452452
-2.14007004,0.31781003,0.00213256,0.08966086,0.13459341,0.02389709,0.10598695,0.02025396,0.04546476
-2.13406703,0.31731294,0.00211931,0.08914787,0.13375911,0.02374864,0.10589777,0.02016797,0.04637511
-2.12806403,0.31503707,0.00209103,0.08802122,0.13197660,0.02343172,0.10524412,0.01995491,0.04732655
-2.12206103,0.31117621,0.00204832,0.08631228,0.12928442,0.02295313,0.10409778,0.01962545,0.04840973
-2.11605803,0.30598974,0.00199209,0.08406692,0.12574001,0.02232302,0.10255450,0.01919454,0.04973588
-2.11005503,0.29980067,0.00192352,0.08134456,0.12141780,0.02155453,0.10073368,0.01868155,0.05143766
-2.10405203,0.29299241,0.00184400,0.07821711,0.11640660,0.02066335,0.09877778,0.01811030,0.05366952
-2.09804902,0.28600464,0.00175511,0.07476764,0.11080677,0.01966720,0.09685143,0.01750909,0.05660772
-2.09204602,0.27932813,0.00165857,0.07108899,0.10472694,0.01858524,0.09514037,0.01691085,0.06044987
-2.08604302,0.27349906,0.00155616,0.06728242,0.09828068,0.01743747,0.09385018,0.01635328,0.06541390
-2.08004002,0.26909271,0.00144970,0.06345632,0.09158322,0.01624416,0.09320489,0.01587904,0.07173630
-2.07403702,0.26671691,0.00134095,0.05972516,0.08474821,0.01502527,0.09344554,0.01553610,0.07966976
-2.06803402,0.26700518,0.00123164,0.05620863,0.07788493,0.01379991,0.09482868,0.01537814,0.08947979
-2.06203102,0.27060964,0.00112334,0.05303109,0.07109569,0.01258592,0.09762469,0.01546494,0.10144066
-2.05602801,0.27819374,0.00101752,0.05032133,0.06447385,0.01139952,0.10211612,0.01586300,0.11583023
-2.05002501,0.29042464,0.00091545,0.04821250,0.05810225,0.01025497,0.10859567,0.01664594,0.13292392
-2.04402201,0.30796530,0.00081821,0.04684232,0.05205221,0.00916445,0.11736397,0.01789506,0.15298778
-2.03801901,0.33146593,0.00072670,0.04635335,0.04638296,0.00813792,0.12872697,0.01969970,0.17627067
-2.03201601,0.36155486,0.00064161,0.04689321,0.04114167,0.00718316,0.14299279,0.02215736,0.20299577
-2.02601301,0.39882854,0.00056347,0.04861470,0.03636382,0.00630580,0.16046792,0.02537365,0.23335163
-2.02001001,0.44384074,0.00049260,0.05167553,0.03207387,0.00550950,0.18145275,0.02946184,0.26748287
-2.01400700,0.49709065,0.00042918,0.05623762,0.02828636,0.00479608,0.20623620,0.03454189,0.30548106
-2.00800400,0.55901011,0.00037327,0.06246576,0.02500704,0.00416581,0.23508949,0.04073903,0.34737592
-2.00200100,0.62995001,0.00032480,0.07052545,0.02223420,0.00361761,0.26825909,0.04818166,0.39312738
-1.99599800,0.71016593,0.00028362,0.08057990,0.01996003,0.00314933,0.30595864,0.05699864,0.44261876
-1.98999500,0.79980344,0.00024953,0.09278612,0.01817191,0.00275797,0.34836030,0.06731584,0.49565166
-1.98399200,0.89888341,0.00022230,0.10729000,0.01685365,0.00243995,0.39558539,0.07925208,0.55194263
-1.97798899,1.00728777,0.00020169,0.12422056,0.01598664,0.00219133,0.44769470,0.09291444,0.61112233
-1.97198599,1.12474639,0.00018747,0.14368339,0.01555079,0.00200795,0.50467877,0.10839310,0.67273696
-1.96598299,1.25082557,0.00017947,0.16575355,0.01552542,0.00188564,0.56644850,0.12575579,0.73625257
-1.95997999,1.38491905,0.00017756,0.19046819,0.01588996,0.00182032,0.63282656,0.14504216,0.80106189
-1.95397699,1.52624203,0.00018171,0.21781920,0.01662452,0.00180809,0.70354000,0.16625821,0.86649395
-1.94797399,1.67382910,0.00019196,0.24774622,0.01771039,0.00184534,0.77821470,0.18937113,0.93182608
-1.94197099,1.82653663,0.00020849,0.28013062,0.01913045,0.00192873,0.85637205,0.21430486,0.99629804
-1.93596798,1.98305029,0.00023157,0.31479064,0.02086959,0.00205530,0.93742845,0.24093665,1.05912799
-1.92996498,2.14189803,0.00026164,0.35147831,0.02291502,0.00222239,1.02069797,0.26909484,1.11952973
-1.92396198,2.30146895,0.00029924,0.38987849,0.02525666,0.00242774,1.10539865,0.29855841,1.17673059
-1.91795898,2.46003802,0.00034510,0.42961023,0.02788753,0.00266939,1.19066251,0.32905814,1.22998964
-1.91195598,2.61579648,0.00040005,0.47023085,0.03080413,0.00294573,1.27554940,0.36027984,1.27861532
-1.90595298,2.76688760,0.00046511,0.51124277,0.03400684,0.00325551,1.35906470,0.39186959,1.32198211
-1.89994997,2.91144689,0.00054140,0.55210307,0.03750033,0.00359775,1.44018032,0.42344089,1.35954573
-1.89394697,3.04764582,0.00063016,0.59223552,0.04129385,0.00397182,1.51785874,0.45458375,1.39085616
-1.88794397,3.17373780,0.00073275,0.63104497,0.04540150,0.00437736,1.59107929,0.48487523,1.41556836
-1.88194097,3.28810482,0.00085058,0.66793339,0.04984233,0.00481433,1.65886567,0.51389136,1.43345014
-1.87593797,3.38930307,0.00098508,0.70231710,0.05464030,0.00528293,1.72031397,0.54121964,1.44438717
-1.86993497,3.47610570,0.00113767,0.73364449,0.05982393,0.00578361,1.77461974,0.56647195,1.44838480
-1.86393197,3.54754092,0.00130970,0.76141338,0.06542576,0.00631703,1.82110315,0.58929703,1.44556686
-1.85792896,3.60292371,0.00150237,0.78518737,0.07148150,0.00688401,1.85923105,0.60939217,1.43617147
-1.85192596,3.64187941,0.00171668,0.80461027,0.07802887,0.00748546,1.88863470,0.62651333,1.42054397
-1.84592296,3.66435809,0.00195337,0.81941804,0.08510613,0.00812228,1.90912252,0.64048346,1.39912731
-1.83991996,3.67063865,0.00221282,0.82944755,0.09275035,0.00879535,1.92068690,0.65119836,1.37245024
-1.83391696,3.66132214,0.00249501,0.83464183,0.10099543,0.00950534,1.92350473,0.65862991,1.34111361
-1.82791396,3.63731447,0.00279945,0.83505135,0.10986999,0.01025264,1.91793157,0.66282655,1.30577538
-1.82191096,3.59979880,0.00312514,0.83083151,0.11939511,0.01103731,1.90448946,0.66391083,1.26713463
-1.81590795,3.55019883,0.00347052,0.82223626,0.12958214,0.01185887,1.88384907,0.66207433,1.22591522
-1.80990495,3.49013438,0.00383347,0.80960819,0.14043056,0.01271634,1.85680674,0.65757006,1.18284963
-1.80390195,3.42137107,0.00421131,0.79336570,0.15192609,0.01360808,1.82425766,0.65070287,1.13866329
-1.79789895,3.34576639,0.00460087,0.77398766,0.16403908,0.01453179,1.78716620,0.64181821,1.09406011
-1.79189595,3.26521426,0.00499846,0.75199652,0.17672334,0.01548453,1.74653489,0.63128994,1.04970946
-1.78589295,3.18159057,0.00540004,0.72794042,0.18991537,0.01646269,1.70337326,0.61950760,1.00623496
-1.77988994,3.09670185,0.00580130,0.70237530,0.20353425,0.01746212,1.65866807,0.60686391,0.96420552
-1.77388694,3.01223908,0.00619776,0.67584761,0.21748198,0.01847820,1.61335593,0.59374279,0.92412850
-1.76788394,2.92973829,0.00658493,0.64887846,0.23164448,0.01950597,1.56829947,0.58050867,0.88644546
-1.76188094,2.85054920,0.00695849,0.62194967,0.24589314,0.02054033,1.52426787,0.56749725,0.85153002
-1.75587794,2.77581273,0.00731440,0.59549224,0.26008695,0.02157621,1.48192216,0.55500798,0.81968815
-1.74987494,2.70644751,0.00764909,0.56987752,0.27407502,0.02260873,1.44180567,0.54329867,0.79116023
-1.74387194,2.64314547,0.00795956,0.54541133,0.28769965,0.02363350,1.40433950,0.53258189,0.76612492
-1.73786893,2.58637557,0.00824355,0.52233082,0.30079957,0.02464667,1.36982281,0.52302342,0.74470423
-1.73186593,2.53639495,0.00849960,0.50080418,0.31321354,0.02564520,1.33843736,0.51474246,0.72696943
-1.72586293,2.49326607,0.00872712,0.48093281,0.32478400,0.02662694,1.31025561,0.50781332,0.71294742
-1.71985993,2.45687842,0.00892642,0.46275564,0.33536076,0.02759072,1.28525171,0.50226838,0.70262709
-1.71385693,2.42697337,0.00909869,0.44625521,0.34480459,0.02853635,1.26331444,0.49810201,0.69596521
-1.70785393,2.40317043,0.00924596,0.43136509,0.35299060,0.02946466,1.24426125,0.49527506,0.69289169
-1.70185093,2.38499374,0.00937099,0.41797811,0.35981140,0.03037737,1.22785274,0.49371966,0.69331377
-1.69584792,2.37189741,0.00947714,0.40595512,0.36517978,0.03127694,1.21380678,0.49334409,0.69711907
-1.68984492,2.36328875,0.00956825,0.39513371,0.36903099,0.03216643,1.20181166,0.49403743,0.70417747
-1.68384192,2.35854872,0.00964840,0.38533667,0.37132448,0.03304922,1.19153803,0.49567389,0.71434177
-1.67783892,2.35704895,0.00972179,0.37637986,0.37204496,0.03392876,1.18264916,0.49811665,0.72744733
-1.67183592,2.35816546,0.00979247,0.36807927,0.37120294,0.03480830,1.17480948,0.50122120,0.74331090
-1.66583292,2.36128887,0.00986422,0.36025711,0.36883450,0.03569055,1.16769138,0.50483817,0.76172893
-1.65982991,2.36583156,0.00994029,0.35274689,0.36500040,0.03657744,1.16098038,0.50881572,0.78247570
-1.65382691,2.37123227,0.01002331,0.34539740,0.35978449,0.03746981,1.15437885,0.51300153,0.80530176
-1.64782391,2.37695868,0.01011510,0.33807564,0.35329156,0.03836722,1.14760858,0.51724457,0.82993288
-1.64182091,2.38250876,0.01021662,0.33066877,0.34564449,0.03926777,1.14041244,0.52139669,0.85607014
-1.63581791,2.38741159,0.01032790,0.32308518,0.33698106,0.04016796,1.13255541,0.52531422,0.88339139
-1.62981491,2.39122842,0.01044798,0.31525476,0.32745023,0.04106269,1.12382537,0.52885973,0.91155442
-1.62381191,2.39355455,0.01057498,0.30712854,0.31720832,0.04194529,1.11403380,0.53190386,0.94020206
-1.61780890,2.39402277,0.01070616,0.29867781,0.30641497,0.04280768,1.10301657,0.53432760,0.96896948
-1.61180590,2.39230858,0.01083798,0.28989288,0.29522931,0.04364057,1.09063512,0.53602475,0.99749366
-1.60580290,2.38813775,0.01096625,0.28078150,0.28380622,0.04443379,1.07677790,0.53690481,1.02542501
-1.59979990,2.38129609,0.01108628,0.27136726,0.27229305,0.04517671,1.06136232,0.53689610,1.05244097
-1.59379690,2.37164144,0.01119306,0.26168779,0.26082685,0.04585868,1.04433691,0.53594919,1.07826137
-1.58779390,2.35911765,0.01128143,0.25179305,0.24953221,0.04646957,1.02568389,0.53404042,1.10266508
-1.58179090,2.34376998,0.01134629,0.24174364,0.23851982,0.04700039,1.00542176,0.53117539,1.12550745
-1.57578789,2.32576126,0.01138276,0.23160922,0.22788577,0.04744381,0.98360782,0.52739236,1.14673785
-1.56978489,2.30538795,0.01138638,0.22146703,0.21771154,0.04779479,0.96034048,0.52276526,1.16641664
-1.56378189,2.28309517,0.01135327,0.21140048,0.20806472,0.04805111,0.93576095,0.51740611,1.18473071
-1.55777889,2.25948947,0.01128024,0.20149783,0.19900036,0.04821387,0.91005433,0.51146668,1.20200655
-1.55177589,2.23534821,0.01116496,0.19185094,0.19056265,0.04828789,0.88344961,0.50513914,1.21872022
-1.54577289,2.21162436,0.01100599,0.18255401,0.18278705,0.04828196,0.85621856,0.49865553,1.23550290
-1.53976988,2.18944556,0.01080287,0.17370225,0.17570249,0.04820896,0.82867330,0.49228581,1.25314145
-1.53376688,2.17010642,0.01055613,0.16539055,0.16933354,0.04808586,0.80116235,0.48633430,1.27257303
-1.52776388,2.15505311,0.01026726,0.15771202,0.16370234,0.04793342,0.77406514,0.48113458,1.29487307
