energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.76588294,2.45443153,0.43144686,0.00448624,0.03151598,1.29082596,1.18536836,0.53653525
-5.75987994,2.43265288,0.43194449,0.00442605,0.03168209,1.27297986,1.15572978,0.53267706
-5.75387694,2.40179890,0.43004888,0.00435402,0.03169029,1.25116478,1.12155736,0.52686961
-5.74787394,2.36226494,0.42578597,0.00427084,0.03154508,1.22565768,1.08328948,0.51917977
-5.74187094,2.31462996,0.41923104,0.00417738,0.03125460,1.19681329,1.04144574,0.50971623
-5.73586793,2.25964185,0.41050709,0.00407476,0.03083024,1.16505512,0.99661422,0.49862675
-5.72986493,2.19819683,0.39978153,0.00396431,0.03028624,1.13086428,0.94943711,0.48609403
-5.72386193,2.13131400,0.38726127,0.00384753,0.02963911,1.09476637,0.90059546,0.47233032
-5.71785893,2.06010609,0.37318661,0.00372609,0.02890698,1.05731724,0.85079362,0.45757109
-5.71185593,1.98574788,0.35782400,0.00360178,0.02810891,1.01908816,0.80074382,0.44206811
-5.70585293,1.90944368,0.34145818,0.00347647,0.02726420,0.98065110,0.75115173,0.42608219
-5.69984992,1.83239547,0.32438394,0.00335209,0.02639166,0.94256491,0.70270319,0.40987610
-5.69384692,1.75577318,0.30689802,0.00323055,0.02550905,0.90536285,0.65605283,0.39370779
-5.68784392,1.68068835,0.28929130,0.00311373,0.02463245,0.86954219,0.61181468,0.37782440
-5.68184092,1.60817214,0.27184178,0.00300346,0.02377588,0.83555605,0.57055514,0.36245723
-5.67583792,1.53915859,0.25480850,0.00290144,0.02295090,0.80380791,0.53278820,0.34781779
-5.66983492,1.47447321,0.23842658,0.00280925,0.02216653,0.77464867,0.49897297,0.33409502
-5.66383192,1.41482704,0.22290362,0.00272834,0.02142907,0.74837614,0.46951319,0.32145375
-5.65782891,1.36081581,0.20841730,0.00265998,0.02074227,0.72523674,0.44475848,0.31003414
-5.65182591,1.31292329,0.19511429,0.00260528,0.02010744,0.70542877,0.42500685,0.29995212
-5.64582291,1.27152816,0.18311034,0.00256516,0.01952381,0.68910695,0.41050796,0.29130044
-5.63981991,1.23691300,0.17249126,0.00254037,0.01898878,0.67638730,0.40146666,0.28415022
-5.63381691,1.20927441,0.16331479,0.00253148,0.01849844,0.66735212,0.39804621,0.27855262
-5.62781391,1.18873299,0.15561299,0.00253888,0.01804788,0.66205411,0.40037081,0.27454048
-5.62181091,1.17534214,0.14939490,0.00256277,0.01763168,0.66051949,0.40852682,0.27212968
-5.61580790,1.16909483,0.14464939,0.00260317,0.01724426,0.66274953,0.42256264,0.27132006
-5.60980490,1.16992780,0.14134782,0.00265989,0.01688022,0.66872045,0.44248676,0.27209583
-5.60380190,1.17772280,0.13944649,0.00273256,0.01653461,0.67838157,0.46826422,0.27442543
-5.59779890,1.19230498,0.13888871,0.00282059,0.01620314,0.69165198,0.49981139,0.27826094
-5.59179590,1.21343877,0.13960633,0.00292318,0.01588229,0.70841593,0.53698948,0.28353716
-5.58579290,1.24082176,0.14152091,0.00303929,0.01556939,0.72851754,0.57959713,0.29017048
-5.57978989,1.27407763,0.14454438,0.00316764,0.01526254,0.75175528,0.62736263,0.29805782
-5.57378689,1.31274894,0.14857930,0.00330674,0.01496060,0.77787693,0.67993648,0.30707595
-5.56778389,1.35629093,0.15351893,0.00345483,0.01466303,0.80657568,0.73688485,0.31708122
-5.56178089,1.40406745,0.15924711,0.00360994,0.01436977,0.83748783,0.79768478,0.32791016
-5.55577789,1.45534985,0.16563818,0.00376987,0.01408107,0.87019286,0.86172183,0.33938086
-5.54977489,1.50931980,0.17255704,0.00393226,0.01379735,0.90421597,0.92829056,0.35129548
-5.54377189,1.56507641,0.17985957,0.00409458,0.01351904,0.93903358,0.99659866,0.36344371
-5.53776888,1.62164810,0.18739338,0.00425418,0.01324651,0.97408162,1.06577471,0.37560726
-5.53176588,1.67800895,0.19499911,0.00440836,0.01297993,1.00876662,1.13487999,0.38756517
-5.52576288,1.73309940,0.20251233,0.00455444,0.01271932,1.04247911,1.20292403,0.39909968
-5.51975988,1.78585044,0.20976594,0.00468977,0.01246445,1.07460895,1.26888373,0.41000262
-5.51375688,1.83521037,0.21659312,0.00481185,0.01221496,1.10456185,1.33172538,0.42008161
-5.50775388,1.88017304,0.22283077,0.00491836,0.01197033,1.13177628,1.39042896,0.42916613
-5.50175088,1.91980624,0.22832322,0.00500726,0.01173005,1.15574008,1.44401384,0.43711283
-5.49574787,1.95327886,0.23292621,0.00507681,0.01149362,1.17600583,1.49156463,0.44380992
-5.48974487,1.97988550,0.23651082,0.00512565,0.01126069,1.19220421,1.53225645,0.44918023
-5.48374187,1.99906731,0.23896731,0.00515283,0.01103111,1.20405478,1.56537816,0.45318296
-5.47773887,2.01042810,0.24020855,0.00515781,0.01080497,1.21137352,1.59035281,0.45581374
-5.47173587,2.01374489,0.24017297,0.00514054,0.01058268,1.21407688,1.60675425,0.45710315
-5.46573287,2.00897241,0.23882677,0.00510141,0.01036494,1.21218212,1.61431910,0.45711375
-5.45972986,1.99624153,0.23616549,0.00504122,0.01015273,1.20580404,1.61295383,0.45593576
-5.45372686,1.97585174,0.23221447,0.00496122,0.00994727,1.19514834,1.60273627,0.45368163
-5.44772386,1.94825822,0.22702860,0.00486300,0.00974995,1.18050206,1.58391196,0.45047985
-5.44172086,1.91405441,0.22069108,0.00474847,0.00956222,1.16222171,1.55688523,0.44646840
-5.43571786,1.87395094,0.21331124,0.00461979,0.00938557,1.14071980,1.52220576,0.44178820
-5.42971486,1.82875228,0.20502177,0.00447934,0.00922137,1.11645056,1.48055111,0.43657688
-5.42371186,1.77933224,0.19597513,0.00432958,0.00907083,1.08989556,1.43270622,0.43096336
-5.41770885,1.72660963,0.18633963,0.00417307,0.00893493,1.06155010,1.37954073,0.42506350
-5.41170585,1.67152510,0.17629510,0.00401232,0.00881439,1.03191080,1.32198516,0.41897694
-5.40570285,1.61502023,0.16602846,0.00384983,0.00870962,1.00146519,1.26100690,0.41278543
-5.39969985,1.55801950,0.15572930,0.00368794,0.00862079,0.97068331,1.19758695,0.40655255
-5.39369685,1.50141560,0.14558567,0.00352886,0.00854782,0.94001171,1.13269817,0.40032489
-5.38769385,1.44605821,0.13578012,0.00337464,0.00849047,0.90986971,1.06728570,0.39413435
-5.38169085,1.39274606,0.12648618,0.00322711,0.00844840,0.88064773,1.00224994,0.38800148
-5.37568784,1.34222195,0.11786526,0.00308790,0.00842130,0.85270724,0.93843247,0.38193949
-5.36968484,1.29517006,0.11006407,0.00295841,0.00840891,0.82638199,0.87660490,0.37595852
-5.36368184,1.25221471,0.10321246,0.00283987,0.00841119,0.80197979,0.81746064,0.37006987
-5.35767884,1.21391984,0.09742175,0.00273328,0.00842830,0.77978440,0.76160934,0.36428983
-5.35167584,1.18078840,0.09278341,0.00263946,0.00846072,0.76005683,0.70957371,0.35864272
-5.34567284,1.15326073,0.08936813,0.00255905,0.00850920,0.74303573,0.66178833,0.35316295
-5.33966983,1.13171167,0.08722508,0.00249252,0.00857476,0.72893634,0.61860010,0.34789588
-5.33366683,1.11644577,0.08638144,0.00244015,0.00865864,0.71794802,0.58026979,0.34289744
-5.32766383,1.10769068,0.08684212,0.00240208,0.00876218,0.71023008,0.54697460,0.33823243
-5.32166083,1.10558895,0.08858953,0.00237825,0.00888671,0.70590630,0.51881111,0.33397170
-5.31565783,1.11018858,0.09158364,0.00236844,0.00903340,0.70505831,0.49579878,0.33018841
-5.30965483,1.12143322,0.09576215,0.00237223,0.00920309,0.70771843,0.47788356,0.32695360
-5.30365183,1.13915270,0.10104089,0.00238900,0.00939613,0.71386248,0.46494180,0.32433141
-5.29764882,1.16305519,0.10731450,0.00241793,0.00961222,0.72340330,0.45678442,0.32237442
-5.29164582,1.19272181,0.11445756,0.00245798,0.00985029,0.73618561,0.45316140,0.32111931
-5.28564282,1.22760484,0.12232607,0.00250789,0.01010838,0.75198294,0.45376677,0.32058339
-5.27963982,1.26703036,0.13075945,0.00256622,0.01038359,0.77049704,0.45824423,0.32076210
-5.27363682,1.31020586,0.13958316,0.00263132,0.01067208,0.79136039,0.46619348,0.32162788
-5.26763382,1.35623340,0.14861174,0.00270137,0.01096909,0.81414189,0.47717738,0.32313042
-5.26163082,1.40412796,0.15765255,0.00277443,0.01126908,0.83835576,0.49072990,0.32519839
-5.25562781,1.45284100,0.16650990,0.00284849,0.01156585,0.86347364,0.50636493,0.32774262
-5.24962481,1.50128818,0.17498958,0.00292148,0.01185274,0.88893919,0.52358564,0.33066046
-5.24362181,1.54838036,0.18290368,0.00299138,0.01212290,0.91418486,0.54189433,0.33384112
-5.23761881,1.59305652,0.19007546,0.00305622,0.01236948,0.93864994,0.56080250,0.33717164
-5.23161581,1.63431699,0.19634413,0.00311421,0.01258598,0.96179891,0.57984069,0.34054319
-5.22561281,1.67125541,0.20156931,0.00316374,0.01276645,0.98313940,0.59856791,0.34385708
-5.21960980,1.70308782,0.20563496,0.00320345,0.01290578,1.00223853,0.61658010,0.34703035
-5.21360680,1.72917724,0.20845268,0.00323229,0.01299986,1.01873697,0.63351749,0.35000030
-5.20760380,1.74905259,0.20996400,0.00324952,0.01304580,1.03235978,0.64907037,0.35272789
-5.20160080,1.76242071,0.21014178,0.00325476,0.01304198,1.04292364,0.66298314,0.35519955
-5.19559780,1.76917114,0.20899052,0.00324794,0.01298815,1.05033986,0.67505641,0.35742745
-5.18959480,1.76937309,0.20654547,0.00322935,0.01288538,1.05461323,0.68514718,0.35944804
-5.18359180,1.76326511,0.20287078,0.00319959,0.01273597,1.05583674,0.69316702,0.36131910
-5.17758879,1.75123784,0.19805660,0.00315951,0.01254336,1.05418244,0.69907852,0.36311533
-5.17158579,1.73381103,0.19221534,0.00311018,0.01231191,1.04988917,0.70289018,0.36492287
-5.16558279,1.71160603,0.18547728,0.00305285,0.01204668,1.04324777,0.70465003,0.36683300
-5.15957979,1.68531531,0.17798568,0.00298885,0.01175323,1.03458465,0.70443848,0.36893554
-5.15357679,1.65567073,0.16989173,0.00291957,0.01143731,1.02424481,0.70236074,0.37131222
-5.14757379,1.62341219,0.16134946,0.00284638,0.01110465,1.01257499,0.69853919,0.37403061
-5.14157079,1.58925838,0.15251093,0.00277055,0.01076076,0.99990823,0.69310632,0.37713881
-5.13556778,1.55388090,0.14352182,0.00269327,0.01041071,0.98655024,0.68619834,0.38066145
-5.12956478,1.51788310,0.13451768,0.00261555,0.01005897,0.97276862,0.67795003,0.38459697
-5.12356178,1.48178434,0.12562092,0.00253824,0.00970936,0.95878511,0.66849087,0.38891661
-5.11755878,1.44601025,0.11693859,0.00246199,0.00936497,0.94477129,0.65794264,0.39356499
-5.11155578,1.41088908,0.10856108,0.00238728,0.00902817,0.93084765,0.64641864,0.39846228
-5.10555278,1.37665384,0.10056158,0.00231439,0.00870069,0.91708605,0.63402417,0.40350780
-5.09954977,1.34344971,0.09299649,0.00224347,0.00838367,0.90351494,0.62085842,0.40858484
-5.09354677,1.31134578,0.08590633,0.00217455,0.00807784,0.89012708,0.60701727,0.41356635
-5.08754377,1.28035014,0.07931737,0.00210757,0.00778363,0.87688891,0.59259687,0.41832117
-5.08154077,1.25042707,0.07324366,0.00204241,0.00750138,0.86375101,0.57769747,0.42272041
-5.07553777,1.22151507,0.06768929,0.00197898,0.00723145,0.85065881,0.56242726,0.42664358
-5.06953477,1.19354458,0.06265084,0.00191720,0.00697443,0.83756285,0.54690587,0.42998417
-5.06353177,1.16645427,0.05811981,0.00185707,0.00673121,0.82442807,0.53126700,0.43265438
-5.05752876,1.14020493,0.05408486,0.00179867,0.00650312,0.81124140,0.51566017,0.43458865
-5.05152576,1.11479035,0.05053387,0.00174220,0.00629199,0.79801734,0.50025118,0.43574596
-5.04552276,1.09024461,0.04745560,0.00168801,0.00610014,0.78480139,0.48522123,0.43611085
-5.03951976,1.06664560,0.04484106,0.00163654,0.00593038,0.77167101,0.47076462,0.43569298
-5.03351676,1.04411485,0.04268432,0.00158838,0.00578594,0.75873436,0.45708515,0.43452561
-5.02751376,1.02281391,0.04098302,0.00154423,0.00567035,0.74612694,0.44439124,0.43266290
-5.02151076,1.00293768,0.03973840,0.00150484,0.00558733,0.73400646,0.43289009,0.43017650
-5.01550775,0.98470535,0.03895493,0.00147106,0.00554058,0.72254637,0.42278108,0.42715155
-5.00950475,0.96834971,0.03863966,0.00144373,0.00553362,0.71192851,0.41424881,0.42368236
-5.00350175,0.95410541,0.03880122,0.00142370,0.00556958,0.70233536,0.40745606,0.41986826
-4.99749875,0.94219714,0.03944865,0.00141175,0.00565099,0.69394244,0.40253707,0.41580963
-4.99149575,0.93282835,0.04059007,0.00140859,0.00577961,0.68691121,0.39959155,0.41160454
-4.98549275,0.92617104,0.04223121,0.00141478,0.00595624,0.68138299,0.39867968,0.40734609
-4.97948974,0.92235736,0.04437401,0.00143075,0.00618060,0.67747406,0.39981849,0.40312062
-4.97348674,0.92147326,0.04701523,0.00145675,0.00645115,0.67527230,0.40297971,0.39900682
-4.96748374,0.92355443,0.05014513,0.00149279,0.00676513,0.67483538,0.40808945,0.39507570
-4.96148074,0.92858471,0.05374641,0.00153870,0.00711842,0.67619054,0.41502962,0.39139146
-4.95547774,0.93649687,0.05779328,0.00159407,0.00750566,0.67933590,0.42364116,0.38801292
-4.94947474,0.94717560,0.06225083,0.00165824,0.00792026,0.68424302,0.43372902,0.38499560
-4.94347174,0.96046242,0.06707473,0.00173037,0.00835458,0.69086065,0.44506865,0.38239391
-4.93746873,0.97616221,0.07221122,0.00180936,0.00880006,0.69911911,0.45741377,0.38026350
-4.93146573,0.99405079,0.07759746,0.00189397,0.00924745,0.70893521,0.47050511,0.37866337
-4.92546273,1.01388327,0.08316225,0.00198275,0.00968707,0.72021722,0.48407967,0.37765749
-4.91945973,1.03540253,0.08882712,0.00207416,0.01010905,0.73286958,0.49788021,0.37731579
-4.91345673,1.05834749,0.09450774,0.00216655,0.01050366,0.74679704,0.51166441,0.37771440
-4.90745373,1.08246079,0.10011564,0.00225822,0.01086157,0.76190805,0.52521335,0.37893484
-4.90145073,1.10749539,0.10556030,0.00234745,0.01117414,0.77811705,0.53833892,0.38106232
-4.89544772,1.13321999,0.11075133,0.00243258,0.01143370,0.79534570,0.55088981,0.38418308
-4.88944472,1.15942309,0.11560094,0.00251200,0.01163380,0.81352294,0.56275583,0.38838080
-4.88344172,1.18591555,0.12002641,0.00258426,0.01176938,0.83258399,0.57387040,0.39373237
-4.87743872,1.21253178,0.12395262,0.00264804,0.01183694,0.85246835,0.58421112,0.40030316
-4.87143572,1.23912960,0.12731449,0.00270224,0.01183466,0.87311717,0.59379849,0.40814206
-4.86543272,1.26558921,0.13005919,0.00274601,0.01176245,0.89447005,0.60269289,0.41727669
-4.85942971,1.29181124,0.13214817,0.00277873,0.01162191,0.91646188,0.61099008,0.42770895
-4.85342671,1.31771448,0.13355875,0.00280006,0.01141631,0.93901977,0.61881546,0.43941144
-4.84742371,1.34323349,0.13428537,0.00280997,0.01115046,0.96206067,0.62631752,0.45232492
-4.84142071,1.36831644,0.13434024,0.00280869,0.01083055,0.98548977,0.63366082,0.46635706
-4.83541771,1.39292344,0.13375354,0.00279675,0.01046395,1.00920005,0.64101886,0.48138284
-4.82941471,1.41702563,0.13257303,0.00277494,0.01005900,1.03307313,0.64856719,0.49724651
-4.82341171,1.44060496,0.13086300,0.00274428,0.00962470,1.05698141,0.65647714,0.51376531
-4.81740870,1.46365493,0.12870274,0.00270600,0.00917053,1.08079152,0.66491023,0.53073470
-4.81140570,1.48618188,0.12618445,0.00266151,0.00870611,1.10436890,0.67401356,0.54793507
-4.80540270,1.50820691,0.12341062,0.00261233,0.00824097,1.12758324,0.68391615,0.56513960
-4.79939970,1.52976789,0.12049101,0.00256006,0.00778427,1.15031444,0.69472621,0.58212286
-4.79339670,1.55092134,0.11753940,0.00250632,0.00734463,1.17245860,0.70652929,0.59866975
-4.78739370,1.57174382,0.11466997,0.00245271,0.00692984,1.19393378,0.71938711,0.61458437
-4.78139070,1.59233233,0.11199368,0.00240075,0.00654678,1.21468481,0.73333692,0.62969830
-4.77538769,1.61280347,0.10961466,0.00235183,0.00620120,1.23468698,0.74839118,0.64387781
-4.76938469,1.63329122,0.10762673,0.00230720,0.00589767,1.25394816,0.76453751,0.65702960
-4.76338169,1.65394294,0.10611015,0.00226787,0.00563951,1.27250905,0.78173856,0.66910488
-4.75737869,1.67491395,0.10512884,0.00223464,0.00542875,1.29044161,0.79993202,0.68010122
-4.75137569,1.69636055,0.10472801,0.00220806,0.00526615,1.30784554,0.81903052,0.69006247
-4.74537269,1.71843191,0.10493243,0.00218840,0.00515121,1.32484299,0.83892168,0.69907634
-4.73936968,1.74126126,0.10574534,0.00217567,0.00508233,1.34157182,0.85946825,0.70727001
-4.73336668,1.76495679,0.10714808,0.00216961,0.00505684,1.35817775,0.88050869,0.71480388
-4.72736368,1.78959295,0.10910045,0.00216974,0.00507113,1.37480582,0.90185820,0.72186374
-4.72136068,1.81520263,0.11154188,0.00217534,0.00512088,1.39159175,0.92331048,0.72865185
-4.71535768,1.84177078,0.11439326,0.00218552,0.00520113,1.40865355,0.94464040,0.73537723
-4.70935468,1.86922998,0.11755953,0.00219921,0.00530653,1.42608398,0.96560757,0.74224572
-4.70335168,1.89745832,0.12093283,0.00221529,0.00543148,1.44394421,0.98596095,0.74945019
-4.69734867,1.92627970,0.12439617,0.00223253,0.00557036,1.46225895,1.00544441,0.75716144
-4.69134567,1.95546677,0.12782754,0.00224972,0.00571764,1.48101340,1.02380318,0.76552001
-4.68534267,1.98474630,0.13110422,0.00226569,0.00586810,1.50015193,1.04079090,0.77462938
-4.67933967,2.01380690,0.13410722,0.00227933,0.00601696,1.51957877,1.05617714,0.78455083
-4.67333667,2.04230861,0.13672568,0.00228969,0.00616000,1.53916036,1.06975495,0.79529997
-4.66733367,2.06989403,0.13886109,0.00229594,0.00629365,1.55872940,1.08134830,0.80684531
-4.66133067,2.09620058,0.14043112,0.00229747,0.00641508,1.57809035,1.09081897,0.81910865
-4.65532766,2.12087334,0.14137299,0.00229384,0.00652222,1.59702615,1.09807268,0.83196754
-4.64932466,2.14357810,0.14164630,0.00228487,0.00661381,1.61530591,1.10306418,0.84525947
-4.64332166,2.16401420,0.14123514,0.00227060,0.00668931,1.63269338,1.10580130,0.85878778
-4.63731866,2.18192686,0.14014944,0.00225127,0.00674893,1.64895599,1.10634758,0.87232915
-4.63131566,2.19711865,0.13842564,0.00222737,0.00679353,1.66387418,1.10482380,0.88564224
-4.62531266,2.20946002,0.13612657,0.00219960,0.00682455,1.67725091,1.10140813,0.89847732
-4.61930965,2.21889861,0.13334054,0.00216884,0.00684389,1.68892109,1.09633519,0.91058664
-4.61330665,2.22546713,0.13017984,0.00213617,0.00685385,1.69876070,1.08989399,0.92173493
-4.60730365,2.22928974,0.12677858,0.00210281,0.00685703,1.70669532,1.08242487,0.93170991
-4.60130065,2.23058660,0.12329003,0.00207012,0.00685618,1.71270777,1.07431550,0.94033215
-4.59529765,2.22967640,0.11988348,0.00203960,0.00685420,1.71684457,1.06599603,0.94746403
-4.58929465,2.22697646,0.11674078,0.00201282,0.00685400,1.71922068,1.05793327,0.95301734
-4.58329165,2.22300008,0.11405263,0.00199145,0.00685849,1.72002218,1.05062393,0.95695896
-4.57728864,2.21835079,0.11201467,0.00197722,0.00687049,1.71950652,1.04458677,0.95931452
-4.57128564,2.21371304,0.11082339,0.00197189,0.00689273,1.71799984,1.04035367,0.96016956
-4.56528264,2.20983910,0.11067204,0.00197724,0.00692781,1.71589109,1.03845931,0.95966799
-4.55927964,2.20753193,0.11174640,0.00199506,0.00697817,1.71362279,1.03942967,0.95800792
-4.55327664,2.20762412,0.11422065,0.00202706,0.00704611,1.71167841,1.04376910,0.95543467
-4.54727364,2.21095289,0.11825315,0.00207493,0.00713372,1.71056633,1.05194619,0.95223133
-4.54127064,2.21833184,0.12398231,0.00214019,0.00724289,1.71080107,1.06437868,0.94870701
-4.53526763,2.23051992,0.13152247,0.00222423,0.00737527,1.71288197,1.08141765,0.94518340
-4.52926463,2.24818882,0.14095998,0.00232822,0.00753219,1.71727046,1.10333153,0.94198003
-4.52326163,2.27188992,0.15234941,0.00245305,0.00771466,1.72436666,1.13029045,0.93939899
-4.51725863,2.30202211,0.16571000,0.00259931,0.00792324,1.73448639,1.16235177,0.93770983
-4.51125563,2.33880228,0.18102256,0.00276716,0.00815803,1.74784000,1.19944737,0.93713535
-4.50525263,2.38223978,0.19822678,0.00295635,0.00841851,1.76451387,1.24137360,0.93783903
-4.49924962,2.43211673,0.21721930,0.00316613,0.00870357,1.78445603,1.28778458,0.93991473
-4.49324662,2.48797525,0.23785249,0.00339520,0.00901134,1.80746661,1.33818963,0.94337928
-4.48724362,2.54911306,0.25993421,0.00364171,0.00933920,1.83319414,1.39195525,0.94816844
-4.48124062,2.61458808,0.28322878,0.00390324,0.00968375,1.86113800,1.44831211,0.95413634
-4.47523762,2.68323263,0.30745905,0.00417680,0.01004079,1.89065742,1.50636723,0.96105867
-4.46923462,2.75367709,0.33230991,0.00445884,0.01040534,1.92098686,1.56512122,0.96863948
-4.46323162,2.82438272,0.35743312,0.00474535,0.01077177,1.95125727,1.62349036,0.97652125
-4.45722861,2.89368255,0.38245354,0.00503187,0.01113381,1.98052267,1.68033284,0.98429794
-4.45122561,2.95982921,0.40697661,0.00531364,0.01148478,2.00779075,1.73447855,0.99153027
-4.44522261,3.02104780,0.43059704,0.00558567,0.01181772,2.03205667,1.78476122,0.99776279
-4.43921961,3.07559202,0.45290839,0.00584287,0.01212559,2.05233825,1.83005209,1.00254169
-4.43321661,3.12180125,0.47351331,0.00608022,0.01240152,2.06771143,1.86929355,1.00543292
-4.42721361,3.15815649,0.49203415,0.00629289,0.01263902,2.07734440,1.90153182,1.00603954
-4.42121061,3.18333277,0.50812352,0.00647638,0.01283221,2.08052901,1.92594720,1.00401783
-4.41520760,3.19624611,0.52147434,0.00662669,0.01297610,2.07670827,1.94188082,0.99909138
-4.40920460,3.19609313,0.53182910,0.00674040,0.01306672,2.06549879,1.94885689,0.99106266
-4.40320160,3.18238168,0.53898791,0.00681483,0.01310139,2.04670747,1.94659951,0.97982177
-4.39719860,3.15495139,0.54281484,0.00684810,0.01307879,2.02034170,1.93504346,0.96535190
-4.39119560,3.11398328,0.54324248,0.00683921,0.01299908,1.98661279,1.91433849,0.94773158
-4.38519260,3.05999818,0.54027429,0.00678804,0.01286396,1.94593263,1.88484700,0.92713348
-4.37918959,2.99384385,0.53398474,0.00669541,0.01267664,1.89890375,1.84713506,0.90382010
-4.37318659,2.91667150,0.52451709,0.00656300,0.01244178,1.84630307,1.80195719,0.87813639
-4.36718359,2.82990238,0.51207901,0.00639333,0.01216537,1.78906009,1.75023531,0.85049965
-4.36118059,2.73518572,0.49693603,0.00618964,0.01185452,1.72823021,1.69303265,0.82138714
-4.35517759,2.63434956,0.47940319,0.00595581,0.01151732,1.66496403,1.63152339,0.79132171
-4.34917459,2.52934597,0.45983527,0.00569624,0.01116248,1.60047371,1.56695908,0.76085609
-4.34317159,2.42219274,0.43861574,0.00541568,0.01079912,1.53599731,1.50063288,0.73055610
-4.33716858,2.31491332,0.41614527,0.00511912,0.01043644,1.47276235,1.43384284,0.70098351
-4.33116558,2.20947707,0.39282985,0.00481162,0.01008342,1.41194948,1.36785519,0.67267897
-4.32516258,2.10774167,0.36906928,0.00449818,0.00974850,1.35465759,1.30386905,0.64614544
-4.31915958,2.01139971,0.34524629,0.00418359,0.00943933,1.30187123,1.24298332,0.62183276
-4.31315658,1.92193096,0.32171677,0.00387235,0.00916249,1.25443138,1.18616714,0.60012371
-4.30715358,1.84056198,0.29880139,0.00356852,0.00892329,1.21301059,1.13423446,0.58132213
