energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.67583792,4.18975879,0.01536255,0.00000000,0.00433690,0.16857716,1.25526086,2.96790052,1.43691461,0.00000000
-5.66983492,4.30969855,0.01540616,0.00000000,0.00492856,0.17868075,1.28546816,3.06198695,1.45558864,0.00000000
-5.66383192,4.42655533,0.01544568,0.00000000,0.00558217,0.18859408,1.31582268,3.15241724,1.47438855,0.00000000
-5.65782891,4.53914516,0.01548397,0.00000000,0.00629447,0.19820631,1.34603393,3.23807712,1.49329089,0.00000000
-5.65182591,4.64625462,0.01552332,0.00000000,0.00706097,0.20741607,1.37577004,3.31786291,1.51222408,0.00000000
-5.64582291,4.74666324,0.01556530,0.00000000,0.00787585,0.21613417,1.40465993,3.39070764,1.53106545,0.00000000
-5.63981991,4.83916742,0.01561068,0.00000000,0.00873186,0.22428583,1.43229832,3.45560611,1.54964084,0.00000000
-5.63381691,4.92260516,0.01565942,0.00000000,0.00962032,0.23181252,1.45825352,3.51163831,1.56772684,0.00000000
-5.62781391,4.99588055,0.01571062,0.00000000,0.01053117,0.23867303,1.48207756,3.55799014,1.58505570,0.00000000
-5.62181091,5.05798726,0.01576263,0.00000000,0.01145306,0.24484395,1.50331830,3.59397097,1.60132239,0.00000000
-5.61580790,5.10803017,0.01581313,0.00000000,0.01237352,0.25031937,1.52153276,3.61902764,1.61619375,0.00000000
-5.60980490,5.14524460,0.01585922,0.00000000,0.01327922,0.25510973,1.53630125,3.63275457,1.62931917,0.00000000
-5.60380190,5.16901262,0.01589758,0.00000000,0.01415618,0.25924010,1.54724134,3.63489998,1.64034241,0.00000000
-5.59779890,5.17887595,0.01592465,0.00000000,0.01499020,0.26274771,1.55402129,3.62536834,1.64891396,0.00000000
-5.59179590,5.17454544,0.01593676,0.00000000,0.01576713,0.26567903,1.55637212,3.60421923,1.65470353,0.00000000
-5.58579290,5.15590690,0.01593028,0.00000000,0.01647335,0.26808648,1.55409791,3.57166306,1.65741215,0.00000000
-5.57978989,5.12302348,0.01590181,0.00000000,0.01709606,0.27002500,1.54708387,3.52805392,1.65678334,0.00000000
-5.57378689,5.07613454,0.01584826,0.00000000,0.01762379,0.27154862,1.53530186,3.47388011,1.65261295,0.00000000
-5.56778389,5.01565149,0.01576702,0.00000000,0.01804662,0.27270736,1.51881318,3.40975280,1.64475748,0.00000000
-5.56178089,4.94215065,0.01565600,0.00000000,0.01835663,0.27354446,1.49776862,3.33639308,1.63314029,0.00000000
-5.55577789,4.85636355,0.01551370,0.00000000,0.01854803,0.27409428,1.47240580,3.25461809,1.61775577,0.00000000
-5.54977489,4.75916485,0.01533927,0.00000000,0.01861745,0.27438096,1.44304389,3.16532619,1.59867124,0.00000000
-5.54377189,4.65155838,0.01513251,0.00000000,0.01856397,0.27441781,1.41007611,3.06948171,1.57602653,0.00000000
-5.53776888,4.53466125,0.01489390,0.00000000,0.01838920,0.27420766,1.37396026,2.96809943,1.55003134,0.00000000
-5.53176588,4.40968661,0.01462449,0.00000000,0.01809722,0.27374399,1.33520753,2.86222891,1.52096048,0.00000000
-5.52576288,4.27792509,0.01432598,0.00000000,0.01769440,0.27301285,1.29437026,2.75293886,1.48914714,0.00000000
-5.51975988,4.14072525,0.01400055,0.00000000,0.01718924,0.27199538,1.25202880,2.64130176,1.45497455,0.00000000
-5.51375688,3.99947329,0.01365089,0.00000000,0.01659208,0.27067086,1.20877801,2.52837870,1.41886626,0.00000000
-5.50775388,3.85557217,0.01328007,0.00000000,0.01591475,0.26901995,1.16521383,2.41520472,1.38127531,0.00000000
-5.50175088,3.71042060,0.01289151,0.00000000,0.01517026,0.26702807,1.12192023,2.30277474,1.34267284,0.00000000
-5.49574787,3.56539201,0.01248888,0.00000000,0.01437238,0.26468849,1.07945689,2.19203029,1.30353634,0.00000000
-5.48974487,3.42181394,0.01207602,0.00000000,0.01353525,0.26200509,1.03834793,2.08384717,1.26433801,0.00000000
-5.48374187,3.28094820,0.01165690,0.00000000,0.01267305,0.25899451,0.99907201,1.97902429,1.22553365,0.00000000
-5.47773887,3.14397217,0.01123551,0.00000000,0.01179959,0.25568754,0.96205387,1.87827394,1.18755224,0.00000000
-5.47173587,3.01196156,0.01081581,0.00000000,0.01092804,0.25212960,0.92765766,1.78221360,1.15078673,0.00000000
-5.46573287,2.88587520,0.01040170,0.00000000,0.01007061,0.24838033,0.89618196,1.69135956,1.11558621,0.00000000
-5.45972986,2.76654202,0.00999690,0.00000000,0.00923838,0.24451223,0.86785675,1.60612246,1.08224964,0.00000000
-5.45372686,2.65465070,0.00960496,0.00000000,0.00844109,0.24060841,0.84284222,1.52680493,1.05102141,0.00000000
-5.44772386,2.55074232,0.00922921,0.00000000,0.00768705,0.23675959,0.82122936,1.45360128,1.02208866,0.00000000
-5.44172086,2.45520603,0.00887268,0.00000000,0.00698306,0.23306042,0.80304232,1.38659941,0.99558051,0.00000000
-5.43571786,2.36827813,0.00853814,0.00000000,0.00633442,0.22960545,0.78824228,1.32578478,0.97156912,0.00000000
-5.42971486,2.29004445,0.00822806,0.00000000,0.00574496,0.22648488,0.77673278,1.27104635,0.95007240,0.00000000
-5.42371186,2.22044603,0.00794459,0.00000000,0.00521712,0.22378029,0.76836615,1.22218432,0.93105827,0.00000000
-5.41770885,2.15928788,0.00768956,0.00000000,0.00475204,0.22156071,0.76295085,1.17891955,0.91445021,0.00000000
-5.41170585,2.10625072,0.00746452,0.00000000,0.00434970,0.21987910,0.76025943,1.14090419,0.90013379,0.00000000
-5.40570285,2.06090508,0.00727071,0.00000000,0.00400906,0.21876957,0.76003683,1.10773340,0.88796390,0.00000000
-5.39969985,2.02272753,0.00710910,0.00000000,0.00372823,0.21824532,0.76200868,1.07895776,0.87777235,0.00000000
-5.39369685,1.99111835,0.00698040,0.00000000,0.00350459,0.21829763,0.76588937,1.05409600,0.86937550,0.00000000
-5.38769385,1.96542018,0.00688508,0.00000000,0.00333501,0.21889571,0.77138959,1.03264779,0.86258154,0.00000000
-5.38169085,1.94493687,0.00682337,0.00000000,0.00321592,0.21998760,0.77822298,1.01410608,0.85719720,0.00000000
-5.37568784,1.92895203,0.00679527,0.00000000,0.00314352,0.22150194,0.78611197,0.99796893,0.85303355,0.00000000
-5.36968484,1.91674664,0.00680056,0.00000000,0.00311385,0.22335059,0.79479225,0.98375021,0.84991065,0.00000000
-5.36368184,1.90761501,0.00683881,0.00000000,0.00312293,0.22543190,0.80401611,0.97098923,0.84766104,0.00000000
-5.35767884,1.90087882,0.00690930,0.00000000,0.00316685,0.22763447,0.81355438,0.95925887,0.84613179,0.00000000
-5.35167584,1.89589863,0.00701109,0.00000000,0.00324184,0.22984126,0.82319703,0.94817203,0.84518517,0.00000000
-5.34567284,1.89208268,0.00714292,0.00000000,0.00334434,0.23193370,0.83275258,0.93738655,0.84469808,0.00000000
-5.33966983,1.88889284,0.00730319,0.00000000,0.00347104,0.23379577,0.84204628,0.92660814,0.84456023,0.00000000
-5.33366683,1.88584760,0.00748995,0.00000000,0.00361893,0.23531778,0.85091754,0.91559178,0.84467137,0.00000000
-5.32766383,1.88252235,0.00770086,0.00000000,0.00378529,0.23639965,0.85921653,0.90414122,0.84493778,0.00000000
-5.32166083,1.87854722,0.00793312,0.00000000,0.00396773,0.23695369,0.86680051,0.89210711,0.84526835,0.00000000
-5.31565783,1.87360276,0.00818354,0.00000000,0.00416420,0.23690663,0.87353013,0.87938365,0.84557055,0.00000000
-5.30965483,1.86741415,0.00844842,0.00000000,0.00437293,0.23620101,0.87926593,0.86590418,0.84574663,0.00000000
-5.30365183,1.85974445,0.00872368,0.00000000,0.00459248,0.23479588,0.88386554,0.85163589,0.84569045,0.00000000
-5.29764882,1.85038743,0.00900480,0.00000000,0.00482170,0.23266678,0.88718174,0.83657402,0.84528508,0.00000000
-5.29164582,1.83916077,0.00928695,0.00000000,0.00505969,0.22980516,0.88906174,0.82073576,0.84440159,0.00000000
-5.28564282,1.82590007,0.00956501,0.00000000,0.00530580,0.22621732,0.88934770,0.80415435,0.84289911,0.00000000
-5.27963982,1.81045422,0.00983371,0.00000000,0.00555960,0.22192297,0.88787878,0.78687345,0.84062622,0.00000000
-5.27363682,1.79268254,0.01008773,0.00000000,0.00582084,0.21695354,0.88449449,0.76894223,0.83742383,0.00000000
-5.26763382,1.77245392,0.01032182,0.00000000,0.00608944,0.21135041,0.87903950,0.75041127,0.83312928,0.00000000
-5.26163082,1.74964797,0.01053101,0.00000000,0.00636540,0.20516303,0.87136944,0.73132951,0.82758163,0.00000000
-5.25562781,1.72415825,0.01071066,0.00000000,0.00664883,0.19844727,0.86135761,0.71174230,0.82062779,0.00000000
-5.24962481,1.69589727,0.01085671,0.00000000,0.00693985,0.19126381,0.84890214,0.69169053,0.81212929,0.00000000
-5.24362181,1.66480285,0.01096573,0.00000000,0.00723855,0.18367684,0.83393316,0.67121098,0.80196911,0.00000000
-5.23761881,1.63084554,0.01103509,0.00000000,0.00754495,0.17575291,0.81641970,0.65033752,0.79005855,0.00000000
-5.23161581,1.59403640,0.01106305,0.00000000,0.00785894,0.16756016,0.79637567,0.62910327,0.77634332,0.00000000
-5.22561281,1.55443468,0.01104881,0.00000000,0.00818021,0.15916758,0.77386472,0.60754330,0.76080893,0.00000000
-5.21960980,1.51215489,0.01099259,0.00000000,0.00850817,0.15064464,0.74900359,0.58569790,0.74348481,0.00000000
-5.21360680,1.46737266,0.01089557,0.00000000,0.00884198,0.14206098,0.72196363,0.56361592,0.72444704,0.00000000
-5.20760380,1.42032916,0.01075992,0.00000000,0.00918042,0.13348618,0.69297054,0.54135823,0.70381960,0.00000000
-5.20160080,1.37133364,0.01058874,0.00000000,0.00952195,0.12498960,0.66230208,0.51900084,0.68177402,0.00000000
-5.19559780,1.32076403,0.01038595,0.00000000,0.00986463,0.11664027,0.63028403,0.49663779,0.65852757,0.00000000
-5.18959480,1.26906555,0.01015618,0.00000000,0.01020620,0.10850666,0.59728451,0.47438333,0.63434001,0.00000000
-5.18359180,1.21674746,0.00990470,0.00000000,0.01054412,0.10065650,0.56370692,0.45237365,0.60950928,0.00000000
-5.17758879,1.16437800,0.00963724,0.00000000,0.01087564,0.09315642,0.52998191,0.43076781,0.58436620,0.00000000
-5.17158579,1.11257800,0.00935987,0.00000000,0.01119791,0.08607164,0.49655874,0.40974802,0.55926861,0.00000000
-5.16558279,1.06201327,0.00907890,0.00000000,0.01150817,0.07946556,0.46389641,0.38951915,0.53459512,0.00000000
-5.15957979,1.01338617,0.00880073,0.00000000,0.01180389,0.07339922,0.43245496,0.37030764,0.51073888,0.00000000
-5.15357679,0.96742673,0.00853174,0.00000000,0.01208299,0.06793092,0.40268728,0.35235970,0.48810149,0.00000000
-5.14757379,0.92488337,0.00827824,0.00000000,0.01234407,0.06311559,0.37503172,0.33593899,0.46708722,0.00000000
-5.14157079,0.88651367,0.00804636,0.00000000,0.01258662,0.05900437,0.34990558,0.32132373,0.44809778,0.00000000
-5.13556778,0.85307502,0.00784200,0.00000000,0.01281127,0.05564406,0.32769967,0.30880330,0.43152756,0.00000000
-5.12956478,0.82531537,0.00767079,0.00000000,0.01302000,0.05307664,0.30877401,0.29867443,0.41775934,0.00000000
-5.12356178,0.80396399,0.00753805,0.00000000,0.01321636,0.05133875,0.29345433,0.29123690,0.40716043,0.00000000
-5.11755878,0.78972199,0.00744876,0.00000000,0.01340555,0.05046121,0.28202951,0.28678885,0.40007903,0.00000000
-5.11155578,0.78325266,0.00740752,0.00000000,0.01359461,0.05046852,0.27474957,0.28562159,0.39684073,0.00000000
-5.10555278,0.78517122,0.00741852,0.00000000,0.01379240,0.05137830,0.27182399,0.28801407,0.39774490,0.00000000
-5.09954977,0.79603410,0.00748552,0.00000000,0.01400959,0.05320072,0.27342022,0.29422682,0.40306076,0.00000000
-5.09354677,0.81632732,0.00761175,0.00000000,0.01425856,0.05593786,0.27966201,0.30449557,0.41302314,0.00000000
-5.08754377,0.84645421,0.00779990,0.00000000,0.01455318,0.05958308,0.29062743,0.31902444,0.42782763,0.00000000
-5.08154077,0.88672238,0.00805198,0.00000000,0.01490854,0.06412029,0.30634659,0.33797890,0.44762521,0.00000000
-5.07553777,0.93733018,0.00836929,0.00000000,0.01534060,0.06952323,0.32679875,0.36147849,0.47251640,0.00000000
-5.06953477,0.99835291,0.00875225,0.00000000,0.01586575,0.07575477,0.35190910,0.38958966,0.50254495,0.00000000
-5.06353177,1.06972931,0.00920038,0.00000000,0.01650028,0.08276628,0.38154530,0.42231870,0.53769137,0.00000000
-5.05752876,1.15124883,0.00971214,0.00000000,0.01725985,0.09049705,0.41551389,0.45960523,0.57786654,0.00000000
-5.05152576,1.24254043,0.01028486,0.00000000,0.01815887,0.09887396,0.45355700,0.50131649,0.62290578,0.00000000
-5.04552276,1.34306361,0.01091466,0.00000000,0.01920991,0.10781132,0.49534968,0.54724271,0.67256377,0.00000000
-5.03951976,1.45210259,0.01159642,0.00000000,0.02042306,0.11721101,0.54049825,0.59709398,0.72651072,0.00000000
-5.03351676,1.56876434,0.01232376,0.00000000,0.02180537,0.12696296,0.58854006,0.65049896,0.78433036,0.00000000
-5.02751376,1.69198130,0.01308905,0.00000000,0.02336032,0.13694609,0.63894507,0.70700573,0.84552007,0.00000000
-5.02151076,1.82051940,0.01388353,0.00000000,0.02508739,0.14702959,0.69111964,0.76608505,0.90949356,0.00000000
-5.01550775,1.95299179,0.01469737,0.00000000,0.02698174,0.15707474,0.74441262,0.82713628,0.97558647,0.00000000
-5.00950475,2.08787866,0.01551989,0.00000000,0.02903394,0.16693710,0.79812408,0.88949590,1.04306489,0.00000000
-5.00350175,2.22355294,0.01633976,0.00000000,0.03123000,0.17646920,0.85151655,0.95244878,1.11113706,0.00000000
-4.99749875,2.35831163,0.01714525,0.00000000,0.03355143,0.18552353,0.90382868,1.01524188,1.17896796,0.00000000
-4.99149575,2.49041198,0.01792456,0.00000000,0.03597553,0.19395586,0.95429101,1.07710011,1.24569657,0.00000000
-4.98549275,2.61811160,0.01866611,0.00000000,0.03847579,0.20162871,1.00214339,1.13724389,1.31045531,0.00000000
-4.97948974,2.73971107,0.01935888,0.00000000,0.04102257,0.20841494,1.04665352,1.19490782,1.37239104,0.00000000
-4.97348674,2.85359747,0.01999277,0.00000000,0.04358377,0.21420119,1.08713577,1.24935972,1.43068679,0.00000000
-4.96748374,2.95828712,0.02055889,0.00000000,0.04612570,0.21889116,1.12296968,1.29991928,1.48458344,0.00000000
-4.96148074,3.05246554,0.02104982,0.00000000,0.04861403,0.22240848,1.15361715,1.34597552,1.53340022,0.00000000
-4.95547774,3.13502278,0.02145990,0.00000000,0.05101476,0.22469912,1.17863762,1.38700226,1.57655330,0.00000000
-4.94947474,3.20508245,0.02178537,0.00000000,0.05329517,0.22573309,1.19770041,1.42257084,1.61357128,0.00000000
-4.94347174,3.26202276,0.02202447,0.00000000,0.05542476,0.22550552,1.21059372,1.45235947,1.64410696,0.00000000
-4.93746873,3.30548852,0.02217746,0.00000000,0.05737609,0.22403680,1.21722952,1.47615881,1.66794472,0.00000000
-4.93146573,3.33539331,0.02224658,0.00000000,0.05912547,0.22137202,1.21764436,1.49387332,1.68500290,0.00000000
-4.92546273,3.35191149,0.02223586,0.00000000,0.06065348,0.21757945,1.21199572,1.50551859,1.69533116,0.00000000
-4.91945973,3.35546048,0.02215097,0.00000000,0.06194534,0.21274834,1.20055421,1.51121449,1.69910288,0.00000000
-4.91345673,3.34667401,0.02199885,0.00000000,0.06299103,0.20698592,1.18369186,1.51117479,1.69660276,0.00000000
-4.90745373,3.32636768,0.02178744,0.00000000,0.06378525,0.20041391,1.16186711,1.50569367,1.68821050,0.00000000
-4.90145073,3.29549873,0.02152526,0.00000000,0.06432715,0.19316452,1.13560720,1.49512985,1.67438124,0.00000000
-4.89544772,3.25512192,0.02122102,0.00000000,0.06461993,0.18537620,1.10548882,1.47988940,1.65562388,0.00000000
-4.88944472,3.20634398,0.02088327,0.00000000,0.06467027,0.17718936,1.07211793,1.46040781,1.63247830,0.00000000
-4.88344172,3.15027893,0.02051999,0.00000000,0.06448765,0.16874211,1.03610971,1.43713261,1.60549290,0.00000000
-4.87743872,3.08800665,0.02013830,0.00000000,0.06408371,0.16016637,0.99806965,1.41050721,1.57520351,0.00000000
-4.87143572,3.02053666,0.01974420,0.00000000,0.06347149,0.15158435,0.95857646,1.38095679,1.54211471,0.00000000
-4.86543272,2.94877891,0.01934236,0.00000000,0.06266480,0.14310562,0.91816762,1.34887687,1.50668465,0.00000000
-4.85942971,2.87352289,0.01893609,0.00000000,0.06167762,0.13482492,0.87732807,1.31462500,1.46931391,0.00000000
-4.85342671,2.79542572,0.01852724,0.00000000,0.06052365,0.12682063,0.83648239,1.27851585,1.43033887,0.00000000
-4.84742371,2.71500937,0.01811633,0.00000000,0.05921598,0.11915404,0.79599056,1.24081958,1.39002978,0.00000000
-4.84142071,2.63266688,0.01770271,0.00000000,0.05776689,0.11186940,0.75614722,1.20176351,1.34859335,0.00000000
-4.83541771,2.54867632,0.01728473,0.00000000,0.05618784,0.10499464,0.71718434,1.16153652,1.30617943,0.00000000
-4.82941471,2.46322156,0.01686008,0.00000000,0.05448955,0.09854271,0.67927649,1.12029577,1.26289111,0.00000000
-4.82341171,2.37641779,0.01642603,0.00000000,0.05268221,0.09251348,0.64254869,1.07817516,1.21879753,0.00000000
-4.81740870,2.28834030,0.01597982,0.00000000,0.05077577,0.08689594,0.60708561,1.03529464,1.17394824,0.00000000
-4.81140570,2.19905412,0.01551897,0.00000000,0.04878027,0.08167075,0.57294203,0.99176990,1.12838826,0.00000000
-4.80540270,2.10864301,0.01504155,0.00000000,0.04670620,0.07681277,0.54015335,0.94772164,1.08217270,0.00000000
-4.79939970,2.01723558,0.01454649,0.00000000,0.04456480,0.07229373,0.50874590,0.90328374,1.03538021,0.00000000
-4.79339670,1.92502737,0.01403377,0.00000000,0.04236833,0.06808458,0.47874629,0.85861002,0.98812413,0.00000000
-4.78739370,1.83229745,0.01350457,0.00000000,0.04013029,0.06415768,0.45018942,0.81387905,0.94056105,0.00000000
-4.78139070,1.73941888,0.01296136,0.00000000,0.03786545,0.06048865,0.42312466,0.76929684,0.89289610,0.00000000
-4.77538769,1.64686253,0.01240792,0.00000000,0.03558985,0.05705784,0.39762022,0.72509731,0.84538489,0.00000000
-4.76938469,1.55519432,0.01184921,0.00000000,0.03332067,0.05385129,0.37376540,0.68154055,0.79833202,0.00000000
-4.76338169,1.46506627,0.01129135,0.00000000,0.03107602,0.05086138,0.35167080,0.63890912,0.75208635,0.00000000
-4.75737869,1.37720203,0.01074132,0.00000000,0.02887456,0.04808696,0.33146664,0.59750252,0.70703343,0.00000000
-4.75137569,1.29237791,0.01020679,0.00000000,0.02673519,0.04553318,0.31329941,0.55763038,0.66358560,0.00000000
-4.74537269,1.21140042,0.00969585,0.00000000,0.02467655,0.04321096,0.29732707,0.51960452,0.62217026,0.00000000
-4.73936968,1.13508176,0.00921668,0.00000000,0.02271664,0.04113615,0.28371314,0.48373055,0.58321701,0.00000000
-4.73336668,1.06421438,0.00877726,0.00000000,0.02087233,0.03932857,0.27262007,0.45029929,0.54714441,0.00000000
-4.72736368,0.99954592,0.00838511,0.00000000,0.01915895,0.03781088,0.26420224,0.41957846,0.51434678,0.00000000
-4.72136068,0.94175557,0.00804696,0.00000000,0.01758998,0.03660736,0.25859883,0.39180502,0.48518188,0.00000000
-4.71535768,0.89143297,0.00776852,0.00000000,0.01617666,0.03574276,0.25592710,0.36717846,0.45995977,0.00000000
-4.70935468,0.84906033,0.00755428,0.00000000,0.01492784,0.03524119,0.25627622,0.34585534,0.43893337,0.00000000
-4.70335168,0.81499838,0.00740731,0.00000000,0.01384976,0.03512508,0.25970192,0.32794520,0.42229102,0.00000000
-4.69734867,0.78947667,0.00732918,0.00000000,0.01294602,0.03541435,0.26622234,0.31350801,0.41015119,0.00000000
-4.69134567,0.77258827,0.00731985,0.00000000,0.01221750,0.03612573,0.27581505,0.30255322,0.40255954,0.00000000
-4.68534267,0.76428896,0.00737766,0.00000000,0.01166249,0.03727225,0.28841550,0.29504032,0.39948819,0.00000000
-4.67933967,0.76440074,0.00749942,0.00000000,0.01127674,0.03886294,0.30391701,0.29088100,0.40083731,0.00000000
-4.67333667,0.77261933,0.00768044,0.00000000,0.01105366,0.04090269,0.32217208,0.28994260,0.40643863,0.00000000
-4.66733367,0.78852520,0.00791467,0.00000000,0.01098446,0.04339235,0.34299540,0.29205274,0.41606093,0.00000000
-4.66133067,0.81159764,0.00819493,0.00000000,0.01105840,0.04632888,0.36616794,0.29700510,0.42941698,0.00000000
-4.65532766,0.84123111,0.00851307,0.00000000,0.01126303,0.04970564,0.39144249,0.30456575,0.44617183,0.00000000
-4.64932466,0.87675333,0.00886023,0.00000000,0.01158438,0.05351285,0.41855000,0.31448016,0.46595191,0.00000000
-4.64332166,0.91744422,0.00922710,0.00000000,0.01200730,0.05773792,0.44720678,0.32648031,0.48835480,0.00000000
