energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.84392196,3.32220302,0.56148080,0.00000000,1.81848074,1.65956981,0.03956557,0.97489413
-5.83791896,3.25809471,0.56719299,0.00000000,1.74243874,1.65212605,0.03817255,0.93729543
-5.83191596,3.21860528,0.57881663,0.00000000,1.67535819,1.65886667,0.03715773,0.90552950
-5.82591296,3.20709048,0.59689022,0.00000000,1.61867000,1.68160495,0.03656233,0.88054566
-5.81990995,3.22657168,0.62187911,0.00000000,1.57360720,1.72199129,0.03642326,0.86320619
-5.81390695,3.27965671,0.65416123,0.00000000,1.54117643,1.78146650,0.03677242,0.85426622
-5.80790395,3.36846551,0.69401356,0.00000000,1.52213504,1.86121684,0.03763612,0.85435506
-5.80190095,3.49456266,0.74159991,0.00000000,1.51697399,1.96213156,0.03903441,0.86395938
-5.79589795,3.65889785,0.79696004,0.00000000,1.52590684,2.08476430,0.04098050,0.88340853
-5.78989495,3.86175621,0.86000065,0.00000000,1.54886500,2.22929928,0.04348020,0.91286240
-5.78389195,4.10271955,0.93048842,0.00000000,1.58549897,2.39552339,0.04653142,0.95230203
-5.77788894,4.38064012,1.00804552,0.00000000,1.63518553,2.58280520,0.05012368,1.00152338
-5.77188594,4.69362797,1.09214780,0.00000000,1.69704054,2.79008191,0.05423776,1.06013448
-5.76588294,5.03905310,1.18212589,0.00000000,1.76993703,3.01585508,0.05884544,1.12755618
-5.75987994,5.41356338,1.27716955,0.00000000,1.85252796,3.25819601,0.06390933,1.20302677
-5.75387694,5.81311896,1.37633538,0.00000000,1.94327344,3.51476143,0.06938294,1.28561059
-5.74787394,6.23304355,1.47855799,0.00000000,2.04047155,3.78281987,0.07521081,1.37421073
-5.74187094,6.66809294,1.58266464,0.00000000,2.14229241,4.05928906,0.08132897,1.46758587
-5.73586793,7.11254007,1.68739339,0.00000000,2.24681481,4.34078424,0.08766556,1.56437114
-5.72986493,7.56027628,1.79141447,0.00000000,2.35206481,4.62367699,0.09414166,1.66310277
-5.72386193,8.00492709,1.89335474,0.00000000,2.45605569,4.90416381,0.10067243,1.76224626
-5.71785893,8.43998068,1.99182464,0.00000000,2.55682852,5.17834341,0.10716842,1.86022752
-5.71185593,8.85892671,2.08544737,0.00000000,2.65249278,5.44230101,0.11353715,1.95546643
-5.70585293,9.25540217,2.17288945,0.00000000,2.74126628,5.69219786,0.11968482,2.04641197
-5.69984992,9.62334087,2.25289192,0.00000000,2.82151359,5.92436373,0.12551823,2.13157818
-5.69384692,9.95712240,2.32430152,0.00000000,2.89178224,6.13538963,0.13094675,2.20957983
-5.68784392,10.25171623,2.38610070,0.00000000,2.95083598,6.32221818,0.13588441,2.27916690
-5.68184092,10.50281647,2.43743562,0.00000000,2.99768410,6.48222861,0.14025182,2.33925674
-5.67583792,10.70696272,2.47764110,0.00000000,3.03160622,6.61331345,0.14397822,2.38896279
-5.66983492,10.86164258,2.50626169,0.00000000,3.05217160,6.71394416,0.14700317,2.42761910
-5.66383192,10.96537201,2.52306782,0.00000000,3.05925235,6.78322304,0.14927814,2.45479946
-5.65782891,11.01774997,2.52806641,0.00000000,3.05302995,6.82091918,0.15076780,2.47033060
-5.65182591,11.01948470,2.52150529,0.00000000,3.03399445,6.82748666,0.15145092,2.47429882
-5.64582291,10.97238991,2.50387109,0.00000000,3.00293623,6.80406385,0.15132101,2.46704967
-5.63981991,10.87935000,2.47588028,0.00000000,2.96093007,6.75245307,0.15038645,2.44918048
-5.63381691,10.74425464,2.43846362,0.00000000,2.90931172,6.67508087,0.14867029,2.42152599
-5.62781391,10.57190406,2.39274421,0.00000000,2.84964731,6.57493956,0.14620959,2.38513725
-5.62181091,10.36788750,2.34000965,0.00000000,2.78369630,6.45551165,0.14305447,2.34125441
-5.61580790,10.13843833,2.28167938,0.00000000,2.71336872,6.32067925,0.13926666,2.29127419
-5.60980490,9.89027006,2.21926777,0.00000000,2.64067800,6.17462113,0.13491793,2.23671296
-5.60380190,9.63039849,2.15434460,0.00000000,2.56769051,6.02170078,0.13008815,2.17916651
-5.59779890,9.36595535,2.08849380,0.00000000,2.49647331,5.86634891,0.12486320,2.12026783
-5.59179590,9.10399962,2.02327206,0.00000000,2.42904179,5.71294423,0.11933281,2.06164401
-5.58579290,8.85133231,1.96016859,0.00000000,2.36730850,5.56569642,0.11358838,2.00487380
-5.57978989,8.61432069,1.90056728,0.00000000,2.31303492,5.42853504,0.10772075,1.95144679
-5.57378689,8.39873737,1.84571259,0.00000000,2.26778746,5.30500792,0.10181821,1.90272584
-5.56778389,8.20961925,1.79668013,0.00000000,2.23289901,5.19819244,0.09596453,1.85991342
-5.56178089,8.05115048,1.75435277,0.00000000,2.20943698,5.11062215,0.09023734,1.82402318
-5.55577789,7.92657259,1.71940317,0.00000000,2.19817879,5.04423124,0.08470672,1.79585738
-5.54977489,7.83812435,1.69228277,0.00000000,2.19959515,5.00031813,0.07943399,1.77599068
-5.54377189,7.78701231,1.67321773,0.00000000,2.21384150,4.97952916,0.07447094,1.76476089
-5.53776888,7.77341240,1.66221158,0.00000000,2.24075754,4.98186251,0.06985929,1.76226670
-5.53176588,7.79650168,1.65905429,0.00000000,2.27987457,5.00669178,0.06563043,1.76837230
-5.52576288,7.85451834,1.66333726,0.00000000,2.33043022,5.05280787,0.06180549,1.78271873
-5.51975988,7.94484725,1.67447349,0.00000000,2.39138983,5.11847760,0.05839564,1.80474140
-5.51375688,8.06412773,1.69172212,0.00000000,2.46147374,5.20151644,0.05540259,1.83369320
-5.50775388,8.20837927,1.71421633,0.00000000,2.53918960,5.29937274,0.05281940,1.86867232
-5.50175088,8.37314079,1.74099366,0.00000000,2.62286883,5.40922032,0.05063129,1.90865395
-5.49574787,8.55361877,1.77102758,0.00000000,2.71070619,5.52805604,0.04881667,1.95252471
-5.48974487,8.74483908,1.80325938,0.00000000,2.80080163,5.65279915,0.04734826,1.99911883
-5.48374187,8.94179802,1.83662929,0.00000000,2.89120352,5.78038896,0.04619417,2.04725491
-5.47773887,9.13960769,1.87010600,0.00000000,2.97995237,5.90787756,0.04531914,2.09577212
-5.47173587,9.33363161,1.90271372,0.00000000,3.06512432,6.03251494,0.04468562,2.14356471
-5.46573287,9.51960659,1.93355607,0.00000000,3.14487359,6.15182366,0.04425491,2.18961395
-5.45972986,9.69374785,1.96183629,0.00000000,3.21747310,6.26366098,0.04398822,2.23301640
-5.45372686,9.85283452,1.98687328,0.00000000,3.28135275,6.36626692,0.04384762,2.27300772
-5.44772386,9.99427389,2.00811332,0.00000000,3.33513445,6.45829693,0.04379696,2.30898147
-5.44172086,10.11614298,2.02513718,0.00000000,3.37766343,6.53883861,0.04380261,2.34050226
-5.43571786,10.21720722,2.03766282,0.00000000,3.40803499,6.60741263,0.04383419,2.36731291
-5.42971486,10.29691636,2.04554370,0.00000000,3.42561631,6.66395808,0.04386507,2.38933573
-5.42371186,10.35537881,2.04876296,0.00000000,3.43006253,6.70880361,0.04387283,2.40666760
-5.41770885,10.39331593,2.04742398,0.00000000,3.42132675,6.74262565,0.04383959,2.41956959
-5.41170585,10.41199868,2.04173766,0.00000000,3.39966356,6.76639578,0.04375219,2.42845118
-5.40570285,10.41316934,2.03200696,0.00000000,3.36562571,6.78131953,0.04360230,2.43385003
-5.39969985,10.39895163,2.01860942,0.00000000,3.32005399,6.78876914,0.04338638,2.43640803
-5.39369685,10.37175266,2.00197825,0.00000000,3.26406024,6.79021313,0.04310557,2.43684452
-5.38769385,10.33416056,1.98258258,0.00000000,3.19900389,6.78714527,0.04276547,2.43592786
-5.38169085,10.28884157,1.96090775,0.00000000,3.12646231,6.78101603,0.04237584,2.43444636
-5.37568784,10.23844019,1.93743615,0.00000000,3.04819591,6.77316889,0.04195025,2.43317979
-5.36968484,10.18548624,1.91262926,0.00000000,2.96610856,6.76478416,0.04150562,2.43287244
-5.36368184,10.13231172,1.88691163,0.00000000,2.88220458,6.75683230,0.04106173,2.43420887
-5.35767884,10.08098038,1.86065717,0.00000000,2.79854336,6.75003839,0.04064071,2.43779314
-5.35167584,10.03323228,1.83417820,0.00000000,2.71719278,6.74485918,0.04026642,2.44413228
-5.34567284,9.99044471,1.80771766,0.00000000,2.64018295,6.74147320,0.03996392,2.45362454
-5.33966983,9.95361046,1.78144468,0.00000000,2.56946127,6.73978418,0.03975879,2.46655269
-5.33366683,9.92333358,1.75545348,0.00000000,2.50685031,6.73943735,0.03967653,2.48308239
-5.32766383,9.89984188,1.72976569,0.00000000,2.45400941,6.73984759,0.03974194,2.50326563
-5.32166083,9.88301493,1.70433582,0.00000000,2.41240113,6.74023803,0.03997852,2.52704864
-5.31565783,9.87242556,1.67905957,0.00000000,2.38326330,6.73968695,0.04040787,2.55428380
-5.30965483,9.86739231,1.65378458,0.00000000,2.36758721,6.73718094,0.04104915,2.58474471
-5.30365183,9.86703988,1.62832305,0.00000000,2.36610239,6.73167150,0.04191859,2.61814352
-5.29764882,9.87036428,1.60246564,0.00000000,2.37926798,6.72213256,0.04302902,2.65414951
-5.29164582,9.87629941,1.57599602,0.00000000,2.40727075,6.70761609,0.04438957,2.69240799
-5.28564282,9.88378164,1.54870537,0.00000000,2.45002934,6.68730325,0.04600532,2.73255825
-5.27963982,9.89180938,1.52040613,0.00000000,2.50720426,6.66054882,0.04787718,2.77424994
-5.27363682,9.89949483,1.49094459,0.00000000,2.57821308,6.62691678,0.05000179,2.81715687
-5.26763382,9.90610572,1.46021143,0.00000000,2.66224997,6.58620572,0.05237153,2.86098762
-5.26163082,9.91109543,1.42815022,0.00000000,2.75830890,6.53846304,0.05497472,2.90549259
-5.25562781,9.91412053,1.39476315,0.00000000,2.86520951,6.48398741,0.05779580,2.95046723
-5.24962481,9.91504558,1.36011411,0.00000000,2.98162504,6.42331995,0.06081573,2.99575142
-5.24362181,9.91393546,1.32432890,0.00000000,3.10611131,6.35722457,0.06401238,3.04122540
-5.23761881,9.91103661,1.28759273,0.00000000,3.23713619,6.28665884,0.06736105,3.08680248
-5.23161581,9.90674863,1.25014514,0.00000000,3.37310890,6.21273702,0.07083503,3.13241938
-5.22561281,9.90158825,1.21227272,0.00000000,3.51240855,6.13668708,0.07440619,3.17802465
-5.21960980,9.89614822,1.17429995,0.00000000,3.65341153,6.05980396,0.07804557,3.22356636
-5.21360680,9.89105339,1.13657859,0.00000000,3.79451729,5.98340111,0.08172399,3.26897956
-5.20760380,9.88691640,1.09947620,0.00000000,3.93417228,5.90876256,0.08541262,3.31417445
-5.20160080,9.88429538,1.06336405,0.00000000,4.07089167,5.83709738,0.08908349,3.35902608
-5.19559780,9.88365544,1.02860513,0.00000000,4.20327873,5.76949836,0.09270994,3.40336601
-5.18959480,9.88533570,0.99554244,0.00000000,4.33004156,5.70690616,0.09626702,3.44697644
-5.18359180,9.88952293,0.96448821,0.00000000,4.45000705,5.65008024,0.09973180,3.48958718
-5.17758879,9.89623264,0.93571410,0.00000000,4.56213187,5.59957700,0.10308356,3.53087537
-5.17158579,9.90529786,0.90944288,0.00000000,4.66551029,5.55573571,0.10630396,3.57046809
-5.16558279,9.91636561,0.88584160,0.00000000,4.75937889,5.51867212,0.10937704,3.60794745
-5.15957979,9.92890072,0.86501658,0.00000000,4.84311804,5.48827967,0.11228925,3.64285808
-5.15357679,9.94219640,0.84701022,0.00000000,4.91625021,5.46423763,0.11502932,3.67471635
-5.14757379,9.95539084,0.83179966,0.00000000,4.97843534,5.44602580,0.11758812,3.70302107
-5.14157079,9.96748899,0.81929732,0.00000000,5.02946350,5.43294472,0.11995851,3.72726519
-5.13556778,9.97738869,0.80935335,0.00000000,5.06924537,5.42414088,0.12213511,3.74694793
-5.12956478,9.98391028,0.80175973,0.00000000,5.09780077,5.41863574,0.12411407,3.76158722
-5.12356178,9.98582886,0.79625614,0.00000000,5.11524618,5.41535780,0.12589287,3.77073176
-5.11755878,9.98190838,0.79253716,0.00000000,5.12178156,5.41317679,0.12747014,3.77397283
-5.11155578,9.97093673,0.79026084,0.00000000,5.11767737,5.41093885,0.12884544,3.77095524
-5.10555278,9.95176101,0.78905827,0.00000000,5.10326214,5.40750192,0.13001917,3.76138752
-5.09954977,9.92332221,0.78854386,0.00000000,5.07891142,5.40177023,0.13099243,3.74505108
-5.09354677,9.88468818,0.78832604,0.00000000,5.04503821,5.39272693,0.13176700,3.72180821
-5.08754377,9.83508430,0.78801812,0.00000000,5.00208544,5.37946396,0.13234534,3.69160886
-5.08154077,9.77392056,0.78724872,0.00000000,4.95052030,5.36120822,0.13273062,3.65449599
-5.07553777,9.70081442,0.78567174,0.00000000,4.89083073,5.33734323,0.13292684,3.61060951
-5.06953477,9.61560854,0.78297523,0.00000000,4.82352355,5.30742568,0.13293894,3.56018849
-5.06353177,9.51838273,0.77888902,0.00000000,4.74912419,5.27119639,0.13277304,3.50357182
-5.05752876,9.40945971,0.77319084,0.00000000,4.66817755,5.22858531,0.13243662,3.44119707
-5.05152576,9.28940456,0.76571070,0.00000000,4.58124961,5.17971082,0.13193882,3.37359769
-5.04552276,9.15901812,0.75633339,0.00000000,4.48892949,5.12487339,0.13129069,3.30139859
-5.03951976,9.01932473,0.74499921,0.00000000,4.39183167,5.06454425,0.13050552,3.22531024
-5.03351676,8.87155539,0.73170281,0.00000000,4.29059815,4.99934998,0.12959915,3.14612164
-5.02751376,8.71712742,0.71649040,0.00000000,4.18590049,4.93005391,0.12859032,3.06469236
-5.02151076,8.55762200,0.69945553,0.00000000,4.07844179,4.85753560,0.12750098,2.98194415
-5.01550775,8.39476110,0.68073370,0.00000000,3.96895873,4.78276956,0.12635658,2.89885238
-5.00950475,8.23038524,0.66049609,0.00000000,3.85822373,4.70680452,0.12518635,2.81643782
-5.00350175,8.06643341,0.63894285,0.00000000,3.74704766,4.63074422,0.12402349,2.73575900
-4.99749875,7.90492606,0.61629615,0.00000000,3.63628290,4.55573074,0.12290534,2.65790544
-4.99149575,7.74795184,0.59279344,0.00000000,3.52682702,4.48293083,0.12187336,2.58399184
-4.98549275,7.59765809,0.56868112,0.00000000,3.41962682,4.41352569,0.12097306,2.51515309
-4.97948974,7.45624473,0.54420879,0.00000000,3.31568236,4.34870397,0.12025371,2.45254006
-4.97348674,7.32596043,0.51962437,0.00000000,3.21605065,4.28965772,0.11976790,2.39731549
-4.96748374,7.20909986,0.49517008,0.00000000,3.12184802,4.23758039,0.11957090,2.35064973
-4.96148074,7.10799987,0.47107921,0.00000000,3.03425050,4.19366609,0.11971971,2.31371529
-4.95547774,7.02503281,0.44757387,0.00000000,2.95449110,4.15910868,0.12027198,2.28767977
-4.94947474,6.96259466,0.42486328,0.00000000,2.88385308,4.13509962,0.12128464,2.27369614
-4.94347174,6.92308607,0.40314278,0.00000000,2.82365822,4.12282326,0.12281224,2.27288976
-4.93746873,6.90888454,0.38259311,0.00000000,2.77524926,4.12344836,0.12490521,2.28634156
-4.93146573,6.92230646,0.36337998,0.00000000,2.73996614,4.13811509,0.12760784,2.31506696
-4.92546273,6.96555854,0.34565365,0.00000000,2.71911574,4.16791676,0.13095622,2.35999044
-4.91945973,7.04067864,0.32954844,0.00000000,2.71393536,4.21387612,0.13497612,2.42191597
-4.91345673,7.14946712,0.31518195,0.00000000,2.72555079,4.27691633,0.13968091,2.50149386
-4.90745373,7.29341036,0.30265410,0.00000000,2.75492999,4.35782728,0.14506959,2.59918499
-4.90145073,7.47359922,0.29204578,0.00000000,2.80283407,4.45722814,0.15112513,2.71522364
-4.89544772,7.69064556,0.28341733,0.00000000,2.86976769,4.57552757,0.15781305,2.84958065
-4.88944472,7.94460077,0.27680670,0.00000000,2.95593112,4.71288324,0.16508050,3.00192852
-4.88344172,8.23488052,0.27222762,0.00000000,3.06117655,4.86916251,0.17285579,3.17161074
-4.87743872,8.56019990,0.26966777,0.00000000,3.18497128,5.04390645,0.18104860,3.35761712
-4.87143572,8.91852335,0.26908714,0.00000000,3.32637024,5.23629898,0.18955072,3.55856729
-4.86543272,9.30703311,0.27041678,0.00000000,3.48400008,5.44514340,0.19823755,3.77270409
-4.85942971,9.72211951,0.27355802,0.00000000,3.65605672,5.66884797,0.20697025,3.99789827
-4.85342671,10.15939558,0.27838232,0.00000000,3.84031751,5.90542195,0.21559849,4.23166561
-4.84742371,10.61373737,0.28473191,0.00000000,4.03416871,6.15248347,0.22396380,4.47119690
-4.84142071,11.07935044,0.29242119,0.00000000,4.23464819,6.40727974,0.23190343,4.71340078
-4.83541771,11.54986163,0.30123898,0.00000000,4.43850239,6.66671981,0.23925455,4.95495855
-4.82941471,12.01843413,0.31095163,0.00000000,4.64225595,6.92741964,0.24585862,5.19238977
-4.82341171,12.47790271,0.32130686,0.00000000,4.84229180,7.18575850,0.25156588,5.42212662
-4.81740870,12.92092499,0.33203836,0.00000000,5.03493873,7.43794548,0.25623970,5.64059454
-4.81140570,13.34014375,0.34287091,0.00000000,5.21656327,7.68009403,0.25976064,5.84429634
-4.80540270,13.72835480,0.35352596,0.00000000,5.38366221,7.90830263,0.26203000,6.02989662
-4.79939970,14.07867451,0.36372744,0.00000000,5.53295232,8.11873880,0.26297287,6.19430330
-4.79339670,14.38470119,0.37320771,0.00000000,5.66145365,8.30772391,0.26254031,6.33474316
-4.78739370,14.64066459,0.38171330,0.00000000,5.76656338,8.47181606,0.26071083,6.44882848
-4.78139070,14.84155863,0.38901054,0.00000000,5.84611751,8.60788819,0.25749089,6.53461227
-4.77538769,14.98325283,0.39489056,0.00000000,5.89843835,8.71319909,0.25291456,6.59063018
-4.76938469,15.06257928,0.39917388,0.00000000,5.92236642,8.78545503,0.24704228,6.61592784
-4.76338169,15.07739287,0.40171414,0.00000000,5.91727626,8.82286014,0.23995877,6.61007290
-4.75737869,15.02660362,0.40240112,0.00000000,5.88307609,8.82415432,0.23177031,6.57315191
-4.75137569,14.91018120,0.40116278,0.00000000,5.82019246,8.78863760,0.22260136,6.50575287
-4.74537269,14.72913288,0.39796651,0.00000000,5.72954094,8.71618079,0.21259078,6.40893467
-4.73936968,14.48545685,0.39281926,0.00000000,5.61248510,8.60722254,0.20188776,6.28418539
-4.73336668,14.18207388,0.38576692,0.00000000,5.47078584,8.46275327,0.19064766,6.13337164
-4.72736368,13.82274070,0.37689271,0.00000000,5.30654364,8.28428720,0.17902794,5.95868132
-4.72136068,13.41194905,0.36631480,0.00000000,5.12213619,8.07382368,0.16718424,5.76256234
-4.71535768,12.95481414,0.35418324,0.00000000,4.92015384,7.83379947,0.15526686,5.54765973
-4.70935468,12.45695664,0.34067624,0.00000000,4.70333516,7.56703370,0.14341772,5.31675328
-4.70335168,11.92438172,0.32599596,0.00000000,4.47450446,7.27666733,0.13176775,5.07269779
-4.69734867,11.36335859,0.31036403,0.00000000,4.23651307,6.96609894,0.12043500,4.81836728
-4.69134567,10.78030336,0.29401671,0.00000000,3.99218542,6.63891857,0.10952323,4.55660448
-4.68534267,10.18166755,0.27720009,0.00000000,3.74427094,6.29884116,0.09912118,4.29017637
-4.67933967,9.57383425,0.26016529,0.00000000,3.49540237,5.94964118,0.08930227,4.02173598
-4.67333667,8.96302317,0.24316376,0.00000000,3.24806050,5.59508956,0.08012498,3.75379075
-4.66733367,8.35520549,0.22644294,0.00000000,3.00454549,5.23889404,0.07163341,3.48867704
-4.66133067,7.75602918,0.21024217,0.00000000,2.76695456,4.88464382,0.06385839,3.22854045
-4.65532766,7.17075468,0.19478907,0.00000000,2.53716542,4.53575914,0.05681869,2.97532140
-4.64932466,6.60420122,0.18029627,0.00000000,2.31682532,4.19544628,0.05052241,2.73074535
-4.64332166,6.06070317,0.16695870,0.00000000,2.10734485,3.86665845,0.04496850,2.49631705
-4.63731866,5.54407634,0.15495122,0.00000000,1.90989616,3.55206257,0.04014818,2.27331827
-4.63131566,5.05759347,0.14442674,0.00000000,1.72541500,3.25401220,0.03604631,2.06280836
-4.62531266,4.60396858,0.13551473,0.00000000,1.55460591,2.97452653,0.03264271,1.86562750
-4.61930965,4.18534954,0.12831999,0.00000000,1.39795040,2.71527540,0.02991313,1.68240191
-4.61330665,3.80331831,0.12292186,0.00000000,1.25571727,2.47757014,0.02783026,1.51355110
-4.60730365,3.45889839,0.11937354,0.00000000,1.12797501,2.26236003,0.02636434,1.35929679
-4.60130065,3.15256884,0.11770179,0.00000000,1.01460567,2.07023426,0.02548369,1.21967335
-4.59529765,2.88428456,0.11790668,0.00000000,0.91532005,1.90142889,0.02515501,1.09453966
-4.58929465,2.65350215,0.11996172,0.00000000,0.82967375,1.75583876,0.02534358,0.98359237
-4.58329165,2.45921116,0.12381403,0.00000000,0.75708404,1.63303388,0.02601326,0.88638030
-4.57728864,2.29997006,0.12938493,0.00000000,0.69684706,1.53228008,0.02712649,0.80231990
-4.57128564,2.17394673,0.13657070,0.00000000,0.64815548,1.45256350,0.02864420,0.73071172
-4.56528264,2.07896285,0.14524371,0.00000000,0.61011611,1.39261861,0.03052575,0.67075759
-4.55927964,2.01254190,0.15525399,0.00000000,0.58176770,1.35095937,0.03272884,0.62157838
-4.55327664,1.97196008,0.16643112,0.00000000,0.56209843,1.32591306,0.03520960,0.58223207
-4.54727364,1.95429983,0.17858666,0.00000000,0.55006328,1.31565634,0.03792267,0.55173203
-4.54127064,1.95650497,0.19151697,0.00000000,0.54460098,1.31825299,0.04082145,0.52906502
-4.53526763,1.97543702,0.20500650,0.00000000,0.54465045,1.33169270,0.04385843,0.51320890
-4.52926463,2.00793155,0.21883151,0.00000000,0.54916668,1.35393021,0.04698569,0.50314969
-4.52326163,2.05085388,0.23276399,0.00000000,0.55713571,1.38292418,0.05015548,0.49789760
-4.51725863,2.10115287,0.24657598,0.00000000,0.56758874,1.41667485,0.05332086,0.49650206
-4.51125563,2.15591182,0.26004379,0.00000000,0.57961495,1.45325981,0.05643649,0.49806530
-4.50525263,2.21239543,0.27295236,0.00000000,0.59237305,1.49086701,0.05945943,0.50175434
-4.49924962,2.26809163,0.28509933,0.00000000,0.60510117,1.52782431,0.06234988,0.50681130
-4.49324662,2.32074756,0.29629889,0.00000000,0.61712501,1.56262484,0.06507206,0.51256173
-4.48724362,2.36839865,0.30638509,0.00000000,0.62786406,1.59394763,0.06759487,0.51842111
-4.48124062,2.40939037,0.31521470,0.00000000,0.63683575,1.62067307,0.06989262,0.52389917
-4.47523762,2.44239227,0.32266941,0.00000000,0.64365750,1.64189300,0.07194560,0.52860235
-4.46923462,2.46640412,0.32865734,0.00000000,0.64804667,1.65691536,0.07374049,0.53223419
-4.46323162,2.48075449,0.33311389,0.00000000,0.64981844,1.66526347,0.07527077,0.53459391
-4.45722861,2.48509197,0.33600191,0.00000000,0.64888179,1.66667040,0.07653689,0.53557323
-4.45122561,2.47936991,0.33731128,0.00000000,0.64523378,1.66106878,0.07754633,0.53515164
-4.44522261,2.46382539,0.33705784,0.00000000,0.63895228,1.64857671,0.07831356,0.53339029
-4.43921961,2.43895340,0.33528195,0.00000000,0.63018766,1.62948053,0.07885979,0.53042464
-4.43321661,2.40547728,0.33204660,0.00000000,0.61915339,1.60421513,0.07921268,0.52645625
-4.42721361,2.36431646,0.32743528,0.00000000,0.60611624,1.57334257,0.07940584,0.52174364
-4.42121061,2.31655243,0.32154957,0.00000000,0.59138605,1.53752969,0.07947819,0.51659259
-4.41520760,2.26339386,0.31450664,0.00000000,0.57530552,1.49752548,0.07947326,0.51134600
-4.40920460,2.20614163,0.30643669,0.00000000,0.55824019,1.45413856,0.07943828,0.50637334
-4.40320160,2.14615428,0.29748031,0.00000000,0.54056877,1.40821533,0.07942318,0.50205989
-4.39719860,2.08481454,0.28778586,0.00000000,0.52267397,1.36061912,0.07947946,0.49879592
-4.39119560,2.02349702,0.27750680,0.00000000,0.50493393,1.31221045,0.07965889,0.49696580
-4.38519260,1.96353763,0.26679910,0.00000000,0.48771433,1.26382873,0.08001216,0.49693714
-4.37918959,1.90620470,0.25581857,0.00000000,0.47136111,1.21627529,0.08058744,0.49905031
-4.37318659,1.85267214,0.24471831,0.00000000,0.45619399,1.17029795,0.08142882,0.50360814
-4.36718359,1.80399485,0.23364609,0.00000000,0.44250067,1.12657712,0.08257483,0.51086634
-4.36118059,1.76108669,0.22274181,0.00000000,0.43053176,1.08571358,0.08405690,0.52102464
-4.35517759,1.72470131,0.21213513,0.00000000,0.42049654,1.04821799,0.08589794,0.53421905
-4.34917459,1.69541649,0.20194311,0.00000000,0.41255956,1.01450232,0.08811110,0.55051540
-4.34317159,1.67362219,0.19226819,0.00000000,0.40683825,0.98487338,0.09069868,0.56990460
-4.33716858,1.65951320,0.18319635,0.00000000,0.40340142,0.95952881,0.09365135,0.59229987
-4.33116558,1.65308661,0.17479575,0.00000000,0.40226910,0.93855547,0.09694770,0.61753623
-4.32516258,1.65414484,0.16711566,0.00000000,0.40341349,0.92193082,0.10055414,0.64537243
-4.31915958,1.66230440,0.16018606,0.00000000,0.40676134,0.90952708,0.10442526,0.67549561
-4.31315658,1.67701069,0.15401767,0.00000000,0.41219769,0.90111860,0.10850458,0.70752868
-4.30715358,1.69755874,0.14860267,0.00000000,0.41957111,0.89639218,0.11272583,0.74104040
