energy_ev,total_up,Os_p_up,Os_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.71785893,6.70601193,1.84427809,3.36675773,0.66174183,0.02675670,0.08926310,2.88257585
-5.71185593,7.04221196,1.95638568,3.53685791,0.69843043,0.02823099,0.09085712,3.03665345
-5.70585293,7.41233758,2.07882983,3.72302029,0.74124509,0.02985395,0.09303292,3.20266152
-5.69984992,7.81627611,2.21084240,3.92567353,0.78995826,0.03162761,0.09579385,3.38058108
-5.69384692,8.25345051,2.35149331,4.14502000,0.84426515,0.03355268,0.09913566,3.57023202
-5.68784392,8.72278054,2.49970039,4.38100038,0.90378499,0.03562821,0.10304589,3.77125761
-5.68184092,9.22265009,2.65424228,4.63326179,0.96806322,0.03785138,0.10750339,3.98311076
-5.67583792,9.75088331,2.81377436,4.90113113,1.03657461,0.04021725,0.11247780,4.20504304
-5.66983492,10.30473221,2.97684791,5.18359546,1.10872766,0.04271853,0.11792922,4.43609726
-5.66383192,10.88087755,3.14193213,5.47929082,1.18387040,0.04534553,0.12380810,4.67510444
-5.65782891,11.47544493,3.30743876,5.78650084,1.26129747,0.04808604,0.13005533,4.92068572
-5.65182591,12.08403654,3.47174876,6.10316570,1.34025877,0.05092534,0.13660270,5.17125967
-5.64582291,12.70177886,3.63324012,6.42690195,1.41996921,0.05384632,0.14337355,5.42505526
-5.63981991,13.32338546,3.79031619,6.75503284,1.49961959,0.05682963,0.15028394,5.68013044
-5.63381691,13.94323345,3.94143328,7.08462852,1.57838823,0.05985385,0.15724395,5.93439612
-5.62781391,14.55545135,4.08512673,7.41255503,1.65545304,0.06289583,0.16415942,6.18564495
-5.62181091,15.15401577,4.22003435,7.73553051,1.73000357,0.06593097,0.17093387,6.43158443
-5.61580790,15.73285383,4.34491638,8.05018679,1.80125278,0.06893355,0.17747056,6.66987331
-5.60980490,16.28594807,4.45867138,8.35313435,1.86844808,0.07187711,0.18367479,6.89816041
-5.60380190,16.80744067,4.56034741,8.64102862,1.93088136,0.07473484,0.18945607,7.11412485
-5.59779890,17.29173402,4.64914853,8.91063529,1.98789774,0.07747989,0.19473038,7.31551650
-5.59179590,17.73358496,4.72443647,9.15889293,2.03890294,0.08008579,0.19942215,7.50019579
-5.58579290,18.12819041,4.78572804,9.38297100,2.08336913,0.08252680,0.20346613,7.66617176
-5.57978989,18.47126289,4.83268882,9.58032176,2.12083940,0.08477819,0.20680887,7.81163751
-5.57378689,18.75909467,4.86512394,9.74872508,2.15093082,0.08681666,0.20940990,7.93500229
-5.56778389,18.98861000,4.88296698,9.88632509,2.17333635,0.08862058,0.21124253,8.03491967
-5.56178089,19.15740525,4.88626795,9.99165849,2.18782590,0.09017037,0.21229412,8.11031115
-5.55577789,19.26377729,4.87518145,10.06367415,2.19424651,0.09144872,0.21256602,8.16038498
-5.54977489,19.30674055,4.84995579,10.10174429,2.19252221,0.09244097,0.21207305,8.18464990
-5.54377189,19.28603334,4.81092396,10.10566752,2.18265350,0.09313532,0.21084253,8.18292373
-5.53776888,19.20211447,4.75849678,10.07566431,2.16471664,0.09352310,0.20891300,8.15533664
-5.53176588,19.05615047,4.69315861,10.01236562,2.13886294,0.09359902,0.20633266,8.10232944
-5.52576288,18.84999439,4.61546551,9.91679525,2.10531778,0.09336133,0.20315746,8.02464670
-5.51975988,18.58615655,4.52604552,9.79034694,2.06437960,0.09281201,0.19944918,7.92332520
-5.51375688,18.26776767,4.42560059,9.63475668,2.01641834,0.09195680,0.19527335,7.79967768
-5.50775388,17.89853485,4.31490937,9.45207117,1.96187353,0.09080526,0.19069718,7.65527255
-5.50175088,17.48269061,4.19483009,9.24461303,1.90125146,0.08937069,0.18578762,7.49190960
-5.49574787,17.02493551,4.06630265,9.01494343,1.83512147,0.08767003,0.18060960,7.31159244
-5.48974487,16.53037468,3.93034900,8.76582277,1.76411102,0.08572360,0.17522447,7.11649789
-5.48374187,16.00444897,3.78807131,8.50016995,1.68889951,0.08355480,0.16968875,6.90894317
-5.47773887,15.45286152,3.64064712,8.22102081,1.61021074,0.08118979,0.16405327,6.69135120
-5.47173587,14.88150061,3.48932141,7.93148634,1.52880404,0.07865701,0.15836262,6.46621484
-5.46573287,14.29636008,3.33539522,7.63471106,1.44546418,0.07598667,0.15265501,6.23606056
-5.45972986,13.70345851,3.18021113,7.33383214,1.36099030,0.07321031,0.14696243,6.00341232
-5.45372686,13.10875858,3.02513595,7.03193970,1.27618406,0.07036015,0.14131125,5.77075610
-5.44772386,12.51808800,2.87154102,6.73203865,1.19183739,0.06746863,0.13572295,5.54050579
-5.44172086,11.93706334,2.72078091,6.43701264,1.10872024,0.06456781,0.13021524,5.31497083
-5.43571786,11.37101802,2.57417128,6.14959009,1.02756863,0.06168888,0.12480316,5.09632605
-5.42971486,10.82493555,2.43296660,5.87231295,0.94907345,0.05886168,0.11950039,4.88658409
-5.42371186,10.30338887,2.29833860,5.60750814,0.87387033,0.05611427,0.11432043,4.68757050
-5.41770885,9.81048640,2.17135609,5.35726187,0.80253078,0.05347252,0.10927777,4.50090187
-5.41170585,9.34982535,2.05296680,5.12339705,0.73555504,0.05095981,0.10438881,4.32796691
-5.40570285,8.92445246,1.94398164,4.90745391,0.67336648,0.04859672,0.09967262,4.16991072
-5.39969985,8.53683230,1.84506185,4.71067375,0.61630786,0.04640083,0.09515135,4.02762206
-5.39369685,8.18882327,1.75670915,4.53398621,0.56463930,0.04438651,0.09085039,3.90172396
-5.38769385,7.88166113,1.67925897,4.37800006,0.51853789,0.04256480,0.08679808,3.79256742
-5.38169085,7.61595022,1.61287696,4.24299770,0.47809885,0.04094332,0.08302522,3.70022856
-5.37568784,7.39166241,1.55755838,4.12893374,0.44333791,0.03952624,0.07956420,3.62450927
-5.36968484,7.20814395,1.51313057,4.03543772,0.41419495,0.03831424,0.07644785,3.56494147
-5.36368184,7.06413044,1.47925813,3.96182153,0.39053837,0.03730459,0.07370814,3.52079536
-5.35767884,6.95777023,1.45545073,3.90709151,0.37217024,0.03649123,0.07137465,3.49109188
-5.35167584,6.88665670,1.44107346,3.86996569,0.35883189,0.03586488,0.06947306,3.47461940
-5.34567284,6.84786950,1.43535940,3.84889624,0.35020989,0.03541325,0.06802359,3.46995510
-5.33966983,6.83802513,1.43742453,3.84209714,0.34594221,0.03512130,0.06703955,3.47549080
-5.33366683,6.85333686,1.44628454,3.84757715,0.34562456,0.03497149,0.06652607,3.48946350
-5.32766383,6.88968366,1.46087370,3.86317753,0.34881689,0.03494419,0.06647908,3.50999007
-5.32166083,6.94268771,1.48006534,3.88661447,0.35504994,0.03501806,0.06688459,3.53510597
-5.31565783,7.00779964,1.50269387,3.91552515,0.36383200,0.03517048,0.06771831,3.56280726
-5.30965483,7.08039010,1.52757809,3.94751697,0.37465586,0.03537812,0.06894573,3.59109510
-5.30365183,7.15584619,1.55354523,3.98021877,0.38700592,0.03561739,0.07052249,3.61802191
-5.29764882,7.22967068,1.57945560,4.01133284,0.40036555,0.03586503,0.07239527,3.64173782
-5.29164582,7.29758175,1.60422708,4.03868653,0.41422477,0.03609867,0.07450306,3.66053639
-5.28564282,7.35561061,1.62685905,4.06028210,0.42808792,0.03629736,0.07677868,3.67289818
-5.27963982,7.40019446,1.64645512,4.07434324,0.44148164,0.03644204,0.07915081,3.67753081
-5.27363682,7.42826198,1.66224404,4.07935715,0.45396269,0.03651611,0.08154604,3.67340423
-5.26763382,7.43730853,1.67359810,4.07411059,0.46512564,0.03650573,0.08389128,3.65977996
-5.26163082,7.42545871,1.68004850,4.05771891,0.47461015,0.03640024,0.08611615,3.63623333
-5.25562781,7.39151397,1.68129708,4.02964686,0.48210769,0.03619237,0.08815542,3.60266766
-5.24962481,7.33498328,1.67722390,3.98972054,0.48736735,0.03587842,0.08995131,3.55931988
-5.24362181,7.25609574,1.66789047,3.93812979,0.49020058,0.03545830,0.09145570,3.50675721
-5.23761881,7.15579401,1.65353820,3.87542077,0.49048468,0.03493552,0.09263199,3.44586473
-5.23161581,7.03570857,1.63458209,3.80247880,0.48816479,0.03431700,0.09345667,3.37782406
-5.22561281,6.89811311,1.61159982,3.72050178,0.48325420,0.03361289,0.09392055,3.30408380
-5.21960980,6.74586224,1.58531629,3.63096479,0.47583305,0.03283616,0.09402948,3.22632227
-5.21360680,6.58231313,1.55658421,3.53557705,0.46604523,0.03200228,0.09380466,3.14640390
-5.20760380,6.41123350,1.52636119,3.43623218,0.45409376,0.03112868,0.09328251,3.06633025
-5.20160080,6.23669869,1.49568401,3.33495367,0.44023444,0.03023426,0.09251403,2.98818745
-5.19559780,6.06298122,1.46564104,3.23383695,0.42476837,0.02933881,0.09156383,2.91409141
-5.18959480,5.89443605,1.43734338,3.13499018,0.40803322,0.02846246,0.09050867,2.84613265
-5.18359180,5.73538561,1.41189594,3.04047555,0.39039373,0.02762510,0.08943576,2.78632245
-5.17758879,5.59000788,1.39036925,2.95225310,0.37223174,0.02684584,0.08844075,2.73654189
-5.17158579,5.46223126,1.37377285,2.87212886,0.35393599,0.02614249,0.08762556,2.69849543
-5.16558279,5.35563931,1.36303114,2.80170906,0.33589210,0.02553109,0.08709601,2.67367039
-5.15957979,5.27338802,1.35896238,2.74236165,0.31847293,0.02502556,0.08695943,2.66330330
-5.15357679,5.21813772,1.36226138,2.69518650,0.30202968,0.02463735,0.08732227,2.66835417
-5.14757379,5.19200119,1.37348620,2.66099468,0.28688391,0.02437519,0.08828763,2.68948900
-5.14157079,5.19650844,1.39304919,2.64029736,0.27332062,0.02424499,0.08995304,2.72707078
-5.13556778,5.23258834,1.42121222,2.63330415,0.26158259,0.02424973,0.09240814,2.78115860
-5.12956478,5.30056622,1.45808597,2.63993034,0.25186599,0.02438950,0.09573263,2.85151462
-5.12356178,5.40017609,1.50363290,2.65981213,0.24431731,0.02466159,0.09999425,2.93761769
-5.11755878,5.53058562,1.55767340,2.69232873,0.23903160,0.02506063,0.10524696,3.03868275
-5.11155578,5.69043146,1.61989436,2.73662986,0.23605194,0.02557885,0.11152926,3.15368472
-5.10555278,5.87786264,1.68985969,2.79166705,0.23537009,0.02620630,0.11886261,3.28138532
-5.09954977,6.09058932,1.76702178,2.85622716,0.23692829,0.02693113,0.12725014,3.42036175
-5.09354677,6.32593464,1.85073344,2.92896659,0.24062191,0.02773994,0.13667544,3.56903563
-5.08754377,6.58088746,1.94025954,3.00844472,0.24630304,0.02861806,0.14710172,3.72570131
-5.08154077,6.85215455,2.03478796,3.09315553,0.25378484,0.02954988,0.15847116,3.88855259
-5.07553777,7.13621079,2.13343943,3.18155635,0.26284653,0.03051910,0.17070463,4.05570729
-5.06953477,7.42934697,2.23527623,3.27209340,0.27323879,0.03150907,0.18370190,4.22522930
-5.06353177,7.72771508,2.33930955,3.36322367,0.28468977,0.03250299,0.19734216,4.39514826
-5.05752876,8.02737138,2.44450600,3.45343347,0.29691121,0.03348419,0.21148521,4.56347724
-5.05152576,8.32431815,2.54979340,3.54125376,0.30960487,0.03443629,0.22597315,4.72822872
-5.04552276,8.61454504,2.65406645,3.62527299,0.32246896,0.03534344,0.24063264,4.88742994
-5.03951976,8.89407108,2.75619280,3.70414806,0.33520452,0.03619047,0.25527778,5.03913809
-5.03351676,9.15898833,2.85502014,3.77661405,0.34752163,0.03696306,0.26971359,5.18145636
-5.02751376,9.40550791,2.94938476,3.84149347,0.35914527,0.03764788,0.28373991,5.31255131
-5.02151076,9.63000861,3.03812211,3.89770542,0.36982073,0.03823278,0.29715578,5.43067212
-5.01550775,9.82908809,3.12007959,3.94427516,0.37931844,0.03870692,0.30976404,5.53417184
-5.00950475,9.99961577,3.19413170,3.98034401,0.38743810,0.03906087,0.32137612,5.62153065
-5.00350175,10.13878628,3.25919742,4.00517960,0.39401199,0.03928684,0.33181669,5.69138046
-4.99749875,10.24417171,3.31425954,4.01818608,0.39890743,0.03937871,0.34092815,5.74253029
-4.99149575,10.31377068,3.35838529,4.01891363,0.40202819,0.03933218,0.34857467,5.77399141
-4.98549275,10.34605173,3.39074762,4.00706683,0.40331510,0.03914488,0.35464556,5.78500091
-4.97948974,10.33998901,3.41064630,3.98251093,0.40274550,0.03881638,0.35905796,5.77504260
-4.97348674,10.29508778,3.41752772,3.94527543,0.40033194,0.03834822,0.36175862,5.74386377
-4.96748374,10.21139822,3.41100250,3.89555441,0.39611989,0.03774392,0.36272467,5.69148678
-4.96148074,10.08951592,3.39085997,3.83370299,0.39018482,0.03700889,0.36196348,5.61821442
-4.95547774,9.93056868,3.35707858,3.76022990,0.38262857,0.03615030,0.35951146,5.52462836
-4.94947474,9.73618930,3.30983172,3.67578597,0.37357534,0.03517696,0.35543201,5.41158042
-4.94347174,9.50847540,3.24948827,3.58114909,0.36316734,0.03409908,0.34981268,5.28017656
-4.93746873,9.24993750,3.17660782,3.47720585,0.35156029,0.03292807,0.34276168,5.13175418
-4.93146573,8.96343748,3.09193059,3.36493088,0.33891904,0.03167626,0.33440393,4.96785336
-4.92546273,8.65211998,2.99636224,3.24536462,0.32541328,0.03035663,0.32487693,4.79018327
-4.91945973,8.31933935,2.89095423,3.11959045,0.31121369,0.02898250,0.31432645,4.60058489
-4.91345673,7.96858530,2.77688041,2.98871239,0.29648841,0.02756728,0.30290251,4.40099169
-4.90745373,7.60340999,2.65541081,2.85383395,0.28140013,0.02612417,0.29075557,4.19338967
-4.90145073,7.22735916,2.52788357,2.71603921,0.26610376,0.02466595,0.27803318,3.97977824
-4.89544772,6.84390953,2.39567610,2.57637660,0.25074458,0.02320475,0.26487723,3.76213331
-4.88944472,6.45641423,2.26017658,2.43584574,0.23545719,0.02175189,0.25142171,3.54237370
-4.88344172,6.06805735,2.12275661,2.29538763,0.22036480,0.02031774,0.23779119,3.32233178
-4.87743872,5.68181816,1.98474606,2.15587804,0.20557924,0.01891163,0.22409985,3.10372891
-4.87143572,5.30044507,1.84741067,2.01812384,0.19120119,0.01754182,0.21045101,2.88815602
-4.86543272,4.92643876,1.71193300,1.88286198,0.17732093,0.01621547,0.19693720,2.67705934
-4.85942971,4.56204355,1.57939707,1.75076040,0.16401921,0.01493869,0.18364053,2.47173117
-4.85342671,4.20924590,1.45077678,1.62242048,0.15136838,0.01371653,0.17063331,2.27330510
-4.84742371,3.86977853,1.32692811,1.49838031,0.13943345,0.01255311,0.15797888,2.08275529
-4.84142071,3.54512879,1.20858503,1.37911831,0.12827324,0.01145170,0.14573239,1.90089911
-4.83541771,3.23654992,1.09635850,1.26505669,0.11794131,0.01041472,0.13394166,1.72840240
-4.82941471,2.94507375,0.99073856,1.15656433,0.10848681,0.00944395,0.12264786,1.56578675
-4.82341171,2.67152406,0.89209866,1.05395908,0.09995502,0.00854051,0.11188610,1.41343812
-4.81740870,2.41652939,0.80070193,0.95750899,0.09238767,0.00770497,0.10168588,1.27161621
-4.81140570,2.18053513,0.71670887,0.86743284,0.08582293,0.00693744,0.09207133,1.14046426
-4.80540270,1.96381406,0.64018588,0.78389980,0.08029509,0.00623759,0.08306139,1.02001866
-4.79939970,1.76647564,0.57111418,0.70702859,0.07583398,0.00560467,0.07466984,0.91021845
-4.79339670,1.58847377,0.50939892,0.63688622,0.07246407,0.00503760,0.06690525,0.81091419
-4.78739370,1.42961333,0.45487785,0.57348660,0.07020328,0.00453494,0.05977096,0.72187639
-4.78139070,1.28955578,0.40732964,0.51678936,0.06906166,0.00409493,0.05326495,0.64280333
-4.77538769,1.16782417,0.36648143,0.46669896,0.06903982,0.00371545,0.04737994,0.57332833
-4.76938469,1.06380788,0.33201570,0.42306442,0.07012739,0.00339411,0.04210333,0.51302653
-4.76338169,0.97676756,0.30357630,0.38567972,0.07230135,0.00312815,0.03741743,0.46142133
-4.75737869,0.90584060,0.28077383,0.35428510,0.07552456,0.00291451,0.03329964,0.41799047
-4.75137569,0.85004756,0.26319041,0.32856921,0.07974439,0.00274983,0.02972287,0.38217203
-4.74537269,0.80829982,0.25038391,0.30817224,0.08489175,0.00263042,0.02665590,0.35337027
-4.73936968,0.77940880,0.24189200,0.29269004,0.09088038,0.00255232,0.02406395,0.33096156
-4.73336668,0.76209693,0.23723597,0.28167908,0.09760675,0.00251131,0.02190927,0.31430047
-4.72736368,0.75501067,0.23592469,0.27466236,0.10495041,0.00250292,0.02015180,0.30272602
-4.72136068,0.75673556,0.23745876,0.27113610,0.11277511,0.00252252,0.01874983,0.29556829
-4.71535768,0.76581339,0.24133507,0.27057717,0.12093042,0.00256530,0.01766070,0.29215526
-4.70935468,0.78076134,0.24705171,0.27245106,0.12925418,0.00262641,0.01684155,0.29182006
-4.70335168,0.80009304,0.25411348,0.27622044,0.13757550,0.00270096,0.01624991,0.29390842
-4.69734867,0.82234097,0.26203777,0.28135393,0.14571836,0.00278412,0.01584444,0.29778637
-4.69134567,0.84607999,0.27036087,0.28733508,0.15350573,0.00287119,0.01558549,0.30284807
-4.68534267,0.86995124,0.27864452,0.29367119,0.16076403,0.00295769,0.01543563,0.30852352
-4.67933967,0.89268584,0.28648253,0.29990195,0.16732772,0.00303942,0.01536021,0.31428605
-4.67333667,0.91312758,0.29350720,0.30560742,0.17304405,0.00311257,0.01532771,0.31965929
-4.66733367,0.93025380,0.29939536,0.31041533,0.17777745,0.00317377,0.01531009,0.32422355
-4.66133067,0.94319372,0.30387376,0.31400725,0.18141370,0.00322012,0.01528310,0.32762110
-4.65532766,0.95124341,0.30672347,0.31612368,0.18386350,0.00324933,0.01522638,0.32956041
-4.64932466,0.95387686,0.30778323,0.31656756,0.18506529,0.00325965,0.01512358,0.32981899
-4.64332166,0.95075252,0.30695144,0.31520635,0.18498728,0.00325000,0.01496237,0.32824471
-4.63731866,0.94171521,0.30418678,0.31197245,0.18362858,0.00321990,0.01473432,0.32475562
-4.63131566,0.92679311,0.29950732,0.30686201,0.18101932,0.00316948,0.01443476,0.31933804
-4.62531266,0.90619012,0.29298824,0.29993218,0.17721987,0.00309950,0.01406249,0.31204325
-4.61930965,0.88027385,0.28475827,0.29129695,0.17231915,0.00301122,0.01361952,0.30298268
-4.61330665,0.84955990,0.27499486,0.28112173,0.16643218,0.00290645,0.01311068,0.29232188
-4.60730365,0.81469307,0.26391860,0.26961709,0.15969696,0.00278740,0.01254325,0.28027362
-4.60130065,0.77642648,0.25178689,0.25703162,0.15227095,0.00265666,0.01192649,0.26709017
-4.59529765,0.73559945,0.23888732,0.24364464,0.14432721,0.00251712,0.01127123,0.25305540
-4.58929465,0.69311512,0.22553096,0.22975871,0.13605050,0.00237187,0.01058946,0.23847669
-4.58329165,0.64991869,0.21204593,0.21569243,0.12763344,0.00222412,0.00989390,0.22367720
-4.57728864,0.60697715,0.19877143,0.20177372,0.11927297,0.00207718,0.00919763,0.20898864
-4.57128564,0.56526096,0.18605237,0.18833379,0.11116716,0.00193435,0.00851377,0.19474473
-4.56528264,0.52572824,0.17423483,0.17570186,0.10351252,0.00179887,0.00785518,0.18127558
-4.55927964,0.48931166,0.16366228,0.16420080,0.09650181,0.00167389,0.00723424,0.16890294
-4.55327664,0.45690794,0.15467250,0.15414353,0.09032234,0.00156242,0.00666271,0.15793639
-4.54727364,0.42936971,0.14759522,0.14583023,0.08515477,0.00146731,0.00615155,0.14867034
-4.54127064,0.40749938,0.14275010,0.13954599,0.08117217,0.00139120,0.00571088,0.14138168
-4.53526763,0.39204427,0.14044489,0.13555891,0.07853943,0.00133654,0.00534992,0.13632789
-4.52926463,0.38369252,0.14097356,0.13411824,0.07741258,0.00130555,0.00507702,0.13374533
-4.52326163,0.38306878,0.14461396,0.13545241,0.07793816,0.00130020,0.00489960,0.13384758
-4.51725863,0.39072921,0.15162495,0.13976666,0.08025221,0.00132221,0.00482421,0.13682345
-4.51125563,0.40715509,0.16224249,0.14724009,0.08447892,0.00137301,0.00485650,0.14283458
-4.50525263,0.43274458,0.17667487,0.15802202,0.09072874,0.00145372,0.00500123,0.15201245
-4.49924962,0.46780244,0.19509673,0.17222756,0.09909589,0.00156512,0.00526223,0.16445469
-4.49324662,0.51252781,0.21764210,0.18993255,0.10965531,0.00170759,0.00564236,0.18022090
-4.48724362,0.56700019,0.24439648,0.21116778,0.12245902,0.00188109,0.00614342,0.19932788
-4.48124062,0.63116440,0.27538842,0.23591305,0.13753209,0.00208511,0.00676606,0.22174465
-4.47523762,0.70481529,0.31058080,0.26409116,0.15486834,0.00231861,0.00750968,0.24738753
-4.46923462,0.78758333,0.34986252,0.29556233,0.17442608,0.00257999,0.00837234,0.27611563
-4.46323162,0.87892231,0.39304096,0.33011964,0.19612410,0.00286705,0.00935064,0.30772730
-4.45722861,0.97810061,0.43983612,0.36748579,0.21983833,0.00317697,0.01043966,0.34195783
-4.45122561,1.08419719,0.48987682,0.40731190,0.24539942,0.00350632,0.01163295,0.37847898
-4.44522261,1.19610384,0.54269974,0.44917863,0.27259166,0.00385103,0.01292254,0.41690076
-4.43921961,1.31253452,0.59775181,0.49260009,0.30115351,0.00420649,0.01429906,0.45677559
-4.43321661,1.43204255,0.65439624,0.53703079,0.33077999,0.00456756,0.01575190,0.49760529
-4.42721361,1.55304615,0.71192257,0.58187570,0.36112705,0.00492869,0.01726945,0.53885079
-4.42121061,1.67386201,0.76956076,0.62650334,0.39181811,0.00528405,0.01883948,0.57994446
-4.41520760,1.79274648,0.82649895,0.67026172,0.42245261,0.00562760,0.02044948,0.62030488
-4.40920460,1.90794298,0.88190472,0.71249652,0.45261648,0.00595333,0.02208720,0.65935344
-4.40320160,2.01773430,0.93494902,0.75257103,0.48189412,0.00625538,0.02374111,0.69653227
-4.39719860,2.12049749,0.98483192,0.78988699,0.50988163,0.00652820,0.02540090,0.73132263
-4.39119560,2.21475907,1.03080912,0.82390537,0.53620062,0.00676679,0.02705806,0.76326298
-4.38519260,2.29924789,1.07221815,0.85416621,0.56051205,0.00696679,0.02870626,0.79196581
-4.37918959,2.37294306,1.10850279,0.88030637,0.58252949,0.00712468,0.03034176,0.81713223
-4.37318659,2.43511420,1.13923475,0.90207442,0.60203098,0.00723790,0.03196368,0.83856361
-4.36718359,2.48535189,1.16413119,0.91934158,0.61886902,0.00730491,0.03357411,0.85616943
-4.36118059,2.52358623,1.18306725,0.93210819,0.63297794,0.00732531,0.03517808,0.86997087
-4.35517759,2.55009231,1.19608274,0.94050518,0.64437826,0.00729978,0.03678335,0.88009975
-4.34917459,2.56548178,1.20338249,0.94479024,0.65317766,0.00723015,0.03840003,0.88679271
-4.34317159,2.57068054,1.20533019,0.94533874,0.65956838,0.00711926,0.04004004,0.89038093
-4.33716858,2.56689341,1.20243576,0.94262980,0.66382106,0.00697091,0.04171639,0.89127565
-4.33116558,2.55555716,1.19533693,0.93722791,0.66627514,0.00678974,0.04344239,0.88995032
-4.32516258,2.53828403,1.18477562,0.92976113,0.66732634,0.00658104,0.04523076,0.88692016
-4.31915958,2.51679855,1.17157026,0.92089666,0.66741156,0.00635058,0.04709275,0.88272031
-4.31315658,2.49287042,1.15658543,0.91131512,0.66699205,0.00610447,0.04903726,0.87788354
-4.30715358,2.46824701,1.14070004,0.90168466,0.66653550,0.00584893,0.05107005,0.87291881
