energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.82591296,3.35204420,0.00597507,0.38300116,0.90178211,0.75625919,1.12991540,0.94902230,0.01811262,1.31345458
-5.81990995,3.36095678,0.00600290,0.38541428,0.89490021,0.76266892,1.12746274,0.95983522,0.01825017,1.30407654
-5.81390695,3.36217134,0.00601774,0.38693870,0.88602420,0.76698667,1.12263766,0.96844145,0.01832506,1.29169923
-5.80790395,3.35518817,0.00601885,0.38752698,0.87511615,0.76906043,1.11523137,0.97463891,0.01834053,1.27625900
-5.80190095,3.33964947,0.00600639,0.38714227,0.86216346,0.76878621,1.10507611,0.97826206,0.01830161,1.25774926
-5.79589795,3.31535600,0.00598139,0.38576085,0.84718178,0.76611133,1.09205246,0.97918890,0.01821491,1.23622279
-5.78989495,3.28228040,0.00594569,0.38337470,0.83021753,0.76103631,1.07609568,0.97734737,0.01808840,1.21179244
-5.78389195,3.24057669,0.00590183,0.37999398,0.81134992,0.75361509,1.05720074,0.97272104,0.01793114,1.18463021
-5.77788894,3.19058509,0.00585297,0.37564906,0.79069236,0.74395371,1.03542575,0.96535350,0.01775298,1.15496474
-5.77188594,3.13283165,0.00580267,0.37039211,0.76839298,0.73220726,1.01089350,0.95535129,0.01756414,1.12307707
-5.76588294,3.06802217,0.00575477,0.36429792,0.74463409,0.71857531,0.98379103,0.94288495,0.01737492,1.08929482
-5.75987994,2.99703004,0.00571317,0.35746386,0.71963049,0.70329583,0.95436684,0.92818804,0.01719525,1.05398479
-5.75387694,2.92087802,0.00568164,0.35000887,0.69362653,0.68663787,0.92292598,0.91155378,0.01703439,1.01754428
-5.74787394,2.84071419,0.00566367,0.34207136,0.66689188,0.66889313,0.88982295,0.89332939,0.01690055,0.98039125
-5.74187094,2.75778250,0.00566223,0.33380607,0.63971609,0.65036687,0.85545255,0.87390809,0.01680055,0.94295356
-5.73586793,2.67338882,0.00567968,0.32537989,0.61240198,0.63136830,0.82023906,0.85371887,0.01673963,0.90565783
-5.72986493,2.58886364,0.00571761,0.31696687,0.58525827,0.61220100,0.78462413,0.83321437,0.01672116,0.86891818
-5.72386193,2.50552276,0.00577676,0.30874240,0.55859144,0.59315367,0.74905380,0.81285731,0.01674655,0.83312535
-5.71785893,2.42462749,0.00585696,0.30087702,0.53269739,0.57449161,0.71396519,0.79310586,0.01681512,0.79863655
-5.71185593,2.34734627,0.00595715,0.29353003,0.50785316,0.55644927,0.67977345,0.77439871,0.01692417,0.76576671
-5.70585293,2.27471907,0.00607539,0.28684314,0.48430905,0.53922420,0.64685961,0.75714034,0.01706900,0.73478125
-5.69984992,2.20762660,0.00620894,0.28093459,0.46228158,0.52297273,0.61555963,0.74168732,0.01724310,0.70589096
-5.69384692,2.14676546,0.00635440,0.27589406,0.44194769,0.50780741,0.58615543,0.72833607,0.01743836,0.67924912
-5.68784392,2.09263076,0.00650783,0.27177848,0.42344028,0.49379644,0.55886808,0.71731298,0.01764538,0.65495099
-5.68184092,2.04550684,0.00666496,0.26860916,0.40684555,0.48096503,0.53385344,0.70876710,0.01785383,0.63303589
-5.67583792,2.00546674,0.00682136,0.26637038,0.39220213,0.46929863,0.51120058,0.70276600,0.01805281,0.61349155
-5.66983492,1.97238051,0.00697265,0.26500943,0.37950209,0.45874776,0.49093278,0.69929496,0.01823132,0.59626069
-5.66383192,1.94593183,0.00711473,0.26443838,0.36869387,0.44923432,0.47301118,0.69825956,0.01837867,0.58124949
-5.65782891,1.92564236,0.00724395,0.26453721,0.35968681,0.44065885,0.45734078,0.69949161,0.01848491,0.56833739
-5.65182591,1.91090244,0.00735728,0.26515852,0.35235726,0.43290853,0.44377838,0.70275820,0.01854127,0.55738789
-5.64582291,1.90100678,0.00745248,0.26613334,0.34655581,0.42586540,0.43214225,0.70777339,0.01854048,0.54825968
-5.63981991,1.89519325,0.00752820,0.26727796,0.34211534,0.41941440,0.42222272,0.71421203,0.01847715,0.54081746
-5.63381691,1.89268288,0.00758403,0.26840140,0.33885945,0.41345082,0.41379341,0.72172507,0.01834797,0.53494199
-5.62781391,1.89271911,0.00762054,0.26931311,0.33661092,0.40788675,0.40662244,0.72995557,0.01815189,0.53053875
-5.62181091,1.89460432,0.00763924,0.26983072,0.33519961,0.40265637,0.40048302,0.73855477,0.01789023,0.52754466
-5.61580790,1.89773177,0.00764251,0.26978727,0.33446963,0.39771953,0.39516307,0.74719721,0.01756669,0.52593260
-5.60980490,1.90161147,0.00763349,0.26903776,0.33428522,0.39306385,0.39047333,0.75559443,0.01718722,0.52571334
-5.60380190,1.90588878,0.00761587,0.26746458,0.33453519,0.38870491,0.38625369,0.76350647,0.01675989,0.52693485
-5.59779890,1.91035473,0.00759378,0.26498175,0.33513563,0.38468478,0.38237741,0.77075054,0.01629467,0.52967880
-5.59179590,1.91494786,0.00757150,0.26153764,0.33603096,0.38106890,0.37875331,0.77720673,0.01580306,0.53405471
-5.58579290,1.91974742,0.00755327,0.25711618,0.33719302,0.37794161,0.37532564,0.78282022,0.01529780,0.54019167
-5.57978989,1.92495866,0.00754307,0.25173649,0.33861865,0.37540040,0.37207204,0.78760017,0.01479244,0.54822840
-5.57378689,1.93089095,0.00754437,0.24545111,0.34032559,0.37354947,0.36899958,0.79161530,0.01430091,0.55830184
-5.56778389,1.93793009,0.00755994,0.23834276,0.34234734,0.37249269,0.36613933,0.79498650,0.01383714,0.57053520
-5.56178089,1.94650658,0.00759170,0.23052006,0.34472698,0.37232663,0.36353974,0.79787689,0.01341459,0.58502592
-5.55577789,1.95706149,0.00764057,0.22211232,0.34751062,0.37313377,0.36125939,0.80048002,0.01304587,0.60183424
-5.54977489,1.97001205,0.00770638,0.21326375,0.35074068,0.37497649,0.35935943,0.80300673,0.01274236,0.62097320
-5.54377189,1.98571883,0.00778786,0.20412730,0.35444956,0.37789202,0.35789628,0.80567164,0.01251388,0.64240049
-5.53776888,2.00445656,0.00788265,0.19485860,0.35865405,0.38188871,0.35691492,0.80867985,0.01236841,0.66601277
-5.53176588,2.02639004,0.00798735,0.18561011,0.36335074,0.38694382,0.35644330,0.81221478,0.01231188,0.69164296
-5.52576288,2.05155680,0.00809767,0.17652584,0.36851292,0.39300294,0.35648802,0.81642760,0.01234799,0.71906050
-5.51975988,2.07985724,0.00820859,0.16773681,0.37408886,0.39998111,0.35703164,0.82142914,0.01247811,0.74797502
-5.51375688,2.11105303,0.00831453,0.15935741,0.38000188,0.40776557,0.35803162,0.82728438,0.01270129,0.77804307
-5.50775388,2.14477377,0.00840961,0.15148277,0.38615197,0.41622003,0.35942109,0.83401006,0.01301424,0.80887783
-5.50175088,2.18053150,0.00848788,0.14418718,0.39241901,0.42519022,0.36111119,0.84157530,0.01341150,0.84006127
-5.49574787,2.21774232,0.00854356,0.13752350,0.39866731,0.43451046,0.36299489,0.84990529,0.01388555,0.87115834
-5.48974487,2.25575367,0.00857130,0.13152362,0.40475125,0.44401088,0.36495204,0.85888761,0.01442705,0.90173241
-5.48374187,2.29387589,0.00856636,0.12619965,0.41052162,0.45352489,0.36685533,0.86838078,0.01502510,0.93136116
-5.47773887,2.33141601,0.00852485,0.12154589,0.41583237,0.46289650,0.36857667,0.87822459,0.01566758,0.95965224
-5.47173587,2.36771186,0.00844385,0.11754133,0.42054729,0.47198711,0.36999375,0.88825126,0.01634142,0.98625771
-5.46573287,2.40216447,0.00832153,0.11415246,0.42454623,0.48068134,0.37099628,0.89829690,0.01703303,1.01088668
-5.45972986,2.43426682,0.00815721,0.11133632,0.42773056,0.48889157,0.37149158,0.90821241,0.01772863,1.03331529
-5.45372686,2.46362723,0.00795139,0.10904346,0.43002754,0.49656098,0.37140910,0.91787318,0.01841459,1.05339356
-5.44772386,2.48998599,0.00770569,0.10722081,0.43139323,0.50366485,0.37070382,0.92718680,0.01907782,1.07104867
-5.44172086,2.51322422,0.00742280,0.10581425,0.43181399,0.51020999,0.36935806,0.93609841,0.01970605,1.08628459
-5.43571786,2.53336447,0.00710633,0.10477077,0.43130635,0.51623244,0.36738188,0.94459336,0.02028813,1.09917787
-5.42971486,2.55056296,0.00676068,0.10404025,0.42991530,0.52179342,0.36481188,0.95269675,0.02081423,1.10986993
-5.42371186,2.56509395,0.00639089,0.10357662,0.42771116,0.52697383,0.36170863,0.96047019,0.02127604,1.11855617
-5.41770885,2.57732712,0.00600238,0.10333871,0.42478519,0.53186760,0.35815278,0.96800571,0.02166687,1.12547259
-5.41170585,2.58769941,0.00560083,0.10329047,0.42124418,0.53657417,0.35424026,0.97541737,0.02198168,1.13088049
-5.40570285,2.59668286,0.00519195,0.10340094,0.41720447,0.54119066,0.35007668,0.98283095,0.02221714,1.13505020
-5.39969985,2.60475032,0.00478133,0.10364380,0.41278556,0.54580404,0.34577143,0.99037251,0.02237147,1.13824461
-5.39369685,2.61234127,0.00437425,0.10399675,0.40810377,0.55048383,0.34143181,0.99815638,0.02244441,1.14070349
-5.38769385,2.61982944,0.00397554,0.10444067,0.40326637,0.55527575,0.33715737,1.00627354,0.02243703,1.14262935
-5.38169085,2.62749434,0.00358953,0.10495883,0.39836635,0.56019657,0.33303504,1.01478090,0.02235154,1.14417562
-5.37568784,2.63549823,0.00321990,0.10553615,0.39347810,0.56523065,0.32913507,1.02369233,0.02219113,1.14543775
-5.36968484,2.64386991,0.00286967,0.10615855,0.38865441,0.57032816,0.32550820,1.03297198,0.02195972,1.14644766
-5.36368184,2.65249622,0.00254118,0.10681255,0.38392461,0.57540526,0.32218404,1.04253026,0.02166179,1.14717176
-5.35767884,2.66112179,0.00223609,0.10748519,0.37929416,0.58034612,0.31917079,1.05222300,0.02130218,1.14751270
-5.35167584,2.66935702,0.00195540,0.10816420,0.37474552,0.58500680,0.31645636,1.06185361,0.02088593,1.14731451
-5.34567284,2.67669398,0.00169954,0.10883849,0.37024023,0.58922063,0.31401072,1.07117853,0.02041819,1.14637101
-5.33966983,2.68252943,0.00146838,0.10949904,0.36572214,0.59280505,0.31178933,1.07991549,0.01990407,1.14443683
-5.33366683,2.68619369,0.00126134,0.11013997,0.36112141,0.59556934,0.30973758,1.08775444,0.01934857,1.14124056
-5.32766383,2.68698420,0.00107745,0.11075997,0.35635919,0.59732309,0.30779590,1.09437058,0.01875662,1.13649929
-5.32166083,2.68420196,0.00091545,0.11136382,0.35135268,0.59788483,0.30590524,1.09943886,0.01813300,1.12993380
-5.31565783,2.67718930,0.00077385,0.11196412,0.34602027,0.59709057,0.30401286,1.10264953,0.01748237,1.12128368
-5.30965483,2.66536730,0.00065104,0.11258298,0.34028657,0.59480184,0.30207790,1.10372379,0.01680937,1.11032180
-5.30365183,2.64827113,0.00054530,0.11325371,0.33408703,0.59091289,0.30007663,1.10242909,0.01611854,1.09686735
-5.29764882,2.62558197,0.00045490,0.11402235,0.32737209,0.58535678,0.29800717,1.09859327,0.01541450,1.08079706
-5.29164582,2.59715421,0.00037813,0.11494898,0.32011053,0.57811022,0.29589330,1.09211716,0.01470185,1.06205420
-5.28564282,2.56303672,0.00031336,0.11610876,0.31229210,0.56919686,0.29378745,1.08298478,0.01398533,1.04065506
-5.27963982,2.52348769,0.00025906,0.11759253,0.30392925,0.55868913,0.29177255,1.07127109,0.01326969,1.01669274
-5.27363682,2.47898219,0.00021379,0.11950701,0.29505792,0.54670848,0.28996269,1.05714660,0.01255982,0.99033830
-5.26763382,2.43021241,0.00017626,0.12197452,0.28573753,0.53342403,0.28850264,1.04087885,0.01186059,0.96183926
-5.26163082,2.37808042,0.00014531,0.12513214,0.27605013,0.51904984,0.28756619,1.02283052,0.01117691,0.93151563
-5.25562781,2.32368370,0.00011991,0.12913031,0.26609876,0.50384076,0.28735324,1.00345411,0.01051359,0.89975375
-5.24962481,2.26829381,0.00009918,0.13413090,0.25600517,0.48808709,0.28808589,0.98328341,0.00987528,0.86699803
-5.24362181,2.21332884,0.00008234,0.14030472,0.24590700,0.47210814,0.29000348,0.96292185,0.00926639,0.83374109
-5.23761881,2.16032018,0.00006873,0.14782845,0.23595445,0.45624489,0.29335683,0.94302794,0.00869097,0.80051244
-5.23161581,2.11087477,0.00005780,0.15688113,0.22630663,0.44085195,0.29840168,0.92429840,0.00815263,0.76786614
-5.22561281,2.06663346,0.00004909,0.16764016,0.21712762,0.42628890,0.30539163,0.90744922,0.00765442,0.73636756
-5.21960980,2.02922680,0.00004221,0.18027693,0.20858246,0.41291132,0.31457068,0.89319519,0.00719876,0.70657975
-5.21360680,2.00022916,0.00003684,0.19495216,0.20083289,0.40106160,0.32616556,0.88222866,0.00678734,0.67904955
-5.20760380,1.98111258,0.00003271,0.21181092,0.19403331,0.39105976,0.34037801,0.87519786,0.00642110,0.65429371
-5.20160080,1.97320129,0.00002961,0.23097764,0.18832663,0.38319449,0.35737731,0.87268568,0.00610016,0.63278551
-5.19559780,1.97762832,0.00002736,0.25255096,0.18384047,0.37771460,0.37729305,0.87518944,0.00582383,0.61494185
-5.18959480,1.99529534,0.00002582,0.27659871,0.18068341,0.37482111,0.40020848,0.88310228,0.00559058,0.60111132
-5.18359180,2.02683683,0.00002485,0.30315305,0.17894169,0.37466016,0.42615459,0.89669681,0.00539812,0.59156350
-5.17758879,2.07258979,0.00002436,0.33220591,0.17867622,0.37731706,0.45510492,0.91611166,0.00524344,0.58647970
-5.17158579,2.13256988,0.00002425,0.36370481,0.17992004,0.38281153,0.48697151,0.94134124,0.00512288,0.58594548
-5.16558279,2.20645502,0.00002446,0.39754931,0.18267632,0.39109452,0.52160191,0.97222934,0.00503223,0.58994522
-5.15957979,2.29357710,0.00002490,0.43358807,0.18691694,0.40204665,0.55877741,1.00846670,0.00496687,0.59835901
-5.15357679,2.39292234,0.00002553,0.47161682,0.19258171,0.41547847,0.59821279,1.04959284,0.00492188,0.61096202
-5.14757379,2.50314073,0.00002628,0.51137720,0.19957836,0.43113263,0.63955736,1.09500224,0.00489217,0.62742652
-5.14157079,2.62256466,0.00002711,0.55255684,0.20778317,0.44868801,0.68239769,1.14395464,0.00487264,0.64732669
-5.13556778,2.74923649,0.00002798,0.59479058,0.21704257,0.46776583,0.72626183,1.19558954,0.00485832,0.67014623
-5.12956478,2.88094485,0.00002885,0.63766316,0.22717533,0.48793756,0.77062523,1.24894430,0.00484448,0.69528864
-5.12356178,3.01526886,0.00002968,0.68071330,0.23797574,0.50873465,0.81491821,1.30297560,0.00482676,0.72209008
-5.11755878,3.14962941,0.00003045,0.72343939,0.24921746,0.52965957,0.85853501,1.35658353,0.00480129,0.74983452
-5.11155578,3.28134627,0.00003112,0.76530666,0.26065805,0.55019822,0.90084438,1.40863780,0.00476475,0.77777076
-5.10555278,3.40769960,0.00003168,0.80575598,0.27204417,0.56983306,0.94120134,1.45800525,0.00471447,0.80513096
-5.09954977,3.52599433,0.00003210,0.84421400,0.28311727,0.58805668,0.97896018,1.50357782,0.00464841,0.83115010
-5.09354677,3.63362540,0.00003239,0.88010459,0.29361958,0.60438534,1.01348828,1.54430030,0.00456524,0.85508570
-5.08754377,3.72814219,0.00003251,0.91286135,0.30330034,0.61837207,1.04418039,1.57919686,0.00446429,0.87623729
-5.08154077,3.80731007,0.00003248,0.94194082,0.31192197,0.62961881,1.07047307,1.60739566,0.00434556,0.89396486
-5.07553777,3.86916706,0.00003229,0.96683598,0.31926612,0.63778718,1.09185887,1.62815075,0.00420960,0.90770577
-5.06953477,3.91207396,0.00003194,0.98708973,0.32513920,0.64260751,1.10789972,1.64086058,0.00405753,0.91698938
-5.06353177,3.93475607,0.00003144,1.00230774,0.32937742,0.64388579,1.11823907,1.64508251,0.00389090,0.92144899
-5.05752876,3.93633523,0.00003079,1.01217029,0.33185097,0.64150832,1.12261235,1.64054296,0.00371164,0.92083063
-5.05152576,3.91635089,0.00003000,1.01644244,0.33246732,0.63544386,1.12085527,1.62714278,0.00352194,0.91499837
-5.04552276,3.87476961,0.00002909,1.01498232,0.33117337,0.62574327,1.11290963,1.60495783,0.00332416,0.90393600
-5.03951976,3.81198257,0.00002807,1.00774680,0.32795657,0.61253667,1.09882626,1.57423464,0.00312076,0.88774507
-5.03351676,3.72879108,0.00002695,0.99479457,0.32284466,0.59602830,1.07876492,1.53538151,0.00291420,0.86663940
-5.02751376,3.62638082,0.00002575,0.97628616,0.31590444,0.57648922,1.05299110,1.48895528,0.00270687,0.84093627
-5.02151076,3.50628558,0.00002448,0.95248086,0.30723915,0.55424830,1.02186976,1.43564433,0.00250104,0.81104480
-5.01550775,3.37034190,0.00002315,0.92373076,0.29698504,0.52968179,0.98585608,1.37624841,0.00229875,0.77745190
-5.00950475,3.22063634,0.00002180,0.89047177,0.28530686,0.50320192,0.94548374,1.31165612,0.00210188,0.74070642
-5.00350175,3.05944724,0.00002042,0.85321223,0.27239276,0.47524493,0.90135086,1.24282071,0.00191199,0.70140219
-4.99749875,2.88918316,0.00001904,0.81251939,0.25844854,0.44625904,0.85410442,1.17073516,0.00173043,0.66016050
-4.99149575,2.71232010,0.00001766,0.76900429,0.24369174,0.41669274,0.80442347,1.09640738,0.00155824,0.61761270
-4.98549275,2.53133979,0.00001630,0.72330562,0.22834558,0.38698381,0.75300199,1.02083625,0.00139623,0.57438368
-4.97948974,2.34867101,0.00001498,0.67607327,0.21263305,0.35754930,0.70053188,0.94498939,0.00124493,0.53107643
-4.97348674,2.16663579,0.00001371,0.62795214,0.19677136,0.32877690,0.64768675,0.86978313,0.00110466,0.48825854
-4.96748374,1.98740213,0.00001249,0.57956674,0.18096700,0.30101770,0.59510714,0.79606547,0.00097553,0.44645069
-4.96148074,1.81294442,0.00001134,0.53150729,0.16541136,0.27458068,0.54338753,0.72460208,0.00085746,0.40611750
-4.95547774,1.64501235,0.00001026,0.48431761,0.15027725,0.24972872,0.49306561,0.65606591,0.00075024,0.36766084
-4.94947474,1.48510888,0.00000928,0.43848523,0.13571625,0.22667629,0.44461403,0.59103033,0.00065354,0.33141567
-4.94347174,1.33447728,0.00000839,0.39443395,0.12185696,0.20558873,0.39843483,0.52996573,0.00056693,0.29764819
-4.93746873,1.19409689,0.00000762,0.35251898,0.10880412,0.18658289,0.35485644,0.47323948,0.00048993,0.26655629
-4.93146573,1.06468714,0.00000698,0.31302449,0.09663858,0.16972905,0.31413333,0.42111893,0.00042202,0.23827200
-4.92546273,0.94671867,0.00000649,0.27616369,0.08541804,0.15505390,0.27644789,0.37377699,0.00036266,0.21286560
-4.91945973,0.84043083,0.00000616,0.24208108,0.07517843,0.14254447,0.24191448,0.33129990,0.00031136,0.19035115
-4.91345673,0.74585397,0.00000603,0.21085651,0.06593583,0.13215264,0.21058509,0.29369663,0.00026762,0.17069306
-4.90745373,0.66283546,0.00000613,0.18251085,0.05768880,0.12380022,0.18245635,0.26090944,0.00023103,0.15381336
-4.90145073,0.59106807,0.00000651,0.15701282,0.05042095,0.11738431,0.15747737,0.23282502,0.00020123,0.13959943
-4.89544772,0.53011940,0.00000720,0.13428656,0.04410375,0.11278282,0.13555816,0.20928579,0.00017797,0.12791181
-4.88944472,0.47946138,0.00000828,0.11421957,0.03869923,0.10986003,0.11657800,0.19010082,0.00016107,0.11859185
-4.88344172,0.43849858,0.00000981,0.09667075,0.03416271,0.10847195,0.10039371,0.17505614,0.00015051,0.11146905
-4.87743872,0.40659468,0.00001190,0.08147812,0.03044526,0.10847154,0.08684721,0.16392398,0.00014634,0.10636784
-4.87143572,0.38309635,0.00001463,0.06846600,0.02749600,0.10971350,0.07577245,0.15647080,0.00014880,0.10311369
-4.86543272,0.36735396,0.00001815,0.05745152,0.02526401,0.11205876,0.06700125,0.15246394,0.00015825,0.10153847
-4.85942971,0.35873886,0.00002258,0.04825025,0.02369998,0.11537837,0.06036816,0.15167670,0.00017518,0.10148489
-4.85342671,0.35665706,0.00002808,0.04068083,0.02275744,0.11955684,0.05571418,0.15389207,0.00020025,0.10281018
-4.84742371,0.36055920,0.00003483,0.03456874,0.02239365,0.12449489,0.05288938,0.15890489,0.00023426,0.10538874
-4.84142071,0.36994697,0.00004303,0.02974905,0.02257020,0.13011148,0.05175449,0.16652272,0.00027813,0.10911397
-4.83541771,0.38437618,0.00005287,0.02606830,0.02325318,0.13634511,0.05218155,0.17656553,0.00033291,0.11389922
-4.82941471,0.40345672,0.00006458,0.02338557,0.02441314,0.14315436,0.05405371,0.18886430,0.00039972,0.11967789
-4.82341171,0.42684984,0.00007839,0.02157290,0.02602482,0.15051767,0.05726438,0.20325893,0.00047977,0.12640273
-4.81740870,0.45426310,0.00009451,0.02051508,0.02806659,0.15843231,0.06171593,0.21959543,0.00057429,0.13404455
-4.81140570,0.48544348,0.00011316,0.02010906,0.03051983,0.16691262,0.06731789,0.23772286,0.00068447,0.14259013
-4.80540270,0.52016905,0.00013456,0.02026296,0.03336815,0.17598757,0.07398513,0.25749001,0.00081146,0.15203977
-4.79939970,0.55823973,0.00015888,0.02089492,0.03659653,0.18569765,0.08163586,0.27874219,0.00095626,0.16240421
-4.79339670,0.59946751,0.00018625,0.02193190,0.04019050,0.19609124,0.09018976,0.30131831,0.00111967,0.17370139
-4.78739370,0.64366667,0.00021680,0.02330831,0.04413527,0.20722059,0.09956625,0.32504824,0.00130224,0.18595281
-4.78139070,0.69064422,0.00025054,0.02496488,0.04841496,0.21913742,0.10968308,0.34975083,0.00150419,0.19917990
-4.77538769,0.74019112,0.00028747,0.02684754,0.05301185,0.23188850,0.12045514,0.37523249,0.00172533,0.21340024
-4.76938469,0.79207438,0.00032748,0.02890646,0.05790579,0.24551115,0.13179372,0.40128648,0.00196504,0.22862392
-4.76338169,0.84603047,0.00037038,0.03109534,0.06307366,0.26002896,0.14360601,0.42769296,0.00222217,0.24485008
-4.75737869,0.90176013,0.00041590,0.03337079,0.06848897,0.27544783,0.15579504,0.45421974,0.00249503,0.26206369
-4.75137569,0.95892475,0.00046366,0.03569203,0.07412159,0.29175246,0.16825985,0.48062379,0.00278138,0.28023271
-4.74537269,1.01714444,0.00051319,0.03802063,0.07993763,0.30890352,0.18089601,0.50665331,0.00307839,0.29930567
-4.73936968,1.07599790,0.00056393,0.04032051,0.08589938,0.32683550,0.19359633,0.53205046,0.00338271,0.31920985
-4.73336668,1.13502397,0.00061525,0.04255804,0.09196544,0.34545547,0.20625177,0.55655454,0.00369046,0.33984993
-4.72736368,1.19372501,0.00066641,0.04470221,0.09809099,0.36464270,0.21875251,0.57990554,0.00399731,0.36110746
-4.72136068,1.25157193,0.00071664,0.04672490,0.10422818,0.38424932,0.23098908,0.60184795,0.00429860,0.38284100
-4.71535768,1.30801085,0.00076513,0.04860124,0.11032659,0.40410196,0.24285366,0.62213479,0.00458943,0.40488705
-4.70935468,1.36247137,0.00081103,0.05030988,0.11633397,0.42400449,0.25424136,0.64053162,0.00486475,0.42706189
-4.70335168,1.41437610,0.00085351,0.05183332,0.12219699,0.44374162,0.26505163,0.65682054,0.00511958,0.44916422
-4.69734867,1.46315155,0.00089176,0.05315821,0.12786222,0.46308356,0.27518964,0.67080402,0.00534907,0.47097876
-4.69134567,1.50824000,0.00092504,0.05427558,0.13327717,0.48179149,0.28456781,0.68230851,0.00554875,0.49228067
-4.68534267,1.54911214,0.00095267,0.05518104,0.13839153,0.49962368,0.29310727,0.69118773,0.00571456,0.51284079
-4.67933967,1.58528022,0.00097409,0.05587485,0.14315845,0.51634227,0.30073949,0.69732559,0.00584312,0.53243154
-4.67333667,1.61631137,0.00098882,0.05636201,0.14753591,0.53172030,0.30740784,0.70063864,0.00593171,0.55083346
-4.66733367,1.64184066,0.00099658,0.05665216,0.15148815,0.54554898,0.31306915,0.70107799,0.00597850,0.56784200
-4.66133067,1.66158343,0.00099718,0.05675955,0.15498703,0.55764479,0.31769526,0.69863083,0.00598250,0.58327453
-4.65532766,1.67534662,0.00099062,0.05670274,0.15801333,0.56785618,0.32127439,0.69332116,0.00594369,0.59697711
-4.64932466,1.68303829,0.00097704,0.05650440,0.16055797,0.57606974,0.32381236,0.68521011,0.00586299,0.60883086
-4.64332166,1.68467523,0.00095673,0.05619091,0.16262291,0.58221530,0.32533347,0.67439550,0.00574220,0.61875756
