energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.80790395,2.62152118,0.75714692,1.54516958,0.03212869,0.03581868,0.01242834,0.74028538,0.60453431,0.14785771
-5.80190095,2.68623808,0.78044530,1.57467630,0.03276750,0.03651403,0.01259544,0.76284717,0.61890923,0.15400191
-5.79589795,2.75153340,0.80378076,1.60595581,0.03334693,0.03733366,0.01277705,0.78462024,0.63265476,0.16004073
-5.78989495,2.81574874,0.82668698,1.63802424,0.03385171,0.03825482,0.01296726,0.80515706,0.64548962,0.16587129
-5.78389195,2.87723128,0.84870825,1.66986960,0.03426641,0.03925481,0.01316019,0.82403057,0.65714872,0.17139526
-5.77788894,2.93438476,0.86941004,1.70048635,0.03457605,0.04031129,0.01335012,0.84084564,0.66739010,0.17652115
-5.77188594,2.98571832,0.88838907,1.72890916,0.03476665,0.04140265,0.01353153,0.85524975,0.67600129,0.18116618
-5.76588294,3.02989090,0.90528214,1.75424435,0.03482585,0.04250825,0.01369923,0.86694211,0.68280470,0.18525805
-5.75987994,3.06574913,0.91977365,1.77569756,0.03474338,0.04360867,0.01384841,0.87568110,0.68766171,0.18873613
-5.75387694,3.09235693,0.93160122,1.79259640,0.03451160,0.04468582,0.01397470,0.88128934,0.69047530,0.19155248
-5.74787394,3.10901568,0.94055932,1.80440701,0.03412578,0.04572309,0.01407422,0.88365645,0.69119099,0.19367221
-5.74187094,3.11527414,0.94650081,1.81074416,0.03358444,0.04670532,0.01414363,0.88273924,0.68979610,0.19507352
-5.73586793,3.11092798,0.94933637,1.81137439,0.03288938,0.04761884,0.01418012,0.87855940,0.68631742,0.19574726
-5.72986493,3.09600947,0.94903199,1.80621257,0.03204575,0.04845131,0.01418146,0.87119895,0.68081737,0.19569616
-5.72386193,3.07076822,0.94560474,1.79531233,0.03106186,0.04919167,0.01414594,0.86079368,0.67338893,0.19493366
-5.71785893,3.03564448,0.93911723,1.77885115,0.02994897,0.04982996,0.01407239,0.84752502,0.66414971,0.19348257
-5.71185593,2.99123682,0.92967098,1.75711139,0.02872085,0.05035718,0.01396015,0.83161088,0.65323543,0.19137351
-5.70585293,2.93826627,0.91739945,1.73045845,0.02739344,0.05076521,0.01380903,0.81329582,0.64079335,0.18864333
-5.69984992,2.87753899,0.90246077,1.69931754,0.02598422,0.05104663,0.01361929,0.79284137,0.62697582,0.18533349
-5.69384692,2.80990978,0.88503090,1.66415043,0.02451177,0.05119473,0.01339158,0.77051666,0.61193451,0.18148864
-5.68784392,2.73624823,0.86529745,1.62543354,0.02299513,0.05120346,0.01312695,0.74659009,0.59581552,0.17715520
-5.68184092,2.65740916,0.84345437,1.58363864,0.02145334,0.05106750,0.01282679,0.72132218,0.57875557,0.17238036
-5.67583792,2.57420881,0.81969782,1.53921687,0.01990487,0.05078235,0.01249282,0.69496001,0.56087946,0.16721111
-5.66983492,2.48740745,0.79422328,1.49258706,0.01836722,0.05034450,0.01212706,0.66773323,0.54229888,0.16169371
-5.66383192,2.39769888,0.76722379,1.44412848,0.01685652,0.04975163,0.01173181,0.63985187,0.52311233,0.15587328
-5.65782891,2.30570679,0.73888945,1.39417818,0.01538728,0.04900284,0.01130965,0.61150559,0.50340636,0.14979371
-5.65182591,2.21198738,0.70940776,1.34303270,0.01397214,0.04809893,0.01086338,0.58286452,0.48325755,0.14349768
-5.64582291,2.11703757,0.67896481,1.29095367,0.01262177,0.04704260,0.01039604,0.55408109,0.46273530,0.13702690
-5.63981991,2.02130753,0.64774693,1.23817658,0.01134484,0.04583871,0.00991088,0.52529293,0.44190503,0.13042240
-5.63381691,1.92521636,0.61594257,1.18492191,0.01014808,0.04449451,0.00941130,0.49662614,0.42083140,0.12372491
-5.62781391,1.82916947,0.58374420,1.13140767,0.00903633,0.04301970,0.00890085,0.46819893,0.39958153,0.11697514
-5.62181091,1.73357638,0.55134997,1.07786254,0.00801278,0.04142660,0.00838318,0.44012517,0.37822776,0.11021416
-5.61580790,1.63886771,0.51896489,1.02453850,0.00707910,0.03973010,0.00786200,0.41251754,0.35684982,0.10348357
-5.60980490,1.54551011,0.48680156,0.97172237,0.00623572,0.03794759,0.00734102,0.38549031,0.33553638,0.09682563
-5.60380190,1.45401858,0.45508016,0.91974547,0.00548210,0.03609883,0.00682389,0.35916128,0.31438570,0.09028327
-5.59779890,1.36496519,0.42402785,0.86899088,0.00481690,0.03420572,0.00631419,0.33365309,0.29350553,0.08389998
-5.59179590,1.27898412,0.39387746,0.81989801,0.00423835,0.03229197,0.00581530,0.30909370,0.27301222,0.07771952
-5.58579290,1.19677265,0.36486571,0.77296418,0.00374437,0.03038277,0.00533042,0.28561612,0.25302919,0.07178569
-5.57978989,1.11908834,0.33723083,0.72874322,0.00333289,0.02850437,0.00486249,0.26335751,0.23368473,0.06614182
-5.57378689,1.04674232,0.31120985,0.68784113,0.00300194,0.02668364,0.00441412,0.24245758,0.21510950,0.06083033
-5.56778389,0.98058931,0.28703562,0.65090888,0.00274987,0.02494760,0.00398761,0.22305669,0.19743367,0.05589225
-5.56178089,0.92151448,0.26493360,0.61863260,0.00257543,0.02332294,0.00358487,0.20529342,0.18078404,0.05136661
-5.55577789,0.87041767,0.24511859,0.59172140,0.00247784,0.02183554,0.00320744,0.18930202,0.16528110,0.04728992
-5.54977489,0.82819526,0.22779140,0.57089299,0.00245685,0.02051002,0.00285645,0.17520968,0.15103634,0.04369566
-5.54377189,0.79572014,0.21313549,0.55685748,0.00251267,0.01936925,0.00253266,0.16313366,0.13814975,0.04061369
-5.53776888,0.77382002,0.20131362,0.55029943,0.00264597,0.01843393,0.00223644,0.15317852,0.12670762,0.03806975
-5.53176588,0.76325447,0.19246454,0.55185863,0.00285773,0.01772219,0.00196778,0.14543329,0.11678076,0.03608495
-5.52576288,0.76469096,0.18669959,0.56210970,0.00314912,0.01724916,0.00172637,0.13996872,0.10842296,0.03467526
-5.51975988,0.77868030,0.18409939,0.58154103,0.00352132,0.01702669,0.00151156,0.13683460,0.10166992,0.03385106
-5.51375688,0.80563196,0.18471049,0.61053340,0.00397533,0.01706292,0.00132246,0.13605720,0.09653839,0.03361660
-5.50775388,0.84578977,0.18854207,0.64933880,0.00451168,0.01736208,0.00115795,0.13763679,0.09302567,0.03396959
-5.50175088,0.89920881,0.19556285,0.69806011,0.00513026,0.01792419,0.00101670,0.14154542,0.09110930,0.03490080
-5.49574787,0.96573411,0.20569809,0.75663237,0.00583000,0.01874492,0.00089727,0.14772492,0.09074707,0.03639360
-5.48974487,1.04498250,0.21882720,0.82480653,0.00660865,0.01981540,0.00079807,0.15608521,0.09187715,0.03842377
-5.48374187,1.13632828,0.23478177,0.90213653,0.00746257,0.02112221,0.00071747,0.16650318,0.09441856,0.04095924
-5.47773887,1.23889418,0.25334450,0.98797076,0.00838648,0.02264743,0.00065378,0.17882209,0.09827178,0.04396006
-5.47173587,1.35154865,0.27424912,1.08144887,0.00937335,0.02436877,0.00060528,0.19285176,0.10331970,0.04737850
-5.46573287,1.47291042,0.29718159,1.18150467,0.01041430,0.02625983,0.00057030,0.20836960,0.10942889,0.05115943
-5.45972986,1.60136145,0.32178274,1.28687601,0.01149854,0.02829051,0.00054716,0.22512266,0.11645117,0.05524083
-5.45372686,1.73506862,0.34765249,1.39612202,0.01261344,0.03042753,0.00053425,0.24283080,0.12422567,0.05955463
-5.44772386,1.87201455,0.37435574,1.50764793,0.01374464,0.03263506,0.00053003,0.26119088,0.13258118,0.06402781
-5.44172086,2.01003738,0.40142995,1.61973723,0.01487626,0.03487553,0.00053302,0.27988218,0.14133903,0.06858372
-5.43571786,2.14687863,0.42839432,1.73059078,0.01599123,0.03711046,0.00054183,0.29857284,0.15031633,0.07314364
-5.42971486,2.28023832,0.45476032,1.83837170,0.01707159,0.03930142,0.00055515,0.31692711,0.15932954,0.07762859
-5.42371186,2.40783528,0.48004332,1.94125477,0.01809898,0.04141106,0.00057179,0.33461345,0.16819837,0.08196122
-5.41770885,2.52747092,0.50377497,2.03747860,0.01905508,0.04340408,0.00059065,0.35131292,0.17674979,0.08606783
-5.41170585,2.63709374,0.52551581,2.12539858,0.01992218,0.04524820,0.00061073,0.36672776,0.18482210,0.08988032
-5.40570285,2.73486212,0.54486762,2.20353837,0.02068364,0.04691512,0.00063116,0.38058973,0.19226891,0.09333816
-5.39969985,2.81920247,0.56148501,2.27063770,0.02132446,0.04838125,0.00065116,0.39266784,0.19896281,0.09639006
-5.39369685,2.88886013,0.57508569,2.32569428,0.02183174,0.04962836,0.00067006,0.40277512,0.20479861,0.09899547
-5.38769385,2.94294057,0.58545894,2.36799774,0.02219513,0.05064405,0.00068732,0.41077415,0.20969602,0.10112572
-5.38169085,2.98093873,0.59247188,2.39715397,0.02240716,0.05142197,0.00070249,0.41658100,0.21360160,0.10276481
-5.37568784,3.00275507,0.59607318,2.41309849,0.02246351,0.05196186,0.00071521,0.42016743,0.21648986,0.10390964
-5.36968484,3.00869723,0.59629404,2.41609810,0.02236316,0.05226935,0.00072526,0.42156121,0.21836354,0.10456998
-5.36368184,2.99946716,0.59324637,2.40674058,0.02210847,0.05235552,0.00073246,0.42084451,0.21925293,0.10476777
-5.35767884,2.97613413,0.58711821,2.38591274,0.02170507,0.05223636,0.00073673,0.41815041,0.21921432,0.10453618
-5.35167584,2.94009469,0.57816661,2.35476781,0.02116167,0.05193192,0.00073809,0.41365776,0.21832763,0.10391816
-5.34567284,2.89302147,0.56670819,2.31468347,0.02048982,0.05146549,0.00073656,0.40758448,0.21669332,0.10296469
-5.33966983,2.83680291,0.55310807,2.26721250,0.01970350,0.05086259,0.00073227,0.40017973,0.21442863,0.10173285
-5.33366683,2.77347667,0.53776726,2.21402811,0.01881869,0.05015003,0.00072534,0.39171521,0.21166348,0.10028366
-5.32766383,2.70515960,0.52110942,2.15686630,0.01785286,0.04935483,0.00071595,0.38247601,0.20853604,0.09867989
-5.32166083,2.63397716,0.50356732,2.09746783,0.01682446,0.04850338,0.00070428,0.37275134,0.20518819,0.09698392
-5.31565783,2.56199516,0.48556967,2.03752195,0.01575235,0.04762054,0.00069053,0.36282557,0.20176102,0.09525569
-5.30965483,2.49115653,0.46752864,1.97861429,0.01465534,0.04672898,0.00067489,0.35296983,0.19839062,0.09355085
-5.30365183,2.42322518,0.44982875,1.92218059,0.01355164,0.04584854,0.00065756,0.34343454,0.19520415,0.09191917
-5.29764882,2.35973903,0.43281723,1.86946803,0.01245845,0.04499589,0.00063872,0.33444305,0.19231638,0.09040326
-5.29164582,2.30197328,0.41679622,1.82150509,0.01139161,0.04418422,0.00061856,0.32618645,0.18982676,0.08903760
-5.28564282,2.25091491,0.40201693,1.77908076,0.01036525,0.04342319,0.00059724,0.31881987,0.18781705,0.08784791
-5.27963982,2.20724846,0.38867585,1.74273317,0.00939158,0.04271893,0.00057492,0.31246009,0.18634964,0.08685089
-5.27363682,2.17135300,0.37691283,1.71274769,0.00848076,0.04207424,0.00055175,0.30718452,0.18546636,0.08605426
-5.26763382,2.14330958,0.36681114,1.68916371,0.00764079,0.04148886,0.00052788,0.30303140,0.18518798,0.08545701
-5.26163082,2.12291799,0.35839912,1.67178936,0.00687755,0.04095983,0.00050345,0.30000129,0.18551423,0.08505007
-5.25562781,2.10972183,0.35165339,1.66022316,0.00619480,0.04048191,0.00047859,0.29805938,0.18642436,0.08481700
-5.24962481,2.10304005,0.34650314,1.65388102,0.00559434,0.04004802,0.00045346,0.29713886,0.18787820,0.08473499
-5.24362181,2.10200364,0.34283560,1.65202763,0.00507610,0.03964974,0.00042819,0.29714481,0.18981766,0.08477585
-5.23761881,2.10559569,0.34050204,1.65381045,0.00463838,0.03927773,0.00040292,0.29795867,0.19216857,0.08490719
-5.23161581,2.11269337,0.33932440,1.65829528,0.00427800,0.03892226,0.00037781,0.29944308,0.19484297,0.08509358
-5.22561281,2.12211019,0.33910213,1.66450180,0.00399051,0.03857359,0.00035300,0.30144692,0.19774159,0.08529769
-5.21960980,2.13263748,0.33961906,1.67143822,0.00377045,0.03822236,0.00032864,0.30381037,0.20075668,0.08548146
-5.21360680,2.14308353,0.34065031,1.67813376,0.00361151,0.03785996,0.00030487,0.30636996,0.20377495,0.08560721
-5.20760380,2.15230978,0.34196881,1.68366834,0.00350679,0.03747885,0.00028183,0.30896344,0.20668070,0.08563864
-5.20160080,2.15926295,0.34335156,1.68719863,0.00344893,0.03707275,0.00025965,0.31143431,0.20935898,0.08554178
-5.19559780,2.16300266,0.34458533,1.68798003,0.00343035,0.03663691,0.00023845,0.31363603,0.21169879,0.08528585
-5.18959480,2.16272406,0.34547189,1.68538428,0.00344340,0.03616814,0.00021834,0.31543575,0.21359613,0.08484402
-5.18359180,2.15777514,0.34583252,1.67891253,0.00348053,0.03566498,0.00019939,0.31671747,0.21495692,0.08419397
-5.17758879,2.14766870,0.34551186,1.66820381,0.00353443,0.03512763,0.00018169,0.31738465,0.21569964,0.08331844
-5.17158579,2.13208897,0.34438098,1.65303903,0.00359814,0.03455793,0.00016529,0.31736218,0.21575762,0.08220557
-5.16558279,2.11089313,0.34233971,1.63334077,0.00366522,0.03395922,0.00015022,0.31659758,0.21508091,0.08084909
-5.15957979,2.08410790,0.33931810,1.60916918,0.00372979,0.03333617,0.00013650,0.31506169,0.21363765,0.07924849
-5.15357679,2.05192173,0.33527715,1.58071433,0.00378667,0.03269459,0.00012414,0.31274849,0.21141491,0.07740889
-5.14757379,2.01467311,0.33020867,1.54828552,0.00383144,0.03204114,0.00011312,0.30967448,0.20841895,0.07534089
-5.14157079,1.97283542,0.32413445,1.51229804,0.00386048,0.03138306,0.00010341,0.30587730,0.20467485,0.07306026
-5.13556778,1.92699911,0.31710468,1.47325791,0.00387103,0.03072792,0.00009498,0.30141397,0.20022565,0.07058752
-5.12956478,1.87785178,0.30919588,1.43174506,0.00386120,0.03008330,0.00008779,0.29635868,0.19513091,0.06794743
-5.12356178,1.82615691,0.30050814,1.38839558,0.00383001,0.02945652,0.00008179,0.29080021,0.18946478,0.06516840
-5.11755878,1.77273184,0.29116214,1.34388348,0.00377735,0.02885450,0.00007694,0.28483927,0.18331373,0.06228185
-5.11155578,1.71842580,0.28129580,1.29890249,0.00370395,0.02828352,0.00007321,0.27858566,0.17677395,0.05932155
-5.10555278,1.66409839,0.27106081,1.25414835,0.00361140,0.02774913,0.00007054,0.27215553,0.16994859,0.05632293
-5.09954977,1.61059943,0.26061921,1.21030204,0.00350203,0.02725612,0.00006893,0.26566881,0.16294485,0.05332249
-5.09354677,1.55875038,0.25014004,1.16801435,0.00337894,0.02680854,0.00006837,0.25924675,0.15587120,0.05035713
-5.08754377,1.50932799,0.23979623,1.12789208,0.00324586,0.02640980,0.00006887,0.25300996,0.14883468,0.04746372
-5.08154077,1.46305050,0.22976186,1.09048635,0.00310718,0.02606278,0.00007045,0.24707665,0.14193841,0.04467859
-5.07553777,1.42056664,0.22020981,1.05628305,0.00296784,0.02577008,0.00007319,0.24156139,0.13527950,0.04203726
-5.06953477,1.38244776,0.21130981,1.02569581,0.00283329,0.02553419,0.00007716,0.23657420,0.12894720,0.03957419
-5.06353177,1.34918306,0.20322704,0.99906168,0.00270950,0.02535775,0.00008248,0.23222009,0.12302162,0.03732266
-5.05752876,1.32117810,0.19612109,0.97663932,0.00260290,0.02524377,0.00008932,0.22859895,0.11757280,0.03531482
-5.05152576,1.29875627,0.19014538,0.95861013,0.00252036,0.02519585,0.00009787,0.22580580,0.11266025,0.03358168
-5.04552276,1.28216342,0.18544694,0.94508180,0.00246923,0.02521835,0.00010835,0.22393124,0.10833297,0.03215335
-5.03951976,1.27157494,0.18216637,0.93609452,0.00245730,0.02531647,0.00012105,0.22306216,0.10462988,0.03105918
-5.03351676,1.26710525,0.18043800,0.93162925,0.00249283,0.02549635,0.00013629,0.22328260,0.10158056,0.03032799
-5.02751376,1.26881906,0.18039006,0.93161796,0.00258458,0.02576498,0.00015445,0.22467454,0.09920642,0.02998828
-5.02151076,1.27674391,0.18214480,0.93595526,0.00274177,0.02613015,0.00017594,0.22731877,0.09752208,0.03006835
-5.01550775,1.29088334,0.18581836,0.94451097,0.00297411,0.02660023,0.00020121,0.23129561,0.09653687,0.03059642
-5.00950475,1.31122999,0.19152036,0.95714297,0.00329175,0.02718394,0.00023079,0.23668538,0.09625655,0.03160052
-5.00350175,1.33777798,0.19935318,0.97370987,0.00370523,0.02789001,0.00026521,0.24356873,0.09668504,0.03310837
-4.99749875,1.37053391,0.20941070,0.99408274,0.00422541,0.02872683,0.00030505,0.25202653,0.09782602,0.03514705
-4.99149575,1.40952565,0.22177668,1.01815526,0.00486330,0.02970204,0.00035091,0.26213946,0.09968449,0.03774245
-4.98549275,1.45480851,0.23652268,1.04585195,0.00562996,0.03082213,0.00040344,0.27398713,0.10226816,0.04091866
-4.97948974,1.50646829,0.25370560,1.07713369,0.00653624,0.03209200,0.00046325,0.28764690,0.10558847,0.04469713
-4.97348674,1.56462070,0.27336488,1.11200042,0.00759258,0.03351457,0.00053099,0.30319211,0.10966138,0.04909573
-4.96748374,1.62940728,0.29551957,1.15049069,0.00880865,0.03509043,0.00060726,0.32069000,0.11450780,0.05412764
-4.96148074,1.70098754,0.32016530,1.19267799,0.01019312,0.03681754,0.00069264,0.34019929,0.12015360,0.05980024
-4.95547774,1.77952775,0.34727138,1.23866395,0.01175326,0.03869100,0.00078765,0.36176735,0.12662924,0.06611392
-4.94947474,1.86518668,0.37677819,1.28856874,0.01349460,0.04070291,0.00089274,0.38542728,0.13396893,0.07306097
-4.94347174,1.95809892,0.40859495,1.34251904,0.01542055,0.04284231,0.00100829,0.41119479,0.14220954,0.08062452
-4.93746873,2.05835646,0.44259814,1.40063409,0.01753211,0.04509528,0.00113454,0.43906509,0.15138895,0.08877758
-4.93146573,2.16598946,0.47863054,1.46301054,0.01982750,0.04744502,0.00127160,0.46900995,0.16154432,0.09748241
-4.92546273,2.28094700,0.51650117,1.52970689,0.02230191,0.04987216,0.00141945,0.50097498,0.17270989,0.10668997
-4.91945973,2.40307888,0.55598600,1.60072805,0.02494728,0.05235509,0.00157789,0.53487729,0.18491475,0.11633981
-4.91345673,2.53211920,0.59682954,1.67601101,0.02775219,0.05487032,0.00174653,0.57060366,0.19818047,0.12636015
-4.90745373,2.66767272,0.63874726,1.75541214,0.03070174,0.05739304,0.00192478,0.60800928,0.21251869,0.13666842
-4.90145073,2.80920451,0.68142878,1.83869685,0.03377763,0.05989755,0.00211184,0.64691718,0.22792883,0.14717201
-4.89544772,2.95603361,0.72454164,1.92553198,0.03695829,0.06235786,0.00230670,0.68711839,0.24439597,0.15776949
-4.88944472,3.10733095,0.76773568,2.01548140,0.04021906,0.06474816,0.00250812,0.72837283,0.26188893,0.16835207
-4.88344172,3.26212185,0.81064769,2.10800500,0.04353256,0.06704337,0.00271463,0.77041100,0.28035880,0.17880531
-4.87743872,3.41929303,0.85290633,2.20246113,0.04686907,0.06921961,0.00292460,0.81293637,0.29973774,0.18901113
-4.87143572,3.57760398,0.89413716,2.29811249,0.05019702,0.07125459,0.00313614,0.85562844,0.31993830,0.19884998
-4.86543272,3.73570255,0.93396753,2.39413524,0.05348355,0.07312798,0.00334725,0.89814656,0.34085327,0.20820305
-4.85942971,3.89214410,0.97203144,2.48963112,0.05669511,0.07482169,0.00355576,0.94013411,0.36235601,0.21695467
-4.85342671,4.04541390,1.00797413,2.58364208,0.05979807,0.07632005,0.00375939,0.98122330,0.38430130,0.22499458
-4.84742371,4.19395200,1.04145648,2.67516710,0.06275937,0.07761000,0.00395580,1.02104024,0.40652673,0.23222016
-4.84142071,4.33618005,1.07215911,2.76318062,0.06554716,0.07868114,0.00414265,1.05921032,0.42885461,0.23853855
-4.83541771,4.47052928,1.09978627,2.84665209,0.06813141,0.07952579,0.00431762,1.09536372,0.45109429,0.24386853
-4.82941471,4.59546899,1.12406949,2.92456603,0.07048444,0.08013897,0.00447846,1.12914101,0.47304489,0.24814221
-4.82341171,4.70953484,1.14477113,2.99594220,0.07258144,0.08051839,0.00462308,1.16019866,0.49449840,0.25130639
-4.81740870,4.81135625,1.16168760,3.05985511,0.07440089,0.08066444,0.00474958,1.18821446,0.51524297,0.25332362
-4.81140570,4.89968233,1.17465259,3.11545267,0.07592489,0.08058016,0.00485632,1.21289271,0.53506644,0.25417295
-4.80540270,4.97340573,1.18354005,3.16197325,0.07713946,0.08027121,0.00494192,1.23396906,0.55375997,0.25385030
-4.79939970,5.03158388,1.18826692,3.19876091,0.07803463,0.07974591,0.00500537,1.25121507,0.57112166,0.25236843
-4.79339670,5.07345724,1.18879573,3.22527847,0.07860458,0.07901523,0.00504599,1.26444221,0.58696015,0.24975665
-4.78739370,5.09846422,1.18513675,3.24111802,0.07884761,0.07809282,0.00506352,1.27350549,0.60109808,0.24606010
-4.78139070,5.10625248,1.17734979,3.24600881,0.07876603,0.07699509,0.00505808,1.27830641,0.61337543,0.24133873
-4.77538769,5.09668650,1.16554542,3.23982243,0.07836605,0.07574115,0.00503018,1.27879544,0.62365258,0.23566599
-4.76938469,5.06985135,1.14988560,3.22257513,0.07765754,0.07435292,0.00498075,1.27497385,0.63181308,0.22912728
-4.76338169,5.02605279,1.13058362,3.19442746,0.07665381,0.07285506,0.00491107,1.26689485,0.63776618,0.22181816
-4.75737869,4.96581369,1.10790319,3.15568130,0.07537130,0.07127496,0.00482277,1.25466415,0.64144897,0.21384243
-4.75137569,4.88986706,1.08215674,3.10677449,0.07382928,0.06964261,0.00471778,1.23843979,0.64282806,0.20531005
-4.74537269,4.79914586,1.05370279,3.04827323,0.07204954,0.06799049,0.00459829,1.21843124,0.64190098,0.19633507
-4.73936968,4.69476985,1.02294243,2.98086256,0.07005607,0.06635333,0.00446670,1.19489782,0.63869699,0.18703355
-4.73336668,4.57802977,0.99031491,2.90533501,0.06787473,0.06476788,0.00432558,1.16814633,0.63327740,0.17752149
-4.72736368,4.45036892,0.95629239,2.82257797,0.06553294,0.06327252,0.00417759,1.13852784,0.62573539,0.16791291
-4.72136068,4.31336252,0.92137371,2.73355955,0.06305932,0.06190687,0.00402547,1.10643372,0.61619514,0.15831811
-4.71535768,4.16869491,0.88607757,2.63931359,0.06048340,0.06071130,0.00387196,1.07229075,0.60481035,0.14884199
-4.70935468,4.01813473,0.85093481,2.54092355,0.05783526,0.05972639,0.00371976,1.03655529,0.59176208,0.13958270
-4.70335168,3.86350826,0.81648012,2.43950583,0.05514520,0.05899225,0.00357148,0.99970668,0.57725587,0.13063043
-4.69734867,3.70667103,0.78324309,2.33619224,0.05244338,0.05854780,0.00342964,0.96223959,0.56151813,0.12206643
-4.69134567,3.54947790,0.75173888,2.23211217,0.04975940,0.05843004,0.00329658,0.92465567,0.54479186,0.11396224
-4.68534267,3.39375195,0.72245834,2.12837428,0.04712196,0.05867314,0.00317448,0.88745437,0.52733177,0.10637915
-4.67933967,3.24125241,0.69585811,2.02604809,0.04455836,0.05930751,0.00306527,0.85112320,0.50939884,0.09936777
-4.67333667,3.09364233,0.67235047,1.92614578,0.04209412,0.06035887,0.00297068,0.81612760,0.49125442,0.09296784
-4.66733367,2.95245642,0.65229349,1.82960430,0.03975252,0.06184724,0.00289213,0.78290065,0.47315419,0.08720814
-4.66133067,2.81907008,0.63598152,1.73726842,0.03755414,0.06378595,0.00283080,0.75183290,0.45534198,0.08210655
-4.65532766,2.69467035,0.62363648,1.64987504,0.03551645,0.06618066,0.00278750,0.72326278,0.43804377,0.07767019
-4.64932466,2.58022987,0.61540012,1.56803927,0.03365341,0.06902855,0.00276275,0.69746777,0.42146214,0.07389574
-4.64332166,2.47648501,0.61132782,1.49224286,0.03197518,0.07231751,0.00275669,0.67465696,0.40577122,0.07076974
