energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-5.81990995,1.44676635,0.01289641,0.03304182,0.21918316,0.10355918,0.31218638,0.60949224,0.04746152,0.69133975
-5.81390695,1.52822209,0.01355195,0.03411814,0.22944994,0.10817533,0.32900724,0.64472795,0.05008321,0.73322847
-5.80790395,1.60744064,0.01415883,0.03539151,0.24053316,0.11263094,0.34579370,0.67803335,0.05252706,0.77444450
-5.80190095,1.68336060,0.01471115,0.03684431,0.25232609,0.11685883,0.36237199,0.70889476,0.05475491,0.81449522
-5.79589795,1.75497062,0.01520477,0.03845660,0.26471610,0.12079785,0.37857672,0.73683159,0.05673225,0.85290145
-5.78989495,1.82133618,0.01563761,0.04020665,0.27758742,0.12439487,0.39425512,0.76140974,0.05842924,0.88920874
-5.78389195,1.88162356,0.01600988,0.04207138,0.29082379,0.12760652,0.40927068,0.78225365,0.05982174,0.92299752
-5.77788894,1.93511997,0.01632423,0.04402671,0.30431064,0.13040058,0.42350607,0.79905625,0.06089205,0.95389198
-5.77188594,1.98124940,0.01658587,0.04604800,0.31793696,0.13275685,0.43686518,0.81158675,0.06162948,0.98156739
-5.76588294,2.01958346,0.01680253,0.04811034,0.33159678,0.13466762,0.44927444,0.81969563,0.06203071,1.00575551
-5.75987994,2.04984733,0.01698443,0.05018891,0.34519027,0.13613771,0.46068330,0.82331708,0.06209983,1.02624840
-5.75387694,2.07192068,0.01714408,0.05225918,0.35862451,0.13718394,0.47106389,0.82246850,0.06184817,1.04290023
-5.74787394,2.08583378,0.01729606,0.05429724,0.37181391,0.13783433,0.48041004,0.81724744,0.06129389,1.05562755
-5.74187094,2.09175937,0.01745666,0.05628001,0.38468033,0.13812673,0.48873569,0.80782617,0.06046132,1.06440786
-5.73586793,2.09000075,0.01764349,0.05818548,0.39715299,0.13810734,0.49607268,0.79444418,0.05938014,1.06927691
-5.72986493,2.08097676,0.01787494,0.05999290,0.40916800,0.13782876,0.50246821,0.77739899,0.05808437,1.07032473
-5.72386193,2.06520437,0.01816969,0.06168297,0.42066779,0.13734800,0.50798185,0.75703590,0.05661125,1.06769073
-5.71785893,2.04327967,0.01854607,0.06323799,0.43160026,0.13672432,0.51268234,0.73373698,0.05500010,1.06155810
-5.71185593,2.01585795,0.01902145,0.06464203,0.44191773,0.13601702,0.51664420,0.70790992,0.05329106,1.05214756
-5.70585293,1.98363350,0.01961153,0.06588099,0.45157578,0.13528332,0.51994420,0.67997712,0.05152392,1.03971086
-5.69984992,1.94731989,0.02032976,0.06694268,0.46053197,0.13457628,0.52265787,0.65036537,0.04973698,1.02452401
-5.69384692,1.90763119,0.02118663,0.06781684,0.46874449,0.13394293,0.52485610,0.61949659,0.04796603,1.00688052
-5.68784392,1.86526470,0.02218910,0.06849514,0.47617084,0.13342265,0.52660184,0.58777967,0.04624341,0.98708485
-5.68184092,1.82088562,0.02334009,0.06897112,0.48276664,0.13304580,0.52794726,0.55560384,0.04459725,0.96544601
-5.67583792,1.77511402,0.02463799,0.06924014,0.48848465,0.13283273,0.52893124,0.52333341,0.04305086,0.94227178
-5.66983492,1.72851450,0.02607639,0.06929931,0.49327407,0.13279313,0.52957743,0.49130404,0.04162236,0.91786340
-5.66383192,1.68158872,0.02764387,0.06914737,0.49708031,0.13292582,0.52989312,0.45982049,0.04032437,0.89251116
-5.65782891,1.63477100,0.02932399,0.06878463,0.49984531,0.13321896,0.52986883,0.42915578,0.03916404,0.86649077
-5.65182591,1.58842714,0.03109539,0.06821290,0.50150830,0.13365072,0.52947893,0.39955146,0.03814316,0.84006093
-5.64582291,1.54285644,0.03293220,0.06743546,0.50200738,0.13419035,0.52868317,0.37121913,0.03725847,0.81346193
-5.63981991,1.49829682,0.03480451,0.06645706,0.50128158,0.13479966,0.52742935,0.34434269,0.03650214,0.78691555
-5.63381691,1.45493287,0.03667909,0.06528390,0.49927355,0.13543492,0.52565687,0.31908136,0.03586238,0.76062612
-5.62781391,1.41290633,0.03852029,0.06392372,0.49593272,0.13604902,0.52330127,0.29557322,0.03532417,0.73478275
-5.62181091,1.37232879,0.04029100,0.06238584,0.49121883,0.13659383,0.52029944,0.27393894,0.03487008,0.70956260
-5.61580790,1.33329562,0.04195384,0.06068123,0.48510561,0.13702278,0.51659539,0.25428565,0.03448112,0.68513494
-5.60980490,1.29590080,0.04347232,0.05882261,0.47758437,0.13729340,0.51214621,0.23671063,0.03413766,0.66166570
-5.60380190,1.26025145,0.04481209,0.05682445,0.46866743,0.13736981,0.50692792,0.22130477,0.03382031,0.63932222
-5.59779890,1.22648145,0.04594213,0.05470299,0.45839089,0.13722495,0.50094093,0.20815541,0.03351077,0.61827783
-5.59179590,1.19476310,0.04683584,0.05247619,0.44681684,0.13684254,0.49421461,0.19734858,0.03319255,0.59871570
-5.58579290,1.16531608,0.04747205,0.05016359,0.43403453,0.13621857,0.48681076,0.18897037,0.03285172,0.58083174
-5.57978989,1.13841283,0.04783585,0.04778615,0.42016056,0.13536224,0.47882559,0.18310743,0.03247732,0.56483606
-5.57378689,1.11437981,0.04791911,0.04536591,0.40533786,0.13429632,0.47039003,0.17984632,0.03206181,0.55095265
-5.56778389,1.09359417,0.04772088,0.04292571,0.38973354,0.13305683,0.46166820,0.17927186,0.03160124,0.53941719
-5.56178089,1.07647573,0.04724744,0.04048869,0.37353555,0.13169208,0.45285389,0.18146435,0.03109525,0.53047265
-5.55577789,1.06347416,0.04651207,0.03807789,0.35694830,0.13026099,0.44416525,0.18649573,0.03054695,0.52436286
-5.54977489,1.05505185,0.04553464,0.03571567,0.34018740,0.12883089,0.43583767,0.19442480,0.02996258,0.52132406
-5.54377189,1.05166300,0.04434087,0.03342321,0.32347373,0.12747473,0.42811528,0.20529166,0.02935105,0.52157482
-5.53776888,1.05372975,0.04296141,0.03122001,0.30702705,0.12626791,0.42124118,0.21911152,0.02872337,0.52530453
-5.53176588,1.06161656,0.04143075,0.02912337,0.29105945,0.12528487,0.41544711,0.23586826,0.02809193,0.53266120
-5.52576288,1.07560392,0.03978607,0.02714797,0.27576905,0.12459550,0.41094280,0.25550795,0.02746984,0.54373899
-5.51975988,1.09586280,0.03806590,0.02530554,0.26133393,0.12426171,0.40790563,0.27793273,0.02687012,0.55856621
-5.51375688,1.12243136,0.03630897,0.02360459,0.24790690,0.12433414,0.40647110,0.30299541,0.02630500,0.57709448
-5.50775388,1.15519506,0.03455290,0.02205024,0.23561106,0.12484933,0.40672461,0.33049512,0.02578526,0.59918972
-5.50175088,1.19387162,0.03283320,0.02064424,0.22453651,0.12582737,0.40869499,0.36017444,0.02531962,0.62462561
-5.49574787,1.23800182,0.03118229,0.01938499,0.21473825,0.12727032,0.41235013,0.39171828,0.02491427,0.65308006
-5.48974487,1.28694703,0.02962874,0.01826778,0.20623530,0.12916128,0.41759504,0.42475468,0.02457257,0.68413512
-5.48374187,1.33989397,0.02819680,0.01728504,0.19901125,0.13146439,0.42427251,0.45885793,0.02429484,0.71728071
-5.47773887,1.39586698,0.02690603,0.01642673,0.19301592,0.13412560,0.43216634,0.49355385,0.02407830,0.75192205
-5.47173587,1.45374756,0.02577129,0.01568082,0.18816825,0.13707434,0.44100716,0.52832745,0.02391724,0.78739103
-5.46573287,1.51230078,0.02480287,0.01503372,0.18436023,0.14022591,0.45048056,0.56263259,0.02380324,0.82296094
-5.45972986,1.57020759,0.02400683,0.01447086,0.18146158,0.14348455,0.46023732,0.59590366,0.02372552,0.85786443
-5.45372686,1.62610200,0.02338560,0.01397717,0.17932516,0.14674706,0.46990513,0.62756877,0.02367148,0.89131374
-5.44772386,1.67861151,0.02293856,0.01353763,0.17779267,0.14990683,0.47910158,0.65706398,0.02362718,0.92252283
-5.44172086,1.72639935,0.02266286,0.01313771,0.17670060,0.15285799,0.48744763,0.68384827,0.02357797,0.95073018
-5.43571786,1.76820663,0.02255422,0.01276382,0.17588603,0.15549964,0.49458104,0.70741836,0.02350909,0.97522164
-5.42971486,1.80289271,0.02260771,0.01240364,0.17519226,0.15773986,0.50016931,0.72732306,0.02340624,0.99535213
-5.42371186,1.82947197,0.02281852,0.01204643,0.17447379,0.15949941,0.50392139,0.74317640,0.02325618,1.01056556
-5.41770885,1.84714556,0.02318265,0.01168321,0.17360072,0.16071476,0.50559776,0.75466905,0.02304718,1.02041178
-5.41170585,1.85532655,0.02369738,0.01130692,0.17246235,0.16134063,0.50501848,0.76157743,0.02276945,1.02456021
-5.40570285,1.85365760,0.02436170,0.01091240,0.17096981,0.16135157,0.50206884,0.76377027,0.02241545,1.02280928
-5.39969985,1.84202037,0.02517646,0.01049641,0.16905777,0.16074276,0.49670243,0.76121218,0.02198012,1.01509150
-5.39369685,1.82053629,0.02614432,0.01005752,0.16668509,0.15952995,0.48894155,0.75396418,0.02146099,1.00147392
-5.38769385,1.78955888,0.02726958,0.00959594,0.16383459,0.15774842,0.47887500,0.74218105,0.02085816,0.98215399
-5.38169085,1.74965785,0.02855770,0.00911334,0.16051183,0.15545122,0.46665343,0.72610575,0.02017422,0.95745111
-5.37568784,1.70159605,0.03001467,0.00861262,0.15674310,0.15270658,0.45248242,0.70606105,0.01941410,0.92779435
-5.36968484,1.64630021,0.03164632,0.00809762,0.15257272,0.14959480,0.43661388,0.68243882,0.01858477,0.89370675
-5.36368184,1.58482684,0.03345734,0.00757294,0.14805984,0.14620463,0.41933587,0.65568739,0.01769496,0.85578722
-5.35767884,1.51832503,0.03545041,0.00704363,0.14327481,0.14262939,0.40096167,0.62629757,0.01675482,0.81469056
-5.35167584,1.44799749,0.03762518,0.00651496,0.13829539,0.13896298,0.38181828,0.59478781,0.01577552,0.77110669
-5.34567284,1.37506181,0.03997735,0.00599226,0.13320294,0.13529603,0.36223517,0.56168932,0.01476887,0.72573985
-5.33966983,1.30071328,0.04249786,0.00548069,0.12807874,0.13171222,0.34253338,0.52753142,0.01374698,0.67928857
-5.33366683,1.22609088,0.04517220,0.00498512,0.12300062,0.12828513,0.32301584,0.49282799,0.01272191,0.63242728
-5.32766383,1.15224754,0.04797995,0.00451004,0.11804012,0.12507562,0.30395883,0.45806519,0.01170531,0.58579002
-5.32166083,1.08012591,0.05089457,0.00405947,0.11326004,0.12212984,0.28560520,0.42369113,0.01070824,0.53995693
-5.31565783,1.01054000,0.05388345,0.00363695,0.10871281,0.11947810,0.26815938,0.39010748,0.00974089,0.49544370
-5.30965483,0.94416348,0.05690829,0.00324557,0.10443943,0.11713439,0.25178437,0.35766350,0.00881250,0.45269436
-5.30365183,0.88152444,0.05992581,0.00288801,0.10046919,0.11509683,0.23660070,0.32665228,0.00793118,0.41207732
-5.29764882,0.82300666,0.06288870,0.00256662,0.09682007,0.11334878,0.22268723,0.29730946,0.00710396,0.37388460
-5.29164582,0.76885673,0.06574688,0.00228355,0.09349978,0.11186067,0.21008392,0.26981397,0.00633676,0.33833408
-5.28564282,0.71919665,0.06844901,0.00204088,0.09050747,0.11059239,0.19879597,0.24429095,0.00563447,0.30557444
-5.27963982,0.67404076,0.07094414,0.00184078,0.08783588,0.10949622,0.18879951,0.22081627,0.00500106,0.27569231
-5.27363682,0.63331628,0.07318345,0.00168566,0.08547387,0.10851997,0.18004820,0.19942260,0.00443973,0.24872134
-5.26763382,0.59688634,0.07512211,0.00157840,0.08340931,0.10761036,0.17248072,0.18010645,0.00395307,0.22465253
-5.26163082,0.56457441,0.07672098,0.00152251,0.08163206,0.10671643,0.16602858,0.16283611,0.00354326,0.20344551
-5.25562781,0.53618915,0.07794827,0.00152230,0.08013696,0.10579273,0.16062417,0.14755989,0.00321224,0.18504014
-5.24962481,0.51154869,0.07878093,0.00158311,0.07892673,0.10480236,0.15620860,0.13421454,0.00296190,0.16936814
-5.24362181,0.49050343,0.07920581,0.00171143,0.07801466,0.10371949,0.15273909,0.12273345,0.00279426,0.15636427
-5.23761881,0.47295660,0.07922047,0.00191507,0.07742691,0.10253147,0.15019564,0.11305446,0.00271161,0.14597668
-5.23161581,0.45888201,0.07883362,0.00220331,0.07720438,0.10124028,0.14858684,0.10512700,0.00271663,0.13817627
-5.22561281,0.44833827,0.07806514,0.00258693,0.07740407,0.09986345,0.14795454,0.09891845,0.00281247,0.13296464
-5.21960980,0.44147942,0.07694574,0.00307829,0.07809983,0.09843420,0.14837720,0.09441961,0.00300282,0.13038056
-5.21360680,0.43856142,0.07551617,0.00369131,0.07938240,0.09700104,0.14997192,0.09164909,0.00329186,0.13050478
-5.20760380,0.43994451,0.07382611,0.00444140,0.08135887,0.09562669,0.15289499,0.09065667,0.00368423,0.13346300
-5.20160080,0.44609143,0.07193271,0.00534531,0.08415132,0.09438640,0.15734080,0.09152556,0.00418496,0.13942695
-5.19559780,0.45756136,0.06989887,0.00642087,0.08789473,0.09336583,0.16353930,0.09437340,0.00479927,0.14861353
-5.18959480,0.47499996,0.06779131,0.00768673,0.09273427,0.09265846,0.17175174,0.09935229,0.00553242,0.16128196
-5.18359180,0.49912541,0.06567860,0.00916190,0.09882180,0.09236266,0.18226494,0.10664742,0.00638946,0.17772884
-5.17758879,0.53071083,0.06362899,0.01086525,0.10631175,0.09257856,0.19538393,0.11647467,0.00737500,0.19828128
-5.17158579,0.57056332,0.06170846,0.01281495,0.11535639,0.09340478,0.21142329,0.12907695,0.00849289,0.22328797
-5.16558279,0.61949998,0.05997872,0.01502773,0.12610065,0.09493512,0.23069698,0.14471927,0.00974597,0.25310838
-5.15957979,0.67832110,0.05849550,0.01751814,0.13867644,0.09725530,0.25350716,0.16368271,0.01113574,0.28810011
-5.15357679,0.74778135,0.05730697,0.02029776,0.15319676,0.10043991,0.28013195,0.18625705,0.01266208,0.32860471
-5.14757379,0.82855908,0.05645248,0.02337431,0.16974967,0.10454955,0.31081254,0.21273233,0.01432300,0.37493209
-5.14157079,0.92122470,0.05596166,0.02675082,0.18839225,0.10962825,0.34573994,0.24338926,0.01611437,0.42734385
-5.13556778,1.02620869,0.05585368,0.03042477,0.20914492,0.11570134,0.38504168,0.27848859,0.01802979,0.48603611
-5.12956478,1.14377019,0.05613702,0.03438738,0.23198610,0.12277368,0.42876898,0.31825972,0.02006038,0.55112206
-5.12356178,1.27396702,0.05680943,0.03862288,0.25684767,0.13082838,0.47688489,0.36288855,0.02219476,0.62261509
-5.11755878,1.41662830,0.05785827,0.04310809,0.28361128,0.13982601,0.52925384,0.41250510,0.02441902,0.70041291
-5.11155578,1.57133062,0.05926108,0.04781203,0.31210590,0.14970434,0.58563314,0.46717095,0.02671677,0.78428350
-5.10555278,1.73737904,0.06098640,0.05269585,0.34210675,0.16037866,0.64566713,0.52686723,0.02906929,0.87385360
-5.09954977,1.91379401,0.06299485,0.05771300,0.37333569,0.17174260,0.70888424,0.59148328,0.03145570,0.96860031
-5.09354677,2.09930522,0.06524029,0.06280964,0.40546353,0.18366956,0.77469765,0.66080671,0.03385328,1.06784666
-5.08754377,2.29235338,0.06767120,0.06792541,0.43811394,0.19601460,0.84240968,0.73451528,0.03623772,1.17076165
-5.08154077,2.49110061,0.07023205,0.07299438,0.47086938,0.20861696,0.91122029,0.81217118,0.03858361,1.27636519
-5.07553777,2.69345004,0.07286476,0.07794640,0.50327864,0.22130297,0.98023971,0.89321812,0.04086476,1.38353834
-5.06953477,2.89707469,0.07551017,0.08270858,0.53486616,0.23388941,1.04850502,0.97698179,0.04305474,1.49103887
-5.06353177,3.09945550,0.07810942,0.08720708,0.56514268,0.24618723,1.11500048,1.06267396,0.04512734,1.59752212
-5.05752876,3.29792796,0.08060532,0.09136893,0.59361706,0.25800558,1.17868108,1.14940058,0.04705705,1.70156676
-5.05152576,3.48973637,0.08294353,0.09512404,0.61980883,0.26915597,1.23849853,1.23617388,0.04881958,1.80170491
-5.04552276,3.67209437,0.08507375,0.09840718,0.64326105,0.27945651,1.29342903,1.32192856,0.05039236,1.89645574
-5.03951976,3.84225000,0.08695063,0.10115983,0.66355300,0.28873613,1.34250158,1.40554177,0.05175497,1.98436164
-5.03351676,3.99755336,0.08853458,0.10333199,0.68031228,0.29683863,1.38482603,1.48585648,0.05288957,2.06402573
-5.02751376,4.13552451,0.08979243,0.10488372,0.69322570,0.30362636,1.41961948,1.56170778,0.05378129,2.13414927
-5.02151076,4.25391929,0.09069782,0.10578634,0.70204863,0.30898357,1.44623015,1.63195116,0.05441852,2.19356789
-5.01550775,4.35079070,0.09123151,0.10602338,0.70661237,0.31281915,1.46415754,1.69549211,0.05479320,2.24128491
-5.00950475,4.42454339,0.09138141,0.10559106,0.70682919,0.31506878,1.47306813,1.75131578,0.05490098,2.27650072
-5.00350175,4.47397923,0.09114254,0.10449845,0.70269491,0.31569631,1.47280580,1.79851589,0.05474128,2.29863689
-4.99749875,4.49833217,0.09051669,0.10276711,0.69428874,0.31469447,1.46339660,1.83632150,0.05431735,2.30735410
-4.99149575,4.49729083,0.08951209,0.10043045,0.68177065,0.31208465,1.44504756,1.86412072,0.05363617,2.30256305
-4.98549275,4.47100801,0.08814279,0.09753262,0.66537607,0.30791604,1.41813970,1.88148039,0.05270828,2.28442797
-4.97948974,4.42009661,0.08642807,0.09412715,0.64540847,0.30226388,1.38321551,1.88816071,0.05154754,2.25336252
-4.97348674,4.34561213,0.08439169,0.09027530,0.62222988,0.29522716,1.34096146,1.88412419,0.05017083,2.21001819
-4.96748374,4.24902238,0.08206110,0.08604422,0.59624992,0.28692562,1.29218626,1.86953851,0.04859761,2.15526572
-4.96148074,4.13216547,0.07946666,0.08150504,0.56791380,0.27749633,1.23779606,1.84477303,0.04684956,2.09017023
-4.95547774,3.99719790,0.07664078,0.07673087,0.53768965,0.26708991,1.17876730,1.81038885,0.04494999,2.01596093
-4.94947474,3.84653449,0.07361720,0.07179491,0.50605582,0.25586656,1.11611865,1.76712305,0.04292344,1.93399674
-4.94347174,3.68278253,0.07043021,0.06676860,0.47348857,0.24399199,1.05088295,1.71586731,0.04079508,1.84572901
-4.93746873,3.50867250,0.06711401,0.06172000,0.44045054,0.23163345,0.98408028,1.65764197,0.03859025,1.75266265
-4.93146573,3.32698786,0.06370210,0.05671240,0.40738043,0.21895598,0.91669310,1.59356644,0.03633395,1.65631724
-4.92546273,3.14049623,0.06022680,0.05180313,0.37468419,0.20611893,0.84964424,1.52482711,0.03405039,1.55818923
-4.91945973,2.95188438,0.05671884,0.04704271,0.34272783,0.19327295,0.78377834,1.45264389,0.03176259,1.45971664
-4.91345673,2.76369881,0.05320704,0.04247422,0.31183212,0.18055738,0.71984721,1.37823694,0.02949203,1.36224727
-4.90745373,2.57829386,0.04971814,0.03813306,0.28226907,0.16809821,0.65849921,1.30279441,0.02725839,1.26701134
-4.90145073,2.39778854,0.04627658,0.03404684,0.25426025,0.15600665,0.60027285,1.22744280,0.02507935,1.17509925
-4.89544772,2.22403303,0.04290455,0.03023560,0.22797683,0.14437809,0.54559433,1.15322059,0.02297043,1.08744491
-4.88944472,2.05858555,0.03962192,0.02671221,0.20354101,0.13329176,0.49477873,1.08105620,0.02094496,1.00481493
-4.88344172,1.90269950,0.03644634,0.02348294,0.18102892,0.12281079,0.44803457,1.01175090,0.01901406,0.92780360
-4.87743872,1.75732078,0.03339336,0.02054814,0.16047448,0.11298273,0.40547105,0.94596697,0.01718673,0.85683353
-4.87143572,1.62309472,0.03047655,0.01790303,0.14187411,0.10384053,0.36710762,0.88422139,0.01546998,0.79216145
-4.86543272,1.50038153,0.02770771,0.01553854,0.12519199,0.09540373,0.33288512,0.82688487,0.01386896,0.73388878
-4.85942971,1.38927941,0.02509706,0.01344214,0.11036564,0.08768004,0.30267808,0.77418608,0.01238724,0.68197609
-4.85342671,1.28965372,0.02265350,0.01159867,0.09731162,0.08066706,0.27630756,0.72622040,0.01102697,0.63626075
-4.84742371,1.20117094,0.02038482,0.00999115,0.08593111,0.07435412,0.25355401,0.68296264,0.00978920,0.59647694
-4.84142071,1.12333573,0.01829800,0.00860151,0.07611523,0.06872422,0.23416985,0.64428291,0.00867410,0.56227707
-4.83541771,1.05552976,0.01639952,0.00741121,0.06774993,0.06375604,0.21789122,0.60996479,0.00768129,0.53325379
-4.82941471,0.99705054,0.01469564,0.00640186,0.06072047,0.05942577,0.20444875,0.57972480,0.00681007,0.50896175
-4.82341171,0.94714915,0.01319275,0.00555565,0.05491519,0.05570901,0.19357704,0.55323236,0.00605970,0.48893827
-4.81740870,0.90506534,0.01189771,0.00485577,0.05022876,0.05258245,0.18502275,0.53012932,0.00542963,0.47272232
-4.81140570,0.87005911,0.01081818,0.00428668,0.04656472,0.05002540,0.17855109,0.51004832,0.00491974,0.45987123
-4.80540270,0.84143776,0.00996296,0.00383433,0.04383734,0.04802108,0.17395080,0.49262920,0.00453055,0.44997462
-4.79939970,0.81857781,0.00934230,0.00348626,0.04197291,0.04655773,0.17103755,0.47753312,0.00426330,0.44266530
-4.79339670,0.80094129,0.00896816,0.00323166,0.04091034,0.04562936,0.16965578,0.46445380,0.00412017,0.43762694
-4.78739370,0.78808619,0.00885438,0.00306137,0.04060113,0.04523629,0.16967912,0.45312576,0.00410424,0.43459846
-4.78139070,0.77967115,0.00901683,0.00296774,0.04100888,0.04538526,0.17100948,0.44332945,0.00421956,0.43337521
-4.77538769,0.77545445,0.00947339,0.00294456,0.04210823,0.04608927,0.17357497,0.43489340,0.00447110,0.43380722
-4.76938469,0.77528777,0.01024380,0.00298683,0.04388332,0.04736704,0.17732671,0.42769340,0.00486456,0.43579464
-4.76338169,0.77910537,0.01134937,0.00309060,0.04632594,0.04924214,0.18223489,0.42164928,0.00540628,0.43928102
-4.75737869,0.78690913,0.01281253,0.00325267,0.04943327,0.05174174,0.18828404,0.41671944,0.00610290,0.44424463
-4.75137569,0.79875048,0.01465615,0.00347042,0.05320542,0.05489504,0.19546788,0.41289369,0.00696105,0.45068844
-4.74537269,0.81470993,0.01690270,0.00374149,0.05764275,0.05873141,0.20378389,0.41018489,0.00798699,0.45862924
-4.73936968,0.83487520,0.01957326,0.00406357,0.06274317,0.06327828,0.21322773,0.40861986,0.00918611,0.46808650
-4.73336668,0.85931876,0.02268629,0.00443411,0.06849939,0.06855879,0.22378782,0.40823000,0.01056248,0.47907129
-4.72736368,0.88807583,0.02625636,0.00485016,0.07489629,0.07458936,0.23544022,0.40904215,0.01211831,0.49157594
-4.72136068,0.92112363,0.03029273,0.00530813,0.08190852,0.08137721,0.24814395,0.41107009,0.01385342,0.50556476
-4.71535768,0.95836276,0.03479788,0.00580368,0.08949839,0.08891785,0.26183703,0.41430697,0.01576471,0.52096619
-4.70935468,0.99960142,0.03976614,0.00633155,0.09761422,0.09719288,0.27643330,0.41871902,0.01784573,0.53766679
-4.70335168,1.04454327,0.04518235,0.00688558,0.10618912,0.10616787,0.29182016,0.42424078,0.02008621,0.55550714
-4.69734867,1.09277926,0.05102069,0.00745863,0.11514041,0.11579082,0.30785745,0.43077197,0.02247180,0.57428006
-4.69134567,1.14378419,0.05724389,0.00804267,0.12436971,0.12599091,0.32437744,0.43817611,0.02498383,0.59373095
-4.68534267,1.19691792,0.06380255,0.00862889,0.13376368,0.13667803,0.34118596,0.44628092,0.02759928,0.61356053
-4.67933967,1.25143170,0.07063509,0.00920782,0.14319548,0.14774283,0.35806480,0.45488046,0.03029087,0.63342970
-4.67333667,1.30647934,0.07766795,0.00976956,0.15252696,0.15905762,0.37477526,0.46373895,0.03302735,0.65296646
-4.66733367,1.36113307,0.08481645,0.01030401,0.16161145,0.17047797,0.39106274,0.47259602,0.03577393,0.67177467
-4.66133067,1.41440378,0.09198598,0.01080115,0.17029715,0.18184511,0.40666235,0.48117335,0.03849297,0.68944426
-4.65532766,1.46526477,0.09907384,0.01125133,0.17843100,0.19298909,0.42130529,0.48918230,0.04114470,0.70556265
-4.64932466,1.51267866,0.10597141,0.01164558,0.18586286,0.20373252,0.43472579,0.49633234,0.04368823,0.71972685
-4.64332166,1.55562606,0.11256679,0.01197588,0.19244981,0.21389498,0.44666852,0.50233991,0.04608258,0.73155590
