energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.66983492,12.66170626,1.85520726,6.21916119,0.04564179,1.08436118,2.12558736,2.19130235,0.09348421,2.79932334
-5.66383192,12.55964464,1.83687237,6.16626085,0.04517610,1.08468178,2.12232215,2.18000602,0.09232770,2.76901805
-5.65782891,12.43844238,1.81715877,6.10225203,0.04462057,1.08369614,2.11666702,2.16623188,0.09090976,2.73559031
-5.65182591,12.30077738,1.79653527,6.02876828,0.04398675,1.08133880,2.10880625,2.15010589,0.08925494,2.69975097
-5.64582291,12.14951095,1.77546590,5.94761135,0.04328664,1.07753161,2.09891691,2.13173580,0.08739136,2.66223270
-5.63981991,11.98761822,1.75439804,5.86070191,0.04253242,1.07218960,2.08716761,2.11121413,0.08535014,2.62377052
-5.63381691,11.81811622,1.73375097,5.77002685,0.04173615,1.06522762,2.07371812,2.08862240,0.08316472,2.58508230
-5.62781391,11.64399143,1.71390539,5.67758453,0.04090956,1.05656734,2.05871978,2.06403593,0.08087016,2.54684956
-5.62181091,11.46812850,1.69519397,5.58532972,0.04006384,1.04614417,2.04231626,2.03752898,0.07850236,2.50969954
-5.61580790,11.29324213,1.67789367,5.49511974,0.03920943,1.03391359,2.02464460,2.00917961,0.07609731,2.47418896
-5.60980490,11.12181385,1.66221982,5.40866361,0.03835584,1.01985670,2.00583618,1.97907403,0.07369033,2.44079016
-5.60380190,10.95603542,1.64832227,5.32747552,0.03751157,1.00398453,1.98601749,1.94731012,0.07131527,2.40988007
-5.59779890,10.79776055,1.63628378,5.25283418,0.03668399,0.98634091,1.96531064,1.91399980,0.06900386,2.38173236
-5.59179590,10.64846627,1.62612058,5.18574934,0.03587923,0.96700387,1.94383346,1.87927032,0.06678501,2.35651317
-5.58579290,10.50922518,1.61778511,5.12693637,0.03510219,0.94608540,1.92169925,1.84326433,0.06468424,2.33428030
-5.57978989,10.38068946,1.61117056,5.07679992,0.03435651,0.92372979,1.89901619,1.80613893,0.06272321,2.31498600
-5.57378689,10.26308713,1.60611727,5.03542707,0.03364459,0.90011058,1.87588654,1.76806371,0.06091935,2.29848311
-5.56778389,10.15623079,1.60242026,5.00259019,0.03296763,0.87542635,1.85240576,1.72921821,0.05928557,2.28453413
-5.56178089,10.05953850,1.59983783,4.97775959,0.03232571,0.84989575,1.82866162,1.68978880,0.05783024,2.27282286
-5.55577789,9.97206626,1.59810057,4.96012548,0.03171789,0.82375187,1.80473350,1.64996540,0.05655711,2.26296800
-5.54977489,9.89255086,1.59692052,4.94862857,0.03114233,0.79723634,1.78069199,1.60993824,0.05546558,2.25453805
-5.54377189,9.81946189,1.59600003,4.94199833,0.03059644,0.77059355,1.75659879,1.56989474,0.05455094,2.24706701
-5.53776888,9.75106094,1.59503995,4.93879770,0.03007701,0.74406500,1.73250707,1.53001689,0.05380484,2.24007005
-5.53176588,9.68546621,1.59374695,4.93747278,0.02958043,0.71788427,1.70846223,1.49047896,0.05321583,2.23305866
-5.52576288,9.62072011,1.59183974,4.93640572,0.02910284,0.69227251,1.68450294,1.45144583,0.05276997,2.22555480
-5.51975988,9.55485768,1.58905407,4.93396922,0.02864031,0.66743478,1.66066259,1.41307172,0.05245155,2.21710345
-5.51375688,9.48597350,1.58514659,4.92858062,0.02818907,0.64355708,1.63697075,1.37549944,0.05224378,2.20728344
-5.50775388,9.41228480,1.57989750,4.91875385,0.02774560,0.62080419,1.61345478,1.33885991,0.05212953,2.19571621
-5.50175088,9.33218874,1.57311225,4.90314735,0.02730683,0.59931828,1.59014124,1.30327199,0.05209199,2.18207251
-5.49574787,9.24431199,1.56462243,4.88060644,0.02687030,0.57921805,1.56705715,1.26884239,0.05211529,2.16607698
-5.48974487,9.14755124,1.55428601,4.85019873,0.02643416,0.56059850,1.54423079,1.23566557,0.05218503,2.14751090
-5.48374187,9.04110333,1.54198735,4.81124133,0.02599733,0.54353108,1.52169225,1.20382365,0.05228867,2.12621312
-5.47773887,8.92448461,1.52763693,4.76331919,0.02555946,0.52806410,1.49947332,1.17338609,0.05241578,2.10207957
-5.47173587,8.79753908,1.51117128,4.70629409,0.02512094,0.51422343,1.47760716,1.14440925,0.05255821,2.07506169
-5.46573287,8.66043575,1.49255305,4.64030422,0.02468283,0.50201331,1.45612745,1.11693585,0.05271010,2.04516388
-5.45972986,8.51365586,1.47177139,4.56575480,0.02424681,0.49141720,1.43506736,1.09099432,0.05286767,2.01244051
-5.45372686,8.35797115,1.44884271,4.48330034,0.02381501,0.48239883,1.41445836,1.06659811,0.05302907,1.97699261
-5.44772386,8.19441455,1.42381176,4.39381979,0.02338989,0.47490320,1.39432906,1.04374526,0.05319399,1.93896445
-5.44172086,8.02424516,1.39675290,4.29838573,0.02297411,0.46885785,1.37470433,1.02241807,0.05336332,1.89854032
-5.43571786,7.84890925,1.36777158,4.19822939,0.02257033,0.46417416,1.35560469,1.00258327,0.05353873,1.85594135
-5.42971486,7.66999938,1.33700561,4.09470292,0.02218111,0.46074907,1.33704634,0.98419265,0.05372228,1.81142269
-5.42371186,7.48921334,1.30462634,3.98924082,0.02180869,0.45846693,1.31904170,0.96718430,0.05391611,1.76527086
-5.41770885,7.30831472,1.27083921,3.88332189,0.02145499,0.45720177,1.30160072,0.95148451,0.05412211,1.71780124
-5.41170585,7.12909644,1.23588377,3.77843345,0.02112142,0.45682000,1.28473279,0.93701035,0.05434176,1.66935560
-5.40570285,6.95334829,1.20003281,3.67603856,0.02080887,0.45718333,1.26844927,0.92367284,0.05457607,1.62029961
-5.39969985,6.78282913,1.16359049,3.57754759,0.02051771,0.45815213,1.25276655,0.91138067,0.05482556,1.57102001
-5.39369685,6.61924393,1.12688943,3.48429421,0.02024779,0.45958897,1.23770921,0.90004428,0.05509044,1.52192152
-5.38769385,6.46422534,1.09028660,3.39751626,0.01999848,0.46136230,1.22331337,0.88958010,0.05537078,1.47342313
-5.38169085,6.31931929,1.05415817,3.31834115,0.01976877,0.46335014,1.20962970,0.87991473,0.05566680,1.42595384
-5.37568784,6.18597346,1.01889317,3.24777533,0.01955735,0.46544353,1.19672588,0.87098871,0.05597919,1.37994767
-5.36968484,6.06552774,0.98488628,3.18669716,0.01936272,0.46754965,1.18468820,0.86275978,0.05630939,1.33583786
-5.36368184,5.95920518,0.95252974,3.13585231,0.01918329,0.46959441,1.17362212,0.85520519,0.05665992,1.29405044
-5.35767884,5.86810240,0.92220472,3.09585067,0.01901754,0.47152426,1.16365144,0.84832295,0.05703451,1.25499697
-5.35167584,5.79317834,0.89427229,3.06716409,0.01886402,0.47330717,1.15491602,0.84213184,0.05743827,1.21906683
-5.34567284,5.73524066,0.86906432,3.05012408,0.01872151,0.47493268,1.14756803,0.83666998,0.05787765,1.18661897
-5.33966983,5.69492935,0.84687463,3.04491899,0.01858901,0.47641088,1.14176660,0.83199216,0.05836029,1.15797354
-5.33366683,5.67269776,0.82795056,3.05159039,0.01846578,0.47777039,1.13767121,0.82816571,0.05889478,1.13340349
-5.32766383,5.66879140,0.81248541,3.07002871,0.01835136,0.47905537,1.13543389,0.82526530,0.05949018,1.11312651
-5.32166083,5.68322567,0.80061190,3.09996849,0.01824549,0.48032171,1.13519057,0.82336674,0.06015551,1.09729761
-5.31565783,5.71576374,0.79239700,3.14098368,0.01814812,0.48163252,1.13705208,0.82254029,0.06089918,1.08600258
-5.30965483,5.76589641,0.78783829,3.19248397,0.01805929,0.48305317,1.14109509,0.82284354,0.06172823,1.07925282
-5.30365183,5.83282567,0.78686205,3.25371296,0.01797909,0.48464614,1.14735359,0.82431457,0.06264772,1.07698157
-5.29764882,5.91545390,0.78932320,3.32374914,0.01790760,0.48646589,1.15581135,0.82696562,0.06366004,1.07904205
-5.29164582,6.01238048,0.79500715,3.40151077,0.01784480,0.48855414,1.16639576,0.83077768,0.06476431,1.08520759
-5.28564282,6.12190729,0.80363360,3.48576516,0.01779051,0.49093567,1.17897360,0.83569638,0.06595595,1.09517386
-5.27963982,6.24205424,0.81486216,3.57514321,0.01774439,0.49361495,1.19334888,0.84162948,0.06722633,1.10856340
-5.27363682,6.37058541,0.82829976,3.66815932,0.01770588,0.49657384,1.20926319,0.84844615,0.06856266,1.12493224
-5.26763382,6.50504586,0.84350953,3.76323664,0.01767424,0.49977041,1.22639849,0.85597809,0.06994802,1.14377875
-5.26163082,6.64280852,0.86002108,3.85873723,0.01764857,0.50313897,1.24438251,0.86402266,0.07136162,1.16455424
-5.25562781,6.78113004,0.87734170,3.95299650,0.01762785,0.50659136,1.26279653,0.87234775,0.07277927,1.18667530
-5.24962481,6.91721372,0.89496834,4.04436067,0.01761101,0.51001944,1.28118535,0.88069826,0.07417402,1.20953734
-5.24362181,7.04827769,0.91239978,4.13122603,0.01759700,0.51329868,1.29906915,0.88880402,0.07551695,1.23252897
-5.23761881,7.17162538,0.92914883,4.21207861,0.01758486,0.51629263,1.31595670,0.89638852,0.07677810,1.25504681
-5.23161581,7.28471601,0.94475409,4.28553250,0.01757379,0.51885812,1.33135959,0.90317842,0.07792748,1.27651018
-5.22561281,7.38523199,0.95879081,4.35036541,0.01756324,0.52085098,1.34480682,0.90891303,0.07893612,1.29637514
-5.21960980,7.47114079,0.97088071,4.40554993,0.01755291,0.52213190,1.35585929,0.91335363,0.07977712,1.31414755
-5.21360680,7.54074874,0.98070031,4.45027929,0.01754285,0.52257236,1.36412356,0.91629199,0.08042661,1.32939454
-5.20760380,7.59274486,0.98798756,4.48398658,0.01753338,0.52206020,1.36926451,0.91755789,0.08086470,1.34175412
-5.20160080,7.62623298,0.99254659,4.50635674,0.01752519,0.52050467,1.37101642,0.91702522,0.08107626,1.35094253
-5.19559780,7.64075118,0.99425056,4.51733097,0.01751919,0.51784087,1.36919197,0.91461640,0.08105147,1.35675921
-5.18959480,7.63627820,0.99304232,4.51710354,0.01751658,0.51403320,1.36368917,0.91030512,0.08078636,1.35908919
-5.18359180,7.61322671,0.98893322,4.50611139,0.01751869,0.50907789,1.35449573,0.90411714,0.08028300,1.35790286
-5.17758879,7.57242431,0.98199987,4.48501711,0.01752697,0.50300447,1.34169100,0.89612933,0.07954957,1.35325326
-5.17158579,7.51508316,0.97237931,4.45468614,0.01754292,0.49587618,1.32544540,0.88646699,0.07860028,1.34527097
-5.16558279,7.44276003,0.96026254,4.41615942,0.01756799,0.48778925,1.30601740,0.87529960,0.07745501,1.33415698
-5.15957979,7.35730840,0.94588683,4.37062256,0.01760353,0.47887129,1.28374830,0.86283537,0.07613890,1.32017369
-5.15357679,7.26082472,0.92952720,4.31937280,0.01765078,0.46927868,1.25905492,0.84931475,0.07468175,1.30363459
-5.14757379,7.15559092,0.91148710,4.26378516,0.01771076,0.45919326,1.23242055,0.83500320,0.07311730,1.28489299
-5.14157079,7.04401531,0.89208902,4.20527870,0.01778436,0.44881830,1.20438438,0.82018370,0.07148247,1.26433019
-5.13556778,6.92857375,0.87166505,4.14528423,0.01787223,0.43837399,1.17552976,0.80514914,0.06981652,1.24234357
-5.12956478,6.81175294,0.85054779,4.08521409,0.01797487,0.42809259,1.14647153,0.79019494,0.06816018,1.21933507
-5.12356178,6.69599717,0.82906202,4.02643482,0.01809261,0.41821330,1.11784279,0.77561209,0.06655479,1.19570034
-5.11755878,6.58365992,0.80751714,3.97024328,0.01822565,0.40897702,1.09028127,0.76168090,0.06504141,1.17181893
-5.11155578,6.47696092,0.78620077,3.91784623,0.01837409,0.40062120,1.06441566,0.74866544,0.06366004,1.14804581
-5.10555278,6.37794933,0.76537341,3.87034378,0.01853795,0.39337466,1.04085206,0.73680882,0.06244878,1.12470430
-5.09954977,6.28847306,0.74526452,3.82871632,0.01871718,0.38745266,1.02016082,0.72632932,0.06144311,1.10208071
-5.09354677,6.21015432,0.72606973,3.79381491,0.01891166,0.38305217,1.00286387,0.71741725,0.06067518,1.08042039
-5.08754377,6.14437084,0.70794931,3.76635463,0.01912120,0.38034736,0.98942288,0.71023257,0.06017319,1.05992554
-5.08154077,6.09224249,0.69102784,3.74691065,0.01934546,0.37948554,0.98022834,0.70490304,0.05996082,1.04075429
-5.07553777,6.05462253,0.67539479,3.73591636,0.01958398,0.38058330,0.97558978,0.70152290,0.06005670,1.02302125
-5.06953477,6.03209299,0.66110601,3.73366337,0.01983607,0.38372314,0.97572735,0.70015184,0.06047397,1.00679904
-5.06353177,6.02496367,0.64818594,3.74030284,0.02010074,0.38895060,0.98076504,0.70081434,0.06121989,0.99212075
-5.05752876,6.03327409,0.63663031,3.75584790,0.02037667,0.39627187,0.99072568,0.70349914,0.06229557,0.97898312
-5.05152576,6.05679834,0.62640927,3.78017695,0.02066213,0.40565200,1.00552792,0.70815898,0.06369575,0.96735018
-5.04552276,6.09505242,0.61747065,3.81303770,0.02095491,0.41701397,1.02498552,0.71471056,0.06540864,0.95715719
-5.03951976,6.14730425,0.60974345,3.85405195,0.02125233,0.43023839,1.04880913,0.72303487,0.06741602,0.94831472
-5.03351676,6.21258636,0.60314122,3.90272128,0.02155121,0.44516434,1.07661047,0.73297788,0.06969326,0.94071277
-5.02751376,6.28971163,0.59756546,3.95843361,0.02184790,0.46159105,1.10790935,0.74435190,0.07220969,0.93422482
-5.02151076,6.37729228,0.59290881,4.02047117,0.02213830,0.47928087,1.14214324,0.75693764,0.07492892,0.92871182
-5.01550775,6.47376246,0.58905814,4.08801976,0.02241800,0.49796320,1.17867942,0.77048709,0.07780948,0.92402594
-5.00950475,6.57740477,0.58589742,4.16017986,0.02268237,0.51733971,1.21682950,0.78472747,0.08080552,0.92001427
-5.00350175,6.68638060,0.58331042,4.23597951,0.02292670,0.53709061,1.25586601,0.79936618,0.08386768,0.91652235
-4.99749875,6.79876441,0.58118324,4.31438931,0.02314635,0.55688191,1.29504064,0.81409673,0.08694410,0.91339754
-4.99149575,6.91258152,0.57940656,4.39433930,0.02333695,0.57637350,1.33360355,0.82860577,0.08998157,0.91049225
-4.98549275,7.02584878,0.57787780,4.47473780,0.02349454,0.59522781,1.37082325,0.84258076,0.09292674,0.90766710
-4.97948974,7.13661738,0.57650298,4.55449182,0.02361580,0.61311884,1.40600639,0.85571833,0.09572740,0.90479377
-4.97348674,7.24301661,0.57519837,4.63252867,0.02369815,0.62974113,1.43851665,0.86773289,0.09833377,0.90175779
-4.96748374,7.34329730,0.57389194,4.70781828,0.02373989,0.64481839,1.46779221,0.87836509,0.10069975,0.89846098
-4.96148074,7.43587343,0.57252450,4.77939546,0.02374035,0.65811144,1.49336099,0.88738990,0.10278416,0.89482357
-4.95547774,7.51936058,0.57105052,4.84638157,0.02369989,0.66942509,1.51485321,0.89462379,0.10455180,0.89078599
-4.94947474,7.59260952,0.56943873,4.90800462,0.02361997,0.67861367,1.53201083,0.89993065,0.10597438,0.88631017
-4.94347174,7.65473380,0.56767234,4.96361723,0.02350312,0.68558499,1.54469329,0.90322622,0.10703127,0.88138035
-4.93746873,7.70513006,0.56574900,5.01271156,0.02335285,0.69030242,1.55287974,0.90448069,0.10771004,0.87600338
-4.93146573,7.74349034,0.56368040,5.05493084,0.02317363,0.69278523,1.55666742,0.90371930,0.10800673,0.87020846
-4.92546273,7.76980576,0.56149169,5.09007673,0.02297068,0.69310690,1.55626648,0.90102101,0.10792595,0.86404631
-4.91945973,7.78436170,0.55922052,5.11811252,0.02274986,0.69139178,1.55199159,0.89651514,0.10748065,0.85758787
-4.91345673,7.78772447,0.55691600,5.13916175,0.02251752,0.68781001,1.54425058,0.89037628,0.10669173,0.85092252
-4.90745373,7.78072053,0.55463740,5.15350260,0.02228026,0.68257119,1.53353093,0.88281767,0.10558743,0.84415584
-4.90145073,7.76440891,0.55245275,5.16155824,0.02204481,0.67591697,1.52038443,0.87408343,0.10420250,0.83740712
-4.89544772,7.74004845,0.55043732,5.16388348,0.02181785,0.66811301,1.50541097,0.86444003,0.10257728,0.83080655
-4.88944472,7.70906119,0.54867205,5.16114861,0.02160583,0.65944066,1.48924187,0.85416744,0.10075662,0.82449232
-4.88344172,7.67299347,0.54724192,5.15412080,0.02141486,0.65018882,1.47252358,0.84355053,0.09878880,0.81860758
-4.87743872,7.63347644,0.54623426,5.14364414,0.02125060,0.64064619,1.45590214,0.83287088,0.09672435,0.81329736
-4.87143572,7.59218727,0.54573708,5.13061879,0.02111817,0.63109441,1.44000907,0.82239966,0.09461493,0.80870561
-4.86543272,7.55081248,0.54583730,5.11598025,0.02102211,0.62180219,1.42544881,0.81239166,0.09251223,0.80497224
-4.85942971,7.51101423,0.54661900,5.10067903,0.02096635,0.61302068,1.41278820,0.80308076,0.09046698,0.80223029
-4.85342671,7.47440023,0.54816160,5.08566149,0.02095421,0.60498010,1.40254781,0.79467685,0.08852798,0.80060326
-4.84742371,7.44249774,0.55053799,5.07185193,0.02098840,0.59788768,1.39519533,0.78736430,0.08674136,0.80020249
-4.84142071,7.41673139,0.55381264,5.06013633,0.02107106,0.59192670,1.39114081,0.78130175,0.08514979,0.80112481
-4.83541771,7.39840473,0.55803967,5.05134747,0.02120378,0.58725662,1.39073347,0.77662299,0.08379203,0.80345020
-4.82941471,7.38868475,0.56326091,5.04625155,0.02138767,0.58401389,1.39425979,0.77343872,0.08270237,0.80723967
-4.82341171,7.38858880,0.56950402,5.04553598,0.02162334,0.58231335,1.40194266,0.77183889,0.08191038,0.81253332
-4.81740870,7.39897302,0.57678067,5.04979808,0.02191096,0.58224967,1.41394111,0.77189499,0.08144063,0.81934853
-4.81140570,7.42052148,0.58508480,5.05953446,0.02225025,0.58389889,1.43035036,0.77366238,0.08131255,0.82767842
-4.80540270,7.45373555,0.59439119,5.07513092,0.02264045,0.58731945,1.45120190,0.77718189,0.08154036,0.83749051
-4.79939970,7.49892287,0.60465413,5.09685273,0.02308036,0.59255271,1.47646346,0.78248070,0.08213306,0.84872573
-4.79339670,7.55618578,0.61580654,5.12483532,0.02356821,0.59962276,1.50603852,0.78957233,0.08309442,0.86129779
-4.78739370,7.62540950,0.62775939,5.15907559,0.02410170,0.60853535,1.53976564,0.79845544,0.08442306,0.87509284
-4.78139070,7.70625020,0.64040154,5.19942425,0.02467786,0.61927612,1.57741744,0.80911166,0.08611249,0.88996976
-4.77538769,7.79812403,0.65360018,5.24557948,0.02529307,0.63180809,1.61869942,0.82150250,0.08815124,0.90576075
-4.76938469,7.90019784,0.66720160,5.29708271,0.02594291,0.64606860,1.66324899,0.83556553,0.09052286,0.92227265
-4.76338169,8.01138293,0.68103267,5.35331695,0.02662221,0.66196600,1.71063493,0.85121020,0.09320609,0.93928863
-4.75737869,8.13033299,0.69490278,5.41350847,0.02732495,0.67937640,1.76035758,0.86831359,0.09617491,0.95657061
-4.75137569,8.25544766,0.70860633,5.47673228,0.02804430,0.69814071,1.81185038,0.88671657,0.09939867,0.97386216
-4.74537269,8.38488264,0.72192583,5.54192202,0.02877260,0.71806251,1.86448291,0.90622080,0.10284226,0.99089202
-4.73936968,8.51656761,0.73463540,5.60788435,0.02950148,0.73890690,1.91756590,0.92658686,0.10646627,1.00737810
-4.73336668,8.64823230,0.74650484,5.67331813,0.03022189,0.76040081,1.97035851,0.94753408,0.11022726,1.02303205
-4.72736368,8.77744119,0.75730403,5.73683817,0.03092426,0.78223484,2.02207804,0.96874217,0.11407807,1.03756421
-4.72136068,8.90163668,0.76680768,5.79700308,0.03159869,0.80406701,2.07191218,0.98985493,0.11796825,1.05068897
-4.71535768,9.01819002,0.77480035,5.85234677,0.03223509,0.82552829,2.11903371,1.01048617,0.12184459,1.06213037
-4.70935468,9.12445905,0.78108154,5.90141257,0.03282345,0.84623002,2.16261748,1.03022766,0.12565175,1.07162794
-4.70335168,9.21785124,0.78547090,5.94278919,0.03335407,0.86577295,2.20185924,1.04865910,0.12933298,1.07894256
-4.69734867,9.29589015,0.78781318,5.97514718,0.03381779,0.88375776,2.23599596,1.06535965,0.13283107,1.08386226
-4.69134567,9.35628327,0.78798300,5.99727484,0.03420629,0.89979660,2.26432673,1.07992071,0.13608927,1.08620779
-4.68534267,9.39698883,0.78588912,6.00811234,0.03451232,0.91352527,2.28623380,1.09195946,0.13905243,1.08583786
-4.67933967,9.41627914,0.78147814,6.00678295,0.03472994,0.92461546,2.30120263,1.10113249,0.14166806,1.08265372
-4.67333667,9.41279814,0.77473745,5.99262026,0.03485469,0.93278660,2.30884022,1.10714894,0.14388762,1.07660313
-4.66733367,9.38561087,0.76569716,5.96519059,0.03488381,0.93781668,2.30889089,1.10978264,0.14566758,1.06768338
-4.66133067,9.33424287,0.75443110,5.92430985,0.03481635,0.93955153,2.30124856,1.10888244,0.14697065,1.05594328
-4.65532766,9.25870770,0.74105653,5.87005438,0.03465320,0.93791213,2.28596486,1.10438049,0.14776672,1.04148392
-4.64932466,9.15952157,0.72573274,5.80276542,0.03439719,0.93289950,2.26325267,1.09629773,0.14803384,1.02445820
-4.64332166,9.03770409,0.70865826,5.72304724,0.03405296,0.92459689,2.23348443,1.08474654,0.14775884,1.00506894
