energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.74787394,9.73365539,0.08133412,0.07308964,0.52967152,0.88866190,0.09502074,2.00798258,0.54415156,5.22695304
-5.74187094,9.47958482,0.07859836,0.07047924,0.52734920,0.85999659,0.09366804,1.96669388,0.52792719,5.07593107
-5.73586793,9.21361597,0.07574512,0.06778099,0.52652652,0.82916774,0.09214524,1.92322054,0.51114148,4.91890601
-5.72986493,8.94031182,0.07280698,0.06503985,0.52759440,0.79675560,0.09050058,1.87875173,0.49411951,4.75783340
-5.72386193,8.66440544,0.06981811,0.06230171,0.53093032,0.76336197,0.08878461,1.83450514,0.47719106,4.59476842
-5.71785893,8.39068303,0.06681374,0.05961243,0.53688796,0.72959675,0.08704904,1.79169827,0.46068327,4.43181126
-5.71185593,8.12386623,0.06382972,0.05701682,0.54578687,0.69606461,0.08534551,1.75151913,0.44491339,4.27105279
-5.70585293,7.86849584,0.06090188,0.05455766,0.55790262,0.66335166,0.08372425,1.71509710,0.43018156,4.11452134
-5.69984992,7.62881973,0.05806553,0.05227479,0.57345761,0.63201272,0.08223285,1.68347447,0.41676382,3.96413191
-5.69384692,7.40868731,0.05535479,0.05020408,0.59261267,0.60255932,0.08091496,1.65757949,0.40490561,3.82163880
-5.68784392,7.21145312,0.05280199,0.04837667,0.61545980,0.57544872,0.07980911,1.63820151,0.39481577,3.68859266
-5.68184092,7.03989188,0.05043702,0.04681808,0.64201612,0.55107424,0.07894755,1.62596891,0.38666124,3.56630321
-5.67583792,6.89612730,0.04828673,0.04554757,0.67221929,0.52975712,0.07835533,1.62133042,0.38056260,3.45580819
-5.66983492,6.78157674,0.04637433,0.04457754,0.70592445,0.51174015,0.07804943,1.62454050,0.37659070,3.35784969
-5.66383192,6.69691357,0.04471883,0.04391310,0.74290306,0.49718328,0.07803816,1.63564932,0.37476437,3.27285830
-5.65782891,6.64204862,0.04333464,0.04355184,0.78284341,0.48616140,0.07832077,1.65449775,0.37504934,3.20094551
-5.65182591,6.61613184,0.04223117,0.04348374,0.82535324,0.47866440,0.07888733,1.68071799,0.37735870,3.14190480
-5.64582291,6.61757468,0.04141265,0.04369134,0.86996433,0.47459959,0.07971883,1.71373972,0.38155462,3.09522122
-5.63981991,6.64409330,0.04087803,0.04415012,0.91613913,0.47379652,0.08078767,1.75280232,0.38745161,3.06008934
-5.63381691,6.69277174,0.04062104,0.04482905,0.96327948,0.47601413,0.08205836,1.79697273,0.39482125,3.03543916
-5.62781391,6.76014405,0.04063049,0.04569149,1.01073720,0.48095017,0.08348849,1.84516897,0.40339824,3.01996905
-5.62181091,6.84229316,0.04089060,0.04669615,1.05782660,0.48825247,0.08503006,1.89618862,0.41288768,3.01218503
-5.61580790,6.93496409,0.04138158,0.04779835,1.10383845,0.49753201,0.08663093,1.94874182,0.42297352,3.01044510
-5.60980490,7.03368805,0.04208031,0.04895134,1.14805539,0.50837716,0.08823653,2.00148765,0.43332766,3.01300728
-5.60380190,7.13391386,0.04296112,0.05010781,1.18976819,0.52036880,0.08979167,2.05307297,0.44361974,3.01807997
-5.59779890,7.23114238,0.04399666,0.05122138,1.22829256,0.53309563,0.09124242,2.10217247,0.45352704,3.02387307
-5.59179590,7.32105954,0.04515882,0.05224811,1.26298598,0.54616921,0.09253801,2.14752840,0.46274427,3.02864820
-5.58579290,7.39966342,0.04641959,0.05314796,1.29326401,0.55923810,0.09363269,2.18798878,0.47099281,3.03076658
-5.57978989,7.46338076,0.04775200,0.05388614,1.31861552,0.57200045,0.09448738,2.22254243,0.47802909,3.02873288
-5.57378689,7.50916891,0.04913084,0.05443422,1.33861636,0.58421457,0.09507118,2.25034968,0.48365172,3.02123389
-5.56778389,7.53459923,0.05053339,0.05477106,1.35294080,0.59570696,0.09536263,2.27076721,0.48770716,3.00717064
-5.56178089,7.53791909,0.05193990,0.05488347,1.36137041,0.60637740,0.09535054,2.28336637,0.49009353,2.98568309
-5.55577789,7.51808999,0.05333393,0.05476656,1.36379989,0.61620088,0.09503463,2.28794384,0.49076254,2.95616675
-5.54977489,7.47480065,0.05470255,0.05442376,1.36023968,0.62522614,0.09442569,2.28452439,0.48971943,2.91828069
-5.54377189,7.40845466,0.05603621,0.05386657,1.35081500,0.63357093,0.09354535,2.27335553,0.48702080,2.87194705
-5.53776888,7.32013365,0.05732856,0.05311393,1.33576154,0.64141417,0.09242553,2.25489429,0.48277060,2.81734219
-5.53176588,7.21153759,0.05857596,0.05219143,1.31541778,0.64898527,0.09110753,2.22978674,0.47711440,2.75488011
-5.52576288,7.08490521,0.05977690,0.05113017,1.29021424,0.65655115,0.08964078,2.19884114,0.47023210,2.68518887
-5.51975988,6.94291824,0.06093131,0.04996549,1.26066009,0.66440155,0.08808137,2.16299600,0.46232962,2.60908141
-5.51375688,6.78859358,0.06203969,0.04873560,1.22732769,0.67283334,0.08649040,2.12328440,0.45362984,2.52752165
-5.50775388,6.62516845,0.06310238,0.04748009,1.19083555,0.68213451,0.08493219,2.08079632,0.44436318,2.44158778
-5.50175088,6.45598349,0.06411866,0.04623844,1.15183058,0.69256876,0.08347246,2.03664044,0.43475837,2.35243389
-5.49574787,6.28436860,0.06508611,0.04504867,1.11097014,0.70436132,0.08217657,1.99190738,0.42503371,2.26125171
-5.48974487,6.11353652,0.06599998,0.04394601,1.06890470,0.71768678,0.08110780,1.94763561,0.41538929,2.16923376
-5.48374187,5.94648802,0.06685276,0.04296176,1.02626178,0.73265953,0.08032588,1.90478164,0.40600046,2.07753928
-5.47773887,5.78593227,0.06763400,0.04212241,0.98363155,0.74932718,0.07988568,1.86419545,0.39701281,1.98726414
-5.47173587,5.63422485,0.06833034,0.04144893,0.94155481,0.76766746,0.07983613,1.82660208,0.38853878,1.89941541
-5.46573287,5.49332485,0.06892577,0.04095630,0.90051340,0.78758847,0.08021942,1.79258968,0.38065611,1.81489135
-5.45972986,5.36477147,0.06940213,0.04065338,0.86092348,0.80893240,0.08107049,1.76260413,0.37340798,1.73446704
-5.45372686,5.24967952,0.06973989,0.04054288,0.82313149,0.83148243,0.08241671,1.73694997,0.36680475,1.65878568
-5.44772386,5.14875217,0.06991902,0.04062169,0.78741289,0.85497224,0.08427781,1.71579695,0.36082724,1.58835521
-5.44172086,5.06230850,0.06992009,0.04088132,0.75397331,0.87909780,0.08666594,1.69919131,0.35543108,1.52354986
-5.43571786,4.99032271,0.06972538,0.04130854,0.72295190,0.90353047,0.08958589,1.68707065,0.35055204,1.46461577
-5.42971486,4.93247166,0.06932008,0.04188611,0.69442636,0.92793087,0.09303532,1.67928116,0.34611183,1.41167994
-5.42371186,4.88818690,0.06869341,0.04259363,0.66841945,0.95196266,0.09700503,1.67559593,0.34202414,1.36476154
-5.41770885,4.85670771,0.06783967,0.04340843,0.64490616,0.97530545,0.10147917,1.67573303,0.33820051,1.32378466
-5.41170585,4.83713197,0.06675905,0.04430644,0.62382150,0.99766625,0.10643537,1.67937240,0.33455582,1.28859164
-5.40570285,4.82846207,0.06545836,0.04526305,0.60506826,1.01878886,0.11184474,1.68617052,0.33101303,1.25895619
-5.39969985,4.82964404,0.06395141,0.04625396,0.58852445,1.03846084,0.11767179,1.69577230,0.32750706,1.23459572
-5.39369685,4.83959846,0.06225917,0.04725588,0.57405028,1.05651784,0.12387428,1.70781989,0.32398773,1.21518252
-5.38769385,4.85724314,0.06040963,0.04824727,0.56149432,1.07284531,0.13040291,1.72195836,0.32042153,1.20035336
-5.38169085,4.88150768,0.05843741,0.04920884,0.55069895,1.08737765,0.13720116,1.73783846,0.31679256,1.18971774
-5.37568784,4.91134133,0.05638310,0.05012414,0.54150482,1.10009532,0.14420503,1.75511711,0.31310231,1.18286463
-5.36968484,4.94571569,0.05429236,0.05097992,0.53375463,1.11102020,0.15134305,1.77345625,0.30936884,1.17936820
-5.36368184,4.98362434,0.05221488,0.05176654,0.52729605,1.12020982,0.15853647,1.79252077,0.30562524,1.17879262
-5.35767884,5.02408157,0.05020314,0.05247824,0.52198400,1.12775114,0.16569970,1.81197670,0.30191770,1.18069659
-5.35167584,5.06612235,0.04831112,0.05311341,0.51768244,1.13375439,0.17274116,1.83149006,0.29830329,1.18463766
-5.34567284,5.10880513,0.04659292,0.05367479,0.51426553,1.13834752,0.17956457,1.85072739,0.29484784,1.19017689
-5.33966983,5.15121903,0.04510145,0.05416966,0.51161857,1.14167175,0.18607057,1.86935826,0.29162379,1.19688388
-5.33366683,5.19249583,0.04388703,0.05460996,0.50963847,1.14387848,0.19215881,1.88706011,0.28870836,1.20434238
-5.32766383,5.23182695,0.04299623,0.05501242,0.50823393,1.14512772,0.19773037,1.90352525,0.28618207,1.21215638
-5.32166083,5.26848468,0.04247065,0.05539856,0.50732528,1.14558791,0.20269051,1.91846997,0.28412750,1.21995649
-5.31565783,5.30184630,0.04234595,0.05579471,0.50684405,1.14543712,0.20695156,1.93164495,0.28262852,1.22740645
-5.30965483,5.33141945,0.04265097,0.05623188,0.50673208,1.14486504,0.21043584,1.94284647,0.28176972,1.23420922
-5.30365183,5.35686650,0.04340698,0.05674555,0.50694042,1.14407542,0.21307851,1.95192736,0.28163600,1.24011251
-5.29764882,5.37802571,0.04462717,0.05737536,0.50742780,1.14328848,0.21483018,1.95880696,0.28231236,1.24491313
-5.29164582,5.39492703,0.04631625,0.05816464,0.50815892,1.14274247,0.21565903,1.96347896,0.28388356,1.24845997
-5.28564282,5.40780065,0.04847027,0.05915981,0.50910247,1.14269416,0.21555245,1.96601651,0.28643372,1.25065527
-5.27963982,5.41707686,0.05107657,0.06040962,0.51022917,1.14341754,0.21451799,1.96657383,0.29004571,1.25145405
-5.27363682,5.42337641,0.05411400,0.06196428,0.51150982,1.14520054,0.21258354,1.96538401,0.29480023,1.25086169
-5.26763382,5.42749127,0.05755323,0.06387444,0.51291372,1.14833949,0.20979680,1.96275284,0.30077464,1.24892979
-5.26163082,5.43035635,0.06135736,0.06619012,0.51440742,1.15313141,0.20622383,1.95904878,0.30804159,1.24575047
-5.25562781,5.43301346,0.06548262,0.06895950,0.51595415,1.15986423,0.20194701,1.95468952,0.31666737,1.24144963
-5.24962481,5.43656935,0.06987932,0.07222780,0.51751397,1.16880542,0.19706220,1.95012590,0.32671019,1.23617942
-5.24362181,5.44215027,0.07449293,0.07603611,0.51904479,1.18018942,0.19167551,1.94582386,0.33821855,1.23011050
-5.23761881,5.45085543,0.07926536,0.08042040,0.52050427,1.19420468,0.18589954,1.94224562,0.35122966,1.22342451
-5.23161581,5.46371217,0.08413626,0.08541058,0.52185254,1.21098093,0.17984958,1.93983100,0.36576832,1.21630731
-5.22561281,5.48163537,0.08904457,0.09102986,0.52305566,1.23057764,0.17363965,1.93898005,0.38184610,1.20894306
-5.21960980,5.50539325,0.09392995,0.09729428,0.52408965,1.25297422,0.16737884,1.94003785,0.39946116,1.20150970
-5.21360680,5.53558132,0.09873434,0.10421252,0.52494480,1.27806287,0.16116784,1.94328222,0.41859868,1.19417571
-5.20760380,5.57260571,0.10340337,0.11178604,0.52562995,1.30564456,0.15509609,1.94891515,0.43923189,1.18709828
-5.20160080,5.61667616,0.10788773,0.12000941,0.52617638,1.33542853,0.14923947,1.95705789,0.46132370,1.18042263
-5.19559780,5.66780859,0.11214429,0.12887099,0.52664107,1.36703569,0.14365864,1.96775019,0.48482890,1.17428232
-5.18959480,5.72583627,0.11613714,0.13835369,0.52710876,1.40000571,0.13839818,1.98095311,0.50969662,1.16880011
-5.18359180,5.79042807,0.11983817,0.14843597,0.52769274,1.43380779,0.13348640,1.99655519,0.53587299,1.16408906
-5.17758879,5.86111188,0.12322753,0.15909281,0.52853399,1.46785467,0.12893587,2.01438122,0.56330367,1.16025348
-5.17158579,5.93730096,0.12629368,0.17029667,0.52979850,1.50151910,0.12474459,2.03420289,0.59193601,1.15738920
-5.16558279,6.01832076,0.12903309,0.18201827,0.53167282,1.53415225,0.12089763,2.05575031,0.62172061,1.15558306
-5.15957979,6.10343399,0.13144967,0.19422713,0.53435773,1.56510308,0.11736921,2.07872366,0.65261187,1.15491124
-5.15357679,6.19186179,0.13355387,0.20689177,0.53806041,1.59373773,0.11412508,2.10280401,0.68456753,1.15543640
-5.14757379,6.28279949,0.13536150,0.21997954,0.54298509,1.61945810,0.11112499,2.12766254,0.71754680,1.15720364
-5.14157079,6.37542567,0.13689240,0.23345591,0.54932293,1.64171864,0.10832515,2.15296779,0.75150729,1.16023549
-5.13556778,6.46890430,0.13816883,0.24728343,0.55724123,1.66004070,0.10568066,2.17839029,0.78640044,1.16452610
-5.12956478,6.56237987,0.13921397,0.26142018,0.56687273,1.67402382,0.10314761,2.20360469,0.82216585,1.17003519
-5.12356178,6.65496676,0.14005025,0.27581792,0.57830553,1.68335348,0.10068495,2.22828947,0.85872461,1.17668212
-5.11755878,6.74573406,0.14069787,0.29042000,0.59157408,1.68780522,0.09825593,2.25212437,0.89597201,1.18434059
-5.11155578,6.83368806,0.14117342,0.30515919,0.60665192,1.68724504,0.09582918,2.27478646,0.93377010,1.19283461
-5.10555278,6.91775468,0.14148877,0.31995561,0.62344658,1.68162639,0.09337941,2.29594522,0.97194055,1.20193613
-5.09954977,6.99676446,0.14165021,0.33471493,0.64179708,1.67098416,0.09088761,2.31525767,1.01025851,1.21136482
-5.09354677,7.06944270,0.14165797,0.34932709,0.66147432,1.65542616,0.08834100,2.33236430,1.04844782,1.22079029
-5.08754377,7.13440691,0.14150601,0.36366563,0.68218438,1.63512292,0.08573264,2.34688668,1.08617836,1.22983698
-5.08154077,7.19017362,0.14118229,0.37758793,0.70357503,1.61029647,0.08306075,2.35842735,1.12306578,1.23809170
-5.07553777,7.23517579,0.14066935,0.39093633,0.72524499,1.58120879,0.08032796,2.36657276,1.15867418,1.24511374
-5.06953477,7.26779132,0.13994521,0.40354034,0.74675586,1.54815080,0.07754040,2.37089925,1.19252182,1.25044732
-5.06353177,7.28638247,0.13898457,0.41521984,0.76764612,1.51143242,0.07470673,2.37098249,1.22408993,1.25363578
-5.05752876,7.28934510,0.13776031,0.42578928,0.78744674,1.47137409,0.07183732,2.36640986,1.25283459,1.25423712
-5.05152576,7.27516566,0.13624507,0.43506272,0.80569770,1.42830033,0.06894338,2.35679558,1.27820124,1.25184007
-5.04552276,7.24248359,0.13441291,0.44285961,0.82196465,1.38253519,0.06603636,2.34179755,1.29964136,1.24608006
-5.03951976,7.19015564,0.13224107,0.44901090,0.83585489,1.33439986,0.06312737,2.32113530,1.31663067,1.23665429
-5.03351676,7.11731876,0.12971152,0.45336539,0.84703209,1.28421208,0.06022687,2.29460769,1.32868803,1.22333508
-5.02751376,7.02344783,0.12681245,0.45579591,0.85522883,1.23228708,0.05734450,2.26210940,1.33539418,1.20598100
-5.02151076,6.90840465,0.12353942,0.45620500,0.86025646,1.17893979,0.05448900,2.22364507,1.33640936,1.18454503
-5.01550775,6.77247500,0.11989633,0.45452988,0.86201177,1.12448760,0.05166837,2.17933994,1.33148890,1.15907937
-5.00950475,6.61639119,0.11589595,0.45074636,0.86048017,1.06925343,0.04889005,2.12944634,1.32049611,1.12973673
-5.00350175,6.44133822,0.11156018,0.44487150,0.85573518,1.01356846,0.04616123,2.07434518,1.30341146,1.09676783
-4.99749875,6.24894255,0.10691984,0.43696483,0.84793427,0.95777424,0.04348916,2.01454227,1.28033788,1.06051538
-4.99149575,6.04124365,0.10201422,0.42712811,0.83731138,0.90222377,0.04088149,1.95065946,1.25150155,1.02140463
-4.98549275,5.82064915,0.09689020,0.41550354,0.82416637,0.84728136,0.03834662,1.88342072,1.21724821,0.97993116
-4.97948974,5.58987561,0.09160109,0.40227053,0.80885210,0.79332116,0.03589396,1.81363401,1.17803520,0.93664617
-4.97348674,5.35187751,0.08620533,0.38764114,0.79175967,0.74072432,0.03353418,1.74216950,1.13441932,0.89214026
-4.96748374,5.10976776,0.08076489,0.37185442,0.77330275,0.68987498,0.03127942,1.66993553,1.08704137,0.84702618
-4.96148074,4.86673340,0.07534364,0.35516988,0.75390160,0.64115515,0.02914337,1.59785319,1.03660775,0.80192134
-4.95547774,4.62595026,0.07000568,0.33786033,0.73396765,0.59493888,0.02714140,1.52683098,0.98387026,0.75743093
-4.94947474,4.39050034,0.06481365,0.32020446,0.71388934,0.55158584,0.02529050,1.45774059,0.92960476,0.71413207
-4.94347174,4.16329521,0.05982719,0.30247939,0.69401979,0.51143482,0.02360935,1.39139507,0.87458968,0.67255973
-4.93746873,3.94700847,0.05510147,0.28495355,0.67466684,0.47479732,0.02211825,1.32853009,0.81958530,0.63319478
-4.93146573,3.74401940,0.05068594,0.26788004,0.65608567,0.44195152,0.02083909,1.26978924,0.76531452,0.59645441
-4.92546273,3.55636942,0.04662323,0.25149072,0.63847430,0.41313695,0.01979529,1.21571357,0.71244582,0.56268519
-4.91945973,3.38573205,0.04294838,0.23599124,0.62197182,0.38854991,0.01901179,1.16673568,0.66157893,0.53215871
-4.91345673,3.23339637,0.03968815,0.22155706,0.60665932,0.36833990,0.01851502,1.12317825,0.61323362,0.50506968
-4.90745373,3.10026338,0.03686068,0.20833053,0.59256307,0.35260709,0.01833290,1.08525659,0.56784172,0.48153637
-4.90145073,2.98685397,0.03447530,0.19641904,0.57965966,0.34140079,0.01849477,1.05308473,0.52574245,0.46160303
-4.89544772,2.89332685,0.03253262,0.18589425,0.56788265,0.33471907,0.01903142,1.02668437,0.48718092,0.44524400
-4.88944472,2.81950458,0.03102471,0.17679224,0.55713009,0.33250928,0.01997501,1.00599580,0.45230963,0.43236914
-4.88344172,2.76490554,0.02993554,0.16911467,0.54727256,0.33466963,0.02135889,0.99089021,0.42119247,0.42283023
-4.87743872,2.72878000,0.02924155,0.16283060,0.53816121,0.34105153,0.02321747,0.98118226,0.39381101,0.41642806
-4.87143572,2.71014826,0.02891232,0.15787907,0.52963538,0.35146278,0.02558583,0.97664248,0.37007248,0.41291985
-4.86543272,2.70783936,0.02891145,0.15417222,0.52152955,0.36567136,0.02849931,0.97700873,0.34981903,0.41202685
-4.85942971,2.72052888,0.02919741,0.15159884,0.51367934,0.38340985,0.03199287,0.98199623,0.33283785,0.41344185
-4.85342671,2.74677499,0.02972460,0.15002828,0.50592653,0.40438019,0.03610030,0.99130591,0.31887178,0.41683662
-4.84742371,2.78505181,0.03044441,0.14931456,0.49812300,0.42825887,0.04085321,1.00463071,0.30762985,0.42186896
-4.84142071,2.83377972,0.03130637,0.14930066,0.49013359,0.45470219,0.04627989,1.02165992,0.29879768,0.42818960
-4.83541771,2.89135243,0.03225926,0.14982281,0.48183819,0.48335161,0.05240392,1.04208161,0.29204737,0.43544863
-4.82941471,2.95616059,0.03325233,0.15071481,0.47313299,0.51383897,0.05924263,1.06558312,0.28704658,0.44330167
-4.82341171,3.02661210,0.03423643,0.15181212,0.46393120,0.54579140,0.06680551,1.09185013,0.28346681,0.45141560
-4.81740870,3.10114922,0.03516513,0.15295588,0.45416326,0.57883583,0.07509243,1.12056434,0.28099069,0.45947384
-4.81140570,3.17826249,0.03599572,0.15399652,0.44377691,0.61260291,0.08409193,1.15140029,0.27931817,0.46718120
-4.80540270,3.25650181,0.03669020,0.15479709,0.43273699,0.64673025,0.09377958,1.18402150,0.27817161,0.47426813
-4.79939970,3.33448468,0.03721601,0.15523608,0.42102516,0.68086497,0.10411644,1.21807645,0.27729980,0.48049431
-4.79339670,3.41090191,0.03754672,0.15520983,0.40863956,0.71466539,0.11504783,1.25319464,0.27648079,0.48565160
-4.78739370,3.48452102,0.03766247,0.15463427,0.39559444,0.74780200,0.12650239,1.28898308,0.27552373,0.48956607
-4.78139070,3.55418754,0.03755025,0.15344610,0.38191959,0.77995783,0.13839163,1.32502367,0.27426963,0.49209927
-4.77538769,3.61882474,0.03720388,0.15160337,0.36765968,0.81082818,0.15060990,1.36087156,0.27259118,0.49314851
-4.76938469,3.67743211,0.03662396,0.14908537,0.35287333,0.84012013,0.16303506,1.39605496,0.27039174,0.49264627
-4.76338169,3.72908324,0.03581742,0.14589190,0.33763198,0.86755189,0.17552971,1.43007657,0.26760360,0.49055875
-4.75737869,3.77292367,0.03479700,0.14204203,0.32201833,0.89285231,0.18794306,1.46241672,0.26418555,0.48688361
-4.75137569,3.80816926,0.03358057,0.13757227,0.30612458,0.91576076,0.20011346,1.49253853,0.26012009,0.48164700
-4.74537269,3.83410580,0.03219025,0.13253437,0.29005026,0.93602771,0.21187156,1.51989495,0.25541024,0.47490013
-4.73936968,3.85009043,0.03065152,0.12699274,0.27389990,0.95341604,0.22304393,1.54393769,0.25007620,0.46671544
-4.73336668,3.85555506,0.02899221,0.12102170,0.25778049,0.96770338,0.23345715,1.56412788,0.24415198,0.45718264
-4.72736368,3.85001233,0.02724151,0.11470259,0.24179880,0.97868545,0.24294219,1.57994828,0.23768220,0.44640475
-4.72136068,3.83306393,0.02542900,0.10812095,0.22605888,0.98618031,0.25133889,1.59091652,0.23071903,0.43449433
-4.71535768,3.80441116,0.02358377,0.10136370,0.21065954,0.99003362,0.25850045,1.59659905,0.22331955,0.42157012
-4.70935468,3.76386729,0.02173359,0.09451670,0.19569229,0.99012443,0.26429764,1.59662515,0.21554351,0.40775410
-4.70335168,3.71137107,0.01990424,0.08766246,0.18123951,0.98637152,0.26862273,1.59070063,0.20745147,0.39316912
-4.69734867,3.64700059,0.01811899,0.08087831,0.16737312,0.97873972,0.27139274,1.57862028,0.19910354,0.37793711
-4.69134567,3.57098644,0.01639817,0.07423486,0.15415380,0.96724605,0.27255212,1.56027886,0.19055848,0.36217786
-4.68534267,3.48372339,0.01475897,0.06779501,0.14163068,0.95196517,0.27207450,1.53567972,0.18187323,0.34600837
-4.67933967,3.38577928,0.01321533,0.06161323,0.12984156,0.93303393,0.26996365,1.50494092,0.17310289,0.32954267
-4.67333667,3.27790062,0.01177803,0.05573534,0.11881365,0.91065457,0.26625347,1.46829819,0.16430091,0.31289190
-4.66733367,3.16101385,0.01045479,0.05019855,0.10856471,0.88509646,0.26100701,1.42610472,0.15551955,0.29616478
-4.66133067,3.03622190,0.00925061,0.04503192,0.09910451,0.85669606,0.25431465,1.37882761,0.14681045,0.27946815
-4.65532766,2.90479580,0.00816805,0.04025696,0.09043656,0.82585515,0.24629148,1.32704102,0.13822534,0.26290747
-4.64932466,2.76816125,0.00720766,0.03588848,0.08256000,0.79303720,0.23707391,1.27141637,0.12981666,0.24658738
-4.64332166,2.62788051,0.00636840,0.03193557,0.07547146,0.75876203,0.22681579,1.21270968,0.12163817,0.23061197
