energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.88444222,1.86685550,1.34692896,0.52056502,0.00361537,0.15085730,0.03459613,0.75908910,0.31694854,0.27685224
-2.87843922,1.90122582,1.37814066,0.52730635,0.00383149,0.15111648,0.03562883,0.78362220,0.32199188,0.28012924
-2.87243622,1.94265817,1.41547393,0.53687936,0.00412772,0.15134185,0.03674574,0.81088969,0.32908365,0.28363219
-2.86643322,1.99113209,1.45907959,0.54923506,0.00450959,0.15154202,0.03793886,0.84090246,0.33828018,0.28737258
-2.86043022,2.04644373,1.50895820,0.56425922,0.00498186,0.15172073,0.03919643,0.87359799,0.34959552,0.29134978
-2.85442721,2.10820358,1.56495050,0.58177361,0.00554829,0.15187726,0.04050327,0.90883605,0.36299918,0.29555064
-2.84842421,2.17583962,1.62673184,0.60153888,0.00621145,0.15200714,0.04184112,0.94639663,0.37841489,0.29994974
-2.84242121,2.24860595,1.69381082,0.62325904,0.00697249,0.15210321,0.04318924,0.98598010,0.39572041,0.30451021
-2.83641821,2.32559663,1.76553235,0.64658736,0.00783097,0.15215694,0.04452512,1.02720997,0.41474855,0.30918511
-2.83041521,2.40576438,1.84108519,0.67113364,0.00878458,0.15215992,0.04582517,1.06963800,0.43528920,0.31391932
-2.82441221,2.48794358,1.91951401,0.69647248,0.00982906,0.15210553,0.04706558,1.11275168,0.45709262,0.31865179
-2.81840920,2.57087691,1.99973561,0.72215256,0.01095798,0.15199054,0.04822316,1.15598389,0.47987375,0.32331809
-2.81240620,2.65324489,2.08055928,0.74770649,0.01216270,0.15181665,0.04927612,1.19872457,0.50331758,0.32785316
-2.80640320,2.73369746,2.16071059,0.77266115,0.01343231,0.15159186,0.05020487,1.24033398,0.52708544,0.33219403
-2.80040020,2.81088676,2.23885835,0.79654817,0.01475371,0.15133159,0.05099271,1.28015733,0.55082214,0.33628250
-2.79439720,2.88350019,2.31364401,0.81891441,0.01611173,0.15105936,0.05162644,1.31754033,0.57416369,0.34006756
-2.78839420,2.95029277,2.38371282,0.83933205,0.01748932,0.15080723,0.05209679,1.35184516,0.59674556,0.34350754
-2.78239120,3.01011813,2.44774587,0.85740826,0.01886788,0.15061565,0.05239883,1.38246654,0.61821115,0.34657185
-2.77638819,3.06195696,2.50449234,0.87279392,0.02022766,0.15053302,0.05253209,1.40884737,0.63822027,0.34924221
-2.77038519,3.10494246,2.55280089,0.88519156,0.02154815,0.15061469,0.05250064,1.43049343,0.65645741,0.35151349
-2.76438219,3.13838189,2.59164929,0.89436187,0.02280868,0.15092166,0.05231295,1.44698676,0.67263951,0.35339395
-2.75837919,3.16177350,2.62017147,0.90012904,0.02398891,0.15151886,0.05198164,1.45799731,0.68652293,0.35490500
-2.75237619,3.17481857,2.63768096,0.90238438,0.02506945,0.15247321,0.05152303,1.46329233,0.69790944,0.35608056
-2.74637319,3.17742792,2.64368999,0.90108846,0.02603241,0.15385136,0.05095669,1.46274337,0.70665095,0.35696592
-2.74037019,3.16972274,2.63792352,0.89627134,0.02686194,0.15571743,0.05030470,1.45633050,0.71265282,0.35761627
-2.73436718,3.15202953,2.62032756,0.88803113,0.02754471,0.15813058,0.04959096,1.44414354,0.71587549,0.35809500
-2.72836418,3.12486943,2.59107147,0.87653076,0.02807035,0.16114271,0.04884037,1.42638035,0.71633447,0.35847170
-2.72236118,3.08894194,2.55054400,0.86199307,0.02843172,0.16479626,0.04807794,1.40334200,0.71409863,0.35882006
-2.71635818,3.04510369,2.49934303,0.84469431,0.02862512,0.16912224,0.04732796,1.37542518,0.70928671,0.35921575
-2.71035518,2.99434290,2.43825938,0.82495634,0.02865038,0.17413850,0.04661309,1.34311178,0.70206233,0.35973428
-2.70435218,2.93775022,2.36825516,0.80313766,0.02851076,0.17984848,0.04595353,1.30695628,0.69262762,0.36044898
-2.69834917,2.87648723,2.29043733,0.77962363,0.02821282,0.18624021,0.04536628,1.26757113,0.68121570,0.36142908
-2.69234617,2.81175341,2.20602740,0.75481619,0.02776611,0.19328599,0.04486444,1.22561078,0.66808238,0.36273810
-2.68634317,2.74475306,2.11632845,0.72912343,0.02718277,0.20094236,0.04445670,1.18175484,0.65349746,0.36443240
-2.68034017,2.67666329,2.02269056,0.70294944,0.02647706,0.20915075,0.04414697,1.13669098,0.63773597,0.36656010
-2.67433717,2.60860418,1.92647594,0.67668461,0.02566489,0.21783860,0.04393413,1.09109819,0.62106973,0.36916027
-2.66833417,2.54161233,1.82902499,0.65069692,0.02476318,0.22692088,0.04381207,1.04563095,0.60375969,0.37226246
-2.66233117,2.47661868,1.73162458,0.62532435,0.02378937,0.23630225,0.04376983,1.00090478,0.58604931,0.37588650
-2.65632816,2.41443120,1.63547936,0.60086870,0.02276089,0.24587942,0.04379199,0.95748377,0.56815923,0.38004267
-2.65032516,2.35572299,1.54168733,0.57759095,0.02169463,0.25554394,0.04385927,0.91587017,0.55028345,0.38473204
-2.64432216,2.30102593,1.45122001,0.55570817,0.02060658,0.26518515,0.04394921,0.87649652,0.53258718,0.38994701
-2.63831916,2.25072970,1.36490791,0.53539213,0.01951141,0.27469320,0.04403713,0.83972026,0.51520623,0.39567203
-2.63231616,2.20508580,1.28343122,0.51676933,0.01842229,0.28396210,0.04409704,0.80582090,0.49824789,0.40188429
-2.62631316,2.16421588,1.20731594,0.49992247,0.01735068,0.29289251,0.04410273,0.77499960,0.48179323,0.40855456
-2.62031016,2.12812374,1.13693495,0.48489305,0.01630625,0.30139437,0.04402884,0.74738092,0.46590030,0.41564782
-2.61430715,2.09670970,1.07251356,0.47168491,0.01529689,0.30938901,0.04385187,0.72301652,0.45060826,0.42312383
-2.60830415,2.06978677,1.01413906,0.46026838,0.01432879,0.31681088,0.04355116,0.70189042,0.43594175,0.43093766
-2.60230115,2.04709721,0.96177325,0.45058490,0.01340653,0.32360870,0.04310972,0.68392553,0.42191539,0.43903992
-2.59629815,2.02832899,0.91526745,0.44255169,0.01253329,0.32974600,0.04251487,0.66899096,0.40853798,0.44737702
-2.59029515,2.01313106,0.87437894,0.43606643,0.01171100,0.33520116,0.04175877,0.65691000,0.39581614,0.45589118
-2.58429215,2.00112709,0.83878821,0.43101155,0.01094058,0.33996679,0.04083865,0.64746821,0.38375710,0.46452062
-2.57828914,1.99192727,0.80811626,0.42725829,0.01022209,0.34404872,0.03975689,0.64042164,0.37237061,0.47319956
-2.57228614,1.98513794,0.78194135,0.42467015,0.00955496,0.34746458,0.03852082,0.63550477,0.36166982,0.48185852
-2.56628314,1.98036927,0.75981484,0.42310596,0.00893814,0.35024202,0.03714241,0.63243815,0.35167116,0.49042472
-2.56028014,1.97724111,0.74127566,0.42242242,0.00837022,0.35241687,0.03563766,0.63093568,0.34239333,0.49882280
-2.55427714,1.97538737,0.72586317,0.42247629,0.00784955,0.35403111,0.03402599,0.63071137,0.33385568,0.50697580
-2.54827414,1.97445946,0.71312851,0.42312622,0.00737432,0.35513106,0.03232942,0.63148566,0.32607596,0.51480648
-2.54227114,1.97412903,0.70264413,0.42423445,0.00694264,0.35576556,0.03057175,0.63299126,0.31906804,0.52223895
-2.53626813,1.97409064,0.69401189,0.42566830,0.00655254,0.35598445,0.02877771,0.63497848,0.31283950,0.52920055
-2.53026513,1.97406452,0.68686945,0.42730169,0.00620203,0.35583734,0.02697211,0.63722004,0.30738967,0.53562392
-2.52426213,1.97379970,0.68089550,0.42901670,0.00588912,0.35537257,0.02517915,0.63951536,0.30270808,0.54144907
-2.51825913,1.97307752,0.67581357,0.43070519,0.00561184,0.35463652,0.02342170,0.64169420,0.29877374,0.54662540
-2.51225613,1.97171552,0.67139481,0.43227041,0.00536828,0.35367310,0.02172085,0.64361967,0.29555512,0.55111349
-2.50625313,1.96957152,0.66745973,0.43362881,0.00515661,0.35252343,0.02009546,0.64519044,0.29301101,0.55488653
-2.50025013,1.96654747,0.66387888,0.43471161,0.00497515,0.35122570,0.01856198,0.64634205,0.29109226,0.55793124
-2.49424712,1.96259296,0.66057270,0.43546642,0.00482245,0.34981499,0.01713430,0.64704739,0.28974415,0.56024822
-2.48824412,1.95770774,0.65751037,0.43585852,0.00469732,0.34832319,0.01582384,0.64731605,0.28890937,0.56185160
-2.48224112,1.95194307,0.65470769,0.43587186,0.00459894,0.34677887,0.01463966,0.64719269,0.28853140,0.56276814
-2.47623812,1.94540151,0.65222402,0.43550956,0.00452691,0.34520703,0.01358873,0.64675431,0.28855795,0.56303565
-2.47023512,1.93823490,0.65015830,0.43479395,0.00448137,0.34362892,0.01267617,0.64610659,0.28894436,0.56270084
-2.46423212,1.93064051,0.64864396,0.43376589,0.00446302,0.34206168,0.01190564,0.64537923,0.28965664,0.56181691
-2.45822911,1.92285521,0.64784300,0.43248355,0.00447315,0.34051804,0.01127963,0.64472049,0.29067390,0.56044070
-2.45222611,1.91514784,0.64793912,0.43102044,0.00451369,0.33900609,0.01079974,0.64429122,0.29199015,0.55862997
-2.44622311,1.90781003,0.64913014,0.42946288,0.00458719,0.33752898,0.01046698,0.64425834,0.29361513,0.55644061
-2.44022011,1.90114570,0.65161969,0.42790682,0.00469670,0.33608489,0.01028188,0.64478817,0.29557425,0.55392425
-2.43421711,1.89545969,0.65560853,0.42645421,0.00484578,0.33466705,0.01024463,0.64603981,0.29790747,0.55112624
-2.42821411,1.89104579,0.66128563,0.42520903,0.00503826,0.33326394,0.01035505,0.64815871,0.30066737,0.54808408
-2.42221111,1.88817485,0.66881920,0.42427304,0.00527816,0.33185973,0.01061252,0.65127079,0.30391621,0.54482654
-2.41620810,1.88708307,0.67834812,0.42374152,0.00556943,0.33043478,0.01101580,0.65547708,0.30772233,0.54137330
-2.41020510,1.88796119,0.68997383,0.42369903,0.00591573,0.32896634,0.01156279,0.66084925,0.31215601,0.53773513
-2.40420210,1.89094465,0.70375315,0.42421552,0.00632020,0.32742928,0.01225022,0.66742606,0.31728492,0.53391458
-2.39819910,1.89610526,0.71969214,0.42534271,0.00678517,0.32579688,0.01307336,0.67521074,0.32316943,0.52990702
-2.39219610,1.90344451,0.73774137,0.42711123,0.00731192,0.32404161,0.01402566,0.68416948,0.32985803,0.52570196
-2.38619310,1.91288874,0.75779276,0.42952821,0.00790043,0.32213573,0.01509846,0.69423099,0.33738300,0.52128441
-2.38019010,1.92428644,0.77967809,0.43257584,0.00854916,0.32005189,0.01628073,0.70528703,0.34575662,0.51663633
-2.37418709,1.93740764,0.80316948,0.43621067,0.00925490,0.31776348,0.01755890,0.71719405,0.35496802,0.51173783
-2.36818409,1.95194565,0.82798171,0.44036389,0.01001259,0.31524490,0.01891673,0.72977575,0.36498097,0.50656829
-2.36218109,1.96752103,0.85377647,0.44494242,0.01081532,0.31247159,0.02033540,0.74282645,0.37573243,0.50110712
-2.35617809,1.98368786,0.88016848,0.44983100,0.01165429,0.30942005,0.02179360,0.75611537,0.38713235,0.49533430
-2.35017509,1.99994219,0.90673331,0.45489501,0.01251891,0.30606773,0.02326786,0.76939146,0.39906432,0.48923069
-2.34417209,2.01573264,0.93301672,0.45998407,0.01339693,0.30239286,0.02473291,0.78238890,0.41138736,0.48277806
-2.33816908,2.03047270,0.95854519,0.46493624,0.01427475,0.29837445,0.02616223,0.79483299,0.42393868,0.47595909
-2.33216608,2.04355471,0.98283737,0.46958265,0.01513763,0.29399225,0.02752865,0.80644629,0.43653718,0.46875719
-2.32616308,2.05436499,1.00541608,0.47375244,0.01597011,0.28922698,0.02880509,0.81695495,0.44898783,0.46115649
-2.32016008,2.06229971,1.02582036,0.47727777,0.01675642,0.28406065,0.02996526,0.82609498,0.46108640,0.45314177
-2.31415708,2.06678090,1.04361724,0.47999871,0.01748092,0.27847713,0.03098445,0.83361824,0.47262471,0.44469871
-2.30815408,2.06727228,1.05841276,0.48176789,0.01812860,0.27246284,0.03184028,0.83929814,0.48339585,0.43581418
-2.30215108,2.06329403,1.06986183,0.48245464,0.01868548,0.26600765,0.03251339,0.84293466,0.49319943,0.42647678
-2.29614807,2.05443607,1.07767653,0.48194841,0.01913912,0.25910584,0.03298805,0.84435869,0.50184647,0.41667765
-2.29014507,2.04036945,1.08163268,0.48016161,0.01947900,0.25175706,0.03325267,0.84343549,0.50916390,0.40641121
-2.28414207,2.02085507,1.08157428,0.47703142,0.01969685,0.24396733,0.03330014,0.84006712,0.51499839,0.39567618
-2.27813907,1.99574973,1.07741582,0.47252077,0.01978696,0.23574981,0.03312807,0.83419390,0.51921946,0.38447646
-2.27213607,1.96500906,1.06914245,0.46661849,0.01974632,0.22712543,0.03273881,0.82579471,0.52172188,0.37282202
-2.26613307,1.92868738,1.05680788,0.45933847,0.01957474,0.21812326,0.03213933,0.81488632,0.52242710,0.36072957
-2.26013007,1.88693455,1.04053052,0.45071816,0.01927484,0.20878053,0.03134097,0.80152167,0.52128403,0.34822308
-2.25412706,1.83999002,1.02048774,0.44081639,0.01885194,0.19914233,0.03035898,0.78578737,0.51826899,0.33533404
-2.24812406,1.78817455,0.99690888,0.42971071,0.01831386,0.18926098,0.02921202,0.76780044,0.51338499,0.32210135
-2.24212106,1.73187990,0.97006722,0.41749438,0.01767070,0.17919511,0.02792148,0.74770455,0.50666051,0.30857108
-2.23611806,1.67155726,0.94027130,0.40427324,0.01693439,0.16900836,0.02651079,0.72566594,0.49814782,0.29479583
-2.23011506,1.60770482,0.90785614,0.39016255,0.01611841,0.15876800,0.02500467,0.70186920,0.48792100,0.28083388
-2.22411206,1.54085517,0.87317449,0.37528401,0.01523729,0.14854326,0.02342842,0.67651308,0.47607382,0.26674826
-2.21810905,1.47156304,0.83658863,0.35976306,0.01430617,0.13840374,0.02180714,0.64980649,0.46271748,0.25260554
-2.21210605,1.40039384,0.79846292,0.34372652,0.01334039,0.12841773,0.02016511,0.62196491,0.44797844,0.23847470
-2.20610305,1.32791334,0.75915725,0.32730064,0.01235504,0.11865064,0.01852522,0.59320706,0.43199624,0.22442592
-2.20010005,1.25467884,0.71902153,0.31060968,0.01136460,0.10916370,0.01690842,0.56375219,0.41492148,0.21052947
-2.19409705,1.18123184,0.67839130,0.29377476,0.01038257,0.10001274,0.01533339,0.53381769,0.39691392,0.19685471
-2.18809405,1.10809239,0.63758434,0.27691323,0.00942123,0.09124733,0.01381623,0.50361723,0.37814064,0.18346924
-2.18209105,1.03575489,0.59689829,0.26013827,0.00849140,0.08291024,0.01237035,0.47335919,0.35877430,0.17043817
-2.17608804,0.96468537,0.55660907,0.24355875,0.00760231,0.07503714,0.01100634,0.44324543,0.33899150,0.15782365
-2.17008504,0.89531986,0.51697004,0.22727926,0.00676152,0.06765660,0.00973210,0.41347032,0.31897113,0.14568453
-2.16408204,0.82806381,0.47821166,0.21140016,0.00597490,0.06079047,0.00855291,0.38421983,0.29889267,0.13407619
-2.15807904,0.76329217,0.44054158,0.19601773,0.00524667,0.05445438,0.00747166,0.35567072,0.27893463,0.12305054
-2.15207604,0.70135004,0.40414497,0.18122412,0.00457952,0.04865852,0.00648911,0.32798984,0.25927283,0.11265609
-2.14607304,0.64255360,0.36918506,0.16710735,0.00397469,0.04340858,0.00560417,0.30133332,0.24007878,0.10293824
-2.14007004,0.58719126,0.33580380,0.15375107,0.00343217,0.03870677,0.00481422,0.27584583,0.22151813,0.09393947
-2.13406703,0.53552483,0.30412258,0.14123432,0.00295087,0.03455287,0.00411545,0.25165987,0.20374916,0.08569976
-2.12806403,0.48779084,0.27424314,0.12963107,0.00252880,0.03094541,0.00350316,0.22889507,0.18692150,0.07825686
-2.12206103,0.44420172,0.24624850,0.11900978,0.00216328,0.02788266,0.00297208,0.20765766,0.17117500,0.07164672
-2.11605803,0.40494714,0.22020418,0.10943288,0.00185109,0.02536364,0.00251666,0.18804006,0.15663891,0.06590378
-2.11005503,0.37019538,0.19615953,0.10095627,0.00158869,0.02338901,0.00213131,0.17012073,0.14343139,0.06106128
-2.10405203,0.34009477,0.17414944,0.09362887,0.00137232,0.02196180,0.00181062,0.15396425,0.13165938,0.05715154
-2.09804902,0.31477529,0.15419628,0.08749228,0.00119818,0.02108795,0.00154956,0.13962178,0.12141879,0.05420611
-2.09204602,0.29435040,0.13631220,0.08258060,0.00106253,0.02077670,0.00134364,0.12713181,0.11279514,0.05225593
-2.08604302,0.27891894,0.12050165,0.07892031,0.00096175,0.02104079,0.00118901,0.11652121,0.10586447,0.05133133
-2.08004002,0.26856724,0.10676428,0.07653049,0.00089245,0.02189640,0.00108257,0.10780668,0.10069458,0.05146201
-2.07403702,0.26337133,0.09509783,0.07542311,0.00085152,0.02336290,0.00102202,0.10099642,0.09734648,0.05267683
-2.06803402,0.26339912,0.08550127,0.07560356,0.00083614,0.02546243,0.00100589,0.09609202,0.09587597,0.05500362
-2.06203102,0.26871254,0.07797773,0.07707134,0.00084381,0.02821916,0.00103355,0.09309053,0.09633523,0.05846876
-2.05602801,0.27936944,0.07253728,0.07982092,0.00087237,0.03165848,0.00110520,0.09198654,0.09877434,0.06309673
-2.05002501,0.29542507,0.06919934,0.08384270,0.00091999,0.03580590,0.00122182,0.09277424,0.10324257,0.06890954
-2.04402201,0.31693306,0.06799448,0.08912400,0.00098516,0.04068588,0.00138508,0.09544924,0.10978929,0.07592599
-2.03801901,0.34394558,0.06896558,0.09565007,0.00106668,0.04632040,0.00159732,0.10001022,0.11846448,0.08416095
-2.03201601,0.37651270,0.07216800,0.10340504,0.00116363,0.05272758,0.00186136,0.10646008,0.12931854,0.09362438
-2.02601301,0.41468048,0.07766892,0.11237266,0.00127537,0.05992011,0.00218043,0.11480655,0.14240154,0.10432039
-2.02001001,0.45848784,0.08554541,0.12253685,0.00140148,0.06790369,0.00255798,0.12506231,0.15776161,0.11624613
-2.01400700,0.50796201,0.09588137,0.13388188,0.00154176,0.07667547,0.00299753,0.13724416,0.17544254,0.12939058
-2.00800400,0.56311248,0.10876338,0.14639215,0.00169617,0.08622264,0.00350246,0.15137162,0.19548056,0.14373331
-2.00200100,0.62392328,0.12427525,0.16005152,0.00186480,0.09652096,0.00407581,0.16746452,0.21790029,0.15924309
-1.99599800,0.69034393,0.14249166,0.17484213,0.00204781,0.10753362,0.00472003,0.18553982,0.24271004,0.17587655
-1.98999500,0.76227889,0.16347081,0.19074257,0.00224538,0.11921024,0.00543678,0.20560766,0.26989638,0.19357669
-1.98399200,0.83957609,0.18724652,0.20772567,0.00245767,0.13148608,0.00622669,0.22766661,0.29941844,0.21227148
-1.97798899,0.92201466,0.21381991,0.22575571,0.00268473,0.14428166,0.00708913,0.25169845,0.33120189,0.23187252
-1.97198599,1.00929259,0.24315114,0.24478532,0.00292642,0.15750263,0.00802199,0.27766257,0.36513314,0.25227376
-1.96598299,1.10101492,0.27515156,0.26475209,0.00318241,0.17104009,0.00902150,0.30549025,0.40105389,0.27335054
-1.95997999,1.19668315,0.30967669,0.28557522,0.00345203,0.18477125,0.01008211,0.33507923,0.43875648,0.29495882
-1.95397699,1.29568679,0.34652052,0.30715227,0.00373428,0.19856064,0.01119633,0.36628886,0.47798041,0.31693494
-1.94797399,1.39729792,0.38541166,0.32935646,0.00402773,0.21226162,0.01235476,0.39893616,0.51841034,0.33909585
-1.94197099,1.50066954,0.42601149,0.35203458,0.00433053,0.22571846,0.01354604,0.43279328,0.55967595,0.36124001
-1.93596798,1.60483856,0.46791501,0.37500595,0.00464037,0.23876878,0.01475698,0.46758658,0.60135391,0.38314907
-1.92996498,1.70873409,0.51065436,0.39806253,0.00495447,0.25124640,0.01597273,0.50299780,0.64297224,0.40459031
-1.92396198,1.81119128,0.55370529,0.42097046,0.00526965,0.26298460,0.01717698,0.53866735,0.68401699,0.42532011
-1.91795898,1.91097115,0.59649658,0.44347313,0.00558233,0.27381963,0.01835235,0.57419995,0.72394145,0.44508815
-1.91195598,2.00678597,0.63842219,0.46529582,0.00588863,0.28359442,0.01948069,0.60917267,0.76217762,0.46364265
-1.90595298,2.09732987,0.67885597,0.48615183,0.00618448,0.29216245,0.02054357,0.64314507,0.79814963,0.48073622
-1.89994997,2.18131372,0.71716827,0.50574997,0.00646570,0.29939161,0.02152279,0.67567130,0.83128884,0.49613246
-1.89394697,2.25750307,0.75274407,0.52380327,0.00672815,0.30516791,0.02240080,0.70631362,0.86104998,0.50961282
-1.88794397,2.32475775,0.78500172,0.54003826,0.00696787,0.30939895,0.02316131,0.73465687,0.88692771,0.52098371
-1.88194097,2.38207124,0.81341159,0.55420480,0.00718122,0.31201701,0.02378976,0.76032321,0.90847298,0.53008338
-1.87593797,2.42860794,0.83751374,0.56608560,0.00736499,0.31298155,0.02427375,0.78298633,0.92530838,0.53678826
-1.86993497,2.46373661,0.85693376,0.57550518,0.00751655,0.31228114,0.02460352,0.80238454,0.93714179,0.54101852
-1.86393197,2.48705785,0.87139601,0.58233766,0.00763394,0.30993451,0.02477225,0.81833179,0.94377763,0.54274237
-1.85792896,2.49842418,0.88073357,0.58651294,0.00771595,0.30599083,0.02477629,0.83072620,0.94512524,0.54197901
-1.85192596,2.49795138,0.88489425,0.58802086,0.00776213,0.30052907,0.02461534,0.83955535,0.94120375,0.53879972
-1.84592296,2.48602017,0.88394254,0.58691310,0.00777287,0.29365641,0.02429247,0.84489808,0.93214336,0.53332725
-1.83991996,2.46326775,0.87805706,0.58330255,0.00774928,0.28550579,0.02381404,0.84692251,0.91818277,0.52573316
-1.83391696,2.43056947,0.86752382,0.57736026,0.00769322,0.27623255,0.02318950,0.84588037,0.89966298,0.51623337
-1.82791396,2.38901127,0.85272546,0.56930995,0.00760717,0.26601043,0.02243111,0.84209774,0.87701760,0.50508188
-1.82191096,2.33985390,0.83412700,0.55942038,0.00749411,0.25502686,0.02155358,0.83596272,0.85076028,0.49256297
-1.81590795,2.28449085,0.81225888,0.54799603,0.00735740,0.24347794,0.02057359,0.82791066,0.82146967,0.47898230
-1.80990495,2.22440177,0.78769788,0.53536639,0.00720060,0.23156304,0.01950931,0.81840749,0.78977282,0.46465706
-1.80390195,2.16110360,0.76104716,0.52187457,0.00702740,0.21947950,0.01837988,0.80793228,0.75632762,0.44990585
-1.79789895,2.09610193,0.73291603,0.50786568,0.00684136,0.20741739,0.01720484,0.79695969,0.72180514,0.43503864
-1.79189595,2.03084456,0.70390063,0.49367570,0.00664589,0.19555472,0.01600366,0.78594330,0.68687259,0.42034726
-1.78589295,1.96667970,0.67456623,0.47962119,0.00644406,0.18405314,0.01479519,0.77530061,0.65217757,0.40609688
-1.77988994,1.90482024,0.64543187,0.46599043,0.00623853,0.17305439,0.01359730,0.76540037,0.61833418,0.39251886
-1.77388694,1.84631573,0.61695804,0.45303637,0.00603152,0.16267756,0.01242644,0.75655277,0.58591135,0.37980522
-1.76788394,1.79203280,0.58953757,0.44097148,0.00582473,0.15301726,0.01129740,0.74900301,0.55542363,0.36810495
-1.76188094,1.74264450,0.56349011,0.42996475,0.00561939,0.14414273,0.01022305,0.74292804,0.52732455,0.35752227
-1.75587794,1.69862830,0.53906003,0.42014079,0.00541624,0.13609791,0.00921420,0.73843686,0.50200241,0.34811682
-1.74987494,1.66027227,0.51641765,0.41158087,0.00521561,0.12890233,0.00827958,0.73557373,0.47977835,0.33990563
-1.74387194,1.62768822,0.49566332,0.40432553,0.00501751,0.12255291,0.00742580,0.73432413,0.46090620,0.33286677
-1.73786893,1.60083066,0.47683404,0.39837871,0.00482166,0.11702632,0.00665744,0.73462285,0.44557392,0.32694431
-1.73186593,1.57951981,0.45991179,0.39371269,0.00462761,0.11228198,0.00597716,0.73636359,0.43390597,0.32205430
-1.72586293,1.56346707,0.44483327,0.39027364,0.00443484,0.10826538,0.00538584,0.73940933,0.42596637,0.31809142
-1.71985993,1.55230139,0.43150009,0.38798729,0.00424284,0.10491162,0.00488280,0.74360293,0.42176196,0.31493595
-1.71385693,1.54559485,0.41978920,0.38676438,0.00405116,0.10214906,0.00446596,0.74877727,0.42124549,0.31246064
-1.70785393,1.54288633,0.40956268,0.38650556,0.00385952,0.09990286,0.00413209,0.75476440,0.42431863,0.31053724
-1.70185093,1.54370221,0.40067682,0.38710551,0.00366780,0.09809830,0.00387695,0.76140333,0.43083440,0.30904241
-1.69584792,1.54757339,0.39298996,0.38845623,0.00347611,0.09666380,0.00369556,0.76854612,0.44059948,0.30786268
-1.68984492,1.55404846,0.38636899,0.39044929,0.00328476,0.09553360,0.00358235,0.77606224,0.45337626,0.30689856
-1.68384192,1.56270288,0.38069447,0.39297727,0.00309427,0.09464991,0.00353135,0.78384102,0.46888498,0.30606748
-1.67783892,1.57314460,0.37586444,0.39593433,0.00290536,0.09396474,0.00353636,0.79179251,0.48680626,0.30530573
-1.67183592,1.58501667,0.37179688,0.39921631,0.00271887,0.09344118,0.00359110,0.79984682,0.50678434,0.30456934
-1.66583292,1.59799750,0.36843125,0.40272034,0.00253575,0.09305433,0.00368934,0.80795223,0.52843124,0.30383416
-1.65982991,1.61179961,0.36572911,0.40634440,0.00235700,0.09279184,0.00382507,0.81607255,0.55133227,0.30309505
-1.65382691,1.62616761,0.36367417,0.40998689,0.00218362,0.09265413,0.00399259,0.82418390,0.57505285,0.30236456
-1.64782391,1.64087625,0.36227198,0.41354658,0.00201656,0.09265429,0.00418669,0.83227128,0.59914687,0.30167111
-1.64182091,1.65572889,0.36154933,0.41692294,0.00185667,0.09281779,0.00440269,0.84032530,0.62316631,0.30105695
-1.63581791,1.67055696,0.36155362,0.42001703,0.00170471,0.09318201,0.00463660,0.84833921,0.64667208,0.30057587
-1.62981491,1.68522050,0.36235212,0.42273292,0.00156124,0.09379547,0.00488522,0.85630640,0.66924557,0.30029100
-1.62381191,1.69960972,0.36403114,0.42497964,0.00142669,0.09471702,0.00514617,0.86421853,0.69050051,0.30027254
-1.61780890,1.71364730,0.36669510,0.42667356,0.00130130,0.09601475,0.00541802,0.87206416,0.71009452,0.30059562
-1.61180590,1.72729105,0.37046527,0.42774094,0.00118516,0.09776468,0.00570027,0.87982805,0.72773975,0.30133827
-1.60580290,1.74053641,0.37547805,0.42812063,0.00107817,0.10004926,0.00599338,0.88749084,0.74321197,0.30257944
-1.59979990,1.75341810,0.38188264,0.42776652,0.00098012,0.10295553,0.00629877,0.89502909,0.75635753,0.30439709
-1.59379690,1.76601040,0.38983788,0.42664969,0.00089067,0.10657295,0.00661869,0.90241562,0.76709767,0.30686631
-1.58779390,1.77842563,0.39950814,0.42475993,0.00080937,0.11099094,0.00695615,0.90961980,0.77542978,0.31005735
-1.58179090,1.79081019,0.41105819,0.42210662,0.00073573,0.11629601,0.00731476,0.91660796,0.78142550,0.31403357
-1.57578789,1.80333826,0.42464700,0.41871866,0.00066919,0.12256859,0.00769857,0.92334360,0.78522545,0.31884939
-1.56978489,1.81620289,0.44042054,0.41464365,0.00060919,0.12987961,0.00811176,0.92978745,0.78703090,0.32454797
-1.56378189,1.82960483,0.45850384,0.40994610,0.00055516,0.13828684,0.00855847,0.93589739,0.78709269,0.33115896
-1.55777889,1.84373940,0.47899235,0.40470483,0.00050654,0.14783115,0.00904246,0.94162813,0.78569789,0.33869615
-1.55177589,1.85878205,0.50194319,0.39900978,0.00046280,0.15853285,0.00956684,0.94693078,0.78315493,0.34715517
-1.54577289,1.87487341,0.52736651,0.39295819,0.00042348,0.17038827,0.01013380,0.95175238,0.77977795,0.35651139
-1.53976988,1.89210449,0.55521749,0.38665050,0.00038812,0.18336674,0.01074429,0.95603540,0.77587118,0.36671804
-1.53376688,1.91050312,0.58538953,0.38018616,0.00035632,0.19740823,0.01139785,0.95971727,0.77171431,0.37770484
-1.52776388,1.93002240,0.61770896,0.37365956,0.00032776,0.21242173,0.01209235,0.96273017,0.76754949,0.38937708
-1.52176088,1.95053200,0.65193192,0.36715620,0.00030211,0.22828469,0.01282390,0.96500094,0.76357085,0.40161544
