energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.19059530,4.56437180,0.11004719,0.60989479,0.49827600,1.49433511,0.16970921,1.36339768,0.79166805,0.13175768
-3.18459230,4.60677772,0.11263258,0.62141199,0.50275357,1.51081280,0.16842895,1.36304578,0.80869656,0.13218795
-3.17858929,4.66598421,0.11560093,0.63500191,0.50894663,1.53352201,0.16734132,1.36767169,0.82940603,0.13316083
-3.17258629,4.73920404,0.11885033,0.65025704,0.51656196,1.56154305,0.16638399,1.37646843,0.85314504,0.13459040
-3.16658329,4.82336279,0.12226952,0.66672791,0.52526661,1.59386975,0.16549442,1.38854270,0.87918102,0.13638034
-3.16058029,4.91520473,0.12574115,0.68393874,0.53469825,1.62944266,0.16461249,1.40294695,0.90672352,0.13842756
-3.15457729,5.01139941,0.12914528,0.70140335,0.54447615,1.66718215,0.16368289,1.41871167,0.93494865,0.14062575
-3.14857429,5.10864537,0.13236277,0.71864081,0.55421246,1.70602026,0.16265694,1.43487661,0.96302411,0.14286881
-3.14257129,5.20376777,0.13527880,0.73519020,0.56352371,1.74493056,0.16149415,1.45052011,0.99013387,0.14505418
-3.13656828,5.29380734,0.13778612,0.75062414,0.57204207,1.78295502,0.16016321,1.46478575,1.01550190,0.14708574
-3.13056528,5.37609799,0.13978812,0.76456059,0.57942622,1.81922753,0.15864249,1.47690567,1.03841403,0.14887641
-3.12456228,5.44833143,0.14120152,0.77667252,0.58537141,1.85299326,0.15692009,1.48621989,1.05823728,0.15035023
-3.11855928,5.50860728,0.14195859,0.78669524,0.58961867,1.88362399,0.15499347,1.49219138,1.07443617,0.15144400
-3.11255628,5.55546802,0.14200893,0.79443125,0.59196263,1.91062892,0.15286867,1.49441666,1.08658535,0.15210833
-3.10655328,5.58791863,0.14132066,0.79975242,0.59225804,1.93366136,0.15055925,1.49263183,1.09437826,0.15230818
-3.10055028,5.60543117,0.13988089,0.80259975,0.59042455,1.95252125,0.14808495,1.48671416,1.09763174,0.15202292
-3.09454727,5.60793554,0.13769578,0.80298074,0.58644978,1.96715415,0.14547024,1.47667955,1.09628634,0.15124582
-3.08854427,5.59579765,0.13478977,0.80096458,0.58039046,1.97764693,0.14274280,1.46267619,1.09040267,0.14998322
-3.08254127,5.56978698,0.13120438,0.79667573,0.57237173,1.98422084,0.13993198,1.44497498,1.08015404,0.14825327
-3.07653827,5.53103556,0.12699643,0.79028596,0.56258461,1.98722256,0.13706739,1.42395724,1.06581588,0.14608438
-3.07053527,5.48099085,0.12223587,0.78200566,0.55128155,1.98711359,0.13417766,1.40010046,1.04775242,0.14351357
-3.06453227,5.42136450,0.11700322,0.77207456,0.53877050,1.98445886,0.13128939,1.37396249,1.02640153,0.14058463
-3.05852926,5.35407955,0.11138683,0.76075248,0.52540743,1.97991454,0.12842635,1.34616513,1.00225814,0.13734630
-3.05252626,5.28121770,0.10548002,0.74831039,0.51158761,1.97421590,0.12560898,1.31737732,0.97585724,0.13385046
-3.04652326,5.20496840,0.09937817,0.73502230,0.49773591,1.96816495,0.12285411,1.28829869,0.94775700,0.13015055
-3.04052026,5.12758099,0.09317607,0.72115793,0.48429634,1.96261834,0.12017496,1.25964364,0.91852254,0.12630005
-3.03451726,5.05132058,0.08696526,0.70697668,0.47172112,1.95847529,0.11758138,1.23212631,0.88871115,0.12235124
-3.02851426,4.97842802,0.08083193,0.69272268,0.46045947,1.95666547,0.11508021,1.20644654,0.85885900,0.11835418
-3.02251126,4.91108391,0.07485494,0.67862110,0.45094645,1.95813666,0.11267581,1.18327687,0.82946986,0.11435590
-3.01650825,4.85137635,0.06910442,0.66487554,0.44359201,1.96384197,0.11037062,1.16325049,0.80100587,0.11039982
-3.01050525,4.80127172,0.06364074,0.65166647,0.43877045,1.97472632,0.10816574,1.14695015,0.77388027,0.10652538
-3.00450225,4.76258793,0.05851389,0.63915037,0.43681063,1.99171214,0.10606141,1.13489772,0.74845223,0.10276783
-2.99849925,4.73696949,0.05376333,0.62745958,0.43798689,2.01568400,0.10405750,1.12754453,0.72502336,0.09915813
-2.99249625,4.72586380,0.04941819,0.61670253,0.44251109,2.04747230,0.10215377,1.12526225,0.70383590,0.09572298
-2.98649325,4.73049842,0.04549780,0.60696419,0.45052576,2.08783611,0.10035000,1.12833439,0.68507220,0.09248486
-2.98049025,4.75185935,0.04201251,0.59830671,0.46209875,2.13744544,0.09864602,1.13694853,0.66885535,0.08946214
-2.97448724,4.79067045,0.03896475,0.59077006,0.47721932,2.19686324,0.09704156,1.15118952,0.65525075,0.08666918
-2.96848424,4.84737481,0.03635013,0.58437263,0.49579607,2.26652774,0.09553598,1.17103383,0.64426845,0.08411644
-2.96248124,4.92211869,0.03415875,0.57911189,0.51765670,2.34673571,0.09412796,1.19634554,0.63586611,0.08181058
-2.95647824,5.01473915,0.03237644,0.57496499,0.54254979,2.43762709,0.09281513,1.22687439,0.62995262,0.07975454
-2.95047524,5.12475648,0.03098593,0.57188954,0.57014876,2.53917189,0.09159368,1.26225622,0.62639222,0.07794765
-2.94447224,5.25137232,0.02996800,0.56982455,0.60005800,2.65115974,0.09045814,1.30201629,0.62500928,0.07638574
-2.93846923,5.39347459,0.02930245,0.56869160,0.63182108,2.77319277,0.08940111,1.34557580,0.62559361,0.07506131
-2.93246623,5.54964971,0.02896889,0.56839636,0.66493111,2.90468213,0.08841325,1.39226178,0.62790637,0.07396374
-2.92646323,5.71820253,0.02894735,0.56883048,0.69884297,3.04484850,0.08748337,1.44132038,0.63168658,0.07307954
-2.92046023,5.89718384,0.02921874,0.56987388,0.73298706,3.19272679,0.08659863,1.49193351,0.63665818,0.07239271
-2.91445723,6.08442518,0.02976503,0.57139738,0.76678441,3.34717495,0.08574500,1.54323838,0.64253741,0.07188512
-2.90845423,6.27757981,0.03056936,0.57326560,0.79966251,3.50688688,0.08490777,1.59434945,0.64904056,0.07153699
-2.90245123,6.47416895,0.03161587,0.57534016,0.83107135,3.67040912,0.08407218,1.64438218,0.65589167,0.07132740
-2.89644822,6.67163163,0.03288947,0.57748284,0.86049928,3.83616103,0.08322410,1.69247748,0.66283005,0.07123481
-2.89044522,6.86737655,0.03437551,0.57955883,0.88748779,4.00245811,0.08235077,1.73782606,0.66961732,0.07123764
-2.88444222,7.05883417,0.03605930,0.58143969,0.91164486,4.16753795,0.08144139,1.77969166,0.67604359,0.07131478
-2.87843922,7.24350735,0.03792571,0.58300606,0.93265615,4.32958833,0.08048776,1.81743195,0.68193262,0.07144606
-2.87243622,7.41901891,0.03995867,0.58414996,0.95029360,4.48677702,0.07948464,1.85051631,0.68714556,0.07161269
-2.86643322,7.58315467,0.04214079,0.58477653,0.96442105,4.63728283,0.07843010,1.87853954,0.69158320,0.07179756
-2.86043022,7.73390082,0.04445301,0.58480522,0.97499640,4.77932720,0.07732554,1.90123092,0.69518644,0.07198547
-2.85442721,7.86947491,0.04687436,0.58417043,0.98207046,4.91120617,0.07617563,1.91845809,0.69793507,0.07216325
-2.84842421,7.98834978,0.04938182,0.58282145,0.98578228,5.03132176,0.07498797,1.93022555,0.69984471,0.07231976
-2.84242121,8.08927038,0.05195037,0.58072202,0.98635112,5.13821266,0.07377263,1.93666804,0.70096226,0.07244578
-2.83641821,8.17126365,0.05455315,0.57784922,0.98406558,5.23058331,0.07254154,1.93803885,0.70135985,0.07253383
-2.83041521,8.23364180,0.05716176,0.57419214,0.97927015,5.30733092,0.07130776,1.93469394,0.70112770,0.07257789
-2.82441221,8.27599970,0.05974675,0.56975017,0.97234990,5.36756982,0.07008472,1.92707252,0.70036627,0.07257313
-2.81840920,8.29820714,0.06227818,0.56453118,0.96371393,5.41065243,0.06888545,1.91567512,0.69917801,0.07251553
-2.81240620,8.30039700,0.06472636,0.55854957,0.95377849,5.43618625,0.06772182,1.90104033,0.69765922,0.07240162
-2.80640320,8.28295011,0.06706267,0.55182449,0.94295030,5.44404634,0.06660394,1.88372134,0.69589243,0.07222816
-2.80040020,8.24647805,0.06926038,0.54437818,0.93161115,5.43438263,0.06553966,1.86426350,0.69393975,0.07199198
-2.79439720,8.19180445,0.07129566,0.53623452,0.92010421,5.40762179,0.06453422,1.84318404,0.69183744,0.07168979
-2.78839420,8.11994590,0.07314844,0.52741801,0.90872295,5.36446312,0.06359015,1.82095481,0.68959219,0.07131821
-2.78239120,8.03209296,0.07480335,0.51795308,0.89770293,5.30586860,0.06270725,1.79798915,0.68717914,0.07087379
-2.77638819,7.92959172,0.07625057,0.50786375,0.88721702,5.23304670,0.06188294,1.77463317,0.68454194,0.07035323
-2.77038519,7.81392633,0.07748660,0.49717386,0.87737417,5.14743047,0.06111255,1.75116201,0.68159470,0.06975364
-2.76438219,7.68670240,0.07851488,0.48590752,0.86822167,5.05065004,0.06039000,1.72778099,0.67822592,0.06907288
-2.75837919,7.54963122,0.07934625,0.47409003,0.85975082,4.94450002,0.05970834,1.70463158,0.67430401,0.06830999
-2.75237619,7.40451445,0.07999926,0.46174905,0.85190566,4.83090263,0.05906056,1.68180154,0.66968437,0.06746561
-2.74637319,7.25322875,0.08050021,0.44891590,0.84459413,4.71186720,0.05844024,1.65933867,0.66421741,0.06654239
-2.74037019,7.09770973,0.08088296,0.43562708,0.83770117,4.58944699,0.05784229,1.63726708,0.65775727,0.06554542
-2.73436718,6.93993455,0.08118848,0.42192561,0.83110287,4.46569443,0.05726346,1.61560489,0.65017074,0.06448250
-2.72836418,6.78190244,0.08146410,0.40786234,0.82468095,4.34261576,0.05670286,1.59438228,0.64134579,0.06336435
-2.72236118,6.62561260,0.08176252,0.39349694,0.81833660,4.22212628,0.05616223,1.57365849,0.63119949,0.06220467
-2.71635818,6.47303899,0.08214051,0.37889854,0.81200302,4.10600735,0.05564601,1.55353668,0.61968462,0.06102007
-2.71035518,6.32610166,0.08265735,0.36414585,0.80565576,3.99586619,0.05516127,1.53417541,0.60679484,0.05982977
-2.70435218,6.18663499,0.08337313,0.34932684,0.79932026,3.89309986,0.05471740,1.51579599,0.59256800,0.05865518
-2.69834917,6.05635290,0.08434678,0.33453779,0.79307609,3.79886421,0.05432563,1.49868490,0.57708746,0.05751935
-2.69234617,5.93681201,0.08563407,0.31988179,0.78705755,3.71404894,0.05399838,1.48319080,0.56048138,0.05644615
-2.68634317,5.82937388,0.08728555,0.30546671,0.78145047,3.63925972,0.05374850,1.46971613,0.54291992,0.05545948
-2.68034017,5.73516761,0.08934453,0.29140276,0.77648531,3.57480787,0.05358839,1.45870349,0.52461059,0.05458233
-2.67433717,5.65505483,0.09184525,0.27779966,0.77242687,3.52070842,0.05352920,1.45061728,0.50579195,0.05383578
-2.66833417,5.58959864,0.09481125,0.26476364,0.76956098,3.47668660,0.05357988,1.44592151,0.48672600,0.05323814
-2.66233117,5.53903887,0.09825412,0.25239445,0.76817903,3.44219309,0.05374649,1.44505489,0.46768965,0.05280397
-2.65632816,5.50327521,0.10217259,0.24078240,0.76856091,3.41642763,0.05403150,1.44840454,0.44896565,0.05254343
-2.65032516,5.48186030,0.10655223,0.23000580,0.77095747,3.39837060,0.05443329,1.45627970,0.43083353,0.05246164
-2.64432216,5.47400391,0.11136560,0.22012880,0.77557335,3.38682177,0.05494590,1.46888714,0.41356092,0.05255831
-2.63831916,5.47858942,0.11657304,0.21119987,0.78255119,3.38044504,0.05555894,1.48630963,0.39739566,0.05282757
-2.63231616,5.49420277,0.12212399,0.20325093,0.79195812,3.37781797,0.05625777,1.50848888,0.38255901,0.05325812
-2.62631316,5.51917392,0.12795891,0.19629724,0.80377538,3.37748430,0.05702388,1.53521426,0.36924037,0.05383357
-2.62031016,5.55162966,0.13401161,0.19033804,0.81789171,3.37800794,0.05783556,1.56611803,0.35759350,0.05453300
-2.61430715,5.58955646,0.14021206,0.18535796,0.83410095,3.37802625,0.05866864,1.60067773,0.34773446,0.05533183
-2.60830415,5.63087095,0.14648938,0.18132894,0.85210419,3.37630091,0.05949754,1.63822601,0.33974125,0.05620281
-2.60230115,5.67349545,0.15277499,0.17821286,0.87151637,3.37176431,0.06029626,1.67796748,0.33365499,0.05711713
-2.59629815,5.71543531,0.15900572,0.17596428,0.89187722,3.36355979,0.06103956,1.71900214,0.32948252,0.05804565
-2.59029515,5.75485455,0.16512662,0.17453359,0.91266593,3.35107403,0.06170404,1.76035423,0.32720009,0.05896012
-2.58429215,5.79014646,0.17109348,0.17386998,0.93331906,3.33396036,0.06226925,1.80100529,0.32675797,0.05983433
-2.57828914,5.81999552,0.17687472,0.17392427,0.95325065,3.31215187,0.06271856,1.83992989,0.32808549,0.06064517
-2.57228614,5.84342766,0.18245258,0.17465134,0.97187369,3.28586399,0.06303998,1.87613204,0.33109634,0.06137353
-2.56628314,5.85984616,0.18782362,0.17601210,0.98862186,3.25558607,0.06322669,1.90868085,0.33569364,0.06200494
-2.56028014,5.86905132,0.19299825,0.17797479,1.00297047,3.22206243,0.06327739,1.93674334,0.34177470,0.06253000
-2.55427714,5.87124254,0.19799950,0.18051555,1.01445566,3.18626362,0.06319633,1.95961307,0.34923503,0.06294447
-2.54827414,5.86700282,0.20286090,0.18361843,1.02269091,3.14934884,0.06299313,1.97673302,0.35797162,0.06324918
-2.54227114,5.85726603,0.20762368,0.18727460,1.02738015,3.11262133,0.06268231,1.98771189,0.36788529,0.06344959
-2.53626813,5.84326872,0.21233339,0.19148110,1.02832688,3.07747832,0.06228265,1.99233302,0.37888217,0.06355515
-2.53026513,5.82648893,0.21703608,0.19623908,1.02543916,3.04535769,0.06181626,1.99055583,0.39087430,0.06357845
-2.52426213,5.80857485,0.22177437,0.20155176,1.01873015,3.01768366,0.06130760,1.98250987,0.40377957,0.06353422
-2.51825913,5.79126739,0.22658344,0.20742231,1.00831455,2.99581359,0.06078237,1.96848228,0.41752108,0.06343828
-2.51225613,5.77632035,0.23148746,0.21385172,0.99440123,2.98098828,0.06026636,1.94889927,0.43202621,0.06330645
-2.50625313,5.76542245,0.23649639,0.22083698,0.97728263,2.97428770,0.05978430,1.92430332,0.44722550,0.06315349
-2.50025013,5.76012515,0.24160358,0.22836956,0.95732160,2.97659392,0.05935886,1.89532700,0.46305173,0.06299220
-2.49424712,5.76177977,0.24678421,0.23643443,0.93493644,2.98856276,0.05900969,1.86266541,0.47943917,0.06283263
-2.48824412,5.77148697,0.25199475,0.24500966,0.91058500,3.01060520,0.05875272,1.82704831,0.49632328,0.06268150
-2.48224112,5.79006062,0.25717341,0.25406656,0.88474858,3.04287899,0.05859961,1.78921358,0.51364083,0.06254193
-2.47623812,5.81800759,0.26224177,0.26357041,0.85791646,3.08529069,0.05855746,1.74988317,0.53133055,0.06241328
-2.47023512,5.85552362,0.26710723,0.27348178,0.83057144,3.13750767,0.05862870,1.70974232,0.54933417,0.06229136
-2.46423212,5.90250481,0.27166649,0.28375814,0.80317721,3.19897928,0.05881128,1.66942289,0.56759771,0.06216877
-2.45822911,5.95857329,0.27580957,0.29435580,0.77616760,3.26896592,0.05909905,1.62949097,0.58607302,0.06203547
-2.45222611,6.02311486,0.27942447,0.30523201,0.74993805,3.34657448,0.05948229,1.59043891,0.60471912,0.06187953
-2.44622311,6.09532590,0.28240196,0.31634695,0.72483928,3.43079841,0.05994847,1.55268145,0.62350348,0.06168789
-2.44022011,6.17426644,0.28464042,0.32766558,0.70117308,3.52056035,0.06048309,1.51655548,0.64240271,0.06144731
-2.43421711,6.25891613,0.28605041,0.33915923,0.67919009,3.61475558,0.06107058,1.48232286,0.66140279,0.06114513
-2.42821411,6.34823002,0.28655883,0.35080668,0.65908919,3.71229423,0.06169526,1.45017556,0.68049860,0.06077017
-2.42221111,6.44119121,0.28611229,0.36259490,0.64101832,3.81214072,0.06234233,1.42024230,0.69969282,0.06031335
-2.41620810,6.53685796,0.28467977,0.37451926,0.62507641,3.91334874,0.06299872,1.39259614,0.71899419,0.05976833
-2.41020510,6.63440327,0.28225430,0.38658330,0.61131608,4.01509083,0.06365397,1.36726228,0.73841523,0.05913186
-2.40420210,6.73314583,0.27885360,0.39879813,0.59974693,4.11668144,0.06430092,1.34422564,0.75796973,0.05840406
-2.39819910,6.83257140,0.27451980,0.41118156,0.59033919,4.21759329,0.06493633,1.32343785,0.77767006,0.05758844
-2.39219610,6.93234487,0.26931815,0.42375696,0.58302762,4.31746645,0.06556132,1.30482348,0.79752466,0.05669182
-2.38619310,7.03231303,0.26333488,0.43655213,0.57771547,4.41611063,0.06618166,1.28828544,0.81753598,0.05572405
-2.38019010,7.13249929,0.25667437,0.44959813,0.57427863,4.51350073,0.06680787,1.27370949,0.83769890,0.05469763
-2.37418709,7.23309101,0.24945560,0.46292821,0.57256971,4.60976644,0.06745520,1.26096817,0.85800006,0.05362722
-2.36818409,7.33442091,0.24180834,0.47657690,0.57242221,4.70517650,0.06814335,1.24992410,0.87841788,0.05252911
-2.36218109,7.43694365,0.23386892,0.49057918,0.57365470,4.80011838,0.06889608,1.24043282,0.89892357,0.05142058
-2.35617809,7.54120881,0.22577607,0.50496990,0.57607494,4.89507436,0.06974062,1.23234549,0.91948281,0.05031934
-2.35017509,7.64783106,0.21766674,0.51978309,0.57948397,4.99059472,0.07070693,1.22551119,0.94005800,0.04924291
-2.34417209,7.75745862,0.20967213,0.53505145,0.58368002,5.08726897,0.07182677,1.21977917,0.96061091,0.04820811
-2.33816908,7.87074053,0.20191417,0.55080556,0.58846219,5.18569591,0.07313267,1.21500076,0.98110530,0.04723054
-2.33216608,7.98829325,0.19450232,0.56707295,0.59363380,5.28645335,0.07465674,1.21103098,1.00150934,0.04632415
-2.32616308,8.11066735,0.18753095,0.58387692,0.59900530,5.39006821,0.07642944,1.20772973,1.02179736,0.04550090
-2.32016008,8.23831456,0.18107731,0.60123489,0.60439665,5.49698790,0.07847824,1.20496246,1.04195092,0.04477046
-2.31415708,8.37155614,0.17520003,0.61915653,0.60963911,5.60755374,0.08082629,1.20260016,1.06195868,0.04414000
-2.30815408,8.51055315,0.16993835,0.63764142,0.61457640,5.72197728,0.08349108,1.20051877,1.08181531,0.04361408
-2.30215108,8.65527986,0.16531185,0.65667655,0.61906529,5.84032045,0.08648326,1.19859797,1.10151917,0.04319454
-2.29614807,8.80550140,0.16132082,0.67623366,0.62297558,5.96248044,0.08980550,1.19671943,1.12106909,0.04288053
-2.29014507,8.96075709,0.15794728,0.69626668,0.62618976,6.08818013,0.09345161,1.19476479,1.14046034,0.04266858
-2.28414207,9.12035093,0.15515633,0.71670937,0.62860223,6.21696501,0.09740589,1.19261358,1.15968012,0.04255268
-2.27813907,9.28335064,0.15289819,0.73747351,0.63011846,6.34820728,0.10164278,1.19014135,1.17870302,0.04252451
-2.27213607,9.44859668,0.15111048,0.75844782,0.63065424,6.48111763,0.10612689,1.18721835,1.19748680,0.04257365
-2.26613307,9.61472208,0.14972095,0.77949773,0.63013498,6.61476498,0.11081336,1.18370915,1.21596890,0.04268786
-2.26013007,9.78018384,0.14865038,0.80046635,0.62849553,6.74810429,0.11564865,1.17947322,1.23406411,0.04285344
-2.25412706,9.94330578,0.14781574,0.82117652,0.62568033,6.88001177,0.12057173,1.17436701,1.25166374,0.04305556
-2.24812406,10.10233233,0.14713332,0.84143428,0.62164412,7.00932698,0.12551568,1.16824726,1.26863638,0.04327874
-2.24212106,10.25549185,0.14652197,0.86103341,0.61635318,7.13490035,0.13040955,1.16097578,1.28483059,0.04350722
-2.23611806,10.40106756,0.14590606,0.87976125,0.60978697,7.25564452,0.13518065,1.15242548,1.30007940,0.04372545
-2.23011506,10.53747325,0.14521838,0.89740536,0.60194021,7.37058751,0.13975689,1.14248725,1.31420645,0.04391856
-2.22411206,10.66333068,0.14440255,0.91376099,0.59282502,7.47892531,0.14406937,1.13107759,1.32703368,0.04407278
-2.21810905,10.77754484,0.14341514,0.92863890,0.58247318,7.58007126,0.14805493,1.11814631,1.33839018,0.04417588
-2.21210605,10.87937318,0.14222723,0.94187329,0.57093816,7.67369966,0.15165865,1.10368383,1.34812164,0.04421756
-2.20610305,10.96848478,0.14082547,0.95332943,0.55829664,7.75978081,0.15483606,1.08772770,1.35610017,0.04418975
-2.20010005,11.04500564,0.13921247,0.96291055,0.54464954,7.83860507,0.15755515,1.07036765,1.36223369,0.04408689
-2.19409705,11.10954655,0.13740664,0.97056375,0.53012217,7.91079377,0.15979788,1.05174876,1.36647455,0.04390615
-2.18809405,11.16321086,0.13544139,0.97628449,0.51486347,7.97729516,0.16156120,1.03207246,1.36882680,0.04364745
-2.18209105,11.20757977,0.13336367,0.98011940,0.49904433,8.03936441,0.16285755,1.01159491,1.36935160,0.04331352
-2.17608804,11.24467437,0.13123205,0.98216709,0.48285476,8.09852707,0.16371468,0.99062282,1.36817039,0.04290977
-2.17008504,11.27689413,0.12911424,0.98257699,0.46650015,8.15652647,0.16417484,0.96950647,1.36546553,0.04244412
-2.16408204,11.30693300,0.12708424,0.98154589,0.45019663,8.21525612,0.16429343,0.94863030,1.36147813,0.04192669
-2.15807904,11.33767560,0.12521918,0.97931239,0.43416566,8.27667918,0.16413691,0.92840116,1.35650301,0.04136945
-2.15207604,11.37207655,0.12359599,0.97614925,0.41862800,8.34273773,0.16378040,0.90923474,1.35088083,0.04078577
-2.14607304,11.41302783,0.12228795,0.97235393,0.40379740,8.41525545,0.16330464,0.89154066,1.34498747,0.04018992
-2.14007004,11.46321922,0.12136140,0.96823757,0.38987409,8.49583769,0.16279281,0.87570679,1.33922106,0.03959650
-2.13406703,11.52499807,0.12087256,0.96411277,0.37703846,8.58577361,0.16232716,0.86208351,1.33398704,0.03901993
-2.12806403,11.60023476,0.12086474,0.96028073,0.36544512,8.68594508,0.16198551,0.85096865,1.32968178,0.03847383
-2.12206103,11.69020058,0.12136590,0.95701830,0.35521760,8.79674712,0.16183807,0.84259366,1.32667539,0.03797046
-2.11605803,11.79546434,0.12238687,0.95456529,0.34644386,8.91802438,0.16194436,0.83711183,1.32529453,0.03752026
-2.11005503,11.91581362,0.12392009,0.95311295,0.33917294,9.04902767,0.16235074,0.83458909,1.32580587,0.03713138
-2.10405203,12.05020566,0.12593910,0.95279397,0.33341281,9.18839372,0.16308837,0.83499789,1.32840118,0.03680929
-2.09804902,12.19675161,0.12839874,0.95367454,0.32912953,9.33415043,0.16417189,0.83821457,1.33318452,0.03655655
-2.09204602,12.35273643,0.13123608,0.95574905,0.32624787,9.48374867,0.16559882,0.84402042,1.34016260,0.03637264
-2.08604302,12.51467520,0.13437212,0.95893765,0.32465336,9.63412035,0.16734974,0.85210663,1.34923859,0.03625391
-2.08004002,12.67840449,0.13771409,0.96308701,0.32419574,9.78176126,0.16938925,0.86208287,1.36021002,0.03619371
-2.07403702,12.83920598,0.14115842,0.96797414,0.32469372,9.92283563,0.17166760,0.87348940,1.37277093,0.03618257
-2.06803402,12.99195767,0.14459415,0.97331353,0.32594090,10.05329856,0.17412308,0.88581229,1.38651851,0.03620856
-2.06203102,13.13130638,0.14790671,0.97876699,0.32771270,10.16903088,0.17668489,0.89850109,1.40096388,0.03625768
-2.05602801,13.25185426,0.15098192,0.98395609,0.32977394,10.26598075,0.17927643,0.91098835,1.41554686,0.03631447
-2.05002501,13.34835107,0.15371000,0.98847651,0.33188696,10.34030560,0.18181889,0.92271019,1.42965405,0.03636250
-2.04402201,13.41588364,0.15598953,0.99191367,0.33381983,10.38850800,0.18423486,0.93312711,1.44263956,0.03638507
-2.03801901,13.45005395,0.15773104,0.99385910,0.33535441,10.40755916,0.18645190,0.94174413,1.45384749,0.03636584
-2.03201601,13.44713796,0.15886024,0.99392650,0.33629398,10.39500473,0.18840587,0.94812948,1.46263522,0.03628940
-2.02601301,13.40421819,0.15932058,0.99176712,0.33646999,10.34904811,0.19004380,0.95193104,1.46839651,0.03614193
-2.02001001,13.31928463,0.15907525,0.98708346,0.33574787,10.26860793,0.19132625,0.95288992,1.47058332,0.03591166
-2.01400700,13.19129991,0.15810834,0.97964088,0.33403152,10.15334769,0.19222906,0.95085051,1.46872555,0.03558931
-2.00800400,13.02022706,0.15642522,0.96927661,0.33126641,10.00367692,0.19274438,0.94576684,1.46244775,0.03516838
-2.00200100,12.80701948,0.15405214,0.95590573,0.32744104,9.82072478,0.19288093,0.93770478,1.45148225,0.03464541
-1.99599800,12.55357511,0.15103504,0.93952411,0.32258696,9.60628831,0.19266363,0.92684027,1.43567813,0.03401999
-1.98999500,12.26265822,0.14743772,0.92020814,0.31677705,9.36275884,0.19213249,0.91345361,1.41500575,0.03329476
-1.98399200,11.93779368,0.14333933,0.89811143,0.31012249,9.09303080,0.19134086,0.89792003,1.38955693,0.03247523
-1.97798899,11.58313964,0.13883143,0.87345888,0.30276828,8.80039794,0.19035327,0.88069716,1.35954077,0.03156953
-1.97198599,11.20334538,0.13401470,0.84653832,0.29488773,8.48844236,0.18924275,0.86230973,1.32527551,0.03058806
-1.96598299,10.80340090,0.12899545,0.81769038,0.28667600,8.16092147,0.18808795,0.84333218,1.28717702,0.02954309
-1.95997999,10.38848529,0.12388208,0.78729704,0.27834307,7.82165802,0.18697009,0.82436988,1.24574449,0.02844830
-1.95397699,9.96381989,0.11878157,0.75576949,0.27010630,7.47443754,0.18596980,0.80603951,1.20154406,0.02731827
-1.94797399,9.53453170,0.11379625,0.72353581,0.26218301,7.12291686,0.18516414,0.78894932,1.15519124,0.02616808
-1.94197099,9.10553164,0.10902081,0.69102905,0.25478322,6.77054646,0.18462372,0.77367993,1.10733288,0.02501277
-1.93596798,8.68141072,0.10453974,0.65867611,0.24810287,6.42050841,0.18441007,0.76076606,1.05862935,0.02386694
-1.92996498,8.26635632,0.10042517,0.62688783,0.24231767,6.07567078,0.18457335,0.75067998,1.00973786,0.02274442
-1.92396198,7.86408974,0.09673529,0.59605066,0.23757788,5.73855832,0.18515040,0.74381676,0.96129718,0.02165788
-1.91795898,7.47782448,0.09351318,0.56651985,0.23400407,5.41133856,0.18616326,0.74048210,0.91391449,0.02061865
-1.91195598,7.11024478,0.09078619,0.53861462,0.23168395,5.09582186,0.18761800,0.74088262,0.86815448,0.01963651
-1.90595298,6.76350220,0.08856582,0.51261487,0.23067041,4.79347314,0.18950416,0.74511924,0.82453104,0.01871958
-1.89994997,6.43922835,0.08684806,0.48875972,0.23098080,4.50543327,0.19179447,0.75318355,0.78350141,0.01787432
-1.89394697,6.13856096,0.08561414,0.46724748,0.23259728,4.23254736,0.19444518,0.76495739,0.74546286,0.01710548
-1.88794397,5.86218052,0.08483166,0.44823690,0.23546844,3.97539768,0.19739677,0.78021565,0.71075156,0.01641625
-1.88194097,5.61035486,0.08445607,0.43184942,0.23951187,3.73433876,0.20057515,0.79863230,0.67964345,0.01580831
-1.87593797,5.38298892,0.08443243,0.41817223,0.24461774,3.50953280,0.20389328,0.81978943,0.65235664,0.01528201
-1.86993497,5.17967726,0.08469741,0.40726169,0.25065313,3.30098347,0.20725324,0.84318924,0.62905511,0.01483655
-1.86393197,4.99975717,0.08518143,0.39914706,0.25746706,3.10856686,0.21054868,0.86826851,0.60985304,0.01447013
-1.85792896,4.84236055,0.08581092,0.39383399,0.26489594,2.93205858,0.21366759,0.89441533,0.59481971,0.01418017
-1.85192596,4.70646299,0.08651071,0.39130795,0.27276934,2.77115636,0.21649539,0.92098749,0.58398427,0.01396345
-1.84592296,4.59092886,0.08720632,0.39153707,0.28091581,2.62549798,0.21891824,0.94733203,0.57734035,0.01381635
-1.83991996,4.49455148,0.08782627,0.39447453,0.28916860,2.49467443,0.22082637,0.97280526,0.57485005,0.01373492
-1.83391696,4.41608786,0.08830420,0.40006031,0.29737107,2.37823875,0.22211751,0.99679261,0.57644744,0.01371507
-1.82791396,4.35428757,0.08858086,0.40822239,0.30538159,2.27571099,0.22270020,1.01872764,0.58204117,0.01375265
