energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.30115058,4.66961362,0.18044303,0.00258006,1.24115989,4.47649848,0.18794893,0.00000000
-4.29514757,4.53724400,0.18012109,0.00244839,1.22566362,4.34469600,0.18414577,0.00000000
-4.28914457,4.40129486,0.17968704,0.00231885,1.20946176,4.20981920,0.17991340,0.00000000
-4.28314157,4.26284554,0.17908154,0.00219162,1.19245960,4.07297839,0.17527686,0.00000000
-4.27713857,4.12296833,0.17824597,0.00206701,1.17458336,3.93526154,0.17027101,0.00000000
-4.27113557,3.98271157,0.17712511,0.00194537,1.15578950,3.79771580,0.16494023,0.00000000
-4.26513257,3.84308708,0.17566994,0.00182711,1.13607448,3.66133341,0.15933794,0.00000000
-4.25912956,3.70506225,0.17384023,0.00171270,1.11548459,3.52704272,0.15352615,0.00000000
-4.25312656,3.56955686,0.17160695,0.00160261,1.09412508,3.39570427,0.14757474,0.00000000
-4.24712356,3.43744425,0.16895431,0.00149733,1.07216840,3.26811189,0.14156081,0.00000000
-4.24112056,3.30955650,0.16588139,0.00139735,1.04986059,3.14499807,0.13556772,0.00000000
-4.23511756,3.18669230,0.16240321,0.00130314,1.02752549,3.02704298,0.12968409,0.00000000
-4.22911456,3.06962673,0.15855120,0.00121518,1.00556618,2.91488579,0.12400262,0.00000000
-4.22311156,2.95912123,0.15437304,0.00113389,0.98446305,2.80913700,0.11861872,0.00000000
-4.21710855,2.85593242,0.14993186,0.00105968,0.96476829,2.71039027,0.11362898,0.00000000
-4.21110555,2.76081834,0.14530469,0.00099291,0.94709651,2.61923226,0.10912942,0.00000000
-4.20510255,2.67454048,0.14058045,0.00093391,0.93211126,2.53624893,0.10521361,0.00000000
-4.19909955,2.59786064,0.13585724,0.00088294,0.92050786,2.46202711,0.10197056,0.00000000
-4.19309655,2.53153158,0.13123928,0.00084022,0.91299241,2.39715027,0.09948254,0.00000000
-4.18709355,2.47628109,0.12683341,0.00080591,0.91025787,2.34218803,0.09782274,0.00000000
-4.18109055,2.43278936,0.12274541,0.00078008,0.91295751,2.29767905,0.09705287,0.00000000
-4.17508754,2.40166028,0.11907619,0.00076273,0.92167689,2.26410777,0.09722086,0.00000000
-4.16908454,2.38338758,0.11591806,0.00075379,0.93690517,2.24187589,0.09835854,0.00000000
-4.16308154,2.37831745,0.11335115,0.00075306,0.95900703,2.23126972,0.10047960,0.00000000
-4.15707854,2.38660957,0.11144015,0.00076026,0.98819637,2.23242546,0.10357777,0.00000000
-4.15107554,2.40819885,0.11023154,0.00077499,1.02451307,2.24529432,0.10762542,0.00000000
-4.14507254,2.44276049,0.10975131,0.00079674,1.06780416,2.26960994,0.11257265,0.00000000
-4.13906953,2.48968098,0.11000342,0.00082485,1.11771046,2.30486059,0.11834698,0.00000000
-4.13306653,2.54803742,0.11096895,0.00085859,1.17365985,2.35026843,0.12485363,0.00000000
-4.12706353,2.61658772,0.11260601,0.00089707,1.23486788,2.40477814,0.13197671,0.00000000
-4.12106053,2.69377317,0.11485049,0.00093933,1.30034642,2.46705656,0.13958094,0.00000000
-4.11505753,2.77773483,0.11761763,0.00098428,1.36892045,2.53550464,0.14751440,0.00000000
-4.10905453,2.86634424,0.12080424,0.00103078,1.43925297,2.60828232,0.15561179,0.00000000
-4.10305153,2.95724810,0.12429175,0.00107763,1.50987733,2.68334610,0.16369855,0.00000000
-4.09704852,3.04792597,0.12794973,0.00112360,1.57923634,2.75849864,0.17159541,0.00000000
-4.09104552,3.13575904,0.13163993,0.00116747,1.64572660,2.83144847,0.17912339,0.00000000
-4.08504252,3.21810732,0.13522068,0.00120804,1.70774659,2.89987773,0.18610907,0.00000000
-4.07903952,3.29239215,0.13855135,0.00124417,1.76374661,2.96151503,0.19238984,0.00000000
-4.07303652,3.35618020,0.14149688,0.00127483,1.81227849,3.01421001,0.19781893,0.00000000
-4.06703352,3.40726529,0.14393210,0.00129912,1.85204302,3.05600628,0.20227012,0.00000000
-4.06103052,3.44374383,0.14574571,0.00131626,1.88193292,3.08520908,0.20564175,0.00000000
-4.05502751,3.46408047,0.14684366,0.00132568,1.90106954,3.10044433,0.20785991,0.00000000
-4.04902451,3.46716048,0.14715201,0.00132697,1.90883153,3.10070616,0.20888072,0.00000000
-4.04302151,3.45232646,0.14661895,0.00131995,1.90487423,3.08539044,0.20869147,0.00000000
-4.03701851,3.41939737,0.14521601,0.00130462,1.88913896,3.05431277,0.20731064,0.00000000
-4.03101551,3.36866912,0.14293841,0.00128119,1.86185175,3.00770996,0.20478675,0.00000000
-4.02501251,3.30089674,0.13980455,0.00125006,1.82351180,2.94622509,0.20119615,0.00000000
-4.01900950,3.21725912,0.13585469,0.00121182,1.77487015,2.87087696,0.19663977,0.00000000
-4.01300650,3.11930825,0.13114889,0.00116717,1.71689983,2.78301566,0.19123908,0.00000000
-4.00700350,3.00890561,0.12576435,0.00111698,1.65075895,2.68426654,0.18513134,0.00000000
-4.00100050,2.88814891,0.11979220,0.00106219,1.57774849,2.57646558,0.17846452,0.00000000
-3.99499750,2.75929292,0.11333404,0.00100382,1.49926690,2.46158924,0.17139194,0.00000000
-3.98899450,2.62466800,0.10649827,0.00094289,1.41676350,2.34168229,0.16406700,0.00000000
-3.98299150,2.48660031,0.09939640,0.00088044,1.33169278,2.21878701,0.15663822,0.00000000
-3.97698849,2.34733699,0.09213954,0.00081749,1.24547148,2.09487671,0.14924474,0.00000000
-3.97098549,2.20897942,0.08483517,0.00075497,1.15944004,1.97179642,0.14201241,0.00000000
-3.96498249,2.07342701,0.07758425,0.00069376,1.07482986,1.85121300,0.13505079,0.00000000
-3.95897949,1.94233326,0.07047895,0.00063463,0.99273715,1.73457602,0.12845087,0.00000000
-3.95297649,1.81707509,0.06360075,0.00057822,0.91410403,1.62309053,0.12228379,0.00000000
-3.94697349,1.69873576,0.05701924,0.00052508,0.83970700,1.51770193,0.11660036,0.00000000
-3.94097049,1.58810080,0.05079149,0.00047562,0.77015248,1.41909245,0.11143146,0.00000000
-3.93496748,1.48566616,0.04496185,0.00043014,0.70587897,1.32768841,0.10678917,0.00000000
-3.92896448,1.39165670,0.03956239,0.00038880,0.64716496,1.24367686,0.10266840,0.00000000
-3.92296148,1.30605343,0.03461371,0.00035168,0.59414152,1.16702983,0.09904919,0.00000000
-3.91695848,1.22862706,0.03012607,0.00031875,0.54680854,1.09753433,0.09589915,0.00000000
-3.91095548,1.15897588,0.02610087,0.00028989,0.50505350,1.03482612,0.09317618,0.00000000
-3.90495248,1.09656565,0.02253228,0.00026493,0.46867142,0.97842520,0.09083120,0.00000000
-3.89894947,1.04076950,0.01940901,0.00024362,0.43738525,0.92777135,0.08881080,0.00000000
-3.89294647,0.99090617,0.01671605,0.00022570,0.41086565,0.88225808,0.08705968,0.00000000
-3.88694347,0.94627515,0.01443649,0.00021085,0.38874938,0.84126369,0.08552291,0.00000000
-3.88094047,0.90618750,0.01255317,0.00019877,0.37065599,0.80417861,0.08414772,0.00000000
-3.87493747,0.86999193,0.01105028,0.00018914,0.35620225,0.77042819,0.08288508,0.00000000
-3.86893447,0.83709545,0.00991469,0.00018164,0.34501433,0.73949076,0.08169090,0.00000000
-3.86293147,0.80697886,0.00913726,0.00017599,0.33673759,0.71091095,0.08052684,0.00000000
-3.85692846,0.77920709,0.00871377,0.00017192,0.33104428,0.68430834,0.07936085,0.00000000
-3.85092546,0.75343495,0.00864576,0.00016919,0.32763917,0.65938196,0.07816751,0.00000000
-3.84492246,0.72940872,0.00894112,0.00016760,0.32626358,0.63591114,0.07692806,0.00000000
-3.83891946,0.70696443,0.00961438,0.00016699,0.32669796,0.61375322,0.07563039,0.00000000
-3.83291646,0.68602334,0.01068685,0.00016722,0.32876343,0.59283887,0.07426884,0.00000000
-3.82691346,0.66658531,0.01218645,0.00016821,0.33232238,0.57316555,0.07284404,0.00000000
-3.82091046,0.64872068,0.01414733,0.00016989,0.33727850,0.55478962,0.07136263,0.00000000
-3.81490745,0.63256112,0.01660922,0.00017225,0.34357617,0.53781768,0.06983713,0.00000000
-3.80890445,0.61828983,0.01961646,0.00017530,0.35119945,0.52239739,0.06828569,0.00000000
-3.80290145,0.60613139,0.02321690,0.00017909,0.36017045,0.50870819,0.06673199,0.00000000
-3.79689845,0.59634149,0.02746036,0.00018368,0.37054717,0.49695197,0.06520511,0.00000000
-3.79089545,0.58919652,0.03239705,0.00018916,0.38242055,0.48734392,0.06373937,0.00000000
-3.78489245,0.58498320,0.03807558,0.00019563,0.39591075,0.48010365,0.06237417,0.00000000
-3.77888944,0.58398819,0.04454091,0.00020322,0.41116233,0.47544642,0.06115376,0.00000000
-3.77288644,0.58648769,0.05183205,0.00021204,0.42833837,0.47357478,0.06012682,0.00000000
-3.76688344,0.59273696,0.05997977,0.00022222,0.44761336,0.47467034,0.05934599,0.00000000
-3.76088044,0.60295995,0.06900422,0.00023385,0.46916496,0.47888589,0.05886708,0.00000000
-3.75487744,0.61733900,0.07891258,0.00024703,0.49316461,0.48633789,0.05874811,0.00000000
-3.74887444,0.63600473,0.08969695,0.00026184,0.51976723,0.49709930,0.05904810,0.00000000
-3.74287144,0.65902645,0.10133238,0.00027832,0.54910019,0.51119311,0.05982556,0.00000000
-3.73686843,0.68640315,0.11377526,0.00029648,0.58125195,0.52858651,0.06113670,0.00000000
-3.73086543,0.71805557,0.12696214,0.00031630,0.61626080,0.54918604,0.06303345,0.00000000
-3.72486243,0.75381943,0.14080902,0.00033771,0.65410407,0.57283389,0.06556128,0.00000000
-3.71885943,0.79344045,0.15521123,0.00036059,0.69468844,0.59930553,0.06875686,0.00000000
-3.71285643,0.83657123,0.17004395,0.00038478,0.73784173,0.62830893,0.07264570,0.00000000
-3.70685343,0.88277050,0.18516331,0.00041008,0.78330683,0.65948557,0.07723985,0.00000000
-3.70085043,0.93150482,0.20040824,0.00043622,0.83073805,0.69241323,0.08253577,0.00000000
-3.69484742,0.98215318,0.21560294,0.00046290,0.87970043,0.72661086,0.08851243,0.00000000
-3.68884442,1.03401434,0.23055992,0.00048980,0.92967220,0.76154535,0.09512992,0.00000000
-3.68284142,1.08631706,0.24508364,0.00051653,0.98005062,0.79664027,0.10232850,0.00000000
-3.67683842,1.13823323,0.25897453,0.00054270,1.03016117,0.83128640,0.11002831,0.00000000
-3.67083542,1.18889347,0.27203344,0.00056790,1.07927012,0.86485381,0.11812980,0.00000000
-3.66483242,1.23740505,0.28406620,0.00059170,1.12660008,0.89670529,0.12651494,0.00000000
-3.65882941,1.28287168,0.29488833,0.00061369,1.17134834,0.92621074,0.13504918,0.00000000
-3.65282641,1.32441461,0.30432961,0.00063345,1.21270719,0.95276205,0.14358425,0.00000000
-3.64682341,1.36119442,0.31223850,0.00065062,1.24988600,0.97578819,0.15196166,0.00000000
-3.64082041,1.39243296,0.31848618,0.00066483,1.28213389,0.99476990,0.16001683,0.00000000
-3.63481741,1.41743456,0.32297003,0.00067579,1.30876261,1.00925356,0.16758377,0.00000000
-3.62881441,1.43560597,0.32561662,0.00068326,1.32916853,1.01886385,0.17450005,0.00000000
-3.62281141,1.44647423,0.32638393,0.00068704,1.34285310,1.02331460,0.18061196,0.00000000
-3.61680840,1.44970185,0.32526286,0.00068702,1.34944099,1.02241772,0.18577959,0.00000000
-3.61080540,1.44509886,0.32227788,0.00068315,1.34869520,1.01608962,0.18988167,0.00000000
-3.60480240,1.43263107,0.31748694,0.00067546,1.34052866,1.00435507,0.19281991,0.00000000
-3.59879940,1.41242448,0.31098048,0.00066405,1.32501179,0.98734843,0.19452271,0.00000000
-3.59279640,1.38476546,0.30287983,0.00064909,1.30237596,0.96531196,0.19494799,0.00000000
-3.58679340,1.35009692,0.29333480,0.00063083,1.27301257,0.93859161,0.19408519,0.00000000
-3.58079040,1.30901042,0.28252076,0.00060956,1.23746803,0.90763022,0.19195611,0.00000000
-3.57478739,1.26223470,0.27063520,0.00058565,1.19643474,0.87295853,0.18861484,0.00000000
-3.56878439,1.21062101,0.25789396,0.00055950,1.15073875,0.83518432,0.18414654,0.00000000
-3.56278139,1.15512584,0.24452724,0.00053156,1.10132427,0.79498007,0.17866540,0.00000000
-3.55677839,1.09679167,0.23077551,0.00050230,1.04923604,0.75306953,0.17231163,0.00000000
-3.55077539,1.03672639,0.21688539,0.00047221,0.99559989,0.71021381,0.16524782,0.00000000
-3.54477239,0.97608215,0.20310572,0.00044178,0.94160234,0.66719722,0.15765476,0.00000000
-3.53876938,0.91603413,0.18968381,0.00041151,0.88846972,0.62481341,0.14972686,0.00000000
-3.53276638,0.85775993,0.17686193,0.00038188,0.83744734,0.58385198,0.14166743,0.00000000
-3.52676338,0.80241984,0.16487416,0.00035335,0.78977917,0.54508601,0.13368391,0.00000000
-3.52076038,0.75113842,0.15394346,0.00032635,0.74668810,0.50926046,0.12598323,0.00000000
-3.51475738,0.70498752,0.14427905,0.00030129,0.70935712,0.47708159,0.11876742,0.00000000
-3.50875438,0.66497066,0.13607405,0.00027852,0.67891115,0.44920746,0.11222955,0.00000000
-3.50275138,0.63200885,0.12950326,0.00025837,0.65639961,0.42623914,0.10655001,0.00000000
-3.49674837,0.60692748,0.12472101,0.00024110,0.64277939,0.40871287,0.10189324,0.00000000
-3.49074537,0.59044426,0.12185907,0.00022693,0.63889807,0.39709260,0.09840485,0.00000000
-3.48474237,0.58315780,0.12102458,0.00021605,0.64547722,0.39176301,0.09620908,0.00000000
-3.47873937,0.58553671,0.12229779,0.00020855,0.66309563,0.39302278,0.09540674,0.00000000
-3.47273637,0.59790922,0.12572988,0.00020452,0.69217260,0.40107803,0.09607328,0.00000000
-3.46673337,0.62045324,0.13134060,0.00020397,0.73295148,0.41603599,0.09825740,0.00000000
-3.46073037,0.65318712,0.13911605,0.00020684,0.78548383,0.43789909,0.10197974,0.00000000
-3.45472736,0.69596150,0.14900650,0.00021305,0.84961500,0.46655960,0.10723208,0.00000000
-3.44872436,0.74845272,0.16092458,0.00022244,0.92497179,0.50179532,0.11397672,0.00000000
-3.44272136,0.81015856,0.17474390,0.00023482,1.01095333,0.54326670,0.12214644,0.00000000
-3.43671836,0.88039695,0.19029832,0.00024992,1.10672612,0.59051599,0.13164477,0.00000000
-3.43071536,0.95830857,0.20738208,0.00026743,1.21122453,0.64296886,0.14234695,0.00000000
-3.42471236,1.04286402,0.22575109,0.00028702,1.32315751,0.69993913,0.15410149,0.00000000
-3.41870935,1.13287628,0.24512530,0.00030827,1.44102269,0.76063697,0.16673245,0.00000000
-3.41270635,1.22701877,0.26519251,0.00033077,1.56312811,0.82418091,0.18004248,0.00000000
-3.40670335,1.32384942,0.28561359,0.00035406,1.68762208,0.88961377,0.19381666,0.00000000
-3.40070035,1.42184040,0.30602896,0.00037765,1.81253070,0.95592250,0.20782711,0.00000000
-3.39469735,1.51941306,0.32606651,0.00040106,1.93580257,1.02206138,0.22183830,0.00000000
-3.38869435,1.61497732,0.34535047,0.00042380,2.05535931,1.08697828,0.23561286,0.00000000
-3.38269135,1.70697401,0.36351117,0.00044540,2.16915038,1.14964284,0.24891790,0.00000000
-3.37668834,1.79391886,0.38019521,0.00046542,2.27521013,1.20907573,0.26153138,0.00000000
-3.37068534,1.87444606,0.39507572,0.00048343,2.37171465,1.26437764,0.27324853,0.00000000
-3.36468234,1.94734964,0.40786222,0.00049909,2.45703610,1.31475666,0.28388777,0.00000000
-3.35867934,2.01162050,0.41830966,0.00051209,2.52979173,1.35955281,0.29329617,0.00000000
-3.35267634,2.06647723,0.42622616,0.00052221,2.58888544,1.39825832,0.30135385,0.00000000
-3.34667334,2.11138911,0.43147911,0.00052928,2.63353956,1.43053252,0.30797733,0.00000000
-3.34067034,2.14608968,0.43399925,0.00053325,2.66331528,1.45621050,0.31312152,0.00000000
-3.33466733,2.17058035,0.43378254,0.00053411,2.67812063,1.47530489,0.31678027,0.00000000
-3.32866433,2.18512323,0.43088972,0.00053196,2.67820540,1.48800045,0.31898540,0.00000000
-3.32266133,2.19022369,0.42544340,0.00052696,2.66414336,1.49464172,0.31980420,0.00000000
-3.31665833,2.18660317,0.41762305,0.00051935,2.63680259,1.49571408,0.31933559,0.00000000
-3.31065533,2.17516365,0.40765788,0.00050943,2.59730534,1.49181927,0.31770510,0.00000000
-3.30465233,2.15694538,0.39581808,0.00049754,2.54697975,1.48364641,0.31505879,0.00000000
-3.29864932,2.13308010,0.38240479,0.00048407,2.48730549,1.47194007,0.31155664,0.00000000
-3.29264632,2.10474202,0.36773928,0.00046940,2.41985650,1.45746698,0.30736553,0.00000000
-3.28664332,2.07309904,0.35215179,0.00045395,2.34624322,1.44098296,0.30265228,0.00000000
-3.28064032,2.03926656,0.33597062,0.00043812,2.26805727,1.42320191,0.29757705,0.00000000
-3.27463732,2.00426614,0.31951190,0.00042229,2.18682103,1.40476815,0.29228741,0.00000000
-3.26863432,1.96899082,0.30307038,0.00040681,2.10394414,1.38623356,0.28691337,0.00000000
-3.26263132,1.93417862,0.28691177,0.00039199,2.02068850,1.36804033,0.28156356,0.00000000
-3.25662831,1.90039506,0.27126664,0.00037807,1.93814293,1.35051019,0.27632269,0.00000000
-3.25062531,1.86802522,0.25632629,0.00036527,1.85720781,1.33384015,0.27125035,0.00000000
-3.24462231,1.83727508,0.24224036,0.00035373,1.77858966,1.31810469,0.26638115,0.00000000
-3.23861931,1.80818159,0.22911641,0.00034354,1.70280485,1.30326402,0.26172607,0.00000000
-3.23261631,1.78063027,0.21702117,0.00033474,1.63019164,1.28917748,0.25727487,0.00000000
-3.22661331,1.75437894,0.20598323,0.00032731,1.56092877,1.27562110,0.25299943,0.00000000
-3.22061031,1.72908580,0.19599703,0.00032119,1.49505917,1.26230806,0.24885765,0.00000000
-3.21460730,1.70434017,0.18702777,0.00031629,1.43251702,1.24891084,0.24479770,0.00000000
-3.20860430,1.67969388,0.17901692,0.00031248,1.37315630,1.23508360,0.24076252,0.00000000
-3.20260130,1.65469175,0.17188807,0.00030960,1.31677947,1.22048375,0.23669399,0.00000000
-3.19659830,1.62889957,0.16555277,0.00030749,1.26316470,1.20479154,0.23253691,0.00000000
-3.19059530,1.60192838,0.15991616,0.00030599,1.21209059,1.18772679,0.22824243,0.00000000
-3.18459230,1.57345420,0.15488220,0.00030491,1.16335768,1.16906226,0.22377081,0.00000000
-3.17858929,1.54323272,0.15035824,0.00030410,1.11680620,1.14863325,0.21909355,0.00000000
-3.17258629,1.51110870,0.14625895,0.00030340,1.07232976,1.12634328,0.21419472,0.00000000
-3.16658329,1.47702047,0.14250945,0.00030268,1.02988532,1.10216623,0.20907167,0.00000000
-3.16058029,1.44099978,0.13904772,0.00030182,0.98949936,1.07614502,0.20373509,0.00000000
-3.15457729,1.40316783,0.13582627,0.00030072,0.95127092,1.04838763,0.19820848,0.00000000
-3.14857429,1.36372818,0.13281309,0.00029931,0.91537185,1.01906085,0.19252729,0.00000000
-3.14257129,1.32295753,0.12999204,0.00029755,0.88204467,0.98838257,0.18673767,0.00000000
-3.13656828,1.28119501,0.12736265,0.00029540,0.85159863,0.95661319,0.18089506,0.00000000
-3.13056528,1.23883101,0.12493949,0.00029288,0.82440411,0.92404674,0.17506265,0.00000000
-3.12456228,1.19629580,0.12275113,0.00029001,0.80088562,0.89100219,0.16930984,0.00000000
-3.11855928,1.15404871,0.12083878,0.00028683,0.78151347,0.85781526,0.16371068,0.00000000
-3.11255628,1.11256786,0.11925456,0.00028342,0.76679406,0.82483099,0.15834242,0.00000000
-3.10655328,1.07234068,0.11805957,0.00027986,0.75725853,0.79239708,0.15328401,0.00000000
-3.10055028,1.03385492,0.11732164,0.00027625,0.75344975,0.76085800,0.14861470,0.00000000
-3.09454727,0.99759026,0.11711281,0.00027271,0.75590728,0.73054964,0.14441263,0.00000000
-3.08854427,0.96400985,0.11750664,0.00026936,0.76515023,0.70179435,0.14075327,0.00000000
-3.08254127,0.93355188,0.11857516,0.00026635,0.78165809,0.67489621,0.13770793,0.00000000
-3.07653827,0.90662065,0.12038573,0.00026381,0.80584938,0.65013607,0.13534199,0.00000000
-3.07053527,0.88357718,0.12299772,0.00026186,0.83805887,0.62776653,0.13371309,0.00000000
-3.06453227,0.86472925,0.12645902,0.00026063,0.87851357,0.60800655,0.13286924,0.00000000
-3.05852926,0.85032099,0.13080273,0.00026023,0.92730858,0.59103571,0.13284673,0.00000000
-3.05252626,0.84052244,0.13604383,0.00026075,0.98438365,0.57698844,0.13366818,0.00000000
-3.04652326,0.83541929,0.14217626,0.00026226,1.04950182,0.56594820,0.13534053,0.00000000
-3.04052026,0.83500359,0.14917037,0.00026479,1.12223129,0.55794211,0.13785332,0.00000000
-3.03451726,0.83916600,0.15697105,0.00026835,1.20193213,0.55293628,0.14117723,0.00000000
-3.02851426,0.84769011,0.16549648,0.00027291,1.28774888,0.55083235,0.14526306,0.00000000
-3.02251126,0.86024974,0.17463799,0.00027839,1.37861051,0.55146554,0.15004127,0.00000000
-3.01650825,0.87640960,0.18426073,0.00028469,1.47323840,0.55460467,0.15542213,0.00000000
-3.01050525,0.89562973,0.19420555,0.00029165,1.57016311,0.55995435,0.16129667,0.00000000
-3.00450225,0.91727415,0.20429192,0.00029911,1.66775005,0.56715956,0.16753833,0.00000000
-2.99849925,0.94062355,0.21432194,0.00030685,1.76423372,0.57581265,0.17400539,0.00000000
-2.99249625,0.96489188,0.22408529,0.00031463,1.85775984,0.58546272,0.18054415,0.00000000
-2.98649325,0.98924651,0.23336501,0.00032221,1.94643398,0.59562706,0.18699275,0.00000000
-2.98049025,1.01283106,0.24194387,0.00032932,2.02837508,0.60580431,0.19318546,0.00000000
-2.97448724,1.03479030,0.24961113,0.00033570,2.10177174,0.61548891,0.19895743,0.00000000
-2.96848424,1.05429593,0.25616935,0.00034110,2.16493894,0.62418623,0.20414949,0.00000000
-2.96248124,1.07057231,0.26144095,0.00034529,2.21637281,0.63142764,0.20861306,0.00000000
-2.95647824,1.08292085,0.26527434,0.00034805,2.25480084,0.63678513,0.21221474,0.00000000
-2.95047524,1.09074223,0.26754915,0.00034922,2.27922534,0.63988458,0.21484050,0.00000000
-2.94447224,1.09355532,0.26818053,0.00034865,2.28895815,0.64041732,0.21639932,0.00000000
-2.93846923,1.09101209,0.26712209,0.00034626,2.28364489,0.63814938,0.21682606,0.00000000
-2.93246623,1.08290796,0.26436761,0.00034200,2.26327775,0.63292819,0.21608344,0.00000000
-2.92646323,1.06918714,0.25995127,0.00033588,2.22819627,0.62468641,0.21416321,0.00000000
-2.92046023,1.04994306,0.25394640,0.00032795,2.17907624,0.61344290,0.21108626,0.00000000
-2.91445723,1.02541380,0.24646303,0.00031832,2.11690737,0.59930086,0.20690195,0.00000000
-2.90845423,0.99597314,0.23764415,0.00030713,2.04296096,0.58244335,0.20168651,0.00000000
-2.90245123,0.96211768,0.22766098,0.00029455,1.95874925,0.56312656,0.19554072,0.00000000
-2.89644822,0.92445073,0.21670751,0.00028080,1.86597844,0.54167105,0.18858701,0.00000000
-2.89044522,0.88366392,0.20499458,0.00026611,1.76649764,0.51845174,0.18096607,0.00000000
-2.88444222,0.84051725,0.19274367,0.00025074,1.66224603,0.49388676,0.17283314,0.00000000
-2.87843922,0.79581851,0.18018075,0.00023494,1.55520036,0.46842590,0.16435420,0.00000000
-2.87243622,0.75040282,0.16753044,0.00021896,1.44732496,0.44253900,0.15570203,0.00000000
-2.86643322,0.70511293,0.15501063,0.00020308,1.34052580,0.41670470,0.14705247,0.00000000
-2.86043022,0.66078090,0.14282777,0.00018752,1.23661010,0.39139971,0.13858082,0.00000000
-2.85442721,0.61821146,0.13117286,0.00017252,1.13725220,0.36708912,0.13045847,0.00000000
-2.84842421,0.57816732,0.12021828,0.00015829,1.04396635,0.34421754,0.12284994,0.00000000
-2.84242121,0.54135647,0.11011547,0.00014501,0.95808626,0.32320136,0.11591007,0.00000000
-2.83641821,0.50842148,0.10099335,0.00013283,0.88075128,0.30442207,0.10978161,0.00000000
-2.83041521,0.47993062,0.09295740,0.00012189,0.81289837,0.28822049,0.10459313,0.00000000
-2.82441221,0.45637053,0.08608945,0.00011229,0.75525915,0.27489185,0.10045701,0.00000000
-2.81840920,0.43814033,0.08044792,0.00010411,0.70836103,0.26468169,0.09746786,0.00000000
-2.81240620,0.42554688,0.07606835,0.00009738,0.67253146,0.25778231,0.09570091,0.00000000
-2.80640320,0.41880097,0.07296436,0.00009214,0.64790430,0.25432986,0.09521076,0.00000000
-2.80040020,0.41801448,0.07112867,0.00008838,0.63442767,0.25440196,0.09603013,0.00000000
-2.79439720,0.42319832,0.07053423,0.00008608,0.63187264,0.25801582,0.09816897,0.00000000
-2.78839420,0.43426143,0.07113547,0.00008517,0.63984251,0.26512705,0.10161368,0.00000000
-2.78239120,0.45101088,0.07286957,0.00008560,0.65778246,0.27562923,0.10632671,0.00000000
-2.77638819,0.47315346,0.07565774,0.00008728,0.68498984,0.28935442,0.11224652,0.00000000
-2.77038519,0.50029891,0.07940665,0.00009010,0.72062538,0.30607477,0.11928798,0.00000000
-2.76438219,0.53196529,0.08400999,0.00009393,0.76372575,0.32550552,0.12734340,0.00000000
-2.75837919,0.56758665,0.08935014,0.00009866,0.81321795,0.34730945,0.13628408,0.00000000
-2.75237619,0.60652335,0.09530016,0.00010413,0.86793604,0.37110307,0.14596264,0.00000000
-2.74637319,0.64807499,0.10172599,0.00011020,0.92664059,0.39646440,0.15621600,0.00000000
-2.74037019,0.69149605,0.10848900,0.00011670,0.98804103,0.42294256,0.16686907,0.00000000
-2.73436718,0.73601402,0.11544874,0.00012348,1.05082081,0.45006878,0.17773910,0.00000000
-2.72836418,0.78084945,0.12246609,0.00013038,1.11366520,0.47736881,0.18864052,0.00000000
-2.72236118,0.82523757,0.12940640,0.00013724,1.17529106,0.50437614,0.19939025,0.00000000
-2.71635818,0.86845054,0.13614296,0.00014394,1.23447777,0.53064570,0.20981306,0.00000000
-2.71035518,0.90981946,0.14256021,0.00015032,1.29009818,0.55576744,0.21974708,0.00000000
-2.70435218,0.94875514,0.14855698,0.00015628,1.34114847,0.57937916,0.22904889,0.00000000
-2.69834917,0.98476663,0.15404933,0.00016171,1.38677538,0.60117788,0.23759815,0.00000000
-2.69234617,1.01747641,0.15897293,0.00016654,1.42629962,0.62092928,0.24530144,0.00000000
-2.68634317,1.04663140,0.16328491,0.00017072,1.45923410,0.63847455,0.25209503,0.00000000
-2.68034017,1.07210905,0.16696491,0.00017421,1.48529600,0.65373413,0.25794662,0.00000000
-2.67433717,1.09391805,0.17001550,0.00017701,1.50441178,0.66670827,0.26285558,0.00000000
-2.66833417,1.11219332,0.17246159,0.00017913,1.51671487,0.67747398,0.26685201,0.00000000
-2.66233117,1.12718556,0.17434921,0.00018062,1.52253587,0.68617873,0.26999434,0.00000000
-2.65632816,1.13924573,0.17574342,0.00018152,1.52238571,0.69303090,0.27236579,0.00000000
-2.65032516,1.14880517,0.17672559,0.00018193,1.51693269,0.69828766,0.27406971,0.00000000
-2.64432216,1.15635252,0.17739021,0.00018192,1.50697435,0.70224075,0.27522417,0.00000000
-2.63831916,1.16240856,0.17784130,0.00018160,1.49340598,0.70520107,0.27595603,0.00000000
-2.63231616,1.16750055,0.17818874,0.00018109,1.47718719,0.70748283,0.27639486,0.00000000
-2.62631316,1.17213745,0.17854465,0.00018048,1.45930849,0.70938826,0.27666708,0.00000000
-2.62031016,1.17678743,0.17901998,0.00017989,1.44075969,0.71119368,0.27689060,0.00000000
-2.61430715,1.18185913,0.17972165,0.00017944,1.42250170,0.71313781,0.27717034,0.00000000
-2.60830415,1.18768758,0.18075017,0.00017921,1.40544303,0.71541296,0.27759491,0.00000000
-2.60230115,1.19452564,0.18219797,0.00017931,1.39042223,0.71815960,0.27823456,0.00000000
