energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.75987994,0.83296161,0.09093237,0.00243738,0.00634630,0.38622034,0.62753715,0.06797857
-5.75387694,0.82457416,0.08837716,0.00230091,0.00735131,0.38215240,0.62243769,0.06776141
-5.74787394,0.82205249,0.08629342,0.00217070,0.00853199,0.38074410,0.62176650,0.06808887
-5.74187094,0.82626623,0.08477749,0.00204930,0.00989010,0.38240693,0.62619937,0.06902822
-5.73586793,0.83793392,0.08391070,0.00193890,0.01142609,0.38748090,0.63629326,0.07063456
-5.72986493,0.85759152,0.08375644,0.00184133,0.01313829,0.39622032,0.65246297,0.07294803
-5.72386193,0.88556574,0.08435787,0.00175798,0.01502230,0.40878179,0.67496127,0.07599133
-5.71785893,0.92195295,0.08573612,0.00168975,0.01707032,0.42521471,0.70386322,0.07976779
-5.71185593,0.96660459,0.08788921,0.00163713,0.01927063,0.44545478,0.73905530,0.08425995
-5.70585293,1.01911978,0.09079163,0.00160008,0.02160721,0.46932076,0.78022999,0.08942875
-5.69984992,1.07884557,0.09439469,0.00157814,0.02405950,0.49651478,0.82688611,0.09521345
-5.69384692,1.14488543,0.09862757,0.00157045,0.02660235,0.52662637,0.87833540,0.10153222
-5.68784392,1.21611588,0.10339907,0.00157574,0.02920615,0.55914029,0.93371531,0.10828349
-5.68184092,1.29121140,0.10860011,0.00159243,0.03183720,0.59344801,0.99200816,0.11534806
-5.67583792,1.36867710,0.11410680,0.00161866,0.03445829,0.62886292,1.05206614,0.12259183
-5.66983492,1.44688856,0.11978417,0.00165239,0.03702944,0.66463868,1.11264186,0.12986931
-5.66383192,1.52413775,0.12549028,0.00169145,0.03950888,0.69999040,1.17242363,0.13702758
-5.65782891,1.59868374,0.13108076,0.00173360,0.04185419,0.73411802,1.23007434,0.14391075
-5.65182591,1.66880666,0.13641352,0.00177664,0.04402347,0.76623113,1.28427290,0.15036471
-5.64582291,1.73286295,0.14135356,0.00181845,0.04597672,0.79557439,1.33375668,0.15624201
-5.63981991,1.78934001,0.14577765,0.00185708,0.04767713,0.82145267,1.37736354,0.16140673
-5.63381691,1.83690807,0.14957878,0.00189080,0.04909236,0.84325486,1.41407171,0.16573906
-5.62781391,1.87446727,0.15267009,0.00191818,0.05019575,0.86047553,1.44303597,0.16913947
-5.62181091,1.90118795,0.15498834,0.00193807,0.05096733,0.87273337,1.46361878,0.17153235
-5.61580790,1.91654256,0.15649648,0.00194973,0.05139469,0.87978584,1.47541477,0.17286880
-5.60980490,1.92032754,0.15718553,0.00195277,0.05147353,0.88153919,1.47826776,0.17312860
-5.60380190,1.91267451,0.15707542,0.00194722,0.05120803,0.87805347,1.47227936,0.17232118
-5.59779890,1.89404995,0.15621491,0.00193348,0.05061084,0.86954240,1.45780893,0.17048557
-5.59179590,1.86524349,0.15468058,0.00191232,0.04970281,0.85636780,1.43546470,0.16768937
-5.58579290,1.82734527,0.15257477,0.00188489,0.04851249,0.83902911,1.40608643,0.16402665
-5.57978989,1.78171313,0.15002280,0.00185261,0.04707529,0.81814822,1.37072048,0.15961507
-5.57378689,1.72993118,0.14716929,0.00181717,0.04543241,0.79445021,1.33058798,0.15459210
-5.56778389,1.67376124,0.14417401,0.00178049,0.04362970,0.76874096,1.28704775,0.14911073
-5.56178089,1.61508906,0.14120713,0.00174459,0.04171620,0.74188226,1.24155513,0.14333465
-5.55577789,1.55586745,0.13844425,0.00171158,0.03974280,0.71476547,1.19561835,0.13743319
-5.54977489,1.49805829,0.13606125,0.00168359,0.03776070,0.68828477,1.15075413,0.13157621
-5.54377189,1.44357534,0.13422923,0.00166268,0.03581997,0.66331077,1.10844385,0.12592907
-5.53776888,1.39422990,0.13310956,0.00165077,0.03396822,0.64066538,1.07009178,0.12064785
-5.53176588,1.35168061,0.13284932,0.00164962,0.03224930,0.62109874,1.03698657,0.11587505
-5.52576288,1.31738906,0.13357709,0.00166073,0.03070218,0.60526884,1.01026703,0.11173578
-5.51975988,1.29258194,0.13539937,0.00168533,0.02936005,0.59372424,0.99089294,0.10833460
-5.51375688,1.27822070,0.13839748,0.00172429,0.02824954,0.58689027,0.97962143,0.10575307
-5.50775388,1.27497896,0.14262518,0.00177817,0.02739016,0.58505901,0.97698938,0.10404799
-5.50175088,1.28322805,0.14810692,0.00184711,0.02679404,0.58838302,0.98330180,0.10325046
-5.49574787,1.30303041,0.15483677,0.00193088,0.02646571,0.59687288,0.99862627,0.10336556
-5.48974487,1.33414087,0.16277801,0.00202886,0.02640225,0.61039832,1.02279322,0.10437284
-5.48374187,1.37601518,0.17186340,0.00214003,0.02659352,0.62869296,1.05540182,0.10622738
-5.47773887,1.42782550,0.18199609,0.00226303,0.02702258,0.65136216,1.09583111,0.10886151
-5.47173587,1.48848225,0.19305116,0.00239612,0.02766633,0.67789391,1.14325587,0.11218699
-5.46573287,1.55666162,0.20487774,0.00253730,0.02849622,0.70767225,1.19666702,0.11609770
-5.45972986,1.63083820,0.21730172,0.00268426,0.02947914,0.73999309,1.25489583,0.12047267
-5.45372686,1.70932193,0.23012907,0.00283451,0.03057835,0.77408179,1.31664161,0.12517944
-5.44772386,1.79029867,0.24314956,0.00298538,0.03175454,0.80911233,1.38050222,0.13007760
-5.44172086,1.87187357,0.25614105,0.00313409,0.03296691,0.84422753,1.44500691,0.13502247
-5.43571786,1.95211633,0.26887420,0.00327784,0.03417429,0.87855987,1.50865077,0.13986883
-5.42971486,2.02910743,0.28111745,0.00341385,0.03533627,0.91125246,1.56993016,0.14447459
-5.42371186,2.10098428,0.29264239,0.00353943,0.03641424,0.94147971,1.62737821,0.14870434
-5.41770885,2.16598626,0.30322916,0.00365205,0.03737247,0.96846705,1.67959980,0.15243262
-5.41170585,2.22249746,0.31267202,0.00374939,0.03817896,0.99150942,1.72530491,0.15554699
-5.40570285,2.26908606,0.32078471,0.00382944,0.03880634,1.00998776,1.76333954,0.15795058
-5.39969985,2.30453912,0.32740563,0.00389050,0.03923248,1.02338330,1.79271345,0.15956432
-5.39369685,2.32789190,0.33240251,0.00393125,0.03944103,1.03128908,1.81262362,0.16032856
-5.38769385,2.33845060,0.33567664,0.00395079,0.03942177,1.03341834,1.82247286,0.16020415
-5.38169085,2.33580790,0.33716614,0.00394868,0.03917071,1.02960963,1.82188294,0.15917301
-5.37568784,2.31985064,0.33684856,0.00392491,0.03869010,1.01982843,1.81070161,0.15723799
-5.36968484,2.29075937,0.33474224,0.00387994,0.03798817,1.00416522,1.78900340,0.15442224
-5.36368184,2.24899974,0.33090668,0.00381467,0.03707877,0.98283007,1.75708403,0.15076800
-5.35767884,2.19530588,0.32544166,0.00373046,0.03598077,0.95614408,1.71544863,0.14633487
-5.35167584,2.13065651,0.31848518,0.00362901,0.03471740,0.92452783,1.66479419,0.14119767
-5.34567284,2.05624425,0.31021015,0.00351240,0.03331543,0.88848738,1.60598676,0.13544389
-5.33966983,1.97343957,0.30082002,0.00338301,0.03180431,0.84859834,1.54003441,0.12917098
-5.33366683,1.88375027,0.29054337,0.00324341,0.03021522,0.80548855,1.46805675,0.12248336
-5.32766383,1.78877808,0.27962766,0.00309635,0.02858015,0.75982002,1.39125212,0.11548940
-5.32166083,1.69017380,0.26833226,0.00294468,0.02693098,0.71227078,1.31086383,0.10829850
-5.31565783,1.58959246,0.25692113,0.00279122,0.02529858,0.66351725,1.22814629,0.10101821
-5.30965483,1.48864991,0.24565520,0.00263876,0.02371200,0.61421768,1.14433254,0.09375159
-5.30365183,1.38888232,0.23478482,0.00248992,0.02219778,0.56499728,1.06060393,0.08659490
-5.29764882,1.29170962,0.22454255,0.00234714,0.02077928,0.51643524,0.97806303,0.07963559
-5.29164582,1.19840402,0.21513633,0.00221259,0.01947625,0.46905414,0.89771054,0.07295068
-5.28564282,1.11006430,0.20674360,0.00208812,0.01830441,0.42331193,0.82042659,0.06660554
-5.27963982,1.02759644,0.19950622,0.00197522,0.01727522,0.37959642,0.74695702,0.06065318
-5.27363682,0.95170094,0.19352656,0.00187499,0.01639580,0.33822242,0.67790454,0.05513379
-5.26763382,0.88286678,0.18886489,0.00178814,0.01566889,0.29943129,0.61372489,0.05007484
-5.26163082,0.82137187,0.18553801,0.00171497,0.01509302,0.26339271,0.55472766,0.04549140
-5.25562781,0.76728970,0.18351935,0.00165537,0.01466273,0.23020844,0.50108135,0.04138690
-5.24962481,0.72050154,0.18274045,0.00160883,0.01436891,0.19991762,0.45282231,0.03775406
-5.24362181,0.68071352,0.18309369,0.00157453,0.01419920,0.17250334,0.40986668,0.03457610
-5.23761881,0.64747779,0.18443639,0.00155128,0.01413851,0.14790007,0.37202489,0.03182807
-5.23161581,0.62021687,0.18659592,0.00153768,0.01416953,0.12600156,0.33901785,0.02947833
-5.22561281,0.59825030,0.18937577,0.00153206,0.01427333,0.10666891,0.31049427,0.02749005
-5.21960980,0.58082253,0.19256234,0.00153264,0.01442998,0.08973850,0.28604836,0.02582272
-5.21360680,0.56713128,0.19593222,0.00153754,0.01461912,0.07502944,0.26523724,0.02443364
-5.20760380,0.55635531,0.19925965,0.00154484,0.01482061,0.06235050,0.24759775,0.02327933
-5.20160080,0.54768089,0.20232397,0.00155265,0.01501508,0.05150623,0.23266188,0.02231679
-5.19559780,0.54032618,0.20491671,0.00155920,0.01518447,0.04230221,0.21997076,0.02150465
-5.18959480,0.53356280,0.20684817,0.00156284,0.01531250,0.03454942,0.20908669,0.02080418
-5.18359180,0.52673419,0.20795310,0.00156213,0.01538507,0.02806769,0.19960313,0.02018006
-5.17758879,0.51927030,0.20809544,0.00155584,0.01539058,0.02268832,0.19115263,0.01960105
-5.17158579,0.51069825,0.20717186,0.00154302,0.01532015,0.01825583,0.18341243,0.01904037
-5.16558279,0.50064904,0.20511403,0.00152297,0.01516778,0.01462906,0.17610806,0.01847600
-5.15957979,0.48886021,0.20188956,0.00149529,0.01493031,0.01168160,0.16901492,0.01789073
-5.15357679,0.47517469,0.19750160,0.00145986,0.01460745,0.00930171,0.16195795,0.01727210
-5.14757379,0.45953602,0.19198722,0.00141681,0.01420155,0.00739190,0.15480980,0.01661212
-5.14157079,0.44198064,0.18541461,0.00136654,0.01371737,0.00586810,0.14748755,0.01590699
-5.13556778,0.42262748,0.17787933,0.00130965,0.01316184,0.00465869,0.13994838,0.01515661
-5.12956478,0.40166560,0.16949974,0.00124692,0.01254360,0.00370338,0.13218444,0.01436405
-5.12356178,0.37934050,0.16041200,0.00117929,0.01187271,0.00295200,0.12421722,0.01353499
-5.11755878,0.35593970,0.15076458,0.00110779,0.01116014,0.00236335,0.11609162,0.01267716
-5.11155578,0.33177832,0.14071290,0.00103351,0.01041745,0.00190402,0.10787007,0.01179971
-5.10555278,0.30718513,0.13041402,0.00095756,0.00965631,0.00154737,0.09962697,0.01091266
-5.09954977,0.28248963,0.12002175,0.00088104,0.00888820,0.00127253,0.09144340,0.01002639
-5.09354677,0.25801075,0.10968231,0.00080501,0.00812403,0.00106360,0.08340262,0.00915117
-5.08754377,0.23404719,0.09953071,0.00073044,0.00737392,0.00090893,0.07558618,0.00829678
-5.08154077,0.21086994,0.08968789,0.00065819,0.00664697,0.00080057,0.06807089,0.00747221
-5.07553777,0.18871695,0.08025870,0.00058904,0.00595112,0.00073384,0.06092656,0.00668543
-5.06953477,0.16778997,0.07133081,0.00052363,0.00529307,0.00070707,0.05421471,0.00594326
-5.06353177,0.14825350,0.06297432,0.00046246,0.00467826,0.00072143,0.04798800,0.00525130
-5.05752876,0.13023575,0.05524229,0.00040594,0.00411095,0.00078094,0.04229047,0.00461394
-5.05152576,0.11383128,0.04817179,0.00035434,0.00359427,0.00089257,0.03715848,0.00403446
-5.04552276,0.09910519,0.04178569,0.00030785,0.00313039,0.00106646,0.03262222,0.00351518
-5.03951976,0.08609844,0.03609472,0.00026656,0.00272068,0.00131631,0.02870778,0.00305760
-5.03351676,0.07483411,0.03110007,0.00023050,0.00236592,0.00165976,0.02543954,0.00266266
-5.02751376,0.06532417,0.02679605,0.00019966,0.00206652,0.00211894,0.02284293,0.00233096
-5.02151076,0.05757664,0.02317292,0.00017398,0.00182271,0.00272105,0.02094730,0.00206300
-5.01550775,0.05160265,0.02021975,0.00015342,0.00163482,0.00349900,0.01978887,0.00185947
-5.00950475,0.04742334,0.01792713,0.00013794,0.00150342,0.00449203,0.01941368,0.00172145
-5.00350175,0.04507621,0.01628976,0.00012754,0.00142957,0.00574633,0.01988036,0.00165068
-4.99749875,0.04462087,0.01530882,0.00012225,0.00141497,0.00731557,0.02126260,0.00164973
-4.99149575,0.04614378,0.01499402,0.00012216,0.00146209,0.00926137,0.02365139,0.00172217
-4.98549275,0.04976200,0.01536531,0.00012746,0.00157425,0.01165348,0.02715660,0.00187273
-4.97948974,0.05562569,0.01645425,0.00013836,0.00175576,0.01456986,0.03190809,0.00210734
-4.97348674,0.06391914,0.01830488,0.00015520,0.00201184,0.01809637,0.03805608,0.00243320
-4.96748374,0.07486031,0.02097421,0.00017836,0.00234866,0.02232614,0.04577062,0.00285871
-4.96148074,0.08869868,0.02453216,0.00020829,0.00277323,0.02735849,0.05524023,0.00339341
-4.95547774,0.10571129,0.02906093,0.00024551,0.00329328,0.03329743,0.06666936,0.00404781
-4.94947474,0.12619688,0.03465382,0.00029057,0.00391704,0.04024963,0.08027480,0.00483316
-4.94347174,0.15046823,0.04141345,0.00034406,0.00465308,0.04832185,0.09628091,0.00576115
-4.93746873,0.17884257,0.04944933,0.00040654,0.00550996,0.05761791,0.11491364,0.00684354
-4.93146573,0.21163021,0.05887476,0.00047857,0.00649595,0.06823515,0.13639333,0.00809172
-4.92546273,0.24912169,0.06980316,0.00056063,0.00761869,0.08026046,0.16092652,0.00951624
-4.91945973,0.29157352,0.08234375,0.00065311,0.00888481,0.09376610,0.18869679,0.01112628
-4.91345673,0.33919310,0.09659676,0.00075628,0.01029959,0.10880518,0.21985489,0.01292907
-4.90745373,0.39212317,0.11264813,0.00087026,0.01186661,0.12540733,0.25450852,0.01492931
-4.90145073,0.45042638,0.13056399,0.00099495,0.01358744,0.14357438,0.29271193,0.01712864
-4.89544772,0.51407067,0.15038496,0.00113005,0.01546137,0.16327657,0.33445606,0.01952512
-4.88944472,0.58291610,0.17212051,0.00127499,0.01748524,0.18444929,0.37965931,0.02211272
-4.88344172,0.65670393,0.19574367,0.00142896,0.01965336,0.20699071,0.42815978,0.02488103
-4.87743872,0.73504858,0.22118625,0.00159086,0.02195749,0.23076049,0.47970915,0.02781494
-4.87143572,0.81743322,0.24833488,0.00175929,0.02438700,0.25557963,0.53396897,0.03089457
-4.86543272,0.90320946,0.27702812,0.00193261,0.02692908,0.28123177,0.59050950,0.03409528
-4.85942971,0.99160170,0.30705494,0.00210889,0.02956913,0.30746592,0.64881164,0.03738795
-4.85342671,1.08171626,0.33815470,0.00228600,0.03229123,0.33400061,0.70827207,0.04073933
-4.84742371,1.17255543,0.37001885,0.00246160,0.03507863,0.36052953,0.76821176,0.04411262
-4.84142071,1.26303629,0.40229452,0.00263323,0.03791447,0.38672833,0.82788780,0.04746826
-4.83541771,1.35201374,0.43458988,0.00279833,0.04078231,0.41226260,0.88650825,0.05076476
-4.82941471,1.43830720,0.46648145,0.00295433,0.04366684,0.43679658,0.94324990,0.05395977
-4.82341171,1.52073015,0.49752301,0.00309872,0.04655443,0.46000230,0.99727808,0.05701112
-4.81740870,1.59812122,0.52725601,0.00322909,0.04943363,0.48156883,1.04776813,0.05987799
-4.81140570,1.66937593,0.55522117,0.00334322,0.05229548,0.50121120,1.09392771,0.06252202
-4.80540270,1.73347755,0.58097082,0.00343917,0.05513376,0.51867855,1.13501902,0.06490839
-4.79939970,1.78952591,0.60408163,0.00351529,0.05794494,0.53376123,1.17038007,0.06700677
-4.79339670,1.83676287,0.62416711,0.00357029,0.06072793,0.54629641,1.19944430,0.06879215
-4.78739370,1.87459343,0.64088950,0.00360329,0.06348373,0.55617201,1.22175746,0.07024549
-4.78139070,1.90260136,0.65397053,0.00361384,0.06621468,0.56332867,1.23699123,0.07135414
-4.77538769,1.92055891,0.66320051,0.00360192,0.06892374,0.56775986,1.24495290,0.07211201
-4.76938469,1.92843011,0.66844545,0.00356794,0.07161350,0.56950994,1.24559081,0.07251955
-4.76338169,1.92636747,0.66965183,0.00351274,0.07428515,0.56867039,1.23899518,0.07258347
-4.75737869,1.91470264,0.66684882,0.00343753,0.07693748,0.56537448,1.22539441,0.07231623
-4.75137569,1.89393123,0.66014791,0.00334388,0.07956585,0.55979054,1.20514717,0.07173539
-4.74537269,1.86469287,0.64973980,0.00323364,0.08216137,0.55211441,1.17873038,0.07086275
-4.73936968,1.82774744,0.63588897,0.00310891,0.08471024,0.54256127,1.14672397,0.06972347
-4.73336668,1.78394871,0.61892579,0.00297193,0.08719338,0.53135743,1.10979294,0.06834504
-4.72736368,1.73421663,0.59923695,0.00282506,0.08958630,0.51873245,1.06866759,0.06675632
-4.72136068,1.67950957,0.57725422,0.00267070,0.09185939,0.50491203,1.02412272,0.06498661
-4.71535768,1.62079782,0.55344226,0.00251121,0.09397854,0.49011190,0.97695679,0.06306482
-4.70935468,1.55903922,0.52828590,0.00234885,0.09590606,0.47453310,0.92797172,0.06101867
-4.70335168,1.49515807,0.50227729,0.00218579,0.09760196,0.45835878,0.87795418,0.05887424
-4.69734867,1.43002777,0.47590353,0.00202398,0.09902544,0.44175251,0.82765887,0.05665547
-4.69134567,1.36445764,0.44963498,0.00186518,0.10013661,0.42485822,0.77779447,0.05438399
-4.68534267,1.29918417,0.42391481,0.00171091,0.10089822,0.40780159,0.72901233,0.05207903
-4.67933967,1.23486637,0.39914989,0.00156246,0.10127751,0.39069266,0.68189833,0.04975756
-4.67333667,1.17208515,0.37570329,0.00142087,0.10124785,0.37362948,0.63696771,0.04743449
-4.66733367,1.11134601,0.35388844,0.00128694,0.10079028,0.35670257,0.59466291,0.04512299
-4.66133067,1.05308454,0.33396505,0.00116123,0.09989469,0.33999966,0.55535403,0.04283493
-4.65532766,0.99767398,0.31613667,0.00104412,0.09856076,0.32361066,0.51934175,0.04058128
-4.64932466,0.94543419,0.30054988,0.00093578,0.09679848,0.30763237,0.48686216,0.03837255
-4.64332166,0.89664129,0.28729497,0.00083624,0.09462820,0.29217278,0.45809313,0.03621922
-4.63731866,0.85153737,0.27640788,0.00074540,0.09208041,0.27735470,0.43316189,0.03413209
-4.63131566,0.81033979,0.26787338,0.00066303,0.08919501,0.26331857,0.41215315,0.03212256
-4.62531266,0.77324970,0.26162915,0.00058887,0.08602034,0.25022440,0.39511766,0.03020287
-4.61930965,0.74045945,0.25757073,0.00052258,0.08261189,0.23825265,0.38208059,0.02838619
-4.61330665,0.71215879,0.25555710,0.00046381,0.07903085,0.22760423,0.37304963,0.02668669
-4.60730365,0.68853969,0.25541668,0.00041219,0.07534254,0.21849950,0.36802238,0.02511950
-4.60130065,0.66979990,0.25695371,0.00036737,0.07161478,0.21117651,0.36699292,0.02370057
-4.59529765,0.65614522,0.25995474,0.00032904,0.06791636,0.20588829,0.36995733,0.02244657
-4.58929465,0.64779050,0.26419512,0.00029691,0.06431561,0.20289960,0.37691797,0.02137461
-4.58329165,0.64495944,0.26944533,0.00027073,0.06087911,0.20248300,0.38788648,0.02050205
-4.57728864,0.64788323,0.27547697,0.00025033,0.05767063,0.20491436,0.40288531,0.01984620
-4.57128564,0.65679795,0.28206826,0.00023556,0.05475028,0.21046792,0.42194774,0.01942405
-4.56528264,0.67194067,0.28900896,0.00022633,0.05217384,0.21941090,0.44511637,0.01925198
-4.55927964,0.69354426,0.29610442,0.00022262,0.04999232,0.23199772,0.47243994,0.01934544
-4.55327664,0.72183074,0.30317886,0.00022443,0.04825161,0.24846381,0.50396869,0.01971862
-4.54727364,0.75700309,0.31007761,0.00023182,0.04699226,0.26901909,0.53974811,0.02038415
-4.54127064,0.79923562,0.31666838,0.00024488,0.04624932,0.29384115,0.57981140,0.02135273
-4.53526763,0.84866280,0.32284152,0.00026372,0.04605212,0.32306816,0.62417071,0.02263276
-4.52926463,0.90536683,0.32850930,0.00028847,0.04642405,0.35679166,0.67280743,0.02422998
-4.52326163,0.96936412,0.33360437,0.00031927,0.04738220,0.39504926,0.72566197,0.02614699
-4.51725863,1.04059111,0.33807744,0.00035625,0.04893691,0.43781764,0.78262329,0.02838293
-4.51125563,1.11888998,0.34189449,0.00039952,0.05109123,0.48500576,0.84351876,0.03093298
-4.50525263,1.20399484,0.34503357,0.00044918,0.05384019,0.53644890,0.90810478,0.03378795
-4.49924962,1.29551908,0.34748155,0.00050526,0.05717012,0.59190353,0.97605871,0.03693393
-4.49324662,1.39294492,0.34923096,0.00056776,0.06105781,0.65104357,1.04697272,0.04035195
-4.48724362,1.49561559,0.35027710,0.00063659,0.06546988,0.71345828,1.12034993,0.04401768
-4.48124062,1.60273142,0.35061574,0.00071163,0.07036208,0.77865221,1.19560350,0.04790132
-4.47523762,1.71335012,0.35024137,0.00079264,0.07567898,0.84604738,1.27205883,0.05196759
-4.46923462,1.82639225,0.34914620,0.00087932,0.08135381,0.91498816,1.34895935,0.05617582
-4.46323162,1.94065202,0.34731998,0.00097127,0.08730870,0.98474885,1.42547589,0.06048032
-4.45722861,2.05481386,0.34475042,0.00106803,0.09345534,1.05454428,1.50071973,0.06483088
-4.45122561,2.16747452,0.34142445,0.00116904,0.09969605,1.12354308,1.57375912,0.06917347
-4.44522261,2.27717061,0.33732986,0.00127368,0.10592539,1.19088382,1.64363890,0.07345117
-4.43921961,2.38241073,0.33245746,0.00138127,0.11203211,1.25569338,1.70940281,0.07760528
-4.43321661,2.48171147,0.32680341,0.00149108,0.11790163,1.31710741,1.77011764,0.08157660
-4.42721361,2.57363606,0.32037159,0.00160238,0.12341877,1.37429194,1.82489870,0.08530682
-4.42121061,2.65683438,0.31317589,0.00171439,0.12847082,1.42646576,1.87293543,0.08873998
-4.41520760,2.73008266,0.30524214,0.00182637,0.13295065,1.47292253,1.91351634,0.09182406
-4.40920460,2.79232146,0.29660971,0.00193759,0.13675996,1.51305184,1.94605226,0.09451240
-4.40320160,2.84269024,0.28733259,0.00204736,0.13981225,1.54635839,1.97009690,0.09676517
-4.39719860,2.88055697,0.27747986,0.00215507,0.14203566,1.57247829,1.98536379,0.09855058
-4.39119560,2.90554154,0.26713573,0.00226017,0.14337530,1.59119194,1.99173893,0.09984593
-4.38519260,2.91753179,0.25639890,0.00236217,0.14379517,1.60243268,1.98928848,0.10063844
-4.37918959,2.91669144,0.24538159,0.00246069,0.14327942,1.60629074,1.97826099,0.10092573
-4.37318659,2.90345949,0.23420813,0.00255543,0.14183292,1.60301247,1.95908425,0.10071597
-4.36718359,2.87854112,0.22301323,0.00264618,0.13948117,1.59299445,1.93235650,0.10002774
-4.36118059,2.84289043,0.21194019,0.00273282,0.13626953,1.57677300,1.89883263,0.09888954
-4.35517759,2.79768579,0.20113891,0.00281532,0.13226171,1.55500934,1.85940571,0.09733894
-4.34917459,2.74429891,0.19076403,0.00289373,0.12753773,1.52847101,1.81508465,0.09542158
-4.34317159,2.68425892,0.18097312,0.00296816,0.12219138,1.49801046,1.76696895,0.09318977
-4.33716858,2.61921310,0.17192502,0.00303883,0.11632724,1.46454150,1.71622143,0.09070103
-4.33116558,2.55088567,0.16377836,0.00310601,0.11005747,1.42901481,1.66404016,0.08801653
-4.32516258,2.48103630,0.15669019,0.00317007,0.10349852,1.39239321,1.61163037,0.08519937
-4.31915958,2.41141986,0.15081481,0.00323144,0.09676779,1.35562782,1.56017759,0.08231300
-4.31315658,2.34374849,0.14630261,0.00329066,0.08998047,1.31963577,1.51082260,0.07941963
-4.30715358,2.27965711,0.14329890,0.00334834,0.08324661,1.28528014,1.46463897,0.07657880
