energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up
-5.53776888,2.52582431,0.26654109,1.88798886,0.35294601,0.00000000,0.02022603,0.07527740
-5.53176588,2.64477863,0.27853480,1.98358426,0.37056623,0.00000000,0.02021631,0.07818473
-5.52576288,2.76401711,0.29005341,2.08028954,0.38781887,0.00000000,0.02031295,0.08126457
-5.51975988,2.88265186,0.30098583,2.17741232,0.40455715,0.00000000,0.02050751,0.08451637
-5.51375688,2.99973392,0.31122465,2.27419135,0.42063380,0.00000000,0.02079151,0.08793484
-5.50775388,3.11426075,0.32066780,2.36980222,0.43590296,0.00000000,0.02115663,0.09150932
-5.50175088,3.22518641,0.32922029,2.46336594,0.45022205,0.00000000,0.02159464,0.09522325
-5.49574787,3.33143443,0.33679587,2.55396029,0.46345381,0.00000000,0.02209747,0.09905387
-5.48974487,3.43191342,0.34331856,2.64063401,0.47546847,0.00000000,0.02265708,0.10297219
-5.48374187,3.52553527,0.34872412,2.72242368,0.48614590,0.00000000,0.02326545,0.10694315
-5.47773887,3.61123573,0.35296135,2.79837292,0.49537782,0.00000000,0.02391446,0.11092603
-5.47173587,3.68799677,0.35599321,2.86755351,0.50307005,0.00000000,0.02459577,0.11487517
-5.46573287,3.75487036,0.35779770,2.92908781,0.50914454,0.00000000,0.02530081,0.11874086
-5.45972986,3.81100275,0.35836854,2.98217187,0.51354135,0.00000000,0.02602068,0.12247050
-5.45372686,3.85565869,0.35771555,3.02609838,0.51622039,0.00000000,0.02674614,0.12600992
-5.44772386,3.88824440,0.35586476,3.06027860,0.51716278,0.00000000,0.02746763,0.12930481
-5.44172086,3.90832878,0.35285816,3.08426257,0.51637196,0.00000000,0.02817533,0.13230233
-5.43571786,3.91566159,0.34875326,3.09775659,0.51387425,0.00000000,0.02885922,0.13495260
-5.42971486,3.91018813,0.34362220,3.10063733,0.50971903,0.00000000,0.02950928,0.13721037
-5.42371186,3.89205950,0.33755068,3.09296196,0.50397834,0.00000000,0.03011563,0.13903641
-5.41770885,3.86163785,0.33063659,3.07497363,0.49674599,0.00000000,0.03066873,0.14039893
-5.41170585,3.81949645,0.32298841,3.04710208,0.48813617,0.00000000,0.03115961,0.14127468
-5.40570285,3.76641414,0.31472343,3.00995924,0.47828159,0.00000000,0.03158013,0.14164993
-5.39969985,3.70336429,0.30596580,2.96432975,0.46733113,0.00000000,0.03192321,0.14152110
-5.39369685,3.63149851,0.29684452,2.91115666,0.45544722,0.00000000,0.03218303,0.14089515
-5.38769385,3.55212550,0.28749141,2.85152287,0.44280294,0.00000000,0.03235530,0.13978963
-5.38169085,3.46668560,0.27803901,2.78662859,0.42957889,0.00000000,0.03243741,0.13823242
-5.37568784,3.37672191,0.26861865,2.71776585,0.41596010,0.00000000,0.03242857,0.13626116
-5.36968484,3.28384875,0.25935851,2.64629059,0.40213286,0.00000000,0.03232991,0.13392243
-5.36368184,3.18971841,0.25038193,2.57359344,0.38828175,0.00000000,0.03214453,0.13127059
-5.35767884,3.09598727,0.24180579,2.50106983,0.37458687,0.00000000,0.03187749,0.12836644
-5.35167584,3.00428212,0.23373911,2.43009056,0.36122131,0.00000000,0.03153571,0.12527573
-5.34567284,2.91616772,0.22628186,2.36197351,0.34834895,0.00000000,0.03112787,0.12206745
-5.33966983,2.83311642,0.21952396,2.29795727,0.33612263,0.00000000,0.03066422,0.11881211
-5.33366683,2.75648067,0.21354445,2.23917741,0.32468267,0.00000000,0.03015631,0.11557996
-5.32766383,2.68746891,0.20841087,2.18664591,0.31415573,0.00000000,0.02961676,0.11243925
-5.32166083,2.62712559,0.20417888,2.14123424,0.30465397,0.00000000,0.02905891,0.10945457
-5.31565783,2.57631555,0.20089195,2.10366026,0.29627457,0.00000000,0.02849654,0.10668535
-5.30965483,2.53571307,0.19858131,2.07447940,0.28909943,0.00000000,0.02794347,0.10418450
-5.30365183,2.50579572,0.19726603,2.05407985,0.28319509,0.00000000,0.02741327,0.10199730
-5.29764882,2.48684304,0.19695327,2.04268198,0.27861286,0.00000000,0.02691893,0.10016051
-5.29164582,2.47893982,0.19763867,2.04034180,0.27538900,0.00000000,0.02647258,0.09870184
-5.28564282,2.48198382,0.19930689,2.04695804,0.27354506,0.00000000,0.02608519,0.09763958
-5.27963982,2.49569760,0.20193238,2.06228274,0.27308817,0.00000000,0.02576644,0.09698265
-5.27363682,2.51964382,0.20548015,2.08593474,0.27401154,0.00000000,0.02552448,0.09673083
-5.26763382,2.55324371,0.20990678,2.11741568,0.27629483,0.00000000,0.02536593,0.09687535
-5.26163082,2.59579777,0.21516151,2.15612792,0.27990467,0.00000000,0.02529574,0.09739960
-5.25562781,2.64650831,0.22118745,2.20139374,0.28479518,0.00000000,0.02531727,0.09828016
-5.24962481,2.70450276,0.22792276,2.25247525,0.29090849,0.00000000,0.02543235,0.09948792
-5.24362181,2.76885725,0.23530201,2.30859429,0.29817539,0.00000000,0.02564136,0.10098929
-5.23761881,2.83861950,0.24325739,2.36895173,0.30651601,0.00000000,0.02594336,0.10274750
-5.23161581,2.91283046,0.25171994,2.43274561,0.31584050,0.00000000,0.02633631,0.10472394
-5.22561281,2.99054387,0.26062071,2.49918751,0.32604988,0.00000000,0.02681718,0.10687930
-5.21960980,3.07084346,0.26989172,2.56751674,0.33703691,0.00000000,0.02738217,0.10917481
-5.21360680,3.15285708,0.27946685,2.63701213,0.34868705,0.00000000,0.02802684,0.11157324
-5.20760380,3.23576776,0.28928248,2.70700105,0.36087947,0.00000000,0.02874628,0.11403971
-5.20160080,3.31882151,0.29927793,2.77686572,0.37348819,0.00000000,0.02953522,0.11654243
-5.19559780,3.40133195,0.30939578,2.84604690,0.38638322,0.00000000,0.03038813,0.11905317
-5.18959480,3.48268199,0.31958189,2.91404505,0.39943185,0.00000000,0.03129926,0.12154754
-5.18359180,3.56232301,0.32978532,2.98041948,0.41249996,0.00000000,0.03226267,0.12400518
-5.17758879,3.63977198,0.33995806,3.04478568,0.42545339,0.00000000,0.03327224,0.12640967
-5.17158579,3.71460702,0.35005467,3.10681147,0.43815944,0.00000000,0.03432161,0.12874841
-5.16558279,3.78646213,0.36003178,3.16621241,0.45048827,0.00000000,0.03540415,0.13101237
-5.15957979,3.85502145,0.36984761,3.22274685,0.46231452,0.00000000,0.03651287,0.13319572
-5.15357679,3.92001370,0.37946143,3.27621115,0.47351878,0.00000000,0.03764040,0.13529546
-5.14757379,3.98120714,0.38883308,3.32643539,0.48398911,0.00000000,0.03877888,0.13731104
-5.14157079,4.03840535,0.39792246,3.37327974,0.49362251,0.00000000,0.03991993,0.13924395
-5.13556778,4.09144397,0.40668915,3.41663168,0.50232633,0.00000000,0.04105461,0.14109732
-5.12956478,4.14018848,0.41509209,3.45640406,0.51001947,0.00000000,0.04217346,0.14287559
-5.12356178,4.18453289,0.42308934,3.49253401,0.51663350,0.00000000,0.04326649,0.14458420
-5.11755878,4.22439918,0.43063794,3.52498236,0.52211358,0.00000000,0.04432329,0.14622928
-5.11155578,4.25973725,0.43769386,3.55373351,0.52641908,0.00000000,0.04533312,0.14781747
-5.10555278,4.29052512,0.44421214,3.57879554,0.52952409,0.00000000,0.04628510,0.14935564
-5.09954977,4.31676913,0.45014700,3.60020010,0.53141751,0.00000000,0.04716841,0.15085074
-5.09354677,4.33850392,0.45545229,3.61800223,0.53210304,0.00000000,0.04797252,0.15230964
-5.08754377,4.35579204,0.46008189,3.63227963,0.53159879,0.00000000,0.04868744,0.15373896
-5.08154077,4.36872307,0.46399044,3.64313155,0.52993680,0.00000000,0.04930408,0.15514497
-5.07553777,4.37741241,0.46713416,3.65067718,0.52716223,0.00000000,0.04981451,0.15653346
-5.06953477,4.38199958,0.46947189,3.65505371,0.52333247,0.00000000,0.05021228,0.15790963
-5.06353177,4.38264646,0.47096632,3.65641404,0.51851612,0.00000000,0.05049275,0.15927803
-5.05752876,4.37953540,0.47158540,3.65492455,0.51279185,0.00000000,0.05065331,0.16064251
-5.05152576,4.37286762,0.47130391,3.65076289,0.50624721,0.00000000,0.05069368,0.16200619
-5.04552276,4.36286180,0.47010515,3.64411612,0.49897740,0.00000000,0.05061600,0.16337143
-5.03951976,4.34975332,0.46798263,3.63517926,0.49108404,0.00000000,0.05042502,0.16473989
-5.03351676,4.33379383,0.46494184,3.62415447,0.48267387,0.00000000,0.05012805,0.16611256
-5.02751376,4.31525148,0.46100178,3.61125068,0.47385749,0.00000000,0.04973494,0.16748984
-5.02151076,4.29441134,0.45619638,3.59668381,0.46474804,0.00000000,0.04925789,0.16887157
-5.01550775,4.27157613,0.45057557,3.58067735,0.45545981,0.00000000,0.04871119,0.17025715
-5.00950475,4.24706674,0.44420592,3.56346314,0.44610688,0.00000000,0.04811090,0.17164558
-5.00350175,4.22122235,0.43717080,3.54528207,0.43680162,0.00000000,0.04747440,0.17303548
-4.99749875,4.19439987,0.42956995,3.52638446,0.42765315,0.00000000,0.04681991,0.17442515
-4.99149575,4.16697234,0.42151845,3.50702993,0.41876579,0.00000000,0.04616592,0.17581251
-4.98549275,4.13932600,0.41314506,3.48748636,0.41023739,0.00000000,0.04553070,0.17719511
-4.97948974,4.11185610,0.40458991,3.46802794,0.40215771,0.00000000,0.04493168,0.17857002
-4.97348674,4.08496116,0.39600167,3.44893203,0.39460686,0.00000000,0.04438495,0.17993375
-4.96748374,4.05903593,0.38753423,3.43047508,0.38765383,0.00000000,0.04390476,0.18128217
-4.96148074,4.03446326,0.37934300,3.41292741,0.38135512,0.00000000,0.04350314,0.18261045
-4.95547774,4.01160515,0.37158110,3.39654727,0.37575370,0.00000000,0.04318957,0.18391298
-4.94947474,3.99079349,0.36439531,3.38157444,0.37087823,0.00000000,0.04297080,0.18518336
-4.94347174,3.97232101,0.35792239,3.36822364,0.36674262,0.00000000,0.04285073,0.18641451
-4.93746873,3.95643295,0.35228543,3.35667825,0.36334605,0.00000000,0.04283050,0.18759874
-4.93146573,3.94332013,0.34759086,3.34708481,0.36067334,0.00000000,0.04290859,0.18872800
-4.92546273,3.93311375,0.34392585,3.33954866,0.35869591,0.00000000,0.04308111,0.18979413
-4.91945973,3.92588256,0.34135652,3.33413105,0.35737304,0.00000000,0.04334211,0.19078931
-4.91345673,3.92163246,0.33992679,3.33084816,0.35665358,0.00000000,0.04368404,0.19170637
-4.90745373,3.92030891,0.33965805,3.32967206,0.35647804,0.00000000,0.04409816,0.19253938
-4.90145073,3.92180192,0.34054951,3.33053370,0.35678085,0.00000000,0.04457504,0.19328404
-4.89544772,3.92595352,0.34257927,3.33332793,0.35749281,0.00000000,0.04510497,0.19393816
-4.88944472,3.93256723,0.34570593,3.33792012,0.35854357,0.00000000,0.04567842,0.19450210
-4.88344172,3.94141906,0.34987068,3.34415421,0.35986396,0.00000000,0.04628638,0.19497903
-4.87743872,3.95226925,0.35499970,3.35186161,0.36138817,0.00000000,0.04692061,0.19537515
-4.87143572,3.96487424,0.36100666,3.36087043,0.36305554,0.00000000,0.04757383,0.19569971
-4.86543272,3.97899773,0.36779526,3.37101440,0.36481198,0.00000000,0.04823980,0.19596487
-4.85942971,3.99442054,0.37526161,3.38214100,0.36661079,0.00000000,0.04891328,0.19618536
-4.85342671,4.01094817,0.38329635,3.39411813,0.36841304,0.00000000,0.04958987,0.19637798
-4.84742371,4.02841600,0.39178636,3.40683895,0.37018735,0.00000000,0.05026588,0.19656091
-4.84142071,4.04669132,0.40061617,3.42022451,0.37190908,0.00000000,0.05093795,0.19675287
-4.83541771,4.06567254,0.40966884,3.43422399,0.37355912,0.00000000,0.05160285,0.19697212
-4.82941471,4.08528522,0.41882652,3.44881256,0.37512229,0.00000000,0.05225703,0.19723548
-4.82341171,4.10547558,0.42797064,3.46398695,0.37658539,0.00000000,0.05289639,0.19755723
-4.81740870,4.12620175,0.43698190,3.47975902,0.37793521,0.00000000,0.05351595,0.19794813
-4.81140570,4.14742351,0.44574011,3.49614788,0.37915646,0.00000000,0.05410964,0.19841444
-4.80540270,4.16909130,0.45412409,3.51317098,0.38022993,0.00000000,0.05467018,0.19895719
-4.79939970,4.19113530,0.46201162,3.53083477,0.38113085,0.00000000,0.05518903,0.19957157
-4.79339670,4.21345542,0.46927977,3.54912579,0.38182781,0.00000000,0.05565646,0.20024662
-4.78739370,4.23591303,0.47580549,3.56800249,0.38228203,0.00000000,0.05606172,0.20096515
-4.78139070,4.25832502,0.48146668,3.58738867,0.38244733,0.00000000,0.05639337,0.20170400
-4.77538769,4.28046083,0.48614375,3.60716881,0.38227069,0.00000000,0.05663959,0.20243454
-4.76938469,4.30204266,0.48972160,3.62718571,0.38169338,0.00000000,0.05678873,0.20312353
-4.76338169,4.32274914,0.49209206,3.64724065,0.38065268,0.00000000,0.05682970,0.20373416
-4.75737869,4.34222217,0.49315665,3.66709617,0.37908413,0.00000000,0.05675261,0.20422735
-4.75137569,4.36007685,0.49282963,3.68648124,0.37692409,0.00000000,0.05654924,0.20456324
-4.74537269,4.37591389,0.49104109,3.70509872,0.37411254,0.00000000,0.05621353,0.20470274
-4.73936968,4.38933384,0.48774002,3.72263461,0.37059610,0.00000000,0.05574206,0.20460913
-4.73336668,4.39995251,0.48289714,3.73876865,0.36633083,0.00000000,0.05513434,0.20424965
-4.72736368,4.40741655,0.47650737,3.75318569,0.36128493,0.00000000,0.05439310,0.20359695
-4.72136068,4.41141856,0.46859177,3.76558720,0.35544108,0.00000000,0.05352438,0.20263043
-4.71535768,4.41171073,0.45919883,3.77570239,0.34879827,0.00000000,0.05253753,0.20133730
-4.70935468,4.40811631,0.44840501,3.78329810,0.34137310,0.00000000,0.05144510,0.19971342
-4.70335168,4.40053829,0.43631450,3.78818729,0.33320043,0.00000000,0.05026253,0.19776378
-4.69734867,4.38896478,0.42305814,3.79023526,0.32433335,0.00000000,0.04900780,0.19550270
-4.69134567,4.37347078,0.40879149,3.78936366,0.31484251,0.00000000,0.04770097,0.19295366
-4.68534267,4.35421618,0.39369222,3.78555173,0.30481477,0.00000000,0.04636359,0.19014883
-4.67933967,4.33144011,0.37795674,3.77883500,0.29435128,0.00000000,0.04501812,0.18712827
-4.67333667,4.30545191,0.36179631,3.76930138,0.28356509,0.00000000,0.04368731,0.18393889
-4.66733367,4.27661918,0.34543272,3.75708487,0.27257835,0.00000000,0.04239354,0.18063314
-4.66133067,4.24535343,0.32909362,3.74235742,0.26151921,0.00000000,0.04115822,0.17726752
-4.65532766,4.21209426,0.31300776,3.72531924,0.25051859,0.00000000,0.04000124,0.17390104
-4.64932466,4.17729266,0.29740023,3.70618836,0.23970695,0.00000000,0.03894044,0.17059353
-4.64332166,4.14139458,0.28248785,3.68518987,0.22921113,0.00000000,0.03799124,0.16740403
-4.63731866,4.10482529,0.26847475,3.66254565,0.21915132,0.00000000,0.03716626,0.16438914
-4.63131566,4.06797571,0.25554845,3.63846529,0.20963844,0.00000000,0.03647515,0.16160159
-4.62531266,4.03119105,0.24387629,3.61313854,0.20077175,0.00000000,0.03592441,0.15908885
-4.61930965,3.99476270,0.23360246,3.58673009,0.19263694,0.00000000,0.03551742,0.15689202
-4.61330665,3.95892338,0.22484556,3.55937681,0.18530463,0.00000000,0.03525450,0.15504485
-4.60730365,3.92384608,0.21769675,3.53118771,0.17882930,0.00000000,0.03513305,0.15357306
-4.60130065,3.88964655,0.21221854,3.50224675,0.17324869,0.00000000,0.03514783,0.15249381
-4.59529765,3.85638924,0.20844412,3.47261812,0.16858358,0.00000000,0.03529124,0.15181549
-4.58929465,3.82409620,0.20637735,3.44235391,0.16483798,0.00000000,0.03555370,0.15153765
-4.58329165,3.79275843,0.20599322,3.41150346,0.16199971,0.00000000,0.03592405,0.15165125
-4.57728864,3.76234878,0.20723889,3.38012388,0.16004120,0.00000000,0.03638996,0.15213895
-4.57128564,3.73283584,0.21003523,3.34829104,0.15892062,0.00000000,0.03693839,0.15297573
-4.56528264,3.70419768,0.21427882,3.31611015,0.15858328,0.00000000,0.03755601,0.15412956
-4.55927964,3.67643471,0.21984431,3.28372517,0.15896311,0.00000000,0.03822968,0.15556223
-4.55327664,3.64958076,0.22658728,3.25132647,0.15998438,0.00000000,0.03894678,0.15723029
-4.54727364,3.62371171,0.23434729,3.21915575,0.16156350,0.00000000,0.03969563,0.15908602
-4.54127064,3.59895103,0.24295133,3.18750805,0.16361093,0.00000000,0.04046583,0.16107857
-4.53526763,3.57547173,0.25221736,3.15673021,0.16603312,0.00000000,0.04124851,0.16315503
-4.52926463,3.55349465,0.26195809,3.12721569,0.16873448,0.00000000,0.04203655,0.16526152
-4.52326163,3.53328285,0.27198469,3.09939589,0.17161932,0.00000000,0.04282477,0.16734435
-4.51725863,3.51513247,0.28211059,3.07372793,0.17459377,0.00000000,0.04360995,0.16935105
-4.51125563,3.49936037,0.29215501,3.05067972,0.17756754,0.00000000,0.04439087,0.17123142
-4.50525263,3.48628906,0.30194633,3.03071254,0.18045557,0.00000000,0.04516824,0.17293841
-4.49924962,3.47622991,0.31132509,3.01426233,0.18317953,0.00000000,0.04594451,0.17442897
-4.49324662,3.46946522,0.32014664,3.00172033,0.18566905,0.00000000,0.04672364,0.17566477
-4.48724362,3.46623048,0.32828314,2.99341431,0.18786270,0.00000000,0.04751082,0.17661272
-4.48124062,3.46669757,0.33562523,2.98959126,0.18970868,0.00000000,0.04831205,0.17724541
-4.47523762,3.47096018,0.34208293,2.99040276,0.19116526,0.00000000,0.04913379,0.17754137
-4.46923462,3.47902225,0.34758604,2.99589388,0.19220083,0.00000000,0.04998243,0.17748521
-4.46323162,3.49079041,0.35208399,3.00599647,0.19279372,0.00000000,0.05086391,0.17706754
-4.45722861,3.50607113,0.35554515,3.02052745,0.19293169,0.00000000,0.05178320,0.17628489
-4.45122561,3.52457299,0.35795566,3.03919258,0.19261126,0.00000000,0.05274393,0.17513944
-4.44522261,3.54591435,0.35931796,3.06159575,0.19183680,0.00000000,0.05374803,0.17363872
-4.43921961,3.56963636,0.35964898,3.08725367,0.19061944,0.00000000,0.05479542,0.17179525
-4.43321661,3.59522088,0.35897831,3.11561544,0.18897602,0.00000000,0.05588388,0.16962619
-4.42721361,3.62211274,0.35734617,3.14608633,0.18692796,0.00000000,0.05700893,0.16715293
-4.42121061,3.64974524,0.35480157,3.17805458,0.18450017,0.00000000,0.05816395,0.16440081
-4.41520760,3.67756777,0.35140053,3.21091997,0.18172005,0.00000000,0.05934032,0.16139880
-4.40920460,3.70507408,0.34720458,3.24412289,0.17861671,0.00000000,0.06052774,0.15817921
-4.40320160,3.73182973,0.34227950,3.27717206,0.17522023,0.00000000,0.06171464,0.15477753
-4.39719860,3.75749702,0.33669427,3.30966959,0.17156117,0.00000000,0.06288868,0.15123219
-4.39119560,3.78185600,0.33052038,3.34133188,0.16767021,0.00000000,0.06403733,0.14758438
-4.38519260,3.80482016,0.32383135,3.37200490,0.16357799,0.00000000,0.06514842,0.14387784
-4.37918959,3.82644561,0.31670241,3.40167303,0.15931499,0.00000000,0.06621081,0.14015856
-4.37318659,3.84693297,0.30921035,3.43046057,0.15491158,0.00000000,0.06721489,0.13647450
-4.36718359,3.86662164,0.30143337,3.45862580,0.15039807,0.00000000,0.06815310,0.13287507
-4.36118059,3.88597637,0.29345097,3.48654749,0.14580479,0.00000000,0.06902038,0.12941066
-4.35517759,3.90556656,0.28534371,3.51470451,0.14116210,0.00000000,0.06981438,0.12613188
-4.34917459,3.92603940,0.27719284,3.54364961,0.13650042,0.00000000,0.07053567,0.12308885
-4.34317159,3.94808795,0.26907970,3.57397840,0.13185009,0.00000000,0.07118775,0.12033025
-4.33716858,3.97241588,0.26108501,3.60629552,0.12724119,0.00000000,0.07177686,0.11790240
-4.33116558,3.99970083,0.25328783,3.64117959,0.12270328,0.00000000,0.07231176,0.11584826
-4.32516258,4.03055824,0.24576441,3.67914893,0.11826503,0.00000000,0.07280331,0.11420642
-4.31915958,4.06550780,0.23858686,3.72063011,0.11395377,0.00000000,0.07326394,0.11301026
-4.31315658,4.10494435,0.23182174,3.76593089,0.10979511,0.00000000,0.07370711,0.11228708
-4.30715358,4.14911488,0.22552863,3.81521928,0.10581246,0.00000000,0.07414664,0.11205747
