energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.83191596,3.07213498,-2.03512528,1.31870470,-0.71495481,0.44525504,-0.31202788,0.01747619,-0.01232414,0.70813308,-0.42711053,0.09201143,-0.07065170,1.03850991,-0.70226898
-5.82591296,3.08286264,-2.11843948,1.33216740,-0.75977583,0.44897954,-0.32104198,0.01789904,-0.01224689,0.71592314,-0.44678418,0.09166510,-0.07412521,1.03603930,-0.73082360
-5.81990995,3.08112450,-2.20442592,1.33890773,-0.80662975,0.45138034,-0.33024981,0.01829028,-0.01224194,0.72068520,-0.46702751,0.09091749,-0.07754786,1.02935121,-0.76050087
-5.81390695,3.06686294,-2.29201631,1.33889137,-0.85494656,0.45241574,-0.33954920,0.01864220,-0.01230961,0.72236989,-0.48759672,0.08977563,-0.08087737,1.01847665,-0.79092742
-5.80790395,3.04028824,-2.37999439,1.33222994,-0.90407070,0.45207239,-0.34882705,0.01894785,-0.01244840,0.72099174,-0.50822139,0.08825471,-0.08406951,1.00353978,-0.82166522
-5.80190095,3.00188387,-2.46702493,1.31917875,-0.95327648,0.45036808,-0.35796220,0.01920125,-0.01265504,0.71663015,-0.52861066,0.08637806,-0.08707895,0.98475943,-0.85222236
-5.79589795,2.95240370,-2.55168871,1.30013030,-1.00178703,0.44735381,-0.36682852,0.01939767,-0.01292473,0.70942872,-0.54846046,0.08417688,-0.08986027,0.96244753,-0.88206651
-5.78989495,2.89286174,-2.63252251,1.27560406,-1.04879601,0.44311495,-0.37529846,0.01953376,-0.01325124,0.69959277,-0.56746146,0.08168971,-0.09236901,0.93700483,-0.91064075
-5.78389195,2.82451443,-2.70806249,1.24623298,-1.09349134,0.43777153,-0.38324656,0.01960772,-0.01362726,0.68738531,-0.58530753,0.07896170,-0.09456280,0.90891397,-0.93738108
-5.77788894,2.74883640,-2.77688940,1.21274753,-1.13508007,0.43147743,-0.39055310,0.01961940,-0.01404456,0.67312160,-0.60170442,0.07604369,-0.09640256,0.87873019,-0.96173509
-5.77188594,2.66749065,-2.83767394,1.17595777,-1.17281332,0.42441858,-0.39710757,0.01957037,-0.01449434,0.65716235,-0.61637820,0.07299111,-0.09785358,0.84707023,-0.98318088
-5.76588294,2.58229397,-2.88922037,1.13673430,-1.20601037,0.41681005,-0.40281188,0.01946387,-0.01496743,0.63990596,-0.62908326,0.06986281,-0.09888665,0.81459961,-1.00124572
-5.75987994,2.49517883,-2.93050675,1.09598882,-1.23408084,0.40889210,-0.40758331,0.01930482,-0.01545461,0.62177982,-0.63960950,0.06671976,-0.09947900,0.78201897,-1.01552340
-5.75387694,2.40815268,-2.96072022,1.05465465,-1.25654409,0.40092524,-0.41135689,0.01909962,-0.01594677,0.60323112,-0.64778843,0.06362381,-0.09961519,0.75004961,-1.02568988
-5.74787394,2.32325583,-2.97928589,1.01366797,-1.27304515,0.39318439,-0.41408743,0.01885603,-0.01643520,0.58471719,-0.65349809,0.06063640,-0.09928773,0.71941893,-1.03151638
-5.74187094,2.24251867,-2.98588840,0.97394990,-1.28336646,0.38595223,-0.41575086,0.01858286,-0.01691171,0.56669567,-0.65666635,0.05781731,-0.09849755,0.69084571,-1.03287948
-5.73586793,2.16791911,-2.98048541,0.93638988,-1.28743514,0.37951202,-0.41634514,0.01828979,-0.01736879,0.54961467,-0.65727289,0.05522350,-0.09725425,0.66502588,-1.02976785
-5.72986493,2.10134095,-2.96331265,0.90183027,-1.28532559,0.37413982,-0.41589058,0.01798694,-0.01779973,0.53390320,-0.65534950,0.05290806,-0.09557605,0.64261858,-1.02228541
-5.72386193,2.04453388,-2.93488060,0.87105232,-1.27725745,0.37009663,-0.41442964,0.01768459,-0.01819868,0.51996180,-0.65097902,0.05091920,-0.09348957,0.62423305,-1.01065085
-5.71785893,1.99907551,-2.89596326,0.84476347,-1.26358920,0.36762042,-0.41202635,0.01739276,-0.01856075,0.50815382,-0.64429289,0.04929945,-0.09102929,0.61041612,-0.99519350
-5.71185593,1.96633602,-2.84757970,0.82358577,-1.24480778,0.36691845,-0.40876532,0.01712090,-0.01888201,0.49879726,-0.63546756,0.04808482,-0.08823690,0.60164061,-0.97634595
-5.70585293,1.94744604,-2.79096936,0.80804556,-1.22151491,0.36816007,-0.40475043,0.01687750,-0.01915953,0.49215743,-0.62471995,0.04730426,-0.08516037,0.59829458,-0.95463369
-5.69984992,1.94326812,-2.72756226,0.79856411,-1.19441065,0.37147031,-0.40010336,0.01666976,-0.01939136,0.48844058,-0.61230226,0.04697908,-0.08185291,0.60067168,-0.93066218
-5.69384692,1.95437244,-2.65894542,0.79544936,-1.16427500,0.37692446,-0.39496186,0.01650335,-0.01957658,0.48778862,-0.59849630,0.04712257,-0.07837183,0.60896255,-0.90510196
-5.68784392,1.98101742,-2.58682664,0.79888884,-1.13194828,0.38454383,-0.38947794,0.01638215,-0.01971526,0.49027508,-0.58360759,0.04773971,-0.07477729,0.62324763,-0.87867228
-5.68184092,2.02313569,-2.51299692,0.80894378,-1.09831092,0.39429307,-0.38381597,0.01630811,-0.01980845,0.49590244,-0.56795939,0.04882702,-0.07113110,0.64349140,-0.85212378
-5.67583792,2.08032628,-2.43929244,0.82554476,-1.06426329,0.40607892,-0.37815053,0.01628116,-0.01985820,0.50460100,-0.55188692,0.05037251,-0.06749545,0.66953846,-0.82622076
-5.66983492,2.15185342,-2.36755705,0.84848907,-1.03070605,0.41975081,-0.37266425,0.01629920,-0.01986749,0.51622934,-0.53573172,0.05235581,-0.06393177,0.70111165,-0.80172353
-5.66383192,2.23665266,-2.29960584,0.87744017,-0.99852149,0.43510307,-0.36754540,0.01635820,-0.01984020,0.53057648,-0.51983627,0.05474840,-0.06049959,0.73781245,-0.77937109
-5.65782891,2.33334458,-2.23719029,0.91192954,-0.96855602,0.45187892,-0.36298510,0.01645229,-0.01978108,0.54736569,-0.50453890,0.05751406,-0.05725559,0.77912400,-0.75986469
-5.65182591,2.44025634,-2.18196518,0.95136121,-0.94160405,0.46977614,-0.35917440,0.01657404,-0.01969562,0.56626002,-0.49016881,0.06060940,-0.05425269,0.82441691,-0.74385226
-5.64582291,2.55545106,-2.13545749,0.99501927,-0.91839330,0.48845411,-0.35630076,0.01671469,-0.01958998,0.58686944,-0.47704132,0.06398465,-0.05153931,0.87295803,-0.73191416
-5.63981991,2.67676476,-2.09903717,1.04207854,-0.89957158,0.50754221,-0.35454427,0.01686448,-0.01947079,0.60875938,-0.46545312,0.06758450,-0.04915867,0.92392220,-0.72455021
-5.63381691,2.80185017,-2.07389000,1.09161834,-0.88569494,0.52664921,-0.35407330,0.01701301,-0.01934503,0.63146055,-0.45567748,0.07134917,-0.04714830,0.97640698,-0.72216820
-5.62781391,2.92822665,-2.06099246,1.14263945,-0.87721732,0.54537329,-0.35503990,0.01714960,-0.01921976,0.65447979,-0.44795942,0.07521558,-0.04553957,1.02945008,-0.72507402
-5.62181091,3.05333488,-2.06108873,1.19408390,-0.87448149,0.56331248,-0.35757473,0.01726370,-0.01910191,0.67731156,-0.44251081,0.07911861,-0.04435735,1.08204926,-0.73346342
-5.61580790,3.17459494,-2.07467032,1.24485725,-0.87771149,0.58007504,-0.36178198,0.01734519,-0.01899803,0.69944981,-0.43950539,0.08299241,-0.04361973,1.13318416,-0.74741561
-5.60980490,3.28946612,-2.10195856,1.29385281,-0.88700658,0.59528947,-0.36773411,0.01738474,-0.01891395,0.72039987,-0.43907386,0.08677181,-0.04333777,1.18183949,-0.76688887
-5.60380190,3.39550651,-2.14289061,1.33997719,-0.90233684,0.60861380,-0.37546705,0.01737414,-0.01885458,0.73968988,-0.44129922,0.09039358,-0.04351544,1.22702892,-0.79171820
-5.59779890,3.49043070,-2.19710981,1.38217637,-0.92354076,0.61974392,-0.38497564,0.01730647,-0.01882361,0.75688161,-0.44621244,0.09379779,-0.04414947,1.26781890,-0.82161533
-5.59179590,3.57216339,-2.26396101,1.41946136,-0.95032481,0.62842049,-0.39621009,0.01717635,-0.01882329,0.77158009,-0.45378890,0.09692890,-0.04522935,1.30335153,-0.85617119
-5.58579290,3.63888740,-2.34249191,1.45093283,-0.98226554,0.63443454,-0.40907327,0.01698004,-0.01885424,0.78344194,-0.46394562,0.09973688,-0.04673746,1.33286578,-0.89486095
-5.57978989,3.68908441,-2.43146098,1.47580349,-1.01881429,0.63763124,-0.42341944,0.01671550,-0.01891535,0.79218214,-0.47653978,0.10217798,-0.04864916,1.35571627,-0.93705187
-5.57378689,3.72156705,-2.52935270,1.49341773,-1.05930466,0.63791213,-0.43905445,0.01638242,-0.01900366,0.79757894,-0.49136867,0.10421543,-0.05093315,1.37138883,-0.98201384
-5.56778389,3.73550139,-2.63440053,1.50326758,-1.10296313,0.63523556,-0.45573763,0.01598214,-0.01911445,0.79947699,-0.50817122,0.10581990,-0.05355180,1.37951237,-1.02893275
-5.56178089,3.73041927,-2.74461776,1.50500451,-1.14892258,0.62961550,-0.47318542,0.01551756,-0.01924128,0.79778853,-0.52663148,0.10696966,-0.05646170,1.37986662,-1.07692634
-5.55577789,3.70622019,-2.85783595,1.49844658,-1.19623877,0.62111885,-0.49107683,0.01499297,-0.01937621,0.79249278,-0.54638382,0.10765066,-0.05961436,1.37238543,-1.12506251
-5.54977489,3.66316298,-2.97175042,1.48358073,-1.24390960,0.60986145,-0.50906050,0.01441390,-0.01951000,0.78363350,-0.56702011,0.10785632,-0.06295700,1.35715555,-1.17237950
-5.54377189,3.60184788,-3.08397188,1.46056009,-1.29089666,0.59600290,-0.52676335,0.01378691,-0.01963249,0.77131515,-0.58809862,0.10758718,-0.06643353,1.33441104,-1.21790768
-5.53776888,3.52318988,-3.19208274,1.42969657,-1.33614866,0.57974062,-0.54380037,0.01311932,-0.01973290,0.75569755,-0.60915443,0.10685043,-0.06998558,1.30452357,-1.26069214
-5.53176588,3.42838468,-3.29369644,1.39144894,-1.37862608,0.56130326,-0.55978534,0.01241903,-0.01980030,0.73698958,-0.62971107,0.10565930,-0.07355374,1.26798899,-1.29981565
-5.52576288,3.31886856,-3.38651799,1.34640701,-1.41732639,0.54094372,-0.57434201,0.01169426,-0.01982399,0.71544200,-0.64929300,0.10403242,-0.07707873,1.22541085,-1.33442105
-5.51975988,3.19627403,-3.46840342,1.29527244,-1.45130883,0.51893221,-0.58711525,0.01095333,-0.01979393,0.69133981,-0.66743844,0.10199310,-0.08050274,1.17748143,-1.36373254
-5.51375688,3.06238268,-3.53741603,1.23883712,-1.47971822,0.49554937,-0.59778179,0.01020444,-0.01970114,0.66499429,-0.68371209,0.09956863,-0.08377066,1.12496115,-1.38707495
-5.50775388,2.91907705,-3.59187735,1.17795980,-1.50180668,0.47107978,-0.60606002,0.00945552,-0.01953807,0.63673512,-0.69771721,0.09678962,-0.08683123,1.06865708,-1.40389044
-5.50175088,2.76829323,-3.63041065,1.11354196,-1.51695262,0.44580597,-0.61171848,0.00871404,-0.01929889,0.60690269,-0.70910648,0.09368930,-0.08963822,1.00940129,-1.41375188
-5.49574787,2.61197536,-3.65197544,1.04650371,-1.52467631,0.42000307,-0.61458256,0.00798684,-0.01897970,0.57584089,-0.71759141,0.09030294,-0.09215127,0.94802989,-1.41637265
-5.48974487,2.45203361,-3.65589134,0.97776057,-1.52465125,0.39393425,-0.61453926,0.00728011,-0.01857873,0.54389044,-0.72294955,0.08666731,-0.09433666,0.88536335,-1.41161216
-5.48374187,2.29030640,-3.64185065,0.90820196,-1.51671119,0.36784686,-0.61153974,0.00659922,-0.01809634,0.51138295,-0.72502958,0.08282016,-0.09616782,0.82218867,-1.39947723
-5.47773887,2.12852788,-3.60991892,0.83867187,-1.50085230,0.34196941,-0.60559958,0.00594872,-0.01753505,0.47863581,-0.72375380,0.07879978,-0.09762558,0.75924392,-1.38011901
-5.47173587,1.96830094,-3.56052372,0.76995231,-1.47723047,0.31650932,-0.59679676,0.00533231,-0.01689944,0.44594778,-0.71911807,0.07464455,-0.09869820,0.69720541,-1.35382583
-5.46573287,1.81107618,-3.49443218,0.70274996,-1.44615400,0.29165141,-0.58526749,0.00475282,-0.01619592,0.41359550,-0.71118926,0.07039259,-0.09938110,0.63667776,-1.32101208
-5.45972986,1.65813680,-3.41271828,0.63768601,-1.40807179,0.26755701,-0.57120021,0.00421226,-0.01543252,0.38183079,-0.70010030,0.06608136,-0.09967638,0.57818686,-1.28220371
-5.45372686,1.51058916,-3.31672165,0.57528952,-1.36355770,0.24436371,-0.55482791,0.00371186,-0.01461860,0.35087867,-0.68604319,0.06174729,-0.09959218,0.52217575,-1.23802089
-5.44772386,1.36935876,-3.20799942,0.51599398,-1.31329158,0.22218565,-0.53641930,0.00325209,-0.01376450,0.32093613,-0.66926033,0.05742546,-0.09914181,0.46900321,-1.18915853
-5.44172086,1.23519098,-3.08827356,0.46013697,-1.25803792,0.20111416,-0.51626919,0.00283279,-0.01288119,0.29217150,-0.65003453,0.05314921,-0.09834284,0.41894486,-1.13636548
-5.43571786,1.10865614,-2.95937574,0.40796264,-1.19862271,0.18121884,-0.49468853,0.00245318,-0.01197992,0.26472443,-0.62867831,0.04894979,-0.09721603,0.37219643,-1.08042313
-5.42971486,0.99015809,-2.82319213,0.35962657,-1.13590974,0.16254882,-0.47199459,0.00211202,-0.01107188,0.23870636,-0.60552293,0.04485607,-0.09578441,0.32887883,-1.02212421
-5.42371186,0.87994571,-2.68161026,0.31520257,-1.07077689,0.14513438,-0.44850163,0.00180764,-0.01016788,0.21420141,-0.58090762,0.04089419,-0.09407226,0.28904472,-0.96225266
-5.41770885,0.77812658,-2.53646993,0.27469100,-1.00409348,0.12898854,-0.42451245,0.00153804,-0.00927804,0.19126766,-0.55516950,0.03708730,-0.09210429,0.25268604,-0.90156505
-5.41170585,0.68468227,-2.38951990,0.23802809,-0.93669943,0.11410892,-0.40031118,0.00130099,-0.00841159,0.16993873,-0.52863459,0.03345532,-0.08990490,0.21974232,-0.84077427
-5.40570285,0.59948451,-2.24238148,0.20509589,-0.86938672,0.10047955,-0.37615738,0.00109410,-0.00757668,0.15022561,-0.50161015,0.03001479,-0.08749764,0.19010927,-0.78053591
-5.39969985,0.52231180,-2.09652016,0.17573237,-0.80288386,0.08807278,-0.35228175,0.00091488,-0.00678020,0.13211875,-0.47437861,0.02677873,-0.08490486,0.16364733,-0.72143755
-5.39369685,0.45286594,-1.95322547,0.14974133,-0.73784357,0.07685113,-0.32888332,0.00076084,-0.00602777,0.11559020,-0.44719322,0.02375663,-0.08214746,0.14019007,-0.66399116
-5.38769385,0.39078812,-1.81359922,0.12690182,-0.67483392,0.06676917,-0.30612820,0.00062949,-0.00532367,0.10059595,-0.42027535,0.02095448,-0.07924491,0.11955204,-0.60862868
-5.38169085,0.33567414,-1.67855166,0.10697688,-0.61433297,0.05777530,-0.28414978,0.00051844,-0.00467086,0.08707827,-0.39381345,0.01837488,-0.07621537,0.10153599,-0.55570055
-5.37568784,0.28708867,-1.54880482,0.08972131,-0.55672665,0.04981347,-0.26305007,0.00042543,-0.00407108,0.07496813,-0.36796343,0.01601726,-0.07307592,0.08593934,-0.50547692
-5.36968484,0.24457817,-1.42490202,0.07488844,-0.50230988,0.04282481,-0.24290212,0.00034833,-0.00352488,0.06418754,-0.34285030,0.01387809,-0.06984288,0.07255973,-0.45815140
-5.36368184,0.20768245,-1.30722229,0.06223594,-0.45129017,0.03674918,-0.22375317,0.00028518,-0.00303182,0.05465181,-0.31857075,0.01195125,-0.06653216,0.06119979,-0.41384663
-5.35767884,0.17594475,-1.19599842,0.05153036,-0.40379370,0.03152653,-0.20562830,0.00023423,-0.00259056,0.04627179,-0.29519643,0.01022834,-0.06315963,0.05167091,-0.37262150
-5.35167584,0.14892032,-1.09133735,0.04255081,-0.35987297,0.02709815,-0.18853438,0.00019388,-0.00219902,0.03895591,-0.27277762,0.00869906,-0.05974139,0.04379624,-0.33447931
-5.34567284,0.12618344,-0.99324145,0.03509155,-0.31951576,0.02340779,-0.17246392,0.00016275,-0.00185454,0.03261207,-0.25134696,0.00735167,-0.05629405,0.03741274,-0.29937664
-5.33966983,0.10733297,-0.90162976,0.02896374,-0.28265485,0.02040252,-0.15739889,0.00013963,-0.00155404,0.02714932,-0.23092312,0.00617329,-0.05283483,0.03237259,-0.26723223
-5.33366683,0.09199653,-0.81635805,0.02399643,-0.24917792,0.01803356,-0.14331409,0.00012351,-0.00129415,0.02247943,-0.21151416,0.00515038,-0.04938164,0.02854386,-0.23793577
-5.32766383,0.07983329,-0.73723703,0.02003684,-0.21893733,0.01625679,-0.13018009,0.00011351,-0.00107131,0.01851817,-0.19312036,0.00426903,-0.04595293,0.02581050,-0.21135607
-5.32166083,0.07053554,-0.66404816,0.01695013,-0.19175943,0.01503319,-0.11796565,0.00010892,-0.00088197,0.01518638,-0.17573658,0.00351533,-0.04256754,0.02407191,-0.18734853
-5.31565783,0.06382928,-0.59655668,0.01461872,-0.16745298,0.01432908,-0.10663961,0.00010917,-0.00072258,0.01241095,-0.15935401,0.00287560,-0.03924444,0.02324201,-0.16576157
-5.30965483,0.05947375,-0.53452196,0.01294134,-0.14581673,0.01411623,-0.09617217,0.00011378,-0.00058977,0.01012547,-0.14396132,0.00233670,-0.03600231,0.02324793,-0.14644212
-5.30365183,0.05726031,-0.47770499,0.01183180,-0.12664583,0.01437184,-0.08653571,0.00012239,-0.00048033,0.00827087,-0.12954538,0.00188615,-0.03285916,0.02402844,-0.12924001
-5.29764882,0.05701061,-0.42587346,0.01121766,-0.10973709,0.01507844,-0.07770514,0.00013470,-0.00039131,0.00679582,-0.11609145,0.00151232,-0.02983192,0.02553222,-0.11401124
-5.29164582,0.05857448,-0.37880467,0.01103894,-0.09489323,0.01622374,-0.06965796,0.00015048,-0.00032000,0.00565706,-0.10358311,0.00120452,-0.02693601,0.02771593,-0.10062038
-5.28564282,0.06182746,-0.33628661,0.01124673,-0.08192593,0.01780036,-0.06237391,0.00016954,-0.00026402,0.00481967,-0.09200195,0.00095305,-0.02418498,0.03054231,-0.08894203
-5.27963982,0.06666837,-0.29811776,0.01180204,-0.07065805,0.01980572,-0.05583457,0.00019172,-0.00022123,0.00425730,-0.08132712,0.00074920,-0.02159014,0.03397830,-0.07886150
-5.27363682,0.07301695,-0.26410587,0.01267476,-0.06092491,0.02224183,-0.05002270,0.00021686,-0.00018980,0.00395237,-0.07153489,0.00058532,-0.01916040,0.03799323,-0.07027484
-5.26763382,0.08081181,-0.23406621,0.01384279,-0.05257495,0.02511525,-0.04492169,0.00024482,-0.00016816,0.00389629,-0.06259825,0.00045469,-0.01690202,0.04255718,-0.06308844
-5.26163082,0.09000880,-0.20781954,0.01529155,-0.04546979,0.02843708,-0.04051486,0.00027543,-0.00015498,0.00408975,-0.05448671,0.00035155,-0.01481864,0.04763964,-0.05721813
-5.25562781,0.10057997,-0.18519000,0.01701362,-0.03948381,0.03222314,-0.03678492,0.00030850,-0.00014916,0.00454306,-0.04716613,0.00027098,-0.01291124,0.05320831,-0.05258806
-5.24962481,0.11251313,-0.16600323,0.01900886,-0.03450349,0.03649429,-0.03371343,0.00034383,-0.00014978,0.00527657,-0.04059890,0.00020886,-0.01117830,0.05922834,-0.04912935
-5.24362181,0.12581218,-0.15008470,0.02128474,-0.03042648,0.04127686,-0.03128040,0.00038119,-0.00015612,0.00632116,-0.03474418,0.00016180,-0.00961599,0.06566187,-0.04677867
-5.23761881,0.14049822,-0.13725846,0.02385712,-0.02716058,0.04660331,-0.02946396,0.00042031,-0.00016756,0.00771890,-0.02955836,0.00012704,-0.00821842,0.07246791,-0.04547673
-5.23161581,0.15661142,-0.12734610,0.02675126,-0.02462261,0.05251303,-0.02824010,0.00046088,-0.00018362,0.00952374,-0.02499570,0.00010242,-0.00697795,0.07960264,-0.04516688
-5.22561281,0.17421356,-0.12016625,0.03000326,-0.02273735,0.05905319,-0.02758256,0.00050260,-0.00020389,0.01180227,-0.02100900,0.00008626,-0.00588551,0.08702001,-0.04579364
-5.21960980,0.19339130,-0.11553419,0.03366174,-0.02143651,0.06627982,-0.02746270,0.00054511,-0.00022802,0.01463463,-0.01755038,0.00007734,-0.00493097,0.09467273,-0.04730145
-5.21360680,0.21425990,-0.11326191,0.03778975,-0.02065770,0.07425887,-0.02784959,0.00058806,-0.00025571,0.01811535,-0.01457209,0.00007486,-0.00410347,0.10251352,-0.04963350
-5.20760380,0.23696738,-0.11315833,0.04246692,-0.02034362,0.08306734,-0.02871003,0.00063110,-0.00028667,0.02235426,-0.01202731,0.00007836,-0.00339173,0.11049661,-0.05273077
-5.20160080,0.26169871,-0.11502976,0.04779161,-0.02044126,0.09279430,-0.03000871,0.00067386,-0.00032061,0.02747726,-0.00987088,0.00008770,-0.00278438,0.11857944,-0.05653120
-5.19559780,0.28868008,-0.11868064,0.05388308,-0.02090129,0.10354190,-0.03170848,0.00071603,-0.00035723,0.03362712,-0.00806002,0.00010304,-0.00227018,0.12672447,-0.06096916
-5.18959480,0.31818266,-0.12391439,0.06088354,-0.02167754,0.11542611,-0.03377062,0.00075728,-0.00039624,0.04096386,-0.00655489,0.00012483,-0.00183830,0.13490097,-0.06597511
-5.18359180,0.35052580,-0.13053459,0.06895973,-0.02272665,0.12857729,-0.03615527,0.00079737,-0.00043727,0.04966505,-0.00531919,0.00015376,-0.00147844,0.14308688,-0.07147551
-5.17758879,0.38607920,-0.13834640,0.07830420,-0.02400782,0.14314031,-0.03882193,0.00083607,-0.00047998,0.05992557,-0.00432056,0.00019077,-0.00118100,0.15127046,-0.07739304
-5.17158579,0.42526372,-0.14715815,0.08913571,-0.02548277,0.15927434,-0.04173002,0.00087325,-0.00052395,0.07195692,-0.00353100,0.00023705,-0.00093716,0.15945175,-0.08364702
-5.16558279,0.46855057,-0.15678340,0.10169885,-0.02711575,0.17715200,-0.04483966,0.00090883,-0.00056877,0.08598590,-0.00292719,0.00029401,-0.00073895,0.16764377,-0.09015409
