energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,4.24777137,0.00899850,1.88828298,0.01483399,1.06853158,3.40931042,1.97395619
-4.29514757,4.02682735,0.00854801,1.74170583,0.01464809,1.04512639,3.16776573,1.84774754
-4.28914457,3.82761737,0.00810486,1.60722649,0.01460932,1.02500260,2.94793382,1.73346301
-4.28314157,3.65032038,0.00766955,1.48529176,0.01470482,1.00800016,2.74998389,1.63148428
-4.27713857,3.49498138,0.00724290,1.37624158,0.01492098,0.99397154,2.57394779,1.54207196
-4.27113557,3.36154777,0.00682603,1.28032573,0.01524376,0.98278740,2.41975478,1.46538616
-4.26513257,3.24989779,0.00642034,1.19771614,0.01565909,0.97434043,2.28725760,1.40150377
-4.25912956,3.15986083,0.00602747,1.12851460,0.01615309,0.96854776,2.17624946,1.35043197
-4.25312656,3.09122947,0.00564924,1.07275556,0.01671247,0.96535205,2.08647230,1.31211769
-4.24712356,3.04376393,0.00528764,1.03040459,0.01732471,0.96472147,2.01761680,1.28645280
-4.24112056,3.01718954,0.00494471,1.00135298,0.01797830,0.96664887,1.96931527,1.27327540
-4.23511756,3.01118840,0.00462252,0.98540936,0.01866294,0.97115003,1.94112878,1.27236748
-4.22911456,3.02538619,0.00432312,0.98228923,0.01936964,0.97826128,1.93253009,1.28344968
-4.22311156,3.05933551,0.00404847,0.99160374,0.02009085,0.98803639,1.94288414,1.30617375
-4.21710855,3.11249676,0.00380042,1.01284850,0.02082047,1.00054265,1.97142770,1.34011365
-4.21110555,3.18421809,0.00358065,1.04539390,0.02155385,1.01585634,2.01725000,1.38475598
-4.20510255,3.27371545,0.00339069,1.08847773,0.02228776,1.03405722,2.07927591,1.43949087
-4.19909955,3.38005403,0.00323183,1.14120107,0.02302026,1.05522233,2.15625311,1.50360394
-4.19309655,3.50213222,0.00310514,1.20252830,0.02375062,1.07941905,2.24674461,1.57627038
-4.18709355,3.63866927,0.00301145,1.27129170,0.02447915,1.10669753,2.34912760,1.65655180
-4.18109055,3.78819767,0.00295131,1.34620102,0.02520703,1.13708272,2.46159952,1.74339649
-4.17508754,3.94906119,0.00292500,1.42585821,0.02593619,1.17056634,2.58219176,1.83564365
-4.16908454,4.11941936,0.00293249,1.50877706,0.02666906,1.20709906,2.70879139,1.93203198
-4.16308154,4.29725915,0.00297343,1.59340757,0.02740851,1.24658343,2.83917049,2.03121277
-4.15707854,4.48041401,0.00304712,1.67816432,0.02815766,1.28886788,2.97102291,2.13176742
-4.15107554,4.66659061,0.00315254,1.76145814,0.02891977,1.33374230,3.10200738,2.23222934
-4.14507254,4.85340287,0.00328830,1.84173006,0.02969822,1.38093571,3.22979593,2.33110956
-4.13906953,5.03841277,0.00345264,1.91748634,0.03049641,1.43011612,3.35212595,2.42692556
-4.13306653,5.21917692,0.00364349,1.98733350,0.03131774,1.48089305,3.46685435,2.51823232
-4.12706353,5.39329753,0.00385843,2.05001177,0.03216561,1.53282271,3.57201159,2.60365460
-4.12106053,5.55847612,0.00409475,2.10442591,0.03304345,1.58541578,3.66585351,2.68191933
-4.11505753,5.71256788,0.00434949,2.14967193,0.03395465,1.63814760,3.74690891,2.75188660
-4.10905453,5.85363455,0.00461951,2.18505862,0.03490261,1.69047050,3.81402066,2.81257826
-4.10305153,5.97999350,0.00490154,2.21012298,0.03589067,1.74182753,3.86637844,2.86320260
-4.09704852,6.09026066,0.00519225,2.22463866,0.03692205,1.79166728,3.90354156,2.90317405
-4.09104552,6.18338536,0.00548833,2.22861712,0.03799969,1.83945877,3.92545059,2.93212687
-4.08504252,6.25867496,0.00578661,2.22230115,0.03912615,1.88470588,3.93242706,2.94992219
-4.07903952,6.31580816,0.00608411,2.20615106,0.04030334,1.92696056,3.92516106,2.95664770
-4.07303652,6.35483592,0.00637811,2.18082409,0.04153227,1.96583404,3.90468700,2.95261010
-4.06703352,6.37616978,0.00666625,2.14714762,0.04281279,2.00100563,3.87234860,2.93832037
-4.06103052,6.38055799,0.00694659,2.10608761,0.04414329,2.03222862,3.82975445,2.91447245
-4.05502751,6.36905035,0.00721764,2.05871334,0.04552038,2.05933308,3.77872595,2.88191631
-4.04902451,6.34295358,0.00747839,2.00616004,0.04693861,2.08222554,3.72124003,2.84162641
-4.04302151,6.30377904,0.00772834,1.94959107,0.04839030,2.10088571,3.65936886,2.79466716
-4.03701851,6.25318565,0.00796751,1.89016108,0.04986539,2.11536056,3.59521911,2.74215666
-4.03101551,6.19292036,0.00819639,1.82898176,0.05135135,2.12575625,3.53087307,2.68523061
-4.02501251,6.12475921,0.00841590,1.76709147,0.05283333,2.13222857,3.46833375,2.62500759
-4.01900950,6.05045130,0.00862739,1.70542983,0.05429431,2.13497239,3.40947573,2.56255745
-4.01300650,5.97166821,0.00883253,1.64481803,0.05571543,2.13421088,3.35600302,2.49887375
-4.00700350,5.88996041,0.00903324,1.58594540,0.05707647,2.13018504,3.30941469,2.43485125
-4.00100050,5.80672217,0.00923161,1.52936232,0.05835639,2.12314400,3.27097854,2.37126914
-3.99499750,5.72316539,0.00942981,1.47547916,0.05953398,2.11333652,3.24171254,2.30878002
-3.98899450,5.64030254,0.00962997,1.42457083,0.06058854,2.10100380,3.22237344,2.24790472
-3.98299150,5.55893799,0.00983411,1.37678606,0.06150061,2.08637372,3.21345148,2.18903245
-3.97698849,5.47966690,0.01004400,1.33216044,0.06225267,2.06965646,3.21517010,2.13242568
-3.97098549,5.40288015,0.01026105,1.29063213,0.06282971,2.05104123,3.22748946,2.07822874
-3.96498249,5.32877399,0.01048625,1.25205899,0.06321983,2.03069397,3.25011268,2.02647937
-3.95897949,5.25736272,0.01072005,1.21623621,0.06341458,2.00875569,3.28249402,1.97712205
-3.95297649,5.18849316,0.01096224,1.18291324,0.06340921,1.98534122,3.32384833,1.93002227
-3.94697349,5.12185987,0.01121197,1.15180934,0.06320276,1.96053817,3.37316182,1.88498085
-3.94097049,5.05702031,0.01146760,1.12262716,0.06279794,1.93440616,3.42920429,1.84174779
-3.93496748,4.99340986,0.01172675,1.09506385,0.06220089,1.90697613,3.49054347,1.80003495
-3.92896448,4.93035664,0.01198625,1.06881977,0.06142079,1.87825000,3.55556232,1.75952772
-3.92296148,4.86709682,0.01224222,1.04360474,0.06046936,1.84820096,3.62248033,1.71989518
-3.91695848,4.80279103,0.01249008,1.01914220,0.05936027,1.81677459,3.68937982,1.68079935
-3.91095548,4.73654282,0.01272471,0.99517170,0.05810858,1.78389109,3.75423808,1.64190347
-3.90495248,4.66741987,0.01294053,0.97145019,0.05673013,1.74944914,3.81496595,1.60287974
-3.89894947,4.59447878,0.01313172,0.94775264,0.05524098,1.71333131,3.86945277,1.56341687
-3.89294647,4.51679355,0.01329241,0.92387255,0.05365706,1.67541139,3.91561753,1.52322778
-3.88694347,4.43348790,0.01341688,0.89962267,0.05199376,1.63556353,3.95146492,1.48205749
-3.88094047,4.34377078,0.01349981,0.87483629,0.05026577,1.59367288,3.97514489,1.43969144
-3.87493747,4.24697407,0.01353655,0.84936925,0.04848705,1.54964760,3.98501356,1.39596408
-3.86893447,4.14259125,0.01352333,0.82310267,0.04667092,1.50343161,3.97969305,1.35076761
-3.86293147,4.03031515,0.01345752,0.79594632,0.04483028,1.45501742,3.95812736,1.30406043
-3.85692846,3.91007302,0.01333780,0.76784236,0.04297791,1.40445859,3.91963178,1.25587512
-3.85092546,3.78205694,0.01316437,0.73876908,0.04112694,1.35188079,3.86393310,1.20632522
-3.84492246,3.64674777,0.01293906,0.70874448,0.03929128,1.29749113,3.79119820,1.15561064
-3.83891946,3.50493102,0.01266541,0.67782907,0.03748607,1.24158489,3.70204962,1.10402109
-3.83291646,3.35770355,0.01234870,0.64612769,0.03572814,1.18454934,3.59756656,1.05193725
-3.82691346,3.20647033,0.01199593,0.61379010,0.03403643,1.12686440,3.47927127,0.99982951
-3.82091046,3.05293097,0.01161573,0.58101006,0.03243229,1.06909974,3.34910083,0.94825407
-3.81490745,2.89905643,0.01121824,0.54802288,0.03093968,1.01190871,3.20936565,0.89784647
-3.80890445,2.74705654,0.01081494,0.51510146,0.02958528,0.95601901,3.06269618,0.84931264
-3.80290145,2.59933953,0.01041842,0.48255093,0.02839845,0.90222059,2.91197999,0.80341769
-3.79689845,2.45846495,0.01004212,0.45070201,0.02741105,0.85135117,2.76029186,0.76097277
-3.79089545,2.32709139,0.00970009,0.41990356,0.02665712,0.80427986,2.61081946,0.72282021
-3.78489245,2.20792085,0.00940668,0.39051437,0.02617241,0.76188939,2.46678725,0.68981741
-3.77888944,2.10364094,0.00917621,0.36289468,0.02599382,0.72505747,2.33138117,0.66281970
-3.77288644,2.01686652,0.00902273,0.33739766,0.02615863,0.69463776,2.20767623,0.64266242
-3.76688344,1.95008168,0.00895966,0.31436105,0.02670370,0.67144065,2.09856883,0.63014263
-3.76088044,1.90558311,0.00899951,0.29409934,0.02766451,0.65621447,2.00671510,0.62600038
-3.75487744,1.88542548,0.00915360,0.27689644,0.02907413,0.64962708,1.93447606,0.63089997
-3.74887444,1.89136934,0.00943175,0.26299907,0.03096207,0.65224823,1.88387018,0.64541123
-3.74287144,1.92483196,0.00984208,0.25261086,0.03335319,0.66453288,1.85653327,0.66999097
-3.73686843,1.98684163,0.01039069,0.24588724,0.03626647,0.68680546,1.85368563,0.70496491
-3.73086543,2.07799589,0.01108148,0.24293097,0.03971385,0.71924565,1.87610616,0.75051046
-3.72486243,2.19842447,0.01191596,0.24378851,0.04369909,0.76187564,1.92411307,0.80664059
-3.71885943,2.34775779,0.01289304,0.24844699,0.04821678,0.81454943,1.99755105,0.87318943
-3.71285643,2.52510242,0.01400894,0.25683195,0.05325143,0.87694462,2.09578478,0.94980028
-3.70685343,2.72902482,0.01525707,0.26880587,0.05877681,0.94855718,2.21769900,1.03591661
-3.70085043,2.95754509,0.01662804,0.28416761,0.06475549,1.02869986,2.36170559,1.13077697
-3.69484742,3.20814255,0.01810963,0.30265280,0.07113874,1.11650475,2.52575818,1.23341460
-3.68884442,3.47777467,0.01968697,0.32393543,0.07786674,1.21093076,2.70737515,1.34266243
-3.68284142,3.76291110,0.02134265,0.34763076,0.08486921,1.31077633,2.90367180,1.45716422
-3.67683842,4.05958364,0.02305702,0.37329973,0.09206643,1.41469784,3.11140236,1.57539224
-3.67083542,4.36345293,0.02480856,0.40045499,0.09937070,1.52123376,3.32701242,1.69567178
-3.66483242,4.66989143,0.02657427,0.42856854,0.10668818,1.62883447,3.54670189,1.81621241
-3.65882941,4.97408173,0.02833022,0.45708116,0.11392111,1.73589725,3.76649803,1.93514544
-3.65282641,5.27112822,0.03005212,0.48541337,0.12097038,1.84080561,3.98233789,2.05056696
-3.64682341,5.55617899,0.03171595,0.51297781,0.12773825,1.94197193,4.19015839,2.16058509
-3.64082041,5.82455428,0.03329862,0.53919273,0.13413128,2.03788186,4.38599192,2.26337007
-3.63481741,6.07187673,0.03477867,0.56349620,0.14006319,2.12713879,4.56606469,2.35720513
-3.62881441,6.29419828,0.03613687,0.58536060,0.14545765,2.20850661,4.72689459,2.44053640
-3.62281141,6.48811816,0.03735685,0.60430676,0.15025083,2.28094862,4.86538477,2.51201936
-3.61680840,6.65088656,0.03842557,0.61991726,0.15439350,2.34366077,4.97890937,2.57055999
-3.61080540,6.78048875,0.03933378,0.63184832,0.15785268,2.39609737,5.06538743,2.61534831
-3.60480240,6.87570507,0.04007623,0.63983967,0.16061265,2.43798774,5.12334165,2.64588284
-3.59879940,6.93614351,0.04065183,0.64372199,0.16267536,2.46934273,5.15193905,2.66198442
-3.59279640,6.96224229,0.04106357,0.64342151,0.16406001,2.49045031,5.15101126,2.66379854
-3.58679340,6.95524192,0.04131830,0.63896155,0.16480205,2.50186031,5.12105313,2.65178589
-3.58079040,6.91712731,0.04142639,0.63046086,0.16495137,2.50435853,5.06319934,2.62670141
-3.57478739,6.85054226,0.04140117,0.61812886,0.16457002,2.49893148,4.97917972,2.58956264
-3.56878439,6.75868019,0.04125829,0.60225790,0.16372932,2.48672321,4.87125513,2.54160880
-3.56278139,6.64515612,0.04101498,0.58321295,0.16250675,2.46898626,4.74213658,2.48425263
-3.55677839,6.51386603,0.04068927,0.56141915,0.16098251,2.44702918,4.59489110,2.41902703
-3.55077539,6.36884028,0.04029917,0.53734777,0.15923624,2.42216317,4.43283876,2.34752939
-3.54477239,6.21409813,0.03986192,0.51150115,0.15734374,2.39565039,4.25944507,2.27136592
-3.53876938,6.05351019,0.03939324,0.48439735,0.15537417,2.36865668,4.07821362,2.19209872
-3.53276638,5.89067496,0.03890678,0.45655507,0.15338761,2.34221065,3.89258341,2.11119799
-3.52676338,5.72881484,0.03841364,0.42847933,0.15143334,2.31717132,3.70583486,2.03000130
-3.52076038,5.57069565,0.03792207,0.40064862,0.14954871,2.29420535,3.52100789,1.94968156
-3.51475738,5.41857219,0.03743736,0.37350375,0.14775875,2.27377478,3.34083489,1.87122466
-3.50875438,5.27416091,0.03696191,0.34743867,0.14607654,2.25613533,3.16769001,1.79541729
-3.50275138,5.13863906,0.03649542,0.32279363,0.14450415,2.24134474,3.00355568,1.72284471
-3.49674837,5.01266836,0.03603526,0.29985054,0.14303421,2.22928011,2.85000615,1.65389783
-3.49074537,4.89643971,0.03557697,0.27883056,0.14165192,2.21966253,2.70820685,1.58878843
-3.48474237,4.78973475,0.03511483,0.25989377,0.14033727,2.21208732,2.57892801,1.52757083
-3.47873937,4.69199913,0.03464246,0.24314070,0.13906749,2.20605747,2.46256995,1.47016842
-3.47273637,4.60242220,0.03415342,0.22861551,0.13781936,2.20101823,2.35919757,1.41640278
-3.46673337,4.52001803,0.03364181,0.21631037,0.13657135,2.19639066,2.26858108,1.36602373
-3.46073037,4.44370259,0.03310275,0.20617089,0.13530542,2.19160226,2.19024023,1.31873817
-3.45472736,4.37236326,0.03253278,0.19810223,0.13400829,2.18611307,2.12348937,1.27423644
-3.44872436,4.30491735,0.03193014,0.19197563,0.13267229,2.17943620,2.06748142,1.23221461
-3.44272136,4.24035739,0.03129485,0.18763506,0.13129553,2.17115210,2.02124858,1.19239198
-3.43671836,4.17778237,0.03062875,0.18490387,0.12988155,2.16091644,1.98373903,1.15452334
-3.43071536,4.11641494,0.02993530,0.18359121,0.12843852,2.14846185,1.95384853,1.11840574
-3.42471236,4.05560570,0.02921937,0.18349811,0.12697788,2.13359441,1.93044700,1.08388021
-3.41870935,3.99482650,0.02848681,0.18442305,0.12551281,2.11618580,1.91240014,1.05082907
-3.41270635,3.93365524,0.02774407,0.18616712,0.12405646,2.09616242,1.89858678,1.01916959
-3.40670335,3.87175512,0.02699773,0.18853848,0.12262012,2.07349295,1.88791257,0.98884514
-3.40070035,3.80885123,0.02625405,0.19135626,0.12121161,2.04817552,1.87932111,0.95981489
-3.39469735,3.74470729,0.02551853,0.19445382,0.11983378,2.02022591,1.87180321,0.93204321
-3.38869435,3.67910499,0.02479559,0.19768126,0.11848354,1.98966765,1.86440519,0.90548973
-3.38269135,3.61182787,0.02408827,0.20090732,0.11715116,1.95652487,1.85623685,0.88010088
-3.37668834,3.54265092,0.02339808,0.20402050,0.11582021,1.92081823,1.84647937,0.85580366
-3.37068534,3.47133670,0.02272497,0.20692951,0.11446791,1.88256405,1.83439348,0.83250193
-3.36468234,3.39763767,0.02206734,0.20956303,0.11306602,1.84177655,1.81932776,0.81007544
-3.35867934,3.32130429,0.02142224,0.21186880,0.11158213,1.79847250,1.80072674,0.78838149
-3.35267634,3.24209772,0.02078563,0.21381208,0.10998130,1.75267780,1.77813848,0.76725902
-3.34667334,3.15980554,0.02015268,0.21537366,0.10822791,1.70443516,1.75122106,0.74653455
-3.34067034,3.07425900,0.01951817,0.21654735,0.10628764,1.65381196,1.71974735,0.72602959
-3.33466733,2.98535004,0.01887685,0.21733722,0.10412948,1.60090754,1.68360774,0.70556875
-3.32866433,2.89304659,0.01822390,0.21775476,0.10172745,1.54585925,1.64281020,0.68498806
-3.32266133,2.79740486,0.01755524,0.21781587,0.09906227,1.48884662,1.59747754,0.66414276
-3.31665833,2.69857766,0.01686787,0.21753821,0.09612254,1.43009333,1.54784169,0.64291429
-3.31065533,2.59681823,0.01616015,0.21693874,0.09290561,1.36986688,1.49423513,0.62121584
-3.30465233,2.49247947,0.01543198,0.21603180,0.08941794,1.30847595,1.43707973,0.59899640
-3.29864932,2.38600876,0.01468490,0.21482771,0.08567509,1.24626571,1.37687341,0.57624311
-3.29264632,2.27793904,0.01392214,0.21333216,0.08170120,1.18361156,1.31417523,0.55298191
-3.28664332,2.16887701,0.01314855,0.21154615,0.07752821,1.12091167,1.24958959,0.52927669
-3.28064032,2.05948930,0.01237054,0.20946680,0.07319462,1.05857909,1.18375010,0.50522707
-3.27463732,1.95048803,0.01159587,0.20708872,0.06874412,0.99703380,1.11730409,0.48096524
-3.26863432,1.84261634,0.01083348,0.20440608,0.06422405,0.93669541,1.05089803,0.45665196
-3.26263132,1.73663532,0.01009325,0.20141498,0.05968381,0.87797683,0.98516471,0.43247233
-3.25662831,1.63331258,0.00938578,0.19811630,0.05517323,0.82127932,0.92071242,0.40863145
-3.25062531,1.53341334,0.00872214,0.19451851,0.05074118,0.76698914,0.85811642,0.38535019
-3.24462231,1.43769404,0.00811364,0.19064051,0.04643428,0.71547569,0.79791276,0.36286150
-3.23861931,1.34689852,0.00757163,0.18651412,0.04229580,0.66709125,0.74059450,0.34140714
-3.23261631,1.26175642,0.00710731,0.18218618,0.03836487,0.62217200,0.68660995,0.32123499
-3.22661331,1.18298335,0.00673154,0.17772003,0.03467600,0.58103996,0.63636277,0.30259692
-3.22061031,1.11128226,0.00645471,0.17319619,0.03125874,0.54400555,0.59021351,0.28574709
-3.21460730,1.04734508,0.00628659,0.16871230,0.02813769,0.51137032,0.54848200,0.27094056
-3.20860430,0.99185408,0.00623620,0.16438214,0.02533268,0.48342931,0.51145031,0.25843203
-3.20260130,0.94548210,0.00631165,0.16033376,0.02285918,0.46047285,0.47936577,0.24847450
-3.19659830,0.90889106,0.00652003,0.15670686,0.02072872,0.44278723,0.45244356,0.24131768
-3.19059530,0.88272831,0.00686725,0.15364935,0.01894956,0.43065411,0.43086877,0.23720599
-3.18459230,0.86762037,0.00735782,0.15131336,0.01752726,0.42434846,0.41479747,0.23637597
-3.17858929,0.86416414,0.00799473,0.14985075,0.01646528,0.42413497,0.40435686,0.23905305
-3.17258629,0.87291546,0.00877919,0.14940838,0.01576560,0.43026292,0.39964438,0.24544768
-3.16658329,0.89437551,0.00971046,0.15012329,0.01542915,0.44295971,0.40072589,0.25575076
-3.16058029,0.92897529,0.01078561,0.15211801,0.01545623,0.46242324,0.40763313,0.27012858
-3.15457729,0.97705901,0.01199935,0.15549620,0.01584679,0.48881342,0.42036062,0.28871741
-3.14857429,1.03886692,0.01334382,0.16033882,0.01660056,0.52224324,0.43886236,0.31161780
-3.14257129,1.11451855,0.01480854,0.16670097,0.01771706,0.56276967,0.46304858,0.33888907
-3.13656828,1.20399701,0.01638027,0.17460964,0.01919553,0.61038490,0.49278291,0.37054414
-3.13056528,1.30713534,0.01804306,0.18406235,0.02103473,0.66500828,0.52788021,0.40654490
-3.12456228,1.42360549,0.01977833,0.19502697,0.02323261,0.72647933,0.56810531,0.44679868
-3.11855928,1.55291072,0.02156507,0.20744248,0.02578594,0.79455213,0.61317289,0.49115572
-3.11255628,1.69438188,0.02338012,0.22122101,0.02868992,0.86889147,0.66274855,0.53940817
-3.10655328,1.84717794,0.02519852,0.23625080,0.03193769,0.94907094,0.71645127,0.59129059
-3.10055028,2.01029110,0.02699406,0.25240020,0.03551989,1.03457305,0.77385705,0.64648220
-3.09454727,2.18255645,0.02873976,0.26952250,0.03942419,1.12479172,0.83450377,0.70461075
-3.08854427,2.36266612,0.03040854,0.28746138,0.04363492,1.21903695,0.89789719,0.76525818
-3.08254127,2.54918773,0.03197383,0.30605684,0.04813269,1.31654185,0.96351776,0.82796782
-3.07653827,2.74058670,0.03341030,0.32515127,0.05289418,1.41647192,1.03082814,0.89225295
-3.07053527,2.93525208,0.03469450,0.34459554,0.05789194,1.51793649,1.09928120,0.95760666
-3.06453227,3.13152514,0.03580552,0.36425463,0.06309441,1.62000224,1.16832829,1.02351257
-3.05852926,3.32773038,0.03672552,0.38401277,0.06846602,1.72170855,1.23742748,1.08945613
-3.05252626,3.52220800,0.03744030,0.40377763,0.07396744,1.82208459,1.30605179,1.15493634
-3.04652326,3.71334732,0.03793961,0.42348345,0.07955603,1.92016774,1.37369697,1.21947730
-3.04052026,3.89962026,0.03821750,0.44309289,0.08518641,2.01502310,1.43988893,1.28263957
-3.03451726,4.07961421,0.03827243,0.46259749,0.09081122,2.10576374,1.50419050,1.34403067
-3.02851426,4.25206338,0.03810727,0.48201662,0.09638202,2.19157109,1.56620754,1.40331481
-3.02251126,4.41587778,0.03772922,0.50139498,0.10185028,2.27171508,1.62559421,1.46022122
-3.01650825,4.57016898,0.03714960,0.52079864,0.10716856,2.34557327,1.68205729,1.51455106
-3.01050525,4.71427173,0.03638343,0.54030988,0.11229166,2.41264839,1.73535949,1.56618258
-3.00450225,4.84776046,0.03544906,0.56002080,0.11717787,2.47258354,1.78532150,1.61507431
-2.99849925,4.97045989,0.03436764,0.58002630,0.12179012,2.52517425,1.83182289,1.66126611
-2.99249625,5.08244886,0.03316254,0.60041637,0.12609717,2.57037667,1.87480145,1.70487794
-2.98649325,5.18405663,0.03185872,0.62126836,0.13007454,2.60831131,1.91425120,1.74610619
-2.98049025,5.27585136,0.03048216,0.64263933,0.13370531,2.63926162,1.95021874,1.78521754
-2.97448724,5.35862025,0.02905920,0.66455909,0.13698072,2.66366718,1.98279817,1.82254037
-2.96848424,5.43334164,0.02761593,0.68702409,0.13990040,2.68211114,2.01212453,1.85845372
-2.96248124,5.50114939,0.02617763,0.70999257,0.14247233,2.69530211,2.03836591,1.89337409
-2.95647824,5.56329041,0.02476823,0.73338138,0.14471249,2.70405084,2.06171460,1.92774028
-2.95047524,5.62107666,0.02340985,0.75706438,0.14664411,2.70924226,2.08237746,1.96199682
-2.94447224,5.67583322,0.02212236,0.78087298,0.14829664,2.71180385,2.10056600,1.99657639
-2.93846923,5.72884457,0.02092304,0.80459849,0.14970435,2.71267161,2.11648668,2.03188196
-2.93246623,5.78130144,0.01982631,0.82799659,0.15090484,2.71275494,2.13033183,2.06826954
-2.92646323,5.83425058,0.01884349,0.85079357,0.15193717,2.71290209,2.14227183,2.10603207
-2.92046023,5.88855023,0.01798271,0.87269435,0.15284008,2.71386769,2.15244894,2.14538573
-2.91445723,5.94483360,0.01724882,0.89339179,0.15365007,2.71628408,2.16097328,2.18645910
-2.90845423,6.00348262,0.01664343,0.91257711,0.15439966,2.72063786,2.16792119,2.22928625
-2.90245123,6.06461362,0.01616499,0.92995092,0.15511577,2.72725286,2.17333625,2.27380424
-2.89644822,6.12807618,0.01580899,0.94523445,0.15581842,2.73628062,2.17723290,2.31985546
-2.89044522,6.19346573,0.01556817,0.95818042,0.15651976,2.74769876,2.17960258,2.36719510
-2.88444222,6.26014938,0.01543288,0.96858317,0.15722348,2.76131755,2.18042202,2.41550352
-2.87843922,6.32730419,0.01539142,0.97628758,0.15792469,2.77679429,2.17966322,2.46440320
-2.87243622,6.39396590,0.01543051,0.98119619,0.15861030,2.79365479,2.17730453,2.51347955
-2.86643322,6.45908560,0.01553578,0.98327451,0.15925971,2.81132081,2.17334200,2.56230446
-2.86043022,6.52159136,0.01569223,0.98255382,0.15984608,2.82914198,2.16780033,2.61046151
-2.85442721,6.58045115,0.01588486,0.97913168,0.16033777,2.84643045,2.16074249,2.65757118
-2.84842421,6.63473364,0.01609913,0.97316979,0.16070015,2.86249648,2.15227742,2.70331469
-2.84242121,6.68366293,0.01632153,0.96488938,0.16089752,2.87668286,2.14256488,2.74745472
-2.83641821,6.72666411,0.01654007,0.95456428,0.16089508,2.88839649,2.13181714,2.78985162
-2.83041521,6.76339656,0.01674467,0.94251192,0.16066085,2.89713544,2.12029706,2.83047391
-2.82441221,6.79377279,0.01692759,0.92908248,0.16016741,2.90250993,2.10831237,2.86940178
-2.81840920,6.81796158,0.01708362,0.91464695,0.15939334,2.90425653,2.09620631,2.90682329
-2.81240620,6.83637459,0.01721032,0.89958415,0.15832440,2.90224467,2.08434487,2.94302287
-2.80640320,6.84963735,0.01730799,0.88426766,0.15695416,2.89647551,2.07310116,2.97836236
-2.80040020,6.85854575,0.01737968,0.86905285,0.15528435,2.88707338,2.06283768,3.01325554
-2.79439720,6.86401054,0.01743094,0.85426478,0.15332463,2.87427054,2.05388727,3.04813710
-2.78839420,6.86699283,0.01746952,0.84018728,0.15109200,2.85838623,2.04653379,3.08342778
-2.78239120,6.86843433,0.01750498,0.82705368,0.14860984,2.83980158,2.04099357,3.11949753
-2.77638819,6.86918626,0.01754816,0.81503958,0.14590658,2.81893169,2.03739858,3.15662884
-2.77038519,6.86994113,0.01761060,0.80425783,0.14301420,2.79619671,2.03578241,3.19498235
-2.76438219,6.87117141,0.01770395,0.79475588,0.13996656,2.77199367,2.03606985,3.23456701
-2.75837919,6.87307872,0.01783929,0.78651561,0.13679773,2.74667046,2.03807084,3.27521663
-2.75237619,6.87555686,0.01802656,0.77945555,0.13354035,2.72050357,2.04147922,3.31657468
-2.74637319,6.87817086,0.01827392,0.77343526,0.13022420,2.69368070,2.04587659,3.35808844
-2.74037019,6.88015384,0.01858726,0.76826188,0.12687499,2.66628922,2.05074141,3.39901352
-2.73436718,6.88042219,0.01896979,0.76369831,0.12351339,2.63831092,2.05546294,3.43842877
-2.72836418,6.87760879,0.01942174,0.75947281,0.12015455,2.60962343,2.05935978,3.47526152
-2.72236118,6.87011297,0.01994017,0.75528970,0.11680780,2.58000804,2.06170215,3.50832211
-2.71635818,6.85616517,0.02051897,0.75084058,0.11347690,2.54916359,2.06173723,3.53634644
-2.71035518,6.83390325,0.02114901,0.74581592,0.11016045,2.51672559,2.05871644,3.55804464
-2.70435218,6.80145713,0.02181834,0.73991634,0.10685273,2.48228969,2.05192355,3.57215371
-2.69834917,6.75703780,0.02251267,0.73286350,0.10354473,2.44543820,2.04070264,3.57749168
-2.69234617,6.69902653,0.02321586,0.72441005,0.10022533,2.40576842,2.02448449,3.57301078
-2.68634317,6.62606029,0.02391051,0.71434841,0.09688261,2.36292148,2.00281058,3.55784704
-2.68034017,6.53710927,0.02457867,0.70251820,0.09350521,2.31661019,1.97535356,3.53136407
-2.67433717,6.43154322,0.02520251,0.68881199,0.09008357,2.26664473,1.94193339,3.49318873
-2.66833417,6.30918334,0.02576503,0.67317930,0.08661114,2.21295496,1.90252860,3.44323730
-2.66233117,6.17033770,0.02625072,0.65562880,0.08308533,2.15560840,1.85728205,3.38173059
-2.65632816,6.01581846,0.02664612,0.63622861,0.07950836,2.09482311,1.80650132,3.30919761
-2.65032516,5.84694048,0.02694036,0.61510483,0.07588777,2.03097487,1.75065343,3.22646747
-2.64432216,5.66550133,0.02712547,0.59243827,0.07223670,1.96459855,1.69035446,3.13465002
-2.63831916,5.47374388,0.02719667,0.56845971,0.06857397,1.89638353,1.62635445,3.03510621
-2.63231616,5.27430319,0.02715239,0.54344372,0.06492381,1.82716341,1.55951822,2.92940956
-2.62631316,5.07014012,0.02699428,0.51770141,0.06131545,1.75790057,1.49080313,2.81930055
-2.62031016,4.86446456,0.02672700,0.49157223,0.05778244,1.68966615,1.42123447,2.70663601
-2.61430715,4.66065150,0.02635788,0.46541526,0.05436190,1.62361625,1.35187962,2.59333570
-2.60830415,4.46215325,0.02589654,0.43960020,0.05109355,1.56096518,1.28382196,2.48132834
-2.60230115,4.27241105,0.02535441,0.41449829,0.04801867,1.50295676,1.21813531,2.37249922
