energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.74187094,2.57411375,0.48734191,1.48457651,0.00294859,0.42452175,0.03300533,0.23152128
-5.73586793,2.59905272,0.49252798,1.50499215,0.00287206,0.42633997,0.03186012,0.23305105
-5.72986493,2.62405952,0.49778090,1.52588767,0.00278871,0.42802673,0.03071922,0.23470687
-5.72386193,2.64978321,0.50322997,1.54763230,0.00269991,0.42971056,0.02960871,0.23655888
-5.71785893,2.67685278,0.50900583,1.57057663,0.00260698,0.43151596,0.02855253,0.23867829
-5.71185593,2.70585313,0.51523474,1.59503943,0.00251119,0.43355939,0.02757180,0.24113401
-5.70585293,2.73730310,0.52203297,1.62129596,0.00241375,0.43594565,0.02668434,0.24398934
-5.69984992,2.77163627,0.52950153,1.64956796,0.00231577,0.43876479,0.02590437,0.24729881
-5.69384692,2.80918527,0.53772120,1.68001581,0.00221827,0.44208950,0.02524231,0.25110532
-5.68784392,2.85017015,0.54674833,1.71273331,0.00212217,0.44597330,0.02470474,0.25543778
-5.68184092,2.89469151,0.55661139,1.74774528,0.00202831,0.45044939,0.02429453,0.26030918
-5.67583792,2.94272873,0.56730862,1.78500826,0.00193742,0.45553035,0.02401111,0.26571545
-5.66983492,2.99414379,0.57880683,1.82441455,0.00185012,0.46120860,0.02385080,0.27163488
-5.66383192,3.04869085,0.59104169,1.86579964,0.00176699,0.46745781,0.02380736,0.27802850
-5.65782891,3.10603145,0.60391934,1.90895284,0.00168848,0.47423514,0.02387251,0.28484119
-5.65182591,3.16575512,0.61731967,1.95363103,0.00161500,0.48148421,0.02403654,0.29200363
-5.64582291,3.22740481,0.63110100,1.99957496,0.00154686,0.48913890,0.02428900,0.29943502
-5.63981991,3.29050618,0.64510628,2.04652758,0.00148433,0.49712769,0.02461932,0.30704646
-5.63381691,3.35459949,0.65917039,2.09425350,0.00142763,0.50537845,0.02501743,0.31474487
-5.62781391,3.41927276,0.67312845,2.14255876,0.00137692,0.51382349,0.02547432,0.32243728
-5.62181091,3.48419422,0.68682470,2.19130963,0.00133231,0.52240449,0.02598250,0.33003520
-5.61580790,3.54914237,0.70012147,2.24044949,0.00129392,0.53107723,0.02653642,0.33745901
-5.60980490,3.61403164,0.71290788,2.29001241,0.00126180,0.53981573,0.02713262,0.34464189
-5.60380190,3.67893187,0.72510759,2.34013260,0.00123600,0.54861548,0.02776993,0.35153327
-5.59779890,3.74407989,0.73668528,2.39104857,0.00121657,0.55749563,0.02844934,0.35810146
-5.59179590,3.80988203,0.74765130,2.44310138,0.00120353,0.56649982,0.02917388,0.36433531
-5.58579290,3.87690657,0.75806405,2.49672662,0.00119689,0.57569555,0.02994825,0.37024482
-5.57978989,3.94586598,0.76803001,2.55243995,0.00119669,0.58517201,0.03077837,0.37586052
-5.57378689,4.01758901,0.77770102,2.61081655,0.00120293,0.59503634,0.03167085,0.38123176
-5.56778389,4.09298375,0.78726900,2.67246512,0.00121564,0.60540847,0.03263236,0.38642393
-5.56178089,4.17299296,0.79695818,2.73799750,0.00123482,0.61641473,0.03366896,0.39151466
-5.55577789,4.25854379,0.80701516,2.80799529,0.00126048,0.62818046,0.03478546,0.39658942
-5.54977489,4.35049421,0.81769731,2.88297487,0.00129261,0.64082197,0.03598475,0.40173652
-5.54377189,4.44957900,0.82925995,2.96335282,0.00133121,0.65443836,0.03726728,0.40704208
-5.53776888,4.55635797,0.84194318,3.04941324,0.00137625,0.66910341,0.03863060,0.41258500
-5.53176588,4.67116930,0.85595888,3.14127893,0.00142767,0.68485829,0.04006904,0.41843249
-5.52576288,4.79409052,0.87147867,3.23888781,0.00148542,0.70170509,0.04157353,0.42463618
-5.51975988,4.92490935,0.88862353,3.34197599,0.00154942,0.71960200,0.04313163,0.43122931
-5.51375688,5.06310597,0.90745562,3.45006837,0.00161953,0.73846001,0.04472766,0.43822498
-5.50775388,5.20784792,0.92797276,3.56247750,0.00169564,0.75814168,0.04634310,0.44561558
-5.50175088,5.35799797,0.95010596,3.67831067,0.00177756,0.77846177,0.04795700,0.45337358
-5.49574787,5.51213471,0.97372002,3.79648523,0.00186511,0.79919007,0.04954662,0.46145334
-5.48974487,5.66858493,0.99861733,3.91575131,0.00195804,0.82005607,0.05108815,0.46979413
-5.48374187,5.82546643,1.02454445,4.03472120,0.00205609,0.84075533,0.05255742,0.47832391
-5.47773887,5.98073926,1.05120127,4.15190406,0.00215896,0.86095743,0.05393072,0.48696370
-5.47173587,6.13226321,1.07825221,4.26574465,0.00226631,0.88031491,0.05518553,0.49563231
-5.46573287,6.27785911,1.10533878,4.37466455,0.00237776,0.89847302,0.05630125,0.50425111
-5.45972986,6.41537152,1.13209283,4.47710451,0.00249290,0.91507982,0.05725978,0.51274843
-5.45372686,6.54273038,1.15814997,4.57156631,0.00261126,0.92979613,0.05804607,0.52106355
-5.44772386,6.65800954,1.18316220,4.65665305,0.00273239,0.94230512,0.05864844,0.52914983
-5.44172086,6.75948019,1.20680945,4.73110650,0.00285576,0.95232109,0.05905888,0.53697701
-5.43571786,6.84565775,1.22880925,4.79384077,0.00298088,0.95959711,0.05927307,0.54453243
-5.42971486,6.91534091,1.24892436,4.84397130,0.00310725,0.96393147,0.05929042,0.55182119
-5.42371186,6.96764219,1.26696793,4.88083873,0.00323438,0.96517258,0.05911380,0.55886533
-5.41770885,7.00200935,1.28280621,4.90402718,0.00336186,0.96322237,0.05874935,0.56570204
-5.41170585,7.01823768,1.29635877,4.91337663,0.00348932,0.95803807,0.05820611,0.57238105
-5.40570285,7.01647310,1.30759649,4.90898926,0.00361651,0.94963247,0.05749556,0.57896146
-5.39969985,6.99720652,1.31653749,4.89122960,0.00374331,0.93807270,0.05663123,0.58550813
-5.39369685,6.96125971,1.32324150,4.86071856,0.00386973,0.92347762,0.05562821,0.59208783
-5.38769385,6.90976343,1.32780309,4.81832142,0.00399595,0.90601404,0.05450269,0.59876544
-5.38169085,6.84412841,1.33034410,4.76512974,0.00412234,0.88589196,0.05327157,0.60560032
-5.37568784,6.76600977,1.33100606,4.70243774,0.00424944,0.86335886,0.05195204,0.61264302
-5.36968484,6.67726587,1.32994263,4.63171308,0.00437797,0.83869350,0.05056126,0.61993249
-5.36368184,6.57991229,1.32731282,4.55456285,0.00450879,0.81219915,0.04911606,0.62749383
-5.35767884,6.47607201,1.32327508,4.47269513,0.00464291,0.78419669,0.04763269,0.63533670
-5.35167584,6.36792257,1.31798255,4.38787693,0.00478139,0.75501761,0.04612663,0.64345425
-5.34567284,6.25764166,1.31157956,4.30188948,0.00492535,0.72499710,0.04461245,0.65182279
-5.33966983,6.14735212,1.30419946,4.21648188,0.00507585,0.69446749,0.04310365,0.66040193
-5.33366683,6.03906766,1.29596352,4.13332430,0.00523385,0.66375204,0.04161259,0.66913521
-5.32766383,5.93464081,1.28698099,4.05396221,0.00540013,0.63315931,0.04015043,0.67795118
-5.32166083,5.83571443,1.27734981,3.97977288,0.00557522,0.60297808,0.03872705,0.68676480
-5.31565783,5.74367813,1.26715785,3.91192574,0.00575934,0.57347304,0.03735101,0.69547901
-5.30965483,5.65963108,1.25648440,3.85134787,0.00595231,0.54488119,0.03602952,0.70398661
-5.30365183,5.58435242,1.24540149,3.79869610,0.00615353,0.51740897,0.03476842,0.71217214
-5.29764882,5.51828029,1.23397485,3.75433676,0.00636195,0.49123024,0.03357215,0.71991386
-5.29164582,5.46150058,1.22226440,3.71833408,0.00657603,0.46648489,0.03244376,0.72708581
-5.28564282,5.41374587,1.21032399,3.69044790,0.00679377,0.44327832,0.03138491,0.73355985
-5.27963982,5.37440497,1.19820042,3.67014115,0.00701273,0.42168147,0.03039588,0.73920777
-5.27363682,5.34254315,1.18593183,3.65659703,0.00723006,0.40173159,0.02947564,0.74390337
-5.26763382,5.31693272,1.17354551,3.64874567,0.00744260,0.38343354,0.02862190,0.74752469
-5.26163082,5.29609319,1.16105546,3.64529957,0.00764694,0.36676162,0.02783119,0.74995624
-5.25562781,5.27834020,1.14845984,3.64479679,0.00783949,0.35166187,0.02709898,0.75109135
-5.24962481,5.26184174,1.13573869,3.64565063,0.00801666,0.33805482,0.02641982,0.75083460
-5.24362181,5.24468005,1.12285231,3.64620410,0.00817488,0.32583853,0.02578749,0.74910437
-5.23761881,5.22491734,1.10974047,3.64478747,0.00831078,0.31489204,0.02519517,0.74583543
-5.23161581,5.20066317,1.09632271,3.63977683,0.00842125,0.30507894,0.02463567,0.74098155
-5.22561281,5.17014130,1.08250010,3.62965161,0.00850357,0.29625124,0.02410162,0.73451806
-5.21960980,5.13175375,1.06815829,3.61304901,0.00855548,0.28825333,0.02358568,0.72644432
-5.21360680,5.08413956,1.05317200,3.58881331,0.00857524,0.28092594,0.02308082,0.71678591
-5.20760380,5.02622642,1.03741076,3.55603812,0.00856172,0.27411021,0.02258046,0.70559643
-5.20160080,4.95727280,1.02074569,3.51410014,0.00851440,0.26765152,0.02207874,0.69295888
-5.19559780,4.87689909,1.00305693,3.46268286,0.00843341,0.26140320,0.02157070,0.67898626
-5.18959480,4.78510635,0.98424136,3.40178939,0.00831951,0.25522998,0.02105241,0.66382155
-5.18359180,4.68228159,0.96422012,3.33174380,0.00817407,0.24901101,0.02052110,0.64763666
-5.17758879,4.56918934,0.94294547,3.25318081,0.00799905,0.24264242,0.01997529,0.63063040
-5.17158579,4.44694941,0.92040650,3.16702428,0.00779691,0.23603939,0.01941478,0.61302548
-5.16558279,4.31700153,0.89663326,3.07445514,0.00757059,0.22913758,0.01884065,0.59506433
-5.15957979,4.18105811,0.87169901,2.97687005,0.00732339,0.22189388,0.01825520,0.57700391
-5.15357679,4.04104672,0.84572039,2.87583247,0.00705887,0.21428654,0.01766186,0.55910967
-5.14757379,3.89904439,0.81885530,2.77301785,0.00678082,0.20631461,0.01706497,0.54164863
-5.14157079,3.75720653,0.79129859,2.67015533,0.00649310,0.19799668,0.01646968,0.52488192
-5.13556778,3.61769287,0.76327586,2.56896820,0.00619956,0.18936909,0.01588163,0.50905710
-5.12956478,3.48259388,0.73503534,2.47111544,0.00590397,0.18048363,0.01530673,0.49440038
-5.12356178,3.35386028,0.70683867,2.37813677,0.00560991,0.17140477,0.01475092,0.48110930
-5.11755878,3.23323878,0.67895076,2.29140337,0.00532071,0.16220666,0.01421990,0.46934604
-5.11155578,3.12221661,0.65162944,2.21207620,0.00503934,0.15296993,0.01371883,0.45923175
-5.10555278,3.02197727,0.62511543,2.14107354,0.00476843,0.14377848,0.01325221,0.45084229
-5.09954977,2.93336902,0.59962319,2.07904889,0.00451017,0.13471636,0.01282358,0.44420552
-5.09354677,2.85688757,0.57533310,2.02638003,0.00426630,0.12586485,0.01243549,0.43930033
-5.08754377,2.79267345,0.55238551,1.98316937,0.00403812,0.11729989,0.01208933,0.43605766
-5.08154077,2.74052378,0.53087675,1.94925536,0.00382650,0.10908992,0.01178532,0.43436332
-5.07553777,2.69991787,0.51085746,1.92423408,0.00363189,0.10129415,0.01152258,0.43406268
-5.06953477,2.67005489,0.49233318,1.90748983,0.00345439,0.09396139,0.01129912,0.43496696
-5.06353177,2.64990184,0.47526715,1.89823304,0.00329375,0.08712929,0.01111205,0.43686085
-5.05752876,2.63824909,0.45958494,1.89554355,0.00314949,0.08082416,0.01095770,0.43951120
-5.05152576,2.63377085,0.44518085,1.89841700,0.00302094,0.07506121,0.01083182,0.44267619
-5.04552276,2.63508733,0.43192534,1.90581221,0.00290733,0.06984514,0.01072982,0.44611470
-5.03951976,2.64082579,0.41967328,1.91669719,0.00280782,0.06517107,0.01064698,0.44959541
-5.03351676,2.64967739,0.40827232,1.93009169,0.00272163,0.06102571,0.01057867,0.45290502
-5.02751376,2.66044735,0.39757105,1.94510442,0.00264804,0.05738870,0.01052056,0.45585546
-5.02151076,2.67209626,0.38742640,1.96096337,0.00258647,0.05423392,0.01046880,0.45828955
-5.01550775,2.68377081,0.37770997,1.97703819,0.00253650,0.05153093,0.01042016,0.46008497
-5.00950475,2.69482307,0.36831297,1.99285375,0.00249791,0.04924625,0.01037213,0.46115638
-5.00350175,2.70481784,0.35914955,2.00809486,0.00247066,0.04734452,0.01032300,0.46145563
-4.99749875,2.71352838,0.35015855,2.02260235,0.00245488,0.04578953,0.01027185,0.46097015
-4.99149575,2.72092135,0.34130355,2.03636105,0.00245089,0.04454508,0.01021853,0.45971972
-4.98549275,2.72713249,0.33257145,2.04948096,0.00245909,0.04357559,0.01016361,0.45775174
-4.97948974,2.73243466,0.32396975,2.06217283,0.00247995,0.04284659,0.01010825,0.45513555
-4.97348674,2.73720052,0.31552283,2.07471977,0.00251396,0.04232502,0.01005409,0.45195588
-4.96748374,2.74186209,0.30726745,2.08744650,0.00256154,0.04197939,0.01000311,0.44830609
-4.96148074,2.74686949,0.29924791,2.10068810,0.00262301,0.04177980,0.00995750,0.44428142
-4.95547774,2.75265106,0.29151122,2.11475978,0.00269848,0.04169793,0.00991947,0.43997265
-4.94947474,2.75957698,0.28410238,2.12992918,0.00278786,0.04170692,0.00989117,0.43546059
-4.94347174,2.76792796,0.27706038,2.14639245,0.00289078,0.04178134,0.00987456,0.43081151
-4.93746873,2.77787041,0.27041478,2.16425515,0.00300654,0.04189700,0.00987132,0.42607382
-4.93146573,2.78943911,0.26418334,2.18351866,0.00313414,0.04203098,0.00988283,0.42127607
-4.92546273,2.80252765,0.25837051,2.20407244,0.00327225,0.04216157,0.00991013,0.41642634
-4.91945973,2.81688700,0.25296711,2.22569238,0.00341922,0.04226831,0.00995394,0.41151293
-4.91345673,2.83213172,0.24795080,2.24804487,0.00357314,0.04233213,0.01001476,0.40650631
-4.90745373,2.84775329,0.24328765,2.27069642,0.00373185,0.04233543,0.01009294,0.40136209
-4.90145073,2.86313965,0.23893433,2.29312798,0.00389302,0.04226239,0.01018881,0.39602489
-4.89544772,2.87759975,0.23484095,2.31475340,0.00405422,0.04209907,0.01030284,0.39043274
-4.88944472,2.89039201,0.23095436,2.33494101,0.00421297,0.04183376,0.01043578,0.38452189
-4.88344172,2.90075525,0.22722155,2.35303739,0.00436687,0.04145717,0.01058887,0.37823167
-4.87743872,2.90794067,0.22359312,2.36839252,0.00451362,0.04096269,0.01076397,0.37150918
-4.87143572,2.91124383,0.22002662,2.38038504,0.00465115,0.04034652,0.01096375,0.36431356
-4.86543272,2.91003503,0.21648938,2.38844703,0.00477767,0.03960786,0.01119179,0.35661970
-4.85942971,2.90378730,0.21296097,2.39208717,0.00489171,0.03874891,0.01145269,0.34842114
-4.85342671,2.89210073,0.20943496,2.39091162,0.00499221,0.03777492,0.01175215,0.33973208
-4.84742371,2.87472253,0.20591997,2.38464193,0.00507853,0.03669402,0.01209690,0.33058853
-4.84142071,2.85156205,0.20243993,2.37312937,0.00515047,0.03551706,0.01249471,0.32104839
-4.83541771,2.82270032,0.19903358,2.35636511,0.00520827,0.03425733,0.01295424,0.31119060
-4.82941471,2.78839382,0.19575312,2.33448616,0.00525258,0.03293019,0.01348484,0.30111345
-4.82341171,2.74907246,0.19266222,2.30777664,0.00528446,0.03155267,0.01409633,0.29093205
-4.81740870,2.70533180,0.18983332,2.27666439,0.00530528,0.03014295,0.01479866,0.28077517
-4.81140570,2.65791987,0.18734438,2.24171309,0.00531669,0.02871987,0.01560156,0.27078152
-4.80540270,2.60771898,0.18527529,2.20361004,0.00532052,0.02730238,0.01651414,0.26109575
-4.79939970,2.55572329,0.18370394,2.16315001,0.00531871,0.02590903,0.01754446,0.25186426
-4.79339670,2.50301279,0.18270232,2.12121574,0.00531319,0.02455738,0.01869909,0.24323094
-4.78739370,2.45072468,0.18233258,2.07875559,0.00530582,0.02326359,0.01998271,0.23533319
-4.78139070,2.40002307,0.18264351,2.03675933,0.00529827,0.02204199,0.02139770,0.22829814
-4.77538769,2.35206822,0.18366734,1.99623263,0.00529194,0.02090467,0.02294384,0.22223941
-4.76938469,2.30798611,0.18541724,1.95817133,0.00528790,0.01986129,0.02461801,0.21725431
-4.76338169,2.26883972,0.18788548,1.92353630,0.00528683,0.01891883,0.02641409,0.21342179
-4.75737869,2.23560266,0.19104248,1.89322977,0.00528894,0.01808157,0.02832287,0.21080094
-4.75137569,2.20913629,0.19483676,1.86807382,0.00529401,0.01735106,0.03033217,0.20943025
-4.74537269,2.19017086,0.19919583,1.84879196,0.00530133,0.01672627,0.03242701,0.20932752
-4.73936968,2.17929128,0.20402802,1.83599408,0.00530977,0.01620375,0.03458994,0.21049039
-4.73336668,2.17692773,0.20922510,1.83016534,0.00531779,0.01577794,0.03680149,0.21289742
-4.72736368,2.18335132,0.21466582,1.83165915,0.00532350,0.01544150,0.03904073,0.21650968
-4.72136068,2.19867455,0.22021987,1.84069421,0.00532481,0.01518568,0.04128583,0.22127261
-4.71535768,2.22285622,0.22575244,1.85735551,0.00531941,0.01500074,0.04351478,0.22711821
-4.70935468,2.25571033,0.23112896,1.88159889,0.00530498,0.01487642,0.04570604,0.23396731
-4.70335168,2.29691813,0.23621984,1.91325866,0.00527927,0.01480234,0.04783919,0.24173183
-4.69734867,2.34604263,0.24090506,1.95205774,0.00524017,0.01476839,0.04989559,0.25031700
-4.69134567,2.40254464,0.24507838,1.99761950,0.00518589,0.01476516,0.05185882,0.25962332
-4.68534267,2.46579951,0.24865093,2.04948083,0.00511502,0.01478421,0.05371519,0.26954831
-4.67933967,2.53511388,0.25155407,2.10710554,0.00502660,0.01481836,0.05545398,0.27998797
-4.67333667,2.60974155,0.25374147,2.16989768,0.00492024,0.01486189,0.05706759,0.29083790
-4.66733367,2.68889827,0.25519026,2.23721413,0.00479614,0.01491065,0.05855157,0.30199416
-4.66133067,2.77177484,0.25590123,2.30837638,0.00465510,0.01496213,0.05990446,0.31335383
-4.65532766,2.85754861,0.25589825,2.38268099,0.00449859,0.01501542,0.06112757,0.32481542
-4.64932466,2.94539337,0.25522680,2.45940907,0.00432868,0.01507116,0.06222461,0.33627914
-4.64332166,3.03448790,0.25395196,2.53783461,0.00414805,0.01513139,0.06320130,0.34764713
-4.63731866,3.12402369,0.25215577,2.61723224,0.00395994,0.01519934,0.06406490,0.35882379
-4.63131566,3.21321209,0.24993433,2.69688453,0.00376808,0.01527927,0.06482380,0.36971620
-4.62531266,3.30129178,0.24739467,2.77608938,0.00357664,0.01537618,0.06548710,0.38023482
-4.61930965,3.38753673,0.24465170,2.85416789,0.00339016,0.01549561,0.06606428,0.39029442
-4.61330665,3.47126530,0.24182524,2.93047307,0.00321347,0.01564333,0.06656499,0.39981527
-4.60730365,3.55185056,0.23903732,3.00439951,0.00305161,0.01582520,0.06699893,0.40872472
-4.60130065,3.62873209,0.23640987,3.07539423,0.00290978,0.01604688,0.06737581,0.41695888
-4.59529765,3.70142886,0.23406275,3.14296852,0.00279325,0.01631367,0.06770555,0.42446461
-4.58929465,3.76955294,0.23211223,3.20671038,0.00270732,0.01663038,0.06799843,0.43120153
-4.58329165,3.83282324,0.23066974,3.26629713,0.00265721,0.01700116,0.06826545,0.43714395
-4.57728864,3.89107851,0.22984102,3.32150742,0.00264803,0.01742947,0.06851867,0.44228266
-4.57128564,3.94428849,0.22972536,3.37223178,0.00268471,0.01791793,0.06877154,0.44662642
-4.56528264,3.99256216,0.23041497,3.41848072,0.00277193,0.01846832,0.06903930,0.45020289
-4.55927964,4.03615181,0.23199431,3.46038954,0.00291401,0.01908153,0.06933917,0.45305904
-4.55327664,4.07545217,0.23453933,3.49821877,0.00311488,0.01975753,0.06969054,0.45526081
-4.54727364,4.11099347,0.23811640,3.53234963,0.00337794,0.02049532,0.07011494,0.45689198
-4.54127064,4.14342804,0.24278110,3.56327394,0.00370599,0.02129290,0.07063587,0.45805228
-4.53526763,4.17351022,0.24857664,3.59157814,0.00410109,0.02214726,0.07127842,0.45885460
-4.52926463,4.20206966,0.25553204,3.61792172,0.00456447,0.02305431,0.07206871,0.45942157
-4.52326163,4.22997876,0.26366015,3.64301034,0.00509639,0.02400882,0.07303313,0.45988136
-4.51725863,4.25811522,0.27295556,3.66756456,0.00569605,0.02500440,0.07419743,0.46036309
-4.51125563,4.28732124,0.28339255,3.69228549,0.00636145,0.02603348,0.07558567,0.46099190
-4.50525263,4.31836106,0.29492331,3.71781867,0.00708936,0.02708726,0.07721911,0.46188389
-4.49924962,4.35187900,0.30747644,3.74471810,0.00787516,0.02815573,0.07911501,0.46314123
-4.49324662,4.38836010,0.32095614,3.77341215,0.00871290,0.02922778,0.08128555,0.46484768
-4.48724362,4.42809560,0.33524199,3.80417341,0.00959525,0.03029121,0.08373676,0.46706458
-4.48124062,4.47115533,0.35018961,3.83709408,0.01051353,0.03133297,0.08646764,0.46982784
-4.47523762,4.51736875,0.36563227,3.87206867,0.01145787,0.03233932,0.08946946,0.47314573
-4.46923462,4.56631614,0.38138343,3.90878521,0.01241726,0.03329613,0.09272533,0.47699790
-4.46323162,4.61733088,0.39724017,3.94672583,0.01337981,0.03418914,0.09621004,0.48133554
-4.45722861,4.66951316,0.41298758,3.98517717,0.01433295,0.03500442,0.09989018,0.48608274
-4.45122561,4.72175486,0.42840374,4.02325041,0.01526373,0.03572865,0.10372459,0.49113904
-4.44522261,4.77277499,0.44326534,4.05991044,0.01615909,0.03634960,0.10766515,0.49638306
-4.43921961,4.82116408,0.45735350,4.09401283,0.01700626,0.03685649,0.11165774,0.50167694
-4.43321661,4.86543573,0.47045978,4.12434721,0.01779301,0.03724038,0.11564353,0.50687163
-4.42721361,4.90408307,0.48239182,4.14968498,0.01850807,0.03749449,0.11956043,0.51181256
-4.42121061,4.93563750,0.49297862,4.16882927,0.01914142,0.03761447,0.12334466,0.51634556
-4.41520760,4.95872702,0.50207510,4.18066472,0.01968455,0.03759858,0.12693246,0.52032272
-4.40920460,4.97213145,0.50956569,4.18420479,0.02013077,0.03744779,0.13026168,0.52360795
-4.40320160,4.97483200,0.51536694,4.17863436,0.02047534,0.03716579,0.13327348,0.52608195
-4.39719860,4.96605292,0.51942895,4.16334565,0.02071563,0.03675892,0.13591383,0.52764646
-4.39119560,4.94529338,0.52173561,4.13796578,0.02085115,0.03623593,0.13813485,0.52822755
-4.38519260,4.91234829,0.52230369,4.10237485,0.02088354,0.03560777,0.13989600,0.52777775
-4.37918959,4.86731720,0.52118091,4.05671367,0.02081647,0.03488721,0.14116505,0.52627720
-4.37318659,4.81060122,0.51844306,4.00138119,0.02065546,0.03408850,0.14191874,0.52373350
-4.36718359,4.74288820,0.51419036,3.93702159,0.02040769,0.03322688,0.14214325,0.52018056
-4.36118059,4.66512737,0.50854338,3.86450220,0.02008167,0.03231824,0.14183441,0.51567637
-4.35517759,4.57849466,0.50163854,3.78488329,0.01968696,0.03137861,0.14099760,0.51029995
-4.34917459,4.48435074,0.49362364,3.69938127,0.01923378,0.03042378,0.13964751,0.50414756
-4.34317159,4.38419376,0.48465340,3.60932733,0.01873273,0.02946895,0.13780763,0.49732845
-4.33716858,4.27960918,0.47488535,3.51612342,0.01819438,0.02852844,0.13550958,0.48996042
-4.33116558,4.17221897,0.46447619,3.42119756,0.01762897,0.02761537,0.13279226,0.48216517
-4.32516258,4.06363241,0.45357860,3.32596052,0.01704615,0.02674152,0.12970086,0.47406405
-4.31915958,3.95540058,0.44233873,3.23176574,0.01645473,0.02591719,0.12628584,0.46577398
-4.31315658,3.84897616,0.43089433,3.13987385,0.01586247,0.02515111,0.12260173,0.45740407
-4.30715358,3.74568009,0.41937337,3.05142327,0.01527604,0.02445046,0.11870593,0.44905284
