energy_ev,total_up,P_s_up,P_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.12956478,1.42634020,0.00371172,0.39827303,1.86382045,0.42807368,0.42694666,0.00000000
-5.12356178,1.42945808,0.00357581,0.39349060,1.86412376,0.44193522,0.42211068,0.00000000
-5.11755878,1.42921215,0.00342880,0.38739197,1.85887349,0.45645359,0.41552183,0.00000000
-5.11155578,1.42586112,0.00327121,0.38005963,1.84854555,0.47156110,0.40731905,0.00000000
-5.10555278,1.41973082,0.00310410,0.37161212,1.83370829,0.48717843,0.39767635,0.00000000
-5.09954977,1.41118398,0.00292894,0.36219477,1.81498298,0.50320615,0.38679341,0.00000000
-5.09354677,1.40059023,0.00274755,0.35197022,1.79300428,0.51951750,0.37488590,0.00000000
-5.08754377,1.38829809,0.00256201,0.34110900,1.76838287,0.53595289,0.36217572,0.00000000
-5.08154077,1.37461049,0.00237459,0.32978083,1.74167234,0.55231651,0.34888192,0.00000000
-5.07553777,1.35976513,0.00218763,0.31814684,1.71334199,0.56837549,0.33521245,0.00000000
-5.06953477,1.34392067,0.00200349,0.30635318,1.68375692,0.58386178,0.32135742,0.00000000
-5.06353177,1.32714942,0.00182447,0.29452612,1.65316613,0.59847662,0.30748370,0.00000000
-5.05752876,1.30943651,0.00165277,0.28276886,1.62169907,0.61189767,0.29373147,0.00000000
-5.05152576,1.29068550,0.00149047,0.27116001,1.58937023,0.62378834,0.28021234,0.00000000
-5.04552276,1.27072975,0.00133945,0.25975366,1.55609124,0.63380885,0.26700927,0.00000000
-5.03951976,1.24934853,0.00120145,0.24858085,1.52168924,0.64162856,0.25417799,0.00000000
-5.03351676,1.22628671,0.00107808,0.23765228,1.48593006,0.64693885,0.24174975,0.00000000
-5.02751376,1.20127665,0.00097078,0.22696190,1.44854451,0.64946579,0.22973506,0.00000000
-5.02151076,1.17406079,0.00088092,0.21649106,1.40925606,0.64898205,0.21812813,0.00000000
-5.01550775,1.14441354,0.00080981,0.20621298,1.36780794,0.64531728,0.20691168,0.00000000
-5.00950475,1.11216105,0.00075873,0.19609714,1.32398823,0.63836644,0.19606181,0.00000000
-5.00350175,1.07719787,0.00072900,0.18611341,1.27765128,0.62809558,0.18555251,0.00000000
-4.99749875,1.03949943,0.00072200,0.17623559,1.22873454,0.61454494,0.17535980,0.00000000
-4.99149575,0.99912991,0.00073922,0.16644427,1.17726980,0.59782888,0.16546503,0.00000000
-4.98549275,0.95624506,0.00078224,0.15672892,1.12338866,0.57813310,0.15585744,0.00000000
-4.97948974,0.91109018,0.00085276,0.14708909,1.06732207,0.55570889,0.14653573,0.00000000
-4.97348674,0.86399335,0.00095260,0.13753473,1.00939437,0.53086510,0.13750873,0.00000000
-4.96748374,0.81535480,0.00108364,0.12808589,0.95001238,0.50395796,0.12879523,0.00000000
-4.96148074,0.76563278,0.00124780,0.11877155,0.88965055,0.47537950,0.12042303,0.00000000
-4.95547774,0.71532726,0.00144694,0.10962813,0.82883309,0.44554507,0.11242726,0.00000000
-4.94947474,0.66496210,0.00168277,0.10069749,0.76811438,0.41488050,0.10484833,0.00000000
-4.94347174,0.61506689,0.00195681,0.09202482,0.70805865,0.38380959,0.09772949,0.00000000
-4.93746873,0.56615928,0.00227017,0.08365642,0.64922018,0.35274238,0.09111425,0.00000000
-4.93146573,0.51872870,0.00262351,0.07563764,0.59212485,0.32206472,0.08504380,0.00000000
-4.92546273,0.47322208,0.00301686,0.06801098,0.53725400,0.29212945,0.07955463,0.00000000
-4.91945973,0.43003226,0.00344953,0.06081455,0.48503116,0.26324943,0.07467644,0.00000000
-4.91345673,0.38948926,0.00391997,0.05408091,0.43581194,0.23569272,0.07043035,0.00000000
-4.90745373,0.35185469,0.00442565,0.04783624,0.38987754,0.20967963,0.06682770,0.00000000
-4.90145073,0.31731930,0.00496306,0.04210002,0.34743161,0.18538198,0.06386928,0.00000000
-4.89544772,0.28600349,0.00552760,0.03688508,0.30860044,0.16292402,0.06154511,0.00000000
-4.88944472,0.25796049,0.00611362,0.03219795,0.27343616,0.14238504,0.05983472,0.00000000
-4.88344172,0.23318198,0.00671443,0.02803956,0.24192246,0.12380331,0.05870793,0.00000000
-4.87743872,0.21160544,0.00732243,0.02440614,0.21398234,0.10718102,0.05812611,0.00000000
-4.87143572,0.19312304,0.00792924,0.02129026,0.18948748,0.09248993,0.05804373,0.00000000
-4.86543272,0.17759133,0.00852588,0.01868197,0.16826849,0.07967740,0.05841024,0.00000000
-4.85942971,0.16484147,0.00910299,0.01656989,0.15012574,0.06867255,0.05917215,0.00000000
-4.85342671,0.15468928,0.00965113,0.01494224,0.13484013,0.05939221,0.06027520,0.00000000
-4.84742371,0.14694501,0.01016106,0.01378775,0.12218352,0.05174651,0.06166649,0.00000000
-4.84142071,0.14142214,0.01062409,0.01309636,0.11192842,0.04564389,0.06329656,0.00000000
-4.83541771,0.13794517,0.01103235,0.01285968,0.10385665,0.04099542,0.06512119,0.00000000
-4.82941471,0.13635611,0.01137915,0.01307122,0.09776689,0.03771833,0.06710297,0.00000000
-4.82341171,0.13651934,0.01165926,0.01372635,0.09348086,0.03573875,0.06921242,0.00000000
-4.81740870,0.13832504,0.01186920,0.01482194,0.09084815,0.03499356,0.07142878,0.00000000
-4.81140570,0.14169091,0.01200742,0.01635581,0.08974964,0.03543144,0.07374018,0.00000000
-4.80540270,0.14656231,0.01207446,0.01832588,0.09009957,0.03701322,0.07614348,0.00000000
-4.79939970,0.15291095,0.01207308,0.02072920,0.09184629,0.03971143,0.07864347,0.00000000
-4.79339670,0.16073224,0.01200826,0.02356076,0.09497183,0.04350938,0.08125177,0.00000000
-4.78739370,0.17004143,0.01188711,0.02681226,0.09949027,0.04839961,0.08398522,0.00000000
-4.78139070,0.18086894,0.01171882,0.03047084,0.10544520,0.05438201,0.08686410,0.00000000
-4.77538769,0.19325493,0.01151441,0.03451791,0.11290621,0.06146167,0.08991003,0.00000000
-4.76938469,0.20724364,0.01128646,0.03892804,0.12196469,0.06964645,0.09314392,0.00000000
-4.76338169,0.22287757,0.01104881,0.04366811,0.13272892,0.07894457,0.09658397,0.00000000
-4.75737869,0.24019203,0.01081621,0.04869680,0.14531877,0.08936216,0.10024387,0.00000000
-4.75137569,0.25921008,0.01060388,0.05396428,0.15985995,0.10090098,0.10413135,0.00000000
-4.74537269,0.27993846,0.01042709,0.05941248,0.17647808,0.11355631,0.10824724,0.00000000
-4.73936968,0.30236445,0.01030076,0.06497569,0.19529273,0.12731519,0.11258506,0.00000000
-4.73336668,0.32645396,0.01023896,0.07058168,0.21641149,0.14215498,0.11713128,0.00000000
-4.72736368,0.35215109,0.01025458,0.07615324,0.23992444,0.15804240,0.12186627,0.00000000
-4.72136068,0.37937898,0.01035886,0.08161019,0.26589890,0.17493299,0.12676583,0.00000000
-4.71535768,0.40804221,0.01056108,0.08687175,0.29437498,0.19277123,0.13180350,0.00000000
-4.70935468,0.43803048,0.01086825,0.09185918,0.32536184,0.21149103,0.13695320,0.00000000
-4.70335168,0.46922360,0.01128487,0.09649868,0.35883505,0.23101692,0.14219247,0.00000000
-4.69734867,0.50149746,0.01181275,0.10072430,0.39473501,0.25126572,0.14750582,0.00000000
-4.69134567,0.53473077,0.01245092,0.10448091,0.43296683,0.27214872,0.15288815,0.00000000
-4.68534267,0.56881232,0.01319556,0.10772683,0.47340148,0.29357433,0.15834809,0.00000000
-4.67933967,0.60364831,0.01404010,0.11043634,0.51587851,0.31545110,0.16391085,0.00000000
-4.67333667,0.63916946,0.01497534,0.11260154,0.56021018,0.33769102,0.16962059,0.00000000
-4.66733367,0.67533744,0.01598965,0.11423384,0.60618703,0.36021297,0.17554197,0.00000000
-4.66133067,0.71215031,0.01706926,0.11536466,0.65358455,0.38294616,0.18176075,0.00000000
-4.65532766,0.74964653,0.01819860,0.11604555,0.70217096,0.40583341,0.18838334,0.00000000
-4.64932466,0.78790726,0.01936072,0.11634743,0.75171553,0.42883411,0.19553514,0.00000000
-4.64332166,0.82705657,0.02053776,0.11635922,0.80199724,0.45192659,0.20335772,0.00000000
-4.63731866,0.86725943,0.02171136,0.11618568,0.85281318,0.47510982,0.21200478,0.00000000
-4.63131566,0.90871731,0.02286324,0.11594463,0.90398637,0.49840423,0.22163706,0.00000000
-4.62531266,0.95166133,0.02397559,0.11576361,0.95537237,0.52185139,0.23241621,0.00000000
-4.61930965,0.99634298,0.02503160,0.11577616,1.00686441,0.54551272,0.24449795,0.00000000
-4.61330665,1.04302278,0.02601585,0.11611769,1.05839650,0.56946685,0.25802467,0.00000000
-4.60730365,1.09195702,0.02691468,0.11692138,1.10994429,0.59380585,0.27311779,0.00000000
-4.60130065,1.14338306,0.02771643,0.11831393,1.16152363,0.61863039,0.28987019,0.00000000
-4.59529765,1.19750389,0.02841174,0.12041155,1.21318657,0.64404390,0.30833906,0.00000000
-4.58929465,1.25447249,0.02899357,0.12331629,1.26501513,0.67014604,0.32853948,0.00000000
-4.58329165,1.31437677,0.02945732,0.12711280,1.31711309,0.69702571,0.35043914,0.00000000
-4.57728864,1.37722599,0.02980070,0.13186562,1.36959611,0.72475414,0.37395439,0.00000000
-4.57128564,1.44293929,0.03002369,0.13761719,1.42258078,0.75337811,0.39894802,0.00000000
-4.56528264,1.51133730,0.03012824,0.14438661,1.47617333,0.78291417,0.42522885,0.00000000
-4.55927964,1.58213739,0.03011809,0.15216903,1.53045837,0.81334384,0.45255344,0.00000000
-4.55327664,1.65495306,0.02999849,0.16093603,1.58548869,0.84461047,0.48062977,0.00000000
-4.54727364,1.72929800,0.02977583,0.17063660,1.64127635,0.87661780,0.50912305,0.00000000
-4.54127064,1.80459479,0.02945740,0.18119890,1.69778584,0.90923072,0.53766347,0.00000000
-4.53526763,1.88018827,0.02905102,0.19253273,1.75492959,0.94227799,0.56585563,0.00000000
-4.52926463,1.95536309,0.02856486,0.20453246,1.81256605,0.97555713,0.59328943,0.00000000
-4.52326163,2.02936500,0.02800711,0.21708055,1.87050039,1.00884120,0.61955203,0.00000000
-4.51725863,2.10142492,0.02738589,0.23005137,1.92848790,1.04188718,0.64424034,0.00000000
-4.51125563,2.17078488,0.02670900,0.24331525,1.98623965,1.07444555,0.66697377,0.00000000
-4.50525263,2.23672460,0.02598393,0.25674277,2.04343014,1.10627053,0.68740651,0.00000000
-4.49924962,2.29858756,0.02521776,0.27020893,2.09970670,1.13713056,0.70523902,0.00000000
-4.49324662,2.35580539,0.02441714,0.28359735,2.15469987,1.16681817,0.72022820,0.00000000
-4.48724362,2.40791937,0.02358838,0.29680429,2.20803459,1.19515896,0.73219581,0.00000000
-4.48124062,2.45459812,0.02273741,0.30974237,2.25934163,1.22201903,0.74103485,0.00000000
-4.47523762,2.49565068,0.02186992,0.32234405,2.30826889,1.24731047,0.74671363,0.00000000
-4.46923462,2.53103443,0.02099138,0.33456461,2.35449237,1.27099459,0.74927738,0.00000000
-4.46323162,2.56085762,0.02010711,0.34638484,2.39772652,1.29308281,0.74884740,0.00000000
-4.45722861,2.58537631,0.01922234,0.35781304,2.43773376,1.31363503,0.74561775,0.00000000
-4.45122561,2.60498627,0.01834224,0.36888661,2.47433311,1.33275576,0.73984975,0.00000000
-4.44522261,2.62020994,0.01747193,0.37967286,2.50740775,1.35058812,0.73186436,0.00000000
-4.43921961,2.63167931,0.01661651,0.39026914,2.53691144,1.36730611,0.72203300,0.00000000
-4.43321661,2.64011542,0.01578098,0.40080206,2.56287337,1.38310561,0.71076693,0.00000000
-4.42721361,2.64630516,0.01497026,0.41142582,2.58540151,1.39819438,0.69850575,0.00000000
-4.42121061,2.65107644,0.01418910,0.42231941,2.60468384,1.41278188,0.68570529,0.00000000
-4.41520760,2.65527220,0.01344202,0.43368268,2.62098716,1.42706891,0.67282538,0.00000000
-4.40920460,2.65972434,0.01273323,0.44573115,2.63465317,1.44123795,0.66031772,0.00000000
-4.40320160,2.66522796,0.01206658,0.45868952,2.64609122,1.45544420,0.64861438,0.00000000
-4.39719860,2.67251653,0.01144546,0.47278397,2.65576764,1.46980779,0.63811685,0.00000000
-4.39119560,2.68223867,0.01087271,0.48823322,2.66419126,1.48440729,0.62918631,0.00000000
-4.38519260,2.69493664,0.01035059,0.50523861,2.67189528,1.49927475,0.62213489,0.00000000
-4.37918959,2.71102734,0.00988066,0.52397348,2.67941579,1.51439222,0.61721837,0.00000000
-4.37318659,2.73078581,0.00946380,0.54457207,2.68726732,1.52968990,0.61463022,0.00000000
-4.36718359,2.75433203,0.00910011,0.56711859,2.69591649,1.54504590,0.61449729,0.00000000
-4.36118059,2.78162117,0.00878890,0.59163678,2.70575479,1.56028747,0.61687701,0.00000000
-4.35517759,2.81243782,0.00852869,0.61808067,2.71707195,1.57519385,0.62175632,0.00000000
-4.34917459,2.84639471,0.00831721,0.64632707,2.73003133,1.58950055,0.62905224,0.00000000
-4.34317159,2.88293621,0.00815140,0.67617037,2.74464917,1.60290495,0.63861426,0.00000000
-4.33716858,2.92134709,0.00802746,0.70732022,2.76077910,1.61507335,0.65022835,0.00000000
-4.33116558,2.96076651,0.00794094,0.73940241,2.77810336,1.62564911,0.66362274,0.00000000
-4.32516258,3.00020753,0.00788677,0.77196341,2.79613196,1.63426193,0.67847518,0.00000000
-4.31915958,3.03858170,0.00785939,0.80447855,2.81421042,1.64053793,0.69442172,0.00000000
-4.31315658,3.07472839,0.00785285,0.83636376,2.83153623,1.64411046,0.71106670,0.00000000
-4.30715358,3.10744807,0.00786095,0.86699082,2.84718397,1.64463113,0.72799368,0.00000000
