energy_ev,total_up,Re_p_up,Re_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.65182591,2.03684620,0.79481997,1.21671054,0.78290006,0.01732303,0.01097661,0.08133052
-5.64582291,1.99491998,0.78480287,1.19225501,0.76504011,0.01697616,0.01093414,0.07952496
-5.63981991,1.95452834,0.77494880,1.16923979,0.74717251,0.01664997,0.01084874,0.07787140
-5.63381691,1.91621617,0.76552158,1.14801999,0.72948565,0.01634843,0.01072291,0.07638963
-5.62781391,1.88052359,0.75680259,1.12894229,0.71216977,0.01607536,0.01056018,0.07510002
-5.62181091,1.84797866,0.74908511,1.11233986,0.69541487,0.01583441,0.01036498,0.07402349
-5.61580790,1.81908873,0.74266752,1.09852655,0.67940831,0.01562897,0.01014247,0.07318138
-5.60980490,1.79433060,0.73784533,1.08779023,0.66433189,0.01546210,0.00989838,0.07259525
-5.60380190,1.77413977,0.73490253,1.08038564,0.65035876,0.01533645,0.00963885,0.07228663
-5.59779890,1.75889923,0.73410247,1.07652700,0.63765010,0.01525418,0.00937015,0.07227673
-5.59179590,1.74892839,0.73567888,1.07638069,0.62635180,0.01521685,0.00909851,0.07258604
-5.58579290,1.74447260,0.73982726,1.08005847,0.61659130,0.01522533,0.00882989,0.07323398
-5.57978989,1.74569410,0.74669732,1.08761161,0.60847470,0.01527971,0.00856978,0.07423850
-5.57378689,1.75266470,0.75638662,1.09902636,0.60208432,0.01537926,0.00832305,0.07561570
-5.56778389,1.76536087,0.76893597,1.11422105,0.59747693,0.01552236,0.00809376,0.07737948
-5.56178089,1.78366163,0.78432680,1.13304515,0.59468256,0.01570647,0.00788510,0.07954120
-5.55577789,1.80734938,0.80248062,1.15528049,0.59370413,0.01592817,0.00769930,0.08210944
-5.54977489,1.83611392,0.82326075,1.18064465,0.59451788,0.01618319,0.00753760,0.08508977
-5.54377189,1.86955948,0.84647619,1.20879659,0.59707450,0.01646648,0.00740028,0.08848461
-5.53776888,1.90721459,0.87188754,1.23934424,0.60130103,0.01677231,0.00728671,0.09229311
-5.53176588,1.94854440,0.89921470,1.27185395,0.60710331,0.01709440,0.00719541,0.09651115
-5.52576288,1.99296497,0.92814597,1.30586130,0.61436901,0.01742613,0.00712419,0.10113131
-5.51975988,2.03985883,0.95834820,1.34088292,0.62297092,0.01776062,0.00707027,0.10614291
-5.51375688,2.08859134,0.98947741,1.37642892,0.63277048,0.01809101,0.00703042,0.11153206
-5.50775388,2.13852695,1.02118954,1.41201517,0.64362132,0.01841058,0.00700112,0.11728172
-5.50175088,2.18904476,1.05315068,1.44717530,0.65537276,0.01871298,0.00697873,0.12337173
-5.49574787,2.23955289,1.08504640,1.48147162,0.66787293,0.01899235,0.00695959,0.12977885
-5.48974487,2.28950081,1.11658975,1.51450472,0.68097170,0.01924355,0.00694020,0.13647673
-5.48374187,2.33838951,1.14752754,1.54592136,0.69452296,0.01946221,0.00691731,0.14343591
-5.47773887,2.38577893,1.17764474,1.57542042,0.70838659,0.01964487,0.00688804,0.15062373
-5.47173587,2.43129268,1.20676674,1.60275664,0.72242973,0.01978903,0.00684994,0.15800423
-5.46573287,2.47461993,1.23475950,1.62774234,0.73652766,0.01989321,0.00680107,0.16553808
-5.45972986,2.51551453,1.26152772,1.65024687,0.75056403,0.01995690,0.00674000,0.17318247
-5.45372686,2.55379180,1.28701109,1.67019428,0.76443087,0.01998056,0.00666586,0.18089107
-5.44772386,2.58932326,1.31117910,1.68755918,0.77802805,0.01996555,0.00657832,0.18861403
-5.44172086,2.62202974,1.33402460,1.70236136,0.79126268,0.01991400,0.00647755,0.19629808
-5.43571786,2.65187357,1.35555675,1.71465940,0.80404829,0.01982875,0.00636420,0.20388675
-5.42971486,2.67885039,1.37579372,1.72454382,0.81630408,0.01971317,0.00623938,0.21132075
-5.42371186,2.70298106,1.39475568,1.73213009,0.82795425,0.01957107,0.00610453,0.21853854
-5.41770885,2.72430450,1.41245853,1.73755210,0.83892764,0.01940652,0.00596144,0.22547702
-5.41170585,2.74287163,1.42890892,1.74095623,0.84915756,0.01922375,0.00581212,0.23207254
-5.40570285,2.75874108,1.44410060,1.74249659,0.85858212,0.01902701,0.00565880,0.23826196
-5.39969985,2.77197667,1.45801272,1.74233143,0.86714481,0.01882046,0.00550381,0.24398402
-5.39369685,2.78264697,1.47060988,1.74062097,0.87479556,0.01860813,0.00534954,0.24918072
-5.38769385,2.79082667,1.48184402,1.73752657,0.88149207,0.01839379,0.00519841,0.25379889
-5.38169085,2.79659958,1.49165804,1.73321116,0.88720129,0.01818094,0.00505281,0.25779175
-5.37568784,2.80006296,1.49999080,1.72784070,0.89190111,0.01797282,0.00491505,0.26112041
-5.36968484,2.80133240,1.50678315,1.72158630,0.89558191,0.01777234,0.00478734,0.26375526
-5.36368184,2.80054695,1.51198448,1.71462666,0.89824787,0.01758219,0.00467178,0.26567724
-5.35767884,2.79787360,1.51555940,1.70715039,0.89991803,0.01740476,0.00457030,0.26687869
-5.35167584,2.79351056,1.51749393,1.69935767,0.90062664,0.01724225,0.00448466,0.26736403
-5.34567284,2.78768880,1.51780071,1.69146112,0.90042301,0.01709669,0.00441645,0.26714991
-5.33966983,2.78067135,1.51652296,1.68368516,0.89937055,0.01696992,0.00436707,0.26626505
-5.33366683,2.77275010,1.51373671,1.67626403,0.89754510,0.01686368,0.00433770,0.26474959
-5.32766383,2.76423997,1.50955121,1.66943812,0.89503247,0.01677957,0.00432933,0.26265401
-5.32166083,2.75547068,1.50410743,1.66344873,0.89192541,0.01671904,0.00434270,0.26003770
-5.31565783,2.74677639,1.49757483,1.65853149,0.88831996,0.01668340,0.00437834,0.25696721
-5.30965483,2.73848380,1.49014643,1.65490876,0.88431161,0.01667376,0.00443651,0.25351418
-5.30365183,2.73089943,1.48203279,1.65278146,0.87999127,0.01669099,0.00451722,0.24975324
-5.29764882,2.72429695,1.47345508,1.65232088,0.87544146,0.01673567,0.00462024,0.24575974
-5.29164582,2.71890542,1.46463789,1.65366107,0.87073290,0.01680805,0.00474506,0.24160762
-5.28564282,2.71489931,1.45580222,1.65689237,0.86592177,0.01690793,0.00489090,0.23736738
-5.27963982,2.71239123,1.44715910,1.66205671,0.86104786,0.01703472,0.00505676,0.23310439
-5.27363682,2.71142782,1.43890428,1.66914498,0.85613366,0.01718732,0.00524136,0.22887742
-5.26763382,2.71198932,1.43121430,1.67809694,0.85118472,0.01736412,0.00544324,0.22473768
-5.26163082,2.71399313,1.42424414,1.68880372,0.84619100,0.01756307,0.00566073,0.22072814
-5.25562781,2.71730101,1.41812645,1.70111292,0.84112938,0.01778162,0.00589204,0.21688341
-5.24962481,2.72172978,1.41297240,1.71483602,0.83596711,0.01801681,0.00613525,0.21322991
-5.24362181,2.72706481,1.40887382,1.72975782,0.83066592,0.01826538,0.00638841,0.20978648
-5.23761881,2.73307537,1.40590647,1.74564724,0.82518668,0.01852377,0.00664953,0.20656525
-5.23161581,2.73953108,1.40413389,1.76226886,0.81949418,0.01878832,0.00691670,0.20357276
-5.22561281,2.74621810,1.40361153,1.77939452,0.81356176,0.01905530,0.00718806,0.20081115
-5.21960980,2.75295421,1.40439069,1.79681416,0.80737547,0.01932110,0.00746192,0.19827950
-5.21360680,2.75960163,1.40652177,1.81434529,0.80093751,0.01958227,0.00773671,0.19597506
-5.20760380,2.76607679,1.41005670,1.83184042,0.79426866,0.01983567,0.00801106,0.19389440
-5.20160080,2.77235640,1.41505001,1.84919207,0.78740952,0.02007855,0.00828375,0.19203437
-5.19559780,2.77847951,1.42155877,1.86633507,0.78042064,0.02030861,0.00855379,0.19039290
-5.18959480,2.78454538,1.42964101,1.88324604,0.77338126,0.02052407,0.00882033,0.18896952
-5.18359180,2.79070755,1.43935317,1.89994030,0.76638700,0.02072368,0.00908265,0.18776566
-5.17758879,2.79716449,1.45074645,1.91646642,0.75954658,0.02090675,0.00934018,0.18678472
-5.17158579,2.80414769,1.46386269,1.93289898,0.75297772,0.02107312,0.00959240,0.18603201
-5.16558279,2.81190814,1.47873005,1.94933025,0.74680269,0.02122315,0.00983885,0.18551449
-5.15957979,2.82070213,1.49535902,1.96586127,0.74114364,0.02135766,0.01007910,0.18524041
-5.15357679,2.83077765,1.51373912,1.98259335,0.73611816,0.02147789,0.01031270,0.18521903
-5.14757379,2.84236217,1.53383672,1.99962039,0.73183526,0.02158546,0.01053921,0.18546022
-5.14157079,2.85565282,1.55559434,2.01702278,0.72839214,0.02168229,0.01075819,0.18597418
-5.13556778,2.87080946,1.57893138,2.03486323,0.72587182,0.02177056,0.01096919,0.18677129
-5.12956478,2.88795110,1.60374662,2.05318479,0.72434171,0.02185264,0.01117185,0.18786202
-5.12356178,2.90715562,1.62992208,2.07201094,0.72385334,0.02193105,0.01136586,0.18925687
-5.11755878,2.92846246,1.65732805,2.09134782,0.72444282,0.02200844,0.01155107,0.19096654
-5.11155578,2.95187787,1.68582895,2.11118789,0.72613222,0.02208750,0.01172754,0.19300195
-5.10555278,2.97738164,1.71528933,2.13151465,0.72893141,0.02217096,0.01189554,0.19537436
-5.09954977,3.00493448,1.74557949,2.15230762,0.73284008,0.02226151,0.01205567,0.19809536
-5.09354677,3.03448490,1.77658006,2.17354684,0.73784979,0.02236176,0.01220881,0.20117667
-5.08754377,3.06597444,1.80818500,2.19521619,0.74394552,0.02247418,0.01235621,0.20462979
-5.08154077,3.09934035,1.84030241,2.21730473,0.75110667,0.02260102,0.01249939,0.20846531
-5.07553777,3.13451484,1.87285289,2.23980576,0.75930707,0.02274419,0.01264016,0.21269205
-5.06953477,3.17142061,1.90576519,2.26271300,0.76851404,0.02290521,0.01278051,0.21731571
-5.06353177,3.20996230,1.93896922,2.28601406,0.77868635,0.02308507,0.01292251,0.22233747
-5.05752876,3.25001439,1.97238674,2.30968129,0.78977126,0.02328408,0.01306821,0.22775217
-5.05152576,3.29140595,2.00592008,2.33366053,0.80170066,0.02350182,0.01321946,0.23354647
-5.04552276,3.33390358,2.03943972,2.35785846,0.81438671,0.02373696,0.01337779,0.23969690
-5.03951976,3.37719352,2.07277161,2.38212949,0.82771736,0.02398720,0.01354421,0.24616807
-5.03351676,3.42086484,2.10568511,2.40626333,0.84155206,0.02424919,0.01371910,0.25291103
-5.02751376,3.46439506,2.13788273,2.42997427,0.85571814,0.02451847,0.01390204,0.25986207
-5.02151076,3.50714001,2.16899254,2.45289348,0.87000839,0.02478953,0.01409176,0.26694204
-5.01550775,3.54832931,2.19856430,2.47456515,0.88418007,0.02505576,0.01428600,0.27405620
-5.00950475,3.58706872,2.22607000,2.49444743,0.89795589,0.02530964,0.01448157,0.28109497
-5.00350175,3.62235009,2.25090927,2.51191866,0.91102691,0.02554285,0.01467431,0.28793527
-4.99749875,3.65306932,2.27241995,2.52628920,0.92305770,0.02574644,0.01485923,0.29444283
-4.99149575,3.67805213,2.28989361,2.53681853,0.93369355,0.02591113,0.01503060,0.30047514
-4.98549275,3.69608688,2.30259574,2.54273742,0.94256964,0.02602756,0.01518214,0.30588512
-4.97948974,3.70596332,2.30978974,2.54327397,0.94932173,0.02608656,0.01530726,0.31052542
-4.97348674,3.70651553,2.31076371,2.53768274,0.95359809,0.02607956,0.01539930,0.31425297
-4.96748374,3.69666706,2.30485886,2.52527522,0.95507199,0.02599882,0.01545179,0.31693387
-4.96148074,3.67547616,2.29149816,2.50545041,0.95345422,0.02583776,0.01545873,0.31844819
-4.95547774,3.64217861,2.27021365,2.47772368,0.94850505,0.02559126,0.01541487,0.31869455
-4.94947474,3.59622607,2.24067124,2.44175261,0.94004495,0.02525586,0.01531592,0.31759429
-4.94347174,3.53731790,2.20269147,2.39735817,0.92796364,0.02482994,0.01515883,0.31509491
-4.93746873,3.46542473,2.15626533,2.34454033,0.91222691,0.02431383,0.01494191,0.31117282
-4.93146573,3.38080259,2.10156415,2.28348715,0.89288095,0.02370987,0.01466496,0.30583509
-4.92546273,3.28399687,2.03894323,2.21457692,0.87005393,0.02302235,0.01432935,0.29912019
-4.91945973,3.17583600,1.96893883,2.13837323,0.84395487,0.02225743,0.01393802,0.29109776
-4.91345673,3.05741519,1.89225884,2.05561342,0.81486973,0.02142302,0.01349545,0.28186732
-4.90745373,2.93007123,1.80976763,1.96719088,0.78315513,0.02052849,0.01300754,0.27155608
-4.90145073,2.79534961,1.72246569,1.87413233,0.74922992,0.01958446,0.01248146,0.26031594
-4.89544772,2.65496580,1.63146524,1.77757121,0.71356504,0.01860253,0.01192552,0.24831980
-4.88944472,2.51076244,1.53796290,1.67871856,0.67667226,0.01759491,0.01134888,0.23575741
-4.88344172,2.36466461,1.44321059,1.57883275,0.63909212,0.01657417,0.01076140,0.22283087
-4.87743872,2.21863503,1.34848595,1.47918951,0.60138183,0.01555293,0.01017337,0.20975006
-4.87143572,2.07463104,1.25506346,1.38105339,0.56410334,0.01454355,0.00959529,0.19672808
-4.86543272,1.93456486,1.16418718,1.28565181,0.52781215,0.01355790,0.00903764,0.18397683
-4.85942971,1.80026835,1.07704602,1.19415248,0.49304713,0.01260718,0.00851068,0.17170300
-4.85342671,1.67346304,0.99475208,1.10764465,0.46032150,0.01170170,0.00802429,0.16010443
-4.84742371,1.55573578,0.91832254,1.02712451,0.43011517,0.01085079,0.00758775,0.14936686
-4.84142071,1.44852011,0.84866506,0.95348467,0.40286837,0.01006270,0.00720967,0.13966128
-4.83541771,1.35308282,0.78656682,0.88750741,0.37897661,0.00934457,0.00689783,0.13114163
-4.82941471,1.27051521,0.73268680,0.82986114,0.35878665,0.00870240,0.00665909,0.12394299
-4.82341171,1.20172804,0.68755093,0.78109962,0.34259349,0.00814109,0.00649931,0.11818019
-4.81740870,1.14744942,0.65154984,0.74166296,0.33063797,0.00766446,0.00642330,0.11394659
-4.81140570,1.10822446,0.62493836,0.71187983,0.32310495,0.00727528,0.00643470,0.11131327
-4.80540270,1.08441592,0.60783673,0.69197010,0.32012177,0.00697536,0.00653598,0.11032830
-4.79939970,1.07620510,0.60023271,0.68204747,0.32175688,0.00676554,0.00672837,0.11101620
-4.79339670,1.08359242,0.60198465,0.68212140,0.32801856,0.00664581,0.00701179,0.11337751
-4.78739370,1.10639757,0.61282504,0.69209832,0.33885375,0.00661527,0.00738484,0.11738843
-4.78139070,1.14425903,0.63236471,0.71178197,0.35414708,0.00667218,0.00784474,0.12300066
-4.77538769,1.19663347,0.66009761,0.74087299,0.37372009,0.00681399,0.00838732,0.13014140
-4.76938469,1.26279543,0.69540645,0.77896803,0.39733106,0.00703733,0.00900701,0.13871349
-4.76338169,1.34183802,0.73756937,0.82555891,0.42467547,0.00733801,0.00969687,0.14859603
-4.75737869,1.43267546,0.78576802,0.88003235,0.45538748,0.00771103,0.01044860,0.15964523
-4.75137569,1.53404833,0.83909727,0.94167076,0.48904267,0.00815059,0.01125267,0.17169581
-4.74537269,1.64453236,0.89657694,1.00965491,0.52516216,0.00865011,0.01209840,0.18456294
-4.73936968,1.76255148,0.95716557,1.08306878,0.56321839,0.00920228,0.01297409,0.19804473
-4.73336668,1.88639559,1.01977644,1.16090720,0.60264266,0.00979907,0.01386727,0.21192539
-4.72736368,2.01424342,1.08329570,1.24208658,0.64283437,0.01043189,0.01476486,0.22597890
-4.72136068,2.14419042,1.14660251,1.32545872,0.68317194,0.01109160,0.01565348,0.23997338
-4.71535768,2.27428130,1.20859062,1.40982784,0.72302520,0.01176873,0.01651968,0.25367583
-4.70935468,2.40254667,1.26819114,1.49397041,0.76176900,0.01245356,0.01735029,0.26685733
-4.70335168,2.52704275,1.32439571,1.57665736,0.79879762,0.01313633,0.01813268,0.27929843
-4.69734867,2.64589310,1.37627937,1.65667812,0.83353952,0.01380741,0.01885512,0.29079465
-4.69134567,2.75733079,1.42302242,1.73286554,0.86547202,0.01445748,0.01950700,0.30116182
-4.68534267,2.85973969,1.46393042,1.80412104,0.89413522,0.01507778,0.02007917,0.31024110
-4.67933967,2.95169313,1.49845156,1.86943883,0.91914479,0.01566022,0.02056413,0.31790355
-4.67333667,3.03198860,1.52619080,1.92792839,0.94020295,0.01619763,0.02095623,0.32405392
-4.66733367,3.09967685,1.54692000,1.97883428,0.95710727,0.01668388,0.02125184,0.32863362
-4.66133067,3.15408440,1.56058376,2.02155247,0.96975690,0.01711402,0.02144938,0.33162270
-4.65532766,3.19482831,1.56730056,2.05564256,0.97815580,0.01748439,0.02154941,0.33304068
-4.64932466,3.22182258,1.56735908,2.08083528,0.98241298,0.01779265,0.02155455,0.33294624
-4.64332166,3.23527596,1.56120973,2.09703524,0.98273946,0.01803787,0.02146943,0.33143575
-4.63731866,3.23568111,1.54945164,2.10431853,0.97944215,0.01822045,0.02130051,0.32864055
-4.63131566,3.22379543,1.53281537,2.10292554,0.97291476,0.01834213,0.02105591,0.32472327
-4.62531266,3.20061445,1.51214198,2.09324933,0.96362603,0.01840583,0.02074519,0.31987310
-4.61930965,3.16733862,1.48835897,2.07581990,0.95210561,0.01841562,0.02037901,0.31430021
-4.61330665,3.12533484,1.46245392,2.05128524,0.93892819,0.01837651,0.01996891,0.30822959
-4.60730365,3.07609408,1.43544644,2.02038988,0.92469631,0.01829429,0.01952695,0.30189441
-4.60130065,3.02118674,1.40835954,1.98395175,0.91002244,0.01817538,0.01906541,0.29552918
-4.59529765,2.96221730,1.38219102,1.94283835,0.89551103,0.01802662,0.01859642,0.28936282
-4.58929465,2.90077972,1.35788582,1.89794303,0.88174097,0.01785507,0.01813172,0.28361210
-4.58329165,2.83841534,1.33631026,1.85016223,0.86924927,0.01766786,0.01768231,0.27847539
-4.57728864,2.77657435,1.31822866,1.80037444,0.85851628,0.01747200,0.01725823,0.27412712
-4.57128564,2.71658220,1.30428335,1.74942152,0.84995310,0.01727423,0.01686829,0.27071301
-4.56528264,2.65961179,1.29497841,1.69809278,0.84389142,0.01708090,0.01651994,0.26834634
-4.55927964,2.60666209,1.29066780,1.64711221,0.84057630,0.01689785,0.01621909,0.26710522
-4.55327664,2.55854372,1.29154812,1.59712909,0.84016181,0.01673033,0.01597007,0.26703107
-4.54727364,2.51587147,1.29765632,1.54871188,0.84270990,0.01658296,0.01577559,0.26812828
-4.54127064,2.47906380,1.30887233,1.50234543,0.84819226,0.01645968,0.01563674,0.27036507
-4.53526763,2.44834876,1.32492663,1.45843117,0.85649512,0.01636375,0.01555315,0.27367550
-4.52926463,2.42377581,1.34541237,1.41728993,0.86742671,0.01629774,0.01552307,0.27796248
-4.52326163,2.40523273,1.36980173,1.37916708,0.88072695,0.01626360,0.01554360,0.28310184
-4.51725863,2.39246659,1.39746584,1.34423938,0.89607916,0.01626261,0.01561091,0.28894703
-4.51125563,2.38510778,1.42769767,1.31262311,0.91312292,0.01629552,0.01572051,0.29533449
-4.50525263,2.38269584,1.45973694,1.28438287,0.93146789,0.01636252,0.01586755,0.30208941
-4.49924962,2.38470605,1.49279617,1.25954073,0.95070773,0.01646330,0.01604710,0.30903162
-4.49324662,2.39057545,1.52608703,1.23808492,0.97043383,0.01659713,0.01625446,0.31598145
-4.48724362,2.39972754,1.55884575,1.21997802,0.99024798,0.01676283,0.01648546,0.32276532
-4.48124062,2.41159430,1.59035698,1.20516398,1.00977389,0.01695886,0.01673667,0.32922089
-4.47523762,2.42563517,1.61997497,1.19357387,1.02866680,0.01718330,0.01700563,0.33520155
-4.46923462,2.44135208,1.64714148,1.18513011,1.04662117,0.01743387,0.01729099,0.34058017
-4.46323162,2.45830027,1.67139973,1.17974905,1.06337604,0.01770797,0.01759260,0.34525195
-4.45722861,2.47609477,1.69240403,1.17734197,1.07871812,0.01800266,0.01791151,0.34913632
-4.45122561,2.49441246,1.70992478,1.17781449,1.09248259,0.01831466,0.01824993,0.35217790
-4.44522261,2.51299005,1.72384890,1.18106456,1.10455177,0.01864037,0.01861104,0.35434652
-4.43921961,2.53161839,1.73417574,1.18697939,1.11485188,0.01897590,0.01899884,0.35563623
-4.43321661,2.55013375,1.74100891,1.19543142,1.12334826,0.01931703,0.01941784,0.35606371
-4.42721361,2.56840672,1.74454445,1.20627383,1.13003937,0.01965930,0.01987277,0.35566576
-4.42121061,2.58632960,1.74505609,1.21933588,1.13495003,0.01999800,0.02036816,0.35449641
-4.41520760,2.60380312,1.74287820,1.23441854,1.13812435,0.02032824,0.02090803,0.35262352
-4.40920460,2.62072336,1.73838743,1.25129065,1.13961862,0.02064500,0.02149551,0.35012519
-4.40320160,2.63696957,1.73198365,1.26968619,1.13949481,0.02094316,0.02213246,0.34708602
-4.39719860,2.65239386,1.72407117,1.28930273,1.13781464,0.02121767,0.02281918,0.34359352
-4.39119560,2.66681307,1.71504093,1.30980151,1.13463488,0.02146353,0.02355417,0.33973459
-4.38519260,2.68000356,1.70525436,1.33080922,1.13000368,0.02167593,0.02433399,0.33559240
-4.37918959,2.69169911,1.69502953,1.35192167,1.12395833,0.02185035,0.02515313,0.33124364
-4.37318659,2.70159208,1.68462998,1.37270923,1.11652430,0.02198262,0.02600406,0.32675625
-4.36718359,2.70933787,1.67425655,1.39272418,1.10771553,0.02206901,0.02687738,0.32218769
-4.36118059,2.71456248,1.66404247,1.41150956,1.09753597,0.02210633,0.02776197,0.31758375
-4.35517759,2.71687278,1.65405166,1.42860934,1.08598199,0.02209199,0.02864537,0.31297796
-4.34917459,2.71586908,1.64428012,1.44357973,1.07304562,0.02202406,0.02951412,0.30839149
-4.34317159,2.71115938,1.63466023,1.45600089,1.05871834,0.02190130,0.03035420,0.30383361
-4.33716858,2.70237463,1.62506764,1.46548895,1.04299507,0.02172323,0.03115153,0.29930260
-4.33116558,2.68918436,1.61533023,1.47170754,1.02587822,0.02149010,0.03189246,0.29478704
-4.32516258,2.67131182,1.60523867,1.47437861,1.00738159,0.02120294,0.03256424,0.29026741
-4.31915958,2.64854802,1.59455815,1.47329192,0.98753372,0.02086350,0.03315547,0.28571800
-4.31315658,2.62076400,1.58304060,1.46831275,0.96638077,0.02047428,0.03365651,0.28110888
-4.30715358,2.58792076,1.57043685,1.45938766,0.94398856,0.02003844,0.03405980,0.27640797
