energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-2.92646323,0.85518196,0.19162857,0.29876928,0.02753441,0.02077979,0.31845930,0.00000000,0.35938290,0.00000000
-2.92046023,0.80493301,0.18945634,0.27807838,0.02477932,0.02314388,0.29427964,0.00000000,0.33999397,0.00000000
-2.91445723,0.76537598,0.19051425,0.26087760,0.02228782,0.02609118,0.27352485,0.00000000,0.32518159,0.00000000
-2.90845423,0.73739621,0.19509951,0.24745280,0.02008502,0.02968136,0.25645517,0.00000000,0.31531249,0.00000000
-2.90245123,0.72170629,0.20348217,0.23802949,0.01819159,0.03397331,0.24325874,0.00000000,0.31067666,0.00000000
-2.89644822,0.71884462,0.21590219,0.23277362,0.01662442,0.03902389,0.23405319,0.00000000,0.31148563,0.00000000
-2.89044522,0.72917565,0.23256660,0.23179306,0.01539743,0.04488661,0.22888813,0.00000000,0.31787127,0.00000000
-2.88444222,0.75289134,0.25364685,0.23513955,0.01452234,0.05161020,0.22774839,0.00000000,0.32988540,0.00000000
-2.87843922,0.79001321,0.27927610,0.24281074,0.01400953,0.05923719,0.23055763,0.00000000,0.34749965,0.00000000
-2.87243622,0.84039488,0.30954664,0.25475243,0.01386874,0.06780249,0.23718233,0.00000000,0.37060585,0.00000000
-2.86643322,0.90372508,0.34450750,0.27086060,0.01410974,0.07733193,0.24743596,0.00000000,0.39901697,0.00000000
-2.86043022,0.97953105,0.38416217,0.29098349,0.01474281,0.08784105,0.26108335,0.00000000,0.43246863,0.00000000
-2.85442721,1.06718297,0.42846676,0.31492366,0.01577905,0.09933384,0.27784541,0.00000000,0.47062152,0.00000000
-2.84842421,1.16589948,0.47732841,0.34244002,0.01723050,0.11180178,0.29740400,0.00000000,0.51306493,0.00000000
-2.84242121,1.27475490,0.53060439,0.37325014,0.01911003,0.12522306,0.31940735,0.00000000,0.55932148,0.00000000
-2.83641821,1.39268839,0.58810155,0.40703279,0.02143097,0.13956194,0.34347582,0.00000000,0.60885336,0.00000000
-2.83041521,1.51851542,0.64957641,0.44343088,0.02420651,0.15476847,0.36920824,0.00000000,0.66107010,0.00000000
-2.82441221,1.65094161,0.71473576,0.48205486,0.02744893,0.17077833,0.39618869,0.00000000,0.71533789,0.00000000
-2.81840920,1.78857895,0.78323770,0.52248668,0.03116849,0.18751292,0.42399380,0.00000000,0.77099028,0.00000000
-2.81240620,1.92996421,0.85469306,0.56428421,0.03537230,0.20487970,0.45220023,0.00000000,0.82734022,0.00000000
-2.80640320,2.07357911,0.92866710,0.60698621,0.04006291,0.22277263,0.48039243,0.00000000,0.88369282,0.00000000
-2.80040020,2.21787179,1.00468141,0.65011766,0.04523692,0.24107280,0.50817021,0.00000000,0.93935876,0.00000000
-2.79439720,2.36127900,1.08221594,0.69319546,0.05088350,0.25964915,0.53515604,0.00000000,0.99366757,0.00000000
-2.78839420,2.50224834,1.16071114,0.73573430,0.05698304,0.27835941,0.56100169,0.00000000,1.04598056,0.00000000
-2.78239120,2.63925995,1.23957039,0.77725263,0.06350584,0.29705105,0.58539401,0.00000000,1.09570272,0.00000000
-2.77638819,2.77084723,1.31816262,0.81727865,0.07041114,0.31556241,0.60805966,0.00000000,1.14229328,0.00000000
-2.77038519,2.89561598,1.39582562,0.85535618,0.07764636,0.33372405,0.62876859,0.00000000,1.18527453,0.00000000
-2.76438219,3.01226203,1.47187006,0.89105048,0.08514679,0.35136027,0.64733612,0.00000000,1.22423874,0.00000000
-2.75837919,3.11958697,1.54558470,0.92395375,0.09283570,0.36829085,0.66362372,0.00000000,1.25885301,0.00000000
-2.75237619,3.21651240,1.61624304,0.95369065,0.10062499,0.38433321,0.67753854,0.00000000,1.28886213,0.00000000
-2.74637319,3.30209257,1.68311175,0.97992352,0.10841638,0.39930483,0.68903172,0.00000000,1.31408955,0.00000000
-2.74037019,3.37552608,1.74546106,1.00235758,0.11610309,0.41302611,0.69809583,0.00000000,1.33443681,0.00000000
-2.73436718,3.43616654,1.80257729,1.02074591,0.12357219,0.42532358,0.70476172,0.00000000,1.34988164,0.00000000
-2.72836418,3.48353282,1.85377743,1.03489432,0.13070723,0.43603351,0.70909484,0.00000000,1.36047517,0.00000000
-2.72236118,3.51731862,1.89842557,1.04466594,0.13739143,0.44500579,0.71119162,0.00000000,1.36633855,0.00000000
-2.71635818,3.53740163,1.93595072,1.04998555,0.14351108,0.45210801,0.71117589,0.00000000,1.36765924,0.00000000
-2.71035518,3.54385167,1.96586552,1.05084325,0.14895904,0.45722962,0.70919561,0.00000000,1.36468730,0.00000000
-2.70435218,3.53693755,1.98778481,1.04729747,0.15363833,0.46028591,0.70542007,0.00000000,1.35773166,0.00000000
-2.69834917,3.51713174,2.00144332,1.03947688,0.15746546,0.46122176,0.70003755,0.00000000,1.34715629,0.00000000
-2.69234617,3.48511193,2.00671130,1.02758106,0.16037347,0.46001478,0.69325325,0.00000000,1.33337632,0.00000000
-2.68634317,3.44175860,2.00360701,1.01187943,0.16231444,0.45667774,0.68528757,0.00000000,1.31685362,0.00000000
-2.68034017,3.38814747,1.99230515,0.99270839,0.16326140,0.45126006,0.67637435,0.00000000,1.29809170,0.00000000
-2.67433717,3.32553598,1.97314017,0.97046632,0.16320951,0.44384819,0.66675890,0.00000000,1.27762937,0.00000000
-2.66833417,3.25534303,1.94660389,0.94560636,0.16217633,0.43456476,0.65669549,0.00000000,1.25603300,0.00000000
-2.66233117,3.17912180,1.91333693,0.91862693,0.16020140,0.42356648,0.64644419,0.00000000,1.23388695,0.00000000
-2.65632816,3.09852542,1.87411398,0.89006015,0.15734481,0.41104069,0.63626673,0.00000000,1.21178204,0.00000000
-2.65032516,3.01526623,1.82982299,0.86045841,0.15368513,0.39720080,0.62642135,0.00000000,1.19030210,0.00000000
-2.64432216,2.93106955,1.78143908,0.83037932,0.14931651,0.38228065,0.61715665,0.00000000,1.17000873,0.00000000
-2.63831916,2.84762332,1.72999408,0.80036985,0.14434536,0.36652795,0.60870450,0.00000000,1.15142464,0.00000000
-2.63231616,2.76652577,1.67654299,0.77094998,0.13888650,0.35019729,0.60127228,0.00000000,1.13501619,0.00000000
-2.62631316,2.68923315,1.62212886,0.74259666,0.13305914,0.33354277,0.59503475,0.00000000,1.12117593,0.00000000
-2.62031016,2.61701007,1.56774785,0.71572891,0.12698282,0.31681073,0.59012611,0.00000000,1.11020593,0.00000000
-2.61430715,2.55088503,1.51431604,0.69069455,0.12077352,0.30023289,0.58663251,0.00000000,1.10230297,0.00000000
-2.60830415,2.49161352,1.46263986,0.66775940,0.11453999,0.28402014,0.58458587,0.00000000,1.09754666,0.00000000
-2.60230115,2.43965097,1.41339151,0.64709948,0.10838070,0.26835743,0.58395917,0.00000000,1.09589131,0.00000000
-2.59629815,2.39513731,1.36709072,0.62879662,0.10238122,0.25339970,0.58466402,0.00000000,1.09716241,0.00000000
-2.59029515,2.35789444,1.32409386,0.61283776,0.09661244,0.23926937,0.58655060,0.00000000,1.10105846,0.00000000
-2.58429215,2.32743721,1.28459087,0.59911808,0.09112938,0.22605521,0.58941047,0.00000000,1.10715840,0.00000000
-2.57828914,2.30299797,1.24861021,0.58744789,0.08597084,0.21381269,0.59298211,0.00000000,1.11493479,0.00000000
-2.57228614,2.28356384,1.21603160,0.57756293,0.08115971,0.20256583,0.59695939,0.00000000,1.12377246,0.00000000
-2.56628314,2.26792525,1.18660583,0.56913768,0.07670396,0.19231030,0.60100249,0.00000000,1.13299205,0.00000000
-2.56028014,2.25473376,1.15998049,0.56180111,0.07259816,0.18301763,0.60475099,0.00000000,1.14187770,0.00000000
-2.55427714,2.24256655,1.13573041,0.55515415,0.06882550,0.17464034,0.60783859,0.00000000,1.14970752,0.00000000
-2.54827414,2.22999460,1.11339101,0.54878797,0.06536006,0.16711758,0.60990872,0.00000000,1.15578574,0.00000000
-2.54227114,2.21565150,1.09249299,0.54230252,0.06216936,0.16038110,0.61063039,0.00000000,1.15947488,0.00000000
-2.53626813,2.19829965,1.07259638,0.53532414,0.05921687,0.15436126,0.60971336,0.00000000,1.16022655,0.00000000
-2.53026513,2.17689081,1.05332235,0.52752189,0.05646457,0.14899258,0.60692205,0.00000000,1.15760927,0.00000000
-2.52426213,2.15061830,1.03438096,0.51862159,0.05387521,0.14421890,0.60208733,0.00000000,1.15133208,0.00000000
-2.51825913,2.11895852,1.01559378,0.50841728,0.05141439,0.13999759,0.59511563,0.00000000,1.14126260,0.00000000
-2.51225613,2.08170001,0.99690988,0.49677950,0.04905226,0.13630288,0.58599497,0.00000000,1.12743882,0.00000000
-2.50625313,2.03895909,0.97841478,0.48366041,0.04676490,0.13312799,0.57479745,0.00000000,1.11007381,0.00000000
-2.50025013,1.99118134,0.96033169,0.46909536,0.04453516,0.13048614,0.56167823,0.00000000,1.08955324,0.00000000
-2.49424712,1.93912951,0.94301517,0.45320136,0.04235326,0.12841030,0.54687090,0.00000000,1.06642574,0.00000000
-2.48824412,1.88385828,0.92693747,0.43617236,0.04021686,0.12695186,0.53067957,0.00000000,1.04138640,0.00000000
-2.48224112,1.82667754,0.91266822,0.41827191,0.03813081,0.12617811,0.51346806,0.00000000,1.01525423,0.00000000
-2.47623812,1.76910584,0.90084852,0.39982355,0.03610665,0.12616886,0.49564654,0.00000000,0.98894451,0.00000000
-2.47023512,1.71281622,0.89216055,0.38119936,0.03416176,0.12701233,0.47765645,0.00000000,0.96343709,0.00000000
-2.46423212,1.65957670,0.88729410,0.36280742,0.03231835,0.12880036,0.45995431,0.00000000,0.93974203,0.00000000
-2.45822911,1.61118791,0.88691170,0.34507837,0.03060235,0.13162338,0.44299495,0.00000000,0.91886391,0.00000000
-2.45222611,1.56942022,0.89161374,0.32845188,0.02904210,0.13556524,0.42721517,0.00000000,0.90176608,0.00000000
-2.44622311,1.53595258,0.90190520,0.31336325,0.02766718,0.14069810,0.41301825,0.00000000,0.88933631,0.00000000
-2.44022011,1.51231523,0.91816552,0.30023056,0.02650707,0.14707777,0.40075994,0.00000000,0.88235497,0.00000000
-2.43421711,1.49983789,0.94062296,0.28944282,0.02559002,0.15473945,0.39073657,0.00000000,0.88146686,0.00000000
-2.42821411,1.49960502,0.96933458,0.28134907,0.02494192,0.16369431,0.38317547,0.00000000,0.88715756,0.00000000
-2.42221111,1.51241925,1.00417272,0.27624895,0.02458530,0.17392683,0.37822820,0.00000000,0.89973508,0.00000000
-2.41620810,1.53877375,1.04481883,0.27438448,0.02453850,0.18539323,0.37596651,0.00000000,0.91931735,0.00000000
-2.41020510,1.57883419,1.09076482,0.27593350,0.02481494,0.19802082,0.37638132,0.00000000,0.94582586,0.00000000
-2.40420210,1.63243042,1.14132211,0.28100454,0.02542261,0.21170849,0.37938451,0.00000000,0.97898561,0.00000000
-2.39819910,1.69905796,1.19563817,0.28963325,0.02636368,0.22632825,0.38481332,0.00000000,1.01833140,0.00000000
-2.39219610,1.77788904,1.25271987,0.30178055,0.02763434,0.24172773,0.39243735,0.00000000,1.06322006,0.00000000
-2.38619310,1.86779272,1.31146289,0.31733224,0.02922482,0.25773358,0.40196748,0.00000000,1.11284847,0.00000000
-2.38019010,1.96736366,1.37068607,0.33610047,0.03111955,0.27415563,0.41306668,0.00000000,1.16627663,0.00000000
-2.37418709,2.07495850,1.42916937,0.35782679,0.03329763,0.29079163,0.42536206,0.00000000,1.22245512,0.00000000
-2.36818409,2.18873914,1.48569395,0.38218699,0.03573338,0.30743240,0.43845782,0.00000000,1.28025626,0.00000000
-2.36218109,2.30672161,1.53908269,0.40879761,0.03839712,0.32386716,0.45194859,0.00000000,1.33850776,0.00000000
-2.35617809,2.42682934,1.58823969,0.43722422,0.04125615,0.33988886,0.46543266,0.00000000,1.39602803,0.00000000
-2.35017509,2.54694933,1.63218694,0.46699117,0.04427577,0.35529935,0.47852481,0.00000000,1.45166187,0.00000000
-2.34417209,2.66498951,1.67009672,0.49759279,0.04742052,0.36991409,0.49086811,0.00000000,1.50431545,0.00000000
-2.33816908,2.77893570,1.70131845,0.52850579,0.05065536,0.38356638,0.50214441,0.00000000,1.55298919,0.00000000
-2.33216608,2.88690621,1.72539874,0.55920242,0.05394696,0.39611085,0.51208320,0.00000000,1.59680758,0.00000000
-2.32616308,2.98720220,1.74209389,0.58916411,0.05726490,0.40742619,0.52046845,0.00000000,1.63504468,0.00000000
-2.32016008,3.07835200,1.75137433,0.61789506,0.06058264,0.41741703,0.52714340,0.00000000,1.66714419,0.00000000
-2.31415708,3.15914766,1.75342081,0.64493526,0.06387849,0.42601488,0.53201295,0.00000000,1.69273354,0.00000000
-2.30815408,3.22867220,1.74861245,0.66987249,0.06713619,0.43317826,0.53504374,0.00000000,1.71163097,0.00000000
-2.30215108,3.28631622,1.73750738,0.69235264,0.07034523,0.43889192,0.53626194,0.00000000,1.72384560,0.00000000
-2.29614807,3.33178324,1.72081660,0.71208799,0.07350085,0.44316527,0.53574880,0.00000000,1.72957002,0.00000000
-2.29014507,3.36508318,1.69937232,0.72886305,0.07660361,0.44603020,0.53363421,0.00000000,1.72916594,0.00000000
-2.28414207,3.38651413,1.67409218,0.74253754,0.07965869,0.44753819,0.53008856,0.00000000,1.72314320,0.00000000
-2.27813907,3.39663325,1.64594075,0.75304649,0.08267477,0.44775707,0.52531324,0.00000000,1.71213306,0.00000000
-2.27213607,3.39621778,1.61589006,0.76039739,0.08566262,0.44676742,0.51953010,0.00000000,1.69685696,0.00000000
-2.26613307,3.38621809,1.58488083,0.76466457,0.08863349,0.44465876,0.51297058,0.00000000,1.67809194,0.00000000
-2.26013007,3.36770488,1.55378590,0.76598100,0.09159734,0.44152581,0.50586458,0.00000000,1.65663458,0.00000000
-2.25412706,3.34181307,1.52337761,0.76452821,0.09456103,0.43746476,0.49842997,0.00000000,1.63326473,0.00000000
-2.24812406,3.30968526,1.49430015,0.76052457,0.09752659,0.43256984,0.49086291,0.00000000,1.60871119,0.00000000
-2.24212106,3.27241746,1.46704831,0.75421290,0.10048969,0.42693034,0.48332953,0.00000000,1.58362057,0.00000000
-2.23611806,3.23101002,1.44195325,0.74584785,0.10343841,0.42062807,0.47595927,0.00000000,1.55853111,0.00000000
-2.23011506,3.18632627,1.41917590,0.73568396,0.10635245,0.41373545,0.46884030,0.00000000,1.53385261,0.00000000
-2.22411206,3.13906098,1.39870820,0.72396486,0.10920279,0.40631438,0.46201701,0.00000000,1.50985347,0.00000000
-2.21810905,3.08972028,1.38038199,0.71091442,0.11195193,0.39841576,0.45548986,0.00000000,1.48665541,0.00000000
-2.21210605,3.03861412,1.36388514,0.69673000,0.11455468,0.39007988,0.44921744,0.00000000,1.46423615,0.00000000
-2.20610305,2.98586148,1.34878414,0.68157848,0.11695953,0.38133761,0.44312073,0.00000000,1.44243975,0.00000000
-2.20010005,2.93140806,1.33455210,0.66559487,0.11911057,0.37221233,0.43708922,0.00000000,1.42099409,0.00000000
-2.19409705,2.87505522,1.32060094,0.64888370,0.12094978,0.36272252,0.43098865,0.00000000,1.39953447,0.00000000
-2.18809405,2.81649867,1.30631634,0.63152294,0.12241974,0.35288504,0.42466998,0.00000000,1.37763206,0.00000000
-2.18209105,2.75537454,1.29109392,0.61357012,0.12346656,0.34271875,0.41797914,0.00000000,1.35482573,0.00000000
-2.17608804,2.69131036,1.27437523,0.59507021,0.12404285,0.33224852,0.41076702,0.00000000,1.33065546,0.00000000
-2.17008504,2.62397815,1.25568190,0.57606469,0.12411066,0.32150938,0.40289937,0.00000000,1.30469587,0.00000000
-2.16408204,2.55314681,1.23464674,0.55660139,0.12364425,0.31055052,0.39426606,0.00000000,1.27658793,0.00000000
-2.15807904,2.47873108,1.21104051,0.53674422,0.12263249,0.29943914,0.38478929,0.00000000,1.24606756,0.00000000
-2.15207604,2.40083469,1.18479341,0.51658258,0.12108088,0.28826381,0.37443053,0.00000000,1.21298967,0.00000000
-2.14607304,2.31978564,1.15601052,0.49623966,0.11901297,0.27713730,0.36319578,0.00000000,1.17734677,0.00000000
-2.14007004,2.23616219,1.12498088,0.47587934,0.11647131,0.26619860,0.35113914,0.00000000,1.13928131,0.00000000
-2.13406703,2.15080831,1.09217987,0.45571136,0.11351772,0.25561407,0.33836453,0.00000000,1.09909150,0.00000000
-2.12806403,2.06483844,1.05826510,0.43599452,0.11023298,0.24557770,0.32502568,0.00000000,1.05723059,0.00000000
-2.12206103,1.97963141,1.02406603,0.41703780,0.10671596,0.23631033,0.31132435,0.00000000,1.01429991,0.00000000
-2.11605803,1.89681417,0.99056803,0.39919938,0.10308222,0.22805770,0.29750722,0.00000000,0.97103619,0.00000000
-2.11005503,1.81823624,0.95889125,0.38288367,0.09946217,0.22108768,0.28386132,0.00000000,0.92829410,0.00000000
-2.10405203,1.74593590,0.93026533,0.36853634,0.09599874,0.21568621,0.27070865,0.00000000,0.88702470,0.00000000
-2.09804902,1.68209975,0.90600061,0.35663772,0.09284491,0.21215250,0.25839990,0.00000000,0.84825108,0.00000000
-2.09204602,1.62901675,0.88745670,0.34769462,0.09016081,0.21079313,0.24730782,0.00000000,0.81304198,0.00000000
-2.08604302,1.58902831,0.87600917,0.34223076,0.08811075,0.21191551,0.23782019,0.00000000,0.78248450,0.00000000
-2.08004002,1.56447562,0.87301516,0.34077611,0.08686010,0.21582046,0.23033277,0.00000000,0.75765671,0.00000000
-2.07403702,1.55764537,0.87977852,0.34385525,0.08657196,0.22279437,0.22524229,0.00000000,0.73960093,0.00000000
-2.06803402,1.57071487,0.89751507,0.35197484,0.08740395,0.23310087,0.22293947,0.00000000,0.72929831,0.00000000
-2.06203102,1.60569737,0.92731873,0.36561060,0.08950471,0.24697224,0.22380227,0.00000000,0.72764508,0.00000000
-2.05602801,1.66438831,0.97012881,0.38519370,0.09301054,0.26460083,0.22818913,0.00000000,0.73543093,0.00000000
-2.05002501,1.74831325,1.02669927,0.41109688,0.09804188,0.28613058,0.23643244,0.00000000,0.75331957,0.00000000
-2.04402201,1.85867801,1.09757032,0.44362054,0.10469984,0.31164905,0.24883181,0.00000000,0.78183178,0.00000000
-2.03801901,1.99632182,1.18304312,0.48297892,0.11306273,0.34118007,0.26564756,0.00000000,0.82133082,0.00000000
-2.03201601,2.16167434,1.28315806,0.52928689,0.12318265,0.37467738,0.28709392,0.00000000,0.87201040,0.00000000
-2.02601301,2.35471740,1.39767752,0.58254746,0.13508228,0.41201952,0.31333236,0.00000000,0.93388525,0.00000000
-2.02001001,2.57495271,1.52607369,0.64264070,0.14875183,0.45300629,0.34446489,0.00000000,1.00678425,0.00000000
-2.01400700,2.82137663,1.66752216,0.70931436,0.16414649,0.49735690,0.38052747,0.00000000,1.09034637,0.00000000
-2.00800400,3.09246346,1.82090208,0.78217680,0.18118426,0.54471023,0.42148388,0.00000000,1.18401950,0.00000000
-2.00200100,3.38615854,1.98480327,0.86069265,0.19974457,0.59462722,0.46722003,0.00000000,1.28706237,0.00000000
-1.99599800,3.69988255,2.15754086,0.94418188,0.21966760,0.64659547,0.51753925,0.00000000,1.39854974,0.00000000
-1.98999500,4.03054809,2.33717763,1.03182251,0.24075463,0.70003629,0.57215876,0.00000000,1.51738104,0.00000000
-1.98399200,4.37458955,2.52155394,1.12265745,0.26276948,0.75431379,0.63070767,0.00000000,1.64229269,0.00000000
-1.97798899,4.72800676,2.70832505,1.21560569,0.28544109,0.80874621,0.69272684,0.00000000,1.77187409,0.00000000
-1.97198599,5.08642254,2.89500516,1.30947786,0.30846734,0.86261894,0.75767101,0.00000000,1.90458738,0.00000000
-1.96598299,5.44515390,3.07901715,1.40299614,0.33152016,0.91519915,0.82491327,0.00000000,2.03879083,0.00000000
-1.95997999,5.79929575,3.25774692,1.49481812,0.35425168,0.96575139,0.89375222,0.00000000,2.17276574,0.00000000
-1.95397699,6.14381573,3.42860086,1.58356432,0.37630159,1.01355395,0.96342180,0.00000000,2.30474639,0.00000000
-1.94797399,6.47365805,3.58906465,1.66784840,0.39730520,1.05791523,1.03310387,0.00000000,2.43295267,0.00000000
-1.94197099,6.78385379,3.73676176,1.74630946,0.41690229,1.09818988,1.10194327,0.00000000,2.55562475,0.00000000
-1.93596798,7.06963459,3.86950967,1.81764536,0.43474618,1.13379395,1.16906522,0.00000000,2.67105907,0.00000000
-1.92996498,7.32654647,3.98537222,1.88064591,0.45051287,1.16421878,1.23359464,0.00000000,2.77764484,0.00000000
-1.92396198,7.55056026,4.08270621,1.93422479,0.46390990,1.18904321,1.29467684,0.00000000,2.87390017,0.00000000
-1.91795898,7.73817507,4.16020090,1.97744915,0.47468449,1.20794359,1.35149917,0.00000000,2.95850682,0.00000000
-1.91195598,7.88651127,4.21690925,2.00956568,0.48263073,1.22070157,1.40331269,0.00000000,3.03034269,0.00000000
-1.90595298,7.99338989,4.25226987,2.03002216,0.48759547,1.22720929,1.44945350,0.00000000,3.08851090,0.00000000
-1.89994997,8.05739556,4.26611924,2.03848373,0.48948267,1.22747205,1.48936265,0.00000000,3.13236476,0.00000000
-1.89394697,8.07792061,4.25869392,2.03484320,0.48825610,1.22160827,1.52260409,0.00000000,3.16152747,0.00000000
-1.88794397,8.05518872,4.23062292,2.01922497,0.48394009,1.20984702,1.54887994,0.00000000,3.17590610,0.00000000
-1.88194097,7.99025706,4.18291062,1.99198243,0.47661855,1.19252308,1.56804231,0.00000000,3.17569880,0.00000000
-1.87593797,7.88499655,4.11691093,1.95368894,0.46643208,1.17006986,1.58010130,0.00000000,3.16139520,0.00000000
-1.86993497,7.74205083,4.03429372,1.90512273,0.45357345,1.14301034,1.58522857,0.00000000,3.13376922,0.00000000
-1.86393197,7.56477493,3.93700452,1.84724627,0.43828154,1.11194635,1.58375620,0.00000000,3.09386459,0.00000000
-1.85792896,7.35715557,3.82721880,1.78118100,0.42083411,1.07754645,1.57617078,0.00000000,3.04297288,0.00000000
-1.85192596,7.12371555,3.70729206,1.70817820,0.40153957,1.04053274,1.56310265,0.00000000,2.98260460,0.00000000
-1.84592296,6.86940496,3.57970724,1.62958720,0.38072818,1.00166688,1.54531043,0.00000000,2.91445382,0.00000000
-1.83991996,6.59948273,3.44702053,1.54682194,0.35874300,0.96173565,1.52366134,0.00000000,2.84035716,0.00000000
-1.83391696,6.31939192,3.31180710,1.46132707,0.33593091,0.92153624,1.49910768,0.00000000,2.76224827,0.00000000
-1.82791396,6.03463241,3.17660787,1.37454460,0.31263401,0.88186169,1.47266018,0.00000000,2.68210889,0.00000000
-1.82191096,5.75063468,3.04387846,1.28788219,0.28918171,0.84348658,1.44535909,0.00000000,2.60191797,0.00000000
-1.81590795,5.47263810,2.91594139,1.20268385,0.26588378,0.80715326,1.41824383,0.00000000,2.52360038,0.00000000
-1.80990495,5.20557696,2.79494243,1.12020374,0.24302443,0.77355885,1.39232221,0.00000000,2.44897673,0.00000000
-1.80390195,4.95397705,2.68281198,1.04158376,0.22085764,0.74334313,1.36854034,0.00000000,2.37971595,0.00000000
-1.79789895,4.72186527,2.58123195,0.96783508,0.19960379,0.71707759,1.34775408,0.00000000,2.31729204,0.00000000
-1.79189595,4.51269400,2.49160892,0.89982396,0.17944756,0.69525558,1.33070316,0.00000000,2.26294660,0.00000000
-1.78589295,4.32928175,2.41505376,0.83826170,0.16053701,0.67828395,1.31798888,0.00000000,2.21765821,0.00000000
-1.77988994,4.17377076,2.35236803,0.78369880,0.14298390,0.66647607,1.31005602,0.00000000,2.18211967,0.00000000
-1.77388694,4.04760198,2.30403708,0.73652280,0.12686491,0.66004634,1.30717979,0.00000000,2.15672393,0.00000000
-1.76788394,3.95150703,2.27023002,0.69695979,0.11222375,0.65910639,1.30945818,0.00000000,2.14155903,0.00000000
-1.76188094,3.88551677,2.25080597,0.66507886,0.09907393,0.66366288,1.31680994,0.00000000,2.13641214,0.00000000
-1.75587794,3.84898522,2.24532652,0.64079938,0.08740200,0.67361700,1.32897830,0.00000000,2.14078251,0.00000000
-1.74987494,3.84062772,2.25307367,0.62390042,0.07717108,0.68876570,1.34554024,0.00000000,2.15390266,0.00000000
-1.74387194,3.85857168,2.27307283,0.61403219,0.06832458,0.70880473,1.36592097,0.00000000,2.17476712,0.00000000
-1.73786893,3.90041841,2.30412012,0.61072890,0.06078984,0.73333338,1.38941305,0.00000000,2.20216746,0.00000000
-1.73186593,3.96331407,2.34481327,0.61342293,0.05448173,0.76186103,1.41519944,0.00000000,2.23473247,0.00000000
-1.72586293,4.04402820,2.39358546,0.62145996,0.04930589,0.79381552,1.44237974,0.00000000,2.27097203,0.00000000
-1.71985993,4.13903786,2.44874144,0.63411489,0.04516184,0.82855322,1.46999863,0.00000000,2.30932318,0.00000000
-1.71385693,4.24461573,2.50849509,0.65060840,0.04194562,0.86537078,1.49707561,0.00000000,2.34819702,0.00000000
-1.70785393,4.35692053,2.57100796,0.67012392,0.03955213,0.90351849,1.52263506,0.00000000,2.38602494,0.00000000
-1.70185093,4.47208800,2.63442818,0.69182499,0.03787714,0.94221508,1.54573573,0.00000000,2.42130298,0.00000000
-1.69584792,4.58632104,2.69692913,0.71487275,0.03681889,0.98066380,1.56549875,0.00000000,2.45263312,0.00000000
-1.68984492,4.69597724,2.75674742,0.73844341,0.03627949,1.01806951,1.58113338,0.00000000,2.47876058,0.00000000
-1.68384192,4.79765255,2.81221974,0.76174546,0.03616601,1.05365643,1.59195995,0.00000000,2.49860639,0.00000000
-1.67783892,4.88825928,2.86181800,0.78403643,0.03639135,1.08668625,1.59742917,0.00000000,2.51129452,0.00000000
-1.67183592,4.96509727,2.90418242,0.80463876,0.03687497,1.11647616,1.59713773,0.00000000,2.51617342,0.00000000
-1.66583292,5.02591657,2.93815188,0.82295457,0.03754345,1.14241628,1.59083960,0.00000000,2.51283148,0.00000000
-1.65982991,5.06897028,2.96279114,0.83847881,0.03833104,1.16398607,1.57845304,0.00000000,2.50110656,0.00000000
-1.65382691,5.09305629,2.97741432,0.85081051,0.03918002,1.18076905,1.56006316,0.00000000,2.48108947,0.00000000
-1.64782391,5.09754674,2.98160392,0.85966179,0.04004113,1.19246556,1.53592016,0.00000000,2.45312165,0.00000000
-1.64182091,5.08240413,2.97522502,0.86486406,0.04087382,1.19890281,1.50643333,0.00000000,2.41778719,0.00000000
-1.63581791,5.04818349,2.95843386,0.86637150,0.04164659,1.20004200,1.47216116,0.00000000,2.37589949,0.00000000
-1.62981491,4.99601998,2.93168044,0.86426118,0.04233715,1.19598208,1.43379771,0.00000000,2.32848297,0.00000000
-1.62381191,4.92760203,2.89570464,0.85873010,0.04293260,1.18695987,1.39215582,0.00000000,2.27675008,0.00000000
-1.61780890,4.84513025,2.85152569,0.85008886,0.04342944,1.17334642,1.34814748,0.00000000,2.22207412,0.00000000
-1.61180590,4.75126289,2.80042482,0.83875227,0.04383352,1.15563971,1.30276195,0.00000000,2.16595845,0.00000000
-1.60580290,4.64904903,2.74392117,0.82522704,0.04415983,1.13445365,1.25704205,0.00000000,2.11000245,0.00000000
-1.59979990,4.54185125,2.68374142,0.81009691,0.04443217,1.11050368,1.21205948,0.00000000,2.05586518,0.00000000
-1.59379690,4.43325964,2.62178357,0.79400570,0.04468263,1.08458946,1.16888939,0.00000000,2.00522718,0.00000000
-1.58779390,4.32699973,2.56007576,0.77763885,0.04495093,1.05757504,1.12858524,0.00000000,1.95975139,0.00000000
-1.58179090,4.22683677,2.50073095,0.76170394,0.04528356,1.03036705,1.09215424,0.00000000,1.92104413,0.00000000
-1.57578789,4.13647930,2.44589887,0.74691096,0.04573278,1.00389174,1.06053419,0.00000000,1.89061678,0.00000000
-1.56978489,4.05948475,2.39771623,0.73395285,0.04635544,0.97907136,1.03457215,0.00000000,1.86984953,0.00000000
-1.56378189,3.99916984,2.35825672,0.72348697,0.04721172,0.95680074,1.01500558,0.00000000,1.85995778,0.00000000
