energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.59179590,2.84917805,0.24719847,0.00036130,1.23118258,0.00000000,1.25932342,0.18203322
-5.58579290,2.82945201,0.23238181,0.00034831,1.25278927,0.00000000,1.23525134,0.17985785
-5.57978989,2.80373656,0.21793361,0.00033492,1.27255381,0.00000000,1.20662985,0.17703958
-5.57378689,2.77194979,0.20392641,0.00032113,1.29026670,0.00000000,1.17373462,0.17358193
-5.56778389,2.73411381,0.19041804,0.00030694,1.30573944,0.00000000,1.13690780,0.16950287
-5.56178089,2.69036313,0.17745253,0.00029240,1.31881054,0.00000000,1.09655301,0.16483486
-5.55577789,2.64094864,0.16506144,0.00027755,1.32935148,0.00000000,1.05312819,0.15962419
-5.54977489,2.58623752,0.15326534,0.00026246,1.33727260,0.00000000,1.00713666,0.15392981
-5.54377189,2.52670922,0.14207535,0.00024723,1.34252877,0.00000000,0.95911662,0.14782175
-5.53776888,2.46294816,0.13149472,0.00023195,1.34512486,0.00000000,0.90962970,0.14137911
-5.53176588,2.39563356,0.12152039,0.00021673,1.34512063,0.00000000,0.85924886,0.13468783
-5.52576288,2.32552707,0.11214434,0.00020171,1.34263489,0.00000000,0.80854629,0.12783831
-5.51975988,2.25345865,0.10335490,0.00018701,1.33784844,0.00000000,0.75808177,0.12092305
-5.51375688,2.18031130,0.09513779,0.00017277,1.33100552,0.00000000,0.70839188,0.11403431
-5.50775388,2.10700486,0.08747708,0.00015912,1.32241321,0.00000000,0.65998045,0.10726205
-5.50175088,2.03447917,0.08035589,0.00014618,1.31243844,0.00000000,0.61331051,0.10069197
-5.49574787,1.96367679,0.07375701,0.00013407,1.30150237,0.00000000,0.56879790,0.09440395
-5.48974487,1.89552543,0.06766328,0.00012291,1.29007178,0.00000000,0.52680662,0.08847073
-5.48374187,1.83092004,0.06205790,0.00011278,1.27864759,0.00000000,0.48764584,0.08295692
-5.47773887,1.77070479,0.05692454,0.00010376,1.26775055,0.00000000,0.45156843,0.07791830
-5.47173587,1.71565502,0.05224748,0.00009592,1.25790452,0.00000000,0.41877092,0.07340135
-5.46573287,1.66645946,0.04801148,0.00008931,1.24961783,0.00000000,0.38939456,0.06944303
-5.45972986,1.62370301,0.04420171,0.00008395,1.24336358,0.00000000,0.36352722,0.06607074
-5.45372686,1.58785066,0.04080357,0.00007988,1.23955954,0.00000000,0.34120598,0.06330238
-5.44772386,1.55923288,0.03780246,0.00007710,1.23854896,0.00000000,0.32242011,0.06114653
-5.44172086,1.53803338,0.03518349,0.00007558,1.24058302,0.00000000,0.30711428,0.05960271
-5.43571786,1.52427968,0.03293129,0.00007532,1.24580611,0.00000000,0.29519180,0.05866163
-5.42971486,1.51783726,0.03102963,0.00007627,1.25424488,0.00000000,0.28651786,0.05830553
-5.42371186,1.51840777,0.02946123,0.00007838,1.26580163,0.00000000,0.28092275,0.05850851
-5.41770885,1.52553185,0.02820750,0.00008158,1.28025292,0.00000000,0.27820494,0.05923689
-5.41170585,1.53859675,0.02724836,0.00008580,1.29725340,0.00000000,0.27813425,0.06044966
-5.40570285,1.55684898,0.02656209,0.00009095,1.31634513,0.00000000,0.28045501,0.06209890
-5.39969985,1.57941171,0.02612525,0.00009693,1.33697213,0.00000000,0.28488943,0.06413045
-5.39369685,1.60530682,0.02591276,0.00010361,1.35849950,0.00000000,0.29114118,0.06648449
-5.38769385,1.63348072,0.02589793,0.00011089,1.38023664,0.00000000,0.29889937,0.06909640
-5.38169085,1.66283354,0.02605268,0.00011862,1.40146341,0.00000000,0.30784289,0.07189770
-5.37568784,1.69225049,0.02634781,0.00012665,1.42145825,0.00000000,0.31764523,0.07481713
-5.36968484,1.72063453,0.02675339,0.00013484,1.43952705,0.00000000,0.32797973,0.07778185
-5.36368184,1.74693917,0.02723916,0.00014303,1.45503156,0.00000000,0.33852522,0.08071886
-5.35767884,1.77020021,0.02777503,0.00015106,1.46741617,0.00000000,0.34897202,0.08355641
-5.35167584,1.78956533,0.02833170,0.00015876,1.47623185,0.00000000,0.35902804,0.08622556
-5.34567284,1.80432050,0.02888116,0.00016600,1.48115645,0.00000000,0.36842497,0.08866171
-5.33966983,1.81391216,0.02939734,0.00017262,1.48201033,0.00000000,0.37692419,0.09080618
-5.33366683,1.81796438,0.02985669,0.00017848,1.47876676,0.00000000,0.38432228,0.09260763
-5.32766383,1.81629033,0.03023871,0.00018348,1.47155674,0.00000000,0.39045589,0.09402340
-5.32166083,1.80889762,0.03052649,0.00018750,1.46066784,0.00000000,0.39520566,0.09502061
-5.31565783,1.79598717,0.03070710,0.00019048,1.44653719,0.00000000,0.39849901,0.09557705
-5.30965483,1.77794562,0.03077201,0.00019236,1.42973870,0.00000000,0.40031168,0.09568173
-5.30365183,1.75533144,0.03071727,0.00019312,1.41096502,0.00000000,0.40066772,0.09533512
-5.29764882,1.72885507,0.03054373,0.00019275,1.39100469,0.00000000,0.39963807,0.09454901
-5.29164582,1.69935381,0.03025706,0.00019129,1.37071528,0.00000000,0.39733744,0.09334600
-5.28564282,1.66776214,0.02986779,0.00018878,1.35099330,0.00000000,0.39391987,0.09175866
-5.27963982,1.63507858,0.02939114,0.00018532,1.33274204,0.00000000,0.38957284,0.08982827
-5.27363682,1.60233013,0.02884690,0.00018099,1.31683815,0.00000000,0.38451024,0.08760338
-5.26763382,1.57053568,0.02825924,0.00017592,1.30409844,0.00000000,0.37896457,0.08513801
-5.26163082,1.54066965,0.02765651,0.00017025,1.29524777,0.00000000,0.37317855,0.08248976
-5.25562781,1.51362733,0.02707103,0.00016412,1.29088945,0.00000000,0.36739657,0.07971782
-5.24962481,1.49019327,0.02653897,0.00015767,1.29147921,0.00000000,0.36185642,0.07688094
-5.24362181,1.47101403,0.02610025,0.00015107,1.29730377,0.00000000,0.35678163,0.07403551
-5.23761881,1.45657653,0.02579849,0.00014445,1.30846510,0.00000000,0.35237479,0.07123378
-5.23161581,1.44719293,0.02568114,0.00013796,1.32487102,0.00000000,0.34881219,0.06852237
-5.22561281,1.44299279,0.02579959,0.00013173,1.34623282,0.00000000,0.34624007,0.06594102
-5.21960980,1.44392301,0.02620936,0.00012587,1.37207021,0.00000000,0.34477254,0.06352170
-5.21360680,1.44975573,0.02697039,0.00012049,1.40172362,0.00000000,0.34449140,0.06128817
-5.20760380,1.46010384,0.02814732,0.00011565,1.43437368,0.00000000,0.34544775,0.05925581
-5.20160080,1.47444373,0.02980971,0.00011145,1.46906732,0.00000000,0.34766533,0.05743198
-5.19559780,1.49214426,0.03203228,0.00010792,1.50474960,0.00000000,0.35114538,0.05581658
-5.18959480,1.51250076,0.03489492,0.00010512,1.54030021,0.00000000,0.35587263,0.05440309
-5.18359180,1.53477267,0.03848266,0.00010307,1.57457330,0.00000000,0.36182225,0.05317972
-5.17758879,1.55822315,0.04288530,0.00010181,1.60643897,0.00000000,0.36896726,0.05213084
-5.17158579,1.58215876,0.04819695,0.00010137,1.63482494,0.00000000,0.37728591,0.05123852
-5.16558279,1.60596758,0.05451513,0.00010177,1.65875654,0.00000000,0.38676872,0.05048403
-5.15957979,1.62915389,0.06193968,0.00010306,1.67739351,0.00000000,0.39742477,0.04984937
-5.15357679,1.65136784,0.07057137,0.00010528,1.69006187,0.00000000,0.40928680,0.04931868
-5.14757379,1.67242865,0.08051022,0.00010851,1.69627970,0.00000000,0.42241496,0.04887936
-5.14157079,1.69234040,0.09185355,0.00011284,1.69577570,0.00000000,0.43689894,0.04852312
-5.13556778,1.71129941,0.10469389,0.00011837,1.68849974,0.00000000,0.45285836,0.04824655
-5.12956478,1.72969313,0.11911671,0.00012524,1.67462506,0.00000000,0.47044149,0.04805157
-5.12356178,1.74809031,0.13519815,0.00013359,1.65454221,0.00000000,0.48982238,0.04794542
-5.11755878,1.76722315,0.15300270,0.00014360,1.62884492,0.00000000,0.51119646,0.04794040
-5.11155578,1.78796205,0.17258098,0.00015546,1.59830885,0.00000000,0.53477501,0.04805330
-5.10555278,1.81128417,0.19396776,0.00016939,1.56386416,0.00000000,0.56077872,0.04830461
-5.09954977,1.83823722,0.21718006,0.00018558,1.52656317,0.00000000,0.58943067,0.04871742
-5.09354677,1.86990005,0.24221569,0.00020425,1.48754471,0.00000000,0.62094920,0.04931626
-5.08754377,1.90734165,0.26905197,0.00022561,1.44799662,0.00000000,0.65554074,0.05012581
-5.08154077,1.95158042,0.29764486,0.00024984,1.40911798,0.00000000,0.69339329,0.05116951
-5.07553777,2.00354516,0.32792832,0.00027712,1.37208260,0.00000000,0.73467041,0.05246833
-5.06953477,2.06403936,0.35981411,0.00030757,1.33800511,0.00000000,0.77950624,0.05403944
-5.06353177,2.13371012,0.39319176,0.00034129,1.30791075,0.00000000,0.82800145,0.05589522
-5.05752876,2.21302252,0.42792886,0.00037829,1.28270978,0.00000000,0.88022035,0.05804229
-5.05152576,2.30224038,0.46387156,0.00041857,1.26317713,0.00000000,0.93618898,0.06048084
-5.04552276,2.40141370,0.50084527,0.00046203,1.24993742,0.00000000,0.99589423,0.06320418
-5.03951976,2.51037284,0.53865554,0.00050851,1.24345568,0.00000000,1.05928377,0.06619858
-5.03351676,2.62872941,0.57708909,0.00055777,1.24403327,0.00000000,1.12626662,0.06944329
-5.02751376,2.75588321,0.61591509,0.00060953,1.25180862,0.00000000,1.19671423,0.07291090
-5.02151076,2.89103475,0.65488655,0.00066339,1.26676224,0.00000000,1.27046168,0.07656783
-5.01550775,3.03320235,0.69374201,0.00071893,1.28872523,0.00000000,1.34730897,0.08037513
-5.00950475,3.18124295,0.73220751,0.00077564,1.31739043,0.00000000,1.42702208,0.08428930
-5.00350175,3.33387559,0.76999882,0.00083299,1.35232550,0.00000000,1.50933360,0.08826335
-4.99749875,3.48970652,0.80682403,0.00089039,1.39298719,0.00000000,1.59394291,0.09224787
-4.99149575,3.64725498,0.84238658,0.00094725,1.43873600,0.00000000,1.68051572,0.09619214
-4.98549275,3.80497883,0.87638853,0.00100293,1.48885095,0.00000000,1.76868297,0.10004523
-4.97948974,3.96129911,0.90853426,0.00105685,1.54254375,0.00000000,1.85803913,0.10375707
-4.97348674,4.11462313,0.93853443,0.00110841,1.59897235,0.00000000,1.94814001,0.10727942
-4.96748374,4.26336552,0.96611015,0.00115705,1.65725367,0.00000000,2.03850019,0.11056669
-4.96148074,4.40596714,0.99099723,0.00120226,1.71647552,0.00000000,2.12859040,0.11357674
-4.95547774,4.54091169,1.01295044,0.00124358,1.77570784,0.00000000,2.21783507,0.11627141
-4.94947474,4.66674021,1.03174766,0.00128061,1.83401350,0.00000000,2.30561043,0.11861701
-4.94347174,4.78206376,1.04719362,0.00131303,1.89045889,0.00000000,2.39124359,0.12058467
-4.93746873,4.88557463,1.05912339,0.00134058,1.94412457,0.00000000,2.47401300,0.12215045
-4.93146573,4.97605666,1.06740521,0.00136308,1.99411626,0.00000000,2.55315074,0.12329552
-4.92546273,5.05239497,1.07194274,0.00138041,2.03957633,0.00000000,2.62784702,0.12400608
-4.91945973,5.11358593,1.07267673,0.00139251,2.07969599,0.00000000,2.69725726,0.12427335
-4.91345673,5.15874746,1.06958583,0.00139940,2.11372815,0.00000000,2.76051205,0.12409338
-4.90745373,5.18713025,1.06268687,0.00140113,2.14100101,0.00000000,2.81673008,0.12346694
-4.90145073,5.19812998,1.05203434,0.00139781,2.16093204,0.00000000,2.86503407,0.12239930
-4.89544772,5.19130059,1.03771937,0.00138957,2.17304233,0.00000000,2.90456949,0.12090012
-4.88944472,5.16636835,1.01986818,0.00137659,2.17697066,0.00000000,2.93452578,0.11898321
-4.88344172,5.12324644,0.99864001,0.00135905,2.17248722,0.00000000,2.95415935,0.11666641
-4.87743872,5.06204945,0.97422480,0.00133717,2.15950610,0.00000000,2.96281779,0.11397142
-4.87143572,4.98310701,0.94684051,0.00131116,2.13809643,0.00000000,2.95996427,0.11092366
-4.86543272,4.88697578,0.91673027,0.00128127,2.10849135,0.00000000,2.94520113,0.10755208
-4.85942971,4.77444880,0.88415934,0.00124774,2.07109456,0.00000000,2.91829148,0.10388902
-4.85342671,4.64656130,0.84941194,0.00121084,2.02648374,0.00000000,2.87917788,0.09996998
-4.84742371,4.50459198,0.81278797,0.00117084,1.97541079,0.00000000,2.82799676,0.09583339
-4.84142071,4.35005914,0.77459956,0.00112803,1.91879827,0.00000000,2.76508787,0.09152030
-4.83541771,4.18471076,0.73516754,0.00108273,1.85773198,0.00000000,2.69099784,0.08707405
-4.82941471,4.01050831,0.69481781,0.00103526,1.79344956,0.00000000,2.60647733,0.08253982
-4.82341171,3.82960402,0.65387749,0.00098598,1.72732495,0.00000000,2.51247168,0.07796417
-4.81740870,3.64431164,0.61267110,0.00093527,1.66084885,0.00000000,2.41010484,0.07339448
-4.81140570,3.45707109,0.57151654,0.00088351,1.59560537,0.00000000,2.30065720,0.06887835
-4.80540270,3.27040756,0.53072120,0.00083113,1.53324481,0.00000000,2.18553788,0.06446294
-4.79939970,3.08688592,0.49057801,0.00077855,1.47545324,0.00000000,2.06625239,0.06019426
-4.79339670,2.90906140,0.45136176,0.00072619,1.42391888,0.00000000,1.94436686,0.05611646
-4.78739370,2.73942785,0.41332558,0.00067450,1.38029596,0.00000000,1.82147021,0.05227107
-4.78139070,2.58036479,0.37669791,0.00062390,1.34616651,0.00000000,1.69913557,0.04869634
-4.77538769,2.43408476,0.34167988,0.00057480,1.32300069,0.00000000,1.57888237,0.04542644
-4.76938469,2.30258221,0.30844337,0.00052758,1.31211643,0.00000000,1.46214062,0.04249088
-4.76338169,2.18758558,0.27712971,0.00048260,1.31463926,0.00000000,1.35021847,0.03991385
-4.75737869,2.09051382,0.24784915,0.00044018,1.33146330,0.00000000,1.24427410,0.03771374
-4.75137569,2.01243868,0.22068120,0.00040059,1.36321454,0.00000000,1.14529304,0.03590265
-4.74537269,1.95405408,0.19567575,0.00036405,1.41021762,0.00000000,1.05407124,0.03448610
-4.73936968,1.91565353,0.17285503,0.00033074,1.47246750,0.00000000,0.97120442,0.03346277
-4.73336668,1.89711688,0.15221631,0.00030079,1.54960733,0.00000000,0.89708382,0.03282448
-4.72736368,1.89790682,0.13373538,0.00027427,1.64091394,0.00000000,0.83189814,0.03255618
-4.72136068,1.91707606,0.11737052,0.00025121,1.74529225,0.00000000,0.77564138,0.03263622
-4.71535768,1.95328550,0.10306705,0.00023159,1.86127970,0.00000000,0.72812614,0.03303669
-4.70935468,2.00483339,0.09076217,0.00021537,1.98706167,0.00000000,0.68900153,0.03372395
-4.70335168,2.06969537,0.08039002,0.00020248,2.12049839,0.00000000,0.65777514,0.03465934
-4.69734867,2.14557479,0.07188677,0.00019282,2.25916354,0.00000000,0.63383806,0.03580001
-4.69134567,2.22996236,0.06519560,0.00018628,2.40039416,0.00000000,0.61649208,0.03709988
-4.68534267,2.32020372,0.06027135,0.00018278,2.54135104,0.00000000,0.60497824,0.03851074
-4.67933967,2.41357320,0.05708477,0.00018222,2.67908814,0.00000000,0.59850565,0.03998349
-4.67333667,2.50735158,0.05562608,0.00018453,2.81062902,0.00000000,0.59627982,0.04146932
-4.66733367,2.59890536,0.05590779,0.00018967,2.93304798,0.00000000,0.59752956,0.04292101
-4.66133067,2.68576484,0.05796656,0.00019764,3.04355295,0.00000000,0.60153166,0.04429423
-4.65532766,2.76569795,0.06186394,0.00020847,3.13956700,0.00000000,0.60763261,0.04554867
-4.64932466,2.83677711,0.06768596,0.00022225,3.21880532,0.00000000,0.61526673,0.04664914
-4.64332166,2.89743619,0.07554132,0.00023909,3.27934447,0.00000000,0.62397006,0.04756654
-4.63731866,2.94651493,0.08555821,0.00025917,3.31968078,0.00000000,0.63338980,0.04827856
-4.63131566,2.98328897,0.09787969,0.00028269,3.33877558,0.00000000,0.64328877,0.04877020
-4.62531266,3.00748360,0.11265761,0.00030991,3.33608498,0.00000000,0.65354495,0.04903401
-4.61930965,3.01927057,0.13004517,0.00034106,3.31157300,0.00000000,0.66414603,0.04907013
-4.61330665,3.01924774,0.15018829,0.00037642,3.26570741,0.00000000,0.67517939,0.04888594
-4.60730365,3.00840221,0.17321589,0.00041625,3.19943852,0.00000000,0.68681761,0.04849558
-4.60130065,2.98805837,0.19922947,0.00046077,3.11416185,0.00000000,0.69930053,0.04791909
-4.59529765,2.95981315,0.22829237,0.00051017,3.01166653,0.00000000,0.71291420,0.04718149
-4.58929465,2.92546125,0.26041900,0.00056456,2.89407176,0.00000000,0.72796800,0.04631157
-4.58329165,2.88691365,0.29556471,0.00062397,2.76375417,0.00000000,0.74477064,0.04534065
-4.57728864,2.84611323,0.33361670,0.00068833,2.62326948,0.00000000,0.76360636,0.04430121
-4.57128564,2.80495120,0.37438659,0.00075743,2.47527157,0.00000000,0.78471225,0.04322559
-4.56528264,2.76518823,0.41760519,0.00083096,2.32243253,0.00000000,0.80825785,0.04214474
-4.55927964,2.72838366,0.46291984,0.00090844,2.16736663,0.00000000,0.83432800,0.04108704
-4.55327664,2.69583597,0.50989497,0.00098925,2.01256117,0.00000000,0.86290963,0.04007732
-4.54727364,2.66853700,0.55801586,0.00107264,1.86031629,0.00000000,0.89388341,0.03913606
-4.54127064,2.64714143,0.60669613,0.00115771,1.71269553,0.00000000,0.92702035,0.03827886
-4.53526763,2.63195273,0.65528861,0.00124347,1.57148827,0.00000000,0.96198382,0.03751611
-4.52926463,2.62292550,0.70309962,0.00132880,1.43818443,0.00000000,0.99833670,0.03685292
-4.52326163,2.61968345,0.74940627,0.00141252,1.31396136,0.00000000,1.03555345,0.03628927
-4.51725863,2.62155170,0.79347615,0.00149343,1.19968218,0.00000000,1.07303647,0.03582045
-4.51125563,2.62760118,0.83458887,0.00157030,1.09590458,0.00000000,1.11013607,0.03543756
-4.50525263,2.63670255,0.87205838,0.00164195,1.00289862,0.00000000,1.14617295,0.03512830
-4.49924962,2.64758677,0.90525551,0.00170726,0.92067182,0.00000000,1.18046238,0.03487774
-4.49324662,2.65890917,0.93362942,0.00176522,0.84899984,0.00000000,1.21233884,0.03466925
-4.48724362,2.66931397,0.95672725,0.00181498,0.78746105,0.00000000,1.24118007,0.03448542
-4.48124062,2.67749642,0.97421106,0.00185582,0.73547316,0.00000000,1.26642963,0.03430889
-4.47523762,2.68225985,0.98587119,0.00188726,0.69233049,0.00000000,1.28761691,0.03412325
-4.46923462,2.68256559,0.99163555,0.00190901,0.65724052,0.00000000,1.30437400,0.03391369
-4.46323162,2.67757400,0.99157433,0.00192102,0.62935855,0.00000000,1.31644869,0.03366770
-4.45722861,2.66667545,0.98589994,0.00192347,0.60781963,0.00000000,1.32371340,0.03337549
-4.45122561,2.64951075,0.97496214,0.00191676,0.59176711,0.00000000,1.32616962,0.03303032
-4.44522261,2.62598062,0.95923860,0.00190153,0.58037731,0.00000000,1.32394810,0.03262874
-4.43921961,2.59624490,0.93932123,0.00187860,0.57287995,0.00000000,1.31730461,0.03217058
-4.43321661,2.56071171,0.91589887,0.00184898,0.56857444,0.00000000,1.30661192,0.03165887
-4.42721361,2.52001792,0.88973689,0.00181383,0.56684170,0.00000000,1.29234802,0.03109964
-4.42121061,2.47500186,0.86165469,0.00177440,0.56715181,0.00000000,1.27508122,0.03050156
-4.41520760,2.42666955,0.83250168,0.00173204,0.56906758,0.00000000,1.25545266,0.02987558
-4.40920460,2.37615599,0.80313264,0.00168815,0.57224420,0.00000000,1.23415658,0.02923436
-4.40320160,2.32468266,0.77438328,0.00164409,0.57642532,0.00000000,1.21191911,0.02859182
-4.39719860,2.27351271,0.74704674,0.00160123,0.58143582,0.00000000,1.18947597,0.02796251
-4.39119560,2.22390524,0.72185160,0.00156081,0.58717178,0.00000000,1.16754980,0.02736101
-4.38519260,2.17706980,0.69944216,0.00152401,0.59358801,0.00000000,1.14682747,0.02680142
-4.37918959,2.13412257,0.68036127,0.00149181,0.60068373,0.00000000,1.12793834,0.02629670
-4.37318659,2.09604531,0.66503635,0.00146506,0.60848700,0.00000000,1.11143363,0.02585820
-4.36718359,2.06364852,0.65376881,0.00144438,0.61703861,0.00000000,1.09776794,0.02549513
-4.36118059,2.03753978,0.64672704,0.00143019,0.62637603,0.00000000,1.08728330,0.02521419
-4.35517759,2.01809859,0.64394338,0.00142269,0.63651834,0.00000000,1.08019644,0.02501924
-4.34917459,2.00545866,0.64531489,0.00142182,0.64745264,0.00000000,1.07658997,0.02491102
-4.34317159,1.99949863,0.65060817,0.00142730,0.65912287,0.00000000,1.07640778,0.02488707
-4.33716858,1.99984182,0.65946792,0.00143865,0.67142142,0.00000000,1.07945537,0.02494168
-4.33116558,2.00586565,0.67142940,0.00145514,0.68418416,0.00000000,1.08540509,0.02506604
-4.32516258,2.01672062,0.68593415,0.00147591,0.69718917,0.00000000,1.09380661,0.02524843
-4.31915958,2.03135873,0.70234898,0.00149990,0.71015928,0.00000000,1.10410238,0.02547461
-4.31315658,2.04857067,0.71998738,0.00152597,0.72276846,0.00000000,1.11564783,0.02572826
-4.30715358,2.06703060,0.73813309,0.00155290,0.73465161,0.00000000,1.12773559,0.02599155
