energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.77788894,0.75706256,-0.75706256,0.24359200,-0.24359200,0.00320862,-0.00320862,0.25379903,-0.25379903,0.21960336,-0.21960336,0.23264489,-0.23264488,0.00000000,-0.00000000
-5.77188594,0.74142937,-0.74142936,0.23709395,-0.23709395,0.00312047,-0.00312047,0.25167026,-0.25167026,0.21522614,-0.21522614,0.22921050,-0.22921050,0.00000000,-0.00000000
-5.76588294,0.72479743,-0.72479743,0.23036094,-0.23036094,0.00302293,-0.00302293,0.24884882,-0.24884882,0.21053251,-0.21053251,0.22535373,-0.22535373,0.00000000,-0.00000000
-5.75987994,0.70723632,-0.70723631,0.22342304,-0.22342304,0.00291694,-0.00291694,0.24531664,-0.24531664,0.20555263,-0.20555263,0.22108786,-0.22108786,0.00000000,-0.00000000
-5.75387694,0.68884328,-0.68884328,0.21631816,-0.21631816,0.00280363,-0.00280363,0.24107253,-0.24107253,0.20032506,-0.20032506,0.21643600,-0.21643600,0.00000000,-0.00000000
-5.74787394,0.66974212,-0.66974212,0.20909081,-0.20909081,0.00268429,-0.00268429,0.23613309,-0.23613309,0.19489590,-0.19489590,0.21143201,-0.21143201,0.00000000,-0.00000000
-5.74187094,0.65008115,-0.65008115,0.20179067,-0.20179067,0.00256035,-0.00256035,0.23053311,-0.23053310,0.18931772,-0.18931772,0.20612098,-0.20612098,0.00000000,-0.00000000
-5.73586793,0.63003037,-0.63003036,0.19447095,-0.19447095,0.00243341,-0.00243341,0.22432538,-0.22432537,0.18364832,-0.18364832,0.20055937,-0.20055936,0.00000000,-0.00000000
-5.72986493,0.60977793,-0.60977793,0.18718674,-0.18718674,0.00230511,-0.00230511,0.21757997,-0.21757997,0.17794927,-0.17794926,0.19481470,-0.19481470,0.00000000,-0.00000000
-5.72386193,0.58952621,-0.58952620,0.17999330,-0.17999330,0.00217721,-0.00217721,0.21038291,-0.21038290,0.17228448,-0.17228447,0.18896488,-0.18896488,0.00000000,-0.00000000
-5.71785893,0.56948745,-0.56948745,0.17294452,-0.17294452,0.00205147,-0.00205147,0.20283437,-0.20283437,0.16671876,-0.16671876,0.18309708,-0.18309708,0.00000000,-0.00000000
-5.71185593,0.54987945,-0.54987944,0.16609145,-0.16609145,0.00192965,-0.00192965,0.19504647,-0.19504647,0.16131646,-0.16131646,0.17730632,-0.17730632,0.00000000,-0.00000000
-5.70585293,0.53092110,-0.53092110,0.15948119,-0.15948119,0.00181349,-0.00181349,0.18714061,-0.18714060,0.15614016,-0.15614016,0.17169375,-0.17169375,0.00000000,-0.00000000
-5.69984992,0.51282827,-0.51282827,0.15315594,-0.15315594,0.00170465,-0.00170465,0.17924464,-0.17924463,0.15124961,-0.15124961,0.16636466,-0.16636466,0.00000000,-0.00000000
-5.69384692,0.49580984,-0.49580984,0.14715241,-0.14715241,0.00160471,-0.00160471,0.17148978,-0.17148978,0.14670078,-0.14670078,0.16142630,-0.16142630,0.00000000,-0.00000000
-5.68784392,0.48006407,-0.48006406,0.14150152,-0.14150151,0.00151513,-0.00151513,0.16400746,-0.16400746,0.14254513,-0.14254512,0.15698547,-0.15698547,0.00000000,-0.00000000
-5.68184092,0.46577527,-0.46577527,0.13622833,-0.13622833,0.00143721,-0.00143721,0.15692613,-0.15692613,0.13882894,-0.13882894,0.15314607,-0.15314607,0.00000000,-0.00000000
-5.67583792,0.45311080,-0.45311079,0.13135229,-0.13135229,0.00137210,-0.00137210,0.15036816,-0.15036816,0.13559293,-0.13559293,0.15000652,-0.15000652,0.00000000,-0.00000000
-5.66983492,0.44221821,-0.44221821,0.12688762,-0.12688761,0.00132075,-0.00132075,0.14444686,-0.14444686,0.13287178,-0.13287178,0.14765710,-0.14765710,0.00000000,-0.00000000
-5.66383192,0.43322270,-0.43322270,0.12284375,-0.12284375,0.00128392,-0.00128392,0.13926373,-0.13926373,0.13069387,-0.13069387,0.14617736,-0.14617736,0.00000000,-0.00000000
-5.65782891,0.42622454,-0.42622454,0.11922600,-0.11922600,0.00126216,-0.00126216,0.13490591,-0.13490591,0.12908097,-0.12908097,0.14563355,-0.14563355,0.00000000,-0.00000000
-5.65182591,0.42129678,-0.42129678,0.11603605,-0.11603605,0.00125579,-0.00125579,0.13144405,-0.13144405,0.12804788,-0.12804788,0.14607613,-0.14607613,0.00000000,-0.00000000
-5.64582291,0.41848292,-0.41848292,0.11327250,-0.11327250,0.00126488,-0.00126488,0.12893046,-0.12893046,0.12760218,-0.12760218,0.14753752,-0.14753752,0.00000000,-0.00000000
-5.63981991,0.41779490,-0.41779490,0.11093131,-0.11093131,0.00128930,-0.00128930,0.12739776,-0.12739776,0.12774384,-0.12774385,0.15003011,-0.15003011,0.00000000,-0.00000000
-5.63381691,0.41921122,-0.41921122,0.10900614,-0.10900614,0.00132865,-0.00132865,0.12685792,-0.12685792,0.12846493,-0.12846493,0.15354456,-0.15354456,0.00000000,-0.00000000
-5.62781391,0.42267560,-0.42267560,0.10748852,-0.10748852,0.00138231,-0.00138231,0.12730189,-0.12730189,0.12974928,-0.12974928,0.15804869,-0.15804869,0.00000000,-0.00000000
-5.62181091,0.42809616,-0.42809616,0.10636804,-0.10636804,0.00144941,-0.00144941,0.12869973,-0.12869973,0.13157235,-0.13157235,0.16348682,-0.16348682,0.00000000,-0.00000000
-5.61580790,0.43534544,-0.43534544,0.10563238,-0.10563238,0.00152889,-0.00152889,0.13100136,-0.13100136,0.13390116,-0.13390116,0.16977989,-0.16977989,0.00000000,-0.00000000
-5.60980490,0.44426141,-0.44426141,0.10526736,-0.10526736,0.00161948,-0.00161948,0.13413791,-0.13413792,0.13669446,-0.13669447,0.17682621,-0.17682621,0.00000000,-0.00000000
-5.60380190,0.45464967,-0.45464967,0.10525701,-0.10525701,0.00171971,-0.00171971,0.13802367,-0.13802367,0.13990322,-0.13990322,0.18450321,-0.18450322,0.00000000,-0.00000000
-5.59779890,0.46628700,-0.46628700,0.10558365,-0.10558365,0.00182798,-0.00182798,0.14255864,-0.14255864,0.14347133,-0.14347133,0.19266990,-0.19266990,0.00000000,-0.00000000
-5.59179590,0.47892627,-0.47892627,0.10622816,-0.10622817,0.00194260,-0.00194260,0.14763170,-0.14763171,0.14733680,-0.14733680,0.20117028,-0.20117029,0.00000000,-0.00000000
-5.58579290,0.49230287,-0.49230288,0.10717035,-0.10717035,0.00206176,-0.00206176,0.15312423,-0.15312423,0.15143321,-0.15143321,0.20983761,-0.20983761,0.00000000,-0.00000000
-5.57978989,0.50614235,-0.50614236,0.10838938,-0.10838938,0.00218367,-0.00218367,0.15891413,-0.15891413,0.15569151,-0.15569151,0.21849929,-0.21849930,0.00000000,-0.00000000
-5.57378689,0.52016925,-0.52016925,0.10986454,-0.10986454,0.00230653,-0.00230653,0.16488025,-0.16488025,0.16004222,-0.16004222,0.22698252,-0.22698252,0.00000000,-0.00000000
-5.56778389,0.53411674,-0.53411674,0.11157592,-0.11157592,0.00242864,-0.00242864,0.17090682,-0.17090682,0.16441770,-0.16441770,0.23512018,-0.23512018,0.00000000,-0.00000000
-5.56178089,0.54773673,-0.54773674,0.11350538,-0.11350538,0.00254842,-0.00254842,0.17688800,-0.17688800,0.16875466,-0.16875466,0.24275701,-0.24275702,0.00000000,-0.00000000
-5.55577789,0.56080997,-0.56080997,0.11563741,-0.11563741,0.00266445,-0.00266445,0.18273215,-0.18273215,0.17299664,-0.17299664,0.24975570,-0.24975570,0.00000000,-0.00000000
-5.54977489,0.57315562,-0.57315562,0.11796010,-0.11796010,0.00277554,-0.00277554,0.18836574,-0.18836575,0.17709634,-0.17709634,0.25600253,-0.25600253,0.00000000,-0.00000000
-5.54377189,0.58463984,-0.58463984,0.12046594,-0.12046594,0.00288076,-0.00288076,0.19373675,-0.19373675,0.18101776,-0.18101776,0.26141249,-0.26141249,0.00000000,-0.00000000
-5.53776888,0.59518285,-0.59518285,0.12315249,-0.12315249,0.00297945,-0.00297945,0.19881716,-0.19881716,0.18473792,-0.18473792,0.26593341,-0.26593341,0.00000000,-0.00000000
-5.53176588,0.60476399,-0.60476399,0.12602291,-0.12602291,0.00307126,-0.00307126,0.20360472,-0.20360473,0.18824807,-0.18824807,0.26954893,-0.26954893,0.00000000,-0.00000000
-5.52576288,0.61342449,-0.61342449,0.12908612,-0.12908612,0.00315616,-0.00315616,0.20812357,-0.20812357,0.19155438,-0.19155439,0.27228019,-0.27228019,0.00000000,-0.00000000
-5.51975988,0.62126757,-0.62126757,0.13235673,-0.13235673,0.00323441,-0.00323441,0.21242374,-0.21242374,0.19467802,-0.19467802,0.27418593,-0.27418593,0.00000000,-0.00000000
-5.51375688,0.62845584,-0.62845584,0.13585463,-0.13585464,0.00330654,-0.00330654,0.21657960,-0.21657960,0.19765445,-0.19765445,0.27536111,-0.27536111,0.00000000,-0.00000000
-5.50775388,0.63520596,-0.63520596,0.13960427,-0.13960427,0.00337337,-0.00337337,0.22068707,-0.22068707,0.20053229,-0.20053229,0.27593394,-0.27593394,0.00000000,-0.00000000
-5.50175088,0.64178071,-0.64178072,0.14363357,-0.14363357,0.00343593,-0.00343593,0.22485985,-0.22485985,0.20337139,-0.20337140,0.27606146,-0.27606146,0.00000000,-0.00000000
-5.49574787,0.64847882,-0.64847882,0.14797264,-0.14797264,0.00349540,-0.00349540,0.22922465,-0.22922466,0.20624062,-0.20624062,0.27592377,-0.27592377,0.00000000,-0.00000000
-5.48974487,0.65562285,-0.65562285,0.15265226,-0.15265226,0.00355310,-0.00355310,0.23391572,-0.23391572,0.20921511,-0.20921511,0.27571723,-0.27571723,0.00000000,-0.00000000
-5.48374187,0.66354587,-0.66354588,0.15770217,-0.15770217,0.00361039,-0.00361039,0.23906874,-0.23906874,0.21237333,-0.21237333,0.27564685,-0.27564685,0.00000000,-0.00000000
-5.47773887,0.67257736,-0.67257736,0.16314935,-0.16314935,0.00366866,-0.00366866,0.24481456,-0.24481457,0.21579415,-0.21579416,0.27591823,-0.27591823,0.00000000,-0.00000000
-5.47173587,0.68302903,-0.68302904,0.16901629,-0.16901629,0.00372919,-0.00372919,0.25127277,-0.25127277,0.21955384,-0.21955384,0.27672944,-0.27672944,0.00000000,-0.00000000
-5.46573287,0.69518140,-0.69518140,0.17531937,-0.17531937,0.00379320,-0.00379320,0.25854557,-0.25854558,0.22372336,-0.22372336,0.27826311,-0.27826311,0.00000000,-0.00000000
-5.45972986,0.70927148,-0.70927148,0.18206742,-0.18206742,0.00386173,-0.00386173,0.26671225,-0.26671225,0.22836606,-0.22836606,0.28067929,-0.28067929,0.00000000,-0.00000000
-5.45372686,0.72548244,-0.72548245,0.18926052,-0.18926052,0.00393560,-0.00393560,0.27582432,-0.27582432,0.23353573,-0.23353574,0.28410916,-0.28410916,0.00000000,-0.00000000
-5.44772386,0.74393560,-0.74393561,0.19688920,-0.19688920,0.00401544,-0.00401544,0.28590183,-0.28590183,0.23927533,-0.23927534,0.28865011,-0.28865011,0.00000000,-0.00000000
-5.44172086,0.76468513,-0.76468514,0.20493390,-0.20493390,0.00410162,-0.00410162,0.29693079,-0.29693079,0.24561622,-0.24561622,0.29436225,-0.29436225,0.00000000,-0.00000000
-5.43571786,0.78771581,-0.78771581,0.21336494,-0.21336494,0.00419425,-0.00419425,0.30886197,-0.30886198,0.25257806,-0.25257807,0.30126664,-0.30126665,0.00000000,-0.00000000
-5.42971486,0.81294374,-0.81294375,0.22214284,-0.22214284,0.00429320,-0.00429320,0.32161122,-0.32161122,0.26016932,-0.26016932,0.30934515,-0.30934515,0.00000000,-0.00000000
-5.42371186,0.84022021,-0.84022022,0.23121905,-0.23121905,0.00439809,-0.00439809,0.33506110,-0.33506110,0.26838825,-0.26838826,0.31854202,-0.31854202,0.00000000,-0.00000000
-5.41770885,0.86933819,-0.86933819,0.24053711,-0.24053712,0.00450837,-0.00450837,0.34906401,-0.34906401,0.27722440,-0.27722440,0.32876712,-0.32876712,0.00000000,-0.00000000
-5.41170585,0.90004131,-0.90004132,0.25003409,-0.25003409,0.00462326,-0.00462326,0.36344656,-0.36344656,0.28666032,-0.28666033,0.33990045,-0.33990046,0.00000000,-0.00000000
-5.40570285,0.93203478,-0.93203479,0.25964227,-0.25964227,0.00474186,-0.00474186,0.37801499,-0.37801500,0.29667362,-0.29667363,0.35179792,-0.35179793,0.00000000,-0.00000000
-5.39969985,0.96499751,-0.96499752,0.26929109,-0.26929109,0.00486317,-0.00486317,0.39256149,-0.39256149,0.30723890,-0.30723891,0.36429788,-0.36429788,0.00000000,-0.00000000
-5.39369685,0.99859497,-0.99859498,0.27890913,-0.27890913,0.00498609,-0.00498609,0.40687100,-0.40687100,0.31832968,-0.31832969,0.37722816,-0.37722817,0.00000000,-0.00000000
-5.38769385,1.03249203,-1.03249204,0.28842605,-0.28842605,0.00510953,-0.00510953,0.42072834,-0.42072835,0.32992004,-0.32992004,0.39041325,-0.39041325,0.00000000,-0.00000000
-5.38169085,1.06636501,-1.06636502,0.29777451,-0.29777452,0.00523235,-0.00523235,0.43392523,-0.43392523,0.34198585,-0.34198585,0.40368114,-0.40368114,0.00000000,-0.00000000
-5.37568784,1.09991247,-1.09991248,0.30689184,-0.30689184,0.00535350,-0.00535350,0.44626684,-0.44626684,0.35450563,-0.35450564,0.41686962,-0.41686962,0.00000000,-0.00000000
-5.36968484,1.13286404,-1.13286405,0.31572137,-0.31572138,0.00547192,-0.00547192,0.45757778,-0.45757778,0.36746077,-0.36746078,0.42983164,-0.42983164,0.00000000,-0.00000000
-5.36368184,1.16498704,-1.16498704,0.32421357,-0.32421358,0.00558666,-0.00558666,0.46770699,-0.46770699,0.38083524,-0.38083524,0.44243948,-0.44243949,0.00000000,-0.00000000
-5.35767884,1.19609048,-1.19609049,0.33232661,-0.33232661,0.00569681,-0.00569681,0.47653158,-0.47653158,0.39461472,-0.39461473,0.45458766,-0.45458767,0.00000000,-0.00000000
-5.35167584,1.22602645,-1.22602646,0.34002661,-0.34002661,0.00580156,-0.00580156,0.48395931,-0.48395931,0.40878535,-0.40878535,0.46619437,-0.46619437,0.00000000,-0.00000000
-5.34567284,1.25468888,-1.25468888,0.34728748,-0.34728748,0.00590014,-0.00590014,0.48992972,-0.48992972,0.42333193,-0.42333193,0.47720152,-0.47720152,0.00000000,-0.00000000
-5.33966983,1.28200991,-1.28200992,0.35409033,-0.35409033,0.00599185,-0.00599185,0.49441396,-0.49441396,0.43823601,-0.43823602,0.48757349,-0.48757349,0.00000000,-0.00000000
-5.33366683,1.30795439,-1.30795440,0.36042258,-0.36042258,0.00607600,-0.00607600,0.49741330,-0.49741330,0.45347377,-0.45347378,0.49729472,-0.49729472,0.00000000,-0.00000000
-5.32766383,1.33251271,-1.33251271,0.36627681,-0.36627681,0.00615195,-0.00615195,0.49895654,-0.49895654,0.46901397,-0.46901398,0.50636638,-0.50636638,0.00000000,-0.00000000
-5.32166083,1.35569283,-1.35569283,0.37164947,-0.37164948,0.00621906,-0.00621906,0.49909660,-0.49909660,0.48481615,-0.48481615,0.51480238,-0.51480239,0.00000000,-0.00000000
-5.31565783,1.37751196,-1.37751197,0.37653948,-0.37653948,0.00627667,-0.00627667,0.49790635,-0.49790635,0.50082909,-0.50082910,0.52262515,-0.52262515,0.00000000,-0.00000000
-5.30965483,1.39798848,-1.39798849,0.38094686,-0.38094687,0.00632414,-0.00632414,0.49547418,-0.49547418,0.51698988,-0.51698988,0.52986126,-0.52986126,0.00000000,-0.00000000
-5.30365183,1.41713473,-1.41713474,0.38487155,-0.38487155,0.00636078,-0.00636078,0.49189932,-0.49189932,0.53322342,-0.53322342,0.53653744,-0.53653745,0.00000000,-0.00000000
-5.29764882,1.43495106,-1.43495107,0.38831230,-0.38831230,0.00638591,-0.00638591,0.48728747,-0.48728747,0.54944265,-0.54944265,0.54267708,-0.54267708,0.00000000,-0.00000000
-5.29164582,1.45142151,-1.45142151,0.39126592,-0.39126592,0.00639887,-0.00639887,0.48174669,-0.48174668,0.56554933,-0.56554934,0.54829742,-0.54829742,0.00000000,-0.00000000
-5.28564282,1.46651133,-1.46651134,0.39372674,-0.39372674,0.00639901,-0.00639901,0.47538387,-0.47538387,0.58143546,-0.58143546,0.55340774,-0.55340774,0.00000000,-0.00000000
-5.27963982,1.48016644,-1.48016645,0.39568642,-0.39568643,0.00638574,-0.00638574,0.46830195,-0.46830195,0.59698514,-0.59698515,0.55800831,-0.55800831,0.00000000,-0.00000000
-5.27363682,1.49231460,-1.49231461,0.39713400,-0.39713401,0.00635852,-0.00635852,0.46059781,-0.46059780,0.61207696,-0.61207697,0.56209041,-0.56209041,0.00000000,-0.00000000
-5.26763382,1.50286832,-1.50286833,0.39805625,-0.39805625,0.00631697,-0.00631697,0.45236093,-0.45236093,0.62658653,-0.62658654,0.56563712,-0.56563712,0.00000000,-0.00000000
-5.26163082,1.51172903,-1.51172903,0.39843822,-0.39843822,0.00626082,-0.00626082,0.44367286,-0.44367286,0.64038927,-0.64038928,0.56862490,-0.56862491,0.00000000,-0.00000000
-5.25562781,1.51879224,-1.51879225,0.39826397,-0.39826397,0.00618997,-0.00618997,0.43460725,-0.43460725,0.65336318,-0.65336319,0.57102567,-0.57102567,0.00000000,-0.00000000
-5.24962481,1.52395333,-1.52395334,0.39751743,-0.39751743,0.00610452,-0.00610452,0.42523042,-0.42523042,0.66539155,-0.66539155,0.57280930,-0.57280930,0.00000000,-0.00000000
-5.24362181,1.52711351,-1.52711352,0.39618332,-0.39618333,0.00600480,-0.00600480,0.41560237,-0.41560237,0.67636543,-0.67636543,0.57394631,-0.57394631,0.00000000,-0.00000000
-5.23761881,1.52818569,-1.52818570,0.39424813,-0.39424813,0.00589136,-0.00589136,0.40577798,-0.40577797,0.68618598,-0.68618598,0.57441049,-0.57441050,0.00000000,-0.00000000
-5.23161581,1.52710000,-1.52710000,0.39170102,-0.39170102,0.00576497,-0.00576497,0.39580838,-0.39580838,0.69476648,-0.69476648,0.57418147,-0.57418147,0.00000000,-0.00000000
-5.22561281,1.52380865,-1.52380865,0.38853483,-0.38853483,0.00562664,-0.00562664,0.38574232,-0.38574232,0.70203412,-0.70203412,0.57324686,-0.57324686,0.00000000,-0.00000000
-5.21960980,1.51829017,-1.51829017,0.38474694,-0.38474694,0.00547760,-0.00547760,0.37562740,-0.37562739,0.70793159,-0.70793159,0.57160415,-0.57160416,0.00000000,-0.00000000
-5.21360680,1.51055286,-1.51055286,0.38034020,-0.38034020,0.00531925,-0.00531925,0.36551115,-0.36551115,0.71241847,-0.71241848,0.56926214,-0.56926214,0.00000000,-0.00000000
-5.20760380,1.50063750,-1.50063750,0.37532371,-0.37532371,0.00515321,-0.00515321,0.35544197,-0.35544197,0.71547255,-0.71547256,0.56624188,-0.56624188,0.00000000,-0.00000000
-5.20160080,1.48861940,-1.48861940,0.36971369,-0.36971369,0.00498120,-0.00498120,0.34546975,-0.34546975,0.71709099,-0.71709100,0.56257731,-0.56257732,0.00000000,-0.00000000
-5.19559780,1.47460989,-1.47460989,0.36353423,-0.36353423,0.00480507,-0.00480507,0.33564632,-0.33564632,0.71729148,-0.71729149,0.55831551,-0.55831551,0.00000000,-0.00000000
-5.18959480,1.45875718,-1.45875718,0.35681804,-0.35681804,0.00462674,-0.00462674,0.32602568,-0.32602568,0.71611335,-0.71611335,0.55351654,-0.55351654,0.00000000,-0.00000000
-5.18359180,1.44124685,-1.44124685,0.34960708,-0.34960708,0.00444819,-0.00444819,0.31666409,-0.31666409,0.71361851,-0.71361851,0.54825318,-0.54825318,0.00000000,-0.00000000
-5.17758879,1.42230173,-1.42230173,0.34195312,-0.34195311,0.00427137,-0.00427137,0.30761997,-0.30761997,0.70989228,-0.70989229,0.54261032,-0.54261032,0.00000000,-0.00000000
-5.17158579,1.40218136,-1.40218136,0.33391812,-0.33391811,0.00409827,-0.00409827,0.29895371,-0.29895371,0.70504397,-0.70504397,0.53668429,-0.53668429,0.00000000,-0.00000000
-5.16558279,1.38118071,-1.38118071,0.32557440,-0.32557440,0.00393077,-0.00393077,0.29072737,-0.29072737,0.69920692,-0.69920692,0.53058188,-0.53058188,0.00000000,-0.00000000
