energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.08854427,0.96722639,0.31478477,0.46508078,0.00610572,0.12569796,0.19711541,0.03201140,0.21827552
-3.08254127,0.96138222,0.31339246,0.46227798,0.00615257,0.12507167,0.19447845,0.03168310,0.21696644
-3.07653827,0.94993179,0.31020849,0.45683541,0.00615688,0.12373934,0.19073102,0.03114722,0.21433349
-3.07053527,0.93288326,0.30521244,0.44874234,0.00611826,0.12169672,0.18590170,0.03041231,0.21038922
-3.06453227,0.91039368,0.29843412,0.43806017,0.00603726,0.11895967,0.18004661,0.02949134,0.20517922
-3.05852926,0.88276059,0.28995111,0.42491855,0.00591537,0.11556332,0.17324688,0.02840124,0.19877984
-3.05252626,0.85040896,0.27988478,0.40950932,0.00575497,0.11156062,0.16560542,0.02716230,0.19129491
-3.04652326,0.81387410,0.26839489,0.39207842,0.00555922,0.10702038,0.15724281,0.02579746,0.18285160
-3.04052026,0.77378163,0.25567313,0.37291626,0.00533195,0.10202485,0.14829283,0.02433157,0.17359566
-3.03451726,0.73082527,0.24193588,0.35234711,0.00507756,0.09666708,0.13889770,0.02279059,0.16368624
-3.02851426,0.68574381,0.22741660,0.33071790,0.00480082,0.09104801,0.12920332,0.02120083,0.15329054
-3.02251126,0.63929792,0.21235810,0.30838700,0.00450674,0.08527365,0.11935461,0.01958819,0.14257855
-3.01650825,0.59224815,0.19700507,0.28571343,0.00420045,0.07945226,0.10949130,0.01797750,0.13171803
-3.01050525,0.54533464,0.18159716,0.26304695,0.00388697,0.07369176,0.09974422,0.01639197,0.12086998
-3.00450225,0.49925945,0.16636280,0.24071930,0.00357115,0.06809747,0.09023225,0.01485270,0.11018474
-2.99849925,0.45467180,0.15151404,0.21903689,0.00325753,0.06277013,0.08105989,0.01337831,0.09979881
-2.99249625,0.41215671,0.13724241,0.19827513,0.00295021,0.05780430,0.07231574,0.01198480,0.08983241
-2.98649325,0.37222704,0.12371599,0.17867433,0.00265282,0.05328721,0.06407158,0.01068533,0.08038798
-2.98049025,0.33531880,0.11107747,0.16043735,0.00236841,0.04929791,0.05638228,0.00949034,0.07154936
-2.97448724,0.30178956,0.09944348,0.14372864,0.00209951,0.04590677,0.04928625,0.00840758,0.06338175
-2.96848424,0.27191956,0.08890468,0.12867474,0.00184804,0.04317525,0.04280652,0.00744232,0.05593234
-2.96248124,0.24591505,0.07952677,0.11536588,0.00161539,0.04115588,0.03695224,0.00659763,0.04923148
-2.95647824,0.22391330,0.07135214,0.10385842,0.00140240,0.03989237,0.03172051,0.00587462,0.04329428
-2.95047524,0.20598883,0.06440197,0.09417798,0.00120947,0.03941980,0.02709848,0.00527283,0.03812254
-2.94447224,0.19216028,0.05867862,0.08632295,0.00103660,0.03976476,0.02306559,0.00479052,0.03370686
-2.93846923,0.18239752,0.05416823,0.08026808,0.00088343,0.04094558,0.01959576,0.00442504,0.03002886
-2.93246623,0.17662860,0.05084325,0.07596815,0.00074936,0.04297231,0.01665968,0.00417314,0.02706335
-2.92646323,0.17474625,0.04866490,0.07336139,0.00063362,0.04584680,0.01422686,0.00403130,0.02478051
-2.92046023,0.17661386,0.04758545,0.07237258,0.00053531,0.04956255,0.01226765,0.00399597,0.02314782
-2.91445723,0.18207073,0.04755030,0.07291593,0.00045352,0.05410461,0.01075499,0.00406387,0.02213193
-2.90845423,0.19093667,0.04849974,0.07489745,0.00038737,0.05944944,0.00966598,0.00423221,0.02170026
-2.90245123,0.20301615,0.05037054,0.07821716,0.00033609,0.06556483,0.00898325,0.00449885,0.02182245
-2.89644822,0.21810194,0.05309734,0.08277086,0.00029903,0.07240990,0.00869608,0.00486254,0.02247163
-2.89044522,0.23597866,0.05661385,0.08845186,0.00027579,0.07993535,0.00880127,0.00532303,0.02362544
-2.88444222,0.25642621,0.06085396,0.09515247,0.00026616,0.08808384,0.00930383,0.00588122,0.02526705
-2.87843922,0.27922341,0.06575283,0.10276549,0.00027024,0.09679079,0.01021737,0.00653927,0.02738585
-2.87243622,0.30415191,0.07124794,0.11118575,0.00028839,0.10598533,0.01156431,0.00730067,0.02997818
-2.86643322,0.33100040,0.07728015,0.12031166,0.00032127,0.11559177,0.01337573,0.00817031,0.03304785
-2.86043022,0.35956915,0.08379494,0.13004690,0.00036986,0.12553117,0.01569106,0.00915449,0.03660652
-2.85442721,0.38967473,0.09074350,0.14030215,0.00043539,0.13572336,0.01855734,0.01026087,0.04067394
-2.84842421,0.42115478,0.09808397,0.15099680,0.00051938,0.14608903,0.02202829,0.01149838,0.04527806
-2.84242121,0.45387252,0.10578262,0.16206074,0.00062359,0.15655197,0.02616292,0.01287709,0.05045483
-2.83641821,0.48772075,0.11381488,0.17343583,0.00074994,0.16704129,0.03102388,0.01440793,0.05624773
-2.83041521,0.52262488,0.12216624,0.18507727,0.00090048,0.17749352,0.03667541,0.01610239,0.06270711
-2.82441221,0.55854476,0.13083287,0.19695449,0.00107731,0.18785440,0.04318094,0.01797210,0.06988898
-2.81840920,0.59547494,0.13982185,0.20905159,0.00128251,0.19808031,0.05060044,0.02002828,0.07785353
-2.81240620,0.63344299,0.14915100,0.22136713,0.00151800,0.20813917,0.05898743,0.02228121,0.08666320
-2.80640320,0.67250591,0.15884814,0.23391332,0.00178546,0.21801080,0.06838589,0.02473951,0.09638029
-2.80040020,0.71274428,0.16894989,0.24671443,0.00208625,0.22768654,0.07882702,0.02740938,0.10706418
-2.79439720,0.75425446,0.17949980,0.25980451,0.00242123,0.23716832,0.09032609,0.03029394,0.11876820
-2.78839420,0.79713887,0.19054599,0.27322438,0.00279070,0.24646702,0.10287945,0.03339235,0.13153625
-2.78239120,0.84149481,0.20213832,0.28701808,0.00319426,0.25560026,0.11646184,0.03669920,0.14539914
-2.77638819,0.88740218,0.21432505,0.30122888,0.00363074,0.26458977,0.13102426,0.04020380,0.16037105
-2.77038519,0.93491083,0.22714936,0.31589492,0.00409814,0.27345845,0.14649239,0.04388969,0.17644596
-2.76438219,0.98402809,0.24064559,0.33104484,0.00459353,0.28222724,0.16276587,0.04773434,0.19359453
-2.75837919,1.03470727,0.25483570,0.34669356,0.00511313,0.29091209,0.17971845,0.05170895,0.21176129
-2.75237619,1.08683780,0.26972579,0.36283838,0.00565224,0.29952116,0.19719906,0.05577861,0.23086268
-2.74637319,1.14023781,0.28530314,0.37945569,0.00620536,0.30805246,0.21503400,0.05990260,0.25078577
-2.74037019,1.19464945,0.30153386,0.39649852,0.00676629,0.31649203,0.23303004,0.06403508,0.27138803
-2.73436718,1.24973777,0.31836124,0.41389498,0.00732827,0.32481290,0.25097847,0.06812591,0.29249820
-2.72836418,1.30509314,0.33570500,0.43154785,0.00788418,0.33297480,0.26866004,0.07212182,0.31391828
-2.72236118,1.36023739,0.35346158,0.44933527,0.00842677,0.34092478,0.28585039,0.07596771,0.33542666
-2.71635818,1.41463363,0.37150533,0.46711258,0.00894892,0.34859853,0.30232606,0.07960815,0.35678248
-2.71035518,1.46769937,0.38969081,0.48471537,0.00944391,0.35592259,0.31787052,0.08298895,0.37773088
-2.70435218,1.51882238,0.40785601,0.50196340,0.00990572,0.36281707,0.33228026,0.08605877,0.39800927
-2.69834917,1.56737876,0.42582636,0.51866548,0.01032931,0.36919892,0.34537031,0.08877066,0.41735409
-2.69234617,1.61275238,0.44341955,0.53462498,0.01071091,0.37498550,0.35697931,0.09108354,0.43550820
-2.68634317,1.65435475,0.46045075,0.54964571,0.01104821,0.38009818,0.36697360,0.09296340,0.45222826
-2.68034017,1.69164465,0.47673822,0.56353806,0.01134063,0.38446588,0.37525027,0.09438437,0.46729200
-2.67433717,1.72414638,0.49210890,0.57612502,0.01158943,0.38802837,0.38173910,0.09532940,0.48050518
-2.66833417,1.75146615,0.50640399,0.58724789,0.01179777,0.39073898,0.38640315,0.09579066,0.49170767
-2.66233117,1.77330563,0.51948401,0.59677149,0.01197075,0.39256684,0.38923827,0.09576962,0.50077868
-2.65632816,1.78947243,0.53123341,0.60458853,0.01211535,0.39349843,0.39027136,0.09527681,0.50764086
-2.65032516,1.79988692,0.54156436,0.61062322,0.01224022,0.39353832,0.38955768,0.09433123,0.51226300
-2.64432216,1.80458534,0.55041970,0.61483373,0.01235553,0.39270929,0.38717736,0.09295953,0.51466137
-2.63831916,1.80371911,0.55777494,0.61721365,0.01247261,0.39105168,0.38323140,0.09119503,0.51489968
-2.63231616,1.79755070,0.56363921,0.61779232,0.01260360,0.38862224,0.37783731,0.08907651,0.51308753
-2.62631316,1.78644616,0.56805526,0.61663409,0.01276103,0.38549235,0.37112477,0.08664700,0.50937768
-2.62031016,1.77086490,0.57109841,0.61383654,0.01295734,0.38174597,0.36323148,0.08395251,0.50396207
-2.61430715,1.75134730,0.57287470,0.60952779,0.01320445,0.37747731,0.35429945,0.08104082,0.49706693
-2.60830415,1.72850060,0.57351826,0.60386307,0.01351318,0.37278834,0.34447191,0.07796044,0.48894716
-2.60230115,1.70298395,0.57318811,0.59702063,0.01389286,0.36778643,0.33389082,0.07475961,0.47988021
-2.59629815,1.67549305,0.57206443,0.58919727,0.01435083,0.36258199,0.32269530,0.07148557,0.47015978
-2.59029515,1.64674503,0.57034472,0.58060355,0.01489207,0.35728641,0.31102058,0.06818398,0.46008945
-2.58429215,1.61746413,0.56823976,0.57145902,0.01551891,0.35201025,0.29899781,0.06489852,0.44997666
-2.57828914,1.58836865,0.56596974,0.56198752,0.01623074,0.34686175,0.28675428,0.06167065,0.44012707
-2.57228614,1.56015939,0.56376055,0.55241274,0.01702394,0.34194562,0.27441406,0.05853957,0.43083950
-2.56628314,1.53350989,0.56184052,0.54295424,0.01789182,0.33736224,0.26209879,0.05554219,0.42240161
-2.56028014,1.50905854,0.56043745,0.53382397,0.01882474,0.33320704,0.24992857,0.05271323,0.41508625
-2.55427714,1.48740252,0.55977614,0.52522334,0.01981032,0.32957021,0.23802258,0.05008530,0.40914855
-2.54827414,1.46909341,0.56007637,0.51734096,0.02083374,0.32653650,0.22649941,0.04768900,0.40482374
-2.54227114,1.45463419,0.56155116,0.51035087,0.02187821,0.32418521,0.21547691,0.04555284,0.40232540
-2.53626813,1.44447735,0.56440523,0.50441144,0.02292545,0.32259008,0.20507148,0.04370322,0.40184420
-2.53026513,1.43902358,0.56883363,0.49966450,0.02395627,0.32181924,0.19539686,0.04216416,0.40354686
-2.52426213,1.43862069,0.57502015,0.49623497,0.02495123,0.32193500,0.18656222,0.04095704,0.40757513
-2.51825913,1.44356218,0.58313545,0.49423048,0.02589123,0.32299336,0.17866987,0.04010006,0.41404464
-2.51225613,1.45408511,0.59333468,0.49374106,0.02675819,0.32504337,0.17181244,0.03960777,0.42304349
-2.50625313,1.47036689,0.60575444,0.49483862,0.02753564,0.32812617,0.16606989,0.03949041,0.43463040
-2.50025013,1.49252071,0.62050895,0.49757618,0.02820922,0.33227368,0.16150636,0.03975327,0.44883242
-2.49424712,1.52058956,0.63768536,0.50198664,0.02876714,0.33750699,0.15816711,0.04039601,0.46564207
-2.48824412,1.55453878,0.65733832,0.50808115,0.02920053,0.34383454,0.15607564,0.04141209,0.48501418
-2.48224112,1.59424752,0.67948383,0.51584702,0.02950361,0.35124999,0.15523139,0.04278823,0.50686237
-2.47623812,1.63949945,0.70409261,0.52524527,0.02967382,0.35973002,0.15560787,0.04450407,0.53105548
-2.47023512,1.68997332,0.73108342,0.53620798,0.02971172,0.36923209,0.15715163,0.04653196,0.55741428
-2.46423212,1.74523422,0.76031661,0.54863554,0.02962081,0.37969234,0.15978201,0.04883703,0.58570865
-2.45822911,1.80472623,0.79158843,0.56239420,0.02940727,0.39102373,0.16339184,0.05137744,0.61565566
-2.45222611,1.86776754,0.82462659,0.57731403,0.02907954,0.40311463,0.16784905,0.05410492,0.64691895
-2.44622311,1.93354887,0.85908764,0.59318777,0.02864788,0.41582803,0.17299920,0.05696555,0.67910964
-2.44022011,2.00113603,0.89455660,0.60977064,0.02812384,0.42900145,0.17866887,0.05990077,0.71178916
-2.43421711,2.06947717,0.93054922,0.62678156,0.02751975,0.44244773,0.18466985,0.06284864,0.74447411
-2.42821411,2.13741548,0.96651729,0.64390586,0.02684822,0.45595681,0.19080393,0.06574526,0.77664333
-2.42221111,2.20370711,1.00185703,0.66079962,0.02612163,0.46929851,0.19686814,0.06852632,0.80774711
-2.41620810,2.26704457,1.03592061,0.67709568,0.02535175,0.48222632,0.20266033,0.07112869,0.83721845
-2.41020510,2.32608485,1.06803061,0.69241123,0.02454936,0.49448215,0.20798475,0.07349211,0.86448600
-2.40420210,2.37948171,1.09749693,0.70635681,0.02372405,0.50580200,0.21265751,0.07556079,0.88898845
-2.39819910,2.42592087,1.12363581,0.71854640,0.02288401,0.51592222,0.21651170,0.07728483,0.91018963
-2.39219610,2.46415699,1.14578995,0.72860824,0.02203602,0.52458634,0.21940196,0.07862162,0.92759394
-2.38619310,2.49305065,1.16334914,0.73619601,0.02118544,0.53155215,0.22120831,0.07953688,0.94076135
-2.38019010,2.51160405,1.17577039,0.74099975,0.02033635,0.53659866,0.22183914,0.08000551,0.94932127
-2.37418709,2.51899357,1.18259660,0.74275614,0.01949169,0.53953281,0.22123321,0.08001212,0.95298480
-2.36818409,2.51459784,1.18347297,0.74125761,0.01865355,0.54019558,0.21936061,0.07955127,0.95155463
-2.36218109,2.49801986,1.17816026,0.73635983,0.01782336,0.53846721,0.21622274,0.07862740,0.94493220
-2.35617809,2.46910226,1.16654433,0.72798725,0.01700221,0.53427133,0.21185119,0.07725440,0.93312168
-2.35017509,2.42793485,1.14864135,0.71613640,0.01619109,0.52757776,0.20630572,0.07545499,0.91623063
-2.34417209,2.37485405,1.12459854,0.70087680,0.01539116,0.51840402,0.19967139,0.07325974,0.89446735
-2.33816908,2.31043439,1.09469037,0.68234939,0.01460396,0.50681519,0.19205501,0.07070605,0.86813476
-2.33216608,2.23547232,1.05931027,0.66076272,0.01383161,0.49292243,0.18358107,0.06783678,0.83762150
-2.32616308,2.15096308,1.01895845,0.63638680,0.01307690,0.47688002,0.17438730,0.06469896,0.80339022
-2.32016008,2.05807187,0.97422627,0.60954523,0.01234342,0.45888108,0.16462009,0.06134234,0.76596395
-2.31415708,1.95810033,0.92577797,0.58060576,0.01163558,0.43915228,0.15442999,0.05781801,0.72591086
-2.30815408,1.85245009,0.87433052,0.54996976,0.01095859,0.41794754,0.14396729,0.05417705,0.68382831
-2.30215108,1.74258472,0.82063266,0.51806111,0.01031840,0.39554120,0.13337810,0.05046932,0.64032662
-2.29614807,1.62999166,0.76544384,0.48531490,0.00972164,0.37222083,0.12280075,0.04674234,0.59601342
-2.29014507,1.51614567,0.70951405,0.45216648,0.00917544,0.34827996,0.11236289,0.04304038,0.55147894
-2.28414207,1.40247504,0.65356524,0.41904114,0.00868730,0.32401098,0.10217912,0.03940371,0.50728298
-2.27813907,1.29033164,0.59827513,0.38634492,0.00826491,0.29969862,0.09234931,0.03586802,0.46394371
-2.27213607,1.18096576,0.54426366,0.35445668,0.00791593,0.27561402,0.08295760,0.03246411,0.42192882
-2.26613307,1.07550628,0.49208271,0.32372179,0.00764780,0.25200972,0.07407195,0.02921766,0.38164901
-2.26013007,0.97494652,0.44220904,0.29444735,0.00746748,0.22911563,0.06574434,0.02614927,0.34345391
-2.25412706,0.88013577,0.39504058,0.26689926,0.00738126,0.20713616,0.05801142,0.02327456,0.30763048
-2.24812406,0.79177646,0.35089589,0.24130079,0.00739451,0.18624844,0.05089558,0.02060448,0.27440355
-2.24212106,0.71042647,0.31001655,0.21783285,0.00751146,0.16660163,0.04440637,0.01814566,0.24393841
-2.23611806,0.63650598,0.27257203,0.19663553,0.00773498,0.14831740,0.03854210,0.01590092,0.21634503
-2.23011506,0.57030834,0.23866671,0.17781100,0.00806635,0.13149128,0.03329170,0.01386974,0.19168371
-2.22411206,0.51201392,0.20834843,0.16142725,0.00850516,0.11619485,0.02863650,0.01204883,0.16997165
-2.21810905,0.46170635,0.18161812,0.14752268,0.00904906,0.10247871,0.02455206,0.01043271,0.15119022
-2.21210605,0.41939003,0.15843997,0.13611109,0.00969375,0.09037574,0.02101000,0.00901420,0.13529237
-2.20610305,0.38500833,0.13875160,0.12718697,0.01043286,0.07990486,0.01797955,0.00778505,0.12221018
-2.20010005,0.35846134,0.12247389,0.12073073,0.01125795,0.07107476,0.01542903,0.00673632,0.11186182
-2.19409705,0.33962279,0.10951989,0.11671367,0.01215860,0.06388757,0.01332718,0.00585889,0.10415805
-2.18809405,0.32835505,0.09980258,0.11510253,0.01312251,0.05834225,0.01164410,0.00514378,0.09900781
-2.18209105,0.32452199,0.09324124,0.11586335,0.01413574,0.05443754,0.01035219,0.00458254,0.09632280
-2.17608804,0.32799891,0.08976601,0.11896450,0.01518291,0.05217433,0.00942665,0.00416738,0.09602086
-2.17008504,0.33867932,0.08932081,0.12437878,0.01624761,0.05155730,0.00884596,0.00389146,0.09802819
-2.16408204,0.35647820,0.09186426,0.13208441,0.01731276,0.05259573,0.00859199,0.00374890,0.10228018
-2.15807904,0.38133164,0.09736879,0.14206496,0.01836108,0.05530357,0.00865001,0.00373487,0.10872109
-2.15207604,0.41319288,0.10581795,0.15430805,0.01937551,0.05969849,0.00900853,0.00384552,0.11730236
-2.14607304,0.45202473,0.11720206,0.16880295,0.02033979,0.06580023,0.00965897,0.00407791,0.12797985
-2.14007004,0.49778895,0.13151243,0.18553720,0.02123887,0.07362808,0.01059517,0.00442990,0.14071010
-2.13406703,0.55043271,0.14873447,0.20449222,0.02205942,0.08319773,0.01181290,0.00489990,0.15544570
-2.12806403,0.60987303,0.16883986,0.22563824,0.02279024,0.09451760,0.01330921,0.00548672,0.17213014
-2.12206103,0.67597976,0.19177842,0.24892874,0.02342259,0.10758474,0.01508179,0.00618928,0.19069231
-2.11605803,0.74855810,0.21746986,0.27429473,0.02395049,0.12238072,0.01712831,0.00700639,0.21104097
-2.11005503,0.82733155,0.24579603,0.30163907,0.02437088,0.13886745,0.01944575,0.00793650,0.23305951
-2.10405203,0.91192646,0.27659403,0.33083136,0.02468370,0.15698342,0.02202979,0.00897741,0.25660139
-2.09804902,1.00185908,0.30965072,0.36170361,0.02489184,0.17664043,0.02487428,0.01012610,0.28148644
-2.09204602,1.09652610,0.34469886,0.39404714,0.02500101,0.19772112,0.02797074,0.01137850,0.30749852
-2.08604302,1.19519974,0.38141554,0.42761092,0.02501948,0.22007745,0.03130801,0.01272935,0.33438457
-2.08004002,1.29702778,0.41942279,0.46210163,0.02495777,0.24353029,0.03487198,0.01417207,0.36185544
-2.07403702,1.40103928,0.45829087,0.49718573,0.02482821,0.26787026,0.03864542,0.01569868,0.38958857
-2.06803402,1.50615591,0.49754407,0.53249337,0.02464449,0.29285982,0.04260796,0.01729982,0.41723242
-2.06203102,1.61120893,0.53666898,0.56762430,0.02442114,0.31823662,0.04673610,0.01896473,0.44441282
-2.05602801,1.71496125,0.57512506,0.60215561,0.02417302,0.34371800,0.05100341,0.02068135,0.47074077
-2.05002501,1.81613385,0.61235709,0.63565094,0.02391476,0.36900650,0.05538070,0.02243639,0.49582172
-2.04402201,1.91343539,0.64780902,0.66767082,0.02366029,0.39379614,0.05983632,0.02421553,0.51926575
-2.03801901,2.00559389,0.68093867,0.69778382,0.02342236,0.41777930,0.06433645,0.02600352,0.54069822
-2.03201601,2.09138888,0.71123261,0.72557780,0.02321210,0.44065376,0.06884547,0.02778443,0.55977060
-2.02601301,2.16968256,0.73822056,0.75067091,0.02303868,0.46212970,0.07332621,0.02954179,0.57617071
-2.02001001,2.23944864,0.76148870,0.77272166,0.02290902,0.48193638,0.07774037,0.03125879,0.58963206
-2.01400700,2.29979728,0.78069110,0.79143781,0.02282761,0.49982809,0.08204876,0.03291850,0.59994179
-2.00800400,2.34999521,0.79555899,0.80658330,0.02279634,0.51558925,0.08621161,0.03450408,0.60694672
-2.00200100,2.38948021,0.80590725,0.81798336,0.02281451,0.52903850,0.09018891,0.03599890,0.61055746
-1.99599800,2.41786929,0.81163793,0.82552727,0.02287886,0.54003148,0.09394066,0.03738680,0.61075004
-1.98999500,2.43496070,0.81274078,0.82916888,0.02298366,0.54846249,0.09742720,0.03865220,0.60756541
-1.98399200,2.44072988,0.80929064,0.82892492,0.02312096,0.55426489,0.10060961,0.03978035,0.60110658
-1.97798899,2.43531999,0.80144220,0.82487137,0.02328087,0.55741039,0.10345009,0.04075748,0.59153368
-1.97198599,2.41902792,0.78942213,0.81713812,0.02345185,0.55790737,0.10591251,0.04157102,0.57905735
-1.96598299,2.39228681,0.77351944,0.80590230,0.02362114,0.55579846,0.10796290,0.04220977,0.56393063
-1.95997999,2.35564634,0.75407424,0.79138081,0.02377517,0.55115744,0.10957021,0.04266417,0.54643995
-1.95397699,2.30975191,0.73146579,0.77382239,0.02390009,0.54408587,0.11070695,0.04292650,0.52689565
-1.94797399,2.25532397,0.70610021,0.75349971,0.02398214,0.53470953,0.11134999,0.04299109,0.50562242
-1.94197099,2.19313846,0.67839855,0.73070188,0.02400828,0.52317485,0.11148140,0.04285455,0.48295019
-1.93596798,2.12400903,0.64878560,0.70572759,0.02396653,0.50964552,0.11108920,0.04251600,0.45920568
-1.92996498,2.04877187,0.61767997,0.67887925,0.02384650,0.49429937,0.11016810,0.04197720,0.43470515
-1.92396198,1.96827307,0.58548551,0.65045815,0.02363978,0.47732550,0.10872016,0.04124271,0.40974837
-1.91795898,1.88335890,0.55258449,0.62076068,0.02334024,0.45892179,0.10675528,0.04031993,0.38461389
-1.91195598,1.79486853,0.51933241,0.59007561,0.02294435,0.43929262,0.10429146,0.03921920,0.35955590
-1.90595298,1.70362904,0.48605450,0.55868238,0.02245135,0.41864688,0.10135498,0.03795363,0.33480240
-1.89994997,1.61045211,0.45304378,0.52685001,0.02186337,0.39719607,0.09798018,0.03653908,0.31055458
-1.89394697,1.51613193,0.42056035,0.49483668,0.02118547,0.37515254,0.09420910,0.03499385,0.28698738
-1.88794397,1.42144379,0.38883195,0.46288974,0.02042557,0.35272763,0.09009085,0.03333847,0.26425098
-1.88194097,1.32714284,0.35805523,0.43124579,0.01959432,0.33012988,0.08568073,0.03159534,0.24247287
-1.87593797,1.23396283,0.32839768,0.40013097,0.01870494,0.30756305,0.08103924,0.02978830,0.22176054
-1.86993497,1.14261431,0.29999991,0.36976105,0.01777298,0.28522410,0.07623083,0.02794225,0.20220434
-1.86393197,1.05378253,0.27297816,0.34034151,0.01681604,0.26330112,0.07132270,0.02608265,0.18388055
-1.85792896,0.96812473,0.24742675,0.31206742,0.01585349,0.24197115,0.06638343,0.02423511,0.16685435
-1.85192596,0.88626724,0.22342046,0.28512322,0.01490616,0.22139817,0.06148177,0.02242491,0.15118268
-1.84592296,0.80880239,0.20101681,0.25968234,0.01399613,0.20173111,0.05668543,0.02067664,0.13691689
-1.83991996,0.73628555,0.18025808,0.23590687,0.01314641,0.18310215,0.05206000,0.01901385,0.12410507
-1.83391696,0.66923250,0.16117317,0.21394717,0.01238073,0.16562524,0.04766811,0.01745871,0.11279411
-1.82791396,0.60811733,0.14377929,0.19394165,0.01172335,0.14939504,0.04356870,0.01603186,0.10303142
-1.82191096,0.55337100,0.12808354,0.17601651,0.01119889,0.13448629,0.03981650,0.01475214,0.09486626
-1.81590795,0.50538053,0.11408436,0.16028572,0.01083214,0.12095357,0.03646178,0.01363660,0.08835080
-1.80990495,0.46448881,0.10177293,0.14685099,0.01064794,0.10883161,0.03355015,0.01270034,0.08354073
-1.80390195,0.43099486,0.09113456,0.13580179,0.01067094,0.09813602,0.03112256,0.01195658,0.08049558
-1.79789895,0.40515424,0.08215000,0.12721529,0.01092546,0.08886453,0.02921543,0.01141663,0.07927857
-1.79189595,0.38717944,0.07479677,0.12115619,0.01143515,0.08099857,0.02786071,0.01108994,0.07995620
-1.78589295,0.37723985,0.06905043,0.11767625,0.01222268,0.07450524,0.02708602,0.01098412,0.08259729
-1.77988994,0.37546111,0.06488585,0.11681352,0.01330929,0.06933957,0.02691472,0.01110497,0.08727173
-1.77388694,0.38192356,0.06227832,0.11859114,0.01471428,0.06544704,0.02736581,0.01145641,0.09404888
-1.76788394,0.39665967,0.06120463,0.12301573,0.01645432,0.06276619,0.02845377,0.01204052,0.10299554
-1.76188094,0.41965052,0.06164401,0.13007531,0.01854278,0.06123144,0.03018823,0.01285739,0.11417377
-1.75587794,0.45082126,0.06357895,0.13973687,0.02098885,0.06077580,0.03257343,0.01390504,0.12763846
-1.74987494,0.49003595,0.06699581,0.15194369,0.02379675,0.06133366,0.03560757,0.01517924,0.14343483
-1.74387194,0.53709215,0.07188533,0.16661252,0.02696479,0.06284345,0.03928209,0.01667342,0.16159593
-1.73786893,0.59171551,0.07824293,0.18363085,0.03048454,0.06525005,0.04358075,0.01837842,0.18214041
-1.73186593,0.65355523,0.08606887,0.20285454,0.03434007,0.06850709,0.04847889,0.02028241,0.20507044
-1.72586293,0.72218066,0.09536813,0.22410600,0.03850729,0.07257883,0.05394256,0.02237078,0.23037010
-1.71985993,0.79707967,0.10615019,0.24717313,0.04295354,0.07744165,0.05992792,0.02462604,0.25800425
-1.71385693,0.87765936,0.11842852,0.27180943,0.04763733,0.08308513,0.06638081,0.02702787,0.28791787
-1.70785393,0.96324930,0.13221976,0.29773516,0.05250851,0.08951251,0.07323661,0.02955322,0.32003602
-1.70185093,1.05310760,0.14754264,0.32464002,0.05750862,0.09674049,0.08042044,0.03217652,0.35426424
-1.69584792,1.14642970,0.16441653,0.35218709,0.06257171,0.10479834,0.08784780,0.03486995,0.39048939
-1.68984492,1.24235988,0.18285950,0.38001824,0.06762547,0.11372627,0.09542554,0.03760387,0.42858075
-1.68384192,1.34000482,0.20288599,0.40776071,0.07259265,0.12357295,0.10305339,0.04034730,0.46839119
-1.67783892,1.43844883,0.22450388,0.43503480,0.07739291,0.13439225,0.11062573,0.04306850,0.50975835
-1.67183592,1.53676998,0.24771116,0.46146230,0.08194480,0.14623922,0.11803386,0.04573556,0.55250536
-1.66583292,1.63405623,0.27249194,0.48667532,0.08616799,0.15916541,0.12516843,0.04831710,0.59644126
-1.65982991,1.72942078,0.29881220,0.51032516,0.08998562,0.17321363,0.13192217,0.05078291,0.64136065
-1.65382691,1.82201583,0.32661510,0.53209082,0.09332656,0.18841234,0.13819256,0.05310458,0.68704274
-1.64782391,1.91104403,0.35581620,0.55168667,0.09612770,0.20476993,0.14388463,0.05525607,0.73324969
-1.64182091,1.99576713,0.38629875,0.56886904,0.09833588,0.22226912,0.14891348,0.05721423,0.77972432
-1.63581791,2.07551147,0.41790936,0.58344135,0.09990973,0.24086181,0.15320658,0.05895918,0.82618747
-1.62981491,2.14967042,0.45045436,0.59525756,0.10082092,0.26046462,0.15670570,0.06047460,0.87233527
-1.62381191,2.21770382,0.48369710,0.60422387,0.10105515,0.28095557,0.15936846,0.06174790,0.91783666
-1.61780890,2.27913519,0.51735674,0.61029862,0.10061255,0.30217204,0.16116928,0.06277025,0.96233171
-1.61180590,2.33354716,0.55110863,0.61349051,0.09950766,0.32391041,0.16209993,0.06353656,1.00543108
-1.60580290,2.38057628,0.58458669,0.61385528,0.09776884,0.34592743,0.16216949,0.06404527,1.04671721
-1.59979990,2.41990802,0.61738799,0.61149127,0.09543732,0.36794359,0.16140387,0.06429819,1.08574755
-1.59379690,2.45127307,0.64907952,0.60653399,0.09256575,0.38964841,0.15984489,0.06430021,1.12206019
-1.58779390,2.47444571,0.67920729,0.59915029,0.08921652,0.41070760,0.15754907,0.06405899,1.15518210
-1.58179090,2.48924505,0.70730752,0.58953231,0.08545974,0.43077197,0.15458612,0.06358478,1.18463992
-1.57578789,2.49553964,0.73291962,0.57789176,0.08137115,0.44948778,0.15103730,0.06289009,1.20997318
