energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.69384692,0.63649739,0.00016178,0.04592847,0.42970128,0.30351613,0.00694750,0.23861365
-5.68784392,0.63931545,0.00019189,0.05078564,0.41184653,0.31784457,0.00663691,0.22858447
-5.68184092,0.64876273,0.00022699,0.05635354,0.39604216,0.33636202,0.00641708,0.22021414
-5.67583792,0.66562497,0.00026731,0.06269385,0.38285249,0.35942954,0.00629665,0.21378736
-5.66983492,0.69060560,0.00031309,0.06986434,0.37280228,0.38736549,0.00628295,0.20955734
-5.66383192,0.72430903,0.00036447,0.07791744,0.36636495,0.42043709,0.00638183,0.20774022
-5.65782891,0.76722531,0.00042155,0.08689885,0.36395213,0.45885249,0.00659764,0.20851016
-5.65182591,0.81971604,0.00048430,0.09684607,0.36590439,0.50275330,0.00693305,0.21199522
-5.64582291,0.88200202,0.00055261,0.10778707,0.37248362,0.55220792,0.00738903,0.21827399
-5.63981991,0.95415270,0.00062619,0.11973895,0.38386670,0.60720575,0.00796471,0.22737307
-5.63381691,1.03607796,0.00070466,0.13270669,0.40014093,0.66765248,0.00865735,0.23926548
-5.62781391,1.12752252,0.00078744,0.14668200,0.42130115,0.73336682,0.00946227,0.25387010
-5.62181091,1.22806342,0.00087384,0.16164238,0.44724872,0.80407887,0.01037279,0.27105227
-5.61580790,1.33711124,0.00096299,0.17755022,0.47779251,0.87943033,0.01138031,0.29062567
-5.60980490,1.45391527,0.00105390,0.19435231,0.51265213,0.95897694,0.01247430,0.31235563
-5.60380190,1.57757326,0.00114546,0.21197942,0.55146344,1.04219327,0.01364246,0.33596389
-5.59779890,1.70704587,0.00123645,0.23034638,0.59378654,1.12848003,0.01487088,0.36113501
-5.59179590,1.84117618,0.00132559,0.24935239,0.63911627,1.21717396,0.01614429,0.38752420
-5.58579290,1.97871397,0.00141159,0.26888185,0.68689520,1.30756031,0.01744637,0.41476678
-5.57978989,2.11834470,0.00149314,0.28880556,0.73652893,1.39888765,0.01876012,0.44248877
-5.57378689,2.25872244,0.00156900,0.30898246,0.78740357,1.49038493,0.02006832,0.47031872
-5.56778389,2.39850617,0.00163802,0.32926179,0.83890482,1.58128016,0.02135399,0.49790008
-5.56178089,2.53639812,0.00169918,0.34948582,0.89043828,1.67082028,0.02260088,0.52490392
-5.55577789,2.67118298,0.00175164,0.36949294,0.94145028,1.75829163,0.02379399,0.55104136
-5.54977489,2.80176650,0.00179478,0.38912124,0.99144834,1.84304017,0.02492005,0.57607521
-5.54377189,2.92721164,0.00182818,0.40821231,1.04002057,1.92449071,0.02596796,0.59983017
-5.53776888,3.04677083,0.00185171,0.42661533,1.08685298,2.00216431,0.02692916,0.62220107
-5.53176588,3.15991249,0.00186548,0.44419124,1.13174391,2.07569303,0.02779787,0.64315861
-5.52576288,3.26634038,0.00186985,0.46081674,1.17461453,2.14483127,0.02857133,0.66275211
-5.51975988,3.36600451,0.00186545,0.47638822,1.21551498,2.20946308,0.02924978,0.68110895
-5.51375688,3.45910251,0.00185314,0.49082519,1.25462526,2.26960481,0.02983636,0.69843049
-5.50775388,3.54607104,0.00183396,0.50407318,1.29225077,2.32540298,0.03033696,0.71498441
-5.50175088,3.62756698,0.00180912,0.51610591,1.32881211,2.37712697,0.03075979,0.73109375
-5.49574787,3.70443885,0.00177995,0.52692662,1.36482956,2.42515682,0.03111499,0.74712274
-5.48974487,3.77768919,0.00174784,0.53656850,1.40090241,2.46996650,0.03141404,0.76346009
-5.48374187,3.84842947,0.00171424,0.54509394,1.43768396,2.51210299,0.03166918,0.78050040
-5.47773887,3.91782900,0.00168053,0.55259293,1.47585306,2.55216226,0.03189278,0.79862441
-5.47173587,3.98706020,0.00164806,0.55918025,1.51608339,2.59076286,0.03209669,0.81817896
-5.46573287,4.05724263,0.00161808,0.56499185,1.55901165,2.62851844,0.03229169,0.83945774
-5.45972986,4.12938813,0.00159169,0.57018026,1.60520621,2.66601027,0.03248692,0.86268353
-5.45372686,4.20434988,0.00156986,0.57490950,1.65513757,2.70376117,0.03268948,0.88799309
-5.44772386,4.28277781,0.00155338,0.57934937,1.70915191,2.74221187,0.03290414,0.91542528
-5.44172086,4.36508239,0.00154289,0.58366962,1.76744920,2.78170123,0.03313312,0.94491314
-5.43571786,4.45140899,0.00153887,0.58803409,1.83006674,2.82245109,0.03337612,0.97628045
-5.42971486,4.54162394,0.00154164,0.59259525,1.89686911,2.86455661,0.03363035,1.00924295
-5.42371186,4.63531329,0.00155143,0.59748911,1.96754503,2.90798274,0.03389084,1.04341435
-5.41770885,4.73179444,0.00156837,0.60283108,2.04161138,2.95256690,0.03415073,1.07831683
-5.41170585,4.83014032,0.00159255,0.60871269,2.11842422,2.99802793,0.03440173,1.11339576
-5.40570285,4.92921492,0.00162401,0.61519943,2.19719653,3.04398090,0.03463464,1.14803789
-5.39969985,5.02771886,0.00166283,0.62232981,2.27702179,3.08995703,0.03483985,1.18159225
-5.39369685,5.12424252,0.00170910,0.63011563,2.35690248,3.13542783,0.03500788,1.21339295
-5.38769385,5.21732459,0.00176301,0.63854340,2.43578224,3.17983216,0.03512994,1.24278268
-5.38169085,5.30551293,0.00182480,0.64757687,2.51258032,3.22260491,0.03519832,1.26913598
-5.37568784,5.38742496,0.00189479,0.65716036,2.58622680,3.26320567,0.03520682,1.29188131
-5.36968484,5.46180469,0.00197340,0.66722286,2.65569709,3.30114611,0.03515104,1.31052080
-5.36368184,5.52757360,0.00206108,0.67768245,2.72004435,3.33601426,0.03502858,1.32464700
-5.35767884,5.58387288,0.00215834,0.68845090,2.77842831,3.36749473,0.03483908,1.33395596
-5.35167584,5.63009528,0.00226566,0.69943808,2.83013956,3.39538349,0.03458428,1.33825607
-5.34567284,5.66590494,0.00238349,0.71055592,2.87461836,3.41959654,0.03426786,1.33747252
-5.33966983,5.69124455,0.00251216,0.72172170,2.91146728,3.44017202,0.03389526,1.33164728
-5.33366683,5.70632967,0.00265185,0.73286042,2.94045748,3.45726548,0.03347345,1.32093476
-5.32766383,5.71163089,0.00280250,0.74390626,2.96152855,3.47113885,0.03301057,1.30559367
-5.32166083,5.70784486,0.00296381,0.75480280,2.97478228,3.48214354,0.03251564,1.28597545
-5.31565783,5.69585624,0.00313513,0.76550237,2.98047093,3.49069885,0.03199822,1.26251006
-5.30965483,5.67669246,0.00331548,0.77596427,2.97898074,3.49726688,0.03146805,1.23568985
-5.30365183,5.65147419,0.00350348,0.78615227,2.97081179,3.50232542,0.03093475,1.20605244
-5.29764882,5.62136405,0.00369736,0.79603157,2.95655526,3.50634047,0.03040758,1.17416320
-5.29164582,5.58751631,0.00389496,0.80556535,2.93686922,3.50974009,0.02989518,1.14059832
-5.28564282,5.55103027,0.00409378,0.81471140,2.91245418,3.51289087,0.02940545,1.10592903
-5.27963982,5.51290944,0.00429099,0.82341899,2.88402945,3.51607866,0.02894538,1.07070742
-5.27363682,5.47402853,0.00448353,0.83162635,2.85231114,3.51949443,0.02852106,1.03545459
-5.26763382,5.43510936,0.00466815,0.83925887,2.81799279,3.52322606,0.02813761,1.00065093
-5.26163082,5.39670657,0.00484156,0.84622840,2.78172898,3.52725641,0.02779926,0.96672905
-5.25562781,5.35920300,0.00500048,0.85243362,2.74412230,3.53146755,0.02750940,0.93406905
-5.24962481,5.32281445,0.00514175,0.85776148,2.70571390,3.53565072,0.02727064,0.90299605
-5.24362181,5.28760243,0.00526249,0.86208986,2.66697738,3.53952119,0.02708494,0.87377968
-5.23761881,5.25349372,0.00536015,0.86529106,2.62831583,3.54273681,0.02695368,0.84663520
-5.23161581,5.22030461,0.00543262,0.86723618,2.59006158,3.54491904,0.02687773,0.82172584
-5.22561281,5.18776800,0.00547831,0.86779991,2.55247816,3.54567489,0.02685752,0.79916593
-5.21960980,5.15556118,0.00549621,0.86686560,2.51576396,3.54461834,0.02689305,0.77902458
-5.21360680,5.12333256,0.00548591,0.86433027,2.48005698,3.54138995,0.02698394,0.76132943
-5.20760380,5.09072547,0.00544764,0.86010924,2.44544028,3.53567344,0.02712934,0.74607031
-5.20160080,5.05739811,0.00538222,0.85414012,2.41194767,3.52720840,0.02732790,0.73320268
-5.19559780,5.02303846,0.00529106,0.84638600,2.37956936,3.51579857,0.02757772,0.72265071
-5.18959480,4.98737413,0.00517608,0.83683760,2.34825745,3.50131554,0.02787621,0.71431006
-5.18359180,4.95017712,0.00503966,0.82551440,2.31793116,3.48369812,0.02822006,0.70805042
-5.17758879,4.91126416,0.00488450,0.81246459,2.28848188,3.46294778,0.02860512,0.70371795
-5.17158579,4.87049353,0.00471357,0.79776406,2.25977817,3.43912105,0.02902634,0.70113778
-5.16558279,4.82775950,0.00452997,0.78151443,2.23167091,3.41231983,0.02947776,0.70011681
-5.15957979,4.78298574,0.00433687,0.76384026,2.20399870,3.38268067,0.02995250,0.70044687
-5.15357679,4.73611888,0.00413734,0.74488576,2.17659369,3.35036421,0.03044283,0.70190837
-5.14757379,4.68712343,0.00393434,0.72481110,2.14928801,3.31554557,0.03094024,0.70427461
-5.14157079,4.63597885,0.00373059,0.70378851,2.12192060,3.27840668,0.03143561,0.70731656
-5.13556778,4.58267928,0.00352851,0.68199842,2.09434442,3.23913101,0.03191943,0.71080811
-5.12956478,4.52723613,0.00333022,0.65962580,2.06643379,3.19790090,0.03238197,0.71453168
-5.12356178,4.46968328,0.00313748,0.63685674,2.03809148,3.15489761,0.03281360,0.71828376
-5.11755878,4.41008416,0.00295166,0.61387537,2.00925514,3.11030355,0.03320502,0.72188030
-5.11155578,4.34853992,0.00277382,0.59086124,1.97990257,3.06430625,0.03354755,0.72516148
-5.10555278,4.28519750,0.00260464,0.56798695,1.95005540,3.01710323,0.03383342,0.72799567
-5.09954977,4.22025639,0.00244453,0.54541623,1.91978061,2.96890689,0.03405595,0.73028215
-5.09354677,4.15397286,0.00229361,0.52330224,1.88918975,2.91994852,0.03420982,0.73195250
-5.08754377,4.08666076,0.00215181,0.50178601,1.85843536,2.87048064,0.03429112,0.73297038
-5.08154077,4.01868799,0.00201885,0.48099517,1.82770480,2.82077699,0.03429751,0.73332975
-5.07553777,3.95046838,0.00189434,0.46104259,1.79721139,2.77112979,0.03422820,0.73305140
-5.06953477,3.88244888,0.00177782,0.44202516,1.76718327,2.72184400,0.03408393,0.73217818
-5.06353177,3.81509273,0.00166874,0.42402261,1.73785054,2.67322894,0.03386683,0.73076899
-5.05752876,3.74885926,0.00156657,0.40709639,1.70943124,2.62558754,0.03358031,0.72889197
-5.05152576,3.68418173,0.00147077,0.39128863,1.68211700,2.57920410,0.03322885,0.72661738
-5.04552276,3.62144477,0.00138084,0.37662137,1.65605932,2.53433139,0.03281773,0.72401043
-5.03951976,3.56096294,0.00129630,0.36309602,1.63135721,2.49117816,0.03235285,0.72112487
-5.03351676,3.50296228,0.00121676,0.35069323,1.60804725,2.44989826,0.03184048,0.71799748
-5.02751376,3.44756642,0.00114183,0.33937322,1.58609667,2.41058240,0.03128700,0.71464406
-5.02151076,3.39478850,0.00107122,0.32907665,1.56540006,2.37325335,0.03069872,0.71105722
-5.01550775,3.34452999,0.00100466,0.31972610,1.54578024,2.33786543,0.03008173,0.70720615
-5.00950475,3.29658691,0.00094194,0.31122819,1.52699321,2.30430860,0.02944176,0.70303843
-5.00350175,3.25066345,0.00088289,0.30347626,1.50873729,2.27241720,0.02878413,0.69848394
-4.99749875,3.20639243,0.00082737,0.29635356,1.49066590,2.24198304,0.02811370,0.69346058
-4.99149575,3.16336173,0.00077528,0.28973693,1.47240354,2.21277228,0.02743490,0.68788147
-4.98549275,3.12114507,0.00072653,0.28350078,1.45356393,2.18454506,0.02675177,0.68166338
-4.97948974,3.07933542,0.00068109,0.27752112,1.43376962,2.15707679,0.02606806,0.67473562
-4.97348674,3.03757902,0.00063893,0.27167968,1.41267175,2.13017975,0.02538732,0.66704910
-4.96748374,2.99560788,0.00060006,0.26586769,1.38996901,2.10372359,0.02471298,0.65858474
-4.96148074,2.95326861,0.00056451,0.25998934,1.36542469,2.07765345,0.02404849,0.64936094
-4.95547774,2.91054592,0.00053233,0.25396467,1.33888092,2.05200439,0.02339733,0.63943937
-4.94947474,2.86757907,0.00050360,0.24773175,1.31026921,2.02691121,0.02276314,0.62892879
-4.94347174,2.82467020,0.00047844,0.24124812,1.27961692,2.00261286,0.02214970,0.61798660
-4.93746873,2.78228395,0.00045697,0.23449138,1.24704906,1.97945116,0.02156092,0.60681787
-4.93146573,2.74103812,0.00043934,0.22745896,1.21278555,1.95786357,0.02100080,0.59567192
-4.92546273,2.70168587,0.00042572,0.22016711,1.17713405,1.93837055,0.02047333,0.58483641
-4.91945973,2.66509025,0.00041629,0.21264912,1.14047873,1.92155789,0.01998242,0.57462921
-4.91345673,2.63219227,0.00041122,0.20495302,1.10326560,1.90805495,0.01953171,0.56538841
-4.90745373,2.60397416,0.00041068,0.19713874,1.06598524,1.89850992,0.01912446,0.55746092
-4.90145073,2.58141944,0.00041482,0.18927501,1.02915364,1.89356322,0.01876338,0.55118999
-4.89544772,2.56547182,0.00042376,0.18143606,0.99329225,1.89382020,0.01845046,0.54690235
-4.88944472,2.55699456,0.00043759,0.17369837,0.95890805,1.89982449,0.01818686,0.54489547
-4.88344172,2.55673223,0.00045634,0.16613755,0.92647448,1.91203301,0.01797277,0.54542536
-4.87743872,2.56527621,0.00048000,0.15882544,0.89641419,1.93079356,0.01780731,0.54869554
-4.87143572,2.58303520,0.00050846,0.15182769,0.86908401,1.95632595,0.01768850,0.55484753
-4.86543272,2.61021194,0.00054156,0.14520168,0.84476289,1.98870700,0.01761323,0.56395325
-4.85942971,2.64678643,0.00057905,0.13899495,0.82364304,2.02785993,0.01757728,0.57600953
-4.85342671,2.69250640,0.00062061,0.13324420,0.80582451,2.07354843,0.01757542,0.59093506
-4.84742371,2.74688482,0.00066583,0.12797473,0.79131325,2.12537505,0.01760147,0.60856968
-4.84142071,2.80920455,0.00071420,0.12320032,0.78002260,2.18278426,0.01764852,0.62867622
-4.83541771,2.87852954,0.00076518,0.11892363,0.77177794,2.24506953,0.01770910,0.65094463
-4.82941471,2.95372233,0.00081814,0.11513694,0.76632433,2.31138443,0.01777539,0.67499838
-4.82341171,3.03346713,0.00087238,0.11182315,0.76333658,2.38075718,0.01783949,0.70040283
-4.81740870,3.11629778,0.00092720,0.10895712,0.76243152,2.45210851,0.01789368,0.72667537
-4.81140570,3.20062999,0.00098184,0.10650716,0.76318181,2.52427234,0.01793071,0.75329698
-4.80540270,3.28479705,0.00103554,0.10443669,0.76513094,2.59601892,0.01794410,0.77972483
-4.79939970,3.36708821,0.00108756,0.10270589,0.76780884,2.66608017,0.01792836,0.80540563
-4.79339670,3.44578908,0.00113715,0.10127355,0.77074763,2.73317681,0.01787931,0.82978935
-4.78739370,3.51922311,0.00118364,0.10009869,0.77349707,2.79604686,0.01779423,0.85234287
-4.78139070,3.58579341,0.00122637,0.09914234,0.77563912,2.85347506,0.01767213,0.87256324
-4.77538769,3.64402386,0.00126477,0.09836901,0.77680138,2.90432278,0.01751382,0.88999019
-4.76938469,3.69259886,0.00129835,0.09774823,0.77666886,2.94755774,0.01732206,0.90421762
-4.76338169,3.73040049,0.00132669,0.09725572,0.77499388,2.98228285,0.01710153,0.91490361
-4.75737869,3.75654211,0.00134947,0.09687446,0.77160367,3.00776358,0.01685883,0.92177892
-4.75137569,3.77039762,0.00136647,0.09659550,0.76640567,3.02345274,0.01660239,0.92465356
-4.74537269,3.77162506,0.00137755,0.09641848,0.75939019,3.02901215,0.01634228,0.92342141
-4.73936968,3.76018390,0.00138270,0.09635180,0.75063050,3.02433006,0.01608999,0.91806270
-4.73336668,3.73634506,0.00138197,0.09641252,0.74028033,3.00953358,0.01585815,0.90864426
-4.72736368,3.70069298,0.00137553,0.09662590,0.72856888,2.98499542,0.01566018,0.89531769
-4.72136068,3.65411945,0.00136359,0.09702462,0.71579349,2.95133423,0.01550993,0.87831527
-4.71535768,3.59780867,0.00134649,0.09764758,0.70231027,2.90940815,0.01542124,0.85794401
-4.70935468,3.53321391,0.00132460,0.09853854,0.68852298,2.86030132,0.01540753,0.83457770
-4.70335168,3.46202584,0.00129835,0.09974433,0.67487049,2.80530339,0.01548133,0.80864742
-4.69734867,3.38613335,0.00126822,0.10131291,0.66181335,2.74588224,0.01565387,0.78063065
-4.69134567,3.30757768,0.00123471,0.10329128,0.64981962,2.68365068,0.01593462,0.75103933
-4.68534267,3.22850116,0.00119836,0.10572324,0.63935082,2.62032764,0.01633099,0.72040710
-4.67933967,3.15109186,0.00115972,0.10864715,0.63084801,2.55769526,0.01684790,0.68927626
-4.67333667,3.07752605,0.00111930,0.11209376,0.62471864,2.49755285,0.01748756,0.65818456
-4.66733367,3.00990990,0.00107764,0.11608418,0.62132459,2.44166938,0.01824926,0.62765239
-4.66133067,2.95022251,0.00103524,0.12062804,0.62097150,2.39173582,0.01912925,0.59817058
-4.65532766,2.90026198,0.00099255,0.12572204,0.62389994,2.34931912,0.02012067,0.57018919
-4.64932466,2.86159626,0.00095001,0.13134876,0.63027839,2.31581917,0.02121366,0.54410757
-4.64332166,2.83552042,0.00090798,0.13747595,0.64019843,2.29243028,0.02239544,0.52026592
-4.63731866,2.82302171,0.00086680,0.14405631,0.65367204,2.28010852,0.02365062,0.49893859
-4.63131566,2.82475365,0.00082673,0.15102768,0.67063110,2.27954605,0.02496144,0.48032923
-4.62531266,2.84101985,0.00078800,0.15831380,0.69092919,2.29115326,0.02630821,0.46456792
-4.61930965,2.87176838,0.00075075,0.16582554,0.71434543,2.31504953,0.02766976,0.45171032
-4.61330665,2.91659672,0.00071511,0.17346254,0.74059044,2.35106285,0.02902393,0.44173876
-4.60730365,2.97476733,0.00068114,0.18111537,0.76931407,2.39873846,0.03034814,0.43456529
-4.60130065,3.04523337,0.00064888,0.18866797,0.80011493,2.45735635,0.03161989,0.43003650
-4.59529765,3.12667393,0.00061830,0.19600043,0.83255132,2.52595710,0.03281736,0.42793995
-4.58929465,3.21753773,0.00058939,0.20299199,0.86615343,2.60337535,0.03391996,0.42801200
-4.58329165,3.31609395,0.00056211,0.20952416,0.90043649,2.68828000,0.03490878,0.42994681
-4.57728864,3.42048895,0.00053639,0.21548388,0.93491462,2.77921977,0.03576707,0.43340616
-4.57128564,3.52880687,0.00051219,0.22076664,0.96911504,2.87467289,0.03648066,0.43802988
-4.56528264,3.63913249,0.00048946,0.22527940,1.00259225,2.97309933,0.03703823,0.44344654
-4.55927964,3.74961433,0.00046818,0.22894334,1.03494200,3.07299376,0.03743158,0.44928408
-4.55327664,3.85852594,0.00044833,0.23169616,1.06581446,3.17293767,0.03765577,0.45518008
-4.54727364,3.96432336,0.00042993,0.23349407,1.09492634,3.27164870,0.03770921,0.46079138
-4.54127064,4.06569684,0.00041301,0.23431320,1.12207157,3.36802547,0.03759363,0.46580282
-4.53526763,4.16161486,0.00039765,0.23415046,1.14713016,3.46118631,0.03731398,0.46993475
-4.52926463,4.25135884,0.00038394,0.23302393,1.17007476,3.55050015,0.03687829,0.47294930
-4.52326163,4.33454714,0.00037199,0.23097247,1.19097483,3.63560852,0.03629738,0.47465509
-4.51725863,4.41114724,0.00036195,0.22805482,1.20999798,3.71643736,0.03558460,0.47491034
-4.51125563,4.48147535,0.00035397,0.22434816,1.22740825,3.79319813,0.03475546,0.47362440
-4.50525263,4.54618332,0.00034821,0.21994603,1.24356136,3.86637784,0.03382725,0.47075761
-4.49924962,4.60623283,0.00034486,0.21495589,1.25889676,3.93671805,0.03281861,0.46631961
-4.49324662,4.66285783,0.00034407,0.20949625,1.27392663,4.00518342,0.03174905,0.46036626
-4.48724362,4.71751613,0.00034600,0.20369360,1.28922200,4.07292092,0.03063855,0.45299519
-4.48124062,4.77183200,0.00035080,0.19767916,1.30539622,4.14121091,0.02950707,0.44434041
-4.47523762,4.82753179,0.00035855,0.19158564,1.32308637,4.21141204,0.02837412,0.43456595
-4.46923462,4.88637488,0.00036935,0.18554411,1.34293290,4.28490214,0.02725832,0.42385902
-4.46323162,4.95008283,0.00038322,0.17968116,1.36555827,4.36301734,0.02617700,0.41242282
-4.45722861,5.02026933,0.00040014,0.17411635,1.39154521,4.44699204,0.02514591,0.40046926
-4.45122561,5.09837397,0.00042005,0.16896014,1.42141532,4.53790234,0.02417880,0.38821191
-4.44522261,5.18560243,0.00044281,0.16431233,1.45560869,4.63661520,0.02328731,0.37585937
-4.43921961,5.28287569,0.00046825,0.16026101,1.49446537,4.74374580,0.02248065,0.36360927
-4.43321661,5.39079030,0.00049614,0.15688214,1.53820940,4.85962490,0.02176558,0.35164304
-4.42721361,5.50959140,0.00052619,0.15423953,1.58693585,4.98427775,0.02114633,0.34012167
-4.42121061,5.63915962,0.00055808,0.15238546,1.64060164,5.11741541,0.02062458,0.32918239
-4.41520760,5.77901228,0.00059146,0.15136151,1.69902039,5.25843902,0.02019960,0.31893653
-4.40920460,5.92831873,0.00062594,0.15119978,1.76186168,5.40645672,0.01986840,0.30946833
-4.40320160,6.08592888,0.00066115,0.15192427,1.82865473,5.56031230,0.01962589,0.30083491
-4.39719860,6.25041370,0.00069670,0.15355221,1.89879670,5.71862428,0.01946516,0.29306711
-4.39119560,6.42011533,0.00073224,0.15609539,1.97156509,5.87983348,0.01937782,0.28617128
-4.38519260,6.59320467,0.00076742,0.15956119,2.04613421,6.04225661,0.01935423,0.28013177
-4.37918959,6.76774350,0.00080198,0.16395333,2.12159494,6.20414351,0.01938395,0.27491403
-4.37318659,6.94174835,0.00083569,0.16927219,2.19697746,6.36373507,0.01945598,0.27046822
-4.36718359,7.11325309,0.00086838,0.17551472,2.27127584,6.51931928,0.01955916,0.26673303
-4.36118059,7.28036763,0.00089998,0.18267383,2.34347405,6.66928283,0.01968249,0.26363963
-4.35517759,7.44133030,0.00093047,0.19073741,2.41257223,6.81215599,0.01981536,0.26111561
-4.34917459,7.59455184,0.00095991,0.19968691,2.47761261,6.94664923,0.01994790,0.25908865
-4.34317159,7.73864975,0.00098842,0.20949567,2.53770397,7.07168004,0.02007110,0.25748992
-4.33716858,7.87247202,0.00101619,0.22012712,2.59204410,7.18638971,0.02017707,0.25625696
-4.33116558,7.99511022,0.00104345,0.23153288,2.63993935,7.29014973,0.02025910,0.25533604
-4.32516258,8.10590217,0.00107044,0.24365111,2.68082079,7.38255872,0.02031178,0.25468384
-4.31915958,8.20442543,0.00109745,0.25640508,2.71425651,7.46343072,0.02033104,0.25426855
-4.31315658,8.29048273,0.00112473,0.26970228,2.73995974,7.53277655,0.02031413,0.25407018
-4.30715358,8.36408134,0.00115252,0.28343401,2.75779255,7.59078005,0.02025959,0.25408037
