energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.45472736,3.05796097,0.06632909,0.11118545,0.24152729,2.44335434,0.16197942,0.12017225,0.04729441,0.19426842
-3.44872436,3.01552967,0.06561110,0.11524678,0.23704785,2.38786490,0.16339381,0.11975980,0.05001788,0.19388439
-3.44272136,2.98068546,0.06515344,0.11950575,0.23411251,2.33833470,0.16604594,0.11968930,0.05271382,0.19365456
-3.43671836,2.95296568,0.06492482,0.12388767,0.23265900,2.29470285,0.16998401,0.11991423,0.05533077,0.19353296
-3.43071536,2.93172404,0.06488573,0.12831563,0.23259893,2.25675420,0.17525019,0.12037900,0.05781685,0.19346334
-3.42471236,2.91616306,0.06499056,0.13271331,0.23382292,2.22413451,0.18188194,0.12102163,0.06012126,0.19338162
-3.41870935,2.90537242,0.06518979,0.13700787,0.23620614,2.19637071,0.18991325,0.12177666,0.06219592,0.19321880
-3.41270635,2.89837130,0.06543240,0.14113266,0.23961395,2.17289569,0.19937544,0.12257812,0.06399694,0.19290418
-3.40670335,2.89415290,0.06566822,0.14502980,0.24390758,2.15307619,0.21029759,0.12336250,0.06548607,0.19236869
-3.40070035,2.89172862,0.06585020,0.14865226,0.24894926,2.13624252,0.22270643,0.12407153,0.06663194,0.19154817
-3.39469735,2.89017006,0.06593644,0.15196554,0.25460687,2.12171865,0.23662547,0.12465455,0.06741104,0.19038648
-3.38869435,2.88864640,0.06589189,0.15494864,0.26075782,2.10885109,0.25207354,0.12507056,0.06780849,0.18883825
-3.38269135,2.88645551,0.06568979,0.15759452,0.26729191,2.09703512,0.26906264,0.12528963,0.06781842,0.18687111
-3.37668834,2.88304729,0.06531256,0.15990981,0.27411330,2.08573717,0.28759511,0.12529379,0.06744407,0.18446735
-3.37068534,2.87803792,0.06475228,0.16191383,0.28114135,2.07451206,0.30766035,0.12507724,0.06669749,0.18162486
-3.36468234,2.87121469,0.06401075,0.16363705,0.28831044,2.06301463,0.32923119,0.12464600,0.06559904,0.17835737
-3.35867934,2.86253127,0.06309899,0.16511901,0.29556894,2.05100504,0.35226002,0.12401692,0.06417642,0.17469393
-3.35267634,2.85209384,0.06203644,0.16640577,0.30287718,2.03834790,0.37667511,0.12321625,0.06246364,0.17067770
-3.34667334,2.84013919,0.06084970,0.16754706,0.31020496,2.02500536,0.40237709,0.12227771,0.06049969,0.16636411
-3.34067034,2.82700613,0.05957102,0.16859336,0.31752844,2.01102491,0.42923611,0.12124026,0.05832707,0.16181844
-3.33466733,2.81310202,0.05823657,0.16959284,0.32482680,1.99652280,0.45708964,0.12014573,0.05599034,0.15711308
-3.32866433,2.79886640,0.05688457,0.17058859,0.33207892,1.98166417,0.48574131,0.11903631,0.05353461,0.15232442
-3.32266133,2.78473384,0.05555340,0.17161602,0.33926015,1.96664125,0.51496090,0.11795214,0.05100415,0.14752965
-3.31665833,2.77109812,0.05427977,0.17270075,0.34633948,1.95165096,0.54448547,0.11692905,0.04844106,0.14280364
-3.31065533,2.75827966,0.05309705,0.17385690,0.35327721,1.93687333,0.57402188,0.11599666,0.04588420,0.13821597
-3.30465233,2.74649794,0.05203375,0.17508607,0.36002327,1.92245183,0.60325056,0.11517675,0.04336826,0.13382821
-3.29864932,2.73585041,0.05111238,0.17637682,0.36651633,1.90847694,0.63183053,0.11448213,0.04092311,0.12969174
-3.29264632,2.72629863,0.05034858,0.17770485,0.37268370,1.89497352,0.65940545,0.11391599,0.03857337,0.12584600
-3.28664332,2.71766254,0.04975058,0.17903372,0.37844196,1.88189286,0.68561070,0.11347172,0.03633824,0.12231734
-3.28064032,2.70962274,0.04931913,0.18031614,0.38369848,1.86910959,0.71008114,0.11313321,0.03423155,0.11911844
-3.27463732,2.70173058,0.04904767,0.18149573,0.38835358,1.85642345,0.73245932,0.11287566,0.03226199,0.11624844
-3.26863432,2.69342544,0.04892291,0.18250921,0.39230328,1.84356585,0.75240389,0.11266668,0.03043355,0.11369349
-3.26263132,2.68405795,0.04892565,0.18328881,0.39544253,1.83021052,0.76959802,0.11246788,0.02874609,0.11142794
-3.25662831,2.67291814,0.04903190,0.18376491,0.39766874,1.81598774,0.78375736,0.11223655,0.02719595,0.10941596
-3.25062531,2.65926676,0.04921415,0.18386877,0.39888549,1.80050127,0.79463746,0.11192761,0.02577669,0.10761346
-3.24462231,2.64236825,0.04944268,0.18353514,0.39900621,1.78334683,0.80204029,0.11149559,0.02447980,0.10597038
-3.23861931,2.62152377,0.04968702,0.18270482,0.39795760,1.76413141,0.80581971,0.11089661,0.02329539,0.10443301
-3.23261631,2.59610252,0.04991730,0.18132692,0.39568284,1.74249213,0.80588559,0.11009023,0.02221285,0.10294640
-3.22661331,2.56557005,0.05010548,0.17936084,0.39214418,1.71811380,0.80220665,0.10904108,0.02122142,0.10145672
-3.22061031,2.52951210,0.05022651,0.17677783,0.38732500,1.69074424,0.79481163,0.10772034,0.02031067,0.09991343
-3.21460730,2.48765299,0.05025918,0.17356216,0.38123116,1.66020666,0.78378901,0.10610677,0.01947088,0.09827113
-3.20860430,2.43986787,0.05018677,0.16971183,0.37389152,1.62640846,0.76928502,0.10418753,0.01869332,0.09649120
-3.20260130,2.38618821,0.04999744,0.16523872,0.36535771,1.58934616,0.75150021,0.10195852,0.01797039,0.09454299
-3.19659830,2.32680055,0.04968436,0.16016838,0.35570310,1.54910617,0.73068456,0.09942441,0.01729569,0.09240457
-3.19059530,2.26203870,0.04924555,0.15453930,0.34502100,1.50586159,0.70713121,0.09659833,0.01666399,0.09006315
-3.18459230,2.19236994,0.04868351,0.14840178,0.33342212,1.45986507,0.68116921,0.09350116,0.01607117,0.08751497
-3.17858929,2.11837600,0.04800464,0.14181644,0.32103154,1.41143850,0.65315529,0.09016062,0.01551400,0.08476493
-3.17258629,2.04072991,0.04721851,0.13485247,0.30798509,1.36095979,0.62346509,0.08661008,0.01498999,0.08182580
-3.16658329,1.96016999,0.04633701,0.12758561,0.29442558,1.30884779,0.59248409,0.08288722,0.01449714,0.07871716
-3.16058029,1.87747233,0.04537347,0.12009598,0.28049874,1.25554592,0.56059850,0.07903260,0.01403377,0.07546417
-3.15457729,1.79342305,0.04434179,0.11246598,0.26634928,1.20150561,0.52818648,0.07508823,0.01359828,0.07209618
-3.14857429,1.70879188,0.04325561,0.10477804,0.25211707,1.14717026,0.49561001,0.07109609,0.01318900,0.06864530
-3.14257129,1.62430813,0.04212759,0.09711261,0.23793378,1.09296058,0.46320757,0.06709688,0.01280402,0.06514497
-3.13656828,1.54064021,0.04096883,0.08954630,0.22391984,1.03926199,0.43128794,0.06312887,0.01244118,0.06162863
-3.13056528,1.45837948,0.03978847,0.08215024,0.21018213,0.98641467,0.40012530,0.05922690,0.01209794,0.05812857
-3.12456228,1.37802903,0.03859342,0.07498875,0.19681226,0.93470659,0.36995575,0.05542168,0.01177147,0.05467493
-3.11855928,1.29999756,0.03738832,0.06811830,0.18388553,0.88436983,0.34097519,0.05173935,0.01145869,0.05129493
-3.11255628,1.22459851,0.03617568,0.06158687,0.17146068,0.83558001,0.31333874,0.04820119,0.01115636,0.04801238
-3.10655328,1.15205383,0.03495610,0.05543360,0.15958018,0.78845886,0.28716149,0.04482367,0.01086125,0.04484738
-3.10055028,1.08250216,0.03372868,0.04968872,0.14827118,0.74307942,0.26252046,0.04161868,0.01057029,0.04181630
-3.09454727,1.01601039,0.03249151,0.04437393,0.13754702,0.69947356,0.23945766,0.03859385,0.01028078,0.03893197
-3.08854427,0.95258779,0.03124216,0.03950282,0.12740898,0.65764107,0.21798395,0.03575320,0.00999048,0.03620397
-3.08254127,0.89220183,0.02997824,0.03508168,0.11784839,0.61755985,0.19808354,0.03309769,0.00969790,0.03363919
-3.07653827,0.83479449,0.02869792,0.03111039,0.10884889,0.57919646,0.17971883,0.03062594,0.00940232,0.03124234
-3.07053527,0.78029828,0.02740037,0.02758334,0.10038862,0.54251650,0.16283538,0.02833493,0.00910398,0.02901662
-3.06453227,0.72865108,0.02608614,0.02449056,0.09244231,0.50749423,0.14736677,0.02622067,0.00880413,0.02696432
-3.05852926,0.67980907,0.02475745,0.02181864,0.08498326,0.47412098,0.13323922,0.02427876,0.00850506,0.02508747
-3.05252626,0.63375729,0.02341834,0.01955177,0.07798490,0.44241199,0.12037566,0.02250496,0.00821006,0.02338834
-3.04652326,0.59051741,0.02207472,0.01767257,0.07142219,0.41241153,0.10869935,0.02089554,0.00792339,0.02186989
-3.04052026,0.55015260,0.02073431,0.01616286,0.06527247,0.38419608,0.09813683,0.01944758,0.00765016,0.02053617
-3.03451726,0.51276956,0.01940645,0.01500425,0.05951618,0.35787562,0.08862012,0.01815914,0.00739618,0.01939247
-3.02851426,0.47851769,0.01810191,0.01417862,0.05413708,0.33359317,0.08008839,0.01702926,0.00716780,0.01844549
-3.02251126,0.44758589,0.01683249,0.01366843,0.04912227,0.31152254,0.07248890,0.01605794,0.00697170,0.01770333
-3.01650825,0.42019715,0.01561077,0.01345688,0.04446191,0.29186475,0.06577738,0.01524593,0.00681468,0.01717530
-3.01050525,0.39660138,0.01444959,0.01352795,0.04014884,0.27484309,0.05991799,0.01459454,0.00670342,0.01687180
-3.00450225,0.37706695,0.01336181,0.01386634,0.03617797,0.26069718,0.05488277,0.01410535,0.00664428,0.01680389
-2.99849925,0.36187113,0.01235979,0.01445737,0.03254568,0.24967624,0.05065085,0.01377984,0.00664304,0.01698299
-2.99249625,0.35128998,0.01145516,0.01528672,0.02924918,0.24203159,0.04720739,0.01361915,0.00670475,0.01742035
-2.98649325,0.34558785,0.01065843,0.01634029,0.02628589,0.23800883,0.04454242,0.01362367,0.00683347,0.01812659
-2.98049025,0.34500681,0.00997875,0.01760395,0.02365293,0.23783955,0.04264954,0.01379281,0.00703217,0.01911112
-2.97448724,0.34975628,0.00942371,0.01906338,0.02134663,0.24173284,0.04152475,0.01412468,0.00730254,0.02038159
-2.96848424,0.36000294,0.00899915,0.02070395,0.01936222,0.24986685,0.04116517,0.01461594,0.00764492,0.02194329
-2.96248124,0.37586127,0.00870904,0.02251069,0.01769360,0.26238022,0.04156802,0.01526157,0.00805820,0.02379860
-2.95647824,0.39738484,0.00855542,0.02446833,0.01633321,0.27936399,0.04272968,0.01605486,0.00853978,0.02594646
-2.95047524,0.42455865,0.00853839,0.02656143,0.01527205,0.30085385,0.04464495,0.01698731,0.00908553,0.02838181
-2.94447224,0.45729275,0.00865611,0.02877462,0.01449979,0.32682322,0.04730653,0.01804874,0.00968989,0.03109521
-2.93846923,0.49541743,0.00890485,0.03109297,0.01400491,0.35717743,0.05070481,0.01922740,0.01034582,0.03407246
-2.93246623,0.53868044,0.00927912,0.03350239,0.01377502,0.39174933,0.05482786,0.02051015,0.01104500,0.03729436
-2.92646323,0.58674643,0.00977177,0.03599010,0.01379718,0.43029674,0.05966180,0.02188271,0.01177787,0.04073657
-2.92046023,0.63919909,0.01037420,0.03854529,0.01405828,0.47250214,0.06519145,0.02333004,0.01253385,0.04436972
-2.91445723,0.69554619,0.01107655,0.04115960,0.01454550,0.51797489,0.07140133,0.02483669,0.01330150,0.04815952
-2.90845423,0.75522779,0.01186795,0.04382780,0.01524682,0.56625632,0.07827698,0.02638726,0.01406877,0.05206725
-2.90245123,0.81762769,0.01273682,0.04654834,0.01615148,0.61682788,0.08580648,0.02796689,0.01482324,0.05605030
-2.89644822,0.88208806,0.01367116,0.04932387,0.01725060,0.66912225,0.09398237,0.02956173,0.01555237,0.06006294
-2.89044522,0.94792712,0.01465888,0.05216171,0.01853769,0.72253752,0.10280361,0.03115954,0.01624387,0.06405735
-2.88444222,1.01445923,0.01568820,0.05507414,0.02000924,0.77645394,0.11227765,0.03275013,0.01688594,0.06798465
-2.87843922,1.08101693,0.01674794,0.05807860,0.02166525,0.83025281,0.12242252,0.03432593,0.01746760,0.07179624
-2.87243622,1.14697407,0.01782789,0.06119764,0.02350971,0.88333687,0.13326865,0.03588236,0.01797901,0.07544505
-2.86643322,1.21176890,0.01891912,0.06445873,0.02555103,0.93515133,0.14486051,0.03741824,0.01841176,0.07888697
-2.86043022,1.27492616,0.02001426,0.06789383,0.02780235,0.98520445,0.15725760,0.03893608,0.01875913,0.08208216
-2.85442721,1.33607678,0.02110771,0.07153864,0.03028173,1.03308682,0.17053501,0.04044219,0.01901633,0.08499627
-2.84842421,1.39497423,0.02219578,0.07543175,0.03301209,1.07848809,0.18478302,0.04194669,0.01918069,0.08760159
-2.84242121,1.45150608,0.02327675,0.07961343,0.03602106,1.12121016,0.20010594,0.04346341,0.01925179,0.08987784
-2.83641821,1.50570009,0.02435082,0.08412425,0.03934045,1.16117594,0.21661990,0.04500956,0.01923153,0.09181289
-2.83041521,1.55772386,0.02542003,0.08900355,0.04300556,1.19843282,0.23444959,0.04660524,0.01912415,0.09340294
-2.82441221,1.60787775,0.02648803,0.09428769,0.04705414,1.23315052,0.25372405,0.04827282,0.01893617,0.09465258
-2.81840920,1.65658083,0.02755976,0.10000830,0.05152512,1.26561285,0.27457135,0.05003615,0.01867626,0.09557437
-2.81240620,1.70435020,0.02864116,0.10619042,0.05645700,1.29620358,0.29711253,0.05191968,0.01835500,0.09618817
-2.80640320,1.75177435,0.02973874,0.11285082,0.06188606,1.32538692,0.32145474,0.05394740,0.01798471,0.09652008
-2.80040020,1.79948152,0.03085919,0.11999633,0.06784433,1.35368308,0.34768405,0.05614188,0.01757905,0.09660122
-2.79439720,1.84810448,0.03200898,0.12762249,0.07435746,1.38164024,0.37585797,0.05852312,0.01715273,0.09646627
-2.78839420,1.89824326,0.03319398,0.13571243,0.08144249,1.40980391,0.40599816,0.06110760,0.01672110,0.09615186
-2.78239120,1.95042778,0.03441922,0.14423622,0.08910569,1.43868536,0.43808364,0.06390733,0.01629977,0.09569502
-2.77638819,2.00508210,0.03568858,0.15315053,0.09734051,1.46873060,0.47204480,0.06692903,0.01590420,0.09513159
-2.77038519,2.06249230,0.03700476,0.16239888,0.10612582,1.50029141,0.50775859,0.07017356,0.01554930,0.09449479
-2.76438219,2.12277963,0.03836918,0.17191236,0.11542444,1.53360010,0.54504523,0.07363548,0.01524912,0.09381403
-2.75837919,2.18588054,0.03978209,0.18161080,0.12518218,1.56874928,0.58366662,0.07730288,0.01501647,0.09311396
-2.75237619,2.25153471,0.04124271,0.19140450,0.13532739,1.60567777,0.62332677,0.08115749,0.01486268,0.09241384
-2.74637319,2.31928199,0.04274946,0.20119635,0.14577115,1.64416355,0.66367425,0.08517493,0.01479737,0.09172722
-2.74037019,2.38846846,0.04430018,0.21088432,0.15640812,1.68382422,0.70430685,0.08932536,0.01482830,0.09106207
-2.73436718,2.45826172,0.04589247,0.22036417,0.16711808,1.72412511,0.74477827,0.09357414,0.01496123,0.09042110
-2.72836418,2.52767471,0.04752385,0.22953234,0.17776815,1.76439478,0.78460676,0.09788285,0.01519995,0.08980248
-2.72236118,2.59559706,0.04919197,0.23828894,0.18821564,1.80384728,0.82328546,0.10221027,0.01554623,0.08920076
-2.71635818,2.66083274,0.05089470,0.24654047,0.19831149,1.84161028,0.86029417,0.10651357,0.01599993,0.08860797
-2.71035518,2.72214208,0.05263006,0.25420253,0.20790407,1.87675758,0.89511204,0.11074940,0.01655913,0.08801480
-2.70435218,2.77828655,0.05439614,0.26120200,0.21684343,1.90834490,0.92723087,0.11487504,0.01722023,0.08741186
-2.69834917,2.82807394,0.05619076,0.26747893,0.22498555,1.93544689,0.95616843,0.11884940,0.01797816,0.08679082
-2.69234617,2.87040220,0.05801112,0.27298785,0.23219670,1.95719400,0.98148136,0.12263394,0.01882658,0.08614544
-2.68634317,2.90429973,0.05985329,0.27769852,0.23835750,1.97280737,1.00277716,0.12619338,0.01975808,0.08547240
-2.68034017,2.92896059,0.06171170,0.28159613,0.24336668,1.98163020,1.01972482,0.12949628,0.02076436,0.08477191
-2.67433717,2.94377291,0.06357859,0.28468084,0.24714424,1.98315424,1.03206361,0.13251542,0.02183646,0.08404803
-2.66833417,2.94833951,0.06544346,0.28696686,0.24963396,1.97704025,1.03960984,0.13522791,0.02296488,0.08330866
-2.66233117,2.94249002,0.06729274,0.28848099,0.25080514,1.96313160,1.04226129,0.13761527,0.02413979,0.08256530
-2.65632816,2.92628398,0.06910939,0.28926073,0.25065342,1.94146058,1.03999908,0.13966320,0.02535112,0.08183252
-2.65032516,2.90000522,0.07087292,0.28935214,0.24920075,1.91224714,1.03288712,0.14136137,0.02658866,0.08112715
-2.64432216,2.86414788,0.07255942,0.28880744,0.24649442,1.87589047,1.02106906,0.14270300,0.02784219,0.08046733
-2.63831916,2.81939511,0.07414190,0.28768257,0.24260528,1.83295380,1.00476306,0.14368450,0.02910144,0.07987145
-2.63231616,2.76659147,0.07559095,0.28603476,0.23762520,1.78414342,0.98425444,0.14430497,0.03035622,0.07935696
-2.62631316,2.70671052,0.07687543,0.28392026,0.23166385,1.73028287,0.95988674,0.14456584,0.03159634,0.07893920
-2.62031016,2.64081922,0.07796352,0.28139226,0.22484503,1.67228370,0.93205147,0.14447048,0.03281169,0.07863036
-2.61430715,2.57004075,0.07882384,0.27849915,0.21730266,1.61111406,0.90117699,0.14402388,0.03399219,0.07843849
-2.60830415,2.49551736,0.07942661,0.27528318,0.20917656,1.54776665,0.86771693,0.14323243,0.03512777,0.07836669
-2.60230115,2.41837489,0.07974497,0.27177947,0.20060836,1.48322731,0.83213869,0.14210374,0.03620844,0.07841260
-2.59629815,2.33969019,0.07975609,0.26801551,0.19173746,1.41844567,0.79491219,0.14064657,0.03722423,0.07856807
-2.59029515,2.26046280,0.07944225,0.26401099,0.18269736,1.35430873,0.75649952,0.13887081,0.03816526,0.07881911
-2.58429215,2.18159150,0.07879175,0.25977812,0.17361248,1.29161859,0.71734546,0.13678747,0.03902178,0.07914611
-2.57828914,2.10385670,0.07779953,0.25532226,0.16459543,1.23107471,0.67786942,0.13440876,0.03978424,0.07952435
-2.57228614,2.02790856,0.07646761,0.25064285,0.15574496,1.17326130,0.63845868,0.13174816,0.04044339,0.07992472
-2.56628314,1.95426123,0.07480512,0.24573454,0.14714453,1.11863992,0.59946322,0.12882046,0.04099037,0.08031462
-2.56028014,1.88329266,0.07282812,0.24058858,0.13886147,1.06754712,0.56119207,0.12564182,0.04141691,0.08065906
-2.55427714,1.81524968,0.07055916,0.23519422,0.13094685,1.02019693,0.52391113,0.12222974,0.04171540,0.08092187
-2.54827414,1.75025751,0.06802648,0.22954015,0.12343583,0.97668750,0.48784240,0.11860305,0.04187915,0.08106690
-2.54227114,1.68833299,0.06526313,0.22361597,0.11634860,0.93701138,0.45316451,0.11478185,0.04190249,0.08105934
-2.53626813,1.62940053,0.06230580,0.21741346,0.10969169,0.90106852,0.42001432,0.11078733,0.04178100,0.08086688
-2.53026513,1.57330978,0.05919370,0.21092779,0.10345963,0.86868121,0.38848944,0.10664167,0.04151166,0.08046083
-2.52426213,1.51985421,0.05596726,0.20415851,0.09763683,0.83961011,0.35865153,0.10236781,0.04109298,0.07981713
-2.51825913,1.46878946,0.05266694,0.19711032,0.09219971,0.81357051,0.33053004,0.09798924,0.04052518,0.07891710
-2.51225613,1.41985091,0.04933214,0.18979362,0.08711871,0.79024813,0.30412636,0.09352981,0.03981025,0.07774808
-2.50625313,1.37276955,0.04600015,0.18222482,0.08236045,0.76931379,0.27941814,0.08901345,0.03895204,0.07630380
-2.50025013,1.32728588,0.04270530,0.17442644,0.07788969,0.75043641,0.25636359,0.08446397,0.03795628,0.07458458
-2.49424712,1.28316112,0.03947836,0.16642691,0.07367117,0.73329408,0.23490565,0.07990483,0.03683056,0.07259726
-2.48824412,1.24018592,0.03634605,0.15826020,0.06967125,0.71758285,0.21497604,0.07535898,0.03558425,0.07035499
-2.48224112,1.19818617,0.03333075,0.14996532,0.06585927,0.70302329,0.19649880,0.07084862,0.03422842,0.06787675
-2.47623812,1.15702633,0.03045048,0.14158553,0.06220871,0.68936481,0.17939363,0.06639510,0.03277563,0.06518680
-2.47023512,1.11661025,0.02771896,0.13316757,0.05869806,0.67638807,0.16357874,0.06201872,0.03123977,0.06231398
-2.46423212,1.07688014,0.02514586,0.12476070,0.05531140,0.66390556,0.14897321,0.05773865,0.02963578,0.05929087
-2.45822911,1.03781380,0.02273714,0.11641571,0.05203874,0.65176091,0.13549902,0.05357282,0.02797942,0.05615298
-2.45222611,0.99942091,0.02049552,0.10818401,0.04887615,0.63982730,0.12308259,0.04953779,0.02628694,0.05293784
-2.44622311,0.96173864,0.01842092,0.10011661,0.04582569,0.62800526,0.11165595,0.04564874,0.02457481,0.04968414
-2.44022011,0.92482729,0.01651102,0.09226325,0.04289508,0.61622042,0.10115761,0.04191939,0.02285937,0.04643097
-2.43421711,0.88876618,0.01476174,0.08467164,0.04009735,0.60442145,0.09153305,0.03836195,0.02115657,0.04321701
-2.42821411,0.85365038,0.01316778,0.07738678,0.03745033,0.59257853,0.08273515,0.03498715,0.01948167,0.04007989
-2.42221111,0.81958831,0.01172306,0.07045047,0.03497601,0.58068247,0.07472427,0.03180422,0.01784899,0.03705568
-2.41620810,0.78670062,0.01042116,0.06390094,0.03269996,0.56874464,0.06746835,0.02882098,0.01627167,0.03417839
-2.41020510,0.75512023,0.00925570,0.05777278,0.03065061,0.55679772,0.06094291,0.02604390,0.01476153,0.03147970
-2.40420210,0.72499346,0.00822066,0.05209690,0.02885864,0.54489700,0.05513109,0.02347820,0.01332890,0.02898868
-2.39819910,0.69648218,0.00731071,0.04690079,0.02735625,0.53312227,0.05002367,0.02112804,0.01198253,0.02673169
-2.39219610,0.66976659,0.00652139,0.04220893,0.02617654,0.52157989,0.04561920,0.01899669,0.01072957,0.02473233
-2.38619310,0.64504829,0.00584938,0.03804334,0.02535283,0.51040477,0.04192424,0.01708675,0.00957557,0.02301144
-2.38019010,0.62255342,0.00529263,0.03442422,0.02491799,0.49976190,0.03895361,0.01540040,0.00852451,0.02158719
-2.37418709,0.60253518,0.00485050,0.03137082,0.02490382,0.48984724,0.03673078,0.01393965,0.00757892,0.02047508
-2.36818409,0.58527563,0.00452389,0.02890220,0.02534033,0.48088750,0.03528832,0.01270665,0.00673993,0.01968812
-2.36218109,0.57108627,0.00431527,0.02703818,0.02625510,0.47313875,0.03466827,0.01170390,0.00600749,0.01923683
-2.35617809,0.56030712,0.00422878,0.02580011,0.02767253,0.46688356,0.03492262,0.01093455,0.00538047,0.01912931
-2.35017509,0.55330423,0.00427014,0.02521168,0.02961310,0.46242676,0.03611354,0.01040260,0.00485683,0.01937125
-2.34417209,0.55046540,0.00444665,0.02529961,0.03209267,0.46008969,0.03831356,0.01011307,0.00443380,0.01996593
-2.33816908,0.55219419,0.00476706,0.02609407,0.03512173,0.46020323,0.04160545,0.01007211,0.00410808,0.02091415
-2.33216608,0.55890234,0.00524139,0.02762907,0.03870470,0.46309969,0.04608184,0.01028704,0.00387591,0.02221418
-2.32616308,0.57100082,0.00588068,0.02994243,0.04283926,0.46910394,0.05184438,0.01076633,0.00373331,0.02386171
-2.32016008,0.58888975,0.00669666,0.03307563,0.04751587,0.47852418,0.05900258,0.01151945,0.00367616,0.02584974
-2.31415708,0.61294767,0.00770135,0.03707325,0.05271730,0.49164264,0.06767207,0.01255663,0.00370034,0.02816861
-2.30815408,0.64352046,0.00890653,0.04198224,0.05841843,0.50870670,0.07797234,0.01388858,0.00380182,0.03080601
-2.30215108,0.68091043,0.01032324,0.04785074,0.06458623,0.52992087,0.09002398,0.01552604,0.00397675,0.03374707
-2.29614807,0.72536602,0.01196110,0.05472671,0.07118001,0.55544000,0.10394541,0.01747935,0.00422156,0.03697456
-2.29014507,0.77707247,0.01382769,0.06265630,0.07815187,0.58536399,0.11984906,0.01975784,0.00453299,0.04046919
-2.28414207,0.83614402,0.01592780,0.07168194,0.08544754,0.61973437,0.13783723,0.02236926,0.00490819,0.04420999
-2.27813907,0.90261777,0.01826282,0.08184035,0.09300743,0.65853295,0.15799761,0.02531919,0.00534472,0.04817482
-2.27213607,0.97644976,0.02083001,0.09316037,0.10076797,0.70168256,0.18039866,0.02861037,0.00584059,0.05234093
-2.26613307,1.05751323,0.02362203,0.10566086,0.10866318,0.74904995,0.20508504,0.03224220,0.00639434,0.05668566
-2.26013007,1.14559940,0.02662640,0.11934868,0.11662650,0.80045083,0.23207321,0.03621015,0.00700497,0.06118715
-2.25412706,1.24042073,0.02982526,0.13421673,0.12459262,0.85565670,0.26134750,0.04050542,0.00767205,0.06582501
-2.24812406,1.34161653,0.03319523,0.15024243,0.13249953,0.91440349,0.29285683,0.04511458,0.00839561,0.07058109
-2.24212106,1.44876099,0.03670748,0.16738641,0.14029043,0.97640135,0.32651227,0.05001945,0.00917618,0.07544006
-2.23611806,1.56137316,0.04032807,0.18559175,0.14791561,1.04134547,0.36218565,0.05519711,0.01001473,0.08039001
-2.23011506,1.67892862,0.04401853,0.20478362,0.15533416,1.10892731,0.39970943,0.06062008,0.01091258,0.08542274
-2.22411206,1.80087246,0.04773659,0.22486958,0.16251532,1.17884576,0.43887782,0.06625665,0.01187136,0.09053407
-2.21810905,1.92663285,0.05143722,0.24574030,0.16943964,1.25081776,0.47944931,0.07207142,0.01289281,0.09572380
-2.21210605,2.05563478,0.05507384,0.26727096,0.17609958,1.32458781,0.52115055,0.07802592,0.01397872,0.10099546
-2.20610305,2.18731319,0.05859957,0.28932306,0.18249978,1.39993587,0.56368144,0.08407941,0.01513070,0.10635595
-2.20010005,2.32112477,0.06196871,0.31174677,0.18865684,1.47668312,0.60672134,0.09018967,0.01635000,0.11181478
-2.19409705,2.45655792,0.06513816,0.33438349,0.19459854,1.55469528,0.64993609,0.09631394,0.01763733,0.11738324
-2.18809405,2.59313995,0.06806875,0.35706878,0.20036263,1.63388304,0.69298554,0.10240976,0.01899262,0.12307332
-2.18209105,2.73044125,0.07072655,0.37963531,0.20599522,1.71419944,0.73553128,0.10843578,0.02041477,0.12889649
-2.17608804,2.86807578,0.07308393,0.40191578,0.21154870,1.79563413,0.77724414,0.11435249,0.02190152,0.13486243
-2.17008504,3.00569781,0.07512037,0.42374567,0.21707934,1.87820451,0.81781112,0.12012281,0.02344918,0.14097768
-2.16408204,3.14299472,0.07682302,0.44496573,0.22264470,1.96194403,0.85694138,0.12571245,0.02505248,0.14724432
-2.15807904,3.27967617,0.07818689,0.46542405,0.22830083,2.04688801,0.89437096,0.13109024,0.02670448,0.15365876
-2.15207604,3.41546001,0.07921471,0.48497763,0.23409951,2.13305756,0.92986606,0.13622807,0.02839648,0.16021064
-2.14607304,3.55005562,0.07991650,0.50349353,0.24008548,2.22044230,0.96322469,0.14110081,0.03011796,0.16688196
-2.14007004,3.68314565,0.08030874,0.52084939,0.24629391,2.30898267,0.99427662,0.14568599,0.03185667,0.17364644
-2.13406703,3.81436722,0.08041335,0.53693362,0.25274818,2.39855289,1.02288188,0.14996334,0.03359869,0.18046921
-2.12806403,3.94329375,0.08025643,0.55164504,0.25945802,2.48894528,1.04892771,0.15391430,0.03532864,0.18730676
-2.12206103,4.06941883,0.07986685,0.56489235,0.26641816,2.57985724,1.07232454,0.15752145,0.03702985,0.19410728
-2.11605803,4.19214341,0.07927481,0.57659335,0.27360753,2.67088153,1.09300118,0.16076796,0.03868466,0.20081129
-2.11005503,4.31076733,0.07851041,0.58667412,0.28098907,2.76150067,1.11089972,0.16363711,0.04027475,0.20735265
-2.10405203,4.42448642,0.07760228,0.59506835,0.28851015,2.85108634,1.12597054,0.16611196,0.04178148,0.21365980
-2.09804902,4.53239583,0.07657648,0.60171685,0.29610366,2.93890381,1.13816791,0.16817511,0.04318629,0.21965728
-2.09204602,4.63350002,0.07545555,0.60656742,0.30368964,3.02412188,1.14744656,0.16980874,0.04447104,0.22526750
