energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.76588294,4.46672680,0.09029901,0.20704301,0.84573790,0.40756024,1.09703341,1.20335534,0.08329451,1.53415097
-5.75987994,4.41524450,0.08814493,0.20107648,0.81858888,0.40690503,1.05720704,1.19898211,0.08613892,1.51278294
-5.75387694,4.36258463,0.08588044,0.19560686,0.78991589,0.40647522,1.01728732,1.19406602,0.08896856,1.49029740
-5.74787394,4.31005135,0.08356859,0.19071495,0.76032112,0.40631356,0.97787315,1.18887838,0.09172849,1.46720151
-5.74187094,4.25881635,0.08127375,0.18645638,0.73041137,0.40645745,0.93950858,1.18364923,0.09436302,1.44398790
-5.73586793,4.20986504,0.07905891,0.18286050,0.70077807,0.40693386,0.90266771,1.17855527,0.09681677,1.42111242
-5.72986493,4.16395224,0.07698307,0.17993022,0.67197797,0.40775469,0.86774251,1.17371060,0.09903595,1.39897413
-5.72386193,4.12156898,0.07509881,0.17764281,0.64451533,0.40891303,0.83503411,1.16916076,0.10096963,1.37789818
-5.71785893,4.08292190,0.07345016,0.17595162,0.61882630,0.41038035,0.80474758,1.16488014,0.10257104,1.35812250
-5.71185593,4.04792552,0.07207083,0.17478856,0.59526590,0.41210494,0.77699046,1.16077284,0.10379895,1.33978860
-5.70585293,4.01620769,0.07098288,0.17406735,0.57409833,0.41401141,0.75177491,1.15667693,0.10461874,1.32293673
-5.69984992,3.98712737,0.07019591,0.17368721,0.55549071,0.41600158,0.72902310,1.15237173,0.10500353,1.30750560
-5.69384692,3.95980370,0.06970672,0.17353697,0.53951045,0.41795640,0.70857571,1.14758767,0.10493495,1.29333641
-5.68784392,3.93315475,0.06949954,0.17349941,0.52612645,0.41973906,0.69020291,1.14201833,0.10440373,1.28018094
-5.68184092,3.90594406,0.06954669,0.17345555,0.51521378,0.42119896,0.67361726,1.13533394,0.10340996,1.26771320
-5.67583792,3.87683279,0.06980981,0.17328890,0.50656178,0.42217646,0.65848802,1.12719579,0.10196313,1.25554411
-5.66983492,3.84443520,0.07024135,0.17288936,0.49988498,0.42250818,0.64445626,1.11727085,0.10008179,1.24323855
-5.66383192,3.80737523,0.07078654,0.17215676,0.49483662,0.42203261,0.63114998,1.10524605,0.09779298,1.23033391
-5.65782891,3.76434174,0.07138554,0.17100385,0.49102391,0.42059583,0.61819889,1.09084161,0.09513143,1.21635954
-5.65182591,3.71414058,0.07197575,0.16935873,0.48802454,0.41805705,0.60524817,1.07382294,0.09213850,1.20085626
-5.64582291,3.65574143,0.07249420,0.16716660,0.48540376,0.41429384,0.59197083,1.05401063,0.08886103,1.18339504
-5.63981991,3.58831778,0.07287991,0.16439088,0.48273127,0.40920675,0.57807827,1.03128836,0.08535000,1.16359439
-5.63381691,3.51127892,0.07307610,0.16101363,0.47959724,0.40272321,0.56332878,1.00560830,0.08165925,1.14113558
-5.62781391,3.42429278,0.07303225,0.15703533,0.47562696,0.39480053,0.54753378,0.97699406,0.07784405,1.11577535
-5.62181091,3.32729923,0.07270573,0.15247411,0.47049347,0.38542790,0.53056176,0.94554107,0.07395984,1.08735547
-5.61580790,3.22051344,0.07206325,0.14736439,0.46392778,0.37462733,0.51233992,0.91141446,0.07006100,1.05580904
-5.60980490,3.10441964,0.07108179,0.14175513,0.45572636,0.36245347,0.49285360,0.87484464,0.06619969,1.02116327
-5.60380190,2.97975563,0.06974915,0.13570769,0.44575570,0.34899235,0.47214366,0.83612082,0.06242488,0.98353864
-5.59779890,2.84748902,0.06806408,0.12929347,0.43395389,0.33435916,0.45030214,0.79558271,0.05878147,0.94314477
-5.59179590,2.70878632,0.06603594,0.12259133,0.42032936,0.31869500,0.42746637,0.75361087,0.05530963,0.90027307
-5.58579290,2.56497620,0.06368405,0.11568504,0.40495682,0.30216301,0.40381197,0.71061597,0.05204418,0.85528660
-5.57978989,2.41750862,0.06103664,0.10866066,0.38797102,0.28494374,0.37954505,0.66702751,0.04901423,0.80860777
-5.57378689,2.26791148,0.05812956,0.10160416,0.36955841,0.26723021,0.35489398,0.62328237,0.04624291,0.76070426
-5.56778389,2.11774655,0.05500474,0.09459913,0.34994742,0.24922275,0.33010103,0.57981359,0.04374720,0.71207397
-5.56178089,1.96856639,0.05170855,0.08772485,0.32939779,0.23112382,0.30541432,0.53703986,0.04153796,0.66322954
-5.55577789,1.82187398,0.04829012,0.08105457,0.30818943,0.21313301,0.28108028,0.49535599,0.03962008,0.61468321
-5.54977489,1.67908636,0.04479965,0.07465424,0.28661148,0.19544248,0.25733683,0.45512470,0.03799267,0.56693248
-5.54377189,1.54150357,0.04128681,0.06858153,0.26495184,0.17823288,0.23440766,0.41666998,0.03664946,0.52044730
-5.53776888,1.41028376,0.03779932,0.06288529,0.24348770,0.16166998,0.21249745,0.38027218,0.03557928,0.47565901
-5.53176588,1.28642500,0.03438171,0.05760528,0.22247741,0.14590198,0.19178842,0.34616480,0.03476661,0.43295157
-5.52576288,1.17075410,0.03107430,0.05277232,0.20215375,0.13105767,0.17243792,0.31453313,0.03419229,0.39265509
-5.51975988,1.06392213,0.02791245,0.04840865,0.18271901,0.11724532,0.15457720,0.28551455,0.03383424,0.35504182
-5.51375688,0.96640639,0.02492603,0.04452861,0.16434163,0.10455228,0.13831123,0.25920034,0.03366830,0.32032458
-5.50775388,0.87851789,0.02213922,0.04113944,0.14715458,0.09304538,0.12371930,0.23563878,0.03366907,0.28865729
-5.50175088,0.80041348,0.01957042,0.03824223,0.13125522,0.08277172,0.11085643,0.21483923,0.03381078,0.26013743
-5.49574787,0.73211137,0.01723244,0.03583293,0.11670650,0.07375998,0.09975516,0.19677699,0.03406815,0.23481015
-5.48974487,0.67350891,0.01513283,0.03390329,0.10353926,0.06602207,0.09042776,0.18139839,0.03441715,0.21267340
-5.48374187,0.62440133,0.01327435,0.03244184,0.09175541,0.05955488,0.08286843,0.16862608,0.03483574,0.19368384
-5.47773887,0.58450015,0.01165552,0.03143462,0.08133168,0.05434207,0.07705549,0.15836397,0.03530443,0.17776312
-5.47173587,0.55345041,0.01027116,0.03086587,0.07222365,0.05035583,0.07295332,0.15050170,0.03580673,0.16480396
-5.46573287,0.53084565,0.00911306,0.03071841,0.06436998,0.04755840,0.07051396,0.14491838,0.03632937,0.15467597
-5.45972986,0.51624015,0.00817053,0.03097395,0.05769639,0.04590344,0.06967829,0.14148552,0.03686244,0.14723068
-5.45372686,0.50915802,0.00743096,0.03161302,0.05211947,0.04533705,0.07037674,0.14006898,0.03739919,0.14230581
-5.44772386,0.50909908,0.00688031,0.03261490,0.04755002,0.04579859,0.07252965,0.14053008,0.03793579,0.13972864
-5.44172086,0.51554173,0.00650355,0.03395725,0.04389594,0.04722116,0.07604719,0.14272582,0.03847081,0.13931839
-5.43571786,0.52794332,0.00628502,0.03561572,0.04106460,0.04953203,0.08082904,0.14650842,0.03900465,0.14088786
-5.42971486,0.54573856,0.00620869,0.03756340,0.03896466,0.05265282,0.08676399,0.15172438,0.03953875,0.14424438
-5.42371186,0.56833698,0.00625849,0.03977040,0.03750753,0.05649973,0.09372950,0.15821330,0.04007492,0.14919023
-5.41770885,0.59512018,0.00641842,0.04220340,0.03660826,0.06098391,0.10159150,0.16580662,0.04061444,0.15552300
-5.41170585,0.62543997,0.00667275,0.04482534,0.03618623,0.06601191,0.11020449,0.17432672,0.04115744,0.16303587
-5.40570285,0.65861820,0.00700621,0.04759534,0.03616551,0.07148649,0.11941217,0.18358646,0.04170219,0.17151830
-5.39969985,0.69394915,0.00740408,0.05046880,0.03647512,0.07730780,0.12904872,0.19338944,0.04224465,0.18075719
-5.39369685,0.73070498,0.00785240,0.05339785,0.03704918,0.08337498,0.13894065,0.20353119,0.04277810,0.19053884
-5.38769385,0.76814475,0.00833813,0.05633195,0.03782705,0.08958817,0.14890958,0.21380135,0.04329311,0.20065167
-5.38169085,0.80552709,0.00884936,0.05921894,0.03875357,0.09585107,0.15877557,0.22398678,0.04377760,0.21088991
-5.37568784,0.84212621,0.00937558,0.06200622,0.03977931,0.10207378,0.16836123,0.23387574,0.04421718,0.22105814
-5.36968484,0.87725108,0.00990788,0.06464226,0.04086100,0.10817607,0.17749632,0.24326289,0.04459571,0.23097652
-5.36368184,0.91026678,0.01043930,0.06707818,0.04196201,0.11409080,0.18602274,0.25195489,0.04489600,0.24048666
-5.35767884,0.94061717,0.01096510,0.06926955,0.04305294,0.11976740,0.19379975,0.25977651,0.04510065,0.24945770
-5.35167584,0.96784783,0.01148304,0.07117810,0.04411221,0.12517528,0.20070903,0.26657670,0.04519304,0.25779247
-5.34567284,0.99162785,0.01199367,0.07277340,0.04512666,0.13030689,0.20665954,0.27223458,0.04515826,0.26543321
-5.33966983,1.01176925,0.01250055,0.07403438,0.04609211,0.13518023,0.21159173,0.27666472,0.04498409,0.27236654
-5.33366683,1.02824279,0.01301046,0.07495064,0.04701374,0.13984079,0.21548104,0.27982169,0.04466187,0.27862736
-5.32766383,1.04118896,0.01353347,0.07552330,0.04790628,0.14436244,0.21834024,0.28170326,0.04418724,0.28430128
-5.32166083,1.05092317,0.01408301,0.07576564,0.04879403,0.14884734,0.22022073,0.28235232,0.04356075,0.28952532
-5.31565783,1.05793449,0.01467578,0.07570314,0.04971044,0.15342471,0.22121243,0.28185719,0.04278818,0.29448659
-5.30965483,1.06287744,0.01533153,0.07537318,0.05069752,0.15824824,0.22144226,0.28035013,0.04188073,0.29941895
-5.30365183,1.06655681,0.01607284,0.07482418,0.05180484,0.16349232,0.22107139,0.27800436,0.04085491,0.30459745
-5.29764882,1.06990572,0.01692465,0.07411437,0.05308811,0.16934694,0.22029100,0.27502929,0.03973229,0.31033076
-5.29164582,1.07395759,0.01791376,0.07331016,0.05460762,0.17601150,0.21931698,0.27166442,0.03853895,0.31695163
-5.28564282,1.07981292,0.01906825,0.07248409,0.05642620,0.18368760,0.21838364,0.26817198,0.03730487,0.32480579
-5.27963982,1.08860225,0.02041677,0.07171264,0.05860711,0.19257106,0.21773662,0.26482866,0.03606317,0.33423964
-5.27363682,1.10144655,0.02198780,0.07107377,0.06121170,0.20284352,0.21762542,0.26191687,0.03484925,0.34558714
-5.26763382,1.11941700,0.02380885,0.07064451,0.06429698,0.21466383,0.21829566,0.25971569,0.03369999,0.35915657
-5.26163082,1.14349569,0.02590569,0.07049845,0.06791331,0.22815974,0.21998160,0.25849216,0.03265293,0.37521762
-5.25562781,1.17453908,0.02830161,0.07070349,0.07210211,0.24342012,0.22289903,0.25849308,0.03174562,0.39398953
-5.24962481,1.21324599,0.03101664,0.07131978,0.07689385,0.26048832,0.22723889,0.25993777,0.03101505,0.41563084
-5.24362181,1.26013149,0.03406694,0.07239788,0.08230632,0.27935686,0.23316185,0.26301208,0.03049727,0.44023125
-5.23761881,1.31550813,0.03746426,0.07397746,0.08834339,0.29996385,0.24079409,0.26786386,0.03022728,0.46780624
-5.23161581,1.37947540,0.04121550,0.07608624,0.09499410,0.32219151,0.25022433,0.27460003,0.03023902,0.49829462
-5.22561281,1.45191790,0.04532238,0.07873948,0.10223235,0.34586685,0.26150216,0.28328535,0.03056565,0.53155940
-5.21960980,1.53251256,0.04978129,0.08193987,0.11001717,0.37076480,0.27463785,0.29394295,0.03123993,0.56739203
-5.21360680,1.62074439,0.05458326,0.08567780,0.11829342,0.39661358,0.28960336,0.30655633,0.03229483,0.60551989
-5.20760380,1.71593015,0.05971401,0.08993210,0.12699309,0.42310232,0.30633452,0.32107286,0.03376409,0.64561681
-5.20160080,1.81724856,0.06515413,0.09467101,0.13603706,0.44989072,0.32473420,0.33740831,0.03568290,0.68731607
-5.19559780,1.92377559,0.07087939,0.09985343,0.14533723,0.47662018,0.34467629,0.35545234,0.03808844,0.73022536
-5.18959480,2.03452286,0.07686102,0.10543040,0.15479892,0.50292620,0.36601005,0.37507437,0.04102030,0.77394295
-5.18359180,2.14847697,0.08306610,0.11134658,0.16432354,0.52845121,0.38856482,0.39612951,0.04452061,0.81807404
-5.17758879,2.26463765,0.08945795,0.11754180,0.17381122,0.55285743,0.41215462,0.41846428,0.04863388,0.86224656
-5.17158579,2.38205234,0.09599646,0.12395256,0.18316347,0.57583904,0.43658245,0.44192165,0.05340647,0.90612534
-5.16558279,2.49984544,0.10263846,0.13051332,0.19228568,0.59713294,0.46164416,0.46634508,0.05888553,0.94942388
-5.15957979,2.61724029,0.10933800,0.13715774,0.20108924,0.61652767,0.48713160,0.49158147,0.06511752,0.99191285
-5.15357679,2.73357275,0.11604662,0.14381955,0.20949352,0.63386992,0.51283509,0.51748263,0.07214625,1.03342486
-5.14757379,2.84829549,0.12271357,0.15043334,0.21742729,0.64906826,0.53854499,0.54390548,0.08001043,1.07385497
-5.14157079,2.96097312,0.12928604,0.15693503,0.22482980,0.66209396,0.56405270,0.57071083,0.08874085,1.11315701
-5.13556778,3.07126837,0.13570937,0.16326220,0.23165149,0.67297873,0.58915083,0.59776096,0.09835727,1.15133579
-5.12956478,3.17892070,0.14192731,0.16935424,0.23785425,0.68180969,0.61363307,0.62491632,0.10886520,1.18843563
-5.12356178,3.28371896,0.14788234,0.17515243,0.24341151,0.68872180,0.63729372,0.65203157,0.12025260,1.22452606
-5.11755878,3.38547046,0.15351609,0.18059995,0.24830802,0.69388823,0.65992717,0.67895149,0.13248687,1.25968561
-5.11155578,3.48396887,0.15876987,0.18564193,0.25253957,0.69750939,0.68132772,0.70550716,0.14551227,1.29398480
-5.10555278,3.57896385,0.16358534,0.19022561,0.25611269,0.69980117,0.70128983,0.73151279,0.15924786,1.32746964
-5.09954977,3.67013512,0.16790536,0.19430062,0.25904452,0.70098335,0.71960899,0.75676379,0.17358631,1.36014696
-5.09354677,3.75707352,0.17167496,0.19781945,0.26136276,0.70126877,0.73608358,0.78103629,0.18839378,1.39197270
-5.08754377,3.83927130,0.17484240,0.20073813,0.26310598,0.70085408,0.75051758,0.80408852,0.20351079,1.42284430
-5.08154077,3.91612308,0.17736044,0.20301711,0.26432411,0.69991256,0.76272426,0.82566419,0.21875440,1.45259798
-5.07553777,3.98693849,0.17918759,0.20462236,0.26507933,0.69858966,0.77253084,0.84549784,0.23392159,1.48101143
-5.06953477,4.05096647,0.18028940,0.20552655,0.26544710,0.69700123,0.77978385,0.86332218,0.24879388,1.50781213
-5.06353177,4.10743040,0.18063971,0.20571045,0.26551740,0.69523478,0.78435503,0.87887706,0.26314299,1.53269091
-5.05752876,4.15557255,0.18022179,0.20516420,0.26539597,0.69335353,0.78614756,0.89191976,0.27673737,1.55532036
-5.05152576,4.19470530,0.17902932,0.20388862,0.26520550,0.69140279,0.78510213,0.90223608,0.28934946,1.57537688
-5.04552276,4.22426609,0.17706713,0.20189637,0.26508644,0.68941838,0.78120260,0.90965155,0.30076319,1.59256526
-5.03951976,4.24387273,0.17435170,0.19921277,0.26519743,0.68743620,0.77448088,0.91404223,0.31078153,1.60664411
-5.03351676,4.25337518,0.17091128,0.19587643,0.26571498,0.68550223,0.76502059,0.91534436,0.31923361,1.61745052
-5.02751376,4.25290008,0.16678573,0.19193938,0.26683240,0.68368231,0.75295926,0.91356213,0.32598116,1.62492233
-5.02151076,4.24288465,0.16202594,0.18746679,0.26875768,0.68207055,0.73848883,0.90877318,0.33092383,1.62911621
-5.01550775,4.22409672,0.15669300,0.18253627,0.27171031,0.68079593,0.72185421,0.90113110,0.33400310,1.63022020
-5.00950475,4.19763888,0.15085694,0.17723655,0.27591691,0.68002634,0.70334982,0.89086479,0.33520465,1.62855956
-5.00350175,4.16493499,0.14459520,0.17166580,0.28160575,0.67996945,0.68331422,0.87827444,0.33455891,1.62459519
-4.99749875,4.12769890,0.13799094,0.16592950,0.28900019,0.68087045,0.66212281,0.86372409,0.33213984,1.61891408
-4.99149575,4.08788578,0.13113106,0.16013786,0.29831118,0.68300620,0.64017891,0.84763107,0.32806185,1.61221219
-4.98549275,4.04762790,0.12410418,0.15440307,0.30972905,0.68667637,0.61790344,0.83045258,0.32247521,1.60527016
-4.97948974,4.00915737,0.11699856,0.14883625,0.32341486,0.69219160,0.59572369,0.81267014,0.31555989,1.59892292
-4.97348674,3.97471941,0.10990008,0.14354441,0.33949177,0.69985949,0.57406147,0.79477239,0.30751837,1.59402473
-4.96748374,3.94648031,0.10289028,0.13862740,0.35803658,0.70996908,0.55332120,0.77723723,0.29856772,1.59141134
-4.96148074,3.92643465,0.09604465,0.13417506,0.37907218,0.72277470,0.53387849,0.76051404,0.28893122,1.59186114
-4.95547774,3.91631659,0.08943111,0.13026460,0.40256107,0.73848015,0.51606951,0.74500682,0.27883013,1.59605760
-4.94947474,3.91751979,0.08310879,0.12695843,0.42840053,0.75722409,0.50018181,0.73105921,0.26847583,1.60455481
-4.94347174,3.93103042,0.07712708,0.12430244,0.45641980,0.77906770,0.48644685,0.71894202,0.25806285,1.61774818
-4.93746873,3.95737690,0.07152514,0.12232488,0.48637951,0.80398523,0.47503465,0.70884390,0.24776296,1.63585186
-4.93146573,3.99659921,0.06633162,0.12103579,0.51797371,0.83185820,0.46605083,0.70086569,0.23772065,1.65888431
-4.92546273,4.04823977,0.06156478,0.12042719,0.55083458,0.86247381,0.45953616,0.69501859,0.22805016,1.68666280
-4.91945973,4.11135669,0.05723295,0.12047392,0.58453975,0.89552758,0.45546870,0.69122638,0.21883401,1.71880738
-4.91345673,4.18455898,0.05333521,0.12113504,0.61862231,0.93063053,0.45376855,0.68933144,0.21012322,1.75475411
-4.90745373,4.26606239,0.04986238,0.12235603,0.65258303,0.96732039,0.45430495,0.68910429,0.20193886,1.79377720
-4.90145073,4.35376337,0.04679813,0.12407139,0.68590464,1.00507670,0.45690559,0.69025616,0.19427498,1.83501882
-4.89544772,4.44532768,0.04412028,0.12620784,0.71806743,1.04333886,0.46136773,0.69245397,0.18710256,1.87752537
-4.88944472,4.53828956,0.04180214,0.12868783,0.74856586,1.08152650,0.46747079,0.69533686,0.18037417,1.92028829
-4.88344172,4.63015688,0.03981387,0.13143331,0.77692532,1.11906111,0.47498982,0.69853357,0.17402919,1.96228765
-4.87743872,4.71851713,0.03812384,0.13436961,0.80271839,1.15538800,0.48370941,0.70167980,0.16799908,2.00253623
-4.87143572,4.80113966,0.03669980,0.13742936,0.82557999,1.18999741,0.49343737,0.70443460,0.16221261,2.04012210
-4.86543272,4.87606907,0.03551004,0.14055614,0.84522062,1.22244382,0.50401775,0.70649525,0.15660060,2.07424777
-4.85942971,4.94170580,0.03452426,0.14370784,0.86143724,1.25236253,0.51534242,0.70760969,0.15110009,2.10426384
-4.85342671,4.99687021,0.03371438,0.14685952,0.87412109,1.27948272,0.52736086,0.70758631,0.14565772,2.12969596
-4.84742371,5.04084746,0.03305498,0.15000573,0.88326224,1.30363628,0.54008749,0.70630037,0.14023216,2.15026366
-4.84142071,5.07341135,0.03252371,0.15316193,0.88895054,1.32476222,0.55360615,0.70369711,0.13479563,2.16589049
-4.83541771,5.09482645,0.03210131,0.15636525,0.89137286,1.34290624,0.56807152,0.69979148,0.12933446,2.17670499
-4.82941471,5.10582880,0.03177163,0.15967416,0.89080679,1.35821575,0.58370691,0.69466445,0.12384878,2.18303274
-4.82341171,5.10758639,0.03152136,0.16316728,0.88761097,1.37093063,0.60079870,0.68845651,0.11835138,2.18538005
-4.81740870,5.10164178,0.03133967,0.16694115,0.88221236,1.38137010,0.61968712,0.68135851,0.11286599,2.18441007
-4.81140570,5.08983982,0.03121783,0.17110711,0.87509119,1.38991671,0.64075366,0.67360054,0.10742502,2.18091287
-4.80540270,5.07424403,0.03114866,0.17578716,0.86676392,1.39699812,0.66440548,0.66543943,0.10206709,2.17577081
-4.79939970,5.05704590,0.03112606,0.18110924,0.85776514,1.40306773,0.69105723,0.65714555,0.09683426,2.16992100
-4.79339670,5.04047119,0.03114456,0.18720168,0.84862894,1.40858518,0.72111079,0.64898952,0.09176952,2.16431670
-4.78739370,5.02668782,0.03119886,0.19418739,0.83987074,1.41399774,0.75493389,0.64122950,0.08691422,2.15988933
-4.78139070,5.01771917,0.03128356,0.20217771,0.83197001,1.41972353,0.79283834,0.63409968,0.08230602,2.15751302
-4.77538769,5.01536681,0.03139286,0.21126635,0.82535474,1.42613734,0.83505872,0.62780040,0.07797708,2.15797297
-4.76938469,5.02114569,0.03152053,0.22152364,0.82038820,1.43355987,0.88173274,0.62249032,0.07395278,2.16193914
-4.76338169,5.03623438,0.03165985,0.23299135,0.81735839,1.44225063,0.93288402,0.61828090,0.07025091,2.16994615
-4.75737869,5.06144213,0.03180375,0.24567827,0.81647063,1.45240501,0.98840833,0.61523338,0.06688136,2.18238009
-4.75137569,5.09719361,0.03194500,0.25955698,0.81784336,1.46415532,1.04806419,0.61335821,0.06384625,2.19947261
-4.74537269,5.14353147,0.03207651,0.27456181,0.82150737,1.47757586,1.11146839,0.61261688,0.06114045,2.22130219
-4.73936968,5.20013606,0.03219164,0.29058825,0.82740829,1.49269136,1.17809697,0.61292593,0.05875253,2.24780234
-4.73336668,5.26636071,0.03228457,0.30749399,0.83541217,1.50948851,1.24729212,0.61416286,0.05666585,2.27877593
-4.72736368,5.34128055,0.03235065,0.32510140,0.84531379,1.52792966,1.31827470,0.61617352,0.05485991,2.31391495
-4.72136068,5.42375229,0.03238671,0.34320167,0.85684740,1.54796802,1.39016241,0.61878064,0.05331180,2.35282433
-4.71535768,5.51248171,0.03239130,0.36156029,0.86969919,1.56956349,1.46199294,0.62179294,0.05199759,2.39504884
-4.70935468,5.60609579,0.03236493,0.37992378,0.88352111,1.59269809,1.53275134,0.62501453,0.05089372,2.44010149
-4.70335168,5.70321591,0.03231011,0.39802748,0.89794537,1.61739035,1.60140057,0.62825399,0.04997825,2.48749222
-4.69734867,5.80252875,0.03223133,0.41560385,0.91259899,1.64370768,1.66691396,0.63133285,0.04923187,2.53675539
-4.69134567,5.90285177,0.03213502,0.43239122,0.92711791,1.67177603,1.72830826,0.63409314,0.04863880,2.58747503
-4.68534267,6.00319018,0.03202928,0.44814241,0.94115995,1.70178628,1.78467587,0.63640358,0.04818730,2.63930640
-4.67933967,6.10278295,0.03192358,0.46263292,0.95441639,1.73399677,1.83521466,0.63816436,0.04787005,2.69199315
-4.67333667,6.20113573,0.03182846,0.47566823,0.96662144,1.76873166,1.87925418,0.63931025,0.04768418,2.74537912
-4.66733367,6.29803914,0.03175502,0.48709003,0.97755959,1.80637490,1.91627692,0.63981206,0.04763111,2.79941417
-4.66133067,6.39357145,0.03171452,0.49678090,0.98707039,1.84735982,1.94593368,0.63967640,0.04771608,2.85415388
-4.65532766,6.48808549,0.03171788,0.50466742,0.99505063,1.89215435,1.96805237,0.63894373,0.04794761,2.90975270
-4.64932466,6.58217994,0.03177523,0.51072139,1.00145395,1.94124236,1.98263963,0.63768507,0.04833662,2.96645100
-4.64332166,6.67665616,0.03189546,0.51495925,1.00628791,1.99510135,1.98987553,0.63599732,0.04889557,3.02455615
