energy_ev,total_up,Ag_p_up,Ag_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.87993997,0.22840430,0.26823563,0.11214313,0.04115826,0.00036468,0.04665246,0.00000000
-5.87393697,0.25398909,0.30832059,0.12297872,0.04663559,0.00038635,0.05261423,0.00000000
-5.86793397,0.28424234,0.35367904,0.13615577,0.05293443,0.00041628,0.05950675,0.00000000
-5.86193097,0.31899006,0.40425550,0.15156472,0.06003678,0.00045402,0.06730373,0.00000000
-5.85592796,0.35799816,0.45989846,0.16907077,0.06791156,0.00049905,0.07596489,0.00000000
-5.84992496,0.40096165,0.52034568,0.18850888,0.07651257,0.00055075,0.08543362,0.00000000
-5.84392196,0.44749588,0.58521221,0.20967962,0.08577681,0.00060845,0.09563503,0.00000000
-5.83791896,0.49713028,0.65398184,0.23234622,0.09562329,0.00067137,0.10647465,0.00000000
-5.83191596,0.54930542,0.72600302,0.25623319,0.10595254,0.00073861,0.11783773,0.00000000
-5.82591296,0.60337384,0.80048980,0.28102656,0.11664678,0.00080921,0.12958949,0.00000000
-5.81990995,0.65860506,0.87652842,0.30637614,0.12757101,0.00088207,0.14157613,0.00000000
-5.81390695,0.71419486,0.95308973,0.33189973,0.13857485,0.00095603,0.15362687,0.00000000
-5.80790395,0.76927901,1.02904768,0.35718933,0.14949536,0.00102983,0.16555691,0.00000000
-5.80190095,0.82295102,1.10320329,0.38181928,0.16016056,0.00110220,0.17717120,0.00000000
-5.79589795,0.87428358,1.17431381,0.40535603,0.17039380,0.00117180,0.18826910,0.00000000
-5.78989495,0.92235289,1.24112588,0.42736925,0.18001866,0.00123732,0.19864958,0.00000000
-5.78389195,0.96626501,1.30241173,0.44744388,0.18886424,0.00129749,0.20811684,0.00000000
-5.77788894,1.00518322,1.35700685,0.46519254,0.19677078,0.00135111,0.21648625,0.00000000
-5.77188594,1.03835514,1.40384759,0.48026797,0.20359516,0.00139708,0.22359011,0.00000000
-5.76588294,1.06513842,1.44200707,0.49237462,0.20921614,0.00143448,0.22928316,0.00000000
-5.75987994,1.08502384,1.47072770,0.50127915,0.21353919,0.00146252,0.23344760,0.00000000
-5.75387694,1.09765470,1.48944880,0.50681914,0.21650047,0.00148065,0.23599715,0.00000000
-5.74787394,1.10284152,1.49782800,0.50890971,0.21806995,0.00148855,0.23688034,0.00000000
-5.74187094,1.10057142,1.49575534,0.50754758,0.21825345,0.00148611,0.23608243,0.00000000
-5.73586793,1.09101157,1.48335939,0.50281254,0.21709343,0.00147350,0.23362631,0.00000000
-5.72986493,1.07450667,1.46100506,0.49486609,0.21466858,0.00145113,0.22957194,0.00000000
-5.72386193,1.05157049,1.42928326,0.48394743,0.21109211,0.00141965,0.22401472,0.00000000
-5.71785893,1.02287191,1.38899278,0.47036694,0.20650897,0.00137993,0.21708257,0.00000000
-5.71185593,0.98921603,1.34111542,0.45449746,0.20109183,0.00133307,0.20893212,0.00000000
-5.70585293,0.95152144,1.28678540,0.43676380,0.19503636,0.00128033,0.19974404,0.00000000
-5.69984992,0.91079438,1.22725458,0.41763095,0.18855561,0.00122311,0.18971780,0.00000000
-5.69384692,0.86810115,1.16385494,0.39759148,0.18187413,0.00116296,0.17906609,0.00000000
-5.68784392,0.82453987,1.09796007,0.37715270,0.17522165,0.00110147,0.16800917,0.00000000
-5.68184092,0.78121260,1.03094713,0.35682405,0.16882689,0.00104031,0.15676929,0.00000000
-5.67583792,0.73919892,0.96416080,0.33710516,0.16291159,0.00098114,0.14556554,0.00000000
-5.66983492,0.69953180,0.89888047,0.31847498,0.15768488,0.00092562,0.13460913,0.00000000
-5.66383192,0.66317642,0.83629171,0.30138230,0.15333834,0.00087533,0.12409937,0.00000000
-5.65782891,0.63101236,0.77746264,0.28623774,0.15004178,0.00083182,0.11422029,0.00000000
-5.65182591,0.60381948,0.72332581,0.27340741,0.14793978,0.00079650,0.10513809,0.00000000
-5.64582291,0.58226738,0.67466546,0.26320819,0.14714920,0.00077067,0.09699921,0.00000000
-5.63981991,0.56690844,0.63211035,0.25590451,0.14775752,0.00075552,0.08992914,0.00000000
-5.63381691,0.55817399,0.59613146,0.25170649,0.14982210,0.00075205,0.08403177,0.00000000
-5.62781391,0.55637335,0.56704424,0.25076930,0.15337021,0.00076110,0.07938923,0.00000000
-5.62181091,0.56169504,0.54501466,0.25319340,0.15839985,0.00078333,0.07606203,0.00000000
-5.61580790,0.57420989,0.53006833,0.25902549,0.16488122,0.00081922,0.07408954,0.00000000
-5.60980490,0.59387545,0.52210193,0.26826002,0.17275868,0.00086901,0.07349047,0.00000000
-5.60380190,0.62054131,0.52089628,0.28084091,0.18195319,0.00093273,0.07426356,0.00000000
-5.59779890,0.65395501,0.52613041,0.29666358,0.19236510,0.00101020,0.07638818,0.00000000
-5.59179590,0.69376836,0.53739605,0.31557710,0.20387702,0.00110097,0.07982495,0.00000000
-5.58579290,0.73954404,0.55421225,0.33738637,0.21635697,0.00120435,0.08451643,0.00000000
-5.57978989,0.79076252,0.57603966,0.36185461,0.22966143,0.00131943,0.09038774,0.00000000
-5.57378689,0.84682939,0.60229449,0.38870606,0.24363837,0.00144502,0.09734743,0.00000000
-5.56778389,0.90708330,0.63236187,0.41762912,0.25813015,0.00157971,0.10528843,0.00000000
-5.56178089,0.97080473,0.66560881,0.44827999,0.27297629,0.00172187,0.11408940,0.00000000
-5.55577789,1.03722581,0.70139652,0.48028708,0.28801597,0.00186967,0.12361636,0.00000000
-5.54977489,1.10554138,0.73909243,0.51325622,0.30309032,0.00202111,0.13372478,0.00000000
-5.54377189,1.17492142,0.77808163,0.54677673,0.31804447,0.00217406,0.14426222,0.00000000
-5.53776888,1.24452487,0.81777800,0.58042847,0.33272937,0.00232633,0.15507133,0.00000000
-5.53176588,1.31351472,0.85763477,0.61378964,0.34700326,0.00247566,0.16599345,0.00000000
-5.52576288,1.38107419,0.89715440,0.64644546,0.36073302,0.00261988,0.17687249,0.00000000
-5.51975988,1.44642348,0.93589774,0.67799715,0.37379522,0.00275685,0.18755912,0.00000000
-5.51375688,1.50883676,0.97349197,0.70807131,0.38607701,0.00288462,0.19791508,0.00000000
-5.50775388,1.56765861,1.00963722,0.73632902,0.39747679,0.00300143,0.20781739,0.00000000
-5.50175088,1.62231928,1.04411143,0.76247442,0.40790472,0.00310581,0.21716224,0.00000000
-5.49574787,1.67234805,1.07677317,0.78626232,0.41728317,0.00319659,0.22586845,0.00000000
-5.48974487,1.71738391,1.10756205,0.80750444,0.42554695,0.00327294,0.23388010,0.00000000
-5.48374187,1.75718288,1.13649659,0.82607378,0.43264352,0.00333442,0.24116827,0.00000000
-5.47773887,1.79162155,1.16366938,0.84190702,0.43853307,0.00338097,0.24773174,0.00000000
-5.47173587,1.82069622,1.18923934,0.85500447,0.44318859,0.00341291,0.25359637,0.00000000
-5.46573287,1.84451776,1.21342147,0.86542766,0.44659582,0.00343094,0.25881337,0.00000000
-5.45972986,1.86330192,1.23647407,0.87329443,0.44875314,0.00343607,0.26345622,0.00000000
-5.45372686,1.87735566,1.25868396,0.87877185,0.44967144,0.00342961,0.26761653,0.00000000
-5.44772386,1.88705974,1.28035024,0.88206696,0.44937383,0.00341311,0.27139889,0.00000000
-5.44172086,1.89284866,1.30176717,0.88341609,0.44789533,0.00338826,0.27491494,0.00000000
-5.43571786,1.89518852,1.32320698,0.88307295,0.44528243,0.00335685,0.27827706,0.00000000
-5.42971486,1.89455419,1.34490341,0.88129629,0.44159251,0.00332071,0.28159183,0.00000000
-5.42371186,1.89140670,1.36703674,0.87833766,0.43689314,0.00328159,0.28495374,0.00000000
-5.41770885,1.88617227,1.38972116,0.87442994,0.43126128,0.00324114,0.28843944,0.00000000
-5.41170585,1.87922379,1.41299520,0.86977724,0.42478227,0.00320083,0.29210284,0.00000000
-5.40570285,1.87086609,1.43681570,0.86454668,0.41754876,0.00316192,0.29597143,0.00000000
-5.39969985,1.86132549,1.46105589,0.85886263,0.40965950,0.00312540,0.30004393,0.00000000
-5.39369685,1.85074441,1.48550762,0.85280344,0.40121803,0.00309198,0.30428953,0.00000000
-5.38769385,1.83918130,1.50988800,0.84640120,0.39233131,0.00306212,0.30864872,0.00000000
-5.38169085,1.82661580,1.53384992,0.83964417,0.38310838,0.00303599,0.31303572,0.00000000
-5.37568784,1.81295897,1.55699635,0.83248197,0.37365897,0.00301354,0.31734245,0.00000000
-5.36968484,1.79806795,1.57889760,0.82483314,0.36409230,0.00299451,0.32144369,0.00000000
-5.36368184,1.78176426,1.59911075,0.81659463,0.35451583,0.00297852,0.32520341,0.00000000
-5.35767884,1.76385468,1.61720047,0.80765266,0.34503438,0.00296508,0.32848169,0.00000000
-5.35167584,1.74415364,1.63276020,0.79789445,0.33574926,0.00295368,0.33114207,0.00000000
-5.34567284,1.72250588,1.64543262,0.78722001,0.32675775,0.00294389,0.33305881,0.00000000
-5.33966983,1.69880803,1.65492863,0.77555350,0.31815273,0.00293537,0.33412385,0.00000000
-5.33366683,1.67302817,1.66104378,0.76285344,0.31002259,0.00292795,0.33425288,0.00000000
-5.32766383,1.64522216,1.66367161,0.74912135,0.30245129,0.00292171,0.33339055,0.00000000
-5.32166083,1.61554592,1.66281320,0.73440825,0.29551866,0.00291699,0.33151421,0.00000000
-5.31565783,1.58426305,1.65858264,0.71881880,0.28930076,0.00291448,0.32863632,0.00000000
-5.30965483,1.55174738,1.65120812,0.70251284,0.28387030,0.00291515,0.32480529,0.00000000
-5.30365183,1.51848019,1.64102873,0.68570423,0.27929705,0.00292035,0.32010472,0.00000000
-5.29764882,1.48504233,1.62848714,0.66865716,0.27564813,0.00293174,0.31465115,0.00000000
-5.29164582,1.45210129,1.61411839,0.65167989,0.27298808,0.00295130,0.30859048,0.00000000
-5.28564282,1.42039399,1.59853528,0.63511644,0.27137874,0.00298126,0.30209310,0.00000000
-5.27963982,1.39070566,1.58241089,0.61933628,0.27087868,0.00302409,0.29534817,0.00000000
-5.27363682,1.36384578,1.56645879,0.60472271,0.27154231,0.00308238,0.28855708,0.00000000
-5.26763382,1.34062180,1.55141164,0.59166019,0.27341857,0.00315880,0.28192654,0.00000000
-5.26163082,1.32181168,1.53799868,0.58052101,0.27654915,0.00325599,0.27566152,0.00000000
-5.25562781,1.30813608,1.52692298,0.57165206,0.28096641,0.00337646,0.26995818,0.00000000
-5.24962481,1.30023131,1.51883888,0.56536180,0.28669094,0.00352250,0.26499734,0.00000000
-5.24362181,1.29862381,1.51433050,0.56190812,0.29372897,0.00369607,0.26093836,0.00000000
-5.23761881,1.30370723,1.51389180,0.56148739,0.30206970,0.00389867,0.25791392,0.00000000
-5.23161581,1.31572294,1.51790896,0.56422515,0.31168282,0.00413127,0.25602569,0.00000000
-5.22561281,1.33474469,1.52664565,0.57016869,0.32251629,0.00439421,0.25534112,0.00000000
-5.21960980,1.36066825,1.54023180,0.57928193,0.33449473,0.00468710,0.25589139,0.00000000
-5.21360680,1.39320647,1.55865644,0.59144282,0.34751851,0.00500878,0.25767056,0.00000000
-5.20760380,1.43189036,1.58176510,0.60644334,0.36146372,0.00535729,0.26063607,0.00000000
-5.20160080,1.47607638,1.60926204,0.62399246,0.37618324,0.00572984,0.26471040,0.00000000
-5.19559780,1.52495988,1.64071759,0.64372178,0.39150893,0.00612282,0.26978401,0.00000000
-5.18959480,1.57759476,1.67558059,0.66519405,0.40725495,0.00653186,0.27571925,0.00000000
-5.18359180,1.63291866,1.71319561,0.68791422,0.42322220,0.00695192,0.28235538,0.00000000
-5.17758879,1.68978308,1.75282471,0.71134290,0.43920371,0.00737738,0.28951431,0.00000000
-5.17158579,1.74698749,1.79367267,0.73491163,0.45499084,0.00780217,0.29700688,0.00000000
-5.16558279,1.80331608,1.83491512,0.75803967,0.47037983,0.00821995,0.30463964,0.00000000
-5.15957979,1.85757595,1.87572807,0.78015158,0.48517861,0.00862431,0.31222158,0.00000000
-5.15357679,1.90863493,1.91531774,0.80069502,0.49921327,0.00900890,0.31957076,0.00000000
-5.14757379,1.95545771,1.95294912,0.81915799,0.51233402,0.00936767,0.32652049,0.00000000
-5.14157079,1.99713839,1.98797196,0.83508487,0.52442001,0.00969508,0.33292483,0.00000000
-5.13556778,2.03292823,2.01984281,0.84809064,0.53538299,0.00998622,0.33866313,0.00000000
-5.12956478,2.06225720,2.04814201,0.85787246,0.54516926,0.01023703,0.34364348,0.00000000
-5.12356178,2.08474837,2.07258469,0.86421839,0.55376002,0.01044438,0.34780498,0.00000000
-5.11755878,2.10022460,2.09302531,0.86701269,0.56116980,0.01060619,0.35111857,0.00000000
-5.11155578,2.10870725,2.10945559,0.86623764,0.56744330,0.01072148,0.35358666,0.00000000
-5.10555278,2.11040715,2.12199607,0.86197169,0.57265056,0.01079038,0.35524149,0.00000000
-5.09954977,2.10570852,2.13088188,0.85438428,0.57688095,0.01081410,0.35614233,0.00000000
-5.09354677,2.09514676,2.13644392,0.84372756,0.58023630,0.01079487,0.35637179,0.00000000
-5.08754377,2.07938153,2.13908642,0.83032540,0.58282350,0.01073583,0.35603143,0.00000000
-5.08154077,2.05916658,2.13926269,0.81456050,0.58474725,0.01064092,0.35523693,0.00000000
-5.07553777,2.03531800,2.13745027,0.79685996,0.58610326,0.01051468,0.35411307,0.00000000
-5.06953477,2.00868261,2.13412725,0.77768027,0.58697243,0.01036213,0.35278881,0.00000000
-5.06353177,1.98010783,2.12975088,0.75749220,0.58741634,0.01018859,0.35139271,0.00000000
-5.05752876,1.95041465,2.12473981,0.73676639,0.58747431,0.00999946,0.35004885,0.00000000
-5.05152576,1.92037436,2.11946039,0.71595995,0.58716229,0.00980013,0.34887331,0.00000000
-5.04552276,1.89069008,2.11421778,0.69550479,0.58647338,0.00959577,0.34797151,0.00000000
-5.03951976,1.86198309,2.10925157,0.67579765,0.58538014,0.00939125,0.34743613,0.00000000
-5.03351676,1.83478406,2.10473569,0.65719220,0.58383825,0.00919099,0.34734576,0.00000000
-5.02751376,1.80952873,2.10078185,0.63999318,0.58179131,0.00899890,0.34776415,0.00000000
-5.02151076,1.78655742,2.09744561,0.62445239,0.57917633,0.00881832,0.34873983,0.00000000
-5.01550775,1.76611741,2.09473389,0.61076643,0.57592949,0.00865197,0.35030606,0.00000000
-5.00950475,1.74836735,2.09261300,0.59907594,0.57199170,0.00850195,0.35248093,0.00000000
-5.00350175,1.73338278,2.09101595,0.58946599,0.56731357,0.00836971,0.35526742,0.00000000
-4.99749875,1.72116183,2.08984832,0.58196741,0.56185943,0.00825606,0.35865343,0.00000000
-4.99149575,1.71163050,2.08899206,0.57655881,0.55561007,0.00816121,0.36261154,0.00000000
-4.98549275,1.70464716,2.08830689,0.57316902,0.54856418,0.00808477,0.36709876,0.00000000
-4.97948974,1.70000592,2.08762940,0.57167992,0.54073830,0.00802578,0.37205604,0.00000000
-4.97348674,1.69743917,2.08677021,0.57192958,0.53216543,0.00798279,0.37740780,0.00000000
-4.96748374,1.69661947,2.08550976,0.57371567,0.52289247,0.00795383,0.38306159,0.00000000
-4.96148074,1.69716129,2.08359370,0.57679924,0.51297675,0.00793651,0.38890801,0.00000000
-4.95547774,1.69862336,2.08072876,0.58090899,0.50248199,0.00792806,0.39482103,0.00000000
-4.94947474,1.70051213,2.07658008,0.58574608,0.49147398,0.00792535,0.40065894,0.00000000
-4.94347174,1.70228705,2.07077090,0.59098966,0.48001646,0.00792503,0.40626597,0.00000000
-4.93746873,1.70336813,2.06288545,0.59630306,0.46816744,0.00792355,0.41147480,0.00000000
-4.93146573,1.70314613,2.05247526,0.60134081,0.45597623,0.00791726,0.41610977,0.00000000
-4.92546273,1.70099538,2.03906928,0.60575627,0.44348152,0.00790251,0.41999095,0.00000000
-4.91945973,1.69628916,2.02218751,0.60920987,0.43071042,0.00787574,0.42293895,0.00000000
-4.91345673,1.68841716,2.00135769,0.61137761,0.41767872,0.00783360,0.42478012,0.00000000
-4.90745373,1.67680436,1.97613420,0.61195971,0.40439211,0.00777301,0.42535223,0.00000000
-4.90145073,1.66093046,1.94611825,0.61068898,0.39084832,0.00769131,0.42451004,0.00000000
-4.89544772,1.64034909,1.91097812,0.60733857,0.37704003,0.00758630,0.42213080,0.00000000
-4.88944472,1.61470542,1.87046824,0.60172880,0.36295815,0.00745636,0.41811914,0.00000000
-4.88344172,1.58375162,1.82444594,0.59373270,0.34859533,0.00730045,0.41241127,0.00000000
-4.87743872,1.54735890,1.77288481,0.58328000,0.33394939,0.00711822,0.40497816,0.00000000
-4.87143572,1.50552573,1.71588374,0.57035933,0.31902641,0.00690997,0.39582753,0.00000000
-4.86543272,1.45838144,1.65367122,0.55501857,0.30384328,0.00667666,0.38500465,0.00000000
-4.85942971,1.40618527,1.58660442,0.53736318,0.28842954,0.00641990,0.37259171,0.00000000
-4.85342671,1.34932058,1.51516323,0.51755277,0.27282850,0.00614188,0.35870593,0.00000000
-4.84742371,1.28828484,1.43993955,0.49579584,0.25709739,0.00584529,0.34349654,0.00000000
-4.84142071,1.22367558,1.36162251,0.47234319,0.24130689,0.00553327,0.32714060,0.00000000
-4.83541771,1.15617341,1.28098049,0.44748002,0.22553981,0.00520929,0.30983813,0.00000000
-4.82941471,1.08652267,1.19884083,0.42151741,0.20988933,0.00487702,0.29180659,0.00000000
-4.82341171,1.01551098,1.11606866,0.39478330,0.19445668,0.00454029,0.27327506,0.00000000
-4.81740870,0.94394850,1.03354569,0.36761352,0.17934875,0.00420294,0.25447852,0.00000000
-4.81140570,0.87264806,0.95215030,0.34034321,0.16467560,0.00386871,0.23565223,0.00000000
-4.80540270,0.80240694,0.87273981,0.31329901,0.15054809,0.00354123,0.21702674,0.00000000
-4.79939970,0.73399113,0.79613572,0.28679220,0.13707597,0.00322385,0.19882353,0.00000000
-4.79339670,0.66812277,0.72311267,0.26111325,0.12436623,0.00291968,0.18125159,0.00000000
-4.78739370,0.60547095,0.65439132,0.23652761,0.11252221,0.00263151,0.16450483,0.00000000
-4.78139070,0.54664625,0.59063540,0.21327313,0.10164312,0.00236179,0.14876067,0.00000000
-4.77538769,0.49219902,0.53245268,0.19155886,0.09182430,0.00211266,0.13417948,0.00000000
-4.76938469,0.44262101,0.48039963,0.17156532,0.08315805,0.00188595,0.12090502,0.00000000
-4.76338169,0.39835004,0.43498901,0.15344593,0.07573488,0.00168323,0.10906566,0.00000000
-4.75737869,0.35977730,0.39669982,0.13732958,0.06964526,0.00150585,0.09877618,0.00000000
-4.75137569,0.32725626,0.36598854,0.12332392,0.06498156,0.00135500,0.09014012,0.00000000
-4.74537269,0.30111275,0.34330081,0.11151925,0.06184009,0.00123178,0.08325223,0.00000000
-4.73936968,0.28165524,0.32908244,0.10199260,0.06032307,0.00113725,0.07820094,0.00000000
-4.73336668,0.26918448,0.32378866,0.09481173,0.06054031,0.00107253,0.07507061,0.00000000
-4.72736368,0.26400173,0.32789082,0.09003892,0.06261045,0.00103881,0.07394328,0.00000000
-4.72136068,0.26641495,0.34187945,0.08773404,0.06666156,0.00103747,0.07489971,0.00000000
-4.71535768,0.27674213,0.36626309,0.08795691,0.07283096,0.00107009,0.07801966,0.00000000
-4.70935468,0.29531144,0.40156228,0.09076867,0.08126418,0.00113848,0.08338114,0.00000000
-4.70335168,0.32245775,0.44829848,0.09623201,0.09211289,0.00124472,0.09105863,0.00000000
-4.69734867,0.35851544,0.50697772,0.10441033,0.10553178,0.00139117,0.10112033,0.00000000
-4.69134567,0.40380743,0.57806943,0.11536561,0.12167447,0.00158043,0.11362431,0.00000000
-4.68534267,0.45863077,0.66198074,0.12915527,0.14068839,0.00181532,0.12861389,0.00000000
-4.67933967,0.52323912,0.75902727,0.14582793,0.16270877,0.00209885,0.14611217,0.00000000
-4.67333667,0.59782276,0.86940135,0.16541841,0.18785195,0.00243413,0.16611628,0.00000000
-4.66733367,0.68248700,0.99313914,0.18794200,0.21620811,0.00282430,0.18859130,0.00000000
-4.66133067,0.77722976,1.13008807,0.21338848,0.24783376,0.00327239,0.21346438,0.00000000
-4.65532766,0.88191943,1.27987638,0.24171594,0.28274424,0.00378124,0.24061943,0.00000000
-4.64932466,0.99627423,1.44188644,0.27284491,0.32090650,0.00435332,0.26989258,0.00000000
-4.64332166,1.11984387,1.61523356,0.30665296,0.36223253,0.00499062,0.30106891,0.00000000
-4.63731866,1.25199500,1.79875191,0.34297020,0.40657373,0.00569448,0.33388076,0.00000000
-4.63131566,1.39190101,1.99098890,0.38157583,0.45371658,0.00646541,0.36800778,0.00000000
-4.62531266,1.53853735,2.19020910,0.42219614,0.50337974,0.00730295,0.40307902,0.00000000
-4.61930965,1.69068288,2.39440839,0.46450407,0.55521306,0.00820549,0.43867713,0.00000000
-4.61330665,1.84692768,2.60133869,0.50812042,0.60879841,0.00917016,0.47434470,0.00000000
-4.60730365,2.00568753,2.80854288,0.55261697,0.66365270,0.01019269,0.50959255,0.00000000
-4.60130065,2.16522503,3.01339936,0.59752132,0.71923294,0.01126729,0.54390997,0.00000000
-4.59529765,2.32367687,3.21317510,0.64232358,0.77494343,0.01238664,0.57677628,0.00000000
-4.58929465,2.47908680,3.40508544,0.68648460,0.83014502,0.01354182,0.60767366,0.00000000
-4.58329165,2.62944343,3.58635886,0.72944575,0.88416616,0.01472236,0.63610057,0.00000000
-4.57728864,2.77272174,3.75430448,0.77063983,0.93631559,0.01591634,0.66158521,0.00000000
-4.57128564,2.90692723,3.90637988,0.80950290,0.98589638,0.01711050,0.68369867,0.00000000
-4.56528264,3.03014148,4.04025696,0.84548682,1.03222095,0.01829045,0.70206708,0.00000000
-4.55927964,3.14056755,4.15388340,0.87807187,1.07462671,0.01944096,0.71638236,0.00000000
-4.55327664,3.23657417,4.24553779,0.90677939,1.11249189,0.02054625,0.72641099,0.00000000
-4.54727364,3.31673725,4.31387634,0.93118392,1.14525113,0.02159039,0.73200073,0.00000000
-4.54127064,3.37987748,4.35796996,0.95092448,1.17241043,0.02255773,0.73308474,0.00000000
-4.53526763,3.42509305,4.37733041,0.96571472,1.19356092,0.02343332,0.72968317,0.00000000
-4.52926463,3.45178639,4.37192501,0.97535166,1.20839116,0.02420341,0.72190213,0.00000000
-4.52326163,3.45968418,4.34217963,0.97972257,1.21669741,0.02485594,0.70993017,0.00000000
-4.51725863,3.44885007,4.28897019,0.97881000,1.21839173,0.02538096,0.69403247,0.00000000
-4.51125563,3.41968959,4.21360323,0.97269461,1.21350728,0.02577108,0.67454292,0.00000000
-4.50525263,3.37294706,4.11778638,0.96155568,1.20220095,0.02602184,0.65185470,0.00000000
-4.49924962,3.30969438,4.00358984,0.94566929,1.18475275,0.02613199,0.62640945,0.00000000
-4.49324662,3.23131203,3.87340025,0.92540408,1.16156220,0.02610370,0.59868571,0.00000000
-4.48724362,3.13946235,3.72986817,0.90121464,1.13314146,0.02594267,0.56918688,0.00000000
-4.48124062,3.03605585,3.57585072,0.87363268,1.10010544,0.02565806,0.53842921,0.00000000
-4.47523762,2.92321113,3.41435069,0.84325600,1.06315888,0.02526244,0.50693012,0.00000000
-4.46923462,2.80320922,3.24845359,0.81073573,1.02308098,0.02477147,0.47519716,0.00000000
-4.46323162,2.67844349,3.08126386,0.77676178,0.98070752,0.02420351,0.44371789,0.00000000
-4.45722861,2.55136612,2.91584140,0.74204717,0.93691135,0.02357920,0.41295085,0.00000000
-4.45122561,2.42443246,2.75513957,0.70731136,0.89258137,0.02292082,0.38331772,0.00000000
-4.44522261,2.30004450,2.60194577,0.67326310,0.84860082,0.02225166,0.35519681,0.00000000
-4.43921961,2.18049495,2.45882536,0.64058324,0.80582543,0.02159531,0.32891773,0.00000000
-4.43321661,2.06791328,2.32806995,0.60990790,0.76506191,0.02097490,0.30475751,0.00000000
-4.42721361,1.96421505,2.21165096,0.58181253,0.72704760,0.02041237,0.28293771,0.00000000
-4.42121061,1.87105604,2.11117924,0.55679721,0.69243178,0.01992772,0.26362292,0.00000000
-4.41520760,1.78979230,2.02787150,0.53527376,0.66175914,0.01953835,0.24692012,0.00000000
-4.40920460,1.72144741,1.96252459,0.51755493,0.63545611,0.01925845,0.23287921,0.00000000
-4.40320160,1.66668800,1.91549823,0.50384608,0.61382026,0.01909845,0.22149436,0.00000000
-4.39719860,1.62580829,1.88670691,0.49423969,0.59701333,0.01906469,0.21270625,0.00000000
-4.39119560,1.59872437,1.87562172,0.48871289,0.58505796,0.01915910,0.20640519,0.00000000
-4.38519260,1.58497868,1.88128246,0.48712816,0.57783849,0.01937908,0.20243497,0.00000000
-4.37918959,1.58375474,1.90232031,0.48923731,0.57510563,0.01971758,0.20059743,0.00000000
-4.37318659,1.59390199,1.93699115,0.49468867,0.57648508,0.02016322,0.20065784,0.00000000
-4.36718359,1.61397034,1.98321918,0.50303741,0.58148985,0.02070067,0.20235078,0.00000000
-4.36118059,1.64225355,2.03865013,0.51375865,0.58953589,0.02131111,0.20538675,0.00000000
-4.35517759,1.67684034,2.10071317,0.52626318,0.59996068,0.02197279,0.20945919,0.00000000
-4.34917459,1.71567181,2.16668985,0.53991521,0.61204413,0.02266181,0.21425196,0.00000000
-4.34317159,1.75660345,2.23378849,0.55405154,0.62503119,0.02335283,0.21944694,0.00000000
-4.33716858,1.79746975,2.29922168,0.56800186,0.63815535,0.02401996,0.22473189,0.00000000
-4.33116558,1.83614936,2.36028448,0.58110903,0.65066240,0.02463758,0.22980799,0.00000000
-4.32516258,1.87062848,2.41443073,0.59274908,0.66183346,0.02518124,0.23439722,0.00000000
-4.31915958,1.89906040,2.45934480,0.60234991,0.67100658,0.02562840,0.23824907,0.00000000
-4.31315658,1.91981902,2.49300605,0.60940820,0.67759616,0.02595925,0.24114656,0.00000000
-4.30715358,1.93154432,2.51374368,0.61350377,0.68110943,0.02615727,0.24291122,0.00000000
